"","GO0043235_receptor_complex"
"Q6P4H8_IDR_1_32",1
"Q6P4Q7_IDR_1_40",0.370932835373373
"Q6P4Q7_IDR_648_688",0.315007615914758
"Q6P4Q7_IDR_727_775",0.314059548711869
"Q6P4R8_IDR_202_369",0.511083028008052
"Q6P4R8_IDR_654_1299",0.488916971991949
"Q6P531_IDR_1_99",1
"Q6P582_IDR_82_158",1
"Q6P5Q4_IDR_28_72",0.359094615500277
"Q6P5Q4_IDR_355_519",0.317026979195489
"Q6P5Q4_IDR_76_195",0.323878405304235
"Q6P5S7_IDR_1_38",1
"Q6P5W5_IDR_233_264",0.507049940862572
"Q6P5W5_IDR_426_488",0.492950059137428
"Q6P5X7_IDR_101_244",0.479795850132562
"Q6PCB5_IDR_1_339",0.471771328336883
"Q6PCB5_IDR_696_843",0.528228671663117
"Q6PCB6_IDR_49_84",1
"Q6PCB8_IDR_285_327",1
"Q6PCD5_IDR_1_283",1
"Q6PCT2_IDR_1_36",0.517776832074085
"Q6PCT2_IDR_151_420",0.482223167925916
"Q6PD62_IDR_855_1173",1
"Q6PD74_IDR_177_257",1
"Q6PDB4_IDR_60_183",1
"Q6PEV8_IDR_133_176",0.336757260210545
"Q6PEV8_IDR_264_357",0.323279690766328
"Q6PEV8_IDR_65_102",0.339963049023127
"Q6PEW0_IDR_276_350",1
"Q6PEW1_IDR_227_343",1
"Q6PEX3_IDR_1_189",1
"Q6PEX7_IDR_76_145",1
"Q6PF04_IDR_53_233",1
"Q6PF05_IDR_24_55",1
"Q6PIF6_IDR_1031_1086",0.500724978533404
"Q6PIF6_IDR_876_974",0.499275021466596
"Q6PII3_IDR_1_452",1
"Q6PIJ6_IDR_474_914",1
"Q6PIS1_IDR_1_33",0.51027200459031
"Q6PIS1_IDR_572_610",0.48972799540969
"Q6PIU1_IDR_1_32",1
"Q6PIV2_IDR_70_168",1
"Q6PIW4_IDR_92_373",1
"Q6PIY5_IDR_408_440",1
"Q6PIY7_IDR_1_130",1
"Q6PIZ9_IDR_35_163",1
"Q6PJ21_IDR_17_60",0.505488188254604
"Q6PJ21_IDR_321_355",0.494511811745396
"Q6PJ61_IDR_18_446",1
"Q6PJE2_IDR_53_85",1
"Q6PJF5_IDR_1_366",1
"Q6PJG2_IDR_100_631",0.255804528074493
"Q6PJG2_IDR_1_96",0.267292068131991
"Q6PJG2_IDR_679_714",0.247034448436792
"Q6PJW8_IDR_1_164",0.327667230534451
"Q6PJW8_IDR_237_267",0.337833658300345
"Q6PJW8_IDR_270_601",0.334499111165204
"Q6PK04_IDR_1_193",0.488441835914672
"Q6PK04_IDR_207_289",0.511558164085328
"Q6PK18_IDR_1_34",1
"Q6PK81_IDR_60_146",1
"Q6PKC3_IDR_1_74",0.497433116036216
"Q6PKC3_IDR_934_985",0.502566883963784
"Q6PKG0_IDR_1029_1096",0.253621563413272
"Q6PKG0_IDR_1_354",0.237291841230564
"Q6PKG0_IDR_491_632",0.247066846603908
"Q6PKG0_IDR_725_795",0.262019748752256
"Q6PKX4_IDR_235_331",1
"Q6PL18_IDR_1111_1318",0.331735492161344
"Q6PL18_IDR_1_390",0.325799937125614
"Q6PL18_IDR_732_780",0.342464570713042
"Q6PL24_IDR_1_153",0.501473300972551
"Q6PL24_IDR_228_271",0.498526699027449
"Q6PL45_IDR_1_57",1
"Q6PML9_IDR_71_120",1
"Q6PUV4_IDR_1_134",1
"Q6Q0C0_IDR_1_116",1
"Q6Q4G3_IDR_13_86",1
"Q6Q6R5_IDR_79_116",1
"Q6Q759_IDR_144_208",0.105643078138806
"Q6Q759_IDR_378_419",0.114521329499354
"Q6Q759_IDR_655_761",0.114670883047044
"Q6QNY1_IDR_1_34",1
"Q6R2W3_IDR_559_595",1
"Q6R327_IDR_1014_1524",0.513895045502291
"Q6R327_IDR_1531_1599",0.486104954497709
"Q6R6M4_IDR_1_57",0.505031282516828
"Q6R6M4_IDR_379_449",0.494968717483172
"Q6RFH5_IDR_324_385",1
"Q6RI45_IDR_1262_1299",0.345482264186883
"Q6RI45_IDR_1439_1802",0.320424549884654
"Q6RI45_IDR_656_916",0.334093185928463
"Q6RSH7_IDR_1_40",1
"Q6RW13_IDR_124_159",1
"Q6S5L8_IDR_21_177",0.500752451019361
"Q6S5L8_IDR_470_511",0.499247548980639
"Q6S9Z5_IDR_1_89",0.335143137732904
"Q6S9Z5_IDR_249_284",0.330207544053432
"Q6S9Z5_IDR_307_364",0.334649318213664
"Q6SA08_IDR_298_328",1
"Q6SJ93_IDR_1_76",0.507088060896661
"Q6SJ93_IDR_273_351",0.492911939103339
"Q6SJ96_IDR_1_195",1
"Q6STE5_IDR_1_105",1
"Q6T310_IDR_202_242",1
"Q6T4P5_IDR_286_396",0.250704571650606
"Q6TFL3_IDR_1049_1082",0.123568677529212
"Q6TFL3_IDR_1149_1182",0.126105225671516
"Q6TFL3_IDR_1223_1326",0.13049458771746
"Q6TFL3_IDR_983_1028",0.122316613435021
"Q6TFL4_IDR_1_38",1
"Q6U7Q0_IDR_1_128",1
"Q6U841_IDR_1_36",0.340990303889022
"Q6U841_IDR_222_317",0.343706737677234
"Q6U841_IDR_57_90",0.315302958433743
"Q6UB35_IDR_1_69",1
"Q6UB98_IDR_1_235",0.525016310432564
"Q6UB98_IDR_301_1831",0.474983689567436
"C9J3V5_IDR_1_63",1
"C9J6K1_IDR_1_46",1
"C9J7I0_IDR_28_81",1
"C9JDP6_IDR_192_229",1
"C9JE40_IDR_1_185",0.504481138225554
"C9JE40_IDR_213_256",0.495518861774446
"C9JFL3_IDR_1_82",1
"C9JH25_IDR_26_57",0.323221419863332
"C9JH25_IDR_623_874",0.351738865202359
"C9JH25_IDR_64_341",0.325039714934309
"C9JI98_IDR_124_176",1
"C9JJH3_IDR_1_60",0.503282727894417
"C9JJH3_IDR_377_528",0.496717272105583
"C9JSJ3_IDR_132_309",0.339928872500468
"C9JSJ3_IDR_332_541",0.34276552998795
"C9JTQ0_IDR_179_218",0.498776421051615
"C9JTQ0_IDR_226_380",0.501223578948386
"C9JUS6_IDR_1_35",0.535022146626252
"C9JUS6_IDR_63_103",0.464977853373748
"C9JVI0_IDR_1_57",0.336642334964547
"C9JVI0_IDR_379_464",0.332543507552453
"C9JVI0_IDR_469_528",0.330814157483
"C9JVW0_IDR_59_142",1
"C9JXX5_IDR_30_86",1
"D3W0D1_IDR_40_73",1
"D6R901_IDR_1_56",0.336104401950051
"D6R901_IDR_379_452",0.332242258639927
"D6R901_IDR_470_528",0.331653339410022
"D6R9N7_IDR_1_56",0.335276784800672
"D6R9N7_IDR_379_465",0.332272883741273
"D6R9N7_IDR_469_528",0.332450331458054
"D6RA61_IDR_1_57",0.335726759090946
"D6RA61_IDR_379_451",0.332794903750977
"E5RIL1_IDR_215_263",1
"E5RJM6_IDR_1_36",1
"E7ERA6_IDR_1_45",0.419822594945262
"E7ERA6_IDR_166_249",0.580177405054738
"E7ETH6_IDR_108_160",0.341480763665995
"E7ETH6_IDR_173_222",0.328741109429736
"E7ETH6_IDR_61_100",0.329778126904269
"E7EW31_IDR_1_1015",1
"E9PAV3_IDR_1_1948",0.481482338954509
"E9PAV3_IDR_1988_2040",0.518517661045491
"E9PGG2_IDR_189_307",0.499276120173354
"E9PGG2_IDR_315_353",0.500723879826646
"E9PI22_IDR_161_279",0.507887662539666
"E9PI22_IDR_1_74",0.492112337460334
"H3BNL1_IDR_132_184",0.506830975909318
"H3BPF8_IDR_1_120",0.520744221016195
"H3BPF8_IDR_248_595",0.479255778983805
"H3BQB6_IDR_1_260",1
"H3BQL2_IDR_1_130",0.515064683515951
"H3BQL2_IDR_276_599",0.484935316484048
"H3BQW9_IDR_1_95",1
"H3BR10_IDR_1_33",0.462392606178539
"H3BR10_IDR_58_107",0.537607393821461
"H3BSY2_IDR_176_601",0.467101706796311
"H3BSY2_IDR_22_121",0.532898293203689
"H3BTG2_IDR_84_121",1
"H3BU77_IDR_1_48",1
"H3BUK9_IDR_1_90",0.491931927102394
"H3BUK9_IDR_325_492",0.508068072897606
"H3BV12_IDR_1_125",0.515273133120939
"H3BV12_IDR_277_604",0.484726866879061
"H3BV60_IDR_179_288",1
"H7BZ55_IDR_1249_1370",0.526290453759623
"H7BZ55_IDR_1_520",0.473709546240377
"M0QZC1_IDR_116_157",0.326337316731843
"M0QZC1_IDR_159_314",0.35029041519903
"M0QZC1_IDR_1_59",0.323372268069127
"M0R2J8_IDR_1_39",0.202172803744642
"M0R2J8_IDR_1480_1524",0.194710745141649
"M0R2J8_IDR_1550_1603",0.196769115849043
"M0R2J8_IDR_1619_1658",0.19843822198589
"M0R2J8_IDR_61_162",0.207909113278777
"O00110_IDR_33_92",1
"O00116_IDR_1_32",0.487489993138123
"O00116_IDR_48_82",0.512510006861877
"O00139_IDR_556_611",0.522327691413967
"O00139_IDR_65_190",0.477672308586033
"O00141_IDR_61_91",1
"O00142_IDR_1_48",1
"O00144_IDR_1_35",0.343192735472221
"O00144_IDR_145_194",0.313637993351266
"O00144_IDR_547_591",0.343169271176513
"O00148_IDR_1_33",1
"O00151_IDR_90_253",1
"O00154_IDR_1_48",1
"O00155_IDR_325_361",1
"O00160_IDR_923_1043",1
"O00161_IDR_1_149",1
"O00165_IDR_100_199",0.508252197827309
"O00165_IDR_14_60",0.491747802172691
"O00167_IDR_182_265",1
"O00168_IDR_1_92",1
"O00178_IDR_1_60",0.509507137177528
"O00178_IDR_578_669",0.490492862822472
"O00213_IDR_279_364",0.512483553417956
"O00217_IDR_1_35",1
"O00219_IDR_1_78",1
"O00220_IDR_1_119",0.507786550359118
"O00220_IDR_289_352",0.492213449640882
"O00221_IDR_1_242",1
"O00222_IDR_1_33",0.516200726225425
"O00222_IDR_849_908",0.483799273774575
"O00230_IDR_1_39",0.584352555648608
"O00230_IDR_59_92",0.415647444351392
"O00237_IDR_523_605",1
"O00253_IDR_1_83",1
"O00254_IDR_1_36",1
"O00255_IDR_464_615",1
"O00257_IDR_65_529",1
"O00258_IDR_1_35",1
"O00267_IDR_1_132",0.529770279955347
"O00267_IDR_669_702",0.470229720044653
"O00268_IDR_1013_1052",0.327966041429268
"O00268_IDR_1_457",0.323771621065919
"O00268_IDR_469_851",0.348262337504813
"O00273_IDR_202_234",1
"O00287_IDR_1_44",0.500698122602501
"O00287_IDR_53_220",0.499301877397499
"O00291_IDR_1_37",0.406059943493397
"O00291_IDR_300_381",0.593940056506603
"O00292_IDR_224_258",1
"O00294_IDR_14_285",1
"O00295_IDR_1_268",1
"O00303_IDR_1_84",1
"O00327_IDR_444_599",0.565029121469486
"O00330_IDR_140_177",0.500091508404459
"O00330_IDR_221_270",0.499908491595541
"O00337_IDR_1_60",1
"O00339_IDR_1_48",1
"O00341_IDR_484_548",1
"O00358_IDR_138_358",0.548853980359608
"O00358_IDR_1_52",0.451146019640392
"O00391_IDR_546_692",1
"O00400_IDR_1_67",1
"O00401_IDR_141_216",0.521252865342498
"O00401_IDR_264_502",0.478747134657502
"O00408_IDR_908_941",1
"O00409_IDR_1_112",0.501763739827063
"O00409_IDR_204_490",0.498236260172937
"O00411_IDR_76_219",0.477452014536692
"O00411_IDR_9_62",0.522547985463308
"O00418_IDR_12_77",0.544436543797959
"O00418_IDR_330_499",0.455563456202041
"O00423_IDR_70_176",1
"O00425_IDR_159_192",1
"O00429_IDR_513_638",1
"O00443_IDR_1_366",1
"O00444_IDR_271_592",0.503620189100381
"O00444_IDR_809_884",0.496379810899619
"O00445_IDR_56_106",1
"O00451_IDR_1_33",0.596000695526431
"O00451_IDR_358_464",0.403999304473569
"O00458_IDR_1_75",0.502842918236814
"O00458_IDR_419_451",0.497157081763186
"O00482_IDR_131_255",0.509043951480515
"O00482_IDR_1_75",0.490956048519485
"O00488_IDR_1_59",0.492102490508611
"O00488_IDR_73_134",0.507897509491389
"O00499_IDR_276_516",1
"O00505_IDR_16_69",1
"O00506_IDR_294_379",1
"O00507_IDR_1595_1638",0.334475801859004
"O00507_IDR_1_64",0.325987358805756
"O00507_IDR_2477_2555",0.33953683933524
"O00512_IDR_1_1426",1
"O00515_IDR_1_517",1
"O00533_IDR_1115_1170",1
"O00541_IDR_257_316",0.516242387208429
"O00541_IDR_446_588",0.483757612791571
"O00548_IDR_574_700",1
"O00555_IDR_1_54",0.250182222545782
"O00555_IDR_1975_2502",0.253499075906491
"O00555_IDR_406_448",0.254380999900299
"O00555_IDR_801_1212",0.241937701647429
"O00559_IDR_111_158",0.256183849962021
"O00559_IDR_160_213",0.242175396693817
"O00559_IDR_1_62",0.254608207627172
"O00559_IDR_64_109",0.24703254571699
"O00560_IDR_1_44",1
"O00562_IDR_1194_1244",0.248957619711869
"O00562_IDR_256_332",0.25258483894103
"O00562_IDR_379_421",0.249074312309607
"O00562_IDR_581_682",0.249383229037494
"O00566_IDR_100_364",0.325718928232131
"O00592_IDR_1_353",1
"O00602_IDR_58_111",1
"O00629_IDR_1_69",1
"O00712_IDR_186_388",1
"O00716_IDR_1_175",0.496284039247295
"O00716_IDR_355_418",0.503715960752705
"O00746_IDR_1_34",1
"O00750_IDR_1_318",1
"O00763_IDR_171_231",0.502862074332955
"O00763_IDR_26_159",0.497137925667045
"O00767_IDR_1_65",1
"Q9Y6X0_IDR_1_1596",1
"Q9Y6X1_IDR_1_38",1
"Q9Y6X2_IDR_409_448",0.314784990341062
"Q9Y6X2_IDR_452_620",0.356170659991301
"Q9Y6X2_IDR_66_118",0.329044349667637
"Q9Y6X4_IDR_259_670",1
"Q9Y6X6_IDR_1175_1411",0.202667048238059
"Q9Y6X6_IDR_1419_1781",0.20774910023662
"Q9Y6X6_IDR_1817_1847",0.196227221326913
"Q9Y6X6_IDR_366_396",0.197775516862893
"Q9Y6X6_IDR_959_1011",0.195581113335515
"Q9Y6X8_IDR_1_151",0.188947752801007
"Q9Y6X8_IDR_158_280",0.17019514929594
"Q9Y6X8_IDR_314_486",0.15939402413672
"Q9Y6X8_IDR_488_562",0.161493227312381
"Q9Y6X8_IDR_564_635",0.162671451907192
"Q9Y6X8_IDR_761_837",0.15729839454676
"Q9Y6X9_IDR_530_800",0.464579217070018
"Q9Y6X9_IDR_829_905",0.535420782929982
"Q9Y6Y1_IDR_1172_1403",0.158514535690589
"Q9Y6Y1_IDR_1407_1485",0.242956082310187
"Q9Y6Y1_IDR_1606_1673",0.145038033792001
"Q9Y6Y1_IDR_186_736",0.155151838704724
"Q9Y6Y1_IDR_779_862",0.157121992207918
"Q9Y6Y1_IDR_988_1031",0.141217517294581
"Q9Y6Y8_IDR_1_262",0.280213740273864
"Q9Y6Y8_IDR_598_656",0.247017045484927
"Q9Y6Y8_IDR_692_753",0.232989580209153
"Q9Y6Y8_IDR_892_934",0.239779634032056
"Q9Y6Z7_IDR_1_128",1
"U3KPV4_IDR_1_39",1
"O14513_IDR_516_668",0.201688638614048
"O14513_IDR_674_1909",0.184436892929907
"O14514_IDR_1199_1347",0.33211651054394
"O14514_IDR_1350_1557",0.301486892973171
"O14514_IDR_1_36",0.366396596482889
"O14519_IDR_1_58",1
"O14520_IDR_283_342",1
"O14521_IDR_1_36",1
"O14522_IDR_783_859",1
"O14523_IDR_33_80",0.510697644589987
"O14523_IDR_410_706",0.489302355410013
"O14524_IDR_392_444",1
"O14526_IDR_257_613",1
"O14529_IDR_1124_1167",0.253266849884769
"O14529_IDR_113_956",0.258420397829223
"O14529_IDR_1224_1457",0.243578074154974
"O14529_IDR_962_1043",0.244734678131033
"O14530_IDR_189_226",1
"O14531_IDR_507_572",1
"O14544_IDR_1_353",1
"O14607_IDR_376_834",0.249696515701351
"O14607_IDR_839_874",0.257842919403379
"O14607_IDR_994_1024",0.242276905356284
"O14613_IDR_1_39",0.495350490391649
"O14613_IDR_46_182",0.504649509608351
"O14617_IDR_630_914",1
"O14627_IDR_1_172",0.537815349103339
"O14627_IDR_226_284",0.462184650896661
"O14628_IDR_57_213",1
"O14633_IDR_1_109",1
"O14638_IDR_1_46",1
"O14639_IDR_337_372",0.475378691553449
"O14639_IDR_375_667",0.524621308446551
"O14640_IDR_376_408",0.332508003146272
"O14640_IDR_507_674",0.345974871442856
"O14640_IDR_90_243",0.321517125410873
"O14641_IDR_512_575",0.337075934203687
"O14641_IDR_578_715",0.339813580765604
"O14641_IDR_96_259",0.323110485030709
"O14645_IDR_20_60",1
"O14681_IDR_34_77",1
"O14686_IDR_1604_4707",0.198010245998225
"O14686_IDR_1_61",0.202275162103902
"O14686_IDR_356_389",0.211205886832041
"O14686_IDR_396_1358",0.191219020457833
"O14686_IDR_4908_4975",0.197289684607999
"O14709_IDR_123_343",1
"O14713_IDR_1_57",1
"O14730_IDR_1_180",1
"O14733_IDR_1_88",1
"O14737_IDR_1_37",1
"O14745_IDR_113_148",0.496701531807587
"O14787_IDR_319_367",1
"O14788_IDR_1_57",1
"O14791_IDR_22_63",1
"O14792_IDR_1_50",1
"O14793_IDR_1_38",1
"O14795_IDR_152_377",1
"O14810_IDR_1_134",1
"O14813_IDR_1_284",1
"O14827_IDR_694_890",1
"O14828_IDR_1_132",1
"O14829_IDR_311_343",1
"O14830_IDR_314_402",1
"O14836_IDR_108_223",1
"O14843_IDR_299_346",1
"O14862_IDR_87_148",1
"O14863_IDR_54_105",1
"O14867_IDR_131_521",0.5111470670974
"O14867_IDR_654_718",0.4888529329026
"O14874_IDR_1_50",1
"O14896_IDR_120_185",1
"O14974_IDR_287_930",1
"O14976_IDR_325_371",0.518651317431405
"O14976_IDR_751_1172",0.481348682568595
"O14978_IDR_104_224",0.500017191370719
"O14978_IDR_227_375",0.499982808629281
"O14979_IDR_1_90",0.506839054030317
"O14979_IDR_92_146",0.493160945969683
"O14981_IDR_152_253",0.503386261017841
"O14981_IDR_976_1013",0.496613738982159
"O14986_IDR_279_320",0.486662301581861
"O14986_IDR_401_535",0.513337698418139
"O14990_IDR_1_202",1
"O14994_IDR_1_88",0.520353436315412
"O14994_IDR_399_562",0.479646563684588
"O15013_IDR_1223_1261",0.325647219794627
"O15013_IDR_1277_1326",0.338633085313856
"O15013_IDR_1_397",0.335719694891516
"O15014_IDR_1_33",0.342037010548427
"O15014_IDR_334_1411",0.349621081762106
"O15014_IDR_41_330",0.308341907689467
"O15034_IDR_1021_1052",0.31875619716116
"O15037_IDR_198_416",0.488314183165799
"O15037_IDR_595_628",0.511685816834201
"O15040_IDR_374_792",1
"O15041_IDR_736_775",1
"O15042_IDR_1_120",0.335482262737525
"O15042_IDR_126_268",0.331875201444023
"O15042_IDR_680_1029",0.332642535818452
"O15047_IDR_190_623",0.516873290092973
"O15047_IDR_833_1414",0.483126709907027
"O15049_IDR_1_477",0.482105782533176
"O15049_IDR_511_544",0.517894217466824
"O15050_IDR_1078_1140",0.23558169153551
"O15050_IDR_2891_2925",0.245140658900805
"O15050_IDR_609_678",0.258816842395211
"O15050_IDR_704_772",0.260460807168474
"O15054_IDR_1_1123",0.50063627845305
"O15054_IDR_1291_1321",0.49936372154695
"O15055_IDR_1_107",0.252176438786688
"O15055_IDR_475_845",0.256637270260221
"O15075_IDR_282_374",0.251464346788003
"O15075_IDR_653_740",0.260008532833142
"O15078_IDR_1021_1051",0.0860844006837093
"O15078_IDR_1412_1448",0.0867710760118745
"O15078_IDR_1477_1535",0.0836386914585385
"O15078_IDR_1580_1620",0.0847993195206692
"O15078_IDR_1783_1902",0.0763452461373373
"O15078_IDR_1991_2082",0.0836058852285806
"O15078_IDR_2095_2127",0.0832224983219922
"O15078_IDR_2355_2385",0.0873934433550561
"O15078_IDR_2433_2479",0.0828653094547839
"O15078_IDR_491_612",0.0804739449464179
"O15078_IDR_63_175",0.0813499299378977
"O15078_IDR_636_785",0.083450254943143
"O15079_IDR_1_417",1
"O15083_IDR_1_374",0.248709689664762
"O15083_IDR_635_667",0.252166724106786
"O15083_IDR_740_806",0.241045602729868
"O15083_IDR_867_955",0.258077983498583
"O15085_IDR_1_40",0.171295622002275
"O15151_IDR_113_185",0.332020209239582
"O15151_IDR_209_275",0.339325460647425
"O15151_IDR_334_432",0.328654330112993
"O15156_IDR_145_344",0.509396743360926
"O15156_IDR_451_539",0.490603256639074
"O15162_IDR_42_82",1
"O15164_IDR_1013_1050",0.326223249052848
"O15164_IDR_1_49",0.321150143858304
"O15164_IDR_430_824",0.352626607088848
"O15165_IDR_33_306",1
"O15169_IDR_1_79",0.455483614747481
"O15169_IDR_214_778",0.544516385252519
"O15173_IDR_1_48",1
"O15178_IDR_1_38",0.460658214370232
"O15178_IDR_250_435",0.539341785629768
"O15194_IDR_1_39",1
"O15195_IDR_722_795",1
"O15198_IDR_210_249",1
"O15204_IDR_1_33",1
"O15209_IDR_151_423",0.339100644004547
"O15265_IDR_1_144",0.493538985581364
"O15265_IDR_153_892",0.506461014418636
"O15266_IDR_1_292",1
"O15270_IDR_1_61",1
"O15297_IDR_35_93",0.560960086968186
"O15297_IDR_379_597",0.439039913031814
"O15315_IDR_351_384",1
"O15327_IDR_1_34",0.322438929198617
"O15327_IDR_478_520",0.347867182860302
"O15327_IDR_527_570",0.329693887941081
"O15347_IDR_163_200",1
"O15350_IDR_300_354",0.308787200495147
"O15350_IDR_33_112",0.349707376141853
"O15350_IDR_374_489",0.341505423363
"O15353_IDR_1_266",0.371895467471205
"O15353_IDR_365_520",0.32614154351088
"O15353_IDR_552_605",0.301962989017915
"O15354_IDR_1_246",0.545987798489608
"O15354_IDR_572_611",0.454012201510392
"O15399_IDR_897_1336",0.493176229663713
"O15400_IDR_121_164",1
"O15403_IDR_206_279",0.502430527066908
"O15403_IDR_475_523",0.497569472933092
"O15405_IDR_1_576",1
"O15409_IDR_1_338",0.336758537121826
"O15409_IDR_397_483",0.328398058781412
"O15409_IDR_582_715",0.334843404096762
"O15417_IDR_1_2777",1
"O15427_IDR_411_465",1
"O15431_IDR_1_41",1
"O15432_IDR_56_86",1
"O15438_IDR_855_946",1
"O15439_IDR_632_693",1
"O15440_IDR_1_87",0.352650244459444
"O15440_IDR_505_566",0.323507724829984
"O15440_IDR_787_838",0.323842030710571
"O15444_IDR_94_150",1
"O15446_IDR_124_510",1
"O15457_IDR_1_151",1
"O15503_IDR_12_78",1
"O15504_IDR_206_386",0.47689976100211
"O15504_IDR_24_112",0.52310023899789
"O15516_IDR_1_44",0.507700892008088
"O15516_IDR_382_846",0.492299107991912
"O15519_IDR_176_238",1
"O15520_IDR_8_68",1
"O15522_IDR_1_88",1
"O15523_IDR_1_138",1
"O15524_IDR_1_54",1
"O15529_IDR_299_346",1
"O15530_IDR_1_77",0.589894125509625
"O15530_IDR_366_443",0.410105874490375
"O15534_IDR_1_172",0.244389992782523
"O15534_IDR_1207_1290",0.237702438916473
"O15534_IDR_504_870",0.262944758334921
"O15534_IDR_944_1120",0.254962809966083
"O15535_IDR_136_253",1
"O15541_IDR_102_180",0.518466485434674
"O15541_IDR_21_99",0.481533514565326
"O43159_IDR_1_236",1
"O43164_IDR_169_411",0.324318852390374
"O43164_IDR_445_522",0.329800955885888
"O43164_IDR_50_159",0.345880191723738
"O43166_IDR_1030_1741",0.262077970476142
"O43166_IDR_1_203",0.258271285839211
"O43166_IDR_205_321",0.234196728333995
"O43166_IDR_356_406",0.245454015350651
"O43167_IDR_131_293",0.480867476794223
"O43167_IDR_651_697",0.519132523205777
"O43169_IDR_103_150",1
"O43172_IDR_1_31",0.503384058869367
"O43172_IDR_34_72",0.496615941130633
"O43173_IDR_1_63",1
"O43174_IDR_1_38",1
"O43181_IDR_1_52",1
"O43182_IDR_1_186",0.334270730458529
"O43182_IDR_299_402",0.31273425776536
"O43182_IDR_631_946",0.352995011776111
"O43184_IDR_1_37",0.529176309471247
"O43255_IDR_1_70",1
"O43257_IDR_1_77",1
"O43278_IDR_1_47",1
"O43281_IDR_60_430",1
"O43283_IDR_1_111",0.48310263512915
"O43283_IDR_448_966",0.51689736487085
"O43286_IDR_1_31",0.501175600316772
"O43286_IDR_57_95",0.498824399683229
"O43290_IDR_1_197",0.230012349103985
"O43290_IDR_282_350",0.242477771050651
"O43290_IDR_353_645",0.240749380806374
"O43290_IDR_649_697",0.28676049903899
"O43291_IDR_93_128",1
"O43293_IDR_281_313",1
"O43294_IDR_1_223",1
"O43295_IDR_183_219",0.24704845175582
"O43295_IDR_452_498",0.248948786796601
"O43295_IDR_718_753",0.254960330542711
"O43295_IDR_804_1099",0.249042430904868
"O43313_IDR_600_823",0.2552944177123
"O43314_IDR_898_1243",1
"O43318_IDR_301_502",1
"O43323_IDR_1_43",1
"O43345_IDR_59_142",1
"O43353_IDR_312_431",1
"O43361_IDR_23_130",1
"O43364_IDR_1_376",1
"O43365_IDR_1_238",0.344085338093101
"O43365_IDR_241_360",0.336788601893992
"O43365_IDR_371_409",0.319126060012906
"O43379_IDR_1_55",0.488520878838807
"O43379_IDR_760_1403",0.511479121161193
"O43390_IDR_505_596",1
"O43395_IDR_73_324",1
"O43399_IDR_128_206",0.5241615001488
"O43399_IDR_1_40",0.4758384998512
"O43405_IDR_126_159",1
"O43414_IDR_1_137",1
"O43422_IDR_93_154",1
"O43497_IDR_1545_1589",0.176671298318204
"O43497_IDR_1857_2377",0.211287883665634
"O43497_IDR_453_720",0.219062730651847
"O43505_IDR_1_53",1
"O43497_IDR_970_1229",0.20298351122598
"O43506_IDR_693_726",1
"O43508_IDR_1_121",1
"O43511_IDR_593_645",0.482517715670946
"O43511_IDR_735_780",0.517482284329054
"O43513_IDR_173_213",1
"O43516_IDR_1_503",1
"O43520_IDR_1182_1251",0.504686276923008
"O43520_IDR_1_59",0.495313723076992
"O43521_IDR_1_96",1
"O43524_IDR_1_156",0.473207272234395
"O43524_IDR_239_592",0.526792727765605
"O43525_IDR_1_100",0.467802476716167
"O43525_IDR_410_864",0.532197523283833
"O43526_IDR_25_69",0.230967026215985
"O43572_IDR_172_289",0.31952035148886
"O43572_IDR_515_562",0.325544402494908
"O43581_IDR_1_134",1
"O43583_IDR_70_113",1
"O43586_IDR_290_364",1
"O43593_IDR_1_108",0.247188787542682
"O43593_IDR_113_144",0.260917929452706
"O43593_IDR_189_548",0.240518001761839
"O43593_IDR_688_829",0.251375281242773
"O43597_IDR_1_172",1
"O43602_IDR_268_365",1
"O43603_IDR_312_379",1
"O43609_IDR_1_174",1
"O43610_IDR_1_142",1
"O43612_IDR_1_35",0.552334930145032
"O43612_IDR_99_131",0.447665069854967
"O43613_IDR_249_292",0.497855053402382
"O43613_IDR_380_425",0.502144946597618
"O43711_IDR_1_60",0.345252480618349
"O43711_IDR_219_262",0.321750261459382
"O43711_IDR_93_171",0.332997257922268
"O43719_IDR_1_42",0.363797778877406
"O43719_IDR_376_737",0.309756003987323
"O43719_IDR_78_123",0.326446217135271
"O43734_IDR_1_240",0.488820317933821
"O43734_IDR_250_404",0.511179682066179
"O43741_IDR_1_73",1
"O43747_IDR_588_699",1
"O43752_IDR_107_166",1
"O43763_IDR_1_163",1
"O43765_IDR_249_286",1
"O43768_IDR_1_64",0.496598144796052
"O43768_IDR_67_121",0.503401855203948
"O43781_IDR_1_137",0.501720235811327
"O43781_IDR_525_588",0.498279764188673
"O43790_IDR_438_486",1
"O43809_IDR_1_33",1
"O43896_IDR_638_803",0.312454178718693
"O43896_IDR_806_1103",0.357644055244347
"O43897_IDR_78_151",1
"O43900_IDR_369_615",1
"O43903_IDR_169_205",1
"O43908_IDR_1_102",1
"O43909_IDR_1_62",1
"O43914_IDR_69_113",1
"O43915_IDR_1_42",1
"O43918_IDR_101_206",0.247182880622289
"O60240_IDR_194_397",0.317718175620125
"O60240_IDR_401_522",0.340781435117515
"O60241_IDR_1245_1325",0.332306181406213
"O60241_IDR_1328_1542",0.345518565675596
"O60241_IDR_770_809",0.32217525291819
"O60242_IDR_1162_1309",0.349358788272778
"O60242_IDR_1313_1469",0.330167687661898
