"","GO0022853_active_ion_transmembrane_transporter_activity"
"Q13541_IDR_66_118",1
"Q13542_IDR_1_53",0.46512216037157
"Q13542_IDR_55_120",0.53487783962843
"Q13547_IDR_382_482",1
"Q13554_IDR_317_536",1
"Q13557_IDR_308_358",1
"Q13561_IDR_21_109",0.495753510887322
"Q13601_IDR_1_35",0.53348831621307
"Q13601_IDR_247_381",0.46651168378693
"Q13610_IDR_45_113",1
"Q13613_IDR_1_94",1
"Q13614_IDR_1_73",1
"Q13615_IDR_1064_1101",0.302961906802182
"Q13615_IDR_265_306",0.360571704361644
"Q13615_IDR_581_992",0.336466388836175
"Q13619_IDR_1_40",1
"Q13620_IDR_1_193",1
"Q13769_IDR_302_336",0.50180438389022
"Q13772_IDR_157_203",0.228898880505954
"Q13772_IDR_205_260",0.243160359561036
"Q13772_IDR_262_387",0.287080783171022
"Q13772_IDR_434_486",0.240859976761987
"Q13796_IDR_119_1313",0.46781733080363
"Q13796_IDR_1353_1433",0.53218266919637
"Q13823_IDR_1_33",0.496210216468342
"Q13823_IDR_464_731",0.503789783531658
"Q13825_IDR_1_31",1
"Q14008_IDR_1423_1497",0.151729018639865
"Q14008_IDR_1892_1938",0.156018169300039
"Q14008_IDR_1945_2016",0.138588429253172
"Q14011_IDR_82_172",1
"Q14012_IDR_318_370",1
"Q14028_IDR_1119_1219",0.50591192161969
"Q14028_IDR_1_632",0.49408807838031
"Q14031_IDR_1_1446",1
"Q14050_IDR_1_684",1
"Q14055_IDR_1_689",1
"Q14140_IDR_1_63",0.516514922254469
"Q14140_IDR_78_240",0.483485077745531
"Q14141_IDR_398_434",1
"Q14145_IDR_1_49",1
"Q14147_IDR_698_763",1
"Q14149_IDR_438_827",0.577423944231932
"Q14149_IDR_846_888",0.422576055768068
"Q14151_IDR_1_64",0.340812382706719
"Q14151_IDR_482_948",0.314490647851365
"Q14151_IDR_79_406",0.344696969441917
"Q14152_IDR_784_1382",1
"Q14153_IDR_1_422",1
"Q14154_IDR_146_224",0.523982291121682
"Q14154_IDR_1_66",0.476017708878318
"Q14155_IDR_135_178",0.327946160282797
"Q14155_IDR_578_705",0.313229587124448
"Q14155_IDR_728_774",0.358824252592755
"Q14156_IDR_195_227",0.524644688255931
"Q14156_IDR_686_723",0.475355311744069
"Q14157_IDR_1_69",0.529851946574262
"Q14202_IDR_1_305",0.498131566227751
"Q14202_IDR_754_1060",0.501868433772249
"Q14203_IDR_1025_1089",0.511948908966887
"Q14203_IDR_95_243",0.488051091033113
"Q14207_IDR_72_1411",1
"Q14209_IDR_1_127",0.476497369582612
"Q14209_IDR_308_384",0.523502630417388
"Q14242_IDR_1_364",0.476567110584342
"Q14242_IDR_366_412",0.523432889415658
"Q14244_IDR_1_721",1
"Q14247_IDR_1_38",0.543567206975974
"Q14247_IDR_68_492",0.456432793024026
"Q14249_IDR_1_58",1
"Q14257_IDR_1_37",1
"Q14258_IDR_355_440",1
"Q14289_IDR_1_35",0.509611349144071
"Q14289_IDR_690_877",0.490388650855929
"Q14314_IDR_175_206",0.471729848683396
"Q14314_IDR_94_173",0.528270151316605
"Q14469_IDR_151_271",0.504639471349324
"Q14493_IDR_1_139",0.438311585274391
"Q14493_IDR_202_270",0.561688414725609
"Q14494_IDR_110_612",1
"Q14498_IDR_1_144",1
"Q14500_IDR_1_42",0.449389129398354
"Q14500_IDR_366_433",0.550610870601646
"Q14511_IDR_560_699",0.563265442618353
"Q14511_IDR_66_401",0.436734557381647
"Q14512_IDR_154_205",0.547966673546935
"Q14512_IDR_1_56",0.452033326453065
"Q14515_IDR_1_424",1
"Q14517_IDR_4206_4588",1
"Q14524_IDR_1053_1147",0.194162581596543
"Q14524_IDR_1922_2016",0.213004785651376
"Q14524_IDR_30_62",0.199592105362788
"Q14524_IDR_425_663",0.194419117606115
"Q14524_IDR_992_1041",0.198821409783178
"Q14525_IDR_368_404",1
"Q14526_IDR_152_689",1
"Q14571_IDR_1828_1874",0.311251941157426
"Q14573_IDR_1129_1165",0.2431484429559
"Q14573_IDR_1555_1585",0.234331544929044
"Q14573_IDR_1803_1862",0.27325837140764
"Q14573_IDR_904_959",0.249261640707416
"Q14576_IDR_1_36",1
"Q14582_IDR_1_209",1
"Q14584_IDR_14_185",1
"Q14585_IDR_1_59",1
"Q14587_IDR_1_200",1
"Q14588_IDR_53_147",1
"Q14590_IDR_61_262",1
"Q14592_IDR_56_149",1
"Q14593_IDR_1_33",1
"Q14596_IDR_289_365",0.307753653986831
"Q14596_IDR_482_882",0.370509155466475
"Q14596_IDR_87_147",0.321737190546694
"Q14623_IDR_1_48",1
"Q14671_IDR_781_814",0.197592778571006
"Q14674_IDR_1296_1487",0.463919653174709
"Q14674_IDR_1507_1570",0.536080346825291
"Q14676_IDR_138_1891",1
"Q14677_IDR_147_625",1
"Q14678_IDR_1_48",0.505360757510116
"Q14678_IDR_53_1079",0.494639242489884
"Q14679_IDR_1091_1199",0.242979423949855
"Q14679_IDR_1_117",0.249564325138904
"Q14679_IDR_122_567",0.264211692819508
"Q14679_IDR_947_987",0.243244558091734
"Q14680_IDR_328_560",1
"Q14681_IDR_1_69",1
"Q14684_IDR_230_306",0.368078264236781
"Q14684_IDR_336_683",0.312886840928905
"Q14684_IDR_718_758",0.319034894834314
"Q14686_IDR_1_41",0.561787069248659
"Q14686_IDR_142_2063",0.438212930751341
"Q14687_IDR_1_1120",1
"Q14689_IDR_1_280",1
"Q14789_IDR_2844_2890",0.119770791503146
"Q14789_IDR_2951_3259",0.113170559033093
"Q14790_IDR_182_221",1
"Q147U1_IDR_53_168",1
"Q147X3_IDR_1_209",1
"Q14802_IDR_1_54",1
"Q14807_IDR_1_40",0.492367043618294
"Q14807_IDR_375_581",0.507632956381706
"Q14814_IDR_73_509",1
"Q14831_IDR_1_37",0.496411354382464
"Q14831_IDR_857_915",0.503588645617536
"Q14832_IDR_834_879",1
"Q14833_IDR_1_37",0.497166370413674
"Q14833_IDR_854_912",0.502833629586326
"Q14839_IDR_1_148",0.233436980093676
"Q14839_IDR_1261_1397",0.268103348404323
"Q14839_IDR_1521_1691",0.254739474509694
"Q14839_IDR_217_368",0.243720196992307
"Q14847_IDR_113_204",1
"Q14978_IDR_61_624",1
"Q14980_IDR_1350_1463",0.141053837473333
"Q14980_IDR_1473_2115",0.132941451434188
"Q14980_IDR_153_284",0.145991334756002
"Q14980_IDR_357_412",0.152187669357906
"Q14980_IDR_513_552",0.147098796017856
"Q14980_IDR_705_770",0.148876376444311
"Q14980_IDR_815_1324",0.131850534516403
"Q14990_IDR_1_47",0.331317586000093
"Q14990_IDR_203_250",0.341724638662334
"Q14990_IDR_80_121",0.326957775337574
"Q14993_IDR_244_1142",1
"Q14999_IDR_1331_1384",0.335094407023139
"Q14999_IDR_316_356",0.326737663870534
"Q14999_IDR_574_624",0.338167929106327
"Q149M9_IDR_1529_1564",1
"Q149N8_IDR_1_87",0.501852509643052
"Q14D33_IDR_158_246",0.197804448936754
"Q14D33_IDR_250_289",0.199928530896037
"Q14D33_IDR_291_326",0.198443839410197
"Q14D33_IDR_332_371",0.214407195052092
"Q14D33_IDR_376_536",0.189415985704919
"Q14DG7_IDR_792_938",0.538539866616542
"Q14DG7_IDR_951_1032",0.461460133383458
"Q15003_IDR_184_237",0.168777323607946
"Q15003_IDR_1_98",0.140535094990624
"Q15003_IDR_328_363",0.168997130371203
"Q15003_IDR_377_413",0.162373677227474
"Q15003_IDR_449_483",0.155121786225903
"Q15003_IDR_533_618",0.20419498757685
"Q15004_IDR_1_60",0.472574262303049
"Q15004_IDR_71_111",0.527425737696951
"Q15005_IDR_1_38",1
"Q15007_IDR_192_396",1
"Q15011_IDR_199_252",0.332426550474758
"Q15011_IDR_314_362",0.369238846217709
"Q15011_IDR_90_133",0.298334603307532
"Q15035_IDR_322_370",1
"Q15036_IDR_389_455",1
"Q15042_IDR_530_617",1
"Q15043_IDR_248_327",1
"Q15046_IDR_1_69",1
"Q15047_IDR_108_189",0.371017397160003
"Q15047_IDR_437_563",0.300602822810284
"Q15047_IDR_848_1195",0.328379780029713
"Q15049_IDR_1_42",1
"Q15050_IDR_164_269",0.516787272999364
"Q15050_IDR_277_365",0.483212727000636
"Q15052_IDR_109_148",0.493270250042527
"Q15052_IDR_549_649",0.506729749957473
"Q15054_IDR_125_466",1
"Q15056_IDR_118_248",0.489672964040921
"Q15056_IDR_1_34",0.510327035959079
"Q15057_IDR_516_601",1
"Q15058_IDR_1_350",0.502272473709046
"Q15058_IDR_1587_1619",0.497727526290954
"Q15059_IDR_1_34",0.269331414445233
"Q15149_IDR_2741_2785",0.538891796980234
"Q15149_IDR_99_176",0.461108203019766
"Q15172_IDR_1_52",1
"Q15173_IDR_1_58",1
"Q15185_IDR_129_160",1
"Q15198_IDR_1_62",1
"Q15223_IDR_380_489",1
"Q15233_IDR_1_56",0.339833166522352
"Q15233_IDR_305_389",0.333521205087067
"Q15233_IDR_401_471",0.32664562839058
"Q15256_IDR_253_337",0.485972928262873
"Q15256_IDR_48_82",0.514027071737127
"Q15262_IDR_731_843",1
"Q15269_IDR_227_264",0.495370278004633
"Q15269_IDR_880_919",0.504629721995367
"Q15276_IDR_31_533",0.484195812627544
"Q15276_IDR_627_682",0.515804187372456
"Q15287_IDR_1_158",0.478517801182617
"Q15287_IDR_243_305",0.521482198817383
"Q15291_IDR_342_398",0.529053293684318
"Q15390_IDR_284_333",0.500528293993204
"Q15390_IDR_87_235",0.499471706006796
"Q15397_IDR_1_129",1
"Q15398_IDR_1_117",0.235012303634885
"Q15398_IDR_127_427",0.240835608207316
"Q15398_IDR_539_606",0.223713953040501
"Q15398_IDR_621_796",0.300438135117298
"Q15406_IDR_132_276",0.507338840092888
"Q15406_IDR_1_55",0.492661159907112
"Q15413_IDR_1759_1790",0.166363048982935
"Q15413_IDR_1912_1950",0.169314840026046
"Q15413_IDR_3322_3359",0.16179601587298
"Q15413_IDR_4096_4146",0.177255333069102
"Q15413_IDR_4175_4226",0.158395658047867
"Q15413_IDR_4228_4385",0.166875104001071
"Q15415_IDR_69_496",1
"Q15418_IDR_704_735",1
"Q15424_IDR_481_910",0.432360750901927
"Q15424_IDR_79_404",0.567639249098073
"Q15427_IDR_182_424",1
"Q15526_IDR_1_60",1
"Q15528_IDR_137_200",1
"Q15532_IDR_1_418",1
"Q15542_IDR_107_202",0.329428983444356
"Q15542_IDR_1_100",0.317526618278831
"Q15542_IDR_359_424",0.353044398276813
"Q15544_IDR_1_99",1
"Q15545_IDR_185_282",1
"Q15554_IDR_1_86",0.446921418720932
"Q15554_IDR_290_488",0.553078581279068
"Q15555_IDR_173_240",1
"Q15560_IDR_79_131",1
"Q15561_IDR_119_156",0.496833404431111
"Q15561_IDR_1_40",0.503166595568889
"Q15562_IDR_1_41",1
"Q15569_IDR_1_44",0.318820826562544
"Q15569_IDR_319_566",0.330804686182786
"Q15569_IDR_588_626",0.35037448725467
"Q15572_IDR_603_731",0.517537410270393
"Q15572_IDR_735_869",0.482462589729607
"Q15648_IDR_519_1581",1
"Q15649_IDR_39_85",1
"Q15650_IDR_74_149",1
"Q15651_IDR_1_99",1
"Q15652_IDR_1310_1709",0.141738994203587
"Q15652_IDR_1936_2070",0.153282920722119
"Q15652_IDR_2073_2144",0.150248460703783
"Q15652_IDR_252_704",0.147362583754772
"Q15652_IDR_716_797",0.138481171325071
"Q15652_IDR_803_857",0.137371253944066
"Q15652_IDR_868_1305",0.131514615346603
"Q15653_IDR_297_356",1
"Q15654_IDR_1_251",1
"Q15672_IDR_1_110",1
"Q15678_IDR_304_870",1
"Q15691_IDR_131_194",1
"Q15696_IDR_1_59",0.513528626745257
"Q15696_IDR_344_482",0.486471373254743
"Q15697_IDR_132_295",1
"Q15699_IDR_1_151",0.352758467148962
"Q15750_IDR_370_474",1
"Q15751_IDR_1311_1433",0.165525222636142
"Q15751_IDR_1458_1551",0.17352353964105
"Q15751_IDR_2253_2287",0.1628904711232
"Q15751_IDR_2405_2496",0.171995647403736
"Q15751_IDR_2610_2751",0.168035162148798
"Q15751_IDR_2797_2921",0.158029957047073
"Q15758_IDR_1_42",0.479159153287238
"Q15758_IDR_491_541",0.520840846712762
"Q15760_IDR_1_53",0.530961262935125
"Q15760_IDR_354_415",0.469038737064875
"Q15761_IDR_243_317",1
"Q15762_IDR_280_318",1
"Q15768_IDR_171_288",1
"Q15772_IDR_1907_2573",0.326636273206086
"Q15772_IDR_2772_2928",0.344555655447574
"Q15772_IDR_277_637",0.32880807134634
"Q15773_IDR_1_248",1
"Q15776_IDR_137_320",1
"Q15784_IDR_1_133",0.506937817366481
"Q15853_IDR_104_169",0.330687871974998
"Q15853_IDR_1_57",0.333668578981684
"Q15853_IDR_202_242",0.335643549043319
"Q15858_IDR_1025_1079",0.267040816344104
"Q15858_IDR_1094_1149",0.251023536437305
"Q15858_IDR_1910_1988",0.251007931212742
"Q15858_IDR_419_681",0.230927716005849
"Q15878_IDR_1_49",0.350281969203597
"Q15878_IDR_1882_2311",0.315238885439874
"Q15878_IDR_737_1125",0.334479145356529
"Q15884_IDR_118_444",1
"Q15904_IDR_1_38",1
"Q15906_IDR_1_202",0.340634806605437
"Q15906_IDR_225_258",0.353634213321556
"Q15906_IDR_334_364",0.305730980073007
"Q15907_IDR_183_218",1
"Q15910_IDR_183_216",0.518938453582829
"Q15910_IDR_300_417",0.481061546417171
"Q15911_IDR_1_124",0.0876720384805071
"Q15911_IDR_153_186",0.0891891096232105
"Q15915_IDR_369_441",0.502038264766475
"Q15916_IDR_128_296",1
"Q15935_IDR_49_213",1
"Q15937_IDR_1_45",0.499269185421067
"Q15937_IDR_81_194",0.500730814578933
"Q15942_IDR_1_354",1
"Q15973_IDR_55_95",1
"Q16099_IDR_859_889",1
"Q16143_IDR_1_134",1
"Q16181_IDR_406_437",1
"Q16186_IDR_130_260",1
"Q16204_IDR_1_60",0.514040652229722
"Q16204_IDR_181_474",0.485959347770278
"Q16206_IDR_374_454",0.506311285562373
"Q16206_IDR_463_530",0.493688714437627
"Q16236_IDR_31_453",1
"Q16254_IDR_201_346",1
"Q16280_IDR_1_64",0.493353767927141
"Q16280_IDR_81_124",0.506646232072859
"Q16520_IDR_95_125",0.487999589617418
"Q16526_IDR_501_586",1
"Q16527_IDR_83_115",1
"Q16531_IDR_745_781",1
"Q16533_IDR_229_368",1
"Q16534_IDR_1_68",0.521433450748089
"Q16534_IDR_95_247",0.478566549251911
"Q16537_IDR_1_42",1
"Q16538_IDR_192_271",0.521485496694753
"Q16538_IDR_370_582",0.478514503305247
"Q16543_IDR_346_378",0.488068273801658
"Q16543_IDR_95_148",0.511931726198342
"Q16549_IDR_1_46",0.486087032097511
"Q16549_IDR_694_748",0.513912967902489
"Q16552_IDR_1_40",1
"Q16555_IDR_509_572",1
"Q16558_IDR_1_36",1
"Q16559_IDR_63_108",1
"Q16560_IDR_142_246",1
"Q16566_IDR_340_473",1
"Q16630_IDR_481_551",0.51091399014567
"Q16633_IDR_1_256",1
"Q16637_IDR_145_255",0.490662334869524
"Q16637_IDR_57_87",0.509337665130476
"Q16643_IDR_136_617",1
"Q16644_IDR_1_35",0.508331802225772
"Q16644_IDR_345_382",0.491668197774228
"Q16649_IDR_1_427",1
"Q16650_IDR_21_95",0.359544784633648
"Q16650_IDR_385_502",0.313690388525694
"Q16650_IDR_559_670",0.326764826840658
"Q16651_IDR_1_40",1
"Q16655_IDR_1_40",0.505740546122829
"Q16655_IDR_49_118",0.494259453877171
"Q16656_IDR_1_100",1
"Q16659_IDR_323_353",0.34950081412311
"Q16659_IDR_355_434",0.323337631565265
"Q16659_IDR_483_525",0.327161554311625
"Q16665_IDR_360_408",0.505410770744674
"Q16778_IDR_1_36",1
"Q16790_IDR_1_137",1
"Q16795_IDR_1_46",1
"Q16798_IDR_1_48",1
"Q16799_IDR_1_196",0.519751329367674
"Q16799_IDR_202_579",0.480248670632326
"Q16819_IDR_1_36",0.495052238118441
"Q16819_IDR_605_663",0.504947761881559
"Q16821_IDR_1_59",0.261454370809627
"Q16821_IDR_235_795",0.39986801647976
"Q16821_IDR_799_1072",0.338677612710613
"Q16825_IDR_308_857",1
"Q16828_IDR_150_203",0.485358144309704
"Q16828_IDR_351_381",0.514641855690296
"Q16829_IDR_1_51",0.295071519505545
"Q16829_IDR_189_240",0.351311718263213
"Q16829_IDR_388_419",0.353616762231243
"Q16832_IDR_372_488",0.462454429017815
"Q16832_IDR_491_551",0.537545570982185
"Q16842_IDR_1_31",1
"Q17RC7_IDR_1_134",1
"Q17RD7_IDR_31_346",1
"Q17RG1_IDR_652_752",1
"Q17RM4_IDR_655_714",1
"Q17RN3_IDR_317_349",1
"Q17RQ9_IDR_332_366",0.514127484053111
"Q17RQ9_IDR_541_610",0.485872515946889
"Q17RS7_IDR_460_890",1
"Q17RW2_IDR_1_35",0.529252050524346
"Q17RW2_IDR_239_1507",0.470747949475654
"Q17RY0_IDR_12_394",1
"Q17RY6_IDR_1_37",1
"Q18PE1_IDR_205_404",0.493550618983384
"Q18PE1_IDR_406_484",0.506449381016616
"Q19T08_IDR_20_178",1
"Q1A5X6_IDR_1_38",0.512672152750988
"Q1A5X6_IDR_65_100",0.487327847249012
"Q1ED39_IDR_1_353",1
"Q1EHB4_IDR_560_618",1
"Q1HG43_IDR_296_343",1
"Q2I0M5_IDR_191_234",0.329668919872334
"Q2KHM9_IDR_1_59",0.350624840841784
"Q2KHM9_IDR_375_742",0.32347032305587
"Q2KHM9_IDR_61_362",0.325904836102346
"Q2KHR2_IDR_156_1286",0.502723204603384
"Q2KHR2_IDR_65_127",0.497276795396616
"Q2KHR3_IDR_1_1549",1
"Q2KHT3_IDR_349_476",0.510060484428612
"Q2KHT3_IDR_832_1053",0.489939515571388
"Q2KJY2_IDR_1_127",0.156409345340788
"Q2KJY2_IDR_1237_1966",0.154356332394303
"Q2KJY2_IDR_169_315",0.168725945482808
"Q2KJY2_IDR_324_412",0.167100204656667
"Q2KJY2_IDR_802_853",0.168765699824598
"Q2KJY2_IDR_898_1169",0.184642472300836
"Q2L4Q9_IDR_1_34",1
"Q2LD37_IDR_1192_1473",0.0533546024457187
"Q2LD37_IDR_1573_1603",0.0632866129668151
"Q2LD37_IDR_160_190",0.0640444855267409
"Q2LD37_IDR_1675_1707",0.0615410926167981
"Q2M243_IDR_592_656",0.505949488842621
"Q2M296_IDR_256_301",1
"Q2M2E3_IDR_1_65",0.467895812622951
"Q2M2E3_IDR_217_257",0.532104187377049
"Q2M2H8_IDR_1_37",0.493991170167795
"Q2M2H8_IDR_1811_2515",0.506008829832205
"Q2M2I3_IDR_292_478",1
"Q2M2I5_IDR_1_107",0.474919593250924
"Q2M2I5_IDR_452_499",0.525080406749076
"Q2M2I8_IDR_1_31",0.507439454292199
"Q2M2I8_IDR_323_958",0.492560545707801
"Q2M2Z5_IDR_1_80",0.430319906479677
"Q2M2Z5_IDR_90_673",0.569680093520323
"Q2M385_IDR_683_716",1
"Q2M389_IDR_1137_1173",1
"Q2M3C6_IDR_1_78",0.491965110995078
"Q2M3C6_IDR_269_481",0.508034889004922
"Q2M3C7_IDR_1_41",0.138970131828339
"Q2M3C7_IDR_192_451",0.145308542632221
"Q2NKX8_IDR_669_1196",1
"Q2NKX9_IDR_25_103",1
"Q2NL68_IDR_1_480",1
"Q2NL82_IDR_1_77",0.307116889088125
"Q2NL82_IDR_312_393",0.353767042427777
"Q2NL82_IDR_408_472",0.339116068484098
"Q2NL98_IDR_128_169",1
"Q2PPJ7_IDR_318_376",0.257643487407356
"Q2PPJ7_IDR_444_501",0.237068340839154
"Q2PPJ7_IDR_667_907",0.256677290398018
"Q2TAL8_IDR_335_471",0.358725787585708
"Q2TAZ0_IDR_111_146",0.148729558907844
"Q2TAZ0_IDR_1245_1307",0.148322724030875
"Q2TAZ0_IDR_1319_1355",0.142639975834497
"Q2TAZ0_IDR_1439_1474",0.129156790750399
"Q2TAZ0_IDR_1608_1658",0.145514651684839
"Q2TAZ0_IDR_337_417",0.152466488154948
"Q2TAZ0_IDR_879_920",0.133169810636598
"Q2TB10_IDR_1_360",0.240191565156422
"Q2TB10_IDR_383_482",0.265159372438989
"Q2TB10_IDR_573_608",0.248079580211225
"Q2TB10_IDR_622_664",0.246569482193363
"Q2TB18_IDR_621_653",1
"Q2TBA0_IDR_264_297",1
"Q2TBC4_IDR_214_316",1
"Q2TBE0_IDR_1_506",0.490460862849639
"Q2Y0W8_IDR_219_284",0.332495140836168
"Q2Y0W8_IDR_57_92",0.31143398682369
"Q2YD98_IDR_210_288",0.345008387987567
"Q2YD98_IDR_384_555",0.329040163409582
"Q2YD98_IDR_557_709",0.32595144860285
"Q32M45_IDR_1_106",1
"Q32M78_IDR_69_193",1
"Q32M84_IDR_1_55",1
"Q32MH5_IDR_232_876",1
"Q32MK0_IDR_1_484",1
"Q32MQ0_IDR_1_723",1
"Q32MZ4_IDR_1_808",1
"Q32NC0_IDR_115_186",1
"Q32P28_IDR_700_736",1
"Q32P44_IDR_1_41",0.52164158421454
"Q3KNS6_IDR_88_136",1
"Q3KNV8_IDR_103_166",1
"Q3KNW1_IDR_10_148",1
"Q3KNW5_IDR_316_377",1
"Q3KP22_IDR_63_153",1
"Q3KP31_IDR_19_108",1
"Q3KP44_IDR_420_488",0.492295662287847
"Q3KP44_IDR_522_562",0.507704337712153
"Q3KP66_IDR_1_120",0.518687181161805
"Q3KP66_IDR_209_629",0.481312818838195
"Q3KQU3_IDR_1_827",1
"Q3KQV3_IDR_59_209",0.488647725365216
"Q3KQV3_IDR_602_632",0.511352274634784
"Q3KR16_IDR_1_98",0.485809789375383
"Q3KR16_IDR_517_765",0.514190210624617
"Q3KR37_IDR_1_82",0.285665253451653
"Q3KR37_IDR_225_363",0.435229084179377
"Q3KR37_IDR_543_646",0.27910566236897
"Q3L8U1_IDR_1448_1485",0.257500708977403
"Q3L8U1_IDR_1_706",0.234206563562233
"Q3SY46_IDR_1_35",1
"Q3SY52_IDR_115_232",0.515056323531208
"Q3SY52_IDR_70_112",0.484943676468792
"Q3SY56_IDR_1_228",0.480282735504846
"Q3SY56_IDR_331_376",0.519717264495154
"Q3SY84_IDR_1_76",0.518581744626662
"Q3SY84_IDR_460_523",0.481418255373338
"Q3SYB3_IDR_1_106",0.524713421758345
"Q3SYB3_IDR_249_402",0.475286578241655
"Q3SYG4_IDR_826_887",1
"Q3T8J9_IDR_1_535",0.162134899735733
"Q3T8J9_IDR_1782_2150",0.169910012188253
"Q3T8J9_IDR_2210_2241",0.169996687379245
"Q3T8J9_IDR_542_593",0.175411590860032
"Q3V5L5_IDR_1_104",1
"Q3T8J9_IDR_598_707",0.163799226743026
"Q3T8J9_IDR_932_1622",0.15874758309371
"Q3V6T2_IDR_219_256",0.260383558274079
"Q3V6T2_IDR_325_709",0.251841669085044
"Q3V6T2_IDR_897_1045",0.248421413375319
"Q494U1_IDR_1_47",0.528922781016687
"Q494U1_IDR_318_583",0.471077218983313
"Q494V2_IDR_1_151",0.249689125201821
"Q494V2_IDR_206_252",0.274914851450093
"Q494V2_IDR_275_383",0.239051981248428
"Q494V2_IDR_547_605",0.236344042099658
"Q494W8_IDR_259_296",0.498899407643803
"Q494W8_IDR_302_337",0.501100592356197
"Q494X3_IDR_1_130",1
"Q495A1_IDR_166_222",1
"Q495C1_IDR_105_229",0.494434059951843
"Q495C1_IDR_238_297",0.505565940048157
"Q495M3_IDR_1_51",1
"Q495M9_IDR_152_254",0.472087907921809
"Q495M9_IDR_258_387",0.527912092078191
"Q495N2_IDR_1_40",1
"Q495T6_IDR_1_51",0.506237837257805
"Q495T6_IDR_54_84",0.493762162742194
"Q495W5_IDR_1_38",1
"Q495Y8_IDR_1_187",1
"Q49AM3_IDR_424_519",0.483098804958204
"Q49AM3_IDR_83_299",0.516901195041796
"Q49AN0_IDR_520_593",1
"Q49AR2_IDR_166_232",1
"Q49MG5_IDR_1_464",0.364203006973724
"Q49MG5_IDR_468_547",0.315342073736486
"Q49MG5_IDR_567_647",0.32045491928979
"Q49MI3_IDR_1_42",1
"Q4AC94_IDR_1563_1630",0.203694854133551
"Q4AC94_IDR_171_338",0.211733026842584
"Q4AC94_IDR_1772_2332",0.181826270547313
"Q4AC94_IDR_454_523",0.200954262825781
"Q4AC94_IDR_709_799",0.20179158565077
"Q4AC99_IDR_87_135",1
"Q4ADV7_IDR_1129_1223",0.363533505209045
"Q4ADV7_IDR_1352_1419",0.313496036579699
"Q4ADV7_IDR_987_1053",0.322970458211256
"Q4FZB7_IDR_1_69",0.319865312269769
"Q4FZB7_IDR_334_741",0.321720830598083
"Q4FZB7_IDR_811_846",0.358413857132148
"Q4G163_IDR_582_617",0.320274654186286
"Q4G163_IDR_678_708",0.322799922474294
"Q4G176_IDR_1_41",1
"Q4G1C9_IDR_291_344",1
"Q4JDL3_IDR_1_117",1
"Q4KMG0_IDR_1166_1216",1
"Q4KMG9_IDR_148_183",1
"Q4KMP7_IDR_1_300",0.523587270112963
"Q4KMP7_IDR_622_808",0.476412729887037
"Q4KMQ2_IDR_1_55",1
"Q4KMZ1_IDR_384_454",0.504392472114494
"Q4KMZ1_IDR_40_382",0.495607527885506
"Q4KWH8_IDR_448_593",0.509198046351018
"Q4KWH8_IDR_863_1611",0.490801953648982
"Q4L180_IDR_1068_1135",0.175509673817927
"Q4L180_IDR_1_71",0.186825591890597
"Q4L180_IDR_340_385",0.19747710685965
"Q4L180_IDR_598_639",0.187798226163927
"Q4L180_IDR_762_1024",0.252389401267898
"Q4LE39_IDR_128_168",0.34692521859414
"Q504T8_IDR_315_452",0.503657615860177
"Q504U0_IDR_1_52",1
"Q504Y0_IDR_1_40",0.3428656712083
"Q504Y0_IDR_263_303",0.333284217311841
"Q504Y0_IDR_472_534",0.323850111479859
"Q504Y2_IDR_33_127",1
"Q504Y3_IDR_200_319",1
"Q50LG9_IDR_366_406",1
"Q52LD8_IDR_169_241",0.514838719819474
"Q52LD8_IDR_404_501",0.485161280180526
"Q52LG2_IDR_1_117",1
"Q52LJ0_IDR_307_433",1
"Q52LR7_IDR_277_450",0.521896363762791
"Q52LR7_IDR_463_807",0.478103636237209
"Q52LW3_IDR_1_37",0.241580062127348
"Q52LW3_IDR_157_187",0.254481640988452
"Q52LW3_IDR_472_601",0.243607875903699
"Q52LW3_IDR_889_1261",0.260330420980501
"Q52M93_IDR_49_101",1
"Q52MB2_IDR_66_171",1
"Q53FD0_IDR_413_456",0.515354459353512
"Q53FE4_IDR_226_359",0.46693451167918
"Q53FE4_IDR_67_172",0.53306548832082
"Q53FP2_IDR_134_167",1
"Q53GA4_IDR_112_152",1
"Q53GG5_IDR_90_288",1
"Q53GI3_IDR_1_38",0.44354119643505
"Q53GI3_IDR_145_355",0.55645880356495
"Q53GL0_IDR_136_349",1
"Q53GL7_IDR_287_398",0.499663191786631
"Q53GL7_IDR_553_706",0.500336808213369
"Q53GS7_IDR_1_139",0.519996850692778
"Q53GS7_IDR_327_379",0.480003149307222
"Q53GS9_IDR_1_101",1
"Q53GT1_IDR_600_634",1
"Q53H80_IDR_1_139",1
"Q53HC0_IDR_126_331",0.482993878887045
"Q53HC0_IDR_1_84",0.517006121112955
"Q53HC5_IDR_1_34",1
"Q562E7_IDR_1572_1605",0.258471506770176
"Q562F6_IDR_1_1265",1
"Q567U6_IDR_154_200",0.32023190501521
"Q567U6_IDR_212_280",0.335228851304648
"Q567U6_IDR_423_454",0.344539243680142
"Q569G3_IDR_36_115",1
"Q569H4_IDR_1_36",0.492313374167448
"Q569H4_IDR_43_304",0.507686625832552
"Q569K6_IDR_133_218",0.525369602332358
"Q569K6_IDR_517_752",0.474630397667643
"Q56A73_IDR_1_38",1
"Q56NI9_IDR_1_370",1
"Q56P03_IDR_1_134",1
