"","GO0051276_chromosome_organization"
"O94766_IDR_1_71",1
"O94768_IDR_299_351",1
"O94769_IDR_159_302",0.534057980846944
"O94769_IDR_1_59",0.465942019153056
"O94776_IDR_321_360",0.343208296634202
"O94776_IDR_405_605",0.335888440951196
"O94776_IDR_612_660",0.320903262414602
"O94782_IDR_112_144",0.197821629827857
"O94782_IDR_1_68",0.267777696012215
"O94782_IDR_221_421",0.349849500064805
"O94782_IDR_647_732",0.184551174095124
"O94804_IDR_311_586",0.527161538073549
"O94804_IDR_921_968",0.472838461926451
"O94806_IDR_1_55",0.277744384906521
"O94806_IDR_203_252",0.363411133138806
"O94806_IDR_323_397",0.358844481954673
"O94842_IDR_265_569",0.507035409172511
"O94844_IDR_302_363",1
"O94850_IDR_1_711",1
"O94851_IDR_1062_1124",0.458517774932411
"O94851_IDR_629_990",0.541482225067589
"O94855_IDR_1_265",1
"O94864_IDR_1_142",0.465236952852092
"O94864_IDR_262_414",0.534763047147908
"O94868_IDR_416_466",0.510651847618717
"O94868_IDR_630_740",0.489348152381283
"O94874_IDR_398_471",1
"O94875_IDR_1_515",0.501613654819909
"O94875_IDR_520_874",0.498386345180091
"O94876_IDR_1_526",1
"O94880_IDR_1_315",0.347586120114967
"O94880_IDR_499_559",0.160436206188904
"O94913_IDR_1096_1277",0.18484338726255
"O94913_IDR_1279_1315",0.244369335942348
"O94913_IDR_1486_1555",0.329958038163205
"O94915_IDR_1471_1511",0.198385283354768
"O94915_IDR_1513_1548",0.20521240839177
"O94915_IDR_1902_1976",0.191783077705414
"O94915_IDR_2255_2293",0.209017635757836
"O94915_IDR_2301_2658",0.195601594790211
"O94916_IDR_1_262",0.372598873082209
"O94916_IDR_1461_1531",0.301953900767359
"O94916_IDR_547_1441",0.325447226150433
"O94919_IDR_287_330",1
"O94921_IDR_1_130",1
"O94923_IDR_42_98",1
"O94985_IDR_915_971",0.532655449356038
"O94986_IDR_1_257",0.268422292383556
"O94986_IDR_383_625",0.35662486263152
"O94986_IDR_974_1710",0.374952844984924
"O94988_IDR_235_711",0.347958782031574
"O94988_IDR_713_775",0.304766135275081
"O94988_IDR_849_943",0.347275082693345
"O94989_IDR_1_391",1
"O94991_IDR_1_37",0.32193526043638
"O94991_IDR_311_354",0.326765233310594
"O94991_IDR_599_830",0.351299506253026
"O94992_IDR_1_259",1
"O94993_IDR_1_707",1
"O95072_IDR_106_313",0.535810926671472
"O95072_IDR_371_479",0.464189073328528
"O95073_IDR_117_236",1
"O95076_IDR_1_343",1
"O95081_IDR_147_481",1
"O95096_IDR_1_135",1
"O95104_IDR_138_493",0.519776567921177
"O95104_IDR_631_1147",0.480223432078823
"O95125_IDR_128_238",0.494112511063616
"O95125_IDR_283_394",0.505887488936384
"O95136_IDR_310_353",1
"O95149_IDR_297_360",0.491957870603682
"O95149_IDR_53_94",0.508042129396317
"O95150_IDR_1_92",1
"O95153_IDR_1081_1621",0.171877860836553
"O95153_IDR_1_121",0.161919692176449
"O95153_IDR_1710_1761",0.172068727229611
"O95153_IDR_267_337",0.165020230797104
"O95153_IDR_517_650",0.174913852073432
"O95153_IDR_731_785",0.154199636886851
"O95196_IDR_428_566",0.576885127538425
"O95197_IDR_1_831",1
"O95198_IDR_1_31",1
"O95201_IDR_1_130",0.476776513650695
"O95201_IDR_135_305",0.523223486349305
"O95202_IDR_1_146",0.40878153209236
"O95202_IDR_449_538",0.59121846790764
"O95206_IDR_714_1003",1
"O95208_IDR_137_635",1
"O95210_IDR_27_83",0.503938490554334
"O95210_IDR_86_200",0.496061509445666
"O95218_IDR_1_330",1
"O95219_IDR_1_51",1
"O95229_IDR_228_277",1
"O95231_IDR_1_92",1
"O95232_IDR_231_432",1
"O95235_IDR_230_289",0.229354806270967
"O95235_IDR_512_567",0.255380653588563
"O95235_IDR_577_685",0.284556330403144
"O95238_IDR_1_52",0.486215757397725
"O95259_IDR_711_933",1
"O95260_IDR_105_268",1
"O95263_IDR_1_117",0.308887705148397
"O95263_IDR_385_441",0.334743278929344
"O95263_IDR_490_537",0.356369015922259
"O95267_IDR_1_40",0.500044407959713
"O95267_IDR_595_723",0.499955592040287
"O95271_IDR_1_179",0.467854079945621
"O95271_IDR_964_1026",0.532145920054379
"O95274_IDR_224_346",1
"O95279_IDR_255_346",0.377323238196645
"O95279_IDR_351_404",0.274963207068867
"O95279_IDR_425_469",0.347713554734488
"O95292_IDR_128_243",1
"O95297_IDR_187_232",1
"O95319_IDR_1_36",0.520141702782086
"O95319_IDR_261_363",0.479858297217914
"O95342_IDR_1_41",0.511455632086352
"O95342_IDR_659_735",0.488544367913648
"O95343_IDR_19_81",0.488823161041349
"O95399_IDR_14_98",1
"O95400_IDR_1_82",0.527207576546365
"O95400_IDR_233_277",0.472792423453636
"O95402_IDR_87_525",1
"O95405_IDR_24_687",0.360981618580196
"O95405_IDR_768_830",0.325955985967105
"O95405_IDR_838_890",0.313062395452699
"O95407_IDR_1_31",1
"O95409_IDR_1_143",0.319672966317828
"O95409_IDR_190_237",0.33970911077812
"O95409_IDR_403_528",0.340617922904051
"O95415_IDR_1_67",1
"O95416_IDR_73_211",1
"O95425_IDR_1337_1369",0.226996307291429
"O95425_IDR_1_33",0.228165864418536
"O95425_IDR_1382_1418",0.241455464811383
"O95425_IDR_43_1308",0.303382363478652
"O95428_IDR_583_615",0.495114387530257
"O95428_IDR_809_839",0.504885612469743
"O95429_IDR_1_377",1
"O95486_IDR_1_338",1
"O95487_IDR_1_468",0.481458842418503
"O95487_IDR_491_522",0.518541157581498
"O95490_IDR_1105_1404",0.48469199903564
"O95490_IDR_421_454",0.51530800096436
"O95500_IDR_188_232",1
"O95502_IDR_104_287",0.514316807780093
"O95502_IDR_28_85",0.485683192219907
"O95503_IDR_64_355",1
"O95544_IDR_1_71",1
"O95684_IDR_138_393",1
"O95685_IDR_1_98",1
"O95696_IDR_393_440",0.360410384288466
"O95696_IDR_66_114",0.236306718438828
"O95696_IDR_753_924",0.403282897272706
"O95704_IDR_420_465",0.499787460905078
"O95704_IDR_62_107",0.500212539094922
"O95707_IDR_44_84",1
"O95714_IDR_1556_1610",0.218205993522081
"O95714_IDR_960_997",0.200112484988568
"O95810_IDR_1_156",0.384488603055374
"O95810_IDR_162_425",0.615511396944626
"O95813_IDR_1_130",1
"O95817_IDR_500_575",0.559118177357325
"O95817_IDR_53_418",0.440881822642675
"O95819_IDR_307_913",1
"O95822_IDR_1_35",1
"O95831_IDR_26_85",0.301461422363446
"O95831_IDR_513_558",0.363149905085524
"O95831_IDR_87_122",0.335388672551029
"O95905_IDR_495_596",0.583398134340023
"O95907_IDR_198_237",0.487741220164945
"O95907_IDR_438_504",0.512258779835055
"O95922_IDR_387_423",1
"O95926_IDR_1_62",1
"O95931_IDR_65_210",1
"O95935_IDR_1_135",0.51799445088036
"O95935_IDR_313_496",0.48200554911964
"O95936_IDR_1_180",0.263230652026698
"O95936_IDR_183_262",0.236240143086062
"O95936_IDR_460_550",0.242196137759219
"O95936_IDR_558_667",0.25833306712802
"O95944_IDR_133_258",1
"O95947_IDR_19_84",0.503452681395103
"O95947_IDR_273_406",0.496547318604897
"O95948_IDR_1_331",1
"O95972_IDR_1_40",0.479634258345778
"O95972_IDR_251_287",0.520365741654222
"O95976_IDR_178_241",1
"O95977_IDR_330_384",1
"O96017_IDR_498_543",0.547552407640444
"O96018_IDR_1_208",1
"O96020_IDR_1_96",1
"O96028_IDR_1203_1237",0.250265768962435
"O96028_IDR_1_214",0.220209336968506
"O96028_IDR_1329_1365",0.208816960942251
"O96028_IDR_352_665",0.320707933126808
"P00367_IDR_1_61",1
"P00390_IDR_1_60",1
"P00403_IDR_15_51",1
"P00451_IDR_732_1681",1
"P00519_IDR_1_60",0.365953376578389
"P00519_IDR_501_1029",0.634046623421611
"P00533_IDR_985_1126",1
"P00540_IDR_1_39",1
"P00742_IDR_175_228",1
"P00748_IDR_1_34",0.502487472363368
"P00748_IDR_297_366",0.497512527636632
"P00973_IDR_350_391",1
"P01011_IDR_1_44",1
"P01275_IDR_1_56",1
"P01282_IDR_22_82",1
"P01303_IDR_1_32",0.488773223671681
"P01303_IDR_65_96",0.511226776328319
"P01308_IDR_51_88",1
"P01344_IDR_86_180",1
"P01350_IDR_1_101",1
"P01374_IDR_1_62",1
"P01375_IDR_1_85",1
"P01583_IDR_1_32",1
"P01584_IDR_1_38",1
"P01589_IDR_189_272",0.483097467877019
"P01589_IDR_88_118",0.516902532122981
"P01732_IDR_135_173",1
"P01833_IDR_566_738",1
"P02458_IDR_21_53",0.562694638478188
"P02458_IDR_72_1249",0.437305361521812
"P02461_IDR_57_1216",1
"P02462_IDR_1_1429",1
"P02533_IDR_1_100",0.488138476973511
"P02776_IDR_1_35",1
"P02818_IDR_20_68",1
"P03372_IDR_1_44",0.260721075366696
"P03372_IDR_254_307",0.266990560447294
"P03372_IDR_550_595",0.246002029622471
"P03372_IDR_78_180",0.22628633456354
"P03928_IDR_8_49",1
"P03971_IDR_262_297",0.487665179929834
"P03971_IDR_412_458",0.512334820070166
"P04004_IDR_363_397",0.589432213898918
"P04004_IDR_62_151",0.410567786101082
"P04035_IDR_346_441",1
"P04049_IDR_200_337",1
"P04066_IDR_1_32",1
"P04083_IDR_1_34",1
"P04085_IDR_52_89",1
"P04090_IDR_54_162",1
"P04150_IDR_1_287",0.5372113487511
"P04637_IDR_282_324",0.400831386665303
"P04637_IDR_354_393",0.348520936035486
"P04731_IDR_1_33",1
"P04732_IDR_1_40",1
"P04808_IDR_125_163",0.545223732735247
"P04808_IDR_54_91",0.454776267264753
"P04920_IDR_1_319",0.314039591257596
"P04920_IDR_441_503",0.285841885630565
"P04920_IDR_633_672",0.400118523111839
"P04921_IDR_1_128",1
"P05019_IDR_111_195",1
"P05023_IDR_1_34",1
"P05060_IDR_64_560",1
"P05067_IDR_190_290",0.363181870890437
"P05067_IDR_320_391",0.314340863146328
"P05067_IDR_570_679",0.322477265963236
"P05108_IDR_1_43",1
"P05111_IDR_44_78",1
"P05114_IDR_1_100",1
"P05154_IDR_1_39",1
"P06899_IDR_1_36",1
"P07101_IDR_35_98",1
"P07196_IDR_1_81",0.378321502829081
"P07196_IDR_405_543",0.621678497170919
"P07197_IDR_1_107",0.258781684294755
"P07197_IDR_414_916",0.741218315705245
"P07199_IDR_137_167",0.456830577897081
"P07199_IDR_390_538",0.543169422102919
"P07202_IDR_885_933",1
"P07237_IDR_474_508",1
"P08047_IDR_1_68",0.210911592081916
"P08047_IDR_275_448",0.193207255412086
"P08047_IDR_567_597",0.202659362894434
"P08047_IDR_670_748",0.193333092455094
"P08047_IDR_70_100",0.199888697156469
"P08048_IDR_214_246",0.513815685103859
"P08048_IDR_254_404",0.486184314896141
"P08069_IDR_1285_1366",1
"P08123_IDR_23_1129",1
"P08138_IDR_199_231",0.503659665671526
"P08631_IDR_1_77",1
"P08651_IDR_191_230",0.534447148535854
"P08651_IDR_262_485",0.465552851464147
"P08670_IDR_1_89",0.470793726151402
"P08670_IDR_415_446",0.529206273848598
"P08697_IDR_1_74",1
"P08709_IDR_1_31",1
"P08727_IDR_1_47",1
"P08729_IDR_1_46",0.497439748786571
"P08729_IDR_419_469",0.502560251213429
"P09497_IDR_156_188",0.520189299265901
"P09529_IDR_1_54",1
"P09601_IDR_226_272",1
"P09603_IDR_168_554",1
"P09619_IDR_705_793",0.524751337869091
"P09619_IDR_967_1106",0.475248662130909
"P09629_IDR_1_181",1
"P09630_IDR_193_235",0.562352228692358
"P09630_IDR_8_156",0.437647771307642
"P09651_IDR_182_372",1
"P0C6C1_IDR_189_535",1
"P0C7H8_IDR_1_128",1
"P0C7H9_IDR_1_56",0.48744640027328
"P0C7H9_IDR_379_460",0.51255359972672
"P0C7I0_IDR_1_57",0.322518889362905
"P0C7I0_IDR_379_447",0.334599771924236
"P0C7I0_IDR_471_525",0.342881338712859
"P0C7I6_IDR_1_36",0.352076206845805
"P0C7V6_IDR_227_349",0.345893866653203
"P0C7V6_IDR_360_817",0.316695443810059
"P0C7W0_IDR_1_189",1
"P0C7W9_IDR_1_464",1
"P0C7X1_IDR_354_449",1
"P0C7X2_IDR_81_179",1
"P0C851_IDR_1_39",1
"P0C862_IDR_9_195",1
"P0C874_IDR_33_526",0.495427852490252
"P0C874_IDR_534_884",0.504572147509748
"P0C875_IDR_216_324",1
"P0C881_IDR_646_757",0.401400774611809
"P0C881_IDR_785_870",0.598599225388191
"P0CAP1_IDR_149_185",0.334636146880837
"P0CAP1_IDR_37_71",0.335624433633548
"P0CAP1_IDR_407_448",0.329739419485615
"P0CAP2_IDR_1_368",1
"P0CB47_IDR_176_223",0.453763759623656
"P0CB47_IDR_301_393",0.546236240376344
"P0CF97_IDR_1_59",1
"P0CJ79_IDR_18_185",1
"P0CJ92_IDR_1_127",0.581290481321736
"P0CJ92_IDR_279_604",0.418709518678264
"P0CL80_IDR_1_117",1
"P0CL81_IDR_1_117",1
"P0CV98_IDR_1_105",1
"P0CV99_IDR_1_111",1
"P0CW00_IDR_1_105",1
"P0CW01_IDR_1_105",1
"P0CW18_IDR_30_102",0.326091921295195
"P0CW18_IDR_420_472",0.332226874910722
"P0CW18_IDR_571_603",0.341681203794083
"P0CW19_IDR_1_52",1
"P0CW20_IDR_1_52",1
"P0CW24_IDR_332_399",1
"P0CW27_IDR_1_35",0.560708066871376
"P0CW27_IDR_164_439",0.439291933128624
"P0DJ93_IDR_46_91",1
"P0DMB1_IDR_161_279",0.481782848298912
"P0DMB1_IDR_1_74",0.518217151701088
"P0DMB2_IDR_1_74",1
"P0DMP2_IDR_170_228",0.515239678431521
"P0DMP2_IDR_404_446",0.484760321568479
"P0DMQ5_IDR_65_153",1
"P0DMQ9_IDR_1_115",1
"P0DMR1_IDR_192_293",0.556081457807827
"P0DMR1_IDR_89_186",0.443918542192173
"P0DMS9_IDR_177_266",1
"P0DMU7_IDR_1_120",1
"P0DMU8_IDR_1_120",1
"P0DMU9_IDR_1_118",1
"P0DMV0_IDR_1_120",1
"P0DMV1_IDR_1_118",1
"P0DMV2_IDR_1_118",1
"P0DMW4_IDR_1_31",1
"P0DMW5_IDR_1_31",1
"P0DN86_IDR_122_165",1
"P0DPQ3_IDR_1_163",1
"P0DQD5_IDR_343_375",1
"P10071_IDR_1_515",0.512191857845285
"P10071_IDR_584_1580",0.487808142154715
"P10072_IDR_83_232",1
"P10073_IDR_132_266",1
"P10074_IDR_113_290",1
"P10075_IDR_1_204",1
"P10092_IDR_43_83",1
"P10109_IDR_1_63",1
"P10124_IDR_43_158",1
"P10242_IDR_1_37",0.320766280540634
"P10242_IDR_188_479",0.30080915299602
"P10242_IDR_505_600",0.378424566463346
"P10243_IDR_1_32",0.303289749252381
"P10243_IDR_182_567",0.360148999226211
"P10243_IDR_594_710",0.336561251521409
"P10244_IDR_178_658",1
"P10253_IDR_29_79",1
"P10643_IDR_211_241",1
"P10644_IDR_62_94",1
"P10645_IDR_64_433",1
"P10696_IDR_494_532",1
"P10720_IDR_1_38",1
"P10721_IDR_695_759",0.535925175465923
"P10721_IDR_940_976",0.464074824534077
"P10747_IDR_182_220",1
"P10767_IDR_38_71",1
"P10826_IDR_1_81",0.475176770918748
"P10826_IDR_418_455",0.524823229081252
"P10827_IDR_129_159",0.350786816402049
"P10827_IDR_1_41",0.341529925850398
"P10827_IDR_371_490",0.307683257747554
"P10828_IDR_182_213",0.362790686217252
"P10828_IDR_1_95",0.303779373721501
"P10828_IDR_232_262",0.333429940061247
"P10911_IDR_430_494",0.48594104089309
"P10911_IDR_818_894",0.51405895910691
"P10912_IDR_353_482",1
"P11308_IDR_243_299",0.501015050748997
"P11310_IDR_1_34",1
"P11362_IDR_1_32",0.498180993467756
"P11362_IDR_768_822",0.501819006532244
"P11387_IDR_1_202",1
"P11388_IDR_1091_1121",0.323608641400849
"P11388_IDR_1187_1531",0.676391358599151
"P11473_IDR_102_221",1
"P11474_IDR_152_190",0.516631845789825
"P11474_IDR_1_73",0.483368154210175
"P12270_IDR_1141_1200",0.141156519196619
"P12270_IDR_1206_1254",0.14491984515302
"P12270_IDR_1398_2363",0.139750800170383
"P12272_IDR_70_177",1
"P12314_IDR_320_374",1
"P12318_IDR_247_279",1
"P12524_IDR_1_286",1
"P12532_IDR_1_41",1
"P12643_IDR_1_45",1
"P12644_IDR_1_49",1
"P13521_IDR_122_184",0.172652982880294
"P13521_IDR_207_303",0.175371517124001
"P13521_IDR_373_429",0.183095028574631
"P13521_IDR_443_480",0.151720045389146
"P13521_IDR_552_582",0.165813436862668
"P13521_IDR_69_104",0.15134698916926
"P13533_IDR_1908_1939",1
"P13569_IDR_1443_1480",0.516336923842959
"P13569_IDR_646_839",0.483663076157041
"P13591_IDR_763_858",1
"P13945_IDR_368_408",0.329195724776038
"P13994_IDR_257_386",1
"P14061_IDR_290_328",1
"P14136_IDR_1_61",1
"P14138_IDR_177_238",0.521839346832041
"P14138_IDR_17_93",0.478160653167959
"P14209_IDR_1_147",1
"P14210_IDR_1_34",1
"P14314_IDR_204_272",0.444210258425614
"P14314_IDR_278_358",0.555789741574385
"P14316_IDR_116_248",1
"P14317_IDR_1_426",1
"P14384_IDR_399_443",1
"P14410_IDR_1_61",1
"P14416_IDR_219_374",1
"P14543_IDR_285_360",1
"P14598_IDR_285_390",1
"P14923_IDR_1_111",1
"P15036_IDR_1_67",0.482491244897059
"P15036_IDR_313_348",0.517508755102941
"P15056_IDR_102_152",0.332163048953661
"P15056_IDR_1_41",0.331610843348602
"P15056_IDR_302_445",0.336226107697737
"P15144_IDR_37_67",1
"P15169_IDR_421_458",1
"P15170_IDR_1_71",1
"P15172_IDR_1_148",0.547839907262751
"P15172_IDR_166_319",0.452160092737248
"P15173_IDR_137_224",0.456535731498752
"P15173_IDR_1_97",0.543464268501248
"P15260_IDR_314_444",1
"P15291_IDR_61_124",1
"P15311_IDR_353_547",1
"P15863_IDR_223_514",0.495689180340696
"P15880_IDR_1_57",1
"P15882_IDR_138_197",1
"P15884_IDR_1_570",0.456624801349771
"P15884_IDR_626_667",0.543375198650229
"P15907_IDR_1_89",1
"P15918_IDR_1_97",0.467253756744124
"P15918_IDR_218_259",0.532746243255876
"P15923_IDR_1_556",0.471280317270195
"P15923_IDR_612_654",0.528719682729805
"P15924_IDR_630_660",1
"P15927_IDR_1_43",0.511058951944467
"P15927_IDR_172_202",0.488941048055533
"P15976_IDR_1_284",0.461069514751886
"P15976_IDR_288_413",0.538930485248114
"P16070_IDR_149_643",1
"P16112_IDR_679_2281",1
"P16118_IDR_1_37",1
"P16144_IDR_1405_1436",1
"P16150_IDR_1_400",1
"P16410_IDR_192_223",1
"P16415_IDR_45_162",1
"P16455_IDR_177_207",1
"P16471_IDR_346_406",0.491280885324044
"P16471_IDR_409_500",0.508719114675956
"P16499_IDR_821_860",1
"P16519_IDR_600_638",1
"P16591_IDR_386_452",1
"P16860_IDR_1_134",1
"P16871_IDR_1_33",0.510426586822361
"P16871_IDR_316_448",0.48957341317764
"P16885_IDR_1206_1265",1
"P16989_IDR_167_372",0.494886202316857
"P16989_IDR_1_83",0.505113797683143
"P17010_IDR_259_408",1
"P17014_IDR_59_177",1
"P17017_IDR_1_140",1
"P17020_IDR_1_238",1
"P17021_IDR_48_188",1
"P17022_IDR_1_36",0.509244544526098
"P17041_IDR_1_104",1
"P17096_IDR_1_107",1
"P17097_IDR_19_195",1
"P17098_IDR_491_529",0.486655119663573
"P17098_IDR_78_247",0.513344880336427
"P17181_IDR_509_557",1
"P17252_IDR_294_330",1
"P17275_IDR_1_273",1
"P17302_IDR_241_382",1
"P17342_IDR_1_47",1
"P17844_IDR_1_39",0.522116822371346
"P17844_IDR_478_614",0.477883177628654
"P17861_IDR_1_261",1
"P17936_IDR_112_208",1
"P17947_IDR_83_167",1
"P17948_IDR_1163_1292",0.476734516830428
"P17948_IDR_932_989",0.523265483169572
"P17980_IDR_1_34",1
"P18031_IDR_292_401",1
"P18065_IDR_1_79",0.453366166263452
"P19113_IDR_480_617",1
"P19174_IDR_1231_1290",1
"P19235_IDR_1_32",0.483218184879979
"P19235_IDR_340_425",0.516781815120021
"P19237_IDR_129_187",1
"P19338_IDR_1_304",0.764432097318637
"P19338_IDR_649_710",0.235567902681363
"P19404_IDR_1_35",1
"P19419_IDR_90_366",1
"P20073_IDR_1_170",1
"P20138_IDR_265_335",1
"P20226_IDR_1_158",1
"P20248_IDR_1_169",1
"P20265_IDR_1_266",0.455309792470716
"P20265_IDR_408_443",0.544690207529284
"P20290_IDR_1_51",0.463164587772695
"P20290_IDR_171_206",0.536835412227305
"P20309_IDR_266_486",1
"P20333_IDR_202_376",0.489891045737866
"P20333_IDR_390_461",0.510108954262134
"P20339_IDR_184_215",1
"P20849_IDR_248_921",1
"P20908_IDR_1_32",0.525506252668443
"P20908_IDR_241_1604",0.474493747331557
"P20916_IDR_537_591",1
"P20930_IDR_90_4057",1
"P20936_IDR_1_168",1
"P20941_IDR_37_75",1
"P20963_IDR_58_164",1
"P21127_IDR_1_420",1
"P21128_IDR_46_94",1
"P21246_IDR_1_168",1
"P21817_IDR_4249_4538",0.306501848979213
"P21854_IDR_17_121",1
"P21817_IDR_4585_4625",0.183736074737234
"P21860_IDR_981_1317",1
"P21912_IDR_1_36",1
"P21917_IDR_1_32",0.464012576759122
"P21917_IDR_226_349",0.535987423240877
"P21918_IDR_1_38",0.484496476320428
"P21918_IDR_397_477",0.515503523679572
"P21953_IDR_1_67",1
"P22459_IDR_1_170",0.466398229889604
"P22459_IDR_572_653",0.533601770110396
"P22460_IDR_1_116",0.294451369012069
"P22460_IDR_280_315",0.307545235079996
"P22460_IDR_527_613",0.398003395907935
"P22466_IDR_1_33",0.508540248121838
"P22466_IDR_45_79",0.491459751878162
"P22492_IDR_112_207",0.716590895455172
"P22492_IDR_1_40",0.283409104544828
"P22528_IDR_1_89",1
"P22557_IDR_1_85",0.470334658439887
"P22557_IDR_98_136",0.529665341560113
"P22607_IDR_1_44",0.500802651840978
"P22607_IDR_763_806",0.499197348159022
"P22626_IDR_189_353",1
"P22670_IDR_107_433",0.218723449257597
"P22670_IDR_1_101",0.25014075969251
"P22670_IDR_515_572",0.243282762944382
"P23284_IDR_1_37",1
"P23327_IDR_24_624",1
"P23352_IDR_1_40",1
"P23378_IDR_1_54",1
"P23381_IDR_1_81",1
"P23409_IDR_1_137",0.517749576753243
"P23409_IDR_146_242",0.482250423246757
"P23415_IDR_1_34",0.496630167671417
"P23415_IDR_344_408",0.503369832328583
"P23416_IDR_1_40",0.496477309909611
"P23416_IDR_352_411",0.503522690090389
"P23443_IDR_19_65",0.49422442797147
"P23443_IDR_423_525",0.50577557202853
"P23458_IDR_1_31",1
"P23468_IDR_1291_1332",1
"P23469_IDR_1_109",1
"P23470_IDR_447_788",1
"P23471_IDR_412_1662",1
"P23497_IDR_1_42",0.289679641322947
"P24468_IDR_141_171",0.532580468609665
"P24530_IDR_28_86",0.478917679283332
"P24530_IDR_408_442",0.521082320716668
"P24534_IDR_71_113",1
"P24539_IDR_1_52",1
"P24557_IDR_291_323",1
"P24588_IDR_1_335",1
"P24592_IDR_88_162",1
"P24593_IDR_99_188",1
"P24723_IDR_308_347",1
"P24863_IDR_249_283",1
"P24864_IDR_1_102",1
"P25054_IDR_1_71",0.221466683982081
"P25054_IDR_182_308",0.212790132009129
"P25054_IDR_735_2843",0.353677505279778
"P25054_IDR_76_138",0.212065678729012
"P25063_IDR_1_60",1
"P25067_IDR_1_572",1
"P25092_IDR_1019_1055",1
"P25100_IDR_1_90",0.32262907966874
"P25705_IDR_1_45",1
"P25929_IDR_342_384",1
"P25940_IDR_222_1508",1
"P25942_IDR_217_277",1
"P25963_IDR_1_42",1
"P26006_IDR_863_897",1
"P26022_IDR_1_64",0.513198880630645
"P26022_IDR_66_168",0.486801119369355
"P26038_IDR_368_416",0.460364136408033
"P26038_IDR_423_516",0.539635863591967
"P26045_IDR_347_503",1
"P26196_IDR_1_71",1
"P26358_IDR_661_729",0.499429722446904
"P26358_IDR_94_349",0.500570277553096
"P26367_IDR_115_326",1
"P26368_IDR_102_144",0.402301955583978
"P26368_IDR_1_92",0.597698044416022
"P27487_IDR_1_38",1
"P27540_IDR_1_99",0.552279339191203
"P27540_IDR_466_763",0.447720660808797
"P27544_IDR_313_350",1
"P27658_IDR_35_592",1
"P27694_IDR_114_181",1
"P27695_IDR_1_57",1
"P27708_IDR_1814_1914",1
"P27797_IDR_357_417",1
"P27815_IDR_1_336",0.306099283966323
"P27815_IDR_712_840",0.35263804334815
"P27815_IDR_842_886",0.341262672685527
"P27816_IDR_53_1152",1
"P27824_IDR_1_55",0.392658659586278
"P27824_IDR_504_592",0.607341340413722
"P27986_IDR_82_112",1
"P27987_IDR_17_570",0.461382676991579
"P27987_IDR_573_641",0.538617323008421
"P28039_IDR_1_38",1
"P28358_IDR_1_153",0.421351451438527
"P28358_IDR_155_274",0.578648548561473
"P28360_IDR_1_175",1
"P28370_IDR_112_164",0.485964410244602
"P28370_IDR_1_84",0.514035589755398
"P28472_IDR_1_31",0.494257326215489
"P28472_IDR_336_436",0.505742673784511
"P28476_IDR_1_54",0.496660644041926
"P28476_IDR_355_427",0.503339355958075
"P28562_IDR_315_367",1
"P28566_IDR_214_282",1
"P28698_IDR_105_383",0.486945791057805
"P28698_IDR_1_68",0.513054208942195
"P28702_IDR_1_200",0.462914640943348
"P28702_IDR_271_334",0.537085359056652
"P28715_IDR_1024_1157",0.517785433574099
"P28715_IDR_296_736",0.482214566425901
"P28749_IDR_332_375",0.232900046820606
"P28749_IDR_616_691",0.240081602465208
"P29350_IDR_528_595",0.551170584239544
"P29353_IDR_1_143",0.504115611294038
"P29353_IDR_326_479",0.495884388705962
"P29371_IDR_1_40",0.49149436422509
"P29371_IDR_381_465",0.50850563577491
"P29372_IDR_1_74",1
"P29374_IDR_1203_1257",0.126126967385115
"P29374_IDR_128_169",0.118312763590784
"P29374_IDR_270_307",0.185014239365002
"P29374_IDR_406_608",0.151021702435133
"P29374_IDR_615_1167",0.419524327223965
"P29375_IDR_1277_1436",0.294352578737971
"P29375_IDR_1475_1609",0.368925472990154
"P29375_IDR_182_287",0.336721948271876
"P29376_IDR_244_276",0.490875455679753
"P29376_IDR_797_864",0.509124544320247
"P29400_IDR_1_1445",1
"P29466_IDR_86_131",1
"P29474_IDR_1_65",0.325028417458747
"P29474_IDR_595_641",0.348467225293675
"P30260_IDR_783_824",0.502383619730235
"P30273_IDR_47_86",1
"P30291_IDR_1_281",0.557673536747286
"P30291_IDR_603_646",0.442326463252714
"P30304_IDR_1_334",1
"P30305_IDR_1_378",1
"P30307_IDR_1_264",1
"P30405_IDR_1_43",1
"P30411_IDR_1_44",0.481674909807932
"P30411_IDR_354_391",0.518325090192068
"P30414_IDR_1284_1462",0.346032007127356
"P30414_IDR_180_1262",0.653967992872644
"P30419_IDR_1_85",1
"P30518_IDR_1_31",1
"P30519_IDR_1_31",0.522878141912585
"P30519_IDR_250_292",0.477121858087415
"P30531_IDR_1_43",1
"P30532_IDR_1_41",1
"P30533_IDR_1_51",1
"P30550_IDR_1_33",0.519933800022282
"P30989_IDR_387_418",0.513512684487726
"P31146_IDR_394_437",1
"P31152_IDR_336_415",0.499192814440108
"P31152_IDR_467_587",0.500807185559892
"P31249_IDR_1_432",1
"P31260_IDR_1_351",1
"P31267_IDR_1_156",1
"P31268_IDR_1_162",0.402435155734369
"P31268_IDR_186_230",0.597564844265631
"P31269_IDR_17_214",1
"P31270_IDR_1_247",1
"P31271_IDR_183_225",0.499491187418442
"P31271_IDR_25_169",0.500508812581558
"P31273_IDR_1_195",0.407900000738553
"P31273_IDR_205_242",0.592099999261447
"P31274_IDR_1_201",1
"P31275_IDR_1_94",0.471840818961816
