"","GO0006259_DNA_metabolic_process"
"Q6ZMI0_IDR_446_700",0.185061137725501
"Q6ZMT4_IDR_479_941",0.58824753421369
"Q6ZMT9_IDR_1_164",1
"Q6ZMV5_IDR_653_832",1
"Q6ZMV9_IDR_380_423",0.341509921139763
"Q6ZMV9_IDR_433_556",0.347300627400949
"Q6ZMV9_IDR_692_782",0.311189451459288
"Q6ZMW2_IDR_61_270",1
"Q6ZMW3_IDR_1277_1355",0.483917339180438
"Q6ZMW3_IDR_607_671",0.516082660819562
"Q6ZMY3_IDR_1178_1216",0.231877525839751
"Q6ZMY3_IDR_1_605",0.266499948066602
"Q6ZMY3_IDR_700_859",0.2359337037844
"Q6ZMY3_IDR_990_1096",0.265688822309248
"Q6ZMY9_IDR_64_177",1
"Q6ZMZ0_IDR_1_114",0.500034788091493
"Q6ZMZ0_IDR_443_732",0.499965211908507
"Q6ZMZ3_IDR_890_926",1
"Q6ZN01_IDR_1_371",1
"Q6ZN04_IDR_1_60",0.341737871317035
"Q6ZN04_IDR_244_320",0.343636693739491
"Q6ZN19_IDR_1_87",1
"Q6ZN28_IDR_1_67",0.485259382153006
"Q6ZN28_IDR_99_135",0.514740617846994
"Q6ZN30_IDR_265_819",0.28728366145618
"Q6ZN30_IDR_52_83",0.232117570637936
"Q6ZN30_IDR_874_918",0.235675946852473
"Q6ZN30_IDR_966_1022",0.244922821053411
"Q6ZN32_IDR_147_215",0.494636068489509
"Q6ZN32_IDR_280_361",0.505363931510491
"Q6ZN44_IDR_357_427",1
"Q6ZN54_IDR_1_129",1
"Q6ZN57_IDR_1_103",1
"Q6ZN79_IDR_60_171",1
"Q6ZN84_IDR_174_345",1
"Q6ZNA4_IDR_1_830",0.423062148525052
"Q6ZNA4_IDR_892_938",0.576937851474948
"Q6ZNB6_IDR_1_126",1
"Q6ZNC4_IDR_1_386",1
"Q6ZNE5_IDR_404_434",0.514101865369505
"Q6ZNE5_IDR_436_471",0.485898134630495
"Q6ZNE9_IDR_177_409",1
"Q6ZNG0_IDR_64_169",1
"Q6ZNG2_IDR_131_187",0.239528362041141
"Q6ZNG2_IDR_1_41",0.257675721633745
"Q6ZNG2_IDR_239_339",0.254856284808458
"Q6ZNG2_IDR_47_99",0.247939631516656
"Q6ZNG9_IDR_445_492",1
"Q6ZNH5_IDR_1_189",1
"Q6ZQN5_IDR_188_296",0.558033735707812
"Q6ZQN5_IDR_48_80",0.441966264292188
"Q6ZQN7_IDR_1_85",0.506229140527797
"Q6ZQN7_IDR_694_724",0.493770859472202
"Q6ZQQ2_IDR_45_1576",1
"Q6ZQR2_IDR_1_111",0.395562513141007
"Q6ZQR2_IDR_182_219",0.294034471121199
"Q6ZQR2_IDR_221_271",0.310403015737794
"Q6ZQY2_IDR_1_50",1
"Q6ZR08_IDR_1_86",1
"Q6ZR62_IDR_1_55",0.499015407409499
"Q6ZR62_IDR_224_263",0.500984592590502
"Q6ZRC1_IDR_106_242",0.496786005553222
"Q6ZRC1_IDR_1_50",0.503213994446778
"Q6ZRF8_IDR_358_408",0.481351702757878
"Q6ZRF8_IDR_546_634",0.518648297242122
"Q6ZRH7_IDR_1121_1159",1
"Q6ZRI0_IDR_1475_2050",0.490531531159887
"Q6ZRI0_IDR_1_92",0.509468468840113
"Q6ZRI6_IDR_1_764",0.470682090870398
"Q6ZRI6_IDR_927_996",0.529317909129602
"Q6ZRI8_IDR_130_225",0.470807908277926
"Q6ZRI8_IDR_457_547",0.529192091722074
"Q6ZRK6_IDR_166_1079",1
"Q6ZRP0_IDR_1_53",0.585487572530985
"Q6ZRP0_IDR_169_262",0.414512427469015
"Q6ZRP7_IDR_1_50",0.449468476276883
"Q6ZRP7_IDR_566_698",0.550531523723117
"Q6ZRS2_IDR_1_92",0.12441304750816
"Q6ZRS2_IDR_224_600",0.290354621711697
"Q6ZS11_IDR_141_254",0.513439281513819
"Q6ZS11_IDR_533_566",0.486560718486181
"Q6ZS17_IDR_1_71",0.339912361132393
"Q6ZS17_IDR_325_790",0.309597440426286
"Q6ZS17_IDR_831_889",0.350490198441322
"Q6ZS27_IDR_1_156",1
"Q6ZS30_IDR_1279_1434",0.499063107667577
"Q6ZS30_IDR_1853_1883",0.500936892332423
"Q6ZS72_IDR_1_127",1
"Q6ZS81_IDR_1_38",0.241366723005499
"Q6ZS81_IDR_1833_1867",0.237485477032912
"Q6ZS81_IDR_2293_2369",0.279297419437447
"P46199_IDR_57_87",1
"P46527_IDR_1_33",0.44585319417471
"P46527_IDR_91_198",0.554146805825289
"P46531_IDR_1775_1838",0.348976429585747
"P46531_IDR_2120_2519",0.347675943448964
"P46531_IDR_2521_2555",0.303347626965289
"P46695_IDR_1_141",1
"P46721_IDR_627_670",1
"P46734_IDR_1_43",1
"P46776_IDR_1_38",1
"P46781_IDR_163_194",1
"P46783_IDR_95_165",1
"P46821_IDR_504_2352",1
"P46934_IDR_126_194",0.145370546168181
"P46934_IDR_1_33",0.146280505759215
"P47872_IDR_410_440",1
"P47897_IDR_190_225",1
"P47898_IDR_1_38",0.491510562466504
"P47898_IDR_232_274",0.508489437533496
"P47900_IDR_1_40",0.483466645933355
"P47900_IDR_340_373",0.516533354066645
"P47901_IDR_238_274",0.505886875385787
"P47901_IDR_359_424",0.494113124614213
"P47902_IDR_1_160",0.443283776341857
"P47902_IDR_205_265",0.556716223658143
"P47914_IDR_1_159",1
"P47928_IDR_115_161",0.486536180449595
"P47928_IDR_1_60",0.513463819550405
"P47972_IDR_87_216",1
"P47974_IDR_19_153",0.519884252448589
"P47974_IDR_219_482",0.480115747551411
"P47985_IDR_1_63",1
"P48023_IDR_27_141",1
"P48029_IDR_1_52",0.495882127941846
"P48378_IDR_275_334",0.498304495852446
"P48378_IDR_673_723",0.501695504147554
"P48380_IDR_1_31",0.345135210773757
"P48380_IDR_264_324",0.320084325680029
"P48380_IDR_658_749",0.334780463546214
"P48382_IDR_170_207",0.475641602141835
"P48382_IDR_233_616",0.524358397858165
"P48426_IDR_288_330",1
"P48431_IDR_1_317",1
"P48436_IDR_1_440",0.488478809115953
"P48436_IDR_457_497",0.511521190884047
"P48443_IDR_1_133",1
"P48444_IDR_159_268",1
"P48454_IDR_465_512",1
"P48544_IDR_1_48",0.50810257240924
"P48544_IDR_373_419",0.49189742759076
"P48546_IDR_413_466",1
"P48547_IDR_451_511",1
"P48549_IDR_1_43",0.521637443038235
"P48549_IDR_367_501",0.478362556961765
"P48736_IDR_1_33",1
"P48742_IDR_306_389",1
"P48751_IDR_1_316",0.44882305259549
"P48751_IDR_428_501",0.253747473650548
"P48751_IDR_630_673",0.297429473753962
"P48764_IDR_1_38",0.455927595215944
"P48764_IDR_549_834",0.544072404784056
"P48775_IDR_1_37",1
"P48788_IDR_141_182",1
"P48995_IDR_1_38",1
"P49006_IDR_1_195",1
"P49019_IDR_314_381",1
"P49023_IDR_1_347",1
"P49069_IDR_1_181",1
"P49116_IDR_180_353",1
"P49137_IDR_1_53",0.445786710131679
"P49137_IDR_367_400",0.554213289868321
"P49146_IDR_1_42",0.48527819530167
"P49448_IDR_1_61",1
"P49450_IDR_1_44",1
"P49454_IDR_1065_1791",0.191101971752468
"P49454_IDR_1_306",0.226762927950667
"P49454_IDR_1834_1885",0.186326071984917
"P49454_IDR_2788_3114",0.204448031733941
"P49454_IDR_606_846",0.191360996578007
"P49585_IDR_1_56",0.508089085007393
"P49585_IDR_303_367",0.491910914992607
"P49591_IDR_476_514",1
"P49593_IDR_421_454",1
"P49619_IDR_80_154",1
"P49640_IDR_1_186",0.496357982413525
"P49640_IDR_355_407",0.503642017586475
"P49641_IDR_1_41",1
"P49643_IDR_458_509",1
"P49674_IDR_297_416",1
"P49683_IDR_1_49",1
"P49685_IDR_322_360",1
"P49711_IDR_1_524",0.290928281697058
"P49771_IDR_163_235",1
"P49788_IDR_1_53",1
"P49790_IDR_1_58",0.493644836752771
"P49790_IDR_60_1475",0.506355163247229
"P49792_IDR_1136_1167",0.114842338226887
"P49792_IDR_1308_1344",0.113537205362196
"P49792_IDR_1806_1853",0.119793607433663
"P49792_IDR_2152_2306",0.137778011022146
"P49792_IDR_2445_2629",0.139999271158091
"P49792_IDR_2741_2836",0.127118604663693
"P49792_IDR_751_860",0.126721648939353
"P49792_IDR_978_1134",0.120209313193971
"P49795_IDR_1_76",1
"P49796_IDR_1002_1059",0.365184431129448
"P49796_IDR_381_420",0.313022397250137
"P49796_IDR_670_999",0.321793171620415
"P49802_IDR_205_252",0.515257360308608
"P49802_IDR_452_495",0.484742639691392
"P49810_IDR_1_103",1
"P49815_IDR_922_978",0.210748648316408
"P50747_IDR_25_157",1
"P50749_IDR_73_173",1
"P50750_IDR_322_372",1
"P50851_IDR_1_34",0.248140952573175
"P50851_IDR_1462_1535",0.248167790707071
"P50851_IDR_1548_1804",0.23249610800821
"P50851_IDR_930_1300",0.271195148711543
"P50914_IDR_129_215",1
"P50993_IDR_1_32",1
"P50995_IDR_1_189",1
"P51531_IDR_1332_1404",0.238430355853786
"P51531_IDR_1_334",0.174903724636653
"P51531_IDR_1509_1590",0.318049918728866
"P51531_IDR_510_697",0.268616000780695
"P51532_IDR_1254_1299",0.164935976862887
"P51532_IDR_1352_1454",0.185129175027725
"P51532_IDR_1_355",0.142444043780896
"P51532_IDR_1567_1647",0.15399342752601
"P51532_IDR_526_642",0.176411774239268
"P51532_IDR_645_699",0.177085602563214
"P51787_IDR_400_502",0.426161141397203
"P51787_IDR_619_676",0.287839349865905
"P51788_IDR_32_63",0.305176855425166
"P51788_IDR_644_772",0.409091846140398
"P51788_IDR_852_898",0.285731298434436
"P51790_IDR_1_76",1
"P51797_IDR_1_41",1
"P51798_IDR_1_91",1
"P51810_IDR_319_379",1
"P51811_IDR_401_444",1
"P51812_IDR_1_44",1
"P51813_IDR_152_207",1
"P51815_IDR_1_42",0.409830169305742
"P52292_IDR_18_72",1
"P52294_IDR_1_80",1
"P52298_IDR_126_156",1
"P52429_IDR_1_52",1
"P52564_IDR_1_32",1
"P52569_IDR_437_480",0.515960286240612
"P52569_IDR_607_658",0.484039713759388
"P52594_IDR_130_562",1
"P52597_IDR_365_401",1
"P52630_IDR_702_790",1
"P52655_IDR_58_331",1
"P52701_IDR_1_86",0.237297546915878
"P52848_IDR_1_80",1
"P52849_IDR_1_35",0.496032625510838
"P52849_IDR_41_82",0.503967374489162
"P52926_IDR_1_109",1
"P52943_IDR_81_122",1
"P52945_IDR_1_189",0.488471780818653
"P52945_IDR_198_283",0.511528219181347
"P52948_IDR_1_350",0.342963574896769
"P52948_IDR_370_728",0.318220639626103
"P52951_IDR_1_251",1
"P52948_IDR_888_1105",0.338815785477128
"P53804_IDR_1179_1290",0.168515179980248
"P53804_IDR_1342_1458",0.138882893192788
"P53804_IDR_1731_1839",0.13240569216447
"P53804_IDR_1899_1951",0.176524990179726
"P53804_IDR_392_480",0.171635204521629
"P53804_IDR_745_808",0.212036039961138
"P53805_IDR_1_58",1
"P53814_IDR_1_797",1
"P53985_IDR_201_242",0.478571300981993
"P53985_IDR_446_500",0.521428699018006
"P53992_IDR_1_323",1
"P53999_IDR_1_60",1
"P54098_IDR_1_67",0.373294034111836
"P54098_IDR_498_533",0.626705965888164
"P54105_IDR_138_237",1
"P54132_IDR_1290_1417",0.530324503005698
"P54132_IDR_1_642",0.469675496994302
"P54198_IDR_399_447",0.348744281606059
"P54198_IDR_470_664",0.651255718393941
"P54219_IDR_89_133",0.482354992715398
"P54646_IDR_338_399",0.481525439268661
"P54646_IDR_475_533",0.518474560731338
"P54707_IDR_1_46",1
"P54725_IDR_80_159",1
"P54727_IDR_231_273",0.477170232251664
"P54727_IDR_78_180",0.522829767748336
"P54750_IDR_435_494",1
"P54756_IDR_1_35",1
"P54821_IDR_1_245",1
"P54826_IDR_1_42",0.482220266400934
"P54826_IDR_247_328",0.517779733599066
"P54829_IDR_132_162",0.496853151001083
"P54829_IDR_1_91",0.503146848998917
"P54840_IDR_623_703",1
"P54845_IDR_1_136",1
"P54868_IDR_1_43",1
"P55001_IDR_1_100",1
"P55010_IDR_147_229",0.501838407713243
"P55010_IDR_387_425",0.498161592286757
"P55011_IDR_1_204",0.436604854540236
"P55196_IDR_1106_1824",0.297928770209473
"P55196_IDR_139_203",0.357005088993978
"P55196_IDR_543_595",0.345066140796549
"P55201_IDR_49_87",0.21285705430548
"P55197_IDR_199_1035",1
"P55198_IDR_180_1093",1
"P55201_IDR_122_173",0.181337103488026
"P55201_IDR_453_507",0.236461449585819
"P55201_IDR_752_788",0.18414604825637
"P55201_IDR_795_1073",0.185198344364305
"P55209_IDR_131_163",0.337816242601233
"P55209_IDR_1_35",0.329605342541136
"P55209_IDR_348_391",0.332578414857631
"P55210_IDR_1_56",1
"P55211_IDR_95_147",1
"P55212_IDR_1_33",1
"P55265_IDR_1_125",0.221311875836001
"P55265_IDR_204_292",0.259711239823843
"P55265_IDR_359_453",0.259905238485042
"P55265_IDR_576_607",0.259071645855114
"P55899_IDR_325_365",1
"P56159_IDR_348_414",0.507850045842085
"P56159_IDR_416_465",0.492149954157915
"P56177_IDR_1_255",1
"P56178_IDR_1_155",0.555045308794389
"P56178_IDR_158_280",0.444954691205611
"P56180_IDR_1_76",1
"P56181_IDR_1_108",1
"P56182_IDR_233_292",0.377960919565352
"P56182_IDR_343_461",0.622039080434648
"P56211_IDR_1_112",1
"P56270_IDR_1_336",0.496973687828599
"P56270_IDR_427_477",0.503026312171402
"P56373_IDR_363_397",1
"P56524_IDR_1046_1084",0.544596810188717
"P56524_IDR_1_652",0.455403189811283
"P56645_IDR_1_49",0.280904933342953
"P56545_IDR_398_445",1
"P56645_IDR_416_785",0.439246244644684
"P56645_IDR_875_1095",0.279848822012363
"P56945_IDR_51_489",0.452722942700763
"P56945_IDR_600_739",0.547277057299237
"P56962_IDR_206_238",0.333608214549238
"P56962_IDR_258_302",0.367255076646844
"P56962_IDR_28_169",0.299136708803918
"P56975_IDR_118_288",0.239056298130965
"P56975_IDR_1_48",0.255057234783405
"P56975_IDR_312_360",0.261155144819003
"P56975_IDR_387_621",0.244731322266627
"P57052_IDR_87_281",1
"P57053_IDR_1_36",1
"P57054_IDR_1_31",1
"P57055_IDR_115_190",0.520716872823947
"P57055_IDR_1_35",0.479283127176053
"P57057_IDR_251_314",1
"P57058_IDR_1_38",0.494622126557061
"P57058_IDR_390_698",0.505377873442939
"P57059_IDR_350_755",1
"P57073_IDR_1_446",1
"P57077_IDR_1_131",1
"P57768_IDR_1_102",0.476967017326709
"P57768_IDR_247_331",0.523032982673291
"P57771_IDR_1_42",1
"P57773_IDR_112_144",0.49006561700709
"P57773_IDR_245_515",0.50993438299291
"P57789_IDR_1_50",0.43191450154912
"P57789_IDR_327_538",0.56808549845088
"P57796_IDR_1_103",1
"P58004_IDR_220_301",1
"P58005_IDR_271_316",1
"P59923_IDR_245_449",0.50546509668801
"P59942_IDR_25_63",1
"P59990_IDR_1_95",1
"P59991_IDR_1_146",1
"P60006_IDR_46_121",1
"P60014_IDR_1_249",1
"P60153_IDR_1_32",1
"P60321_IDR_27_58",1
"P60323_IDR_113_173",0.497678510139517
"P60323_IDR_21_53",0.502321489860483
"P61296_IDR_1_110",0.513031289825071
"P61296_IDR_160_203",0.486968710174929
"P61313_IDR_155_204",1
"P61328_IDR_1_38",0.490511094093656
"P61328_IDR_209_243",0.509488905906344
"P61366_IDR_30_133",1
"P61371_IDR_139_182",0.5005927883844
"P61371_IDR_233_349",0.4994072116156
"P61587_IDR_201_244",1
"P61647_IDR_40_94",1
"P62753_IDR_163_249",1
"P62807_IDR_1_35",1
"P62847_IDR_93_133",1
"P62851_IDR_1_42",1
"P62910_IDR_1_32",1
"P62955_IDR_209_275",1
"P62995_IDR_1_114",0.488116525378289
"P62995_IDR_209_288",0.511883474621711
"P63010_IDR_587_679",1
"P63027_IDR_1_43",1
"P63162_IDR_86_240",1
"P63252_IDR_1_41",0.499412399018261
"P63252_IDR_366_427",0.500587600981739
"P67809_IDR_119_324",0.496166101325387
"P67809_IDR_1_50",0.503833898674613
"P68400_IDR_332_391",1
"P68543_IDR_1_58",1
"P78310_IDR_264_346",1
"P78345_IDR_210_283",0.490154969693465
"P78345_IDR_57_101",0.509845030306535
"P78347_IDR_191_348",0.292071212982965
"P78347_IDR_655_718",0.245684236712279
"P78347_IDR_815_846",0.227561571979189
"P78347_IDR_951_998",0.234682978325566
"P78348_IDR_469_506",1
"P78352_IDR_1_34",0.501775332376465
"P78352_IDR_253_292",0.498224667623535
"P78356_IDR_293_335",1
"P78357_IDR_1230_1284",0.486622226508
"P78357_IDR_1311_1384",0.513377773492001
"P78358_IDR_1_84",1
"P78362_IDR_1_59",0.484913717032456
"P78362_IDR_248_510",0.515086282967544
"P78363_IDR_1165_1200",0.499166764901177
"P78363_IDR_1279_1340",0.500833235098823
"P78364_IDR_1_934",1
"P78367_IDR_1_212",1
"P78368_IDR_1_38",0.493247079525338
"P78426_IDR_287_367",0.555486652103526
"P78504_IDR_1094_1218",1
"P78508_IDR_344_379",1
"P78524_IDR_1_683",1
"P78527_IDR_2030_2079",0.492019194506278
"P78527_IDR_2662_2733",0.507980805493722
"P78536_IDR_189_220",0.510112344899448
"P78536_IDR_696_794",0.489887655100552
"P78537_IDR_1_34",1
"P78545_IDR_144_270",1
"P78549_IDR_1_85",1
"P78552_IDR_1_31",1
"P78559_IDR_296_2686",1
"P78562_IDR_1_48",1
"P78563_IDR_155_224",0.386368367357986
"P78563_IDR_1_77",0.613631632642014
"P79522_IDR_1_156",1
"P80162_IDR_1_43",1
"P80192_IDR_1_51",0.469777566145124
"P82094_IDR_834_996",0.479065934980985
"P82673_IDR_1_63",1
"P82675_IDR_179_210",1
"P82909_IDR_1_72",1
"P82912_IDR_37_70",1
"P82970_IDR_1_282",1
"P82979_IDR_1_210",1
"P82987_IDR_1137_1169",1
"P83105_IDR_1_35",1
"P83111_IDR_1_98",0.43665125095127
"P83111_IDR_251_286",0.56334874904873
"P83369_IDR_228_334",0.517057369551916
"P83369_IDR_66_147",0.482942630448084
"P83731_IDR_60_157",1
"P83859_IDR_78_128",1
"P83916_IDR_73_114",1
"P84098_IDR_55_95",1
"P84101_IDR_1_59",1
"P84103_IDR_83_164",1
"P98082_IDR_1_34",0.536777279960721
"P98082_IDR_175_770",0.463222720039279
"P98088_IDR_1338_1371",0.129590501273304
"P98088_IDR_1481_1576",0.120466410488994
"P98088_IDR_1680_1737",0.121389179831338
"P98088_IDR_1849_1948",0.122971151108575
"P98179_IDR_82_157",1
"P98182_IDR_57_226",1
"Q00013_IDR_33_63",1
"Q00056_IDR_26_190",0.475638135630782
"Q00056_IDR_271_320",0.524361864369218
"Q00325_IDR_1_54",1
"Q00444_IDR_8_143",1
"Q00536_IDR_1_114",1
"Q00537_IDR_1_183",1
"Q00577_IDR_1_60",0.477164834726764
"Q00LT1_IDR_20_54",1
"Q01064_IDR_445_477",0.493262335331728
"Q01064_IDR_499_536",0.506737664668272
"Q01081_IDR_188_240",1
"Q01082_IDR_2088_2215",0.464503644272605
"Q01082_IDR_2308_2364",0.535496355727395
"Q01094_IDR_1_33",0.315319651303716
"Q01094_IDR_303_383",0.343916028656958
"Q01094_IDR_38_125",0.340764320039327
"Q01101_IDR_1_266",0.4266471352853
"Q01484_IDR_1567_3957",0.569060030889752
"Q01518_IDR_215_255",0.489983229662873
"Q01518_IDR_277_317",0.510016770337127
"Q01534_IDR_1_106",1
"Q01538_IDR_1_1011",1
"Q01543_IDR_1_119",0.508180254390744
"Q01543_IDR_200_262",0.491819745609256
"Q01546_IDR_1_59",0.510951749737248
"Q01546_IDR_512_638",0.489048250262752
"Q01628_IDR_1_40",1
"Q01629_IDR_1_39",1
"Q01650_IDR_1_41",1
"Q01664_IDR_103_338",0.577922459384598
"Q01664_IDR_1_71",0.422077540615402
"Q01668_IDR_1_100",0.18121911940777
"Q01668_IDR_1621_2062",0.169692522593504
"Q01668_IDR_2109_2157",0.183802747257207
"Q01668_IDR_449_493",0.232323682814137
"Q01668_IDR_760_847",0.232961927927381
"Q01726_IDR_1_34",1
"Q01851_IDR_1_263",1
"Q01860_IDR_1_137",1
"Q01892_IDR_1_166",1
"Q01954_IDR_187_374",0.499166939986423
"Q01954_IDR_377_925",0.500833060013577
"Q01955_IDR_1_1423",1
"Q01959_IDR_1_59",1
"Q01968_IDR_136_209",1
"Q01970_IDR_1194_1234",0.292685168660258
"Q01970_IDR_468_582",0.341909497948281
"Q01970_IDR_866_1111",0.365405333391461
"Q01973_IDR_1_44",0.331806879595842
"Q01973_IDR_428_464",0.352649899592447
"Q01973_IDR_751_937",0.315543220811711
"Q01974_IDR_429_462",0.528473907437109
"Q01974_IDR_752_943",0.471526092562891
"Q02040_IDR_270_378",0.51735665982451
"Q02040_IDR_381_695",0.48264334017549
"Q02078_IDR_72_507",1
"Q02080_IDR_89_365",1
"Q02297_IDR_269_640",0.374615216779977
"Q02318_IDR_1_53",1
"Q02363_IDR_1_32",0.525474707914947
"Q02363_IDR_84_134",0.474525292085053
"Q02383_IDR_1_582",1
"Q02386_IDR_52_163",1
"Q02388_IDR_1168_2789",1
"Q02410_IDR_1_439",0.488580231126441
"Q02410_IDR_481_511",0.511419768873559
"Q02413_IDR_772_805",0.513054027141475
"Q02413_IDR_959_1049",0.486945972858525
"Q02446_IDR_1_55",0.147253624319856
"Q02446_IDR_211_253",0.131546560859342
"Q02446_IDR_275_456",0.132242896255033
"Q02446_IDR_476_515",0.134297343416974
"Q02446_IDR_57_151",0.164592060369594
"Q02446_IDR_587_618",0.14435995054626
"Q02446_IDR_729_759",0.145707564232939
"Q02447_IDR_1_108",0.515042558917764
"Q02447_IDR_274_443",0.484957441082236
"Q02818_IDR_356_461",0.506582644617914
"Q02833_IDR_209_373",0.498787808127961
"Q02833_IDR_90_200",0.501212191872039
"Q02878_IDR_1_139",1
"Q02880_IDR_1206_1626",0.794986762573606
"Q02880_IDR_1_52",0.205013237426393
"Q02930_IDR_1_382",0.482361165594897
"Q02930_IDR_440_508",0.517638834405103
"Q02952_IDR_1_1782",1
"Q02962_IDR_128_264",1
"Q03014_IDR_1_270",1
"Q03052_IDR_1_251",0.47544097421112
"Q03052_IDR_393_451",0.52455902578888
"Q03060_IDR_1_54",0.48379361396074
"Q03060_IDR_75_166",0.51620638603926
"Q03111_IDR_146_489",1
"Q03112_IDR_1_49",0.327853851351125
"Q03112_IDR_190_377",0.315242320257887
"Q03112_IDR_386_1230",0.356903828390988
"Q03135_IDR_1_54",1
"Q03468_IDR_1010_1249",0.25059912483487
"Q03468_IDR_1318_1423",0.155445385879204
"Q03468_IDR_156_456",0.307002492958254
"Q03692_IDR_17_542",1
"Q03701_IDR_1018_1054",0.204031042033432
"Q03701_IDR_1_38",0.15605527108228
"Q03701_IDR_625_691",0.128724062268077
"Q03701_IDR_824_973",0.351153852853092
"Q03701_IDR_90_166",0.16003577176312
"Q03721_IDR_164_201",0.44801532763622
"Q03721_IDR_486_586",0.55198467236378
"Q03828_IDR_1_191",0.497697428571114
"Q03828_IDR_292_476",0.502302571428886
"Q03923_IDR_58_145",1
"Q03933_IDR_189_248",0.312592346543754
"Q03933_IDR_251_365",0.23613225953739
"Q03933_IDR_383_438",0.231015103261529
"Q03933_IDR_459_499",0.220260290657328
"Q05519_IDR_118_186",0.285841349310514
"Q05519_IDR_194_484",0.714158650689486
"Q05586_IDR_863_938",1
"Q05655_IDR_293_336",1
"Q05682_IDR_1_793",1
"Q05707_IDR_1378_1421",0.517357592042091
"Q05707_IDR_1425_1796",0.482642407957909
"Q05901_IDR_353_384",1
"Q05925_IDR_1_304",1
"Q05932_IDR_1_41",1
"Q06481_IDR_1_41",0.299568789169575
"Q06481_IDR_206_318",0.380408943021738
"Q06481_IDR_568_710",0.320022267808687
"Q06495_IDR_604_639",1
"Q06546_IDR_126_158",0.521188432354071
"Q06546_IDR_275_315",0.47881156764593
"Q06587_IDR_124_260",0.517799568288789
"Q06587_IDR_286_352",0.482200431711211
"Q06643_IDR_1_85",1
"Q07325_IDR_94_125",1
"Q07326_IDR_29_77",1
"Q07343_IDR_1_311",0.497120928474461
"Q07343_IDR_685_736",0.502879071525539
"Q07352_IDR_180_324",0.492152015595743
"Q07352_IDR_19_114",0.507847984404257
"Q07444_IDR_1_110",1
"Q07617_IDR_112_158",0.224207453613003
"Q07617_IDR_166_198",0.199140488435457
"Q07617_IDR_325_445",0.192008216117267
"Q07617_IDR_574_619",0.180006899609294
"Q07617_IDR_741_799",0.20463694222498
"Q07627_IDR_1_169",1
"Q07666_IDR_1_99",0.525970508548942
"Q07666_IDR_274_443",0.474029491451058
"Q07687_IDR_1_328",1
"Q07699_IDR_178_218",1
"Q08174_IDR_880_934",0.600534624398783
"Q08209_IDR_483_521",1
"Q08211_IDR_1152_1217",0.318322002210215
"Q08211_IDR_297_350",0.336757024406073
"Q08211_IDR_86_134",0.344920973383712
"Q08289_IDR_187_280",0.332011201035779
"Q08289_IDR_1_91",0.377383524554873
"Q08289_IDR_468_651",0.290605274409348
"Q08345_IDR_377_454",0.510173745886293
"Q08345_IDR_465_599",0.489826254113707
"Q08357_IDR_219_480",1
"Q08378_IDR_1352_1498",0.588030458987392
"Q08378_IDR_1_432",0.411969541012608
"Q08379_IDR_1_206",0.430461846593358
"Q08379_IDR_431_605",0.292969462980572
"Q08379_IDR_611_957",0.276568690426069
"Q08AG5_IDR_341_449",0.477450921891851
"Q08AM6_IDR_335_392",0.513595672224226
"Q08AM6_IDR_474_521",0.486404327775774
"Q08AN1_IDR_51_183",1
"Q08ER8_IDR_63_198",1
"Q08J23_IDR_1_35",0.317282308732711
"Q08J23_IDR_434_511",0.337287002608098
"Q08J23_IDR_708_767",0.345430688659191
"Q09013_IDR_360_395",0.533650326821898
"Q09013_IDR_411_629",0.466349673178102
"Q09019_IDR_386_423",0.264790988753016
"Q09019_IDR_38_94",0.244256199243206
"Q09019_IDR_452_575",0.241012276984275
"Q09019_IDR_634_674",0.249940535019503
"Q0D2I5_IDR_522_559",0.349657275316849
"Q0D2J5_IDR_48_142",1
"Q0D2K3_IDR_1_53",1
"Q0IIM8_IDR_1030_1071",0.318319212195536
"Q0IIM8_IDR_394_429",0.311280859782987
"Q0IIM8_IDR_913_960",0.370399928021478
"Q0JRZ9_IDR_256_540",1
"Q0P641_IDR_141_193",1
"Q0P651_IDR_268_336",1
"Q0P670_IDR_90_501",1
"Q0P6D2_IDR_1_44",1
"Q0P6D6_IDR_1_42",0.447533802886938
"Q0P6D6_IDR_51_864",0.552466197113062
"Q0P6H9_IDR_1_51",1
"Q0VAA2_IDR_1_77",1
"Q0VAQ4_IDR_1_97",1
"Q0VD83_IDR_32_1078",1
"Q0VD86_IDR_128_172",0.502581359692233
"Q0VD86_IDR_1_40",0.497418640307767
"Q0VDD7_IDR_1_668",1
"Q10570_IDR_895_925",0.280790042085409
"Q10571_IDR_1_1200",1
"Q10586_IDR_1_275",1
"Q10587_IDR_109_253",0.686456164286177
"Q10587_IDR_1_82",0.313543835713823
"Q10588_IDR_1_31",1
"Q10589_IDR_131_180",1
"Q11130_IDR_1_43",1
"Q11201_IDR_1_34",1
"Q12756_IDR_1091_1124",0.186417420052866
"Q12756_IDR_1402_1443",0.179717971395952
"Q12756_IDR_1467_1558",0.183460488204292
"Q12756_IDR_659_695",0.195675799590954
"Q12756_IDR_948_987",0.254728320755937
"Q12767_IDR_440_545",0.493861501140077
"Q12767_IDR_886_930",0.506138498859923
"Q12769_IDR_1_34",1
"Q12770_IDR_454_496",0.334871924699133
"Q12770_IDR_818_855",0.330376118665605
"Q12770_IDR_924_957",0.334751956635262
"Q12802_IDR_2440_2526",0.20941906987609
"Q12802_IDR_2542_2572",0.211301941843937
