"","GO0009891_positive_regulation_of_biosynthetic_process"
"Q14203_IDR_1025_1089",0.440757038286664
"Q14203_IDR_95_243",0.559242961713336
"Q14207_IDR_72_1411",1
"Q14209_IDR_1_127",0.503537900853365
"Q14209_IDR_308_384",0.496462099146635
"Q14242_IDR_1_364",0.502520095357237
"Q14242_IDR_366_412",0.497479904642763
"Q14244_IDR_1_721",1
"Q14247_IDR_1_38",0.533766813762746
"Q14247_IDR_68_492",0.466233186237254
"Q14249_IDR_1_58",1
"Q14257_IDR_1_37",1
"Q14258_IDR_355_440",1
"Q14289_IDR_1_35",0.519625401358738
"Q14289_IDR_690_877",0.480374598641262
"Q14314_IDR_175_206",0.478380622541167
"Q14314_IDR_94_173",0.521619377458833
"Q14469_IDR_151_271",0.516712951109884
"Q14493_IDR_1_139",0.453405532052828
"Q14493_IDR_202_270",0.546594467947172
"Q14494_IDR_110_612",1
"Q14498_IDR_1_144",1
"Q14500_IDR_1_42",0.505621028260826
"Q14500_IDR_366_433",0.494378971739174
"Q14511_IDR_560_699",0.555370413301059
"Q14511_IDR_66_401",0.444629586698941
"Q14512_IDR_154_205",0.503433196286388
"Q14512_IDR_1_56",0.496566803713612
"Q14515_IDR_1_424",1
"Q14517_IDR_4206_4588",1
"Q14524_IDR_1053_1147",0.208106921384038
"Q14524_IDR_1922_2016",0.203537471069548
"Q14524_IDR_30_62",0.199114280605471
"Q14524_IDR_425_663",0.191029198894711
"Q14524_IDR_992_1041",0.198212128046232
"Q14525_IDR_368_404",1
"Q14526_IDR_152_689",1
"Q14571_IDR_1828_1874",0.322295805458865
"Q14573_IDR_1129_1165",0.223021011447232
"Q14573_IDR_1555_1585",0.238580585007727
"Q14573_IDR_1803_1862",0.254695400013721
"Q14573_IDR_904_959",0.28370300353132
"Q14576_IDR_1_36",1
"Q14582_IDR_1_209",1
"Q14584_IDR_14_185",1
"Q14585_IDR_1_59",1
"Q14587_IDR_1_200",1
"Q14588_IDR_53_147",1
"Q14590_IDR_61_262",1
"Q14592_IDR_56_149",1
"Q14593_IDR_1_33",1
"Q14596_IDR_289_365",0.321630582871352
"Q14596_IDR_482_882",0.356642293046628
"Q14596_IDR_87_147",0.32172712408202
"Q14623_IDR_1_48",1
"Q14671_IDR_781_814",0.188209311975309
"Q14674_IDR_1296_1487",0.53087411085705
"Q14674_IDR_1507_1570",0.46912588914295
"Q14676_IDR_138_1891",1
"Q14677_IDR_147_625",1
"Q14678_IDR_1_48",0.407275998973577
"Q14678_IDR_53_1079",0.592724001026423
"Q14679_IDR_1091_1199",0.243126704306754
"Q14679_IDR_1_117",0.237544190336833
"Q14679_IDR_122_567",0.263718231429833
"Q14679_IDR_947_987",0.25561087392658
"Q14680_IDR_328_560",1
"Q14681_IDR_1_69",1
"Q14684_IDR_230_306",0.324388157503987
"Q14684_IDR_336_683",0.352918733765123
"Q14684_IDR_718_758",0.32269310873089
"Q14686_IDR_1_41",0.143898116142677
"Q14686_IDR_142_2063",0.856101883857323
"Q14687_IDR_1_1120",1
"Q14689_IDR_1_280",1
"Q14789_IDR_2844_2890",0.136000367399414
"Q14789_IDR_2951_3259",0.118278976725862
"Q14790_IDR_182_221",1
"Q147U1_IDR_53_168",1
"Q147X3_IDR_1_209",1
"Q14802_IDR_1_54",1
"Q14807_IDR_1_40",0.493881846301559
"Q14807_IDR_375_581",0.506118153698441
"Q14814_IDR_73_509",1
"Q14831_IDR_1_37",0.510793938592442
"Q14831_IDR_857_915",0.489206061407558
"Q14832_IDR_834_879",1
"Q14833_IDR_1_37",0.481321681399654
"Q14833_IDR_854_912",0.518678318600346
"Q14839_IDR_1_148",0.246354152571077
"Q14839_IDR_1261_1397",0.246303097094445
"Q14839_IDR_1521_1691",0.260147894138001
"Q14839_IDR_217_368",0.247194856196477
"Q14847_IDR_113_204",1
"Q14978_IDR_61_624",1
"Q14980_IDR_1350_1463",0.138652954353616
"Q14980_IDR_1473_2115",0.148097793215837
"Q14980_IDR_153_284",0.164492957437481
"Q14980_IDR_357_412",0.133519681675423
"Q14980_IDR_513_552",0.145828539071083
"Q14980_IDR_705_770",0.138415169754111
"Q14980_IDR_815_1324",0.130992904492449
"Q14990_IDR_1_47",0.325362895838821
"Q14990_IDR_203_250",0.334064105159525
"Q14990_IDR_80_121",0.340572999001654
"Q14993_IDR_244_1142",1
"Q14999_IDR_1331_1384",0.337525228735802
"Q14999_IDR_316_356",0.333523198591978
"Q14999_IDR_574_624",0.32895157267222
"Q149M9_IDR_1529_1564",1
"Q149N8_IDR_1_87",0.564601195792155
"Q14D33_IDR_158_246",0.19901871787514
"Q14D33_IDR_250_289",0.194785574613249
"Q14D33_IDR_291_326",0.204108632419437
"Q14D33_IDR_332_371",0.201087161310445
"Q14D33_IDR_376_536",0.200999913781728
"Q14DG7_IDR_792_938",0.484961567029786
"Q14DG7_IDR_951_1032",0.515038432970214
"Q15003_IDR_184_237",0.176981651415005
"Q15003_IDR_1_98",0.180024576896642
"Q15003_IDR_328_363",0.16793464088765
"Q15003_IDR_377_413",0.153406927334562
"Q15003_IDR_449_483",0.158833293463312
"Q15003_IDR_533_618",0.162818910002829
"Q15004_IDR_1_60",0.50231499794107
"Q15004_IDR_71_111",0.497685002058929
"Q15005_IDR_1_38",1
"Q15007_IDR_192_396",1
"Q15011_IDR_199_252",0.366716879335128
"Q15011_IDR_314_362",0.343091752940165
"Q15011_IDR_90_133",0.290191367724707
"Q15035_IDR_322_370",1
"Q15036_IDR_389_455",1
"Q15042_IDR_530_617",1
"Q15043_IDR_248_327",1
"Q15046_IDR_1_69",1
"Q15047_IDR_108_189",0.331051223471964
"Q15047_IDR_437_563",0.346634465313645
"Q15047_IDR_848_1195",0.322314311214391
"Q15049_IDR_1_42",1
"Q15050_IDR_164_269",0.464910348064766
"Q15050_IDR_277_365",0.535089651935234
"Q15052_IDR_109_148",0.505475632040409
"Q15052_IDR_549_649",0.494524367959591
"Q15054_IDR_125_466",1
"Q15056_IDR_118_248",0.503179822107819
"Q15056_IDR_1_34",0.496820177892181
"Q15057_IDR_516_601",1
"Q15058_IDR_1_350",0.497304601865091
"Q15058_IDR_1587_1619",0.502695398134909
"Q15059_IDR_1_34",0.232682688710227
"Q15149_IDR_2741_2785",0.499105271874974
"Q15149_IDR_99_176",0.500894728125026
"Q15172_IDR_1_52",1
"Q15173_IDR_1_58",1
"Q15185_IDR_129_160",1
"Q15198_IDR_1_62",1
"Q15223_IDR_380_489",1
"Q15233_IDR_1_56",0.350088558351394
"Q15233_IDR_305_389",0.320716003359761
"Q15233_IDR_401_471",0.329195438288845
"Q15256_IDR_253_337",0.504965559207795
"Q15256_IDR_48_82",0.495034440792205
"Q15262_IDR_731_843",1
"Q15269_IDR_227_264",0.473705102429516
"Q15269_IDR_880_919",0.526294897570484
"Q15276_IDR_31_533",0.52040809239267
"Q15276_IDR_627_682",0.47959190760733
"Q15287_IDR_1_158",0.524877030987719
"Q15287_IDR_243_305",0.475122969012281
"Q15291_IDR_342_398",0.507434026290253
"Q15390_IDR_284_333",0.525617558503218
"Q15390_IDR_87_235",0.474382441496782
"Q15397_IDR_1_129",1
"Q15398_IDR_1_117",0.236975081781468
"Q15398_IDR_127_427",0.250431931381276
"Q15398_IDR_539_606",0.255797998082121
"Q15398_IDR_621_796",0.256794988755134
"Q15406_IDR_132_276",0.611767159913508
"Q15406_IDR_1_55",0.388232840086492
"Q15413_IDR_1759_1790",0.159618062274867
"Q15413_IDR_1912_1950",0.166941730236125
"Q15413_IDR_3322_3359",0.167957399063172
"Q15413_IDR_4096_4146",0.163500916477064
"Q15413_IDR_4175_4226",0.169211799157252
"Q15413_IDR_4228_4385",0.172770092791519
"Q15415_IDR_69_496",1
"Q15418_IDR_704_735",1
"Q15424_IDR_481_910",0.442394110890768
"Q15424_IDR_79_404",0.557605889109232
"Q15427_IDR_182_424",1
"Q15526_IDR_1_60",1
"Q15528_IDR_137_200",1
"Q15532_IDR_1_418",1
"Q15542_IDR_107_202",0.292389092195965
"Q15542_IDR_1_100",0.373722528185369
"Q15542_IDR_359_424",0.333888379618666
"Q15544_IDR_1_99",1
"Q15545_IDR_185_282",1
"Q15554_IDR_1_86",0.494272243572268
"Q15554_IDR_290_488",0.505727756427732
"Q15555_IDR_173_240",1
"Q15560_IDR_79_131",1
"Q15561_IDR_119_156",0.514200270021992
"Q15561_IDR_1_40",0.485799729978008
"Q15562_IDR_1_41",1
"Q15569_IDR_1_44",0.327988887762132
"Q15569_IDR_319_566",0.361003394237075
"Q15569_IDR_588_626",0.311007718000793
"Q15572_IDR_603_731",0.478804042793448
"Q15572_IDR_735_869",0.521195957206552
"Q15648_IDR_519_1581",1
"Q15649_IDR_39_85",1
"Q15650_IDR_74_149",1
"Q15651_IDR_1_99",1
"Q15652_IDR_1310_1709",0.129245230453562
"Q15652_IDR_1936_2070",0.142696220361371
"Q15652_IDR_2073_2144",0.132266804610337
"Q15652_IDR_252_704",0.184979882425464
"Q15652_IDR_716_797",0.133975084627148
"Q15652_IDR_803_857",0.147746698638619
"Q15652_IDR_868_1305",0.1290900788835
"Q15653_IDR_297_356",1
"Q15654_IDR_1_251",1
"Q15672_IDR_1_110",1
"Q15678_IDR_304_870",1
"Q15691_IDR_131_194",1
"Q15696_IDR_1_59",0.537433268644913
"Q15696_IDR_344_482",0.462566731355087
"Q15697_IDR_132_295",1
"Q15699_IDR_1_151",0.349875041016658
"Q15750_IDR_370_474",1
"Q15751_IDR_1311_1433",0.158007617420942
"Q15751_IDR_1458_1551",0.170238753844642
"Q15751_IDR_2253_2287",0.151599536565282
"Q15751_IDR_2405_2496",0.142589862267905
"Q15751_IDR_2610_2751",0.163834006537119
"Q15751_IDR_2797_2921",0.21373022336411
"Q15758_IDR_1_42",0.502846065557608
"Q15758_IDR_491_541",0.497153934442392
"Q15760_IDR_1_53",0.554214908775093
"Q15760_IDR_354_415",0.445785091224907
"Q15761_IDR_243_317",1
"Q15762_IDR_280_318",1
"Q15768_IDR_171_288",1
"Q15772_IDR_1907_2573",0.312532344950217
"Q15772_IDR_2772_2928",0.381726351030179
"Q15772_IDR_277_637",0.305741304019604
"Q15773_IDR_1_248",1
"Q15776_IDR_137_320",1
"Q15784_IDR_1_133",0.496588472675056
"Q15853_IDR_104_169",0.346010753168491
"Q15853_IDR_1_57",0.325408384111712
"Q15853_IDR_202_242",0.328580862719797
"Q15858_IDR_1025_1079",0.262688356305226
"Q15858_IDR_1094_1149",0.240519416585792
"Q15858_IDR_1910_1988",0.231159929702236
"Q15858_IDR_419_681",0.265632297406746
"Q15878_IDR_1_49",0.326929741905685
"Q15878_IDR_1882_2311",0.324805837962023
"Q15878_IDR_737_1125",0.348264420132292
"Q15884_IDR_118_444",1
"Q15904_IDR_1_38",1
"Q15906_IDR_1_202",0.305145445169411
"Q15906_IDR_225_258",0.359904084409114
"Q15906_IDR_334_364",0.334950470421475
"Q15907_IDR_183_218",1
"Q15910_IDR_183_216",0.487004621745966
"Q15910_IDR_300_417",0.512995378254034
"Q15911_IDR_1_124",0.0873429952319262
"Q15911_IDR_153_186",0.0604426713624726
"Q15915_IDR_369_441",0.531090101149217
"Q15916_IDR_128_296",1
"Q15935_IDR_49_213",1
"Q15937_IDR_1_45",0.523124520843413
"Q15937_IDR_81_194",0.476875479156587
"Q15942_IDR_1_354",1
"Q15973_IDR_55_95",1
"Q16099_IDR_859_889",1
"Q16143_IDR_1_134",1
"Q16181_IDR_406_437",1
"Q16186_IDR_130_260",1
"Q16204_IDR_1_60",0.442673148279368
"Q16204_IDR_181_474",0.557326851720632
"Q16206_IDR_374_454",0.505121007000157
"Q16206_IDR_463_530",0.494878992999843
"Q16236_IDR_31_453",1
"Q16254_IDR_201_346",1
"Q16280_IDR_1_64",0.508036388263568
"Q16280_IDR_81_124",0.491963611736432
"Q16520_IDR_95_125",0.448730622973573
"Q16526_IDR_501_586",1
"Q16527_IDR_83_115",1
"Q16531_IDR_745_781",1
"Q16533_IDR_229_368",1
"Q16534_IDR_1_68",0.379806737702749
"Q16534_IDR_95_247",0.62019326229725
"Q16537_IDR_1_42",1
"Q16538_IDR_192_271",0.511328249859044
"Q16538_IDR_370_582",0.488671750140956
"Q16543_IDR_346_378",0.504028843356931
"Q16543_IDR_95_148",0.495971156643069
"Q16549_IDR_1_46",0.509371759501925
"Q16549_IDR_694_748",0.490628240498075
"Q16552_IDR_1_40",1
"Q16555_IDR_509_572",1
"Q16558_IDR_1_36",1
"Q16559_IDR_63_108",1
"Q16560_IDR_142_246",1
"Q16566_IDR_340_473",1
"Q16630_IDR_481_551",0.409911757417137
"Q16633_IDR_1_256",1
"Q16637_IDR_145_255",0.54697356873206
"Q16637_IDR_57_87",0.453026431267939
"Q16643_IDR_136_617",1
"Q16644_IDR_1_35",0.493740860235391
"Q16644_IDR_345_382",0.506259139764609
"Q16649_IDR_1_427",1
"Q16650_IDR_21_95",0.330237088727352
"Q16650_IDR_385_502",0.323587856794298
"Q16650_IDR_559_670",0.346175054478351
"Q16651_IDR_1_40",1
"Q16655_IDR_1_40",0.514586030516794
"Q16655_IDR_49_118",0.485413969483206
"Q16656_IDR_1_100",1
"Q16659_IDR_323_353",0.338318990431299
"Q16659_IDR_355_434",0.336968336385643
"Q16659_IDR_483_525",0.324712673183058
"Q16665_IDR_360_408",0.405826747475744
"Q16778_IDR_1_36",1
"Q16790_IDR_1_137",1
"Q16795_IDR_1_46",1
"Q16798_IDR_1_48",1
"Q16799_IDR_1_196",0.50154281825243
"Q16799_IDR_202_579",0.49845718174757
"Q16819_IDR_1_36",0.508593211862012
"Q16819_IDR_605_663",0.491406788137988
"Q16821_IDR_1_59",0.359280904016386
"Q16821_IDR_235_795",0.325122340812671
"Q16821_IDR_799_1072",0.315596755170943
"Q16825_IDR_308_857",1
"Q16828_IDR_150_203",0.508049422945006
"Q16828_IDR_351_381",0.491950577054994
"Q16829_IDR_1_51",0.37816794344788
"Q16829_IDR_189_240",0.3123638806712
"Q16829_IDR_388_419",0.309468175880921
"Q16832_IDR_372_488",0.490757909356068
"Q16832_IDR_491_551",0.509242090643932
"Q16842_IDR_1_31",1
"Q17RC7_IDR_1_134",1
"Q17RD7_IDR_31_346",1
"Q17RG1_IDR_652_752",1
"Q17RM4_IDR_655_714",1
"Q17RN3_IDR_317_349",1
"Q17RQ9_IDR_332_366",0.511490338229402
"Q17RQ9_IDR_541_610",0.488509661770598
"Q17RS7_IDR_460_890",1
"Q17RW2_IDR_1_35",0.511854289315283
"Q17RW2_IDR_239_1507",0.488145710684717
"Q17RY0_IDR_12_394",1
"Q17RY6_IDR_1_37",1
"Q18PE1_IDR_205_404",0.476939592301187
"Q18PE1_IDR_406_484",0.523060407698813
"Q19T08_IDR_20_178",1
"Q1A5X6_IDR_1_38",0.498115517165431
"Q1A5X6_IDR_65_100",0.501884482834569
"Q1ED39_IDR_1_353",1
"Q1EHB4_IDR_560_618",1
"Q1HG43_IDR_296_343",1
"Q2I0M5_IDR_191_234",0.324917744022834
"Q2KHM9_IDR_1_59",0.317244815537736
"Q2KHM9_IDR_375_742",0.348759516846495
"Q2KHM9_IDR_61_362",0.333995667615769
"Q2KHR2_IDR_156_1286",0.821513545680085
"Q2KHR2_IDR_65_127",0.178486454319916
"Q2KHR3_IDR_1_1549",1
"Q2KHT3_IDR_349_476",0.520322914517459
"Q2KHT3_IDR_832_1053",0.479677085482541
"Q2KJY2_IDR_1_127",0.149486845922996
"Q2KJY2_IDR_1237_1966",0.192401428134847
"Q2KJY2_IDR_169_315",0.163762275646678
"Q2KJY2_IDR_324_412",0.15464364347695
"Q2KJY2_IDR_802_853",0.149825824525448
"Q2KJY2_IDR_898_1169",0.189879982293081
"Q2L4Q9_IDR_1_34",1
"Q2LD37_IDR_1192_1473",0.0643375306842789
"Q2LD37_IDR_1573_1603",0.0614158661579746
"Q2LD37_IDR_160_190",0.057077446013386
"Q2LD37_IDR_1675_1707",0.0549376382190692
"Q2M243_IDR_592_656",0.513068115753244
"Q2M296_IDR_256_301",1
"Q2M2E3_IDR_1_65",0.476383658474936
"Q2M2E3_IDR_217_257",0.523616341525064
"Q2M2H8_IDR_1_37",0.5087334564049
"Q2M2H8_IDR_1811_2515",0.4912665435951
"Q2M2I3_IDR_292_478",1
"Q2M2I5_IDR_1_107",0.504683681141938
"Q2M2I5_IDR_452_499",0.495316318858062
"Q2M2I8_IDR_1_31",0.498676836570317
"Q2M2I8_IDR_323_958",0.501323163429683
"Q2M2Z5_IDR_1_80",0.517844557589266
"Q2M2Z5_IDR_90_673",0.482155442410734
"Q2M385_IDR_683_716",1
"Q2M389_IDR_1137_1173",1
"Q2M3C6_IDR_1_78",0.508748961805729
"Q2M3C6_IDR_269_481",0.491251038194271
"Q2M3C7_IDR_1_41",0.151058707051924
"Q2M3C7_IDR_192_451",0.129701245519552
"Q2NKX8_IDR_669_1196",1
"Q2NKX9_IDR_25_103",1
"Q2NL68_IDR_1_480",1
"Q2NL82_IDR_1_77",0.328830942724288
"Q2NL82_IDR_312_393",0.361996947647153
"Q2NL82_IDR_408_472",0.309172109628559
"Q2NL98_IDR_128_169",1
"Q2PPJ7_IDR_318_376",0.240624101387058
"Q2PPJ7_IDR_444_501",0.237723147936217
"Q2PPJ7_IDR_667_907",0.251180757429793
"Q2TAL8_IDR_335_471",0.285402619914578
"Q2TAZ0_IDR_111_146",0.144527120318442
"Q2TAZ0_IDR_1245_1307",0.149613350047063
"Q2TAZ0_IDR_1319_1355",0.133509835410151
"Q2TAZ0_IDR_1439_1474",0.134881493971201
"Q2TAZ0_IDR_1608_1658",0.144146067082434
"Q2TAZ0_IDR_337_417",0.158368171330984
"Q2TAZ0_IDR_879_920",0.134953961839725
"Q2TB10_IDR_1_360",0.26070756526959
"Q2TB10_IDR_383_482",0.287342187224528
"Q2TB10_IDR_573_608",0.238438896725443
"Q2TB10_IDR_622_664",0.213511350780439
"Q2TB18_IDR_621_653",1
"Q2TBA0_IDR_264_297",1
"Q2TBC4_IDR_214_316",1
"Q2TBE0_IDR_1_506",0.507611469197662
"Q2Y0W8_IDR_219_284",0.33078669730289
"Q2Y0W8_IDR_57_92",0.331683045206645
"Q2YD98_IDR_210_288",0.300615108982925
"Q2YD98_IDR_384_555",0.302220774547927
"Q2YD98_IDR_557_709",0.397164116469149
"Q32M45_IDR_1_106",1
"Q32M78_IDR_69_193",1
"Q32M84_IDR_1_55",1
"Q32MH5_IDR_232_876",1
"Q32MK0_IDR_1_484",1
"Q32MQ0_IDR_1_723",1
"Q32MZ4_IDR_1_808",1
"Q32NC0_IDR_115_186",1
"Q32P28_IDR_700_736",1
"Q32P44_IDR_1_41",0.508343098898315
"Q3KNS6_IDR_88_136",1
"Q3KNV8_IDR_103_166",1
"Q3KNW1_IDR_10_148",1
"Q3KNW5_IDR_316_377",1
"Q3KP22_IDR_63_153",1
"Q3KP31_IDR_19_108",1
"Q3KP44_IDR_420_488",0.493856085760746
"Q3KP44_IDR_522_562",0.506143914239254
"Q3KP66_IDR_1_120",0.502130590791201
"Q3KP66_IDR_209_629",0.497869409208798
"Q3KQU3_IDR_1_827",1
"Q3KQV3_IDR_59_209",0.533294604176636
"Q3KQV3_IDR_602_632",0.466705395823364
"Q3KR16_IDR_1_98",0.496688980480095
"Q3KR16_IDR_517_765",0.503311019519905
"Q3KR37_IDR_1_82",0.33470201886589
"Q3KR37_IDR_225_363",0.324245975821398
"Q3KR37_IDR_543_646",0.341052005312712
"Q3L8U1_IDR_1448_1485",0.14300348693314
"Q3L8U1_IDR_1_706",0.403887433661873
"Q3SY46_IDR_1_35",1
"Q3SY52_IDR_115_232",0.50518716599559
"Q3SY52_IDR_70_112",0.49481283400441
"Q3SY56_IDR_1_228",0.57507616158803
"Q3SY56_IDR_331_376",0.42492383841197
"Q3SY84_IDR_1_76",0.522737595650265
"Q3SY84_IDR_460_523",0.477262404349735
"Q3SYB3_IDR_1_106",0.510793401979035
"Q3SYB3_IDR_249_402",0.489206598020965
"Q3SYG4_IDR_826_887",1
"Q3T8J9_IDR_1_535",0.178659859278721
"Q3T8J9_IDR_1782_2150",0.16962515302991
"Q3T8J9_IDR_2210_2241",0.155232312537842
"Q3T8J9_IDR_542_593",0.159028431137827
"Q3V5L5_IDR_1_104",1
"Q3T8J9_IDR_598_707",0.172043865140844
"Q3T8J9_IDR_932_1622",0.165410378874856
"Q3V6T2_IDR_219_256",0.220908622888433
"Q3V6T2_IDR_325_709",0.235876131470388
"Q3V6T2_IDR_897_1045",0.240948150108925
"Q494U1_IDR_1_47",0.522184121741712
"Q494U1_IDR_318_583",0.477815878258288
"Q494V2_IDR_1_151",0.269822442185993
"Q494V2_IDR_206_252",0.236817606900709
"Q494V2_IDR_275_383",0.242877191312564
"Q494V2_IDR_547_605",0.250482759600734
"Q494W8_IDR_259_296",0.47915618581664
"Q494W8_IDR_302_337",0.52084381418336
"Q494X3_IDR_1_130",1
"Q495A1_IDR_166_222",1
"Q495C1_IDR_105_229",0.532339409089554
"Q495C1_IDR_238_297",0.467660590910446
"Q495M3_IDR_1_51",1
"Q495M9_IDR_152_254",0.478542218706725
"Q495M9_IDR_258_387",0.521457781293275
"Q495N2_IDR_1_40",1
"Q495T6_IDR_1_51",0.52898021337728
"Q495T6_IDR_54_84",0.47101978662272
"Q495W5_IDR_1_38",1
"Q495Y8_IDR_1_187",1
"Q49AM3_IDR_424_519",0.487167255703277
"Q49AM3_IDR_83_299",0.512832744296723
"Q49AN0_IDR_520_593",1
"Q49AR2_IDR_166_232",1
"Q49MG5_IDR_1_464",0.362459457172284
"Q49MG5_IDR_468_547",0.307056884556755
"Q49MG5_IDR_567_647",0.330483658270961
"Q49MI3_IDR_1_42",1
"Q4AC94_IDR_1563_1630",0.190921171434566
"Q4AC94_IDR_171_338",0.190293613202616
"Q4AC94_IDR_1772_2332",0.196520467543793
"Q4AC94_IDR_454_523",0.220503204245509
"Q4AC94_IDR_709_799",0.201761543573516
"Q4AC99_IDR_87_135",1
"Q4ADV7_IDR_1129_1223",0.347430314851493
"Q4ADV7_IDR_1352_1419",0.309622692940057
"Q4ADV7_IDR_987_1053",0.34294699220845
"Q4FZB7_IDR_1_69",0.318712419617892
"Q4FZB7_IDR_334_741",0.339472560908786
"Q4FZB7_IDR_811_846",0.341815019473322
"Q4G163_IDR_582_617",0.331105652966118
"Q4G163_IDR_678_708",0.327928071989732
"Q4G176_IDR_1_41",1
"Q4G1C9_IDR_291_344",1
"Q4JDL3_IDR_1_117",1
"Q4KMG0_IDR_1166_1216",1
"Q4KMG9_IDR_148_183",1
"Q4KMP7_IDR_1_300",0.578193972940503
"Q4KMP7_IDR_622_808",0.421806027059497
"Q4KMQ2_IDR_1_55",1
"Q4KMZ1_IDR_384_454",0.517714687146736
"Q4KMZ1_IDR_40_382",0.482285312853264
"Q4KWH8_IDR_448_593",0.480005088490231
"Q4KWH8_IDR_863_1611",0.519994911509769
"Q4L180_IDR_1068_1135",0.179291797048993
"Q4L180_IDR_1_71",0.184788827898937
"Q4L180_IDR_340_385",0.182543273430806
"Q4L180_IDR_598_639",0.184852907051041
"Q4L180_IDR_762_1024",0.268523194570223
"Q4LE39_IDR_128_168",0.321897501035258
"Q504T8_IDR_315_452",0.508245006095766
"Q504U0_IDR_1_52",1
"Q504Y0_IDR_1_40",0.331378671379941
"Q504Y0_IDR_263_303",0.335896272301134
"Q504Y0_IDR_472_534",0.332725056318925
"Q504Y2_IDR_33_127",1
"Q504Y3_IDR_200_319",1
"Q50LG9_IDR_366_406",1
"Q52LD8_IDR_169_241",0.467149681377809
"Q52LD8_IDR_404_501",0.532850318622191
"Q52LG2_IDR_1_117",1
"Q52LJ0_IDR_307_433",1
"Q52LR7_IDR_277_450",0.531298695868203
"Q52LR7_IDR_463_807",0.468701304131797
"Q52LW3_IDR_1_37",0.269033227406052
"Q52LW3_IDR_157_187",0.224846274207554
"Q52LW3_IDR_472_601",0.288147299852374
"Q52LW3_IDR_889_1261",0.217973198534021
"Q52M93_IDR_49_101",1
"Q52MB2_IDR_66_171",1
"Q53FD0_IDR_413_456",0.496079992914475
"Q53FE4_IDR_226_359",0.509752550633841
"Q53FE4_IDR_67_172",0.490247449366159
"Q53FP2_IDR_134_167",1
"Q53GA4_IDR_112_152",1
"Q53GG5_IDR_90_288",1
"Q53GI3_IDR_1_38",0.525839040366396
"Q53GI3_IDR_145_355",0.474160959633604
"Q53GL0_IDR_136_349",1
"Q53GL7_IDR_287_398",0.500349813252958
"Q53GL7_IDR_553_706",0.499650186747042
"Q53GS7_IDR_1_139",0.487846138047042
"Q53GS7_IDR_327_379",0.512153861952958
"Q53GS9_IDR_1_101",1
"Q53GT1_IDR_600_634",1
"Q53H80_IDR_1_139",1
"Q53HC0_IDR_126_331",0.499115449785903
"Q53HC0_IDR_1_84",0.500884550214097
"Q53HC5_IDR_1_34",1
"Q562E7_IDR_1572_1605",0.255864090736666
"Q562F6_IDR_1_1265",1
"Q567U6_IDR_154_200",0.331476040263758
"Q567U6_IDR_212_280",0.343841905418442
"Q567U6_IDR_423_454",0.3246820543178
"Q569G3_IDR_36_115",1
"Q569H4_IDR_1_36",0.534043400041086
"Q569H4_IDR_43_304",0.465956599958914
"Q569K6_IDR_133_218",0.491886551185839
"Q569K6_IDR_517_752",0.508113448814161
"Q56A73_IDR_1_38",1
"Q56NI9_IDR_1_370",1
"Q56P03_IDR_1_134",1
"Q56UN5_IDR_1_37",0.199875625231772
"Q56UN5_IDR_43_81",0.183453957595932
"Q56UN5_IDR_490_956",0.234209793048909
"Q56UN5_IDR_90_488",0.193129392220034
"Q56UN5_IDR_980_1030",0.189331231903354
"Q56VL3_IDR_118_154",0.474902049313667
"Q56VL3_IDR_1_31",0.525097950686333
"Q5BJF6_IDR_1_182",1
"Q5BJH2_IDR_1_44",1
"Q5BJH7_IDR_1_69",1
"Q5BKU9_IDR_1_87",1
"Q5BKX5_IDR_1_71",1
"Q5BKX8_IDR_1_36",0.502637313284802
"Q5BKX8_IDR_49_364",0.497362686715198
"Q5BKY9_IDR_71_247",1
"Q5BKZ1_IDR_1_307",0.523812881274559
"Q5BKZ1_IDR_469_582",0.476187118725441
"Q5BLP8_IDR_1_40",1
"Q5BVD1_IDR_1_94",1
"Q5C9Z4_IDR_1_348",1
"Q5CZA5_IDR_66_200",1
"Q5CZC0_IDR_154_680",0.0605044397896761
"Q5CZC0_IDR_1719_1749",0.053662286446396
"Q5CZC0_IDR_2195_2243",0.052783743546072
"Q5CZC0_IDR_2562_2598",0.056043334826665
"Q5CZC0_IDR_7_42",0.0523225804467421
"Q5CZC0_IDR_844_879",0.0575317941012702
"Q5EBL2_IDR_1_35",0.345813905685863
"Q5EBL2_IDR_251_283",0.315011384369512
"Q5EBL2_IDR_735_768",0.339174709944624
"Q5EBL4_IDR_235_289",0.502108094651866
"Q5EBL4_IDR_322_403",0.497891905348134
"Q5F1R6_IDR_271_310",0.481147603645498
"Q5F1R6_IDR_353_481",0.518852396354502
"Q5FBB7_IDR_101_539",0.502116168685729
"Q5FBB7_IDR_1_92",0.497883831314272
"Q5FWE3_IDR_20_454",0.518496256567238
"Q5FWE3_IDR_721_972",0.481503743432762
"Q5FWF4_IDR_499_619",0.496512752374054
"Q5FWF4_IDR_646_721",0.503487247625946
"Q5FWF5_IDR_1_610",1
"Q5FWF6_IDR_73_174",1
"Q5FYB0_IDR_1_73",0.509274815002256
"Q5FYB0_IDR_559_599",0.490725184997744
"Q5GH72_IDR_117_172",0.321526861639614
"Q5GH72_IDR_1_48",0.354851396883348
"Q5GH72_IDR_446_497",0.323621741477038
"Q5H9J7_IDR_1_68",1
"Q5H9L2_IDR_1_206",1
"Q5H9L4_IDR_1_93",0.502109256261923
"Q5H9L4_IDR_286_391",0.497890743738077
