"","GO0005768_endosome"
"Q4L180_IDR_1_71",0.197780218210187
"Q4L180_IDR_340_385",0.20959775040267
"Q4L180_IDR_598_639",0.193629242170422
"Q4L180_IDR_762_1024",0.210795416325731
"Q4LE39_IDR_128_168",0.32502113156247
"Q504T8_IDR_315_452",0.483138054302483
"Q504U0_IDR_1_52",1
"Q504Y0_IDR_1_40",0.356955624626874
"Q504Y0_IDR_263_303",0.308387393364453
"Q504Y0_IDR_472_534",0.334656982008674
"Q504Y2_IDR_33_127",1
"Q504Y3_IDR_200_319",1
"Q50LG9_IDR_366_406",1
"Q52LD8_IDR_169_241",0.476082693224295
"Q52LD8_IDR_404_501",0.523917306775705
"Q52LG2_IDR_1_117",1
"Q52LJ0_IDR_307_433",1
"Q52LR7_IDR_277_450",0.496169507050342
"Q52LR7_IDR_463_807",0.503830492949658
"Q52LW3_IDR_1_37",0.23568144539848
"Q52LW3_IDR_157_187",0.252338949159264
"Q52LW3_IDR_472_601",0.269234824965024
"Q52LW3_IDR_889_1261",0.242744780477233
"Q52M93_IDR_49_101",1
"Q52MB2_IDR_66_171",1
"Q53FD0_IDR_413_456",0.519607107965077
"Q53FE4_IDR_226_359",0.461140293618871
"Q53FE4_IDR_67_172",0.538859706381129
"Q53FP2_IDR_134_167",1
"Q53GA4_IDR_112_152",1
"Q53GG5_IDR_90_288",1
"Q53GI3_IDR_1_38",0.452858307154599
"Q53GI3_IDR_145_355",0.547141692845401
"Q53GL0_IDR_136_349",1
"Q53GL7_IDR_287_398",0.491386281275495
"Q53GL7_IDR_553_706",0.508613718724505
"Q53GS7_IDR_1_139",0.533570304027478
"Q53GS7_IDR_327_379",0.466429695972522
"Q53GS9_IDR_1_101",1
"Q53GT1_IDR_600_634",1
"Q53H80_IDR_1_139",1
"Q53HC0_IDR_126_331",0.492497050170507
"Q53HC0_IDR_1_84",0.507502949829493
"Q53HC5_IDR_1_34",1
"Q562E7_IDR_1572_1605",0.230689223197006
"Q562F6_IDR_1_1265",1
"Q567U6_IDR_154_200",0.309411252395503
"Q567U6_IDR_212_280",0.344997301865843
"Q567U6_IDR_423_454",0.345591445738654
"Q569G3_IDR_36_115",1
"Q569H4_IDR_1_36",0.490978039705522
"Q569H4_IDR_43_304",0.509021960294478
"Q569K6_IDR_133_218",0.514551842915734
"Q569K6_IDR_517_752",0.485448157084266
"Q56A73_IDR_1_38",1
"Q56NI9_IDR_1_370",1
"Q56P03_IDR_1_134",1
"Q56UN5_IDR_1_37",0.203942237245865
"Q56UN5_IDR_43_81",0.21326544606373
"Q56UN5_IDR_490_956",0.171116601163492
"Q56UN5_IDR_90_488",0.202231500545324
"Q56UN5_IDR_980_1030",0.209444214981588
"Q56VL3_IDR_118_154",0.484629247693485
"Q56VL3_IDR_1_31",0.515370752306515
"Q5BJF6_IDR_1_182",1
"Q5BJH2_IDR_1_44",1
"Q5BJH7_IDR_1_69",1
"Q5BKU9_IDR_1_87",1
"Q5BKX5_IDR_1_71",1
"Q5BKX8_IDR_1_36",0.551304121462916
"Q5BKX8_IDR_49_364",0.448695878537084
"Q5BKY9_IDR_71_247",1
"Q5BKZ1_IDR_1_307",0.244087009278717
"Q5BKZ1_IDR_469_582",0.755912990721283
"Q5BLP8_IDR_1_40",1
"Q5BVD1_IDR_1_94",1
"Q5C9Z4_IDR_1_348",1
"Q5CZA5_IDR_66_200",1
"Q5CZC0_IDR_154_680",0.0511228355989384
"Q5CZC0_IDR_1719_1749",0.0621443275588645
"Q5CZC0_IDR_2195_2243",0.0574799423293731
"Q5CZC0_IDR_2562_2598",0.055303423789147
"Q5CZC0_IDR_7_42",0.0571824573424705
"Q5CZC0_IDR_844_879",0.0569918567080987
"Q5EBL2_IDR_1_35",0.346824719940312
"Q5EBL2_IDR_251_283",0.342807600962414
"Q5EBL2_IDR_735_768",0.310367679097274
"Q5EBL4_IDR_235_289",0.510867040687805
"Q5EBL4_IDR_322_403",0.489132959312195
"Q5F1R6_IDR_271_310",0.533096170273021
"Q5F1R6_IDR_353_481",0.466903829726979
"Q5FBB7_IDR_101_539",0.487813876203971
"Q5FBB7_IDR_1_92",0.512186123796029
"Q5FWE3_IDR_20_454",0.565077702218674
"Q5FWE3_IDR_721_972",0.434922297781326
"Q5FWF4_IDR_499_619",0.466154438844593
"Q5FWF4_IDR_646_721",0.533845561155407
"Q5FWF5_IDR_1_610",1
"Q5FWF6_IDR_73_174",1
"Q5FYB0_IDR_1_73",0.547821297926113
"Q5FYB0_IDR_559_599",0.452178702073887
"Q5GH72_IDR_117_172",0.310638870168277
"Q5GH72_IDR_1_48",0.323078620940282
"Q5GH72_IDR_446_497",0.366282508891442
"Q5H9J7_IDR_1_68",1
"Q5H9L2_IDR_1_206",1
"Q5H9L4_IDR_1_93",0.478271281528453
"Q5H9L4_IDR_286_391",0.521728718471547
"Q5H9M0_IDR_102_389",0.506750481635252
"Q5H9M0_IDR_506_539",0.493249518364748
"Q5H9R7_IDR_502_873",1
"Q5HY64_IDR_1_50",0.31106652011664
"Q5HY64_IDR_52_854",0.34826460584926
"Q5HY64_IDR_897_931",0.3406688740341
"Q5HY92_IDR_81_460",1
"Q5HYC2_IDR_1_72",0.366119973784915
"Q5HYC2_IDR_217_252",0.329873935725049
"Q5HYC2_IDR_489_2103",0.304006090490036
"Q5HYI7_IDR_246_312",1
"Q5HYJ3_IDR_140_260",0.225384590035819
"Q5HYJ3_IDR_1_77",0.240419148744469
"Q5HYJ3_IDR_301_339",0.238537670438653
"Q5HYJ3_IDR_83_126",0.29565859078106
"Q5HYK3_IDR_1_52",1
"Q5HYK7_IDR_1_412",1
"Q5HYK9_IDR_66_254",1
"Q5HYM0_IDR_1_104",0.241220074399402
"Q5HYM0_IDR_151_187",0.262050605737631
"Q5HYM0_IDR_349_514",0.219226338046844
"Q5HYM0_IDR_542_574",0.277502981816123
"Q5HYN5_IDR_1_118",1
"Q5JNZ3_IDR_118_248",0.48460343624706
"Q5JPB2_IDR_1_1672",1
"Q5JPH6_IDR_1_33",1
"Q5JPI3_IDR_103_133",1
"Q5JQC4_IDR_1_107",0.516532126257182
"Q5JQC4_IDR_147_288",0.483467873742818
"Q5JQC9_IDR_283_324",0.33197584361437
"Q5JQC9_IDR_452_637",0.313644727124488
"Q5JQC9_IDR_640_753",0.354379429261141
"Q5JQS6_IDR_1_64",1
"Q5JR12_IDR_1_67",1
"Q5JR59_IDR_1_1002",0.48615224407045
"Q5JR59_IDR_1336_1369",0.51384775592955
"Q5JR98_IDR_1_102",1
"Q5JRA6_IDR_126_1149",0.296865097389174
"Q5JRA6_IDR_1416_1486",0.237454921432604
"Q5JRA6_IDR_1554_1642",0.228781934220416
"Q5JRA6_IDR_1644_1907",0.236898046957806
"Q5JRC9_IDR_1_600",1
"Q5JRK9_IDR_1_111",1
"Q5JRM2_IDR_15_338",1
"Q5JRV8_IDR_1_46",0.427639485959486
"Q5JRV8_IDR_248_328",0.572360514040514
"Q5JRX3_IDR_806_836",1
"Q5JS13_IDR_1_37",0.536930545238092
"Q5JS13_IDR_284_417",0.463069454761908
"Q5JSH3_IDR_1_478",0.515493381300891
"Q5JSH3_IDR_553_589",0.484506618699109
"Q5JSJ4_IDR_563_766",1
"Q5JTD0_IDR_1_173",0.453104357564216
"Q5JTD0_IDR_182_557",0.546895642435784
"Q5JTH9_IDR_1044_1147",0.353407538979437
"Q5JTH9_IDR_1159_1297",0.317544791706466
"Q5JTH9_IDR_1_96",0.329047669314097
"Q5JTV8_IDR_23_343",1
"Q5JTW2_IDR_325_470",0.449310060138236
"Q5JTW2_IDR_543_689",0.550689939861764
"Q5JTY5_IDR_1_38",1
"Q5JTZ5_IDR_84_239",1
"Q5JTZ9_IDR_1_35",1
"Q5JU00_IDR_1_59",1
"Q5JU67_IDR_1_38",0.473433569895078
"Q5JU67_IDR_413_453",0.526566430104922
"Q5JU85_IDR_1092_1488",0.473468163225976
"Q5JU85_IDR_1_753",0.526531836774024
"Q5JUK2_IDR_111_304",0.525270431771912
"Q5JUK2_IDR_1_60",0.474729568228088
"Q5JUK3_IDR_1030_1116",0.285398329655634
"Q5JUK3_IDR_1_48",0.345888140169339
"Q5JUK3_IDR_621_729",0.368713530175027
"Q5JUK9_IDR_1_113",1
"Q5JUX0_IDR_1_46",1
"Q5JVG2_IDR_59_209",1
"Q5JVS0_IDR_33_288",0.501320169907375
"Q5JVS0_IDR_363_400",0.498679830092625
"Q5JVX7_IDR_1_168",0.495780093482032
"Q5JVX7_IDR_260_310",0.504219906517968
"Q5JWF2_IDR_1_659",1
"Q5JWR5_IDR_549_674",0.266213151256771
"Q5JY77_IDR_1_1117",1
"Q5JYT7_IDR_1055_1200",0.519894778353758
"Q5JYT7_IDR_192_561",0.480105221646242
"Q5K4E3_IDR_1_43",1
"Q5K4L6_IDR_118_161",1
"Q5K651_IDR_80_155",1
"Q5KSL6_IDR_1_214",0.522625919649408
"Q5KSL6_IDR_726_839",0.477374080350592
"Q5KU26_IDR_394_605",1
"Q5M775_IDR_1_395",0.367772085865662
"Q5M775_IDR_532_584",0.336897116590939
"Q5M775_IDR_716_956",0.2953307975434
"Q5M7Z0_IDR_1_139",1
"Q5M8T2_IDR_305_382",1
"Q5M9N0_IDR_1_101",0.526383115459546
"Q5M9N0_IDR_797_1113",0.473616884540454
"Q5M9Q1_IDR_1_294",1
"Q5MAI5_IDR_292_379",1
"Q5MCW4_IDR_61_185",1
"Q5MIZ7_IDR_684_849",1
"Q5MJ07_IDR_1_46",1
"Q5MJ10_IDR_1_55",0.486374169762891
"Q5MJ10_IDR_58_180",0.513625830237109
"Q5MJ68_IDR_1_53",0.495022589882142
"Q5MJ68_IDR_220_250",0.504977410117858
"Q5MJ70_IDR_1_63",0.449125504544998
"Q5MJ70_IDR_211_307",0.550874495455002
"Q5MNV8_IDR_1_37",1
"Q5QGZ9_IDR_13_103",1
"Q5QJ38_IDR_93_904",1
"Q5QJE6_IDR_1_488",0.494992738468887
"Q5QJE6_IDR_494_641",0.505007261531113
"Q5QNW6_IDR_1_36",1
"Q5QP82_IDR_1_60",1
"Q5R372_IDR_462_502",0.488048009250236
"Q5R372_IDR_66_125",0.511951990749764
"Q5R3F8_IDR_261_295",0.259638418875267
"Q5R3F8_IDR_448_495",0.242882260694105
"Q5R3F8_IDR_508_546",0.250329333533299
"Q5R3F8_IDR_557_730",0.247149986897329
"Q5RHP9_IDR_101_280",0.449079915666955
"Q5RHP9_IDR_403_1530",0.550920084333045
"Q5RIA9_IDR_1_38",1
"Q5RKV6_IDR_1_31",1
"Q5RL73_IDR_144_305",1
"Q5SGD2_IDR_47_79",1
"Q5SNT2_IDR_372_629",1
"Q5SQ80_IDR_221_524",1
"Q5SQH8_IDR_1_111",1
"Q5SQI0_IDR_193_394",1
"Q5SQQ9_IDR_1_118",0.493052705881369
"Q5SQQ9_IDR_122_334",0.506947294118631
"Q5SQS8_IDR_115_154",0.35312702124335
"Q5SQS8_IDR_1_33",0.324174473315509
"Q5SQS8_IDR_156_274",0.322698505441141
"Q5SR56_IDR_1_39",0.466895901811713
"Q5SR56_IDR_451_506",0.533104098188287
"Q5SRE5_IDR_1506_1542",1
"Q5SVQ8_IDR_735_765",0.483607998653989
"Q5SVZ6_IDR_1_46",0.484754223442844
"Q5SVZ6_IDR_315_429",0.515245776557156
"Q5SW24_IDR_1_745",1
"Q5SW79_IDR_102_1416",0.471421882697289
"Q5SW79_IDR_1504_1584",0.528578117302711
"Q5SW96_IDR_178_308",1
"Q5SWH9_IDR_1_86",1
"Q5SWX8_IDR_386_424",1
"Q5SXM1_IDR_1_94",1
"Q5SXM2_IDR_1391_1469",0.244545508932141
"Q5SXM2_IDR_1_79",0.281730117754325
"Q5SXM2_IDR_501_790",0.222958262449595
"Q5SXM2_IDR_811_1269",0.25076611086394
"Q5SXM8_IDR_1_63",1
"Q5SY16_IDR_1_110",0.479074646686298
"Q5SY16_IDR_672_702",0.520925353313702
"Q5SYB0_IDR_1347_1395",0.508601625257549
"Q5SYB0_IDR_505_1325",0.491398374742451
"Q5SYC1_IDR_273_327",1
"Q5T036_IDR_1_140",1
"Q5T089_IDR_390_428",0.497563306336723
"Q5T089_IDR_467_497",0.502436693663277
"Q5T0B9_IDR_1_310",1
"Q5T0D9_IDR_1_58",1
"Q5T0F9_IDR_1_308",0.33947287062904
"Q5T0F9_IDR_325_418",0.298478671911953
"Q5T0F9_IDR_430_532",0.362048457459007
"Q5T0J7_IDR_107_172",1
"Q5T0L3_IDR_121_168",0.345411842594485
"Q5T0L3_IDR_226_261",0.318204166848626
"Q5T0L3_IDR_5_82",0.336383990556889
"Q5T0N5_IDR_284_373",0.47715377514934
"Q5T0N5_IDR_438_534",0.52284622485066
"Q5T0T0_IDR_1_76",0.470912400922278
"Q5T0T0_IDR_244_291",0.529087599077723
"Q5T0W9_IDR_284_1011",1
"Q5T0Z8_IDR_1_35",0.501811112653028
"Q5T0Z8_IDR_85_1188",0.498188887346972
"Q5T292_IDR_66_105",1
"Q5T2D2_IDR_126_275",1
"Q5T2D3_IDR_1_49",0.321846590447606
"Q5T2D3_IDR_191_254",0.367396399758146
"Q5T2D3_IDR_273_388",0.310757009794248
"Q5T2E6_IDR_323_355",1
"Q5T2R2_IDR_1_90",1
"Q5T2S8_IDR_312_444",1
"Q5T2T1_IDR_302_345",1
"Q5T2W1_IDR_472_519",1
"Q5T3F8_IDR_737_771",0.488077948264033
"Q5T3F8_IDR_778_832",0.511922051735967
"Q5T3J3_IDR_237_292",0.198679922826825
"Q5T3J3_IDR_295_350",0.205004167829105
"Q5T3J3_IDR_373_569",0.195263778817916
"Q5T3J3_IDR_590_728",0.189734284959244
"Q5T3J3_IDR_61_147",0.21131784556691
"Q5T3U5_IDR_824_864",1
"Q5T440_IDR_1_44",1
"Q5T442_IDR_107_203",0.495936007912163
"Q5T4S7_IDR_2708_2965",0.151339399568348
"Q5T4S7_IDR_3334_3387",0.132483084369576
"Q5T4T6_IDR_405_709",1
"Q5T4W7_IDR_19_120",1
"Q5T5A4_IDR_1_41",1
"Q5T5A8_IDR_1_94",1
"Q5T5B0_IDR_1_92",1
"Q5T5C0_IDR_1038_1113",0.250118074308561
"Q5T5C0_IDR_1_35",0.240669266875864
"Q5T5C0_IDR_554_595",0.28162346393298
"Q5T5C0_IDR_675_790",0.227589194882596
"Q5T5D7_IDR_61_139",1
"Q5T5J6_IDR_1_385",0.295642782203719
"Q5T5J6_IDR_542_573",0.348030059734181
"Q5T5J6_IDR_712_747",0.356327158062101
"Q5T5M9_IDR_266_321",1
"Q5T5N4_IDR_66_178",1
"Q5T5P2_IDR_1_158",0.25337329485207
"Q5T5P2_IDR_1451_1943",0.237960303327466
"Q5T5P2_IDR_267_792",0.238542591514433
"Q5T5P2_IDR_795_1443",0.270123810306031
"Q5T5S1_IDR_1_38",0.333443203748065
"Q5T5S1_IDR_226_294",0.319666396792476
"Q5T5S1_IDR_459_509",0.346890399459458
"Q5T5U3_IDR_1042_1120",0.244354844506524
"Q5T5U3_IDR_1342_1954",0.238447234164331
"Q5T5U3_IDR_1_40",0.280298551577322
"Q5T5U3_IDR_170_927",0.236899369751823
"Q5T5X7_IDR_1_214",0.23847651860278
"Q5T5X7_IDR_344_385",0.262231920285309
"Q5T681_IDR_178_223",0.251985332522422
"Q5T681_IDR_82_117",0.245426655836309
"Q5T686_IDR_63_147",1
"Q5T6C5_IDR_1_78",0.559180587088702
"Q5T6C5_IDR_85_722",0.440819412911298
"Q5T6F0_IDR_1_38",1
"Q5T6F2_IDR_1_1116",1
"Q5T6S3_IDR_1_35",0.525382182607073
"Q5T6S3_IDR_348_541",0.474617817392927
"Q5T6X4_IDR_1_67",1
"Q5T6X5_IDR_852_926",1
"Q5T749_IDR_1_579",1
"Q5T750_IDR_1_224",1
"Q5T751_IDR_1_118",1
"Q5T752_IDR_1_114",1
"Q5T753_IDR_1_117",1
"Q5T754_IDR_1_117",1
"Q5T7B8_IDR_186_216",0.310716399361557
"Q5T7B8_IDR_544_1281",0.37177490824928
"Q5T7B8_IDR_68_168",0.317508692389163
"Q5T7M4_IDR_1_67",1
"Q5T7M9_IDR_14_45",1
"Q5T7N2_IDR_1_208",0.320661058009711
"Q5T7N2_IDR_318_362",0.326385209254885
"Q5T7N2_IDR_364_622",0.352953732735403
"Q5T7N3_IDR_1_38",0.484411597285814
"Q5T7N3_IDR_47_743",0.515588402714186
"Q5T7P2_IDR_1_110",1
"Q5T7P8_IDR_83_132",0.512466712141644
"Q5T870_IDR_1_85",1
"Q5T871_IDR_45_98",1
"Q5T8A7_IDR_1_1209",1
"Q5T8D3_IDR_150_442",1
"Q5T8I3_IDR_151_301",1
"Q5T8P6_IDR_335_371",0.209607977562702
"Q5T8P6_IDR_427_524",0.15347181150747
"Q5T8P6_IDR_608_737",0.155771964490158
"Q5T8P6_IDR_793_879",0.152732631255428
"Q5T8P6_IDR_85_294",0.146683889219357
"Q5T8P6_IDR_962_1007",0.181731725964885
"Q5T953_IDR_49_351",1
"Q5T9C2_IDR_156_317",1
"Q5T9C9_IDR_1_38",0.466013249882772
"Q5T9C9_IDR_292_323",0.533986750117228
"Q5T9L3_IDR_497_541",1
"Q5T9S5_IDR_1_168",0.338789898521397
"Q5T9S5_IDR_1266_1454",0.337116675387554
"Q5T9S5_IDR_356_522",0.324093426091049
"Q5T9Z0_IDR_232_273",1
"Q5TA76_IDR_1_89",1
"Q5TA77_IDR_1_95",1
"Q5TA79_IDR_1_104",1
"Q5TA81_IDR_1_108",1
"Q5TA82_IDR_1_108",1
"Q5TA89_IDR_121_159",1
"Q5TAB7_IDR_1_32",1
"Q5TAX3_IDR_1284_1505",0.230604139702498
"Q5TAX3_IDR_31_284",0.247359438974796
"Q5TAX3_IDR_579_617",0.241921961032523
"Q5TAX3_IDR_714_892",0.280114460290183
"Q5TB30_IDR_108_179",0.329669241499425
"Q5TB30_IDR_311_345",0.345399085683519
"Q5TB30_IDR_351_562",0.324931672817057
"Q5TB80_IDR_1030_1180",0.312968138501103
"Q5TB80_IDR_1_788",0.338210463757655
"Q5TB80_IDR_930_960",0.348821397741241
"Q5TBA9_IDR_1523_1591",0.141820947355487
"Q5TBA9_IDR_1_53",0.133454407139703
"Q5TBA9_IDR_1743_1785",0.15145521042932
"Q5TBA9_IDR_1937_1977",0.127114259160912
"Q5TBA9_IDR_1987_2035",0.13991381555554
"Q5TBA9_IDR_2343_2417",0.131766395722318
"Q5TBA9_IDR_2419_2656",0.17447496463672
"Q5TBB1_IDR_236_296",1
"Q5TBK1_IDR_1_39",0.51105178538185
"Q5TBK1_IDR_190_243",0.48894821461815
"Q5TC12_IDR_97_140",1
"Q5TC79_IDR_130_364",0.510466300531755
"Q5TC79_IDR_460_503",0.489533699468245
"Q5TC82_IDR_398_1133",1
"Q5TC84_IDR_1_90",0.511446929221215
"Q5TCM9_IDR_1_116",1
"Q5TC84_IDR_316_451",0.488553070778785
"Q5TCQ9_IDR_204_289",0.169779660969521
"Q5TCQ9_IDR_539_571",0.174591659919282
"Q5TCQ9_IDR_659_711",0.169573036504509
"Q5TCX8_IDR_486_1036",0.443814163935931
"Q5TCY1_IDR_313_543",0.479410376260856
"Q5TCY1_IDR_548_1321",0.520589623739144
"Q5TCZ1_IDR_132_163",0.269645644061875
"Q5TCZ1_IDR_325_447",0.253806798356287
"Q5TCZ1_IDR_505_836",0.241446547010234
"Q5TCZ1_IDR_900_1068",0.235101010571604
"Q5TD94_IDR_1_203",0.51793888012081
"Q5TD94_IDR_376_425",0.48206111987919
"Q5TDH0_IDR_365_399",0.513274326489691
"Q5TDH0_IDR_80_133",0.486725673510309
"Q5TDP6_IDR_1_63",1
"Q5TEA6_IDR_1_37",1
"Q5TEC3_IDR_1_262",1
"Q5TEJ8_IDR_544_631",1
"Q5TEU4_IDR_1_42",1
"Q5TF21_IDR_1_807",0.479572791356404
"Q5TF21_IDR_894_925",0.520427208643596
"Q5TF39_IDR_148_227",0.463036927594964
"Q5THJ4_IDR_1558_1610",0.158291755936766
"Q5THJ4_IDR_1741_1779",0.158111317554151
"Q5THJ4_IDR_2419_2460",0.154450012052787
"Q5THJ4_IDR_2597_2633",0.174095656652413
"Q5THJ4_IDR_747_793",0.187435858138193
"Q5THJ4_IDR_908_945",0.16761539966569
"Q5THK1_IDR_1_1608",0.547880237265382
"Q5THK1_IDR_1891_2040",0.452119762734618
"Q5THR3_IDR_1247_1304",0.247149481405813
"Q5THR3_IDR_1_52",0.248028749600832
"Q5THR3_IDR_245_275",0.248908511467317
"Q5THR3_IDR_575_617",0.255913257526038
"Q5TID7_IDR_1_376",1
"Q5TIE3_IDR_608_806",0.501319270309755
"Q5TIE3_IDR_921_1139",0.498680729690245
"Q5TKA1_IDR_1_99",0.473677955201787
"Q5TKA1_IDR_288_333",0.526322044798213
"Q5TYW1_IDR_61_190",1
"Q5TYW2_IDR_222_517",1
"Q5TZF3_IDR_1_34",1
"Q5VSG8_IDR_1_98",1
"Q5VSL9_IDR_1_64",0.479991431094159
"Q5VSL9_IDR_318_435",0.520008568905841
"Q5VST9_IDR_4780_4812",0.202383704562401
"Q5VST9_IDR_5489_5524",0.149475382867546
"Q5VST9_IDR_5545_5597",0.151055624146378
"Q5VST9_IDR_6241_6297",0.15664898208207
"Q5VST9_IDR_6725_6757",0.142502957217186
"Q5VST9_IDR_6770_7273",0.19793334912442
"Q5VSY0_IDR_22_251",1
"Q5VT03_IDR_136_314",0.305454077145346
"Q5VT03_IDR_16_134",0.352049379851482
"Q5VT03_IDR_331_806",0.342496543003172
"Q5VT06_IDR_1_2842",0.470476137914076
"Q5VT06_IDR_2876_2908",0.529523862085924
"Q5VT25_IDR_412_443",0.20906784635617
"Q5VT25_IDR_455_485",0.197471873911755
"Q5VT25_IDR_644_705",0.19797519862433
"Q5VT25_IDR_934_1020",0.200680516319556
"Q5VTR2_IDR_112_174",0.343830291221873
"Q5VTR2_IDR_259_650",0.307852008369124
"Q5VTT5_IDR_1_94",1
"Q5VU36_IDR_1_1336",1
"Q5VU43_IDR_2020_2170",0.342312460409382
"Q5VU43_IDR_515_1886",0.334306810902837
"Q5VU43_IDR_94_283",0.323380728687781
"Q5VU57_IDR_445_503",1
"Q5VU65_IDR_1841_1888",1
"Q5VU92_IDR_1_46",1
"Q5VU97_IDR_1126_1172",0.3399430925582
"Q5VU97_IDR_1199_1254",0.340726088311791
"Q5VU97_IDR_1_35",0.319330819130009
"Q5VUA4_IDR_1_2279",1
"Q5VUB5_IDR_327_708",0.482658248280362
"Q5VUB5_IDR_712_890",0.517341751719638
"Q5VUE5_IDR_1_71",1
"Q5VUG0_IDR_1_39",0.363445160041823
"Q5VUG0_IDR_480_521",0.338579569315789
"Q5VUG0_IDR_647_818",0.297975270642388
"Q5VV43_IDR_163_265",0.578183826396677
"Q5VV43_IDR_984_1072",0.421816173603323
"Q5VV52_IDR_1_198",1
"Q5VV67_IDR_142_298",0.363182496858101
"Q5VV67_IDR_1_58",0.333501936312442
"Q5VV67_IDR_368_1536",0.303315566829457
"Q5VVJ2_IDR_1_33",0.275315229169136
"Q5VVJ2_IDR_468_504",0.235033001744495
"Q5VVJ2_IDR_515_554",0.234792160075854
"Q5VVJ2_IDR_79_371",0.254859609010514
"Q5VVM6_IDR_1_310",0.482267414674268
"Q5VVM6_IDR_571_783",0.517732585325732
"Q5VVP1_IDR_1_1332",1
"Q5VVW2_IDR_422_472",0.51219873408376
"Q5VVW2_IDR_808_995",0.48780126591624
"Q5VVX9_IDR_239_297",1
"Q5VW00_IDR_1_47",1
"Q5VWG9_IDR_95_849",1
"Q5VW22_IDR_144_254",0.504990066817128
"Q5VW22_IDR_322_384",0.495009933182872
"Q5VW32_IDR_377_407",1
"Q5VW38_IDR_560_600",1
"Q5VWI1_IDR_1_37",0.320425408814287
"Q5VWI1_IDR_384_445",0.340291627918311
"Q5VWI1_IDR_85_338",0.339282963267402
"Q5VWJ9_IDR_1_86",1
"Q5VWK0_IDR_1_638",1
"Q5VWN6_IDR_218_261",0.181684490239883
"Q5VWN6_IDR_283_746",0.137815949631397
"Q5VWN6_IDR_757_791",0.16601171929559
"Q5VWW1_IDR_36_120",1
"Q5VWX1_IDR_164_287",1
"Q5VX71_IDR_432_490",1
"Q5VXD3_IDR_1_44",1
"Q5VXT5_IDR_241_272",1
"Q5VXU3_IDR_1_75",1
"Q5VXU9_IDR_1102_1425",0.469065863217182
"Q5VXU9_IDR_206_287",0.270282778696254
"Q5VXU9_IDR_369_577",0.260651358086564
"Q5VY09_IDR_1_305",1
"Q5VY43_IDR_798_1037",1
"Q5VYM1_IDR_93_1034",1
"Q5VYP0_IDR_1_31",0.544716100867142
"Q5VYP0_IDR_34_1333",0.455283899132858
"Q5VYS8_IDR_1_209",0.221074564736508
"Q5VYS8_IDR_1362_1436",0.224801940080313
"Q5VYS8_IDR_1460_1495",0.237772724117982
"Q5VYS8_IDR_639_940",0.316350771065197
"Q5VYV0_IDR_92_424",1
"Q5VYV7_IDR_124_408",1
"Q5VZ18_IDR_1_383",1
"Q5VZ19_IDR_107_139",1
"Q5VZ46_IDR_1_1109",1
"Q5VZ66_IDR_1_33",0.331126808655869
"Q5VZ66_IDR_138_527",0.324998857427974
"Q5VZ66_IDR_590_677",0.343874333916157
"Q5VZ89_IDR_1539_1679",0.466338228177406
"Q5VZ89_IDR_900_1536",0.533661771822594
"Q5VZB9_IDR_1_333",1
"Q5VZP5_IDR_356_388",0.173557497450042
"Q5VZP5_IDR_405_450",0.171034866338564
"Q5VZP5_IDR_452_551",0.150311782927044
"Q5VZP5_IDR_555_1134",0.153362649894364
"Q6ZS81_IDR_939_975",0.252935186133817
"Q6ZS82_IDR_106_235",1
"Q6ZSB9_IDR_121_393",1
"Q6ZSC3_IDR_173_216",1
"Q6ZSG1_IDR_16_175",1
"Q6ZSG2_IDR_1_355",0.478163329034167
"Q6ZSG2_IDR_389_479",0.521836670965833
"Q6ZSJ9_IDR_132_483",0.498556781262382
"Q6ZSJ9_IDR_1_88",0.501443218737618
"Q6ZSM3_IDR_1_39",0.31756566523222
"Q6ZSM3_IDR_230_260",0.341134060213564
"Q6ZSM3_IDR_469_516",0.341300274554217
"Q6ZSS3_IDR_65_143",1
"Q6ZSS7_IDR_1_48",0.347772403647146
"Q6ZSS7_IDR_395_430",0.342286959391577
"Q6ZSS7_IDR_626_791",0.309940636961277
"Q6ZT07_IDR_1066_1204",0.347063435063008
"Q6ZT07_IDR_940_999",0.318844765148044
"Q6ZT12_IDR_1002_1083",0.321489652682335
"Q6ZT12_IDR_1159_1191",0.319474512054674
"Q6ZT12_IDR_1193_1229",0.359035835262991
"Q6ZT52_IDR_210_329",1
"Q6ZT98_IDR_1_37",0.332057211268037
"Q6ZT98_IDR_387_437",0.344393012632213
"Q6ZT98_IDR_486_682",0.32354977609975
"Q6ZTA4_IDR_252_298",0.469300079283489
"Q6ZTA4_IDR_41_154",0.530699920716511
"Q6ZTI6_IDR_1_81",1
"Q6ZTQ3_IDR_109_183",0.544360238593306
"Q6ZTQ3_IDR_185_215",0.455639761406694
"Q6ZTQ4_IDR_839_885",1
"Q6ZTR5_IDR_1457_1518",0.501720154794954
"Q6ZTR5_IDR_3140_3187",0.498279845205046
"Q6ZTR7_IDR_228_304",1
"Q6ZTW0_IDR_1_33",1
"Q6ZTZ1_IDR_136_234",0.49309900824828
"Q6ZTZ1_IDR_1_43",0.50690099175172
"Q6ZU15_IDR_401_432",1
"Q6ZU35_IDR_1096_1164",0.16303596206904
"Q6ZU35_IDR_16_535",0.155992759881173
"Q6ZU35_IDR_551_584",0.175083239832615
"Q6ZU35_IDR_620_666",0.176610784605952
"Q6ZU35_IDR_678_857",0.16587385849647
"Q6ZU35_IDR_860_1089",0.163403395114749
