"","GO0005615_extracellular_space"
"Q15054_IDR_125_466",1
"Q15056_IDR_118_248",0.505690920658164
"Q15056_IDR_1_34",0.494309079341836
"Q15057_IDR_516_601",1
"Q15058_IDR_1_350",0.502098873363552
"Q15058_IDR_1587_1619",0.497901126636448
"Q15059_IDR_1_34",0.267258307803935
"Q15149_IDR_2741_2785",0.504914973124042
"Q15149_IDR_99_176",0.495085026875958
"Q15172_IDR_1_52",1
"Q15173_IDR_1_58",1
"Q15185_IDR_129_160",1
"Q15198_IDR_1_62",1
"Q15223_IDR_380_489",1
"Q15233_IDR_1_56",0.319095315945801
"Q15233_IDR_305_389",0.301699592807174
"Q15233_IDR_401_471",0.379205091247025
"Q15256_IDR_253_337",0.492399141413847
"Q15256_IDR_48_82",0.507600858586153
"Q15262_IDR_731_843",1
"Q15269_IDR_227_264",0.495120371571301
"Q15269_IDR_880_919",0.504879628428699
"Q15276_IDR_31_533",0.457872859648504
"Q15276_IDR_627_682",0.542127140351496
"Q15287_IDR_1_158",0.443952554416109
"Q15287_IDR_243_305",0.556047445583891
"Q15291_IDR_342_398",0.443466002326746
"Q15390_IDR_284_333",0.479404851626552
"Q15390_IDR_87_235",0.520595148373448
"Q15397_IDR_1_129",1
"Q15398_IDR_1_117",0.236633671260613
"Q15398_IDR_127_427",0.259742292973292
"Q15398_IDR_539_606",0.248863580623422
"Q15398_IDR_621_796",0.254760455142674
"Q15406_IDR_132_276",0.484666741577396
"Q15406_IDR_1_55",0.515333258422604
"Q15413_IDR_1759_1790",0.153285775338317
"Q15413_IDR_1912_1950",0.160845788107562
"Q15413_IDR_3322_3359",0.15914106632692
"Q15413_IDR_4096_4146",0.161588335543401
"Q15413_IDR_4175_4226",0.204133307911753
"Q15413_IDR_4228_4385",0.161005726772047
"Q15415_IDR_69_496",1
"Q15418_IDR_704_735",1
"Q15424_IDR_481_910",0.588440711284179
"Q15424_IDR_79_404",0.411559288715821
"Q15427_IDR_182_424",1
"Q15526_IDR_1_60",1
"Q15528_IDR_137_200",1
"Q15532_IDR_1_418",1
"Q15542_IDR_107_202",0.346564329752454
"Q15542_IDR_1_100",0.346798282774402
"Q15542_IDR_359_424",0.306637387473143
"Q15544_IDR_1_99",1
"Q15545_IDR_185_282",1
"Q15554_IDR_1_86",0.537559595844611
"Q15554_IDR_290_488",0.462440404155389
"Q15555_IDR_173_240",1
"Q15560_IDR_79_131",1
"Q15561_IDR_119_156",0.524139712261356
"Q15561_IDR_1_40",0.475860287738644
"Q15562_IDR_1_41",1
"Q15569_IDR_1_44",0.30470227457474
"Q15569_IDR_319_566",0.380727521850811
"Q15569_IDR_588_626",0.314570203574449
"Q15572_IDR_603_731",0.536397480961808
"Q15572_IDR_735_869",0.463602519038192
"Q15648_IDR_519_1581",1
"Q15649_IDR_39_85",1
"Q15650_IDR_74_149",1
"Q15651_IDR_1_99",1
"Q15652_IDR_1310_1709",0.126753291743383
"Q15652_IDR_1936_2070",0.134239418391383
"Q15652_IDR_2073_2144",0.151236183957364
"Q15652_IDR_252_704",0.125287816601036
"Q15652_IDR_716_797",0.159621708900108
"Q15652_IDR_803_857",0.165789625417777
"Q15652_IDR_868_1305",0.13707195498895
"Q15653_IDR_297_356",1
"Q15654_IDR_1_251",1
"Q15672_IDR_1_110",1
"Q15678_IDR_304_870",1
"Q15691_IDR_131_194",1
"Q15696_IDR_1_59",0.536569672088443
"Q15696_IDR_344_482",0.463430327911557
"Q15697_IDR_132_295",1
"Q15699_IDR_1_151",0.306474696488468
"Q15750_IDR_370_474",1
"Q15751_IDR_1311_1433",0.161581431746572
"Q15751_IDR_1458_1551",0.168265724717743
"Q15751_IDR_2253_2287",0.165361250124214
"Q15751_IDR_2405_2496",0.157139659971531
"Q15751_IDR_2610_2751",0.178355629305696
"Q15751_IDR_2797_2921",0.169296304134244
"Q15758_IDR_1_42",0.504600702645061
"Q15758_IDR_491_541",0.495399297354939
"Q15760_IDR_1_53",0.65305236006288
"Q15760_IDR_354_415",0.346947639937119
"Q15761_IDR_243_317",1
"Q15762_IDR_280_318",1
"Q15768_IDR_171_288",1
"Q15772_IDR_1907_2573",0.328347094217819
"Q15772_IDR_2772_2928",0.346266701892978
"Q15772_IDR_277_637",0.325386203889202
"Q15773_IDR_1_248",1
"Q15776_IDR_137_320",1
"Q15784_IDR_1_133",0.45215634105684
"Q15853_IDR_104_169",0.341999496574345
"Q15853_IDR_1_57",0.330818736423573
"Q15853_IDR_202_242",0.327181767002082
"Q15858_IDR_1025_1079",0.244444124666488
"Q15858_IDR_1094_1149",0.251121254225663
"Q15858_IDR_1910_1988",0.249226785108056
"Q15858_IDR_419_681",0.255207835999793
"Q15878_IDR_1_49",0.372543616154266
"Q15878_IDR_1882_2311",0.324916858605936
"Q15878_IDR_737_1125",0.302539525239797
"Q15884_IDR_118_444",1
"Q15904_IDR_1_38",1
"Q15906_IDR_1_202",0.294467427951445
"Q15906_IDR_225_258",0.354578465366933
"Q15906_IDR_334_364",0.350954106681621
"Q15907_IDR_183_218",1
"Q15910_IDR_183_216",0.492897543582929
"Q15910_IDR_300_417",0.507102456417071
"Q15911_IDR_1_124",0.0849876330228995
"Q15911_IDR_153_186",0.093910921872986
"Q15915_IDR_369_441",0.496453912529605
"Q15916_IDR_128_296",1
"Q15935_IDR_49_213",1
"Q15937_IDR_1_45",0.5297445455951
"Q15937_IDR_81_194",0.4702554544049
"Q15942_IDR_1_354",1
"Q15973_IDR_55_95",1
"Q16099_IDR_859_889",1
"Q16143_IDR_1_134",1
"Q16181_IDR_406_437",1
"Q16186_IDR_130_260",1
"Q16204_IDR_1_60",0.518816737439389
"Q16204_IDR_181_474",0.481183262560611
"Q16206_IDR_374_454",0.5770621024021
"Q16206_IDR_463_530",0.4229378975979
"Q16236_IDR_31_453",1
"Q16254_IDR_201_346",1
"Q16280_IDR_1_64",0.512338668012875
"Q16280_IDR_81_124",0.487661331987125
"Q16520_IDR_95_125",0.534182727371617
"Q16526_IDR_501_586",1
"Q16527_IDR_83_115",1
"Q16531_IDR_745_781",1
"Q16533_IDR_229_368",1
"Q16534_IDR_1_68",0.526089705431163
"Q16534_IDR_95_247",0.473910294568837
"Q16537_IDR_1_42",1
"Q16538_IDR_192_271",0.512039893633144
"Q16538_IDR_370_582",0.487960106366856
"Q16543_IDR_346_378",0.494821637250778
"Q16543_IDR_95_148",0.505178362749222
"Q16549_IDR_1_46",0.712790239031853
"Q16549_IDR_694_748",0.287209760968147
"Q16552_IDR_1_40",1
"Q16555_IDR_509_572",1
"Q16558_IDR_1_36",1
"Q16559_IDR_63_108",1
"Q16560_IDR_142_246",1
"Q16566_IDR_340_473",1
"Q16630_IDR_481_551",0.440048191367464
"Q16633_IDR_1_256",1
"Q16637_IDR_145_255",0.518283798096095
"Q16637_IDR_57_87",0.481716201903905
"Q16643_IDR_136_617",1
"Q16644_IDR_1_35",0.49593973917665
"Q16644_IDR_345_382",0.50406026082335
"Q16649_IDR_1_427",1
"Q16650_IDR_21_95",0.328520303883759
"Q16650_IDR_385_502",0.334905342811679
"Q16650_IDR_559_670",0.336574353304562
"Q16651_IDR_1_40",1
"Q16655_IDR_1_40",0.560657557736744
"Q16655_IDR_49_118",0.439342442263256
"Q16656_IDR_1_100",1
"Q16659_IDR_323_353",0.362168708169363
"Q16659_IDR_355_434",0.313762231952318
"Q16659_IDR_483_525",0.324069059878319
"Q16665_IDR_360_408",0.479307632465859
"Q16778_IDR_1_36",1
"Q16790_IDR_1_137",1
"Q16795_IDR_1_46",1
"Q16798_IDR_1_48",1
"Q16799_IDR_1_196",0.508139932706455
"Q16799_IDR_202_579",0.491860067293545
"Q16819_IDR_1_36",0.533431442932685
"Q16819_IDR_605_663",0.466568557067315
"Q16821_IDR_1_59",0.339442792201053
"Q16821_IDR_235_795",0.304268481290149
"Q16821_IDR_799_1072",0.356288726508798
"Q16825_IDR_308_857",1
"Q16828_IDR_150_203",0.48944708070309
"Q16828_IDR_351_381",0.51055291929691
"Q16829_IDR_1_51",0.357392826362685
"Q16829_IDR_189_240",0.320353928165435
"Q16829_IDR_388_419",0.32225324547188
"Q16832_IDR_372_488",0.491757748009675
"Q16832_IDR_491_551",0.508242251990325
"Q16842_IDR_1_31",1
"Q17RC7_IDR_1_134",1
"Q17RD7_IDR_31_346",1
"Q17RG1_IDR_652_752",1
"Q17RM4_IDR_655_714",1
"Q17RN3_IDR_317_349",1
"Q17RQ9_IDR_332_366",0.520061970603825
"Q17RQ9_IDR_541_610",0.479938029396175
"Q17RS7_IDR_460_890",1
"Q17RW2_IDR_1_35",0.49968035308179
"Q17RW2_IDR_239_1507",0.50031964691821
"Q17RY0_IDR_12_394",1
"Q17RY6_IDR_1_37",1
"Q18PE1_IDR_205_404",0.511062587874337
"Q18PE1_IDR_406_484",0.488937412125663
"Q19T08_IDR_20_178",1
"Q1A5X6_IDR_1_38",0.515486901036693
"Q1A5X6_IDR_65_100",0.484513098963307
"Q1ED39_IDR_1_353",1
"Q1EHB4_IDR_560_618",1
"Q1HG43_IDR_296_343",1
"Q2I0M5_IDR_191_234",0.287131094105198
"Q2KHM9_IDR_1_59",0.373179218687752
"Q2KHM9_IDR_375_742",0.314161287597263
"Q2KHM9_IDR_61_362",0.312659493714985
"Q2KHR2_IDR_156_1286",0.511333870961787
"Q2KHR2_IDR_65_127",0.488666129038213
"Q2KHR3_IDR_1_1549",1
"Q2KHT3_IDR_349_476",0.449659296691621
"Q2KHT3_IDR_832_1053",0.550340703308379
"Q2KJY2_IDR_1_127",0.142245869506162
"Q2KJY2_IDR_1237_1966",0.154312230638609
"Q2KJY2_IDR_169_315",0.160741320344168
"Q2KJY2_IDR_324_412",0.156405593593356
"Q2KJY2_IDR_802_853",0.237409574846068
"Q2KJY2_IDR_898_1169",0.148885411071636
"Q2L4Q9_IDR_1_34",1
"Q2LD37_IDR_1192_1473",0.0586981941972348
"Q2LD37_IDR_1573_1603",0.0581931565535596
"Q2LD37_IDR_160_190",0.0550560296338304
"Q2LD37_IDR_1675_1707",0.0614220024174146
"Q2M243_IDR_592_656",0.51022597362337
"Q2M296_IDR_256_301",1
"Q2M2E3_IDR_1_65",0.481293853406839
"Q2M2E3_IDR_217_257",0.518706146593161
"Q2M2H8_IDR_1_37",0.599810140600789
"Q2M2H8_IDR_1811_2515",0.400189859399211
"Q2M2I3_IDR_292_478",1
"Q2M2I5_IDR_1_107",0.56173250377521
"Q2M2I5_IDR_452_499",0.43826749622479
"Q2M2I8_IDR_1_31",0.418990031278965
"Q2M2I8_IDR_323_958",0.581009968721035
"Q2M2Z5_IDR_1_80",0.503957573503808
"Q2M2Z5_IDR_90_673",0.496042426496192
"Q2M385_IDR_683_716",1
"Q2M389_IDR_1137_1173",1
"Q2M3C6_IDR_1_78",0.506347132228592
"Q2M3C6_IDR_269_481",0.493652867771408
"Q2M3C7_IDR_1_41",0.149754689238082
"Q2M3C7_IDR_192_451",0.134188351977165
"Q2NKX8_IDR_669_1196",1
"Q2NKX9_IDR_25_103",1
"Q2NL68_IDR_1_480",1
"Q2NL82_IDR_1_77",0.348116740974921
"Q2NL82_IDR_312_393",0.340168465369193
"Q2NL82_IDR_408_472",0.311714793655886
"Q2NL98_IDR_128_169",1
"Q2PPJ7_IDR_318_376",0.2450906875966
"Q2PPJ7_IDR_444_501",0.252924291604926
"Q2PPJ7_IDR_667_907",0.24613836938495
"Q2TAL8_IDR_335_471",0.343989991708669
"Q2TAZ0_IDR_111_146",0.142363913918011
"Q2TAZ0_IDR_1245_1307",0.147596101274707
"Q2TAZ0_IDR_1319_1355",0.136344080563203
"Q2TAZ0_IDR_1439_1474",0.145796218974493
"Q2TAZ0_IDR_1608_1658",0.14352241238486
"Q2TAZ0_IDR_337_417",0.150488926578888
"Q2TAZ0_IDR_879_920",0.133888346305837
"Q2TB10_IDR_1_360",0.27069021188074
"Q2TB10_IDR_383_482",0.234768014099281
"Q2TB10_IDR_573_608",0.240353342759744
"Q2TB10_IDR_622_664",0.254188431260235
"Q2TB18_IDR_621_653",1
"Q2TBA0_IDR_264_297",1
"Q2TBC4_IDR_214_316",1
"Q2TBE0_IDR_1_506",0.463414345420619
"Q2Y0W8_IDR_219_284",0.338805267399378
"Q2Y0W8_IDR_57_92",0.30456530208019
"Q2YD98_IDR_210_288",0.326796843275726
"Q2YD98_IDR_384_555",0.347457246321977
"Q2YD98_IDR_557_709",0.325745910402297
"Q32M45_IDR_1_106",1
"Q32M78_IDR_69_193",1
"Q32M84_IDR_1_55",1
"Q32MH5_IDR_232_876",1
"Q32MK0_IDR_1_484",1
"Q32MQ0_IDR_1_723",1
"Q32MZ4_IDR_1_808",1
"Q32NC0_IDR_115_186",1
"Q32P28_IDR_700_736",1
"Q32P44_IDR_1_41",0.531904564001136
"Q3KNS6_IDR_88_136",1
"Q3KNV8_IDR_103_166",1
"Q3KNW1_IDR_10_148",1
"Q3KNW5_IDR_316_377",1
"Q3KP22_IDR_63_153",1
"Q3KP31_IDR_19_108",1
"Q3KP44_IDR_420_488",0.499200666274144
"Q3KP44_IDR_522_562",0.500799333725856
"Q3KP66_IDR_1_120",0.514570371213876
"Q3KP66_IDR_209_629",0.485429628786124
"Q3KQU3_IDR_1_827",1
"Q3KQV3_IDR_59_209",0.498313630048025
"Q3KQV3_IDR_602_632",0.501686369951975
"Q3KR16_IDR_1_98",0.533982105854762
"Q3KR16_IDR_517_765",0.466017894145238
"Q3KR37_IDR_1_82",0.270553655391505
"Q3KR37_IDR_225_363",0.291851751344803
"Q3KR37_IDR_543_646",0.437594593263692
"Q3L8U1_IDR_1448_1485",0.245048904790013
"Q3L8U1_IDR_1_706",0.243317603217218
"Q3SY46_IDR_1_35",1
"Q3SY52_IDR_115_232",0.494037284964316
"Q3SY52_IDR_70_112",0.505962715035684
"Q3SY56_IDR_1_228",0.541968379346209
"Q3SY56_IDR_331_376",0.458031620653791
"Q3SY84_IDR_1_76",0.515639129935594
"Q3SY84_IDR_460_523",0.484360870064406
"Q3SYB3_IDR_1_106",0.441374364790808
"Q3SYB3_IDR_249_402",0.558625635209192
"Q3SYG4_IDR_826_887",1
"Q3T8J9_IDR_1_535",0.153522901650658
"Q3T8J9_IDR_1782_2150",0.154078458043125
"Q3T8J9_IDR_2210_2241",0.165656529921434
"Q3T8J9_IDR_542_593",0.165474065919643
"Q3V5L5_IDR_1_104",1
"Q3T8J9_IDR_598_707",0.172892710511915
"Q3T8J9_IDR_932_1622",0.188375333953226
"Q3V6T2_IDR_219_256",0.268168988424365
"Q3V6T2_IDR_325_709",0.236289121318935
"Q3V6T2_IDR_897_1045",0.257154242203105
"Q494U1_IDR_1_47",0.504996752388298
"Q494U1_IDR_318_583",0.495003247611702
"Q494V2_IDR_1_151",0.237737748506906
"Q494V2_IDR_206_252",0.256494006580253
"Q494V2_IDR_275_383",0.260878177975712
"Q494V2_IDR_547_605",0.244890066937129
"Q494W8_IDR_259_296",0.490736093845217
"Q494W8_IDR_302_337",0.509263906154783
"Q494X3_IDR_1_130",1
"Q495A1_IDR_166_222",1
"Q495C1_IDR_105_229",0.471569071091024
"Q495C1_IDR_238_297",0.528430928908976
"Q495M3_IDR_1_51",1
"Q495M9_IDR_152_254",0.504722632066332
"Q495M9_IDR_258_387",0.495277367933668
"Q495N2_IDR_1_40",1
"Q495T6_IDR_1_51",0.677781790878277
"Q495T6_IDR_54_84",0.322218209121723
"Q495W5_IDR_1_38",1
"Q495Y8_IDR_1_187",1
"Q49AM3_IDR_424_519",0.576694667371974
"Q49AM3_IDR_83_299",0.423305332628026
"Q49AN0_IDR_520_593",1
"Q49AR2_IDR_166_232",1
"Q49MG5_IDR_1_464",0.313952093639774
"Q49MG5_IDR_468_547",0.332210129712517
"Q49MG5_IDR_567_647",0.353837776647709
"Q49MI3_IDR_1_42",1
"Q4AC94_IDR_1563_1630",0.195665670618546
"Q4AC94_IDR_171_338",0.212795103130541
"Q4AC94_IDR_1772_2332",0.200498443211744
"Q4AC94_IDR_454_523",0.183678996688815
"Q4AC94_IDR_709_799",0.207361786350354
"Q4AC99_IDR_87_135",1
"Q4ADV7_IDR_1129_1223",0.338653893330217
"Q4ADV7_IDR_1352_1419",0.32984938680864
"Q4ADV7_IDR_987_1053",0.331496719861143
"Q4FZB7_IDR_1_69",0.352637644269819
"Q4FZB7_IDR_334_741",0.321654904202728
"Q4FZB7_IDR_811_846",0.325707451527453
"Q4G163_IDR_582_617",0.360837049251049
"Q4G163_IDR_678_708",0.331075422089758
"Q4G176_IDR_1_41",1
"Q4G1C9_IDR_291_344",1
"Q4JDL3_IDR_1_117",1
"Q4KMG0_IDR_1166_1216",1
"Q4KMG9_IDR_148_183",1
"Q4KMP7_IDR_1_300",0.561799193736217
"Q4KMP7_IDR_622_808",0.438200806263783
"Q4KMQ2_IDR_1_55",1
"Q4KMZ1_IDR_384_454",0.497728315893118
"Q4KMZ1_IDR_40_382",0.502271684106882
"Q4KWH8_IDR_448_593",0.491491647703013
"Q4KWH8_IDR_863_1611",0.508508352296987
"Q4L180_IDR_1068_1135",0.204073456099431
"Q4L180_IDR_1_71",0.176706485397319
"Q4L180_IDR_340_385",0.207295509579114
"Q4L180_IDR_598_639",0.188211464185831
"Q4L180_IDR_762_1024",0.223713084738305
"Q4LE39_IDR_128_168",0.368185246972563
"Q504T8_IDR_315_452",0.487976583100541
"Q504U0_IDR_1_52",1
"Q504Y0_IDR_1_40",0.548209215517715
"Q504Y0_IDR_263_303",0.221990456293908
"Q504Y0_IDR_472_534",0.229800328188377
"Q504Y2_IDR_33_127",1
"Q504Y3_IDR_200_319",1
"Q50LG9_IDR_366_406",1
"Q52LD8_IDR_169_241",0.477267745673069
"Q52LD8_IDR_404_501",0.522732254326931
"Q52LG2_IDR_1_117",1
"Q52LJ0_IDR_307_433",1
"Q52LR7_IDR_277_450",0.478779272660643
"Q52LR7_IDR_463_807",0.521220727339357
"Q52LW3_IDR_1_37",0.253376301509249
"Q52LW3_IDR_157_187",0.255779338826774
"Q52LW3_IDR_472_601",0.231042271656811
"Q52LW3_IDR_889_1261",0.259802088007166
"Q52M93_IDR_49_101",1
"Q52MB2_IDR_66_171",1
"Q53FD0_IDR_413_456",0.515439188077034
"Q53FE4_IDR_226_359",0.496130983712862
"Q53FE4_IDR_67_172",0.503869016287138
"Q53FP2_IDR_134_167",1
"Q53GA4_IDR_112_152",1
"Q53GG5_IDR_90_288",1
"Q53GI3_IDR_1_38",0.532376947136448
"Q53GI3_IDR_145_355",0.467623052863552
"Q53GL0_IDR_136_349",1
"Q53GL7_IDR_287_398",0.522369200329674
"Q53GL7_IDR_553_706",0.477630799670325
"Q53GS7_IDR_1_139",0.541577681361176
"Q53GS7_IDR_327_379",0.458422318638824
"Q53GS9_IDR_1_101",1
"Q53GT1_IDR_600_634",1
"Q53H80_IDR_1_139",1
"Q53HC0_IDR_126_331",0.499042138975052
"Q53HC0_IDR_1_84",0.500957861024948
"Q53HC5_IDR_1_34",1
"Q562E7_IDR_1572_1605",0.252610807171509
"Q562F6_IDR_1_1265",1
"Q567U6_IDR_154_200",0.323899197278656
"Q567U6_IDR_212_280",0.348892263897106
"Q567U6_IDR_423_454",0.327208538824238
"Q569G3_IDR_36_115",1
"Q569H4_IDR_1_36",0.506291528519563
"Q569H4_IDR_43_304",0.493708471480437
"Q569K6_IDR_133_218",0.476178354676265
"Q569K6_IDR_517_752",0.523821645323735
"Q56A73_IDR_1_38",1
"Q56NI9_IDR_1_370",1
"Q56P03_IDR_1_134",1
"Q56UN5_IDR_1_37",0.212767092962129
"Q56UN5_IDR_43_81",0.197547345791684
"Q56UN5_IDR_490_956",0.200038293196066
"Q56UN5_IDR_90_488",0.192681236115048
"Q56UN5_IDR_980_1030",0.196966031935072
"Q56VL3_IDR_118_154",0.501531264073604
"Q56VL3_IDR_1_31",0.498468735926396
"Q5BJF6_IDR_1_182",1
"Q5BJH2_IDR_1_44",1
"Q5BJH7_IDR_1_69",1
"Q5BKU9_IDR_1_87",1
"Q5BKX5_IDR_1_71",1
"Q5BKX8_IDR_1_36",0.535028013856848
"Q5BKX8_IDR_49_364",0.464971986143152
"Q5BKY9_IDR_71_247",1
"Q5BKZ1_IDR_1_307",0.539201649494138
"Q5BKZ1_IDR_469_582",0.460798350505862
"Q5BLP8_IDR_1_40",1
"Q5BVD1_IDR_1_94",1
"Q5C9Z4_IDR_1_348",1
"Q5CZA5_IDR_66_200",1
"Q5CZC0_IDR_154_680",0.0517575169579893
"Q5CZC0_IDR_1719_1749",0.0552473337241888
"Q5CZC0_IDR_2195_2243",0.0570056004994942
"Q5CZC0_IDR_2562_2598",0.0542451347916365
"Q5CZC0_IDR_7_42",0.0572007670632357
"Q5CZC0_IDR_844_879",0.0559748467986801
"Q5EBL2_IDR_1_35",0.329034407772681
"Q5EBL2_IDR_251_283",0.327341994793616
"Q5EBL2_IDR_735_768",0.343623597433703
"Q5EBL4_IDR_235_289",0.505789222311636
"Q5EBL4_IDR_322_403",0.494210777688365
"Q5F1R6_IDR_271_310",0.520868132942971
"Q5F1R6_IDR_353_481",0.479131867057029
"Q5FBB7_IDR_101_539",0.461963415818262
"Q5FBB7_IDR_1_92",0.538036584181738
"Q5FWE3_IDR_20_454",0.540357100778525
"Q5FWE3_IDR_721_972",0.459642899221475
"Q5FWF4_IDR_499_619",0.506173993275301
"Q5FWF4_IDR_646_721",0.493826006724699
"Q5FWF5_IDR_1_610",1
"Q5FWF6_IDR_73_174",1
"Q5FYB0_IDR_1_73",0.59837248119174
"Q5FYB0_IDR_559_599",0.40162751880826
"Q5GH72_IDR_117_172",0.324322136441699
"Q5GH72_IDR_1_48",0.348733777100895
"Q5GH72_IDR_446_497",0.326944086457407
"Q5H9J7_IDR_1_68",1
"Q5H9L2_IDR_1_206",1
"Q5H9L4_IDR_1_93",0.545257912663937
"Q5H9L4_IDR_286_391",0.454742087336063
"Q5H9M0_IDR_102_389",0.471445606516791
"Q5H9M0_IDR_506_539",0.528554393483209
"Q5H9R7_IDR_502_873",1
"Q5HY64_IDR_1_50",0.313932847803562
"Q5HY64_IDR_52_854",0.348386841905782
"Q5HY64_IDR_897_931",0.337680310290656
"Q5HY92_IDR_81_460",1
"Q5HYC2_IDR_1_72",0.287418557186746
"Q5HYC2_IDR_217_252",0.311678986798616
"Q5HYC2_IDR_489_2103",0.400902456014638
"Q5HYI7_IDR_246_312",1
"Q5HYJ3_IDR_140_260",0.242127090937733
"Q5HYJ3_IDR_1_77",0.25611981535512
"Q5HYJ3_IDR_301_339",0.255833148438809
"Q5HYJ3_IDR_83_126",0.245919945268337
"Q5HYK3_IDR_1_52",1
"Q5HYK7_IDR_1_412",1
"Q5HYK9_IDR_66_254",1
"Q5HYM0_IDR_1_104",0.239164282144006
"Q5HYM0_IDR_151_187",0.242923453572322
"Q5HYM0_IDR_349_514",0.249367589166168
"Q5HYM0_IDR_542_574",0.268544675117505
"Q5HYN5_IDR_1_118",1
"Q5JNZ3_IDR_118_248",0.478191396251165
"Q5JPB2_IDR_1_1672",1
"Q5JPH6_IDR_1_33",1
"Q5JPI3_IDR_103_133",1
"Q5JQC4_IDR_1_107",0.398417802659178
"Q5JQC4_IDR_147_288",0.601582197340822
"Q5JQC9_IDR_283_324",0.322796781775611
"Q5JQC9_IDR_452_637",0.341500966261424
"Q5JQC9_IDR_640_753",0.335702251962966
"Q5JQS6_IDR_1_64",1
"Q5JR12_IDR_1_67",1
"Q5JR59_IDR_1_1002",0.496520413386002
"Q5JR59_IDR_1336_1369",0.503479586613998
"Q5JR98_IDR_1_102",1
"Q5JRA6_IDR_126_1149",0.233904335365014
"Q5JRA6_IDR_1416_1486",0.240500367862499
"Q5JRA6_IDR_1554_1642",0.243908281837255
"Q5JRA6_IDR_1644_1907",0.281687014935232
"Q5JRC9_IDR_1_600",1
"Q5JRK9_IDR_1_111",1
"Q5JRM2_IDR_15_338",1
"Q5JRV8_IDR_1_46",0.559098563289178
"Q5JRV8_IDR_248_328",0.440901436710822
"Q5JRX3_IDR_806_836",1
"Q5JS13_IDR_1_37",0.492696761639572
"Q5JS13_IDR_284_417",0.507303238360428
"Q5JSH3_IDR_1_478",0.483697893184204
"Q5JSH3_IDR_553_589",0.516302106815796
"Q5JSJ4_IDR_563_766",1
"Q5JTD0_IDR_1_173",0.508938246514129
"Q5JTD0_IDR_182_557",0.491061753485871
"Q5JTH9_IDR_1044_1147",0.323704442418985
"Q5JTH9_IDR_1159_1297",0.336065904591679
"Q5JTH9_IDR_1_96",0.340229652989336
"Q5JTV8_IDR_23_343",1
"Q5JTW2_IDR_325_470",0.500456362865169
"Q5JTW2_IDR_543_689",0.499543637134831
"Q5JTY5_IDR_1_38",1
"Q5JTZ5_IDR_84_239",1
"Q5JTZ9_IDR_1_35",1
"Q5JU00_IDR_1_59",1
"Q5JU67_IDR_1_38",0.46921317396017
"Q5JU67_IDR_413_453",0.53078682603983
"Q5JU85_IDR_1092_1488",0.555812351934393
"Q5JU85_IDR_1_753",0.444187648065607
"Q5JUK2_IDR_111_304",0.525900748108276
"Q5JUK2_IDR_1_60",0.474099251891724
"Q5JUK3_IDR_1030_1116",0.290928549729547
"Q5JUK3_IDR_1_48",0.33981161002753
"Q5JUK3_IDR_621_729",0.369259840242923
"Q5JUK9_IDR_1_113",1
"Q5JUX0_IDR_1_46",1
"Q5JVG2_IDR_59_209",1
"Q5JVS0_IDR_33_288",0.452807928775053
"Q5JVS0_IDR_363_400",0.547192071224947
"Q5JVX7_IDR_1_168",0.498832266716722
"Q5JVX7_IDR_260_310",0.501167733283278
"Q5JWF2_IDR_1_659",1
"Q5JWR5_IDR_549_674",0.254201751590931
"Q5JY77_IDR_1_1117",1
"Q5JYT7_IDR_1055_1200",0.510666108992416
"Q5JYT7_IDR_192_561",0.489333891007584
"Q5K4E3_IDR_1_43",1
"Q5K4L6_IDR_118_161",1
"Q5K651_IDR_80_155",1
"Q5KSL6_IDR_1_214",0.510292630929942
"Q5KSL6_IDR_726_839",0.489707369070059
"Q5KU26_IDR_394_605",1
"Q5M775_IDR_1_395",0.312437751556415
"Q5M775_IDR_532_584",0.346745146361899
"Q5M775_IDR_716_956",0.340817102081686
"Q5M7Z0_IDR_1_139",1
"Q5M8T2_IDR_305_382",1
"Q5M9N0_IDR_1_101",0.488664409541027
"Q5M9N0_IDR_797_1113",0.511335590458973
"Q5M9Q1_IDR_1_294",1
"Q5MAI5_IDR_292_379",1
"Q5MCW4_IDR_61_185",1
"Q5MIZ7_IDR_684_849",1
"Q5MJ07_IDR_1_46",1
"Q5MJ10_IDR_1_55",0.514433998075117
"Q5MJ10_IDR_58_180",0.485566001924883
"Q5MJ68_IDR_1_53",0.513777477930351
"Q5MJ68_IDR_220_250",0.486222522069649
"Q5MJ70_IDR_1_63",0.483259440893472
"Q5MJ70_IDR_211_307",0.516740559106528
"Q5MNV8_IDR_1_37",1
"Q5QGZ9_IDR_13_103",1
"Q5QJ38_IDR_93_904",1
"Q5QJE6_IDR_1_488",0.483781273324309
"Q5QJE6_IDR_494_641",0.516218726675691
"Q5QNW6_IDR_1_36",1
"Q5QP82_IDR_1_60",1
"Q5R372_IDR_462_502",0.47699013773672
"Q5R372_IDR_66_125",0.52300986226328
"Q5R3F8_IDR_261_295",0.243670906429374
"Q5R3F8_IDR_448_495",0.257070818660796
"Q5R3F8_IDR_508_546",0.236419560991609
"Q5R3F8_IDR_557_730",0.262838713918221
"Q5RHP9_IDR_101_280",0.538128228105091
"Q5RHP9_IDR_403_1530",0.461871771894909
"Q5RIA9_IDR_1_38",1
"Q5RKV6_IDR_1_31",1
"Q5RL73_IDR_144_305",1
"Q5SGD2_IDR_47_79",1
"Q5SNT2_IDR_372_629",1
"Q5SQ80_IDR_221_524",1
