"","GO0022804_active_transmembrane_transporter_activity"
"P35240_IDR_443_528",1
"P35321_IDR_1_89",1
"P35325_IDR_1_72",1
"P35346_IDR_1_36",0.479740710771399
"P35346_IDR_324_364",0.520259289228601
"P35348_IDR_217_263",0.511438991508503
"P35348_IDR_350_423",0.488561008491497
"P35367_IDR_224_410",1
"P35368_IDR_1_39",0.310365466620253
"P35368_IDR_238_285",0.231438356869751
"P35368_IDR_369_478",0.21432386677199
"P35368_IDR_480_520",0.243872309738006
"P35372_IDR_1_64",0.55618115161597
"P35372_IDR_358_400",0.44381884838403
"P35398_IDR_119_238",0.484436857517382
"P35398_IDR_1_65",0.515563142482618
"P35408_IDR_220_272",0.481129602120982
"P35408_IDR_353_468",0.518870397879018
"P35414_IDR_328_380",1
"P35568_IDR_1152_1224",0.270968377024873
"P35579_IDR_1899_1960",1
"P35580_IDR_1906_1976",1
"P35590_IDR_788_828",1
"P35606_IDR_826_906",1
"P35610_IDR_1_42",0.521006710843228
"P35610_IDR_84_118",0.478993289156772
"P35611_IDR_1_37",0.264748297077512
"P35611_IDR_388_420",0.235644115184288
"P35611_IDR_422_574",0.263143480844391
"P35611_IDR_581_737",0.236464106893808
"P35613_IDR_349_385",1
"P35637_IDR_1_283",0.494059621112927
"P35637_IDR_373_526",0.505940378887073
"P35638_IDR_33_126",1
"P35658_IDR_408_699",0.224812714683392
"P35658_IDR_733_775",0.279152502890314
"P35659_IDR_1_76",0.526385415053899
"P35658_IDR_784_819",0.27246763311962
"P35658_IDR_886_2090",0.223567149306674
"P35869_IDR_1_36",0.278208440215603
"P35869_IDR_385_758",0.417128566176604
"P35869_IDR_805_848",0.304662993607793
"P35900_IDR_1_31",1
"P35908_IDR_1_110",0.501461799795639
"P35908_IDR_507_629",0.498538200204361
"P35913_IDR_819_854",1
"P35916_IDR_1177_1328",0.547572090843931
"P35916_IDR_962_1004",0.452427909156069
"P35968_IDR_1169_1304",0.502461495838407
"P35968_IDR_941_995",0.497538504161593
"P36021_IDR_1_90",0.441041121405073
"P36021_IDR_505_539",0.558958878594927
"P36269_IDR_1_34",1
"P36382_IDR_240_358",1
"P36383_IDR_104_166",0.489866637688862
"P36383_IDR_298_396",0.510133362311138
"P36507_IDR_1_41",0.50280198138578
"P36507_IDR_282_313",0.49719801861422
"P36508_IDR_365_422",1
"P37231_IDR_1_135",0.539493792393477
"P37231_IDR_187_251",0.460506207606523
"P37275_IDR_1_961",0.559822731417798
"P37275_IDR_964_1124",0.440177268582202
"P37288_IDR_1_45",0.365487973242965
"P37288_IDR_249_285",0.30841377960978
"P37288_IDR_369_418",0.326098247147255
"P37840_IDR_1_140",1
"P38159_IDR_82_391",1
"P38398_IDR_100_179",0.425850312916799
"P38398_IDR_184_1646",0.574149687083201
"P38432_IDR_99_447",1
"P38435_IDR_727_758",1
"P38570_IDR_158_198",1
"P38646_IDR_1_42",1
"P38935_IDR_649_725",0.500967433110296
"P38935_IDR_783_879",0.499032566889704
"P38936_IDR_81_164",1
"P39023_IDR_1_31",1
"P39059_IDR_1_36",0.530181558928487
"P40189_IDR_698_887",1
"P40197_IDR_474_505",1
"P40198_IDR_195_225",1
"P40200_IDR_384_446",0.470383017838783
"P40200_IDR_448_481",0.529616982161217
"P40222_IDR_1_172",0.525486199573449
"P40222_IDR_486_546",0.474513800426551
"P40225_IDR_174_353",1
"P40238_IDR_201_231",1
"P40305_IDR_1_50",1
"P40337_IDR_1_59",1
"P40424_IDR_1_80",0.324978606014601
"P40424_IDR_259_430",0.334910643175766
"P40424_IDR_85_148",0.340110750809633
"P40425_IDR_1_89",0.333402924524919
"P40425_IDR_289_430",0.319576711368486
"P40425_IDR_96_159",0.347020364106595
"P40426_IDR_1_45",0.330976233607072
"P40426_IDR_295_434",0.319339861567895
"P40426_IDR_90_151",0.349683904825032
"P41146_IDR_339_370",1
"P41161_IDR_1_290",1
"P41162_IDR_131_496",1
"P41180_IDR_877_961",0.448669751315383
"P41180_IDR_983_1061",0.551330248684616
"P41181_IDR_240_271",1
"P41182_IDR_130_516",1
"P41212_IDR_137_234",0.323545818570303
"P41212_IDR_1_48",0.334776728105779
"P41212_IDR_272_329",0.341677453323919
"P41214_IDR_181_258",1
"P41218_IDR_88_205",1
"P41219_IDR_1_86",1
"P41220_IDR_1_34",1
"P41221_IDR_1_34",1
"P41225_IDR_1_446",1
"P41227_IDR_160_235",1
"P41229_IDR_1316_1418",0.343189829292401
"P41229_IDR_1427_1560",0.317825706379194
"P41229_IDR_174_319",0.338984464328405
"P41231_IDR_320_377",1
"P41235_IDR_133_179",0.339289939554251
"P41235_IDR_1_54",0.352245132050971
"P41235_IDR_378_474",0.308464928394777
"P41236_IDR_1_205",1
"P42126_IDR_1_41",1
"P42127_IDR_20_99",1
"P42166_IDR_1_38",0.529664080038511
"P42166_IDR_48_454",0.470335919961489
"P42226_IDR_653_745",1
"P42229_IDR_708_794",1
"P42261_IDR_858_906",1
"P42263_IDR_855_886",1
"P42285_IDR_1_97",1
"P42345_IDR_1809_1868",0.485835112884079
"P42345_IDR_2434_2486",0.514164887115921
"P42566_IDR_298_896",1
"P42568_IDR_139_498",1
"P42574_IDR_1_34",1
"P42575_IDR_123_169",1
"P42658_IDR_1_127",1
"P42679_IDR_1_44",1
"P42680_IDR_148_180",1
"P42681_IDR_22_79",1
"P42684_IDR_1_106",0.518113612823134
"P42684_IDR_549_1081",0.481886387176866
"P42695_IDR_1267_1412",0.459418356006064
"P42695_IDR_154_200",0.540581643993936
"P43003_IDR_1_35",0.457123806852548
"P43003_IDR_505_542",0.542876193147452
"P43004_IDR_1_32",0.492211832776782
"P43004_IDR_505_536",0.507788167223218
"P43005_IDR_473_507",1
"P43007_IDR_485_532",1
"P43088_IDR_326_359",1
"P43115_IDR_1_51",1
"P43119_IDR_216_248",0.529339547471799
"P43119_IDR_313_385",0.470660452528201
"P43121_IDR_524_559",0.414758973079508
"P43121_IDR_588_646",0.585241026920492
"P43363_IDR_1_128",1
"P43364_IDR_1_216",1
"P43365_IDR_1_103",1
"P43366_IDR_1_104",0.497924841657088
"P43366_IDR_316_347",0.502075158342912
"P43403_IDR_258_314",1
"P43405_IDR_297_346",1
"P43487_IDR_167_201",1
"P43489_IDR_129_165",0.538166142206945
"P43489_IDR_167_277",0.461833857793055
"P43629_IDR_365_397",1
"P43630_IDR_362_455",1
"P43657_IDR_305_344",1
"P43681_IDR_365_557",1
"P43686_IDR_1_33",1
"P43694_IDR_1_210",0.507705460912504
"P43694_IDR_305_423",0.492294539087496
"P43699_IDR_1_207",0.501064632613098
"P43699_IDR_213_358",0.498935367386902
"P45378_IDR_1_191",1
"P46093_IDR_309_362",1
"P46095_IDR_1_66",1
"P46098_IDR_360_410",1
"P46108_IDR_196_229",1
"P46109_IDR_186_224",1
"Q6UB99_IDR_1_2435",1
"Q6UE05_IDR_227_265",1
"Q6ULP2_IDR_1_739",0.548124815872639
"Q6ULP2_IDR_741_893",0.451875184127361
"Q6UQ28_IDR_149_180",1
"Q6UUV7_IDR_1_549",1
"Q6UUV9_IDR_1_600",1
"Q6UVJ0_IDR_448_657",1
"Q6UVK1_IDR_2181_2305",1
"Q6UVM3_IDR_566_669",0.534226561578968
"Q6UVM3_IDR_981_1044",0.465773438421032
"Q6UVW9_IDR_1_50",1
"Q6UW15_IDR_1_32",1
"Q6UW49_IDR_137_210",0.514449159561202
"Q6UW49_IDR_50_119",0.485550840438798
"Q6UW88_IDR_1_51",1
"Q6UWP7_IDR_1_53",1
"Q6UWP8_IDR_1_570",1
"Q6UWS5_IDR_27_81",1
"Q6UWT2_IDR_35_76",1
"Q6UWV2_IDR_181_215",1
"Q6UWV7_IDR_94_154",1
"Q6UWW9_IDR_104_135",1
"Q6UWX4_IDR_1_32",0.517792103455513
"Q6UWX4_IDR_603_724",0.482207896544487
"Q6UWZ7_IDR_256_298",0.501184421050821
"Q6UWZ7_IDR_300_409",0.49881557894918
"Q6UX04_IDR_178_379",1
"Q6UX06_IDR_1_65",1
"Q6UX07_IDR_314_377",1
"Q6UX15_IDR_1_31",1
"Q6UX27_IDR_160_202",1
"Q6UX34_IDR_1_87",1
"Q6UX39_IDR_1_209",1
"Q6UX41_IDR_467_500",1
"Q6UX46_IDR_51_84",1
"Q6UX68_IDR_330_397",0.346230789705488
"Q6UX68_IDR_416_541",0.347276361678408
"Q6UX68_IDR_547_658",0.306492848616103
"Q6UX71_IDR_369_457",0.474967481858584
"Q6UX71_IDR_67_106",0.525032518141416
"Q6UX72_IDR_29_75",1
"Q6UXA7_IDR_22_197",1
"Q6UXB0_IDR_139_366",0.531855671424856
"Q6UXB0_IDR_45_132",0.468144328575144
"Q6UXB2_IDR_1_41",0.493171906410706
"Q6UXI9_IDR_298_379",1
"Q6UXK2_IDR_378_478",0.477036563590863
"Q6UXK2_IDR_623_732",0.522963436409136
"Q6UXM1_IDR_835_1119",1
"Q6UXN2_IDR_134_200",1
"Q6UXN8_IDR_15_66",1
"Q6UXT8_IDR_21_59",1
"Q6UXT9_IDR_1_63",0.498438291280181
"Q6UXT9_IDR_426_468",0.501561708719819
"Q6UXU4_IDR_277_308",0.514317981864709
"Q6UXU4_IDR_37_80",0.485682018135291
"Q6UXU6_IDR_49_159",1
"Q6UXV4_IDR_1_31",0.485572646249682
"Q6UXV4_IDR_185_268",0.514427353750318
"Q6UXX5_IDR_615_669",0.336676516365099
"Q6UXX5_IDR_671_931",0.302504252466684
"Q6UXX5_IDR_946_981",0.360819231168217
"Q6UXX9_IDR_199_243",1
"Q6UXY1_IDR_222_340",0.486772154560314
"Q6UXY8_IDR_1_369",0.517109968331472
"Q6VN20_IDR_345_504",0.562510588116759
"Q6VUC0_IDR_1_57",0.499421938252012
"Q6VUC0_IDR_68_206",0.500578061747988
"Q6VY07_IDR_1_95",0.210681301055538
"Q6VY07_IDR_259_335",0.293494398154511
"Q6VY07_IDR_345_542",0.251659663687296
"Q6VY07_IDR_761_813",0.244164637102654
"Q6W0C5_IDR_1_57",0.550357666348432
"Q6W0C5_IDR_77_130",0.449642333651568
"Q6W2J9_IDR_1_1456",1
"Q6W3E5_IDR_493_623",1
"Q6W4X9_IDR_1224_2285",0.466933443545199
"Q6W4X9_IDR_2295_2343",0.533066556454801
"Q6W5P4_IDR_1_39",1
"Q6WKZ4_IDR_155_1218",1
"Q6WRI0_IDR_667_744",0.329536819933596
"Q6WRI0_IDR_861_916",0.360888871460908
"Q6WRI0_IDR_935_1398",0.309574308605496
"Q6X4T0_IDR_1_34",0.518339807981242
"Q6X4T0_IDR_60_127",0.481660192018758
"Q6Y2X3_IDR_654_702",0.484084119695009
"Q6Y7W6_IDR_1047_1119",0.279336985005026
"Q6Y7W6_IDR_1197_1269",0.227738636028259
"Q6Y7W6_IDR_595_1045",0.227117770711761
"Q6Y7W6_IDR_86_524",0.265806608254955
"Q6YBV0_IDR_1_56",1
"Q6YI46_IDR_1_128",0.476714533905577
"Q6YI46_IDR_348_380",0.523285466094423
"Q6YP21_IDR_1_41",1
"Q6ZMB0_IDR_1_79",1
"Q6ZMB5_IDR_1_43",1
"Q6ZMC9_IDR_291_328",1
"Q6ZMD2_IDR_1_38",1
"Q6ZMG9_IDR_334_384",1
"Q6ZMH5_IDR_1_32",0.345684423914329
"Q6ZMH5_IDR_308_379",0.315381154473988
"Q6ZMH5_IDR_70_153",0.338934421611683
"Q6ZMI0_IDR_149_263",0.195894816982771
"Q6ZMI0_IDR_30_112",0.197193522798562
"Q6ZMI0_IDR_446_700",0.193932650116549
"Q6ZMT4_IDR_479_941",0.519388385126942
"Q6ZMT9_IDR_1_164",1
"Q6ZMV5_IDR_653_832",1
"Q6ZMV9_IDR_380_423",0.364461509388708
"Q6ZMV9_IDR_433_556",0.340887735954666
"Q6ZMV9_IDR_692_782",0.294650754656626
"Q6ZMW2_IDR_61_270",1
"Q6ZMW3_IDR_1277_1355",0.514532566058335
"Q6ZMW3_IDR_607_671",0.485467433941665
"Q6ZMY3_IDR_1178_1216",0.261784886373533
"Q6ZMY3_IDR_1_605",0.227918810068194
"Q6ZMY3_IDR_700_859",0.268235340407477
"Q6ZMY3_IDR_990_1096",0.242060963150796
"Q6ZMY9_IDR_64_177",1
"Q6ZMZ0_IDR_1_114",0.441200907636717
"Q6ZMZ0_IDR_443_732",0.558799092363284
"Q6ZMZ3_IDR_890_926",1
"Q6ZN01_IDR_1_371",1
"Q6ZN04_IDR_1_60",0.358557458338597
"Q6ZN04_IDR_244_320",0.355316458645938
"Q6ZN19_IDR_1_87",1
"Q6ZN28_IDR_1_67",0.503928979821616
"Q6ZN28_IDR_99_135",0.496071020178384
"Q6ZN30_IDR_265_819",0.289144719882578
"Q6ZN30_IDR_52_83",0.234115404279631
"Q6ZN30_IDR_874_918",0.223333010744208
"Q6ZN30_IDR_966_1022",0.253406865093583
"Q6ZN32_IDR_147_215",0.492640126996313
"Q6ZN32_IDR_280_361",0.507359873003687
"Q6ZN44_IDR_357_427",1
"Q6ZN54_IDR_1_129",1
"Q6ZN57_IDR_1_103",1
"Q6ZN79_IDR_60_171",1
"Q6ZN84_IDR_174_345",1
"Q6ZNA4_IDR_1_830",0.444531296851384
"Q6ZNA4_IDR_892_938",0.555468703148616
"Q6ZNB6_IDR_1_126",1
"Q6ZNC4_IDR_1_386",1
"Q6ZNE5_IDR_404_434",0.50173379244031
"Q6ZNE5_IDR_436_471",0.498266207559689
"Q6ZNE9_IDR_177_409",1
"Q6ZNG0_IDR_64_169",1
"Q6ZNG2_IDR_131_187",0.238478874896023
"Q6ZNG2_IDR_1_41",0.251467542361968
"Q6ZNG2_IDR_239_339",0.284301929619969
"Q6ZNG2_IDR_47_99",0.22575165312204
"Q6ZNG9_IDR_445_492",1
"Q6ZNH5_IDR_1_189",1
"Q6ZQN5_IDR_188_296",0.48551303414869
"Q6ZQN5_IDR_48_80",0.51448696585131
"Q6ZQN7_IDR_1_85",0.46595661225101
"Q6ZQN7_IDR_694_724",0.534043387748989
"Q6ZQQ2_IDR_45_1576",1
"Q6ZQR2_IDR_1_111",0.318221891144437
"Q6ZQR2_IDR_182_219",0.351339227627147
"Q6ZQR2_IDR_221_271",0.330438881228416
"Q6ZQY2_IDR_1_50",1
"Q6ZR08_IDR_1_86",1
"Q6ZR62_IDR_1_55",0.519123717649542
"Q6ZR62_IDR_224_263",0.480876282350458
"Q6ZRC1_IDR_106_242",0.525175544219487
"Q6ZRC1_IDR_1_50",0.474824455780513
"Q6ZRF8_IDR_358_408",0.438842915189395
"Q6ZRF8_IDR_546_634",0.561157084810605
"Q6ZRH7_IDR_1121_1159",1
"Q6ZRI0_IDR_1475_2050",0.449724581236186
"Q6ZRI0_IDR_1_92",0.550275418763814
"Q6ZRI6_IDR_1_764",0.4774361068081
"Q6ZRI6_IDR_927_996",0.5225638931919
"Q6ZRI8_IDR_130_225",0.416268414657989
"Q6ZRI8_IDR_457_547",0.583731585342011
"Q6ZRK6_IDR_166_1079",1
"Q6ZRP0_IDR_1_53",0.505253324326156
"Q6ZRP0_IDR_169_262",0.494746675673844
"Q6ZRP7_IDR_1_50",0.492460953295899
"Q6ZRP7_IDR_566_698",0.507539046704101
"Q6ZRS2_IDR_1_92",0.174038119972606
"Q6ZRS2_IDR_224_600",0.178247431945869
"Q6ZS11_IDR_141_254",0.512382969294451
"Q6ZS11_IDR_533_566",0.487617030705549
"Q6ZS17_IDR_1_71",0.296334132218696
"Q6ZS17_IDR_325_790",0.298217492794817
"Q6ZS17_IDR_831_889",0.405448374986487
"Q6ZS27_IDR_1_156",1
"Q6ZS30_IDR_1279_1434",0.505867352850336
"Q6ZS30_IDR_1853_1883",0.494132647149664
"Q6ZS72_IDR_1_127",1
"Q6ZS81_IDR_1_38",0.262414640871097
"Q6ZS81_IDR_1833_1867",0.243158289278706
"Q6ZS81_IDR_2293_2369",0.258716564644777
"P46199_IDR_57_87",1
"P46527_IDR_1_33",0.506962092176623
"P46527_IDR_91_198",0.493037907823376
"P46531_IDR_1775_1838",0.369938980492588
"P46531_IDR_2120_2519",0.28157478918742
"P46531_IDR_2521_2555",0.348486230319993
"P46695_IDR_1_141",1
"P46721_IDR_627_670",1
"P46734_IDR_1_43",1
"P46776_IDR_1_38",1
"P46781_IDR_163_194",1
"P46783_IDR_95_165",1
"P46821_IDR_504_2352",1
"P46934_IDR_126_194",0.147224566938087
"P46934_IDR_1_33",0.142712254421911
"P47872_IDR_410_440",1
"P47897_IDR_190_225",1
"P47898_IDR_1_38",0.519931857312747
"P47898_IDR_232_274",0.480068142687253
"P47900_IDR_1_40",0.492461926000896
"P47900_IDR_340_373",0.507538073999104
"P47901_IDR_238_274",0.471516490865958
"P47901_IDR_359_424",0.528483509134042
"P47902_IDR_1_160",0.491796228863923
"P47902_IDR_205_265",0.508203771136077
"P47914_IDR_1_159",1
"P47928_IDR_115_161",0.49904313747888
"P47928_IDR_1_60",0.50095686252112
"P47972_IDR_87_216",1
"P47974_IDR_19_153",0.509882894995389
"P47974_IDR_219_482",0.490117105004611
"P47985_IDR_1_63",1
"P48023_IDR_27_141",1
"P48029_IDR_1_52",0.48932659407006
"P48378_IDR_275_334",0.484003860400285
"P48378_IDR_673_723",0.515996139599715
"P48380_IDR_1_31",0.319502100636211
"P48380_IDR_264_324",0.309878928592097
"P48380_IDR_658_749",0.370618970771692
"P48382_IDR_170_207",0.562204190516976
"P48382_IDR_233_616",0.437795809483024
"P48426_IDR_288_330",1
"P48431_IDR_1_317",1
"P48436_IDR_1_440",0.542703763589448
"P48436_IDR_457_497",0.457296236410552
"P48443_IDR_1_133",1
"P48444_IDR_159_268",1
"P48454_IDR_465_512",1
"P48544_IDR_1_48",0.471063369942011
"P48544_IDR_373_419",0.528936630057989
"P48546_IDR_413_466",1
"P48547_IDR_451_511",1
"P48549_IDR_1_43",0.502446356908815
"P48549_IDR_367_501",0.497553643091185
"P48736_IDR_1_33",1
"P48742_IDR_306_389",1
"P48751_IDR_1_316",0.309320361224337
"P48751_IDR_428_501",0.349964813611357
"P48751_IDR_630_673",0.340714825164306
"P48764_IDR_1_38",0.460343801848377
"P48764_IDR_549_834",0.539656198151623
"P48775_IDR_1_37",1
"P48788_IDR_141_182",1
"P48995_IDR_1_38",1
"P49006_IDR_1_195",1
"P49019_IDR_314_381",1
"P49023_IDR_1_347",1
"P49069_IDR_1_181",1
"P49116_IDR_180_353",1
"P49137_IDR_1_53",0.454675027104797
"P49137_IDR_367_400",0.545324972895203
"P49146_IDR_1_42",0.514165027905831
"P49448_IDR_1_61",1
"P49450_IDR_1_44",1
"P49454_IDR_1065_1791",0.215264089073853
"P49454_IDR_1_306",0.169276792981647
"P49454_IDR_1834_1885",0.216201871974104
"P49454_IDR_2788_3114",0.176172504857175
"P49454_IDR_606_846",0.223084741113222
"P49585_IDR_1_56",0.541020377277635
"P49585_IDR_303_367",0.458979622722365
"P49591_IDR_476_514",1
"P49593_IDR_421_454",1
"P49619_IDR_80_154",1
"P49640_IDR_1_186",0.531826916016018
"P49640_IDR_355_407",0.468173083983982
"P49641_IDR_1_41",1
"P49643_IDR_458_509",1
"P49674_IDR_297_416",1
"P49683_IDR_1_49",1
"P49685_IDR_322_360",1
"P49711_IDR_1_524",0.456982901112492
"P49771_IDR_163_235",1
"P49788_IDR_1_53",1
"P49790_IDR_1_58",0.541962358197845
"P49790_IDR_60_1475",0.458037641802155
"P49792_IDR_1136_1167",0.137518003344678
"P49792_IDR_1308_1344",0.119102538202108
"P49792_IDR_1806_1853",0.104247112486477
"P49792_IDR_2152_2306",0.146691302299321
"P49792_IDR_2445_2629",0.119700671724812
"P49792_IDR_2741_2836",0.128964898742548
"P49792_IDR_751_860",0.139200620324313
"P49792_IDR_978_1134",0.104574852875743
"P49795_IDR_1_76",1
"P49796_IDR_1002_1059",0.32210826769245
"P49796_IDR_381_420",0.317935420694783
"P49796_IDR_670_999",0.359956311612768
"P49802_IDR_205_252",0.527282484949637
"P49802_IDR_452_495",0.472717515050363
"P49810_IDR_1_103",1
"P49815_IDR_922_978",0.201300435631914
"P50747_IDR_25_157",1
"P50749_IDR_73_173",1
"P50750_IDR_322_372",1
"P50851_IDR_1_34",0.233497283290655
"P50851_IDR_1462_1535",0.265155007486744
"P50851_IDR_1548_1804",0.236955498190808
"P50851_IDR_930_1300",0.264392211031793
"P50914_IDR_129_215",1
"P50993_IDR_1_32",1
"P50995_IDR_1_189",1
"P51531_IDR_1332_1404",0.245034105343986
"P51531_IDR_1_334",0.213570548809426
"P51531_IDR_1509_1590",0.257536948060923
"P51531_IDR_510_697",0.283858397785665
"P51532_IDR_1254_1299",0.178002778810677
"P51532_IDR_1352_1454",0.163759702104936
"P51532_IDR_1_355",0.145832219886503
"P51532_IDR_1567_1647",0.162735381931668
"P51532_IDR_526_642",0.171022678826068
"P51532_IDR_645_699",0.178647238440149
"P51787_IDR_400_502",0.36783003250736
"P51787_IDR_619_676",0.332015503982897
"P51788_IDR_32_63",0.325557622114209
"P51788_IDR_644_772",0.322813583889961
"P51788_IDR_852_898",0.35162879399583
"P51790_IDR_1_76",1
"P51797_IDR_1_41",1
"P51798_IDR_1_91",1
"P51810_IDR_319_379",1
"P51811_IDR_401_444",1
"P51812_IDR_1_44",1
"P51813_IDR_152_207",1
"P51815_IDR_1_42",0.502517968357645
"P52292_IDR_18_72",1
"P52294_IDR_1_80",1
"P52298_IDR_126_156",1
"P52429_IDR_1_52",1
"P52564_IDR_1_32",1
"P52569_IDR_437_480",0.464294963411343
"P52569_IDR_607_658",0.535705036588657
"P52594_IDR_130_562",1
"P52597_IDR_365_401",1
"P52630_IDR_702_790",1
"P52655_IDR_58_331",1
"P52701_IDR_1_86",0.449458159968832
"P52848_IDR_1_80",1
"P52849_IDR_1_35",0.493447559562051
"P52849_IDR_41_82",0.506552440437949
"P52926_IDR_1_109",1
"P52943_IDR_81_122",1
"P52945_IDR_1_189",0.517854561983953
"P52945_IDR_198_283",0.482145438016047
"P52948_IDR_1_350",0.295788631653439
"P52948_IDR_370_728",0.338239182345669
"P52951_IDR_1_251",1
"P52948_IDR_888_1105",0.365972186000893
"P53804_IDR_1179_1290",0.166201548098387
"P53804_IDR_1342_1458",0.209190558986287
"P53804_IDR_1731_1839",0.162791088299349
"P53804_IDR_1899_1951",0.151257964488905
"P53804_IDR_392_480",0.16109615081364
"P53804_IDR_745_808",0.149462689313431
"P53805_IDR_1_58",1
"P53814_IDR_1_797",1
"P53985_IDR_201_242",0.487691531586151
"P53985_IDR_446_500",0.512308468413849
"P53992_IDR_1_323",1
"P53999_IDR_1_60",1
"P54098_IDR_1_67",0.481849621925535
"P54098_IDR_498_533",0.518150378074465
"P54105_IDR_138_237",1
"P54132_IDR_1290_1417",0.436300841981899
"P54132_IDR_1_642",0.563699158018101
"P54198_IDR_399_447",0.536391638830865
"P54198_IDR_470_664",0.463608361169135
"P54219_IDR_89_133",0.503980288185739
"P54646_IDR_338_399",0.509034030798912
"P54646_IDR_475_533",0.490965969201088
"P54707_IDR_1_46",1
"P54725_IDR_80_159",1
"P54727_IDR_231_273",0.514292728411944
"P54727_IDR_78_180",0.485707271588056
"P54750_IDR_435_494",1
"P54756_IDR_1_35",1
"P54821_IDR_1_245",1
"P54826_IDR_1_42",0.471328468029272
"P54826_IDR_247_328",0.528671531970728
"P54829_IDR_132_162",0.52498460109092
"P54829_IDR_1_91",0.47501539890908
"P54840_IDR_623_703",1
"P54845_IDR_1_136",1
"P54868_IDR_1_43",1
"P55001_IDR_1_100",1
"P55010_IDR_147_229",0.526571604049546
"P55010_IDR_387_425",0.473428395950454
"P55011_IDR_1_204",0.451152997223098
"P55196_IDR_1106_1824",0.333686440468254
"P55196_IDR_139_203",0.33799451575787
"P55196_IDR_543_595",0.328319043773876
"P55201_IDR_49_87",0.193897490336196
"P55197_IDR_199_1035",1
"P55198_IDR_180_1093",1
"P55201_IDR_122_173",0.2087204188555
"P55201_IDR_453_507",0.195826486114915
"P55201_IDR_752_788",0.217967034681662
"P55201_IDR_795_1073",0.183588570011727
"P55209_IDR_131_163",0.335229620178956
"P55209_IDR_1_35",0.348939857994418
"P55209_IDR_348_391",0.315830521826626
"P55210_IDR_1_56",1
"P55211_IDR_95_147",1
"P55212_IDR_1_33",1
"P55265_IDR_1_125",0.214414358109865
"P55265_IDR_204_292",0.245341436831334
"P55265_IDR_359_453",0.252096193432518
"P55265_IDR_576_607",0.288148011626284
"P55899_IDR_325_365",1
"P56159_IDR_348_414",0.540111941662258
"P56159_IDR_416_465",0.459888058337742
"P56177_IDR_1_255",1
"P56178_IDR_1_155",0.487952890475052
"P56178_IDR_158_280",0.512047109524948
"P56180_IDR_1_76",1
"P56181_IDR_1_108",1
"P56182_IDR_233_292",0.562798558759085
"P56182_IDR_343_461",0.437201441240915
"P56211_IDR_1_112",1
"P56270_IDR_1_336",0.487593924349845
"P56270_IDR_427_477",0.512406075650155
"P56373_IDR_363_397",1
"P56524_IDR_1046_1084",0.535862773708581
"P56524_IDR_1_652",0.464137226291419
"P56645_IDR_1_49",0.348355831766346
"P56545_IDR_398_445",1
"P56645_IDR_416_785",0.305300871409261
"P56645_IDR_875_1095",0.346343296824393
"P56945_IDR_51_489",0.432406559064229
"P56945_IDR_600_739",0.567593440935771
"P56962_IDR_206_238",0.319332723340258
"P56962_IDR_258_302",0.304340882038679
"P56962_IDR_28_169",0.376326394621063
"P56975_IDR_118_288",0.220322826283138
"P56975_IDR_1_48",0.263523534004314
"P56975_IDR_312_360",0.258670045981705
"P56975_IDR_387_621",0.257483593730842
"P57052_IDR_87_281",1
"P57053_IDR_1_36",1
"P57054_IDR_1_31",1
"P57055_IDR_115_190",0.516516260776833
"P57055_IDR_1_35",0.483483739223167
"P57057_IDR_251_314",1
"P57058_IDR_1_38",0.517180300512295
"P57058_IDR_390_698",0.482819699487705
"P57059_IDR_350_755",1
"P57073_IDR_1_446",1
"P57077_IDR_1_131",1
"P57768_IDR_1_102",0.457455390993989
"P57768_IDR_247_331",0.542544609006011
"P57771_IDR_1_42",1
"P57773_IDR_112_144",0.482250387006125
"P57773_IDR_245_515",0.517749612993875
"P57789_IDR_1_50",0.476726881560055
"P57789_IDR_327_538",0.523273118439945
"P57796_IDR_1_103",1
"P58004_IDR_220_301",1
"P58005_IDR_271_316",1
"P59923_IDR_245_449",0.478666356913775
"P59942_IDR_25_63",1
"P59990_IDR_1_95",1
"P59991_IDR_1_146",1
"P60006_IDR_46_121",1
"P60014_IDR_1_249",1
"P60153_IDR_1_32",1
"P60321_IDR_27_58",1
"P60323_IDR_113_173",0.470283822336402
"P60323_IDR_21_53",0.529716177663598
"P61296_IDR_1_110",0.47751213824277
"P61296_IDR_160_203",0.52248786175723
"P61313_IDR_155_204",1
"P61328_IDR_1_38",0.478960657861232
"P61328_IDR_209_243",0.521039342138768
"P61366_IDR_30_133",1
"P61371_IDR_139_182",0.51065019813637
"P61371_IDR_233_349",0.48934980186363
"P61587_IDR_201_244",1
"P61647_IDR_40_94",1
"P62753_IDR_163_249",1
"P62807_IDR_1_35",1
"P62847_IDR_93_133",1
"P62851_IDR_1_42",1
"P62910_IDR_1_32",1
"P62955_IDR_209_275",1
"P62995_IDR_1_114",0.465041253012392
"P62995_IDR_209_288",0.534958746987608
"P63010_IDR_587_679",1
"P63027_IDR_1_43",1
"P63162_IDR_86_240",1
"P63252_IDR_1_41",0.419156928102839
"P63252_IDR_366_427",0.580843071897161
"P67809_IDR_119_324",0.509095017550508
"P67809_IDR_1_50",0.490904982449492
"P68400_IDR_332_391",1
"P68543_IDR_1_58",1
"P78310_IDR_264_346",1
"P78345_IDR_210_283",0.49354115292082
"P78345_IDR_57_101",0.50645884707918
"P78347_IDR_191_348",0.26167212161666
"P78347_IDR_655_718",0.235541293908997
