"","GO0006281_DNA_repair"
"Q15678_IDR_304_870",1
"Q15691_IDR_131_194",1
"Q15696_IDR_1_59",0.442438102909044
"Q15696_IDR_344_482",0.557561897090956
"Q15697_IDR_132_295",1
"Q15699_IDR_1_151",0.426823431832018
"Q15750_IDR_370_474",1
"Q15751_IDR_1311_1433",0.163325826405509
"Q15751_IDR_1458_1551",0.165100240230652
"Q15751_IDR_2253_2287",0.20303753673717
"Q15751_IDR_2405_2496",0.155119607989877
"Q15751_IDR_2610_2751",0.157770344593365
"Q15751_IDR_2797_2921",0.155646444043427
"Q15758_IDR_1_42",0.501232247186735
"Q15758_IDR_491_541",0.498767752813265
"Q15760_IDR_1_53",0.497827365093727
"Q15760_IDR_354_415",0.502172634906273
"Q15761_IDR_243_317",1
"Q15762_IDR_280_318",1
"Q15768_IDR_171_288",1
"Q15772_IDR_1907_2573",0.283363464720448
"Q15772_IDR_2772_2928",0.367706831239895
"Q15772_IDR_277_637",0.348929704039657
"Q15773_IDR_1_248",1
"Q15776_IDR_137_320",1
"Q15784_IDR_1_133",0.683181294107563
"Q15853_IDR_104_169",0.34044958754708
"Q15853_IDR_1_57",0.33454548105467
"Q15853_IDR_202_242",0.325004931398251
"Q15858_IDR_1025_1079",0.241501879074755
"Q15858_IDR_1094_1149",0.242498884534514
"Q15858_IDR_1910_1988",0.247904792049465
"Q15858_IDR_419_681",0.268094444341266
"Q15878_IDR_1_49",0.285066771457505
"Q15878_IDR_1882_2311",0.338091333030391
"Q15878_IDR_737_1125",0.376841895512104
"Q15884_IDR_118_444",1
"Q15904_IDR_1_38",1
"Q15906_IDR_1_202",0.444297412351939
"Q15906_IDR_225_258",0.283180802572827
"Q15906_IDR_334_364",0.272521785075234
"Q15907_IDR_183_218",1
"Q15910_IDR_183_216",0.512676104944569
"Q15910_IDR_300_417",0.487323895055431
"Q15911_IDR_1_124",0.0961175401178257
"Q15911_IDR_153_186",0.0913657833373381
"Q15915_IDR_369_441",0.499942212695359
"Q15916_IDR_128_296",1
"Q15935_IDR_49_213",1
"Q15937_IDR_1_45",0.498872287539542
"Q15937_IDR_81_194",0.501127712460458
"Q15942_IDR_1_354",1
"Q15973_IDR_55_95",1
"Q16099_IDR_859_889",1
"Q16143_IDR_1_134",1
"Q16181_IDR_406_437",1
"Q16186_IDR_130_260",1
"Q16204_IDR_1_60",0.518984731696095
"Q16204_IDR_181_474",0.481015268303905
"Q16206_IDR_374_454",0.484976706298578
"Q16206_IDR_463_530",0.515023293701422
"Q16236_IDR_31_453",1
"Q16254_IDR_201_346",1
"Q16280_IDR_1_64",0.49793544936203
"Q16280_IDR_81_124",0.50206455063797
"Q16520_IDR_95_125",0.500722295769002
"Q16526_IDR_501_586",1
"Q16527_IDR_83_115",1
"Q16531_IDR_745_781",1
"Q16533_IDR_229_368",1
"Q16534_IDR_1_68",0.386956106931395
"Q16534_IDR_95_247",0.613043893068605
"Q16537_IDR_1_42",1
"Q16538_IDR_192_271",0.518878745343432
"Q16538_IDR_370_582",0.481121254656568
"Q16543_IDR_346_378",0.511218146598319
"Q16543_IDR_95_148",0.488781853401681
"Q16549_IDR_1_46",0.482648126053938
"Q16549_IDR_694_748",0.517351873946062
"Q16552_IDR_1_40",1
"Q16555_IDR_509_572",1
"Q16558_IDR_1_36",1
"Q16559_IDR_63_108",1
"Q16560_IDR_142_246",1
"Q16566_IDR_340_473",1
"Q16630_IDR_481_551",0.520036279068959
"Q16633_IDR_1_256",1
"Q16637_IDR_145_255",0.359310639638955
"Q16637_IDR_57_87",0.640689360361045
"Q16643_IDR_136_617",1
"Q16644_IDR_1_35",0.465245501277795
"Q16644_IDR_345_382",0.534754498722205
"Q16649_IDR_1_427",1
"Q16650_IDR_21_95",0.329899979868178
"Q16650_IDR_385_502",0.343254643555228
"Q16650_IDR_559_670",0.326845376576594
"Q16651_IDR_1_40",1
"Q16655_IDR_1_40",0.497568123142339
"Q16655_IDR_49_118",0.502431876857662
"Q16656_IDR_1_100",1
"Q16659_IDR_323_353",0.334154427427742
"Q16659_IDR_355_434",0.333623506990325
"Q16659_IDR_483_525",0.332222065581933
"Q16665_IDR_360_408",0.480070331651538
"Q16778_IDR_1_36",1
"Q16790_IDR_1_137",1
"Q16795_IDR_1_46",1
"Q16798_IDR_1_48",1
"Q16799_IDR_1_196",0.492573518199391
"Q16799_IDR_202_579",0.507426481800609
"Q16819_IDR_1_36",0.489092578445901
"Q16819_IDR_605_663",0.510907421554098
"Q16821_IDR_1_59",0.320155703501144
"Q16821_IDR_235_795",0.343829397053931
"Q16821_IDR_799_1072",0.336014899444925
"Q16825_IDR_308_857",1
"Q16828_IDR_150_203",0.499608047576194
"Q16828_IDR_351_381",0.500391952423806
"Q16829_IDR_1_51",0.326478810561038
"Q16829_IDR_189_240",0.338573997413491
"Q16829_IDR_388_419",0.33494719202547
"Q16832_IDR_372_488",0.490823500786111
"Q16832_IDR_491_551",0.509176499213889
"Q16842_IDR_1_31",1
"Q17RC7_IDR_1_134",1
"Q17RD7_IDR_31_346",1
"Q17RG1_IDR_652_752",1
"Q17RM4_IDR_655_714",1
"Q17RN3_IDR_317_349",1
"Q17RQ9_IDR_332_366",0.515064987686124
"Q17RQ9_IDR_541_610",0.484935012313876
"Q17RS7_IDR_460_890",1
"Q17RW2_IDR_1_35",0.499868105708509
"Q17RW2_IDR_239_1507",0.500131894291491
"Q17RY0_IDR_12_394",1
"Q17RY6_IDR_1_37",1
"Q18PE1_IDR_205_404",0.488697203064543
"Q18PE1_IDR_406_484",0.511302796935457
"Q19T08_IDR_20_178",1
"Q1A5X6_IDR_1_38",0.50078045194117
"Q1A5X6_IDR_65_100",0.49921954805883
"Q1ED39_IDR_1_353",1
"Q1EHB4_IDR_560_618",1
"Q1HG43_IDR_296_343",1
"Q2I0M5_IDR_191_234",0.409925373915036
"Q2KHM9_IDR_1_59",0.290582949508469
"Q2KHM9_IDR_375_742",0.352074605143015
"Q2KHM9_IDR_61_362",0.357342445348516
"Q2KHR2_IDR_156_1286",0.530046455388474
"Q2KHR2_IDR_65_127",0.469953544611526
"Q2KHR3_IDR_1_1549",1
"Q2KHT3_IDR_349_476",0.584387872223686
"Q2KHT3_IDR_832_1053",0.415612127776314
"Q2KJY2_IDR_1_127",0.150401228023869
"Q2KJY2_IDR_1237_1966",0.176736083553761
"Q2KJY2_IDR_169_315",0.146712596906763
"Q2KJY2_IDR_324_412",0.197561255051382
"Q2KJY2_IDR_802_853",0.168200035633273
"Q2KJY2_IDR_898_1169",0.160388800830951
"Q2L4Q9_IDR_1_34",1
"Q2LD37_IDR_1192_1473",0.0595726651639402
"Q2LD37_IDR_1573_1603",0.0577115732997983
"Q2LD37_IDR_160_190",0.0587434038620478
"Q2LD37_IDR_1675_1707",0.0578759843090253
"Q2M243_IDR_592_656",0.472975501273075
"Q2M296_IDR_256_301",1
"Q2M2E3_IDR_1_65",0.495619075391125
"Q2M2E3_IDR_217_257",0.504380924608875
"Q2M2H8_IDR_1_37",0.498053787751832
"Q2M2H8_IDR_1811_2515",0.501946212248168
"Q2M2I3_IDR_292_478",1
"Q2M2I5_IDR_1_107",0.487221417635016
"Q2M2I5_IDR_452_499",0.512778582364984
"Q2M2I8_IDR_1_31",0.427658488936723
"Q2M2I8_IDR_323_958",0.572341511063277
"Q2M2Z5_IDR_1_80",0.494472519501399
"Q2M2Z5_IDR_90_673",0.505527480498601
"Q2M385_IDR_683_716",1
"Q2M389_IDR_1137_1173",1
"Q2M3C6_IDR_1_78",0.516397525265538
"Q2M3C6_IDR_269_481",0.483602474734462
"Q2M3C7_IDR_1_41",0.137996038057476
"Q2M3C7_IDR_192_451",0.157749363604962
"Q2NKX8_IDR_669_1196",1
"Q2NKX9_IDR_25_103",1
"Q2NL68_IDR_1_480",1
"Q2NL82_IDR_1_77",0.301835347470085
"Q2NL82_IDR_312_393",0.348206989011691
"Q2NL82_IDR_408_472",0.349957663518225
"Q2NL98_IDR_128_169",1
"Q2PPJ7_IDR_318_376",0.256258646193246
"Q2PPJ7_IDR_444_501",0.249127099166013
"Q2PPJ7_IDR_667_907",0.237386065955459
"Q2TAL8_IDR_335_471",0.333585429750977
"Q2TAZ0_IDR_111_146",0.139620613080661
"Q2TAZ0_IDR_1245_1307",0.140353662210878
"Q2TAZ0_IDR_1319_1355",0.149810723257216
"Q2TAZ0_IDR_1439_1474",0.136817736047348
"Q2TAZ0_IDR_1608_1658",0.142031950355521
"Q2TAZ0_IDR_337_417",0.135180559750136
"Q2TAZ0_IDR_879_920",0.156184755298241
"Q2TB10_IDR_1_360",0.246695694328704
"Q2TB10_IDR_383_482",0.281647230246386
"Q2TB10_IDR_573_608",0.241714317342634
"Q2TB10_IDR_622_664",0.229942758082276
"Q2TB18_IDR_621_653",1
"Q2TBA0_IDR_264_297",1
"Q2TBC4_IDR_214_316",1
"Q2TBE0_IDR_1_506",0.662832065861048
"Q2Y0W8_IDR_219_284",0.328285533046739
"Q2Y0W8_IDR_57_92",0.332772482984339
"Q2YD98_IDR_210_288",0.326369709293663
"Q2YD98_IDR_384_555",0.322154634116695
"Q2YD98_IDR_557_709",0.351475656589642
"Q32M45_IDR_1_106",1
"Q32M78_IDR_69_193",1
"Q32M84_IDR_1_55",1
"Q32MH5_IDR_232_876",1
"Q32MK0_IDR_1_484",1
"Q32MQ0_IDR_1_723",1
"Q32MZ4_IDR_1_808",1
"Q32NC0_IDR_115_186",1
"Q32P28_IDR_700_736",1
"Q32P44_IDR_1_41",0.504491916043271
"Q3KNS6_IDR_88_136",1
"Q3KNV8_IDR_103_166",1
"Q3KNW1_IDR_10_148",1
"Q3KNW5_IDR_316_377",1
"Q3KP22_IDR_63_153",1
"Q3KP31_IDR_19_108",1
"Q3KP44_IDR_420_488",0.50161696892786
"Q3KP44_IDR_522_562",0.49838303107214
"Q3KP66_IDR_1_120",0.502423214850369
"Q3KP66_IDR_209_629",0.497576785149631
"Q3KQU3_IDR_1_827",1
"Q3KQV3_IDR_59_209",0.491203334256567
"Q3KQV3_IDR_602_632",0.508796665743434
"Q3KR16_IDR_1_98",0.496034207722398
"Q3KR16_IDR_517_765",0.503965792277602
"Q3KR37_IDR_1_82",0.394191310976291
"Q3KR37_IDR_225_363",0.294923546698234
"Q3KR37_IDR_543_646",0.310885142325475
"Q3L8U1_IDR_1448_1485",0.213569411790017
"Q3L8U1_IDR_1_706",0.287985407140153
"Q3SY46_IDR_1_35",1
"Q3SY52_IDR_115_232",0.493815193141305
"Q3SY52_IDR_70_112",0.506184806858695
"Q3SY56_IDR_1_228",0.484279938897258
"Q3SY56_IDR_331_376",0.515720061102742
"Q3SY84_IDR_1_76",0.498718033919181
"Q3SY84_IDR_460_523",0.501281966080819
"Q3SYB3_IDR_1_106",0.54289710517042
"Q3SYB3_IDR_249_402",0.45710289482958
"Q3SYG4_IDR_826_887",1
"Q3T8J9_IDR_1_535",0.187505094221896
"Q3T8J9_IDR_1782_2150",0.177677060695349
"Q3T8J9_IDR_2210_2241",0.158597374370638
"Q3T8J9_IDR_542_593",0.156929523524607
"Q3V5L5_IDR_1_104",1
"Q3T8J9_IDR_598_707",0.15207132511815
"Q3T8J9_IDR_932_1622",0.167219622069362
"Q3V6T2_IDR_219_256",0.253037147769328
"Q3V6T2_IDR_325_709",0.246803309568533
"Q3V6T2_IDR_897_1045",0.260488911848964
"Q494U1_IDR_1_47",0.509710831198502
"Q494U1_IDR_318_583",0.490289168801498
"Q494V2_IDR_1_151",0.248806396603377
"Q494V2_IDR_206_252",0.240877066522298
"Q494V2_IDR_275_383",0.239740625829133
"Q494V2_IDR_547_605",0.270575911045192
"Q494W8_IDR_259_296",0.50395732154377
"Q494W8_IDR_302_337",0.49604267845623
"Q494X3_IDR_1_130",1
"Q495A1_IDR_166_222",1
"Q495C1_IDR_105_229",0.492941721343578
"Q495C1_IDR_238_297",0.507058278656422
"Q495M3_IDR_1_51",1
"Q495M9_IDR_152_254",0.492754812239487
"Q495M9_IDR_258_387",0.507245187760513
"Q495N2_IDR_1_40",1
"Q495T6_IDR_1_51",0.477811014418497
"Q495T6_IDR_54_84",0.522188985581503
"Q495W5_IDR_1_38",1
"Q495Y8_IDR_1_187",1
"Q49AM3_IDR_424_519",0.393402471511723
"Q49AM3_IDR_83_299",0.606597528488277
"Q49AN0_IDR_520_593",1
"Q49AR2_IDR_166_232",1
"Q49MG5_IDR_1_464",0.345399100767669
"Q49MG5_IDR_468_547",0.319009801866572
"Q49MG5_IDR_567_647",0.335591097365759
"Q49MI3_IDR_1_42",1
"Q4AC94_IDR_1563_1630",0.199698545338622
"Q4AC94_IDR_171_338",0.187736821199738
"Q4AC94_IDR_1772_2332",0.193335563110343
"Q4AC94_IDR_454_523",0.224355207239439
"Q4AC94_IDR_709_799",0.194873863111858
"Q4AC99_IDR_87_135",1
"Q4ADV7_IDR_1129_1223",0.327850515868233
"Q4ADV7_IDR_1352_1419",0.337952544182003
"Q4ADV7_IDR_987_1053",0.334196939949764
"Q4FZB7_IDR_1_69",0.259027776941799
"Q4FZB7_IDR_334_741",0.440953804714091
"Q4FZB7_IDR_811_846",0.30001841834411
"Q4G163_IDR_582_617",0.283618297718261
"Q4G163_IDR_678_708",0.289252014207786
"Q4G176_IDR_1_41",1
"Q4G1C9_IDR_291_344",1
"Q4JDL3_IDR_1_117",1
"Q4KMG0_IDR_1166_1216",1
"Q4KMG9_IDR_148_183",1
"Q4KMP7_IDR_1_300",0.455033409037172
"Q4KMP7_IDR_622_808",0.544966590962828
"Q4KMQ2_IDR_1_55",1
"Q4KMZ1_IDR_384_454",0.47902540474061
"Q4KMZ1_IDR_40_382",0.52097459525939
"Q4KWH8_IDR_448_593",0.476161214739594
"Q4KWH8_IDR_863_1611",0.523838785260406
"Q4L180_IDR_1068_1135",0.198563569039575
"Q4L180_IDR_1_71",0.208110003511628
"Q4L180_IDR_340_385",0.198565982247264
"Q4L180_IDR_598_639",0.204215602003518
"Q4L180_IDR_762_1024",0.190544843198017
"Q4LE39_IDR_128_168",0.239738526768494
"Q504T8_IDR_315_452",0.547143165800236
"Q504U0_IDR_1_52",1
"Q504Y0_IDR_1_40",0.310728014308502
"Q504Y0_IDR_263_303",0.366264799543933
"Q504Y0_IDR_472_534",0.323007186147564
"Q504Y2_IDR_33_127",1
"Q504Y3_IDR_200_319",1
"Q50LG9_IDR_366_406",1
"Q52LD8_IDR_169_241",0.511389444182561
"Q52LD8_IDR_404_501",0.488610555817439
"Q52LG2_IDR_1_117",1
"Q52LJ0_IDR_307_433",1
"Q52LR7_IDR_277_450",0.549193066335173
"Q52LR7_IDR_463_807",0.450806933664827
"Q52LW3_IDR_1_37",0.24982356463459
"Q52LW3_IDR_157_187",0.261952635701286
"Q52LW3_IDR_472_601",0.244793948026677
"Q52LW3_IDR_889_1261",0.243429851637447
"Q52M93_IDR_49_101",1
"Q52MB2_IDR_66_171",1
"Q53FD0_IDR_413_456",0.467603536167476
"Q53FE4_IDR_226_359",0.510726765816431
"Q53FE4_IDR_67_172",0.489273234183569
"Q53FP2_IDR_134_167",1
"Q53GA4_IDR_112_152",1
"Q53GG5_IDR_90_288",1
"Q53GI3_IDR_1_38",0.490420910747765
"Q53GI3_IDR_145_355",0.509579089252235
"Q53GL0_IDR_136_349",1
"Q53GL7_IDR_287_398",0.500862175796644
"Q53GL7_IDR_553_706",0.499137824203356
"Q53GS7_IDR_1_139",0.476920214825364
"Q53GS7_IDR_327_379",0.523079785174636
"Q53GS9_IDR_1_101",1
"Q53GT1_IDR_600_634",1
"Q53H80_IDR_1_139",1
"Q53HC0_IDR_126_331",0.491812057541463
"Q53HC0_IDR_1_84",0.508187942458537
"Q53HC5_IDR_1_34",1
"Q562E7_IDR_1572_1605",0.24108551436635
"Q562F6_IDR_1_1265",1
"Q567U6_IDR_154_200",0.356490306923809
"Q567U6_IDR_212_280",0.317269168108403
"Q567U6_IDR_423_454",0.326240524967788
"Q569G3_IDR_36_115",1
"Q569H4_IDR_1_36",0.506282471551327
"Q569H4_IDR_43_304",0.493717528448673
"Q569K6_IDR_133_218",0.505081385294891
"Q569K6_IDR_517_752",0.494918614705109
"Q56A73_IDR_1_38",1
"Q56NI9_IDR_1_370",1
"Q56P03_IDR_1_134",1
"Q56UN5_IDR_1_37",0.198139804932012
"Q56UN5_IDR_43_81",0.199240203505138
"Q56UN5_IDR_490_956",0.203882815967595
"Q56UN5_IDR_90_488",0.188991656330494
"Q56UN5_IDR_980_1030",0.209745519264762
"Q56VL3_IDR_118_154",0.514196536361974
"Q56VL3_IDR_1_31",0.485803463638026
"Q5BJF6_IDR_1_182",1
"Q5BJH2_IDR_1_44",1
"Q5BJH7_IDR_1_69",1
"Q5BKU9_IDR_1_87",1
"Q5BKX5_IDR_1_71",1
"Q5BKX8_IDR_1_36",0.499771833369131
"Q5BKX8_IDR_49_364",0.500228166630869
"Q5BKY9_IDR_71_247",1
"Q5BKZ1_IDR_1_307",0.497328187636518
"Q5BKZ1_IDR_469_582",0.502671812363482
"Q5BLP8_IDR_1_40",1
"Q5BVD1_IDR_1_94",1
"Q5C9Z4_IDR_1_348",1
"Q5CZA5_IDR_66_200",1
"Q5CZC0_IDR_154_680",0.0586660129457257
"Q5CZC0_IDR_1719_1749",0.056137193202003
"Q5CZC0_IDR_2195_2243",0.0561599760182187
"Q5CZC0_IDR_2562_2598",0.0572109933414159
"Q5CZC0_IDR_7_42",0.0539672427002713
"Q5CZC0_IDR_844_879",0.05748458686196
"Q5EBL2_IDR_1_35",0.334072297728163
"Q5EBL2_IDR_251_283",0.334861861586742
"Q5EBL2_IDR_735_768",0.331065840685095
"Q5EBL4_IDR_235_289",0.509029330725792
"Q5EBL4_IDR_322_403",0.490970669274208
"Q5F1R6_IDR_271_310",0.437345477426926
"Q5F1R6_IDR_353_481",0.562654522573074
"Q5FBB7_IDR_101_539",0.667902848378412
"Q5FBB7_IDR_1_92",0.332097151621588
"Q5FWE3_IDR_20_454",0.499781891750662
"Q5FWE3_IDR_721_972",0.500218108249338
"Q5FWF4_IDR_499_619",0.752679147482269
"Q5FWF4_IDR_646_721",0.247320852517731
"Q5FWF5_IDR_1_610",1
"Q5FWF6_IDR_73_174",1
"Q5FYB0_IDR_1_73",0.361568503925457
"Q5FYB0_IDR_559_599",0.638431496074544
"Q5GH72_IDR_117_172",0.330965169782582
"Q5GH72_IDR_1_48",0.330675057475074
"Q5GH72_IDR_446_497",0.338359772742344
"Q5H9J7_IDR_1_68",1
"Q5H9L2_IDR_1_206",1
"Q5H9L4_IDR_1_93",0.49505216414905
"Q5H9L4_IDR_286_391",0.50494783585095
"Q5H9M0_IDR_102_389",0.704966381740631
"Q5H9M0_IDR_506_539",0.295033618259369
"Q5H9R7_IDR_502_873",1
"Q5HY64_IDR_1_50",0.352644435539547
"Q5HY64_IDR_52_854",0.323492476985033
"Q5HY64_IDR_897_931",0.32386308747542
"Q5HY92_IDR_81_460",1
"Q5HYC2_IDR_1_72",0.33290955663268
"Q5HYC2_IDR_217_252",0.306564621940542
"Q5HYC2_IDR_489_2103",0.360525821426779
"Q5HYI7_IDR_246_312",1
"Q5HYJ3_IDR_140_260",0.278235067909285
"Q5HYJ3_IDR_1_77",0.240253454226097
"Q5HYJ3_IDR_301_339",0.245231434751642
"Q5HYJ3_IDR_83_126",0.236280043112975
"Q5HYK3_IDR_1_52",1
"Q5HYK7_IDR_1_412",1
"Q5HYK9_IDR_66_254",1
"Q5HYM0_IDR_1_104",0.251186002044613
"Q5HYM0_IDR_151_187",0.257085043054625
"Q5HYM0_IDR_349_514",0.244147518842338
"Q5HYM0_IDR_542_574",0.247581436058424
"Q5HYN5_IDR_1_118",1
"Q5JNZ3_IDR_118_248",0.513409437698836
"Q5JPB2_IDR_1_1672",1
"Q5JPH6_IDR_1_33",1
"Q5JPI3_IDR_103_133",1
"Q5JQC4_IDR_1_107",0.484163469512934
"Q5JQC4_IDR_147_288",0.515836530487066
"Q5JQC9_IDR_283_324",0.337696631880236
"Q5JQC9_IDR_452_637",0.32420321045857
"Q5JQC9_IDR_640_753",0.338100157661194
"Q5JQS6_IDR_1_64",1
"Q5JR12_IDR_1_67",1
"Q5JR59_IDR_1_1002",0.496882339168115
"Q5JR59_IDR_1336_1369",0.503117660831885
"Q5JR98_IDR_1_102",1
"Q5JRA6_IDR_126_1149",0.270148056886034
"Q5JRA6_IDR_1416_1486",0.248943014386227
"Q5JRA6_IDR_1554_1642",0.247443625206225
"Q5JRA6_IDR_1644_1907",0.233465303521514
"Q5JRC9_IDR_1_600",1
"Q5JRK9_IDR_1_111",1
"Q5JRM2_IDR_15_338",1
"Q5JRV8_IDR_1_46",0.582476698988031
"Q5JRV8_IDR_248_328",0.417523301011969
"Q5JRX3_IDR_806_836",1
"Q5JS13_IDR_1_37",0.514669359696915
"Q5JS13_IDR_284_417",0.485330640303085
"Q5JSH3_IDR_1_478",0.667093250834217
"Q5JSH3_IDR_553_589",0.332906749165783
"Q5JSJ4_IDR_563_766",1
"Q5JTD0_IDR_1_173",0.496634654172968
"Q5JTD0_IDR_182_557",0.503365345827032
"Q5JTH9_IDR_1044_1147",0.286961538242181
"Q5JTH9_IDR_1159_1297",0.418120789972198
"Q5JTH9_IDR_1_96",0.294917671785621
"Q5JTV8_IDR_23_343",1
"Q5JTW2_IDR_325_470",0.56486469310493
"Q5JTW2_IDR_543_689",0.43513530689507
"Q5JTY5_IDR_1_38",1
"Q5JTZ5_IDR_84_239",1
"Q5JTZ9_IDR_1_35",1
"Q5JU00_IDR_1_59",1
"Q5JU67_IDR_1_38",0.643790285059555
"Q5JU67_IDR_413_453",0.356209714940445
"Q5JU85_IDR_1092_1488",0.495680028151554
"Q5JU85_IDR_1_753",0.504319971848446
"Q5JUK2_IDR_111_304",0.497035222732717
"Q5JUK2_IDR_1_60",0.502964777267283
"Q5JUK3_IDR_1030_1116",0.351557161203994
"Q5JUK3_IDR_1_48",0.32282725958408
"Q5JUK3_IDR_621_729",0.325615579211926
"Q5JUK9_IDR_1_113",1
"Q5JUX0_IDR_1_46",1
"Q5JVG2_IDR_59_209",1
"Q5JVS0_IDR_33_288",0.506921283814617
"Q5JVS0_IDR_363_400",0.493078716185383
"Q5JVX7_IDR_1_168",0.490296011790243
"Q5JVX7_IDR_260_310",0.509703988209757
"Q5JWF2_IDR_1_659",1
"Q5JWR5_IDR_549_674",0.238008569067976
"Q5JY77_IDR_1_1117",1
"Q5JYT7_IDR_1055_1200",0.483283581463776
"Q5JYT7_IDR_192_561",0.516716418536224
"Q5K4E3_IDR_1_43",1
"Q5K4L6_IDR_118_161",1
"Q5K651_IDR_80_155",1
"Q5KSL6_IDR_1_214",0.505651564265841
"Q5KSL6_IDR_726_839",0.494348435734159
"Q5KU26_IDR_394_605",1
"Q5M775_IDR_1_395",0.320886594563045
"Q5M775_IDR_532_584",0.334938093566986
"Q5M775_IDR_716_956",0.344175311869969
"Q5M7Z0_IDR_1_139",1
"Q5M8T2_IDR_305_382",1
"Q5M9N0_IDR_1_101",0.513633211576996
"Q5M9N0_IDR_797_1113",0.486366788423004
"Q5M9Q1_IDR_1_294",1
"Q5MAI5_IDR_292_379",1
"Q5MCW4_IDR_61_185",1
"Q5MIZ7_IDR_684_849",1
"Q5MJ07_IDR_1_46",1
"Q5MJ10_IDR_1_55",0.534463479273022
"Q5MJ10_IDR_58_180",0.465536520726978
"Q5MJ68_IDR_1_53",0.50741174812445
"Q5MJ68_IDR_220_250",0.49258825187555
"Q5MJ70_IDR_1_63",0.531197323848266
"Q5MJ70_IDR_211_307",0.468802676151733
"Q5MNV8_IDR_1_37",1
"Q5QGZ9_IDR_13_103",1
"Q5QJ38_IDR_93_904",1
"Q5QJE6_IDR_1_488",0.728637519164672
"Q5QJE6_IDR_494_641",0.271362480835328
"Q5QNW6_IDR_1_36",1
"Q5QP82_IDR_1_60",1
"Q5R372_IDR_462_502",0.503078672401853
"Q5R372_IDR_66_125",0.496921327598147
"Q5R3F8_IDR_261_295",0.257916884001719
"Q5R3F8_IDR_448_495",0.246634706495619
"Q5R3F8_IDR_508_546",0.25845313740723
"Q5R3F8_IDR_557_730",0.236995272095433
"Q5RHP9_IDR_101_280",0.483541501750829
"Q5RHP9_IDR_403_1530",0.516458498249171
"Q5RIA9_IDR_1_38",1
"Q5RKV6_IDR_1_31",1
"Q5RL73_IDR_144_305",1
"Q5SGD2_IDR_47_79",1
"Q5SNT2_IDR_372_629",1
"Q5SQ80_IDR_221_524",1
"Q5SQH8_IDR_1_111",1
"Q5SQI0_IDR_193_394",1
"Q5SQQ9_IDR_1_118",0.591459230921478
"Q5SQQ9_IDR_122_334",0.408540769078522
"Q5SQS8_IDR_115_154",0.329931734178443
"Q5SQS8_IDR_1_33",0.343083197113393
"Q5SQS8_IDR_156_274",0.326985068708163
"Q5SR56_IDR_1_39",0.497559230413624
"Q5SR56_IDR_451_506",0.502440769586376
"Q5SRE5_IDR_1506_1542",1
"Q5SVQ8_IDR_735_765",0.443986031165973
"Q5SVZ6_IDR_1_46",0.507952444888087
"Q5SVZ6_IDR_315_429",0.492047555111913
"Q5SW24_IDR_1_745",1
"Q5SW79_IDR_102_1416",0.507755229560612
"Q5SW79_IDR_1504_1584",0.492244770439388
"Q5SW96_IDR_178_308",1
"Q5SWH9_IDR_1_86",1
"Q5SWX8_IDR_386_424",1
"Q5SXM1_IDR_1_94",1
"Q5SXM2_IDR_1391_1469",0.333630470681973
"Q5SXM2_IDR_1_79",0.233449007637074
"Q5SXM2_IDR_501_790",0.217156892694419
"Q5SXM2_IDR_811_1269",0.215763628986534
"Q5SXM8_IDR_1_63",1
"Q5SY16_IDR_1_110",0.524228831904079
"Q5SY16_IDR_672_702",0.475771168095921
"Q5SYB0_IDR_1347_1395",0.444442821634598
"Q5SYB0_IDR_505_1325",0.555557178365402
"Q5SYC1_IDR_273_327",1
"Q5T036_IDR_1_140",1
"Q5T089_IDR_390_428",0.501914141571841
"Q5T089_IDR_467_497",0.498085858428159
"Q5T0B9_IDR_1_310",1
"Q5T0D9_IDR_1_58",1
"Q5T0F9_IDR_1_308",0.336881322466918
"Q5T0F9_IDR_325_418",0.322547150904625
"Q5T0F9_IDR_430_532",0.340571526628457
"Q5T0J7_IDR_107_172",1
"Q5T0L3_IDR_121_168",0.340547802556075
"Q5T0L3_IDR_226_261",0.331622139544068
"Q5T0L3_IDR_5_82",0.327830057899857
"Q5T0N5_IDR_284_373",0.495147702715564
"Q5T0N5_IDR_438_534",0.504852297284436
"Q5T0T0_IDR_1_76",0.492343270494394
"Q5T0T0_IDR_244_291",0.507656729505606
"Q5T0W9_IDR_284_1011",1
"Q5T0Z8_IDR_1_35",0.508229067916093
"Q5T0Z8_IDR_85_1188",0.491770932083907
"Q5T292_IDR_66_105",1
"Q5T2D2_IDR_126_275",1
"Q5T2D3_IDR_1_49",0.318167100108566
"Q5T2D3_IDR_191_254",0.325184362152855
"Q5T2D3_IDR_273_388",0.356648537738579
"Q5T2E6_IDR_323_355",1
"Q5T2R2_IDR_1_90",1
"Q5T2S8_IDR_312_444",1
"Q5T2T1_IDR_302_345",1
"Q5T2W1_IDR_472_519",1
"Q5T3F8_IDR_737_771",0.484512530267065
"Q5T3F8_IDR_778_832",0.515487469732935
"Q5T3J3_IDR_237_292",0.170693513174686
"Q5T3J3_IDR_295_350",0.173304005908671
"Q5T3J3_IDR_373_569",0.182903877026917
"Q5T3J3_IDR_590_728",0.304350270253105
"Q5T3J3_IDR_61_147",0.168748333636621
"Q5T3U5_IDR_824_864",1
"Q5T440_IDR_1_44",1
"Q5T442_IDR_107_203",0.529184633304121
"Q5T4S7_IDR_2708_2965",0.150788267992854
"Q5T4S7_IDR_3334_3387",0.137905932157712
"Q5T4T6_IDR_405_709",1
