"","GO0005654_nucleoplasm"
"Q16549_IDR_1_46",0.497177640937164
"Q16549_IDR_694_748",0.502822359062836
"Q16552_IDR_1_40",1
"Q16555_IDR_509_572",1
"Q16558_IDR_1_36",1
"Q16559_IDR_63_108",1
"Q16560_IDR_142_246",1
"Q16566_IDR_340_473",1
"Q16630_IDR_481_551",0.457162227658625
"Q16633_IDR_1_256",1
"Q16637_IDR_145_255",0.490052387492331
"Q16637_IDR_57_87",0.509947612507669
"Q16643_IDR_136_617",1
"Q16644_IDR_1_35",0.487721922685902
"Q16644_IDR_345_382",0.512278077314098
"Q16649_IDR_1_427",1
"Q16650_IDR_21_95",0.341555592717514
"Q16650_IDR_385_502",0.342629834115561
"Q16650_IDR_559_670",0.315814573166926
"Q16651_IDR_1_40",1
"Q16655_IDR_1_40",0.486780811437881
"Q16655_IDR_49_118",0.513219188562119
"Q16656_IDR_1_100",1
"Q16659_IDR_323_353",0.331037480905486
"Q16659_IDR_355_434",0.335557927717397
"Q16659_IDR_483_525",0.333404591377117
"Q16665_IDR_360_408",0.436009957642
"Q16778_IDR_1_36",1
"Q16790_IDR_1_137",1
"Q16795_IDR_1_46",1
"Q16798_IDR_1_48",1
"Q16799_IDR_1_196",0.483968703603111
"Q16799_IDR_202_579",0.516031296396889
"Q16819_IDR_1_36",0.480345525596266
"Q16819_IDR_605_663",0.519654474403734
"Q16821_IDR_1_59",0.309045126998125
"Q16821_IDR_235_795",0.382103819183821
"Q16821_IDR_799_1072",0.308851053818054
"Q16825_IDR_308_857",1
"Q16828_IDR_150_203",0.524660914445568
"Q16828_IDR_351_381",0.475339085554432
"Q16829_IDR_1_51",0.403473035593873
"Q16829_IDR_189_240",0.306913103269404
"Q16829_IDR_388_419",0.289613861136723
"Q16832_IDR_372_488",0.478238795617361
"Q16832_IDR_491_551",0.521761204382639
"Q16842_IDR_1_31",1
"Q17RC7_IDR_1_134",1
"Q17RD7_IDR_31_346",1
"Q17RG1_IDR_652_752",1
"Q17RM4_IDR_655_714",1
"Q17RN3_IDR_317_349",1
"Q17RQ9_IDR_332_366",0.482348972035976
"Q17RQ9_IDR_541_610",0.517651027964024
"Q17RS7_IDR_460_890",1
"Q17RW2_IDR_1_35",0.402744611970029
"Q17RW2_IDR_239_1507",0.597255388029971
"Q17RY0_IDR_12_394",1
"Q17RY6_IDR_1_37",1
"Q18PE1_IDR_205_404",0.472867638535184
"Q18PE1_IDR_406_484",0.527132361464816
"Q19T08_IDR_20_178",1
"Q1A5X6_IDR_1_38",0.489005082604983
"Q1A5X6_IDR_65_100",0.510994917395017
"Q1ED39_IDR_1_353",1
"Q1EHB4_IDR_560_618",1
"Q1HG43_IDR_296_343",1
"Q2I0M5_IDR_191_234",0.379816384820508
"Q2KHM9_IDR_1_59",0.293032917261103
"Q2KHM9_IDR_375_742",0.370955742873985
"Q2KHM9_IDR_61_362",0.336011339864912
"Q2KHR2_IDR_156_1286",0.789425843791667
"Q2KHR2_IDR_65_127",0.210574156208333
"Q2KHR3_IDR_1_1549",1
"Q2KHT3_IDR_349_476",0.524622230042685
"Q2KHT3_IDR_832_1053",0.475377769957315
"Q2KJY2_IDR_1_127",0.164994307955841
"Q2KJY2_IDR_1237_1966",0.167503783833993
"Q2KJY2_IDR_169_315",0.175805395114333
"Q2KJY2_IDR_324_412",0.1779480976179
"Q2KJY2_IDR_802_853",0.168293774976866
"Q2KJY2_IDR_898_1169",0.145454640501068
"Q2L4Q9_IDR_1_34",1
"Q2LD37_IDR_1192_1473",0.0621808712155331
"Q2LD37_IDR_1573_1603",0.0557022483874577
"Q2LD37_IDR_160_190",0.0568443845100837
"Q2LD37_IDR_1675_1707",0.0666709040987386
"Q2M243_IDR_592_656",0.490495585094787
"Q2M296_IDR_256_301",1
"Q2M2E3_IDR_1_65",0.498601881428699
"Q2M2E3_IDR_217_257",0.501398118571301
"Q2M2H8_IDR_1_37",0.373672712103797
"Q2M2H8_IDR_1811_2515",0.626327287896203
"Q2M2I3_IDR_292_478",1
"Q2M2I5_IDR_1_107",0.537602856424068
"Q2M2I5_IDR_452_499",0.462397143575932
"Q2M2I8_IDR_1_31",0.419421804303375
"Q2M2I8_IDR_323_958",0.580578195696625
"Q2M2Z5_IDR_1_80",0.515355326219526
"Q2M2Z5_IDR_90_673",0.484644673780474
"Q2M385_IDR_683_716",1
"Q2M389_IDR_1137_1173",1
"Q2M3C6_IDR_1_78",0.505646312729565
"Q2M3C6_IDR_269_481",0.494353687270435
"Q2M3C7_IDR_1_41",0.149572787854055
"Q2M3C7_IDR_192_451",0.141148432951987
"Q2NKX8_IDR_669_1196",1
"Q2NKX9_IDR_25_103",1
"Q2NL68_IDR_1_480",1
"Q2NL82_IDR_1_77",0.318913546064449
"Q2NL82_IDR_312_393",0.313228265201272
"Q2NL82_IDR_408_472",0.367858188734279
"Q2NL98_IDR_128_169",1
"Q2PPJ7_IDR_318_376",0.247495617190992
"Q2PPJ7_IDR_444_501",0.243324947296932
"Q2PPJ7_IDR_667_907",0.270631634798801
"Q2TAL8_IDR_335_471",0.298253864443385
"Q2TAZ0_IDR_111_146",0.132500034101181
"Q2TAZ0_IDR_1245_1307",0.134084137812408
"Q2TAZ0_IDR_1319_1355",0.140717820430616
"Q2TAZ0_IDR_1439_1474",0.140413987303309
"Q2TAZ0_IDR_1608_1658",0.163260919915035
"Q2TAZ0_IDR_337_417",0.136624386902963
"Q2TAZ0_IDR_879_920",0.152398713534488
"Q2TB10_IDR_1_360",0.203523946819411
"Q2TB10_IDR_383_482",0.359461567718461
"Q2TB10_IDR_573_608",0.226689357697931
"Q2TB10_IDR_622_664",0.210325127764197
"Q2TB18_IDR_621_653",1
"Q2TBA0_IDR_264_297",1
"Q2TBC4_IDR_214_316",1
"Q2TBE0_IDR_1_506",0.555212831219798
"Q2Y0W8_IDR_219_284",0.337102543135017
"Q2Y0W8_IDR_57_92",0.353378031292802
"Q2YD98_IDR_210_288",0.315807742148005
"Q2YD98_IDR_384_555",0.319741646031493
"Q2YD98_IDR_557_709",0.364450611820502
"Q32M45_IDR_1_106",1
"Q32M78_IDR_69_193",1
"Q32M84_IDR_1_55",1
"Q32MH5_IDR_232_876",1
"Q32MK0_IDR_1_484",1
"Q32MQ0_IDR_1_723",1
"Q32MZ4_IDR_1_808",1
"Q32NC0_IDR_115_186",1
"Q32P28_IDR_700_736",1
"Q32P44_IDR_1_41",0.475465782993747
"Q3KNS6_IDR_88_136",1
"Q3KNV8_IDR_103_166",1
"Q3KNW1_IDR_10_148",1
"Q3KNW5_IDR_316_377",1
"Q3KP22_IDR_63_153",1
"Q3KP31_IDR_19_108",1
"Q3KP44_IDR_420_488",0.485632177520749
"Q3KP44_IDR_522_562",0.514367822479252
"Q3KP66_IDR_1_120",0.535244947954128
"Q3KP66_IDR_209_629",0.464755052045872
"Q3KQU3_IDR_1_827",1
"Q3KQV3_IDR_59_209",0.480665361989419
"Q3KQV3_IDR_602_632",0.519334638010581
"Q3KR16_IDR_1_98",0.445257511303345
"Q3KR16_IDR_517_765",0.554742488696655
"Q3KR37_IDR_1_82",0.361742138851087
"Q3KR37_IDR_225_363",0.32537070740794
"Q3KR37_IDR_543_646",0.312887153740972
"Q3L8U1_IDR_1448_1485",0.164587899839566
"Q3L8U1_IDR_1_706",0.410332007632986
"Q3SY46_IDR_1_35",1
"Q3SY52_IDR_115_232",0.510447746681058
"Q3SY52_IDR_70_112",0.489552253318942
"Q3SY56_IDR_1_228",0.502323033331393
"Q3SY56_IDR_331_376",0.497676966668607
"Q3SY84_IDR_1_76",0.495801192744064
"Q3SY84_IDR_460_523",0.504198807255936
"Q3SYB3_IDR_1_106",0.526026505050618
"Q3SYB3_IDR_249_402",0.473973494949382
"Q3SYG4_IDR_826_887",1
"Q3T8J9_IDR_1_535",0.169336832402811
"Q3T8J9_IDR_1782_2150",0.164125995511055
"Q3T8J9_IDR_2210_2241",0.16032167620048
"Q3T8J9_IDR_542_593",0.159090529428966
"Q3V5L5_IDR_1_104",1
"Q3T8J9_IDR_598_707",0.179363170050458
"Q3T8J9_IDR_932_1622",0.16776179640623
"Q3V6T2_IDR_219_256",0.22207017129628
"Q3V6T2_IDR_325_709",0.276739999362444
"Q3V6T2_IDR_897_1045",0.260103141213197
"Q494U1_IDR_1_47",0.490954385451247
"Q494U1_IDR_318_583",0.509045614548753
"Q494V2_IDR_1_151",0.250964331878676
"Q494V2_IDR_206_252",0.249321236655657
"Q494V2_IDR_275_383",0.235173114440726
"Q494V2_IDR_547_605",0.264541317024941
"Q494W8_IDR_259_296",0.503898460105512
"Q494W8_IDR_302_337",0.496101539894488
"Q494X3_IDR_1_130",1
"Q495A1_IDR_166_222",1
"Q495C1_IDR_105_229",0.50969403806748
"Q495C1_IDR_238_297",0.49030596193252
"Q495M3_IDR_1_51",1
"Q495M9_IDR_152_254",0.471219840602121
"Q495M9_IDR_258_387",0.528780159397879
"Q495N2_IDR_1_40",1
"Q495T6_IDR_1_51",0.494796757989351
"Q495T6_IDR_54_84",0.505203242010649
"Q495W5_IDR_1_38",1
"Q495Y8_IDR_1_187",1
"Q49AM3_IDR_424_519",0.438358888456744
"Q49AM3_IDR_83_299",0.561641111543256
"Q49AN0_IDR_520_593",1
"Q49AR2_IDR_166_232",1
"Q49MG5_IDR_1_464",0.366432594150371
"Q49MG5_IDR_468_547",0.326573727958174
"Q49MG5_IDR_567_647",0.306993677891455
"Q49MI3_IDR_1_42",1
"Q4AC94_IDR_1563_1630",0.181200893706834
"Q4AC94_IDR_171_338",0.222700306974807
"Q4AC94_IDR_1772_2332",0.220329392636956
"Q4AC94_IDR_454_523",0.194613948293025
"Q4AC94_IDR_709_799",0.181155458388379
"Q4AC99_IDR_87_135",1
"Q4ADV7_IDR_1129_1223",0.321661993730532
"Q4ADV7_IDR_1352_1419",0.347515417639074
"Q4ADV7_IDR_987_1053",0.330822588630393
"Q4FZB7_IDR_1_69",0.282203393983799
"Q4FZB7_IDR_334_741",0.36491449874126
"Q4FZB7_IDR_811_846",0.352882107274941
"Q4G163_IDR_582_617",0.327803726580777
"Q4G163_IDR_678_708",0.31960964370982
"Q4G176_IDR_1_41",1
"Q4G1C9_IDR_291_344",1
"Q4JDL3_IDR_1_117",1
"Q4KMG0_IDR_1166_1216",1
"Q4KMG9_IDR_148_183",1
"Q4KMP7_IDR_1_300",0.46091420422824
"Q4KMP7_IDR_622_808",0.53908579577176
"Q4KMQ2_IDR_1_55",1
"Q4KMZ1_IDR_384_454",0.530210157920357
"Q4KMZ1_IDR_40_382",0.469789842079643
"Q4KWH8_IDR_448_593",0.514093458098668
"Q4KWH8_IDR_863_1611",0.485906541901332
"Q4L180_IDR_1068_1135",0.190110104768922
"Q4L180_IDR_1_71",0.187206586950232
"Q4L180_IDR_340_385",0.170635645346444
"Q4L180_IDR_598_639",0.180801495575064
"Q4L180_IDR_762_1024",0.271246167359338
"Q4LE39_IDR_128_168",0.255683820126356
"Q504T8_IDR_315_452",0.530392726097685
"Q504U0_IDR_1_52",1
"Q504Y0_IDR_1_40",0.310691712263948
"Q504Y0_IDR_263_303",0.351674304487399
"Q504Y0_IDR_472_534",0.337633983248653
"Q504Y2_IDR_33_127",1
"Q504Y3_IDR_200_319",1
"Q50LG9_IDR_366_406",1
"Q52LD8_IDR_169_241",0.507629606155985
"Q52LD8_IDR_404_501",0.492370393844015
"Q52LG2_IDR_1_117",1
"Q52LJ0_IDR_307_433",1
"Q52LR7_IDR_277_450",0.447396820498841
"Q52LR7_IDR_463_807",0.552603179501159
"Q52LW3_IDR_1_37",0.295884383146339
"Q52LW3_IDR_157_187",0.241081585563833
"Q52LW3_IDR_472_601",0.233602746274538
"Q52LW3_IDR_889_1261",0.22943128501529
"Q52M93_IDR_49_101",1
"Q52MB2_IDR_66_171",1
"Q53FD0_IDR_413_456",0.477171146868619
"Q53FE4_IDR_226_359",0.547872714616102
"Q53FE4_IDR_67_172",0.452127285383898
"Q53FP2_IDR_134_167",1
"Q53GA4_IDR_112_152",1
"Q53GG5_IDR_90_288",1
"Q53GI3_IDR_1_38",0.521458863963026
"Q53GI3_IDR_145_355",0.478541136036974
"Q53GL0_IDR_136_349",1
"Q53GL7_IDR_287_398",0.512925115743021
"Q53GL7_IDR_553_706",0.487074884256979
"Q53GS7_IDR_1_139",0.454360061584229
"Q53GS7_IDR_327_379",0.545639938415771
"Q53GS9_IDR_1_101",1
"Q53GT1_IDR_600_634",1
"Q53H80_IDR_1_139",1
"Q53HC0_IDR_126_331",0.499992486382711
"Q53HC0_IDR_1_84",0.500007513617289
"Q53HC5_IDR_1_34",1
"Q562E7_IDR_1572_1605",0.238562318080926
"Q562F6_IDR_1_1265",1
"Q567U6_IDR_154_200",0.359317329129677
"Q567U6_IDR_212_280",0.318082161769863
"Q567U6_IDR_423_454",0.32260050910046
"Q569G3_IDR_36_115",1
"Q569H4_IDR_1_36",0.512981907731904
"Q569H4_IDR_43_304",0.487018092268096
"Q569K6_IDR_133_218",0.452944101672857
"Q569K6_IDR_517_752",0.547055898327143
"Q56A73_IDR_1_38",1
"Q56NI9_IDR_1_370",1
"Q56P03_IDR_1_134",1
"Q56UN5_IDR_1_37",0.200857142082828
"Q56UN5_IDR_43_81",0.207193588901279
"Q56UN5_IDR_490_956",0.197275918637559
"Q56UN5_IDR_90_488",0.190500740301594
"Q56UN5_IDR_980_1030",0.20417261007674
"Q56VL3_IDR_118_154",0.490256402952189
"Q56VL3_IDR_1_31",0.509743597047811
"Q5BJF6_IDR_1_182",1
"Q5BJH2_IDR_1_44",1
"Q5BJH7_IDR_1_69",1
"Q5BKU9_IDR_1_87",1
"Q5BKX5_IDR_1_71",1
"Q5BKX8_IDR_1_36",0.451683373582102
"Q5BKX8_IDR_49_364",0.548316626417898
"Q5BKY9_IDR_71_247",1
"Q5BKZ1_IDR_1_307",0.462689040837812
"Q5BKZ1_IDR_469_582",0.537310959162188
"Q5BLP8_IDR_1_40",1
"Q5BVD1_IDR_1_94",1
"Q5C9Z4_IDR_1_348",1
"Q5CZA5_IDR_66_200",1
"Q5CZC0_IDR_154_680",0.0594044809876813
"Q5CZC0_IDR_1719_1749",0.0548333019250978
"Q5CZC0_IDR_2195_2243",0.0539547515336863
"Q5CZC0_IDR_2562_2598",0.0621131665160653
"Q5CZC0_IDR_7_42",0.051407726225293
"Q5CZC0_IDR_844_879",0.0579987033142415
"Q5EBL2_IDR_1_35",0.322903840609834
"Q5EBL2_IDR_251_283",0.347710338883465
"Q5EBL2_IDR_735_768",0.329385820506701
"Q5EBL4_IDR_235_289",0.496208935685195
"Q5EBL4_IDR_322_403",0.503791064314805
"Q5F1R6_IDR_271_310",0.463361750205918
"Q5F1R6_IDR_353_481",0.536638249794082
"Q5FBB7_IDR_101_539",0.499758166951811
"Q5FBB7_IDR_1_92",0.500241833048189
"Q5FWE3_IDR_20_454",0.460714891341641
"Q5FWE3_IDR_721_972",0.539285108658359
"Q5FWF4_IDR_499_619",0.521554658919556
"Q5FWF4_IDR_646_721",0.478445341080444
"Q5FWF5_IDR_1_610",1
"Q5FWF6_IDR_73_174",1
"Q5FYB0_IDR_1_73",0.428775185950996
"Q5FYB0_IDR_559_599",0.571224814049004
"Q5GH72_IDR_117_172",0.357202719097768
"Q5GH72_IDR_1_48",0.336027537178168
"Q5GH72_IDR_446_497",0.306769743724064
"Q5H9J7_IDR_1_68",1
"Q5H9L2_IDR_1_206",1
"Q5H9L4_IDR_1_93",0.459424614814016
"Q5H9L4_IDR_286_391",0.540575385185984
"Q5H9M0_IDR_102_389",0.590312822697892
"Q5H9M0_IDR_506_539",0.409687177302108
"Q5H9R7_IDR_502_873",1
"Q5HY64_IDR_1_50",0.356130812875435
"Q5HY64_IDR_52_854",0.355552639680678
"Q5HY64_IDR_897_931",0.288316547443887
"Q5HY92_IDR_81_460",1
"Q5HYC2_IDR_1_72",0.341468333963747
"Q5HYC2_IDR_217_252",0.286906731333746
"Q5HYC2_IDR_489_2103",0.371624934702507
"Q5HYI7_IDR_246_312",1
"Q5HYJ3_IDR_140_260",0.284358330871576
"Q5HYJ3_IDR_1_77",0.246564295845305
"Q5HYJ3_IDR_301_339",0.237049640867938
"Q5HYJ3_IDR_83_126",0.23202773241518
"Q5HYK3_IDR_1_52",1
"Q5HYK7_IDR_1_412",1
"Q5HYK9_IDR_66_254",1
"Q5HYM0_IDR_1_104",0.245252932682646
"Q5HYM0_IDR_151_187",0.267675567187539
"Q5HYM0_IDR_349_514",0.237063650141219
"Q5HYM0_IDR_542_574",0.250007849988596
"Q5HYN5_IDR_1_118",1
"Q5JNZ3_IDR_118_248",0.484738284203108
"Q5JPB2_IDR_1_1672",1
"Q5JPH6_IDR_1_33",1
"Q5JPI3_IDR_103_133",1
"Q5JQC4_IDR_1_107",0.473445312776097
"Q5JQC4_IDR_147_288",0.526554687223903
"Q5JQC9_IDR_283_324",0.316462921588469
"Q5JQC9_IDR_452_637",0.3412934854229
"Q5JQC9_IDR_640_753",0.342243592988631
"Q5JQS6_IDR_1_64",1
"Q5JR12_IDR_1_67",1
"Q5JR59_IDR_1_1002",0.551406123751089
"Q5JR59_IDR_1336_1369",0.448593876248911
"Q5JR98_IDR_1_102",1
"Q5JRA6_IDR_126_1149",0.31155821470436
"Q5JRA6_IDR_1416_1486",0.192683921795565
"Q5JRA6_IDR_1554_1642",0.202111685524748
"Q5JRA6_IDR_1644_1907",0.293646177975328
"Q5JRC9_IDR_1_600",1
"Q5JRK9_IDR_1_111",1
"Q5JRM2_IDR_15_338",1
"Q5JRV8_IDR_1_46",0.538183053155633
"Q5JRV8_IDR_248_328",0.461816946844367
"Q5JRX3_IDR_806_836",1
"Q5JS13_IDR_1_37",0.518727390847727
"Q5JS13_IDR_284_417",0.481272609152273
"Q5JSH3_IDR_1_478",0.559017733346017
"Q5JSH3_IDR_553_589",0.440982266653983
"Q5JSJ4_IDR_563_766",1
"Q5JTD0_IDR_1_173",0.527111485698842
"Q5JTD0_IDR_182_557",0.472888514301158
"Q5JTH9_IDR_1044_1147",0.298803307213837
"Q5JTH9_IDR_1159_1297",0.38224251191865
"Q5JTH9_IDR_1_96",0.318954180867513
"Q5JTV8_IDR_23_343",1
"Q5JTW2_IDR_325_470",0.5303311467581
"Q5JTW2_IDR_543_689",0.4696688532419
"Q5JTY5_IDR_1_38",1
"Q5JTZ5_IDR_84_239",1
"Q5JTZ9_IDR_1_35",1
"Q5JU00_IDR_1_59",1
"Q5JU67_IDR_1_38",0.565014835938233
"Q5JU67_IDR_413_453",0.434985164061767
"Q5JU85_IDR_1092_1488",0.491165213811057
"Q5JU85_IDR_1_753",0.508834786188943
"Q5JUK2_IDR_111_304",0.532378853722453
"Q5JUK2_IDR_1_60",0.467621146277547
"Q5JUK3_IDR_1030_1116",0.339731726969328
"Q5JUK3_IDR_1_48",0.347961068642354
"Q5JUK3_IDR_621_729",0.312307204388318
"Q5JUK9_IDR_1_113",1
"Q5JUX0_IDR_1_46",1
"Q5JVG2_IDR_59_209",1
"Q5JVS0_IDR_33_288",0.518041835796196
"Q5JVS0_IDR_363_400",0.481958164203804
"Q5JVX7_IDR_1_168",0.482617215790966
"Q5JVX7_IDR_260_310",0.517382784209034
"Q5JWF2_IDR_1_659",1
"Q5JWR5_IDR_549_674",0.242053425410068
"Q5JY77_IDR_1_1117",1
"Q5JYT7_IDR_1055_1200",0.473420549085075
"Q5JYT7_IDR_192_561",0.526579450914925
"Q5K4E3_IDR_1_43",1
"Q5K4L6_IDR_118_161",1
"Q5K651_IDR_80_155",1
"Q5KSL6_IDR_1_214",0.550557387675847
"Q5KSL6_IDR_726_839",0.449442612324153
"Q5KU26_IDR_394_605",1
"Q5M775_IDR_1_395",0.37718309191236
"Q5M775_IDR_532_584",0.30211948562879
"Q5M775_IDR_716_956",0.32069742245885
"Q5M7Z0_IDR_1_139",1
"Q5M8T2_IDR_305_382",1
"Q5M9N0_IDR_1_101",0.488366003113157
"Q5M9N0_IDR_797_1113",0.511633996886843
"Q5M9Q1_IDR_1_294",1
"Q5MAI5_IDR_292_379",1
"Q5MCW4_IDR_61_185",1
"Q5MIZ7_IDR_684_849",1
"Q5MJ07_IDR_1_46",1
"Q5MJ10_IDR_1_55",0.508956907489607
"Q5MJ10_IDR_58_180",0.491043092510393
"Q5MJ68_IDR_1_53",0.503705376536513
"Q5MJ68_IDR_220_250",0.496294623463487
"Q5MJ70_IDR_1_63",0.538710003273992
"Q5MJ70_IDR_211_307",0.461289996726008
"Q5MNV8_IDR_1_37",1
"Q5QGZ9_IDR_13_103",1
"Q5QJ38_IDR_93_904",1
"Q5QJE6_IDR_1_488",0.506143649781809
"Q5QJE6_IDR_494_641",0.493856350218191
"Q5QNW6_IDR_1_36",1
"Q5QP82_IDR_1_60",1
"Q5R372_IDR_462_502",0.495696671680113
"Q5R372_IDR_66_125",0.504303328319886
"Q5R3F8_IDR_261_295",0.249338972042688
"Q5R3F8_IDR_448_495",0.241085637508865
"Q5R3F8_IDR_508_546",0.271972698147604
"Q5R3F8_IDR_557_730",0.237602692300843
"Q5RHP9_IDR_101_280",0.419407579746997
"Q5RHP9_IDR_403_1530",0.580592420253003
"Q5RIA9_IDR_1_38",1
"Q5RKV6_IDR_1_31",1
"Q5RL73_IDR_144_305",1
"Q5SGD2_IDR_47_79",1
"Q5SNT2_IDR_372_629",1
"Q5SQ80_IDR_221_524",1
"Q5SQH8_IDR_1_111",1
"Q5SQI0_IDR_193_394",1
"Q5SQQ9_IDR_1_118",0.539787153725351
"Q5SQQ9_IDR_122_334",0.460212846274649
"Q5SQS8_IDR_115_154",0.326638341304339
"Q5SQS8_IDR_1_33",0.340993626326936
"Q5SQS8_IDR_156_274",0.332368032368725
"Q5SR56_IDR_1_39",0.488000915245376
"Q5SR56_IDR_451_506",0.511999084754624
"Q5SRE5_IDR_1506_1542",1
"Q5SVQ8_IDR_735_765",0.495785126480326
"Q5SVZ6_IDR_1_46",0.487041029865964
"Q5SVZ6_IDR_315_429",0.512958970134036
"Q5SW24_IDR_1_745",1
"Q5SW79_IDR_102_1416",0.597662530798536
"Q5SW79_IDR_1504_1584",0.402337469201464
"Q5SW96_IDR_178_308",1
"Q5SWH9_IDR_1_86",1
"Q5SWX8_IDR_386_424",1
"Q5SXM1_IDR_1_94",1
"Q5SXM2_IDR_1391_1469",0.256612040083201
"Q5SXM2_IDR_1_79",0.244752240526888
"Q5SXM2_IDR_501_790",0.245803870915487
"Q5SXM2_IDR_811_1269",0.252831848474424
"Q5SXM8_IDR_1_63",1
"Q5SY16_IDR_1_110",0.560929250777854
"Q5SY16_IDR_672_702",0.439070749222146
"Q5SYB0_IDR_1347_1395",0.510671402001355
"Q5SYB0_IDR_505_1325",0.489328597998645
"Q5SYC1_IDR_273_327",1
"Q5T036_IDR_1_140",1
"Q5T089_IDR_390_428",0.494313469375585
"Q5T089_IDR_467_497",0.505686530624415
"Q5T0B9_IDR_1_310",1
"Q5T0D9_IDR_1_58",1
"Q5T0F9_IDR_1_308",0.349606358024281
"Q5T0F9_IDR_325_418",0.325683610983897
"Q5T0F9_IDR_430_532",0.324710030991822
"Q5T0J7_IDR_107_172",1
"Q5T0L3_IDR_121_168",0.317760816658719
"Q5T0L3_IDR_226_261",0.344376810882314
"Q5T0L3_IDR_5_82",0.337862372458967
"Q5T0N5_IDR_284_373",0.515599199780456
"Q5T0N5_IDR_438_534",0.484400800219544
"Q5T0T0_IDR_1_76",0.508189531755333
"Q5T0T0_IDR_244_291",0.491810468244667
"Q5T0W9_IDR_284_1011",1
"Q5T0Z8_IDR_1_35",0.413518517421214
"Q5T0Z8_IDR_85_1188",0.586481482578786
"Q5T292_IDR_66_105",1
"Q5T2D2_IDR_126_275",1
"Q5T2D3_IDR_1_49",0.336691709319336
"Q5T2D3_IDR_191_254",0.30806071742187
"Q5T2D3_IDR_273_388",0.355247573258794
"Q5T2E6_IDR_323_355",1
"Q5T2R2_IDR_1_90",1
"Q5T2S8_IDR_312_444",1
"Q5T2T1_IDR_302_345",1
"Q5T2W1_IDR_472_519",1
"Q5T3F8_IDR_737_771",0.496280398332218
"Q5T3F8_IDR_778_832",0.503719601667782
"Q5T3J3_IDR_237_292",0.190038360467059
"Q5T3J3_IDR_295_350",0.188767018207451
"Q5T3J3_IDR_373_569",0.19888772483223
"Q5T3J3_IDR_590_728",0.236364597271963
"Q5T3J3_IDR_61_147",0.185942299221297
"Q5T3U5_IDR_824_864",1
"Q5T440_IDR_1_44",1
"Q5T442_IDR_107_203",0.546859825317171
"Q5T4S7_IDR_2708_2965",0.160039141733767
"Q5T4S7_IDR_3334_3387",0.150141116931604
"Q5T4T6_IDR_405_709",1
"Q5T4W7_IDR_19_120",1
"Q5T5A4_IDR_1_41",1
"Q5T5A8_IDR_1_94",1
"Q5T5B0_IDR_1_92",1
"Q5T5C0_IDR_1038_1113",0.242140170711097
"Q5T5C0_IDR_1_35",0.237168725882777
"Q5T5C0_IDR_554_595",0.259052924407163
"Q5T5C0_IDR_675_790",0.261638178998964
"Q5T5D7_IDR_61_139",1
"Q5T5J6_IDR_1_385",0.360091888131325
"Q5T5J6_IDR_542_573",0.312831870337598
"Q5T5J6_IDR_712_747",0.327076241531077
"Q5T5M9_IDR_266_321",1
"Q5T5N4_IDR_66_178",1
"Q5T5P2_IDR_1_158",0.207092441359592
"Q5T5P2_IDR_1451_1943",0.300654800866264
"Q5T5P2_IDR_267_792",0.273693105970425
"Q5T5P2_IDR_795_1443",0.218559651803719
"Q5T5S1_IDR_1_38",0.324510609505944
"Q5T5S1_IDR_226_294",0.335360793216848
"Q5T5S1_IDR_459_509",0.340128597277209
"Q5T5U3_IDR_1042_1120",0.214383870434941
"Q5T5U3_IDR_1342_1954",0.341345570190743
"Q5T5U3_IDR_1_40",0.202234389394992
"Q5T5U3_IDR_170_927",0.242036169979324
"Q5T5X7_IDR_1_214",0.256899530901006
"Q5T5X7_IDR_344_385",0.26254632785081
"Q5T681_IDR_178_223",0.257366193611147
"Q5T681_IDR_82_117",0.241676996621866
"Q5T686_IDR_63_147",1
"Q5T6C5_IDR_1_78",0.442930368409273
"Q5T6C5_IDR_85_722",0.557069631590727
"Q5T6F0_IDR_1_38",1
"Q5T6F2_IDR_1_1116",1
"Q5T6S3_IDR_1_35",0.432474324507133
"Q5T6S3_IDR_348_541",0.567525675492867
"Q5T6X4_IDR_1_67",1
"Q5T6X5_IDR_852_926",1
"Q5T749_IDR_1_579",1
"Q5T750_IDR_1_224",1
"Q5T751_IDR_1_118",1
"Q5T752_IDR_1_114",1
"Q5T753_IDR_1_117",1
"Q5T754_IDR_1_117",1
"Q5T7B8_IDR_186_216",0.335934998180048
"Q5T7B8_IDR_544_1281",0.340276526076446
"Q5T7B8_IDR_68_168",0.323788475743506
"Q5T7M4_IDR_1_67",1
"Q5T7M9_IDR_14_45",1
"Q5T7N2_IDR_1_208",0.350762133930788
"Q5T7N2_IDR_318_362",0.316482461047754
"Q5T7N2_IDR_364_622",0.332755405021457
"Q5T7N3_IDR_1_38",0.487990961658119
"Q5T7N3_IDR_47_743",0.512009038341881
"Q5T7P2_IDR_1_110",1
"Q5T7P8_IDR_83_132",0.508998667955587
"Q5T870_IDR_1_85",1
"Q5T871_IDR_45_98",1
"Q5T8A7_IDR_1_1209",1
"Q5T8D3_IDR_150_442",1
"Q5T8I3_IDR_151_301",1
"Q5T8P6_IDR_335_371",0.157938296049559
"Q5T8P6_IDR_427_524",0.16456732867036
"Q5T8P6_IDR_608_737",0.164718771456054
"Q5T8P6_IDR_793_879",0.164819868820384
"Q5T8P6_IDR_85_294",0.186840657941325
"Q5T8P6_IDR_962_1007",0.161115077062318
"Q5T953_IDR_49_351",1
"Q5T9C2_IDR_156_317",1
