"","GO0000785_chromatin"
"Q5JQS6_IDR_1_64",1
"Q5JR12_IDR_1_67",1
"Q5JR59_IDR_1_1002",0.511816007038369
"Q5JR59_IDR_1336_1369",0.488183992961631
"Q5JR98_IDR_1_102",1
"Q5JRA6_IDR_126_1149",0.28806958247733
"Q5JRA6_IDR_1416_1486",0.244247690051388
"Q5JRA6_IDR_1554_1642",0.246526717869658
"Q5JRA6_IDR_1644_1907",0.221156009601623
"Q5JRC9_IDR_1_600",1
"Q5JRK9_IDR_1_111",1
"Q5JRM2_IDR_15_338",1
"Q5JRV8_IDR_1_46",0.530810964999737
"Q5JRV8_IDR_248_328",0.469189035000263
"Q5JRX3_IDR_806_836",1
"Q5JS13_IDR_1_37",0.511879434564443
"Q5JS13_IDR_284_417",0.488120565435557
"Q5JSH3_IDR_1_478",0.679112958720625
"Q5JSH3_IDR_553_589",0.320887041279374
"Q5JSJ4_IDR_563_766",1
"Q5JTD0_IDR_1_173",0.494899246668006
"Q5JTD0_IDR_182_557",0.505100753331994
"Q5JTH9_IDR_1044_1147",0.309771303832982
"Q5JTH9_IDR_1159_1297",0.368741102837404
"Q5JTH9_IDR_1_96",0.321487593329614
"Q5JTV8_IDR_23_343",1
"Q5JTW2_IDR_325_470",0.518936182259746
"Q5JTW2_IDR_543_689",0.481063817740254
"Q5JTY5_IDR_1_38",1
"Q5JTZ5_IDR_84_239",1
"Q5JTZ9_IDR_1_35",1
"Q5JU00_IDR_1_59",1
"Q5JU67_IDR_1_38",0.579790176041592
"Q5JU67_IDR_413_453",0.420209823958408
"Q5JU85_IDR_1092_1488",0.507454833169789
"Q5JU85_IDR_1_753",0.492545166830211
"Q5JUK2_IDR_111_304",0.503218735288123
"Q5JUK2_IDR_1_60",0.496781264711877
"Q5JUK3_IDR_1030_1116",0.332319434211093
"Q5JUK3_IDR_1_48",0.325078838119497
"Q5JUK3_IDR_621_729",0.342601727669411
"Q5JUK9_IDR_1_113",1
"Q5JUX0_IDR_1_46",1
"Q5JVG2_IDR_59_209",1
"Q5JVS0_IDR_33_288",0.484476057518882
"Q5JVS0_IDR_363_400",0.515523942481118
"Q5JVX7_IDR_1_168",0.469418256733737
"Q5JVX7_IDR_260_310",0.530581743266263
"Q5JWF2_IDR_1_659",1
"Q5JWR5_IDR_549_674",0.242536063177782
"Q5JY77_IDR_1_1117",1
"Q5JYT7_IDR_1055_1200",0.485969735565381
"Q5JYT7_IDR_192_561",0.514030264434619
"Q5K4E3_IDR_1_43",1
"Q5K4L6_IDR_118_161",1
"Q5K651_IDR_80_155",1
"Q5KSL6_IDR_1_214",0.518565902170299
"Q5KSL6_IDR_726_839",0.481434097829701
"Q5KU26_IDR_394_605",1
"Q5M775_IDR_1_395",0.351929574014909
"Q5M775_IDR_532_584",0.328535699499657
"Q5M775_IDR_716_956",0.319534726485434
"Q5M7Z0_IDR_1_139",1
"Q5M8T2_IDR_305_382",1
"Q5M9N0_IDR_1_101",0.49822303776201
"Q5M9N0_IDR_797_1113",0.50177696223799
"Q5M9Q1_IDR_1_294",1
"Q5MAI5_IDR_292_379",1
"Q5MCW4_IDR_61_185",1
"Q5MIZ7_IDR_684_849",1
"Q5MJ07_IDR_1_46",1
"Q5MJ10_IDR_1_55",0.518792810435705
"Q5MJ10_IDR_58_180",0.481207189564295
"Q5MJ68_IDR_1_53",0.506557565177697
"Q5MJ68_IDR_220_250",0.493442434822303
"Q5MJ70_IDR_1_63",0.541119105399341
"Q5MJ70_IDR_211_307",0.458880894600659
"Q5MNV8_IDR_1_37",1
"Q5QGZ9_IDR_13_103",1
"Q5QJ38_IDR_93_904",1
"Q5QJE6_IDR_1_488",0.589559615683209
"Q5QJE6_IDR_494_641",0.410440384316791
"Q5QNW6_IDR_1_36",1
"Q5QP82_IDR_1_60",1
"Q5R372_IDR_462_502",0.515740780787289
"Q5R372_IDR_66_125",0.484259219212711
"Q5R3F8_IDR_261_295",0.238155476329227
"Q5R3F8_IDR_448_495",0.249060804658604
"Q5R3F8_IDR_508_546",0.282491458808024
"Q5R3F8_IDR_557_730",0.230292260204145
"Q5RHP9_IDR_101_280",0.336678839329214
"Q5RHP9_IDR_403_1530",0.663321160670786
"Q5RIA9_IDR_1_38",1
"Q5RKV6_IDR_1_31",1
"Q5RL73_IDR_144_305",1
"Q5SGD2_IDR_47_79",1
"Q5SNT2_IDR_372_629",1
"Q5SQ80_IDR_221_524",1
"Q5SQH8_IDR_1_111",1
"Q5SQI0_IDR_193_394",1
"Q5SQQ9_IDR_1_118",0.52201535848906
"Q5SQQ9_IDR_122_334",0.47798464151094
"Q5SQS8_IDR_115_154",0.327658863828528
"Q5SQS8_IDR_1_33",0.343994102284095
"Q5SQS8_IDR_156_274",0.328347033887377
"Q5SR56_IDR_1_39",0.489448920532238
"Q5SR56_IDR_451_506",0.510551079467762
"Q5SRE5_IDR_1506_1542",1
"Q5SVQ8_IDR_735_765",0.482219760597722
"Q5SVZ6_IDR_1_46",0.490963895966544
"Q5SVZ6_IDR_315_429",0.509036104033456
"Q5SW24_IDR_1_745",1
"Q5SW79_IDR_102_1416",0.540547718115304
"Q5SW79_IDR_1504_1584",0.459452281884696
"Q5SW96_IDR_178_308",1
"Q5SWH9_IDR_1_86",1
"Q5SWX8_IDR_386_424",1
"Q5SXM1_IDR_1_94",1
"Q5SXM2_IDR_1391_1469",0.243848267691634
"Q5SXM2_IDR_1_79",0.291246228767193
"Q5SXM2_IDR_501_790",0.233750658078084
"Q5SXM2_IDR_811_1269",0.231154845463089
"Q5SXM8_IDR_1_63",1
"Q5SY16_IDR_1_110",0.579004656887355
"Q5SY16_IDR_672_702",0.420995343112645
"Q5SYB0_IDR_1347_1395",0.466385129192225
"Q5SYB0_IDR_505_1325",0.533614870807775
"Q5SYC1_IDR_273_327",1
"Q5T036_IDR_1_140",1
"Q5T089_IDR_390_428",0.508104879643421
"Q5T089_IDR_467_497",0.491895120356579
"Q5T0B9_IDR_1_310",1
"Q5T0D9_IDR_1_58",1
"Q5T0F9_IDR_1_308",0.403580536654265
"Q5T0F9_IDR_325_418",0.2937904015266
"Q5T0F9_IDR_430_532",0.302629061819135
"Q5T0J7_IDR_107_172",1
"Q5T0L3_IDR_121_168",0.340483818086388
"Q5T0L3_IDR_226_261",0.332368200795818
"Q5T0L3_IDR_5_82",0.327147981117794
"Q5T0N5_IDR_284_373",0.49856193515413
"Q5T0N5_IDR_438_534",0.50143806484587
"Q5T0T0_IDR_1_76",0.509444827948099
"Q5T0T0_IDR_244_291",0.490555172051901
"Q5T0W9_IDR_284_1011",1
"Q5T0Z8_IDR_1_35",0.49876428528576
"Q5T0Z8_IDR_85_1188",0.50123571471424
"Q5T292_IDR_66_105",1
"Q5T2D2_IDR_126_275",1
"Q5T2D3_IDR_1_49",0.328756034008938
"Q5T2D3_IDR_191_254",0.314008955189417
"Q5T2D3_IDR_273_388",0.357235010801645
"Q5T2E6_IDR_323_355",1
"Q5T2R2_IDR_1_90",1
"Q5T2S8_IDR_312_444",1
"Q5T2T1_IDR_302_345",1
"Q5T2W1_IDR_472_519",1
"Q5T3F8_IDR_737_771",0.475217620645373
"Q5T3F8_IDR_778_832",0.524782379354627
"Q5T3J3_IDR_237_292",0.192158733943849
"Q5T3J3_IDR_295_350",0.197396535379896
"Q5T3J3_IDR_373_569",0.191169431968581
"Q5T3J3_IDR_590_728",0.231787554056715
"Q5T3J3_IDR_61_147",0.187487744650959
"Q5T3U5_IDR_824_864",1
"Q5T440_IDR_1_44",1
"Q5T442_IDR_107_203",0.524163298252571
"Q5T4S7_IDR_2708_2965",0.147657888409348
"Q5T4S7_IDR_3334_3387",0.14418485614794
"Q5T4T6_IDR_405_709",1
"Q5T4W7_IDR_19_120",1
"Q5T5A4_IDR_1_41",1
"Q5T5A8_IDR_1_94",1
"Q5T5B0_IDR_1_92",1
"Q5T5C0_IDR_1038_1113",0.24314649452435
"Q5T5C0_IDR_1_35",0.242948447393163
"Q5T5C0_IDR_554_595",0.254059763334793
"Q5T5C0_IDR_675_790",0.259845294747694
"Q5T5D7_IDR_61_139",1
"Q5T5J6_IDR_1_385",0.34132852000367
"Q5T5J6_IDR_542_573",0.330885207453528
"Q5T5J6_IDR_712_747",0.327786272542803
"Q5T5M9_IDR_266_321",1
"Q5T5N4_IDR_66_178",1
"Q5T5P2_IDR_1_158",0.227375333249274
"Q5T5P2_IDR_1451_1943",0.247358216272628
"Q5T5P2_IDR_267_792",0.240833055860909
"Q5T5P2_IDR_795_1443",0.284433394617189
"Q5T5S1_IDR_1_38",0.335602820155907
"Q5T5S1_IDR_226_294",0.332473165783728
"Q5T5S1_IDR_459_509",0.331924014060365
"Q5T5U3_IDR_1042_1120",0.249862145867829
"Q5T5U3_IDR_1342_1954",0.283588489574509
"Q5T5U3_IDR_1_40",0.240390491902272
"Q5T5U3_IDR_170_927",0.22615887265539
"Q5T5X7_IDR_1_214",0.248272512484654
"Q5T5X7_IDR_344_385",0.267082962923242
"Q5T681_IDR_178_223",0.239525521496273
"Q5T681_IDR_82_117",0.248873649351809
"Q5T686_IDR_63_147",1
"Q5T6C5_IDR_1_78",0.433311459629851
"Q5T6C5_IDR_85_722",0.566688540370149
"Q5T6F0_IDR_1_38",1
"Q5T6F2_IDR_1_1116",1
"Q5T6S3_IDR_1_35",0.478795898387273
"Q5T6S3_IDR_348_541",0.521204101612727
"Q5T6X4_IDR_1_67",1
"Q5T6X5_IDR_852_926",1
"Q5T749_IDR_1_579",1
"Q5T750_IDR_1_224",1
"Q5T751_IDR_1_118",1
"Q5T752_IDR_1_114",1
"Q5T753_IDR_1_117",1
"Q5T754_IDR_1_117",1
"Q5T7B8_IDR_186_216",0.331552526758449
"Q5T7B8_IDR_544_1281",0.324457990912624
"Q5T7B8_IDR_68_168",0.343989482328927
"Q5T7M4_IDR_1_67",1
"Q5T7M9_IDR_14_45",1
"Q5T7N2_IDR_1_208",0.342830603865172
"Q5T7N2_IDR_318_362",0.30366655663843
"Q5T7N2_IDR_364_622",0.353502839496398
"Q5T7N3_IDR_1_38",0.455336597791566
"Q5T7N3_IDR_47_743",0.544663402208434
"Q5T7P2_IDR_1_110",1
"Q5T7P8_IDR_83_132",0.502690380694866
"Q5T870_IDR_1_85",1
"Q5T871_IDR_45_98",1
"Q5T8A7_IDR_1_1209",1
"Q5T8D3_IDR_150_442",1
"Q5T8I3_IDR_151_301",1
"Q5T8P6_IDR_335_371",0.161620642954021
"Q5T8P6_IDR_427_524",0.156818986389764
"Q5T8P6_IDR_608_737",0.16349634297161
"Q5T8P6_IDR_793_879",0.167784033891144
"Q5T8P6_IDR_85_294",0.166614021541058
"Q5T8P6_IDR_962_1007",0.183665972252403
"Q5T953_IDR_49_351",1
"Q5T9C2_IDR_156_317",1
"Q5T9C9_IDR_1_38",0.504124645788624
"Q5T9C9_IDR_292_323",0.495875354211376
"Q5T9L3_IDR_497_541",1
"Q5T9S5_IDR_1_168",0.32308901646218
"Q5T9S5_IDR_1266_1454",0.333093635981052
"Q5T9S5_IDR_356_522",0.343817347556769
"Q5T9Z0_IDR_232_273",1
"Q5TA76_IDR_1_89",1
"Q5TA77_IDR_1_95",1
"Q5TA79_IDR_1_104",1
"Q5TA81_IDR_1_108",1
"Q5TA82_IDR_1_108",1
"Q5TA89_IDR_121_159",1
"Q5TAB7_IDR_1_32",1
"Q5TAX3_IDR_1284_1505",0.251757041316134
"Q5TAX3_IDR_31_284",0.253994934533455
"Q5TAX3_IDR_579_617",0.24496263410233
"Q5TAX3_IDR_714_892",0.249285390048081
"Q5TB30_IDR_108_179",0.328418238833563
"Q5TB30_IDR_311_345",0.346475728132488
"Q5TB30_IDR_351_562",0.325106033033949
"Q5TB80_IDR_1030_1180",0.334304866896622
"Q5TB80_IDR_1_788",0.340828653502966
"Q5TB80_IDR_930_960",0.324866479600413
"Q5TBA9_IDR_1523_1591",0.143593811707877
"Q5TBA9_IDR_1_53",0.139876394461286
"Q5TBA9_IDR_1743_1785",0.141051696174987
"Q5TBA9_IDR_1937_1977",0.139123866166951
"Q5TBA9_IDR_1987_2035",0.141111611048922
"Q5TBA9_IDR_2343_2417",0.146911498532956
"Q5TBA9_IDR_2419_2656",0.148331121907022
"Q5TBB1_IDR_236_296",1
"Q5TBK1_IDR_1_39",0.508422873280245
"Q5TBK1_IDR_190_243",0.491577126719755
"Q5TC12_IDR_97_140",1
"Q5TC79_IDR_130_364",0.503901521909868
"Q5TC79_IDR_460_503",0.496098478090132
"Q5TC82_IDR_398_1133",1
"Q5TC84_IDR_1_90",0.483216667205815
"Q5TCM9_IDR_1_116",1
"Q5TC84_IDR_316_451",0.516783332794185
"Q5TCQ9_IDR_204_289",0.159025961582223
"Q5TCQ9_IDR_539_571",0.159467107764259
"Q5TCQ9_IDR_659_711",0.155830147701223
"Q5TCX8_IDR_486_1036",0.545005918222322
"Q5TCY1_IDR_313_543",0.453968818334024
"Q5TCY1_IDR_548_1321",0.546031181665976
"Q5TCZ1_IDR_132_163",0.237723150110013
"Q5TCZ1_IDR_325_447",0.267168792979245
"Q5TCZ1_IDR_505_836",0.244971809249383
"Q5TCZ1_IDR_900_1068",0.25013624766136
"Q5TD94_IDR_1_203",0.460140835797147
"Q5TD94_IDR_376_425",0.539859164202853
"Q5TDH0_IDR_365_399",0.508992193867713
"Q5TDH0_IDR_80_133",0.491007806132287
"Q5TDP6_IDR_1_63",1
"Q5TEA6_IDR_1_37",1
"Q5TEC3_IDR_1_262",1
"Q5TEJ8_IDR_544_631",1
"Q5TEU4_IDR_1_42",1
"Q5TF21_IDR_1_807",0.54072449341129
"Q5TF21_IDR_894_925",0.459275506588709
"Q5TF39_IDR_148_227",0.436563224740921
"Q5THJ4_IDR_1558_1610",0.159289546298086
"Q5THJ4_IDR_1741_1779",0.167725896624925
"Q5THJ4_IDR_2419_2460",0.168753684396942
"Q5THJ4_IDR_2597_2633",0.170616562906263
"Q5THJ4_IDR_747_793",0.17052485606275
"Q5THJ4_IDR_908_945",0.163089453711033
"Q5THK1_IDR_1_1608",0.541324380263077
"Q5THK1_IDR_1891_2040",0.458675619736923
"Q5THR3_IDR_1247_1304",0.257532905636363
"Q5THR3_IDR_1_52",0.240706681851469
"Q5THR3_IDR_245_275",0.244591082579839
"Q5THR3_IDR_575_617",0.257169329932328
"Q5TID7_IDR_1_376",1
"Q5TIE3_IDR_608_806",0.517132914358914
"Q5TIE3_IDR_921_1139",0.482867085641086
"Q5TKA1_IDR_1_99",0.532829344331955
"Q5TKA1_IDR_288_333",0.467170655668045
"Q5TYW1_IDR_61_190",1
"Q5TYW2_IDR_222_517",1
"Q5TZF3_IDR_1_34",1
"Q5VSG8_IDR_1_98",1
"Q5VSL9_IDR_1_64",0.500384340147747
"Q5VSL9_IDR_318_435",0.499615659852253
"Q5VST9_IDR_4780_4812",0.166508112609989
"Q5VST9_IDR_5489_5524",0.16819479125529
"Q5VST9_IDR_5545_5597",0.169335950739092
"Q5VST9_IDR_6241_6297",0.170448875410582
"Q5VST9_IDR_6725_6757",0.16341657173456
"Q5VST9_IDR_6770_7273",0.162095698250487
"Q5VSY0_IDR_22_251",1
"Q5VT03_IDR_136_314",0.310730350217915
"Q5VT03_IDR_16_134",0.318590116233412
"Q5VT03_IDR_331_806",0.370679533548673
"Q5VT06_IDR_1_2842",0.533451578483166
"Q5VT06_IDR_2876_2908",0.466548421516834
"Q5VT25_IDR_412_443",0.203348219112585
"Q5VT25_IDR_455_485",0.204526558782382
"Q5VT25_IDR_644_705",0.210144130301005
"Q5VT25_IDR_934_1020",0.191946897144894
"Q5VTR2_IDR_112_174",0.32429423887581
"Q5VTR2_IDR_259_650",0.354978455051456
"Q5VTT5_IDR_1_94",1
"Q5VU36_IDR_1_1336",1
"Q5VU43_IDR_2020_2170",0.281329877000982
"Q5VU43_IDR_515_1886",0.407347947458861
"Q5VU43_IDR_94_283",0.311322175540157
"Q5VU57_IDR_445_503",1
"Q5VU65_IDR_1841_1888",1
"Q5VU92_IDR_1_46",1
"Q5VU97_IDR_1126_1172",0.338568351979314
"Q5VU97_IDR_1199_1254",0.33589678547557
"Q5VU97_IDR_1_35",0.325534862545116
"Q5VUA4_IDR_1_2279",1
"Q5VUB5_IDR_327_708",0.433609434040257
"Q5VUB5_IDR_712_890",0.566390565959742
"Q5VUE5_IDR_1_71",1
"Q5VUG0_IDR_1_39",0.309681411978585
"Q5VUG0_IDR_480_521",0.315303838114718
"Q5VUG0_IDR_647_818",0.375014749906697
"Q5VV43_IDR_163_265",0.479593601517935
"Q5VV43_IDR_984_1072",0.520406398482065
"Q5VV52_IDR_1_198",1
"Q5VV67_IDR_142_298",0.325880929602197
"Q5VV67_IDR_1_58",0.31317920879297
"Q5VV67_IDR_368_1536",0.360939861604833
"Q5VVJ2_IDR_1_33",0.264129861721712
"Q5VVJ2_IDR_468_504",0.249426403349257
"Q5VVJ2_IDR_515_554",0.24562404500599
"Q5VVJ2_IDR_79_371",0.240819689923041
"Q5VVM6_IDR_1_310",0.509214391518393
"Q5VVM6_IDR_571_783",0.490785608481607
"Q5VVP1_IDR_1_1332",1
"Q5VVW2_IDR_422_472",0.494454689290684
"Q5VVW2_IDR_808_995",0.505545310709316
"Q5VVX9_IDR_239_297",1
"Q5VW00_IDR_1_47",1
"Q5VWG9_IDR_95_849",1
"Q5VW22_IDR_144_254",0.485082715990329
"Q5VW22_IDR_322_384",0.514917284009671
"Q5VW32_IDR_377_407",1
"Q5VW38_IDR_560_600",1
"Q5VWI1_IDR_1_37",0.290757381516445
"Q5VWI1_IDR_384_445",0.43526729615848
"Q5VWI1_IDR_85_338",0.273975322325075
"Q5VWJ9_IDR_1_86",1
"Q5VWK0_IDR_1_638",1
"Q5VWN6_IDR_218_261",0.156897683788422
"Q5VWN6_IDR_283_746",0.198331731581571
"Q5VWN6_IDR_757_791",0.161222949822631
"Q5VWW1_IDR_36_120",1
"Q5VWX1_IDR_164_287",1
"Q5VX71_IDR_432_490",1
"Q5VXD3_IDR_1_44",1
"Q5VXT5_IDR_241_272",1
"Q5VXU3_IDR_1_75",1
"Q5VXU9_IDR_1102_1425",0.307578278634816
"Q5VXU9_IDR_206_287",0.344554325662407
"Q5VXU9_IDR_369_577",0.347867395702776
"Q5VY09_IDR_1_305",1
"Q5VY43_IDR_798_1037",1
"Q5VYM1_IDR_93_1034",1
"Q5VYP0_IDR_1_31",0.501862600873426
"Q5VYP0_IDR_34_1333",0.498137399126574
"Q5VYS8_IDR_1_209",0.227899273457315
"Q5VYS8_IDR_1362_1436",0.26057782809171
"Q5VYS8_IDR_1460_1495",0.214968029716728
"Q5VYS8_IDR_639_940",0.296554868734247
"Q5VYV0_IDR_92_424",1
"Q5VYV7_IDR_124_408",1
"Q5VZ18_IDR_1_383",1
"Q5VZ19_IDR_107_139",1
"Q5VZ46_IDR_1_1109",1
"Q5VZ66_IDR_1_33",0.340026881839989
"Q5VZ66_IDR_138_527",0.331553033907355
"Q5VZ66_IDR_590_677",0.328420084252655
"Q5VZ89_IDR_1539_1679",0.494768518696786
"Q5VZ89_IDR_900_1536",0.505231481303214
"Q5VZB9_IDR_1_333",1
"Q5VZP5_IDR_356_388",0.161885258292124
"Q5VZP5_IDR_405_450",0.162400600968004
"Q5VZP5_IDR_452_551",0.150957919064767
"Q5VZP5_IDR_555_1134",0.15952813033403
"Q6ZS81_IDR_939_975",0.253134787620434
"Q6ZS82_IDR_106_235",1
"Q6ZSB9_IDR_121_393",1
"Q6ZSC3_IDR_173_216",1
"Q6ZSG1_IDR_16_175",1
"Q6ZSG2_IDR_1_355",0.531937386256496
"Q6ZSG2_IDR_389_479",0.468062613743504
"Q6ZSJ9_IDR_132_483",0.459741658490381
"Q6ZSJ9_IDR_1_88",0.540258341509619
"Q6ZSM3_IDR_1_39",0.34223822401504
"Q6ZSM3_IDR_230_260",0.332794260744887
"Q6ZSM3_IDR_469_516",0.324967515240074
"Q6ZSS3_IDR_65_143",1
"Q6ZSS7_IDR_1_48",0.323545519201298
"Q6ZSS7_IDR_395_430",0.32405354828049
"Q6ZSS7_IDR_626_791",0.352400932518212
"Q6ZT07_IDR_1066_1204",0.362955076401989
"Q6ZT07_IDR_940_999",0.300086842119122
"Q6ZT12_IDR_1002_1083",0.330651551828726
"Q6ZT12_IDR_1159_1191",0.348006927120323
"Q6ZT12_IDR_1193_1229",0.321341521050951
"Q6ZT52_IDR_210_329",1
"Q6ZT98_IDR_1_37",0.339592211664341
"Q6ZT98_IDR_387_437",0.331078597696003
"Q6ZT98_IDR_486_682",0.329329190639656
"Q6ZTA4_IDR_252_298",0.511106268389292
"Q6ZTA4_IDR_41_154",0.488893731610708
"Q6ZTI6_IDR_1_81",1
"Q6ZTQ3_IDR_109_183",0.475020981141063
"Q6ZTQ3_IDR_185_215",0.524979018858936
"Q6ZTQ4_IDR_839_885",1
"Q6ZTR5_IDR_1457_1518",0.512015346378223
"Q6ZTR5_IDR_3140_3187",0.487984653621777
"Q6ZTR7_IDR_228_304",1
"Q6ZTW0_IDR_1_33",1
"Q6ZTZ1_IDR_136_234",0.533820266303537
"Q6ZTZ1_IDR_1_43",0.466179733696463
"Q6ZU15_IDR_401_432",1
"Q6ZU35_IDR_1096_1164",0.143257471604509
"Q6ZU35_IDR_16_535",0.286708409161887
"Q6ZU35_IDR_551_584",0.140115440016391
"Q6ZU35_IDR_620_666",0.142242011708123
"Q6ZU35_IDR_678_857",0.133475301269049
"Q6ZU35_IDR_860_1089",0.154201366240041
"Q6ZU52_IDR_1_694",1
"Q6ZU69_IDR_378_1335",0.321212662462175
"Q6ZU80_IDR_1_216",0.513260623323374
"Q6ZU80_IDR_954_1094",0.486739376676626
"Q6ZUB0_IDR_33_525",0.496372139802261
"Q6ZUB0_IDR_534_884",0.503627860197739
"Q6ZUB1_IDR_87_1445",1
"Q6ZUI0_IDR_1_51",1
"Q6ZUJ4_IDR_33_123",1
"Q6ZUJ8_IDR_143_174",0.369082340985133
"Q6ZUJ8_IDR_398_631",0.326213734730244
"Q6ZV65_IDR_1_224",0.48278992007286
"Q6ZV65_IDR_265_296",0.51721007992714
"Q6ZV73_IDR_1286_1319",0.482003517434358
"Q6ZV73_IDR_1_869",0.517996482565642
"Q6ZV89_IDR_152_265",1
"Q6ZVC0_IDR_1_841",1
"Q6ZVD7_IDR_223_975",1
"Q6ZVD8_IDR_1051_1111",0.332898295605645
"Q6ZVD8_IDR_1177_1254",0.323834189589043
"Q6ZVD8_IDR_1279_1318",0.343267514805311
"Q6ZVF9_IDR_1_680",0.49279535365071
"Q6ZVF9_IDR_721_776",0.507204646349291
"Q6ZVH7_IDR_327_798",0.491951893349023
"Q6ZVH7_IDR_931_974",0.508048106650977
"Q6ZVL6_IDR_1207_1816",0.508088482307627
"Q6ZVL6_IDR_1_818",0.491911517692373
"Q6ZVM7_IDR_155_212",0.33097385129259
"Q6ZVM7_IDR_308_440",0.337236213847062
"Q6ZWK4_IDR_39_108",1
"Q6ZWT7_IDR_465_520",1
"Q701N2_IDR_1_237",1
"Q701N4_IDR_1_177",1
"Q702N8_IDR_1_42",0.196024924115977
"Q702N8_IDR_561_729",0.187789247908663
"Q702N8_IDR_734_791",0.197422484161329
"Q702N8_IDR_863_909",0.197907932268745
"Q702N8_IDR_935_1843",0.220855411545286
"Q709C8_IDR_1375_1417",0.337286769210019
"Q709C8_IDR_1889_1929",0.337147776598401
"Q709C8_IDR_838_904",0.32556545419158
"Q70CQ1_IDR_287_328",0.470020407410023
"Q70CQ1_IDR_86_255",0.529979592589977
"Q70CQ2_IDR_3331_3513",0.385031485556501
"Q70CQ2_IDR_479_848",0.362252707090194
"Q70CQ2_IDR_85_144",0.252715807353305
"Q70YC5_IDR_1_173",0.489701381143965
"Q70YC5_IDR_186_407",0.510298618856035
"Q70Z44_IDR_362_399",1
"Q70Z53_IDR_1_70",0.439972933008293
"Q70Z53_IDR_219_289",0.560027066991707
"Q711Q0_IDR_1_1435",1
"Q712K3_IDR_193_238",1
"Q717R9_IDR_1_77",0.523441427130058
"Q717R9_IDR_80_158",0.476558572869942
"Q71DI3_IDR_1_41",1
"Q71F23_IDR_1_245",1
"Q71F56_IDR_1522_1670",0.215523112769766
"Q71F56_IDR_2050_2088",0.198179899368416
"Q71F56_IDR_291_856",0.199906750034286
"Q71F56_IDR_874_911",0.195519648653046
"Q71F56_IDR_959_1100",0.190870589174486
"Q71H61_IDR_213_637",1
"Q71RC2_IDR_24_96",0.345834528809783
"Q71RC2_IDR_280_333",0.312020601257325
"Q71RC2_IDR_337_724",0.342144869932892
"Q76KD6_IDR_32_436",1
"Q76KP1_IDR_1_103",0.483160933361778
"Q76KP1_IDR_409_669",0.516839066638222
"Q76KX8_IDR_1_197",1
"Q76L83_IDR_379_1395",0.50316694194107
"Q76L83_IDR_84_377",0.49683305805893
"Q76LX8_IDR_32_76",1
"Q76M96_IDR_24_137",0.452213675689868
"Q76M96_IDR_272_609",0.547786324310132
"Q76MJ5_IDR_407_508",1
"Q76N32_IDR_1_620",1
"Q76N89_IDR_1042_1109",0.209366708689173
"Q76N89_IDR_1_34",0.211346969240984
"Q76N89_IDR_348_828",0.374532497567494
"Q76N89_IDR_863_1014",0.204753824502349
"Q76NI1_IDR_1376_1411",0.24451362697392
"Q76NI1_IDR_208_440",0.24496772966167
"Q76NI1_IDR_686_887",0.261948781397516
"Q76NI1_IDR_963_1076",0.248569861966893
"Q7KZ85_IDR_1_268",0.415566912153126
"Q7L2E3_IDR_145_233",0.52444043948634
"Q7L2J0_IDR_1_411",1
"Q7L2K0_IDR_44_195",1
"Q7L2R6_IDR_49_154",1
"Q7L2Z9_IDR_1_70",1
"Q7L311_IDR_30_378",1
"Q7L3B6_IDR_114_157",0.493247201493913
"Q7L3B6_IDR_1_87",0.506752798506087
"Q7L3S4_IDR_1_146",1
"Q7L3T8_IDR_1_35",1
"Q7L3V2_IDR_232_364",1
"Q7L4E1_IDR_260_302",0.469956496114448
"Q7L4E1_IDR_68_172",0.530043503885552
"Q7L4I2_IDR_1_323",1
"Q7L4P6_IDR_246_286",0.485468621149925
"Q7L4P6_IDR_78_187",0.514531378850075
"Q7L4S7_IDR_31_112",1
"Q7L513_IDR_263_316",1
"Q7L590_IDR_18_242",0.469640969374291
"Q7L9B9_IDR_200_237",0.49709328576888
"Q7LBC6_IDR_1127_1331",0.519213494054084
"Q7LBC6_IDR_258_890",0.480786505945916
"Q7LBE3_IDR_572_655",0.496532655975136
"Q7LBE3_IDR_742_791",0.503467344024864
"Q7LC44_IDR_1_204",0.473364509212931
"Q7LC44_IDR_362_396",0.526635490787069
"Q7LDG7_IDR_553_596",1
"Q7LFL8_IDR_1_313",1
"Q7LGA3_IDR_1_67",1
"Q7LGC8_IDR_1_130",1
"Q7M4L6_IDR_1_308",1
"Q7RTM1_IDR_1_53",0.491621052037493
"Q7RTM1_IDR_479_529",0.508378947962507
"Q7RTN6_IDR_26_57",0.492127586116289
"Q7RTN6_IDR_307_344",0.507872413883711
"Q7RTP6_IDR_629_801",0.397072435617004
"Q7RTP6_IDR_822_1894",0.602927564382996
"Q7RTR2_IDR_1_59",1
"Q7RTS1_IDR_1_83",0.553656154298714
"Q7RTX7_IDR_316_356",0.338881413007294
"Q7RTX7_IDR_414_472",0.335925647178057
"Q7RTX9_IDR_215_283",1
"Q7RTY1_IDR_193_285",1
"Q7RTY8_IDR_28_92",1
"Q7RTZ2_IDR_1_57",0.326303441542681
"Q7RTZ2_IDR_379_451",0.33137267514216
"Q7RTZ2_IDR_470_528",0.342323883315159
"Q7Z2H8_IDR_1_44",1
"Q7Z2K6_IDR_1_83",1
"Q7Z2K8_IDR_1_1008",1
"Q7Z2Q7_IDR_411_451",1
"Q7Z2T5_IDR_1_82",0.520559122459307
