"","GO0008283_cell_population_proliferation"
"Q14839_IDR_1_148",0.245100586241495
"Q14839_IDR_1261_1397",0.266516874831867
"Q14839_IDR_1521_1691",0.242092830437601
"Q14839_IDR_217_368",0.246289708489037
"Q14847_IDR_113_204",1
"Q14978_IDR_61_624",1
"Q14980_IDR_1350_1463",0.144786919443926
"Q14980_IDR_1473_2115",0.141833656588967
"Q14980_IDR_153_284",0.152004735655416
"Q14980_IDR_357_412",0.143085542423168
"Q14980_IDR_513_552",0.1453230301788
"Q14980_IDR_705_770",0.139504703439649
"Q14980_IDR_815_1324",0.133461412270075
"Q14990_IDR_1_47",0.338106351728174
"Q14990_IDR_203_250",0.32751297749003
"Q14990_IDR_80_121",0.334380670781797
"Q14993_IDR_244_1142",1
"Q14999_IDR_1331_1384",0.318897353609679
"Q14999_IDR_316_356",0.335190667858272
"Q14999_IDR_574_624",0.345911978532049
"Q149M9_IDR_1529_1564",1
"Q149N8_IDR_1_87",0.503575247937867
"Q14D33_IDR_158_246",0.200749204335456
"Q14D33_IDR_250_289",0.205167407164338
"Q14D33_IDR_291_326",0.196432207304709
"Q14D33_IDR_332_371",0.204718835678832
"Q14D33_IDR_376_536",0.192932345516664
"Q14DG7_IDR_792_938",0.514043814579653
"Q14DG7_IDR_951_1032",0.485956185420347
"Q15003_IDR_184_237",0.156322768493262
"Q15003_IDR_1_98",0.16989959017581
"Q15003_IDR_328_363",0.166961969780857
"Q15003_IDR_377_413",0.166553322863012
"Q15003_IDR_449_483",0.167801649480735
"Q15003_IDR_533_618",0.172460699206324
"Q15004_IDR_1_60",0.51567426731535
"Q15004_IDR_71_111",0.48432573268465
"Q15005_IDR_1_38",1
"Q15007_IDR_192_396",1
"Q15011_IDR_199_252",0.335922241978886
"Q15011_IDR_314_362",0.333803352439477
"Q15011_IDR_90_133",0.330274405581637
"Q15035_IDR_322_370",1
"Q15036_IDR_389_455",1
"Q15042_IDR_530_617",1
"Q15043_IDR_248_327",1
"Q15046_IDR_1_69",1
"Q15047_IDR_108_189",0.337307590422279
"Q15047_IDR_437_563",0.338275520685983
"Q15047_IDR_848_1195",0.324416888891738
"Q15049_IDR_1_42",1
"Q15050_IDR_164_269",0.519367351884854
"Q15050_IDR_277_365",0.480632648115146
"Q15052_IDR_109_148",0.493453344718149
"Q15052_IDR_549_649",0.50654665528185
"Q15054_IDR_125_466",1
"Q15056_IDR_118_248",0.496668466555719
"Q15056_IDR_1_34",0.503331533444281
"Q15057_IDR_516_601",1
"Q15058_IDR_1_350",0.490700455889002
"Q15058_IDR_1587_1619",0.509299544110998
"Q15059_IDR_1_34",0.258223948052987
"Q15149_IDR_2741_2785",0.505589531260514
"Q15149_IDR_99_176",0.494410468739486
"Q15172_IDR_1_52",1
"Q15173_IDR_1_58",1
"Q15185_IDR_129_160",1
"Q15198_IDR_1_62",1
"Q15223_IDR_380_489",1
"Q15233_IDR_1_56",0.324706670219663
"Q15233_IDR_305_389",0.342831951909786
"Q15233_IDR_401_471",0.332461377870551
"Q15256_IDR_253_337",0.483983908343724
"Q15256_IDR_48_82",0.516016091656276
"Q15262_IDR_731_843",1
"Q15269_IDR_227_264",0.494095648353422
"Q15269_IDR_880_919",0.505904351646578
"Q15276_IDR_31_533",0.466774110069997
"Q15276_IDR_627_682",0.533225889930003
"Q15287_IDR_1_158",0.474618511374922
"Q15287_IDR_243_305",0.525381488625078
"Q15291_IDR_342_398",0.506549127984856
"Q15390_IDR_284_333",0.514886258576868
"Q15390_IDR_87_235",0.485113741423132
"Q15397_IDR_1_129",1
"Q15398_IDR_1_117",0.251070290425971
"Q15398_IDR_127_427",0.247555554882124
"Q15398_IDR_539_606",0.239728605419774
"Q15398_IDR_621_796",0.261645549272131
"Q15406_IDR_132_276",0.488626877728482
"Q15406_IDR_1_55",0.511373122271518
"Q15413_IDR_1759_1790",0.159560221605602
"Q15413_IDR_1912_1950",0.170168992813536
"Q15413_IDR_3322_3359",0.168550464048107
"Q15413_IDR_4096_4146",0.161102776616641
"Q15413_IDR_4175_4226",0.182220606483369
"Q15413_IDR_4228_4385",0.158396938432745
"Q15415_IDR_69_496",1
"Q15418_IDR_704_735",1
"Q15424_IDR_481_910",0.507522011038787
"Q15424_IDR_79_404",0.492477988961213
"Q15427_IDR_182_424",1
"Q15526_IDR_1_60",1
"Q15528_IDR_137_200",1
"Q15532_IDR_1_418",1
"Q15542_IDR_107_202",0.332601653765851
"Q15542_IDR_1_100",0.325404785555264
"Q15542_IDR_359_424",0.341993560678886
"Q15544_IDR_1_99",1
"Q15545_IDR_185_282",1
"Q15554_IDR_1_86",0.468387782148608
"Q15554_IDR_290_488",0.531612217851392
"Q15555_IDR_173_240",1
"Q15560_IDR_79_131",1
"Q15561_IDR_119_156",0.510032667594663
"Q15561_IDR_1_40",0.489967332405337
"Q15562_IDR_1_41",1
"Q15569_IDR_1_44",0.30472083659687
"Q15569_IDR_319_566",0.391816378933861
"Q15569_IDR_588_626",0.303462784469269
"Q15572_IDR_603_731",0.510634079532541
"Q15572_IDR_735_869",0.489365920467459
"Q15648_IDR_519_1581",1
"Q15649_IDR_39_85",1
"Q15650_IDR_74_149",1
"Q15651_IDR_1_99",1
"Q15652_IDR_1310_1709",0.134026179309717
"Q15652_IDR_1936_2070",0.141789829341795
"Q15652_IDR_2073_2144",0.146305110916682
"Q15652_IDR_252_704",0.131219312293986
"Q15652_IDR_716_797",0.149311083986716
"Q15652_IDR_803_857",0.151464192925177
"Q15652_IDR_868_1305",0.145884291225927
"Q15653_IDR_297_356",1
"Q15654_IDR_1_251",1
"Q15672_IDR_1_110",1
"Q15678_IDR_304_870",1
"Q15691_IDR_131_194",1
"Q15696_IDR_1_59",0.51582909940257
"Q15696_IDR_344_482",0.484170900597431
"Q15697_IDR_132_295",1
"Q15699_IDR_1_151",0.336667029882796
"Q15750_IDR_370_474",1
"Q15751_IDR_1311_1433",0.162184486604963
"Q15751_IDR_1458_1551",0.175768889429285
"Q15751_IDR_2253_2287",0.165111816053805
"Q15751_IDR_2405_2496",0.158566500778289
"Q15751_IDR_2610_2751",0.171321432750194
"Q15751_IDR_2797_2921",0.167046874383465
"Q15758_IDR_1_42",0.495086692769365
"Q15758_IDR_491_541",0.504913307230635
"Q15760_IDR_1_53",0.516658345482558
"Q15760_IDR_354_415",0.483341654517442
"Q15761_IDR_243_317",1
"Q15762_IDR_280_318",1
"Q15768_IDR_171_288",1
"Q15772_IDR_1907_2573",0.329499501986736
"Q15772_IDR_2772_2928",0.327127219253881
"Q15772_IDR_277_637",0.343373278759383
"Q15773_IDR_1_248",1
"Q15776_IDR_137_320",1
"Q15784_IDR_1_133",0.448364068733984
"Q15853_IDR_104_169",0.331613004982382
"Q15853_IDR_1_57",0.333309629403723
"Q15853_IDR_202_242",0.335077365613895
"Q15858_IDR_1025_1079",0.254100448560311
"Q15858_IDR_1094_1149",0.250012815802398
"Q15858_IDR_1910_1988",0.243960814800969
"Q15858_IDR_419_681",0.251925920836322
"Q15878_IDR_1_49",0.334853726250809
"Q15878_IDR_1882_2311",0.351599012386542
"Q15878_IDR_737_1125",0.313547261362649
"Q15884_IDR_118_444",1
"Q15904_IDR_1_38",1
"Q15906_IDR_1_202",0.32462592144648
"Q15906_IDR_225_258",0.342575474530919
"Q15906_IDR_334_364",0.332798604022601
"Q15907_IDR_183_218",1
"Q15910_IDR_183_216",0.494214832337263
"Q15910_IDR_300_417",0.505785167662737
"Q15911_IDR_1_124",0.0856105557501925
"Q15911_IDR_153_186",0.0883597205891109
"Q15915_IDR_369_441",0.495751811083204
"Q15916_IDR_128_296",1
"Q15935_IDR_49_213",1
"Q15937_IDR_1_45",0.503184747468452
"Q15937_IDR_81_194",0.496815252531548
"Q15942_IDR_1_354",1
"Q15973_IDR_55_95",1
"Q16099_IDR_859_889",1
"Q16143_IDR_1_134",1
"Q16181_IDR_406_437",1
"Q16186_IDR_130_260",1
"Q16204_IDR_1_60",0.480545308848863
"Q16204_IDR_181_474",0.519454691151137
"Q16206_IDR_374_454",0.502846779543255
"Q16206_IDR_463_530",0.497153220456745
"Q16236_IDR_31_453",1
"Q16254_IDR_201_346",1
"Q16280_IDR_1_64",0.494438290985381
"Q16280_IDR_81_124",0.505561709014619
"Q16520_IDR_95_125",0.514704035720884
"Q16526_IDR_501_586",1
"Q16527_IDR_83_115",1
"Q16531_IDR_745_781",1
"Q16533_IDR_229_368",1
"Q16534_IDR_1_68",0.533984562480722
"Q16534_IDR_95_247",0.466015437519278
"Q16537_IDR_1_42",1
"Q16538_IDR_192_271",0.497759492570587
"Q16538_IDR_370_582",0.502240507429413
"Q16543_IDR_346_378",0.499812087825275
"Q16543_IDR_95_148",0.500187912174725
"Q16549_IDR_1_46",0.531566946485849
"Q16549_IDR_694_748",0.46843305351415
"Q16552_IDR_1_40",1
"Q16555_IDR_509_572",1
"Q16558_IDR_1_36",1
"Q16559_IDR_63_108",1
"Q16560_IDR_142_246",1
"Q16566_IDR_340_473",1
"Q16630_IDR_481_551",0.490087151148547
"Q16633_IDR_1_256",1
"Q16637_IDR_145_255",0.514051595218028
"Q16637_IDR_57_87",0.485948404781972
"Q16643_IDR_136_617",1
"Q16644_IDR_1_35",0.488047292370787
"Q16644_IDR_345_382",0.511952707629213
"Q16649_IDR_1_427",1
"Q16650_IDR_21_95",0.329747877948031
"Q16650_IDR_385_502",0.339979067819794
"Q16650_IDR_559_670",0.330273054232176
"Q16651_IDR_1_40",1
"Q16655_IDR_1_40",0.517767140231848
"Q16655_IDR_49_118",0.482232859768152
"Q16656_IDR_1_100",1
"Q16659_IDR_323_353",0.339511565357198
"Q16659_IDR_355_434",0.337204175591143
"Q16659_IDR_483_525",0.323284259051659
"Q16665_IDR_360_408",0.469848775411428
"Q16778_IDR_1_36",1
"Q16790_IDR_1_137",1
"Q16795_IDR_1_46",1
"Q16798_IDR_1_48",1
"Q16799_IDR_1_196",0.523373228853349
"Q16799_IDR_202_579",0.476626771146651
"Q16819_IDR_1_36",0.521403439142815
"Q16819_IDR_605_663",0.478596560857185
"Q16821_IDR_1_59",0.331310166070329
"Q16821_IDR_235_795",0.332060794826539
"Q16821_IDR_799_1072",0.336629039103132
"Q16825_IDR_308_857",1
"Q16828_IDR_150_203",0.481397104739085
"Q16828_IDR_351_381",0.518602895260915
"Q16829_IDR_1_51",0.323476365220968
"Q16829_IDR_189_240",0.332723291035105
"Q16829_IDR_388_419",0.343800343743927
"Q16832_IDR_372_488",0.506908144247224
"Q16832_IDR_491_551",0.493091855752776
"Q16842_IDR_1_31",1
"Q17RC7_IDR_1_134",1
"Q17RD7_IDR_31_346",1
"Q17RG1_IDR_652_752",1
"Q17RM4_IDR_655_714",1
"Q17RN3_IDR_317_349",1
"Q17RQ9_IDR_332_366",0.507736287279995
"Q17RQ9_IDR_541_610",0.492263712720005
"Q17RS7_IDR_460_890",1
"Q17RW2_IDR_1_35",0.536627763671849
"Q17RW2_IDR_239_1507",0.463372236328151
"Q17RY0_IDR_12_394",1
"Q17RY6_IDR_1_37",1
"Q18PE1_IDR_205_404",0.515346126926454
"Q18PE1_IDR_406_484",0.484653873073546
"Q19T08_IDR_20_178",1
"Q1A5X6_IDR_1_38",0.509617565381154
"Q1A5X6_IDR_65_100",0.490382434618846
"Q1ED39_IDR_1_353",1
"Q1EHB4_IDR_560_618",1
"Q1HG43_IDR_296_343",1
"Q2I0M5_IDR_191_234",0.311148855679169
"Q2KHM9_IDR_1_59",0.352946233838571
"Q2KHM9_IDR_375_742",0.319092607209547
"Q2KHM9_IDR_61_362",0.327961158951882
"Q2KHR2_IDR_156_1286",0.474250717000256
"Q2KHR2_IDR_65_127",0.525749282999744
"Q2KHR3_IDR_1_1549",1
"Q2KHT3_IDR_349_476",0.501114485875493
"Q2KHT3_IDR_832_1053",0.498885514124507
"Q2KJY2_IDR_1_127",0.162950512261308
"Q2KJY2_IDR_1237_1966",0.161592159121702
"Q2KJY2_IDR_169_315",0.16698339833347
"Q2KJY2_IDR_324_412",0.170229490457657
"Q2KJY2_IDR_802_853",0.173458391548355
"Q2KJY2_IDR_898_1169",0.164786048277507
"Q2L4Q9_IDR_1_34",1
"Q2LD37_IDR_1192_1473",0.0592137961570205
"Q2LD37_IDR_1573_1603",0.05930717831937
"Q2LD37_IDR_160_190",0.0578473225751734
"Q2LD37_IDR_1675_1707",0.0584210998727332
"Q2M243_IDR_592_656",0.501572034636588
"Q2M296_IDR_256_301",1
"Q2M2E3_IDR_1_65",0.497805323607804
"Q2M2E3_IDR_217_257",0.502194676392196
"Q2M2H8_IDR_1_37",0.539581160872177
"Q2M2H8_IDR_1811_2515",0.460418839127823
"Q2M2I3_IDR_292_478",1
"Q2M2I5_IDR_1_107",0.491959575926468
"Q2M2I5_IDR_452_499",0.508040424073532
"Q2M2I8_IDR_1_31",0.492863177056372
"Q2M2I8_IDR_323_958",0.507136822943628
"Q2M2Z5_IDR_1_80",0.502783939504994
"Q2M2Z5_IDR_90_673",0.497216060495006
"Q2M385_IDR_683_716",1
"Q2M389_IDR_1137_1173",1
"Q2M3C6_IDR_1_78",0.523791249438111
"Q2M3C6_IDR_269_481",0.476208750561889
"Q2M3C7_IDR_1_41",0.142341261475376
"Q2M3C7_IDR_192_451",0.142826540610961
"Q2NKX8_IDR_669_1196",1
"Q2NKX9_IDR_25_103",1
"Q2NL68_IDR_1_480",1
"Q2NL82_IDR_1_77",0.343619149409502
"Q2NL82_IDR_312_393",0.333695637621465
"Q2NL82_IDR_408_472",0.322685212969032
"Q2NL98_IDR_128_169",1
"Q2PPJ7_IDR_318_376",0.236457121375997
"Q2PPJ7_IDR_444_501",0.248499418862008
"Q2PPJ7_IDR_667_907",0.265334264222759
"Q2TAL8_IDR_335_471",0.336752494309531
"Q2TAZ0_IDR_111_146",0.144987721603196
"Q2TAZ0_IDR_1245_1307",0.143302237576468
"Q2TAZ0_IDR_1319_1355",0.140054140763107
"Q2TAZ0_IDR_1439_1474",0.143606155153996
"Q2TAZ0_IDR_1608_1658",0.137336235117705
"Q2TAZ0_IDR_337_417",0.147929606501965
"Q2TAZ0_IDR_879_920",0.142783903283562
"Q2TB10_IDR_1_360",0.253279735519672
"Q2TB10_IDR_383_482",0.237976351184017
"Q2TB10_IDR_573_608",0.247978885311828
"Q2TB10_IDR_622_664",0.260765027984484
"Q2TB18_IDR_621_653",1
"Q2TBA0_IDR_264_297",1
"Q2TBC4_IDR_214_316",1
"Q2TBE0_IDR_1_506",0.498998043885241
"Q2Y0W8_IDR_219_284",0.333927431927605
"Q2Y0W8_IDR_57_92",0.321566670685787
"Q2YD98_IDR_210_288",0.327426873445532
"Q2YD98_IDR_384_555",0.347809013626032
"Q2YD98_IDR_557_709",0.324764112928436
"Q32M45_IDR_1_106",1
"Q32M78_IDR_69_193",1
"Q32M84_IDR_1_55",1
"Q32MH5_IDR_232_876",1
"Q32MK0_IDR_1_484",1
"Q32MQ0_IDR_1_723",1
"Q32MZ4_IDR_1_808",1
"Q32NC0_IDR_115_186",1
"Q32P28_IDR_700_736",1
"Q32P44_IDR_1_41",0.56192126065518
"Q3KNS6_IDR_88_136",1
"Q3KNV8_IDR_103_166",1
"Q3KNW1_IDR_10_148",1
"Q3KNW5_IDR_316_377",1
"Q3KP22_IDR_63_153",1
"Q3KP31_IDR_19_108",1
"Q3KP44_IDR_420_488",0.495988914761771
"Q3KP44_IDR_522_562",0.504011085238229
"Q3KP66_IDR_1_120",0.478425316643922
"Q3KP66_IDR_209_629",0.521574683356078
"Q3KQU3_IDR_1_827",1
"Q3KQV3_IDR_59_209",0.495815342590826
"Q3KQV3_IDR_602_632",0.504184657409174
"Q3KR16_IDR_1_98",0.509473215383576
"Q3KR16_IDR_517_765",0.490526784616424
"Q3KR37_IDR_1_82",0.319239446941289
"Q3KR37_IDR_225_363",0.316948415519578
"Q3KR37_IDR_543_646",0.363812137539133
"Q3L8U1_IDR_1448_1485",0.252609604855069
"Q3L8U1_IDR_1_706",0.247879783636587
"Q3SY46_IDR_1_35",1
"Q3SY52_IDR_115_232",0.507538749350392
"Q3SY52_IDR_70_112",0.492461250649608
"Q3SY56_IDR_1_228",0.51799196444757
"Q3SY56_IDR_331_376",0.48200803555243
"Q3SY84_IDR_1_76",0.504190492042808
"Q3SY84_IDR_460_523",0.495809507957192
"Q3SYB3_IDR_1_106",0.477824027249053
"Q3SYB3_IDR_249_402",0.522175972750947
"Q3SYG4_IDR_826_887",1
"Q3T8J9_IDR_1_535",0.161212937368867
"Q3T8J9_IDR_1782_2150",0.158001348744157
"Q3T8J9_IDR_2210_2241",0.169512016408855
"Q3T8J9_IDR_542_593",0.170399078838362
"Q3V5L5_IDR_1_104",1
"Q3T8J9_IDR_598_707",0.174670778849556
"Q3T8J9_IDR_932_1622",0.166203839790203
"Q3V6T2_IDR_219_256",0.251095454522673
"Q3V6T2_IDR_325_709",0.237776613003509
"Q3V6T2_IDR_897_1045",0.248084353241534
"Q494U1_IDR_1_47",0.503101112717988
"Q494U1_IDR_318_583",0.496898887282012
"Q494V2_IDR_1_151",0.253778286659659
"Q494V2_IDR_206_252",0.244289118238385
"Q494V2_IDR_275_383",0.260200448957291
"Q494V2_IDR_547_605",0.241732146144665
"Q494W8_IDR_259_296",0.505433133244442
"Q494W8_IDR_302_337",0.494566866755558
"Q494X3_IDR_1_130",1
"Q495A1_IDR_166_222",1
"Q495C1_IDR_105_229",0.507806377877617
"Q495C1_IDR_238_297",0.492193622122383
"Q495M3_IDR_1_51",1
"Q495M9_IDR_152_254",0.473276505690531
"Q495M9_IDR_258_387",0.526723494309469
"Q495N2_IDR_1_40",1
"Q495T6_IDR_1_51",0.522129983768695
"Q495T6_IDR_54_84",0.477870016231305
"Q495W5_IDR_1_38",1
"Q495Y8_IDR_1_187",1
"Q49AM3_IDR_424_519",0.530849362683225
"Q49AM3_IDR_83_299",0.469150637316775
"Q49AN0_IDR_520_593",1
"Q49AR2_IDR_166_232",1
"Q49MG5_IDR_1_464",0.323340878481919
"Q49MG5_IDR_468_547",0.318812114544635
"Q49MG5_IDR_567_647",0.357847006973446
"Q49MI3_IDR_1_42",1
"Q4AC94_IDR_1563_1630",0.191785988694201
"Q4AC94_IDR_171_338",0.213845103388891
"Q4AC94_IDR_1772_2332",0.208889707379093
"Q4AC94_IDR_454_523",0.189689852917525
"Q4AC94_IDR_709_799",0.19578934762029
"Q4AC99_IDR_87_135",1
"Q4ADV7_IDR_1129_1223",0.344567957801898
"Q4ADV7_IDR_1352_1419",0.324949861317072
"Q4ADV7_IDR_987_1053",0.33048218088103
"Q4FZB7_IDR_1_69",0.339498886678089
"Q4FZB7_IDR_334_741",0.326482738252952
"Q4FZB7_IDR_811_846",0.33401837506896
"Q4G163_IDR_582_617",0.316746003253057
"Q4G163_IDR_678_708",0.314880107983731
"Q4G176_IDR_1_41",1
"Q4G1C9_IDR_291_344",1
"Q4JDL3_IDR_1_117",1
"Q4KMG0_IDR_1166_1216",1
"Q4KMG9_IDR_148_183",1
"Q4KMP7_IDR_1_300",0.507600488151191
"Q4KMP7_IDR_622_808",0.492399511848809
"Q4KMQ2_IDR_1_55",1
"Q4KMZ1_IDR_384_454",0.499786941112311
"Q4KMZ1_IDR_40_382",0.500213058887689
"Q4KWH8_IDR_448_593",0.502080513122581
"Q4KWH8_IDR_863_1611",0.497919486877419
"Q4L180_IDR_1068_1135",0.194821110226414
"Q4L180_IDR_1_71",0.201197831417972
"Q4L180_IDR_340_385",0.20767889906218
"Q4L180_IDR_598_639",0.200499343946351
"Q4L180_IDR_762_1024",0.195802815347083
"Q4LE39_IDR_128_168",0.355254402637689
"Q504T8_IDR_315_452",0.491304381807996
"Q504U0_IDR_1_52",1
"Q504Y0_IDR_1_40",0.370686949023987
"Q504Y0_IDR_263_303",0.318752314226935
"Q504Y0_IDR_472_534",0.310560736749079
"Q504Y2_IDR_33_127",1
"Q504Y3_IDR_200_319",1
"Q50LG9_IDR_366_406",1
"Q52LD8_IDR_169_241",0.497977669685733
"Q52LD8_IDR_404_501",0.502022330314267
"Q52LG2_IDR_1_117",1
"Q52LJ0_IDR_307_433",1
"Q52LR7_IDR_277_450",0.513508059680844
"Q52LR7_IDR_463_807",0.486491940319156
"Q52LW3_IDR_1_37",0.250136675583514
"Q52LW3_IDR_157_187",0.25612683475635
"Q52LW3_IDR_472_601",0.242553652478794
"Q52LW3_IDR_889_1261",0.251182837181342
"Q52M93_IDR_49_101",1
"Q52MB2_IDR_66_171",1
"Q53FD0_IDR_413_456",0.495241896828211
"Q53FE4_IDR_226_359",0.513504741010039
"Q53FE4_IDR_67_172",0.486495258989961
"Q53FP2_IDR_134_167",1
"Q53GA4_IDR_112_152",1
"Q53GG5_IDR_90_288",1
"Q53GI3_IDR_1_38",0.488140983793118
"Q53GI3_IDR_145_355",0.511859016206881
"Q53GL0_IDR_136_349",1
"Q53GL7_IDR_287_398",0.471822961923944
"Q53GL7_IDR_553_706",0.528177038076056
"Q53GS7_IDR_1_139",0.526807356241488
"Q53GS7_IDR_327_379",0.473192643758512
"Q53GS9_IDR_1_101",1
"Q53GT1_IDR_600_634",1
"Q53H80_IDR_1_139",1
"Q53HC0_IDR_126_331",0.490188346741168
"Q53HC0_IDR_1_84",0.509811653258832
"Q53HC5_IDR_1_34",1
"Q562E7_IDR_1572_1605",0.257691268274355
"Q562F6_IDR_1_1265",1
"Q567U6_IDR_154_200",0.339189501100159
"Q567U6_IDR_212_280",0.324122224122719
"Q567U6_IDR_423_454",0.336688274777122
"Q569G3_IDR_36_115",1
"Q569H4_IDR_1_36",0.483039454900222
"Q569H4_IDR_43_304",0.516960545099778
"Q569K6_IDR_133_218",0.477521946174044
"Q569K6_IDR_517_752",0.522478053825956
"Q56A73_IDR_1_38",1
"Q56NI9_IDR_1_370",1
"Q56P03_IDR_1_134",1
"Q56UN5_IDR_1_37",0.199193101845892
"Q56UN5_IDR_43_81",0.196806205631856
"Q56UN5_IDR_490_956",0.20271277757971
"Q56UN5_IDR_90_488",0.203894759235304
"Q56UN5_IDR_980_1030",0.197393155707237
"Q56VL3_IDR_118_154",0.502439627067681
"Q56VL3_IDR_1_31",0.497560372932319
"Q5BJF6_IDR_1_182",1
"Q5BJH2_IDR_1_44",1
"Q5BJH7_IDR_1_69",1
"Q5BKU9_IDR_1_87",1
"Q5BKX5_IDR_1_71",1
"Q5BKX8_IDR_1_36",0.514475062115153
"Q5BKX8_IDR_49_364",0.485524937884847
"Q5BKY9_IDR_71_247",1
"Q5BKZ1_IDR_1_307",0.528936422543512
"Q5BKZ1_IDR_469_582",0.471063577456488
"Q5BLP8_IDR_1_40",1
"Q5BVD1_IDR_1_94",1
"Q5C9Z4_IDR_1_348",1
"Q5CZA5_IDR_66_200",1
"Q5CZC0_IDR_154_680",0.056340974438107
"Q5CZC0_IDR_1719_1749",0.0557969286018221
"Q5CZC0_IDR_2195_2243",0.056105786458172
"Q5CZC0_IDR_2562_2598",0.0544700270412198
"Q5CZC0_IDR_7_42",0.0546782600172115
"Q5CZC0_IDR_844_879",0.0550974591545876
"Q5EBL2_IDR_1_35",0.332035362349763
"Q5EBL2_IDR_251_283",0.337348953454247
"Q5EBL2_IDR_735_768",0.33061568419599
"Q5EBL4_IDR_235_289",0.498608137248853
"Q5EBL4_IDR_322_403",0.501391862751147
"Q5F1R6_IDR_271_310",0.514378954872788
"Q5F1R6_IDR_353_481",0.485621045127212
"Q5FBB7_IDR_101_539",0.497426090372151
"Q5FBB7_IDR_1_92",0.502573909627849
"Q5FWE3_IDR_20_454",0.480227262463958
"Q5FWE3_IDR_721_972",0.519772737536042
"Q5FWF4_IDR_499_619",0.517846815474275
"Q5FWF4_IDR_646_721",0.482153184525725
"Q5FWF5_IDR_1_610",1
"Q5FWF6_IDR_73_174",1
"Q5FYB0_IDR_1_73",0.536926882234636
"Q5FYB0_IDR_559_599",0.463073117765364
"Q5GH72_IDR_117_172",0.328686792426014
"Q5GH72_IDR_1_48",0.33486754225575
"Q5GH72_IDR_446_497",0.336445665318235
"Q5H9J7_IDR_1_68",1
"Q5H9L2_IDR_1_206",1
"Q5H9L4_IDR_1_93",0.502502615542512
"Q5H9L4_IDR_286_391",0.497497384457488
"Q5H9M0_IDR_102_389",0.492117606341989
"Q5H9M0_IDR_506_539",0.507882393658011
"Q5H9R7_IDR_502_873",1
"Q5HY64_IDR_1_50",0.322142406179063
"Q5HY64_IDR_52_854",0.330980009874291
"Q5HY64_IDR_897_931",0.346877583946646
"Q5HY92_IDR_81_460",1
"Q5HYC2_IDR_1_72",0.322819720034714
"Q5HYC2_IDR_217_252",0.343010238823779
"Q5HYC2_IDR_489_2103",0.334170041141507
"Q5HYI7_IDR_246_312",1
"Q5HYJ3_IDR_140_260",0.245129942499782
"Q5HYJ3_IDR_1_77",0.250551205647495
"Q5HYJ3_IDR_301_339",0.255063948881022
"Q5HYJ3_IDR_83_126",0.249254902971702
"Q5HYK3_IDR_1_52",1
"Q5HYK7_IDR_1_412",1
"Q5HYK9_IDR_66_254",1
"Q5HYM0_IDR_1_104",0.247497656205523
"Q5HYM0_IDR_151_187",0.241823900458293
"Q5HYM0_IDR_349_514",0.245493570400413
"Q5HYM0_IDR_542_574",0.265184872935771
"Q5HYN5_IDR_1_118",1
"Q5JNZ3_IDR_118_248",0.489256935353274
"Q5JPB2_IDR_1_1672",1
"Q5JPH6_IDR_1_33",1
"Q5JPI3_IDR_103_133",1
"Q5JQC4_IDR_1_107",0.498469616242444
"Q5JQC4_IDR_147_288",0.501530383757556
"Q5JQC9_IDR_283_324",0.329338565048132
"Q5JQC9_IDR_452_637",0.333508784848901
"Q5JQC9_IDR_640_753",0.337152650102967
"Q5JQS6_IDR_1_64",1
"Q5JR12_IDR_1_67",1
"Q5JR59_IDR_1_1002",0.478048486831236
"Q5JR59_IDR_1336_1369",0.521951513168764
"Q5JR98_IDR_1_102",1
"Q5JRA6_IDR_126_1149",0.246377831579818
"Q5JRA6_IDR_1416_1486",0.249864813113063
"Q5JRA6_IDR_1554_1642",0.255038091899203
"Q5JRA6_IDR_1644_1907",0.248719263407916
"Q5JRC9_IDR_1_600",1
"Q5JRK9_IDR_1_111",1
"Q5JRM2_IDR_15_338",1
"Q5JRV8_IDR_1_46",0.502919557448974
"Q5JRV8_IDR_248_328",0.497080442551026
"Q5JRX3_IDR_806_836",1
"Q5JS13_IDR_1_37",0.493890580348103
"Q5JS13_IDR_284_417",0.506109419651897
"Q5JSH3_IDR_1_478",0.478215950244719
"Q5JSH3_IDR_553_589",0.521784049755281
"Q5JSJ4_IDR_563_766",1
"Q5JTD0_IDR_1_173",0.491322309466103
"Q5JTD0_IDR_182_557",0.508677690533897
"Q5JTH9_IDR_1044_1147",0.334081866418506
"Q5JTH9_IDR_1159_1297",0.326488250723151
"Q5JTH9_IDR_1_96",0.339429882858342
"Q5JTV8_IDR_23_343",1
"Q5JTW2_IDR_325_470",0.485763091422965
"Q5JTW2_IDR_543_689",0.514236908577035
"Q5JTY5_IDR_1_38",1
"Q5JTZ5_IDR_84_239",1
"Q5JTZ9_IDR_1_35",1
"Q5JU00_IDR_1_59",1
"Q5JU67_IDR_1_38",0.481180376960373
"Q5JU67_IDR_413_453",0.518819623039627
"Q5JU85_IDR_1092_1488",0.497163540862458
"Q5JU85_IDR_1_753",0.502836459137542
"Q5JUK2_IDR_111_304",0.516888532017446
"Q5JUK2_IDR_1_60",0.483111467982554
"Q5JUK3_IDR_1030_1116",0.332081610921648
"Q5JUK3_IDR_1_48",0.335601855335272
"Q5JUK3_IDR_621_729",0.33231653374308
"Q5JUK9_IDR_1_113",1
"Q5JUX0_IDR_1_46",1
"Q5JVG2_IDR_59_209",1
"Q5JVS0_IDR_33_288",0.489479624692151
