"","GO0042277_peptide_binding"
"Q53FE4_IDR_67_172",0.495187452292513
"Q53FP2_IDR_134_167",1
"Q53GA4_IDR_112_152",1
"Q53GG5_IDR_90_288",1
"Q53GI3_IDR_1_38",0.502765029538401
"Q53GI3_IDR_145_355",0.497234970461599
"Q53GL0_IDR_136_349",1
"Q53GL7_IDR_287_398",0.490675254216219
"Q53GL7_IDR_553_706",0.509324745783781
"Q53GS7_IDR_1_139",0.507707164109921
"Q53GS7_IDR_327_379",0.492292835890079
"Q53GS9_IDR_1_101",1
"Q53GT1_IDR_600_634",1
"Q53H80_IDR_1_139",1
"Q53HC0_IDR_126_331",0.513063122935225
"Q53HC0_IDR_1_84",0.486936877064775
"Q53HC5_IDR_1_34",1
"Q562E7_IDR_1572_1605",0.264455838758851
"Q562F6_IDR_1_1265",1
"Q567U6_IDR_154_200",0.335590708797618
"Q567U6_IDR_212_280",0.33014403019863
"Q567U6_IDR_423_454",0.334265261003751
"Q569G3_IDR_36_115",1
"Q569H4_IDR_1_36",0.446943200916998
"Q569H4_IDR_43_304",0.553056799083002
"Q569K6_IDR_133_218",0.474176846390667
"Q569K6_IDR_517_752",0.525823153609333
"Q56A73_IDR_1_38",1
"Q56NI9_IDR_1_370",1
"Q56P03_IDR_1_134",1
"Q56UN5_IDR_1_37",0.202503399645505
"Q56UN5_IDR_43_81",0.193642401203889
"Q56UN5_IDR_490_956",0.211570355628385
"Q56UN5_IDR_90_488",0.17960592868419
"Q56UN5_IDR_980_1030",0.212677914838031
"Q56VL3_IDR_118_154",0.483082202051044
"Q56VL3_IDR_1_31",0.516917797948956
"Q5BJF6_IDR_1_182",1
"Q5BJH2_IDR_1_44",1
"Q5BJH7_IDR_1_69",1
"Q5BKU9_IDR_1_87",1
"Q5BKX5_IDR_1_71",1
"Q5BKX8_IDR_1_36",0.509913630427738
"Q5BKX8_IDR_49_364",0.490086369572262
"Q5BKY9_IDR_71_247",1
"Q5BKZ1_IDR_1_307",0.4874102189179
"Q5BKZ1_IDR_469_582",0.5125897810821
"Q5BLP8_IDR_1_40",1
"Q5BVD1_IDR_1_94",1
"Q5C9Z4_IDR_1_348",1
"Q5CZA5_IDR_66_200",1
"Q5CZC0_IDR_154_680",0.0529971863814699
"Q5CZC0_IDR_1719_1749",0.0556457426113235
"Q5CZC0_IDR_2195_2243",0.0544235971834024
"Q5CZC0_IDR_2562_2598",0.0587987677674516
"Q5CZC0_IDR_7_42",0.0561451018795626
"Q5CZC0_IDR_844_879",0.055114948326057
"Q5EBL2_IDR_1_35",0.325605608120138
"Q5EBL2_IDR_251_283",0.330440440225598
"Q5EBL2_IDR_735_768",0.343953951654264
"Q5EBL4_IDR_235_289",0.503960592284751
"Q5EBL4_IDR_322_403",0.496039407715249
"Q5F1R6_IDR_271_310",0.480058125965038
"Q5F1R6_IDR_353_481",0.519941874034962
"Q5FBB7_IDR_101_539",0.481931492206917
"Q5FBB7_IDR_1_92",0.518068507793083
"Q5FWE3_IDR_20_454",0.508025449973368
"Q5FWE3_IDR_721_972",0.491974550026632
"Q5FWF4_IDR_499_619",0.426635135147753
"Q5FWF4_IDR_646_721",0.573364864852247
"Q5FWF5_IDR_1_610",1
"Q5FWF6_IDR_73_174",1
"Q5FYB0_IDR_1_73",0.520643837689257
"Q5FYB0_IDR_559_599",0.479356162310743
"Q5GH72_IDR_117_172",0.38050937849272
"Q5GH72_IDR_1_48",0.313455013306595
"Q5GH72_IDR_446_497",0.306035608200685
"Q5H9J7_IDR_1_68",1
"Q5H9L2_IDR_1_206",1
"Q5H9L4_IDR_1_93",0.511578135103855
"Q5H9L4_IDR_286_391",0.488421864896145
"Q5H9M0_IDR_102_389",0.487937530444549
"Q5H9M0_IDR_506_539",0.512062469555451
"Q5H9R7_IDR_502_873",1
"Q5HY64_IDR_1_50",0.339099083747805
"Q5HY64_IDR_52_854",0.318946691552465
"Q5HY64_IDR_897_931",0.34195422469973
"Q5HY92_IDR_81_460",1
"Q5HYC2_IDR_1_72",0.278156654520607
"Q5HYC2_IDR_217_252",0.28228544773338
"Q5HYC2_IDR_489_2103",0.439557897746013
"Q5HYI7_IDR_246_312",1
"Q5HYJ3_IDR_140_260",0.232807903204043
"Q5HYJ3_IDR_1_77",0.248914525113899
"Q5HYJ3_IDR_301_339",0.25774253936491
"Q5HYJ3_IDR_83_126",0.260535032317148
"Q5HYK3_IDR_1_52",1
"Q5HYK7_IDR_1_412",1
"Q5HYK9_IDR_66_254",1
"Q5HYM0_IDR_1_104",0.252588738958087
"Q5HYM0_IDR_151_187",0.241222612297762
"Q5HYM0_IDR_349_514",0.247618225768555
"Q5HYM0_IDR_542_574",0.258570422975596
"Q5HYN5_IDR_1_118",1
"Q5JNZ3_IDR_118_248",0.490652660087141
"Q5JPB2_IDR_1_1672",1
"Q5JPH6_IDR_1_33",1
"Q5JPI3_IDR_103_133",1
"Q5JQC4_IDR_1_107",0.504659969561256
"Q5JQC4_IDR_147_288",0.495340030438744
"Q5JQC9_IDR_283_324",0.339771775063631
"Q5JQC9_IDR_452_637",0.324782728047789
"Q5JQC9_IDR_640_753",0.335445496888581
"Q5JQS6_IDR_1_64",1
"Q5JR12_IDR_1_67",1
"Q5JR59_IDR_1_1002",0.536859651711165
"Q5JR59_IDR_1336_1369",0.463140348288835
"Q5JR98_IDR_1_102",1
"Q5JRA6_IDR_126_1149",0.251882974976605
"Q5JRA6_IDR_1416_1486",0.241909295284169
"Q5JRA6_IDR_1554_1642",0.239530836685845
"Q5JRA6_IDR_1644_1907",0.266676893053381
"Q5JRC9_IDR_1_600",1
"Q5JRK9_IDR_1_111",1
"Q5JRM2_IDR_15_338",1
"Q5JRV8_IDR_1_46",0.478658000686194
"Q5JRV8_IDR_248_328",0.521341999313806
"Q5JRX3_IDR_806_836",1
"Q5JS13_IDR_1_37",0.487771078857936
"Q5JS13_IDR_284_417",0.512228921142064
"Q5JSH3_IDR_1_478",0.446297107107069
"Q5JSH3_IDR_553_589",0.553702892892931
"Q5JSJ4_IDR_563_766",1
"Q5JTD0_IDR_1_173",0.498681488482992
"Q5JTD0_IDR_182_557",0.501318511517008
"Q5JTH9_IDR_1044_1147",0.338657719861944
"Q5JTH9_IDR_1159_1297",0.319913256904793
"Q5JTH9_IDR_1_96",0.341429023233263
"Q5JTV8_IDR_23_343",1
"Q5JTW2_IDR_325_470",0.445798222499442
"Q5JTW2_IDR_543_689",0.554201777500559
"Q5JTY5_IDR_1_38",1
"Q5JTZ5_IDR_84_239",1
"Q5JTZ9_IDR_1_35",1
"Q5JU00_IDR_1_59",1
"Q5JU67_IDR_1_38",0.481429642207026
"Q5JU67_IDR_413_453",0.518570357792974
"Q5JU85_IDR_1092_1488",0.513350971255204
"Q5JU85_IDR_1_753",0.486649028744796
"Q5JUK2_IDR_111_304",0.490282805210469
"Q5JUK2_IDR_1_60",0.509717194789531
"Q5JUK3_IDR_1030_1116",0.281249676805277
"Q5JUK3_IDR_1_48",0.341488433076012
"Q5JUK3_IDR_621_729",0.377261890118711
"Q5JUK9_IDR_1_113",1
"Q5JUX0_IDR_1_46",1
"Q5JVG2_IDR_59_209",1
"Q5JVS0_IDR_33_288",0.518554782470846
"Q5JVS0_IDR_363_400",0.481445217529154
"Q5JVX7_IDR_1_168",0.505993824471952
"Q5JVX7_IDR_260_310",0.494006175528048
"Q5JWF2_IDR_1_659",1
"Q5JWR5_IDR_549_674",0.225034779808224
"Q5JY77_IDR_1_1117",1
"Q5JYT7_IDR_1055_1200",0.512726400522307
"Q5JYT7_IDR_192_561",0.487273599477693
"Q5K4E3_IDR_1_43",1
"Q5K4L6_IDR_118_161",1
"Q5K651_IDR_80_155",1
"Q5KSL6_IDR_1_214",0.512158580578666
"Q5KSL6_IDR_726_839",0.487841419421334
"Q5KU26_IDR_394_605",1
"Q5M775_IDR_1_395",0.372198165857329
"Q5M775_IDR_532_584",0.33800308974013
"Q5M775_IDR_716_956",0.289798744402541
"Q5M7Z0_IDR_1_139",1
"Q5M8T2_IDR_305_382",1
"Q5M9N0_IDR_1_101",0.534719509720827
"Q5M9N0_IDR_797_1113",0.465280490279173
"Q5M9Q1_IDR_1_294",1
"Q5MAI5_IDR_292_379",1
"Q5MCW4_IDR_61_185",1
"Q5MIZ7_IDR_684_849",1
"Q5MJ07_IDR_1_46",1
"Q5MJ10_IDR_1_55",0.48810361362129
"Q5MJ10_IDR_58_180",0.51189638637871
"Q5MJ68_IDR_1_53",0.508050912540729
"Q5MJ68_IDR_220_250",0.491949087459272
"Q5MJ70_IDR_1_63",0.490310313128903
"Q5MJ70_IDR_211_307",0.509689686871097
"Q5MNV8_IDR_1_37",1
"Q5QGZ9_IDR_13_103",1
"Q5QJ38_IDR_93_904",1
"Q5QJE6_IDR_1_488",0.5226312913125
"Q5QJE6_IDR_494_641",0.4773687086875
"Q5QNW6_IDR_1_36",1
"Q5QP82_IDR_1_60",1
"Q5R372_IDR_462_502",0.490341643632106
"Q5R372_IDR_66_125",0.509658356367894
"Q5R3F8_IDR_261_295",0.247983386295378
"Q5R3F8_IDR_448_495",0.256368598610009
"Q5R3F8_IDR_508_546",0.258656165603404
"Q5R3F8_IDR_557_730",0.236991849491208
"Q5RHP9_IDR_101_280",0.511831056205583
"Q5RHP9_IDR_403_1530",0.488168943794417
"Q5RIA9_IDR_1_38",1
"Q5RKV6_IDR_1_31",1
"Q5RL73_IDR_144_305",1
"Q5SGD2_IDR_47_79",1
"Q5SNT2_IDR_372_629",1
"Q5SQ80_IDR_221_524",1
"Q5SQH8_IDR_1_111",1
"Q5SQI0_IDR_193_394",1
"Q5SQQ9_IDR_1_118",0.473112457924538
"Q5SQQ9_IDR_122_334",0.526887542075461
"Q5SQS8_IDR_115_154",0.333377247213352
"Q5SQS8_IDR_1_33",0.331218593886893
"Q5SQS8_IDR_156_274",0.335404158899755
"Q5SR56_IDR_1_39",0.497920784283091
"Q5SR56_IDR_451_506",0.502079215716909
"Q5SRE5_IDR_1506_1542",1
"Q5SVQ8_IDR_735_765",0.508855690487361
"Q5SVZ6_IDR_1_46",0.457690956309187
"Q5SVZ6_IDR_315_429",0.542309043690813
"Q5SW24_IDR_1_745",1
"Q5SW79_IDR_102_1416",0.476590515537723
"Q5SW79_IDR_1504_1584",0.523409484462277
"Q5SW96_IDR_178_308",1
"Q5SWH9_IDR_1_86",1
"Q5SWX8_IDR_386_424",1
"Q5SXM1_IDR_1_94",1
"Q5SXM2_IDR_1391_1469",0.234438548767873
"Q5SXM2_IDR_1_79",0.250986374684073
"Q5SXM2_IDR_501_790",0.25176315244821
"Q5SXM2_IDR_811_1269",0.262811924099844
"Q5SXM8_IDR_1_63",1
"Q5SY16_IDR_1_110",0.482161719777284
"Q5SY16_IDR_672_702",0.517838280222716
"Q5SYB0_IDR_1347_1395",0.514914073547523
"Q5SYB0_IDR_505_1325",0.485085926452477
"Q5SYC1_IDR_273_327",1
"Q5T036_IDR_1_140",1
"Q5T089_IDR_390_428",0.498493065194544
"Q5T089_IDR_467_497",0.501506934805456
"Q5T0B9_IDR_1_310",1
"Q5T0D9_IDR_1_58",1
"Q5T0F9_IDR_1_308",0.318301249331265
"Q5T0F9_IDR_325_418",0.334442502631474
"Q5T0F9_IDR_430_532",0.347256248037262
"Q5T0J7_IDR_107_172",1
"Q5T0L3_IDR_121_168",0.332992041181871
"Q5T0L3_IDR_226_261",0.339933450016986
"Q5T0L3_IDR_5_82",0.327074508801143
"Q5T0N5_IDR_284_373",0.485662357540551
"Q5T0N5_IDR_438_534",0.514337642459449
"Q5T0T0_IDR_1_76",0.492777876044429
"Q5T0T0_IDR_244_291",0.507222123955571
"Q5T0W9_IDR_284_1011",1
"Q5T0Z8_IDR_1_35",0.594062031228049
"Q5T0Z8_IDR_85_1188",0.405937968771951
"Q5T292_IDR_66_105",1
"Q5T2D2_IDR_126_275",1
"Q5T2D3_IDR_1_49",0.312355281479592
"Q5T2D3_IDR_191_254",0.349873948361694
"Q5T2D3_IDR_273_388",0.337770770158714
"Q5T2E6_IDR_323_355",1
"Q5T2R2_IDR_1_90",1
"Q5T2S8_IDR_312_444",1
"Q5T2T1_IDR_302_345",1
"Q5T2W1_IDR_472_519",1
"Q5T3F8_IDR_737_771",0.504595392295184
"Q5T3F8_IDR_778_832",0.495404607704816
"Q5T3J3_IDR_237_292",0.188966205874656
"Q5T3J3_IDR_295_350",0.199860296722569
"Q5T3J3_IDR_373_569",0.20361394680245
"Q5T3J3_IDR_590_728",0.201105616808337
"Q5T3J3_IDR_61_147",0.206453933791988
"Q5T3U5_IDR_824_864",1
"Q5T440_IDR_1_44",1
"Q5T442_IDR_107_203",0.479892724298908
"Q5T4S7_IDR_2708_2965",0.139980221885717
"Q5T4S7_IDR_3334_3387",0.138376146607993
"Q5T4T6_IDR_405_709",1
"Q5T4W7_IDR_19_120",1
"Q5T5A4_IDR_1_41",1
"Q5T5A8_IDR_1_94",1
"Q5T5B0_IDR_1_92",1
"Q5T5C0_IDR_1038_1113",0.251184618893679
"Q5T5C0_IDR_1_35",0.248774593286974
"Q5T5C0_IDR_554_595",0.267144170362007
"Q5T5C0_IDR_675_790",0.232896617457341
"Q5T5D7_IDR_61_139",1
"Q5T5J6_IDR_1_385",0.313770647328103
"Q5T5J6_IDR_542_573",0.335783259157588
"Q5T5J6_IDR_712_747",0.350446093514309
"Q5T5M9_IDR_266_321",1
"Q5T5N4_IDR_66_178",1
"Q5T5P2_IDR_1_158",0.237628533883155
"Q5T5P2_IDR_1451_1943",0.259723670200516
"Q5T5P2_IDR_267_792",0.250438984194867
"Q5T5P2_IDR_795_1443",0.252208811721462
"Q5T5S1_IDR_1_38",0.339030831908029
"Q5T5S1_IDR_226_294",0.328447766504401
"Q5T5S1_IDR_459_509",0.33252140158757
"Q5T5U3_IDR_1042_1120",0.253778491704719
"Q5T5U3_IDR_1342_1954",0.230541908292448
"Q5T5U3_IDR_1_40",0.256950766763181
"Q5T5U3_IDR_170_927",0.258728833239652
"Q5T5X7_IDR_1_214",0.281589968093045
"Q5T5X7_IDR_344_385",0.221703619161912
"Q5T681_IDR_178_223",0.273949287534061
"Q5T681_IDR_82_117",0.237398381483629
"Q5T686_IDR_63_147",1
"Q5T6C5_IDR_1_78",0.549417466108081
"Q5T6C5_IDR_85_722",0.450582533891919
"Q5T6F0_IDR_1_38",1
"Q5T6F2_IDR_1_1116",1
"Q5T6S3_IDR_1_35",0.530219354793301
"Q5T6S3_IDR_348_541",0.469780645206699
"Q5T6X4_IDR_1_67",1
"Q5T6X5_IDR_852_926",1
"Q5T749_IDR_1_579",1
"Q5T750_IDR_1_224",1
"Q5T751_IDR_1_118",1
"Q5T752_IDR_1_114",1
"Q5T753_IDR_1_117",1
"Q5T754_IDR_1_117",1
"Q5T7B8_IDR_186_216",0.335538585628108
"Q5T7B8_IDR_544_1281",0.321455003719696
"Q5T7B8_IDR_68_168",0.343006410652195
"Q5T7M4_IDR_1_67",1
"Q5T7M9_IDR_14_45",1
"Q5T7N2_IDR_1_208",0.356419499095745
"Q5T7N2_IDR_318_362",0.320128059964492
"Q5T7N2_IDR_364_622",0.323452440939763
"Q5T7N3_IDR_1_38",0.496297953443888
"Q5T7N3_IDR_47_743",0.503702046556112
"Q5T7P2_IDR_1_110",1
"Q5T7P8_IDR_83_132",0.507565337978434
"Q5T870_IDR_1_85",1
"Q5T871_IDR_45_98",1
"Q5T8A7_IDR_1_1209",1
"Q5T8D3_IDR_150_442",1
"Q5T8I3_IDR_151_301",1
"Q5T8P6_IDR_335_371",0.163442685545376
"Q5T8P6_IDR_427_524",0.161331556123027
"Q5T8P6_IDR_608_737",0.167443198917894
"Q5T8P6_IDR_793_879",0.161964873748568
"Q5T8P6_IDR_85_294",0.176462883776672
"Q5T8P6_IDR_962_1007",0.169354801888463
"Q5T953_IDR_49_351",1
"Q5T9C2_IDR_156_317",1
"Q5T9C9_IDR_1_38",0.471780325279507
"Q5T9C9_IDR_292_323",0.528219674720493
"Q5T9L3_IDR_497_541",1
"Q5T9S5_IDR_1_168",0.371936661068375
"Q5T9S5_IDR_1266_1454",0.300200989179214
"Q5T9S5_IDR_356_522",0.327862349752412
"Q5T9Z0_IDR_232_273",1
"Q5TA76_IDR_1_89",1
"Q5TA77_IDR_1_95",1
"Q5TA79_IDR_1_104",1
"Q5TA81_IDR_1_108",1
"Q5TA82_IDR_1_108",1
"Q5TA89_IDR_121_159",1
"Q5TAB7_IDR_1_32",1
"Q5TAX3_IDR_1284_1505",0.20532385164926
"Q5TAX3_IDR_31_284",0.291610822274349
"Q5TAX3_IDR_579_617",0.264140502395622
"Q5TAX3_IDR_714_892",0.238924823680769
"Q5TB30_IDR_108_179",0.350923003613682
"Q5TB30_IDR_311_345",0.321121366730555
"Q5TB30_IDR_351_562",0.327955629655763
"Q5TB80_IDR_1030_1180",0.314989565203251
"Q5TB80_IDR_1_788",0.363882765796258
"Q5TB80_IDR_930_960",0.321127669000491
"Q5TBA9_IDR_1523_1591",0.155648272826902
"Q5TBA9_IDR_1_53",0.132009358005407
"Q5TBA9_IDR_1743_1785",0.149301771966962
"Q5TBA9_IDR_1937_1977",0.139913644117485
"Q5TBA9_IDR_1987_2035",0.155978370975945
"Q5TBA9_IDR_2343_2417",0.129810756827589
"Q5TBA9_IDR_2419_2656",0.13733782527971
"Q5TBB1_IDR_236_296",1
"Q5TBK1_IDR_1_39",0.470896386606045
"Q5TBK1_IDR_190_243",0.529103613393955
"Q5TC12_IDR_97_140",1
"Q5TC79_IDR_130_364",0.484983125705767
"Q5TC79_IDR_460_503",0.515016874294233
"Q5TC82_IDR_398_1133",1
"Q5TC84_IDR_1_90",0.44611466826284
"Q5TCM9_IDR_1_116",1
"Q5TC84_IDR_316_451",0.55388533173716
"Q5TCQ9_IDR_204_289",0.158091810123834
"Q5TCQ9_IDR_539_571",0.154826831011643
"Q5TCQ9_IDR_659_711",0.156566945369109
"Q5TCX8_IDR_486_1036",0.488267129477973
"Q5TCY1_IDR_313_543",0.525018384186134
"Q5TCY1_IDR_548_1321",0.474981615813866
"Q5TCZ1_IDR_132_163",0.196356936200255
"Q5TCZ1_IDR_325_447",0.181563830983947
"Q5TCZ1_IDR_505_836",0.196980875959496
"Q5TCZ1_IDR_900_1068",0.425098356856301
"Q5TD94_IDR_1_203",0.51749595878228
"Q5TD94_IDR_376_425",0.48250404121772
"Q5TDH0_IDR_365_399",0.518233598390927
"Q5TDH0_IDR_80_133",0.481766401609073
"Q5TDP6_IDR_1_63",1
"Q5TEA6_IDR_1_37",1
"Q5TEC3_IDR_1_262",1
"Q5TEJ8_IDR_544_631",1
"Q5TEU4_IDR_1_42",1
"Q5TF21_IDR_1_807",0.484440638355642
"Q5TF21_IDR_894_925",0.515559361644358
"Q5TF39_IDR_148_227",0.536434257145036
"Q5THJ4_IDR_1558_1610",0.160729437257401
"Q5THJ4_IDR_1741_1779",0.15966139906508
"Q5THJ4_IDR_2419_2460",0.17990215924109
"Q5THJ4_IDR_2597_2633",0.162074523227973
"Q5THJ4_IDR_747_793",0.152815794347916
"Q5THJ4_IDR_908_945",0.18481668686054
"Q5THK1_IDR_1_1608",0.51692898348698
"Q5THK1_IDR_1891_2040",0.48307101651302
"Q5THR3_IDR_1247_1304",0.257662018449247
"Q5THR3_IDR_1_52",0.249618165724289
"Q5THR3_IDR_245_275",0.249657849971339
"Q5THR3_IDR_575_617",0.243061965855125
"Q5TID7_IDR_1_376",1
"Q5TIE3_IDR_608_806",0.465901733769686
"Q5TIE3_IDR_921_1139",0.534098266230314
"Q5TKA1_IDR_1_99",0.468603566113452
"Q5TKA1_IDR_288_333",0.531396433886548
"Q5TYW1_IDR_61_190",1
"Q5TYW2_IDR_222_517",1
"Q5TZF3_IDR_1_34",1
"Q5VSG8_IDR_1_98",1
"Q5VSL9_IDR_1_64",0.494519283675286
"Q5VSL9_IDR_318_435",0.505480716324714
"Q5VST9_IDR_4780_4812",0.168903953725755
"Q5VST9_IDR_5489_5524",0.167539956655856
"Q5VST9_IDR_5545_5597",0.166810037331689
"Q5VST9_IDR_6241_6297",0.167658673114506
"Q5VST9_IDR_6725_6757",0.168942047842995
"Q5VST9_IDR_6770_7273",0.160145331329199
"Q5VSY0_IDR_22_251",1
"Q5VT03_IDR_136_314",0.352870599439828
"Q5VT03_IDR_16_134",0.335615499026195
"Q5VT03_IDR_331_806",0.311513901533977
"Q5VT06_IDR_1_2842",0.479506454375808
"Q5VT06_IDR_2876_2908",0.520493545624192
"Q5VT25_IDR_412_443",0.202500415024517
"Q5VT25_IDR_455_485",0.197101039798176
"Q5VT25_IDR_644_705",0.195522449004812
"Q5VT25_IDR_934_1020",0.194393281521527
"Q5VTR2_IDR_112_174",0.337320098675779
"Q5VTR2_IDR_259_650",0.337667256150311
"Q5VTT5_IDR_1_94",1
"Q5VU36_IDR_1_1336",1
"Q5VU43_IDR_2020_2170",0.368612052575003
"Q5VU43_IDR_515_1886",0.302141679853215
"Q5VU43_IDR_94_283",0.329246267571782
"Q5VU57_IDR_445_503",1
"Q5VU65_IDR_1841_1888",1
"Q5VU92_IDR_1_46",1
"Q5VU97_IDR_1126_1172",0.328505154028568
"Q5VU97_IDR_1199_1254",0.324900885214856
"Q5VU97_IDR_1_35",0.346593960756576
"Q5VUA4_IDR_1_2279",1
"Q5VUB5_IDR_327_708",0.513708504481583
"Q5VUB5_IDR_712_890",0.486291495518417
"Q5VUE5_IDR_1_71",1
"Q5VUG0_IDR_1_39",0.347599691194704
"Q5VUG0_IDR_480_521",0.321138879804552
"Q5VUG0_IDR_647_818",0.331261429000744
"Q5VV43_IDR_163_265",0.592465325512964
"Q5VV43_IDR_984_1072",0.407534674487036
"Q5VV52_IDR_1_198",1
"Q5VV67_IDR_142_298",0.346013872961854
"Q5VV67_IDR_1_58",0.340453059224853
"Q5VV67_IDR_368_1536",0.313533067813294
"Q5VVJ2_IDR_1_33",0.268492780948288
"Q5VVJ2_IDR_468_504",0.254092713263194
"Q5VVJ2_IDR_515_554",0.242068709485516
"Q5VVJ2_IDR_79_371",0.235345796303002
"Q5VVM6_IDR_1_310",0.470324652074182
"Q5VVM6_IDR_571_783",0.529675347925818
"Q5VVP1_IDR_1_1332",1
"Q5VVW2_IDR_422_472",0.508585692693223
"Q5VVW2_IDR_808_995",0.491414307306777
"Q5VVX9_IDR_239_297",1
"Q5VW00_IDR_1_47",1
"Q5VWG9_IDR_95_849",1
"Q5VW22_IDR_144_254",0.472685560260345
"Q5VW22_IDR_322_384",0.527314439739655
"Q5VW32_IDR_377_407",1
"Q5VW38_IDR_560_600",1
"Q5VWI1_IDR_1_37",0.336296632160421
"Q5VWI1_IDR_384_445",0.323278327494944
"Q5VWI1_IDR_85_338",0.340425040344635
"Q5VWJ9_IDR_1_86",1
"Q5VWK0_IDR_1_638",1
"Q5VWN6_IDR_218_261",0.145461020263129
"Q5VWN6_IDR_283_746",0.131670857573279
"Q5VWN6_IDR_757_791",0.147443879241418
"Q5VWW1_IDR_36_120",1
"Q5VWX1_IDR_164_287",1
"Q5VX71_IDR_432_490",1
"Q5VXD3_IDR_1_44",1
"Q5VXT5_IDR_241_272",1
"Q5VXU3_IDR_1_75",1
"Q5VXU9_IDR_1102_1425",0.448345137421048
"Q5VXU9_IDR_206_287",0.271707237003419
"Q5VXU9_IDR_369_577",0.279947625575533
"Q5VY09_IDR_1_305",1
"Q5VY43_IDR_798_1037",1
"Q5VYM1_IDR_93_1034",1
"Q5VYP0_IDR_1_31",0.528101174174565
"Q5VYP0_IDR_34_1333",0.471898825825435
"Q5VYS8_IDR_1_209",0.246705313557721
"Q5VYS8_IDR_1362_1436",0.24836699604111
"Q5VYS8_IDR_1460_1495",0.251843347364068
"Q5VYS8_IDR_639_940",0.253084343037101
"Q5VYV0_IDR_92_424",1
"Q5VYV7_IDR_124_408",1
"Q5VZ18_IDR_1_383",1
"Q5VZ19_IDR_107_139",1
"Q5VZ46_IDR_1_1109",1
"Q5VZ66_IDR_1_33",0.337688252400018
"Q5VZ66_IDR_138_527",0.312433552328476
"Q5VZ66_IDR_590_677",0.349878195271506
"Q5VZ89_IDR_1539_1679",0.274001053314502
"Q5VZ89_IDR_900_1536",0.725998946685497
"Q5VZB9_IDR_1_333",1
"Q5VZP5_IDR_356_388",0.168910965280523
"Q5VZP5_IDR_405_450",0.167327061588689
"Q5VZP5_IDR_452_551",0.166362414370372
"Q5VZP5_IDR_555_1134",0.159435545572897
"Q6ZS81_IDR_939_975",0.254556130649504
"Q6ZS82_IDR_106_235",1
"Q6ZSB9_IDR_121_393",1
"Q6ZSC3_IDR_173_216",1
"Q6ZSG1_IDR_16_175",1
"Q6ZSG2_IDR_1_355",0.492595361216303
"Q6ZSG2_IDR_389_479",0.507404638783697
"Q6ZSJ9_IDR_132_483",0.41338251858345
"Q6ZSJ9_IDR_1_88",0.58661748141655
"Q6ZSM3_IDR_1_39",0.320278657840022
"Q6ZSM3_IDR_230_260",0.319163546066137
"Q6ZSM3_IDR_469_516",0.360557796093841
"Q6ZSS3_IDR_65_143",1
"Q6ZSS7_IDR_1_48",0.327676947742061
"Q6ZSS7_IDR_395_430",0.368751805741293
"Q6ZSS7_IDR_626_791",0.303571246516646
"Q6ZT07_IDR_1066_1204",0.317403668635376
"Q6ZT07_IDR_940_999",0.321879097396452
"Q6ZT12_IDR_1002_1083",0.339816446691421
"Q6ZT12_IDR_1159_1191",0.322994717695921
"Q6ZT12_IDR_1193_1229",0.337188835612657
"Q6ZT52_IDR_210_329",1
"Q6ZT98_IDR_1_37",0.302925206205442
"Q6ZT98_IDR_387_437",0.326854276682091
"Q6ZT98_IDR_486_682",0.370220517112467
"Q6ZTA4_IDR_252_298",0.513194096436797
"Q6ZTA4_IDR_41_154",0.486805903563203
"Q6ZTI6_IDR_1_81",1
"Q6ZTQ3_IDR_109_183",0.508195516417666
"Q6ZTQ3_IDR_185_215",0.491804483582334
"Q6ZTQ4_IDR_839_885",1
"Q6ZTR5_IDR_1457_1518",0.494430101264226
"Q6ZTR5_IDR_3140_3187",0.505569898735774
"Q6ZTR7_IDR_228_304",1
"Q6ZTW0_IDR_1_33",1
"Q6ZTZ1_IDR_136_234",0.471886759849981
"Q6ZTZ1_IDR_1_43",0.528113240150019
"Q6ZU15_IDR_401_432",1
"Q6ZU35_IDR_1096_1164",0.152622882717601
"Q6ZU35_IDR_16_535",0.129367347661023
"Q6ZU35_IDR_551_584",0.223676362430629
"Q6ZU35_IDR_620_666",0.153031870919939
"Q6ZU35_IDR_678_857",0.204578059945679
"Q6ZU35_IDR_860_1089",0.136723476325129
"Q6ZU52_IDR_1_694",1
"Q6ZU69_IDR_378_1335",0.313650629839371
"Q6ZU80_IDR_1_216",0.525095870509051
"Q6ZU80_IDR_954_1094",0.474904129490949
"Q6ZUB0_IDR_33_525",0.506812931497131
"Q6ZUB0_IDR_534_884",0.493187068502869
"Q6ZUB1_IDR_87_1445",1
"Q6ZUI0_IDR_1_51",1
"Q6ZUJ4_IDR_33_123",1
"Q6ZUJ8_IDR_143_174",0.347709079217479
"Q6ZUJ8_IDR_398_631",0.313088074954743
"Q6ZV65_IDR_1_224",0.481065464479852
"Q6ZV65_IDR_265_296",0.518934535520148
"Q6ZV73_IDR_1286_1319",0.505298336779114
"Q6ZV73_IDR_1_869",0.494701663220886
"Q6ZV89_IDR_152_265",1
"Q6ZVC0_IDR_1_841",1
"Q6ZVD7_IDR_223_975",1
"Q6ZVD8_IDR_1051_1111",0.315397525076891
"Q6ZVD8_IDR_1177_1254",0.367514697166965
"Q6ZVD8_IDR_1279_1318",0.317087777756144
"Q6ZVF9_IDR_1_680",0.544651676089296
"Q6ZVF9_IDR_721_776",0.455348323910704
"Q6ZVH7_IDR_327_798",0.489071374422188
