"","GO0022613_ribonucleoprotein_complex_biogenesis"
"Q15050_IDR_164_269",0.345495238645031
"Q15050_IDR_277_365",0.654504761354969
"Q15052_IDR_109_148",0.493415700632999
"Q15052_IDR_549_649",0.506584299367001
"Q15054_IDR_125_466",1
"Q15056_IDR_118_248",0.577517884974208
"Q15056_IDR_1_34",0.422482115025792
"Q15057_IDR_516_601",1
"Q15058_IDR_1_350",0.481083875222926
"Q15058_IDR_1587_1619",0.518916124777074
"Q15059_IDR_1_34",0.232995469357457
"Q15149_IDR_2741_2785",0.502147681214924
"Q15149_IDR_99_176",0.497852318785076
"Q15172_IDR_1_52",1
"Q15173_IDR_1_58",1
"Q15185_IDR_129_160",1
"Q15198_IDR_1_62",1
"Q15223_IDR_380_489",1
"Q15233_IDR_1_56",0.313609108719502
"Q15233_IDR_305_389",0.370841938171269
"Q15233_IDR_401_471",0.315548953109229
"Q15256_IDR_253_337",0.488526401244448
"Q15256_IDR_48_82",0.511473598755552
"Q15262_IDR_731_843",1
"Q15269_IDR_227_264",0.513992452426054
"Q15269_IDR_880_919",0.486007547573946
"Q15276_IDR_31_533",0.54044596728117
"Q15276_IDR_627_682",0.45955403271883
"Q15287_IDR_1_158",0.501160109772214
"Q15287_IDR_243_305",0.498839890227786
"Q15291_IDR_342_398",0.440566243348804
"Q15390_IDR_284_333",0.508380107126759
"Q15390_IDR_87_235",0.491619892873241
"Q15397_IDR_1_129",1
"Q15398_IDR_1_117",0.284766037970088
"Q15398_IDR_127_427",0.199730542306928
"Q15398_IDR_539_606",0.318452484292986
"Q15398_IDR_621_796",0.197050935429997
"Q15406_IDR_132_276",0.485194298482693
"Q15406_IDR_1_55",0.514805701517307
"Q15413_IDR_1759_1790",0.167168994314542
"Q15413_IDR_1912_1950",0.145931071876891
"Q15413_IDR_3322_3359",0.152673133501582
"Q15413_IDR_4096_4146",0.155647094287127
"Q15413_IDR_4175_4226",0.12318793688098
"Q15413_IDR_4228_4385",0.255391769138877
"Q15415_IDR_69_496",1
"Q15418_IDR_704_735",1
"Q15424_IDR_481_910",0.563488790994928
"Q15424_IDR_79_404",0.436511209005072
"Q15427_IDR_182_424",1
"Q15526_IDR_1_60",1
"Q15528_IDR_137_200",1
"Q15532_IDR_1_418",1
"Q15542_IDR_107_202",0.31078097581777
"Q15542_IDR_1_100",0.312507413623931
"Q15542_IDR_359_424",0.376711610558299
"Q15544_IDR_1_99",1
"Q15545_IDR_185_282",1
"Q15554_IDR_1_86",0.504181848038892
"Q15554_IDR_290_488",0.495818151961108
"Q15555_IDR_173_240",1
"Q15560_IDR_79_131",1
"Q15561_IDR_119_156",0.485336988616951
"Q15561_IDR_1_40",0.514663011383049
"Q15562_IDR_1_41",1
"Q15569_IDR_1_44",0.345711135383
"Q15569_IDR_319_566",0.323252328209761
"Q15569_IDR_588_626",0.331036536407239
"Q15572_IDR_603_731",0.519146298067865
"Q15572_IDR_735_869",0.480853701932135
"Q15648_IDR_519_1581",1
"Q15649_IDR_39_85",1
"Q15650_IDR_74_149",1
"Q15651_IDR_1_99",1
"Q15652_IDR_1310_1709",0.160204787716269
"Q15652_IDR_1936_2070",0.139586866791879
"Q15652_IDR_2073_2144",0.15551997926589
"Q15652_IDR_252_704",0.144774285743305
"Q15652_IDR_716_797",0.132082417867018
"Q15652_IDR_803_857",0.13597811913108
"Q15652_IDR_868_1305",0.13185354348456
"Q15653_IDR_297_356",1
"Q15654_IDR_1_251",1
"Q15672_IDR_1_110",1
"Q15678_IDR_304_870",1
"Q15691_IDR_131_194",1
"Q15696_IDR_1_59",0.554751289659384
"Q15696_IDR_344_482",0.445248710340616
"Q15697_IDR_132_295",1
"Q15699_IDR_1_151",0.37285962319743
"Q15750_IDR_370_474",1
"Q15751_IDR_1311_1433",0.187245826476878
"Q15751_IDR_1458_1551",0.152890651983817
"Q15751_IDR_2253_2287",0.179388252118962
"Q15751_IDR_2405_2496",0.171746505414852
"Q15751_IDR_2610_2751",0.151176290498192
"Q15751_IDR_2797_2921",0.157552473507298
"Q15758_IDR_1_42",0.486827988311576
"Q15758_IDR_491_541",0.513172011688424
"Q15760_IDR_1_53",0.485285461705458
"Q15760_IDR_354_415",0.514714538294542
"Q15761_IDR_243_317",1
"Q15762_IDR_280_318",1
"Q15768_IDR_171_288",1
"Q15772_IDR_1907_2573",0.327271103105599
"Q15772_IDR_2772_2928",0.313696975130453
"Q15772_IDR_277_637",0.359031921763949
"Q15773_IDR_1_248",1
"Q15776_IDR_137_320",1
"Q15784_IDR_1_133",0.732683511419798
"Q15853_IDR_104_169",0.32763028923719
"Q15853_IDR_1_57",0.330303534855587
"Q15853_IDR_202_242",0.342066175907223
"Q15858_IDR_1025_1079",0.249202321301036
"Q15858_IDR_1094_1149",0.238098394753874
"Q15858_IDR_1910_1988",0.255669352650494
"Q15858_IDR_419_681",0.257029931294597
"Q15878_IDR_1_49",0.282451738733167
"Q15878_IDR_1882_2311",0.260257646947231
"Q15878_IDR_737_1125",0.457290614319602
"Q15884_IDR_118_444",1
"Q15904_IDR_1_38",1
"Q15906_IDR_1_202",0.498235417894796
"Q15906_IDR_225_258",0.252457871584072
"Q15906_IDR_334_364",0.249306710521132
"Q15907_IDR_183_218",1
"Q15910_IDR_183_216",0.536818867604196
"Q15910_IDR_300_417",0.463181132395804
"Q15911_IDR_1_124",0.0994485574900451
"Q15911_IDR_153_186",0.0913230924374352
"Q15915_IDR_369_441",0.514964842226907
"Q15916_IDR_128_296",1
"Q15935_IDR_49_213",1
"Q15937_IDR_1_45",0.487692679172306
"Q15937_IDR_81_194",0.512307320827694
"Q15942_IDR_1_354",1
"Q15973_IDR_55_95",1
"Q16099_IDR_859_889",1
"Q16143_IDR_1_134",1
"Q16181_IDR_406_437",1
"Q16186_IDR_130_260",1
"Q16204_IDR_1_60",0.481772816840847
"Q16204_IDR_181_474",0.518227183159153
"Q16206_IDR_374_454",0.500351247718642
"Q16206_IDR_463_530",0.499648752281358
"Q16236_IDR_31_453",1
"Q16254_IDR_201_346",1
"Q16280_IDR_1_64",0.490487230788639
"Q16280_IDR_81_124",0.509512769211361
"Q16520_IDR_95_125",0.46625222296661
"Q16526_IDR_501_586",1
"Q16527_IDR_83_115",1
"Q16531_IDR_745_781",1
"Q16533_IDR_229_368",1
"Q16534_IDR_1_68",0.505674590947042
"Q16534_IDR_95_247",0.494325409052958
"Q16537_IDR_1_42",1
"Q16538_IDR_192_271",0.49699762159355
"Q16538_IDR_370_582",0.50300237840645
"Q16543_IDR_346_378",0.499873497765821
"Q16543_IDR_95_148",0.500126502234179
"Q16549_IDR_1_46",0.463873113272331
"Q16549_IDR_694_748",0.536126886727669
"Q16552_IDR_1_40",1
"Q16555_IDR_509_572",1
"Q16558_IDR_1_36",1
"Q16559_IDR_63_108",1
"Q16560_IDR_142_246",1
"Q16566_IDR_340_473",1
"Q16630_IDR_481_551",0.519637788949615
"Q16633_IDR_1_256",1
"Q16637_IDR_145_255",0.421244111363035
"Q16637_IDR_57_87",0.578755888636965
"Q16643_IDR_136_617",1
"Q16644_IDR_1_35",0.461082684315038
"Q16644_IDR_345_382",0.538917315684962
"Q16649_IDR_1_427",1
"Q16650_IDR_21_95",0.342777592796228
"Q16650_IDR_385_502",0.333985804445365
"Q16650_IDR_559_670",0.323236602758407
"Q16651_IDR_1_40",1
"Q16655_IDR_1_40",0.49638108730717
"Q16655_IDR_49_118",0.50361891269283
"Q16656_IDR_1_100",1
"Q16659_IDR_323_353",0.319487544930394
"Q16659_IDR_355_434",0.341882891302447
"Q16659_IDR_483_525",0.338629563767159
"Q16665_IDR_360_408",0.556840203863721
"Q16778_IDR_1_36",1
"Q16790_IDR_1_137",1
"Q16795_IDR_1_46",1
"Q16798_IDR_1_48",1
"Q16799_IDR_1_196",0.498377671344769
"Q16799_IDR_202_579",0.501622328655231
"Q16819_IDR_1_36",0.491529337799335
"Q16819_IDR_605_663",0.508470662200665
"Q16821_IDR_1_59",0.310751105299401
"Q16821_IDR_235_795",0.406554738887727
"Q16821_IDR_799_1072",0.282694155812872
"Q16825_IDR_308_857",1
"Q16828_IDR_150_203",0.493584179528702
"Q16828_IDR_351_381",0.506415820471298
"Q16829_IDR_1_51",0.325532633314534
"Q16829_IDR_189_240",0.339963759046863
"Q16829_IDR_388_419",0.334503607638603
"Q16832_IDR_372_488",0.507472944378087
"Q16832_IDR_491_551",0.492527055621913
"Q16842_IDR_1_31",1
"Q17RC7_IDR_1_134",1
"Q17RD7_IDR_31_346",1
"Q17RG1_IDR_652_752",1
"Q17RM4_IDR_655_714",1
"Q17RN3_IDR_317_349",1
"Q17RQ9_IDR_332_366",0.533751798936865
"Q17RQ9_IDR_541_610",0.466248201063135
"Q17RS7_IDR_460_890",1
"Q17RW2_IDR_1_35",0.504562024107634
"Q17RW2_IDR_239_1507",0.495437975892366
"Q17RY0_IDR_12_394",1
"Q17RY6_IDR_1_37",1
"Q18PE1_IDR_205_404",0.478107982724294
"Q18PE1_IDR_406_484",0.521892017275706
"Q19T08_IDR_20_178",1
"Q1A5X6_IDR_1_38",0.515616365045269
"Q1A5X6_IDR_65_100",0.484383634954731
"Q1ED39_IDR_1_353",1
"Q1EHB4_IDR_560_618",1
"Q1HG43_IDR_296_343",1
"Q2I0M5_IDR_191_234",0.411182935823583
"Q2KHM9_IDR_1_59",0.252361666316768
"Q2KHM9_IDR_375_742",0.374829344061691
"Q2KHM9_IDR_61_362",0.372808989621541
"Q2KHR2_IDR_156_1286",0.471862182229897
"Q2KHR2_IDR_65_127",0.528137817770103
"Q2KHR3_IDR_1_1549",1
"Q2KHT3_IDR_349_476",0.632934991714633
"Q2KHT3_IDR_832_1053",0.367065008285367
"Q2KJY2_IDR_1_127",0.163120616540312
"Q2KJY2_IDR_1237_1966",0.154683378667909
"Q2KJY2_IDR_169_315",0.157060292138108
"Q2KJY2_IDR_324_412",0.17736058907499
"Q2KJY2_IDR_802_853",0.184291761930768
"Q2KJY2_IDR_898_1169",0.163483361647914
"Q2L4Q9_IDR_1_34",1
"Q2LD37_IDR_1192_1473",0.0568976786862914
"Q2LD37_IDR_1573_1603",0.0614160442254249
"Q2LD37_IDR_160_190",0.0653765087462836
"Q2LD37_IDR_1675_1707",0.0567519580935863
"Q2M243_IDR_592_656",0.370715274587471
"Q2M296_IDR_256_301",1
"Q2M2E3_IDR_1_65",0.531397145005599
"Q2M2E3_IDR_217_257",0.468602854994401
"Q2M2H8_IDR_1_37",0.518567407808149
"Q2M2H8_IDR_1811_2515",0.481432592191851
"Q2M2I3_IDR_292_478",1
"Q2M2I5_IDR_1_107",0.484263529142704
"Q2M2I5_IDR_452_499",0.515736470857296
"Q2M2I8_IDR_1_31",0.518667955171849
"Q2M2I8_IDR_323_958",0.481332044828151
"Q2M2Z5_IDR_1_80",0.583273919996481
"Q2M2Z5_IDR_90_673",0.416726080003518
"Q2M385_IDR_683_716",1
"Q2M389_IDR_1137_1173",1
"Q2M3C6_IDR_1_78",0.518684385460565
"Q2M3C6_IDR_269_481",0.481315614539435
"Q2M3C7_IDR_1_41",0.13260055545188
"Q2M3C7_IDR_192_451",0.152887934968444
"Q2NKX8_IDR_669_1196",1
"Q2NKX9_IDR_25_103",1
"Q2NL68_IDR_1_480",1
"Q2NL82_IDR_1_77",0.26784960602971
"Q2NL82_IDR_312_393",0.294918439502296
"Q2NL82_IDR_408_472",0.437231954467994
"Q2NL98_IDR_128_169",1
"Q2PPJ7_IDR_318_376",0.242823749228521
"Q2PPJ7_IDR_444_501",0.255307294811855
"Q2PPJ7_IDR_667_907",0.244723182053491
"Q2TAL8_IDR_335_471",0.335968531811494
"Q2TAZ0_IDR_111_146",0.142361026853243
"Q2TAZ0_IDR_1245_1307",0.143670412180538
"Q2TAZ0_IDR_1319_1355",0.151778853044856
"Q2TAZ0_IDR_1439_1474",0.139616358024767
"Q2TAZ0_IDR_1608_1658",0.136275059042463
"Q2TAZ0_IDR_337_417",0.130609946508742
"Q2TAZ0_IDR_879_920",0.15568834434539
"Q2TB10_IDR_1_360",0.285963484457413
"Q2TB10_IDR_383_482",0.240361412820416
"Q2TB10_IDR_573_608",0.234707796912147
"Q2TB10_IDR_622_664",0.238967305810024
"Q2TB18_IDR_621_653",1
"Q2TBA0_IDR_264_297",1
"Q2TBC4_IDR_214_316",1
"Q2TBE0_IDR_1_506",0.755173526891103
"Q2Y0W8_IDR_219_284",0.314857989234723
"Q2Y0W8_IDR_57_92",0.3618516639451
"Q2YD98_IDR_210_288",0.302598878759915
"Q2YD98_IDR_384_555",0.339304826491144
"Q2YD98_IDR_557_709",0.358096294748941
"Q32M45_IDR_1_106",1
"Q32M78_IDR_69_193",1
"Q32M84_IDR_1_55",1
"Q32MH5_IDR_232_876",1
"Q32MK0_IDR_1_484",1
"Q32MQ0_IDR_1_723",1
"Q32MZ4_IDR_1_808",1
"Q32NC0_IDR_115_186",1
"Q32P28_IDR_700_736",1
"Q32P44_IDR_1_41",0.508493237661622
"Q3KNS6_IDR_88_136",1
"Q3KNV8_IDR_103_166",1
"Q3KNW1_IDR_10_148",1
"Q3KNW5_IDR_316_377",1
"Q3KP22_IDR_63_153",1
"Q3KP31_IDR_19_108",1
"Q3KP44_IDR_420_488",0.493298822329144
"Q3KP44_IDR_522_562",0.506701177670856
"Q3KP66_IDR_1_120",0.509796369885467
"Q3KP66_IDR_209_629",0.490203630114533
"Q3KQU3_IDR_1_827",1
"Q3KQV3_IDR_59_209",0.511865694135781
"Q3KQV3_IDR_602_632",0.488134305864219
"Q3KR16_IDR_1_98",0.496342525177314
"Q3KR16_IDR_517_765",0.503657474822686
"Q3KR37_IDR_1_82",0.326520196787195
"Q3KR37_IDR_225_363",0.339203817450597
"Q3KR37_IDR_543_646",0.334275985762208
"Q3L8U1_IDR_1448_1485",0.251418332592956
"Q3L8U1_IDR_1_706",0.234907024159614
"Q3SY46_IDR_1_35",1
"Q3SY52_IDR_115_232",0.501380877001392
"Q3SY52_IDR_70_112",0.498619122998608
"Q3SY56_IDR_1_228",0.467022417574634
"Q3SY56_IDR_331_376",0.532977582425366
"Q3SY84_IDR_1_76",0.504193639011993
"Q3SY84_IDR_460_523",0.495806360988007
"Q3SYB3_IDR_1_106",0.560876536939102
"Q3SYB3_IDR_249_402",0.439123463060898
"Q3SYG4_IDR_826_887",1
"Q3T8J9_IDR_1_535",0.210088142940766
"Q3T8J9_IDR_1782_2150",0.166130836148526
"Q3T8J9_IDR_2210_2241",0.154907830402802
"Q3T8J9_IDR_542_593",0.152987153622193
"Q3V5L5_IDR_1_104",1
"Q3T8J9_IDR_598_707",0.152156959814333
"Q3T8J9_IDR_932_1622",0.16372907707138
"Q3V6T2_IDR_219_256",0.215813760881941
"Q3V6T2_IDR_325_709",0.314984847611515
"Q3V6T2_IDR_897_1045",0.267007652335272
"Q494U1_IDR_1_47",0.516880207377181
"Q494U1_IDR_318_583",0.483119792622819
"Q494V2_IDR_1_151",0.287532089596913
"Q494V2_IDR_206_252",0.206321170358571
"Q494V2_IDR_275_383",0.198826870851958
"Q494V2_IDR_547_605",0.307319869192558
"Q494W8_IDR_259_296",0.494837981677531
"Q494W8_IDR_302_337",0.505162018322469
"Q494X3_IDR_1_130",1
"Q495A1_IDR_166_222",1
"Q495C1_IDR_105_229",0.494489174485912
"Q495C1_IDR_238_297",0.505510825514088
"Q495M3_IDR_1_51",1
"Q495M9_IDR_152_254",0.468886710926436
"Q495M9_IDR_258_387",0.531113289073564
"Q495N2_IDR_1_40",1
"Q495T6_IDR_1_51",0.488094230318593
"Q495T6_IDR_54_84",0.511905769681407
"Q495W5_IDR_1_38",1
"Q495Y8_IDR_1_187",1
"Q49AM3_IDR_424_519",0.329595244684949
"Q49AM3_IDR_83_299",0.670404755315051
"Q49AN0_IDR_520_593",1
"Q49AR2_IDR_166_232",1
"Q49MG5_IDR_1_464",0.276647257602556
"Q49MG5_IDR_468_547",0.336182482548306
"Q49MG5_IDR_567_647",0.387170259849138
"Q49MI3_IDR_1_42",1
"Q4AC94_IDR_1563_1630",0.206031835939985
"Q4AC94_IDR_171_338",0.18597936571951
"Q4AC94_IDR_1772_2332",0.19125595246247
"Q4AC94_IDR_454_523",0.231757021539845
"Q4AC94_IDR_709_799",0.184975824338191
"Q4AC99_IDR_87_135",1
"Q4ADV7_IDR_1129_1223",0.316786789708792
"Q4ADV7_IDR_1352_1419",0.352262213568593
"Q4ADV7_IDR_987_1053",0.330950996722615
"Q4FZB7_IDR_1_69",0.268796543393032
"Q4FZB7_IDR_334_741",0.340523472678189
"Q4FZB7_IDR_811_846",0.390679983928779
"Q4G163_IDR_582_617",0.316690292162304
"Q4G163_IDR_678_708",0.349601851738523
"Q4G176_IDR_1_41",1
"Q4G1C9_IDR_291_344",1
"Q4JDL3_IDR_1_117",1
"Q4KMG0_IDR_1166_1216",1
"Q4KMG9_IDR_148_183",1
"Q4KMP7_IDR_1_300",0.388218596286738
"Q4KMP7_IDR_622_808",0.611781403713262
"Q4KMQ2_IDR_1_55",1
"Q4KMZ1_IDR_384_454",0.467561060140964
"Q4KMZ1_IDR_40_382",0.532438939859036
"Q4KWH8_IDR_448_593",0.543679101097619
"Q4KWH8_IDR_863_1611",0.456320898902381
"Q4L180_IDR_1068_1135",0.170722138530393
"Q4L180_IDR_1_71",0.219684136479053
"Q4L180_IDR_340_385",0.212757166454196
"Q4L180_IDR_598_639",0.22602201630774
"Q4L180_IDR_762_1024",0.170814542228618
"Q4LE39_IDR_128_168",0.25869783533728
"Q504T8_IDR_315_452",0.523352750114162
"Q504U0_IDR_1_52",1
"Q504Y0_IDR_1_40",0.314964838228198
"Q504Y0_IDR_263_303",0.357211686266052
"Q504Y0_IDR_472_534",0.32782347550575
"Q504Y2_IDR_33_127",1
"Q504Y3_IDR_200_319",1
"Q50LG9_IDR_366_406",1
"Q52LD8_IDR_169_241",0.499594077532981
"Q52LD8_IDR_404_501",0.500405922467019
"Q52LG2_IDR_1_117",1
"Q52LJ0_IDR_307_433",1
"Q52LR7_IDR_277_450",0.547941742990193
"Q52LR7_IDR_463_807",0.452058257009807
"Q52LW3_IDR_1_37",0.246701908952808
"Q52LW3_IDR_157_187",0.253502404696506
"Q52LW3_IDR_472_601",0.248900850029015
"Q52LW3_IDR_889_1261",0.250894836321671
"Q52M93_IDR_49_101",1
"Q52MB2_IDR_66_171",1
"Q53FD0_IDR_413_456",0.470739479288991
"Q53FE4_IDR_226_359",0.486499308642889
"Q53FE4_IDR_67_172",0.513500691357111
"Q53FP2_IDR_134_167",1
"Q53GA4_IDR_112_152",1
"Q53GG5_IDR_90_288",1
"Q53GI3_IDR_1_38",0.467380063818594
"Q53GI3_IDR_145_355",0.532619936181406
"Q53GL0_IDR_136_349",1
"Q53GL7_IDR_287_398",0.445143728202831
"Q53GL7_IDR_553_706",0.554856271797169
"Q53GS7_IDR_1_139",0.387108543663533
"Q53GS7_IDR_327_379",0.612891456336467
"Q53GS9_IDR_1_101",1
"Q53GT1_IDR_600_634",1
"Q53H80_IDR_1_139",1
"Q53HC0_IDR_126_331",0.492029185000544
"Q53HC0_IDR_1_84",0.507970814999456
"Q53HC5_IDR_1_34",1
"Q562E7_IDR_1572_1605",0.218968625147719
"Q562F6_IDR_1_1265",1
"Q567U6_IDR_154_200",0.361549661052257
"Q567U6_IDR_212_280",0.321328417339068
"Q567U6_IDR_423_454",0.317121921608675
"Q569G3_IDR_36_115",1
"Q569H4_IDR_1_36",0.519508646061537
"Q569H4_IDR_43_304",0.480491353938463
"Q569K6_IDR_133_218",0.48846339780942
"Q569K6_IDR_517_752",0.51153660219058
"Q56A73_IDR_1_38",1
"Q56NI9_IDR_1_370",1
"Q56P03_IDR_1_134",1
"Q56UN5_IDR_1_37",0.193729329132588
"Q56UN5_IDR_43_81",0.200914660235555
"Q56UN5_IDR_490_956",0.191069406094044
"Q56UN5_IDR_90_488",0.205130093219117
"Q56UN5_IDR_980_1030",0.209156511318696
"Q56VL3_IDR_118_154",0.528517021595204
"Q56VL3_IDR_1_31",0.471482978404796
"Q5BJF6_IDR_1_182",1
"Q5BJH2_IDR_1_44",1
"Q5BJH7_IDR_1_69",1
"Q5BKU9_IDR_1_87",1
"Q5BKX5_IDR_1_71",1
"Q5BKX8_IDR_1_36",0.37232898697814
"Q5BKX8_IDR_49_364",0.62767101302186
"Q5BKY9_IDR_71_247",1
"Q5BKZ1_IDR_1_307",0.380084183788425
"Q5BKZ1_IDR_469_582",0.619915816211575
"Q5BLP8_IDR_1_40",1
"Q5BVD1_IDR_1_94",1
"Q5C9Z4_IDR_1_348",1
"Q5CZA5_IDR_66_200",1
"Q5CZC0_IDR_154_680",0.0687218226067205
"Q5CZC0_IDR_1719_1749",0.0590356754568966
"Q5CZC0_IDR_2195_2243",0.0563919810347104
"Q5CZC0_IDR_2562_2598",0.0544519262255252
"Q5CZC0_IDR_7_42",0.0513046855582469
"Q5CZC0_IDR_844_879",0.0561321422166386
"Q5EBL2_IDR_1_35",0.340203940598616
"Q5EBL2_IDR_251_283",0.336029191472882
"Q5EBL2_IDR_735_768",0.323766867928501
"Q5EBL4_IDR_235_289",0.547854593659351
"Q5EBL4_IDR_322_403",0.452145406340649
"Q5F1R6_IDR_271_310",0.420619378357114
"Q5F1R6_IDR_353_481",0.579380621642887
"Q5FBB7_IDR_101_539",0.565162367306654
"Q5FBB7_IDR_1_92",0.434837632693346
"Q5FWE3_IDR_20_454",0.497384321102807
"Q5FWE3_IDR_721_972",0.502615678897193
"Q5FWF4_IDR_499_619",0.559165463927326
"Q5FWF4_IDR_646_721",0.440834536072674
"Q5FWF5_IDR_1_610",1
"Q5FWF6_IDR_73_174",1
"Q5FYB0_IDR_1_73",0.338055124311198
"Q5FYB0_IDR_559_599",0.661944875688802
"Q5GH72_IDR_117_172",0.324835592311579
"Q5GH72_IDR_1_48",0.330630451900799
"Q5GH72_IDR_446_497",0.344533955787622
"Q5H9J7_IDR_1_68",1
"Q5H9L2_IDR_1_206",1
"Q5H9L4_IDR_1_93",0.3687999111246
"Q5H9L4_IDR_286_391",0.6312000888754
"Q5H9M0_IDR_102_389",0.560066561818088
"Q5H9M0_IDR_506_539",0.439933438181912
"Q5H9R7_IDR_502_873",1
"Q5HY64_IDR_1_50",0.355213080370239
"Q5HY64_IDR_52_854",0.315545099706621
"Q5HY64_IDR_897_931",0.32924181992314
"Q5HY92_IDR_81_460",1
"Q5HYC2_IDR_1_72",0.41555993595334
"Q5HYC2_IDR_217_252",0.305353376734752
"Q5HYC2_IDR_489_2103",0.279086687311908
"Q5HYI7_IDR_246_312",1
"Q5HYJ3_IDR_140_260",0.251402162928562
"Q5HYJ3_IDR_1_77",0.250696716611523
"Q5HYJ3_IDR_301_339",0.244724989305593
"Q5HYJ3_IDR_83_126",0.253176131154323
"Q5HYK3_IDR_1_52",1
"Q5HYK7_IDR_1_412",1
"Q5HYK9_IDR_66_254",1
"Q5HYM0_IDR_1_104",0.246913731640574
"Q5HYM0_IDR_151_187",0.249545437398603
"Q5HYM0_IDR_349_514",0.258413876338174
"Q5HYM0_IDR_542_574",0.245126954622649
"Q5HYN5_IDR_1_118",1
"Q5JNZ3_IDR_118_248",0.530256841779461
"Q5JPB2_IDR_1_1672",1
"Q5JPH6_IDR_1_33",1
"Q5JPI3_IDR_103_133",1
"Q5JQC4_IDR_1_107",0.475292675022985
"Q5JQC4_IDR_147_288",0.524707324977015
"Q5JQC9_IDR_283_324",0.362564962188105
"Q5JQC9_IDR_452_637",0.314030597127177
"Q5JQC9_IDR_640_753",0.323404440684718
"Q5JQS6_IDR_1_64",1
"Q5JR12_IDR_1_67",1
"Q5JR59_IDR_1_1002",0.498166315700729
"Q5JR59_IDR_1336_1369",0.501833684299271
"Q5JR98_IDR_1_102",1
"Q5JRA6_IDR_126_1149",0.434792441962931
"Q5JRA6_IDR_1416_1486",0.193420436375048
"Q5JRA6_IDR_1554_1642",0.209711701504011
"Q5JRA6_IDR_1644_1907",0.16207542015801
"Q5JRC9_IDR_1_600",1
"Q5JRK9_IDR_1_111",1
"Q5JRM2_IDR_15_338",1
"Q5JRV8_IDR_1_46",0.514005046407489
"Q5JRV8_IDR_248_328",0.485994953592511
"Q5JRX3_IDR_806_836",1
"Q5JS13_IDR_1_37",0.503536700160075
"Q5JS13_IDR_284_417",0.496463299839925
"Q5JSH3_IDR_1_478",0.548288446232849
"Q5JSH3_IDR_553_589",0.451711553767151
"Q5JSJ4_IDR_563_766",1
"Q5JTD0_IDR_1_173",0.511987072755943
"Q5JTD0_IDR_182_557",0.488012927244057
"Q5JTH9_IDR_1044_1147",0.271464281488738
"Q5JTH9_IDR_1159_1297",0.528169548474581
"Q5JTH9_IDR_1_96",0.200366170036681
"Q5JTV8_IDR_23_343",1
"Q5JTW2_IDR_325_470",0.572144191668371
"Q5JTW2_IDR_543_689",0.427855808331629
"Q5JTY5_IDR_1_38",1
"Q5JTZ5_IDR_84_239",1
"Q5JTZ9_IDR_1_35",1
"Q5JU00_IDR_1_59",1
"Q5JU67_IDR_1_38",0.714419740757177
"Q5JU67_IDR_413_453",0.285580259242823
"Q5JU85_IDR_1092_1488",0.504263354574401
"Q5JU85_IDR_1_753",0.495736645425599
"Q5JUK2_IDR_111_304",0.494091011250569
"Q5JUK2_IDR_1_60",0.505908988749431
"Q5JUK3_IDR_1030_1116",0.359247300453334
"Q5JUK3_IDR_1_48",0.321411096524928
"Q5JUK3_IDR_621_729",0.319341603021739
"Q5JUK9_IDR_1_113",1
"Q5JUX0_IDR_1_46",1
"Q5JVG2_IDR_59_209",1
"Q5JVS0_IDR_33_288",0.642620048700761
"Q5JVS0_IDR_363_400",0.357379951299239
"Q5JVX7_IDR_1_168",0.533853990648226
"Q5JVX7_IDR_260_310",0.466146009351774
"Q5JWF2_IDR_1_659",1
"Q5JWR5_IDR_549_674",0.252641632250851
"Q5JY77_IDR_1_1117",1
"Q5JYT7_IDR_1055_1200",0.499307084595911
"Q5JYT7_IDR_192_561",0.500692915404089
"Q5K4E3_IDR_1_43",1
"Q5K4L6_IDR_118_161",1
"Q5K651_IDR_80_155",1
"Q5KSL6_IDR_1_214",0.507294630701641
"Q5KSL6_IDR_726_839",0.492705369298359
"Q5KU26_IDR_394_605",1
"Q5M775_IDR_1_395",0.315232484545576
"Q5M775_IDR_532_584",0.356180952780916
"Q5M775_IDR_716_956",0.328586562673509
"Q5M7Z0_IDR_1_139",1
"Q5M8T2_IDR_305_382",1
"Q5M9N0_IDR_1_101",0.493568235290763
"Q5M9N0_IDR_797_1113",0.506431764709237
"Q5M9Q1_IDR_1_294",1
"Q5MAI5_IDR_292_379",1
"Q5MCW4_IDR_61_185",1
"Q5MIZ7_IDR_684_849",1
"Q5MJ07_IDR_1_46",1
"Q5MJ10_IDR_1_55",0.492089799515663
"Q5MJ10_IDR_58_180",0.507910200484337
"Q5MJ68_IDR_1_53",0.505732843202127
"Q5MJ68_IDR_220_250",0.494267156797874
"Q5MJ70_IDR_1_63",0.52355755157124
"Q5MJ70_IDR_211_307",0.476442448428761
"Q5MNV8_IDR_1_37",1
"Q5QGZ9_IDR_13_103",1
"Q5QJ38_IDR_93_904",1
"Q5QJE6_IDR_1_488",0.415226975992071
"Q5QJE6_IDR_494_641",0.584773024007929
"Q5QNW6_IDR_1_36",1
"Q5QP82_IDR_1_60",1
"Q5R372_IDR_462_502",0.522099385326341
"Q5R372_IDR_66_125",0.477900614673659
"Q5R3F8_IDR_261_295",0.247274152441856
"Q5R3F8_IDR_448_495",0.240934614181683
"Q5R3F8_IDR_508_546",0.271842865798693
"Q5R3F8_IDR_557_730",0.239948367577768
"Q5RHP9_IDR_101_280",0.304288911864052
"Q5RHP9_IDR_403_1530",0.695711088135948
"Q5RIA9_IDR_1_38",1
