"","GO0051648_vesicle_localization"
"Q14151_IDR_79_406",0.347195026256416
"Q14152_IDR_784_1382",1
"Q14153_IDR_1_422",1
"Q14154_IDR_146_224",0.507433732009802
"Q14154_IDR_1_66",0.492566267990198
"Q14155_IDR_135_178",0.335488260354597
"Q14155_IDR_578_705",0.335382306254031
"Q14155_IDR_728_774",0.329129433391373
"Q14156_IDR_195_227",0.500399032794331
"Q14156_IDR_686_723",0.499600967205669
"Q14157_IDR_1_69",0.514754005054948
"Q14202_IDR_1_305",0.570680983370513
"Q14202_IDR_754_1060",0.429319016629487
"Q14203_IDR_1025_1089",0.489145209194692
"Q14203_IDR_95_243",0.510854790805308
"Q14207_IDR_72_1411",1
"Q14209_IDR_1_127",0.481740705198059
"Q14209_IDR_308_384",0.518259294801941
"Q14242_IDR_1_364",0.508323210345283
"Q14242_IDR_366_412",0.491676789654717
"Q14244_IDR_1_721",1
"Q14247_IDR_1_38",0.511173140740266
"Q14247_IDR_68_492",0.488826859259734
"Q14249_IDR_1_58",1
"Q14257_IDR_1_37",1
"Q14258_IDR_355_440",1
"Q14289_IDR_1_35",0.464216704274656
"Q14289_IDR_690_877",0.535783295725344
"Q14314_IDR_175_206",0.480117817683654
"Q14314_IDR_94_173",0.519882182316346
"Q14469_IDR_151_271",0.485647170912762
"Q14493_IDR_1_139",0.510613435333801
"Q14493_IDR_202_270",0.489386564666199
"Q14494_IDR_110_612",1
"Q14498_IDR_1_144",1
"Q14500_IDR_1_42",0.480940568153272
"Q14500_IDR_366_433",0.519059431846728
"Q14511_IDR_560_699",0.527744715548837
"Q14511_IDR_66_401",0.472255284451163
"Q14512_IDR_154_205",0.472464654179982
"Q14512_IDR_1_56",0.527535345820018
"Q14515_IDR_1_424",1
"Q14517_IDR_4206_4588",1
"Q14524_IDR_1053_1147",0.214264537870971
"Q14524_IDR_1922_2016",0.194849973270224
"Q14524_IDR_30_62",0.198381451323834
"Q14524_IDR_425_663",0.203558026597724
"Q14524_IDR_992_1041",0.188946010937247
"Q14525_IDR_368_404",1
"Q14526_IDR_152_689",1
"Q14571_IDR_1828_1874",0.347160431188129
"Q14573_IDR_1129_1165",0.263567893547521
"Q14573_IDR_1555_1585",0.242870652200971
"Q14573_IDR_1803_1862",0.252719903236207
"Q14573_IDR_904_959",0.240841551015301
"Q14576_IDR_1_36",1
"Q14582_IDR_1_209",1
"Q14584_IDR_14_185",1
"Q14585_IDR_1_59",1
"Q14587_IDR_1_200",1
"Q14588_IDR_53_147",1
"Q14590_IDR_61_262",1
"Q14592_IDR_56_149",1
"Q14593_IDR_1_33",1
"Q14596_IDR_289_365",0.342433759504607
"Q14596_IDR_482_882",0.32165345507123
"Q14596_IDR_87_147",0.335912785424163
"Q14623_IDR_1_48",1
"Q14671_IDR_781_814",0.200710721911014
"Q14674_IDR_1296_1487",0.485747072097206
"Q14674_IDR_1507_1570",0.514252927902794
"Q14676_IDR_138_1891",1
"Q14677_IDR_147_625",1
"Q14678_IDR_1_48",0.492783349304002
"Q14678_IDR_53_1079",0.507216650695998
"Q14679_IDR_1091_1199",0.26353950138669
"Q14679_IDR_1_117",0.234140741989044
"Q14679_IDR_122_567",0.241961343659961
"Q14679_IDR_947_987",0.260358412964304
"Q14680_IDR_328_560",1
"Q14681_IDR_1_69",1
"Q14684_IDR_230_306",0.339140232000855
"Q14684_IDR_336_683",0.347073001196341
"Q14684_IDR_718_758",0.313786766802804
"Q14686_IDR_1_41",0.516171292811475
"Q14686_IDR_142_2063",0.483828707188525
"Q14687_IDR_1_1120",1
"Q14689_IDR_1_280",1
"Q14789_IDR_2844_2890",0.0859387825653608
"Q14789_IDR_2951_3259",0.10059439068938
"Q14790_IDR_182_221",1
"Q147U1_IDR_53_168",1
"Q147X3_IDR_1_209",1
"Q14802_IDR_1_54",1
"Q14807_IDR_1_40",0.423017678505341
"Q14807_IDR_375_581",0.576982321494659
"Q14814_IDR_73_509",1
"Q14831_IDR_1_37",0.511536660799701
"Q14831_IDR_857_915",0.488463339200299
"Q14832_IDR_834_879",1
"Q14833_IDR_1_37",0.48870599278027
"Q14833_IDR_854_912",0.51129400721973
"Q14839_IDR_1_148",0.248303185753015
"Q14839_IDR_1261_1397",0.232759259782471
"Q14839_IDR_1521_1691",0.273054131788712
"Q14839_IDR_217_368",0.245883422675802
"Q14847_IDR_113_204",1
"Q14978_IDR_61_624",1
"Q14980_IDR_1350_1463",0.139750460806547
"Q14980_IDR_1473_2115",0.144460065512611
"Q14980_IDR_153_284",0.131679037072643
"Q14980_IDR_357_412",0.113676642429596
"Q14980_IDR_513_552",0.120749490410529
"Q14980_IDR_705_770",0.130137984298786
"Q14980_IDR_815_1324",0.219546319469288
"Q14990_IDR_1_47",0.335438721290378
"Q14990_IDR_203_250",0.316851581684229
"Q14990_IDR_80_121",0.347709697025393
"Q14993_IDR_244_1142",1
"Q14999_IDR_1331_1384",0.388076650409555
"Q14999_IDR_316_356",0.29847742471504
"Q14999_IDR_574_624",0.313445924875405
"Q149M9_IDR_1529_1564",1
"Q149N8_IDR_1_87",0.493449229723326
"Q14D33_IDR_158_246",0.19535178715061
"Q14D33_IDR_250_289",0.205259166734403
"Q14D33_IDR_291_326",0.199521630175253
"Q14D33_IDR_332_371",0.206784802743593
"Q14D33_IDR_376_536",0.193082613196142
"Q14DG7_IDR_792_938",0.492270769610415
"Q14DG7_IDR_951_1032",0.507729230389585
"Q15003_IDR_184_237",0.169931875902101
"Q15003_IDR_1_98",0.157147424008742
"Q15003_IDR_328_363",0.183099436216831
"Q15003_IDR_377_413",0.159396347780658
"Q15003_IDR_449_483",0.173443541561566
"Q15003_IDR_533_618",0.156981374530101
"Q15004_IDR_1_60",0.46456033660296
"Q15004_IDR_71_111",0.53543966339704
"Q15005_IDR_1_38",1
"Q15007_IDR_192_396",1
"Q15011_IDR_199_252",0.320356951659534
"Q15011_IDR_314_362",0.343304483781404
"Q15011_IDR_90_133",0.336338564559061
"Q15035_IDR_322_370",1
"Q15036_IDR_389_455",1
"Q15042_IDR_530_617",1
"Q15043_IDR_248_327",1
"Q15046_IDR_1_69",1
"Q15047_IDR_108_189",0.322918290240897
"Q15047_IDR_437_563",0.31286550972199
"Q15047_IDR_848_1195",0.364216200037113
"Q15049_IDR_1_42",1
"Q15050_IDR_164_269",0.525163338001747
"Q15050_IDR_277_365",0.474836661998253
"Q15052_IDR_109_148",0.462889831360878
"Q15052_IDR_549_649",0.537110168639122
"Q15054_IDR_125_466",1
"Q15056_IDR_118_248",0.4930503997464
"Q15056_IDR_1_34",0.5069496002536
"Q15057_IDR_516_601",1
"Q15058_IDR_1_350",0.507970065530833
"Q15058_IDR_1587_1619",0.492029934469167
"Q15059_IDR_1_34",0.242146896571011
"Q15149_IDR_2741_2785",0.525452449156108
"Q15149_IDR_99_176",0.474547550843892
"Q15172_IDR_1_52",1
"Q15173_IDR_1_58",1
"Q15185_IDR_129_160",1
"Q15198_IDR_1_62",1
"Q15223_IDR_380_489",1
"Q15233_IDR_1_56",0.324167331644721
"Q15233_IDR_305_389",0.365292469017462
"Q15233_IDR_401_471",0.310540199337817
"Q15256_IDR_253_337",0.466230148326145
"Q15256_IDR_48_82",0.533769851673855
"Q15262_IDR_731_843",1
"Q15269_IDR_227_264",0.505200888217844
"Q15269_IDR_880_919",0.494799111782156
"Q15276_IDR_31_533",0.552012258091558
"Q15276_IDR_627_682",0.447987741908442
"Q15287_IDR_1_158",0.504165185051141
"Q15287_IDR_243_305",0.495834814948859
"Q15291_IDR_342_398",0.496562378760593
"Q15390_IDR_284_333",0.495896535630388
"Q15390_IDR_87_235",0.504103464369612
"Q15397_IDR_1_129",1
"Q15398_IDR_1_117",0.294638173232331
"Q15398_IDR_127_427",0.230386283703339
"Q15398_IDR_539_606",0.24704534205454
"Q15398_IDR_621_796",0.22793020100979
"Q15406_IDR_132_276",0.509875682067998
"Q15406_IDR_1_55",0.490124317932002
"Q15413_IDR_1759_1790",0.166527682654603
"Q15413_IDR_1912_1950",0.175756058806854
"Q15413_IDR_3322_3359",0.152727641084029
"Q15413_IDR_4096_4146",0.153608714287153
"Q15413_IDR_4175_4226",0.147079800856304
"Q15413_IDR_4228_4385",0.204300102311057
"Q15415_IDR_69_496",1
"Q15418_IDR_704_735",1
"Q15424_IDR_481_910",0.498675318062441
"Q15424_IDR_79_404",0.501324681937559
"Q15427_IDR_182_424",1
"Q15526_IDR_1_60",1
"Q15528_IDR_137_200",1
"Q15532_IDR_1_418",1
"Q15542_IDR_107_202",0.334758179617301
"Q15542_IDR_1_100",0.317278696532557
"Q15542_IDR_359_424",0.347963123850142
"Q15544_IDR_1_99",1
"Q15545_IDR_185_282",1
"Q15554_IDR_1_86",0.455403125410371
"Q15554_IDR_290_488",0.544596874589629
"Q15555_IDR_173_240",1
"Q15560_IDR_79_131",1
"Q15561_IDR_119_156",0.494244821710982
"Q15561_IDR_1_40",0.505755178289018
"Q15562_IDR_1_41",1
"Q15569_IDR_1_44",0.335840626678651
"Q15569_IDR_319_566",0.332354524778221
"Q15569_IDR_588_626",0.331804848543128
"Q15572_IDR_603_731",0.492578424922087
"Q15572_IDR_735_869",0.507421575077914
"Q15648_IDR_519_1581",1
"Q15649_IDR_39_85",1
"Q15650_IDR_74_149",1
"Q15651_IDR_1_99",1
"Q15652_IDR_1310_1709",0.134329023273938
"Q15652_IDR_1936_2070",0.142528471836818
"Q15652_IDR_2073_2144",0.143658866096068
"Q15652_IDR_252_704",0.154751662438702
"Q15652_IDR_716_797",0.13602219546417
"Q15652_IDR_803_857",0.136418873484556
"Q15652_IDR_868_1305",0.152290907405748
"Q15653_IDR_297_356",1
"Q15654_IDR_1_251",1
"Q15672_IDR_1_110",1
"Q15678_IDR_304_870",1
"Q15691_IDR_131_194",1
"Q15696_IDR_1_59",0.530211066385905
"Q15696_IDR_344_482",0.469788933614095
"Q15697_IDR_132_295",1
"Q15699_IDR_1_151",0.326564263121184
"Q15750_IDR_370_474",1
"Q15751_IDR_1311_1433",0.170445526552675
"Q15751_IDR_1458_1551",0.171285276589118
"Q15751_IDR_2253_2287",0.167289377297246
"Q15751_IDR_2405_2496",0.17223660446848
"Q15751_IDR_2610_2751",0.161480421650119
"Q15751_IDR_2797_2921",0.157262793442362
"Q15758_IDR_1_42",0.47142515197604
"Q15758_IDR_491_541",0.52857484802396
"Q15760_IDR_1_53",0.503149721842805
"Q15760_IDR_354_415",0.496850278157195
"Q15761_IDR_243_317",1
"Q15762_IDR_280_318",1
"Q15768_IDR_171_288",1
"Q15772_IDR_1907_2573",0.348243485332925
"Q15772_IDR_2772_2928",0.312026039916511
"Q15772_IDR_277_637",0.339730474750564
"Q15773_IDR_1_248",1
"Q15776_IDR_137_320",1
"Q15784_IDR_1_133",0.554934184131102
"Q15853_IDR_104_169",0.329820247876892
"Q15853_IDR_1_57",0.334850143020597
"Q15853_IDR_202_242",0.335329609102511
"Q15858_IDR_1025_1079",0.242170313756114
"Q15858_IDR_1094_1149",0.245050730631116
"Q15858_IDR_1910_1988",0.251036022024591
"Q15858_IDR_419_681",0.261742933588179
"Q15878_IDR_1_49",0.335940498864566
"Q15878_IDR_1882_2311",0.316242495050849
"Q15878_IDR_737_1125",0.347817006084585
"Q15884_IDR_118_444",1
"Q15904_IDR_1_38",1
"Q15906_IDR_1_202",0.370716260549136
"Q15906_IDR_225_258",0.319964943551645
"Q15906_IDR_334_364",0.30931879589922
"Q15907_IDR_183_218",1
"Q15910_IDR_183_216",0.524812716434499
"Q15910_IDR_300_417",0.475187283565501
"Q15911_IDR_1_124",0.0887307565553088
"Q15911_IDR_153_186",0.092308033665918
"Q15915_IDR_369_441",0.48902833035396
"Q15916_IDR_128_296",1
"Q15935_IDR_49_213",1
"Q15937_IDR_1_45",0.482610534681397
"Q15937_IDR_81_194",0.517389465318604
"Q15942_IDR_1_354",1
"Q15973_IDR_55_95",1
"Q16099_IDR_859_889",1
"Q16143_IDR_1_134",1
"Q16181_IDR_406_437",1
"Q16186_IDR_130_260",1
"Q16204_IDR_1_60",0.468491093313608
"Q16204_IDR_181_474",0.531508906686392
"Q16206_IDR_374_454",0.46811341928993
"Q16206_IDR_463_530",0.53188658071007
"Q16236_IDR_31_453",1
"Q16254_IDR_201_346",1
"Q16280_IDR_1_64",0.472718874105825
"Q16280_IDR_81_124",0.527281125894175
"Q16520_IDR_95_125",0.488884968023658
"Q16526_IDR_501_586",1
"Q16527_IDR_83_115",1
"Q16531_IDR_745_781",1
"Q16533_IDR_229_368",1
"Q16534_IDR_1_68",0.526106414979016
"Q16534_IDR_95_247",0.473893585020983
"Q16537_IDR_1_42",1
"Q16538_IDR_192_271",0.497994750098011
"Q16538_IDR_370_582",0.502005249901989
"Q16543_IDR_346_378",0.496462490962527
"Q16543_IDR_95_148",0.503537509037473
"Q16549_IDR_1_46",0.494184275822541
"Q16549_IDR_694_748",0.505815724177459
"Q16552_IDR_1_40",1
"Q16555_IDR_509_572",1
"Q16558_IDR_1_36",1
"Q16559_IDR_63_108",1
"Q16560_IDR_142_246",1
"Q16566_IDR_340_473",1
"Q16630_IDR_481_551",0.531144620509504
"Q16633_IDR_1_256",1
"Q16637_IDR_145_255",0.480457150729634
"Q16637_IDR_57_87",0.519542849270366
"Q16643_IDR_136_617",1
"Q16644_IDR_1_35",0.495720782053236
"Q16644_IDR_345_382",0.504279217946764
"Q16649_IDR_1_427",1
"Q16650_IDR_21_95",0.339260603616677
"Q16650_IDR_385_502",0.335288301182229
"Q16650_IDR_559_670",0.325451095201094
"Q16651_IDR_1_40",1
"Q16655_IDR_1_40",0.506345184889091
"Q16655_IDR_49_118",0.493654815110909
"Q16656_IDR_1_100",1
"Q16659_IDR_323_353",0.328838578632909
"Q16659_IDR_355_434",0.344651441764938
"Q16659_IDR_483_525",0.326509979602153
"Q16665_IDR_360_408",0.50347857302793
"Q16778_IDR_1_36",1
"Q16790_IDR_1_137",1
"Q16795_IDR_1_46",1
"Q16798_IDR_1_48",1
"Q16799_IDR_1_196",0.471225213446394
"Q16799_IDR_202_579",0.528774786553606
"Q16819_IDR_1_36",0.485886060504475
"Q16819_IDR_605_663",0.514113939495525
"Q16821_IDR_1_59",0.324197526642177
"Q16821_IDR_235_795",0.362041565750551
"Q16821_IDR_799_1072",0.313760907607273
"Q16825_IDR_308_857",1
"Q16828_IDR_150_203",0.499555417580188
"Q16828_IDR_351_381",0.500444582419812
"Q16829_IDR_1_51",0.33225138195581
"Q16829_IDR_189_240",0.335750595733207
"Q16829_IDR_388_419",0.331998022310982
"Q16832_IDR_372_488",0.494342596188636
"Q16832_IDR_491_551",0.505657403811364
"Q16842_IDR_1_31",1
"Q17RC7_IDR_1_134",1
"Q17RD7_IDR_31_346",1
"Q17RG1_IDR_652_752",1
"Q17RM4_IDR_655_714",1
"Q17RN3_IDR_317_349",1
"Q17RQ9_IDR_332_366",0.521022686679455
"Q17RQ9_IDR_541_610",0.478977313320545
"Q17RS7_IDR_460_890",1
"Q17RW2_IDR_1_35",0.492209356712203
"Q17RW2_IDR_239_1507",0.507790643287797
"Q17RY0_IDR_12_394",1
"Q17RY6_IDR_1_37",1
"Q18PE1_IDR_205_404",0.487242696570295
"Q18PE1_IDR_406_484",0.512757303429705
"Q19T08_IDR_20_178",1
"Q1A5X6_IDR_1_38",0.512748380220957
"Q1A5X6_IDR_65_100",0.487251619779043
"Q1ED39_IDR_1_353",1
"Q1EHB4_IDR_560_618",1
"Q1HG43_IDR_296_343",1
"Q2I0M5_IDR_191_234",0.327113344940626
"Q2KHM9_IDR_1_59",0.283122594754717
"Q2KHM9_IDR_375_742",0.369411272756077
"Q2KHM9_IDR_61_362",0.347466132489206
"Q2KHR2_IDR_156_1286",0.520192354943124
"Q2KHR2_IDR_65_127",0.479807645056877
"Q2KHR3_IDR_1_1549",1
"Q2KHT3_IDR_349_476",0.543432506608609
"Q2KHT3_IDR_832_1053",0.456567493391391
"Q2KJY2_IDR_1_127",0.163527523649993
"Q2KJY2_IDR_1237_1966",0.160014222798003
"Q2KJY2_IDR_169_315",0.167200918398643
"Q2KJY2_IDR_324_412",0.1688093080208
"Q2KJY2_IDR_802_853",0.178983337574529
"Q2KJY2_IDR_898_1169",0.161464689558032
"Q2L4Q9_IDR_1_34",1
"Q2LD37_IDR_1192_1473",0.0564691621211944
"Q2LD37_IDR_1573_1603",0.0590774789390128
"Q2LD37_IDR_160_190",0.0627942802753782
"Q2LD37_IDR_1675_1707",0.0590527026033876
"Q2M243_IDR_592_656",0.441371409602225
"Q2M296_IDR_256_301",1
"Q2M2E3_IDR_1_65",0.504911011965943
"Q2M2E3_IDR_217_257",0.495088988034057
"Q2M2H8_IDR_1_37",0.523619620219162
"Q2M2H8_IDR_1811_2515",0.476380379780838
"Q2M2I3_IDR_292_478",1
"Q2M2I5_IDR_1_107",0.476720066518642
"Q2M2I5_IDR_452_499",0.523279933481358
"Q2M2I8_IDR_1_31",0.468756822264224
"Q2M2I8_IDR_323_958",0.531243177735776
"Q2M2Z5_IDR_1_80",0.501329989331611
"Q2M2Z5_IDR_90_673",0.498670010668389
"Q2M385_IDR_683_716",1
"Q2M389_IDR_1137_1173",1
"Q2M3C6_IDR_1_78",0.524777397113228
"Q2M3C6_IDR_269_481",0.475222602886771
"Q2M3C7_IDR_1_41",0.135137642278176
"Q2M3C7_IDR_192_451",0.153821948044379
"Q2NKX8_IDR_669_1196",1
"Q2NKX9_IDR_25_103",1
"Q2NL68_IDR_1_480",1
"Q2NL82_IDR_1_77",0.309469095415448
"Q2NL82_IDR_312_393",0.363657938708118
"Q2NL82_IDR_408_472",0.326872965876435
"Q2NL98_IDR_128_169",1
"Q2PPJ7_IDR_318_376",0.250375880178987
"Q2PPJ7_IDR_444_501",0.247997211450231
"Q2PPJ7_IDR_667_907",0.253248588740557
"Q2TAL8_IDR_335_471",0.332537158195388
"Q2TAZ0_IDR_111_146",0.139971105229701
"Q2TAZ0_IDR_1245_1307",0.139145936385152
"Q2TAZ0_IDR_1319_1355",0.153829296011249
"Q2TAZ0_IDR_1439_1474",0.136939525613087
"Q2TAZ0_IDR_1608_1658",0.139901295054805
"Q2TAZ0_IDR_337_417",0.136613113499579
"Q2TAZ0_IDR_879_920",0.153599728206427
"Q2TB10_IDR_1_360",0.232955158658866
"Q2TB10_IDR_383_482",0.258527669609379
"Q2TB10_IDR_573_608",0.258640912931024
"Q2TB10_IDR_622_664",0.249876258800731
"Q2TB18_IDR_621_653",1
"Q2TBA0_IDR_264_297",1
"Q2TBC4_IDR_214_316",1
"Q2TBE0_IDR_1_506",0.530772641213489
"Q2Y0W8_IDR_219_284",0.341062252553101
"Q2Y0W8_IDR_57_92",0.348928982414101
"Q2YD98_IDR_210_288",0.323566680398812
"Q2YD98_IDR_384_555",0.334135031724744
"Q2YD98_IDR_557_709",0.342298287876444
"Q32M45_IDR_1_106",1
"Q32M78_IDR_69_193",1
"Q32M84_IDR_1_55",1
"Q32MH5_IDR_232_876",1
"Q32MK0_IDR_1_484",1
"Q32MQ0_IDR_1_723",1
"Q32MZ4_IDR_1_808",1
"Q32NC0_IDR_115_186",1
"Q32P28_IDR_700_736",1
"Q32P44_IDR_1_41",0.505275884614934
"Q3KNS6_IDR_88_136",1
"Q3KNV8_IDR_103_166",1
"Q3KNW1_IDR_10_148",1
"Q3KNW5_IDR_316_377",1
"Q3KP22_IDR_63_153",1
"Q3KP31_IDR_19_108",1
"Q3KP44_IDR_420_488",0.490748009379446
"Q3KP44_IDR_522_562",0.509251990620554
"Q3KP66_IDR_1_120",0.513998529589343
"Q3KP66_IDR_209_629",0.486001470410657
"Q3KQU3_IDR_1_827",1
"Q3KQV3_IDR_59_209",0.483642250633615
"Q3KQV3_IDR_602_632",0.516357749366385
"Q3KR16_IDR_1_98",0.469053408573321
"Q3KR16_IDR_517_765",0.530946591426679
"Q3KR37_IDR_1_82",0.320528151816319
"Q3KR37_IDR_225_363",0.327078797858629
"Q3KR37_IDR_543_646",0.352393050325052
"Q3L8U1_IDR_1448_1485",0.254920700200859
"Q3L8U1_IDR_1_706",0.23790888538402
"Q3SY46_IDR_1_35",1
"Q3SY52_IDR_115_232",0.51272742682994
"Q3SY52_IDR_70_112",0.48727257317006
"Q3SY56_IDR_1_228",0.482437002451546
"Q3SY56_IDR_331_376",0.517562997548454
"Q3SY84_IDR_1_76",0.495856037927356
"Q3SY84_IDR_460_523",0.504143962072644
"Q3SYB3_IDR_1_106",0.524601317900582
"Q3SYB3_IDR_249_402",0.475398682099419
"Q3SYG4_IDR_826_887",1
"Q3T8J9_IDR_1_535",0.182356238602587
"Q3T8J9_IDR_1782_2150",0.145469877203322
"Q3T8J9_IDR_2210_2241",0.161395630894838
"Q3T8J9_IDR_542_593",0.162779980415459
"Q3V5L5_IDR_1_104",1
"Q3T8J9_IDR_598_707",0.189110825456929
"Q3T8J9_IDR_932_1622",0.158887447426865
"Q3V6T2_IDR_219_256",0.179595844797456
"Q3V6T2_IDR_325_709",0.358092362587032
"Q3V6T2_IDR_897_1045",0.233959685238437
"Q494U1_IDR_1_47",0.509150750188632
"Q494U1_IDR_318_583",0.490849249811368
"Q494V2_IDR_1_151",0.307133790728298
"Q494V2_IDR_206_252",0.228578658532069
"Q494V2_IDR_275_383",0.233586589731514
"Q494V2_IDR_547_605",0.230700961008119
"Q494W8_IDR_259_296",0.511803068726904
"Q494W8_IDR_302_337",0.488196931273096
"Q494X3_IDR_1_130",1
"Q495A1_IDR_166_222",1
"Q495C1_IDR_105_229",0.520037901496504
"Q495C1_IDR_238_297",0.479962098503496
"Q495M3_IDR_1_51",1
"Q495M9_IDR_152_254",0.473155607182447
"Q495M9_IDR_258_387",0.526844392817553
"Q495N2_IDR_1_40",1
"Q495T6_IDR_1_51",0.493925450360618
"Q495T6_IDR_54_84",0.506074549639382
"Q495W5_IDR_1_38",1
"Q495Y8_IDR_1_187",1
"Q49AM3_IDR_424_519",0.464065812217756
"Q49AM3_IDR_83_299",0.535934187782244
"Q49AN0_IDR_520_593",1
"Q49AR2_IDR_166_232",1
"Q49MG5_IDR_1_464",0.406818480125652
"Q49MG5_IDR_468_547",0.302379925339915
"Q49MG5_IDR_567_647",0.290801594534433
"Q49MI3_IDR_1_42",1
"Q4AC94_IDR_1563_1630",0.184036360201594
"Q4AC94_IDR_171_338",0.206469433922819
"Q4AC94_IDR_1772_2332",0.215904601884527
"Q4AC94_IDR_454_523",0.206449458640735
"Q4AC94_IDR_709_799",0.187140145350325
"Q4AC99_IDR_87_135",1
"Q4ADV7_IDR_1129_1223",0.336309479650609
"Q4ADV7_IDR_1352_1419",0.338346261972164
"Q4ADV7_IDR_987_1053",0.325344258377227
"Q4FZB7_IDR_1_69",0.305421865047955
"Q4FZB7_IDR_334_741",0.330764173952474
"Q4FZB7_IDR_811_846",0.363813960999572
"Q4G163_IDR_582_617",0.30723828034737
"Q4G163_IDR_678_708",0.328676955468677
"Q4G176_IDR_1_41",1
"Q4G1C9_IDR_291_344",1
"Q4JDL3_IDR_1_117",1
"Q4KMG0_IDR_1166_1216",1
"Q4KMG9_IDR_148_183",1
"Q4KMP7_IDR_1_300",0.477833017901557
"Q4KMP7_IDR_622_808",0.522166982098443
"Q4KMQ2_IDR_1_55",1
"Q4KMZ1_IDR_384_454",0.527264224254238
"Q4KMZ1_IDR_40_382",0.472735775745762
"Q4KWH8_IDR_448_593",0.515987328824755
"Q4KWH8_IDR_863_1611",0.484012671175245
"Q4L180_IDR_1068_1135",0.17316456869719
"Q4L180_IDR_1_71",0.213984846016796
"Q4L180_IDR_340_385",0.210051108525932
"Q4L180_IDR_598_639",0.214722487104415
"Q4L180_IDR_762_1024",0.188076989655667
"Q4LE39_IDR_128_168",0.316311182740745
"Q504T8_IDR_315_452",0.512275778615798
"Q504U0_IDR_1_52",1
"Q504Y0_IDR_1_40",0.329051875845453
"Q504Y0_IDR_263_303",0.333533439872897
"Q504Y0_IDR_472_534",0.33741468428165
"Q504Y2_IDR_33_127",1
"Q504Y3_IDR_200_319",1
"Q50LG9_IDR_366_406",1
"Q52LD8_IDR_169_241",0.498777455421944
"Q52LD8_IDR_404_501",0.501222544578056
"Q52LG2_IDR_1_117",1
"Q52LJ0_IDR_307_433",1
"Q52LR7_IDR_277_450",0.506250579563603
"Q52LR7_IDR_463_807",0.493749420436397
"Q52LW3_IDR_1_37",0.259786728642224
"Q52LW3_IDR_157_187",0.255827797488495
"Q52LW3_IDR_472_601",0.2371315972304
"Q52LW3_IDR_889_1261",0.24725387663888
"Q52M93_IDR_49_101",1
"Q52MB2_IDR_66_171",1
"Q53FD0_IDR_413_456",0.475495168069348
"Q53FE4_IDR_226_359",0.530974968546541
"Q53FE4_IDR_67_172",0.469025031453459
"Q53FP2_IDR_134_167",1
"Q53GA4_IDR_112_152",1
"Q53GG5_IDR_90_288",1
"Q53GI3_IDR_1_38",0.465514715127752
"Q53GI3_IDR_145_355",0.534485284872248
"Q53GL0_IDR_136_349",1
"Q53GL7_IDR_287_398",0.440676685715434
"Q53GL7_IDR_553_706",0.559323314284566
"Q53GS7_IDR_1_139",0.463988711086315
"Q53GS7_IDR_327_379",0.536011288913685
"Q53GS9_IDR_1_101",1
"Q53GT1_IDR_600_634",1
"Q53H80_IDR_1_139",1
"Q53HC0_IDR_126_331",0.525360628705167
"Q53HC0_IDR_1_84",0.474639371294833
"Q53HC5_IDR_1_34",1
"Q562E7_IDR_1572_1605",0.228312983022403
"Q562F6_IDR_1_1265",1
"Q567U6_IDR_154_200",0.338098109671539
"Q567U6_IDR_212_280",0.336846565788813
"Q567U6_IDR_423_454",0.325055324539648
"Q569G3_IDR_36_115",1
"Q569H4_IDR_1_36",0.52351367188466
"Q569H4_IDR_43_304",0.47648632811534
"Q569K6_IDR_133_218",0.433369036221564
"Q569K6_IDR_517_752",0.566630963778436
"Q56A73_IDR_1_38",1
"Q56NI9_IDR_1_370",1
"Q56P03_IDR_1_134",1
"Q56UN5_IDR_1_37",0.190125271753375
"Q56UN5_IDR_43_81",0.196857968083764
"Q56UN5_IDR_490_956",0.19506907248979
"Q56UN5_IDR_90_488",0.216999929731157
"Q56UN5_IDR_980_1030",0.200947757941914
"Q56VL3_IDR_118_154",0.487200994181309
"Q56VL3_IDR_1_31",0.512799005818691
"Q5BJF6_IDR_1_182",1
"Q5BJH2_IDR_1_44",1
"Q5BJH7_IDR_1_69",1
"Q5BKU9_IDR_1_87",1
"Q5BKX5_IDR_1_71",1
"Q5BKX8_IDR_1_36",0.408025428627167
"Q5BKX8_IDR_49_364",0.591974571372833
"Q5BKY9_IDR_71_247",1
"Q5BKZ1_IDR_1_307",0.433845470586872
"Q5BKZ1_IDR_469_582",0.566154529413128
"Q5BLP8_IDR_1_40",1
"Q5BVD1_IDR_1_94",1
"Q5C9Z4_IDR_1_348",1
"Q5CZA5_IDR_66_200",1
"Q5CZC0_IDR_154_680",0.0620293765383055
"Q5CZC0_IDR_1719_1749",0.0555702857975239
"Q5CZC0_IDR_2195_2243",0.0532011599719744
"Q5CZC0_IDR_2562_2598",0.0525956486301183
"Q5CZC0_IDR_7_42",0.049871701892183
"Q5CZC0_IDR_844_879",0.0544996027156082
"Q5EBL2_IDR_1_35",0.326082269673232
"Q5EBL2_IDR_251_283",0.348023328450855
"Q5EBL2_IDR_735_768",0.325894401875913
"Q5EBL4_IDR_235_289",0.519068698196437
"Q5EBL4_IDR_322_403",0.480931301803563
"Q5F1R6_IDR_271_310",0.491273910683759
"Q5F1R6_IDR_353_481",0.508726089316241
"Q5FBB7_IDR_101_539",0.453127158355317
"Q5FBB7_IDR_1_92",0.546872841644683
"Q5FWE3_IDR_20_454",0.52515384597533
"Q5FWE3_IDR_721_972",0.47484615402467
"Q5FWF4_IDR_499_619",0.503495290949163
