"","GO0007155_cell_adhesion"
"P22607_IDR_763_806",0.528666316190067
"P22626_IDR_189_353",1
"P22670_IDR_107_433",0.308502218231537
"P22670_IDR_1_101",0.263447835610025
"P22670_IDR_515_572",0.218631832249745
"P23284_IDR_1_37",1
"P23327_IDR_24_624",1
"P23352_IDR_1_40",1
"P23378_IDR_1_54",1
"P23381_IDR_1_81",1
"P23409_IDR_1_137",0.504293122292413
"P23409_IDR_146_242",0.495706877707588
"P23415_IDR_1_34",0.482340925044672
"P23415_IDR_344_408",0.517659074955328
"P23416_IDR_1_40",0.484320315307124
"P23416_IDR_352_411",0.515679684692876
"P23443_IDR_19_65",0.495022429643522
"P23443_IDR_423_525",0.504977570356478
"P23458_IDR_1_31",1
"P23468_IDR_1291_1332",1
"P23469_IDR_1_109",1
"P23470_IDR_447_788",1
"P23471_IDR_412_1662",1
"P23497_IDR_1_42",0.330399964061939
"P24468_IDR_141_171",0.478293966183815
"P24530_IDR_28_86",0.488801063020484
"P24530_IDR_408_442",0.511198936979516
"P24534_IDR_71_113",1
"P24539_IDR_1_52",1
"P24557_IDR_291_323",1
"P24588_IDR_1_335",1
"P24592_IDR_88_162",1
"P24593_IDR_99_188",1
"P24723_IDR_308_347",1
"P24863_IDR_249_283",1
"P24864_IDR_1_102",1
"P25054_IDR_1_71",0.241293137848281
"P25054_IDR_182_308",0.224141122622019
"P25054_IDR_735_2843",0.305613318029173
"P25054_IDR_76_138",0.228952421500527
"P25063_IDR_1_60",1
"P25067_IDR_1_572",1
"P25092_IDR_1019_1055",1
"P25100_IDR_1_90",0.341212436898974
"P25705_IDR_1_45",1
"P25929_IDR_342_384",1
"P25940_IDR_222_1508",1
"P25942_IDR_217_277",1
"P25963_IDR_1_42",1
"P26006_IDR_863_897",1
"P26022_IDR_1_64",0.552840857773284
"P26022_IDR_66_168",0.447159142226716
"P26038_IDR_368_416",0.481724996075308
"P26038_IDR_423_516",0.518275003924692
"P26045_IDR_347_503",1
"P26196_IDR_1_71",1
"P26358_IDR_661_729",0.494924935900403
"P26358_IDR_94_349",0.505075064099597
"P26367_IDR_115_326",1
"P26368_IDR_102_144",0.504398003885638
"P26368_IDR_1_92",0.495601996114362
"P27487_IDR_1_38",1
"P27540_IDR_1_99",0.482933563769001
"P27540_IDR_466_763",0.517066436230999
"P27544_IDR_313_350",1
"P27658_IDR_35_592",1
"P27694_IDR_114_181",1
"P27695_IDR_1_57",1
"P27708_IDR_1814_1914",1
"P27797_IDR_357_417",1
"P27815_IDR_1_336",0.35926105173193
"P27815_IDR_712_840",0.320391215912505
"P27815_IDR_842_886",0.320347732355565
"P27816_IDR_53_1152",1
"P27824_IDR_1_55",0.520922115255874
"P27824_IDR_504_592",0.479077884744126
"P27986_IDR_82_112",1
"P27987_IDR_17_570",0.475953472334019
"P27987_IDR_573_641",0.524046527665981
"P28039_IDR_1_38",1
"P28358_IDR_1_153",0.506326269365867
"P28358_IDR_155_274",0.493673730634133
"P28360_IDR_1_175",1
"P28370_IDR_112_164",0.507835864370248
"P28370_IDR_1_84",0.492164135629751
"P28472_IDR_1_31",0.501431136019528
"P28472_IDR_336_436",0.498568863980472
"P28476_IDR_1_54",0.528961301059503
"P28476_IDR_355_427",0.471038698940497
"P28562_IDR_315_367",1
"P28566_IDR_214_282",1
"P28698_IDR_105_383",0.493691486037803
"P28698_IDR_1_68",0.506308513962197
"P28702_IDR_1_200",0.534003038301233
"P28702_IDR_271_334",0.465996961698767
"P28715_IDR_1024_1157",0.50619582079085
"P28715_IDR_296_736",0.49380417920915
"P28749_IDR_332_375",0.242742752331136
"P28749_IDR_616_691",0.255368946717566
"P29350_IDR_528_595",0.496648121390887
"P29353_IDR_1_143",0.473828771338576
"P29353_IDR_326_479",0.526171228661424
"P29371_IDR_1_40",0.463145447206105
"P29371_IDR_381_465",0.536854552793895
"P29372_IDR_1_74",1
"P29374_IDR_1203_1257",0.211954062966477
"P29374_IDR_128_169",0.205672230998539
"P29374_IDR_270_307",0.192392744880584
"P29374_IDR_406_608",0.202754346143413
"P29374_IDR_615_1167",0.187226615010987
"P29375_IDR_1277_1436",0.36330891936137
"P29375_IDR_1475_1609",0.321403374075581
"P29375_IDR_182_287",0.315287706563049
"P29376_IDR_244_276",0.512030814066019
"P29376_IDR_797_864",0.487969185933981
"P29400_IDR_1_1445",1
"P29466_IDR_86_131",1
"P29474_IDR_1_65",0.320081481038365
"P29474_IDR_595_641",0.352417042756561
"P30260_IDR_783_824",0.519539385477548
"P30273_IDR_47_86",1
"P30291_IDR_1_281",0.490092220968349
"P30291_IDR_603_646",0.509907779031651
"P30304_IDR_1_334",1
"P30305_IDR_1_378",1
"P30307_IDR_1_264",1
"P30405_IDR_1_43",1
"P30411_IDR_1_44",0.495835317004926
"P30411_IDR_354_391",0.504164682995074
"P30414_IDR_1284_1462",0.518955990458411
"P30414_IDR_180_1262",0.481044009541589
"P30419_IDR_1_85",1
"P30518_IDR_1_31",1
"P30519_IDR_1_31",0.458792124784572
"P30519_IDR_250_292",0.541207875215428
"P30531_IDR_1_43",1
"P30532_IDR_1_41",1
"P30533_IDR_1_51",1
"P30550_IDR_1_33",0.493296025438
"P30989_IDR_387_418",0.52780591623086
"P31146_IDR_394_437",1
"P31152_IDR_336_415",0.521570463250394
"P31152_IDR_467_587",0.478429536749606
"P31249_IDR_1_432",1
"P31260_IDR_1_351",1
"P31267_IDR_1_156",1
"P31268_IDR_1_162",0.564813736009821
"P31268_IDR_186_230",0.435186263990179
"P31269_IDR_17_214",1
"P31270_IDR_1_247",1
"P31271_IDR_183_225",0.508905049466199
"P31271_IDR_25_169",0.491094950533801
"P31273_IDR_1_195",0.553193816092533
"P31273_IDR_205_242",0.446806183907467
"P31274_IDR_1_201",1
"P31275_IDR_1_94",0.478977827380696
"P31275_IDR_99_220",0.521022172619304
"P31276_IDR_21_176",0.32825928173437
"P31645_IDR_1_78",1
"P31689_IDR_367_397",1
"P31749_IDR_111_142",1
"P31751_IDR_112_143",1
"P31785_IDR_338_369",1
"P31948_IDR_188_223",1
"P31994_IDR_254_310",1
"P32004_IDR_1154_1218",1
"P32019_IDR_226_305",1
"P32121_IDR_350_382",1
"P32238_IDR_241_316",0.462944946675598
"P32238_IDR_390_428",0.537055053324402
"P32239_IDR_252_334",0.425791891686601
"P32239_IDR_412_447",0.574208108313399
"P32241_IDR_410_457",1
"P32242_IDR_1_354",1
"P32243_IDR_1_283",1
"P32247_IDR_1_35",0.517239461560503
"P32247_IDR_351_399",0.482760538439497
"P32248_IDR_1_38",1
"P32745_IDR_333_418",0.441299054192849
"P32780_IDR_271_373",0.538983655661677
"P32780_IDR_418_450",0.461016344338323
"P32926_IDR_865_914",1
"P32927_IDR_529_629",0.266095879488498
"P32927_IDR_634_756",0.248949123629105
"P32927_IDR_769_800",0.242018548753046
"P32927_IDR_831_862",0.242936448129351
"P32942_IDR_514_547",1
"P32970_IDR_1_48",1
"P32971_IDR_1_32",1
"P33032_IDR_1_32",1
"P33151_IDR_1_43",0.477992727839676
"P33151_IDR_666_700",0.522007272160324
"P33176_IDR_370_438",0.486762057407702
"P33176_IDR_886_963",0.513237942592298
"P33240_IDR_194_534",1
"P33241_IDR_1_221",0.471330734699355
"P33241_IDR_240_315",0.528669265300645
"P33316_IDR_1_109",1
"P33402_IDR_1_83",1
"P33527_IDR_269_306",0.498064201836369
"P33527_IDR_872_952",0.501935798163631
"P33778_IDR_1_35",1
"P33897_IDR_1_64",1
"P33908_IDR_1_189",1
"P33981_IDR_197_512",1
"P33991_IDR_1_146",1
"P34741_IDR_1_201",1
"P34969_IDR_1_73",0.329053827612522
"P34969_IDR_272_319",0.329980942346452
"P34969_IDR_408_479",0.340965230041026
"P34972_IDR_322_360",1
"P34981_IDR_224_260",0.468605757600362
"P34981_IDR_338_398",0.531394242399638
"P34995_IDR_1_38",0.33288627717114
"P34995_IDR_236_321",0.33811072361725
"P34995_IDR_371_402",0.32900299921161
"P34998_IDR_414_444",1
"P35052_IDR_402_443",0.45592102533702
"P35052_IDR_472_558",0.544078974662981
"P35070_IDR_143_178",0.485193210841533
"P35070_IDR_32_65",0.514806789158467
"P35125_IDR_1142_1306",0.484374527161254
"P35125_IDR_484_535",0.515625472838746
"P35212_IDR_109_141",0.464565717338344
"P35212_IDR_242_333",0.535434282661656
"P35221_IDR_635_673",0.509538086467009
"P35221_IDR_863_897",0.490461913532991
"P35222_IDR_1_64",0.485904294114309
"P35222_IDR_74_121",0.514095705885691
"P35226_IDR_232_326",1
"P35227_IDR_234_344",1
"P35228_IDR_13_79",1
"P35236_IDR_1_43",1
"P35240_IDR_443_528",1
"P35321_IDR_1_89",1
"P35325_IDR_1_72",1
"P35346_IDR_1_36",0.510723362619432
"P35346_IDR_324_364",0.489276637380568
"P35348_IDR_217_263",0.481404298996365
"P35348_IDR_350_423",0.518595701003635
"P35367_IDR_224_410",1
"P35368_IDR_1_39",0.259475602126303
"P35368_IDR_238_285",0.23690079829151
"P35368_IDR_369_478",0.261335671482448
"P35368_IDR_480_520",0.242287928099739
"P35372_IDR_1_64",0.476434757368739
"P35372_IDR_358_400",0.523565242631261
"P35398_IDR_119_238",0.512352685412289
"P35398_IDR_1_65",0.487647314587711
"P35408_IDR_220_272",0.495572992620667
"P35408_IDR_353_468",0.504427007379333
"P35414_IDR_328_380",1
"P35568_IDR_1152_1224",0.235892408838083
"P35579_IDR_1899_1960",1
"P35580_IDR_1906_1976",1
"P35590_IDR_788_828",1
"P35606_IDR_826_906",1
"P35610_IDR_1_42",0.50447753119247
"P35610_IDR_84_118",0.49552246880753
"P35611_IDR_1_37",0.254262553370665
"P35611_IDR_388_420",0.266657164120644
"P35611_IDR_422_574",0.241081440821464
"P35611_IDR_581_737",0.237998841687226
"P35613_IDR_349_385",1
"P35637_IDR_1_283",0.565525228346662
"P35637_IDR_373_526",0.434474771653338
"P35638_IDR_33_126",1
"P35658_IDR_408_699",0.254663228480398
"P35658_IDR_733_775",0.252345714378571
"P35659_IDR_1_76",0.505645414862975
"P35658_IDR_784_819",0.254934709830471
"P35658_IDR_886_2090",0.238056347310559
"P35869_IDR_1_36",0.326957241573754
"P35869_IDR_385_758",0.330235416648502
"P35869_IDR_805_848",0.342807341777744
"P35900_IDR_1_31",1
"P35908_IDR_1_110",0.502595592852978
"P35908_IDR_507_629",0.497404407147022
"P35913_IDR_819_854",1
"P35916_IDR_1177_1328",0.544025932185184
"P35916_IDR_962_1004",0.455974067814816
"P35968_IDR_1169_1304",0.514347079879188
"P35968_IDR_941_995",0.485652920120812
"P36021_IDR_1_90",0.474027664892228
"P36021_IDR_505_539",0.525972335107772
"P36269_IDR_1_34",1
"P36382_IDR_240_358",1
"P36383_IDR_104_166",0.508795967799328
"P36383_IDR_298_396",0.491204032200672
"P36507_IDR_1_41",0.485686735375919
"P36507_IDR_282_313",0.514313264624081
"P36508_IDR_365_422",1
"P37231_IDR_1_135",0.551989843662608
"P37231_IDR_187_251",0.448010156337392
"P37275_IDR_1_961",0.586794261767127
"P37275_IDR_964_1124",0.413205738232873
"P37288_IDR_1_45",0.311123731547631
"P37288_IDR_249_285",0.32026188902781
"P37288_IDR_369_418",0.368614379424559
"P37840_IDR_1_140",1
"P38159_IDR_82_391",1
"P38398_IDR_100_179",0.513037438127936
"P38398_IDR_184_1646",0.486962561872064
"P38432_IDR_99_447",1
"P38435_IDR_727_758",1
"P38570_IDR_158_198",1
"P38646_IDR_1_42",1
"P38935_IDR_649_725",0.52429986846491
"P38935_IDR_783_879",0.47570013153509
"P38936_IDR_81_164",1
"P39023_IDR_1_31",1
"P39059_IDR_1_36",0.549681759642839
"P40189_IDR_698_887",1
"P40197_IDR_474_505",1
"P40198_IDR_195_225",1
"P40200_IDR_384_446",0.544214866489922
"P40200_IDR_448_481",0.455785133510078
"P40222_IDR_1_172",0.495987273471169
"P40222_IDR_486_546",0.504012726528831
"P40225_IDR_174_353",1
"P40238_IDR_201_231",1
"P40305_IDR_1_50",1
"P40337_IDR_1_59",1
"P40424_IDR_1_80",0.329615312053492
"P40424_IDR_259_430",0.334767684978803
"P40424_IDR_85_148",0.335617002967705
"P40425_IDR_1_89",0.329113290433965
"P40425_IDR_289_430",0.331041857084813
"P40425_IDR_96_159",0.339844852481222
"P40426_IDR_1_45",0.329475194308678
"P40426_IDR_295_434",0.334319528822919
"P40426_IDR_90_151",0.336205276868403
"P41146_IDR_339_370",1
"P41161_IDR_1_290",1
"P41162_IDR_131_496",1
"P41180_IDR_877_961",0.507525852520548
"P41180_IDR_983_1061",0.492474147479452
"P41181_IDR_240_271",1
"P41182_IDR_130_516",1
"P41212_IDR_137_234",0.346558116886667
"P41212_IDR_1_48",0.338028820983121
"P41212_IDR_272_329",0.315413062130212
"P41214_IDR_181_258",1
"P41218_IDR_88_205",1
"P41219_IDR_1_86",1
"P41220_IDR_1_34",1
"P41221_IDR_1_34",1
"P41225_IDR_1_446",1
"P41227_IDR_160_235",1
"P41229_IDR_1316_1418",0.341112567982877
"P41229_IDR_1427_1560",0.321409558621086
"P41229_IDR_174_319",0.337477873396037
"P41231_IDR_320_377",1
"P41235_IDR_133_179",0.333457340625329
"P41235_IDR_1_54",0.330920199863464
"P41235_IDR_378_474",0.335622459511207
"P41236_IDR_1_205",1
"P42126_IDR_1_41",1
"P42127_IDR_20_99",1
"P42166_IDR_1_38",0.475142657274639
"P42166_IDR_48_454",0.524857342725361
"P42226_IDR_653_745",1
"P42229_IDR_708_794",1
"P42261_IDR_858_906",1
"P42263_IDR_855_886",1
"P42285_IDR_1_97",1
"P42345_IDR_1809_1868",0.453254248947505
"P42345_IDR_2434_2486",0.546745751052495
"P42566_IDR_298_896",1
"P42568_IDR_139_498",1
"P42574_IDR_1_34",1
"P42575_IDR_123_169",1
"P42658_IDR_1_127",1
"P42679_IDR_1_44",1
"P42680_IDR_148_180",1
"P42681_IDR_22_79",1
"P42684_IDR_1_106",0.485814409625219
"P42684_IDR_549_1081",0.514185590374781
"P42695_IDR_1267_1412",0.497493817649008
"P42695_IDR_154_200",0.502506182350992
"P43003_IDR_1_35",0.493889688844198
"P43003_IDR_505_542",0.506110311155802
"P43004_IDR_1_32",0.467906907952937
"P43004_IDR_505_536",0.532093092047063
"P43005_IDR_473_507",1
"P43007_IDR_485_532",1
"P43088_IDR_326_359",1
"P43115_IDR_1_51",1
"P43119_IDR_216_248",0.48558854486861
"P43119_IDR_313_385",0.51441145513139
"P43121_IDR_524_559",0.548584121366595
"P43121_IDR_588_646",0.451415878633405
"P43363_IDR_1_128",1
"P43364_IDR_1_216",1
"P43365_IDR_1_103",1
"P43366_IDR_1_104",0.502438284522452
"P43366_IDR_316_347",0.497561715477548
"P43403_IDR_258_314",1
"P43405_IDR_297_346",1
"P43487_IDR_167_201",1
"P43489_IDR_129_165",0.492521614654428
"P43489_IDR_167_277",0.507478385345571
"P43629_IDR_365_397",1
"P43630_IDR_362_455",1
"P43657_IDR_305_344",1
"P43681_IDR_365_557",1
"P43686_IDR_1_33",1
"P43694_IDR_1_210",0.553709866751753
"P43694_IDR_305_423",0.446290133248247
"P43699_IDR_1_207",0.500867190884486
"P43699_IDR_213_358",0.499132809115514
"P45378_IDR_1_191",1
"P46093_IDR_309_362",1
"P46095_IDR_1_66",1
"P46098_IDR_360_410",1
"P46108_IDR_196_229",1
"P46109_IDR_186_224",1
"Q6UB99_IDR_1_2435",1
"Q6UE05_IDR_227_265",1
"Q6ULP2_IDR_1_739",0.530640734207643
"Q6ULP2_IDR_741_893",0.469359265792357
"Q6UQ28_IDR_149_180",1
"Q6UUV7_IDR_1_549",1
"Q6UUV9_IDR_1_600",1
"Q6UVJ0_IDR_448_657",1
"Q6UVK1_IDR_2181_2305",1
"Q6UVM3_IDR_566_669",0.504931013402261
"Q6UVM3_IDR_981_1044",0.495068986597739
"Q6UVW9_IDR_1_50",1
"Q6UW15_IDR_1_32",1
"Q6UW49_IDR_137_210",0.499915332932595
"Q6UW49_IDR_50_119",0.500084667067405
"Q6UW88_IDR_1_51",1
"Q6UWP7_IDR_1_53",1
"Q6UWP8_IDR_1_570",1
"Q6UWS5_IDR_27_81",1
"Q6UWT2_IDR_35_76",1
"Q6UWV2_IDR_181_215",1
"Q6UWV7_IDR_94_154",1
"Q6UWW9_IDR_104_135",1
"Q6UWX4_IDR_1_32",0.529494962161164
"Q6UWX4_IDR_603_724",0.470505037838836
"Q6UWZ7_IDR_256_298",0.456331176112088
"Q6UWZ7_IDR_300_409",0.543668823887912
"Q6UX04_IDR_178_379",1
"Q6UX06_IDR_1_65",1
"Q6UX07_IDR_314_377",1
"Q6UX15_IDR_1_31",1
"Q6UX27_IDR_160_202",1
"Q6UX34_IDR_1_87",1
"Q6UX39_IDR_1_209",1
"Q6UX41_IDR_467_500",1
"Q6UX46_IDR_51_84",1
"Q6UX68_IDR_330_397",0.327247389311031
"Q6UX68_IDR_416_541",0.333264733504358
"Q6UX68_IDR_547_658",0.339487877184611
"Q6UX71_IDR_369_457",0.566792728786274
"Q6UX71_IDR_67_106",0.433207271213726
"Q6UX72_IDR_29_75",1
"Q6UXA7_IDR_22_197",1
"Q6UXB0_IDR_139_366",0.492465572124708
"Q6UXB0_IDR_45_132",0.507534427875292
"Q6UXB2_IDR_1_41",0.513375265235599
"Q6UXI9_IDR_298_379",1
"Q6UXK2_IDR_378_478",0.490767298272778
"Q6UXK2_IDR_623_732",0.509232701727222
"Q6UXM1_IDR_835_1119",1
"Q6UXN2_IDR_134_200",1
"Q6UXN8_IDR_15_66",1
"Q6UXT8_IDR_21_59",1
"Q6UXT9_IDR_1_63",0.47800949075927
"Q6UXT9_IDR_426_468",0.52199050924073
"Q6UXU4_IDR_277_308",0.500776885478037
"Q6UXU4_IDR_37_80",0.499223114521963
"Q6UXU6_IDR_49_159",1
"Q6UXV4_IDR_1_31",0.474020302174632
"Q6UXV4_IDR_185_268",0.525979697825368
"Q6UXX5_IDR_615_669",0.340950630215634
"Q6UXX5_IDR_671_931",0.363209414691593
"Q6UXX5_IDR_946_981",0.295839955092772
"Q6UXX9_IDR_199_243",1
"Q6UXY1_IDR_222_340",0.490204240983719
"Q6UXY8_IDR_1_369",0.511616992228244
"Q6VN20_IDR_345_504",0.532024560504817
"Q6VUC0_IDR_1_57",0.494549316879989
"Q6VUC0_IDR_68_206",0.505450683120011
"Q6VY07_IDR_1_95",0.245913619299558
"Q6VY07_IDR_259_335",0.253379469827829
"Q6VY07_IDR_345_542",0.243429168361223
"Q6VY07_IDR_761_813",0.25727774251139
"Q6W0C5_IDR_1_57",0.490268461744284
"Q6W0C5_IDR_77_130",0.509731538255716
"Q6W2J9_IDR_1_1456",1
"Q6W3E5_IDR_493_623",1
"Q6W4X9_IDR_1224_2285",0.480975443925128
"Q6W4X9_IDR_2295_2343",0.519024556074872
"Q6W5P4_IDR_1_39",1
"Q6WKZ4_IDR_155_1218",1
"Q6WRI0_IDR_667_744",0.297017091060784
"Q6WRI0_IDR_861_916",0.332599633962735
"Q6WRI0_IDR_935_1398",0.370383274976481
"Q6X4T0_IDR_1_34",0.478899979150986
"Q6X4T0_IDR_60_127",0.521100020849014
"Q6Y2X3_IDR_654_702",0.527788258553961
"Q6Y7W6_IDR_1047_1119",0.26513262025316
"Q6Y7W6_IDR_1197_1269",0.272241195484671
"Q6Y7W6_IDR_595_1045",0.218175470645766
"Q6Y7W6_IDR_86_524",0.244450713616403
"Q6YBV0_IDR_1_56",1
"Q6YI46_IDR_1_128",0.485187360311105
"Q6YI46_IDR_348_380",0.514812639688895
"Q6YP21_IDR_1_41",1
"Q6ZMB0_IDR_1_79",1
"Q6ZMB5_IDR_1_43",1
"Q6ZMC9_IDR_291_328",1
"Q6ZMD2_IDR_1_38",1
"Q6ZMG9_IDR_334_384",1
"Q6ZMH5_IDR_1_32",0.369991731897453
"Q6ZMH5_IDR_308_379",0.316568420049807
"Q6ZMH5_IDR_70_153",0.31343984805274
"Q6ZMI0_IDR_149_263",0.198604762520908
"Q6ZMI0_IDR_30_112",0.189288244746508
"Q6ZMI0_IDR_446_700",0.203084347153211
"Q6ZMT4_IDR_479_941",0.479963665856099
"Q6ZMT9_IDR_1_164",1
"Q6ZMV5_IDR_653_832",1
"Q6ZMV9_IDR_380_423",0.332628520261285
"Q6ZMV9_IDR_433_556",0.348192865756223
"Q6ZMV9_IDR_692_782",0.319178613982491
"Q6ZMW2_IDR_61_270",1
"Q6ZMW3_IDR_1277_1355",0.505651148812281
"Q6ZMW3_IDR_607_671",0.494348851187719
"Q6ZMY3_IDR_1178_1216",0.264589836445844
"Q6ZMY3_IDR_1_605",0.232514338277401
"Q6ZMY3_IDR_700_859",0.25165411645045
"Q6ZMY3_IDR_990_1096",0.251241708826306
"Q6ZMY9_IDR_64_177",1
"Q6ZMZ0_IDR_1_114",0.463936003288997
"Q6ZMZ0_IDR_443_732",0.536063996711003
"Q6ZMZ3_IDR_890_926",1
"Q6ZN01_IDR_1_371",1
"Q6ZN04_IDR_1_60",0.301678386395546
"Q6ZN04_IDR_244_320",0.343915176405414
"Q6ZN19_IDR_1_87",1
"Q6ZN28_IDR_1_67",0.509170308208142
"Q6ZN28_IDR_99_135",0.490829691791858
"Q6ZN30_IDR_265_819",0.230935084649756
"Q6ZN30_IDR_52_83",0.277560542527593
"Q6ZN30_IDR_874_918",0.246930712452247
"Q6ZN30_IDR_966_1022",0.244573660370404
"Q6ZN32_IDR_147_215",0.49532406614654
"Q6ZN32_IDR_280_361",0.50467593385346
"Q6ZN44_IDR_357_427",1
"Q6ZN54_IDR_1_129",1
"Q6ZN57_IDR_1_103",1
"Q6ZN79_IDR_60_171",1
"Q6ZN84_IDR_174_345",1
"Q6ZNA4_IDR_1_830",0.50728591075532
"Q6ZNA4_IDR_892_938",0.49271408924468
"Q6ZNB6_IDR_1_126",1
"Q6ZNC4_IDR_1_386",1
"Q6ZNE5_IDR_404_434",0.495968225980649
"Q6ZNE5_IDR_436_471",0.504031774019351
"Q6ZNE9_IDR_177_409",1
"Q6ZNG0_IDR_64_169",1
"Q6ZNG2_IDR_131_187",0.258899356299619
"Q6ZNG2_IDR_1_41",0.257830049816664
"Q6ZNG2_IDR_239_339",0.24407522866865
"Q6ZNG2_IDR_47_99",0.239195365215068
"Q6ZNG9_IDR_445_492",1
"Q6ZNH5_IDR_1_189",1
"Q6ZQN5_IDR_188_296",0.501178753814133
"Q6ZQN5_IDR_48_80",0.498821246185867
"Q6ZQN7_IDR_1_85",0.482775034768563
"Q6ZQN7_IDR_694_724",0.517224965231436
"Q6ZQQ2_IDR_45_1576",1
"Q6ZQR2_IDR_1_111",0.31231669986582
"Q6ZQR2_IDR_182_219",0.35685381319076
"Q6ZQR2_IDR_221_271",0.33082948694342
"Q6ZQY2_IDR_1_50",1
"Q6ZR08_IDR_1_86",1
"Q6ZR62_IDR_1_55",0.512622218029943
"Q6ZR62_IDR_224_263",0.487377781970057
"Q6ZRC1_IDR_106_242",0.496922704925826
"Q6ZRC1_IDR_1_50",0.503077295074174
"Q6ZRF8_IDR_358_408",0.49486390169127
"Q6ZRF8_IDR_546_634",0.50513609830873
"Q6ZRH7_IDR_1121_1159",1
"Q6ZRI0_IDR_1475_2050",0.511155401681935
"Q6ZRI0_IDR_1_92",0.488844598318065
"Q6ZRI6_IDR_1_764",0.552370959074201
"Q6ZRI6_IDR_927_996",0.447629040925799
"Q6ZRI8_IDR_130_225",0.489652385520756
"Q6ZRI8_IDR_457_547",0.510347614479244
"Q6ZRK6_IDR_166_1079",1
"Q6ZRP0_IDR_1_53",0.50627604626248
"Q6ZRP0_IDR_169_262",0.49372395373752
"Q6ZRP7_IDR_1_50",0.524106083116967
"Q6ZRP7_IDR_566_698",0.475893916883033
"Q6ZRS2_IDR_1_92",0.17820059471464
"Q6ZRS2_IDR_224_600",0.157848131338045
"Q6ZS11_IDR_141_254",0.49753973390825
"Q6ZS11_IDR_533_566",0.50246026609175
"Q6ZS17_IDR_1_71",0.352454962226586
"Q6ZS17_IDR_325_790",0.368448230277297
"Q6ZS17_IDR_831_889",0.279096807496117
"Q6ZS27_IDR_1_156",1
"Q6ZS30_IDR_1279_1434",0.504201643526669
"Q6ZS30_IDR_1853_1883",0.495798356473332
"Q6ZS72_IDR_1_127",1
"Q6ZS81_IDR_1_38",0.246620734290342
"Q6ZS81_IDR_1833_1867",0.248918534432172
"Q6ZS81_IDR_2293_2369",0.250445664216546
"P46199_IDR_57_87",1
"P46527_IDR_1_33",0.513535060161052
"P46527_IDR_91_198",0.486464939838948
"P46531_IDR_1775_1838",0.328892026861084
"P46531_IDR_2120_2519",0.349211247114246
"P46531_IDR_2521_2555",0.32189672602467
"P46695_IDR_1_141",1
"P46721_IDR_627_670",1
"P46734_IDR_1_43",1
"P46776_IDR_1_38",1
"P46781_IDR_163_194",1
"P46783_IDR_95_165",1
"P46821_IDR_504_2352",1
"P46934_IDR_126_194",0.154788577430628
"P46934_IDR_1_33",0.133585058096136
"P47872_IDR_410_440",1
"P47897_IDR_190_225",1
"P47898_IDR_1_38",0.487287434858289
"P47898_IDR_232_274",0.512712565141711
"P47900_IDR_1_40",0.493899745155232
"P47900_IDR_340_373",0.506100254844768
"P47901_IDR_238_274",0.477063467605645
"P47901_IDR_359_424",0.522936532394355
"P47902_IDR_1_160",0.542544733611915
"P47902_IDR_205_265",0.457455266388085
"P47914_IDR_1_159",1
"P47928_IDR_115_161",0.508246351105819
"P47928_IDR_1_60",0.491753648894181
"P47972_IDR_87_216",1
"P47974_IDR_19_153",0.487431784090066
"P47974_IDR_219_482",0.512568215909934
"P47985_IDR_1_63",1
"P48023_IDR_27_141",1
"P48029_IDR_1_52",0.476762723287962
"P48378_IDR_275_334",0.511014340144181
"P48378_IDR_673_723",0.488985659855819
"P48380_IDR_1_31",0.346967733588529
"P48380_IDR_264_324",0.325853138882078
"P48380_IDR_658_749",0.327179127529393
"P48382_IDR_170_207",0.543317735944642
"P48382_IDR_233_616",0.456682264055358
"P48426_IDR_288_330",1
"P48431_IDR_1_317",1
"P48436_IDR_1_440",0.501523207557747
"P48436_IDR_457_497",0.498476792442253
"P48443_IDR_1_133",1
"P48444_IDR_159_268",1
"P48454_IDR_465_512",1
"P48544_IDR_1_48",0.514034334275071
"P48544_IDR_373_419",0.485965665724929
"P48546_IDR_413_466",1
"P48547_IDR_451_511",1
"P48549_IDR_1_43",0.497977383555913
"P48549_IDR_367_501",0.502022616444087
"P48736_IDR_1_33",1
"P48742_IDR_306_389",1
"P48751_IDR_1_316",0.347013146922026
"P48751_IDR_428_501",0.332803671676035
"P48751_IDR_630_673",0.320183181401939
"P48764_IDR_1_38",0.503323938307252
"P48764_IDR_549_834",0.496676061692748
"P48775_IDR_1_37",1
"P48788_IDR_141_182",1
"P48995_IDR_1_38",1
"P49006_IDR_1_195",1
"P49019_IDR_314_381",1
"P49023_IDR_1_347",1
"P49069_IDR_1_181",1
"P49116_IDR_180_353",1
"P49137_IDR_1_53",0.457123649348674
"P49137_IDR_367_400",0.542876350651326
"P49146_IDR_1_42",0.513999002078889
"P49448_IDR_1_61",1
"P49450_IDR_1_44",1
"P49454_IDR_1065_1791",0.195196103040879
"P49454_IDR_1_306",0.193833130981251
"P49454_IDR_1834_1885",0.20735806293566
"P49454_IDR_2788_3114",0.20502594818325
"P49454_IDR_606_846",0.198586754858959
"P49585_IDR_1_56",0.485009900547531
"P49585_IDR_303_367",0.514990099452469
"P49591_IDR_476_514",1
"P49593_IDR_421_454",1
"P49619_IDR_80_154",1
"P49640_IDR_1_186",0.485017776641012
"P49640_IDR_355_407",0.514982223358988
"P49641_IDR_1_41",1
"P49643_IDR_458_509",1
"P49674_IDR_297_416",1
"P49683_IDR_1_49",1
"P49685_IDR_322_360",1
