"","GO0015630_microtubule_cytoskeleton"
"Q2TB18_IDR_621_653",1
"Q2TBA0_IDR_264_297",1
"Q2TBC4_IDR_214_316",1
"Q2TBE0_IDR_1_506",0.56942920626432
"Q2Y0W8_IDR_219_284",0.329228025958669
"Q2Y0W8_IDR_57_92",0.385862238875834
"Q2YD98_IDR_210_288",0.301133133429035
"Q2YD98_IDR_384_555",0.335610584079235
"Q2YD98_IDR_557_709",0.36325628249173
"Q32M45_IDR_1_106",1
"Q32M78_IDR_69_193",1
"Q32M84_IDR_1_55",1
"Q32MH5_IDR_232_876",1
"Q32MK0_IDR_1_484",1
"Q32MQ0_IDR_1_723",1
"Q32MZ4_IDR_1_808",1
"Q32NC0_IDR_115_186",1
"Q32P28_IDR_700_736",1
"Q32P44_IDR_1_41",0.512515198116176
"Q3KNS6_IDR_88_136",1
"Q3KNV8_IDR_103_166",1
"Q3KNW1_IDR_10_148",1
"Q3KNW5_IDR_316_377",1
"Q3KP22_IDR_63_153",1
"Q3KP31_IDR_19_108",1
"Q3KP44_IDR_420_488",0.4837549335385
"Q3KP44_IDR_522_562",0.5162450664615
"Q3KP66_IDR_1_120",0.411162309538531
"Q3KP66_IDR_209_629",0.588837690461469
"Q3KQU3_IDR_1_827",1
"Q3KQV3_IDR_59_209",0.49262664762068
"Q3KQV3_IDR_602_632",0.50737335237932
"Q3KR16_IDR_1_98",0.399542352104234
"Q3KR16_IDR_517_765",0.600457647895766
"Q3KR37_IDR_1_82",0.427692894739961
"Q3KR37_IDR_225_363",0.260465204738522
"Q3KR37_IDR_543_646",0.311841900521518
"Q3L8U1_IDR_1448_1485",0.262972507003753
"Q3L8U1_IDR_1_706",0.269975393032458
"Q3SY46_IDR_1_35",1
"Q3SY52_IDR_115_232",0.508145958685416
"Q3SY52_IDR_70_112",0.491854041314584
"Q3SY56_IDR_1_228",0.474551797588296
"Q3SY56_IDR_331_376",0.525448202411704
"Q3SY84_IDR_1_76",0.4814821668888
"Q3SY84_IDR_460_523",0.5185178331112
"Q3SYB3_IDR_1_106",0.490118950376541
"Q3SYB3_IDR_249_402",0.509881049623459
"Q3SYG4_IDR_826_887",1
"Q3T8J9_IDR_1_535",0.197530554009963
"Q3T8J9_IDR_1782_2150",0.128462816973393
"Q3T8J9_IDR_2210_2241",0.159716717782259
"Q3T8J9_IDR_542_593",0.162448835984625
"Q3V5L5_IDR_1_104",1
"Q3T8J9_IDR_598_707",0.18815103617779
"Q3T8J9_IDR_932_1622",0.16369003907197
"Q3V6T2_IDR_219_256",0.152633142400865
"Q3V6T2_IDR_325_709",0.337778636971989
"Q3V6T2_IDR_897_1045",0.192890428060293
"Q494U1_IDR_1_47",0.509567737744982
"Q494U1_IDR_318_583",0.490432262255018
"Q494V2_IDR_1_151",0.280013650649405
"Q494V2_IDR_206_252",0.232558092864908
"Q494V2_IDR_275_383",0.219037964277761
"Q494V2_IDR_547_605",0.268390292207927
"Q494W8_IDR_259_296",0.553677953009324
"Q494W8_IDR_302_337",0.446322046990676
"Q494X3_IDR_1_130",1
"Q495A1_IDR_166_222",1
"Q495C1_IDR_105_229",0.555906535638484
"Q495C1_IDR_238_297",0.444093464361516
"Q495M3_IDR_1_51",1
"Q495M9_IDR_152_254",0.575927352984527
"Q495M9_IDR_258_387",0.424072647015473
"Q495N2_IDR_1_40",1
"Q495T6_IDR_1_51",0.462945465104343
"Q495T6_IDR_54_84",0.537054534895657
"Q495W5_IDR_1_38",1
"Q495Y8_IDR_1_187",1
"Q49AM3_IDR_424_519",0.416183537904222
"Q49AM3_IDR_83_299",0.583816462095778
"Q49AN0_IDR_520_593",1
"Q49AR2_IDR_166_232",1
"Q49MG5_IDR_1_464",0.414742956512781
"Q49MG5_IDR_468_547",0.301114915074455
"Q49MG5_IDR_567_647",0.284142128412764
"Q49MI3_IDR_1_42",1
"Q4AC94_IDR_1563_1630",0.166811372038723
"Q4AC94_IDR_171_338",0.182464695885171
"Q4AC94_IDR_1772_2332",0.257814222892419
"Q4AC94_IDR_454_523",0.194853322872288
"Q4AC94_IDR_709_799",0.198056386311399
"Q4AC99_IDR_87_135",1
"Q4ADV7_IDR_1129_1223",0.368341069083449
"Q4ADV7_IDR_1352_1419",0.324150216491503
"Q4ADV7_IDR_987_1053",0.307508714425049
"Q4FZB7_IDR_1_69",0.358287346427877
"Q4FZB7_IDR_334_741",0.356898002536067
"Q4FZB7_IDR_811_846",0.284814651036056
"Q4G163_IDR_582_617",0.301448046662482
"Q4G163_IDR_678_708",0.310361321997079
"Q4G176_IDR_1_41",1
"Q4G1C9_IDR_291_344",1
"Q4JDL3_IDR_1_117",1
"Q4KMG0_IDR_1166_1216",1
"Q4KMG9_IDR_148_183",1
"Q4KMP7_IDR_1_300",0.463889998881677
"Q4KMP7_IDR_622_808",0.536110001118323
"Q4KMQ2_IDR_1_55",1
"Q4KMZ1_IDR_384_454",0.459142722700388
"Q4KMZ1_IDR_40_382",0.540857277299612
"Q4KWH8_IDR_448_593",0.461059341970404
"Q4KWH8_IDR_863_1611",0.538940658029596
"Q4L180_IDR_1068_1135",0.173841916471453
"Q4L180_IDR_1_71",0.1861929147726
"Q4L180_IDR_340_385",0.18723999475637
"Q4L180_IDR_598_639",0.237363644664037
"Q4L180_IDR_762_1024",0.215361529335539
"Q4LE39_IDR_128_168",0.312182397436665
"Q504T8_IDR_315_452",0.589491784735437
"Q504U0_IDR_1_52",1
"Q504Y0_IDR_1_40",0.323444406774356
"Q504Y0_IDR_263_303",0.332219004867128
"Q504Y0_IDR_472_534",0.344336588358517
"Q504Y2_IDR_33_127",1
"Q504Y3_IDR_200_319",1
"Q50LG9_IDR_366_406",1
"Q52LD8_IDR_169_241",0.544125258743581
"Q52LD8_IDR_404_501",0.455874741256419
"Q52LG2_IDR_1_117",1
"Q52LJ0_IDR_307_433",1
"Q52LR7_IDR_277_450",0.515039146674396
"Q52LR7_IDR_463_807",0.484960853325604
"Q52LW3_IDR_1_37",0.203306300176836
"Q52LW3_IDR_157_187",0.225432490651688
"Q52LW3_IDR_472_601",0.204740271347394
"Q52LW3_IDR_889_1261",0.366520937824081
"Q52M93_IDR_49_101",1
"Q52MB2_IDR_66_171",1
"Q53FD0_IDR_413_456",0.414555835897304
"Q53FE4_IDR_226_359",0.551084923128482
"Q53FE4_IDR_67_172",0.448915076871517
"Q53FP2_IDR_134_167",1
"Q53GA4_IDR_112_152",1
"Q53GG5_IDR_90_288",1
"Q53GI3_IDR_1_38",0.485246133794738
"Q53GI3_IDR_145_355",0.514753866205262
"Q53GL0_IDR_136_349",1
"Q53GL7_IDR_287_398",0.482746702639543
"Q53GL7_IDR_553_706",0.517253297360457
"Q53GS7_IDR_1_139",0.491742187189647
"Q53GS7_IDR_327_379",0.508257812810353
"Q53GS9_IDR_1_101",1
"Q53GT1_IDR_600_634",1
"Q53H80_IDR_1_139",1
"Q53HC0_IDR_126_331",0.537346027752864
"Q53HC0_IDR_1_84",0.462653972247136
"Q53HC5_IDR_1_34",1
"Q562E7_IDR_1572_1605",0.255771466780358
"Q562F6_IDR_1_1265",1
"Q567U6_IDR_154_200",0.375284616672266
"Q567U6_IDR_212_280",0.317097418169053
"Q567U6_IDR_423_454",0.307617965158682
"Q569G3_IDR_36_115",1
"Q569H4_IDR_1_36",0.45414767445443
"Q569H4_IDR_43_304",0.54585232554557
"Q569K6_IDR_133_218",0.489536868692564
"Q569K6_IDR_517_752",0.510463131307436
"Q56A73_IDR_1_38",1
"Q56NI9_IDR_1_370",1
"Q56P03_IDR_1_134",1
"Q56UN5_IDR_1_37",0.168596261140125
"Q56UN5_IDR_43_81",0.157540096092468
"Q56UN5_IDR_490_956",0.275451136243945
"Q56UN5_IDR_90_488",0.2346336588921
"Q56UN5_IDR_980_1030",0.163778847631362
"Q56VL3_IDR_118_154",0.460446869751821
"Q56VL3_IDR_1_31",0.539553130248179
"Q5BJF6_IDR_1_182",1
"Q5BJH2_IDR_1_44",1
"Q5BJH7_IDR_1_69",1
"Q5BKU9_IDR_1_87",1
"Q5BKX5_IDR_1_71",1
"Q5BKX8_IDR_1_36",0.3839117273549
"Q5BKX8_IDR_49_364",0.6160882726451
"Q5BKY9_IDR_71_247",1
"Q5BKZ1_IDR_1_307",0.477617740023122
"Q5BKZ1_IDR_469_582",0.522382259976878
"Q5BLP8_IDR_1_40",1
"Q5BVD1_IDR_1_94",1
"Q5C9Z4_IDR_1_348",1
"Q5CZA5_IDR_66_200",1
"Q5CZC0_IDR_154_680",0.0923742666891807
"Q5CZC0_IDR_1719_1749",0.0417701922200576
"Q5CZC0_IDR_2195_2243",0.0534541343204424
"Q5CZC0_IDR_2562_2598",0.0498764691049408
"Q5CZC0_IDR_7_42",0.0445438733040556
"Q5CZC0_IDR_844_879",0.0514263061165319
"Q5EBL2_IDR_1_35",0.314061316181168
"Q5EBL2_IDR_251_283",0.364874657327127
"Q5EBL2_IDR_735_768",0.321064026491705
"Q5EBL4_IDR_235_289",0.499286493952594
"Q5EBL4_IDR_322_403",0.500713506047406
"Q5F1R6_IDR_271_310",0.415182507462018
"Q5F1R6_IDR_353_481",0.584817492537982
"Q5FBB7_IDR_101_539",0.542750692634566
"Q5FBB7_IDR_1_92",0.457249307365434
"Q5FWE3_IDR_20_454",0.476662786462301
"Q5FWE3_IDR_721_972",0.523337213537699
"Q5FWF4_IDR_499_619",0.504079348884124
"Q5FWF4_IDR_646_721",0.495920651115876
"Q5FWF5_IDR_1_610",1
"Q5FWF6_IDR_73_174",1
"Q5FYB0_IDR_1_73",0.412360814452451
"Q5FYB0_IDR_559_599",0.587639185547549
"Q5GH72_IDR_117_172",0.334705718376955
"Q5GH72_IDR_1_48",0.335426490645821
"Q5GH72_IDR_446_497",0.329867790977223
"Q5H9J7_IDR_1_68",1
"Q5H9L2_IDR_1_206",1
"Q5H9L4_IDR_1_93",0.49952739356565
"Q5H9L4_IDR_286_391",0.50047260643435
"Q5H9M0_IDR_102_389",0.562469911183903
"Q5H9M0_IDR_506_539",0.437530088816098
"Q5H9R7_IDR_502_873",1
"Q5HY64_IDR_1_50",0.284082714673048
"Q5HY64_IDR_52_854",0.375580397483052
"Q5HY64_IDR_897_931",0.3403368878439
"Q5HY92_IDR_81_460",1
"Q5HYC2_IDR_1_72",0.27221946356292
"Q5HYC2_IDR_217_252",0.292242475227584
"Q5HYC2_IDR_489_2103",0.435538061209497
"Q5HYI7_IDR_246_312",1
"Q5HYJ3_IDR_140_260",0.241016100453439
"Q5HYJ3_IDR_1_77",0.244750271099019
"Q5HYJ3_IDR_301_339",0.269462282130046
"Q5HYJ3_IDR_83_126",0.244771346317496
"Q5HYK3_IDR_1_52",1
"Q5HYK7_IDR_1_412",1
"Q5HYK9_IDR_66_254",1
"Q5HYM0_IDR_1_104",0.265407061810297
"Q5HYM0_IDR_151_187",0.230652401983631
"Q5HYM0_IDR_349_514",0.266338732953343
"Q5HYM0_IDR_542_574",0.23760180325273
"Q5HYN5_IDR_1_118",1
"Q5JNZ3_IDR_118_248",0.535364458451843
"Q5JPB2_IDR_1_1672",1
"Q5JPH6_IDR_1_33",1
"Q5JPI3_IDR_103_133",1
"Q5JQC4_IDR_1_107",0.418438651350186
"Q5JQC4_IDR_147_288",0.581561348649814
"Q5JQC9_IDR_283_324",0.310092448275416
"Q5JQC9_IDR_452_637",0.363033231700001
"Q5JQC9_IDR_640_753",0.326874320024583
"Q5JQS6_IDR_1_64",1
"Q5JR12_IDR_1_67",1
"Q5JR59_IDR_1_1002",0.548139784171677
"Q5JR59_IDR_1336_1369",0.451860215828323
"Q5JR98_IDR_1_102",1
"Q5JRA6_IDR_126_1149",0.232923171912149
"Q5JRA6_IDR_1416_1486",0.280811912203352
"Q5JRA6_IDR_1554_1642",0.313697242825344
"Q5JRA6_IDR_1644_1907",0.172567673059154
"Q5JRC9_IDR_1_600",1
"Q5JRK9_IDR_1_111",1
"Q5JRM2_IDR_15_338",1
"Q5JRV8_IDR_1_46",0.532142013920472
"Q5JRV8_IDR_248_328",0.467857986079528
"Q5JRX3_IDR_806_836",1
"Q5JS13_IDR_1_37",0.417986266549102
"Q5JS13_IDR_284_417",0.582013733450898
"Q5JSH3_IDR_1_478",0.54088879892011
"Q5JSH3_IDR_553_589",0.45911120107989
"Q5JSJ4_IDR_563_766",1
"Q5JTD0_IDR_1_173",0.559017606780116
"Q5JTD0_IDR_182_557",0.440982393219884
"Q5JTH9_IDR_1044_1147",0.368558761549413
"Q5JTH9_IDR_1159_1297",0.301107881277733
"Q5JTH9_IDR_1_96",0.330333357172854
"Q5JTV8_IDR_23_343",1
"Q5JTW2_IDR_325_470",0.521134613383161
"Q5JTW2_IDR_543_689",0.478865386616839
"Q5JTY5_IDR_1_38",1
"Q5JTZ5_IDR_84_239",1
"Q5JTZ9_IDR_1_35",1
"Q5JU00_IDR_1_59",1
"Q5JU67_IDR_1_38",0.482156755507761
"Q5JU67_IDR_413_453",0.51784324449224
"Q5JU85_IDR_1092_1488",0.448220756260692
"Q5JU85_IDR_1_753",0.551779243739308
"Q5JUK2_IDR_111_304",0.522388448718919
"Q5JUK2_IDR_1_60",0.477611551281081
"Q5JUK3_IDR_1030_1116",0.435580036526885
"Q5JUK3_IDR_1_48",0.273849603404952
"Q5JUK3_IDR_621_729",0.290570360068163
"Q5JUK9_IDR_1_113",1
"Q5JUX0_IDR_1_46",1
"Q5JVG2_IDR_59_209",1
"Q5JVS0_IDR_33_288",0.511593915560221
"Q5JVS0_IDR_363_400",0.488406084439779
"Q5JVX7_IDR_1_168",0.595943100290999
"Q5JVX7_IDR_260_310",0.404056899709001
"Q5JWF2_IDR_1_659",1
"Q5JWR5_IDR_549_674",0.209341866285082
"Q5JY77_IDR_1_1117",1
"Q5JYT7_IDR_1055_1200",0.486172079904976
"Q5JYT7_IDR_192_561",0.513827920095024
"Q5K4E3_IDR_1_43",1
"Q5K4L6_IDR_118_161",1
"Q5K651_IDR_80_155",1
"Q5KSL6_IDR_1_214",0.51707689480037
"Q5KSL6_IDR_726_839",0.48292310519963
"Q5KU26_IDR_394_605",1
"Q5M775_IDR_1_395",0.427631501427944
"Q5M775_IDR_532_584",0.274066652813336
"Q5M775_IDR_716_956",0.29830184575872
"Q5M7Z0_IDR_1_139",1
"Q5M8T2_IDR_305_382",1
"Q5M9N0_IDR_1_101",0.425850062898585
"Q5M9N0_IDR_797_1113",0.574149937101415
"Q5M9Q1_IDR_1_294",1
"Q5MAI5_IDR_292_379",1
"Q5MCW4_IDR_61_185",1
"Q5MIZ7_IDR_684_849",1
"Q5MJ07_IDR_1_46",1
"Q5MJ10_IDR_1_55",0.496414133507545
"Q5MJ10_IDR_58_180",0.503585866492455
"Q5MJ68_IDR_1_53",0.472028579384957
"Q5MJ68_IDR_220_250",0.527971420615043
"Q5MJ70_IDR_1_63",0.531349877994948
"Q5MJ70_IDR_211_307",0.468650122005052
"Q5MNV8_IDR_1_37",1
"Q5QGZ9_IDR_13_103",1
"Q5QJ38_IDR_93_904",1
"Q5QJE6_IDR_1_488",0.580768965880766
"Q5QJE6_IDR_494_641",0.419231034119234
"Q5QNW6_IDR_1_36",1
"Q5QP82_IDR_1_60",1
"Q5R372_IDR_462_502",0.495369864031003
"Q5R372_IDR_66_125",0.504630135968997
"Q5R3F8_IDR_261_295",0.249035933677486
"Q5R3F8_IDR_448_495",0.301001121241105
"Q5R3F8_IDR_508_546",0.23293109872041
"Q5R3F8_IDR_557_730",0.217031846361
"Q5RHP9_IDR_101_280",0.587927731305491
"Q5RHP9_IDR_403_1530",0.412072268694509
"Q5RIA9_IDR_1_38",1
"Q5RKV6_IDR_1_31",1
"Q5RL73_IDR_144_305",1
"Q5SGD2_IDR_47_79",1
"Q5SNT2_IDR_372_629",1
"Q5SQ80_IDR_221_524",1
"Q5SQH8_IDR_1_111",1
"Q5SQI0_IDR_193_394",1
"Q5SQQ9_IDR_1_118",0.518091704773969
"Q5SQQ9_IDR_122_334",0.481908295226031
"Q5SQS8_IDR_115_154",0.317325963107621
"Q5SQS8_IDR_1_33",0.302854478561523
"Q5SQS8_IDR_156_274",0.379819558330856
"Q5SR56_IDR_1_39",0.470364394359074
"Q5SR56_IDR_451_506",0.529635605640926
"Q5SRE5_IDR_1506_1542",1
"Q5SVQ8_IDR_735_765",0.4568695377554
"Q5SVZ6_IDR_1_46",0.508721573711037
"Q5SVZ6_IDR_315_429",0.491278426288963
"Q5SW24_IDR_1_745",1
"Q5SW79_IDR_102_1416",0.565388671265109
"Q5SW79_IDR_1504_1584",0.434611328734891
"Q5SW96_IDR_178_308",1
"Q5SWH9_IDR_1_86",1
"Q5SWX8_IDR_386_424",1
"Q5SXM1_IDR_1_94",1
"Q5SXM2_IDR_1391_1469",0.249561400081575
"Q5SXM2_IDR_1_79",0.26752119913584
"Q5SXM2_IDR_501_790",0.249739358978623
"Q5SXM2_IDR_811_1269",0.233178041803962
"Q5SXM8_IDR_1_63",1
"Q5SY16_IDR_1_110",0.545935028997269
"Q5SY16_IDR_672_702",0.454064971002731
"Q5SYB0_IDR_1347_1395",0.542406915715641
"Q5SYB0_IDR_505_1325",0.457593084284359
"Q5SYC1_IDR_273_327",1
"Q5T036_IDR_1_140",1
"Q5T089_IDR_390_428",0.47904566125597
"Q5T089_IDR_467_497",0.52095433874403
"Q5T0B9_IDR_1_310",1
"Q5T0D9_IDR_1_58",1
"Q5T0F9_IDR_1_308",0.367249828208155
"Q5T0F9_IDR_325_418",0.33751331607555
"Q5T0F9_IDR_430_532",0.295236855716295
"Q5T0J7_IDR_107_172",1
"Q5T0L3_IDR_121_168",0.330059902337414
"Q5T0L3_IDR_226_261",0.338710676143035
"Q5T0L3_IDR_5_82",0.331229421519551
"Q5T0N5_IDR_284_373",0.466212455869877
"Q5T0N5_IDR_438_534",0.533787544130123
"Q5T0T0_IDR_1_76",0.486847367613749
"Q5T0T0_IDR_244_291",0.513152632386251
"Q5T0W9_IDR_284_1011",1
"Q5T0Z8_IDR_1_35",0.460615277150032
"Q5T0Z8_IDR_85_1188",0.539384722849968
"Q5T292_IDR_66_105",1
"Q5T2D2_IDR_126_275",1
"Q5T2D3_IDR_1_49",0.329098395518037
"Q5T2D3_IDR_191_254",0.317232477994978
"Q5T2D3_IDR_273_388",0.353669126486985
"Q5T2E6_IDR_323_355",1
"Q5T2R2_IDR_1_90",1
"Q5T2S8_IDR_312_444",1
"Q5T2T1_IDR_302_345",1
"Q5T2W1_IDR_472_519",1
"Q5T3F8_IDR_737_771",0.528540863885424
"Q5T3F8_IDR_778_832",0.471459136114576
"Q5T3J3_IDR_237_292",0.198298778663945
"Q5T3J3_IDR_295_350",0.191501950127079
"Q5T3J3_IDR_373_569",0.218695285792454
"Q5T3J3_IDR_590_728",0.200698534285319
"Q5T3J3_IDR_61_147",0.190805451131204
"Q5T3U5_IDR_824_864",1
"Q5T440_IDR_1_44",1
"Q5T442_IDR_107_203",0.523937538384467
"Q5T4S7_IDR_2708_2965",0.137091068893118
"Q5T4S7_IDR_3334_3387",0.131596809118082
"Q5T4T6_IDR_405_709",1
"Q5T4W7_IDR_19_120",1
"Q5T5A4_IDR_1_41",1
"Q5T5A8_IDR_1_94",1
"Q5T5B0_IDR_1_92",1
"Q5T5C0_IDR_1038_1113",0.234122720836267
"Q5T5C0_IDR_1_35",0.27418838399358
"Q5T5C0_IDR_554_595",0.223222221441536
"Q5T5C0_IDR_675_790",0.268466673728617
"Q5T5D7_IDR_61_139",1
"Q5T5J6_IDR_1_385",0.514481022338824
"Q5T5J6_IDR_542_573",0.240892475960762
"Q5T5J6_IDR_712_747",0.244626501700414
"Q5T5M9_IDR_266_321",1
"Q5T5N4_IDR_66_178",1
"Q5T5P2_IDR_1_158",0.226404640617049
"Q5T5P2_IDR_1451_1943",0.229847862986071
"Q5T5P2_IDR_267_792",0.226770492591048
"Q5T5P2_IDR_795_1443",0.316977003805832
"Q5T5S1_IDR_1_38",0.331515851253464
"Q5T5S1_IDR_226_294",0.327509603848553
"Q5T5S1_IDR_459_509",0.340974544897983
"Q5T5U3_IDR_1042_1120",0.255148884227341
"Q5T5U3_IDR_1342_1954",0.229910511233138
"Q5T5U3_IDR_1_40",0.214853659672838
"Q5T5U3_IDR_170_927",0.300086944866683
"Q5T5X7_IDR_1_214",0.261370801689345
"Q5T5X7_IDR_344_385",0.217344443753477
"Q5T681_IDR_178_223",0.21996488340331
"Q5T681_IDR_82_117",0.255543235000676
"Q5T686_IDR_63_147",1
"Q5T6C5_IDR_1_78",0.452195681384023
"Q5T6C5_IDR_85_722",0.547804318615977
"Q5T6F0_IDR_1_38",1
"Q5T6F2_IDR_1_1116",1
"Q5T6S3_IDR_1_35",0.477173304468548
"Q5T6S3_IDR_348_541",0.522826695531452
"Q5T6X4_IDR_1_67",1
"Q5T6X5_IDR_852_926",1
"Q5T749_IDR_1_579",1
"Q5T750_IDR_1_224",1
"Q5T751_IDR_1_118",1
"Q5T752_IDR_1_114",1
"Q5T753_IDR_1_117",1
"Q5T754_IDR_1_117",1
"Q5T7B8_IDR_186_216",0.346647995907486
"Q5T7B8_IDR_544_1281",0.308935820907391
"Q5T7B8_IDR_68_168",0.344416183185123
"Q5T7M4_IDR_1_67",1
"Q5T7M9_IDR_14_45",1
"Q5T7N2_IDR_1_208",0.410524324203515
"Q5T7N2_IDR_318_362",0.258784146220289
"Q5T7N2_IDR_364_622",0.330691529576196
"Q5T7N3_IDR_1_38",0.467447998387976
"Q5T7N3_IDR_47_743",0.532552001612024
"Q5T7P2_IDR_1_110",1
"Q5T7P8_IDR_83_132",0.455628962301985
"Q5T870_IDR_1_85",1
"Q5T871_IDR_45_98",1
"Q5T8A7_IDR_1_1209",1
"Q5T8D3_IDR_150_442",1
"Q5T8I3_IDR_151_301",1
"Q5T8P6_IDR_335_371",0.150272858215459
"Q5T8P6_IDR_427_524",0.1586932935436
"Q5T8P6_IDR_608_737",0.157646721715791
"Q5T8P6_IDR_793_879",0.158317956332779
"Q5T8P6_IDR_85_294",0.213207072080812
"Q5T8P6_IDR_962_1007",0.161862098111559
"Q5T953_IDR_49_351",1
"Q5T9C2_IDR_156_317",1
"Q5T9C9_IDR_1_38",0.476192540652995
"Q5T9C9_IDR_292_323",0.523807459347005
"Q5T9L3_IDR_497_541",1
"Q5T9S5_IDR_1_168",0.342193419445046
"Q5T9S5_IDR_1266_1454",0.333164024552175
"Q5T9S5_IDR_356_522",0.324642556002779
"Q5T9Z0_IDR_232_273",1
"Q5TA76_IDR_1_89",1
"Q5TA77_IDR_1_95",1
"Q5TA79_IDR_1_104",1
"Q5TA81_IDR_1_108",1
"Q5TA82_IDR_1_108",1
"Q5TA89_IDR_121_159",1
"Q5TAB7_IDR_1_32",1
"Q5TAX3_IDR_1284_1505",0.233885676730453
"Q5TAX3_IDR_31_284",0.314814278564659
"Q5TAX3_IDR_579_617",0.212795433839477
"Q5TAX3_IDR_714_892",0.238504610865412
"Q5TB30_IDR_108_179",0.383163173051264
"Q5TB30_IDR_311_345",0.299792838886232
"Q5TB30_IDR_351_562",0.317043988062505
"Q5TB80_IDR_1030_1180",0.390945245632052
"Q5TB80_IDR_1_788",0.388372551309129
"Q5TB80_IDR_930_960",0.220682203058819
"Q5TBA9_IDR_1523_1591",0.141631925055655
"Q5TBA9_IDR_1_53",0.134903277903675
"Q5TBA9_IDR_1743_1785",0.13324420795939
"Q5TBA9_IDR_1937_1977",0.157555821580123
"Q5TBA9_IDR_1987_2035",0.133526599838174
"Q5TBA9_IDR_2343_2417",0.144128292087751
"Q5TBA9_IDR_2419_2656",0.155009875575233
"Q5TBB1_IDR_236_296",1
"Q5TBK1_IDR_1_39",0.562966796431542
"Q5TBK1_IDR_190_243",0.437033203568458
"Q5TC12_IDR_97_140",1
"Q5TC79_IDR_130_364",0.50574966600943
"Q5TC79_IDR_460_503",0.49425033399057
"Q5TC82_IDR_398_1133",1
"Q5TC84_IDR_1_90",0.445507167866873
"Q5TCM9_IDR_1_116",1
"Q5TC84_IDR_316_451",0.554492832133128
"Q5TCQ9_IDR_204_289",0.164802588139292
"Q5TCQ9_IDR_539_571",0.142868408522702
"Q5TCQ9_IDR_659_711",0.187264553120018
"Q5TCX8_IDR_486_1036",0.624200075345887
"Q5TCY1_IDR_313_543",0.4583867357544
"Q5TCY1_IDR_548_1321",0.5416132642456
"Q5TCZ1_IDR_132_163",0.220946804220625
"Q5TCZ1_IDR_325_447",0.262765035332538
"Q5TCZ1_IDR_505_836",0.263738094603109
"Q5TCZ1_IDR_900_1068",0.252550065843728
"Q5TD94_IDR_1_203",0.519794265555472
"Q5TD94_IDR_376_425",0.480205734444528
"Q5TDH0_IDR_365_399",0.492518011317268
"Q5TDH0_IDR_80_133",0.507481988682732
"Q5TDP6_IDR_1_63",1
"Q5TEA6_IDR_1_37",1
"Q5TEC3_IDR_1_262",1
"Q5TEJ8_IDR_544_631",1
"Q5TEU4_IDR_1_42",1
"Q5TF21_IDR_1_807",0.622531842893674
"Q5TF21_IDR_894_925",0.377468157106326
"Q5TF39_IDR_148_227",0.454994557353191
"Q5THJ4_IDR_1558_1610",0.16794298200969
"Q5THJ4_IDR_1741_1779",0.169918746449639
"Q5THJ4_IDR_2419_2460",0.173141415776548
"Q5THJ4_IDR_2597_2633",0.159684188073436
"Q5THJ4_IDR_747_793",0.173600619124707
"Q5THJ4_IDR_908_945",0.155712048565981
"Q5THK1_IDR_1_1608",0.493853544614356
"Q5THK1_IDR_1891_2040",0.506146455385644
"Q5THR3_IDR_1247_1304",0.240410204789058
"Q5THR3_IDR_1_52",0.248026638495912
"Q5THR3_IDR_245_275",0.263825589986398
"Q5THR3_IDR_575_617",0.247737566728632
"Q5TID7_IDR_1_376",1
"Q5TIE3_IDR_608_806",0.490534659176536
"Q5TIE3_IDR_921_1139",0.509465340823464
"Q5TKA1_IDR_1_99",0.534348241431376
"Q5TKA1_IDR_288_333",0.465651758568624
"Q5TYW1_IDR_61_190",1
"Q5TYW2_IDR_222_517",1
"Q5TZF3_IDR_1_34",1
"Q5VSG8_IDR_1_98",1
"Q5VSL9_IDR_1_64",0.422002821869449
"Q5VSL9_IDR_318_435",0.577997178130551
"Q5VST9_IDR_4780_4812",0.174851946764093
"Q5VST9_IDR_5489_5524",0.163098238582949
"Q5VST9_IDR_5545_5597",0.177710864113957
"Q5VST9_IDR_6241_6297",0.158491349010274
"Q5VST9_IDR_6725_6757",0.17772903032345
"Q5VST9_IDR_6770_7273",0.148118571205277
"Q5VSY0_IDR_22_251",1
"Q5VT03_IDR_136_314",0.321327086839357
"Q5VT03_IDR_16_134",0.316755089318162
"Q5VT03_IDR_331_806",0.361917823842481
"Q5VT06_IDR_1_2842",0.780896110354283
"Q5VT06_IDR_2876_2908",0.219103889645717
"Q5VT25_IDR_412_443",0.185564725364389
"Q5VT25_IDR_455_485",0.192688835627705
"Q5VT25_IDR_644_705",0.236668543892554
"Q5VT25_IDR_934_1020",0.222192754928363
"Q5VTR2_IDR_112_174",0.236755708104947
"Q5VTR2_IDR_259_650",0.532663821141831
"Q5VTT5_IDR_1_94",1
"Q5VU36_IDR_1_1336",1
"Q5VU43_IDR_2020_2170",0.250235648302291
"Q5VU43_IDR_515_1886",0.43294547012545
"Q5VU43_IDR_94_283",0.316818881572259
"Q5VU57_IDR_445_503",1
"Q5VU65_IDR_1841_1888",1
"Q5VU92_IDR_1_46",1
"Q5VU97_IDR_1126_1172",0.350122860333837
"Q5VU97_IDR_1199_1254",0.342846354891147
"Q5VU97_IDR_1_35",0.307030784775015
"Q5VUA4_IDR_1_2279",1
"Q5VUB5_IDR_327_708",0.575119217126098
"Q5VUB5_IDR_712_890",0.424880782873902
"Q5VUE5_IDR_1_71",1
"Q5VUG0_IDR_1_39",0.274154765748596
