"","GO0003779_actin_binding"
"A6NIX2_IDR_1_197",1
"A6NIY4_IDR_1_166",1
"A6NJ08_IDR_1_156",1
"A6NJ46_IDR_1_59",0.308119280731865
"A6NJ46_IDR_190_241",0.369725829598354
"A6NJ46_IDR_92_145",0.322154889669781
"A6NJ64_IDR_73_397",1
"A6NJB7_IDR_1_57",0.334717220572423
"A6NJB7_IDR_194_265",0.328382268542658
"A6NJB7_IDR_92_142",0.336900510884919
"A6NJG2_IDR_1_107",0.502594048885095
"A6NJG2_IDR_242_315",0.497405951114905
"A6NJG6_IDR_1_315",1
"A6NJI1_IDR_1_68",1
"A6NJI9_IDR_197_227",1
"A6NJJ6_IDR_1_81",1
"A6NJL1_IDR_126_350",0.48020100338226
"A6NJL1_IDR_1_39",0.51979899661774
"A6NJQ4_IDR_1_464",1
"A6NJT0_IDR_1_531",1
"A6NK89_IDR_133_408",0.327064673346508
"A6NK89_IDR_41_80",0.354180206149705
"A6NK89_IDR_438_499",0.318755120503788
"A6NKB5_IDR_1878_2137",0.328923355382775
"A6NKB5_IDR_733_803",0.345082619156209
"A6NKB5_IDR_93_695",0.325994025461016
"A6NKC0_IDR_1_464",1
"A6NKC9_IDR_145_451",1
"A6NKD2_IDR_1_105",1
"A6NKD9_IDR_153_378",0.475828001132511
"A6NKD9_IDR_38_147",0.524171998867489
"A6NKF2_IDR_1_95",0.52355658202131
"A6NKF2_IDR_220_362",0.47644341797869
"A6NKF7_IDR_1_57",0.503961331899454
"A6NKF7_IDR_59_95",0.496038668100546
"A6NKG5_IDR_1_188",0.504887942349559
"A6NKG5_IDR_1252_1282",0.495112057650441
"A6NKL6_IDR_1_37",0.308212686114473
"A6NKL6_IDR_212_593",0.376494286117274
"A6NKL6_IDR_79_147",0.315293027768253
"A6NKN8_IDR_1_68",1
"A6NKP2_IDR_1_32",1
"A6NKU9_IDR_1_383",1
"A6NKW6_IDR_94_150",1
"A6NL88_IDR_119_538",0.476587140229313
"A6NLW8_IDR_155_204",0.497506252678836
"A6NLW8_IDR_69_102",0.502493747321164
"A6NLX3_IDR_1_79",1
"A6NLX4_IDR_107_147",1
"A6NM10_IDR_248_295",1
"A6NM11_IDR_1_1457",0.328129425914094
"A6NM11_IDR_1529_1623",0.327436466671232
"A6NM11_IDR_1658_1700",0.344434107414674
"A6NM28_IDR_67_150",1
"A6NM62_IDR_236_305",0.335660665481765
"A6NM62_IDR_321_355",0.34182906937504
"A6NM62_IDR_360_1247",0.322510265143195
"A6NMA1_IDR_35_69",1
"A6NMB9_IDR_100_366",1
"A6NMD0_IDR_1_133",1
"A6NMD2_IDR_1_125",0.33325042626932
"A6NMD2_IDR_182_220",0.340640576312022
"A6NMD2_IDR_276_609",0.326108997418658
"A6NMK8_IDR_1_407",0.481316797280621
"A6NMK8_IDR_482_535",0.518683202719379
"A6NMN3_IDR_1_101",0.335884803864324
"A6NMN3_IDR_152_185",0.326626201314898
"A6NMN3_IDR_246_283",0.337488994820778
"A6NMS7_IDR_1047_1138",0.196384289326302
"A6NMS7_IDR_1147_1456",0.198110432381476
"A6NNJ1_IDR_1_464",1
"A6NNL0_IDR_1_522",0.512532333131134
"A6NNL0_IDR_525_878",0.487467666868866
"A6NNM3_IDR_1199_1449",0.236886152904551
"A6NNM3_IDR_209_380",0.288505566441539
"A6NNM3_IDR_681_828",0.244866381487431
"A6NNM3_IDR_90_191",0.229741899166479
"A6NNM8_IDR_1_84",0.258422728678237
"A6NNM8_IDR_431_477",0.250742763170452
"A6NNM8_IDR_496_723",0.242971480584854
"A6NNM8_IDR_725_774",0.247863027566458
"A6NNP5_IDR_155_214",1
"A6NNT2_IDR_1029_1141",0.49321111053569
"A6NNT2_IDR_39_700",0.50678888946431
"A6NNW6_IDR_178_219",0.524414764750515
"A6NNW6_IDR_587_625",0.475585235249485
"A6NP61_IDR_107_218",1
"A6PVL3_IDR_82_124",1
"A6PVS8_IDR_263_414",1
"A6PVY3_IDR_112_158",1
"A6QL63_IDR_1_46",0.332200524186669
"A6QL63_IDR_258_342",0.335613966082361
"A6QL63_IDR_387_418",0.332185509730971
"A6XGL0_IDR_1_58",1
"A7XYQ1_IDR_272_873",0.243418436321807
"A7XYQ1_IDR_49_180",0.283729563042432
"A8CG34_IDR_1_64",0.462587707094434
"A8CG34_IDR_70_1229",0.537412292905566
"A8K0R7_IDR_1_349",0.510426707422898
"A8K0R7_IDR_450_726",0.489573292577102
"A8K0Z3_IDR_371_465",0.416470615226071
"A8K0Z3_IDR_97_368",0.583529384773929
"A8K5M9_IDR_1_142",1
"A8K830_IDR_1_63",1
"A8K855_IDR_184_263",1
"A8K8P3_IDR_1_74",0.501070198616869
"A8K8P3_IDR_933_1149",0.498929801383131
"A8K8V0_IDR_82_170",1
"A8K979_IDR_242_412",0.439676498971463
"A8K979_IDR_416_549",0.560323501028537
"A8MPX8_IDR_14_55",0.35915863312373
"A8MPX8_IDR_300_348",0.310192154302299
"A8MPX8_IDR_518_588",0.330649212573971
"A8MPY1_IDR_1_58",0.466122378595364
"A8MPY1_IDR_392_430",0.533877621404636
"A8MQ03_IDR_1_101",1
"A8MT70_IDR_397_598",0.240505032261077
"A8MT70_IDR_601_716",0.259328131153099
"A8MT70_IDR_747_785",0.256883715665883
"A8MTA8_IDR_1_166",1
"A8MTJ6_IDR_1_127",0.521097608983054
"A8MTJ6_IDR_231_382",0.478902391016946
"A8MTL3_IDR_114_300",1
"A8MTQ0_IDR_1_78",0.487759646080856
"A8MTQ0_IDR_208_251",0.512240353919144
"A8MTY0_IDR_57_197",1
"A8MTY7_IDR_1_169",1
"A8MTZ7_IDR_145_207",0.33692846934939
"A8MTZ7_IDR_1_75",0.317804281302999
"A8MTZ7_IDR_227_269",0.345267249347611
"A8MU46_IDR_1_376",1
"A8MU93_IDR_1_118",1
"A8MUK1_IDR_1_54",0.331724405041369
"A8MUK1_IDR_379_462",0.337264360872936
"A8MUK1_IDR_470_528",0.331011234085695
"A8MUX0_IDR_1_517",1
"A8MUZ8_IDR_57_170",1
"A8MV65_IDR_113_326",0.486122454165246
"A8MV65_IDR_15_79",0.513877545834754
"A8MVA2_IDR_1_152",1
"A8MVS5_IDR_182_230",1
"A8MVW0_IDR_342_653",0.487553199817801
"A8MVW0_IDR_659_826",0.512446800182199
"A8MW92_IDR_138_677",0.522913046618333
"A8MW92_IDR_809_924",0.477086953381667
"A8MXT2_IDR_1_105",1
"A8MXV6_IDR_1_196",1
"A8MXY4_IDR_57_143",1
"A8MXZ1_IDR_1_464",1
"A8MXZ3_IDR_1_250",1
"A8MYA2_IDR_1_482",1
"A8MYU2_IDR_1046_1149",0.499299035047241
"A8MYU2_IDR_632_682",0.500700964952759
"A8MYZ0_IDR_1_91",1
"A8MYZ6_IDR_171_436",0.501236547465699
"A8MYZ6_IDR_1_86",0.498763452534301
"A8MZ36_IDR_97_187",1
"A8MZ59_IDR_28_122",1
"A8MZA4_IDR_1_110",0.497490767605568
"A8MZA4_IDR_147_401",0.502509232394432
"A8MZG2_IDR_1_86",0.503878072570941
"A8MZG2_IDR_89_182",0.49612192742906
"A8TX70_IDR_1474_1692",0.476718612538334
"A8TX70_IDR_2584_2615",0.523281387461666
"A9QM74_IDR_15_66",1
"B0FP48_IDR_215_263",1
"B0YJ81_IDR_1_67",1
"B1AJZ9_IDR_100_352",0.198962892773514
"B1AJZ9_IDR_1060_1279",0.19276458940169
"B1AJZ9_IDR_1356_1412",0.20018178790711
"B1AJZ9_IDR_590_699",0.208323141799541
"B1AJZ9_IDR_921_1001",0.199767588118144
"B1AK53_IDR_331_362",0.287658364515727
"B1ANS9_IDR_1030_1081",1
"B1ATL7_IDR_1_163",1
"B2RC85_IDR_646_758",0.454297238143809
"B2RC85_IDR_779_870",0.54570276185619
"B2RNN3_IDR_15_196",1
"B2RTY4_IDR_1132_1843",0.359784312691358
"B2RTY4_IDR_2278_2531",0.333662665840892
"B2RTY4_IDR_739_823",0.306553021467751
"B2RU33_IDR_361_524",1
"B2RXF0_IDR_1_48",0.493938523092167
"B2RXF0_IDR_184_235",0.506061476907833
"B2RXF5_IDR_120_290",1
"B2RXH2_IDR_343_506",1
"B2RXH4_IDR_118_370",0.490809768100565
"B2RXH4_IDR_374_463",0.509190231899435
"B2RXH8_IDR_86_293",1
"B3KS81_IDR_1_715",1
"B3KU38_IDR_1_55",0.514410425993201
"B3KU38_IDR_63_486",0.485589574006799
"B4DJY2_IDR_1_31",1
"B4DS77_IDR_112_155",0.51102569169748
"B4DS77_IDR_159_423",0.48897430830252
"B4DU55_IDR_68_202",1
"B5ME19_IDR_1_47",0.334220869322572
"B5ME19_IDR_162_301",0.350116381038579
"B5ME19_IDR_880_914",0.315662749638849
"B7U540_IDR_1_42",0.49043360159945
"C9J069_IDR_1_659",0.548247305006525
"C9J069_IDR_826_869",0.451752694993475
"C9J302_IDR_136_202",1
"Q6NX49_IDR_67_221",1
"Q6NXP0_IDR_148_179",0.487564312662746
"Q6NXP0_IDR_270_350",0.512435687337254
"Q6NXP2_IDR_179_280",1
"Q6NXS1_IDR_1_205",1
"Q6NXT1_IDR_1_59",1
"Q6NZ36_IDR_46_145",0.5246775665453
"Q6NZ67_IDR_82_158",1
"Q6NZI2_IDR_1_153",0.459917363267719
"Q6NZI2_IDR_158_390",0.540082636732281
"Q6NZY4_IDR_129_164",0.422648791598652
"Q6NZY4_IDR_371_655",0.577351208401348
"Q6NZY7_IDR_1_31",0.518811490474395
"Q6NZY7_IDR_38_148",0.481188509525605
"Q6P047_IDR_166_211",0.491054712344204
"Q6P047_IDR_239_294",0.508945287655796
"Q6P050_IDR_208_247",1
"Q6P087_IDR_30_61",1
"Q6P0N0_IDR_276_372",0.322726438348491
"Q6P0N0_IDR_480_1132",0.339480607430152
"Q6P0N0_IDR_98_238",0.337792954221357
"Q6P0Q8_IDR_1193_1789",0.396189970626498
"Q6P0Q8_IDR_1_317",0.277828813878477
"Q6P0Q8_IDR_815_1097",0.325981215495025
"Q6P158_IDR_1_94",0.259083807148608
"Q6P158_IDR_431_512",0.444006358393741
"Q6P158_IDR_754_792",0.296909834457651
"Q6P179_IDR_1_51",1
"Q6P1J9_IDR_103_142",0.487729428040386
"Q6P1J9_IDR_260_356",0.512270571959614
"Q6P1L5_IDR_1_354",0.536411386494742
"Q6P1L5_IDR_359_589",0.463588613505258
"Q6P1L6_IDR_1_59",0.512700160563255
"Q6P1L6_IDR_77_237",0.487299839436745
"Q6P1M3_IDR_635_708",0.505899828835326
"Q6P1M3_IDR_938_1020",0.494100171164674
"Q6P1W5_IDR_1_49",0.347481158195411
"Q6P1W5_IDR_516_558",0.328645325226261
"Q6P1W5_IDR_75_472",0.323873516578328
"Q6P1X5_IDR_991_1199",1
"Q6P1X6_IDR_1_36",1
"Q6P280_IDR_1_46",0.499427032909638
"Q6P280_IDR_49_169",0.500572967090362
"Q6P2C0_IDR_238_268",1
"Q6P2C8_IDR_101_155",1
"Q6P2D0_IDR_23_133",1
"Q6P2D8_IDR_435_608",0.488157585866525
"Q6P2D8_IDR_45_81",0.511842414133475
"Q6P2E9_IDR_1226_1258",0.33586993645379
"Q6P2E9_IDR_24_70",0.320218726815142
"Q6P2E9_IDR_528_965",0.343911336731069
"Q6P2H3_IDR_1_327",0.236721987721549
"Q6P2H3_IDR_350_394",0.254768278431555
"Q6P2H3_IDR_531_572",0.256956475786498
"Q6P2H3_IDR_596_666",0.251553258060398
"Q6P387_IDR_108_162",0.165532497711096
"Q6P387_IDR_1_42",0.16455494343307
"Q6P387_IDR_176_213",0.17334453364459
"Q6P387_IDR_253_292",0.168711310418237
"Q6P387_IDR_329_365",0.168972286051798
"Q6P387_IDR_48_105",0.158884428741209
"Q6P3R8_IDR_279_655",0.518935188120381
"Q6P3R8_IDR_672_708",0.481064811879619
"Q6P3S1_IDR_449_775",1
"Q6P3S6_IDR_1_43",0.387961542099055
"Q6P4D5_IDR_1_174",1
"Q6P4E1_IDR_1_436",1
"Q6P4F1_IDR_1_74",1
"Q6P4F2_IDR_1_66",1
"Q6P4F7_IDR_254_810",0.496238529531316
"Q6P4F7_IDR_817_947",0.503761470468684
"Q6P4H8_IDR_1_32",1
"Q6P4Q7_IDR_1_40",0.323527708280011
"Q6P4Q7_IDR_648_688",0.331779026258872
"Q6P4Q7_IDR_727_775",0.344693265461117
"Q6P4R8_IDR_202_369",0.518752567996223
"Q6P4R8_IDR_654_1299",0.481247432003777
"Q6P531_IDR_1_99",1
"Q6P582_IDR_82_158",1
"Q6P5Q4_IDR_28_72",0.24669239393051
"Q6P5Q4_IDR_355_519",0.471150796822173
"Q6P5Q4_IDR_76_195",0.282156809247318
"Q6P5S7_IDR_1_38",1
"Q6P5W5_IDR_233_264",0.497526313337571
"Q6P5W5_IDR_426_488",0.502473686662429
"Q6P5X7_IDR_101_244",0.505879253598539
"Q6PCB5_IDR_1_339",0.497600154290086
"Q6PCB5_IDR_696_843",0.502399845709914
"Q6PCB6_IDR_49_84",1
"Q6PCB8_IDR_285_327",1
"Q6PCD5_IDR_1_283",1
"Q6PCT2_IDR_1_36",0.497509652446513
"Q6PCT2_IDR_151_420",0.502490347553487
"Q6PD62_IDR_855_1173",1
"Q6PD74_IDR_177_257",1
"Q6PDB4_IDR_60_183",1
"Q6PEV8_IDR_133_176",0.337973654316645
"Q6PEV8_IDR_264_357",0.321745667259283
"Q6PEV8_IDR_65_102",0.340280678424071
"Q6PEW0_IDR_276_350",1
"Q6PEW1_IDR_227_343",1
"Q6PEX3_IDR_1_189",1
"Q6PEX7_IDR_76_145",1
"Q6PF04_IDR_53_233",1
"Q6PF05_IDR_24_55",1
"Q6PIF6_IDR_1031_1086",0.497812185696372
"Q6PIF6_IDR_876_974",0.502187814303628
"Q6PII3_IDR_1_452",1
"Q6PIJ6_IDR_474_914",1
"Q6PIS1_IDR_1_33",0.506386666226813
"Q6PIS1_IDR_572_610",0.493613333773187
"Q6PIU1_IDR_1_32",1
"Q6PIV2_IDR_70_168",1
"Q6PIW4_IDR_92_373",1
"Q6PIY5_IDR_408_440",1
"Q6PIY7_IDR_1_130",1
"Q6PIZ9_IDR_35_163",1
"Q6PJ21_IDR_17_60",0.519532493817074
"Q6PJ21_IDR_321_355",0.480467506182926
"Q6PJ61_IDR_18_446",1
"Q6PJE2_IDR_53_85",1
"Q6PJF5_IDR_1_366",1
"Q6PJG2_IDR_100_631",0.272535945098678
"Q6PJG2_IDR_1_96",0.226493275290935
"Q6PJG2_IDR_679_714",0.261940530324923
"Q6PJW8_IDR_1_164",0.337135977786571
"Q6PJW8_IDR_237_267",0.343363105909489
"Q6PJW8_IDR_270_601",0.31950091630394
"Q6PK04_IDR_1_193",0.492647578903874
"Q6PK04_IDR_207_289",0.507352421096126
"Q6PK18_IDR_1_34",1
"Q6PK81_IDR_60_146",1
"Q6PKC3_IDR_1_74",0.479802976373614
"Q6PKC3_IDR_934_985",0.520197023626386
"Q6PKG0_IDR_1029_1096",0.242118607103274
"Q6PKG0_IDR_1_354",0.246499966456894
"Q6PKG0_IDR_491_632",0.269458740280889
"Q6PKG0_IDR_725_795",0.241922686158943
"Q6PKX4_IDR_235_331",1
"Q6PL18_IDR_1111_1318",0.304702439289559
"Q6PL18_IDR_1_390",0.409443898980183
"Q6PL18_IDR_732_780",0.285853661730257
"Q6PL24_IDR_1_153",0.509509033997943
"Q6PL24_IDR_228_271",0.490490966002057
"Q6PL45_IDR_1_57",1
"Q6PML9_IDR_71_120",1
"Q6PUV4_IDR_1_134",1
"Q6Q0C0_IDR_1_116",1
"Q6Q4G3_IDR_13_86",1
"Q6Q6R5_IDR_79_116",1
"Q6Q759_IDR_144_208",0.129146948964519
"Q6Q759_IDR_378_419",0.112562614102364
"Q6Q759_IDR_655_761",0.100084267954383
"Q6QNY1_IDR_1_34",1
"Q6R2W3_IDR_559_595",1
"Q6R327_IDR_1014_1524",0.506405231937438
"Q6R327_IDR_1531_1599",0.493594768062562
"Q6R6M4_IDR_1_57",0.496993077437682
"Q6R6M4_IDR_379_449",0.503006922562318
"Q6RFH5_IDR_324_385",1
"Q6RI45_IDR_1262_1299",0.317623194068828
"Q6RI45_IDR_1439_1802",0.351292688514336
"Q6RI45_IDR_656_916",0.331084117416836
"Q6RSH7_IDR_1_40",1
"Q6RW13_IDR_124_159",1
"Q6S5L8_IDR_21_177",0.508780941202715
"Q6S5L8_IDR_470_511",0.491219058797285
"Q6S9Z5_IDR_1_89",0.328786674954638
"Q6S9Z5_IDR_249_284",0.337936027698748
"Q6S9Z5_IDR_307_364",0.333277297346614
"Q6SA08_IDR_298_328",1
"Q6SJ93_IDR_1_76",0.492430308720264
"Q6SJ93_IDR_273_351",0.507569691279736
"Q6SJ96_IDR_1_195",1
"Q6STE5_IDR_1_105",1
"Q6T310_IDR_202_242",1
"Q6T4P5_IDR_286_396",0.279361181194473
"Q6TFL3_IDR_1049_1082",0.125681831768957
"Q6TFL3_IDR_1149_1182",0.126391384972919
"Q6TFL3_IDR_1223_1326",0.128179411296218
"Q6TFL3_IDR_983_1028",0.126919574310501
"Q6TFL4_IDR_1_38",1
"Q6U7Q0_IDR_1_128",1
"Q6U841_IDR_1_36",0.318308739771539
"Q6U841_IDR_222_317",0.344987846064527
"Q6U841_IDR_57_90",0.336703414163934
"Q6UB35_IDR_1_69",1
"Q6UB98_IDR_1_235",0.518413479380399
"Q6UB98_IDR_301_1831",0.481586520619601
"C9J3V5_IDR_1_63",1
"C9J6K1_IDR_1_46",1
"C9J7I0_IDR_28_81",1
"C9JDP6_IDR_192_229",1
"C9JE40_IDR_1_185",0.570042585103878
"C9JE40_IDR_213_256",0.429957414896122
"C9JFL3_IDR_1_82",1
"C9JH25_IDR_26_57",0.332046022631809
"C9JH25_IDR_623_874",0.326372858104308
"C9JH25_IDR_64_341",0.341581119263883
"C9JI98_IDR_124_176",1
"C9JJH3_IDR_1_60",0.501872784552963
"C9JJH3_IDR_377_528",0.498127215447037
"C9JSJ3_IDR_132_309",0.326557701942932
"C9JSJ3_IDR_332_541",0.339551360874764
"C9JTQ0_IDR_179_218",0.475185716634604
"C9JTQ0_IDR_226_380",0.524814283365396
"C9JUS6_IDR_1_35",0.488347482178476
"C9JUS6_IDR_63_103",0.511652517821524
"C9JVI0_IDR_1_57",0.335200659873557
"C9JVI0_IDR_379_464",0.334960959939404
"C9JVI0_IDR_469_528",0.329838380187039
"C9JVW0_IDR_59_142",1
"C9JXX5_IDR_30_86",1
"D3W0D1_IDR_40_73",1
"D6R901_IDR_1_56",0.331220662570687
"D6R901_IDR_379_452",0.338991288840563
"D6R901_IDR_470_528",0.329788048588751
"D6R9N7_IDR_1_56",0.330733417792416
"D6R9N7_IDR_379_465",0.341941090114951
"D6R9N7_IDR_469_528",0.327325492092633
"D6RA61_IDR_1_57",0.334368584513768
"D6RA61_IDR_379_451",0.337222713264918
"E5RIL1_IDR_215_263",1
"E5RJM6_IDR_1_36",1
"E7ERA6_IDR_1_45",0.520961324771351
"E7ERA6_IDR_166_249",0.479038675228648
"E7ETH6_IDR_108_160",0.329297475915461
"E7ETH6_IDR_173_222",0.338031907024878
"E7ETH6_IDR_61_100",0.332670617059661
"E7EW31_IDR_1_1015",1
"E9PAV3_IDR_1_1948",0.563894509792305
"E9PAV3_IDR_1988_2040",0.436105490207695
"E9PGG2_IDR_189_307",0.484069340613743
"E9PGG2_IDR_315_353",0.515930659386257
"E9PI22_IDR_161_279",0.505130028322087
"E9PI22_IDR_1_74",0.494869971677913
"H3BNL1_IDR_132_184",0.492007296986309
"H3BPF8_IDR_1_120",0.505961541919348
"H3BPF8_IDR_248_595",0.494038458080652
"H3BQB6_IDR_1_260",1
"H3BQL2_IDR_1_130",0.506350803565018
"H3BQL2_IDR_276_599",0.493649196434982
"H3BQW9_IDR_1_95",1
"H3BR10_IDR_1_33",0.500642632262412
"H3BR10_IDR_58_107",0.499357367737588
"H3BSY2_IDR_176_601",0.501260083667478
"H3BSY2_IDR_22_121",0.498739916332522
"H3BTG2_IDR_84_121",1
"H3BU77_IDR_1_48",1
"H3BUK9_IDR_1_90",0.492204256269937
"H3BUK9_IDR_325_492",0.507795743730063
"H3BV12_IDR_1_125",0.509063224315183
"H3BV12_IDR_277_604",0.490936775684817
"H3BV60_IDR_179_288",1
"H7BZ55_IDR_1249_1370",0.521513538814813
"H7BZ55_IDR_1_520",0.478486461185187
"M0QZC1_IDR_116_157",0.324721920929048
"M0QZC1_IDR_159_314",0.336740748124472
"M0QZC1_IDR_1_59",0.33853733094648
"M0R2J8_IDR_1_39",0.197429912041917
"M0R2J8_IDR_1480_1524",0.209189001881003
"M0R2J8_IDR_1550_1603",0.19701916891428
"M0R2J8_IDR_1619_1658",0.205763212770267
"M0R2J8_IDR_61_162",0.190598704392533
"O00110_IDR_33_92",1
"O00116_IDR_1_32",0.495253973037125
"O00116_IDR_48_82",0.504746026962875
"O00139_IDR_556_611",0.425437366427864
"O00139_IDR_65_190",0.574562633572136
"O00141_IDR_61_91",1
"O00142_IDR_1_48",1
"O00144_IDR_1_35",0.324365419380188
"O00144_IDR_145_194",0.340381906024048
"O00144_IDR_547_591",0.335252674595764
"O00148_IDR_1_33",1
"O00151_IDR_90_253",1
"O00154_IDR_1_48",1
"O00155_IDR_325_361",1
"O00160_IDR_923_1043",1
"O00161_IDR_1_149",1
"O00165_IDR_100_199",0.510245594838925
"O00165_IDR_14_60",0.489754405161075
"O00167_IDR_182_265",1
"O00168_IDR_1_92",1
"O00178_IDR_1_60",0.502606644134238
"O00178_IDR_578_669",0.497393355865762
"O00213_IDR_279_364",0.523755033835538
"O00217_IDR_1_35",1
"O00219_IDR_1_78",1
"O00220_IDR_1_119",0.500220320974638
"O00220_IDR_289_352",0.499779679025362
"O00221_IDR_1_242",1
"O00222_IDR_1_33",0.493097484199001
"O00222_IDR_849_908",0.506902515800999
"O00230_IDR_1_39",0.479892801400487
"O00230_IDR_59_92",0.520107198599513
"O00237_IDR_523_605",1
"O00253_IDR_1_83",1
"O00254_IDR_1_36",1
"O00255_IDR_464_615",1
"O00257_IDR_65_529",1
"O00258_IDR_1_35",1
"O00267_IDR_1_132",0.49853467798014
"O00267_IDR_669_702",0.50146532201986
"O00268_IDR_1013_1052",0.315767121615068
"O00268_IDR_1_457",0.350377329061577
"O00268_IDR_469_851",0.333855549323355
"O00273_IDR_202_234",1
"O00287_IDR_1_44",0.483217747191048
"O00287_IDR_53_220",0.516782252808952
"O00291_IDR_1_37",0.49093700097706
"O00291_IDR_300_381",0.50906299902294
"O00292_IDR_224_258",1
"O00294_IDR_14_285",1
"O00295_IDR_1_268",1
"O00303_IDR_1_84",1
"O00327_IDR_444_599",0.504242059537073
"O00330_IDR_140_177",0.506071088569183
"O00330_IDR_221_270",0.493928911430817
"O00337_IDR_1_60",1
"O00339_IDR_1_48",1
"O00341_IDR_484_548",1
"O00358_IDR_138_358",0.486828056369033
"O00358_IDR_1_52",0.513171943630967
"O00391_IDR_546_692",1
"O00400_IDR_1_67",1
"O00401_IDR_141_216",0.447085890141938
"O00401_IDR_264_502",0.552914109858061
"O00408_IDR_908_941",1
"O00409_IDR_1_112",0.484285445521322
"O00409_IDR_204_490",0.515714554478678
"O00411_IDR_76_219",0.489270435930221
"O00411_IDR_9_62",0.510729564069779
"O00418_IDR_12_77",0.502725153047588
"O00418_IDR_330_499",0.497274846952412
"O00423_IDR_70_176",1
"O00425_IDR_159_192",1
"O00429_IDR_513_638",1
"O00443_IDR_1_366",1
"O00444_IDR_271_592",0.469336669288775
"O00444_IDR_809_884",0.530663330711225
"O00445_IDR_56_106",1
"O00451_IDR_1_33",0.496436533249566
"O00451_IDR_358_464",0.503563466750434
"O00458_IDR_1_75",0.489214444884409
"O00458_IDR_419_451",0.510785555115591
"O00482_IDR_131_255",0.489113094759681
"O00482_IDR_1_75",0.510886905240319
"O00488_IDR_1_59",0.501050771242506
"O00488_IDR_73_134",0.498949228757494
"O00499_IDR_276_516",1
"O00505_IDR_16_69",1
"O00506_IDR_294_379",1
"O00507_IDR_1595_1638",0.315037109780458
"O00507_IDR_1_64",0.336972641945147
"O00507_IDR_2477_2555",0.347990248274395
"O00512_IDR_1_1426",1
"O00515_IDR_1_517",1
"O00533_IDR_1115_1170",1
"O00541_IDR_257_316",0.452955449045664
"O00541_IDR_446_588",0.547044550954336
"O00548_IDR_574_700",1
"O00555_IDR_1_54",0.228740275622989
"O00555_IDR_1975_2502",0.283824998102598
"O00555_IDR_406_448",0.254693467286033
"O00555_IDR_801_1212",0.23274125898838
"O00559_IDR_111_158",0.248379201474489
"O00559_IDR_160_213",0.242267073134778
"O00559_IDR_1_62",0.249468723053522
"O00559_IDR_64_109",0.25988500233721
"O00560_IDR_1_44",1
"O00562_IDR_1194_1244",0.248889191574483
"O00562_IDR_256_332",0.241142046941007
"O00562_IDR_379_421",0.234049118532319
"O00562_IDR_581_682",0.275919642952191
"O00566_IDR_100_364",0.349304380818546
"O00592_IDR_1_353",1
"O00602_IDR_58_111",1
"O00629_IDR_1_69",1
"O00712_IDR_186_388",1
"O00716_IDR_1_175",0.510892178886283
"O00716_IDR_355_418",0.489107821113717
"O00746_IDR_1_34",1
"O00750_IDR_1_318",1
"O00763_IDR_171_231",0.48840423383439
"O00763_IDR_26_159",0.51159576616561
"O00767_IDR_1_65",1
"Q9Y6X0_IDR_1_1596",1
"Q9Y6X1_IDR_1_38",1
"Q9Y6X2_IDR_409_448",0.335138100726774
"Q9Y6X2_IDR_452_620",0.355520243627633
"Q9Y6X2_IDR_66_118",0.309341655645592
"Q9Y6X4_IDR_259_670",1
"Q9Y6X6_IDR_1175_1411",0.190676073072146
"Q9Y6X6_IDR_1419_1781",0.243806254190407
"Q9Y6X6_IDR_1817_1847",0.199841796262632
"Q9Y6X6_IDR_366_396",0.182576713715088
"Q9Y6X6_IDR_959_1011",0.183099162759726
"Q9Y6X8_IDR_1_151",0.155251670694257
"Q9Y6X8_IDR_158_280",0.166304530435768
"Q9Y6X8_IDR_314_486",0.204438105332809
"Q9Y6X8_IDR_488_562",0.160900384113255
"Q9Y6X8_IDR_564_635",0.160555455175379
"Q9Y6X8_IDR_761_837",0.152549854248531
"Q9Y6X9_IDR_530_800",0.627941509401338
"Q9Y6X9_IDR_829_905",0.372058490598662
"Q9Y6Y1_IDR_1172_1403",0.163159789139429
"Q9Y6Y1_IDR_1407_1485",0.17576599720771
"Q9Y6Y1_IDR_1606_1673",0.179379566698454
"Q9Y6Y1_IDR_186_736",0.15755990571471
"Q9Y6Y1_IDR_779_862",0.162818944861156
"Q9Y6Y1_IDR_988_1031",0.16131579637854
"Q9Y6Y8_IDR_1_262",0.321530778547193
"Q9Y6Y8_IDR_598_656",0.221058554340091
"Q9Y6Y8_IDR_692_753",0.225520013192578
"Q9Y6Y8_IDR_892_934",0.231890653920138
"Q9Y6Z7_IDR_1_128",1
"U3KPV4_IDR_1_39",1
"O14513_IDR_516_668",0.200990439624358
"O14513_IDR_674_1909",0.218022099153033
"O14514_IDR_1199_1347",0.326705606753758
"O14514_IDR_1350_1557",0.337757448623606
"O14514_IDR_1_36",0.335536944622636
"O14519_IDR_1_58",1
"O14520_IDR_283_342",1
"O14521_IDR_1_36",1
"O14522_IDR_783_859",1
"O14523_IDR_33_80",0.473869461130938
"O14523_IDR_410_706",0.526130538869063
"O14524_IDR_392_444",1
"O14526_IDR_257_613",1
"O14529_IDR_1124_1167",0.253909067453458
"O14529_IDR_113_956",0.245785617890089
"O14529_IDR_1224_1457",0.257123797954155
"O14529_IDR_962_1043",0.243181516702298
"O14530_IDR_189_226",1
"O14531_IDR_507_572",1
"O14544_IDR_1_353",1
"O14607_IDR_376_834",0.240503940009282
"O14607_IDR_839_874",0.257986876317073
"O14607_IDR_994_1024",0.248698549577206
