"","GO0007017_microtubule_based_process"
"P52429_IDR_1_52",1
"P52564_IDR_1_32",1
"P52569_IDR_437_480",0.494089099978624
"P52569_IDR_607_658",0.505910900021376
"P52594_IDR_130_562",1
"P52597_IDR_365_401",1
"P52630_IDR_702_790",1
"P52655_IDR_58_331",1
"P52701_IDR_1_86",0.441668652676224
"P52848_IDR_1_80",1
"P52849_IDR_1_35",0.527588513655046
"P52849_IDR_41_82",0.472411486344954
"P52926_IDR_1_109",1
"P52943_IDR_81_122",1
"P52945_IDR_1_189",0.52074671584246
"P52945_IDR_198_283",0.47925328415754
"P52948_IDR_1_350",0.266129972007228
"P52948_IDR_370_728",0.293707096888949
"P52951_IDR_1_251",1
"P52948_IDR_888_1105",0.440162931103822
"P53804_IDR_1179_1290",0.178980087933498
"P53804_IDR_1342_1458",0.159481621611807
"P53804_IDR_1731_1839",0.149119812085872
"P53804_IDR_1899_1951",0.142173617110314
"P53804_IDR_392_480",0.182139588454878
"P53804_IDR_745_808",0.18810527280363
"P53805_IDR_1_58",1
"P53814_IDR_1_797",1
"P53985_IDR_201_242",0.407759069353242
"P53985_IDR_446_500",0.592240930646758
"P53992_IDR_1_323",1
"P53999_IDR_1_60",1
"P54098_IDR_1_67",0.471265789175547
"P54098_IDR_498_533",0.528734210824453
"P54105_IDR_138_237",1
"P54132_IDR_1290_1417",0.3561120425236
"P54132_IDR_1_642",0.6438879574764
"P54198_IDR_399_447",0.477251637173835
"P54198_IDR_470_664",0.522748362826165
"P54219_IDR_89_133",0.481238340305858
"P54646_IDR_338_399",0.509215991454448
"P54646_IDR_475_533",0.490784008545552
"P54707_IDR_1_46",1
"P54725_IDR_80_159",1
"P54727_IDR_231_273",0.443481388098123
"P54727_IDR_78_180",0.556518611901877
"P54750_IDR_435_494",1
"P54756_IDR_1_35",1
"P54821_IDR_1_245",1
"P54826_IDR_1_42",0.498780980544637
"P54826_IDR_247_328",0.501219019455363
"P54829_IDR_132_162",0.499225959788378
"P54829_IDR_1_91",0.500774040211622
"P54840_IDR_623_703",1
"P54845_IDR_1_136",1
"P54868_IDR_1_43",1
"P55001_IDR_1_100",1
"P55010_IDR_147_229",0.488872898847354
"P55010_IDR_387_425",0.511127101152646
"P55011_IDR_1_204",0.38181835232117
"P55196_IDR_1106_1824",0.447479307649418
"P55196_IDR_139_203",0.290161415356777
"P55196_IDR_543_595",0.262359276993805
"P55201_IDR_49_87",0.195707312716511
"P55197_IDR_199_1035",1
"P55198_IDR_180_1093",1
"P55201_IDR_122_173",0.168232457822829
"P55201_IDR_453_507",0.197578521597486
"P55201_IDR_752_788",0.256282693457887
"P55201_IDR_795_1073",0.182199014405288
"P55209_IDR_131_163",0.323263638581893
"P55209_IDR_1_35",0.318331607361972
"P55209_IDR_348_391",0.358404754056135
"P55210_IDR_1_56",1
"P55211_IDR_95_147",1
"P55212_IDR_1_33",1
"P55265_IDR_1_125",0.217736081067989
"P55265_IDR_204_292",0.270344901954286
"P55265_IDR_359_453",0.269203767143208
"P55265_IDR_576_607",0.242715249834516
"P55899_IDR_325_365",1
"P56159_IDR_348_414",0.496839478408712
"P56159_IDR_416_465",0.503160521591288
"P56177_IDR_1_255",1
"P56178_IDR_1_155",0.465667889988668
"P56178_IDR_158_280",0.534332110011332
"P56180_IDR_1_76",1
"P56181_IDR_1_108",1
"P56182_IDR_233_292",0.52826047757735
"P56182_IDR_343_461",0.47173952242265
"P56211_IDR_1_112",1
"P56270_IDR_1_336",0.543651774810491
"P56270_IDR_427_477",0.456348225189509
"P56373_IDR_363_397",1
"P56524_IDR_1046_1084",0.404173327545681
"P56524_IDR_1_652",0.595826672454319
"P56645_IDR_1_49",0.312908185407147
"P56545_IDR_398_445",1
"P56645_IDR_416_785",0.345526819259253
"P56645_IDR_875_1095",0.3415649953336
"P56945_IDR_51_489",0.470603240959126
"P56945_IDR_600_739",0.529396759040874
"P56962_IDR_206_238",0.298799887642111
"P56962_IDR_258_302",0.257185277667235
"P56962_IDR_28_169",0.444014834690654
"P56975_IDR_118_288",0.253549976741753
"P56975_IDR_1_48",0.241126232555725
"P56975_IDR_312_360",0.261669372123391
"P56975_IDR_387_621",0.243654418579131
"P57052_IDR_87_281",1
"P57053_IDR_1_36",1
"P57054_IDR_1_31",1
"P57055_IDR_115_190",0.486366092052789
"P57055_IDR_1_35",0.513633907947211
"P57057_IDR_251_314",1
"P57058_IDR_1_38",0.462600099242059
"P57058_IDR_390_698",0.537399900757941
"P57059_IDR_350_755",1
"P57073_IDR_1_446",1
"P57077_IDR_1_131",1
"P57768_IDR_1_102",0.397177016859196
"P57768_IDR_247_331",0.602822983140804
"P57771_IDR_1_42",1
"P57773_IDR_112_144",0.539812206374647
"P57773_IDR_245_515",0.460187793625353
"P57789_IDR_1_50",0.329923994795101
"P57789_IDR_327_538",0.6700760052049
"P57796_IDR_1_103",1
"P58004_IDR_220_301",1
"P58005_IDR_271_316",1
"P59923_IDR_245_449",0.528898120855327
"P59942_IDR_25_63",1
"P59990_IDR_1_95",1
"P59991_IDR_1_146",1
"P60006_IDR_46_121",1
"P60014_IDR_1_249",1
"P60153_IDR_1_32",1
"P60321_IDR_27_58",1
"P60323_IDR_113_173",0.456143645430194
"P60323_IDR_21_53",0.543856354569806
"P61296_IDR_1_110",0.478874523448362
"P61296_IDR_160_203",0.521125476551638
"P61313_IDR_155_204",1
"P61328_IDR_1_38",0.430981668607305
"P61328_IDR_209_243",0.569018331392695
"P61366_IDR_30_133",1
"P61371_IDR_139_182",0.507179368474298
"P61371_IDR_233_349",0.492820631525702
"P61587_IDR_201_244",1
"P61647_IDR_40_94",1
"P62753_IDR_163_249",1
"P62807_IDR_1_35",1
"P62847_IDR_93_133",1
"P62851_IDR_1_42",1
"P62910_IDR_1_32",1
"P62955_IDR_209_275",1
"P62995_IDR_1_114",0.526993149867291
"P62995_IDR_209_288",0.473006850132709
"P63010_IDR_587_679",1
"P63027_IDR_1_43",1
"P63162_IDR_86_240",1
"P63252_IDR_1_41",0.471950439431158
"P63252_IDR_366_427",0.528049560568842
"P67809_IDR_119_324",0.469240389459067
"P67809_IDR_1_50",0.530759610540933
"P68400_IDR_332_391",1
"P68543_IDR_1_58",1
"P78310_IDR_264_346",1
"P78345_IDR_210_283",0.527570261890895
"P78345_IDR_57_101",0.472429738109105
"P78347_IDR_191_348",0.261921698542706
"P78347_IDR_655_718",0.238168199774062
"P78347_IDR_815_846",0.252502944226118
"P78347_IDR_951_998",0.247407157457114
"P78348_IDR_469_506",1
"P78352_IDR_1_34",0.587296847439142
"P78352_IDR_253_292",0.412703152560858
"P78356_IDR_293_335",1
"P78357_IDR_1230_1284",0.492045157698198
"P78357_IDR_1311_1384",0.507954842301802
"P78358_IDR_1_84",1
"P78362_IDR_1_59",0.397679386634466
"P78362_IDR_248_510",0.602320613365534
"P78363_IDR_1165_1200",0.47383646355284
"P78363_IDR_1279_1340",0.52616353644716
"P78364_IDR_1_934",1
"P78367_IDR_1_212",1
"P78368_IDR_1_38",0.492145593367897
"P78426_IDR_287_367",0.546547012529919
"P78504_IDR_1094_1218",1
"P78508_IDR_344_379",1
"P78524_IDR_1_683",1
"P78527_IDR_2030_2079",0.472630582221057
"P78527_IDR_2662_2733",0.527369417778943
"P78536_IDR_189_220",0.501582821787773
"P78536_IDR_696_794",0.498417178212227
"P78537_IDR_1_34",1
"P78545_IDR_144_270",1
"P78549_IDR_1_85",1
"P78552_IDR_1_31",1
"P78559_IDR_296_2686",1
"P78562_IDR_1_48",1
"P78563_IDR_155_224",0.526603001610293
"P78563_IDR_1_77",0.473396998389707
"P79522_IDR_1_156",1
"P80162_IDR_1_43",1
"P80192_IDR_1_51",0.510196837104387
"P82094_IDR_834_996",0.452294836341217
"P82673_IDR_1_63",1
"P82675_IDR_179_210",1
"P82909_IDR_1_72",1
"P82912_IDR_37_70",1
"P82970_IDR_1_282",1
"P82979_IDR_1_210",1
"P82987_IDR_1137_1169",1
"P83105_IDR_1_35",1
"P83111_IDR_1_98",0.426264552111815
"P83111_IDR_251_286",0.573735447888185
"P83369_IDR_228_334",0.428782944849334
"P83369_IDR_66_147",0.571217055150666
"P83731_IDR_60_157",1
"P83859_IDR_78_128",1
"P83916_IDR_73_114",1
"P84098_IDR_55_95",1
"P84101_IDR_1_59",1
"P84103_IDR_83_164",1
"P98082_IDR_1_34",0.518901792657836
"P98082_IDR_175_770",0.481098207342164
"P98088_IDR_1338_1371",0.125128924976322
"P98088_IDR_1481_1576",0.121306232263199
"P98088_IDR_1680_1737",0.137426689972924
"P98088_IDR_1849_1948",0.128757522208987
"P98179_IDR_82_157",1
"P98182_IDR_57_226",1
"Q00013_IDR_33_63",1
"Q00056_IDR_26_190",0.447865628805554
"Q00056_IDR_271_320",0.552134371194446
"Q00325_IDR_1_54",1
"Q00444_IDR_8_143",1
"Q00536_IDR_1_114",1
"Q00537_IDR_1_183",1
"Q00577_IDR_1_60",0.466744378605435
"Q00LT1_IDR_20_54",1
"Q01064_IDR_445_477",0.499362349824632
"Q01064_IDR_499_536",0.500637650175368
"Q01081_IDR_188_240",1
"Q01082_IDR_2088_2215",0.47728983394613
"Q01082_IDR_2308_2364",0.52271016605387
"Q01094_IDR_1_33",0.299112868424847
"Q01094_IDR_303_383",0.335633521694843
"Q01094_IDR_38_125",0.365253609880311
"Q01101_IDR_1_266",0.343606027867118
"Q01484_IDR_1567_3957",0.676629519626768
"Q01518_IDR_215_255",0.465048110526671
"Q01518_IDR_277_317",0.534951889473329
"Q01534_IDR_1_106",1
"Q01538_IDR_1_1011",1
"Q01543_IDR_1_119",0.500004159123312
"Q01543_IDR_200_262",0.499995840876688
"Q01546_IDR_1_59",0.515622042339252
"Q01546_IDR_512_638",0.484377957660748
"Q01628_IDR_1_40",1
"Q01629_IDR_1_39",1
"Q01650_IDR_1_41",1
"Q01664_IDR_103_338",0.596924766576631
"Q01664_IDR_1_71",0.403075233423369
"Q01668_IDR_1_100",0.180357028798923
"Q01668_IDR_1621_2062",0.204580357145817
"Q01668_IDR_2109_2157",0.183101887235207
"Q01668_IDR_449_493",0.208982628910497
"Q01668_IDR_760_847",0.222978097909556
"Q01726_IDR_1_34",1
"Q01851_IDR_1_263",1
"Q01860_IDR_1_137",1
"Q01892_IDR_1_166",1
"Q01954_IDR_187_374",0.501488025782885
"Q01954_IDR_377_925",0.498511974217115
"Q01955_IDR_1_1423",1
"Q01959_IDR_1_59",1
"Q01968_IDR_136_209",1
"Q01970_IDR_1194_1234",0.203127928847544
"Q01970_IDR_468_582",0.252339217918518
"Q01970_IDR_866_1111",0.544532853233938
"Q01973_IDR_1_44",0.360464425725949
"Q01973_IDR_428_464",0.338924006591473
"Q01973_IDR_751_937",0.300611567682578
"Q01974_IDR_429_462",0.48899842791027
"Q01974_IDR_752_943",0.51100157208973
"Q02040_IDR_270_378",0.552154542639827
"Q02040_IDR_381_695",0.447845457360173
"Q02078_IDR_72_507",1
"Q02080_IDR_89_365",1
"Q02297_IDR_269_640",0.418133355349085
"Q02318_IDR_1_53",1
"Q02363_IDR_1_32",0.474103659802246
"Q02363_IDR_84_134",0.525896340197754
"Q02383_IDR_1_582",1
"Q02386_IDR_52_163",1
"Q02388_IDR_1168_2789",1
"Q02410_IDR_1_439",0.557814043859718
"Q02410_IDR_481_511",0.442185956140282
"Q02413_IDR_772_805",0.557684093386412
"Q02413_IDR_959_1049",0.442315906613588
"Q02446_IDR_1_55",0.134582719373368
"Q02446_IDR_211_253",0.150886458663028
"Q02446_IDR_275_456",0.144031953319077
"Q02446_IDR_476_515",0.140178813911255
"Q02446_IDR_57_151",0.130686652496151
"Q02446_IDR_587_618",0.154265846889057
"Q02446_IDR_729_759",0.145367555348064
"Q02447_IDR_1_108",0.535042840627147
"Q02447_IDR_274_443",0.464957159372853
"Q02818_IDR_356_461",0.524805284240214
"Q02833_IDR_209_373",0.498087543492604
"Q02833_IDR_90_200",0.501912456507396
"Q02878_IDR_1_139",1
"Q02880_IDR_1206_1626",0.541426269090699
"Q02880_IDR_1_52",0.458573730909301
"Q02930_IDR_1_382",0.519316374821502
"Q02930_IDR_440_508",0.480683625178498
"Q02952_IDR_1_1782",1
"Q02962_IDR_128_264",1
"Q03014_IDR_1_270",1
"Q03052_IDR_1_251",0.498342590595093
"Q03052_IDR_393_451",0.501657409404907
"Q03060_IDR_1_54",0.442252191668955
"Q03060_IDR_75_166",0.557747808331045
"Q03111_IDR_146_489",1
"Q03112_IDR_1_49",0.34326143821019
"Q03112_IDR_190_377",0.317882218663151
"Q03112_IDR_386_1230",0.338856343126659
"Q03135_IDR_1_54",1
"Q03468_IDR_1010_1249",0.183678122268961
"Q03468_IDR_1318_1423",0.180572044881797
"Q03468_IDR_156_456",0.26454790827061
"Q03692_IDR_17_542",1
"Q03701_IDR_1018_1054",0.181351205825816
"Q03701_IDR_1_38",0.187108905471068
"Q03701_IDR_625_691",0.20228638354375
"Q03701_IDR_824_973",0.199478271744978
"Q03701_IDR_90_166",0.229775233414388
"Q03721_IDR_164_201",0.464039369824475
"Q03721_IDR_486_586",0.535960630175525
"Q03828_IDR_1_191",0.38047738587653
"Q03828_IDR_292_476",0.61952261412347
"Q03923_IDR_58_145",1
"Q03933_IDR_189_248",0.199986036320761
"Q03933_IDR_251_365",0.406154624989513
"Q03933_IDR_383_438",0.200475068018613
"Q03933_IDR_459_499",0.193384270671113
"Q05519_IDR_118_186",0.318071411898805
"Q05519_IDR_194_484",0.681928588101195
"Q05586_IDR_863_938",1
"Q05655_IDR_293_336",1
"Q05682_IDR_1_793",1
"Q05707_IDR_1378_1421",0.590099150527241
"Q05707_IDR_1425_1796",0.409900849472759
"Q05901_IDR_353_384",1
"Q05925_IDR_1_304",1
"Q05932_IDR_1_41",1
"Q06481_IDR_1_41",0.250353344421455
"Q06481_IDR_206_318",0.415991764608911
"Q06481_IDR_568_710",0.333654890969635
"Q06495_IDR_604_639",1
"Q06546_IDR_126_158",0.510727967291308
"Q06546_IDR_275_315",0.489272032708692
"Q06587_IDR_124_260",0.478619853803371
"Q06587_IDR_286_352",0.521380146196629
"Q06643_IDR_1_85",1
"Q07325_IDR_94_125",1
"Q07326_IDR_29_77",1
"Q07343_IDR_1_311",0.517449658899762
"Q07343_IDR_685_736",0.482550341100238
"Q07352_IDR_180_324",0.49660670748888
"Q07352_IDR_19_114",0.50339329251112
"Q07444_IDR_1_110",1
"Q07617_IDR_112_158",0.202193395898553
"Q07617_IDR_166_198",0.198919490833525
"Q07617_IDR_325_445",0.183389539883179
"Q07617_IDR_574_619",0.196488381341994
"Q07617_IDR_741_799",0.219009192042748
"Q07627_IDR_1_169",1
"Q07666_IDR_1_99",0.535861708990276
"Q07666_IDR_274_443",0.464138291009724
"Q07687_IDR_1_328",1
"Q07699_IDR_178_218",1
"Q08174_IDR_880_934",0.503226156249666
"Q08209_IDR_483_521",1
"Q08211_IDR_1152_1217",0.307324631344607
"Q08211_IDR_297_350",0.381229827024822
"Q08211_IDR_86_134",0.311445541630571
"Q08289_IDR_187_280",0.318997196910668
"Q08289_IDR_1_91",0.34161516171282
"Q08289_IDR_468_651",0.339387641376512
"Q08345_IDR_377_454",0.518651115626314
"Q08345_IDR_465_599",0.481348884373686
"Q08357_IDR_219_480",1
"Q08378_IDR_1352_1498",0.405893273630119
"Q08378_IDR_1_432",0.594106726369881
"Q08379_IDR_1_206",0.255081920873878
"Q08379_IDR_431_605",0.327948063164939
"Q08379_IDR_611_957",0.416970015961184
"Q08AG5_IDR_341_449",0.502525111111632
"Q08AM6_IDR_335_392",0.509568220315878
"Q08AM6_IDR_474_521",0.490431779684122
"Q08AN1_IDR_51_183",1
"Q08ER8_IDR_63_198",1
"Q08J23_IDR_1_35",0.321801527575152
"Q08J23_IDR_434_511",0.336099338405291
"Q08J23_IDR_708_767",0.342099134019558
"Q09013_IDR_360_395",0.506229364956125
"Q09013_IDR_411_629",0.493770635043875
"Q09019_IDR_386_423",0.255708108654338
"Q09019_IDR_38_94",0.240037934461387
"Q09019_IDR_452_575",0.238444918874992
"Q09019_IDR_634_674",0.265809038009284
"Q0D2I5_IDR_522_559",0.353568564033159
"Q0D2J5_IDR_48_142",1
"Q0D2K3_IDR_1_53",1
"Q0IIM8_IDR_1030_1071",0.350868424271838
"Q0IIM8_IDR_394_429",0.297741989842747
"Q0IIM8_IDR_913_960",0.351389585885414
"Q0JRZ9_IDR_256_540",1
"Q0P641_IDR_141_193",1
"Q0P651_IDR_268_336",1
"Q0P670_IDR_90_501",1
"Q0P6D2_IDR_1_44",1
"Q0P6D6_IDR_1_42",0.304377313888466
"Q0P6D6_IDR_51_864",0.695622686111534
"Q0P6H9_IDR_1_51",1
"Q0VAA2_IDR_1_77",1
"Q0VAQ4_IDR_1_97",1
"Q0VD83_IDR_32_1078",1
"Q0VD86_IDR_128_172",0.512197926752203
"Q0VD86_IDR_1_40",0.487802073247798
"Q0VDD7_IDR_1_668",1
"Q10570_IDR_895_925",0.346290384582296
"Q10571_IDR_1_1200",1
"Q10586_IDR_1_275",1
"Q10587_IDR_109_253",0.651713953366844
"Q10587_IDR_1_82",0.348286046633156
"Q10588_IDR_1_31",1
"Q10589_IDR_131_180",1
"Q11130_IDR_1_43",1
"Q11201_IDR_1_34",1
"Q12756_IDR_1091_1124",0.197614888141701
"Q12756_IDR_1402_1443",0.204135228567523
"Q12756_IDR_1467_1558",0.196737304955258
"Q12756_IDR_659_695",0.2002635010151
"Q12756_IDR_948_987",0.201249077320418
"Q12767_IDR_440_545",0.511417131185209
"Q12767_IDR_886_930",0.488582868814791
"Q12769_IDR_1_34",1
"Q12770_IDR_454_496",0.364195069081824
"Q12770_IDR_818_855",0.316365039418001
"Q12770_IDR_924_957",0.319439891500176
"Q12802_IDR_2440_2526",0.23031044180093
"Q12802_IDR_2542_2572",0.263014226341178
"Q12802_IDR_2667_2803",0.285135200689437
"Q12802_IDR_288_1952",0.221540131168455
"Q12809_IDR_135_369",0.583976780790314
"Q12809_IDR_866_1159",0.416023219209686
"Q12815_IDR_1_703",1
"Q12816_IDR_1_439",0.59689654266062
"Q12816_IDR_648_1431",0.40310345733938
"Q12824_IDR_66_163",1
"Q12829_IDR_238_278",1
"Q12830_IDR_1050_1794",0.245232047820438
"Q12830_IDR_1_222",0.138179487305288
"Q12830_IDR_1972_2010",0.112330067988469
"Q12830_IDR_2014_2113",0.118086740156465
"Q12830_IDR_2120_2294",0.0959680669838634
"Q12830_IDR_2328_2863",0.175001836166508
"Q12830_IDR_562_776",0.115201753578968
"Q12834_IDR_1_107",1
"Q12837_IDR_1_253",1
"Q12887_IDR_1_49",0.416145622523972
"Q12887_IDR_63_138",0.583854377476028
"Q12888_IDR_1604_1714",0.407138933536604
"Q12888_IDR_26_1485",0.592861066463396
"Q12889_IDR_386_441",0.499586728745031
"Q12889_IDR_469_590",0.500413271254969
"Q12893_IDR_296_351",1
"Q12901_IDR_60_156",1
"Q12904_IDR_83_147",1
"Q12905_IDR_356_390",1
"Q12906_IDR_340_407",0.274287823365358
"Q12906_IDR_470_517",0.284766606287938
"Q12906_IDR_54_84",0.259913726659576
"Q12906_IDR_591_894",0.181031843687128
"Q12907_IDR_281_356",1
"Q12908_IDR_316_348",1
"Q12918_IDR_16_88",1
"Q12923_IDR_182_305",0.122092661407093
"Q12923_IDR_414_508",0.211290135479049
"Q12926_IDR_1_36",1
"Q12950_IDR_190_439",0.484488687175147
"Q12951_IDR_210_336",1
"Q12952_IDR_135_304",1
"Q12955_IDR_1_41",0.335330285698359
"Q12955_IDR_1439_4377",0.664669714301641
"Q12959_IDR_141_190",0.309073754312707
"Q12959_IDR_65_139",0.338412268114225
"Q12959_IDR_661_695",0.352513977573068
"Q12965_IDR_927_1050",1
"Q12967_IDR_252_364",0.668716463740386
"Q12967_IDR_648_788",0.331283536259614
"Q12968_IDR_1045_1075",0.333361151569077
"Q12968_IDR_56_383",0.312022889323446
"Q12968_IDR_702_1011",0.354615959107477
"Q12972_IDR_130_351",1
"Q12979_IDR_27_86",1
"Q12980_IDR_32_63",0.521400931744825
"Q12980_IDR_417_483",0.478599068255175
"Q12981_IDR_114_145",1
"Q12982_IDR_1_125",1
"Q13023_IDR_2116_2319",0.133077717452941
"Q13029_IDR_1194_1691",0.464584465175793
"Q13029_IDR_154_1192",0.535415534824207
"Q13033_IDR_1_69",0.411374704254765
"Q13033_IDR_81_420",0.588625295745235
"Q13042_IDR_540_620",1
"Q13043_IDR_303_435",1
"Q13045_IDR_405_442",0.506521338210313
"Q13045_IDR_947_977",0.493478661789687
"Q13061_IDR_77_683",1
"Q13064_IDR_1_240",1
"Q13065_IDR_1_117",1
"Q13127_IDR_20_155",0.456322759332192
"Q13127_IDR_411_1054",0.543677240667808
"Q13129_IDR_1_45",0.120115246105281
"Q13129_IDR_1554_1589",0.132201236269901
"Q13129_IDR_1593_1777",0.132256520008996
"Q13129_IDR_1779_1839",0.132518712552522
"Q13129_IDR_483_581",0.13443199625437
"Q13129_IDR_593_672",0.184610117487907
"Q13129_IDR_804_1552",0.163866171321023
"Q13131_IDR_350_404",0.526988262062087
"Q13131_IDR_479_540",0.473011737937913
"Q13201_IDR_978_1061",0.280790375347388
"Q13202_IDR_304_525",0.522390912434888
"Q13202_IDR_528_614",0.477609087565112
"Q13203_IDR_1_68",1
"Q13206_IDR_1_43",0.262170231186927
"Q13206_IDR_507_689",0.383408035218691
"Q13206_IDR_691_857",0.354421733594381
"Q13207_IDR_1_102",0.531960923106484
"Q13207_IDR_270_712",0.468039076893516
"Q13214_IDR_668_749",1
"Q13283_IDR_140_335",0.596823194749221
"Q13283_IDR_416_466",0.403176805250779
"Q13285_IDR_79_174",1
"Q13286_IDR_1_31",0.497480505084703
"Q13286_IDR_234_268",0.502519494915297
"Q13291_IDR_262_301",1
"Q13304_IDR_1_54",1
"Q13308_IDR_725_780",1
"Q13309_IDR_1_75",1
"Q13310_IDR_439_551",1
"Q13315_IDR_831_884",1
"Q13316_IDR_1_513",1
"Q13319_IDR_10_174",0.568454105352908
"Q13319_IDR_330_360",0.431545894647093
"Q13322_IDR_1_165",0.541391320294139
"Q13322_IDR_413_485",0.458608679705861
"Q13323_IDR_20_61",1
"Q13324_IDR_1_33",1
"Q13330_IDR_342_389",0.328039830972937
"Q13330_IDR_429_649",0.322883326708787
"Q13370_IDR_1074_1112",0.367198730955946
"Q13371_IDR_1_52",1
"Q13387_IDR_1_607",1
"Q13393_IDR_140_170",0.306068949811932
"Q13393_IDR_1_50",0.372981542262926
"Q13393_IDR_500_637",0.320949507925142
"Q13398_IDR_1_112",1
"Q13402_IDR_1059_1127",0.441021030598141
"Q13402_IDR_868_998",0.558978969401859
"Q13405_IDR_1_77",1
"Q13409_IDR_1_205",1
"Q13410_IDR_487_526",1
"Q13415_IDR_177_488",1
"Q13416_IDR_30_237",1
"Q13422_IDR_1_222",0.48809749056455
"Q13422_IDR_230_446",0.51190250943545
"Q13425_IDR_59_110",1
"Q13426_IDR_200_336",1
"Q13427_IDR_179_754",1
"Q13428_IDR_21_1488",1
"Q13444_IDR_686_863",1
"Q13451_IDR_421_457",1
"Q13454_IDR_1_46",1
"Q13459_IDR_1040_1492",0.348983752419936
"Q13459_IDR_1915_2157",0.33419393763941
"Q13459_IDR_708_824",0.316822309940653
"Q13461_IDR_157_319",0.482653763685748
"Q13461_IDR_1_70",0.517346236314252
"Q13464_IDR_1318_1354",0.3161175483185
"Q13464_IDR_968_1115",0.6838824516815
"Q13467_IDR_151_186",0.495641881908496
"Q13467_IDR_541_585",0.504358118091504
"Q13469_IDR_119_160",0.252076560420434
"Q13469_IDR_165_360",0.244680971439851
"Q13469_IDR_37_113",0.263220634450202
"Q13469_IDR_680_891",0.240021833689513
"Q13470_IDR_445_585",1
"Q13472_IDR_757_810",0.387923471441808
"Q13472_IDR_853_894",0.304319300728094
"Q13472_IDR_941_1001",0.307757227830098
"Q13505_IDR_1_149",1
"Q13506_IDR_259_289",0.276382785841047
"Q13506_IDR_311_487",0.442645813499304
"Q13506_IDR_78_251",0.28097140065965
"Q13508_IDR_283_365",1
"Q13515_IDR_1_51",1
"Q13516_IDR_1_134",0.581323795761473
"Q13516_IDR_179_323",0.418676204238527
"Q13519_IDR_71_152",1
"Q13520_IDR_252_282",1
"Q13523_IDR_1_660",1
"Q13530_IDR_354_392",1
"Q13535_IDR_413_452",1
"Q13541_IDR_66_118",1
"Q13542_IDR_1_53",0.467137074517052
"Q13542_IDR_55_120",0.532862925482948
"Q13547_IDR_382_482",1
"Q13554_IDR_317_536",1
"Q13557_IDR_308_358",1
"Q13561_IDR_21_109",0.444075960057837
"Q13601_IDR_1_35",0.450739648380829
"Q13601_IDR_247_381",0.549260351619171
"Q13610_IDR_45_113",1
"Q13613_IDR_1_94",1
"Q13614_IDR_1_73",1
"Q13615_IDR_1064_1101",0.340702727018088
"Q13615_IDR_265_306",0.322376308362959
"Q13615_IDR_581_992",0.336920964618953
"Q13619_IDR_1_40",1
"Q13620_IDR_1_193",1
"Q13769_IDR_302_336",0.494395607029695
"Q13772_IDR_157_203",0.241548962291857
"Q13772_IDR_205_260",0.235752698752256
"Q13772_IDR_262_387",0.282399691188043
"Q13772_IDR_434_486",0.240298647767844
"Q13796_IDR_119_1313",0.427216603145498
"Q13796_IDR_1353_1433",0.572783396854502
"Q13823_IDR_1_33",0.379576098946028
"Q13823_IDR_464_731",0.620423901053972
"Q13825_IDR_1_31",1
"Q14008_IDR_1423_1497",0.174850534263358
"Q14008_IDR_1892_1938",0.142959215667765
"Q14008_IDR_1945_2016",0.170918489267061
"Q14011_IDR_82_172",1
"Q14012_IDR_318_370",1
"Q14028_IDR_1119_1219",0.415717129265695
"Q14028_IDR_1_632",0.584282870734305
"Q14031_IDR_1_1446",1
"Q14050_IDR_1_684",1
"Q14055_IDR_1_689",1
"Q14140_IDR_1_63",0.538118142668029
"Q14140_IDR_78_240",0.461881857331971
"Q14141_IDR_398_434",1
"Q14145_IDR_1_49",1
"Q14147_IDR_698_763",1
"Q14149_IDR_438_827",0.676989666632386
"Q14149_IDR_846_888",0.323010333367614
"Q14151_IDR_1_64",0.284416907303398
"Q14151_IDR_482_948",0.330835947120164
"Q14151_IDR_79_406",0.384747145576438
"Q14152_IDR_784_1382",1
"Q14153_IDR_1_422",1
"Q14154_IDR_146_224",0.52452190040918
"Q14154_IDR_1_66",0.47547809959082
"Q14155_IDR_135_178",0.345562335560752
"Q14155_IDR_578_705",0.338827706764297
"Q14155_IDR_728_774",0.315609957674951
"Q14156_IDR_195_227",0.476855420203688
"Q14156_IDR_686_723",0.523144579796312
"Q14157_IDR_1_69",0.559164825861647
"Q14202_IDR_1_305",0.548802457823889
"Q14202_IDR_754_1060",0.45119754217611
"Q14203_IDR_1025_1089",0.361665098065606
"Q14203_IDR_95_243",0.638334901934394
"Q14207_IDR_72_1411",1
"Q14209_IDR_1_127",0.460383550292767
"Q14209_IDR_308_384",0.539616449707234
"Q14242_IDR_1_364",0.602062096724264
"Q14242_IDR_366_412",0.397937903275736
"Q14244_IDR_1_721",1
"Q14247_IDR_1_38",0.566826260601656
"Q14247_IDR_68_492",0.433173739398344
"Q14249_IDR_1_58",1
"Q14257_IDR_1_37",1
"Q14258_IDR_355_440",1
"Q14289_IDR_1_35",0.415626558706789
"Q14289_IDR_690_877",0.584373441293211
"Q14314_IDR_175_206",0.457926882090314
"Q14314_IDR_94_173",0.542073117909686
"Q14469_IDR_151_271",0.465757375299253
"Q14493_IDR_1_139",0.469018972656242
"Q14493_IDR_202_270",0.530981027343758
"Q14494_IDR_110_612",1
"Q14498_IDR_1_144",1
"Q14500_IDR_1_42",0.385762244855415
"Q14500_IDR_366_433",0.614237755144585
"Q14511_IDR_560_699",0.588789788601002
