"","GO0140110_transcription_regulator_activity"
"O75154_IDR_1_206",0.286240387082887
"O75154_IDR_269_483",0.391057201186613
"O75154_IDR_627_664",0.3227024117305
"O75155_IDR_313_345",1
"O75157_IDR_1_780",1
"O75159_IDR_20_356",1
"O75264_IDR_1_130",1
"O75290_IDR_60_163",1
"O75298_IDR_1_339",1
"O75311_IDR_1_39",0.504065853395704
"O75311_IDR_349_417",0.495934146604296
"O75319_IDR_250_358",1
"O75323_IDR_7_45",1
"O75326_IDR_1_47",1
"O75330_IDR_1_95",0.493060394461359
"O75330_IDR_660_724",0.506939605538641
"O75333_IDR_1_58",0.521704308332537
"O75333_IDR_243_317",0.478295691667463
"O75334_IDR_1_888",0.575723153001922
"O75334_IDR_954_999",0.424276846998078
"O75335_IDR_1_822",0.434344651098942
"O75335_IDR_886_929",0.565655348901058
"O75339_IDR_1135_1184",0.457107832597222
"O75339_IDR_1_48",0.542892167402778
"O75351_IDR_78_111",1
"O75354_IDR_1_96",1
"O75398_IDR_1_149",0.28762349611528
"O75398_IDR_154_190",0.211536403465492
"O75398_IDR_275_515",0.255476500943563
"O75398_IDR_521_565",0.245363599475664
"O75410_IDR_1_595",1
"O75417_IDR_1_65",0.297228097888741
"O75417_IDR_840_877",0.310195115843157
"O75417_IDR_899_1821",0.392576786268102
"O75419_IDR_124_167",1
"O75420_IDR_535_889",0.444315195103553
"O75420_IDR_71_470",0.178998613503015
"O75420_IDR_966_1010",0.376686191393433
"O75425_IDR_138_184",1
"O75426_IDR_1_34",1
"O75427_IDR_1_31",0.447365937696183
"O75427_IDR_264_535",0.552634062303817
"O75439_IDR_1_44",1
"O75444_IDR_1_256",1
"O75487_IDR_480_556",0.51235376262243
"O75489_IDR_1_50",1
"O75494_IDR_89_262",1
"O75496_IDR_160_209",0.53988588614991
"O75496_IDR_1_88",0.46011411385009
"O75509_IDR_1_48",0.266566516465648
"O75509_IDR_216_344",0.465887989758816
"O75509_IDR_500_535",0.267545493775536
"O75525_IDR_161_336",1
"O75526_IDR_83_392",1
"O75528_IDR_176_309",0.526814689425255
"O75528_IDR_69_148",0.473185310574745
"O75530_IDR_1_72",1
"O75533_IDR_1_376",1
"O75541_IDR_1_338",1
"O75553_IDR_171_588",1
"O75554_IDR_193_376",0.575236529335272
"O75554_IDR_83_125",0.424763470664728
"O75563_IDR_64_103",0.470704368039305
"O75610_IDR_226_258",1
"O75616_IDR_262_295",0.311998927027332
"O75616_IDR_54_86",0.688001072972668
"O75618_IDR_102_199",1
"O75626_IDR_1_43",0.120120961651566
"O75626_IDR_213_574",0.505550353945539
"O75626_IDR_708_752",0.119975799276515
"O75626_IDR_765_825",0.25435288512638
"O75628_IDR_1_76",0.558092552836651
"O75628_IDR_249_294",0.441907447163349
"O75629_IDR_1_45",1
"O75631_IDR_236_287",1
"O75636_IDR_1_85",1
"O75638_IDR_1_84",1
"O75643_IDR_184_256",0.347895769337674
"O75643_IDR_1_90",0.336646569169742
"O75643_IDR_366_404",0.315457661492584
"O75665_IDR_449_1012",1
"O75674_IDR_155_196",0.352636465230214
"O75783_IDR_1_60",1
"O75791_IDR_182_263",1
"O75794_IDR_48_79",1
"O75807_IDR_51_552",0.399521583005726
"O75807_IDR_622_674",0.600478416994274
"O75808_IDR_18_51",0.455354375406984
"O75808_IDR_60_413",0.544645624593016
"O75815_IDR_1_114",0.595513144255234
"O75815_IDR_265_477",0.404486855744766
"O75820_IDR_59_146",1
"O75821_IDR_174_236",1
"O75822_IDR_1_116",0.487288360330783
"O75822_IDR_212_245",0.512711639669217
"O75829_IDR_213_258",0.446663353233703
"O75829_IDR_23_63",0.553336646766297
"O75840_IDR_45_214",1
"O75843_IDR_591_666",1
"O75844_IDR_291_322",1
"O75845_IDR_261_299",1
"O75864_IDR_1_43",0.217738031484392
"O75914_IDR_145_260",0.468896778091778
"O75916_IDR_423_577",1
"O75920_IDR_1_74",1
"O75923_IDR_137_211",1
"O75925_IDR_418_459",0.172459020299616
"O75925_IDR_466_641",0.472807047081473
"O75925_IDR_67_131",0.354733932618911
"O75928_IDR_428_471",0.395962269021775
"O75928_IDR_475_616",0.346942662869928
"O75928_IDR_67_140",0.257095068108297
"O75940_IDR_126_171",1
"O75943_IDR_1_86",0.387300948527318
"O75943_IDR_348_399",0.262637835102157
"O75943_IDR_585_670",0.350061216370525
"O75949_IDR_367_472",0.505060605859511
"O75949_IDR_67_183",0.494939394140489
"O75952_IDR_67_493",1
"O75953_IDR_126_167",1
"O75956_IDR_1_70",1
"O75962_IDR_1_42",0.191584262593868
"O75976_IDR_1339_1380",0.337345072365166
"O75976_IDR_1_54",0.317923790892326
"O75976_IDR_875_906",0.344731136742508
"O75995_IDR_1_169",0.412913547275665
"O75995_IDR_316_351",0.587086452724335
"O76009_IDR_368_404",1
"O76013_IDR_1_36",0.504237408498927
"O76013_IDR_402_440",0.495762591501073
"O76014_IDR_1_65",0.519976878409145
"O76014_IDR_416_449",0.480023121590855
"O76015_IDR_1_64",0.497389160037672
"O76015_IDR_413_456",0.502610839962328
"O76021_IDR_275_490",1
"O76024_IDR_1_84",0.507267332804679
"O76024_IDR_206_237",0.492732667195321
"O76031_IDR_68_100",1
"O76039_IDR_303_918",1
"O76041_IDR_860_917",1
"O76050_IDR_1_55",0.409156338957102
"O76050_IDR_231_266",0.299834819860147
"O94761_IDR_857_892",0.351249421875278
"O94762_IDR_474_539",0.521573438996006
"O94762_IDR_614_909",0.478426561003994
"O94763_IDR_149_535",1
"O94766_IDR_1_71",1
"O94768_IDR_299_351",1
"O94769_IDR_159_302",0.489867707109741
"O94769_IDR_1_59",0.510132292890259
"O94776_IDR_321_360",0.248963558179882
"O94776_IDR_405_605",0.496870691961409
"O94776_IDR_612_660",0.254165749858708
"O94782_IDR_112_144",0.315040621543614
"O94782_IDR_1_68",0.206639657340548
"O94782_IDR_221_421",0.164186219000164
"O94782_IDR_647_732",0.314133502115675
"O94804_IDR_311_586",0.412327797012005
"O94804_IDR_921_968",0.587672202987995
"O94806_IDR_1_55",0.441756928865522
"O94806_IDR_203_252",0.244300505961328
"O94806_IDR_323_397",0.31394256517315
"O94842_IDR_265_569",0.520854409453186
"O94844_IDR_302_363",1
"O94850_IDR_1_711",1
"O94851_IDR_1062_1124",0.452109581280826
"O94851_IDR_629_990",0.547890418719174
"O94855_IDR_1_265",1
"O94864_IDR_1_142",0.222796353056931
"O94864_IDR_262_414",0.777203646943069
"O94868_IDR_416_466",0.511788115188697
"O94868_IDR_630_740",0.488211884811303
"O94874_IDR_398_471",1
"O94875_IDR_1_515",0.28468286834054
"O94875_IDR_520_874",0.71531713165946
"O94876_IDR_1_526",1
"O94880_IDR_1_315",0.138042078882285
"O94880_IDR_499_559",0.208881201438896
"O94913_IDR_1096_1277",0.254138279588197
"O94913_IDR_1279_1315",0.135826043880369
"O94913_IDR_1486_1555",0.432536285219436
"O94915_IDR_1471_1511",0.258062708529112
"O94915_IDR_1513_1548",0.179904156631178
"O94915_IDR_1902_1976",0.193508877502384
"O94915_IDR_2255_2293",0.186730410652693
"O94915_IDR_2301_2658",0.181793846684633
"O94916_IDR_1_262",0.289683685468569
"O94916_IDR_1461_1531",0.200997432443847
"O94916_IDR_547_1441",0.509318882087583
"O94919_IDR_287_330",1
"O94921_IDR_1_130",1
"O94923_IDR_42_98",1
"O94985_IDR_915_971",0.467710155630238
"O94986_IDR_1_257",0.487014587030296
"O94986_IDR_383_625",0.215690058578135
"O94986_IDR_974_1710",0.297295354391569
"O94988_IDR_235_711",0.262652085862954
"O94988_IDR_713_775",0.335249438691787
"O94988_IDR_849_943",0.40209847544526
"O94989_IDR_1_391",1
"O94991_IDR_1_37",0.372469223224246
"O94991_IDR_311_354",0.337071597973723
"O94991_IDR_599_830",0.290459178802031
"O94992_IDR_1_259",1
"O94993_IDR_1_707",1
"O95072_IDR_106_313",0.563720203470743
"O95072_IDR_371_479",0.436279796529257
"O95073_IDR_117_236",1
"O95076_IDR_1_343",1
"O95081_IDR_147_481",1
"O95096_IDR_1_135",1
"O95104_IDR_138_493",0.595619359927803
"O95104_IDR_631_1147",0.404380640072197
"O95125_IDR_128_238",0.565780235965021
"O95125_IDR_283_394",0.434219764034979
"O95136_IDR_310_353",1
"O95149_IDR_297_360",0.559009679109174
"O95149_IDR_53_94",0.440990320890826
"O95150_IDR_1_92",1
"O95153_IDR_1081_1621",0.121458013167152
"O95153_IDR_1_121",0.156133334983666
"O95153_IDR_1710_1761",0.138625885871771
"O95153_IDR_267_337",0.155062434364243
"O95153_IDR_517_650",0.215563912050014
"O95153_IDR_731_785",0.213156419563154
"O95196_IDR_428_566",0.760391961768723
"O95197_IDR_1_831",1
"O95198_IDR_1_31",1
"O95201_IDR_1_130",0.625853481470503
"O95201_IDR_135_305",0.374146518529497
"O95202_IDR_1_146",0.522652859005353
"O95202_IDR_449_538",0.477347140994647
"O95206_IDR_714_1003",1
"O95208_IDR_137_635",1
"O95210_IDR_27_83",0.453704285681984
"O95210_IDR_86_200",0.546295714318016
"O95218_IDR_1_330",1
"O95219_IDR_1_51",1
"O95229_IDR_228_277",1
"O95231_IDR_1_92",1
"O95232_IDR_231_432",1
"O95235_IDR_230_289",0.299726041072558
"O95235_IDR_512_567",0.288730536581268
"O95235_IDR_577_685",0.177326683457632
"O95238_IDR_1_52",0.604492754067861
"O95259_IDR_711_933",1
"O95260_IDR_105_268",1
"O95263_IDR_1_117",0.537982560521993
"O95263_IDR_385_441",0.22720458666803
"O95263_IDR_490_537",0.234812852809976
"O95267_IDR_1_40",0.504753371647668
"O95267_IDR_595_723",0.495246628352332
"O95271_IDR_1_179",0.666093357216102
"O95271_IDR_964_1026",0.333906642783898
"O95274_IDR_224_346",1
"O95279_IDR_255_346",0.310979078128123
"O95279_IDR_351_404",0.354765558454662
"O95279_IDR_425_469",0.334255363417216
"O95292_IDR_128_243",1
"O95297_IDR_187_232",1
"O95319_IDR_1_36",0.476005950115876
"O95319_IDR_261_363",0.523994049884124
"O95342_IDR_1_41",0.5292115807162
"O95342_IDR_659_735",0.4707884192838
"O95343_IDR_19_81",0.502363690475111
"O95399_IDR_14_98",1
"O95400_IDR_1_82",0.499242752936726
"O95400_IDR_233_277",0.500757247063274
"O95402_IDR_87_525",1
"O95405_IDR_24_687",0.339521028883127
"O95405_IDR_768_830",0.322264762523284
"O95405_IDR_838_890",0.338214208593588
"O95407_IDR_1_31",1
"O95409_IDR_1_143",0.487663473978314
"O95409_IDR_190_237",0.255958025420805
"O95409_IDR_403_528",0.256378500600881
"O95415_IDR_1_67",1
"O95416_IDR_73_211",1
"O95425_IDR_1337_1369",0.245700590730531
"O95425_IDR_1_33",0.263008538980624
"O95425_IDR_1382_1418",0.292580761395656
"O95425_IDR_43_1308",0.19871010889319
"O95428_IDR_583_615",0.480302710169137
"O95428_IDR_809_839",0.519697289830863
"O95429_IDR_1_377",1
"O95486_IDR_1_338",1
"O95487_IDR_1_468",0.741665103350203
"O95487_IDR_491_522",0.258334896649798
"O95490_IDR_1105_1404",0.703401934772624
"O95490_IDR_421_454",0.296598065227376
"O95500_IDR_188_232",1
"O95502_IDR_104_287",0.621839415990602
"O95502_IDR_28_85",0.378160584009398
"O95503_IDR_64_355",1
"O95544_IDR_1_71",1
"O95684_IDR_138_393",1
"O95685_IDR_1_98",1
"O95696_IDR_393_440",0.325917683434425
"O95696_IDR_66_114",0.375747659094202
"O95696_IDR_753_924",0.298334657471373
"O95704_IDR_420_465",0.531953462842859
"O95704_IDR_62_107",0.468046537157141
"O95707_IDR_44_84",1
"O95714_IDR_1556_1610",0.202384436039936
"O95714_IDR_960_997",0.197326557274532
"O95810_IDR_1_156",0.598582802520863
"O95810_IDR_162_425",0.401417197479137
"O95813_IDR_1_130",1
"O95817_IDR_500_575",0.354855253355785
"O95817_IDR_53_418",0.645144746644215
"O95819_IDR_307_913",1
"O95822_IDR_1_35",1
"O95831_IDR_26_85",0.38098350973242
"O95831_IDR_513_558",0.336546709751519
"O95831_IDR_87_122",0.282469780516061
"O95905_IDR_495_596",0.452741709630074
"O95907_IDR_198_237",0.504907304135778
"O95907_IDR_438_504",0.495092695864222
"O95922_IDR_387_423",1
"O95926_IDR_1_62",1
"O95931_IDR_65_210",1
"O95935_IDR_1_135",0.444443038047206
"O95935_IDR_313_496",0.555556961952794
"O95936_IDR_1_180",0.281506830174638
"O95936_IDR_183_262",0.255321821903443
"O95936_IDR_460_550",0.223764109661244
"O95936_IDR_558_667",0.239407238260675
"O95944_IDR_133_258",1
"O95947_IDR_19_84",0.434375914436289
"O95947_IDR_273_406",0.565624085563711
"O95948_IDR_1_331",1
"O95972_IDR_1_40",0.520514078564666
"O95972_IDR_251_287",0.479485921435333
"O95976_IDR_178_241",1
"O95977_IDR_330_384",1
"O96017_IDR_498_543",0.479222025165844
"O96018_IDR_1_208",1
"O96020_IDR_1_96",1
"O96028_IDR_1203_1237",0.205292165752846
"O96028_IDR_1_214",0.293454994767764
"O96028_IDR_1329_1365",0.253985323520617
"O96028_IDR_352_665",0.247267515958773
"P00367_IDR_1_61",1
"P00390_IDR_1_60",1
"P00403_IDR_15_51",1
"P00451_IDR_732_1681",1
"P00519_IDR_1_60",0.649673395061405
"P00519_IDR_501_1029",0.350326604938595
"P00533_IDR_985_1126",1
"P00540_IDR_1_39",1
"P00742_IDR_175_228",1
"P00748_IDR_1_34",0.500281656473759
"P00748_IDR_297_366",0.499718343526241
"P00973_IDR_350_391",1
"P01011_IDR_1_44",1
"P01275_IDR_1_56",1
"P01282_IDR_22_82",1
"P01303_IDR_1_32",0.508640491871554
"P01303_IDR_65_96",0.491359508128446
"P01308_IDR_51_88",1
"P01344_IDR_86_180",1
"P01350_IDR_1_101",1
"P01374_IDR_1_62",1
"P01375_IDR_1_85",1
"P01583_IDR_1_32",1
"P01584_IDR_1_38",1
"P01589_IDR_189_272",0.478955238937745
"P01589_IDR_88_118",0.521044761062255
"P01732_IDR_135_173",1
"P01833_IDR_566_738",1
"P02458_IDR_21_53",0.404687534417563
"P02458_IDR_72_1249",0.595312465582437
"P02461_IDR_57_1216",1
"P02462_IDR_1_1429",1
"P02533_IDR_1_100",0.468111542110312
"P02776_IDR_1_35",1
"P02818_IDR_20_68",1
"P03372_IDR_1_44",0.217587697312349
"P03372_IDR_254_307",0.19234871497152
"P03372_IDR_550_595",0.243272752648686
"P03372_IDR_78_180",0.346790835067445
"P03928_IDR_8_49",1
"P03971_IDR_262_297",0.554742349155673
"P03971_IDR_412_458",0.445257650844327
"P04004_IDR_363_397",0.395521423026805
"P04004_IDR_62_151",0.604478576973195
"P04035_IDR_346_441",1
"P04049_IDR_200_337",1
"P04066_IDR_1_32",1
"P04083_IDR_1_34",1
"P04085_IDR_52_89",1
"P04090_IDR_54_162",1
"P04150_IDR_1_287",0.710541682554752
"P04637_IDR_282_324",0.247251163504687
"P04637_IDR_354_393",0.404174523643597
"P04731_IDR_1_33",1
"P04732_IDR_1_40",1
"P04808_IDR_125_163",0.497852524307573
"P04808_IDR_54_91",0.502147475692427
"P04920_IDR_1_319",0.329333631311978
"P04920_IDR_441_503",0.443913259667416
"P04920_IDR_633_672",0.226753109020606
"P04921_IDR_1_128",1
"P05019_IDR_111_195",1
"P05023_IDR_1_34",1
"P05060_IDR_64_560",1
"P05067_IDR_190_290",0.17993362436029
"P05067_IDR_320_391",0.357388335868465
"P05067_IDR_570_679",0.462678039771246
"P05108_IDR_1_43",1
"P05111_IDR_44_78",1
"P05114_IDR_1_100",1
"P05154_IDR_1_39",1
"P06899_IDR_1_36",1
"P07101_IDR_35_98",1
"P07196_IDR_1_81",0.537014346273571
"P07196_IDR_405_543",0.462985653726428
"P07197_IDR_1_107",0.490413143272593
"P07197_IDR_414_916",0.509586856727407
"P07199_IDR_137_167",0.470961330427101
"P07199_IDR_390_538",0.529038669572899
"P07202_IDR_885_933",1
"P07237_IDR_474_508",1
"P08047_IDR_1_68",0.144522126427814
"P08047_IDR_275_448",0.218714824711292
"P08047_IDR_567_597",0.120919104180261
"P08047_IDR_670_748",0.295183885474098
"P08047_IDR_70_100",0.220660059206535
"P08048_IDR_214_246",0.554634789859607
"P08048_IDR_254_404",0.445365210140392
"P08069_IDR_1285_1366",1
"P08123_IDR_23_1129",1
"P08138_IDR_199_231",0.348932614357537
"P08631_IDR_1_77",1
"P08651_IDR_191_230",0.438534056484059
"P08651_IDR_262_485",0.561465943515941
"P08670_IDR_1_89",0.464759334245119
"P08670_IDR_415_446",0.535240665754881
"P08697_IDR_1_74",1
"P08709_IDR_1_31",1
"P08727_IDR_1_47",1
"P08729_IDR_1_46",0.466602944660288
"P08729_IDR_419_469",0.533397055339712
"P09497_IDR_156_188",0.526383419133019
"P09529_IDR_1_54",1
"P09601_IDR_226_272",1
"P09603_IDR_168_554",1
"P09619_IDR_705_793",0.520903521734762
"P09619_IDR_967_1106",0.479096478265238
"P09629_IDR_1_181",1
"P09630_IDR_193_235",0.456594167077596
"P09630_IDR_8_156",0.543405832922404
"P09651_IDR_182_372",1
"P0C6C1_IDR_189_535",1
"P0C7H8_IDR_1_128",1
"P0C7H9_IDR_1_56",0.528106132099003
"P0C7H9_IDR_379_460",0.471893867900997
"P0C7I0_IDR_1_57",0.368594253814219
"P0C7I0_IDR_379_447",0.309811578227795
"P0C7I0_IDR_471_525",0.321594167957986
"P0C7I6_IDR_1_36",0.329823189384176
"P0C7V6_IDR_227_349",0.241951224660573
"P0C7V6_IDR_360_817",0.505769646061882
"P0C7W0_IDR_1_189",1
"P0C7W9_IDR_1_464",1
"P0C7X1_IDR_354_449",1
"P0C7X2_IDR_81_179",1
"P0C851_IDR_1_39",1
"P0C862_IDR_9_195",1
"P0C874_IDR_33_526",0.508733363388699
"P0C874_IDR_534_884",0.491266636611301
"P0C875_IDR_216_324",1
"P0C881_IDR_646_757",0.510834296322655
"P0C881_IDR_785_870",0.489165703677345
"P0CAP1_IDR_149_185",0.316998604655624
"P0CAP1_IDR_37_71",0.357065670662965
"P0CAP1_IDR_407_448",0.325935724681411
"P0CAP2_IDR_1_368",1
"P0CB47_IDR_176_223",0.539758929812195
"P0CB47_IDR_301_393",0.460241070187805
"P0CF97_IDR_1_59",1
"P0CJ79_IDR_18_185",1
"P0CJ92_IDR_1_127",0.496904903136375
"P0CJ92_IDR_279_604",0.503095096863625
"P0CL80_IDR_1_117",1
"P0CL81_IDR_1_117",1
"P0CV98_IDR_1_105",1
"P0CV99_IDR_1_111",1
"P0CW00_IDR_1_105",1
"P0CW01_IDR_1_105",1
"P0CW18_IDR_30_102",0.304548313745515
"P0CW18_IDR_420_472",0.353185070654882
"P0CW18_IDR_571_603",0.342266615599604
"P0CW19_IDR_1_52",1
"P0CW20_IDR_1_52",1
"P0CW24_IDR_332_399",1
"P0CW27_IDR_1_35",0.403339208402025
"P0CW27_IDR_164_439",0.596660791597975
"P0DJ93_IDR_46_91",1
"P0DMB1_IDR_161_279",0.52035016129618
"P0DMB1_IDR_1_74",0.47964983870382
"P0DMB2_IDR_1_74",1
"P0DMP2_IDR_170_228",0.479316242840297
"P0DMP2_IDR_404_446",0.520683757159703
"P0DMQ5_IDR_65_153",1
"P0DMQ9_IDR_1_115",1
"P0DMR1_IDR_192_293",0.438306090796621
"P0DMR1_IDR_89_186",0.561693909203379
"P0DMS9_IDR_177_266",1
"P0DMU7_IDR_1_120",1
"P0DMU8_IDR_1_120",1
"P0DMU9_IDR_1_118",1
"P0DMV0_IDR_1_120",1
"P0DMV1_IDR_1_118",1
"P0DMV2_IDR_1_118",1
"P0DMW4_IDR_1_31",1
"P0DMW5_IDR_1_31",1
"P0DN86_IDR_122_165",1
"P0DPQ3_IDR_1_163",1
"P0DQD5_IDR_343_375",1
"P10071_IDR_1_515",0.43323140979749
"P10071_IDR_584_1580",0.56676859020251
"P10072_IDR_83_232",1
"P10073_IDR_132_266",1
"P10074_IDR_113_290",1
"P10075_IDR_1_204",1
"P10092_IDR_43_83",1
"P10109_IDR_1_63",1
"P10124_IDR_43_158",1
"P10242_IDR_1_37",0.221118925611664
"P10242_IDR_188_479",0.381230812852289
"P10242_IDR_505_600",0.397650261536046
"P10243_IDR_1_32",0.278318372363467
"P10243_IDR_182_567",0.358092358654632
"P10243_IDR_594_710",0.363589268981901
"P10244_IDR_178_658",1
"P10253_IDR_29_79",1
"P10643_IDR_211_241",1
"P10644_IDR_62_94",1
"P10645_IDR_64_433",1
"P10696_IDR_494_532",1
"P10720_IDR_1_38",1
"P10721_IDR_695_759",0.439058553851822
"P10721_IDR_940_976",0.560941446148178
"P10747_IDR_182_220",1
"P10767_IDR_38_71",1
"P10826_IDR_1_81",0.486071897430386
"P10826_IDR_418_455",0.513928102569614
"P10827_IDR_129_159",0.306028339636315
"P10827_IDR_1_41",0.319234502552637
"P10827_IDR_371_490",0.374737157811048
"P10828_IDR_182_213",0.275621539268158
"P10828_IDR_1_95",0.44600887278396
"P10828_IDR_232_262",0.278369587947882
"P10911_IDR_430_494",0.52938674599022
"P10911_IDR_818_894",0.47061325400978
"P10912_IDR_353_482",1
"P11308_IDR_243_299",0.391048555466995
"P11310_IDR_1_34",1
"P11362_IDR_1_32",0.452075646818079
"P11362_IDR_768_822",0.54792435318192
"P11387_IDR_1_202",1
"P11388_IDR_1091_1121",0.53604500600807
"P11388_IDR_1187_1531",0.46395499399193
"P11473_IDR_102_221",1
"P11474_IDR_152_190",0.345270307743827
"P11474_IDR_1_73",0.654729692256173
"P12270_IDR_1141_1200",0.224169883984544
"P12270_IDR_1206_1254",0.158324189043594
"P12270_IDR_1398_2363",0.0997051916185912
"P12272_IDR_70_177",1
"P12314_IDR_320_374",1
"P12318_IDR_247_279",1
"P12524_IDR_1_286",1
"P12532_IDR_1_41",1
"P12643_IDR_1_45",1
"P12644_IDR_1_49",1
"P13521_IDR_122_184",0.167380976832781
"P13521_IDR_207_303",0.138859886786662
"P13521_IDR_373_429",0.152144657719684
"P13521_IDR_443_480",0.193234731395454
"P13521_IDR_552_582",0.179588299338009
"P13521_IDR_69_104",0.16879144792741
"P13533_IDR_1908_1939",1
"P13569_IDR_1443_1480",0.606988780753138
"P13569_IDR_646_839",0.393011219246862
"P13591_IDR_763_858",1
"P13945_IDR_368_408",0.346126887243569
"P13994_IDR_257_386",1
"P14061_IDR_290_328",1
"P14136_IDR_1_61",1
"P14138_IDR_177_238",0.473526201876403
"P14138_IDR_17_93",0.526473798123597
"P14209_IDR_1_147",1
"P14210_IDR_1_34",1
"P14314_IDR_204_272",0.491756282041037
"P14314_IDR_278_358",0.508243717958963
"P14316_IDR_116_248",1
"P14317_IDR_1_426",1
"P14384_IDR_399_443",1
"P14410_IDR_1_61",1
"P14416_IDR_219_374",1
"P14543_IDR_285_360",1
"P14598_IDR_285_390",1
"P14923_IDR_1_111",1
"P15036_IDR_1_67",0.52191814780314
"P15036_IDR_313_348",0.47808185219686
"P15056_IDR_102_152",0.342542430064333
"P15056_IDR_1_41",0.356111611414103
"P15056_IDR_302_445",0.301345958521564
"P15144_IDR_37_67",1
"P15169_IDR_421_458",1
"P15170_IDR_1_71",1
"P15172_IDR_1_148",0.605842469029585
"P15172_IDR_166_319",0.394157530970415
"P15173_IDR_137_224",0.553537217769487
"P15173_IDR_1_97",0.446462782230513
"P15260_IDR_314_444",1
"P15291_IDR_61_124",1
"P15311_IDR_353_547",1
"P15863_IDR_223_514",0.871019169335871
"P15880_IDR_1_57",1
"P15882_IDR_138_197",1
"P15884_IDR_1_570",0.767911847201095
"P15884_IDR_626_667",0.232088152798905
"P15907_IDR_1_89",1
"P15918_IDR_1_97",0.528767384244406
"P15918_IDR_218_259",0.471232615755594
"P15923_IDR_1_556",0.696072894938764
"P15923_IDR_612_654",0.303927105061236
"P15924_IDR_630_660",1
"P15927_IDR_1_43",0.499889254215374
"P15927_IDR_172_202",0.500110745784626
"P15976_IDR_1_284",0.748532894286578
"P15976_IDR_288_413",0.251467105713422
"P16070_IDR_149_643",1
"P16112_IDR_679_2281",1
"P16118_IDR_1_37",1
"P16144_IDR_1405_1436",1
"P16150_IDR_1_400",1
"P16410_IDR_192_223",1
"P16415_IDR_45_162",1
"P16455_IDR_177_207",1
"P16471_IDR_346_406",0.457302975184045
"P16471_IDR_409_500",0.542697024815955
"P16499_IDR_821_860",1
"P16519_IDR_600_638",1
"P16591_IDR_386_452",1
"P16860_IDR_1_134",1
"P16871_IDR_1_33",0.460344339757305
"P16871_IDR_316_448",0.539655660242696
"P16885_IDR_1206_1265",1
"P16989_IDR_167_372",0.52438863721333
"P16989_IDR_1_83",0.47561136278667
"P17010_IDR_259_408",1
"P17014_IDR_59_177",1
"P17017_IDR_1_140",1
"P17020_IDR_1_238",1
"P17021_IDR_48_188",1
"P17022_IDR_1_36",0.463863938132218
"P17041_IDR_1_104",1
"P17096_IDR_1_107",1
"P17097_IDR_19_195",1
"P17098_IDR_491_529",0.499696360528899
"P17098_IDR_78_247",0.500303639471101
"P17181_IDR_509_557",1
"P17252_IDR_294_330",1
"P17275_IDR_1_273",1
"P17302_IDR_241_382",1
"P17342_IDR_1_47",1
"P17844_IDR_1_39",0.406495815231163
"P17844_IDR_478_614",0.593504184768837
"P17861_IDR_1_261",1
"P17936_IDR_112_208",1
"P17947_IDR_83_167",1
"P17948_IDR_1163_1292",0.501131803842891
"P17948_IDR_932_989",0.498868196157109
"P17980_IDR_1_34",1
"P18031_IDR_292_401",1
"P18065_IDR_1_79",0.507537644930562
"P19113_IDR_480_617",1
"P19174_IDR_1231_1290",1
"P19235_IDR_1_32",0.501502299141907
"P19235_IDR_340_425",0.498497700858092
"P19237_IDR_129_187",1
"P19338_IDR_1_304",0.357776626768835
"P19338_IDR_649_710",0.642223373231165
"P19404_IDR_1_35",1
"P19419_IDR_90_366",1
"P20073_IDR_1_170",1
"P20138_IDR_265_335",1
"P20226_IDR_1_158",1
"P20248_IDR_1_169",1
"P20265_IDR_1_266",0.642492503092537
"P20265_IDR_408_443",0.357507496907463
"P20290_IDR_1_51",0.536636457309249
"P20290_IDR_171_206",0.463363542690751
"P20309_IDR_266_486",1
"P20333_IDR_202_376",0.447711478772161
"P20333_IDR_390_461",0.552288521227839
"P20339_IDR_184_215",1
"P20849_IDR_248_921",1
"P20908_IDR_1_32",0.459390631710931
"P20908_IDR_241_1604",0.540609368289069
"P20916_IDR_537_591",1
"P20930_IDR_90_4057",1
"P20936_IDR_1_168",1
"P20941_IDR_37_75",1
"P20963_IDR_58_164",1
"P21127_IDR_1_420",1
"P21128_IDR_46_94",1
"P21246_IDR_1_168",1
"P21817_IDR_4249_4538",0.259943314483563
"P21854_IDR_17_121",1
"P21817_IDR_4585_4625",0.253057114368999
"P21860_IDR_981_1317",1
"P21912_IDR_1_36",1
"P21917_IDR_1_32",0.510084532099966
"P21917_IDR_226_349",0.489915467900034
"P21918_IDR_1_38",0.4611434588942
"P21918_IDR_397_477",0.5388565411058
"P21953_IDR_1_67",1
"P22459_IDR_1_170",0.679021425893913
"P22459_IDR_572_653",0.320978574106087
"P22460_IDR_1_116",0.340366295233437
"P22460_IDR_280_315",0.273794738094996
"P22460_IDR_527_613",0.385838966671567
"P22466_IDR_1_33",0.473498510654044
"P22466_IDR_45_79",0.526501489345957
"P22492_IDR_112_207",0.441724319415412
"P22492_IDR_1_40",0.558275680584588
"P22528_IDR_1_89",1
"P22557_IDR_1_85",0.4769858787279
"P22557_IDR_98_136",0.5230141212721
"P22607_IDR_1_44",0.41115799327802
"P22607_IDR_763_806",0.58884200672198
"P22626_IDR_189_353",1
"P22670_IDR_107_433",0.290010194322066
"P22670_IDR_1_101",0.286291405545538
"P22670_IDR_515_572",0.29152897968063
"P23284_IDR_1_37",1
"P23327_IDR_24_624",1
"P23352_IDR_1_40",1
"P23378_IDR_1_54",1
