"","GO0005525_GTP_binding"
"P42695_IDR_154_200",0.4600810405062
"P43003_IDR_1_35",0.496906896775669
"P43003_IDR_505_542",0.503093103224331
"P43004_IDR_1_32",0.505239616954306
"P43004_IDR_505_536",0.494760383045694
"P43005_IDR_473_507",1
"P43007_IDR_485_532",1
"P43088_IDR_326_359",1
"P43115_IDR_1_51",1
"P43119_IDR_216_248",0.52284101209093
"P43119_IDR_313_385",0.47715898790907
"P43121_IDR_524_559",0.52291886819096
"P43121_IDR_588_646",0.47708113180904
"P43363_IDR_1_128",1
"P43364_IDR_1_216",1
"P43365_IDR_1_103",1
"P43366_IDR_1_104",0.49613666201846
"P43366_IDR_316_347",0.50386333798154
"P43403_IDR_258_314",1
"P43405_IDR_297_346",1
"P43487_IDR_167_201",1
"P43489_IDR_129_165",0.49264686878625
"P43489_IDR_167_277",0.50735313121375
"P43629_IDR_365_397",1
"P43630_IDR_362_455",1
"P43657_IDR_305_344",1
"P43681_IDR_365_557",1
"P43686_IDR_1_33",1
"P43694_IDR_1_210",0.50215131354717
"P43694_IDR_305_423",0.49784868645283
"P43699_IDR_1_207",0.532686183131753
"P43699_IDR_213_358",0.467313816868247
"P45378_IDR_1_191",1
"P46093_IDR_309_362",1
"P46095_IDR_1_66",1
"P46098_IDR_360_410",1
"P46108_IDR_196_229",1
"P46109_IDR_186_224",1
"Q6UB99_IDR_1_2435",1
"Q6UE05_IDR_227_265",1
"Q6ULP2_IDR_1_739",0.480477475337696
"Q6ULP2_IDR_741_893",0.519522524662304
"Q6UQ28_IDR_149_180",1
"Q6UUV7_IDR_1_549",1
"Q6UUV9_IDR_1_600",1
"Q6UVJ0_IDR_448_657",1
"Q6UVK1_IDR_2181_2305",1
"Q6UVM3_IDR_566_669",0.473454863522666
"Q6UVM3_IDR_981_1044",0.526545136477334
"Q6UVW9_IDR_1_50",1
"Q6UW15_IDR_1_32",1
"Q6UW49_IDR_137_210",0.50033280400749
"Q6UW49_IDR_50_119",0.49966719599251
"Q6UW88_IDR_1_51",1
"Q6UWP7_IDR_1_53",1
"Q6UWP8_IDR_1_570",1
"Q6UWS5_IDR_27_81",1
"Q6UWT2_IDR_35_76",1
"Q6UWV2_IDR_181_215",1
"Q6UWV7_IDR_94_154",1
"Q6UWW9_IDR_104_135",1
"Q6UWX4_IDR_1_32",0.498376271137907
"Q6UWX4_IDR_603_724",0.501623728862093
"Q6UWZ7_IDR_256_298",0.484965765181178
"Q6UWZ7_IDR_300_409",0.515034234818822
"Q6UX04_IDR_178_379",1
"Q6UX06_IDR_1_65",1
"Q6UX07_IDR_314_377",1
"Q6UX15_IDR_1_31",1
"Q6UX27_IDR_160_202",1
"Q6UX34_IDR_1_87",1
"Q6UX39_IDR_1_209",1
"Q6UX41_IDR_467_500",1
"Q6UX46_IDR_51_84",1
"Q6UX68_IDR_330_397",0.331863007151427
"Q6UX68_IDR_416_541",0.336201447855337
"Q6UX68_IDR_547_658",0.331935544993236
"Q6UX71_IDR_369_457",0.475279826512077
"Q6UX71_IDR_67_106",0.524720173487923
"Q6UX72_IDR_29_75",1
"Q6UXA7_IDR_22_197",1
"Q6UXB0_IDR_139_366",0.514144770530772
"Q6UXB0_IDR_45_132",0.485855229469228
"Q6UXB2_IDR_1_41",0.457563115034329
"Q6UXI9_IDR_298_379",1
"Q6UXK2_IDR_378_478",0.507166819527223
"Q6UXK2_IDR_623_732",0.492833180472778
"Q6UXM1_IDR_835_1119",1
"Q6UXN2_IDR_134_200",1
"Q6UXN8_IDR_15_66",1
"Q6UXT8_IDR_21_59",1
"Q6UXT9_IDR_1_63",0.48225719763244
"Q6UXT9_IDR_426_468",0.51774280236756
"Q6UXU4_IDR_277_308",0.50727922461239
"Q6UXU4_IDR_37_80",0.49272077538761
"Q6UXU6_IDR_49_159",1
"Q6UXV4_IDR_1_31",0.495701168880847
"Q6UXV4_IDR_185_268",0.504298831119153
"Q6UXX5_IDR_615_669",0.326218157252267
"Q6UXX5_IDR_671_931",0.345028552340389
"Q6UXX5_IDR_946_981",0.328753290407344
"Q6UXX9_IDR_199_243",1
"Q6UXY1_IDR_222_340",0.449214089235551
"Q6UXY8_IDR_1_369",0.477174829014585
"Q6VN20_IDR_345_504",0.498522379399297
"Q6VUC0_IDR_1_57",0.508090654586518
"Q6VUC0_IDR_68_206",0.491909345413482
"Q6VY07_IDR_1_95",0.23635761973046
"Q6VY07_IDR_259_335",0.234816844481491
"Q6VY07_IDR_345_542",0.288105460358707
"Q6VY07_IDR_761_813",0.240720075429342
"Q6W0C5_IDR_1_57",0.488991604328547
"Q6W0C5_IDR_77_130",0.511008395671453
"Q6W2J9_IDR_1_1456",1
"Q6W3E5_IDR_493_623",1
"Q6W4X9_IDR_1224_2285",0.512982557624215
"Q6W4X9_IDR_2295_2343",0.487017442375785
"Q6W5P4_IDR_1_39",1
"Q6WKZ4_IDR_155_1218",1
"Q6WRI0_IDR_667_744",0.327154718665758
"Q6WRI0_IDR_861_916",0.334190045668014
"Q6WRI0_IDR_935_1398",0.338655235666228
"Q6X4T0_IDR_1_34",0.497265548214518
"Q6X4T0_IDR_60_127",0.502734451785482
"Q6Y2X3_IDR_654_702",0.513592452423369
"Q6Y7W6_IDR_1047_1119",0.26081273836303
"Q6Y7W6_IDR_1197_1269",0.250915471904896
"Q6Y7W6_IDR_595_1045",0.239967933476346
"Q6Y7W6_IDR_86_524",0.248303856255728
"Q6YBV0_IDR_1_56",1
"Q6YI46_IDR_1_128",0.474648774027621
"Q6YI46_IDR_348_380",0.525351225972379
"Q6YP21_IDR_1_41",1
"Q6ZMB0_IDR_1_79",1
"Q6ZMB5_IDR_1_43",1
"Q6ZMC9_IDR_291_328",1
"Q6ZMD2_IDR_1_38",1
"Q6ZMG9_IDR_334_384",1
"Q6ZMH5_IDR_1_32",0.33603661163398
"Q6ZMH5_IDR_308_379",0.330560991391392
"Q6ZMH5_IDR_70_153",0.333402396974628
"Q6ZMI0_IDR_149_263",0.200237185009718
"Q6ZMI0_IDR_30_112",0.197001414308258
"Q6ZMI0_IDR_446_700",0.191984923630122
"Q6ZMT4_IDR_479_941",0.510079678047744
"Q6ZMT9_IDR_1_164",1
"Q6ZMV5_IDR_653_832",1
"Q6ZMV9_IDR_380_423",0.324550115946373
"Q6ZMV9_IDR_433_556",0.334500981685179
"Q6ZMV9_IDR_692_782",0.340948902368449
"Q6ZMW2_IDR_61_270",1
"Q6ZMW3_IDR_1277_1355",0.497044894824726
"Q6ZMW3_IDR_607_671",0.502955105175274
"Q6ZMY3_IDR_1178_1216",0.248718387756066
"Q6ZMY3_IDR_1_605",0.247192652584925
"Q6ZMY3_IDR_700_859",0.244590155752945
"Q6ZMY3_IDR_990_1096",0.259498803906063
"Q6ZMY9_IDR_64_177",1
"Q6ZMZ0_IDR_1_114",0.553158867862093
"Q6ZMZ0_IDR_443_732",0.446841132137907
"Q6ZMZ3_IDR_890_926",1
"Q6ZN01_IDR_1_371",1
"Q6ZN04_IDR_1_60",0.320075610656197
"Q6ZN04_IDR_244_320",0.33079699036653
"Q6ZN19_IDR_1_87",1
"Q6ZN28_IDR_1_67",0.493309243574206
"Q6ZN28_IDR_99_135",0.506690756425794
"Q6ZN30_IDR_265_819",0.250685844664521
"Q6ZN30_IDR_52_83",0.260309081192989
"Q6ZN30_IDR_874_918",0.244831024875225
"Q6ZN30_IDR_966_1022",0.244174049267265
"Q6ZN32_IDR_147_215",0.501582122841495
"Q6ZN32_IDR_280_361",0.498417877158505
"Q6ZN44_IDR_357_427",1
"Q6ZN54_IDR_1_129",1
"Q6ZN57_IDR_1_103",1
"Q6ZN79_IDR_60_171",1
"Q6ZN84_IDR_174_345",1
"Q6ZNA4_IDR_1_830",0.478510453819032
"Q6ZNA4_IDR_892_938",0.521489546180968
"Q6ZNB6_IDR_1_126",1
"Q6ZNC4_IDR_1_386",1
"Q6ZNE5_IDR_404_434",0.502590672214504
"Q6ZNE5_IDR_436_471",0.497409327785496
"Q6ZNE9_IDR_177_409",1
"Q6ZNG0_IDR_64_169",1
"Q6ZNG2_IDR_131_187",0.23932571806181
"Q6ZNG2_IDR_1_41",0.251552063555177
"Q6ZNG2_IDR_239_339",0.259932821367977
"Q6ZNG2_IDR_47_99",0.249189397015036
"Q6ZNG9_IDR_445_492",1
"Q6ZNH5_IDR_1_189",1
"Q6ZQN5_IDR_188_296",0.506257517989055
"Q6ZQN5_IDR_48_80",0.493742482010945
"Q6ZQN7_IDR_1_85",0.544673650486528
"Q6ZQN7_IDR_694_724",0.455326349513472
"Q6ZQQ2_IDR_45_1576",1
"Q6ZQR2_IDR_1_111",0.333670287977245
"Q6ZQR2_IDR_182_219",0.32422578146344
"Q6ZQR2_IDR_221_271",0.342103930559315
"Q6ZQY2_IDR_1_50",1
"Q6ZR08_IDR_1_86",1
"Q6ZR62_IDR_1_55",0.496057570882772
"Q6ZR62_IDR_224_263",0.503942429117228
"Q6ZRC1_IDR_106_242",0.501609069015987
"Q6ZRC1_IDR_1_50",0.498390930984014
"Q6ZRF8_IDR_358_408",0.557891206600081
"Q6ZRF8_IDR_546_634",0.442108793399919
"Q6ZRH7_IDR_1121_1159",1
"Q6ZRI0_IDR_1475_2050",0.533703537681671
"Q6ZRI0_IDR_1_92",0.466296462318329
"Q6ZRI6_IDR_1_764",0.481940268684265
"Q6ZRI6_IDR_927_996",0.518059731315735
"Q6ZRI8_IDR_130_225",0.51206606146744
"Q6ZRI8_IDR_457_547",0.48793393853256
"Q6ZRK6_IDR_166_1079",1
"Q6ZRP0_IDR_1_53",0.473181717525819
"Q6ZRP0_IDR_169_262",0.526818282474181
"Q6ZRP7_IDR_1_50",0.508499007151281
"Q6ZRP7_IDR_566_698",0.491500992848719
"Q6ZRS2_IDR_1_92",0.164333561462353
"Q6ZRS2_IDR_224_600",0.152396618041064
"Q6ZS11_IDR_141_254",0.506590701237811
"Q6ZS11_IDR_533_566",0.493409298762189
"Q6ZS17_IDR_1_71",0.396481171885118
"Q6ZS17_IDR_325_790",0.287668234063791
"Q6ZS17_IDR_831_889",0.315850594051091
"Q6ZS27_IDR_1_156",1
"Q6ZS30_IDR_1279_1434",0.495816913373029
"Q6ZS30_IDR_1853_1883",0.504183086626971
"Q6ZS72_IDR_1_127",1
"Q6ZS81_IDR_1_38",0.245655703302443
"Q6ZS81_IDR_1833_1867",0.253874524243317
"Q6ZS81_IDR_2293_2369",0.242130437700475
"P46199_IDR_57_87",1
"P46527_IDR_1_33",0.493664874788481
"P46527_IDR_91_198",0.506335125211519
"P46531_IDR_1775_1838",0.331746967701664
"P46531_IDR_2120_2519",0.327226095961379
"P46531_IDR_2521_2555",0.341026936336957
"P46695_IDR_1_141",1
"P46721_IDR_627_670",1
"P46734_IDR_1_43",1
"P46776_IDR_1_38",1
"P46781_IDR_163_194",1
"P46783_IDR_95_165",1
"P46821_IDR_504_2352",1
"P46934_IDR_126_194",0.135231419221729
"P46934_IDR_1_33",0.136005828010981
"P47872_IDR_410_440",1
"P47897_IDR_190_225",1
"P47898_IDR_1_38",0.487077267004788
"P47898_IDR_232_274",0.512922732995212
"P47900_IDR_1_40",0.471486158225887
"P47900_IDR_340_373",0.528513841774113
"P47901_IDR_238_274",0.491847784833956
"P47901_IDR_359_424",0.508152215166044
"P47902_IDR_1_160",0.499689944230517
"P47902_IDR_205_265",0.500310055769483
"P47914_IDR_1_159",1
"P47928_IDR_115_161",0.521453604931217
"P47928_IDR_1_60",0.478546395068783
"P47972_IDR_87_216",1
"P47974_IDR_19_153",0.489371196298158
"P47974_IDR_219_482",0.510628803701842
"P47985_IDR_1_63",1
"P48023_IDR_27_141",1
"P48029_IDR_1_52",0.489144002093089
"P48378_IDR_275_334",0.496109634363163
"P48378_IDR_673_723",0.503890365636837
"P48380_IDR_1_31",0.334136198268475
"P48380_IDR_264_324",0.333373283645198
"P48380_IDR_658_749",0.332490518086327
"P48382_IDR_170_207",0.498599061908607
"P48382_IDR_233_616",0.501400938091393
"P48426_IDR_288_330",1
"P48431_IDR_1_317",1
"P48436_IDR_1_440",0.47235898036897
"P48436_IDR_457_497",0.52764101963103
"P48443_IDR_1_133",1
"P48444_IDR_159_268",1
"P48454_IDR_465_512",1
"P48544_IDR_1_48",0.509470840504426
"P48544_IDR_373_419",0.490529159495574
"P48546_IDR_413_466",1
"P48547_IDR_451_511",1
"P48549_IDR_1_43",0.485409446355025
"P48549_IDR_367_501",0.514590553644975
"P48736_IDR_1_33",1
"P48742_IDR_306_389",1
"P48751_IDR_1_316",0.360636426317755
"P48751_IDR_428_501",0.322974138446411
"P48751_IDR_630_673",0.316389435235834
"P48764_IDR_1_38",0.487946515251043
"P48764_IDR_549_834",0.512053484748957
"P48775_IDR_1_37",1
"P48788_IDR_141_182",1
"P48995_IDR_1_38",1
"P49006_IDR_1_195",1
"P49019_IDR_314_381",1
"P49023_IDR_1_347",1
"P49069_IDR_1_181",1
"P49116_IDR_180_353",1
"P49137_IDR_1_53",0.507094547838225
"P49137_IDR_367_400",0.492905452161775
"P49146_IDR_1_42",0.508435963570866
"P49448_IDR_1_61",1
"P49450_IDR_1_44",1
"P49454_IDR_1065_1791",0.185514864758577
"P49454_IDR_1_306",0.208866411510122
"P49454_IDR_1834_1885",0.200972614500194
"P49454_IDR_2788_3114",0.211262069738819
"P49454_IDR_606_846",0.193384039492289
"P49585_IDR_1_56",0.500080353340814
"P49585_IDR_303_367",0.499919646659186
"P49591_IDR_476_514",1
"P49593_IDR_421_454",1
"P49619_IDR_80_154",1
"P49640_IDR_1_186",0.491521756356191
"P49640_IDR_355_407",0.508478243643809
"P49641_IDR_1_41",1
"P49643_IDR_458_509",1
"P49674_IDR_297_416",1
"P49683_IDR_1_49",1
"P49685_IDR_322_360",1
"P49711_IDR_1_524",0.510909692064561
"P49771_IDR_163_235",1
"P49788_IDR_1_53",1
"P49790_IDR_1_58",0.528847583718076
"P49790_IDR_60_1475",0.471152416281924
"P49792_IDR_1136_1167",0.12564674878474
"P49792_IDR_1308_1344",0.126622487684376
"P49792_IDR_1806_1853",0.125797994199607
"P49792_IDR_2152_2306",0.124399462911729
"P49792_IDR_2445_2629",0.124468086220965
"P49792_IDR_2741_2836",0.124859755737692
"P49792_IDR_751_860",0.121744042184691
"P49792_IDR_978_1134",0.1264614222762
"P49795_IDR_1_76",1
"P49796_IDR_1002_1059",0.281191775621239
"P49796_IDR_381_420",0.300369158256573
"P49796_IDR_670_999",0.418439066122188
"P49802_IDR_205_252",0.476941049465215
"P49802_IDR_452_495",0.523058950534785
"P49810_IDR_1_103",1
"P49815_IDR_922_978",0.203705156920994
"P50747_IDR_25_157",1
"P50749_IDR_73_173",1
"P50750_IDR_322_372",1
"P50851_IDR_1_34",0.245624930834854
"P50851_IDR_1462_1535",0.24217325991453
"P50851_IDR_1548_1804",0.260839791987002
"P50851_IDR_930_1300",0.251362017263615
"P50914_IDR_129_215",1
"P50993_IDR_1_32",1
"P50995_IDR_1_189",1
"P51531_IDR_1332_1404",0.259897004100737
"P51531_IDR_1_334",0.237771468127911
"P51531_IDR_1509_1590",0.263585242953192
"P51531_IDR_510_697",0.23874628481816
"P51532_IDR_1254_1299",0.171241199740787
"P51532_IDR_1352_1454",0.1619262227984
"P51532_IDR_1_355",0.162044791407834
"P51532_IDR_1567_1647",0.166010308381472
"P51532_IDR_526_642",0.166498638416123
"P51532_IDR_645_699",0.172278839255385
"P51787_IDR_400_502",0.338282489268131
"P51787_IDR_619_676",0.311814301175522
"P51788_IDR_32_63",0.295479118375802
"P51788_IDR_644_772",0.379169191986139
"P51788_IDR_852_898",0.325351689638058
"P51790_IDR_1_76",1
"P51797_IDR_1_41",1
"P51798_IDR_1_91",1
"P51810_IDR_319_379",1
"P51811_IDR_401_444",1
"P51812_IDR_1_44",1
"P51813_IDR_152_207",1
"P51815_IDR_1_42",0.509676979332271
"P52292_IDR_18_72",1
"P52294_IDR_1_80",1
"P52298_IDR_126_156",1
"P52429_IDR_1_52",1
"P52564_IDR_1_32",1
"P52569_IDR_437_480",0.498694671417715
"P52569_IDR_607_658",0.501305328582285
"P52594_IDR_130_562",1
"P52597_IDR_365_401",1
"P52630_IDR_702_790",1
"P52655_IDR_58_331",1
"P52701_IDR_1_86",0.444628690861803
"P52848_IDR_1_80",1
"P52849_IDR_1_35",0.498455505266666
"P52849_IDR_41_82",0.501544494733334
"P52926_IDR_1_109",1
"P52943_IDR_81_122",1
"P52945_IDR_1_189",0.490485885186121
"P52945_IDR_198_283",0.509514114813879
"P52948_IDR_1_350",0.325021521641477
"P52948_IDR_370_728",0.330531280351046
"P52951_IDR_1_251",1
"P52948_IDR_888_1105",0.344447198007478
"P53804_IDR_1179_1290",0.170691376143832
"P53804_IDR_1342_1458",0.157356719827264
"P53804_IDR_1731_1839",0.16748490368438
"P53804_IDR_1899_1951",0.177481534407103
"P53804_IDR_392_480",0.167294227306747
"P53804_IDR_745_808",0.159691238630673
"P53805_IDR_1_58",1
"P53814_IDR_1_797",1
"P53985_IDR_201_242",0.507244792757153
"P53985_IDR_446_500",0.492755207242847
"P53992_IDR_1_323",1
"P53999_IDR_1_60",1
"P54098_IDR_1_67",0.530142310156941
"P54098_IDR_498_533",0.469857689843059
"P54105_IDR_138_237",1
"P54132_IDR_1290_1417",0.528630384393832
"P54132_IDR_1_642",0.471369615606168
"P54198_IDR_399_447",0.502890001955593
"P54198_IDR_470_664",0.497109998044407
"P54219_IDR_89_133",0.493533587147631
"P54646_IDR_338_399",0.489747046307227
"P54646_IDR_475_533",0.510252953692773
"P54707_IDR_1_46",1
"P54725_IDR_80_159",1
"P54727_IDR_231_273",0.502449394171308
"P54727_IDR_78_180",0.497550605828692
"P54750_IDR_435_494",1
"P54756_IDR_1_35",1
"P54821_IDR_1_245",1
"P54826_IDR_1_42",0.504102158019305
"P54826_IDR_247_328",0.495897841980695
"P54829_IDR_132_162",0.477463141673505
"P54829_IDR_1_91",0.522536858326495
"P54840_IDR_623_703",1
"P54845_IDR_1_136",1
"P54868_IDR_1_43",1
"P55001_IDR_1_100",1
"P55010_IDR_147_229",0.491856941450288
"P55010_IDR_387_425",0.508143058549712
"P55011_IDR_1_204",0.488721705080599
"P55196_IDR_1106_1824",0.335845814067945
"P55196_IDR_139_203",0.332656595147071
"P55196_IDR_543_595",0.331497590784984
"P55201_IDR_49_87",0.201344948410562
"P55197_IDR_199_1035",1
"P55198_IDR_180_1093",1
"P55201_IDR_122_173",0.194243136046318
"P55201_IDR_453_507",0.186483317934721
"P55201_IDR_752_788",0.194280268652661
"P55201_IDR_795_1073",0.223648328955739
"P55209_IDR_131_163",0.33010577017006
"P55209_IDR_1_35",0.326554595960667
"P55209_IDR_348_391",0.343339633869273
"P55210_IDR_1_56",1
"P55211_IDR_95_147",1
"P55212_IDR_1_33",1
"P55265_IDR_1_125",0.242757898505634
"P55265_IDR_204_292",0.25825660591898
"P55265_IDR_359_453",0.251647881860215
"P55265_IDR_576_607",0.247337613715172
"P55899_IDR_325_365",1
"P56159_IDR_348_414",0.49571131692106
"P56159_IDR_416_465",0.50428868307894
"P56177_IDR_1_255",1
"P56178_IDR_1_155",0.530227416173968
"P56178_IDR_158_280",0.469772583826032
"P56180_IDR_1_76",1
"P56181_IDR_1_108",1
"P56182_IDR_233_292",0.505726258830334
"P56182_IDR_343_461",0.494273741169666
"P56211_IDR_1_112",1
"P56270_IDR_1_336",0.5051183806286
"P56270_IDR_427_477",0.4948816193714
"P56373_IDR_363_397",1
"P56524_IDR_1046_1084",0.515381612725685
"P56524_IDR_1_652",0.484618387274315
"P56645_IDR_1_49",0.332052291360478
"P56545_IDR_398_445",1
"P56645_IDR_416_785",0.332011994990012
"P56645_IDR_875_1095",0.335935713649509
"P56945_IDR_51_489",0.514330657004358
"P56945_IDR_600_739",0.485669342995642
"P56962_IDR_206_238",0.338727285533171
"P56962_IDR_258_302",0.332897103863263
"P56962_IDR_28_169",0.328375610603565
"P56975_IDR_118_288",0.254238052961352
"P56975_IDR_1_48",0.247244645789841
"P56975_IDR_312_360",0.245487644408938
"P56975_IDR_387_621",0.253029656839869
"P57052_IDR_87_281",1
"P57053_IDR_1_36",1
"P57054_IDR_1_31",1
"P57055_IDR_115_190",0.498276987574613
"P57055_IDR_1_35",0.501723012425387
"P57057_IDR_251_314",1
"P57058_IDR_1_38",0.488458262326857
"P57058_IDR_390_698",0.511541737673143
"P57059_IDR_350_755",1
"P57073_IDR_1_446",1
"P57077_IDR_1_131",1
"P57768_IDR_1_102",0.551759233644082
"P57768_IDR_247_331",0.448240766355918
"P57771_IDR_1_42",1
"P57773_IDR_112_144",0.483387929209293
"P57773_IDR_245_515",0.516612070790707
"P57789_IDR_1_50",0.485296172187161
"P57789_IDR_327_538",0.514703827812839
"P57796_IDR_1_103",1
"P58004_IDR_220_301",1
"P58005_IDR_271_316",1
"P59923_IDR_245_449",0.50157879196758
"P59942_IDR_25_63",1
"P59990_IDR_1_95",1
"P59991_IDR_1_146",1
"P60006_IDR_46_121",1
"P60014_IDR_1_249",1
"P60153_IDR_1_32",1
"P60321_IDR_27_58",1
"P60323_IDR_113_173",0.513946486817516
"P60323_IDR_21_53",0.486053513182484
"P61296_IDR_1_110",0.49244119011563
"P61296_IDR_160_203",0.50755880988437
"P61313_IDR_155_204",1
"P61328_IDR_1_38",0.486854541050193
"P61328_IDR_209_243",0.513145458949807
"P61366_IDR_30_133",1
"P61371_IDR_139_182",0.504063242332485
"P61371_IDR_233_349",0.495936757667515
"P61587_IDR_201_244",1
"P61647_IDR_40_94",1
"P62753_IDR_163_249",1
"P62807_IDR_1_35",1
"P62847_IDR_93_133",1
"P62851_IDR_1_42",1
"P62910_IDR_1_32",1
"P62955_IDR_209_275",1
"P62995_IDR_1_114",0.507497660530626
"P62995_IDR_209_288",0.492502339469374
"P63010_IDR_587_679",1
"P63027_IDR_1_43",1
"P63162_IDR_86_240",1
"P63252_IDR_1_41",0.500607601956714
"P63252_IDR_366_427",0.499392398043286
"P67809_IDR_119_324",0.491469506902601
"P67809_IDR_1_50",0.508530493097399
"P68400_IDR_332_391",1
"P68543_IDR_1_58",1
"P78310_IDR_264_346",1
"P78345_IDR_210_283",0.492328601034286
"P78345_IDR_57_101",0.507671398965714
"P78347_IDR_191_348",0.263828328874981
"P78347_IDR_655_718",0.248126881030749
"P78347_IDR_815_846",0.248303884646371
"P78347_IDR_951_998",0.239740905447899
"P78348_IDR_469_506",1
"P78352_IDR_1_34",0.496686505070763
"P78352_IDR_253_292",0.503313494929237
"P78356_IDR_293_335",1
"P78357_IDR_1230_1284",0.494542822088902
"P78357_IDR_1311_1384",0.505457177911098
"P78358_IDR_1_84",1
"P78362_IDR_1_59",0.517898850245686
"P78362_IDR_248_510",0.482101149754314
"P78363_IDR_1165_1200",0.497320309983675
"P78363_IDR_1279_1340",0.502679690016325
"P78364_IDR_1_934",1
"P78367_IDR_1_212",1
"P78368_IDR_1_38",0.502004894095072
"P78426_IDR_287_367",0.488410836037695
"P78504_IDR_1094_1218",1
"P78508_IDR_344_379",1
"P78524_IDR_1_683",1
"P78527_IDR_2030_2079",0.504015657051854
"P78527_IDR_2662_2733",0.495984342948146
"P78536_IDR_189_220",0.491171566353555
"P78536_IDR_696_794",0.508828433646445
"P78537_IDR_1_34",1
"P78545_IDR_144_270",1
"P78549_IDR_1_85",1
"P78552_IDR_1_31",1
"P78559_IDR_296_2686",1
"P78562_IDR_1_48",1
"P78563_IDR_155_224",0.513280560403668
"P78563_IDR_1_77",0.486719439596332
"P79522_IDR_1_156",1
"P80162_IDR_1_43",1
"P80192_IDR_1_51",0.447223108754746
"P82094_IDR_834_996",0.508417647788568
"P82673_IDR_1_63",1
"P82675_IDR_179_210",1
"P82909_IDR_1_72",1
"P82912_IDR_37_70",1
"P82970_IDR_1_282",1
"P82979_IDR_1_210",1
"P82987_IDR_1137_1169",1
"P83105_IDR_1_35",1
"P83111_IDR_1_98",0.499003243881825
"P83111_IDR_251_286",0.500996756118175
"P83369_IDR_228_334",0.518539426366046
"P83369_IDR_66_147",0.481460573633954
"P83731_IDR_60_157",1
"P83859_IDR_78_128",1
"P83916_IDR_73_114",1
"P84098_IDR_55_95",1
"P84101_IDR_1_59",1
"P84103_IDR_83_164",1
"P98082_IDR_1_34",0.515804990551475
"P98082_IDR_175_770",0.484195009448525
"P98088_IDR_1338_1371",0.131493038559524
"P98088_IDR_1481_1576",0.129220383639575
"P98088_IDR_1680_1737",0.125541036588707
"P98088_IDR_1849_1948",0.123070228040662
"P98179_IDR_82_157",1
"P98182_IDR_57_226",1
"Q00013_IDR_33_63",1
"Q00056_IDR_26_190",0.507338802619172
"Q00056_IDR_271_320",0.492661197380828
"Q00325_IDR_1_54",1
"Q00444_IDR_8_143",1
"Q00536_IDR_1_114",1
"Q00537_IDR_1_183",1
"Q00577_IDR_1_60",0.499096988058516
"Q00LT1_IDR_20_54",1
"Q01064_IDR_445_477",0.501087907763458
"Q01064_IDR_499_536",0.498912092236542
"Q01081_IDR_188_240",1
"Q01082_IDR_2088_2215",0.416002237027306
"Q01082_IDR_2308_2364",0.583997762972694
"Q01094_IDR_1_33",0.332423832275043
"Q01094_IDR_303_383",0.333263009227829
"Q01094_IDR_38_125",0.334313158497128
"Q01101_IDR_1_266",0.323036796727167
"Q01484_IDR_1567_3957",0.515324181807226
"Q01518_IDR_215_255",0.514451363295356
"Q01518_IDR_277_317",0.485548636704644
"Q01534_IDR_1_106",1
"Q01538_IDR_1_1011",1
"Q01543_IDR_1_119",0.496486018782418
"Q01543_IDR_200_262",0.503513981217582
"Q01546_IDR_1_59",0.495195958586845
"Q01546_IDR_512_638",0.504804041413155
"Q01628_IDR_1_40",1
"Q01629_IDR_1_39",1
"Q01650_IDR_1_41",1
"Q01664_IDR_103_338",0.487076595294627
"Q01664_IDR_1_71",0.512923404705373
"Q01668_IDR_1_100",0.193059527797441
"Q01668_IDR_1621_2062",0.217907476124874
"Q01668_IDR_2109_2157",0.190548740852911
"Q01668_IDR_449_493",0.198050476328547
"Q01668_IDR_760_847",0.200433778896226
"Q01726_IDR_1_34",1
"Q01851_IDR_1_263",1
"Q01860_IDR_1_137",1
"Q01892_IDR_1_166",1
"Q01954_IDR_187_374",0.505893006801635
"Q01954_IDR_377_925",0.494106993198365
"Q01955_IDR_1_1423",1
"Q01959_IDR_1_59",1
"Q01968_IDR_136_209",1
"Q01970_IDR_1194_1234",0.342455559664309
"Q01970_IDR_468_582",0.352498245601052
"Q01970_IDR_866_1111",0.305046194734639
"Q01973_IDR_1_44",0.327534259398535
"Q01973_IDR_428_464",0.342846963018921
"Q01973_IDR_751_937",0.329618777582545
"Q01974_IDR_429_462",0.517159856646989
"Q01974_IDR_752_943",0.482840143353011
"Q02040_IDR_270_378",0.486096699728512
"Q02040_IDR_381_695",0.513903300271488
"Q02078_IDR_72_507",1
"Q02080_IDR_89_365",1
"Q02297_IDR_269_640",0.359714658131598
"Q02318_IDR_1_53",1
"Q02363_IDR_1_32",0.499535975790895
"Q02363_IDR_84_134",0.500464024209105
"Q02383_IDR_1_582",1
"Q02386_IDR_52_163",1
"Q02388_IDR_1168_2789",1
"Q02410_IDR_1_439",0.480082936620681
"Q02410_IDR_481_511",0.519917063379319
"Q02413_IDR_772_805",0.525358414014976
"Q02413_IDR_959_1049",0.474641585985024
"Q02446_IDR_1_55",0.144776029323894
"Q02446_IDR_211_253",0.149484221754955
"Q02446_IDR_275_456",0.13533871315126
"Q02446_IDR_476_515",0.139908786527553
"Q02446_IDR_57_151",0.136262977767457
"Q02446_IDR_587_618",0.150229913149535
"Q02446_IDR_729_759",0.143999358325346
"Q02447_IDR_1_108",0.54206579894387
"Q02447_IDR_274_443",0.45793420105613
"Q02818_IDR_356_461",0.490994839000388
