"","GO0019935_cyclic_nucleotide_mediated_signaling"
"Q2TBE0_IDR_1_506",0.485355646955331
"Q2Y0W8_IDR_219_284",0.328570617684859
"Q2Y0W8_IDR_57_92",0.336806343201871
"Q2YD98_IDR_210_288",0.328091309868543
"Q2YD98_IDR_384_555",0.326599275160803
"Q2YD98_IDR_557_709",0.345309414970655
"Q32M45_IDR_1_106",1
"Q32M78_IDR_69_193",1
"Q32M84_IDR_1_55",1
"Q32MH5_IDR_232_876",1
"Q32MK0_IDR_1_484",1
"Q32MQ0_IDR_1_723",1
"Q32MZ4_IDR_1_808",1
"Q32NC0_IDR_115_186",1
"Q32P28_IDR_700_736",1
"Q32P44_IDR_1_41",0.48477404494326
"Q3KNS6_IDR_88_136",1
"Q3KNV8_IDR_103_166",1
"Q3KNW1_IDR_10_148",1
"Q3KNW5_IDR_316_377",1
"Q3KP22_IDR_63_153",1
"Q3KP31_IDR_19_108",1
"Q3KP44_IDR_420_488",0.498278617013408
"Q3KP44_IDR_522_562",0.501721382986592
"Q3KP66_IDR_1_120",0.499934410540584
"Q3KP66_IDR_209_629",0.500065589459416
"Q3KQU3_IDR_1_827",1
"Q3KQV3_IDR_59_209",0.499630915766047
"Q3KQV3_IDR_602_632",0.500369084233953
"Q3KR16_IDR_1_98",0.493945408397416
"Q3KR16_IDR_517_765",0.506054591602585
"Q3KR37_IDR_1_82",0.33875285638225
"Q3KR37_IDR_225_363",0.329940387426861
"Q3KR37_IDR_543_646",0.331306756190889
"Q3L8U1_IDR_1448_1485",0.259485407753348
"Q3L8U1_IDR_1_706",0.246130860666844
"Q3SY46_IDR_1_35",1
"Q3SY52_IDR_115_232",0.493333286172235
"Q3SY52_IDR_70_112",0.506666713827765
"Q3SY56_IDR_1_228",0.495754662976124
"Q3SY56_IDR_331_376",0.504245337023876
"Q3SY84_IDR_1_76",0.500674379583422
"Q3SY84_IDR_460_523",0.499325620416578
"Q3SYB3_IDR_1_106",0.50652095750233
"Q3SYB3_IDR_249_402",0.49347904249767
"Q3SYG4_IDR_826_887",1
"Q3T8J9_IDR_1_535",0.163346199627399
"Q3T8J9_IDR_1782_2150",0.175256249336385
"Q3T8J9_IDR_2210_2241",0.167279764564746
"Q3T8J9_IDR_542_593",0.168525054436798
"Q3V5L5_IDR_1_104",1
"Q3T8J9_IDR_598_707",0.170281452750931
"Q3T8J9_IDR_932_1622",0.15531127928374
"Q3V6T2_IDR_219_256",0.255131093620695
"Q3V6T2_IDR_325_709",0.234089296283653
"Q3V6T2_IDR_897_1045",0.228942703863638
"Q494U1_IDR_1_47",0.50260717506558
"Q494U1_IDR_318_583",0.49739282493442
"Q494V2_IDR_1_151",0.24664784869742
"Q494V2_IDR_206_252",0.255431208801085
"Q494V2_IDR_275_383",0.246249999366167
"Q494V2_IDR_547_605",0.251670943135328
"Q494W8_IDR_259_296",0.537319068165301
"Q494W8_IDR_302_337",0.462680931834699
"Q494X3_IDR_1_130",1
"Q495A1_IDR_166_222",1
"Q495C1_IDR_105_229",0.532343389043304
"Q495C1_IDR_238_297",0.467656610956696
"Q495M3_IDR_1_51",1
"Q495M9_IDR_152_254",0.507508498849684
"Q495M9_IDR_258_387",0.492491501150316
"Q495N2_IDR_1_40",1
"Q495T6_IDR_1_51",0.495767436637398
"Q495T6_IDR_54_84",0.504232563362602
"Q495W5_IDR_1_38",1
"Q495Y8_IDR_1_187",1
"Q49AM3_IDR_424_519",0.514163314177847
"Q49AM3_IDR_83_299",0.485836685822153
"Q49AN0_IDR_520_593",1
"Q49AR2_IDR_166_232",1
"Q49MG5_IDR_1_464",0.332938807812542
"Q49MG5_IDR_468_547",0.332600367997685
"Q49MG5_IDR_567_647",0.334460824189774
"Q49MI3_IDR_1_42",1
"Q4AC94_IDR_1563_1630",0.197442061147865
"Q4AC94_IDR_171_338",0.206121679914908
"Q4AC94_IDR_1772_2332",0.194695010506411
"Q4AC94_IDR_454_523",0.200193341679661
"Q4AC94_IDR_709_799",0.201547906751156
"Q4AC99_IDR_87_135",1
"Q4ADV7_IDR_1129_1223",0.339856431357145
"Q4ADV7_IDR_1352_1419",0.328945635659526
"Q4ADV7_IDR_987_1053",0.331197932983329
"Q4FZB7_IDR_1_69",0.348199155655539
"Q4FZB7_IDR_334_741",0.34762758464859
"Q4FZB7_IDR_811_846",0.30417325969587
"Q4G163_IDR_582_617",0.325587229045442
"Q4G163_IDR_678_708",0.323575052167457
"Q4G176_IDR_1_41",1
"Q4G1C9_IDR_291_344",1
"Q4JDL3_IDR_1_117",1
"Q4KMG0_IDR_1166_1216",1
"Q4KMG9_IDR_148_183",1
"Q4KMP7_IDR_1_300",0.488809095518733
"Q4KMP7_IDR_622_808",0.511190904481267
"Q4KMQ2_IDR_1_55",1
"Q4KMZ1_IDR_384_454",0.507035450796788
"Q4KMZ1_IDR_40_382",0.492964549203212
"Q4KWH8_IDR_448_593",0.496653002257483
"Q4KWH8_IDR_863_1611",0.503346997742517
"Q4L180_IDR_1068_1135",0.216525648709462
"Q4L180_IDR_1_71",0.193849405687338
"Q4L180_IDR_340_385",0.200729665683933
"Q4L180_IDR_598_639",0.191142943887154
"Q4L180_IDR_762_1024",0.197752336032113
"Q4LE39_IDR_128_168",0.350254818965474
"Q504T8_IDR_315_452",0.498698050208756
"Q504U0_IDR_1_52",1
"Q504Y0_IDR_1_40",0.325866500953383
"Q504Y0_IDR_263_303",0.35366202876711
"Q504Y0_IDR_472_534",0.320471470279507
"Q504Y2_IDR_33_127",1
"Q504Y3_IDR_200_319",1
"Q50LG9_IDR_366_406",1
"Q52LD8_IDR_169_241",0.510668060147617
"Q52LD8_IDR_404_501",0.489331939852382
"Q52LG2_IDR_1_117",1
"Q52LJ0_IDR_307_433",1
"Q52LR7_IDR_277_450",0.495419794489674
"Q52LR7_IDR_463_807",0.504580205510326
"Q52LW3_IDR_1_37",0.254062359442693
"Q52LW3_IDR_157_187",0.26071577689024
"Q52LW3_IDR_472_601",0.241394095352999
"Q52LW3_IDR_889_1261",0.243827768314069
"Q52M93_IDR_49_101",1
"Q52MB2_IDR_66_171",1
"Q53FD0_IDR_413_456",0.473524532008356
"Q53FE4_IDR_226_359",0.513136559323715
"Q53FE4_IDR_67_172",0.486863440676285
"Q53FP2_IDR_134_167",1
"Q53GA4_IDR_112_152",1
"Q53GG5_IDR_90_288",1
"Q53GI3_IDR_1_38",0.494173382033538
"Q53GI3_IDR_145_355",0.505826617966462
"Q53GL0_IDR_136_349",1
"Q53GL7_IDR_287_398",0.498417150644268
"Q53GL7_IDR_553_706",0.501582849355732
"Q53GS7_IDR_1_139",0.519218057155209
"Q53GS7_IDR_327_379",0.480781942844791
"Q53GS9_IDR_1_101",1
"Q53GT1_IDR_600_634",1
"Q53H80_IDR_1_139",1
"Q53HC0_IDR_126_331",0.514638063841088
"Q53HC0_IDR_1_84",0.485361936158912
"Q53HC5_IDR_1_34",1
"Q562E7_IDR_1572_1605",0.260118195699413
"Q562F6_IDR_1_1265",1
"Q567U6_IDR_154_200",0.337533250608614
"Q567U6_IDR_212_280",0.331938991003839
"Q567U6_IDR_423_454",0.330527758387546
"Q569G3_IDR_36_115",1
"Q569H4_IDR_1_36",0.475338442749626
"Q569H4_IDR_43_304",0.524661557250374
"Q569K6_IDR_133_218",0.480739379833239
"Q569K6_IDR_517_752",0.519260620166761
"Q56A73_IDR_1_38",1
"Q56NI9_IDR_1_370",1
"Q56P03_IDR_1_134",1
"Q56UN5_IDR_1_37",0.200714963080791
"Q56UN5_IDR_43_81",0.197624432768257
"Q56UN5_IDR_490_956",0.202286133835449
"Q56UN5_IDR_90_488",0.195828665596437
"Q56UN5_IDR_980_1030",0.203545804719066
"Q56VL3_IDR_118_154",0.499231702206247
"Q56VL3_IDR_1_31",0.500768297793753
"Q5BJF6_IDR_1_182",1
"Q5BJH2_IDR_1_44",1
"Q5BJH7_IDR_1_69",1
"Q5BKU9_IDR_1_87",1
"Q5BKX5_IDR_1_71",1
"Q5BKX8_IDR_1_36",0.512524416735906
"Q5BKX8_IDR_49_364",0.487475583264094
"Q5BKY9_IDR_71_247",1
"Q5BKZ1_IDR_1_307",0.511666962186069
"Q5BKZ1_IDR_469_582",0.488333037813931
"Q5BLP8_IDR_1_40",1
"Q5BVD1_IDR_1_94",1
"Q5C9Z4_IDR_1_348",1
"Q5CZA5_IDR_66_200",1
"Q5CZC0_IDR_154_680",0.0535424512995331
"Q5CZC0_IDR_1719_1749",0.0550729797450619
"Q5CZC0_IDR_2195_2243",0.0553336031050282
"Q5CZC0_IDR_2562_2598",0.0576687128640634
"Q5CZC0_IDR_7_42",0.0554269464274597
"Q5CZC0_IDR_844_879",0.0556478486530918
"Q5EBL2_IDR_1_35",0.331114167239222
"Q5EBL2_IDR_251_283",0.33168094235392
"Q5EBL2_IDR_735_768",0.337204890406859
"Q5EBL4_IDR_235_289",0.498506191712027
"Q5EBL4_IDR_322_403",0.501493808287973
"Q5F1R6_IDR_271_310",0.496050548853897
"Q5F1R6_IDR_353_481",0.503949451146103
"Q5FBB7_IDR_101_539",0.512353845412858
"Q5FBB7_IDR_1_92",0.487646154587142
"Q5FWE3_IDR_20_454",0.470801566240567
"Q5FWE3_IDR_721_972",0.529198433759433
"Q5FWF4_IDR_499_619",0.486154525116039
"Q5FWF4_IDR_646_721",0.513845474883961
"Q5FWF5_IDR_1_610",1
"Q5FWF6_IDR_73_174",1
"Q5FYB0_IDR_1_73",0.507655432032831
"Q5FYB0_IDR_559_599",0.492344567967169
"Q5GH72_IDR_117_172",0.340588835066175
"Q5GH72_IDR_1_48",0.325147516166028
"Q5GH72_IDR_446_497",0.334263648767797
"Q5H9J7_IDR_1_68",1
"Q5H9L2_IDR_1_206",1
"Q5H9L4_IDR_1_93",0.517011508084283
"Q5H9L4_IDR_286_391",0.482988491915717
"Q5H9M0_IDR_102_389",0.489044008983246
"Q5H9M0_IDR_506_539",0.510955991016754
"Q5H9R7_IDR_502_873",1
"Q5HY64_IDR_1_50",0.343736308800275
"Q5HY64_IDR_52_854",0.320308548838593
"Q5HY64_IDR_897_931",0.335955142361132
"Q5HY92_IDR_81_460",1
"Q5HYC2_IDR_1_72",0.322754934723046
"Q5HYC2_IDR_217_252",0.339614938519715
"Q5HYC2_IDR_489_2103",0.33763012675724
"Q5HYI7_IDR_246_312",1
"Q5HYJ3_IDR_140_260",0.248390601350143
"Q5HYJ3_IDR_1_77",0.247842019281122
"Q5HYJ3_IDR_301_339",0.253323371865603
"Q5HYJ3_IDR_83_126",0.250444007503132
"Q5HYK3_IDR_1_52",1
"Q5HYK7_IDR_1_412",1
"Q5HYK9_IDR_66_254",1
"Q5HYM0_IDR_1_104",0.258742737097578
"Q5HYM0_IDR_151_187",0.236282079067627
"Q5HYM0_IDR_349_514",0.250413321698363
"Q5HYM0_IDR_542_574",0.254561862136432
"Q5HYN5_IDR_1_118",1
"Q5JNZ3_IDR_118_248",0.496503169455732
"Q5JPB2_IDR_1_1672",1
"Q5JPH6_IDR_1_33",1
"Q5JPI3_IDR_103_133",1
"Q5JQC4_IDR_1_107",0.506625531770758
"Q5JQC4_IDR_147_288",0.493374468229242
"Q5JQC9_IDR_283_324",0.339537387880243
"Q5JQC9_IDR_452_637",0.323067337746421
"Q5JQC9_IDR_640_753",0.337395274373336
"Q5JQS6_IDR_1_64",1
"Q5JR12_IDR_1_67",1
"Q5JR59_IDR_1_1002",0.508470700374139
"Q5JR59_IDR_1336_1369",0.491529299625861
"Q5JR98_IDR_1_102",1
"Q5JRA6_IDR_126_1149",0.234880337414246
"Q5JRA6_IDR_1416_1486",0.251079088885114
"Q5JRA6_IDR_1554_1642",0.249518444258536
"Q5JRA6_IDR_1644_1907",0.264522129442104
"Q5JRC9_IDR_1_600",1
"Q5JRK9_IDR_1_111",1
"Q5JRM2_IDR_15_338",1
"Q5JRV8_IDR_1_46",0.510975592630594
"Q5JRV8_IDR_248_328",0.489024407369406
"Q5JRX3_IDR_806_836",1
"Q5JS13_IDR_1_37",0.469760188373578
"Q5JS13_IDR_284_417",0.530239811626422
"Q5JSH3_IDR_1_478",0.474785276491763
"Q5JSH3_IDR_553_589",0.525214723508237
"Q5JSJ4_IDR_563_766",1
"Q5JTD0_IDR_1_173",0.509613153061337
"Q5JTD0_IDR_182_557",0.490386846938663
"Q5JTH9_IDR_1044_1147",0.326782577524776
"Q5JTH9_IDR_1159_1297",0.323122247040322
"Q5JTH9_IDR_1_96",0.350095175434901
"Q5JTV8_IDR_23_343",1
"Q5JTW2_IDR_325_470",0.486589216755744
"Q5JTW2_IDR_543_689",0.513410783244255
"Q5JTY5_IDR_1_38",1
"Q5JTZ5_IDR_84_239",1
"Q5JTZ9_IDR_1_35",1
"Q5JU00_IDR_1_59",1
"Q5JU67_IDR_1_38",0.492246885447408
"Q5JU67_IDR_413_453",0.507753114552592
"Q5JU85_IDR_1092_1488",0.509919540087387
"Q5JU85_IDR_1_753",0.490080459912613
"Q5JUK2_IDR_111_304",0.497409462591471
"Q5JUK2_IDR_1_60",0.502590537408529
"Q5JUK3_IDR_1030_1116",0.340685769463021
"Q5JUK3_IDR_1_48",0.321073918974383
"Q5JUK3_IDR_621_729",0.338240311562597
"Q5JUK9_IDR_1_113",1
"Q5JUX0_IDR_1_46",1
"Q5JVG2_IDR_59_209",1
"Q5JVS0_IDR_33_288",0.502538423058855
"Q5JVS0_IDR_363_400",0.497461576941145
"Q5JVX7_IDR_1_168",0.505035991348753
"Q5JVX7_IDR_260_310",0.494964008651247
"Q5JWF2_IDR_1_659",1
"Q5JWR5_IDR_549_674",0.241937465675987
"Q5JY77_IDR_1_1117",1
"Q5JYT7_IDR_1055_1200",0.513443346252011
"Q5JYT7_IDR_192_561",0.486556653747989
"Q5K4E3_IDR_1_43",1
"Q5K4L6_IDR_118_161",1
"Q5K651_IDR_80_155",1
"Q5KSL6_IDR_1_214",0.495685375786628
"Q5KSL6_IDR_726_839",0.504314624213372
"Q5KU26_IDR_394_605",1
"Q5M775_IDR_1_395",0.34098003189599
"Q5M775_IDR_532_584",0.334469512991341
"Q5M775_IDR_716_956",0.324550455112668
"Q5M7Z0_IDR_1_139",1
"Q5M8T2_IDR_305_382",1
"Q5M9N0_IDR_1_101",0.507072475318794
"Q5M9N0_IDR_797_1113",0.492927524681206
"Q5M9Q1_IDR_1_294",1
"Q5MAI5_IDR_292_379",1
"Q5MCW4_IDR_61_185",1
"Q5MIZ7_IDR_684_849",1
"Q5MJ07_IDR_1_46",1
"Q5MJ10_IDR_1_55",0.505949234781562
"Q5MJ10_IDR_58_180",0.494050765218438
"Q5MJ68_IDR_1_53",0.511231887142817
"Q5MJ68_IDR_220_250",0.488768112857183
"Q5MJ70_IDR_1_63",0.523204380033341
"Q5MJ70_IDR_211_307",0.476795619966659
"Q5MNV8_IDR_1_37",1
"Q5QGZ9_IDR_13_103",1
"Q5QJ38_IDR_93_904",1
"Q5QJE6_IDR_1_488",0.533898028818603
"Q5QJE6_IDR_494_641",0.466101971181397
"Q5QNW6_IDR_1_36",1
"Q5QP82_IDR_1_60",1
"Q5R372_IDR_462_502",0.502210768763661
"Q5R372_IDR_66_125",0.497789231236339
"Q5R3F8_IDR_261_295",0.244601597956797
"Q5R3F8_IDR_448_495",0.248825219396324
"Q5R3F8_IDR_508_546",0.253383958456258
"Q5R3F8_IDR_557_730",0.253189224190622
"Q5RHP9_IDR_101_280",0.540126382446613
"Q5RHP9_IDR_403_1530",0.459873617553387
"Q5RIA9_IDR_1_38",1
"Q5RKV6_IDR_1_31",1
"Q5RL73_IDR_144_305",1
"Q5SGD2_IDR_47_79",1
"Q5SNT2_IDR_372_629",1
"Q5SQ80_IDR_221_524",1
"Q5SQH8_IDR_1_111",1
"Q5SQI0_IDR_193_394",1
"Q5SQQ9_IDR_1_118",0.514345203148832
"Q5SQQ9_IDR_122_334",0.485654796851168
"Q5SQS8_IDR_115_154",0.331491680208455
"Q5SQS8_IDR_1_33",0.334738634289001
"Q5SQS8_IDR_156_274",0.333769685502544
"Q5SR56_IDR_1_39",0.502167475840909
"Q5SR56_IDR_451_506",0.497832524159091
"Q5SRE5_IDR_1506_1542",1
"Q5SVQ8_IDR_735_765",0.503499469825536
"Q5SVZ6_IDR_1_46",0.488192638308737
"Q5SVZ6_IDR_315_429",0.511807361691263
"Q5SW24_IDR_1_745",1
"Q5SW79_IDR_102_1416",0.488232352837091
"Q5SW79_IDR_1504_1584",0.511767647162909
"Q5SW96_IDR_178_308",1
"Q5SWH9_IDR_1_86",1
"Q5SWX8_IDR_386_424",1
"Q5SXM1_IDR_1_94",1
"Q5SXM2_IDR_1391_1469",0.252236484566328
"Q5SXM2_IDR_1_79",0.244614030485383
"Q5SXM2_IDR_501_790",0.254808828868705
"Q5SXM2_IDR_811_1269",0.248340656079584
"Q5SXM8_IDR_1_63",1
"Q5SY16_IDR_1_110",0.499475325960137
"Q5SY16_IDR_672_702",0.500524674039863
"Q5SYB0_IDR_1347_1395",0.515121881770645
"Q5SYB0_IDR_505_1325",0.484878118229355
"Q5SYC1_IDR_273_327",1
"Q5T036_IDR_1_140",1
"Q5T089_IDR_390_428",0.500415394159966
"Q5T089_IDR_467_497",0.499584605840034
"Q5T0B9_IDR_1_310",1
"Q5T0D9_IDR_1_58",1
"Q5T0F9_IDR_1_308",0.326035321960967
"Q5T0F9_IDR_325_418",0.342774134153776
"Q5T0F9_IDR_430_532",0.331190543885257
"Q5T0J7_IDR_107_172",1
"Q5T0L3_IDR_121_168",0.324953683995289
"Q5T0L3_IDR_226_261",0.336250903541749
"Q5T0L3_IDR_5_82",0.338795412462962
"Q5T0N5_IDR_284_373",0.493204057645824
"Q5T0N5_IDR_438_534",0.506795942354176
"Q5T0T0_IDR_1_76",0.523985886797105
"Q5T0T0_IDR_244_291",0.476014113202895
"Q5T0W9_IDR_284_1011",1
"Q5T0Z8_IDR_1_35",0.53511298944635
"Q5T0Z8_IDR_85_1188",0.46488701055365
"Q5T292_IDR_66_105",1
"Q5T2D2_IDR_126_275",1
"Q5T2D3_IDR_1_49",0.325350541191058
"Q5T2D3_IDR_191_254",0.33769867129058
"Q5T2D3_IDR_273_388",0.336950787518362
"Q5T2E6_IDR_323_355",1
"Q5T2R2_IDR_1_90",1
"Q5T2S8_IDR_312_444",1
"Q5T2T1_IDR_302_345",1
"Q5T2W1_IDR_472_519",1
"Q5T3F8_IDR_737_771",0.510577033255841
"Q5T3F8_IDR_778_832",0.489422966744159
"Q5T3J3_IDR_237_292",0.195460141316421
"Q5T3J3_IDR_295_350",0.198867226343053
"Q5T3J3_IDR_373_569",0.196100108927679
"Q5T3J3_IDR_590_728",0.205065038516144
"Q5T3J3_IDR_61_147",0.204507484896704
"Q5T3U5_IDR_824_864",1
"Q5T440_IDR_1_44",1
"Q5T442_IDR_107_203",0.493476464339116
"Q5T4S7_IDR_2708_2965",0.143240573012573
"Q5T4S7_IDR_3334_3387",0.136516306189228
"Q5T4T6_IDR_405_709",1
"Q5T4W7_IDR_19_120",1
"Q5T5A4_IDR_1_41",1
"Q5T5A8_IDR_1_94",1
"Q5T5B0_IDR_1_92",1
"Q5T5C0_IDR_1038_1113",0.248439878799459
"Q5T5C0_IDR_1_35",0.237913130247956
"Q5T5C0_IDR_554_595",0.248996744858976
"Q5T5C0_IDR_675_790",0.264650246093609
"Q5T5D7_IDR_61_139",1
"Q5T5J6_IDR_1_385",0.331542016131869
"Q5T5J6_IDR_542_573",0.334928134069074
"Q5T5J6_IDR_712_747",0.333529849799057
"Q5T5M9_IDR_266_321",1
"Q5T5N4_IDR_66_178",1
"Q5T5P2_IDR_1_158",0.244069330317571
"Q5T5P2_IDR_1451_1943",0.233260986100238
"Q5T5P2_IDR_267_792",0.277118625241301
"Q5T5P2_IDR_795_1443",0.24555105834089
"Q5T5S1_IDR_1_38",0.334450074145688
"Q5T5S1_IDR_226_294",0.331077230161489
"Q5T5S1_IDR_459_509",0.334472695692823
"Q5T5U3_IDR_1042_1120",0.248632909460119
"Q5T5U3_IDR_1342_1954",0.235644302295135
"Q5T5U3_IDR_1_40",0.247967178291359
"Q5T5U3_IDR_170_927",0.267755609953387
"Q5T5X7_IDR_1_214",0.265658845052543
"Q5T5X7_IDR_344_385",0.233769180960868
"Q5T681_IDR_178_223",0.258329448303126
"Q5T681_IDR_82_117",0.245588783855489
"Q5T686_IDR_63_147",1
"Q5T6C5_IDR_1_78",0.518489749967982
"Q5T6C5_IDR_85_722",0.481510250032018
"Q5T6F0_IDR_1_38",1
"Q5T6F2_IDR_1_1116",1
"Q5T6S3_IDR_1_35",0.504048877862705
"Q5T6S3_IDR_348_541",0.495951122137295
"Q5T6X4_IDR_1_67",1
"Q5T6X5_IDR_852_926",1
"Q5T749_IDR_1_579",1
"Q5T750_IDR_1_224",1
"Q5T751_IDR_1_118",1
"Q5T752_IDR_1_114",1
"Q5T753_IDR_1_117",1
"Q5T754_IDR_1_117",1
"Q5T7B8_IDR_186_216",0.3417184357099
"Q5T7B8_IDR_544_1281",0.325961892222373
"Q5T7B8_IDR_68_168",0.332319672067727
"Q5T7M4_IDR_1_67",1
"Q5T7M9_IDR_14_45",1
"Q5T7N2_IDR_1_208",0.338270506032183
"Q5T7N2_IDR_318_362",0.33588113581785
"Q5T7N2_IDR_364_622",0.325848358149966
"Q5T7N3_IDR_1_38",0.512462923859059
"Q5T7N3_IDR_47_743",0.487537076140941
"Q5T7P2_IDR_1_110",1
"Q5T7P8_IDR_83_132",0.486739169739667
"Q5T870_IDR_1_85",1
"Q5T871_IDR_45_98",1
"Q5T8A7_IDR_1_1209",1
"Q5T8D3_IDR_150_442",1
"Q5T8I3_IDR_151_301",1
"Q5T8P6_IDR_335_371",0.165346026314091
"Q5T8P6_IDR_427_524",0.164056810161084
"Q5T8P6_IDR_608_737",0.163708465865482
"Q5T8P6_IDR_793_879",0.168865441093841
"Q5T8P6_IDR_85_294",0.173378502193427
"Q5T8P6_IDR_962_1007",0.164644754372076
"Q5T953_IDR_49_351",1
"Q5T9C2_IDR_156_317",1
"Q5T9C9_IDR_1_38",0.491466392139782
"Q5T9C9_IDR_292_323",0.508533607860218
"Q5T9L3_IDR_497_541",1
"Q5T9S5_IDR_1_168",0.343904524817198
"Q5T9S5_IDR_1266_1454",0.325593153380379
"Q5T9S5_IDR_356_522",0.330502321802422
"Q5T9Z0_IDR_232_273",1
"Q5TA76_IDR_1_89",1
"Q5TA77_IDR_1_95",1
"Q5TA79_IDR_1_104",1
"Q5TA81_IDR_1_108",1
"Q5TA82_IDR_1_108",1
"Q5TA89_IDR_121_159",1
"Q5TAB7_IDR_1_32",1
"Q5TAX3_IDR_1284_1505",0.250565663046761
"Q5TAX3_IDR_31_284",0.253650208709574
"Q5TAX3_IDR_579_617",0.256510544497349
"Q5TAX3_IDR_714_892",0.239273583746316
"Q5TB30_IDR_108_179",0.330968805335306
"Q5TB30_IDR_311_345",0.331247324872839
"Q5TB30_IDR_351_562",0.337783869791855
"Q5TB80_IDR_1030_1180",0.335879312762397
"Q5TB80_IDR_1_788",0.329872801502222
"Q5TB80_IDR_930_960",0.334247885735381
"Q5TBA9_IDR_1523_1591",0.150376879800924
"Q5TBA9_IDR_1_53",0.137395886774463
"Q5TBA9_IDR_1743_1785",0.142093375492085
"Q5TBA9_IDR_1937_1977",0.149637005124155
"Q5TBA9_IDR_1987_2035",0.146201325575319
"Q5TBA9_IDR_2343_2417",0.136223817086512
"Q5TBA9_IDR_2419_2656",0.138071710146542
"Q5TBB1_IDR_236_296",1
"Q5TBK1_IDR_1_39",0.490461667615156
"Q5TBK1_IDR_190_243",0.509538332384844
"Q5TC12_IDR_97_140",1
"Q5TC79_IDR_130_364",0.49197822956978
"Q5TC79_IDR_460_503",0.50802177043022
"Q5TC82_IDR_398_1133",1
"Q5TC84_IDR_1_90",0.495478189486906
"Q5TCM9_IDR_1_116",1
"Q5TC84_IDR_316_451",0.504521810513094
"Q5TCQ9_IDR_204_289",0.165307115861131
"Q5TCQ9_IDR_539_571",0.165021023537994
"Q5TCQ9_IDR_659_711",0.164049651904637
"Q5TCX8_IDR_486_1036",0.535015647240055
"Q5TCY1_IDR_313_543",0.524028602568956
"Q5TCY1_IDR_548_1321",0.475971397431044
"Q5TCZ1_IDR_132_163",0.234231302269218
"Q5TCZ1_IDR_325_447",0.233513200336183
"Q5TCZ1_IDR_505_836",0.231374703174139
"Q5TCZ1_IDR_900_1068",0.30088079422046
"Q5TD94_IDR_1_203",0.5116696834029
"Q5TD94_IDR_376_425",0.4883303165971
"Q5TDH0_IDR_365_399",0.499189744397488
"Q5TDH0_IDR_80_133",0.500810255602512
"Q5TDP6_IDR_1_63",1
"Q5TEA6_IDR_1_37",1
"Q5TEC3_IDR_1_262",1
"Q5TEJ8_IDR_544_631",1
"Q5TEU4_IDR_1_42",1
"Q5TF21_IDR_1_807",0.479024465018592
"Q5TF21_IDR_894_925",0.520975534981408
"Q5TF39_IDR_148_227",0.511079730747962
"Q5THJ4_IDR_1558_1610",0.164668193449593
"Q5THJ4_IDR_1741_1779",0.165819714966408
"Q5THJ4_IDR_2419_2460",0.175588271050281
"Q5THJ4_IDR_2597_2633",0.165305461461188
"Q5THJ4_IDR_747_793",0.156377740207266
"Q5THJ4_IDR_908_945",0.172240618865264
"Q5THK1_IDR_1_1608",0.480876700934623
"Q5THK1_IDR_1891_2040",0.519123299065377
"Q5THR3_IDR_1247_1304",0.254668139023502
"Q5THR3_IDR_1_52",0.252994723196215
"Q5THR3_IDR_245_275",0.247813950564797
"Q5THR3_IDR_575_617",0.244523187215486
"Q5TID7_IDR_1_376",1
"Q5TIE3_IDR_608_806",0.493836031012712
"Q5TIE3_IDR_921_1139",0.506163968987288
"Q5TKA1_IDR_1_99",0.491565217511421
"Q5TKA1_IDR_288_333",0.508434782488579
"Q5TYW1_IDR_61_190",1
"Q5TYW2_IDR_222_517",1
"Q5TZF3_IDR_1_34",1
"Q5VSG8_IDR_1_98",1
"Q5VSL9_IDR_1_64",0.505448872894634
"Q5VSL9_IDR_318_435",0.494551127105366
"Q5VST9_IDR_4780_4812",0.164681848534354
"Q5VST9_IDR_5489_5524",0.167876098728013
"Q5VST9_IDR_5545_5597",0.16845798759147
"Q5VST9_IDR_6241_6297",0.1676141671444
"Q5VST9_IDR_6725_6757",0.170281788558098
"Q5VST9_IDR_6770_7273",0.161088109443664
"Q5VSY0_IDR_22_251",1
"Q5VT03_IDR_136_314",0.344011260851324
"Q5VT03_IDR_16_134",0.332808858876452
"Q5VT03_IDR_331_806",0.323179880272224
"Q5VT06_IDR_1_2842",0.474787402379746
"Q5VT06_IDR_2876_2908",0.525212597620254
"Q5VT25_IDR_412_443",0.204499966928547
"Q5VT25_IDR_455_485",0.200172185662133
"Q5VT25_IDR_644_705",0.18803930414236
"Q5VT25_IDR_934_1020",0.194328835566615
"Q5VTR2_IDR_112_174",0.337778403544157
"Q5VTR2_IDR_259_650",0.336032943769243
"Q5VTT5_IDR_1_94",1
"Q5VU36_IDR_1_1336",1
"Q5VU43_IDR_2020_2170",0.345708315965812
"Q5VU43_IDR_515_1886",0.319252898793134
"Q5VU43_IDR_94_283",0.335038785241054
"Q5VU57_IDR_445_503",1
"Q5VU65_IDR_1841_1888",1
"Q5VU92_IDR_1_46",1
"Q5VU97_IDR_1126_1172",0.331442436856144
"Q5VU97_IDR_1199_1254",0.327032620213461
"Q5VU97_IDR_1_35",0.341524942930395
"Q5VUA4_IDR_1_2279",1
"Q5VUB5_IDR_327_708",0.532438487214258
"Q5VUB5_IDR_712_890",0.467561512785742
"Q5VUE5_IDR_1_71",1
"Q5VUG0_IDR_1_39",0.335907140108952
"Q5VUG0_IDR_480_521",0.324860126933906
"Q5VUG0_IDR_647_818",0.339232732957142
