"","GO0140640_catalytic_activity._acting_on_a_nucleic_acid"
"P13994_IDR_257_386",1
"P14061_IDR_290_328",1
"P14136_IDR_1_61",1
"P14138_IDR_177_238",0.529825096701577
"P14138_IDR_17_93",0.470174903298424
"P14209_IDR_1_147",1
"P14210_IDR_1_34",1
"P14314_IDR_204_272",0.461942983741146
"P14314_IDR_278_358",0.538057016258854
"P14316_IDR_116_248",1
"P14317_IDR_1_426",1
"P14384_IDR_399_443",1
"P14410_IDR_1_61",1
"P14416_IDR_219_374",1
"P14543_IDR_285_360",1
"P14598_IDR_285_390",1
"P14923_IDR_1_111",1
"P15036_IDR_1_67",0.488584835202381
"P15036_IDR_313_348",0.511415164797619
"P15056_IDR_102_152",0.328313780644108
"P15056_IDR_1_41",0.333185467567831
"P15056_IDR_302_445",0.338500751788061
"P15144_IDR_37_67",1
"P15169_IDR_421_458",1
"P15170_IDR_1_71",1
"P15172_IDR_1_148",0.56590186071497
"P15172_IDR_166_319",0.43409813928503
"P15173_IDR_137_224",0.463401848289934
"P15173_IDR_1_97",0.536598151710066
"P15260_IDR_314_444",1
"P15291_IDR_61_124",1
"P15311_IDR_353_547",1
"P15863_IDR_223_514",0.480463190538211
"P15880_IDR_1_57",1
"P15882_IDR_138_197",1
"P15884_IDR_1_570",0.475629724107547
"P15884_IDR_626_667",0.524370275892453
"P15907_IDR_1_89",1
"P15918_IDR_1_97",0.420958819686885
"P15918_IDR_218_259",0.579041180313115
"P15923_IDR_1_556",0.501368920046929
"P15923_IDR_612_654",0.498631079953071
"P15924_IDR_630_660",1
"P15927_IDR_1_43",0.527836220568802
"P15927_IDR_172_202",0.472163779431198
"P15976_IDR_1_284",0.480391823733828
"P15976_IDR_288_413",0.519608176266172
"P16070_IDR_149_643",1
"P16112_IDR_679_2281",1
"P16118_IDR_1_37",1
"P16144_IDR_1405_1436",1
"P16150_IDR_1_400",1
"P16410_IDR_192_223",1
"P16415_IDR_45_162",1
"P16455_IDR_177_207",1
"P16471_IDR_346_406",0.511042803023041
"P16471_IDR_409_500",0.488957196976959
"P16499_IDR_821_860",1
"P16519_IDR_600_638",1
"P16591_IDR_386_452",1
"P16860_IDR_1_134",1
"P16871_IDR_1_33",0.501552161705614
"P16871_IDR_316_448",0.498447838294386
"P16885_IDR_1206_1265",1
"P16989_IDR_167_372",0.5407776370012
"P16989_IDR_1_83",0.4592223629988
"P17010_IDR_259_408",1
"P17014_IDR_59_177",1
"P17017_IDR_1_140",1
"P17020_IDR_1_238",1
"P17021_IDR_48_188",1
"P17022_IDR_1_36",0.489000663100829
"P17041_IDR_1_104",1
"P17096_IDR_1_107",1
"P17097_IDR_19_195",1
"P17098_IDR_491_529",0.520877696305514
"P17098_IDR_78_247",0.479122303694486
"P17181_IDR_509_557",1
"P17252_IDR_294_330",1
"P17275_IDR_1_273",1
"P17302_IDR_241_382",1
"P17342_IDR_1_47",1
"P17844_IDR_1_39",0.504670625431356
"P17844_IDR_478_614",0.495329374568644
"P17861_IDR_1_261",1
"P17936_IDR_112_208",1
"P17947_IDR_83_167",1
"P17948_IDR_1163_1292",0.468428293359382
"P17948_IDR_932_989",0.531571706640618
"P17980_IDR_1_34",1
"P18031_IDR_292_401",1
"P18065_IDR_1_79",0.459722953392708
"P19113_IDR_480_617",1
"P19174_IDR_1231_1290",1
"P19235_IDR_1_32",0.468648884673688
"P19235_IDR_340_425",0.531351115326312
"P19237_IDR_129_187",1
"P19338_IDR_1_304",0.583917939549457
"P19338_IDR_649_710",0.416082060450543
"P19404_IDR_1_35",1
"P19419_IDR_90_366",1
"P20073_IDR_1_170",1
"P20138_IDR_265_335",1
"P20226_IDR_1_158",1
"P20248_IDR_1_169",1
"P20265_IDR_1_266",0.487095693603743
"P20265_IDR_408_443",0.512904306396257
"P20290_IDR_1_51",0.484596345451685
"P20290_IDR_171_206",0.515403654548315
"P20309_IDR_266_486",1
"P20333_IDR_202_376",0.483523594799809
"P20333_IDR_390_461",0.516476405200191
"P20339_IDR_184_215",1
"P20849_IDR_248_921",1
"P20908_IDR_1_32",0.518056874897556
"P20908_IDR_241_1604",0.481943125102444
"P20916_IDR_537_591",1
"P20930_IDR_90_4057",1
"P20936_IDR_1_168",1
"P20941_IDR_37_75",1
"P20963_IDR_58_164",1
"P21127_IDR_1_420",1
"P21128_IDR_46_94",1
"P21246_IDR_1_168",1
"P21817_IDR_4249_4538",0.265751758355427
"P21854_IDR_17_121",1
"P21817_IDR_4585_4625",0.232707611753553
"P21860_IDR_981_1317",1
"P21912_IDR_1_36",1
"P21917_IDR_1_32",0.466554748946139
"P21917_IDR_226_349",0.533445251053861
"P21918_IDR_1_38",0.510932014637332
"P21918_IDR_397_477",0.489067985362668
"P21953_IDR_1_67",1
"P22459_IDR_1_170",0.563882508187479
"P22459_IDR_572_653",0.436117491812521
"P22460_IDR_1_116",0.327423735295075
"P22460_IDR_280_315",0.319605049691707
"P22460_IDR_527_613",0.352971215013219
"P22466_IDR_1_33",0.491212471394928
"P22466_IDR_45_79",0.508787528605072
"P22492_IDR_112_207",0.565285404816063
"P22492_IDR_1_40",0.434714595183937
"P22528_IDR_1_89",1
"P22557_IDR_1_85",0.48067454016976
"P22557_IDR_98_136",0.51932545983024
"P22607_IDR_1_44",0.50007054189211
"P22607_IDR_763_806",0.49992945810789
"P22626_IDR_189_353",1
"P22670_IDR_107_433",0.224742111305287
"P22670_IDR_1_101",0.224195200474477
"P22670_IDR_515_572",0.234015299074721
"P23284_IDR_1_37",1
"P23327_IDR_24_624",1
"P23352_IDR_1_40",1
"P23378_IDR_1_54",1
"P23381_IDR_1_81",1
"P23409_IDR_1_137",0.520504620777532
"P23409_IDR_146_242",0.479495379222468
"P23415_IDR_1_34",0.479668856702531
"P23415_IDR_344_408",0.520331143297469
"P23416_IDR_1_40",0.484424495494618
"P23416_IDR_352_411",0.515575504505382
"P23443_IDR_19_65",0.502161629683209
"P23443_IDR_423_525",0.497838370316791
"P23458_IDR_1_31",1
"P23468_IDR_1291_1332",1
"P23469_IDR_1_109",1
"P23470_IDR_447_788",1
"P23471_IDR_412_1662",1
"P23497_IDR_1_42",0.295551316770007
"P24468_IDR_141_171",0.521788532597813
"P24530_IDR_28_86",0.496614444076136
"P24530_IDR_408_442",0.503385555923864
"P24534_IDR_71_113",1
"P24539_IDR_1_52",1
"P24557_IDR_291_323",1
"P24588_IDR_1_335",1
"P24592_IDR_88_162",1
"P24593_IDR_99_188",1
"P24723_IDR_308_347",1
"P24863_IDR_249_283",1
"P24864_IDR_1_102",1
"P25054_IDR_1_71",0.243024814644327
"P25054_IDR_182_308",0.244448776530716
"P25054_IDR_735_2843",0.267107491542353
"P25054_IDR_76_138",0.245418917282605
"P25063_IDR_1_60",1
"P25067_IDR_1_572",1
"P25092_IDR_1019_1055",1
"P25100_IDR_1_90",0.320803968142076
"P25705_IDR_1_45",1
"P25929_IDR_342_384",1
"P25940_IDR_222_1508",1
"P25942_IDR_217_277",1
"P25963_IDR_1_42",1
"P26006_IDR_863_897",1
"P26022_IDR_1_64",0.484938193930524
"P26022_IDR_66_168",0.515061806069476
"P26038_IDR_368_416",0.471193371417394
"P26038_IDR_423_516",0.528806628582606
"P26045_IDR_347_503",1
"P26196_IDR_1_71",1
"P26358_IDR_661_729",0.437550493746047
"P26358_IDR_94_349",0.562449506253953
"P26367_IDR_115_326",1
"P26368_IDR_102_144",0.376522980580136
"P26368_IDR_1_92",0.623477019419864
"P27487_IDR_1_38",1
"P27540_IDR_1_99",0.563404038217603
"P27540_IDR_466_763",0.436595961782397
"P27544_IDR_313_350",1
"P27658_IDR_35_592",1
"P27694_IDR_114_181",1
"P27695_IDR_1_57",1
"P27708_IDR_1814_1914",1
"P27797_IDR_357_417",1
"P27815_IDR_1_336",0.293562220038104
"P27815_IDR_712_840",0.368252964649373
"P27815_IDR_842_886",0.338184815312523
"P27816_IDR_53_1152",1
"P27824_IDR_1_55",0.403232449176443
"P27824_IDR_504_592",0.596767550823557
"P27986_IDR_82_112",1
"P27987_IDR_17_570",0.477108509203413
"P27987_IDR_573_641",0.522891490796587
"P28039_IDR_1_38",1
"P28358_IDR_1_153",0.423961807529256
"P28358_IDR_155_274",0.576038192470744
"P28360_IDR_1_175",1
"P28370_IDR_112_164",0.498073866321272
"P28370_IDR_1_84",0.501926133678728
"P28472_IDR_1_31",0.489412837242945
"P28472_IDR_336_436",0.510587162757055
"P28476_IDR_1_54",0.497696042365362
"P28476_IDR_355_427",0.502303957634638
"P28562_IDR_315_367",1
"P28566_IDR_214_282",1
"P28698_IDR_105_383",0.509210480597166
"P28698_IDR_1_68",0.490789519402834
"P28702_IDR_1_200",0.465072540130833
"P28702_IDR_271_334",0.534927459869167
"P28715_IDR_1024_1157",0.564781813331679
"P28715_IDR_296_736",0.435218186668321
"P28749_IDR_332_375",0.244527949899455
"P28749_IDR_616_691",0.236490321082323
"P29350_IDR_528_595",0.529950777945566
"P29353_IDR_1_143",0.501195582593342
"P29353_IDR_326_479",0.498804417406658
"P29371_IDR_1_40",0.476080632220266
"P29371_IDR_381_465",0.523919367779734
"P29372_IDR_1_74",1
"P29374_IDR_1203_1257",0.164400404657127
"P29374_IDR_128_169",0.163015364828855
"P29374_IDR_270_307",0.201166118997931
"P29374_IDR_406_608",0.201895171426977
"P29374_IDR_615_1167",0.26952294008911
"P29375_IDR_1277_1436",0.293889323947665
"P29375_IDR_1475_1609",0.374798768802933
"P29375_IDR_182_287",0.331311907249402
"P29376_IDR_244_276",0.49844562485472
"P29376_IDR_797_864",0.50155437514528
"P29400_IDR_1_1445",1
"P29466_IDR_86_131",1
"P29474_IDR_1_65",0.322341443733515
"P29474_IDR_595_641",0.348217174376995
"P30260_IDR_783_824",0.522360690664822
"P30273_IDR_47_86",1
"P30291_IDR_1_281",0.568700641873854
"P30291_IDR_603_646",0.431299358126146
"P30304_IDR_1_334",1
"P30305_IDR_1_378",1
"P30307_IDR_1_264",1
"P30405_IDR_1_43",1
"P30411_IDR_1_44",0.481902491072508
"P30411_IDR_354_391",0.518097508927492
"P30414_IDR_1284_1462",0.375309896918732
"P30414_IDR_180_1262",0.624690103081268
"P30419_IDR_1_85",1
"P30518_IDR_1_31",1
"P30519_IDR_1_31",0.525991812357113
"P30519_IDR_250_292",0.474008187642887
"P30531_IDR_1_43",1
"P30532_IDR_1_41",1
"P30533_IDR_1_51",1
"P30550_IDR_1_33",0.499544307195365
"P30989_IDR_387_418",0.495988454696032
"P31146_IDR_394_437",1
"P31152_IDR_336_415",0.528693351433614
"P31152_IDR_467_587",0.471306648566386
"P31249_IDR_1_432",1
"P31260_IDR_1_351",1
"P31267_IDR_1_156",1
"P31268_IDR_1_162",0.455007761344562
"P31268_IDR_186_230",0.544992238655438
"P31269_IDR_17_214",1
"P31270_IDR_1_247",1
"P31271_IDR_183_225",0.50165150545112
"P31271_IDR_25_169",0.498348494548879
"P31273_IDR_1_195",0.434162386644441
"P31273_IDR_205_242",0.565837613355559
"P31274_IDR_1_201",1
"P31275_IDR_1_94",0.461323596756219
"P31275_IDR_99_220",0.538676403243781
"P31276_IDR_21_176",0.328150174542952
"P31645_IDR_1_78",1
"P31689_IDR_367_397",1
"P31749_IDR_111_142",1
"P31751_IDR_112_143",1
"P31785_IDR_338_369",1
"P31948_IDR_188_223",1
"P31994_IDR_254_310",1
"P32004_IDR_1154_1218",1
"P32019_IDR_226_305",1
"P32121_IDR_350_382",1
"P32238_IDR_241_316",0.522576622127504
"P32238_IDR_390_428",0.477423377872496
"P32239_IDR_252_334",0.505501910055071
"P32239_IDR_412_447",0.494498089944929
"P32241_IDR_410_457",1
"P32242_IDR_1_354",1
"P32243_IDR_1_283",1
"P32247_IDR_1_35",0.493147764554671
"P32247_IDR_351_399",0.506852235445329
"P32248_IDR_1_38",1
"P32745_IDR_333_418",0.540801174534308
"P32780_IDR_271_373",0.541717318879256
"P32780_IDR_418_450",0.458282681120744
"P32926_IDR_865_914",1
"P32927_IDR_529_629",0.245847770794361
"P32927_IDR_634_756",0.247259651980284
"P32927_IDR_769_800",0.249998322058715
"P32927_IDR_831_862",0.256894255166641
"P32942_IDR_514_547",1
"P32970_IDR_1_48",1
"P32971_IDR_1_32",1
"P33032_IDR_1_32",1
"P33151_IDR_1_43",0.476392938039693
"P33151_IDR_666_700",0.523607061960307
"P33176_IDR_370_438",0.559128012057057
"P33176_IDR_886_963",0.440871987942943
"P33240_IDR_194_534",1
"P33241_IDR_1_221",0.580827913496271
"P33241_IDR_240_315",0.419172086503729
"P33316_IDR_1_109",1
"P33402_IDR_1_83",1
"P33527_IDR_269_306",0.476430878496208
"P33527_IDR_872_952",0.523569121503792
"P33778_IDR_1_35",1
"P33897_IDR_1_64",1
"P33908_IDR_1_189",1
"P33981_IDR_197_512",1
"P33991_IDR_1_146",1
"P34741_IDR_1_201",1
"P34969_IDR_1_73",0.306674455150586
"P34969_IDR_272_319",0.361715838558714
"P34969_IDR_408_479",0.3316097062907
"P34972_IDR_322_360",1
"P34981_IDR_224_260",0.535244525991794
"P34981_IDR_338_398",0.464755474008206
"P34995_IDR_1_38",0.33347812461394
"P34995_IDR_236_321",0.311734574180119
"P34995_IDR_371_402",0.354787301205941
"P34998_IDR_414_444",1
"P35052_IDR_402_443",0.515351931622029
"P35052_IDR_472_558",0.484648068377971
"P35070_IDR_143_178",0.551137546594183
"P35070_IDR_32_65",0.448862453405817
"P35125_IDR_1142_1306",0.494195887122597
"P35125_IDR_484_535",0.505804112877403
"P35212_IDR_109_141",0.517040633409685
"P35212_IDR_242_333",0.482959366590315
"P35221_IDR_635_673",0.501397884005775
"P35221_IDR_863_897",0.498602115994225
"P35222_IDR_1_64",0.494402215755408
"P35222_IDR_74_121",0.505597784244592
"P35226_IDR_232_326",1
"P35227_IDR_234_344",1
"P35228_IDR_13_79",1
"P35236_IDR_1_43",1
"P35240_IDR_443_528",1
"P35321_IDR_1_89",1
"P35325_IDR_1_72",1
"P35346_IDR_1_36",0.473972086792605
"P35346_IDR_324_364",0.526027913207395
"P35348_IDR_217_263",0.516642314600206
"P35348_IDR_350_423",0.483357685399795
"P35367_IDR_224_410",1
"P35368_IDR_1_39",0.244937711682838
"P35368_IDR_238_285",0.256529744060782
"P35368_IDR_369_478",0.250751285863842
"P35368_IDR_480_520",0.247781258392538
"P35372_IDR_1_64",0.490776304345091
"P35372_IDR_358_400",0.509223695654909
"P35398_IDR_119_238",0.513222115588794
"P35398_IDR_1_65",0.486777884411206
"P35408_IDR_220_272",0.512190286340102
"P35408_IDR_353_468",0.487809713659898
"P35414_IDR_328_380",1
"P35568_IDR_1152_1224",0.250576351867476
"P35579_IDR_1899_1960",1
"P35580_IDR_1906_1976",1
"P35590_IDR_788_828",1
"P35606_IDR_826_906",1
"P35610_IDR_1_42",0.506843200752201
"P35610_IDR_84_118",0.493156799247799
"P35611_IDR_1_37",0.233383503530783
"P35611_IDR_388_420",0.230244442352391
"P35611_IDR_422_574",0.227863271754318
"P35611_IDR_581_737",0.308508782362508
"P35613_IDR_349_385",1
"P35637_IDR_1_283",0.498095282926177
"P35637_IDR_373_526",0.501904717073823
"P35638_IDR_33_126",1
"P35658_IDR_408_699",0.243178118590524
"P35658_IDR_733_775",0.249938460973132
"P35659_IDR_1_76",0.409269455523131
"P35658_IDR_784_819",0.2630268661481
"P35658_IDR_886_2090",0.243856554288244
"P35869_IDR_1_36",0.385960012658528
"P35869_IDR_385_758",0.291932110525803
"P35869_IDR_805_848",0.322107876815669
"P35900_IDR_1_31",1
"P35908_IDR_1_110",0.476730776525995
"P35908_IDR_507_629",0.523269223474005
"P35913_IDR_819_854",1
"P35916_IDR_1177_1328",0.506649491684231
"P35916_IDR_962_1004",0.493350508315769
"P35968_IDR_1169_1304",0.488990441090212
"P35968_IDR_941_995",0.511009558909788
"P36021_IDR_1_90",0.511250168533455
"P36021_IDR_505_539",0.488749831466545
"P36269_IDR_1_34",1
"P36382_IDR_240_358",1
"P36383_IDR_104_166",0.548966543994963
"P36383_IDR_298_396",0.451033456005037
"P36507_IDR_1_41",0.51695996594683
"P36507_IDR_282_313",0.48304003405317
"P36508_IDR_365_422",1
"P37231_IDR_1_135",0.486393971790762
"P37231_IDR_187_251",0.513606028209238
"P37275_IDR_1_961",0.414336244590914
"P37275_IDR_964_1124",0.585663755409086
"P37288_IDR_1_45",0.330805132373002
"P37288_IDR_249_285",0.332325700305603
"P37288_IDR_369_418",0.336869167321395
"P37840_IDR_1_140",1
"P38159_IDR_82_391",1
"P38398_IDR_100_179",0.513015602789547
"P38398_IDR_184_1646",0.486984397210453
"P38432_IDR_99_447",1
"P38435_IDR_727_758",1
"P38570_IDR_158_198",1
"P38646_IDR_1_42",1
"P38935_IDR_649_725",0.494920750901204
"P38935_IDR_783_879",0.505079249098796
"P38936_IDR_81_164",1
"P39023_IDR_1_31",1
"P39059_IDR_1_36",0.506121515888787
"P40189_IDR_698_887",1
"P40197_IDR_474_505",1
"P40198_IDR_195_225",1
"P40200_IDR_384_446",0.488141975976269
"P40200_IDR_448_481",0.511858024023731
"P40222_IDR_1_172",0.574169014973499
"P40222_IDR_486_546",0.425830985026501
"P40225_IDR_174_353",1
"P40238_IDR_201_231",1
"P40305_IDR_1_50",1
"P40337_IDR_1_59",1
"P40424_IDR_1_80",0.334269853803174
"P40424_IDR_259_430",0.329553187068901
"P40424_IDR_85_148",0.336176959127924
"P40425_IDR_1_89",0.325484748452421
"P40425_IDR_289_430",0.31898862048103
"P40425_IDR_96_159",0.35552663106655
"P40426_IDR_1_45",0.339314469034471
"P40426_IDR_295_434",0.326606845140212
"P40426_IDR_90_151",0.334078685825317
"P41146_IDR_339_370",1
"P41161_IDR_1_290",1
"P41162_IDR_131_496",1
"P41180_IDR_877_961",0.487358670182273
"P41180_IDR_983_1061",0.512641329817727
"P41181_IDR_240_271",1
"P41182_IDR_130_516",1
"P41212_IDR_137_234",0.34302856630154
"P41212_IDR_1_48",0.327904780141667
"P41212_IDR_272_329",0.329066653556793
"P41214_IDR_181_258",1
"P41218_IDR_88_205",1
"P41219_IDR_1_86",1
"P41220_IDR_1_34",1
"P41221_IDR_1_34",1
"P41225_IDR_1_446",1
"P41227_IDR_160_235",1
"P41229_IDR_1316_1418",0.3058445379635
"P41229_IDR_1427_1560",0.365742517603202
"P41229_IDR_174_319",0.328412944433298
"P41231_IDR_320_377",1
"P41235_IDR_133_179",0.34030823309053
"P41235_IDR_1_54",0.339766056937871
"P41235_IDR_378_474",0.319925709971599
"P41236_IDR_1_205",1
"P42126_IDR_1_41",1
"P42127_IDR_20_99",1
"P42166_IDR_1_38",0.441888411475377
"P42166_IDR_48_454",0.558111588524623
"P42226_IDR_653_745",1
"P42229_IDR_708_794",1
"P42261_IDR_858_906",1
"P42263_IDR_855_886",1
"P42285_IDR_1_97",1
"P42345_IDR_1809_1868",0.529136459531054
"P42345_IDR_2434_2486",0.470863540468946
"P42566_IDR_298_896",1
"P42568_IDR_139_498",1
"P42574_IDR_1_34",1
"P42575_IDR_123_169",1
"P42658_IDR_1_127",1
"P42679_IDR_1_44",1
"P42680_IDR_148_180",1
"P42681_IDR_22_79",1
"P42684_IDR_1_106",0.491013231717819
"P42684_IDR_549_1081",0.508986768282181
"P42695_IDR_1267_1412",0.358315008034093
"P42695_IDR_154_200",0.641684991965907
"P43003_IDR_1_35",0.474997452235444
"P43003_IDR_505_542",0.525002547764556
"P43004_IDR_1_32",0.486871839285801
"P43004_IDR_505_536",0.5131281607142
"P43005_IDR_473_507",1
"P43007_IDR_485_532",1
"P43088_IDR_326_359",1
"P43115_IDR_1_51",1
"P43119_IDR_216_248",0.50287056105239
"P43119_IDR_313_385",0.49712943894761
"P43121_IDR_524_559",0.508070949291593
"P43121_IDR_588_646",0.491929050708407
"P43363_IDR_1_128",1
"P43364_IDR_1_216",1
"P43365_IDR_1_103",1
"P43366_IDR_1_104",0.530431079503983
"P43366_IDR_316_347",0.469568920496017
"P43403_IDR_258_314",1
"P43405_IDR_297_346",1
"P43487_IDR_167_201",1
"P43489_IDR_129_165",0.533061180874786
"P43489_IDR_167_277",0.466938819125214
"P43629_IDR_365_397",1
"P43630_IDR_362_455",1
"P43657_IDR_305_344",1
"P43681_IDR_365_557",1
"P43686_IDR_1_33",1
"P43694_IDR_1_210",0.475624276410034
"P43694_IDR_305_423",0.524375723589966
"P43699_IDR_1_207",0.504555145196336
"P43699_IDR_213_358",0.495444854803664
"P45378_IDR_1_191",1
"P46093_IDR_309_362",1
"P46095_IDR_1_66",1
"P46098_IDR_360_410",1
"P46108_IDR_196_229",1
"P46109_IDR_186_224",1
"Q6UB99_IDR_1_2435",1
"Q6UE05_IDR_227_265",1
"Q6ULP2_IDR_1_739",0.493237417711723
"Q6ULP2_IDR_741_893",0.506762582288277
"Q6UQ28_IDR_149_180",1
"Q6UUV7_IDR_1_549",1
"Q6UUV9_IDR_1_600",1
"Q6UVJ0_IDR_448_657",1
"Q6UVK1_IDR_2181_2305",1
"Q6UVM3_IDR_566_669",0.476006918728453
"Q6UVM3_IDR_981_1044",0.523993081271547
"Q6UVW9_IDR_1_50",1
"Q6UW15_IDR_1_32",1
"Q6UW49_IDR_137_210",0.498353797715792
"Q6UW49_IDR_50_119",0.501646202284208
"Q6UW88_IDR_1_51",1
"Q6UWP7_IDR_1_53",1
"Q6UWP8_IDR_1_570",1
"Q6UWS5_IDR_27_81",1
"Q6UWT2_IDR_35_76",1
"Q6UWV2_IDR_181_215",1
"Q6UWV7_IDR_94_154",1
"Q6UWW9_IDR_104_135",1
"Q6UWX4_IDR_1_32",0.43994549496277
"Q6UWX4_IDR_603_724",0.56005450503723
"Q6UWZ7_IDR_256_298",0.473361559710414
"Q6UWZ7_IDR_300_409",0.526638440289586
"Q6UX04_IDR_178_379",1
"Q6UX06_IDR_1_65",1
"Q6UX07_IDR_314_377",1
"Q6UX15_IDR_1_31",1
"Q6UX27_IDR_160_202",1
"Q6UX34_IDR_1_87",1
"Q6UX39_IDR_1_209",1
"Q6UX41_IDR_467_500",1
"Q6UX46_IDR_51_84",1
"Q6UX68_IDR_330_397",0.347599862573921
"Q6UX68_IDR_416_541",0.339218941099897
"Q6UX68_IDR_547_658",0.313181196326181
"Q6UX71_IDR_369_457",0.472023278688077
"Q6UX71_IDR_67_106",0.527976721311923
"Q6UX72_IDR_29_75",1
"Q6UXA7_IDR_22_197",1
"Q6UXB0_IDR_139_366",0.540082123951909
"Q6UXB0_IDR_45_132",0.459917876048091
"Q6UXB2_IDR_1_41",0.443498334475149
"Q6UXI9_IDR_298_379",1
"Q6UXK2_IDR_378_478",0.51456738528772
"Q6UXK2_IDR_623_732",0.48543261471228
"Q6UXM1_IDR_835_1119",1
"Q6UXN2_IDR_134_200",1
"Q6UXN8_IDR_15_66",1
"Q6UXT8_IDR_21_59",1
"Q6UXT9_IDR_1_63",0.466261594350884
"Q6UXT9_IDR_426_468",0.533738405649116
"Q6UXU4_IDR_277_308",0.497275428124057
"Q6UXU4_IDR_37_80",0.502724571875943
"Q6UXU6_IDR_49_159",1
"Q6UXV4_IDR_1_31",0.490076602706307
"Q6UXV4_IDR_185_268",0.509923397293693
"Q6UXX5_IDR_615_669",0.338590201328784
"Q6UXX5_IDR_671_931",0.327209587166066
"Q6UXX5_IDR_946_981",0.33420021150515
"Q6UXX9_IDR_199_243",1
"Q6UXY1_IDR_222_340",0.507799717597233
"Q6UXY8_IDR_1_369",0.489843610195398
"Q6VN20_IDR_345_504",0.475239165672041
"Q6VUC0_IDR_1_57",0.513727134639163
"Q6VUC0_IDR_68_206",0.486272865360837
"Q6VY07_IDR_1_95",0.224308713346935
"Q6VY07_IDR_259_335",0.293807050639781
"Q6VY07_IDR_345_542",0.2577093671444
"Q6VY07_IDR_761_813",0.224174868868884
"Q6W0C5_IDR_1_57",0.474718985879911
"Q6W0C5_IDR_77_130",0.525281014120089
"Q6W2J9_IDR_1_1456",1
"Q6W3E5_IDR_493_623",1
"Q6W4X9_IDR_1224_2285",0.486631999134786
"Q6W4X9_IDR_2295_2343",0.513368000865214
"Q6W5P4_IDR_1_39",1
"Q6WKZ4_IDR_155_1218",1
"Q6WRI0_IDR_667_744",0.373951536000493
"Q6WRI0_IDR_861_916",0.331240320166613
"Q6WRI0_IDR_935_1398",0.294808143832895
"Q6X4T0_IDR_1_34",0.508723300055113
"Q6X4T0_IDR_60_127",0.491276699944887
"Q6Y2X3_IDR_654_702",0.513116620784824
"Q6Y7W6_IDR_1047_1119",0.230334719690784
"Q6Y7W6_IDR_1197_1269",0.259240142764905
"Q6Y7W6_IDR_595_1045",0.247203026624786
"Q6Y7W6_IDR_86_524",0.263222110919525
"Q6YBV0_IDR_1_56",1
"Q6YI46_IDR_1_128",0.497806762199608
"Q6YI46_IDR_348_380",0.502193237800392
"Q6YP21_IDR_1_41",1
"Q6ZMB0_IDR_1_79",1
"Q6ZMB5_IDR_1_43",1
"Q6ZMC9_IDR_291_328",1
"Q6ZMD2_IDR_1_38",1
"Q6ZMG9_IDR_334_384",1
"Q6ZMH5_IDR_1_32",0.320442995821354
"Q6ZMH5_IDR_308_379",0.350668749031147
"Q6ZMH5_IDR_70_153",0.328888255147499
"Q6ZMI0_IDR_149_263",0.196468909516732
"Q6ZMI0_IDR_30_112",0.223155474279216
"Q6ZMI0_IDR_446_700",0.197185131722834
"Q6ZMT4_IDR_479_941",0.570225870799143
"Q6ZMT9_IDR_1_164",1
"Q6ZMV5_IDR_653_832",1
"Q6ZMV9_IDR_380_423",0.332731373994839
"Q6ZMV9_IDR_433_556",0.349740167487928
"Q6ZMV9_IDR_692_782",0.317528458517233
"Q6ZMW2_IDR_61_270",1
"Q6ZMW3_IDR_1277_1355",0.499342067190265
"Q6ZMW3_IDR_607_671",0.500657932809735
"Q6ZMY3_IDR_1178_1216",0.223299295385345
"Q6ZMY3_IDR_1_605",0.266394675235346
"Q6ZMY3_IDR_700_859",0.244657786989974
"Q6ZMY3_IDR_990_1096",0.265648242389335
"Q6ZMY9_IDR_64_177",1
"Q6ZMZ0_IDR_1_114",0.522727427282788
"Q6ZMZ0_IDR_443_732",0.477272572717212
"Q6ZMZ3_IDR_890_926",1
"Q6ZN01_IDR_1_371",1
"Q6ZN04_IDR_1_60",0.348480012444226
"Q6ZN04_IDR_244_320",0.337593017521567
"Q6ZN19_IDR_1_87",1
"Q6ZN28_IDR_1_67",0.483808938527523
"Q6ZN28_IDR_99_135",0.516191061472477
"Q6ZN30_IDR_265_819",0.242317028166761
"Q6ZN30_IDR_52_83",0.25115145623731
"Q6ZN30_IDR_874_918",0.253986142476938
"Q6ZN30_IDR_966_1022",0.252545373118991
"Q6ZN32_IDR_147_215",0.482847129154105
"Q6ZN32_IDR_280_361",0.517152870845895
"Q6ZN44_IDR_357_427",1
"Q6ZN54_IDR_1_129",1
"Q6ZN57_IDR_1_103",1
"Q6ZN79_IDR_60_171",1
"Q6ZN84_IDR_174_345",1
"Q6ZNA4_IDR_1_830",0.475366712024896
"Q6ZNA4_IDR_892_938",0.524633287975104
"Q6ZNB6_IDR_1_126",1
"Q6ZNC4_IDR_1_386",1
"Q6ZNE5_IDR_404_434",0.512961326029265
"Q6ZNE5_IDR_436_471",0.487038673970735
"Q6ZNE9_IDR_177_409",1
"Q6ZNG0_IDR_64_169",1
"Q6ZNG2_IDR_131_187",0.235225431840874
"Q6ZNG2_IDR_1_41",0.245941104431531
"Q6ZNG2_IDR_239_339",0.280700982476104
"Q6ZNG2_IDR_47_99",0.238132481251491
"Q6ZNG9_IDR_445_492",1
"Q6ZNH5_IDR_1_189",1
"Q6ZQN5_IDR_188_296",0.544079126900662
"Q6ZQN5_IDR_48_80",0.455920873099338
"Q6ZQN7_IDR_1_85",0.508154640581116
