"","GO0005198_structural_molecule_activity"
"P83105_IDR_1_35",1
"P83111_IDR_1_98",0.549982964328461
"P83111_IDR_251_286",0.450017035671539
"P83369_IDR_228_334",0.502592744241195
"P83369_IDR_66_147",0.497407255758805
"P83731_IDR_60_157",1
"P83859_IDR_78_128",1
"P83916_IDR_73_114",1
"P84098_IDR_55_95",1
"P84101_IDR_1_59",1
"P84103_IDR_83_164",1
"P98082_IDR_1_34",0.531296293063413
"P98082_IDR_175_770",0.468703706936587
"P98088_IDR_1338_1371",0.136690154158996
"P98088_IDR_1481_1576",0.130075670572395
"P98088_IDR_1680_1737",0.126879898283589
"P98088_IDR_1849_1948",0.126986050472802
"P98179_IDR_82_157",1
"P98182_IDR_57_226",1
"Q00013_IDR_33_63",1
"Q00056_IDR_26_190",0.478335767163319
"Q00056_IDR_271_320",0.521664232836681
"Q00325_IDR_1_54",1
"Q00444_IDR_8_143",1
"Q00536_IDR_1_114",1
"Q00537_IDR_1_183",1
"Q00577_IDR_1_60",0.50456682398843
"Q00LT1_IDR_20_54",1
"Q01064_IDR_445_477",0.497354817514933
"Q01064_IDR_499_536",0.502645182485067
"Q01081_IDR_188_240",1
"Q01082_IDR_2088_2215",0.47493248916089
"Q01082_IDR_2308_2364",0.52506751083911
"Q01094_IDR_1_33",0.344779012604592
"Q01094_IDR_303_383",0.314099894843045
"Q01094_IDR_38_125",0.341121092552364
"Q01101_IDR_1_266",0.343215105685098
"Q01484_IDR_1567_3957",0.518664492340467
"Q01518_IDR_215_255",0.461769260620567
"Q01518_IDR_277_317",0.538230739379433
"Q01534_IDR_1_106",1
"Q01538_IDR_1_1011",1
"Q01543_IDR_1_119",0.503234700491593
"Q01543_IDR_200_262",0.496765299508407
"Q01546_IDR_1_59",0.364697829114759
"Q01546_IDR_512_638",0.635302170885241
"Q01628_IDR_1_40",1
"Q01629_IDR_1_39",1
"Q01650_IDR_1_41",1
"Q01664_IDR_103_338",0.499479319859416
"Q01664_IDR_1_71",0.500520680140584
"Q01668_IDR_1_100",0.223859285010125
"Q01668_IDR_1621_2062",0.189752699636473
"Q01668_IDR_2109_2157",0.201022600966782
"Q01668_IDR_449_493",0.191476842673024
"Q01668_IDR_760_847",0.193888571713595
"Q01726_IDR_1_34",1
"Q01851_IDR_1_263",1
"Q01860_IDR_1_137",1
"Q01892_IDR_1_166",1
"Q01954_IDR_187_374",0.510575660644972
"Q01954_IDR_377_925",0.489424339355028
"Q01955_IDR_1_1423",1
"Q01959_IDR_1_59",1
"Q01968_IDR_136_209",1
"Q01970_IDR_1194_1234",0.334579258251566
"Q01970_IDR_468_582",0.326810947078808
"Q01970_IDR_866_1111",0.338609794669626
"Q01973_IDR_1_44",0.331200369983127
"Q01973_IDR_428_464",0.330248162069895
"Q01973_IDR_751_937",0.338551467946978
"Q01974_IDR_429_462",0.516888633178863
"Q01974_IDR_752_943",0.483111366821137
"Q02040_IDR_270_378",0.516667936100409
"Q02040_IDR_381_695",0.483332063899591
"Q02078_IDR_72_507",1
"Q02080_IDR_89_365",1
"Q02297_IDR_269_640",0.321067873105427
"Q02318_IDR_1_53",1
"Q02363_IDR_1_32",0.510864489799544
"Q02363_IDR_84_134",0.489135510200456
"Q02383_IDR_1_582",1
"Q02386_IDR_52_163",1
"Q02388_IDR_1168_2789",1
"Q02410_IDR_1_439",0.472102398778957
"Q02410_IDR_481_511",0.527897601221042
"Q02413_IDR_772_805",0.397680560400899
"Q02413_IDR_959_1049",0.602319439599101
"Q02446_IDR_1_55",0.145864842785486
"Q02446_IDR_211_253",0.15362333963233
"Q02446_IDR_275_456",0.136451989096943
"Q02446_IDR_476_515",0.146435676574062
"Q02446_IDR_57_151",0.140743211120479
"Q02446_IDR_587_618",0.136871023277533
"Q02446_IDR_729_759",0.140009917513168
"Q02447_IDR_1_108",0.499612543191946
"Q02447_IDR_274_443",0.500387456808054
"Q02818_IDR_356_461",0.499817633471294
"Q02833_IDR_209_373",0.501894396872771
"Q02833_IDR_90_200",0.498105603127229
"Q02878_IDR_1_139",1
"Q02880_IDR_1206_1626",0.490488833348958
"Q02880_IDR_1_52",0.509511166651042
"Q02930_IDR_1_382",0.496109803248123
"Q02930_IDR_440_508",0.503890196751877
"Q02952_IDR_1_1782",1
"Q02962_IDR_128_264",1
"Q03014_IDR_1_270",1
"Q03052_IDR_1_251",0.48564572328379
"Q03052_IDR_393_451",0.51435427671621
"Q03060_IDR_1_54",0.498098420308284
"Q03060_IDR_75_166",0.501901579691716
"Q03111_IDR_146_489",1
"Q03112_IDR_1_49",0.327126180391169
"Q03112_IDR_190_377",0.330360868048935
"Q03112_IDR_386_1230",0.342512951559896
"Q03135_IDR_1_54",1
"Q03468_IDR_1010_1249",0.192712771624527
"Q03468_IDR_1318_1423",0.215889153822249
"Q03468_IDR_156_456",0.202337133292413
"Q03692_IDR_17_542",1
"Q03701_IDR_1018_1054",0.22321494284054
"Q03701_IDR_1_38",0.193962740673968
"Q03701_IDR_625_691",0.192653902397728
"Q03701_IDR_824_973",0.189225267826575
"Q03701_IDR_90_166",0.200943146261189
"Q03721_IDR_164_201",0.495524798286862
"Q03721_IDR_486_586",0.504475201713138
"Q03828_IDR_1_191",0.500015026798332
"Q03828_IDR_292_476",0.499984973201668
"Q03923_IDR_58_145",1
"Q03933_IDR_189_248",0.249074751465915
"Q03933_IDR_251_365",0.244295171072346
"Q03933_IDR_383_438",0.252877539307222
"Q03933_IDR_459_499",0.253752538154518
"Q05519_IDR_118_186",0.521178068851136
"Q05519_IDR_194_484",0.478821931148864
"Q05586_IDR_863_938",1
"Q05655_IDR_293_336",1
"Q05682_IDR_1_793",1
"Q05707_IDR_1378_1421",0.488333400877671
"Q05707_IDR_1425_1796",0.511666599122329
"Q05901_IDR_353_384",1
"Q05925_IDR_1_304",1
"Q05932_IDR_1_41",1
"Q06481_IDR_1_41",0.326006659057242
"Q06481_IDR_206_318",0.30390157311233
"Q06481_IDR_568_710",0.370091767830428
"Q06495_IDR_604_639",1
"Q06546_IDR_126_158",0.47638534624155
"Q06546_IDR_275_315",0.52361465375845
"Q06587_IDR_124_260",0.496680923556633
"Q06587_IDR_286_352",0.503319076443367
"Q06643_IDR_1_85",1
"Q07325_IDR_94_125",1
"Q07326_IDR_29_77",1
"Q07343_IDR_1_311",0.492215462987307
"Q07343_IDR_685_736",0.507784537012693
"Q07352_IDR_180_324",0.518773150545432
"Q07352_IDR_19_114",0.481226849454568
"Q07444_IDR_1_110",1
"Q07617_IDR_112_158",0.2036697991712
"Q07617_IDR_166_198",0.196085763287349
"Q07617_IDR_325_445",0.198429214371098
"Q07617_IDR_574_619",0.205681524460939
"Q07617_IDR_741_799",0.196133698709414
"Q07627_IDR_1_169",1
"Q07666_IDR_1_99",0.489934056977778
"Q07666_IDR_274_443",0.510065943022222
"Q07687_IDR_1_328",1
"Q07699_IDR_178_218",1
"Q08174_IDR_880_934",0.492533768764573
"Q08209_IDR_483_521",1
"Q08211_IDR_1152_1217",0.674880474485616
"Q08211_IDR_297_350",0.129440966766079
"Q08211_IDR_86_134",0.195678558748305
"Q08289_IDR_187_280",0.344334532074076
"Q08289_IDR_1_91",0.332211310522367
"Q08289_IDR_468_651",0.323454157403556
"Q08345_IDR_377_454",0.519469654026826
"Q08345_IDR_465_599",0.480530345973174
"Q08357_IDR_219_480",1
"Q08378_IDR_1352_1498",0.492437625880132
"Q08378_IDR_1_432",0.507562374119868
"Q08379_IDR_1_206",0.332708424024179
"Q08379_IDR_431_605",0.333757404107389
"Q08379_IDR_611_957",0.333534171868432
"Q08AG5_IDR_341_449",0.509162210757665
"Q08AM6_IDR_335_392",0.509516989964135
"Q08AM6_IDR_474_521",0.490483010035865
"Q08AN1_IDR_51_183",1
"Q08ER8_IDR_63_198",1
"Q08J23_IDR_1_35",0.357897342922439
"Q08J23_IDR_434_511",0.320190726326371
"Q08J23_IDR_708_767",0.32191193075119
"Q09013_IDR_360_395",0.492255212154923
"Q09013_IDR_411_629",0.507744787845077
"Q09019_IDR_386_423",0.237027870214464
"Q09019_IDR_38_94",0.254040202106472
"Q09019_IDR_452_575",0.254315932483043
"Q09019_IDR_634_674",0.254615995196021
"Q0D2I5_IDR_522_559",0.329638624805276
"Q0D2J5_IDR_48_142",1
"Q0D2K3_IDR_1_53",1
"Q0IIM8_IDR_1030_1071",0.338672296968927
"Q0IIM8_IDR_394_429",0.32849326431734
"Q0IIM8_IDR_913_960",0.332834438713733
"Q0JRZ9_IDR_256_540",1
"Q0P641_IDR_141_193",1
"Q0P651_IDR_268_336",1
"Q0P670_IDR_90_501",1
"Q0P6D2_IDR_1_44",1
"Q0P6D6_IDR_1_42",0.529998444929313
"Q0P6D6_IDR_51_864",0.470001555070687
"Q0P6H9_IDR_1_51",1
"Q0VAA2_IDR_1_77",1
"Q0VAQ4_IDR_1_97",1
"Q0VD83_IDR_32_1078",1
"Q0VD86_IDR_128_172",0.504040344353056
"Q0VD86_IDR_1_40",0.495959655646944
"Q0VDD7_IDR_1_668",1
"Q10570_IDR_895_925",0.34105980981671
"Q10571_IDR_1_1200",1
"Q10586_IDR_1_275",1
"Q10587_IDR_109_253",0.476178217026268
"Q10587_IDR_1_82",0.523821782973732
"Q10588_IDR_1_31",1
"Q10589_IDR_131_180",1
"Q11130_IDR_1_43",1
"Q11201_IDR_1_34",1
"Q12756_IDR_1091_1124",0.207977899600523
"Q12756_IDR_1402_1443",0.197454799120606
"Q12756_IDR_1467_1558",0.198787043751575
"Q12756_IDR_659_695",0.209954689263217
"Q12756_IDR_948_987",0.18582556826408
"Q12767_IDR_440_545",0.518535476004207
"Q12767_IDR_886_930",0.481464523995793
"Q12769_IDR_1_34",1
"Q12770_IDR_454_496",0.334526689311335
"Q12770_IDR_818_855",0.321427923870954
"Q12770_IDR_924_957",0.344045386817711
"Q12802_IDR_2440_2526",0.250882519968448
"Q12802_IDR_2542_2572",0.253202567193864
"Q12802_IDR_2667_2803",0.252693526607346
"Q12802_IDR_288_1952",0.243221386230342
"Q12809_IDR_135_369",0.49832478309758
"Q12809_IDR_866_1159",0.50167521690242
"Q12815_IDR_1_703",1
"Q12816_IDR_1_439",0.331700312033365
"Q12816_IDR_648_1431",0.668299687966635
"Q12824_IDR_66_163",1
"Q12829_IDR_238_278",1
"Q12830_IDR_1050_1794",0.117792220085886
"Q12830_IDR_1_222",0.124252284569955
"Q12830_IDR_1972_2010",0.132752470579995
"Q12830_IDR_2014_2113",0.142397858908153
"Q12830_IDR_2120_2294",0.228030490340288
"Q12830_IDR_2328_2863",0.1344620035793
"Q12830_IDR_562_776",0.120312671936424
"Q12834_IDR_1_107",1
"Q12837_IDR_1_253",1
"Q12887_IDR_1_49",0.516027844239963
"Q12887_IDR_63_138",0.483972155760037
"Q12888_IDR_1604_1714",0.518740340002523
"Q12888_IDR_26_1485",0.481259659997477
"Q12889_IDR_386_441",0.49048580099528
"Q12889_IDR_469_590",0.50951419900472
"Q12893_IDR_296_351",1
"Q12901_IDR_60_156",1
"Q12904_IDR_83_147",1
"Q12905_IDR_356_390",1
"Q12906_IDR_340_407",0.154867057893894
"Q12906_IDR_470_517",0.152568180675225
"Q12906_IDR_54_84",0.151375555130666
"Q12906_IDR_591_894",0.541189206300216
"Q12907_IDR_281_356",1
"Q12908_IDR_316_348",1
"Q12918_IDR_16_88",1
"Q12923_IDR_182_305",0.140004749584207
"Q12923_IDR_414_508",0.138309533266921
"Q12926_IDR_1_36",1
"Q12950_IDR_190_439",0.54697560407581
"Q12951_IDR_210_336",1
"Q12952_IDR_135_304",1
"Q12955_IDR_1_41",0.521344151681866
"Q12955_IDR_1439_4377",0.478655848318134
"Q12959_IDR_141_190",0.340344491294874
"Q12959_IDR_65_139",0.334987146925313
"Q12959_IDR_661_695",0.324668361779813
"Q12965_IDR_927_1050",1
"Q12967_IDR_252_364",0.456901151150575
"Q12967_IDR_648_788",0.543098848849425
"Q12968_IDR_1045_1075",0.339188419087208
"Q12968_IDR_56_383",0.335511558245858
"Q12968_IDR_702_1011",0.325300022666934
"Q12972_IDR_130_351",1
"Q12979_IDR_27_86",1
"Q12980_IDR_32_63",0.459611800286645
"Q12980_IDR_417_483",0.540388199713355
"Q12981_IDR_114_145",1
"Q12982_IDR_1_125",1
"Q13023_IDR_2116_2319",0.164778887683965
"Q13029_IDR_1194_1691",0.506222484020654
"Q13029_IDR_154_1192",0.493777515979346
"Q13033_IDR_1_69",0.510983638886849
"Q13033_IDR_81_420",0.489016361113151
"Q13042_IDR_540_620",1
"Q13043_IDR_303_435",1
"Q13045_IDR_405_442",0.525134114069752
"Q13045_IDR_947_977",0.474865885930248
"Q13061_IDR_77_683",1
"Q13064_IDR_1_240",1
"Q13065_IDR_1_117",1
"Q13127_IDR_20_155",0.513987389189775
"Q13127_IDR_411_1054",0.486012610810225
"Q13129_IDR_1_45",0.146788073933606
"Q13129_IDR_1554_1589",0.14786115104362
"Q13129_IDR_1593_1777",0.140449416171515
"Q13129_IDR_1779_1839",0.139240003800992
"Q13129_IDR_483_581",0.140066566717279
"Q13129_IDR_593_672",0.143511011290244
"Q13129_IDR_804_1552",0.142083777042744
"Q13131_IDR_350_404",0.503501748196171
"Q13131_IDR_479_540",0.496498251803829
"Q13201_IDR_978_1061",0.318517615487902
"Q13202_IDR_304_525",0.522067755924792
"Q13202_IDR_528_614",0.477932244075208
"Q13203_IDR_1_68",1
"Q13206_IDR_1_43",0.366541234422806
"Q13206_IDR_507_689",0.318862648211295
"Q13206_IDR_691_857",0.314596117365898
"Q13207_IDR_1_102",0.502009944086098
"Q13207_IDR_270_712",0.497990055913902
"Q13214_IDR_668_749",1
"Q13283_IDR_140_335",0.445049914363491
"Q13283_IDR_416_466",0.554950085636509
"Q13285_IDR_79_174",1
"Q13286_IDR_1_31",0.504667371591962
"Q13286_IDR_234_268",0.495332628408038
"Q13291_IDR_262_301",1
"Q13304_IDR_1_54",1
"Q13308_IDR_725_780",1
"Q13309_IDR_1_75",1
"Q13310_IDR_439_551",1
"Q13315_IDR_831_884",1
"Q13316_IDR_1_513",1
"Q13319_IDR_10_174",0.50613540671278
"Q13319_IDR_330_360",0.49386459328722
"Q13322_IDR_1_165",0.483475431119304
"Q13322_IDR_413_485",0.516524568880696
"Q13323_IDR_20_61",1
"Q13324_IDR_1_33",1
"Q13330_IDR_342_389",0.339209701064309
"Q13330_IDR_429_649",0.328855681538595
"Q13370_IDR_1074_1112",0.334912091907947
"Q13371_IDR_1_52",1
"Q13387_IDR_1_607",1
"Q13393_IDR_140_170",0.353627887370263
"Q13393_IDR_1_50",0.31426775622167
"Q13393_IDR_500_637",0.332104356408067
"Q13398_IDR_1_112",1
"Q13402_IDR_1059_1127",0.516776002753977
"Q13402_IDR_868_998",0.483223997246024
"Q13405_IDR_1_77",1
"Q13409_IDR_1_205",1
"Q13410_IDR_487_526",1
"Q13415_IDR_177_488",1
"Q13416_IDR_30_237",1
"Q13422_IDR_1_222",0.512926879135353
"Q13422_IDR_230_446",0.487073120864647
"Q13425_IDR_59_110",1
"Q13426_IDR_200_336",1
"Q13427_IDR_179_754",1
"Q13428_IDR_21_1488",1
"Q13444_IDR_686_863",1
"Q13451_IDR_421_457",1
"Q13454_IDR_1_46",1
"Q13459_IDR_1040_1492",0.345131485237827
"Q13459_IDR_1915_2157",0.319625523411507
"Q13459_IDR_708_824",0.335242991350666
"Q13461_IDR_157_319",0.48433494340205
"Q13461_IDR_1_70",0.51566505659795
"Q13464_IDR_1318_1354",0.542401914237608
"Q13464_IDR_968_1115",0.457598085762392
"Q13467_IDR_151_186",0.500007100699473
"Q13467_IDR_541_585",0.499992899300527
"Q13469_IDR_119_160",0.249115193934777
"Q13469_IDR_165_360",0.249250402131562
"Q13469_IDR_37_113",0.247392848924894
"Q13469_IDR_680_891",0.254241555008767
"Q13470_IDR_445_585",1
"Q13472_IDR_757_810",0.21803766909522
"Q13472_IDR_853_894",0.504562203343086
"Q13472_IDR_941_1001",0.277400127561694
"Q13505_IDR_1_149",1
"Q13506_IDR_259_289",0.346291211310598
"Q13506_IDR_311_487",0.3278096950024
"Q13506_IDR_78_251",0.325899093687002
"Q13508_IDR_283_365",1
"Q13515_IDR_1_51",1
"Q13516_IDR_1_134",0.522880423286239
"Q13516_IDR_179_323",0.477119576713761
"Q13519_IDR_71_152",1
"Q13520_IDR_252_282",1
"Q13523_IDR_1_660",1
"Q13530_IDR_354_392",1
"Q13535_IDR_413_452",1
"Q13541_IDR_66_118",1
"Q13542_IDR_1_53",0.532587384059278
"Q13542_IDR_55_120",0.467412615940722
"Q13547_IDR_382_482",1
"Q13554_IDR_317_536",1
"Q13557_IDR_308_358",1
"Q13561_IDR_21_109",0.50014445347635
"Q13601_IDR_1_35",0.48026445833749
"Q13601_IDR_247_381",0.51973554166251
"Q13610_IDR_45_113",1
"Q13613_IDR_1_94",1
"Q13614_IDR_1_73",1
"Q13615_IDR_1064_1101",0.335018077445453
"Q13615_IDR_265_306",0.336964929889288
"Q13615_IDR_581_992",0.328016992665259
"Q13619_IDR_1_40",1
"Q13620_IDR_1_193",1
"Q13769_IDR_302_336",0.502469014322979
"Q13772_IDR_157_203",0.260441883885845
"Q13772_IDR_205_260",0.245284193980294
"Q13772_IDR_262_387",0.247453920474635
"Q13772_IDR_434_486",0.246820001659227
"Q13796_IDR_119_1313",0.535182663088856
"Q13796_IDR_1353_1433",0.464817336911144
"Q13823_IDR_1_33",0.515054868104156
"Q13823_IDR_464_731",0.484945131895844
"Q13825_IDR_1_31",1
"Q14008_IDR_1423_1497",0.130459881596538
"Q14008_IDR_1892_1938",0.127784925612866
"Q14008_IDR_1945_2016",0.13328281775885
"Q14011_IDR_82_172",1
"Q14012_IDR_318_370",1
"Q14028_IDR_1119_1219",0.524791894882428
"Q14028_IDR_1_632",0.475208105117572
"Q14031_IDR_1_1446",1
"Q14050_IDR_1_684",1
"Q14055_IDR_1_689",1
"Q14140_IDR_1_63",0.476861220210905
"Q14140_IDR_78_240",0.523138779789095
"Q14141_IDR_398_434",1
"Q14145_IDR_1_49",1
"Q14147_IDR_698_763",1
"Q14149_IDR_438_827",0.485715662428267
"Q14149_IDR_846_888",0.514284337571733
"Q14151_IDR_1_64",0.347316503456366
"Q14151_IDR_482_948",0.339237616674869
"Q14151_IDR_79_406",0.313445879868765
"Q14152_IDR_784_1382",1
"Q14153_IDR_1_422",1
"Q14154_IDR_146_224",0.488579220780706
"Q14154_IDR_1_66",0.511420779219294
"Q14155_IDR_135_178",0.309358745962091
"Q14155_IDR_578_705",0.386043574806576
"Q14155_IDR_728_774",0.304597679231333
"Q14156_IDR_195_227",0.492730272238193
"Q14156_IDR_686_723",0.507269727761807
"Q14157_IDR_1_69",0.350194688874632
"Q14202_IDR_1_305",0.495981326329049
"Q14202_IDR_754_1060",0.504018673670951
"Q14203_IDR_1025_1089",0.50457547429601
"Q14203_IDR_95_243",0.49542452570399
"Q14207_IDR_72_1411",1
"Q14209_IDR_1_127",0.53090102118931
"Q14209_IDR_308_384",0.46909897881069
"Q14242_IDR_1_364",0.508471059402591
"Q14242_IDR_366_412",0.491528940597409
"Q14244_IDR_1_721",1
"Q14247_IDR_1_38",0.301358893697694
"Q14247_IDR_68_492",0.698641106302306
"Q14249_IDR_1_58",1
"Q14257_IDR_1_37",1
"Q14258_IDR_355_440",1
"Q14289_IDR_1_35",0.488237931785209
"Q14289_IDR_690_877",0.511762068214791
"Q14314_IDR_175_206",0.509669420727461
"Q14314_IDR_94_173",0.490330579272539
"Q14469_IDR_151_271",0.489600766030736
"Q14493_IDR_1_139",0.507375722182371
"Q14493_IDR_202_270",0.492624277817629
"Q14494_IDR_110_612",1
"Q14498_IDR_1_144",1
"Q14500_IDR_1_42",0.603445568629166
"Q14500_IDR_366_433",0.396554431370834
"Q14511_IDR_560_699",0.472013366943877
"Q14511_IDR_66_401",0.527986633056123
"Q14512_IDR_154_205",0.473397443808483
"Q14512_IDR_1_56",0.526602556191518
"Q14515_IDR_1_424",1
"Q14517_IDR_4206_4588",1
"Q14524_IDR_1053_1147",0.245769760188701
"Q14524_IDR_1922_2016",0.18715612960068
"Q14524_IDR_30_62",0.189048781303318
"Q14524_IDR_425_663",0.188507664509534
"Q14524_IDR_992_1041",0.189517664397767
"Q14525_IDR_368_404",1
"Q14526_IDR_152_689",1
"Q14571_IDR_1828_1874",0.332339815849073
"Q14573_IDR_1129_1165",0.25301983259086
"Q14573_IDR_1555_1585",0.256954034021094
"Q14573_IDR_1803_1862",0.240431386002778
"Q14573_IDR_904_959",0.249594747385267
"Q14576_IDR_1_36",1
"Q14582_IDR_1_209",1
"Q14584_IDR_14_185",1
"Q14585_IDR_1_59",1
"Q14587_IDR_1_200",1
"Q14588_IDR_53_147",1
"Q14590_IDR_61_262",1
"Q14592_IDR_56_149",1
"Q14593_IDR_1_33",1
"Q14596_IDR_289_365",0.350383644395737
"Q14596_IDR_482_882",0.30855251864691
"Q14596_IDR_87_147",0.341063836957352
"Q14623_IDR_1_48",1
"Q14671_IDR_781_814",0.192279246917615
"Q14674_IDR_1296_1487",0.547694915862741
"Q14674_IDR_1507_1570",0.452305084137259
"Q14676_IDR_138_1891",1
"Q14677_IDR_147_625",1
"Q14678_IDR_1_48",0.471046991813608
"Q14678_IDR_53_1079",0.528953008186392
"Q14679_IDR_1091_1199",0.267223928466554
"Q14679_IDR_1_117",0.242224776977419
"Q14679_IDR_122_567",0.227402066898756
"Q14679_IDR_947_987",0.26314922765727
"Q14680_IDR_328_560",1
"Q14681_IDR_1_69",1
"Q14684_IDR_230_306",0.296052470964443
"Q14684_IDR_336_683",0.332401940975727
"Q14684_IDR_718_758",0.37154558805983
"Q14686_IDR_1_41",0.483023351337194
"Q14686_IDR_142_2063",0.516976648662806
"Q14687_IDR_1_1120",1
"Q14689_IDR_1_280",1
"Q14789_IDR_2844_2890",0.130520390000237
"Q14789_IDR_2951_3259",0.12953043456992
"Q14790_IDR_182_221",1
"Q147U1_IDR_53_168",1
"Q147X3_IDR_1_209",1
"Q14802_IDR_1_54",1
"Q14807_IDR_1_40",0.502766528059246
"Q14807_IDR_375_581",0.497233471940754
"Q14814_IDR_73_509",1
"Q14831_IDR_1_37",0.477475704040135
"Q14831_IDR_857_915",0.522524295959864
"Q14832_IDR_834_879",1
"Q14833_IDR_1_37",0.474814216343903
"Q14833_IDR_854_912",0.525185783656097
"Q14839_IDR_1_148",0.247289184681961
"Q14839_IDR_1261_1397",0.246442642346577
"Q14839_IDR_1521_1691",0.249095860423967
"Q14839_IDR_217_368",0.257172312547495
"Q14847_IDR_113_204",1
"Q14978_IDR_61_624",1
"Q14980_IDR_1350_1463",0.141741346160182
"Q14980_IDR_1473_2115",0.145785776287695
"Q14980_IDR_153_284",0.140587034188755
"Q14980_IDR_357_412",0.145812570969297
"Q14980_IDR_513_552",0.143364324672095
"Q14980_IDR_705_770",0.141816528042328
"Q14980_IDR_815_1324",0.140892419679647
"Q14990_IDR_1_47",0.327955093398272
"Q14990_IDR_203_250",0.334399924215369
"Q14990_IDR_80_121",0.337644982386359
"Q14993_IDR_244_1142",1
"Q14999_IDR_1331_1384",0.3088892852206
"Q14999_IDR_316_356",0.359687823897387
"Q14999_IDR_574_624",0.331422890882013
"Q149M9_IDR_1529_1564",1
"Q149N8_IDR_1_87",0.497368570111239
"Q14D33_IDR_158_246",0.198782979757104
"Q14D33_IDR_250_289",0.205382325537138
"Q14D33_IDR_291_326",0.199037947893427
"Q14D33_IDR_332_371",0.189710091766412
"Q14D33_IDR_376_536",0.207086655045919
"Q14DG7_IDR_792_938",0.487635245063271
"Q14DG7_IDR_951_1032",0.512364754936729
"Q15003_IDR_184_237",0.166601775589067
"Q15003_IDR_1_98",0.172364169686072
"Q15003_IDR_328_363",0.16370352463938
"Q15003_IDR_377_413",0.169695289656717
"Q15003_IDR_449_483",0.16669748552169
"Q15003_IDR_533_618",0.160937754907072
"Q15004_IDR_1_60",0.533054468361522
"Q15004_IDR_71_111",0.466945531638478
"Q15005_IDR_1_38",1
"Q15007_IDR_192_396",1
"Q15011_IDR_199_252",0.330311503861908
"Q15011_IDR_314_362",0.316565236413991
"Q15011_IDR_90_133",0.353123259724101
"Q15035_IDR_322_370",1
"Q15036_IDR_389_455",1
"Q15042_IDR_530_617",1
"Q15043_IDR_248_327",1
"Q15046_IDR_1_69",1
"Q15047_IDR_108_189",0.319464854492582
"Q15047_IDR_437_563",0.365426657039414
"Q15047_IDR_848_1195",0.315108488468003
"Q15049_IDR_1_42",1
"Q15050_IDR_164_269",0.433386980825398
"Q15050_IDR_277_365",0.566613019174602
"Q15052_IDR_109_148",0.474854835089519
"Q15052_IDR_549_649",0.525145164910481
"Q15054_IDR_125_466",1
"Q15056_IDR_118_248",0.653749188207276
"Q15056_IDR_1_34",0.346250811792724
"Q15057_IDR_516_601",1
"Q15058_IDR_1_350",0.495898144616552
"Q15058_IDR_1587_1619",0.504101855383448
"Q15059_IDR_1_34",0.245603634380097
"Q15149_IDR_2741_2785",0.480928351809109
"Q15149_IDR_99_176",0.519071648190891
"Q15172_IDR_1_52",1
"Q15173_IDR_1_58",1
"Q15185_IDR_129_160",1
"Q15198_IDR_1_62",1
"Q15223_IDR_380_489",1
"Q15233_IDR_1_56",0.334360313720051
"Q15233_IDR_305_389",0.322841784876665
"Q15233_IDR_401_471",0.342797901403284
"Q15256_IDR_253_337",0.514759256612064
"Q15256_IDR_48_82",0.485240743387936
"Q15262_IDR_731_843",1
"Q15269_IDR_227_264",0.506668898624665
"Q15269_IDR_880_919",0.493331101375335
"Q15276_IDR_31_533",0.496725835409682
"Q15276_IDR_627_682",0.503274164590318
"Q15287_IDR_1_158",0.525100030341539
"Q15287_IDR_243_305",0.474899969658461
"Q15291_IDR_342_398",0.471485040566991
"Q15390_IDR_284_333",0.512082238328794
"Q15390_IDR_87_235",0.487917761671206
"Q15397_IDR_1_129",1
"Q15398_IDR_1_117",0.238188445377071
"Q15398_IDR_127_427",0.251959901076543
"Q15398_IDR_539_606",0.266882984425639
"Q15398_IDR_621_796",0.242968669120746
"Q15406_IDR_132_276",0.495195171586979
"Q15406_IDR_1_55",0.504804828413021
"Q15413_IDR_1759_1790",0.163392160343806
"Q15413_IDR_1912_1950",0.160847000203036
"Q15413_IDR_3322_3359",0.164281934752625
"Q15413_IDR_4096_4146",0.158983528764123
"Q15413_IDR_4175_4226",0.195470400529423
"Q15413_IDR_4228_4385",0.157024975406986
"Q15415_IDR_69_496",1
"Q15418_IDR_704_735",1
"Q15424_IDR_481_910",0.529868281321589
"Q15424_IDR_79_404",0.470131718678411
"Q15427_IDR_182_424",1
"Q15526_IDR_1_60",1
"Q15528_IDR_137_200",1
"Q15532_IDR_1_418",1
"Q15542_IDR_107_202",0.328675119488917
"Q15542_IDR_1_100",0.332255095495627
"Q15542_IDR_359_424",0.339069785015455
"Q15544_IDR_1_99",1
"Q15545_IDR_185_282",1
"Q15554_IDR_1_86",0.524711265029943
"Q15554_IDR_290_488",0.475288734970057
"Q15555_IDR_173_240",1
"Q15560_IDR_79_131",1
"Q15561_IDR_119_156",0.507951347187867
"Q15561_IDR_1_40",0.492048652812133
"Q15562_IDR_1_41",1
"Q15569_IDR_1_44",0.326389479746919
"Q15569_IDR_319_566",0.329192527613498
"Q15569_IDR_588_626",0.344417992639583
"Q15572_IDR_603_731",0.409996787957842
"Q15572_IDR_735_869",0.590003212042158
"Q15648_IDR_519_1581",1
"Q15649_IDR_39_85",1
"Q15650_IDR_74_149",1
"Q15651_IDR_1_99",1
"Q15652_IDR_1310_1709",0.15842191887338
"Q15652_IDR_1936_2070",0.134410930074644
"Q15652_IDR_2073_2144",0.142107680061382
"Q15652_IDR_252_704",0.131474826115671
"Q15652_IDR_716_797",0.13313106093262
