"","GO0031981_nuclear_lumen"
"A4D1E1_IDR_30_470",0.42118789741792
"A4D1E1_IDR_485_1245",0.57881210258208
"A4D1E9_IDR_351_387",1
"A4D1F6_IDR_1_52",1
"A4D1P6_IDR_246_331",1
"A4D1S0_IDR_1_281",1
"A4D1U4_IDR_1_74",1
"A4D256_IDR_349_447",1
"A4FU69_IDR_1_114",0.445435133161947
"A4FU69_IDR_430_806",0.554564866838053
"A4GXA9_IDR_1_63",1
"A4IF30_IDR_1_162",0.500609533779652
"A4IF30_IDR_489_521",0.499390466220348
"A4QMS7_IDR_1_44",1
"A4UGR9_IDR_1_314",0.233465351356494
"A4UGR9_IDR_1453_1487",0.233188532244044
"A4UGR9_IDR_1523_1573",0.234525195063883
"A4UGR9_IDR_1577_3374",0.29882092133558
"A5D8V6_IDR_141_346",1
"A5D8V7_IDR_1_74",0.244558445129671
"A5D8V7_IDR_296_347",0.307240151759081
"A5D8V7_IDR_549_595",0.448201403111248
"A5LHX3_IDR_253_300",1
"A5PKW4_IDR_1_553",0.450734780924723
"A5PKW4_IDR_980_1024",0.549265219075277
"A5PL33_IDR_1_1030",1
"A5PLK6_IDR_1035_1076",0.25778513887107
"A5PLK6_IDR_262_344",0.27932207615248
"A5PLK6_IDR_608_642",0.235731264654889
"A5PLK6_IDR_825_857",0.227161520321562
"A5PLL1_IDR_173_514",1
"A5PLL7_IDR_1_31",1
"A5PLN7_IDR_18_265",0.492237530870947
"A5PLN7_IDR_482_773",0.507762469129054
"A5X5Y0_IDR_363_401",1
"A6NCC3_IDR_1_121",0.406297117776688
"A6NCC3_IDR_182_215",0.295504941738183
"A6NCC3_IDR_280_609",0.298197940485129
"A6NCI4_IDR_1_68",0.420940994025922
"A6NCI4_IDR_725_818",0.579059005974078
"A6NCI8_IDR_1_149",0.287172272076245
"A6NCI8_IDR_151_212",0.31671009621221
"A6NCI8_IDR_216_906",0.396117631711545
"A6NCL1_IDR_129_288",1
"A6NCL2_IDR_1_38",1
"A6NCL7_IDR_260_310",0.313140192813277
"A6NCL7_IDR_313_494",0.336140961693107
"A6NCL7_IDR_6_38",0.350718845493616
"A6NCM1_IDR_334_381",1
"A6NCQ9_IDR_83_141",1
"A6NCS4_IDR_1_134",1
"A6NCS6_IDR_232_295",0.466248258404063
"A6NCS6_IDR_61_100",0.533751741595937
"A6NCW0_IDR_1_56",0.309570774815022
"A6NCW0_IDR_379_463",0.31694732130959
"A6NCW0_IDR_470_528",0.373481903875389
"A6NCW7_IDR_1_56",0.303512471151041
"A6NCW7_IDR_379_448",0.324851651569999
"A6NCW7_IDR_471_525",0.37163587727896
"A6ND36_IDR_311_430",0.314523768831849
"A6ND36_IDR_433_823",0.342774104927489
"A6ND36_IDR_76_110",0.342702126240662
"A6NDA9_IDR_494_550",1
"A6NDB9_IDR_1_673",1
"A6NDD5_IDR_1_156",0.500439182017324
"A6NDY2_IDR_1_464",1
"A6NDZ8_IDR_1_158",1
"A6NE01_IDR_207_239",0.278788874347423
"A6NE01_IDR_291_330",0.306395246472437
"A6NE01_IDR_332_2102",0.414815879180141
"A6NE21_IDR_1_464",1
"A6NE52_IDR_1091_1164",0.365316435992096
"A6NE52_IDR_1362_1435",0.315694496004063
"A6NE52_IDR_898_941",0.318989068003841
"A6NE82_IDR_1_158",1
"A6NEE1_IDR_254_287",0.538015938047492
"A6NEE1_IDR_413_478",0.461984061952508
"A6NEH6_IDR_1_125",1
"A6NEL2_IDR_728_793",0.527838631745353
"A6NEL2_IDR_79_589",0.472161368254647
"A6NEN9_IDR_115_183",1
"A6NEQ0_IDR_69_496",1
"A6NEQ2_IDR_1_66",0.312583423503362
"A6NEQ2_IDR_294_368",0.297686441237203
"A6NEQ2_IDR_74_282",0.389730135259435
"A6NEV1_IDR_108_266",0.353854607210211
"A6NEV1_IDR_1_53",0.646145392789789
"A6NEW6_IDR_1_464",1
"A6NF34_IDR_349_425",0.485438987034219
"A6NF34_IDR_516_631",0.514561012965781
"A6NF83_IDR_1_97",1
"A6NFA0_IDR_122_258",0.447961077005112
"A6NFA0_IDR_269_338",0.552038922994888
"A6NFI3_IDR_636_683",0.175735124545902
"A6NFI3_IDR_938_970",0.190946232176854
"A6NFK2_IDR_1_111",1
"A6NFN3_IDR_1_100",1
"A6NFN9_IDR_359_442",1
"A6NFQ7_IDR_70_107",1
"A6NFX1_IDR_1_36",1
"A6NFY7_IDR_77_115",1
"A6NFZ4_IDR_1_60",1
"A6NGA9_IDR_219_273",1
"A6NGB7_IDR_1_58",0.457663209366591
"A6NGB7_IDR_179_265",0.542336790633409
"A6NGB9_IDR_1_483",1
"A6NGC4_IDR_228_264",1
"A6NGD5_IDR_124_351",0.570136711790321
"A6NGD5_IDR_1_39",0.429863288209679
"A6NGE4_IDR_1_137",0.591324679815529
"A6NGE4_IDR_560_600",0.408675320184471
"A6NGG8_IDR_1_171",0.455544993819581
"A6NGG8_IDR_332_1256",0.544455006180419
"A6NGQ2_IDR_1_32",1
"A6NGR9_IDR_30_90",1
"A6NGS2_IDR_79_130",1
"A6NGY1_IDR_1_173",0.596657360328984
"A6NGY1_IDR_250_282",0.403342639671016
"A6NGY3_IDR_1_54",1
"A6NHJ4_IDR_1_229",1
"A6NHN0_IDR_1_342",1
"A6NI87_IDR_1_53",0.440321043894454
"A6NI87_IDR_202_242",0.559678956105546
"A6NIH7_IDR_1_54",1
"A6NIK2_IDR_228_292",1
"A6NIN4_IDR_110_147",1
"A6NIR3_IDR_103_147",0.307735783858809
"A6NIR3_IDR_170_277",0.370534657163275
"A6NIR3_IDR_346_407",0.321729558977916
"A6NIX2_IDR_1_197",1
"A6NIY4_IDR_1_166",1
"A6NJ08_IDR_1_156",1
"A6NJ46_IDR_1_59",0.267861140420662
"A6NJ46_IDR_190_241",0.428029795354147
"A6NJ46_IDR_92_145",0.304109064225191
"A6NJ64_IDR_73_397",1
"A6NJB7_IDR_1_57",0.381770862918194
"A6NJB7_IDR_194_265",0.31242322555194
"A6NJB7_IDR_92_142",0.305805911529866
"A6NJG2_IDR_1_107",0.519401987984102
"A6NJG2_IDR_242_315",0.480598012015898
"A6NJG6_IDR_1_315",1
"A6NJI1_IDR_1_68",1
"A6NJI9_IDR_197_227",1
"A6NJJ6_IDR_1_81",1
"A6NJL1_IDR_126_350",0.559120631731408
"A6NJL1_IDR_1_39",0.440879368268592
"A6NJQ4_IDR_1_464",1
"A6NJT0_IDR_1_531",1
"A6NK89_IDR_133_408",0.335696363104735
"A6NK89_IDR_41_80",0.350013523937627
"A6NK89_IDR_438_499",0.314290112957638
"A6NKB5_IDR_1878_2137",0.413655911889924
"A6NKB5_IDR_733_803",0.303095114472073
"A6NKB5_IDR_93_695",0.283248973638003
"A6NKC0_IDR_1_464",1
"A6NKC9_IDR_145_451",1
"A6NKD2_IDR_1_105",1
"A6NKD9_IDR_153_378",0.51468975918592
"A6NKD9_IDR_38_147",0.48531024081408
"A6NKF2_IDR_1_95",0.517894427968586
"A6NKF2_IDR_220_362",0.482105572031414
"A6NKF7_IDR_1_57",0.508188821072651
"A6NKF7_IDR_59_95",0.49181117892735
"A6NKG5_IDR_1_188",0.510441583605419
"A6NKG5_IDR_1252_1282",0.489558416394581
"A6NKL6_IDR_1_37",0.37568285459491
"A6NKL6_IDR_212_593",0.291680956836551
"A6NKL6_IDR_79_147",0.332636188568539
"A6NKN8_IDR_1_68",1
"A6NKP2_IDR_1_32",1
"A6NKU9_IDR_1_383",1
"A6NKW6_IDR_94_150",1
"A6NL88_IDR_119_538",0.53109962796093
"A6NLW8_IDR_155_204",0.493376473343816
"A6NLW8_IDR_69_102",0.506623526656184
"A6NLX3_IDR_1_79",1
"A6NLX4_IDR_107_147",1
"A6NM10_IDR_248_295",1
"A6NM11_IDR_1_1457",0.347602247237891
"A6NM11_IDR_1529_1623",0.309197875593861
"A6NM11_IDR_1658_1700",0.343199877168248
"A6NM28_IDR_67_150",1
"A6NM62_IDR_236_305",0.273012943006729
"A6NM62_IDR_321_355",0.300909756006144
"A6NM62_IDR_360_1247",0.426077300987126
"A6NMA1_IDR_35_69",1
"A6NMB9_IDR_100_366",1
"A6NMD0_IDR_1_133",1
"A6NMD2_IDR_1_125",0.414131685178742
"A6NMD2_IDR_182_220",0.286806457834755
"A6NMD2_IDR_276_609",0.299061856986504
"A6NMK8_IDR_1_407",0.462544764940299
"A6NMK8_IDR_482_535",0.537455235059701
"A6NMN3_IDR_1_101",0.323526487298533
"A6NMN3_IDR_152_185",0.304744132711184
"A6NMN3_IDR_246_283",0.371729379990282
"A6NMS7_IDR_1047_1138",0.184519163980471
"A6NMS7_IDR_1147_1456",0.288257257869265
"A6NNJ1_IDR_1_464",1
"A6NNL0_IDR_1_522",0.421302681403755
"A6NNL0_IDR_525_878",0.578697318596245
"A6NNM3_IDR_1199_1449",0.225862578978519
"A6NNM3_IDR_209_380",0.256414820208201
"A6NNM3_IDR_681_828",0.2582652519434
"A6NNM3_IDR_90_191",0.259457348869881
"A6NNM8_IDR_1_84",0.317184331295452
"A6NNM8_IDR_431_477",0.237882117397329
"A6NNM8_IDR_496_723",0.224819146420865
"A6NNM8_IDR_725_774",0.220114404886354
"A6NNP5_IDR_155_214",1
"A6NNT2_IDR_1029_1141",0.431140876293049
"A6NNT2_IDR_39_700",0.568859123706951
"A6NNW6_IDR_178_219",0.641703535292171
"A6NNW6_IDR_587_625",0.358296464707829
"A6NP61_IDR_107_218",1
"A6PVL3_IDR_82_124",1
"A6PVS8_IDR_263_414",1
"A6PVY3_IDR_112_158",1
"A6QL63_IDR_1_46",0.313674149363567
"A6QL63_IDR_258_342",0.352167211602315
"A6QL63_IDR_387_418",0.334158639034118
"A6XGL0_IDR_1_58",1
"A7XYQ1_IDR_272_873",0.261628010951635
"A7XYQ1_IDR_49_180",0.233723514213903
"A8CG34_IDR_1_64",0.36482935782649
"A8CG34_IDR_70_1229",0.63517064217351
"A8K0R7_IDR_1_349",0.540577917126255
"A8K0R7_IDR_450_726",0.459422082873745
"A8K0Z3_IDR_371_465",0.506017307388663
"A8K0Z3_IDR_97_368",0.493982692611337
"A8K5M9_IDR_1_142",1
"A8K830_IDR_1_63",1
"A8K855_IDR_184_263",1
"A8K8P3_IDR_1_74",0.548333541625506
"A8K8P3_IDR_933_1149",0.451666458374494
"A8K8V0_IDR_82_170",1
"A8K979_IDR_242_412",0.445555893405324
"A8K979_IDR_416_549",0.554444106594676
"A8MPX8_IDR_14_55",0.488386810255084
"A8MPX8_IDR_300_348",0.231251181085806
"A8MPX8_IDR_518_588",0.28036200865911
"A8MPY1_IDR_1_58",0.403014669441
"A8MPY1_IDR_392_430",0.596985330559
"A8MQ03_IDR_1_101",1
"A8MT70_IDR_397_598",0.255040614178323
"A8MT70_IDR_601_716",0.24091414128068
"A8MT70_IDR_747_785",0.268238699902187
"A8MTA8_IDR_1_166",1
"A8MTJ6_IDR_1_127",0.450371222532015
"A8MTJ6_IDR_231_382",0.549628777467985
"A8MTL3_IDR_114_300",1
"A8MTQ0_IDR_1_78",0.446130802912267
"A8MTQ0_IDR_208_251",0.553869197087733
"A8MTY0_IDR_57_197",1
"A8MTY7_IDR_1_169",1
"A8MTZ7_IDR_145_207",0.283415704524194
"A8MTZ7_IDR_1_75",0.258510310777587
"A8MTZ7_IDR_227_269",0.458073984698219
"A8MU46_IDR_1_376",1
"A8MU93_IDR_1_118",1
"A8MUK1_IDR_1_54",0.31291081552238
"A8MUK1_IDR_379_462",0.316918116657538
"A8MUK1_IDR_470_528",0.370171067820082
"A8MUX0_IDR_1_517",1
"A8MUZ8_IDR_57_170",1
"A8MV65_IDR_113_326",0.45841948759392
"A8MV65_IDR_15_79",0.54158051240608
"A8MVA2_IDR_1_152",1
"A8MVS5_IDR_182_230",1
"A8MVW0_IDR_342_653",0.433963688583365
"A8MVW0_IDR_659_826",0.566036311416635
"A8MW92_IDR_138_677",0.652602359922472
"A8MW92_IDR_809_924",0.347397640077528
"A8MXT2_IDR_1_105",1
"A8MXV6_IDR_1_196",1
"A8MXY4_IDR_57_143",1
"A8MXZ1_IDR_1_464",1
"A8MXZ3_IDR_1_250",1
"A8MYA2_IDR_1_482",1
"A8MYU2_IDR_1046_1149",0.51953305023319
"A8MYU2_IDR_632_682",0.48046694976681
"A8MYZ0_IDR_1_91",1
"A8MYZ6_IDR_171_436",0.4444601397994
"A8MYZ6_IDR_1_86",0.5555398602006
"A8MZ36_IDR_97_187",1
"A8MZ59_IDR_28_122",1
"A8MZA4_IDR_1_110",0.545125236893205
"A8MZA4_IDR_147_401",0.454874763106795
"A8MZG2_IDR_1_86",0.446815248800731
"A8MZG2_IDR_89_182",0.553184751199269
"A8TX70_IDR_1474_1692",0.512396744517442
"A8TX70_IDR_2584_2615",0.487603255482558
"A9QM74_IDR_15_66",1
"B0FP48_IDR_215_263",1
"B0YJ81_IDR_1_67",1
"B1AJZ9_IDR_100_352",0.190220603034666
"B1AJZ9_IDR_1060_1279",0.194119652353503
"B1AJZ9_IDR_1356_1412",0.222371581745739
"B1AJZ9_IDR_590_699",0.193397091316267
"B1AJZ9_IDR_921_1001",0.199891071549826
"B1AK53_IDR_331_362",0.50187091316034
"B1ANS9_IDR_1030_1081",1
"B1ATL7_IDR_1_163",1
"B2RC85_IDR_646_758",0.432831870927948
"B2RC85_IDR_779_870",0.567168129072052
"B2RNN3_IDR_15_196",1
"B2RTY4_IDR_1132_1843",0.443225441308289
"B2RTY4_IDR_2278_2531",0.299400465503805
"B2RTY4_IDR_739_823",0.257374093187906
"B2RU33_IDR_361_524",1
"B2RXF0_IDR_1_48",0.499802724936003
"B2RXF0_IDR_184_235",0.500197275063997
"B2RXF5_IDR_120_290",1
"B2RXH2_IDR_343_506",1
"B2RXH4_IDR_118_370",0.60282845578237
"B2RXH4_IDR_374_463",0.39717154421763
"B2RXH8_IDR_86_293",1
"B3KS81_IDR_1_715",1
"B3KU38_IDR_1_55",0.474609737874502
"B3KU38_IDR_63_486",0.525390262125498
"B4DJY2_IDR_1_31",1
"B4DS77_IDR_112_155",0.514326936109873
"B4DS77_IDR_159_423",0.485673063890127
"B4DU55_IDR_68_202",1
"B5ME19_IDR_1_47",0.244337938692776
"B5ME19_IDR_162_301",0.512621879781641
"B5ME19_IDR_880_914",0.243040181525583
"B7U540_IDR_1_42",0.479365772058103
"C9J069_IDR_1_659",0.523025600606933
"C9J069_IDR_826_869",0.476974399393067
"C9J302_IDR_136_202",1
"Q6NX49_IDR_67_221",1
"Q6NXP0_IDR_148_179",0.469297942492172
"Q6NXP0_IDR_270_350",0.530702057507828
"Q6NXP2_IDR_179_280",1
"Q6NXS1_IDR_1_205",1
"Q6NXT1_IDR_1_59",1
"Q6NZ36_IDR_46_145",0.494756342912805
"Q6NZ67_IDR_82_158",1
"Q6NZI2_IDR_1_153",0.407358474512498
"Q6NZI2_IDR_158_390",0.592641525487502
"Q6NZY4_IDR_129_164",0.444369201041568
"Q6NZY4_IDR_371_655",0.555630798958432
"Q6NZY7_IDR_1_31",0.55308040935394
"Q6NZY7_IDR_38_148",0.44691959064606
"Q6P047_IDR_166_211",0.422685168068758
"Q6P047_IDR_239_294",0.577314831931242
"Q6P050_IDR_208_247",1
"Q6P087_IDR_30_61",1
"Q6P0N0_IDR_276_372",0.228367083880902
"Q6P0N0_IDR_480_1132",0.526943898591137
"Q6P0N0_IDR_98_238",0.24468901752796
"Q6P0Q8_IDR_1193_1789",0.426092742276833
"Q6P0Q8_IDR_1_317",0.281017265972025
"Q6P0Q8_IDR_815_1097",0.292889991751142
"Q6P158_IDR_1_94",0.408579896046937
"Q6P158_IDR_431_512",0.290240489601343
"Q6P158_IDR_754_792",0.30117961435172
"Q6P179_IDR_1_51",1
"Q6P1J9_IDR_103_142",0.516257450238824
"Q6P1J9_IDR_260_356",0.483742549761176
"Q6P1L5_IDR_1_354",0.498326992741325
"Q6P1L5_IDR_359_589",0.501673007258675
"Q6P1L6_IDR_1_59",0.529645688262252
"Q6P1L6_IDR_77_237",0.470354311737748
"Q6P1M3_IDR_635_708",0.544308919793213
"Q6P1M3_IDR_938_1020",0.455691080206787
"Q6P1W5_IDR_1_49",0.356188729849365
"Q6P1W5_IDR_516_558",0.342101953348447
"Q6P1W5_IDR_75_472",0.301709316802188
"Q6P1X5_IDR_991_1199",1
"Q6P1X6_IDR_1_36",1
"Q6P280_IDR_1_46",0.468255565287004
"Q6P280_IDR_49_169",0.531744434712997
"Q6P2C0_IDR_238_268",1
"Q6P2C8_IDR_101_155",1
"Q6P2D0_IDR_23_133",1
"Q6P2D8_IDR_435_608",0.510792949598444
"Q6P2D8_IDR_45_81",0.489207050401556
"Q6P2E9_IDR_1226_1258",0.311300207881611
"Q6P2E9_IDR_24_70",0.313506920501077
"Q6P2E9_IDR_528_965",0.375192871617312
"Q6P2H3_IDR_1_327",0.213873773733429
"Q6P2H3_IDR_350_394",0.251365193841042
"Q6P2H3_IDR_531_572",0.270225547524225
"Q6P2H3_IDR_596_666",0.264535484901305
"Q6P387_IDR_108_162",0.157856176226022
"Q6P387_IDR_1_42",0.156712050591915
"Q6P387_IDR_176_213",0.149591039459108
"Q6P387_IDR_253_292",0.154097332489228
"Q6P387_IDR_329_365",0.168177952388472
"Q6P387_IDR_48_105",0.213565448845255
"Q6P3R8_IDR_279_655",0.619576830700042
"Q6P3R8_IDR_672_708",0.380423169299958
"Q6P3S1_IDR_449_775",1
"Q6P3S6_IDR_1_43",0.497689157691668
"Q6P4D5_IDR_1_174",1
"Q6P4E1_IDR_1_436",1
"Q6P4F1_IDR_1_74",1
"Q6P4F2_IDR_1_66",1
"Q6P4F7_IDR_254_810",0.642550591444672
"Q6P4F7_IDR_817_947",0.357449408555328
"Q6P4H8_IDR_1_32",1
"Q6P4Q7_IDR_1_40",0.319216609202308
"Q6P4Q7_IDR_648_688",0.342316408457938
"Q6P4Q7_IDR_727_775",0.338466982339754
"Q6P4R8_IDR_202_369",0.658285399491491
"Q6P4R8_IDR_654_1299",0.341714600508509
"Q6P531_IDR_1_99",1
"Q6P582_IDR_82_158",1
"Q6P5Q4_IDR_28_72",0.222382851711257
"Q6P5Q4_IDR_355_519",0.490217930270594
"Q6P5Q4_IDR_76_195",0.287399218018149
"Q6P5S7_IDR_1_38",1
"Q6P5W5_IDR_233_264",0.493320669221603
"Q6P5W5_IDR_426_488",0.506679330778397
"Q6P5X7_IDR_101_244",0.603939491107328
"Q6PCB5_IDR_1_339",0.75187509776652
"Q6PCB5_IDR_696_843",0.24812490223348
"Q6PCB6_IDR_49_84",1
"Q6PCB8_IDR_285_327",1
"Q6PCD5_IDR_1_283",1
"Q6PCT2_IDR_1_36",0.372153712646701
"Q6PCT2_IDR_151_420",0.627846287353299
"Q6PD62_IDR_855_1173",1
"Q6PD74_IDR_177_257",1
"Q6PDB4_IDR_60_183",1
"Q6PEV8_IDR_133_176",0.300144680138569
"Q6PEV8_IDR_264_357",0.440991464565139
"Q6PEV8_IDR_65_102",0.258863855296292
"Q6PEW0_IDR_276_350",1
"Q6PEW1_IDR_227_343",1
"Q6PEX3_IDR_1_189",1
"Q6PEX7_IDR_76_145",1
"Q6PF04_IDR_53_233",1
"Q6PF05_IDR_24_55",1
"Q6PIF6_IDR_1031_1086",0.48824782228586
"Q6PIF6_IDR_876_974",0.51175217771414
"Q6PII3_IDR_1_452",1
"Q6PIJ6_IDR_474_914",1
"Q6PIS1_IDR_1_33",0.494239769910412
"Q6PIS1_IDR_572_610",0.505760230089588
"Q6PIU1_IDR_1_32",1
"Q6PIV2_IDR_70_168",1
"Q6PIW4_IDR_92_373",1
"Q6PIY5_IDR_408_440",1
"Q6PIY7_IDR_1_130",1
"Q6PIZ9_IDR_35_163",1
"Q6PJ21_IDR_17_60",0.399908240548674
"Q6PJ21_IDR_321_355",0.600091759451326
"Q6PJ61_IDR_18_446",1
"Q6PJE2_IDR_53_85",1
"Q6PJF5_IDR_1_366",1
"Q6PJG2_IDR_100_631",0.322991837529367
"Q6PJG2_IDR_1_96",0.240490945780438
"Q6PJG2_IDR_679_714",0.177027619173377
"Q6PJW8_IDR_1_164",0.353859403824912
"Q6PJW8_IDR_237_267",0.326534907057153
"Q6PJW8_IDR_270_601",0.319605689117935
"Q6PK04_IDR_1_193",0.512460944788334
"Q6PK04_IDR_207_289",0.487539055211666
"Q6PK18_IDR_1_34",1
"Q6PK81_IDR_60_146",1
"Q6PKC3_IDR_1_74",0.447118212208012
"Q6PKC3_IDR_934_985",0.552881787791988
"Q6PKG0_IDR_1029_1096",0.22067127132079
"Q6PKG0_IDR_1_354",0.263750078279849
"Q6PKG0_IDR_491_632",0.317975349998773
"Q6PKG0_IDR_725_795",0.197603300400588
"Q6PKX4_IDR_235_331",1
"Q6PL18_IDR_1111_1318",0.297498907665408
"Q6PL18_IDR_1_390",0.481289170936605
"Q6PL18_IDR_732_780",0.221211921397988
"Q6PL24_IDR_1_153",0.492804043002796
"Q6PL24_IDR_228_271",0.507195956997204
"Q6PL45_IDR_1_57",1
"Q6PML9_IDR_71_120",1
"Q6PUV4_IDR_1_134",1
"Q6Q0C0_IDR_1_116",1
"Q6Q4G3_IDR_13_86",1
"Q6Q6R5_IDR_79_116",1
"Q6Q759_IDR_144_208",0.11669176831098
"Q6Q759_IDR_378_419",0.118320104407198
"Q6Q759_IDR_655_761",0.0991630823343442
"Q6QNY1_IDR_1_34",1
"Q6R2W3_IDR_559_595",1
"Q6R327_IDR_1014_1524",0.52913266724978
"Q6R327_IDR_1531_1599",0.47086733275022
"Q6R6M4_IDR_1_57",0.484789644177695
"Q6R6M4_IDR_379_449",0.515210355822305
"Q6RFH5_IDR_324_385",1
"Q6RI45_IDR_1262_1299",0.17008244209453
"Q6RI45_IDR_1439_1802",0.384284612078205
"Q6RI45_IDR_656_916",0.445632945827265
"Q6RSH7_IDR_1_40",1
"Q6RW13_IDR_124_159",1
"Q6S5L8_IDR_21_177",0.474033466034127
"Q6S5L8_IDR_470_511",0.525966533965873
"Q6S9Z5_IDR_1_89",0.327068964812073
"Q6S9Z5_IDR_249_284",0.342761467897918
"Q6S9Z5_IDR_307_364",0.330169567290009
"Q6SA08_IDR_298_328",1
"Q6SJ93_IDR_1_76",0.445846474305376
"Q6SJ93_IDR_273_351",0.554153525694624
"Q6SJ96_IDR_1_195",1
"Q6STE5_IDR_1_105",1
"Q6T310_IDR_202_242",1
"Q6T4P5_IDR_286_396",0.249037118468141
"Q6TFL3_IDR_1049_1082",0.12837005853247
"Q6TFL3_IDR_1149_1182",0.120473922636984
"Q6TFL3_IDR_1223_1326",0.116071065343866
"Q6TFL3_IDR_983_1028",0.129940201935602
"Q6TFL4_IDR_1_38",1
"Q6U7Q0_IDR_1_128",1
"Q6U841_IDR_1_36",0.279048475502291
"Q6U841_IDR_222_317",0.298605714336546
"Q6U841_IDR_57_90",0.422345810161164
"Q6UB35_IDR_1_69",1
"Q6UB98_IDR_1_235",0.301038391976876
"Q6UB98_IDR_301_1831",0.698961608023124
"C9J3V5_IDR_1_63",1
"C9J6K1_IDR_1_46",1
"C9J7I0_IDR_28_81",1
"C9JDP6_IDR_192_229",1
"C9JE40_IDR_1_185",0.485458461115624
"C9JE40_IDR_213_256",0.514541538884376
"C9JFL3_IDR_1_82",1
"C9JH25_IDR_26_57",0.361224359914573
"C9JH25_IDR_623_874",0.298005080369503
"C9JH25_IDR_64_341",0.340770559715924
"C9JI98_IDR_124_176",1
"C9JJH3_IDR_1_60",0.490787791003051
"C9JJH3_IDR_377_528",0.509212208996949
"C9JSJ3_IDR_132_309",0.332915648265289
"C9JSJ3_IDR_332_541",0.349641267566866
"C9JTQ0_IDR_179_218",0.515153273210548
"C9JTQ0_IDR_226_380",0.484846726789452
"C9JUS6_IDR_1_35",0.488166482249351
"C9JUS6_IDR_63_103",0.511833517750649
"C9JVI0_IDR_1_57",0.315760823423811
"C9JVI0_IDR_379_464",0.316161798387326
"C9JVI0_IDR_469_528",0.368077378188863
"C9JVW0_IDR_59_142",1
"C9JXX5_IDR_30_86",1
"D3W0D1_IDR_40_73",1
"D6R901_IDR_1_56",0.314802905434645
"D6R901_IDR_379_452",0.314839980341775
"D6R901_IDR_470_528",0.37035711422358
"D6R9N7_IDR_1_56",0.317186281539533
"D6R9N7_IDR_379_465",0.312332535529515
"D6R9N7_IDR_469_528",0.370481182930952
"D6RA61_IDR_1_57",0.315344529182378
"D6RA61_IDR_379_451",0.315847768195169
"E5RIL1_IDR_215_263",1
"E5RJM6_IDR_1_36",1
"E7ERA6_IDR_1_45",0.557860531994649
"E7ERA6_IDR_166_249",0.442139468005351
"E7ETH6_IDR_108_160",0.329101551637713
"E7ETH6_IDR_173_222",0.34138721195972
"E7ETH6_IDR_61_100",0.329511236402567
"E7EW31_IDR_1_1015",1
"E9PAV3_IDR_1_1948",0.526880572708391
"E9PAV3_IDR_1988_2040",0.473119427291609
"E9PGG2_IDR_189_307",0.49691009499066
"E9PGG2_IDR_315_353",0.50308990500934
"E9PI22_IDR_161_279",0.473485275676741
"E9PI22_IDR_1_74",0.526514724323259
"H3BNL1_IDR_132_184",0.503369660257284
"H3BPF8_IDR_1_120",0.578670136889364
"H3BPF8_IDR_248_595",0.421329863110636
"H3BQB6_IDR_1_260",1
"H3BQL2_IDR_1_130",0.575913525968992
"H3BQL2_IDR_276_599",0.424086474031008
"H3BQW9_IDR_1_95",1
"H3BR10_IDR_1_33",0.478758046983324
"H3BR10_IDR_58_107",0.521241953016676
"H3BSY2_IDR_176_601",0.445072128791153
"H3BSY2_IDR_22_121",0.554927871208846
"H3BTG2_IDR_84_121",1
"H3BU77_IDR_1_48",1
"H3BUK9_IDR_1_90",0.48055048093977
"H3BUK9_IDR_325_492",0.51944951906023
"H3BV12_IDR_1_125",0.577889040704095
"H3BV12_IDR_277_604",0.422110959295905
"H3BV60_IDR_179_288",1
"H7BZ55_IDR_1249_1370",0.475283597421519
"H7BZ55_IDR_1_520",0.524716402578482
"M0QZC1_IDR_116_157",0.322686827766222
"M0QZC1_IDR_159_314",0.331182236383678
"M0QZC1_IDR_1_59",0.3461309358501
"M0R2J8_IDR_1_39",0.191563470582639
"M0R2J8_IDR_1480_1524",0.207573408240199
"M0R2J8_IDR_1550_1603",0.202401451242785
"M0R2J8_IDR_1619_1658",0.198453692375571
"M0R2J8_IDR_61_162",0.200007977558806
"O00110_IDR_33_92",1
"O00116_IDR_1_32",0.530109442629986
"O00116_IDR_48_82",0.469890557370014
"O00139_IDR_556_611",0.474956964737816
"O00139_IDR_65_190",0.525043035262184
"O00141_IDR_61_91",1
"O00142_IDR_1_48",1
"O00144_IDR_1_35",0.305676795133021
"O00144_IDR_145_194",0.381172651068265
"O00144_IDR_547_591",0.313150553798714
"O00148_IDR_1_33",1
"O00151_IDR_90_253",1
"O00154_IDR_1_48",1
"O00155_IDR_325_361",1
"O00160_IDR_923_1043",1
"O00161_IDR_1_149",1
"O00165_IDR_100_199",0.463252463603746
"O00165_IDR_14_60",0.536747536396254
"O00167_IDR_182_265",1
"O00168_IDR_1_92",1
"O00178_IDR_1_60",0.455281695307747
"O00178_IDR_578_669",0.544718304692253
"O00213_IDR_279_364",0.453865631521109
"O00217_IDR_1_35",1
"O00219_IDR_1_78",1
"O00220_IDR_1_119",0.458902729460485
"O00220_IDR_289_352",0.541097270539515
"O00221_IDR_1_242",1
"O00222_IDR_1_33",0.388415554646026
"O00222_IDR_849_908",0.611584445353974
"O00230_IDR_1_39",0.439244739221585
"O00230_IDR_59_92",0.560755260778415
"O00237_IDR_523_605",1
"O00253_IDR_1_83",1
"O00254_IDR_1_36",1
"O00255_IDR_464_615",1
"O00257_IDR_65_529",1
"O00258_IDR_1_35",1
"O00267_IDR_1_132",0.617147436013816
"O00267_IDR_669_702",0.382852563986184
