"","GO0018130_heterocycle_biosynthetic_process"
"O95428_IDR_583_615",0.485485646513037
"O95428_IDR_809_839",0.514514353486963
"O95429_IDR_1_377",1
"O95486_IDR_1_338",1
"O95487_IDR_1_468",0.667937738908395
"O95487_IDR_491_522",0.332062261091605
"O95490_IDR_1105_1404",0.659508861463912
"O95490_IDR_421_454",0.340491138536088
"O95500_IDR_188_232",1
"O95502_IDR_104_287",0.591981200878836
"O95502_IDR_28_85",0.408018799121164
"O95503_IDR_64_355",1
"O95544_IDR_1_71",1
"O95684_IDR_138_393",1
"O95685_IDR_1_98",1
"O95696_IDR_393_440",0.33252317870883
"O95696_IDR_66_114",0.33850227870849
"O95696_IDR_753_924",0.328974542582679
"O95704_IDR_420_465",0.539592391240127
"O95704_IDR_62_107",0.460407608759873
"O95707_IDR_44_84",1
"O95714_IDR_1556_1610",0.207243829720505
"O95714_IDR_960_997",0.197799710009833
"O95810_IDR_1_156",0.570885483273374
"O95810_IDR_162_425",0.429114516726626
"O95813_IDR_1_130",1
"O95817_IDR_500_575",0.37683508179426
"O95817_IDR_53_418",0.62316491820574
"O95819_IDR_307_913",1
"O95822_IDR_1_35",1
"O95831_IDR_26_85",0.34541775780514
"O95831_IDR_513_558",0.351399185476051
"O95831_IDR_87_122",0.303183056718809
"O95905_IDR_495_596",0.473733256371104
"O95907_IDR_198_237",0.512479263366203
"O95907_IDR_438_504",0.487520736633797
"O95922_IDR_387_423",1
"O95926_IDR_1_62",1
"O95931_IDR_65_210",1
"O95935_IDR_1_135",0.473159551620418
"O95935_IDR_313_496",0.526840448379581
"O95936_IDR_1_180",0.299033722308613
"O95936_IDR_183_262",0.252857125826356
"O95936_IDR_460_550",0.214810562584569
"O95936_IDR_558_667",0.233298589280462
"O95944_IDR_133_258",1
"O95947_IDR_19_84",0.475144262816023
"O95947_IDR_273_406",0.524855737183977
"O95948_IDR_1_331",1
"O95972_IDR_1_40",0.499341253620469
"O95972_IDR_251_287",0.500658746379531
"O95976_IDR_178_241",1
"O95977_IDR_330_384",1
"O96017_IDR_498_543",0.482183357911831
"O96018_IDR_1_208",1
"O96020_IDR_1_96",1
"O96028_IDR_1203_1237",0.215824413166519
"O96028_IDR_1_214",0.27052034163128
"O96028_IDR_1329_1365",0.24728551500309
"O96028_IDR_352_665",0.266369730199112
"P00367_IDR_1_61",1
"P00390_IDR_1_60",1
"P00403_IDR_15_51",1
"P00451_IDR_732_1681",1
"P00519_IDR_1_60",0.582659633958881
"P00519_IDR_501_1029",0.417340366041119
"P00533_IDR_985_1126",1
"P00540_IDR_1_39",1
"P00742_IDR_175_228",1
"P00748_IDR_1_34",0.491467510169415
"P00748_IDR_297_366",0.508532489830585
"P00973_IDR_350_391",1
"P01011_IDR_1_44",1
"P01275_IDR_1_56",1
"P01282_IDR_22_82",1
"P01303_IDR_1_32",0.500583074369033
"P01303_IDR_65_96",0.499416925630966
"P01308_IDR_51_88",1
"P01344_IDR_86_180",1
"P01350_IDR_1_101",1
"P01374_IDR_1_62",1
"P01375_IDR_1_85",1
"P01583_IDR_1_32",1
"P01584_IDR_1_38",1
"P01589_IDR_189_272",0.468578987793527
"P01589_IDR_88_118",0.531421012206473
"P01732_IDR_135_173",1
"P01833_IDR_566_738",1
"P02458_IDR_21_53",0.420959235864719
"P02458_IDR_72_1249",0.579040764135281
"P02461_IDR_57_1216",1
"P02462_IDR_1_1429",1
"P02533_IDR_1_100",0.463700865082853
"P02776_IDR_1_35",1
"P02818_IDR_20_68",1
"P03372_IDR_1_44",0.223827248899183
"P03372_IDR_254_307",0.236413106038136
"P03372_IDR_550_595",0.244849827706126
"P03372_IDR_78_180",0.294909817356556
"P03928_IDR_8_49",1
"P03971_IDR_262_297",0.521611026935073
"P03971_IDR_412_458",0.478388973064927
"P04004_IDR_363_397",0.466138180527379
"P04004_IDR_62_151",0.533861819472621
"P04035_IDR_346_441",1
"P04049_IDR_200_337",1
"P04066_IDR_1_32",1
"P04083_IDR_1_34",1
"P04085_IDR_52_89",1
"P04090_IDR_54_162",1
"P04150_IDR_1_287",0.656516628559317
"P04637_IDR_282_324",0.280912004156119
"P04637_IDR_354_393",0.387864342905425
"P04731_IDR_1_33",1
"P04732_IDR_1_40",1
"P04808_IDR_125_163",0.502943815340069
"P04808_IDR_54_91",0.497056184659931
"P04920_IDR_1_319",0.335459384924534
"P04920_IDR_441_503",0.404731881155087
"P04920_IDR_633_672",0.259808733920379
"P04921_IDR_1_128",1
"P05019_IDR_111_195",1
"P05023_IDR_1_34",1
"P05060_IDR_64_560",1
"P05067_IDR_190_290",0.208147996158671
"P05067_IDR_320_391",0.340791260950737
"P05067_IDR_570_679",0.451060742890592
"P05108_IDR_1_43",1
"P05111_IDR_44_78",1
"P05114_IDR_1_100",1
"P05154_IDR_1_39",1
"P06899_IDR_1_36",1
"P07101_IDR_35_98",1
"P07196_IDR_1_81",0.523913482782729
"P07196_IDR_405_543",0.476086517217271
"P07197_IDR_1_107",0.452803643732522
"P07197_IDR_414_916",0.547196356267478
"P07199_IDR_137_167",0.47803543346861
"P07199_IDR_390_538",0.52196456653139
"P07202_IDR_885_933",1
"P07237_IDR_474_508",1
"P08047_IDR_1_68",0.160903271488369
"P08047_IDR_275_448",0.207971576560635
"P08047_IDR_567_597",0.132112868612486
"P08047_IDR_670_748",0.281032001919186
"P08047_IDR_70_100",0.217980281419324
"P08048_IDR_214_246",0.542069436435235
"P08048_IDR_254_404",0.457930563564765
"P08069_IDR_1285_1366",1
"P08123_IDR_23_1129",1
"P08138_IDR_199_231",0.367798897135104
"P08631_IDR_1_77",1
"P08651_IDR_191_230",0.460485241498667
"P08651_IDR_262_485",0.539514758501333
"P08670_IDR_1_89",0.470116659480795
"P08670_IDR_415_446",0.529883340519205
"P08697_IDR_1_74",1
"P08709_IDR_1_31",1
"P08727_IDR_1_47",1
"P08729_IDR_1_46",0.482517520705941
"P08729_IDR_419_469",0.517482479294059
"P09497_IDR_156_188",0.5386122586605
"P09529_IDR_1_54",1
"P09601_IDR_226_272",1
"P09603_IDR_168_554",1
"P09619_IDR_705_793",0.497692377890999
"P09619_IDR_967_1106",0.502307622109001
"P09629_IDR_1_181",1
"P09630_IDR_193_235",0.513028735512337
"P09630_IDR_8_156",0.486971264487663
"P09651_IDR_182_372",1
"P0C6C1_IDR_189_535",1
"P0C7H8_IDR_1_128",1
"P0C7H9_IDR_1_56",0.51205076589978
"P0C7H9_IDR_379_460",0.48794923410022
"P0C7I0_IDR_1_57",0.349189500307247
"P0C7I0_IDR_379_447",0.319508779541427
"P0C7I0_IDR_471_525",0.331301720151326
"P0C7I6_IDR_1_36",0.335471679385744
"P0C7V6_IDR_227_349",0.254125766310994
"P0C7V6_IDR_360_817",0.486148990262376
"P0C7W0_IDR_1_189",1
"P0C7W9_IDR_1_464",1
"P0C7X1_IDR_354_449",1
"P0C7X2_IDR_81_179",1
"P0C851_IDR_1_39",1
"P0C862_IDR_9_195",1
"P0C874_IDR_33_526",0.498082668669223
"P0C874_IDR_534_884",0.501917331330777
"P0C875_IDR_216_324",1
"P0C881_IDR_646_757",0.489310424183105
"P0C881_IDR_785_870",0.510689575816896
"P0CAP1_IDR_149_185",0.318110650383686
"P0CAP1_IDR_37_71",0.359946300291656
"P0CAP1_IDR_407_448",0.321943049324658
"P0CAP2_IDR_1_368",1
"P0CB47_IDR_176_223",0.525389780721273
"P0CB47_IDR_301_393",0.474610219278727
"P0CF97_IDR_1_59",1
"P0CJ79_IDR_18_185",1
"P0CJ92_IDR_1_127",0.496917094186014
"P0CJ92_IDR_279_604",0.503082905813987
"P0CL80_IDR_1_117",1
"P0CL81_IDR_1_117",1
"P0CV98_IDR_1_105",1
"P0CV99_IDR_1_111",1
"P0CW00_IDR_1_105",1
"P0CW01_IDR_1_105",1
"P0CW18_IDR_30_102",0.305050095489987
"P0CW18_IDR_420_472",0.351625512359638
"P0CW18_IDR_571_603",0.343324392150374
"P0CW19_IDR_1_52",1
"P0CW20_IDR_1_52",1
"P0CW24_IDR_332_399",1
"P0CW27_IDR_1_35",0.414860953057494
"P0CW27_IDR_164_439",0.585139046942506
"P0DJ93_IDR_46_91",1
"P0DMB1_IDR_161_279",0.507882734106451
"P0DMB1_IDR_1_74",0.492117265893549
"P0DMB2_IDR_1_74",1
"P0DMP2_IDR_170_228",0.49310748186354
"P0DMP2_IDR_404_446",0.50689251813646
"P0DMQ5_IDR_65_153",1
"P0DMQ9_IDR_1_115",1
"P0DMR1_IDR_192_293",0.465845106140245
"P0DMR1_IDR_89_186",0.534154893859755
"P0DMS9_IDR_177_266",1
"P0DMU7_IDR_1_120",1
"P0DMU8_IDR_1_120",1
"P0DMU9_IDR_1_118",1
"P0DMV0_IDR_1_120",1
"P0DMV1_IDR_1_118",1
"P0DMV2_IDR_1_118",1
"P0DMW4_IDR_1_31",1
"P0DMW5_IDR_1_31",1
"P0DN86_IDR_122_165",1
"P0DPQ3_IDR_1_163",1
"P0DQD5_IDR_343_375",1
"P10071_IDR_1_515",0.451953570351293
"P10071_IDR_584_1580",0.548046429648706
"P10072_IDR_83_232",1
"P10073_IDR_132_266",1
"P10074_IDR_113_290",1
"P10075_IDR_1_204",1
"P10092_IDR_43_83",1
"P10109_IDR_1_63",1
"P10124_IDR_43_158",1
"P10242_IDR_1_37",0.263962801869853
"P10242_IDR_188_479",0.346136905511662
"P10242_IDR_505_600",0.389900292618485
"P10243_IDR_1_32",0.301174786675529
"P10243_IDR_182_567",0.336775876647189
"P10243_IDR_594_710",0.362049336677282
"P10244_IDR_178_658",1
"P10253_IDR_29_79",1
"P10643_IDR_211_241",1
"P10644_IDR_62_94",1
"P10645_IDR_64_433",1
"P10696_IDR_494_532",1
"P10720_IDR_1_38",1
"P10721_IDR_695_759",0.461054744108005
"P10721_IDR_940_976",0.538945255891995
"P10747_IDR_182_220",1
"P10767_IDR_38_71",1
"P10826_IDR_1_81",0.484974251640914
"P10826_IDR_418_455",0.515025748359087
"P10827_IDR_129_159",0.309902825873534
"P10827_IDR_1_41",0.317304528655902
"P10827_IDR_371_490",0.372792645470564
"P10828_IDR_182_213",0.320210274669414
"P10828_IDR_1_95",0.387215685669767
"P10828_IDR_232_262",0.292574039660819
"P10911_IDR_430_494",0.508571655060199
"P10911_IDR_818_894",0.491428344939801
"P10912_IDR_353_482",1
"P11308_IDR_243_299",0.419943540853074
"P11310_IDR_1_34",1
"P11362_IDR_1_32",0.475463938897248
"P11362_IDR_768_822",0.524536061102752
"P11387_IDR_1_202",1
"P11388_IDR_1091_1121",0.4957352416732
"P11388_IDR_1187_1531",0.5042647583268
"P11473_IDR_102_221",1
"P11474_IDR_152_190",0.429475309827355
"P11474_IDR_1_73",0.570524690172645
"P12270_IDR_1141_1200",0.213435723252263
"P12270_IDR_1206_1254",0.152670224911368
"P12270_IDR_1398_2363",0.111234848837341
"P12272_IDR_70_177",1
"P12314_IDR_320_374",1
"P12318_IDR_247_279",1
"P12524_IDR_1_286",1
"P12532_IDR_1_41",1
"P12643_IDR_1_45",1
"P12644_IDR_1_49",1
"P13521_IDR_122_184",0.170007911513888
"P13521_IDR_207_303",0.148487546095003
"P13521_IDR_373_429",0.157624568315251
"P13521_IDR_443_480",0.180887830200697
"P13521_IDR_552_582",0.179638768965895
"P13521_IDR_69_104",0.163353374909267
"P13533_IDR_1908_1939",1
"P13569_IDR_1443_1480",0.585665536202753
"P13569_IDR_646_839",0.414334463797247
"P13591_IDR_763_858",1
"P13945_IDR_368_408",0.33706467396227
"P13994_IDR_257_386",1
"P14061_IDR_290_328",1
"P14136_IDR_1_61",1
"P14138_IDR_177_238",0.476492381987983
"P14138_IDR_17_93",0.523507618012017
"P14209_IDR_1_147",1
"P14210_IDR_1_34",1
"P14314_IDR_204_272",0.496574559805855
"P14314_IDR_278_358",0.503425440194145
"P14316_IDR_116_248",1
"P14317_IDR_1_426",1
"P14384_IDR_399_443",1
"P14410_IDR_1_61",1
"P14416_IDR_219_374",1
"P14543_IDR_285_360",1
"P14598_IDR_285_390",1
"P14923_IDR_1_111",1
"P15036_IDR_1_67",0.502090302103731
"P15036_IDR_313_348",0.497909697896269
"P15056_IDR_102_152",0.338255988952106
"P15056_IDR_1_41",0.354763979472119
"P15056_IDR_302_445",0.306980031575775
"P15144_IDR_37_67",1
"P15169_IDR_421_458",1
"P15170_IDR_1_71",1
"P15172_IDR_1_148",0.627830274683767
"P15172_IDR_166_319",0.372169725316233
"P15173_IDR_137_224",0.528283872749175
"P15173_IDR_1_97",0.471716127250825
"P15260_IDR_314_444",1
"P15291_IDR_61_124",1
"P15311_IDR_353_547",1
"P15863_IDR_223_514",0.767646879731529
"P15880_IDR_1_57",1
"P15882_IDR_138_197",1
"P15884_IDR_1_570",0.686599029284676
"P15884_IDR_626_667",0.313400970715324
"P15907_IDR_1_89",1
"P15918_IDR_1_97",0.502077274756714
"P15918_IDR_218_259",0.497922725243286
"P15923_IDR_1_556",0.603280678965416
"P15923_IDR_612_654",0.396719321034584
"P15924_IDR_630_660",1
"P15927_IDR_1_43",0.510015142028702
"P15927_IDR_172_202",0.489984857971298
"P15976_IDR_1_284",0.661690698328208
"P15976_IDR_288_413",0.338309301671792
"P16070_IDR_149_643",1
"P16112_IDR_679_2281",1
"P16118_IDR_1_37",1
"P16144_IDR_1405_1436",1
"P16150_IDR_1_400",1
"P16410_IDR_192_223",1
"P16415_IDR_45_162",1
"P16455_IDR_177_207",1
"P16471_IDR_346_406",0.477741489619436
"P16471_IDR_409_500",0.522258510380564
"P16499_IDR_821_860",1
"P16519_IDR_600_638",1
"P16591_IDR_386_452",1
"P16860_IDR_1_134",1
"P16871_IDR_1_33",0.467634281305483
"P16871_IDR_316_448",0.532365718694517
"P16885_IDR_1206_1265",1
"P16989_IDR_167_372",0.517818414824951
"P16989_IDR_1_83",0.482181585175049
"P17010_IDR_259_408",1
"P17014_IDR_59_177",1
"P17017_IDR_1_140",1
"P17020_IDR_1_238",1
"P17021_IDR_48_188",1
"P17022_IDR_1_36",0.478967211921336
"P17041_IDR_1_104",1
"P17096_IDR_1_107",1
"P17097_IDR_19_195",1
"P17098_IDR_491_529",0.509233425412653
"P17098_IDR_78_247",0.490766574587347
"P17181_IDR_509_557",1
"P17252_IDR_294_330",1
"P17275_IDR_1_273",1
"P17302_IDR_241_382",1
"P17342_IDR_1_47",1
"P17844_IDR_1_39",0.4323492535179
"P17844_IDR_478_614",0.5676507464821
"P17861_IDR_1_261",1
"P17936_IDR_112_208",1
"P17947_IDR_83_167",1
"P17948_IDR_1163_1292",0.486712499130794
"P17948_IDR_932_989",0.513287500869206
"P17980_IDR_1_34",1
"P18031_IDR_292_401",1
"P18065_IDR_1_79",0.483965130672435
"P19113_IDR_480_617",1
"P19174_IDR_1231_1290",1
"P19235_IDR_1_32",0.510871090167146
"P19235_IDR_340_425",0.489128909832854
"P19237_IDR_129_187",1
"P19338_IDR_1_304",0.433211871011021
"P19338_IDR_649_710",0.566788128988979
"P19404_IDR_1_35",1
"P19419_IDR_90_366",1
"P20073_IDR_1_170",1
"P20138_IDR_265_335",1
"P20226_IDR_1_158",1
"P20248_IDR_1_169",1
"P20265_IDR_1_266",0.602232140012443
"P20265_IDR_408_443",0.397767859987557
"P20290_IDR_1_51",0.533044552742429
"P20290_IDR_171_206",0.466955447257571
"P20309_IDR_266_486",1
"P20333_IDR_202_376",0.490846590058431
"P20333_IDR_390_461",0.509153409941569
"P20339_IDR_184_215",1
"P20849_IDR_248_921",1
"P20908_IDR_1_32",0.423616368995694
"P20908_IDR_241_1604",0.576383631004306
"P20916_IDR_537_591",1
"P20930_IDR_90_4057",1
"P20936_IDR_1_168",1
"P20941_IDR_37_75",1
"P20963_IDR_58_164",1
"P21127_IDR_1_420",1
"P21128_IDR_46_94",1
"P21246_IDR_1_168",1
"P21817_IDR_4249_4538",0.260093319879267
"P21854_IDR_17_121",1
"P21817_IDR_4585_4625",0.230179401295873
"P21860_IDR_981_1317",1
"P21912_IDR_1_36",1
"P21917_IDR_1_32",0.488427767681639
"P21917_IDR_226_349",0.511572232318361
"P21918_IDR_1_38",0.486675901949912
"P21918_IDR_397_477",0.513324098050088
"P21953_IDR_1_67",1
"P22459_IDR_1_170",0.6751051989823
"P22459_IDR_572_653",0.3248948010177
"P22460_IDR_1_116",0.365472934257217
"P22460_IDR_280_315",0.28754640290855
"P22460_IDR_527_613",0.346980662834233
"P22466_IDR_1_33",0.473659501909349
"P22466_IDR_45_79",0.526340498090651
"P22492_IDR_112_207",0.481095199678235
"P22492_IDR_1_40",0.518904800321765
"P22528_IDR_1_89",1
"P22557_IDR_1_85",0.482201048305915
"P22557_IDR_98_136",0.517798951694085
"P22607_IDR_1_44",0.449766946245389
"P22607_IDR_763_806",0.550233053754611
"P22626_IDR_189_353",1
"P22670_IDR_107_433",0.246992874102109
"P22670_IDR_1_101",0.281724952765139
"P22670_IDR_515_572",0.306265253712427
"P23284_IDR_1_37",1
"P23327_IDR_24_624",1
"P23352_IDR_1_40",1
"P23378_IDR_1_54",1
"P23381_IDR_1_81",1
"P23409_IDR_1_137",0.43917817943593
"P23409_IDR_146_242",0.56082182056407
"P23415_IDR_1_34",0.503207066304586
"P23415_IDR_344_408",0.496792933695413
"P23416_IDR_1_40",0.526053078103621
"P23416_IDR_352_411",0.473946921896379
"P23443_IDR_19_65",0.487293867530456
"P23443_IDR_423_525",0.512706132469544
"P23458_IDR_1_31",1
"P23468_IDR_1291_1332",1
"P23469_IDR_1_109",1
"P23470_IDR_447_788",1
"P23471_IDR_412_1662",1
"P23497_IDR_1_42",0.301993102607291
"P24468_IDR_141_171",0.393530491869498
"P24530_IDR_28_86",0.475334249742717
"P24530_IDR_408_442",0.524665750257283
"P24534_IDR_71_113",1
"P24539_IDR_1_52",1
"P24557_IDR_291_323",1
"P24588_IDR_1_335",1
"P24592_IDR_88_162",1
"P24593_IDR_99_188",1
"P24723_IDR_308_347",1
"P24863_IDR_249_283",1
"P24864_IDR_1_102",1
"P25054_IDR_1_71",0.21475814114772
"P25054_IDR_182_308",0.185426129494808
"P25054_IDR_735_2843",0.395733182686052
"P25054_IDR_76_138",0.20408254667142
"P25063_IDR_1_60",1
"P25067_IDR_1_572",1
"P25092_IDR_1019_1055",1
"P25100_IDR_1_90",0.316696688998422
"P25705_IDR_1_45",1
"P25929_IDR_342_384",1
"P25940_IDR_222_1508",1
"P25942_IDR_217_277",1
"P25963_IDR_1_42",1
"P26006_IDR_863_897",1
"P26022_IDR_1_64",0.450394939077904
"P26022_IDR_66_168",0.549605060922096
"P26038_IDR_368_416",0.502783554689203
"P26038_IDR_423_516",0.497216445310797
"P26045_IDR_347_503",1
"P26196_IDR_1_71",1
"P26358_IDR_661_729",0.456658761706002
"P26358_IDR_94_349",0.543341238293998
"P26367_IDR_115_326",1
"P26368_IDR_102_144",0.486928319334887
"P26368_IDR_1_92",0.513071680665113
"P27487_IDR_1_38",1
"P27540_IDR_1_99",0.485178335096813
"P27540_IDR_466_763",0.514821664903187
"P27544_IDR_313_350",1
"P27658_IDR_35_592",1
"P27694_IDR_114_181",1
"P27695_IDR_1_57",1
"P27708_IDR_1814_1914",1
"P27797_IDR_357_417",1
"P27815_IDR_1_336",0.381230677855625
"P27815_IDR_712_840",0.311169885158211
"P27815_IDR_842_886",0.307599436986164
"P27816_IDR_53_1152",1
"P27824_IDR_1_55",0.528901701291318
"P27824_IDR_504_592",0.471098298708682
"P27986_IDR_82_112",1
"P27987_IDR_17_570",0.49472441059454
"P27987_IDR_573_641",0.50527558940546
"P28039_IDR_1_38",1
"P28358_IDR_1_153",0.468311701868158
"P28358_IDR_155_274",0.531688298131842
"P28360_IDR_1_175",1
"P28370_IDR_112_164",0.485371777853197
"P28370_IDR_1_84",0.514628222146803
"P28472_IDR_1_31",0.510884155807676
"P28472_IDR_336_436",0.489115844192324
"P28476_IDR_1_54",0.553466782231537
"P28476_IDR_355_427",0.446533217768463
"P28562_IDR_315_367",1
"P28566_IDR_214_282",1
"P28698_IDR_105_383",0.544498855426081
"P28698_IDR_1_68",0.455501144573919
"P28702_IDR_1_200",0.457463474781288
"P28702_IDR_271_334",0.542536525218712
"P28715_IDR_1024_1157",0.473666785722947
"P28715_IDR_296_736",0.526333214277053
"P28749_IDR_332_375",0.271679741171427
"P28749_IDR_616_691",0.226527174324494
"P29350_IDR_528_595",0.493571498002344
"P29353_IDR_1_143",0.461493442576505
"P29353_IDR_326_479",0.538506557423495
"P29371_IDR_1_40",0.43874793555801
"P29371_IDR_381_465",0.56125206444199
"P29372_IDR_1_74",1
"P29374_IDR_1203_1257",0.192604674842974
"P29374_IDR_128_169",0.169773826776699
"P29374_IDR_270_307",0.188111552921128
"P29374_IDR_406_608",0.2130650383947
"P29374_IDR_615_1167",0.236444907064499
"P29375_IDR_1277_1436",0.358602179068976
"P29375_IDR_1475_1609",0.309660108530935
"P29375_IDR_182_287",0.331737712400089
"P29376_IDR_244_276",0.508654762877557
"P29376_IDR_797_864",0.491345237122443
"P29400_IDR_1_1445",1
"P29466_IDR_86_131",1
"P29474_IDR_1_65",0.323775885955612
"P29474_IDR_595_641",0.327014442214004
"P30260_IDR_783_824",0.486653547288325
"P30273_IDR_47_86",1
"P30291_IDR_1_281",0.536272165164527
"P30291_IDR_603_646",0.463727834835473
"P30304_IDR_1_334",1
"P30305_IDR_1_378",1
"P30307_IDR_1_264",1
"P30405_IDR_1_43",1
"P30411_IDR_1_44",0.51761458328183
"P30411_IDR_354_391",0.48238541671817
"P30414_IDR_1284_1462",0.458748814065537
"P30414_IDR_180_1262",0.541251185934463
"P30419_IDR_1_85",1
"P30518_IDR_1_31",1
"P30519_IDR_1_31",0.418074625971125
"P30519_IDR_250_292",0.581925374028875
"P30531_IDR_1_43",1
"P30532_IDR_1_41",1
"P30533_IDR_1_51",1
"P30550_IDR_1_33",0.456808662322847
"P30989_IDR_387_418",0.521068234088505
"P31146_IDR_394_437",1
"P31152_IDR_336_415",0.625563683838357
"P31152_IDR_467_587",0.374436316161643
"P31249_IDR_1_432",1
"P31260_IDR_1_351",1
"P31267_IDR_1_156",1
"P31268_IDR_1_162",0.489980091262404
"P31268_IDR_186_230",0.510019908737596
"P31269_IDR_17_214",1
"P31270_IDR_1_247",1
"P31271_IDR_183_225",0.501575062731646
"P31271_IDR_25_169",0.498424937268354
"P31273_IDR_1_195",0.565201946040749
"P31273_IDR_205_242",0.434798053959251
"P31274_IDR_1_201",1
"P31275_IDR_1_94",0.390559675081068
"P31275_IDR_99_220",0.609440324918932
"P31276_IDR_21_176",0.404530970808377
"P31645_IDR_1_78",1
"P31689_IDR_367_397",1
"P31749_IDR_111_142",1
"P31751_IDR_112_143",1
"P31785_IDR_338_369",1
"P31948_IDR_188_223",1
"P31994_IDR_254_310",1
"P32004_IDR_1154_1218",1
"P32019_IDR_226_305",1
"P32121_IDR_350_382",1
"P32238_IDR_241_316",0.60078975962899
"P32238_IDR_390_428",0.39921024037101
"P32239_IDR_252_334",0.621132280441829
"P32239_IDR_412_447",0.378867719558171
"P32241_IDR_410_457",1
"P32242_IDR_1_354",1
"P32243_IDR_1_283",1
"P32247_IDR_1_35",0.454363360813025
"P32247_IDR_351_399",0.545636639186975
"P32248_IDR_1_38",1
"P32745_IDR_333_418",0.50967015561136
"P32780_IDR_271_373",0.489710423173041
"P32780_IDR_418_450",0.510289576826959
"P32926_IDR_865_914",1
"P32927_IDR_529_629",0.280125251647727
"P32927_IDR_634_756",0.235088892751577
"P32927_IDR_769_800",0.243870832780618
"P32927_IDR_831_862",0.240915022820077
"P32942_IDR_514_547",1
"P32970_IDR_1_48",1
"P32971_IDR_1_32",1
"P33032_IDR_1_32",1
"P33151_IDR_1_43",0.513654084335523
"P33151_IDR_666_700",0.486345915664477
"P33176_IDR_370_438",0.486926249084323
"P33176_IDR_886_963",0.513073750915677
"P33240_IDR_194_534",1
"P33241_IDR_1_221",0.590564566075334
"P33241_IDR_240_315",0.409435433924666
"P33316_IDR_1_109",1
"P33402_IDR_1_83",1
"P33527_IDR_269_306",0.473264683170354
"P33527_IDR_872_952",0.526735316829646
"P33778_IDR_1_35",1
"P33897_IDR_1_64",1
"P33908_IDR_1_189",1
"P33981_IDR_197_512",1
"P33991_IDR_1_146",1
"P34741_IDR_1_201",1
"P34969_IDR_1_73",0.331743582104628
"P34969_IDR_272_319",0.355126066170319
"P34969_IDR_408_479",0.313130351725053
"P34972_IDR_322_360",1
"P34981_IDR_224_260",0.520779046623614
"P34981_IDR_338_398",0.479220953376386
"P34995_IDR_1_38",0.336697573870006
"P34995_IDR_236_321",0.345853872976993
"P34995_IDR_371_402",0.317448553153001
"P34998_IDR_414_444",1
"P35052_IDR_402_443",0.492560274339809
"P35052_IDR_472_558",0.507439725660191
"P35070_IDR_143_178",0.484799369419541
"P35070_IDR_32_65",0.515200630580459
"P35125_IDR_1142_1306",0.513062793426658
"P35125_IDR_484_535",0.486937206573342
"P35212_IDR_109_141",0.445013914751271
"P35212_IDR_242_333",0.554986085248729
"P35221_IDR_635_673",0.478764213829691
"P35221_IDR_863_897",0.521235786170309
"P35222_IDR_1_64",0.517107590099871
"P35222_IDR_74_121",0.482892409900129
"P35226_IDR_232_326",1
"P35227_IDR_234_344",1
"P35228_IDR_13_79",1
"P35236_IDR_1_43",1
"P35240_IDR_443_528",1
"P35321_IDR_1_89",1
"P35325_IDR_1_72",1
"P35346_IDR_1_36",0.499209909327174
"P35346_IDR_324_364",0.500790090672826
"P35348_IDR_217_263",0.547931232185395
"P35348_IDR_350_423",0.452068767814605
"P35367_IDR_224_410",1
"P35368_IDR_1_39",0.226130081171386
"P35368_IDR_238_285",0.232436965469329
"P35368_IDR_369_478",0.295810687876408
"P35368_IDR_480_520",0.245622265482877
"P35372_IDR_1_64",0.464213737287365
"P35372_IDR_358_400",0.535786262712635
"P35398_IDR_119_238",0.525360214925488
"P35398_IDR_1_65",0.474639785074512
"P35408_IDR_220_272",0.454119283574654
"P35408_IDR_353_468",0.545880716425346
"P35414_IDR_328_380",1
"P35568_IDR_1152_1224",0.256422172606085
"P35579_IDR_1899_1960",1
"P35580_IDR_1906_1976",1
"P35590_IDR_788_828",1
"P35606_IDR_826_906",1
"P35610_IDR_1_42",0.465967233209621
"P35610_IDR_84_118",0.534032766790379
"P35611_IDR_1_37",0.274344003419771
"P35611_IDR_388_420",0.269850766989994
"P35611_IDR_422_574",0.208214457454102
"P35611_IDR_581_737",0.247590772136133
"P35613_IDR_349_385",1
"P35637_IDR_1_283",0.545579433467665
"P35637_IDR_373_526",0.454420566532335
"P35638_IDR_33_126",1
"P35658_IDR_408_699",0.23952312326993
"P35658_IDR_733_775",0.249291141906478
"P35659_IDR_1_76",0.552905691642365
"P35658_IDR_784_819",0.232135785153325
"P35658_IDR_886_2090",0.279049949670267
"P35869_IDR_1_36",0.218999999116282
"P35869_IDR_385_758",0.51835282269064
"P35869_IDR_805_848",0.262647178193078
"P35900_IDR_1_31",1
"P35908_IDR_1_110",0.532369571713587
"P35908_IDR_507_629",0.467630428286413
"P35913_IDR_819_854",1
"P35916_IDR_1177_1328",0.534113343473864
"P35916_IDR_962_1004",0.465886656526137
"P35968_IDR_1169_1304",0.518729314311595
"P35968_IDR_941_995",0.481270685688405
"P36021_IDR_1_90",0.484166546337495
"P36021_IDR_505_539",0.515833453662505
"P36269_IDR_1_34",1
"P36382_IDR_240_358",1
"P36383_IDR_104_166",0.415176462837898
"P36383_IDR_298_396",0.584823537162102
"P36507_IDR_1_41",0.497266766715238
"P36507_IDR_282_313",0.502733233284762
"P36508_IDR_365_422",1
"P37231_IDR_1_135",0.637558325644173
"P37231_IDR_187_251",0.362441674355827
"P37275_IDR_1_961",0.758146648968023
"P37275_IDR_964_1124",0.241853351031977
