"","GO0000278_mitotic_cell_cycle"
"O43399_IDR_1_40",0.538234280418998
"O43405_IDR_126_159",1
"O43414_IDR_1_137",1
"O43422_IDR_93_154",1
"O43497_IDR_1545_1589",0.220686464610652
"O43497_IDR_1857_2377",0.232499265875469
"O43497_IDR_453_720",0.182527440219986
"O43505_IDR_1_53",1
"O43497_IDR_970_1229",0.186082189184456
"O43506_IDR_693_726",1
"O43508_IDR_1_121",1
"O43511_IDR_593_645",0.500283052515593
"O43511_IDR_735_780",0.499716947484407
"O43513_IDR_173_213",1
"O43516_IDR_1_503",1
"O43520_IDR_1182_1251",0.494538284457048
"O43520_IDR_1_59",0.505461715542952
"O43521_IDR_1_96",1
"O43524_IDR_1_156",0.522126862706773
"O43524_IDR_239_592",0.477873137293227
"O43525_IDR_1_100",0.48657702216377
"O43525_IDR_410_864",0.51342297783623
"O43526_IDR_25_69",0.219451092566973
"O43572_IDR_172_289",0.401436184764655
"O43572_IDR_515_562",0.292639893377749
"O43581_IDR_1_134",1
"O43583_IDR_70_113",1
"O43586_IDR_290_364",1
"O43593_IDR_1_108",0.255401904681854
"O43593_IDR_113_144",0.262885180036866
"O43593_IDR_189_548",0.232131691250909
"O43593_IDR_688_829",0.249581224030371
"O43597_IDR_1_172",1
"O43602_IDR_268_365",1
"O43603_IDR_312_379",1
"O43609_IDR_1_174",1
"O43610_IDR_1_142",1
"O43612_IDR_1_35",0.505927317774566
"O43612_IDR_99_131",0.494072682225434
"O43613_IDR_249_292",0.50781061255279
"O43613_IDR_380_425",0.49218938744721
"O43711_IDR_1_60",0.309132683697052
"O43711_IDR_219_262",0.317136116832671
"O43711_IDR_93_171",0.373731199470277
"O43719_IDR_1_42",0.313175104551581
"O43719_IDR_376_737",0.365416327238181
"O43719_IDR_78_123",0.321408568210238
"O43734_IDR_1_240",0.544401369324139
"O43734_IDR_250_404",0.455598630675861
"O43741_IDR_1_73",1
"O43747_IDR_588_699",1
"O43752_IDR_107_166",1
"O43763_IDR_1_163",1
"O43765_IDR_249_286",1
"O43768_IDR_1_64",0.498001933185325
"O43768_IDR_67_121",0.501998066814675
"O43781_IDR_1_137",0.497066034006884
"O43781_IDR_525_588",0.502933965993116
"O43790_IDR_438_486",1
"O43809_IDR_1_33",1
"O43896_IDR_638_803",0.347655078247527
"O43896_IDR_806_1103",0.317114195494553
"O43897_IDR_78_151",1
"O43900_IDR_369_615",1
"O43903_IDR_169_205",1
"O43908_IDR_1_102",1
"O43909_IDR_1_62",1
"O43914_IDR_69_113",1
"O43915_IDR_1_42",1
"O43918_IDR_101_206",0.257095078915355
"O60240_IDR_194_397",0.350749476290101
"O60240_IDR_401_522",0.330439364525072
"O60241_IDR_1245_1325",0.326796269662711
"O60241_IDR_1328_1542",0.327080574558209
"O60241_IDR_770_809",0.34612315577908
"O60242_IDR_1162_1309",0.321562973686841
"O60242_IDR_1313_1469",0.336815262386123
"O60242_IDR_242_282",0.341621763927036
"O60244_IDR_1_45",0.529803232492772
"O60244_IDR_974_1166",0.470196767507228
"O60245_IDR_186_221",0.327846491765533
"O60245_IDR_846_880",0.341652982212007
"O60245_IDR_905_1060",0.33050052602246
"O60248_IDR_1_58",0.504264254563897
"O60248_IDR_60_233",0.495735745436103
"O60258_IDR_1_48",1
"O60260_IDR_77_117",1
"O60264_IDR_1016_1052",0.301801196119468
"O60264_IDR_108_162",0.300922683211818
"O60264_IDR_1_85",0.397276120668713
"O60282_IDR_371_442",0.50729239336171
"O60282_IDR_896_957",0.49270760663829
"O60284_IDR_1_913",1
"O60285_IDR_1_51",0.201596169085316
"O60285_IDR_339_597",0.598364073878166
"O60285_IDR_606_636",0.200039757036518
"O60287_IDR_2012_2047",1
"O60290_IDR_1092_1169",0.311733886806345
"O60290_IDR_370_461",0.358982154234622
"O60290_IDR_69_134",0.329283958959032
"O60291_IDR_329_552",1
"O60292_IDR_1043_1712",0.246938450958378
"O60292_IDR_1_39",0.17498046815726
"O60292_IDR_248_330",0.194460194577833
"O60292_IDR_361_420",0.209481918660832
"O60292_IDR_43_148",0.174138967645698
"O60293_IDR_1_1139",1
"O60296_IDR_1_32",0.186069735826847
"O60296_IDR_139_177",0.18184138906423
"O60296_IDR_179_559",0.228655006515855
"O60309_IDR_1088_1141",0.168953808819501
"O60309_IDR_1146_1457",0.28414481262905
"O60309_IDR_1529_1634",0.155375921465596
"O60312_IDR_1313_1499",0.514186601927739
"O60312_IDR_615_687",0.48581339807226
"O60313_IDR_181_219",0.496488268584276
"O60313_IDR_33_72",0.503511731415724
"O60315_IDR_1058_1214",0.479267678293772
"O60315_IDR_1_1056",0.520732321706228
"O60318_IDR_1_477",0.215049710178381
"O60318_IDR_1912_1946",0.194354349290998
"O60318_IDR_479_620",0.408060543060968
"O60318_IDR_969_1129",0.182535397469654
"O60320_IDR_1_58",0.323489526887911
"O60320_IDR_210_280",0.327095049502319
"O60320_IDR_285_491",0.34941542360977
"O60331_IDR_1_67",0.273401410273237
"O60331_IDR_323_375",0.281725192846627
"O60331_IDR_447_632",0.444873396880136
"O60333_IDR_400_463",0.164928530660328
"O60381_IDR_121_188",0.299557529215724
"O60381_IDR_346_433",0.410472152343058
"O60383_IDR_1_51",0.478572627465836
"O60383_IDR_281_341",0.521427372534164
"O60391_IDR_884_1043",1
"O60393_IDR_1_691",1
"O60422_IDR_1_320",1
"O60423_IDR_1_102",0.496865454684101
"O60423_IDR_1221_1300",0.503134545315899
"O60447_IDR_1_130",0.496988583771175
"O60447_IDR_674_810",0.503011416228825
"O60462_IDR_602_635",0.507076710630756
"O60462_IDR_818_853",0.492923289369244
"O60469_IDR_1569_1602",0.499733951141351
"O60469_IDR_1618_2008",0.500266048858649
"O60476_IDR_1_107",0.494578629782408
"O60476_IDR_118_174",0.505421370217592
"O60478_IDR_1_32",1
"O60479_IDR_1_287",1
"O60512_IDR_345_393",0.492300688029741
"O60513_IDR_1_72",1
"O60516_IDR_51_100",1
"O60522_IDR_1164_1287",0.306823610699012
"O60522_IDR_1704_1775",0.233596222941185
"O60522_IDR_1898_1974",0.228432058125439
"O60522_IDR_675_743",0.231148108234363
"O60524_IDR_415_455",0.469060410271715
"O60524_IDR_669_975",0.530939589728285
"O60542_IDR_23_61",1
"O60548_IDR_1_125",0.492073941136352
"O60548_IDR_190_495",0.507926058863648
"O60551_IDR_1_111",1
"O60563_IDR_250_663",0.500479597077146
"O60563_IDR_670_726",0.499520402922854
"O60565_IDR_1_85",1
"O60566_IDR_202_718",1
"O60568_IDR_1_32",1
"O60573_IDR_1_52",1
"O60583_IDR_253_708",1
"O60673_IDR_2184_2260",0.150102736040572
"O60674_IDR_1_34",1
"O60675_IDR_123_156",1
"O60678_IDR_1_44",0.494122063221265
"O60678_IDR_164_216",0.505877936778735
"O60682_IDR_1_114",1
"O60684_IDR_1_78",1
"O60704_IDR_1_56",1
"O60706_IDR_622_666",0.490458033656363
"O60706_IDR_916_969",0.509541966343637
"O60711_IDR_12_136",1
"O60716_IDR_1_361",0.309374942822424
"O60716_IDR_599_645",0.342588122730574
"O60716_IDR_854_943",0.348036934447002
"O60721_IDR_1_386",0.513911805321567
"O60721_IDR_401_436",0.251999332186266
"O60721_IDR_618_896",0.234088862492167
"O60729_IDR_1_45",0.476976534590654
"O60729_IDR_379_498",0.523023465409346
"O60732_IDR_1_901",1
"O60828_IDR_81_265",1
"O60829_IDR_1_102",1
"O60830_IDR_140_172",1
"O60832_IDR_1_32",0.480664866743558
"O60832_IDR_420_514",0.519335133256442
"O60840_IDR_1599_1896",0.258041432159719
"O60840_IDR_1_66",0.25099277794936
"O60840_IDR_413_499",0.249718154698109
"O60840_IDR_765_829",0.241247635192812
"O60841_IDR_1_362",0.471166674911436
"O60841_IDR_369_626",0.528833325088564
"O60861_IDR_111_171",1
"O60869_IDR_1_69",1
"O60870_IDR_208_277",1
"O60882_IDR_1_31",1
"O60883_IDR_1_113",0.509222573210114
"O60883_IDR_438_480",0.490777426789886
"O60884_IDR_377_412",1
"O60885_IDR_1_58",0.207144807895388
"O60885_IDR_175_348",0.198220323642922
"O75078_IDR_202_235",1
"O75081_IDR_1_653",1
"O75084_IDR_1_45",0.497849531561745
"O75084_IDR_162_202",0.502150468438255
"O75095_IDR_1_34",1
"O75096_IDR_1650_1696",0.470732652229096
"O75096_IDR_1844_1905",0.529267347770904
"O75106_IDR_1_51",1
"O75112_IDR_501_538",0.499052954132254
"O75112_IDR_86_499",0.500947045867746
"O75113_IDR_194_343",0.290391735888202
"O75113_IDR_373_596",0.425694311071973
"O75113_IDR_789_851",0.283913953039825
"O75150_IDR_243_652",0.345045249824199
"O75151_IDR_444_1096",1
"O75152_IDR_85_770",1
"O75153_IDR_1262_1309",0.330308522637029
"O75153_IDR_1_37",0.332633602411311
"O75153_IDR_632_692",0.33705787495166
"O75154_IDR_1_206",0.31258409048192
"O75154_IDR_269_483",0.381826894997988
"O75154_IDR_627_664",0.305589014520092
"O75155_IDR_313_345",1
"O75157_IDR_1_780",1
"O75159_IDR_20_356",1
"O75264_IDR_1_130",1
"O75290_IDR_60_163",1
"O75298_IDR_1_339",1
"O75311_IDR_1_39",0.494087015700555
"O75311_IDR_349_417",0.505912984299444
"O75319_IDR_250_358",1
"O75323_IDR_7_45",1
"O75326_IDR_1_47",1
"O75330_IDR_1_95",0.421651233430133
"O75330_IDR_660_724",0.578348766569867
"O75333_IDR_1_58",0.490043354508388
"O75333_IDR_243_317",0.509956645491612
"O75334_IDR_1_888",0.502563484191899
"O75334_IDR_954_999",0.497436515808101
"O75335_IDR_1_822",0.495233597973169
"O75335_IDR_886_929",0.504766402026831
"O75339_IDR_1135_1184",0.496787340954244
"O75339_IDR_1_48",0.503212659045756
"O75351_IDR_78_111",1
"O75354_IDR_1_96",1
"O75398_IDR_1_149",0.234176130832983
"O75398_IDR_154_190",0.21581891649992
"O75398_IDR_275_515",0.340721950882382
"O75398_IDR_521_565",0.209283001784715
"O75410_IDR_1_595",1
"O75417_IDR_1_65",0.286427100211025
"O75417_IDR_840_877",0.261694920644441
"O75417_IDR_899_1821",0.451877979144534
"O75419_IDR_124_167",1
"O75420_IDR_535_889",0.340517819033766
"O75420_IDR_71_470",0.299852587805941
"O75420_IDR_966_1010",0.359629593160293
"O75425_IDR_138_184",1
"O75426_IDR_1_34",1
"O75427_IDR_1_31",0.506277789996399
"O75427_IDR_264_535",0.493722210003601
"O75439_IDR_1_44",1
"O75444_IDR_1_256",1
"O75487_IDR_480_556",0.493840348888682
"O75489_IDR_1_50",1
"O75494_IDR_89_262",1
"O75496_IDR_160_209",0.47165253425
"O75496_IDR_1_88",0.52834746575
"O75509_IDR_1_48",0.309877033365727
"O75509_IDR_216_344",0.377900675842432
"O75509_IDR_500_535",0.31222229079184
"O75525_IDR_161_336",1
"O75526_IDR_83_392",1
"O75528_IDR_176_309",0.472935698557239
"O75528_IDR_69_148",0.527064301442761
"O75530_IDR_1_72",1
"O75533_IDR_1_376",1
"O75541_IDR_1_338",1
"O75553_IDR_171_588",1
"O75554_IDR_193_376",0.532030791536309
"O75554_IDR_83_125",0.467969208463691
"O75563_IDR_64_103",0.472452526083607
"O75610_IDR_226_258",1
"O75616_IDR_262_295",0.505699249347666
"O75616_IDR_54_86",0.494300750652334
"O75618_IDR_102_199",1
"O75626_IDR_1_43",0.246178764314849
"O75626_IDR_213_574",0.256182776277693
"O75626_IDR_708_752",0.24146324419586
"O75626_IDR_765_825",0.256175215211598
"O75628_IDR_1_76",0.518907489227178
"O75628_IDR_249_294",0.481092510772822
"O75629_IDR_1_45",1
"O75631_IDR_236_287",1
"O75636_IDR_1_85",1
"O75638_IDR_1_84",1
"O75643_IDR_184_256",0.328376684364692
"O75643_IDR_1_90",0.320197868656293
"O75643_IDR_366_404",0.351425446979015
"O75665_IDR_449_1012",1
"O75674_IDR_155_196",0.515163565914078
"O75783_IDR_1_60",1
"O75791_IDR_182_263",1
"O75794_IDR_48_79",1
"O75807_IDR_51_552",0.502344846680102
"O75807_IDR_622_674",0.497655153319898
"O75808_IDR_18_51",0.51952860020573
"O75808_IDR_60_413",0.48047139979427
"O75815_IDR_1_114",0.470556326325538
"O75815_IDR_265_477",0.529443673674462
"O75820_IDR_59_146",1
"O75821_IDR_174_236",1
"O75822_IDR_1_116",0.587045344706684
"O75822_IDR_212_245",0.412954655293316
"O75829_IDR_213_258",0.506236751997578
"O75829_IDR_23_63",0.493763248002422
"O75840_IDR_45_214",1
"O75843_IDR_591_666",1
"O75844_IDR_291_322",1
"O75845_IDR_261_299",1
"O75864_IDR_1_43",0.293284382009939
"O75914_IDR_145_260",0.507893386382408
"O75916_IDR_423_577",1
"O75920_IDR_1_74",1
"O75923_IDR_137_211",1
"O75925_IDR_418_459",0.345469524091843
"O75925_IDR_466_641",0.325141671195634
"O75925_IDR_67_131",0.329388804712524
"O75928_IDR_428_471",0.323170812744891
"O75928_IDR_475_616",0.33445708329954
"O75928_IDR_67_140",0.34237210395557
"O75940_IDR_126_171",1
"O75943_IDR_1_86",0.348627792322426
"O75943_IDR_348_399",0.354771783444436
"O75943_IDR_585_670",0.296600424233138
"O75949_IDR_367_472",0.494989337671737
"O75949_IDR_67_183",0.505010662328263
"O75952_IDR_67_493",1
"O75953_IDR_126_167",1
"O75956_IDR_1_70",1
"O75962_IDR_1_42",0.193825373346536
"O75976_IDR_1339_1380",0.352501500388935
"O75976_IDR_1_54",0.329788315485611
"O75976_IDR_875_906",0.317710184125455
"O75995_IDR_1_169",0.536495645306108
"O75995_IDR_316_351",0.463504354693892
"O76009_IDR_368_404",1
"O76013_IDR_1_36",0.494953562828846
"O76013_IDR_402_440",0.505046437171154
"O76014_IDR_1_65",0.501480537928173
"O76014_IDR_416_449",0.498519462071827
"O76015_IDR_1_64",0.500130413293978
"O76015_IDR_413_456",0.499869586706022
"O76021_IDR_275_490",1
"O76024_IDR_1_84",0.495252304187386
"O76024_IDR_206_237",0.504747695812614
"O76031_IDR_68_100",1
"O76039_IDR_303_918",1
"O76041_IDR_860_917",1
"O76050_IDR_1_55",0.322448440614945
"O76050_IDR_231_266",0.347628758427078
"O94761_IDR_857_892",0.337046776255814
"O94762_IDR_474_539",0.422442362011831
"O94762_IDR_614_909",0.577557637988169
"O94763_IDR_149_535",1
"O94766_IDR_1_71",1
"O94768_IDR_299_351",1
"O94769_IDR_159_302",0.480913274083734
"O94769_IDR_1_59",0.519086725916266
"O94776_IDR_321_360",0.329839958680683
"O94776_IDR_405_605",0.344120360832963
"O94776_IDR_612_660",0.326039680486354
"O94782_IDR_112_144",0.212245838717852
"O94782_IDR_1_68",0.348687580524688
"O94782_IDR_221_421",0.247780585792284
"O94782_IDR_647_732",0.191285994965176
"O94804_IDR_311_586",0.542166429031397
"O94804_IDR_921_968",0.457833570968603
"O94806_IDR_1_55",0.287864481091671
"O94806_IDR_203_252",0.392925628308547
"O94806_IDR_323_397",0.319209890599782
"O94842_IDR_265_569",0.52140811652061
"O94844_IDR_302_363",1
"O94850_IDR_1_711",1
"O94851_IDR_1062_1124",0.472020944759939
"O94851_IDR_629_990",0.527979055240061
"O94855_IDR_1_265",1
"O94864_IDR_1_142",0.504552003764473
"O94864_IDR_262_414",0.495447996235527
"O94868_IDR_416_466",0.463278164107773
"O94868_IDR_630_740",0.536721835892227
"O94874_IDR_398_471",1
"O94875_IDR_1_515",0.461930443439659
"O94875_IDR_520_874",0.538069556560341
"O94876_IDR_1_526",1
"O94880_IDR_1_315",0.216601547574067
"O94880_IDR_499_559",0.191667610234021
"O94913_IDR_1096_1277",0.208966642205666
"O94913_IDR_1279_1315",0.222172713144147
"O94913_IDR_1486_1555",0.279938091540178
"O94915_IDR_1471_1511",0.198086052107807
"O94915_IDR_1513_1548",0.204081185507209
"O94915_IDR_1902_1976",0.19040451853383
"O94915_IDR_2255_2293",0.214875886389349
"O94915_IDR_2301_2658",0.192552357461805
"O94916_IDR_1_262",0.412405368531279
"O94916_IDR_1461_1531",0.301136685295382
"O94916_IDR_547_1441",0.28645794617334
"O94919_IDR_287_330",1
"O94921_IDR_1_130",1
"O94923_IDR_42_98",1
"O94985_IDR_915_971",0.483574140472546
"O94986_IDR_1_257",0.301990941292408
"O94986_IDR_383_625",0.343067082828977
"O94986_IDR_974_1710",0.354941975878615
"O94988_IDR_235_711",0.471104863737171
"O94988_IDR_713_775",0.234939343719127
"O94988_IDR_849_943",0.293955792543703
"O94989_IDR_1_391",1
"O94991_IDR_1_37",0.315387825718954
"O94991_IDR_311_354",0.329398371335001
"O94991_IDR_599_830",0.355213802946045
"O94992_IDR_1_259",1
"O94993_IDR_1_707",1
"O95072_IDR_106_313",0.572057652839863
"O95072_IDR_371_479",0.427942347160138
"O95073_IDR_117_236",1
"O95076_IDR_1_343",1
"O95081_IDR_147_481",1
"O95096_IDR_1_135",1
"O95104_IDR_138_493",0.575903752834067
"O95104_IDR_631_1147",0.424096247165933
"O95125_IDR_128_238",0.491585063331276
"O95125_IDR_283_394",0.508414936668724
"O95136_IDR_310_353",1
"O95149_IDR_297_360",0.504778707136025
"O95149_IDR_53_94",0.495221292863975
"O95150_IDR_1_92",1
"O95153_IDR_1081_1621",0.166282033512918
"O95153_IDR_1_121",0.152941258861514
"O95153_IDR_1710_1761",0.169300855482512
"O95153_IDR_267_337",0.162956553281377
"O95153_IDR_517_650",0.184217658904942
"O95153_IDR_731_785",0.164301639956737
"O95196_IDR_428_566",0.586280344778709
"O95197_IDR_1_831",1
"O95198_IDR_1_31",1
"O95201_IDR_1_130",0.509203661582513
"O95201_IDR_135_305",0.490796338417487
"O95202_IDR_1_146",0.382022276453253
"O95202_IDR_449_538",0.617977723546747
"O95206_IDR_714_1003",1
"O95208_IDR_137_635",1
"O95210_IDR_27_83",0.466718626827029
"O95210_IDR_86_200",0.533281373172971
"O95218_IDR_1_330",1
"O95219_IDR_1_51",1
"O95229_IDR_228_277",1
"O95231_IDR_1_92",1
"O95232_IDR_231_432",1
"O95235_IDR_230_289",0.230223027229069
"O95235_IDR_512_567",0.266182906953312
"O95235_IDR_577_685",0.247396672950671
"O95238_IDR_1_52",0.514128805889932
"O95259_IDR_711_933",1
"O95260_IDR_105_268",1
"O95263_IDR_1_117",0.336794506837457
"O95263_IDR_385_441",0.331486186393954
"O95263_IDR_490_537",0.331719306768589
"O95267_IDR_1_40",0.515268936604965
"O95267_IDR_595_723",0.484731063395035
"O95271_IDR_1_179",0.484062136551656
"O95271_IDR_964_1026",0.515937863448344
"O95274_IDR_224_346",1
"O95279_IDR_255_346",0.377204180981275
"O95279_IDR_351_404",0.288465493951583
"O95279_IDR_425_469",0.334330325067142
"O95292_IDR_128_243",1
"O95297_IDR_187_232",1
"O95319_IDR_1_36",0.50988993734692
"O95319_IDR_261_363",0.49011006265308
"O95342_IDR_1_41",0.483726445264926
"O95342_IDR_659_735",0.516273554735074
"O95343_IDR_19_81",0.520712530743951
"O95399_IDR_14_98",1
"O95400_IDR_1_82",0.533073761387601
"O95400_IDR_233_277",0.466926238612399
"O95402_IDR_87_525",1
"O95405_IDR_24_687",0.319966460651166
"O95405_IDR_768_830",0.353360087017906
"O95405_IDR_838_890",0.326673452330928
"O95407_IDR_1_31",1
"O95409_IDR_1_143",0.319819365643071
"O95409_IDR_190_237",0.324439331141373
"O95409_IDR_403_528",0.355741303215557
"O95415_IDR_1_67",1
"O95416_IDR_73_211",1
"O95425_IDR_1337_1369",0.229533273671921
"O95425_IDR_1_33",0.230117707360895
"O95425_IDR_1382_1418",0.236655104664913
"O95425_IDR_43_1308",0.30369391430227
"O95428_IDR_583_615",0.507423365893131
"O95428_IDR_809_839",0.492576634106869
"O95429_IDR_1_377",1
"O95486_IDR_1_338",1
"O95487_IDR_1_468",0.493253996689303
"O95487_IDR_491_522",0.506746003310697
"O95490_IDR_1105_1404",0.547194257685144
"O95490_IDR_421_454",0.452805742314856
"O95500_IDR_188_232",1
"O95502_IDR_104_287",0.506218713504006
"O95502_IDR_28_85",0.493781286495994
"O95503_IDR_64_355",1
"O95544_IDR_1_71",1
"O95684_IDR_138_393",1
"O95685_IDR_1_98",1
"O95696_IDR_393_440",0.223398452878074
"O95696_IDR_66_114",0.272574165121932
"O95696_IDR_753_924",0.504027381999994
"O95704_IDR_420_465",0.489777778641328
"O95704_IDR_62_107",0.510222221358672
"O95707_IDR_44_84",1
"O95714_IDR_1556_1610",0.201337704787651
"O95714_IDR_960_997",0.200693744154586
"O95810_IDR_1_156",0.435427169455483
"O95810_IDR_162_425",0.564572830544517
"O95813_IDR_1_130",1
"O95817_IDR_500_575",0.417989814982936
"O95817_IDR_53_418",0.582010185017064
"O95819_IDR_307_913",1
"O95822_IDR_1_35",1
"O95831_IDR_26_85",0.320826034997704
"O95831_IDR_513_558",0.328468152224893
"O95831_IDR_87_122",0.350705812777403
"O95905_IDR_495_596",0.497383762719852
"O95907_IDR_198_237",0.514303584846613
"O95907_IDR_438_504",0.485696415153387
"O95922_IDR_387_423",1
"O95926_IDR_1_62",1
"O95931_IDR_65_210",1
"O95935_IDR_1_135",0.491160333737489
"O95935_IDR_313_496",0.508839666262511
"O95936_IDR_1_180",0.253986993030861
"O95936_IDR_183_262",0.244922867923632
"O95936_IDR_460_550",0.254253346694658
"O95936_IDR_558_667",0.24683679235085
"O95944_IDR_133_258",1
"O95947_IDR_19_84",0.482347529117874
"O95947_IDR_273_406",0.517652470882126
"O95948_IDR_1_331",1
"O95972_IDR_1_40",0.493053380760159
"O95972_IDR_251_287",0.506946619239841
"O95976_IDR_178_241",1
"O95977_IDR_330_384",1
"O96017_IDR_498_543",0.525154360628907
"O96018_IDR_1_208",1
"O96020_IDR_1_96",1
"O96028_IDR_1203_1237",0.231941987136699
"O96028_IDR_1_214",0.256877098121581
"O96028_IDR_1329_1365",0.23218614375086
"O96028_IDR_352_665",0.278994770990859
"P00367_IDR_1_61",1
"P00390_IDR_1_60",1
"P00403_IDR_15_51",1
"P00451_IDR_732_1681",1
"P00519_IDR_1_60",0.544983293305281
"P00519_IDR_501_1029",0.455016706694719
"P00533_IDR_985_1126",1
"P00540_IDR_1_39",1
"P00742_IDR_175_228",1
"P00748_IDR_1_34",0.49631226765779
"P00748_IDR_297_366",0.50368773234221
"P00973_IDR_350_391",1
"P01011_IDR_1_44",1
"P01275_IDR_1_56",1
"P01282_IDR_22_82",1
"P01303_IDR_1_32",0.503083449250456
"P01303_IDR_65_96",0.496916550749544
"P01308_IDR_51_88",1
"P01344_IDR_86_180",1
"P01350_IDR_1_101",1
"P01374_IDR_1_62",1
"P01375_IDR_1_85",1
"P01583_IDR_1_32",1
"P01584_IDR_1_38",1
"P01589_IDR_189_272",0.519334889211813
"P01589_IDR_88_118",0.480665110788187
"P01732_IDR_135_173",1
"P01833_IDR_566_738",1
"P02458_IDR_21_53",0.514131926797216
"P02458_IDR_72_1249",0.485868073202784
"P02461_IDR_57_1216",1
"P02462_IDR_1_1429",1
"P02533_IDR_1_100",0.483367379631311
"P02776_IDR_1_35",1
"P02818_IDR_20_68",1
"P03372_IDR_1_44",0.291493655246446
"P03372_IDR_254_307",0.229497426792288
"P03372_IDR_550_595",0.250512818478804
"P03372_IDR_78_180",0.228496099482462
"P03928_IDR_8_49",1
"P03971_IDR_262_297",0.498373144797232
"P03971_IDR_412_458",0.501626855202768
"P04004_IDR_363_397",0.506764140201017
"P04004_IDR_62_151",0.493235859798983
"P04035_IDR_346_441",1
"P04049_IDR_200_337",1
"P04066_IDR_1_32",1
"P04083_IDR_1_34",1
"P04085_IDR_52_89",1
"P04090_IDR_54_162",1
"P04150_IDR_1_287",0.507605875838539
"P04637_IDR_282_324",0.343068475326861
"P04637_IDR_354_393",0.341589578659561
"P04731_IDR_1_33",1
"P04732_IDR_1_40",1
"P04808_IDR_125_163",0.535727995913215
"P04808_IDR_54_91",0.464272004086785
"P04920_IDR_1_319",0.319652919961512
"P04920_IDR_441_503",0.322266288775832
"P04920_IDR_633_672",0.358080791262657
"P04921_IDR_1_128",1
"P05019_IDR_111_195",1
"P05023_IDR_1_34",1
"P05060_IDR_64_560",1
"P05067_IDR_190_290",0.334623557404298
"P05067_IDR_320_391",0.331220397174946
"P05067_IDR_570_679",0.334156045420756
"P05108_IDR_1_43",1
"P05111_IDR_44_78",1
"P05114_IDR_1_100",1
"P05154_IDR_1_39",1
"P06899_IDR_1_36",1
"P07101_IDR_35_98",1
"P07196_IDR_1_81",0.513603423509748
"P07196_IDR_405_543",0.486396576490252
"P07197_IDR_1_107",0.415299037177931
"P07197_IDR_414_916",0.584700962822069
"P07199_IDR_137_167",0.503234186560375
"P07199_IDR_390_538",0.496765813439625
"P07202_IDR_885_933",1
"P07237_IDR_474_508",1
"P08047_IDR_1_68",0.20401540254881
"P08047_IDR_275_448",0.195964548291029
"P08047_IDR_567_597",0.208579331400639
"P08047_IDR_670_748",0.192169900491054
"P08047_IDR_70_100",0.199270817268468
"P08048_IDR_214_246",0.501513172997247
"P08048_IDR_254_404",0.498486827002753
"P08069_IDR_1285_1366",1
"P08123_IDR_23_1129",1
"P08138_IDR_199_231",0.503484359606894
"P08631_IDR_1_77",1
"P08651_IDR_191_230",0.520057575268537
"P08651_IDR_262_485",0.479942424731463
"P08670_IDR_1_89",0.494973782084726
"P08670_IDR_415_446",0.505026217915274
"P08697_IDR_1_74",1
"P08709_IDR_1_31",1
"P08727_IDR_1_47",1
"P08729_IDR_1_46",0.505123801523817
"P08729_IDR_419_469",0.494876198476183
"P09497_IDR_156_188",0.515414884052236
"P09529_IDR_1_54",1
"P09601_IDR_226_272",1
"P09603_IDR_168_554",1
"P09619_IDR_705_793",0.506440345146314
"P09619_IDR_967_1106",0.493559654853686
"P09629_IDR_1_181",1
"P09630_IDR_193_235",0.499962384254206
"P09630_IDR_8_156",0.500037615745794
"P09651_IDR_182_372",1
"P0C6C1_IDR_189_535",1
"P0C7H8_IDR_1_128",1
"P0C7H9_IDR_1_56",0.481061604116213
"P0C7H9_IDR_379_460",0.518938395883787
"P0C7I0_IDR_1_57",0.320764540519128
"P0C7I0_IDR_379_447",0.345569137663377
"P0C7I0_IDR_471_525",0.333666321817495
"P0C7I6_IDR_1_36",0.3333613728839
"P0C7V6_IDR_227_349",0.328373362459127
"P0C7V6_IDR_360_817",0.336896151150242
"P0C7W0_IDR_1_189",1
"P0C7W9_IDR_1_464",1
"P0C7X1_IDR_354_449",1
"P0C7X2_IDR_81_179",1
"P0C851_IDR_1_39",1
"P0C862_IDR_9_195",1
"P0C874_IDR_33_526",0.55078722527893
"P0C874_IDR_534_884",0.44921277472107
"P0C875_IDR_216_324",1
"P0C881_IDR_646_757",0.30242814387914
"P0C881_IDR_785_870",0.69757185612086
"P0CAP1_IDR_149_185",0.355158588195008
"P0CAP1_IDR_37_71",0.323472303277919
"P0CAP1_IDR_407_448",0.321369108527073
"P0CAP2_IDR_1_368",1
"P0CB47_IDR_176_223",0.49637987199344
"P0CB47_IDR_301_393",0.50362012800656
"P0CF97_IDR_1_59",1
"P0CJ79_IDR_18_185",1
"P0CJ92_IDR_1_127",0.519873196622614
"P0CJ92_IDR_279_604",0.480126803377386
"P0CL80_IDR_1_117",1
"P0CL81_IDR_1_117",1
"P0CV98_IDR_1_105",1
"P0CV99_IDR_1_111",1
"P0CW00_IDR_1_105",1
"P0CW01_IDR_1_105",1
"P0CW18_IDR_30_102",0.336046285179912
"P0CW18_IDR_420_472",0.331792759026785
"P0CW18_IDR_571_603",0.332160955793302
"P0CW19_IDR_1_52",1
"P0CW20_IDR_1_52",1
"P0CW24_IDR_332_399",1
"P0CW27_IDR_1_35",0.494952028746592
"P0CW27_IDR_164_439",0.505047971253408
"P0DJ93_IDR_46_91",1
"P0DMB1_IDR_161_279",0.502342951534578
"P0DMB1_IDR_1_74",0.497657048465422
