"","GO0031326_regulation_of_cellular_biosynthetic_process"
"A6NE82_IDR_1_158",1
"A6NEE1_IDR_254_287",0.481267719951503
"A6NEE1_IDR_413_478",0.518732280048497
"A6NEH6_IDR_1_125",1
"A6NEL2_IDR_728_793",0.527290212281512
"A6NEL2_IDR_79_589",0.472709787718488
"A6NEN9_IDR_115_183",1
"A6NEQ0_IDR_69_496",1
"A6NEQ2_IDR_1_66",0.287209647926951
"A6NEQ2_IDR_294_368",0.302606993359636
"A6NEQ2_IDR_74_282",0.410183358713413
"A6NEV1_IDR_108_266",0.539054978694112
"A6NEV1_IDR_1_53",0.460945021305888
"A6NEW6_IDR_1_464",1
"A6NF34_IDR_349_425",0.465412756030795
"A6NF34_IDR_516_631",0.534587243969205
"A6NF83_IDR_1_97",1
"A6NFA0_IDR_122_258",0.484225445211999
"A6NFA0_IDR_269_338",0.515774554788001
"A6NFI3_IDR_636_683",0.165643170857073
"A6NFI3_IDR_938_970",0.202679392947294
"A6NFK2_IDR_1_111",1
"A6NFN3_IDR_1_100",1
"A6NFN9_IDR_359_442",1
"A6NFQ7_IDR_70_107",1
"A6NFX1_IDR_1_36",1
"A6NFY7_IDR_77_115",1
"A6NFZ4_IDR_1_60",1
"A6NGA9_IDR_219_273",1
"A6NGB7_IDR_1_58",0.434812347459274
"A6NGB7_IDR_179_265",0.565187652540726
"A6NGB9_IDR_1_483",1
"A6NGC4_IDR_228_264",1
"A6NGD5_IDR_124_351",0.467192217290299
"A6NGD5_IDR_1_39",0.532807782709701
"A6NGE4_IDR_1_137",0.465429206571218
"A6NGE4_IDR_560_600",0.534570793428782
"A6NGG8_IDR_1_171",0.554809126013903
"A6NGG8_IDR_332_1256",0.445190873986097
"A6NGQ2_IDR_1_32",1
"A6NGR9_IDR_30_90",1
"A6NGS2_IDR_79_130",1
"A6NGY1_IDR_1_173",0.528314421124345
"A6NGY1_IDR_250_282",0.471685578875655
"A6NGY3_IDR_1_54",1
"A6NHJ4_IDR_1_229",1
"A6NHN0_IDR_1_342",1
"A6NI87_IDR_1_53",0.522001850437784
"A6NI87_IDR_202_242",0.477998149562216
"A6NIH7_IDR_1_54",1
"A6NIK2_IDR_228_292",1
"A6NIN4_IDR_110_147",1
"A6NIR3_IDR_103_147",0.320032135090488
"A6NIR3_IDR_170_277",0.33921641605455
"A6NIR3_IDR_346_407",0.340751448854962
"A6NIX2_IDR_1_197",1
"A6NIY4_IDR_1_166",1
"A6NJ08_IDR_1_156",1
"A6NJ46_IDR_1_59",0.288879271978084
"A6NJ46_IDR_190_241",0.431503478332117
"A6NJ46_IDR_92_145",0.279617249689799
"A6NJ64_IDR_73_397",1
"A6NJB7_IDR_1_57",0.288075127072379
"A6NJB7_IDR_194_265",0.363932015074642
"A6NJB7_IDR_92_142",0.347992857852979
"A6NJG2_IDR_1_107",0.442109044908314
"A6NJG2_IDR_242_315",0.557890955091686
"A6NJG6_IDR_1_315",1
"A6NJI1_IDR_1_68",1
"A6NJI9_IDR_197_227",1
"A6NJJ6_IDR_1_81",1
"A6NJL1_IDR_126_350",0.487288984525823
"A6NJL1_IDR_1_39",0.512711015474177
"A6NJQ4_IDR_1_464",1
"A6NJT0_IDR_1_531",1
"A6NK89_IDR_133_408",0.22461527556978
"A6NK89_IDR_41_80",0.305217530624412
"A6NK89_IDR_438_499",0.470167193805808
"A6NKB5_IDR_1878_2137",0.351798579325241
"A6NKB5_IDR_733_803",0.321015850759725
"A6NKB5_IDR_93_695",0.327185569915034
"A6NKC0_IDR_1_464",1
"A6NKC9_IDR_145_451",1
"A6NKD2_IDR_1_105",1
"A6NKD9_IDR_153_378",0.695321012365195
"A6NKD9_IDR_38_147",0.304678987634805
"A6NKF2_IDR_1_95",0.483810268419467
"A6NKF2_IDR_220_362",0.516189731580533
"A6NKF7_IDR_1_57",0.460226819261699
"A6NKF7_IDR_59_95",0.539773180738301
"A6NKG5_IDR_1_188",0.523472493190918
"A6NKG5_IDR_1252_1282",0.476527506809082
"A6NKL6_IDR_1_37",0.281728773721626
"A6NKL6_IDR_212_593",0.319287944165505
"A6NKL6_IDR_79_147",0.39898328211287
"A6NKN8_IDR_1_68",1
"A6NKP2_IDR_1_32",1
"A6NKU9_IDR_1_383",1
"A6NKW6_IDR_94_150",1
"A6NL88_IDR_119_538",0.710006461102345
"A6NLW8_IDR_155_204",0.496108872676058
"A6NLW8_IDR_69_102",0.503891127323942
"A6NLX3_IDR_1_79",1
"A6NLX4_IDR_107_147",1
"A6NM10_IDR_248_295",1
"A6NM11_IDR_1_1457",0.43171918005945
"A6NM11_IDR_1529_1623",0.280592800457344
"A6NM11_IDR_1658_1700",0.287688019483206
"A6NM28_IDR_67_150",1
"A6NM62_IDR_236_305",0.293031821881609
"A6NM62_IDR_321_355",0.305983071358254
"A6NM62_IDR_360_1247",0.400985106760136
"A6NMA1_IDR_35_69",1
"A6NMB9_IDR_100_366",1
"A6NMD0_IDR_1_133",1
"A6NMD2_IDR_1_125",0.323444734455976
"A6NMD2_IDR_182_220",0.375373695227537
"A6NMD2_IDR_276_609",0.301181570316487
"A6NMK8_IDR_1_407",0.57999988340426
"A6NMK8_IDR_482_535",0.42000011659574
"A6NMN3_IDR_1_101",0.341106228642979
"A6NMN3_IDR_152_185",0.252449575056719
"A6NMN3_IDR_246_283",0.406444196300302
"A6NMS7_IDR_1047_1138",0.20348879428692
"A6NMS7_IDR_1147_1456",0.194472290342196
"A6NNJ1_IDR_1_464",1
"A6NNL0_IDR_1_522",0.498146903580474
"A6NNL0_IDR_525_878",0.501853096419526
"A6NNM3_IDR_1199_1449",0.30433104218701
"A6NNM3_IDR_209_380",0.218269236088814
"A6NNM3_IDR_681_828",0.240305117726148
"A6NNM3_IDR_90_191",0.237094603998028
"A6NNM8_IDR_1_84",0.22391499118326
"A6NNM8_IDR_431_477",0.23652931939614
"A6NNM8_IDR_496_723",0.306890949230936
"A6NNM8_IDR_725_774",0.232664740189664
"A6NNP5_IDR_155_214",1
"A6NNT2_IDR_1029_1141",0.461038792905572
"A6NNT2_IDR_39_700",0.538961207094428
"A6NNW6_IDR_178_219",0.46949719069243
"A6NNW6_IDR_587_625",0.53050280930757
"A6NP61_IDR_107_218",1
"A6PVL3_IDR_82_124",1
"A6PVS8_IDR_263_414",1
"A6PVY3_IDR_112_158",1
"A6QL63_IDR_1_46",0.320480558618307
"A6QL63_IDR_258_342",0.368387815401883
"A6QL63_IDR_387_418",0.311131625979811
"A6XGL0_IDR_1_58",1
"A7XYQ1_IDR_272_873",0.434850439098023
"A7XYQ1_IDR_49_180",0.187685114848214
"A8CG34_IDR_1_64",0.380232902947938
"A8CG34_IDR_70_1229",0.619767097052062
"A8K0R7_IDR_1_349",0.525299618626848
"A8K0R7_IDR_450_726",0.474700381373152
"A8K0Z3_IDR_371_465",0.542947620127095
"A8K0Z3_IDR_97_368",0.457052379872905
"A8K5M9_IDR_1_142",1
"A8K830_IDR_1_63",1
"A8K855_IDR_184_263",1
"A8K8P3_IDR_1_74",0.585425671999822
"A8K8P3_IDR_933_1149",0.414574328000178
"A8K8V0_IDR_82_170",1
"A8K979_IDR_242_412",0.529360851486802
"A8K979_IDR_416_549",0.470639148513198
"A8MPX8_IDR_14_55",0.316274393874009
"A8MPX8_IDR_300_348",0.304325608872812
"A8MPX8_IDR_518_588",0.379399997253179
"A8MPY1_IDR_1_58",0.517341747941772
"A8MPY1_IDR_392_430",0.482658252058228
"A8MQ03_IDR_1_101",1
"A8MT70_IDR_397_598",0.319923893982231
"A8MT70_IDR_601_716",0.197568215285086
"A8MT70_IDR_747_785",0.224374093555465
"A8MTA8_IDR_1_166",1
"A8MTJ6_IDR_1_127",0.493426277745198
"A8MTJ6_IDR_231_382",0.506573722254802
"A8MTL3_IDR_114_300",1
"A8MTQ0_IDR_1_78",0.513093329276239
"A8MTQ0_IDR_208_251",0.486906670723761
"A8MTY0_IDR_57_197",1
"A8MTY7_IDR_1_169",1
"A8MTZ7_IDR_145_207",0.344707759041006
"A8MTZ7_IDR_1_75",0.351844452051701
"A8MTZ7_IDR_227_269",0.303447788907293
"A8MU46_IDR_1_376",1
"A8MU93_IDR_1_118",1
"A8MUK1_IDR_1_54",0.357091469564795
"A8MUK1_IDR_379_462",0.329289415058719
"A8MUK1_IDR_470_528",0.313619115376487
"A8MUX0_IDR_1_517",1
"A8MUZ8_IDR_57_170",1
"A8MV65_IDR_113_326",0.418113853032628
"A8MV65_IDR_15_79",0.581886146967372
"A8MVA2_IDR_1_152",1
"A8MVS5_IDR_182_230",1
"A8MVW0_IDR_342_653",0.660381525182601
"A8MVW0_IDR_659_826",0.339618474817399
"A8MW92_IDR_138_677",0.431427898790149
"A8MW92_IDR_809_924",0.568572101209851
"A8MXT2_IDR_1_105",1
"A8MXV6_IDR_1_196",1
"A8MXY4_IDR_57_143",1
"A8MXZ1_IDR_1_464",1
"A8MXZ3_IDR_1_250",1
"A8MYA2_IDR_1_482",1
"A8MYU2_IDR_1046_1149",0.560299245157363
"A8MYU2_IDR_632_682",0.439700754842637
"A8MYZ0_IDR_1_91",1
"A8MYZ6_IDR_171_436",0.568482172588933
"A8MYZ6_IDR_1_86",0.431517827411067
"A8MZ36_IDR_97_187",1
"A8MZ59_IDR_28_122",1
"A8MZA4_IDR_1_110",0.484249387202692
"A8MZA4_IDR_147_401",0.515750612797307
"A8MZG2_IDR_1_86",0.506649875734417
"A8MZG2_IDR_89_182",0.493350124265583
"A8TX70_IDR_1474_1692",0.50546582077754
"A8TX70_IDR_2584_2615",0.49453417922246
"A9QM74_IDR_15_66",1
"B0FP48_IDR_215_263",1
"B0YJ81_IDR_1_67",1
"B1AJZ9_IDR_100_352",0.232331937841338
"B1AJZ9_IDR_1060_1279",0.188561847184025
"B1AJZ9_IDR_1356_1412",0.196191921498545
"B1AJZ9_IDR_590_699",0.183924185103714
"B1AJZ9_IDR_921_1001",0.198990108372378
"B1AK53_IDR_331_362",0.698675255952893
"B1ANS9_IDR_1030_1081",1
"B1ATL7_IDR_1_163",1
"B2RC85_IDR_646_758",0.505493758269444
"B2RC85_IDR_779_870",0.494506241730556
"B2RNN3_IDR_15_196",1
"B2RTY4_IDR_1132_1843",0.279497540274249
"B2RTY4_IDR_2278_2531",0.342080332612855
"B2RTY4_IDR_739_823",0.378422127112897
"B2RU33_IDR_361_524",1
"B2RXF0_IDR_1_48",0.474824341639915
"B2RXF0_IDR_184_235",0.525175658360085
"B2RXF5_IDR_120_290",1
"B2RXH2_IDR_343_506",1
"B2RXH4_IDR_118_370",0.391491025446147
"B2RXH4_IDR_374_463",0.608508974553853
"B2RXH8_IDR_86_293",1
"B3KS81_IDR_1_715",1
"B3KU38_IDR_1_55",0.454185118249116
"B3KU38_IDR_63_486",0.545814881750884
"B4DJY2_IDR_1_31",1
"B4DS77_IDR_112_155",0.445161716747059
"B4DS77_IDR_159_423",0.554838283252941
"B4DU55_IDR_68_202",1
"B5ME19_IDR_1_47",0.323333174318571
"B5ME19_IDR_162_301",0.292230296086283
"B5ME19_IDR_880_914",0.384436529595146
"B7U540_IDR_1_42",0.518244101752286
"C9J069_IDR_1_659",0.545403918381079
"C9J069_IDR_826_869",0.454596081618921
"C9J302_IDR_136_202",1
"Q6NX49_IDR_67_221",1
"Q6NXP0_IDR_148_179",0.544403086687927
"Q6NXP0_IDR_270_350",0.455596913312073
"Q6NXP2_IDR_179_280",1
"Q6NXS1_IDR_1_205",1
"Q6NXT1_IDR_1_59",1
"Q6NZ36_IDR_46_145",0.498478309387081
"Q6NZ67_IDR_82_158",1
"Q6NZI2_IDR_1_153",0.565254969941234
"Q6NZI2_IDR_158_390",0.434745030058766
"Q6NZY4_IDR_129_164",0.547224840449919
"Q6NZY4_IDR_371_655",0.452775159550081
"Q6NZY7_IDR_1_31",0.491861080233099
"Q6NZY7_IDR_38_148",0.508138919766901
"Q6P047_IDR_166_211",0.498056605247803
"Q6P047_IDR_239_294",0.501943394752197
"Q6P050_IDR_208_247",1
"Q6P087_IDR_30_61",1
"Q6P0N0_IDR_276_372",0.311806165022517
"Q6P0N0_IDR_480_1132",0.305703703728507
"Q6P0N0_IDR_98_238",0.382490131248976
"Q6P0Q8_IDR_1193_1789",0.278448306619398
"Q6P0Q8_IDR_1_317",0.49717217459401
"Q6P0Q8_IDR_815_1097",0.224379518786592
"Q6P158_IDR_1_94",0.344815699458831
"Q6P158_IDR_431_512",0.308213702177959
"Q6P158_IDR_754_792",0.34697059836321
"Q6P179_IDR_1_51",1
"Q6P1J9_IDR_103_142",0.488181928083569
"Q6P1J9_IDR_260_356",0.511818071916431
"Q6P1L5_IDR_1_354",0.472289289092964
"Q6P1L5_IDR_359_589",0.527710710907036
"Q6P1L6_IDR_1_59",0.464012664024662
"Q6P1L6_IDR_77_237",0.535987335975338
"Q6P1M3_IDR_635_708",0.40886394041349
"Q6P1M3_IDR_938_1020",0.59113605958651
"Q6P1W5_IDR_1_49",0.34917314427951
"Q6P1W5_IDR_516_558",0.377102889578461
"Q6P1W5_IDR_75_472",0.273723966142029
"Q6P1X5_IDR_991_1199",1
"Q6P1X6_IDR_1_36",1
"Q6P280_IDR_1_46",0.45186618405847
"Q6P280_IDR_49_169",0.54813381594153
"Q6P2C0_IDR_238_268",1
"Q6P2C8_IDR_101_155",1
"Q6P2D0_IDR_23_133",1
"Q6P2D8_IDR_435_608",0.549045896749261
"Q6P2D8_IDR_45_81",0.450954103250739
"Q6P2E9_IDR_1226_1258",0.312163108445217
"Q6P2E9_IDR_24_70",0.283810515276062
"Q6P2E9_IDR_528_965",0.404026376278721
"Q6P2H3_IDR_1_327",0.303289771008117
"Q6P2H3_IDR_350_394",0.236388130030804
"Q6P2H3_IDR_531_572",0.218300345934856
"Q6P2H3_IDR_596_666",0.242021753026223
"Q6P387_IDR_108_162",0.165570856837858
"Q6P387_IDR_1_42",0.167938713080643
"Q6P387_IDR_176_213",0.150141674608333
"Q6P387_IDR_253_292",0.158071291135588
"Q6P387_IDR_329_365",0.196564913775938
"Q6P387_IDR_48_105",0.161712550561641
"Q6P3R8_IDR_279_655",0.579392499894193
"Q6P3R8_IDR_672_708",0.420607500105807
"Q6P3S1_IDR_449_775",1
"Q6P3S6_IDR_1_43",0.400715631844237
"Q6P4D5_IDR_1_174",1
"Q6P4E1_IDR_1_436",1
"Q6P4F1_IDR_1_74",1
"Q6P4F2_IDR_1_66",1
"Q6P4F7_IDR_254_810",0.527790271830313
"Q6P4F7_IDR_817_947",0.472209728169687
"Q6P4H8_IDR_1_32",1
"Q6P4Q7_IDR_1_40",0.293614482486778
"Q6P4Q7_IDR_648_688",0.338607330849606
"Q6P4Q7_IDR_727_775",0.367778186663616
"Q6P4R8_IDR_202_369",0.576335381892894
"Q6P4R8_IDR_654_1299",0.423664618107106
"Q6P531_IDR_1_99",1
"Q6P582_IDR_82_158",1
"Q6P5Q4_IDR_28_72",0.285431663655263
"Q6P5Q4_IDR_355_519",0.418501110632352
"Q6P5Q4_IDR_76_195",0.296067225712385
"Q6P5S7_IDR_1_38",1
"Q6P5W5_IDR_233_264",0.398352717904733
"Q6P5W5_IDR_426_488",0.601647282095267
"Q6P5X7_IDR_101_244",0.521010646092216
"Q6PCB5_IDR_1_339",0.533721583864251
"Q6PCB5_IDR_696_843",0.466278416135749
"Q6PCB6_IDR_49_84",1
"Q6PCB8_IDR_285_327",1
"Q6PCD5_IDR_1_283",1
"Q6PCT2_IDR_1_36",0.407484043292622
"Q6PCT2_IDR_151_420",0.592515956707378
"Q6PD62_IDR_855_1173",1
"Q6PD74_IDR_177_257",1
"Q6PDB4_IDR_60_183",1
"Q6PEV8_IDR_133_176",0.309327305681663
"Q6PEV8_IDR_264_357",0.375556424557462
"Q6PEV8_IDR_65_102",0.315116269760875
"Q6PEW0_IDR_276_350",1
"Q6PEW1_IDR_227_343",1
"Q6PEX3_IDR_1_189",1
"Q6PEX7_IDR_76_145",1
"Q6PF04_IDR_53_233",1
"Q6PF05_IDR_24_55",1
"Q6PIF6_IDR_1031_1086",0.532666862968129
"Q6PIF6_IDR_876_974",0.467333137031871
"Q6PII3_IDR_1_452",1
"Q6PIJ6_IDR_474_914",1
"Q6PIS1_IDR_1_33",0.524559066500015
"Q6PIS1_IDR_572_610",0.475440933499985
"Q6PIU1_IDR_1_32",1
"Q6PIV2_IDR_70_168",1
"Q6PIW4_IDR_92_373",1
"Q6PIY5_IDR_408_440",1
"Q6PIY7_IDR_1_130",1
"Q6PIZ9_IDR_35_163",1
"Q6PJ21_IDR_17_60",0.469583818963656
"Q6PJ21_IDR_321_355",0.530416181036344
"Q6PJ61_IDR_18_446",1
"Q6PJE2_IDR_53_85",1
"Q6PJF5_IDR_1_366",1
"Q6PJG2_IDR_100_631",0.352114464005556
"Q6PJG2_IDR_1_96",0.312860339398688
"Q6PJG2_IDR_679_714",0.159521172640346
"Q6PJW8_IDR_1_164",0.334514102236043
"Q6PJW8_IDR_237_267",0.310054624267647
"Q6PJW8_IDR_270_601",0.35543127349631
"Q6PK04_IDR_1_193",0.471295365522568
"Q6PK04_IDR_207_289",0.528704634477432
"Q6PK18_IDR_1_34",1
"Q6PK81_IDR_60_146",1
"Q6PKC3_IDR_1_74",0.488737310901022
"Q6PKC3_IDR_934_985",0.511262689098978
"Q6PKG0_IDR_1029_1096",0.200679175796992
"Q6PKG0_IDR_1_354",0.317534785589695
"Q6PKG0_IDR_491_632",0.148040988359329
"Q6PKG0_IDR_725_795",0.333745050253984
"Q6PKX4_IDR_235_331",1
"Q6PL18_IDR_1111_1318",0.349510252015224
"Q6PL18_IDR_1_390",0.339025383948873
"Q6PL18_IDR_732_780",0.311464364035903
"Q6PL24_IDR_1_153",0.532090072230322
"Q6PL24_IDR_228_271",0.467909927769678
"Q6PL45_IDR_1_57",1
"Q6PML9_IDR_71_120",1
"Q6PUV4_IDR_1_134",1
"Q6Q0C0_IDR_1_116",1
"Q6Q4G3_IDR_13_86",1
"Q6Q6R5_IDR_79_116",1
"Q6Q759_IDR_144_208",0.0934520563720227
"Q6Q759_IDR_378_419",0.100014577867779
"Q6Q759_IDR_655_761",0.116562789230522
"Q6QNY1_IDR_1_34",1
"Q6R2W3_IDR_559_595",1
"Q6R327_IDR_1014_1524",0.427622317467058
"Q6R327_IDR_1531_1599",0.572377682532942
"Q6R6M4_IDR_1_57",0.507480971229365
"Q6R6M4_IDR_379_449",0.492519028770635
"Q6RFH5_IDR_324_385",1
"Q6RI45_IDR_1262_1299",0.280901203178885
"Q6RI45_IDR_1439_1802",0.449814139231366
"Q6RI45_IDR_656_916",0.269284657589749
"Q6RSH7_IDR_1_40",1
"Q6RW13_IDR_124_159",1
"Q6S5L8_IDR_21_177",0.493656235508919
"Q6S5L8_IDR_470_511",0.506343764491081
"Q6S9Z5_IDR_1_89",0.479052656127077
"Q6S9Z5_IDR_249_284",0.262570831009277
"Q6S9Z5_IDR_307_364",0.258376512863645
"Q6SA08_IDR_298_328",1
"Q6SJ93_IDR_1_76",0.542568404478833
"Q6SJ93_IDR_273_351",0.457431595521167
"Q6SJ96_IDR_1_195",1
"Q6STE5_IDR_1_105",1
"Q6T310_IDR_202_242",1
"Q6T4P5_IDR_286_396",0.206588652025914
"Q6TFL3_IDR_1049_1082",0.115178148390576
"Q6TFL3_IDR_1149_1182",0.113042414388247
"Q6TFL3_IDR_1223_1326",0.168505269772753
"Q6TFL3_IDR_983_1028",0.133109468591211
"Q6TFL4_IDR_1_38",1
"Q6U7Q0_IDR_1_128",1
"Q6U841_IDR_1_36",0.306084375324627
"Q6U841_IDR_222_317",0.336320458213222
"Q6U841_IDR_57_90",0.357595166462151
"Q6UB35_IDR_1_69",1
"Q6UB98_IDR_1_235",0.316442328064326
"Q6UB98_IDR_301_1831",0.683557671935674
"C9J3V5_IDR_1_63",1
"C9J6K1_IDR_1_46",1
"C9J7I0_IDR_28_81",1
"C9JDP6_IDR_192_229",1
"C9JE40_IDR_1_185",0.635086488553145
"C9JE40_IDR_213_256",0.364913511446855
"C9JFL3_IDR_1_82",1
"C9JH25_IDR_26_57",0.321740664397113
"C9JH25_IDR_623_874",0.340351767494353
"C9JH25_IDR_64_341",0.337907568108534
"C9JI98_IDR_124_176",1
"C9JJH3_IDR_1_60",0.509675051253109
"C9JJH3_IDR_377_528",0.490324948746891
"C9JSJ3_IDR_132_309",0.328357641836716
"C9JSJ3_IDR_332_541",0.312837889034588
"C9JTQ0_IDR_179_218",0.466513868427962
"C9JTQ0_IDR_226_380",0.533486131572038
"C9JUS6_IDR_1_35",0.512689007634769
"C9JUS6_IDR_63_103",0.487310992365231
"C9JVI0_IDR_1_57",0.354560787999935
"C9JVI0_IDR_379_464",0.328418046681327
"C9JVI0_IDR_469_528",0.317021165318738
"C9JVW0_IDR_59_142",1
"C9JXX5_IDR_30_86",1
"D3W0D1_IDR_40_73",1
"D6R901_IDR_1_56",0.351915081299039
"D6R901_IDR_379_452",0.331806547695794
"D6R901_IDR_470_528",0.316278371005167
"D6R9N7_IDR_1_56",0.358331174949238
"D6R9N7_IDR_379_465",0.324326679145534
"D6R9N7_IDR_469_528",0.317342145905227
"D6RA61_IDR_1_57",0.348662289558059
"D6RA61_IDR_379_451",0.334292553831078
"E5RIL1_IDR_215_263",1
"E5RJM6_IDR_1_36",1
"E7ERA6_IDR_1_45",0.536358222844816
"E7ERA6_IDR_166_249",0.463641777155184
"E7ETH6_IDR_108_160",0.334194946720472
"E7ETH6_IDR_173_222",0.324414515522993
"E7ETH6_IDR_61_100",0.341390537756535
"E7EW31_IDR_1_1015",1
"E9PAV3_IDR_1_1948",0.551379094111499
"E9PAV3_IDR_1988_2040",0.448620905888501
"E9PGG2_IDR_189_307",0.455051138110907
"E9PGG2_IDR_315_353",0.544948861889093
"E9PI22_IDR_161_279",0.49989999707802
"E9PI22_IDR_1_74",0.50010000292198
"H3BNL1_IDR_132_184",0.475697468061736
"H3BPF8_IDR_1_120",0.449088987907267
"H3BPF8_IDR_248_595",0.550911012092733
"H3BQB6_IDR_1_260",1
"H3BQL2_IDR_1_130",0.519542568479449
"H3BQL2_IDR_276_599",0.480457431520551
"H3BQW9_IDR_1_95",1
"H3BR10_IDR_1_33",0.492412505455624
"H3BR10_IDR_58_107",0.507587494544375
"H3BSY2_IDR_176_601",0.507178445903248
"H3BSY2_IDR_22_121",0.492821554096752
"H3BTG2_IDR_84_121",1
"H3BU77_IDR_1_48",1
"H3BUK9_IDR_1_90",0.465434891951454
"H3BUK9_IDR_325_492",0.534565108048546
"H3BV12_IDR_1_125",0.509637178279312
"H3BV12_IDR_277_604",0.490362821720688
"H3BV60_IDR_179_288",1
"H7BZ55_IDR_1249_1370",0.578663492185325
"H7BZ55_IDR_1_520",0.421336507814675
"M0QZC1_IDR_116_157",0.322539331275546
"M0QZC1_IDR_159_314",0.34797699972443
"M0QZC1_IDR_1_59",0.329483669000024
"M0R2J8_IDR_1_39",0.227409425935555
"M0R2J8_IDR_1480_1524",0.184573990509433
"M0R2J8_IDR_1550_1603",0.18553710932339
"M0R2J8_IDR_1619_1658",0.195048984416836
"M0R2J8_IDR_61_162",0.207430489814786
"O00110_IDR_33_92",1
"O00116_IDR_1_32",0.631697945295717
"O00116_IDR_48_82",0.368302054704283
"O00139_IDR_556_611",0.438763836825379
"O00139_IDR_65_190",0.561236163174621
"O00141_IDR_61_91",1
"O00142_IDR_1_48",1
"O00144_IDR_1_35",0.298336792756089
"O00144_IDR_145_194",0.284112752731921
"O00144_IDR_547_591",0.41755045451199
"O00148_IDR_1_33",1
"O00151_IDR_90_253",1
"O00154_IDR_1_48",1
"O00155_IDR_325_361",1
"O00160_IDR_923_1043",1
"O00161_IDR_1_149",1
"O00165_IDR_100_199",0.516400162592117
"O00165_IDR_14_60",0.483599837407883
"O00167_IDR_182_265",1
"O00168_IDR_1_92",1
"O00178_IDR_1_60",0.459901558648499
"O00178_IDR_578_669",0.540098441351501
"O00213_IDR_279_364",0.404915098488828
"O00217_IDR_1_35",1
"O00219_IDR_1_78",1
"O00220_IDR_1_119",0.486085444026471
"O00220_IDR_289_352",0.513914555973529
"O00221_IDR_1_242",1
"O00222_IDR_1_33",0.431160161204597
"O00222_IDR_849_908",0.568839838795403
"O00230_IDR_1_39",0.506728377600232
"O00230_IDR_59_92",0.493271622399768
"O00237_IDR_523_605",1
"O00253_IDR_1_83",1
"O00254_IDR_1_36",1
"O00255_IDR_464_615",1
"O00257_IDR_65_529",1
"O00258_IDR_1_35",1
"O00267_IDR_1_132",0.46571794568053
"O00267_IDR_669_702",0.53428205431947
"O00268_IDR_1013_1052",0.272190136882109
"O00268_IDR_1_457",0.43302008830408
"O00268_IDR_469_851",0.294789774813812
"O00273_IDR_202_234",1
"O00287_IDR_1_44",0.499725127228863
"O00287_IDR_53_220",0.500274872771137
"O00291_IDR_1_37",0.488294503433803
"O00291_IDR_300_381",0.511705496566197
"O00292_IDR_224_258",1
"O00294_IDR_14_285",1
"O00295_IDR_1_268",1
"O00303_IDR_1_84",1
"O00327_IDR_444_599",0.658927827299521
"O00330_IDR_140_177",0.535671574468659
"O00330_IDR_221_270",0.464328425531341
"O00337_IDR_1_60",1
"O00339_IDR_1_48",1
"O00341_IDR_484_548",1
"O00358_IDR_138_358",0.526753058674954
"O00358_IDR_1_52",0.473246941325046
"O00391_IDR_546_692",1
"O00400_IDR_1_67",1
"O00401_IDR_141_216",0.499763027221088
"O00401_IDR_264_502",0.500236972778912
"O00408_IDR_908_941",1
"O00409_IDR_1_112",0.452232003422983
"O00409_IDR_204_490",0.547767996577017
"O00411_IDR_76_219",0.466250182798136
"O00411_IDR_9_62",0.533749817201864
"O00418_IDR_12_77",0.571859420654613
"O00418_IDR_330_499",0.428140579345387
"O00423_IDR_70_176",1
"O00425_IDR_159_192",1
"O00429_IDR_513_638",1
"O00443_IDR_1_366",1
"O00444_IDR_271_592",0.594083889746263
"O00444_IDR_809_884",0.405916110253737
"O00445_IDR_56_106",1
"O00451_IDR_1_33",0.499476865008001
"O00451_IDR_358_464",0.500523134991999
"O00458_IDR_1_75",0.536359998072365
"O00458_IDR_419_451",0.463640001927635
"O00482_IDR_131_255",0.469901479041462
"O00482_IDR_1_75",0.530098520958538
"O00488_IDR_1_59",0.458145117752817
"O00488_IDR_73_134",0.541854882247183
"O00499_IDR_276_516",1
"O00505_IDR_16_69",1
"O00506_IDR_294_379",1
"O00507_IDR_1595_1638",0.305380726881978
"O00507_IDR_1_64",0.292015475395038
"O00507_IDR_2477_2555",0.402603797722984
"O00512_IDR_1_1426",1
"O00515_IDR_1_517",1
"O00533_IDR_1115_1170",1
"O00541_IDR_257_316",0.505874221852176
"O00541_IDR_446_588",0.494125778147824
"O00548_IDR_574_700",1
"O00555_IDR_1_54",0.243222690690736
"O00555_IDR_1975_2502",0.244133358370054
"O00555_IDR_406_448",0.178164819495722
"O00555_IDR_801_1212",0.334479131443489
"O00559_IDR_111_158",0.244802978393342
"O00559_IDR_160_213",0.261567678859053
"O00559_IDR_1_62",0.229550097322107
"O00559_IDR_64_109",0.264079245425498
"O00560_IDR_1_44",1
"O00562_IDR_1194_1244",0.262087855338732
"O00562_IDR_256_332",0.220203696858985
"O00562_IDR_379_421",0.209285561559958
"O00562_IDR_581_682",0.308422886242325
"O00566_IDR_100_364",0.272409003319369
"O00592_IDR_1_353",1
"O00602_IDR_58_111",1
"O00629_IDR_1_69",1
"O00712_IDR_186_388",1
"O00716_IDR_1_175",0.487852712048527
"O00716_IDR_355_418",0.512147287951473
"O00746_IDR_1_34",1
"O00750_IDR_1_318",1
"O00763_IDR_171_231",0.493566113638499
"O00763_IDR_26_159",0.506433886361501
"O00767_IDR_1_65",1
"Q9Y6X0_IDR_1_1596",1
"Q9Y6X1_IDR_1_38",1
