"","GO0006974_cellular_response_to_DNA_damage_stimulus"
"Q6P5X7_IDR_101_244",0.580913582738195
"Q6PCB5_IDR_1_339",0.642397039742621
"Q6PCB5_IDR_696_843",0.357602960257379
"Q6PCB6_IDR_49_84",1
"Q6PCB8_IDR_285_327",1
"Q6PCD5_IDR_1_283",1
"Q6PCT2_IDR_1_36",0.407748498232652
"Q6PCT2_IDR_151_420",0.592251501767348
"Q6PD62_IDR_855_1173",1
"Q6PD74_IDR_177_257",1
"Q6PDB4_IDR_60_183",1
"Q6PEV8_IDR_133_176",0.320531163849323
"Q6PEV8_IDR_264_357",0.383969556262363
"Q6PEV8_IDR_65_102",0.295499279888314
"Q6PEW0_IDR_276_350",1
"Q6PEW1_IDR_227_343",1
"Q6PEX3_IDR_1_189",1
"Q6PEX7_IDR_76_145",1
"Q6PF04_IDR_53_233",1
"Q6PF05_IDR_24_55",1
"Q6PIF6_IDR_1031_1086",0.479756857520091
"Q6PIF6_IDR_876_974",0.520243142479909
"Q6PII3_IDR_1_452",1
"Q6PIJ6_IDR_474_914",1
"Q6PIS1_IDR_1_33",0.493225451013033
"Q6PIS1_IDR_572_610",0.506774548986967
"Q6PIU1_IDR_1_32",1
"Q6PIV2_IDR_70_168",1
"Q6PIW4_IDR_92_373",1
"Q6PIY5_IDR_408_440",1
"Q6PIY7_IDR_1_130",1
"Q6PIZ9_IDR_35_163",1
"Q6PJ21_IDR_17_60",0.364677669283054
"Q6PJ21_IDR_321_355",0.635322330716946
"Q6PJ61_IDR_18_446",1
"Q6PJE2_IDR_53_85",1
"Q6PJF5_IDR_1_366",1
"Q6PJG2_IDR_100_631",0.247983184966469
"Q6PJG2_IDR_1_96",0.264998322101973
"Q6PJG2_IDR_679_714",0.226174084219573
"Q6PJW8_IDR_1_164",0.342801131695828
"Q6PJW8_IDR_237_267",0.324430284804431
"Q6PJW8_IDR_270_601",0.332768583499742
"Q6PK04_IDR_1_193",0.443699073581085
"Q6PK04_IDR_207_289",0.556300926418915
"Q6PK18_IDR_1_34",1
"Q6PK81_IDR_60_146",1
"Q6PKC3_IDR_1_74",0.488067058651127
"Q6PKC3_IDR_934_985",0.511932941348873
"Q6PKG0_IDR_1029_1096",0.222212654509489
"Q6PKG0_IDR_1_354",0.224875821584136
"Q6PKG0_IDR_491_632",0.332248134635787
"Q6PKG0_IDR_725_795",0.220663389270588
"Q6PKX4_IDR_235_331",1
"Q6PL18_IDR_1111_1318",0.319229688969435
"Q6PL18_IDR_1_390",0.431291354309181
"Q6PL18_IDR_732_780",0.249478956721384
"Q6PL24_IDR_1_153",0.496555389834964
"Q6PL24_IDR_228_271",0.503444610165036
"Q6PL45_IDR_1_57",1
"Q6PML9_IDR_71_120",1
"Q6PUV4_IDR_1_134",1
"Q6Q0C0_IDR_1_116",1
"Q6Q4G3_IDR_13_86",1
"Q6Q6R5_IDR_79_116",1
"Q6Q759_IDR_144_208",0.101406319970738
"Q6Q759_IDR_378_419",0.140660282946572
"Q6Q759_IDR_655_761",0.101422013397408
"Q6QNY1_IDR_1_34",1
"Q6R2W3_IDR_559_595",1
"Q6R327_IDR_1014_1524",0.538486114490448
"Q6R327_IDR_1531_1599",0.461513885509552
"Q6R6M4_IDR_1_57",0.484477217547043
"Q6R6M4_IDR_379_449",0.515522782452957
"Q6RFH5_IDR_324_385",1
"Q6RI45_IDR_1262_1299",0.224994504087864
"Q6RI45_IDR_1439_1802",0.395710299758557
"Q6RI45_IDR_656_916",0.379295196153579
"Q6RSH7_IDR_1_40",1
"Q6RW13_IDR_124_159",1
"Q6S5L8_IDR_21_177",0.498432567614538
"Q6S5L8_IDR_470_511",0.501567432385462
"Q6S9Z5_IDR_1_89",0.325695743222018
"Q6S9Z5_IDR_249_284",0.341399034061839
"Q6S9Z5_IDR_307_364",0.332905222716143
"Q6SA08_IDR_298_328",1
"Q6SJ93_IDR_1_76",0.491764622631658
"Q6SJ93_IDR_273_351",0.508235377368342
"Q6SJ96_IDR_1_195",1
"Q6STE5_IDR_1_105",1
"Q6T310_IDR_202_242",1
"Q6T4P5_IDR_286_396",0.251027131526341
"Q6TFL3_IDR_1049_1082",0.123654824472586
"Q6TFL3_IDR_1149_1182",0.122544051149933
"Q6TFL3_IDR_1223_1326",0.123784651355943
"Q6TFL3_IDR_983_1028",0.122707904457294
"Q6TFL4_IDR_1_38",1
"Q6U7Q0_IDR_1_128",1
"Q6U841_IDR_1_36",0.327044744061818
"Q6U841_IDR_222_317",0.313872241647277
"Q6U841_IDR_57_90",0.359083014290904
"Q6UB35_IDR_1_69",1
"Q6UB98_IDR_1_235",0.325312242388949
"Q6UB98_IDR_301_1831",0.674687757611051
"C9J3V5_IDR_1_63",1
"C9J6K1_IDR_1_46",1
"C9J7I0_IDR_28_81",1
"C9JDP6_IDR_192_229",1
"C9JE40_IDR_1_185",0.48572895797644
"C9JE40_IDR_213_256",0.51427104202356
"C9JFL3_IDR_1_82",1
"C9JH25_IDR_26_57",0.338635198155304
"C9JH25_IDR_623_874",0.328898752934642
"C9JH25_IDR_64_341",0.332466048910054
"C9JI98_IDR_124_176",1
"C9JJH3_IDR_1_60",0.488805739678437
"C9JJH3_IDR_377_528",0.511194260321563
"C9JSJ3_IDR_132_309",0.357695586346719
"C9JSJ3_IDR_332_541",0.343229434720374
"C9JTQ0_IDR_179_218",0.515250293254125
"C9JTQ0_IDR_226_380",0.484749706745875
"C9JUS6_IDR_1_35",0.500533380130444
"C9JUS6_IDR_63_103",0.499466619869556
"C9JVI0_IDR_1_57",0.318131133535196
"C9JVI0_IDR_379_464",0.332842833215077
"C9JVI0_IDR_469_528",0.349026033249727
"C9JVW0_IDR_59_142",1
"C9JXX5_IDR_30_86",1
"D3W0D1_IDR_40_73",1
"D6R901_IDR_1_56",0.319666830737996
"D6R901_IDR_379_452",0.327488630588093
"D6R901_IDR_470_528",0.352844538673911
"D6R9N7_IDR_1_56",0.318786381502413
"D6R9N7_IDR_379_465",0.332343519090433
"D6R9N7_IDR_469_528",0.348870099407154
"D6RA61_IDR_1_57",0.319299882174462
"D6RA61_IDR_379_451",0.326996367039546
"E5RIL1_IDR_215_263",1
"E5RJM6_IDR_1_36",1
"E7ERA6_IDR_1_45",0.51521043675342
"E7ERA6_IDR_166_249",0.48478956324658
"E7ETH6_IDR_108_160",0.329814151086817
"E7ETH6_IDR_173_222",0.336932572658541
"E7ETH6_IDR_61_100",0.333253276254642
"E7EW31_IDR_1_1015",1
"E9PAV3_IDR_1_1948",0.525607620203949
"E9PAV3_IDR_1988_2040",0.474392379796051
"E9PGG2_IDR_189_307",0.498223443916669
"E9PGG2_IDR_315_353",0.501776556083331
"E9PI22_IDR_161_279",0.479690997743877
"E9PI22_IDR_1_74",0.520309002256123
"H3BNL1_IDR_132_184",0.502057044362685
"H3BPF8_IDR_1_120",0.614375328895615
"H3BPF8_IDR_248_595",0.385624671104385
"H3BQB6_IDR_1_260",1
"H3BQL2_IDR_1_130",0.59131631034029
"H3BQL2_IDR_276_599",0.40868368965971
"H3BQW9_IDR_1_95",1
"H3BR10_IDR_1_33",0.481872820202626
"H3BR10_IDR_58_107",0.518127179797374
"H3BSY2_IDR_176_601",0.371500110519241
"H3BSY2_IDR_22_121",0.628499889480759
"H3BTG2_IDR_84_121",1
"H3BU77_IDR_1_48",1
"H3BUK9_IDR_1_90",0.493572684185344
"H3BUK9_IDR_325_492",0.506427315814656
"H3BV12_IDR_1_125",0.591736340441493
"H3BV12_IDR_277_604",0.408263659558507
"H3BV60_IDR_179_288",1
"H7BZ55_IDR_1249_1370",0.509556308327426
"H7BZ55_IDR_1_520",0.490443691672574
"M0QZC1_IDR_116_157",0.328968471702288
"M0QZC1_IDR_159_314",0.338041702740236
"M0QZC1_IDR_1_59",0.332989825557476
"M0R2J8_IDR_1_39",0.202667797566648
"M0R2J8_IDR_1480_1524",0.203304819857809
"M0R2J8_IDR_1550_1603",0.196144217710714
"M0R2J8_IDR_1619_1658",0.196349419300628
"M0R2J8_IDR_61_162",0.201533745564201
"O00110_IDR_33_92",1
"O00116_IDR_1_32",0.505602857429148
"O00116_IDR_48_82",0.494397142570852
"O00139_IDR_556_611",0.511184597255213
"O00139_IDR_65_190",0.488815402744787
"O00141_IDR_61_91",1
"O00142_IDR_1_48",1
"O00144_IDR_1_35",0.326615567303116
"O00144_IDR_145_194",0.349178287885965
"O00144_IDR_547_591",0.324206144810919
"O00148_IDR_1_33",1
"O00151_IDR_90_253",1
"O00154_IDR_1_48",1
"O00155_IDR_325_361",1
"O00160_IDR_923_1043",1
"O00161_IDR_1_149",1
"O00165_IDR_100_199",0.485099624321289
"O00165_IDR_14_60",0.514900375678711
"O00167_IDR_182_265",1
"O00168_IDR_1_92",1
"O00178_IDR_1_60",0.506646223876662
"O00178_IDR_578_669",0.493353776123338
"O00213_IDR_279_364",0.483280962535032
"O00217_IDR_1_35",1
"O00219_IDR_1_78",1
"O00220_IDR_1_119",0.488504318855065
"O00220_IDR_289_352",0.511495681144935
"O00221_IDR_1_242",1
"O00222_IDR_1_33",0.394836805494921
"O00222_IDR_849_908",0.605163194505079
"O00230_IDR_1_39",0.482764780511806
"O00230_IDR_59_92",0.517235219488194
"O00237_IDR_523_605",1
"O00253_IDR_1_83",1
"O00254_IDR_1_36",1
"O00255_IDR_464_615",1
"O00257_IDR_65_529",1
"O00258_IDR_1_35",1
"O00267_IDR_1_132",0.599741389838594
"O00267_IDR_669_702",0.400258610161406
"O00268_IDR_1013_1052",0.45606366017599
"O00268_IDR_1_457",0.275705716984346
"O00268_IDR_469_851",0.268230622839664
"O00273_IDR_202_234",1
"O00287_IDR_1_44",0.428735650140298
"O00287_IDR_53_220",0.571264349859702
"O00291_IDR_1_37",0.491504814877309
"O00291_IDR_300_381",0.508495185122691
"O00292_IDR_224_258",1
"O00294_IDR_14_285",1
"O00295_IDR_1_268",1
"O00303_IDR_1_84",1
"O00327_IDR_444_599",0.414678921862261
"O00330_IDR_140_177",0.500386268856439
"O00330_IDR_221_270",0.499613731143561
"O00337_IDR_1_60",1
"O00339_IDR_1_48",1
"O00341_IDR_484_548",1
"O00358_IDR_138_358",0.416013716811435
"O00358_IDR_1_52",0.583986283188565
"O00391_IDR_546_692",1
"O00400_IDR_1_67",1
"O00401_IDR_141_216",0.553634057801115
"O00401_IDR_264_502",0.446365942198885
"O00408_IDR_908_941",1
"O00409_IDR_1_112",0.463296471304096
"O00409_IDR_204_490",0.536703528695904
"O00411_IDR_76_219",0.510140980084401
"O00411_IDR_9_62",0.489859019915599
"O00418_IDR_12_77",0.513053751539333
"O00418_IDR_330_499",0.486946248460667
"O00423_IDR_70_176",1
"O00425_IDR_159_192",1
"O00429_IDR_513_638",1
"O00443_IDR_1_366",1
"O00444_IDR_271_592",0.483149610155251
"O00444_IDR_809_884",0.516850389844749
"O00445_IDR_56_106",1
"O00451_IDR_1_33",0.483847393002134
"O00451_IDR_358_464",0.516152606997866
"O00458_IDR_1_75",0.557149213737726
"O00458_IDR_419_451",0.442850786262274
"O00482_IDR_131_255",0.513139428493883
"O00482_IDR_1_75",0.486860571506117
"O00488_IDR_1_59",0.444125460343903
"O00488_IDR_73_134",0.555874539656097
"O00499_IDR_276_516",1
"O00505_IDR_16_69",1
"O00506_IDR_294_379",1
"O00507_IDR_1595_1638",0.339004751201128
"O00507_IDR_1_64",0.343719250331284
"O00507_IDR_2477_2555",0.317275998467588
"O00512_IDR_1_1426",1
"O00515_IDR_1_517",1
"O00533_IDR_1115_1170",1
"O00541_IDR_257_316",0.390417106563757
"O00541_IDR_446_588",0.609582893436243
"O00548_IDR_574_700",1
"O00555_IDR_1_54",0.232923787045188
"O00555_IDR_1975_2502",0.240276939566496
"O00555_IDR_406_448",0.275805910276008
"O00555_IDR_801_1212",0.250993363112309
"O00559_IDR_111_158",0.253132050795253
"O00559_IDR_160_213",0.250149068014273
"O00559_IDR_1_62",0.243900599921401
"O00559_IDR_64_109",0.252818281269072
"O00560_IDR_1_44",1
"O00562_IDR_1194_1244",0.249174015869551
"O00562_IDR_256_332",0.247862357808299
"O00562_IDR_379_421",0.25351873518164
"O00562_IDR_581_682",0.24944489114051
"O00566_IDR_100_364",0.338074130590565
"O00592_IDR_1_353",1
"O00602_IDR_58_111",1
"O00629_IDR_1_69",1
"O00712_IDR_186_388",1
"O00716_IDR_1_175",0.508619982996073
"O00716_IDR_355_418",0.491380017003927
"O00746_IDR_1_34",1
"O00750_IDR_1_318",1
"O00763_IDR_171_231",0.491444207647293
"O00763_IDR_26_159",0.508555792352707
"O00767_IDR_1_65",1
"Q9Y6X0_IDR_1_1596",1
"Q9Y6X1_IDR_1_38",1
"Q9Y6X2_IDR_409_448",0.331272806486208
"Q9Y6X2_IDR_452_620",0.351309519430786
"Q9Y6X2_IDR_66_118",0.317417674083005
"Q9Y6X4_IDR_259_670",1
"Q9Y6X6_IDR_1175_1411",0.209899363792207
"Q9Y6X6_IDR_1419_1781",0.184614227490394
"Q9Y6X6_IDR_1817_1847",0.184366358483675
"Q9Y6X6_IDR_366_396",0.192634232341966
"Q9Y6X6_IDR_959_1011",0.228485817891759
"Q9Y6X8_IDR_1_151",0.21415958521509
"Q9Y6X8_IDR_158_280",0.160086951135772
"Q9Y6X8_IDR_314_486",0.148263553220567
"Q9Y6X8_IDR_488_562",0.163381107795822
"Q9Y6X8_IDR_564_635",0.153161989832437
"Q9Y6X8_IDR_761_837",0.160946812800311
"Q9Y6X9_IDR_530_800",0.569494999057185
"Q9Y6X9_IDR_829_905",0.430505000942815
"Q9Y6Y1_IDR_1172_1403",0.196365709920718
"Q9Y6Y1_IDR_1407_1485",0.16212211208922
"Q9Y6Y1_IDR_1606_1673",0.153731931905673
"Q9Y6Y1_IDR_186_736",0.157684329806165
"Q9Y6Y1_IDR_779_862",0.161157514574612
"Q9Y6Y1_IDR_988_1031",0.168938401703613
"Q9Y6Y8_IDR_1_262",0.227365106195897
"Q9Y6Y8_IDR_598_656",0.220623072941519
"Q9Y6Y8_IDR_692_753",0.337270071143064
"Q9Y6Y8_IDR_892_934",0.21474174971952
"Q9Y6Z7_IDR_1_128",1
"U3KPV4_IDR_1_39",1
"O14513_IDR_516_668",0.195953484414911
"O14513_IDR_674_1909",0.190975885300882
"O14514_IDR_1199_1347",0.312277792984617
"O14514_IDR_1350_1557",0.375043564329978
"O14514_IDR_1_36",0.312678642685405
"O14519_IDR_1_58",1
"O14520_IDR_283_342",1
"O14521_IDR_1_36",1
"O14522_IDR_783_859",1
"O14523_IDR_33_80",0.480155292031002
"O14523_IDR_410_706",0.519844707968998
"O14524_IDR_392_444",1
"O14526_IDR_257_613",1
"O14529_IDR_1124_1167",0.257990580989054
"O14529_IDR_113_956",0.24028926206484
"O14529_IDR_1224_1457",0.258000339011263
"O14529_IDR_962_1043",0.243719817934842
"O14530_IDR_189_226",1
"O14531_IDR_507_572",1
"O14544_IDR_1_353",1
"O14607_IDR_376_834",0.28046255991682
"O14607_IDR_839_874",0.235897551755833
"O14607_IDR_994_1024",0.246363505645821
"O14613_IDR_1_39",0.519442427199057
"O14613_IDR_46_182",0.480557572800943
"O14617_IDR_630_914",1
"O14627_IDR_1_172",0.475782193991217
"O14627_IDR_226_284",0.524217806008783
"O14628_IDR_57_213",1
"O14633_IDR_1_109",1
"O14638_IDR_1_46",1
"O14639_IDR_337_372",0.521334046762476
"O14639_IDR_375_667",0.478665953237525
"O14640_IDR_376_408",0.318182720341117
"O14640_IDR_507_674",0.298720913369905
"O14640_IDR_90_243",0.383096366288979
"O14641_IDR_512_575",0.263225899907999
"O14641_IDR_578_715",0.246169876833863
"O14641_IDR_96_259",0.490604223258138
"O14645_IDR_20_60",1
"O14681_IDR_34_77",1
"O14686_IDR_1604_4707",0.191453024691736
"O14686_IDR_1_61",0.190071527379454
"O14686_IDR_356_389",0.185439814306771
"O14686_IDR_396_1358",0.250159879125125
"O14686_IDR_4908_4975",0.182875754496914
"O14709_IDR_123_343",1
"O14713_IDR_1_57",1
"O14730_IDR_1_180",1
"O14733_IDR_1_88",1
"O14737_IDR_1_37",1
"O14745_IDR_113_148",0.51090121417249
"O14787_IDR_319_367",1
"O14788_IDR_1_57",1
"O14791_IDR_22_63",1
"O14792_IDR_1_50",1
"O14793_IDR_1_38",1
"O14795_IDR_152_377",1
"O14810_IDR_1_134",1
"O14813_IDR_1_284",1
"O14827_IDR_694_890",1
"O14828_IDR_1_132",1
"O14829_IDR_311_343",1
"O14830_IDR_314_402",1
"O14836_IDR_108_223",1
"O14843_IDR_299_346",1
"O14862_IDR_87_148",1
"O14863_IDR_54_105",1
"O14867_IDR_131_521",0.528801340501738
"O14867_IDR_654_718",0.471198659498262
"O14874_IDR_1_50",1
"O14896_IDR_120_185",1
"O14974_IDR_287_930",1
"O14976_IDR_325_371",0.506803770871829
"O14976_IDR_751_1172",0.493196229128171
"O14978_IDR_104_224",0.500729707675991
"O14978_IDR_227_375",0.499270292324009
"O14979_IDR_1_90",0.480628906824776
"O14979_IDR_92_146",0.519371093175224
"O14981_IDR_152_253",0.490218844644717
"O14981_IDR_976_1013",0.509781155355283
"O14986_IDR_279_320",0.399553403250903
"O14986_IDR_401_535",0.600446596749097
"O14990_IDR_1_202",1
"O14994_IDR_1_88",0.480550922149395
"O14994_IDR_399_562",0.519449077850605
"O15013_IDR_1223_1261",0.339567103150959
"O15013_IDR_1277_1326",0.334760326208297
"O15013_IDR_1_397",0.325672570640744
"O15014_IDR_1_33",0.213362188838264
"O15014_IDR_334_1411",0.387348728421327
"O15014_IDR_41_330",0.39928908274041
"O15034_IDR_1021_1052",0.340143255747114
"O15037_IDR_198_416",0.50008176767584
"O15037_IDR_595_628",0.49991823232416
"O15040_IDR_374_792",1
"O15041_IDR_736_775",1
"O15042_IDR_1_120",0.284914704856091
"O15042_IDR_126_268",0.282754816636363
"O15042_IDR_680_1029",0.432330478507545
"O15047_IDR_190_623",0.497723324003498
"O15047_IDR_833_1414",0.502276675996501
"O15049_IDR_1_477",0.512699306882472
"O15049_IDR_511_544",0.487300693117528
"O15050_IDR_1078_1140",0.223331300486764
"O15050_IDR_2891_2925",0.299187196809107
"O15050_IDR_609_678",0.266542525321455
"O15050_IDR_704_772",0.210938977382674
"O15054_IDR_1_1123",0.471679365537409
"O15054_IDR_1291_1321",0.528320634462591
"O15055_IDR_1_107",0.249768591393335
"O15055_IDR_475_845",0.268959055012709
"O15075_IDR_282_374",0.254655475611864
"O15075_IDR_653_740",0.236914216380998
"O15078_IDR_1021_1051",0.079178262042572
"O15078_IDR_1412_1448",0.0809773951342992
"O15078_IDR_1477_1535",0.0787348108166134
"O15078_IDR_1580_1620",0.079937761853251
"O15078_IDR_1783_1902",0.0879665052387799
"O15078_IDR_1991_2082",0.0832278204753953
"O15078_IDR_2095_2127",0.0809599154456868
"O15078_IDR_2355_2385",0.0809447797088658
"O15078_IDR_2433_2479",0.0819862814793551
"O15078_IDR_491_612",0.107333097649428
"O15078_IDR_63_175",0.0785319597976533
"O15078_IDR_636_785",0.0802214103581006
"O15079_IDR_1_417",1
"O15083_IDR_1_374",0.239659156981075
"O15083_IDR_635_667",0.250044764237522
"O15083_IDR_740_806",0.250334707293132
"O15083_IDR_867_955",0.259961371488271
"O15085_IDR_1_40",0.164640646473302
"O15151_IDR_113_185",0.351051762535509
"O15151_IDR_209_275",0.331098317074283
"O15151_IDR_334_432",0.317849920390208
"O15156_IDR_145_344",0.626512929958031
"O15156_IDR_451_539",0.373487070041969
"O15162_IDR_42_82",1
"O15164_IDR_1013_1050",0.380438642140842
"O15164_IDR_1_49",0.317878703285109
"O15164_IDR_430_824",0.30168265457405
"O15165_IDR_33_306",1
"O15169_IDR_1_79",0.503092879347389
"O15169_IDR_214_778",0.496907120652611
"O15173_IDR_1_48",1
"O15178_IDR_1_38",0.513270886643879
"O15178_IDR_250_435",0.486729113356121
"O15194_IDR_1_39",1
"O15195_IDR_722_795",1
"O15198_IDR_210_249",1
"O15204_IDR_1_33",1
"O15209_IDR_151_423",0.366492184976549
"O15265_IDR_1_144",0.461814395880793
"O15265_IDR_153_892",0.538185604119207
"O15266_IDR_1_292",1
"O15270_IDR_1_61",1
"O15297_IDR_35_93",0.419408212535495
"O15297_IDR_379_597",0.580591787464505
"O15315_IDR_351_384",1
"O15327_IDR_1_34",0.331889645181135
"O15327_IDR_478_520",0.337643413502785
"O15327_IDR_527_570",0.330466941316081
"O15347_IDR_163_200",1
"O15350_IDR_300_354",0.390602826970776
"O15350_IDR_33_112",0.314938246762846
"O15350_IDR_374_489",0.294458926266378
"O15353_IDR_1_266",0.331565920912476
"O15353_IDR_365_520",0.326744664893764
"O15353_IDR_552_605",0.34168941419376
"O15354_IDR_1_246",0.497217798276107
"O15354_IDR_572_611",0.502782201723893
"O15399_IDR_897_1336",0.58614668748255
"O15400_IDR_121_164",1
"O15403_IDR_206_279",0.490521480757847
"O15403_IDR_475_523",0.509478519242153
"O15405_IDR_1_576",1
"O15409_IDR_1_338",0.328698167275377
"O15409_IDR_397_483",0.331001149469781
"O15409_IDR_582_715",0.340300683254842
"O15417_IDR_1_2777",1
"O15427_IDR_411_465",1
"O15431_IDR_1_41",1
"O15432_IDR_56_86",1
"O15438_IDR_855_946",1
"O15439_IDR_632_693",1
"O15440_IDR_1_87",0.331366193330863
"O15440_IDR_505_566",0.34057773589085
"O15440_IDR_787_838",0.328056070778287
"O15444_IDR_94_150",1
"O15446_IDR_124_510",1
"O15457_IDR_1_151",1
"O15503_IDR_12_78",1
"O15504_IDR_206_386",0.503836005253791
"O15504_IDR_24_112",0.496163994746209
"O15516_IDR_1_44",0.526899390298139
"O15516_IDR_382_846",0.473100609701861
"O15519_IDR_176_238",1
"O15520_IDR_8_68",1
"O15522_IDR_1_88",1
"O15523_IDR_1_138",1
"O15524_IDR_1_54",1
"O15529_IDR_299_346",1
"O15530_IDR_1_77",0.483710408692871
"O15530_IDR_366_443",0.516289591307129
"O15534_IDR_1_172",0.248419083153768
"O15534_IDR_1207_1290",0.238677068192331
"O15534_IDR_504_870",0.264092060728655
"O15534_IDR_944_1120",0.248811787925245
"O15535_IDR_136_253",1
"O15541_IDR_102_180",0.422930761696154
"O15541_IDR_21_99",0.577069238303846
"O43159_IDR_1_236",1
"O43164_IDR_169_411",0.351782761432312
"O43164_IDR_445_522",0.3148950676491
"O43164_IDR_50_159",0.333322170918588
"O43166_IDR_1030_1741",0.215207042561018
"O43166_IDR_1_203",0.218239215364914
"O43166_IDR_205_321",0.325039881485616
"O43166_IDR_356_406",0.241513860588452
"O43167_IDR_131_293",0.701465328302885
"O43167_IDR_651_697",0.298534671697115
"O43169_IDR_103_150",1
"O43172_IDR_1_31",0.571250369891523
"O43172_IDR_34_72",0.428749630108477
"O43173_IDR_1_63",1
"O43174_IDR_1_38",1
"O43181_IDR_1_52",1
"O43182_IDR_1_186",0.333869046299164
"O43182_IDR_299_402",0.324883972168138
"O43182_IDR_631_946",0.341246981532698
"O43184_IDR_1_37",0.50362430641097
"O43255_IDR_1_70",1
"O43257_IDR_1_77",1
"O43278_IDR_1_47",1
"O43281_IDR_60_430",1
"O43283_IDR_1_111",0.449641701484684
"O43283_IDR_448_966",0.550358298515316
"O43286_IDR_1_31",0.484683184745472
"O43286_IDR_57_95",0.515316815254528
"O43290_IDR_1_197",0.278623936800529
"O43290_IDR_282_350",0.207038948429872
"O43290_IDR_353_645",0.311773213781813
"O43290_IDR_649_697",0.202563900987786
"O43291_IDR_93_128",1
"O43293_IDR_281_313",1
"O43294_IDR_1_223",1
"O43295_IDR_183_219",0.232972206070436
"O43295_IDR_452_498",0.29858371044322
"O43295_IDR_718_753",0.240958234143482
"O43295_IDR_804_1099",0.227485849342863
"O43313_IDR_600_823",0.275822840343243
"O43314_IDR_898_1243",1
"O43318_IDR_301_502",1
"O43323_IDR_1_43",1
"O43345_IDR_59_142",1
"O43353_IDR_312_431",1
"O43361_IDR_23_130",1
"O43364_IDR_1_376",1
"O43365_IDR_1_238",0.339608814833651
"O43365_IDR_241_360",0.323238297628603
"O43365_IDR_371_409",0.337152887537746
"O43379_IDR_1_55",0.504672164510542
"O43379_IDR_760_1403",0.495327835489458
"O43390_IDR_505_596",1
"O43395_IDR_73_324",1
"O43399_IDR_128_206",0.47733512088655
"O43399_IDR_1_40",0.52266487911345
"O43405_IDR_126_159",1
"O43414_IDR_1_137",1
"O43422_IDR_93_154",1
"O43497_IDR_1545_1589",0.21262658748773
"O43497_IDR_1857_2377",0.198380722332757
"O43497_IDR_453_720",0.20320205261812
"O43505_IDR_1_53",1
"O43497_IDR_970_1229",0.211860523326466
"O43506_IDR_693_726",1
"O43508_IDR_1_121",1
"O43511_IDR_593_645",0.494291123960208
"O43511_IDR_735_780",0.505708876039792
"O43513_IDR_173_213",1
"O43516_IDR_1_503",1
"O43520_IDR_1182_1251",0.523011540278763
"O43520_IDR_1_59",0.476988459721237
"O43521_IDR_1_96",1
"O43524_IDR_1_156",0.529065804595099
"O43524_IDR_239_592",0.470934195404901
"O43525_IDR_1_100",0.515084055177549
"O43525_IDR_410_864",0.484915944822451
"O43526_IDR_25_69",0.249172020273581
"O43572_IDR_172_289",0.333839187960645
"O43572_IDR_515_562",0.34138978692949
"O43581_IDR_1_134",1
"O43583_IDR_70_113",1
"O43586_IDR_290_364",1
"O43593_IDR_1_108",0.250447676577152
"O43593_IDR_113_144",0.255951493696915
"O43593_IDR_189_548",0.237847583423883
"O43593_IDR_688_829",0.25575324630205
"O43597_IDR_1_172",1
"O43602_IDR_268_365",1
"O43603_IDR_312_379",1
"O43609_IDR_1_174",1
"O43610_IDR_1_142",1
"O43612_IDR_1_35",0.495491785962288
"O43612_IDR_99_131",0.504508214037712
"O43613_IDR_249_292",0.496938926766225
"O43613_IDR_380_425",0.503061073233775
"O43711_IDR_1_60",0.325155936504458
"O43711_IDR_219_262",0.31476342785189
"O43711_IDR_93_171",0.360080635643651
"O43719_IDR_1_42",0.301589422209535
"O43719_IDR_376_737",0.425530281556122
"O43719_IDR_78_123",0.272880296234344
"O43734_IDR_1_240",0.50437764269272
"O43734_IDR_250_404",0.49562235730728
"O43741_IDR_1_73",1
"O43747_IDR_588_699",1
"O43752_IDR_107_166",1
"O43763_IDR_1_163",1
"O43765_IDR_249_286",1
"O43768_IDR_1_64",0.499050392897985
"O43768_IDR_67_121",0.500949607102015
"O43781_IDR_1_137",0.518768807041598
"O43781_IDR_525_588",0.481231192958402
"O43790_IDR_438_486",1
"O43809_IDR_1_33",1
"O43896_IDR_638_803",0.340974542104747
"O43896_IDR_806_1103",0.31688481170018
"O43897_IDR_78_151",1
"O43900_IDR_369_615",1
"O43903_IDR_169_205",1
"O43908_IDR_1_102",1
"O43909_IDR_1_62",1
"O43914_IDR_69_113",1
"O43915_IDR_1_42",1
"O43918_IDR_101_206",0.323586676513822
"O60240_IDR_194_397",0.322469483167465
"O60240_IDR_401_522",0.337067409111929
"O60241_IDR_1245_1325",0.319727936963892
"O60241_IDR_1328_1542",0.353670634586375
"O60241_IDR_770_809",0.326601428449734
"O60242_IDR_1162_1309",0.314979779329912
"O60242_IDR_1313_1469",0.364704792938186
"O60242_IDR_242_282",0.320315427731902
"O60244_IDR_1_45",0.510160422226205
"O60244_IDR_974_1166",0.489839577773795
"O60245_IDR_186_221",0.327392940166555
"O60245_IDR_846_880",0.326788483459961
"O60245_IDR_905_1060",0.345818576373484
"O60248_IDR_1_58",0.465354859867254
"O60248_IDR_60_233",0.534645140132746
"O60258_IDR_1_48",1
"O60260_IDR_77_117",1
"O60264_IDR_1016_1052",0.3650638292206
"O60264_IDR_108_162",0.304502896728455
"O60264_IDR_1_85",0.330433274050945
"O60282_IDR_371_442",0.532761037360402
"O60282_IDR_896_957",0.467238962639598
