"","GO1990904_ribonucleoprotein_complex"
"P08670_IDR_415_446",0.496160247808961
"P08697_IDR_1_74",1
"P08709_IDR_1_31",1
"P08727_IDR_1_47",1
"P08729_IDR_1_46",0.498375103016386
"P08729_IDR_419_469",0.501624896983614
"P09497_IDR_156_188",0.509309849311091
"P09529_IDR_1_54",1
"P09601_IDR_226_272",1
"P09603_IDR_168_554",1
"P09619_IDR_705_793",0.51208257318415
"P09619_IDR_967_1106",0.48791742681585
"P09629_IDR_1_181",1
"P09630_IDR_193_235",0.54860546386101
"P09630_IDR_8_156",0.45139453613899
"P09651_IDR_182_372",1
"P0C6C1_IDR_189_535",1
"P0C7H8_IDR_1_128",1
"P0C7H9_IDR_1_56",0.483201054317347
"P0C7H9_IDR_379_460",0.516798945682653
"P0C7I0_IDR_1_57",0.30999386819195
"P0C7I0_IDR_379_447",0.329960505581937
"P0C7I0_IDR_471_525",0.360045626226114
"P0C7I6_IDR_1_36",0.328198996316892
"P0C7V6_IDR_227_349",0.367855451251248
"P0C7V6_IDR_360_817",0.280097754255728
"P0C7W0_IDR_1_189",1
"P0C7W9_IDR_1_464",1
"P0C7X1_IDR_354_449",1
"P0C7X2_IDR_81_179",1
"P0C851_IDR_1_39",1
"P0C862_IDR_9_195",1
"P0C874_IDR_33_526",0.485441704118775
"P0C874_IDR_534_884",0.514558295881225
"P0C875_IDR_216_324",1
"P0C881_IDR_646_757",0.419172899228564
"P0C881_IDR_785_870",0.580827100771436
"P0CAP1_IDR_149_185",0.311753709669563
"P0CAP1_IDR_37_71",0.367822350595447
"P0CAP1_IDR_407_448",0.320423939734991
"P0CAP2_IDR_1_368",1
"P0CB47_IDR_176_223",0.432552190706433
"P0CB47_IDR_301_393",0.567447809293567
"P0CF97_IDR_1_59",1
"P0CJ79_IDR_18_185",1
"P0CJ92_IDR_1_127",0.478367248019066
"P0CJ92_IDR_279_604",0.521632751980934
"P0CL80_IDR_1_117",1
"P0CL81_IDR_1_117",1
"P0CV98_IDR_1_105",1
"P0CV99_IDR_1_111",1
"P0CW00_IDR_1_105",1
"P0CW01_IDR_1_105",1
"P0CW18_IDR_30_102",0.300665961738765
"P0CW18_IDR_420_472",0.338179886354399
"P0CW18_IDR_571_603",0.361154151906836
"P0CW19_IDR_1_52",1
"P0CW20_IDR_1_52",1
"P0CW24_IDR_332_399",1
"P0CW27_IDR_1_35",0.54898606876727
"P0CW27_IDR_164_439",0.45101393123273
"P0DJ93_IDR_46_91",1
"P0DMB1_IDR_161_279",0.487059629545181
"P0DMB1_IDR_1_74",0.512940370454819
"P0DMB2_IDR_1_74",1
"P0DMP2_IDR_170_228",0.543956049003482
"P0DMP2_IDR_404_446",0.456043950996518
"P0DMQ5_IDR_65_153",1
"P0DMQ9_IDR_1_115",1
"P0DMR1_IDR_192_293",0.553893254303448
"P0DMR1_IDR_89_186",0.446106745696552
"P0DMS9_IDR_177_266",1
"P0DMU7_IDR_1_120",1
"P0DMU8_IDR_1_120",1
"P0DMU9_IDR_1_118",1
"P0DMV0_IDR_1_120",1
"P0DMV1_IDR_1_118",1
"P0DMV2_IDR_1_118",1
"P0DMW4_IDR_1_31",1
"P0DMW5_IDR_1_31",1
"P0DN86_IDR_122_165",1
"P0DPQ3_IDR_1_163",1
"P0DQD5_IDR_343_375",1
"P10071_IDR_1_515",0.500545501878974
"P10071_IDR_584_1580",0.499454498121026
"P10072_IDR_83_232",1
"P10073_IDR_132_266",1
"P10074_IDR_113_290",1
"P10075_IDR_1_204",1
"P10092_IDR_43_83",1
"P10109_IDR_1_63",1
"P10124_IDR_43_158",1
"P10242_IDR_1_37",0.37708878875103
"P10242_IDR_188_479",0.292305964603241
"P10242_IDR_505_600",0.33060524664573
"P10243_IDR_1_32",0.395016267309604
"P10243_IDR_182_567",0.285331123249206
"P10243_IDR_594_710",0.31965260944119
"P10244_IDR_178_658",1
"P10253_IDR_29_79",1
"P10643_IDR_211_241",1
"P10644_IDR_62_94",1
"P10645_IDR_64_433",1
"P10696_IDR_494_532",1
"P10720_IDR_1_38",1
"P10721_IDR_695_759",0.54165920148132
"P10721_IDR_940_976",0.45834079851868
"P10747_IDR_182_220",1
"P10767_IDR_38_71",1
"P10826_IDR_1_81",0.480983354067113
"P10826_IDR_418_455",0.519016645932887
"P10827_IDR_129_159",0.358281956392199
"P10827_IDR_1_41",0.309275704138931
"P10827_IDR_371_490",0.33244233946887
"P10828_IDR_182_213",0.389068983237647
"P10828_IDR_1_95",0.313063687358322
"P10828_IDR_232_262",0.297867329404031
"P10911_IDR_430_494",0.504741150361261
"P10911_IDR_818_894",0.495258849638739
"P10912_IDR_353_482",1
"P11308_IDR_243_299",0.511615155074149
"P11310_IDR_1_34",1
"P11362_IDR_1_32",0.498995283737379
"P11362_IDR_768_822",0.501004716262621
"P11387_IDR_1_202",1
"P11388_IDR_1091_1121",0.410421951217366
"P11388_IDR_1187_1531",0.589578048782634
"P11473_IDR_102_221",1
"P11474_IDR_152_190",0.511675444655268
"P11474_IDR_1_73",0.488324555344732
"P12270_IDR_1141_1200",0.135371840715269
"P12270_IDR_1206_1254",0.15673735585254
"P12270_IDR_1398_2363",0.154109674563435
"P12272_IDR_70_177",1
"P12314_IDR_320_374",1
"P12318_IDR_247_279",1
"P12524_IDR_1_286",1
"P12532_IDR_1_41",1
"P12643_IDR_1_45",1
"P12644_IDR_1_49",1
"P13521_IDR_122_184",0.182318664947183
"P13521_IDR_207_303",0.228329293305299
"P13521_IDR_373_429",0.156534746398789
"P13521_IDR_443_480",0.140417287970518
"P13521_IDR_552_582",0.150746449214479
"P13521_IDR_69_104",0.141653558163732
"P13533_IDR_1908_1939",1
"P13569_IDR_1443_1480",0.464989037333424
"P13569_IDR_646_839",0.535010962666576
"P13591_IDR_763_858",1
"P13945_IDR_368_408",0.31712308586182
"P13994_IDR_257_386",1
"P14061_IDR_290_328",1
"P14136_IDR_1_61",1
"P14138_IDR_177_238",0.522233501137463
"P14138_IDR_17_93",0.477766498862537
"P14209_IDR_1_147",1
"P14210_IDR_1_34",1
"P14314_IDR_204_272",0.42684814995586
"P14314_IDR_278_358",0.57315185004414
"P14316_IDR_116_248",1
"P14317_IDR_1_426",1
"P14384_IDR_399_443",1
"P14410_IDR_1_61",1
"P14416_IDR_219_374",1
"P14543_IDR_285_360",1
"P14598_IDR_285_390",1
"P14923_IDR_1_111",1
"P15036_IDR_1_67",0.482015985371314
"P15036_IDR_313_348",0.517984014628686
"P15056_IDR_102_152",0.332800845348384
"P15056_IDR_1_41",0.347695634937191
"P15056_IDR_302_445",0.319503519714425
"P15144_IDR_37_67",1
"P15169_IDR_421_458",1
"P15170_IDR_1_71",1
"P15172_IDR_1_148",0.575350351408042
"P15172_IDR_166_319",0.424649648591958
"P15173_IDR_137_224",0.426653398462156
"P15173_IDR_1_97",0.573346601537844
"P15260_IDR_314_444",1
"P15291_IDR_61_124",1
"P15311_IDR_353_547",1
"P15863_IDR_223_514",0.43742779101924
"P15880_IDR_1_57",1
"P15882_IDR_138_197",1
"P15884_IDR_1_570",0.47974315225813
"P15884_IDR_626_667",0.52025684774187
"P15907_IDR_1_89",1
"P15918_IDR_1_97",0.411850751364409
"P15918_IDR_218_259",0.588149248635591
"P15923_IDR_1_556",0.457727268653438
"P15923_IDR_612_654",0.542272731346562
"P15924_IDR_630_660",1
"P15927_IDR_1_43",0.594015017259781
"P15927_IDR_172_202",0.405984982740219
"P15976_IDR_1_284",0.471780975544089
"P15976_IDR_288_413",0.528219024455911
"P16070_IDR_149_643",1
"P16112_IDR_679_2281",1
"P16118_IDR_1_37",1
"P16144_IDR_1405_1436",1
"P16150_IDR_1_400",1
"P16410_IDR_192_223",1
"P16415_IDR_45_162",1
"P16455_IDR_177_207",1
"P16471_IDR_346_406",0.513584845708757
"P16471_IDR_409_500",0.486415154291243
"P16499_IDR_821_860",1
"P16519_IDR_600_638",1
"P16591_IDR_386_452",1
"P16860_IDR_1_134",1
"P16871_IDR_1_33",0.509345081422027
"P16871_IDR_316_448",0.490654918577973
"P16885_IDR_1206_1265",1
"P16989_IDR_167_372",0.622052557049528
"P16989_IDR_1_83",0.377947442950472
"P17010_IDR_259_408",1
"P17014_IDR_59_177",1
"P17017_IDR_1_140",1
"P17020_IDR_1_238",1
"P17021_IDR_48_188",1
"P17022_IDR_1_36",0.498546367474422
"P17041_IDR_1_104",1
"P17096_IDR_1_107",1
"P17097_IDR_19_195",1
"P17098_IDR_491_529",0.59242616878455
"P17098_IDR_78_247",0.40757383121545
"P17181_IDR_509_557",1
"P17252_IDR_294_330",1
"P17275_IDR_1_273",1
"P17302_IDR_241_382",1
"P17342_IDR_1_47",1
"P17844_IDR_1_39",0.48764542711068
"P17844_IDR_478_614",0.51235457288932
"P17861_IDR_1_261",1
"P17936_IDR_112_208",1
"P17947_IDR_83_167",1
"P17948_IDR_1163_1292",0.434879720769779
"P17948_IDR_932_989",0.565120279230221
"P17980_IDR_1_34",1
"P18031_IDR_292_401",1
"P18065_IDR_1_79",0.427215647496063
"P19113_IDR_480_617",1
"P19174_IDR_1231_1290",1
"P19235_IDR_1_32",0.511556240789115
"P19235_IDR_340_425",0.488443759210884
"P19237_IDR_129_187",1
"P19338_IDR_1_304",0.634790852812106
"P19338_IDR_649_710",0.365209147187894
"P19404_IDR_1_35",1
"P19419_IDR_90_366",1
"P20073_IDR_1_170",1
"P20138_IDR_265_335",1
"P20226_IDR_1_158",1
"P20248_IDR_1_169",1
"P20265_IDR_1_266",0.489606150500116
"P20265_IDR_408_443",0.510393849499884
"P20290_IDR_1_51",0.473594403266209
"P20290_IDR_171_206",0.526405596733791
"P20309_IDR_266_486",1
"P20333_IDR_202_376",0.480177898505396
"P20333_IDR_390_461",0.519822101494604
"P20339_IDR_184_215",1
"P20849_IDR_248_921",1
"P20908_IDR_1_32",0.514236652604372
"P20908_IDR_241_1604",0.485763347395628
"P20916_IDR_537_591",1
"P20930_IDR_90_4057",1
"P20936_IDR_1_168",1
"P20941_IDR_37_75",1
"P20963_IDR_58_164",1
"P21127_IDR_1_420",1
"P21128_IDR_46_94",1
"P21246_IDR_1_168",1
"P21817_IDR_4249_4538",0.297937380652977
"P21854_IDR_17_121",1
"P21817_IDR_4585_4625",0.194463021080563
"P21860_IDR_981_1317",1
"P21912_IDR_1_36",1
"P21917_IDR_1_32",0.448465355360405
"P21917_IDR_226_349",0.551534644639595
"P21918_IDR_1_38",0.530002189713761
"P21918_IDR_397_477",0.469997810286239
"P21953_IDR_1_67",1
"P22459_IDR_1_170",0.622677742964134
"P22459_IDR_572_653",0.377322257035866
"P22460_IDR_1_116",0.366273182693723
"P22460_IDR_280_315",0.311682784484465
"P22460_IDR_527_613",0.322044032821812
"P22466_IDR_1_33",0.476875183873807
"P22466_IDR_45_79",0.523124816126193
"P22492_IDR_112_207",0.610705135234444
"P22492_IDR_1_40",0.389294864765556
"P22528_IDR_1_89",1
"P22557_IDR_1_85",0.491641009655913
"P22557_IDR_98_136",0.508358990344087
"P22607_IDR_1_44",0.499626292650493
"P22607_IDR_763_806",0.500373707349506
"P22626_IDR_189_353",1
"P22670_IDR_107_433",0.224262186312194
"P22670_IDR_1_101",0.224627231719769
"P22670_IDR_515_572",0.243406197539376
"P23284_IDR_1_37",1
"P23327_IDR_24_624",1
"P23352_IDR_1_40",1
"P23378_IDR_1_54",1
"P23381_IDR_1_81",1
"P23409_IDR_1_137",0.547322268439734
"P23409_IDR_146_242",0.452677731560266
"P23415_IDR_1_34",0.446783633627053
"P23415_IDR_344_408",0.553216366372947
"P23416_IDR_1_40",0.450844187600335
"P23416_IDR_352_411",0.549155812399665
"P23443_IDR_19_65",0.501624595006099
"P23443_IDR_423_525",0.498375404993901
"P23458_IDR_1_31",1
"P23468_IDR_1291_1332",1
"P23469_IDR_1_109",1
"P23470_IDR_447_788",1
"P23471_IDR_412_1662",1
"P23497_IDR_1_42",0.307794559301057
"P24468_IDR_141_171",0.534681576806254
"P24530_IDR_28_86",0.503358020355198
"P24530_IDR_408_442",0.496641979644802
"P24534_IDR_71_113",1
"P24539_IDR_1_52",1
"P24557_IDR_291_323",1
"P24588_IDR_1_335",1
"P24592_IDR_88_162",1
"P24593_IDR_99_188",1
"P24723_IDR_308_347",1
"P24863_IDR_249_283",1
"P24864_IDR_1_102",1
"P25054_IDR_1_71",0.238681835462221
"P25054_IDR_182_308",0.254224368381299
"P25054_IDR_735_2843",0.264496388485555
"P25054_IDR_76_138",0.242597407670925
"P25063_IDR_1_60",1
"P25067_IDR_1_572",1
"P25092_IDR_1019_1055",1
"P25100_IDR_1_90",0.313739664829028
"P25705_IDR_1_45",1
"P25929_IDR_342_384",1
"P25940_IDR_222_1508",1
"P25942_IDR_217_277",1
"P25963_IDR_1_42",1
"P26006_IDR_863_897",1
"P26022_IDR_1_64",0.484126285762902
"P26022_IDR_66_168",0.515873714237097
"P26038_IDR_368_416",0.467297674291676
"P26038_IDR_423_516",0.532702325708325
"P26045_IDR_347_503",1
"P26196_IDR_1_71",1
"P26358_IDR_661_729",0.4474966839156
"P26358_IDR_94_349",0.5525033160844
"P26367_IDR_115_326",1
"P26368_IDR_102_144",0.305683876443475
"P26368_IDR_1_92",0.694316123556525
"P27487_IDR_1_38",1
"P27540_IDR_1_99",0.570901207433463
"P27540_IDR_466_763",0.429098792566538
"P27544_IDR_313_350",1
"P27658_IDR_35_592",1
"P27694_IDR_114_181",1
"P27695_IDR_1_57",1
"P27708_IDR_1814_1914",1
"P27797_IDR_357_417",1
"P27815_IDR_1_336",0.281577339386907
"P27815_IDR_712_840",0.346442859037783
"P27815_IDR_842_886",0.37197980157531
"P27816_IDR_53_1152",1
"P27824_IDR_1_55",0.319157310735976
"P27824_IDR_504_592",0.680842689264024
"P27986_IDR_82_112",1
"P27987_IDR_17_570",0.486278318055918
"P27987_IDR_573_641",0.513721681944082
"P28039_IDR_1_38",1
"P28358_IDR_1_153",0.464840496029059
"P28358_IDR_155_274",0.535159503970941
"P28360_IDR_1_175",1
"P28370_IDR_112_164",0.477784161902468
"P28370_IDR_1_84",0.522215838097532
"P28472_IDR_1_31",0.453044073706911
"P28472_IDR_336_436",0.546955926293089
"P28476_IDR_1_54",0.505495573343437
"P28476_IDR_355_427",0.494504426656563
"P28562_IDR_315_367",1
"P28566_IDR_214_282",1
"P28698_IDR_105_383",0.500098097993221
"P28698_IDR_1_68",0.499901902006779
"P28702_IDR_1_200",0.446845037674829
"P28702_IDR_271_334",0.553154962325171
"P28715_IDR_1024_1157",0.582035833185966
"P28715_IDR_296_736",0.417964166814034
"P28749_IDR_332_375",0.243219391213302
"P28749_IDR_616_691",0.253060279118484
"P29350_IDR_528_595",0.533436538727356
"P29353_IDR_1_143",0.494436131280498
"P29353_IDR_326_479",0.505563868719502
"P29371_IDR_1_40",0.493904640530057
"P29371_IDR_381_465",0.506095359469943
"P29372_IDR_1_74",1
"P29374_IDR_1203_1257",0.140250168021663
"P29374_IDR_128_169",0.151854487068364
"P29374_IDR_270_307",0.195244139372208
"P29374_IDR_406_608",0.306557536986491
"P29374_IDR_615_1167",0.206093668551274
"P29375_IDR_1277_1436",0.26904511002141
"P29375_IDR_1475_1609",0.406516632674724
"P29375_IDR_182_287",0.324438257303866
"P29376_IDR_244_276",0.519386321178927
"P29376_IDR_797_864",0.480613678821073
"P29400_IDR_1_1445",1
"P29466_IDR_86_131",1
"P29474_IDR_1_65",0.327299258184698
"P29474_IDR_595_641",0.334328913932079
"P30260_IDR_783_824",0.535382426047126
"P30273_IDR_47_86",1
"P30291_IDR_1_281",0.517277258148141
"P30291_IDR_603_646",0.482722741851859
"P30304_IDR_1_334",1
"P30305_IDR_1_378",1
"P30307_IDR_1_264",1
"P30405_IDR_1_43",1
"P30411_IDR_1_44",0.487951003053163
"P30411_IDR_354_391",0.512048996946837
"P30414_IDR_1284_1462",0.473058986388456
"P30414_IDR_180_1262",0.526941013611544
"P30419_IDR_1_85",1
"P30518_IDR_1_31",1
"P30519_IDR_1_31",0.528710379741042
"P30519_IDR_250_292",0.471289620258958
"P30531_IDR_1_43",1
"P30532_IDR_1_41",1
"P30533_IDR_1_51",1
"P30550_IDR_1_33",0.502530913721884
"P30989_IDR_387_418",0.521870995541765
"P31146_IDR_394_437",1
"P31152_IDR_336_415",0.5319212797655
"P31152_IDR_467_587",0.4680787202345
"P31249_IDR_1_432",1
"P31260_IDR_1_351",1
"P31267_IDR_1_156",1
"P31268_IDR_1_162",0.404781477990499
"P31268_IDR_186_230",0.595218522009501
"P31269_IDR_17_214",1
"P31270_IDR_1_247",1
"P31271_IDR_183_225",0.491628866612059
"P31271_IDR_25_169",0.508371133387941
"P31273_IDR_1_195",0.393609664635747
"P31273_IDR_205_242",0.606390335364253
"P31274_IDR_1_201",1
"P31275_IDR_1_94",0.505148583622417
"P31275_IDR_99_220",0.494851416377583
"P31276_IDR_21_176",0.308847022517872
"P31645_IDR_1_78",1
"P31689_IDR_367_397",1
"P31749_IDR_111_142",1
"P31751_IDR_112_143",1
"P31785_IDR_338_369",1
"P31948_IDR_188_223",1
"P31994_IDR_254_310",1
"P32004_IDR_1154_1218",1
"P32019_IDR_226_305",1
"P32121_IDR_350_382",1
"P32238_IDR_241_316",0.512998175929105
"P32238_IDR_390_428",0.487001824070895
"P32239_IDR_252_334",0.509092676615976
"P32239_IDR_412_447",0.490907323384024
"P32241_IDR_410_457",1
"P32242_IDR_1_354",1
"P32243_IDR_1_283",1
"P32247_IDR_1_35",0.493786669839388
"P32247_IDR_351_399",0.506213330160612
"P32248_IDR_1_38",1
"P32745_IDR_333_418",0.575942926790222
"P32780_IDR_271_373",0.505904831436702
"P32780_IDR_418_450",0.494095168563298
"P32926_IDR_865_914",1
"P32927_IDR_529_629",0.236795216140261
"P32927_IDR_634_756",0.24263273842273
"P32927_IDR_769_800",0.249560379865608
"P32927_IDR_831_862",0.271011665571401
"P32942_IDR_514_547",1
"P32970_IDR_1_48",1
"P32971_IDR_1_32",1
"P33032_IDR_1_32",1
"P33151_IDR_1_43",0.454216437405844
"P33151_IDR_666_700",0.545783562594156
"P33176_IDR_370_438",0.496686754641219
"P33176_IDR_886_963",0.503313245358781
"P33240_IDR_194_534",1
"P33241_IDR_1_221",0.57224486696284
"P33241_IDR_240_315",0.42775513303716
"P33316_IDR_1_109",1
"P33402_IDR_1_83",1
"P33527_IDR_269_306",0.52653610468663
"P33527_IDR_872_952",0.47346389531337
"P33778_IDR_1_35",1
"P33897_IDR_1_64",1
"P33908_IDR_1_189",1
"P33981_IDR_197_512",1
"P33991_IDR_1_146",1
"P34741_IDR_1_201",1
"P34969_IDR_1_73",0.312811346401029
"P34969_IDR_272_319",0.364658744483776
"P34969_IDR_408_479",0.322529909115195
"P34972_IDR_322_360",1
"P34981_IDR_224_260",0.548923350112141
"P34981_IDR_338_398",0.451076649887859
"P34995_IDR_1_38",0.316948770496473
"P34995_IDR_236_321",0.321378941108345
"P34995_IDR_371_402",0.361672288395182
"P34998_IDR_414_444",1
"P35052_IDR_402_443",0.516442894004731
"P35052_IDR_472_558",0.48355710599527
"P35070_IDR_143_178",0.568521768611823
"P35070_IDR_32_65",0.431478231388177
"P35125_IDR_1142_1306",0.474342563760441
"P35125_IDR_484_535",0.52565743623956
"P35212_IDR_109_141",0.558343477247878
"P35212_IDR_242_333",0.441656522752122
"P35221_IDR_635_673",0.496009716178294
"P35221_IDR_863_897",0.503990283821706
"P35222_IDR_1_64",0.496402961327446
"P35222_IDR_74_121",0.503597038672554
"P35226_IDR_232_326",1
"P35227_IDR_234_344",1
"P35228_IDR_13_79",1
"P35236_IDR_1_43",1
"P35240_IDR_443_528",1
"P35321_IDR_1_89",1
"P35325_IDR_1_72",1
"P35346_IDR_1_36",0.464212624885879
"P35346_IDR_324_364",0.535787375114121
"P35348_IDR_217_263",0.522723118956003
"P35348_IDR_350_423",0.477276881043997
"P35367_IDR_224_410",1
"P35368_IDR_1_39",0.239826790369956
"P35368_IDR_238_285",0.262474300456702
"P35368_IDR_369_478",0.242898098396943
"P35368_IDR_480_520",0.254800810776399
"P35372_IDR_1_64",0.479911913734468
"P35372_IDR_358_400",0.520088086265532
"P35398_IDR_119_238",0.508571846903231
"P35398_IDR_1_65",0.491428153096769
"P35408_IDR_220_272",0.544990259948943
"P35408_IDR_353_468",0.455009740051057
"P35414_IDR_328_380",1
"P35568_IDR_1152_1224",0.249606363293653
"P35579_IDR_1899_1960",1
"P35580_IDR_1906_1976",1
"P35590_IDR_788_828",1
"P35606_IDR_826_906",1
"P35610_IDR_1_42",0.517000008120629
"P35610_IDR_84_118",0.482999991879371
"P35611_IDR_1_37",0.235977594188224
"P35611_IDR_388_420",0.251342170393903
"P35611_IDR_422_574",0.253475598994237
"P35611_IDR_581_737",0.259204636423636
"P35613_IDR_349_385",1
"P35637_IDR_1_283",0.559342615785236
"P35637_IDR_373_526",0.440657384214764
"P35638_IDR_33_126",1
"P35658_IDR_408_699",0.212844759065925
"P35658_IDR_733_775",0.268135654937572
"P35659_IDR_1_76",0.366754920253013
"P35658_IDR_784_819",0.290809865041573
"P35658_IDR_886_2090",0.228209720954931
"P35869_IDR_1_36",0.385512370078874
"P35869_IDR_385_758",0.287449289398076
"P35869_IDR_805_848",0.32703834052305
"P35900_IDR_1_31",1
"P35908_IDR_1_110",0.465437801032457
"P35908_IDR_507_629",0.534562198967543
"P35913_IDR_819_854",1
"P35916_IDR_1177_1328",0.471356990305919
"P35916_IDR_962_1004",0.52864300969408
"P35968_IDR_1169_1304",0.458173223647661
"P35968_IDR_941_995",0.541826776352339
"P36021_IDR_1_90",0.533751155272583
"P36021_IDR_505_539",0.466248844727417
"P36269_IDR_1_34",1
"P36382_IDR_240_358",1
"P36383_IDR_104_166",0.598184616660726
"P36383_IDR_298_396",0.401815383339274
"P36507_IDR_1_41",0.492906950543737
"P36507_IDR_282_313",0.507093049456263
"P36508_IDR_365_422",1
"P37231_IDR_1_135",0.465848237328094
"P37231_IDR_187_251",0.534151762671906
"P37275_IDR_1_961",0.339529330750737
"P37275_IDR_964_1124",0.660470669249263
"P37288_IDR_1_45",0.325340060137096
"P37288_IDR_249_285",0.349002463578561
"P37288_IDR_369_418",0.325657476284343
"P37840_IDR_1_140",1
"P38159_IDR_82_391",1
"P38398_IDR_100_179",0.536860208175574
"P38398_IDR_184_1646",0.463139791824426
"P38432_IDR_99_447",1
"P38435_IDR_727_758",1
"P38570_IDR_158_198",1
"P38646_IDR_1_42",1
"P38935_IDR_649_725",0.505186818984285
"P38935_IDR_783_879",0.494813181015715
"P38936_IDR_81_164",1
"P39023_IDR_1_31",1
"P39059_IDR_1_36",0.510497166153954
"P40189_IDR_698_887",1
"P40197_IDR_474_505",1
"P40198_IDR_195_225",1
"P40200_IDR_384_446",0.483852529037751
"P40200_IDR_448_481",0.516147470962249
"P40222_IDR_1_172",0.558370890269253
"P40222_IDR_486_546",0.441629109730746
"P40225_IDR_174_353",1
"P40238_IDR_201_231",1
"P40305_IDR_1_50",1
"P40337_IDR_1_59",1
"P40424_IDR_1_80",0.317200561319305
"P40424_IDR_259_430",0.346915159917941
"P40424_IDR_85_148",0.335884278762755
"P40425_IDR_1_89",0.314254043145181
"P40425_IDR_289_430",0.337143819640137
"P40425_IDR_96_159",0.348602137214682
"P40426_IDR_1_45",0.34207570151811
"P40426_IDR_295_434",0.325755458123749
"P40426_IDR_90_151",0.332168840358141
"P41146_IDR_339_370",1
"P41161_IDR_1_290",1
"P41162_IDR_131_496",1
"P41180_IDR_877_961",0.516060341049673
"P41180_IDR_983_1061",0.483939658950327
"P41181_IDR_240_271",1
"P41182_IDR_130_516",1
"P41212_IDR_137_234",0.331995902155944
"P41212_IDR_1_48",0.31670995599755
"P41212_IDR_272_329",0.351294141846506
"P41214_IDR_181_258",1
"P41218_IDR_88_205",1
"P41219_IDR_1_86",1
"P41220_IDR_1_34",1
"P41221_IDR_1_34",1
"P41225_IDR_1_446",1
"P41227_IDR_160_235",1
"P41229_IDR_1316_1418",0.298123493588119
"P41229_IDR_1427_1560",0.361284424587793
"P41229_IDR_174_319",0.340592081824088
"P41231_IDR_320_377",1
"P41235_IDR_133_179",0.353384615542815
"P41235_IDR_1_54",0.32763889767888
"P41235_IDR_378_474",0.318976486778305
"P41236_IDR_1_205",1
"P42126_IDR_1_41",1
"P42127_IDR_20_99",1
"P42166_IDR_1_38",0.41439458522493
"P42166_IDR_48_454",0.58560541477507
"P42226_IDR_653_745",1
"P42229_IDR_708_794",1
"P42261_IDR_858_906",1
"P42263_IDR_855_886",1
"P42285_IDR_1_97",1
"P42345_IDR_1809_1868",0.544193306691218
"P42345_IDR_2434_2486",0.455806693308783
"P42566_IDR_298_896",1
"P42568_IDR_139_498",1
"P42574_IDR_1_34",1
"P42575_IDR_123_169",1
"P42658_IDR_1_127",1
"P42679_IDR_1_44",1
"P42680_IDR_148_180",1
"P42681_IDR_22_79",1
"P42684_IDR_1_106",0.462162855802887
"P42684_IDR_549_1081",0.537837144197113
"P42695_IDR_1267_1412",0.31817719344521
"P42695_IDR_154_200",0.68182280655479
"P43003_IDR_1_35",0.476299730406379
"P43003_IDR_505_542",0.523700269593621
"P43004_IDR_1_32",0.489044642623552
"P43004_IDR_505_536",0.510955357376448
"P43005_IDR_473_507",1
"P43007_IDR_485_532",1
"P43088_IDR_326_359",1
"P43115_IDR_1_51",1
"P43119_IDR_216_248",0.514468438996706
"P43119_IDR_313_385",0.485531561003294
"P43121_IDR_524_559",0.48578143317924
"P43121_IDR_588_646",0.51421856682076
"P43363_IDR_1_128",1
"P43364_IDR_1_216",1
"P43365_IDR_1_103",1
"P43366_IDR_1_104",0.510697979018901
"P43366_IDR_316_347",0.489302020981099
"P43403_IDR_258_314",1
"P43405_IDR_297_346",1
"P43487_IDR_167_201",1
"P43489_IDR_129_165",0.545378579153027
"P43489_IDR_167_277",0.454621420846972
"P43629_IDR_365_397",1
"P43630_IDR_362_455",1
"P43657_IDR_305_344",1
"P43681_IDR_365_557",1
"P43686_IDR_1_33",1
"P43694_IDR_1_210",0.463449960542087
"P43694_IDR_305_423",0.536550039457913
"P43699_IDR_1_207",0.502545815900583
"P43699_IDR_213_358",0.497454184099417
"P45378_IDR_1_191",1
"P46093_IDR_309_362",1
"P46095_IDR_1_66",1
"P46098_IDR_360_410",1
"P46108_IDR_196_229",1
"P46109_IDR_186_224",1
"Q6UB99_IDR_1_2435",1
"Q6UE05_IDR_227_265",1
"Q6ULP2_IDR_1_739",0.500370537919173
"Q6ULP2_IDR_741_893",0.499629462080827
"Q6UQ28_IDR_149_180",1
"Q6UUV7_IDR_1_549",1
"Q6UUV9_IDR_1_600",1
"Q6UVJ0_IDR_448_657",1
"Q6UVK1_IDR_2181_2305",1
"Q6UVM3_IDR_566_669",0.45105961789198
"Q6UVM3_IDR_981_1044",0.54894038210802
"Q6UVW9_IDR_1_50",1
"Q6UW15_IDR_1_32",1
"Q6UW49_IDR_137_210",0.495475196962867
"Q6UW49_IDR_50_119",0.504524803037133
"Q6UW88_IDR_1_51",1
"Q6UWP7_IDR_1_53",1
"Q6UWP8_IDR_1_570",1
"Q6UWS5_IDR_27_81",1
"Q6UWT2_IDR_35_76",1
"Q6UWV2_IDR_181_215",1
"Q6UWV7_IDR_94_154",1
"Q6UWW9_IDR_104_135",1
"Q6UWX4_IDR_1_32",0.407750375072384
"Q6UWX4_IDR_603_724",0.592249624927616
"Q6UWZ7_IDR_256_298",0.497367626972623
"Q6UWZ7_IDR_300_409",0.502632373027377
"Q6UX04_IDR_178_379",1
"Q6UX06_IDR_1_65",1
"Q6UX07_IDR_314_377",1
"Q6UX15_IDR_1_31",1
"Q6UX27_IDR_160_202",1
"Q6UX34_IDR_1_87",1
"Q6UX39_IDR_1_209",1
