"","GO0140097_catalytic_activity._acting_on_DNA"
"Q5T2D3_IDR_1_49",0.32782913558834
"Q5T2D3_IDR_191_254",0.327627710959328
"Q5T2D3_IDR_273_388",0.344543153452331
"Q5T2E6_IDR_323_355",1
"Q5T2R2_IDR_1_90",1
"Q5T2S8_IDR_312_444",1
"Q5T2T1_IDR_302_345",1
"Q5T2W1_IDR_472_519",1
"Q5T3F8_IDR_737_771",0.501904190682151
"Q5T3F8_IDR_778_832",0.498095809317849
"Q5T3J3_IDR_237_292",0.185269514606918
"Q5T3J3_IDR_295_350",0.186020387714838
"Q5T3J3_IDR_373_569",0.191738330274637
"Q5T3J3_IDR_590_728",0.256879960888014
"Q5T3J3_IDR_61_147",0.180091806515593
"Q5T3U5_IDR_824_864",1
"Q5T440_IDR_1_44",1
"Q5T442_IDR_107_203",0.521302375878694
"Q5T4S7_IDR_2708_2965",0.14315134942537
"Q5T4S7_IDR_3334_3387",0.143902242087788
"Q5T4T6_IDR_405_709",1
"Q5T4W7_IDR_19_120",1
"Q5T5A4_IDR_1_41",1
"Q5T5A8_IDR_1_94",1
"Q5T5B0_IDR_1_92",1
"Q5T5C0_IDR_1038_1113",0.24154182029122
"Q5T5C0_IDR_1_35",0.241762708448882
"Q5T5C0_IDR_554_595",0.24131749650168
"Q5T5C0_IDR_675_790",0.275377974758218
"Q5T5D7_IDR_61_139",1
"Q5T5J6_IDR_1_385",0.437421429605752
"Q5T5J6_IDR_542_573",0.278852970655261
"Q5T5J6_IDR_712_747",0.283725599738987
"Q5T5M9_IDR_266_321",1
"Q5T5N4_IDR_66_178",1
"Q5T5P2_IDR_1_158",0.242775969413669
"Q5T5P2_IDR_1451_1943",0.270239232437243
"Q5T5P2_IDR_267_792",0.231644690794604
"Q5T5P2_IDR_795_1443",0.255340107354484
"Q5T5S1_IDR_1_38",0.330354083892709
"Q5T5S1_IDR_226_294",0.332164071054974
"Q5T5S1_IDR_459_509",0.337481845052317
"Q5T5U3_IDR_1042_1120",0.242147635043869
"Q5T5U3_IDR_1342_1954",0.299740538313254
"Q5T5U3_IDR_1_40",0.23741780243886
"Q5T5U3_IDR_170_927",0.220694024204017
"Q5T5X7_IDR_1_214",0.262911854768226
"Q5T5X7_IDR_344_385",0.240426971454488
"Q5T681_IDR_178_223",0.2369726809422
"Q5T681_IDR_82_117",0.24156737543218
"Q5T686_IDR_63_147",1
"Q5T6C5_IDR_1_78",0.478837039525364
"Q5T6C5_IDR_85_722",0.521162960474636
"Q5T6F0_IDR_1_38",1
"Q5T6F2_IDR_1_1116",1
"Q5T6S3_IDR_1_35",0.437880250996209
"Q5T6S3_IDR_348_541",0.562119749003791
"Q5T6X4_IDR_1_67",1
"Q5T6X5_IDR_852_926",1
"Q5T749_IDR_1_579",1
"Q5T750_IDR_1_224",1
"Q5T751_IDR_1_118",1
"Q5T752_IDR_1_114",1
"Q5T753_IDR_1_117",1
"Q5T754_IDR_1_117",1
"Q5T7B8_IDR_186_216",0.31730758355056
"Q5T7B8_IDR_544_1281",0.358013536138341
"Q5T7B8_IDR_68_168",0.324678880311099
"Q5T7M4_IDR_1_67",1
"Q5T7M9_IDR_14_45",1
"Q5T7N2_IDR_1_208",0.345518950795017
"Q5T7N2_IDR_318_362",0.32447543797031
"Q5T7N2_IDR_364_622",0.330005611234673
"Q5T7N3_IDR_1_38",0.50416246214362
"Q5T7N3_IDR_47_743",0.49583753785638
"Q5T7P2_IDR_1_110",1
"Q5T7P8_IDR_83_132",0.497773396004319
"Q5T870_IDR_1_85",1
"Q5T871_IDR_45_98",1
"Q5T8A7_IDR_1_1209",1
"Q5T8D3_IDR_150_442",1
"Q5T8I3_IDR_151_301",1
"Q5T8P6_IDR_335_371",0.164250809572972
"Q5T8P6_IDR_427_524",0.166029607722534
"Q5T8P6_IDR_608_737",0.169294616773515
"Q5T8P6_IDR_793_879",0.165069947204185
"Q5T8P6_IDR_85_294",0.164198123635935
"Q5T8P6_IDR_962_1007",0.17115689509086
"Q5T953_IDR_49_351",1
"Q5T9C2_IDR_156_317",1
"Q5T9C9_IDR_1_38",0.504722595118165
"Q5T9C9_IDR_292_323",0.495277404881835
"Q5T9L3_IDR_497_541",1
"Q5T9S5_IDR_1_168",0.32079856117425
"Q5T9S5_IDR_1266_1454",0.362014240326189
"Q5T9S5_IDR_356_522",0.317187198499561
"Q5T9Z0_IDR_232_273",1
"Q5TA76_IDR_1_89",1
"Q5TA77_IDR_1_95",1
"Q5TA79_IDR_1_104",1
"Q5TA81_IDR_1_108",1
"Q5TA82_IDR_1_108",1
"Q5TA89_IDR_121_159",1
"Q5TAB7_IDR_1_32",1
"Q5TAX3_IDR_1284_1505",0.263043384904987
"Q5TAX3_IDR_31_284",0.24832148838895
"Q5TAX3_IDR_579_617",0.240767989156056
"Q5TAX3_IDR_714_892",0.247867137550007
"Q5TB30_IDR_108_179",0.329791597729386
"Q5TB30_IDR_311_345",0.353253925798397
"Q5TB30_IDR_351_562",0.316954476472217
"Q5TB80_IDR_1030_1180",0.311786734953529
"Q5TB80_IDR_1_788",0.380843471244011
"Q5TB80_IDR_930_960",0.307369793802459
"Q5TBA9_IDR_1523_1591",0.14511064390062
"Q5TBA9_IDR_1_53",0.147586100771724
"Q5TBA9_IDR_1743_1785",0.141227194449352
"Q5TBA9_IDR_1937_1977",0.14182641090268
"Q5TBA9_IDR_1987_2035",0.142565283807301
"Q5TBA9_IDR_2343_2417",0.139608898386886
"Q5TBA9_IDR_2419_2656",0.142075467781437
"Q5TBB1_IDR_236_296",1
"Q5TBK1_IDR_1_39",0.498528301617954
"Q5TBK1_IDR_190_243",0.501471698382046
"Q5TC12_IDR_97_140",1
"Q5TC79_IDR_130_364",0.491260584071111
"Q5TC79_IDR_460_503",0.508739415928889
"Q5TC82_IDR_398_1133",1
"Q5TC84_IDR_1_90",0.480087470468692
"Q5TCM9_IDR_1_116",1
"Q5TC84_IDR_316_451",0.519912529531308
"Q5TCQ9_IDR_204_289",0.168762734578355
"Q5TCQ9_IDR_539_571",0.161582400212931
"Q5TCQ9_IDR_659_711",0.16353566494028
"Q5TCX8_IDR_486_1036",0.569287667570966
"Q5TCY1_IDR_313_543",0.491229667042998
"Q5TCY1_IDR_548_1321",0.508770332957002
"Q5TCZ1_IDR_132_163",0.244348772111731
"Q5TCZ1_IDR_325_447",0.272339166858222
"Q5TCZ1_IDR_505_836",0.242691964478809
"Q5TCZ1_IDR_900_1068",0.240620096551239
"Q5TD94_IDR_1_203",0.486843467812237
"Q5TD94_IDR_376_425",0.513156532187763
"Q5TDH0_IDR_365_399",0.507270889331144
"Q5TDH0_IDR_80_133",0.492729110668856
"Q5TDP6_IDR_1_63",1
"Q5TEA6_IDR_1_37",1
"Q5TEC3_IDR_1_262",1
"Q5TEJ8_IDR_544_631",1
"Q5TEU4_IDR_1_42",1
"Q5TF21_IDR_1_807",0.502103735231097
"Q5TF21_IDR_894_925",0.497896264768903
"Q5TF39_IDR_148_227",0.48653342767841
"Q5THJ4_IDR_1558_1610",0.164457392803435
"Q5THJ4_IDR_1741_1779",0.164057676507185
"Q5THJ4_IDR_2419_2460",0.165547813569997
"Q5THJ4_IDR_2597_2633",0.164286664873425
"Q5THJ4_IDR_747_793",0.175500216790139
"Q5THJ4_IDR_908_945",0.166150235455819
"Q5THK1_IDR_1_1608",0.475502946550961
"Q5THK1_IDR_1891_2040",0.524497053449039
"Q5THR3_IDR_1247_1304",0.247217110377361
"Q5THR3_IDR_1_52",0.244751068886129
"Q5THR3_IDR_245_275",0.253186131000595
"Q5THR3_IDR_575_617",0.254845689735916
"Q5TID7_IDR_1_376",1
"Q5TIE3_IDR_608_806",0.519622201278668
"Q5TIE3_IDR_921_1139",0.480377798721332
"Q5TKA1_IDR_1_99",0.532246540260205
"Q5TKA1_IDR_288_333",0.467753459739794
"Q5TYW1_IDR_61_190",1
"Q5TYW2_IDR_222_517",1
"Q5TZF3_IDR_1_34",1
"Q5VSG8_IDR_1_98",1
"Q5VSL9_IDR_1_64",0.499175252809092
"Q5VSL9_IDR_318_435",0.500824747190908
"Q5VST9_IDR_4780_4812",0.169227234853262
"Q5VST9_IDR_5489_5524",0.166611066670209
"Q5VST9_IDR_5545_5597",0.167730081366702
"Q5VST9_IDR_6241_6297",0.165633231036843
"Q5VST9_IDR_6725_6757",0.16758176610562
"Q5VST9_IDR_6770_7273",0.163216619967364
"Q5VSY0_IDR_22_251",1
"Q5VT03_IDR_136_314",0.315976997576128
"Q5VT03_IDR_16_134",0.317925544025113
"Q5VT03_IDR_331_806",0.366097458398759
"Q5VT06_IDR_1_2842",0.573488262717282
"Q5VT06_IDR_2876_2908",0.426511737282719
"Q5VT25_IDR_412_443",0.197523874662282
"Q5VT25_IDR_455_485",0.200046965444366
"Q5VT25_IDR_644_705",0.200024815612517
"Q5VT25_IDR_934_1020",0.209625146389609
"Q5VTR2_IDR_112_174",0.333560175400907
"Q5VTR2_IDR_259_650",0.334272438791213
"Q5VTT5_IDR_1_94",1
"Q5VU36_IDR_1_1336",1
"Q5VU43_IDR_2020_2170",0.333765387302418
"Q5VU43_IDR_515_1886",0.329366021648043
"Q5VU43_IDR_94_283",0.33686859104954
"Q5VU57_IDR_445_503",1
"Q5VU65_IDR_1841_1888",1
"Q5VU92_IDR_1_46",1
"Q5VU97_IDR_1126_1172",0.337116140998383
"Q5VU97_IDR_1199_1254",0.337393370589812
"Q5VU97_IDR_1_35",0.325490488411805
"Q5VUA4_IDR_1_2279",1
"Q5VUB5_IDR_327_708",0.465694263905056
"Q5VUB5_IDR_712_890",0.534305736094944
"Q5VUE5_IDR_1_71",1
"Q5VUG0_IDR_1_39",0.288534211322444
"Q5VUG0_IDR_480_521",0.304029220261182
"Q5VUG0_IDR_647_818",0.407436568416374
"Q5VV43_IDR_163_265",0.436469852791998
"Q5VV43_IDR_984_1072",0.563530147208002
"Q5VV52_IDR_1_198",1
"Q5VV67_IDR_142_298",0.334244607741633
"Q5VV67_IDR_1_58",0.329654980563813
"Q5VV67_IDR_368_1536",0.336100411694555
"Q5VVJ2_IDR_1_33",0.246339588928314
"Q5VVJ2_IDR_468_504",0.243237028900755
"Q5VVJ2_IDR_515_554",0.245050365566436
"Q5VVJ2_IDR_79_371",0.265373016604495
"Q5VVM6_IDR_1_310",0.513595868333859
"Q5VVM6_IDR_571_783",0.486404131666141
"Q5VVP1_IDR_1_1332",1
"Q5VVW2_IDR_422_472",0.507798233757497
"Q5VVW2_IDR_808_995",0.492201766242503
"Q5VVX9_IDR_239_297",1
"Q5VW00_IDR_1_47",1
"Q5VWG9_IDR_95_849",1
"Q5VW22_IDR_144_254",0.510562359699647
"Q5VW22_IDR_322_384",0.489437640300353
"Q5VW32_IDR_377_407",1
"Q5VW38_IDR_560_600",1
"Q5VWI1_IDR_1_37",0.286406255545507
"Q5VWI1_IDR_384_445",0.431680131270878
"Q5VWI1_IDR_85_338",0.281913613183615
"Q5VWJ9_IDR_1_86",1
"Q5VWK0_IDR_1_638",1
"Q5VWN6_IDR_218_261",0.158220585440572
"Q5VWN6_IDR_283_746",0.223750473185909
"Q5VWN6_IDR_757_791",0.153703557670344
"Q5VWW1_IDR_36_120",1
"Q5VWX1_IDR_164_287",1
"Q5VX71_IDR_432_490",1
"Q5VXD3_IDR_1_44",1
"Q5VXT5_IDR_241_272",1
"Q5VXU3_IDR_1_75",1
"Q5VXU9_IDR_1102_1425",0.331170908000561
"Q5VXU9_IDR_206_287",0.328526455631701
"Q5VXU9_IDR_369_577",0.340302636367739
"Q5VY09_IDR_1_305",1
"Q5VY43_IDR_798_1037",1
"Q5VYM1_IDR_93_1034",1
"Q5VYP0_IDR_1_31",0.481651141637168
"Q5VYP0_IDR_34_1333",0.518348858362832
"Q5VYS8_IDR_1_209",0.267858295885806
"Q5VYS8_IDR_1362_1436",0.252951795549309
"Q5VYS8_IDR_1460_1495",0.237443679886857
"Q5VYS8_IDR_639_940",0.241746228678029
"Q5VYV0_IDR_92_424",1
"Q5VYV7_IDR_124_408",1
"Q5VZ18_IDR_1_383",1
"Q5VZ19_IDR_107_139",1
"Q5VZ46_IDR_1_1109",1
"Q5VZ66_IDR_1_33",0.331266494197111
"Q5VZ66_IDR_138_527",0.337825729387149
"Q5VZ66_IDR_590_677",0.33090777641574
"Q5VZ89_IDR_1539_1679",0.503256932036633
"Q5VZ89_IDR_900_1536",0.496743067963367
"Q5VZB9_IDR_1_333",1
"Q5VZP5_IDR_356_388",0.160545354279859
"Q5VZP5_IDR_405_450",0.153100180644184
"Q5VZP5_IDR_452_551",0.159932458620254
"Q5VZP5_IDR_555_1134",0.208672307680907
"Q6ZS81_IDR_939_975",0.247769903394325
"Q6ZS82_IDR_106_235",1
"Q6ZSB9_IDR_121_393",1
"Q6ZSC3_IDR_173_216",1
"Q6ZSG1_IDR_16_175",1
"Q6ZSG2_IDR_1_355",0.553887468019118
"Q6ZSG2_IDR_389_479",0.446112531980882
"Q6ZSJ9_IDR_132_483",0.493120361014733
"Q6ZSJ9_IDR_1_88",0.506879638985267
"Q6ZSM3_IDR_1_39",0.332357932685389
"Q6ZSM3_IDR_230_260",0.338173195282196
"Q6ZSM3_IDR_469_516",0.329468872032415
"Q6ZSS3_IDR_65_143",1
"Q6ZSS7_IDR_1_48",0.315780524902742
"Q6ZSS7_IDR_395_430",0.297786628617064
"Q6ZSS7_IDR_626_791",0.386432846480194
"Q6ZT07_IDR_1066_1204",0.347354672146914
"Q6ZT07_IDR_940_999",0.33312825895775
"Q6ZT12_IDR_1002_1083",0.332226571216869
"Q6ZT12_IDR_1159_1191",0.336706527253186
"Q6ZT12_IDR_1193_1229",0.331066901529946
"Q6ZT52_IDR_210_329",1
"Q6ZT98_IDR_1_37",0.355218023398306
"Q6ZT98_IDR_387_437",0.325205562044405
"Q6ZT98_IDR_486_682",0.319576414557289
"Q6ZTA4_IDR_252_298",0.497000267492903
"Q6ZTA4_IDR_41_154",0.502999732507098
"Q6ZTI6_IDR_1_81",1
"Q6ZTQ3_IDR_109_183",0.491846416387717
"Q6ZTQ3_IDR_185_215",0.508153583612283
"Q6ZTQ4_IDR_839_885",1
"Q6ZTR5_IDR_1457_1518",0.516718991560093
"Q6ZTR5_IDR_3140_3187",0.483281008439907
"Q6ZTR7_IDR_228_304",1
"Q6ZTW0_IDR_1_33",1
"Q6ZTZ1_IDR_136_234",0.590316121330585
"Q6ZTZ1_IDR_1_43",0.409683878669415
"Q6ZU15_IDR_401_432",1
"Q6ZU35_IDR_1096_1164",0.158797968192511
"Q6ZU35_IDR_16_535",0.17952236471919
"Q6ZU35_IDR_551_584",0.155884389774665
"Q6ZU35_IDR_620_666",0.159268792089645
"Q6ZU35_IDR_678_857",0.156750181330083
"Q6ZU35_IDR_860_1089",0.189776303893906
"Q6ZU52_IDR_1_694",1
"Q6ZU69_IDR_378_1335",0.338161050742343
"Q6ZU80_IDR_1_216",0.495511022098829
"Q6ZU80_IDR_954_1094",0.504488977901171
"Q6ZUB0_IDR_33_525",0.492929378579941
"Q6ZUB0_IDR_534_884",0.507070621420059
"Q6ZUB1_IDR_87_1445",1
"Q6ZUI0_IDR_1_51",1
"Q6ZUJ4_IDR_33_123",1
"Q6ZUJ8_IDR_143_174",0.338098107496285
"Q6ZUJ8_IDR_398_631",0.343717918782497
"Q6ZV65_IDR_1_224",0.544893046769013
"Q6ZV65_IDR_265_296",0.455106953230987
"Q6ZV73_IDR_1286_1319",0.461658952134787
"Q6ZV73_IDR_1_869",0.538341047865213
"Q6ZV89_IDR_152_265",1
"Q6ZVC0_IDR_1_841",1
"Q6ZVD7_IDR_223_975",1
"Q6ZVD8_IDR_1051_1111",0.332837941401046
"Q6ZVD8_IDR_1177_1254",0.334700559982694
"Q6ZVD8_IDR_1279_1318",0.33246149861626
"Q6ZVF9_IDR_1_680",0.476576485777552
"Q6ZVF9_IDR_721_776",0.523423514222448
"Q6ZVH7_IDR_327_798",0.492947622570841
"Q6ZVH7_IDR_931_974",0.50705237742916
"Q6ZVL6_IDR_1207_1816",0.517161035173789
"Q6ZVL6_IDR_1_818",0.482838964826211
"Q6ZVM7_IDR_155_212",0.333369471169973
"Q6ZVM7_IDR_308_440",0.328827449946802
"Q6ZWK4_IDR_39_108",1
"Q6ZWT7_IDR_465_520",1
"Q701N2_IDR_1_237",1
"Q701N4_IDR_1_177",1
"Q702N8_IDR_1_42",0.204451862090732
"Q702N8_IDR_561_729",0.200793623786446
"Q702N8_IDR_734_791",0.19380000314123
"Q702N8_IDR_863_909",0.198368776052117
"Q702N8_IDR_935_1843",0.202585734929476
"Q709C8_IDR_1375_1417",0.331081872487484
"Q709C8_IDR_1889_1929",0.333109575257967
"Q709C8_IDR_838_904",0.335808552254549
"Q70CQ1_IDR_287_328",0.484132943846423
"Q70CQ1_IDR_86_255",0.515867056153577
"Q70CQ2_IDR_3331_3513",0.367701284732418
"Q70CQ2_IDR_479_848",0.325544117457085
"Q70CQ2_IDR_85_144",0.306754597810497
"Q70YC5_IDR_1_173",0.495093795478063
"Q70YC5_IDR_186_407",0.504906204521937
"Q70Z44_IDR_362_399",1
"Q70Z53_IDR_1_70",0.368394955144912
"Q70Z53_IDR_219_289",0.631605044855088
"Q711Q0_IDR_1_1435",1
"Q712K3_IDR_193_238",1
"Q717R9_IDR_1_77",0.496041626057713
"Q717R9_IDR_80_158",0.503958373942287
"Q71DI3_IDR_1_41",1
"Q71F23_IDR_1_245",1
"Q71F56_IDR_1522_1670",0.190751212608708
"Q71F56_IDR_2050_2088",0.19578450250194
"Q71F56_IDR_291_856",0.229851156127703
"Q71F56_IDR_874_911",0.195239087509663
"Q71F56_IDR_959_1100",0.188374041251986
"Q71H61_IDR_213_637",1
"Q71RC2_IDR_24_96",0.342605591554628
"Q71RC2_IDR_280_333",0.333891374170677
"Q71RC2_IDR_337_724",0.323503034274695
"Q76KD6_IDR_32_436",1
"Q76KP1_IDR_1_103",0.515913969556484
"Q76KP1_IDR_409_669",0.484086030443516
"Q76KX8_IDR_1_197",1
"Q76L83_IDR_379_1395",0.488230918921099
"Q76L83_IDR_84_377",0.511769081078901
"Q76LX8_IDR_32_76",1
"Q76M96_IDR_24_137",0.43503064370782
"Q76M96_IDR_272_609",0.56496935629218
"Q76MJ5_IDR_407_508",1
"Q76N32_IDR_1_620",1
"Q76N89_IDR_1042_1109",0.244695312034724
"Q76N89_IDR_1_34",0.241673620720484
"Q76N89_IDR_348_828",0.272746977383405
"Q76N89_IDR_863_1014",0.240884089861387
"Q76NI1_IDR_1376_1411",0.255975773057753
"Q76NI1_IDR_208_440",0.249388662099698
"Q76NI1_IDR_686_887",0.246943895128274
"Q76NI1_IDR_963_1076",0.247691669714274
"Q7KZ85_IDR_1_268",0.407632802050193
"Q7L2E3_IDR_145_233",0.516234663055791
"Q7L2J0_IDR_1_411",1
"Q7L2K0_IDR_44_195",1
"Q7L2R6_IDR_49_154",1
"Q7L2Z9_IDR_1_70",1
"Q7L311_IDR_30_378",1
"Q7L3B6_IDR_114_157",0.495556282305718
"Q7L3B6_IDR_1_87",0.504443717694282
"Q7L3S4_IDR_1_146",1
"Q7L3T8_IDR_1_35",1
"Q7L3V2_IDR_232_364",1
"Q7L4E1_IDR_260_302",0.482408245667696
"Q7L4E1_IDR_68_172",0.517591754332304
"Q7L4I2_IDR_1_323",1
"Q7L4P6_IDR_246_286",0.501904228422651
"Q7L4P6_IDR_78_187",0.498095771577349
"Q7L4S7_IDR_31_112",1
"Q7L513_IDR_263_316",1
"Q7L590_IDR_18_242",0.47888211897524
"Q7L9B9_IDR_200_237",0.494910284552497
"Q7LBC6_IDR_1127_1331",0.491205415247051
"Q7LBC6_IDR_258_890",0.508794584752949
"Q7LBE3_IDR_572_655",0.518806826099848
"Q7LBE3_IDR_742_791",0.481193173900152
"Q7LC44_IDR_1_204",0.494953385135688
"Q7LC44_IDR_362_396",0.505046614864312
"Q7LDG7_IDR_553_596",1
"Q7LFL8_IDR_1_313",1
"Q7LGA3_IDR_1_67",1
"Q7LGC8_IDR_1_130",1
"Q7M4L6_IDR_1_308",1
"Q7RTM1_IDR_1_53",0.495598039445209
"Q7RTM1_IDR_479_529",0.504401960554791
"Q7RTN6_IDR_26_57",0.504103736383105
"Q7RTN6_IDR_307_344",0.495896263616895
"Q7RTP6_IDR_629_801",0.417858097916021
"Q7RTP6_IDR_822_1894",0.582141902083979
"Q7RTR2_IDR_1_59",1
"Q7RTS1_IDR_1_83",0.512541659404991
"Q7RTX7_IDR_316_356",0.340257838359573
"Q7RTX7_IDR_414_472",0.333158562483017
"Q7RTX9_IDR_215_283",1
"Q7RTY1_IDR_193_285",1
"Q7RTY8_IDR_28_92",1
"Q7RTZ2_IDR_1_57",0.330239305858482
"Q7RTZ2_IDR_379_451",0.330351290205009
"Q7RTZ2_IDR_470_528",0.339409403936508
"Q7Z2H8_IDR_1_44",1
"Q7Z2K6_IDR_1_83",1
"Q7Z2K8_IDR_1_1008",1
"Q7Z2Q7_IDR_411_451",1
"Q7Z2T5_IDR_1_82",0.50089089123104
"Q7Z2T5_IDR_696_733",0.499109108768959
"Q7Z2W4_IDR_225_508",1
"Q7Z2W7_IDR_1_37",1
"Q7Z2W9_IDR_1_58",1
"Q7Z2X7_IDR_1_111",1
"Q7Z2Y5_IDR_331_1182",1
"Q7Z2Z1_IDR_504_539",0.287360842079079
"Q7Z3E2_IDR_625_898",0.521769953425388
"Q7Z3E5_IDR_277_308",0.46985812876367
"Q7Z3E5_IDR_573_818",0.53014187123633
"Q7Z3F1_IDR_1_33",0.333431225708246
"Q5VZV1_IDR_1_55",1
"Q5W041_IDR_612_697",1
"Q5W0A0_IDR_1_350",0.514429341579837
"Q5W0A0_IDR_414_455",0.485570658420163
"Q5W0B1_IDR_56_726",1
"Q5W0B7_IDR_154_220",1
"Q5W0Q7_IDR_502_934",0.540463730029045
"Q5W0Q7_IDR_94_218",0.459536269970955
"Q5W0V3_IDR_177_255",0.504409385765888
"Q5W0V3_IDR_533_564",0.495590614234112
"Q5W0Z9_IDR_300_365",1
"Q5W186_IDR_1_40",1
"Q5W5W9_IDR_130_170",1
"Q5XG99_IDR_123_239",0.324888610509767
"Q5XG99_IDR_241_296",0.335664992418355
"Q5XG99_IDR_32_68",0.339446397071878
"Q5XKE5_IDR_1_62",0.500693295844556
"Q5XKE5_IDR_474_535",0.499306704155444
"Q5XKK7_IDR_1_138",1
"Q5XKL5_IDR_152_184",1
"Q5XKR4_IDR_1_110",0.538682322967746
"Q5XKR4_IDR_154_325",0.461317677032254
"Q5XKR9_IDR_1_83",1
"Q5XPI4_IDR_683_740",1
"Q5XUX0_IDR_10_61",0.49581543541182
"Q5XUX0_IDR_379_441",0.50418456458818
"Q63HQ0_IDR_261_302",0.50760204554342
"Q63HQ0_IDR_75_259",0.49239795445658
"Q63HQ2_IDR_1_31",1
"Q63HR2_IDR_462_652",0.337335360759021
"Q63HR2_IDR_681_1127",0.323439752704281
"Q63HR2_IDR_84_122",0.339224886536699
"Q63ZY3_IDR_1_585",1
"Q641Q2_IDR_1_43",0.273268627540354
"Q641Q2_IDR_189_1341",0.450709004928881
"Q641Q2_IDR_53_186",0.276022367530766
"Q643R3_IDR_491_524",1
"Q64ET8_IDR_1_168",0.538622514359108
"Q64ET8_IDR_248_278",0.461377485640892
"Q64LD2_IDR_1_207",1
"Q658L1_IDR_1_346",1
"Q658Y4_IDR_334_371",0.499899681260632
"Q658Y4_IDR_663_716",0.500100318739368
"Q659A1_IDR_372_720",0.328318749200613
"Q659A1_IDR_48_81",0.316514081510196
"Q659A1_IDR_933_982",0.355167169289191
"Q659C4_IDR_1_166",0.190739509545877
"Q659C4_IDR_285_475",0.23030841982355
"Q659C4_IDR_477_519",0.198159455650169
"Q659C4_IDR_527_616",0.187880072933506
"Q659C4_IDR_851_914",0.192912542046897
"Q66GS9_IDR_1099_1140",0.239506654436446
"Q66GS9_IDR_378_509",0.254278666803435
"Q66GS9_IDR_518_561",0.243678755660035
"Q66GS9_IDR_73_203",0.262535923100084
"Q66K14_IDR_399_458",0.325480912879172
"Q66K79_IDR_589_629",1
"Q66K89_IDR_1_433",1
"Q66LE6_IDR_380_415",1
"Q674R7_IDR_1_173",0.503692887428065
"Q674R7_IDR_734_924",0.496307112571935
"Q674X7_IDR_1_430",0.540576469517835
"Q674X7_IDR_685_763",0.459423530482165
"Q676U5_IDR_234_268",0.50273129777956
"Q676U5_IDR_48_85",0.49726870222044
"Q684P5_IDR_1_54",0.31362875062973
"Q684P5_IDR_496_676",0.365781517426054
"Q7Z3F1_IDR_543_655",0.330723540138697
"Q7Z3F1_IDR_838_870",0.335845234153057
"Q7Z3G6_IDR_1_31",0.489533529250276
"Q7Z3G6_IDR_312_842",0.510466470749725
"Q7Z3H0_IDR_323_429",1
"Q7Z3H4_IDR_1_309",0.489994254076832
"Q7Z3H4_IDR_403_446",0.510005745923168
"Q7Z3I7_IDR_1_245",1
"Q7Z3J2_IDR_11_111",1
"Q7Z3J3_IDR_995_1032",1
"Q7Z3K3_IDR_1_369",0.194637719310002
"Q7Z3Z0_IDR_1_64",0.492974190424678
"Q7Z3Z0_IDR_391_450",0.507025809575322
"Q7Z3Z2_IDR_134_195",1
"Q7Z3Z3_IDR_1_120",1
"Q7Z3Z4_IDR_1_101",1
"Q7Z401_IDR_1509_1622",0.485286460790309
"Q7Z401_IDR_891_1436",0.514713539209691
"Q7Z402_IDR_1_97",1
"Q7Z403_IDR_1_149",1
"Q7Z406_IDR_1927_1995",1
"Q7Z417_IDR_1_648",1
"Q7Z418_IDR_178_280",1
"Q7Z422_IDR_1_152",1
"Q7Z429_IDR_107_145",0.499291467729578
"Q7Z429_IDR_1_50",0.500708532270422
"Q7Z434_IDR_477_513",0.5101978882496
"Q7Z434_IDR_98_458",0.4898021117504
"Q7Z443_IDR_973_1147",1
"Q7Z444_IDR_1_36",1
"Q7Z460_IDR_231_294",0.337495713989654
"Q7Z4P5_IDR_19_83",0.48594756078982
"Q7Z4P5_IDR_287_346",0.51405243921018
"Q7Z4Q2_IDR_1_37",0.473280591402176
"Q7Z4Q2_IDR_308_408",0.526719408597824
"Q7Z4R8_IDR_1_32",0.493481376905043
"Q7Z4R8_IDR_140_191",0.506518623094957
"Q7Z4S6_IDR_1071_1318",0.337589726452712
"Q7Z4S6_IDR_404_455",0.31501828585628
"Q7Z4S6_IDR_494_1041",0.347391987691007
"Q7Z4T8_IDR_32_89",1
"Q7Z4T9_IDR_406_515",1
"Q7Z4V0_IDR_100_440",0.29582539747168
"Q7Z4V0_IDR_1_94",0.234166774637513
"Q7Z4V0_IDR_447_478",0.232797516697594
"Q7Z4V0_IDR_600_649",0.237210311193213
"Q7Z4V5_IDR_549_671",0.367569371580106
"Q7Z4V5_IDR_91_469",0.632430628419894
"Q7Z569_IDR_26_57",0.497182995541381
"Q7Z569_IDR_82_120",0.502817004458619
"Q7Z570_IDR_77_461",0.426489989632317
"Q7Z5H3_IDR_1_35",0.509817901728501
"Q7Z5H3_IDR_351_599",0.490182098271499
"Q7Z5J4_IDR_1_1592",0.430267645139805
"Q7Z5J4_IDR_1614_1678",0.277733329763962
"Q7Z5J4_IDR_1693_1817",0.291999025096232
"Q7Z5J8_IDR_1351_1393",1
"Q7Z5K2_IDR_1051_1109",0.396767491842226
"Q7Z5K2_IDR_1_636",0.603232508157774
"Q7Z5L2_IDR_1_634",1
"Q7Z5L3_IDR_1_31",0.499727826159226
"Q7Z5L3_IDR_37_149",0.500272173840774
"Q7Z5L7_IDR_1_46",1
"Q7Z5L9_IDR_67_501",1
"Q7Z5M5_IDR_1_46",0.355730390697142
"Q7Z5M5_IDR_732_879",0.310066997695705
"Q7Z5M5_IDR_995_1056",0.334202611607153
