"","GO0000226_microtubule_cytoskeleton_organization"
"Q5T8A7_IDR_1_1209",1
"Q5T8D3_IDR_150_442",1
"Q5T8I3_IDR_151_301",1
"Q5T8P6_IDR_335_371",0.160307483704641
"Q5T8P6_IDR_427_524",0.161527750010973
"Q5T8P6_IDR_608_737",0.17250969069739
"Q5T8P6_IDR_793_879",0.151873275475619
"Q5T8P6_IDR_85_294",0.181318293212993
"Q5T8P6_IDR_962_1007",0.172463506898383
"Q5T953_IDR_49_351",1
"Q5T9C2_IDR_156_317",1
"Q5T9C9_IDR_1_38",0.465426394491544
"Q5T9C9_IDR_292_323",0.534573605508456
"Q5T9L3_IDR_497_541",1
"Q5T9S5_IDR_1_168",0.285100292518933
"Q5T9S5_IDR_1266_1454",0.456490253274207
"Q5T9S5_IDR_356_522",0.25840945420686
"Q5T9Z0_IDR_232_273",1
"Q5TA76_IDR_1_89",1
"Q5TA77_IDR_1_95",1
"Q5TA79_IDR_1_104",1
"Q5TA81_IDR_1_108",1
"Q5TA82_IDR_1_108",1
"Q5TA89_IDR_121_159",1
"Q5TAB7_IDR_1_32",1
"Q5TAX3_IDR_1284_1505",0.209601960453801
"Q5TAX3_IDR_31_284",0.343594137964713
"Q5TAX3_IDR_579_617",0.225918512313995
"Q5TAX3_IDR_714_892",0.220885389267492
"Q5TB30_IDR_108_179",0.390041113314843
"Q5TB30_IDR_311_345",0.298703857082702
"Q5TB30_IDR_351_562",0.311255029602455
"Q5TB80_IDR_1030_1180",0.241994244053641
"Q5TB80_IDR_1_788",0.60442206509319
"Q5TB80_IDR_930_960",0.153583690853169
"Q5TBA9_IDR_1523_1591",0.140423319403405
"Q5TBA9_IDR_1_53",0.119221764678739
"Q5TBA9_IDR_1743_1785",0.131137433871849
"Q5TBA9_IDR_1937_1977",0.146920354382902
"Q5TBA9_IDR_1987_2035",0.120029877739614
"Q5TBA9_IDR_2343_2417",0.136991542811381
"Q5TBA9_IDR_2419_2656",0.205275707112109
"Q5TBB1_IDR_236_296",1
"Q5TBK1_IDR_1_39",0.538821199732394
"Q5TBK1_IDR_190_243",0.461178800267606
"Q5TC12_IDR_97_140",1
"Q5TC79_IDR_130_364",0.516572026328758
"Q5TC79_IDR_460_503",0.483427973671242
"Q5TC82_IDR_398_1133",1
"Q5TC84_IDR_1_90",0.45942011413414
"Q5TCM9_IDR_1_116",1
"Q5TC84_IDR_316_451",0.54057988586586
"Q5TCQ9_IDR_204_289",0.171603343186528
"Q5TCQ9_IDR_539_571",0.154395516872035
"Q5TCQ9_IDR_659_711",0.193786185187192
"Q5TCX8_IDR_486_1036",0.551739399676366
"Q5TCY1_IDR_313_543",0.478682878876727
"Q5TCY1_IDR_548_1321",0.521317121123273
"Q5TCZ1_IDR_132_163",0.232428324996114
"Q5TCZ1_IDR_325_447",0.265287112909612
"Q5TCZ1_IDR_505_836",0.244250377941889
"Q5TCZ1_IDR_900_1068",0.258034184152386
"Q5TD94_IDR_1_203",0.537558124343377
"Q5TD94_IDR_376_425",0.462441875656622
"Q5TDH0_IDR_365_399",0.490081527110935
"Q5TDH0_IDR_80_133",0.509918472889065
"Q5TDP6_IDR_1_63",1
"Q5TEA6_IDR_1_37",1
"Q5TEC3_IDR_1_262",1
"Q5TEJ8_IDR_544_631",1
"Q5TEU4_IDR_1_42",1
"Q5TF21_IDR_1_807",0.721921858471613
"Q5TF21_IDR_894_925",0.278078141528387
"Q5TF39_IDR_148_227",0.434850541580773
"Q5THJ4_IDR_1558_1610",0.167501634080412
"Q5THJ4_IDR_1741_1779",0.152589108474846
"Q5THJ4_IDR_2419_2460",0.163639200444809
"Q5THJ4_IDR_2597_2633",0.167677985391311
"Q5THJ4_IDR_747_793",0.181864169493872
"Q5THJ4_IDR_908_945",0.166727902114751
"Q5THK1_IDR_1_1608",0.488646771051465
"Q5THK1_IDR_1891_2040",0.511353228948535
"Q5THR3_IDR_1247_1304",0.229835807206219
"Q5THR3_IDR_1_52",0.249959686774746
"Q5THR3_IDR_245_275",0.268348583652477
"Q5THR3_IDR_575_617",0.251855922366558
"Q5TID7_IDR_1_376",1
"Q5TIE3_IDR_608_806",0.50937709313323
"Q5TIE3_IDR_921_1139",0.49062290686677
"Q5TKA1_IDR_1_99",0.490459415203563
"Q5TKA1_IDR_288_333",0.509540584796437
"Q5TYW1_IDR_61_190",1
"Q5TYW2_IDR_222_517",1
"Q5TZF3_IDR_1_34",1
"Q5VSG8_IDR_1_98",1
"Q5VSL9_IDR_1_64",0.428152085916147
"Q5VSL9_IDR_318_435",0.571847914083853
"Q5VST9_IDR_4780_4812",0.174055016615263
"Q5VST9_IDR_5489_5524",0.164971051411201
"Q5VST9_IDR_5545_5597",0.174965215960065
"Q5VST9_IDR_6241_6297",0.162071878090868
"Q5VST9_IDR_6725_6757",0.172136880600708
"Q5VST9_IDR_6770_7273",0.151799957321894
"Q5VSY0_IDR_22_251",1
"Q5VT03_IDR_136_314",0.305098831272284
"Q5VT03_IDR_16_134",0.334786602356723
"Q5VT03_IDR_331_806",0.360114566370992
"Q5VT06_IDR_1_2842",0.890457681292588
"Q5VT06_IDR_2876_2908",0.109542318707412
"Q5VT25_IDR_412_443",0.181222759319047
"Q5VT25_IDR_455_485",0.186305286593522
"Q5VT25_IDR_644_705",0.229412083713097
"Q5VT25_IDR_934_1020",0.23352418726201
"Q5VTR2_IDR_112_174",0.234530272695746
"Q5VTR2_IDR_259_650",0.539548746464926
"Q5VTT5_IDR_1_94",1
"Q5VU36_IDR_1_1336",1
"Q5VU43_IDR_2020_2170",0.219436705695987
"Q5VU43_IDR_515_1886",0.541760915656631
"Q5VU43_IDR_94_283",0.238802378647382
"Q5VU57_IDR_445_503",1
"Q5VU65_IDR_1841_1888",1
"Q5VU92_IDR_1_46",1
"Q5VU97_IDR_1126_1172",0.359699716744277
"Q5VU97_IDR_1199_1254",0.344911509388819
"Q5VU97_IDR_1_35",0.295388773866904
"Q5VUA4_IDR_1_2279",1
"Q5VUB5_IDR_327_708",0.53565893932113
"Q5VUB5_IDR_712_890",0.464341060678871
"Q5VUE5_IDR_1_71",1
"Q5VUG0_IDR_1_39",0.324335018691687
"Q5VUG0_IDR_480_521",0.295638633269825
"Q5VUG0_IDR_647_818",0.380026348038488
"Q5VV43_IDR_163_265",0.466349871844036
"Q5VV43_IDR_984_1072",0.533650128155964
"Q5VV52_IDR_1_198",1
"Q5VV67_IDR_142_298",0.39454339172558
"Q5VV67_IDR_1_58",0.260322319770784
"Q5VV67_IDR_368_1536",0.345134288503636
"Q5VVJ2_IDR_1_33",0.23491955220046
"Q5VVJ2_IDR_468_504",0.241497442830905
"Q5VVJ2_IDR_515_554",0.232188251223408
"Q5VVJ2_IDR_79_371",0.291394753745227
"Q5VVM6_IDR_1_310",0.585396970860781
"Q5VVM6_IDR_571_783",0.414603029139219
"Q5VVP1_IDR_1_1332",1
"Q5VVW2_IDR_422_472",0.44827951036833
"Q5VVW2_IDR_808_995",0.55172048963167
"Q5VVX9_IDR_239_297",1
"Q5VW00_IDR_1_47",1
"Q5VWG9_IDR_95_849",1
"Q5VW22_IDR_144_254",0.488006634035561
"Q5VW22_IDR_322_384",0.511993365964439
"Q5VW32_IDR_377_407",1
"Q5VW38_IDR_560_600",1
"Q5VWI1_IDR_1_37",0.325380322970163
"Q5VWI1_IDR_384_445",0.35045252316715
"Q5VWI1_IDR_85_338",0.324167153862686
"Q5VWJ9_IDR_1_86",1
"Q5VWK0_IDR_1_638",1
"Q5VWN6_IDR_218_261",0.134650481500495
"Q5VWN6_IDR_283_746",0.164712081908838
"Q5VWN6_IDR_757_791",0.151762667219158
"Q5VWW1_IDR_36_120",1
"Q5VWX1_IDR_164_287",1
"Q5VX71_IDR_432_490",1
"Q5VXD3_IDR_1_44",1
"Q5VXT5_IDR_241_272",1
"Q5VXU3_IDR_1_75",1
"Q5VXU9_IDR_1102_1425",0.288097628295717
"Q5VXU9_IDR_206_287",0.303366253432954
"Q5VXU9_IDR_369_577",0.408536118271329
"Q5VY09_IDR_1_305",1
"Q5VY43_IDR_798_1037",1
"Q5VYM1_IDR_93_1034",1
"Q5VYP0_IDR_1_31",0.387554086936617
"Q5VYP0_IDR_34_1333",0.612445913063383
"Q5VYS8_IDR_1_209",0.237558202094099
"Q5VYS8_IDR_1362_1436",0.263875837154717
"Q5VYS8_IDR_1460_1495",0.218960858500636
"Q5VYS8_IDR_639_940",0.279605102250548
"Q5VYV0_IDR_92_424",1
"Q5VYV7_IDR_124_408",1
"Q5VZ18_IDR_1_383",1
"Q5VZ19_IDR_107_139",1
"Q5VZ46_IDR_1_1109",1
"Q5VZ66_IDR_1_33",0.3064221998742
"Q5VZ66_IDR_138_527",0.316814777214781
"Q5VZ66_IDR_590_677",0.376763022911019
"Q5VZ89_IDR_1539_1679",0.461518458679359
"Q5VZ89_IDR_900_1536",0.538481541320641
"Q5VZB9_IDR_1_333",1
"Q5VZP5_IDR_356_388",0.139999199368575
"Q5VZP5_IDR_405_450",0.159729067936134
"Q5VZP5_IDR_452_551",0.162515472427506
"Q5VZP5_IDR_555_1134",0.202535446251542
"Q6ZS81_IDR_939_975",0.238476660205343
"Q6ZS82_IDR_106_235",1
"Q6ZSB9_IDR_121_393",1
"Q6ZSC3_IDR_173_216",1
"Q6ZSG1_IDR_16_175",1
"Q6ZSG2_IDR_1_355",0.494073605508182
"Q6ZSG2_IDR_389_479",0.505926394491818
"Q6ZSJ9_IDR_132_483",0.532381945535699
"Q6ZSJ9_IDR_1_88",0.467618054464301
"Q6ZSM3_IDR_1_39",0.318399933849219
"Q6ZSM3_IDR_230_260",0.339516575779553
"Q6ZSM3_IDR_469_516",0.342083490371227
"Q6ZSS3_IDR_65_143",1
"Q6ZSS7_IDR_1_48",0.356616990668058
"Q6ZSS7_IDR_395_430",0.281613459777397
"Q6ZSS7_IDR_626_791",0.361769549554545
"Q6ZT07_IDR_1066_1204",0.348858253386458
"Q6ZT07_IDR_940_999",0.306249662495551
"Q6ZT12_IDR_1002_1083",0.348813510793618
"Q6ZT12_IDR_1159_1191",0.318173075688942
"Q6ZT12_IDR_1193_1229",0.33301341351744
"Q6ZT52_IDR_210_329",1
"Q6ZT98_IDR_1_37",0.293329280821149
"Q6ZT98_IDR_387_437",0.316093109243288
"Q6ZT98_IDR_486_682",0.390577609935563
"Q6ZTA4_IDR_252_298",0.465084626701573
"Q6ZTA4_IDR_41_154",0.534915373298427
"Q6ZTI6_IDR_1_81",1
"Q6ZTQ3_IDR_109_183",0.53833681509388
"Q6ZTQ3_IDR_185_215",0.46166318490612
"Q6ZTQ4_IDR_839_885",1
"Q6ZTR5_IDR_1457_1518",0.493104044566558
"Q6ZTR5_IDR_3140_3187",0.506895955433442
"Q6ZTR7_IDR_228_304",1
"Q6ZTW0_IDR_1_33",1
"Q6ZTZ1_IDR_136_234",0.510236437648621
"Q6ZTZ1_IDR_1_43",0.489763562351379
"Q6ZU15_IDR_401_432",1
"Q6ZU35_IDR_1096_1164",0.136104628113751
"Q6ZU35_IDR_16_535",0.302772202904451
"Q6ZU35_IDR_551_584",0.132603258892499
"Q6ZU35_IDR_620_666",0.153010521049115
"Q6ZU35_IDR_678_857",0.121490824422577
"Q6ZU35_IDR_860_1089",0.154018564617607
"Q6ZU52_IDR_1_694",1
"Q6ZU69_IDR_378_1335",0.36955647790331
"Q6ZU80_IDR_1_216",0.511402105218498
"Q6ZU80_IDR_954_1094",0.488597894781502
"Q6ZUB0_IDR_33_525",0.463037451791919
"Q6ZUB0_IDR_534_884",0.536962548208081
"Q6ZUB1_IDR_87_1445",1
"Q6ZUI0_IDR_1_51",1
"Q6ZUJ4_IDR_33_123",1
"Q6ZUJ8_IDR_143_174",0.26553451481721
"Q6ZUJ8_IDR_398_631",0.43674317982243
"Q6ZV65_IDR_1_224",0.506965750521572
"Q6ZV65_IDR_265_296",0.493034249478428
"Q6ZV73_IDR_1286_1319",0.423677123762916
"Q6ZV73_IDR_1_869",0.576322876237084
"Q6ZV89_IDR_152_265",1
"Q6ZVC0_IDR_1_841",1
"Q6ZVD7_IDR_223_975",1
"Q6ZVD8_IDR_1051_1111",0.330421303586599
"Q6ZVD8_IDR_1177_1254",0.310247288419793
"Q6ZVD8_IDR_1279_1318",0.359331407993609
"Q6ZVF9_IDR_1_680",0.490762227996978
"Q6ZVF9_IDR_721_776",0.509237772003022
"Q6ZVH7_IDR_327_798",0.479897377075049
"Q6ZVH7_IDR_931_974",0.520102622924951
"Q6ZVL6_IDR_1207_1816",0.31141646593272
"Q6ZVL6_IDR_1_818",0.688583534067281
"Q6ZVM7_IDR_155_212",0.324658335850836
"Q6ZVM7_IDR_308_440",0.363128745589837
"Q6ZWK4_IDR_39_108",1
"Q6ZWT7_IDR_465_520",1
"Q701N2_IDR_1_237",1
"Q701N4_IDR_1_177",1
"Q702N8_IDR_1_42",0.187978059933735
"Q702N8_IDR_561_729",0.182613089808246
"Q702N8_IDR_734_791",0.169429046085784
"Q702N8_IDR_863_909",0.208399945921941
"Q702N8_IDR_935_1843",0.251579858250293
"Q709C8_IDR_1375_1417",0.328820709882207
"Q709C8_IDR_1889_1929",0.317292662630422
"Q709C8_IDR_838_904",0.353886627487372
"Q70CQ1_IDR_287_328",0.435092324718288
"Q70CQ1_IDR_86_255",0.564907675281712
"Q70CQ2_IDR_3331_3513",0.347683754736748
"Q70CQ2_IDR_479_848",0.319978370127278
"Q70CQ2_IDR_85_144",0.332337875135974
"Q70YC5_IDR_1_173",0.375524986110415
"Q70YC5_IDR_186_407",0.624475013889584
"Q70Z44_IDR_362_399",1
"Q70Z53_IDR_1_70",0.462078678564913
"Q70Z53_IDR_219_289",0.537921321435087
"Q711Q0_IDR_1_1435",1
"Q712K3_IDR_193_238",1
"Q717R9_IDR_1_77",0.478955839673845
"Q717R9_IDR_80_158",0.521044160326155
"Q71DI3_IDR_1_41",1
"Q71F23_IDR_1_245",1
"Q71F56_IDR_1522_1670",0.183934349927675
"Q71F56_IDR_2050_2088",0.204035234603648
"Q71F56_IDR_291_856",0.204664096508136
"Q71F56_IDR_874_911",0.212800637328397
"Q71F56_IDR_959_1100",0.194565681632143
"Q71H61_IDR_213_637",1
"Q71RC2_IDR_24_96",0.341922728262172
"Q71RC2_IDR_280_333",0.340806539474594
"Q71RC2_IDR_337_724",0.317270732263234
"Q76KD6_IDR_32_436",1
"Q76KP1_IDR_1_103",0.399808073064348
"Q76KP1_IDR_409_669",0.600191926935652
"Q76KX8_IDR_1_197",1
"Q76L83_IDR_379_1395",0.446249343899324
"Q76L83_IDR_84_377",0.553750656100676
"Q76LX8_IDR_32_76",1
"Q76M96_IDR_24_137",0.499399441061121
"Q76M96_IDR_272_609",0.500600558938879
"Q76MJ5_IDR_407_508",1
"Q76N32_IDR_1_620",1
"Q76N89_IDR_1042_1109",0.250726300540252
"Q76N89_IDR_1_34",0.250183350420966
"Q76N89_IDR_348_828",0.213953368278438
"Q76N89_IDR_863_1014",0.285136980760344
"Q76NI1_IDR_1376_1411",0.278471028252921
"Q76NI1_IDR_208_440",0.235390477925886
"Q76NI1_IDR_686_887",0.249317521469835
"Q76NI1_IDR_963_1076",0.236820972351358
"Q7KZ85_IDR_1_268",0.331336369147164
"Q7L2E3_IDR_145_233",0.511300778830889
"Q7L2J0_IDR_1_411",1
"Q7L2K0_IDR_44_195",1
"Q7L2R6_IDR_49_154",1
"Q7L2Z9_IDR_1_70",1
"Q7L311_IDR_30_378",1
"Q7L3B6_IDR_114_157",0.496359649298633
"Q7L3B6_IDR_1_87",0.503640350701367
"Q7L3S4_IDR_1_146",1
"Q7L3T8_IDR_1_35",1
"Q7L3V2_IDR_232_364",1
"Q7L4E1_IDR_260_302",0.520039647027451
"Q7L4E1_IDR_68_172",0.479960352972549
"Q7L4I2_IDR_1_323",1
"Q7L4P6_IDR_246_286",0.485044368981254
"Q7L4P6_IDR_78_187",0.514955631018745
"Q7L4S7_IDR_31_112",1
"Q7L513_IDR_263_316",1
"Q7L590_IDR_18_242",0.572681305527749
"Q7L9B9_IDR_200_237",0.473782231359041
"Q7LBC6_IDR_1127_1331",0.540969427446202
"Q7LBC6_IDR_258_890",0.459030572553798
"Q7LBE3_IDR_572_655",0.518061062545279
"Q7LBE3_IDR_742_791",0.481938937454721
"Q7LC44_IDR_1_204",0.471089240879936
"Q7LC44_IDR_362_396",0.528910759120064
"Q7LDG7_IDR_553_596",1
"Q7LFL8_IDR_1_313",1
"Q7LGA3_IDR_1_67",1
"Q7LGC8_IDR_1_130",1
"Q7M4L6_IDR_1_308",1
"Q7RTM1_IDR_1_53",0.503244480293696
"Q7RTM1_IDR_479_529",0.496755519706304
"Q7RTN6_IDR_26_57",0.506689940288627
"Q7RTN6_IDR_307_344",0.493310059711373
"Q7RTP6_IDR_629_801",0.305378259931396
"Q7RTP6_IDR_822_1894",0.694621740068604
"Q7RTR2_IDR_1_59",1
"Q7RTS1_IDR_1_83",0.502868551658881
"Q7RTX7_IDR_316_356",0.304142224016215
"Q7RTX7_IDR_414_472",0.440106897041847
"Q7RTX9_IDR_215_283",1
"Q7RTY1_IDR_193_285",1
"Q7RTY8_IDR_28_92",1
"Q7RTZ2_IDR_1_57",0.328844510042062
"Q7RTZ2_IDR_379_451",0.3407037281163
"Q7RTZ2_IDR_470_528",0.330451761841638
"Q7Z2H8_IDR_1_44",1
"Q7Z2K6_IDR_1_83",1
"Q7Z2K8_IDR_1_1008",1
"Q7Z2Q7_IDR_411_451",1
"Q7Z2T5_IDR_1_82",0.550207390393749
"Q7Z2T5_IDR_696_733",0.449792609606251
"Q7Z2W4_IDR_225_508",1
"Q7Z2W7_IDR_1_37",1
"Q7Z2W9_IDR_1_58",1
"Q7Z2X7_IDR_1_111",1
"Q7Z2Y5_IDR_331_1182",1
"Q7Z2Z1_IDR_504_539",0.385074479437411
"Q7Z3E2_IDR_625_898",0.594665598376934
"Q7Z3E5_IDR_277_308",0.467989223920245
"Q7Z3E5_IDR_573_818",0.532010776079755
"Q7Z3F1_IDR_1_33",0.35221987352935
"Q5VZV1_IDR_1_55",1
"Q5W041_IDR_612_697",1
"Q5W0A0_IDR_1_350",0.548290010668637
"Q5W0A0_IDR_414_455",0.451709989331363
"Q5W0B1_IDR_56_726",1
"Q5W0B7_IDR_154_220",1
"Q5W0Q7_IDR_502_934",0.503655599960261
"Q5W0Q7_IDR_94_218",0.49634440003974
"Q5W0V3_IDR_177_255",0.533899986927767
"Q5W0V3_IDR_533_564",0.466100013072233
"Q5W0Z9_IDR_300_365",1
"Q5W186_IDR_1_40",1
"Q5W5W9_IDR_130_170",1
"Q5XG99_IDR_123_239",0.352755502590852
"Q5XG99_IDR_241_296",0.321209055551598
"Q5XG99_IDR_32_68",0.326035441857551
"Q5XKE5_IDR_1_62",0.509167048868349
"Q5XKE5_IDR_474_535",0.490832951131651
"Q5XKK7_IDR_1_138",1
"Q5XKL5_IDR_152_184",1
"Q5XKR4_IDR_1_110",0.507408678814308
"Q5XKR4_IDR_154_325",0.492591321185692
"Q5XKR9_IDR_1_83",1
"Q5XPI4_IDR_683_740",1
"Q5XUX0_IDR_10_61",0.449178463338448
"Q5XUX0_IDR_379_441",0.550821536661552
"Q63HQ0_IDR_261_302",0.459889052455046
"Q63HQ0_IDR_75_259",0.540110947544955
"Q63HQ2_IDR_1_31",1
"Q63HR2_IDR_462_652",0.326711810165759
"Q63HR2_IDR_681_1127",0.302860319491815
"Q63HR2_IDR_84_122",0.370427870342425
"Q63ZY3_IDR_1_585",1
"Q641Q2_IDR_1_43",0.25570595235814
"Q641Q2_IDR_189_1341",0.457321118883943
"Q641Q2_IDR_53_186",0.286972928757917
"Q643R3_IDR_491_524",1
"Q64ET8_IDR_1_168",0.501123905609081
"Q64ET8_IDR_248_278",0.498876094390919
"Q64LD2_IDR_1_207",1
"Q658L1_IDR_1_346",1
"Q658Y4_IDR_334_371",0.5109063290785
"Q658Y4_IDR_663_716",0.4890936709215
"Q659A1_IDR_372_720",0.396977286220078
"Q659A1_IDR_48_81",0.305328174386482
"Q659A1_IDR_933_982",0.29769453939344
"Q659C4_IDR_1_166",0.164594777379248
"Q659C4_IDR_285_475",0.23840142379093
"Q659C4_IDR_477_519",0.20607140617896
"Q659C4_IDR_527_616",0.20570809660111
"Q659C4_IDR_851_914",0.185224296049753
"Q66GS9_IDR_1099_1140",0.23254097953763
"Q66GS9_IDR_378_509",0.306231315026994
"Q66GS9_IDR_518_561",0.236706805019382
"Q66GS9_IDR_73_203",0.224520900415994
"Q66K14_IDR_399_458",0.338316274725769
"Q66K79_IDR_589_629",1
"Q66K89_IDR_1_433",1
"Q66LE6_IDR_380_415",1
"Q674R7_IDR_1_173",0.402421425266694
"Q674R7_IDR_734_924",0.597578574733306
"Q674X7_IDR_1_430",0.69580007116152
"Q674X7_IDR_685_763",0.30419992883848
"Q676U5_IDR_234_268",0.465287563731684
"Q676U5_IDR_48_85",0.534712436268316
"Q684P5_IDR_1_54",0.424423429622762
"Q684P5_IDR_496_676",0.29944885629594
"Q7Z3F1_IDR_543_655",0.3011165073748
"Q7Z3F1_IDR_838_870",0.34666361909585
"Q7Z3G6_IDR_1_31",0.492790336611277
"Q7Z3G6_IDR_312_842",0.507209663388723
"Q7Z3H0_IDR_323_429",1
"Q7Z3H4_IDR_1_309",0.478577438020509
"Q7Z3H4_IDR_403_446",0.521422561979491
"Q7Z3I7_IDR_1_245",1
"Q7Z3J2_IDR_11_111",1
"Q7Z3J3_IDR_995_1032",1
"Q7Z3K3_IDR_1_369",0.189250599692799
"Q7Z3Z0_IDR_1_64",0.441613371649975
"Q7Z3Z0_IDR_391_450",0.558386628350025
"Q7Z3Z2_IDR_134_195",1
"Q7Z3Z3_IDR_1_120",1
"Q7Z3Z4_IDR_1_101",1
"Q7Z401_IDR_1509_1622",0.40831966197376
"Q7Z401_IDR_891_1436",0.59168033802624
"Q7Z402_IDR_1_97",1
"Q7Z403_IDR_1_149",1
"Q7Z406_IDR_1927_1995",1
"Q7Z417_IDR_1_648",1
"Q7Z418_IDR_178_280",1
"Q7Z422_IDR_1_152",1
"Q7Z429_IDR_107_145",0.528539684180375
"Q7Z429_IDR_1_50",0.471460315819625
"Q7Z434_IDR_477_513",0.520512113131314
"Q7Z434_IDR_98_458",0.479487886868686
"Q7Z443_IDR_973_1147",1
"Q7Z444_IDR_1_36",1
"Q7Z460_IDR_231_294",0.269417647075825
"Q7Z4P5_IDR_19_83",0.524934081144328
"Q7Z4P5_IDR_287_346",0.475065918855671
"Q7Z4Q2_IDR_1_37",0.467695810836627
"Q7Z4Q2_IDR_308_408",0.532304189163373
"Q7Z4R8_IDR_1_32",0.481464085055334
"Q7Z4R8_IDR_140_191",0.518535914944666
"Q7Z4S6_IDR_1071_1318",0.30108304618935
"Q7Z4S6_IDR_404_455",0.224516618359811
"Q7Z4S6_IDR_494_1041",0.474400335450839
"Q7Z4T8_IDR_32_89",1
"Q7Z4T9_IDR_406_515",1
"Q7Z4V0_IDR_100_440",0.231286337096479
"Q7Z4V0_IDR_1_94",0.247282333118929
"Q7Z4V0_IDR_447_478",0.261943413785562
"Q7Z4V0_IDR_600_649",0.25948791599903
"Q7Z4V5_IDR_549_671",0.522221256819822
"Q7Z4V5_IDR_91_469",0.477778743180178
"Q7Z569_IDR_26_57",0.52850826945666
"Q7Z569_IDR_82_120",0.47149173054334
"Q7Z570_IDR_77_461",0.506099386336174
"Q7Z5H3_IDR_1_35",0.531845742277285
"Q7Z5H3_IDR_351_599",0.468154257722715
"Q7Z5J4_IDR_1_1592",0.370362594063796
"Q7Z5J4_IDR_1614_1678",0.354703588784005
"Q7Z5J4_IDR_1693_1817",0.274933817152199
"Q7Z5J8_IDR_1351_1393",1
"Q7Z5K2_IDR_1051_1109",0.54902653623071
"Q7Z5K2_IDR_1_636",0.45097346376929
"Q7Z5L2_IDR_1_634",1
"Q7Z5L3_IDR_1_31",0.569263925095698
"Q7Z5L3_IDR_37_149",0.430736074904302
"Q7Z5L7_IDR_1_46",1
"Q7Z5L9_IDR_67_501",1
"Q7Z5M5_IDR_1_46",0.345296329285305
"Q7Z5M5_IDR_732_879",0.313427177422597
"Q7Z5M5_IDR_995_1056",0.341276493292098
"Q7Z5N4_IDR_1_79",0.496720953577555
"Q7Z5N4_IDR_2039_2137",0.503279046422445
"Q7Z5Q5_IDR_1_192",0.531406012614554
"Q7Z5Q5_IDR_861_900",0.468593987385446
"Q7Z6B7_IDR_713_769",0.189557377133074
"Q7Z6B7_IDR_802_1085",0.21229758180536
"Q7Z6E9_IDR_229_283",0.283153634311834
"Q7Z6E9_IDR_325_1792",0.413597646666733
"Q7Z6E9_IDR_81_141",0.303248719021434
"Q7Z6G3_IDR_193_247",1
"Q7Z6G8_IDR_1195_1248",0.33251485798255
"Q7Z6G8_IDR_287_809",0.319051266529297
"Q7Z6G8_IDR_945_1030",0.348433875488153
"Q7Z6I6_IDR_1024_1101",0.509255550230514
"Q7Z6I6_IDR_217_1020",0.490744449769486
"Q7Z6I8_IDR_1_188",1
"Q7Z6J0_IDR_258_445",0.358591199919839
"Q7Z6J0_IDR_509_827",0.330444783602708
"Q7Z6J0_IDR_77_123",0.310964016477454
"Q7Z6J2_IDR_1_56",0.465537287918622
"Q7Z6J2_IDR_196_395",0.534462712081378
"Q7Z6J4_IDR_1_101",1
"Q7Z6J6_IDR_299_507",1
"Q7Z6Z7_IDR_2259_2669",0.0720543417984404
"Q7Z6Z7_IDR_2682_3016",0.0814079666381939
"Q7Z6Z7_IDR_3140_3172",0.063213474156379
"Q7Z6Z7_IDR_3238_3281",0.0653645663782795
"Q7Z6Z7_IDR_3305_3335",0.0585287521046295
"Q7Z6Z7_IDR_3345_3459",0.0735440791679894
"Q7Z6Z7_IDR_3461_3574",0.0672742838495671
"Q7Z6Z7_IDR_3625_3706",0.0720757647525298
"Q7Z6Z7_IDR_3736_3842",0.0757950419819071
"Q7Z736_IDR_25_55",0.340266250911241
"Q7Z736_IDR_558_625",0.330869454697647
"Q7Z736_IDR_751_793",0.328864294391112
"Q7Z739_IDR_1_52",0.522664008531079
"Q7Z739_IDR_199_391",0.477335991468921
"Q7Z794_IDR_1_61",0.507838288603137
"Q7Z794_IDR_492_578",0.492161711396863
"Q7Z7A1_IDR_1_77",0.128697261400366
"Q7Z7F0_IDR_568_610",0.225696058462182
"Q7Z7G1_IDR_1_303",1
"Q7Z7G2_IDR_1_127",0.518958748794491
"Q7Z7G2_IDR_129_160",0.481041251205509
"Q7Z7G8_IDR_1245_1318",0.131302629188401
"Q7Z7G8_IDR_1762_1799",0.126083522973832
"Q7Z7G8_IDR_1858_1889",0.146546976260401
"Q7Z7G8_IDR_2077_2107",0.145735778001519
"Q7Z7G8_IDR_294_340",0.141262422654154
"Q7Z7G8_IDR_95_134",0.147557158385045
"Q7Z7G8_IDR_971_1048",0.161511512536647
"Q7Z7H8_IDR_1_33",1
"Q7Z7J5_IDR_136_172",0.486926177033722
"Q7Z7J5_IDR_34_82",0.513073822966278
"Q7Z7J9_IDR_1_57",1
"Q7Z7K2_IDR_1_430",1
"Q7Z7L8_IDR_1_435",1
"Q7Z7L9_IDR_1_277",1
"Q7Z7M0_IDR_2810_2845",1
"Q7Z7M8_IDR_1_68",1
"Q86SQ6_IDR_204_247",0.553458068379171
"Q86SQ6_IDR_325_529",0.446541931620829
"Q86SQ7_IDR_1_299",1
"Q86SR1_IDR_1_74",1
"Q86SS6_IDR_86_218",1
"Q86SU0_IDR_214_546",1
"Q86SX6_IDR_1_40",1
"Q86T03_IDR_1_76",1
"Q86T13_IDR_287_490",1
"Q86T20_IDR_1_102",1
"Q86T24_IDR_121_483",1
"Q86T29_IDR_21_144",1
"Q86T65_IDR_1033_1068",0.363850289721005
