"","GO0008017_microtubule_binding"
"A8MVW0_IDR_659_826",0.481187837639756
"A8MW92_IDR_138_677",0.589914282818206
"A8MW92_IDR_809_924",0.410085717181794
"A8MXT2_IDR_1_105",1
"A8MXV6_IDR_1_196",1
"A8MXY4_IDR_57_143",1
"A8MXZ1_IDR_1_464",1
"A8MXZ3_IDR_1_250",1
"A8MYA2_IDR_1_482",1
"A8MYU2_IDR_1046_1149",0.498578369027232
"A8MYU2_IDR_632_682",0.501421630972768
"A8MYZ0_IDR_1_91",1
"A8MYZ6_IDR_171_436",0.487605066843766
"A8MYZ6_IDR_1_86",0.512394933156234
"A8MZ36_IDR_97_187",1
"A8MZ59_IDR_28_122",1
"A8MZA4_IDR_1_110",0.500032005348389
"A8MZA4_IDR_147_401",0.499967994651611
"A8MZG2_IDR_1_86",0.510544113279955
"A8MZG2_IDR_89_182",0.489455886720045
"A8TX70_IDR_1474_1692",0.461843258774043
"A8TX70_IDR_2584_2615",0.538156741225957
"A9QM74_IDR_15_66",1
"B0FP48_IDR_215_263",1
"B0YJ81_IDR_1_67",1
"B1AJZ9_IDR_100_352",0.177123539883316
"B1AJZ9_IDR_1060_1279",0.276299970155064
"B1AJZ9_IDR_1356_1412",0.200195631172925
"B1AJZ9_IDR_590_699",0.187253297513634
"B1AJZ9_IDR_921_1001",0.159127561275061
"B1AK53_IDR_331_362",0.44427704697548
"B1ANS9_IDR_1030_1081",1
"B1ATL7_IDR_1_163",1
"B2RC85_IDR_646_758",0.416965093537903
"B2RC85_IDR_779_870",0.583034906462097
"B2RNN3_IDR_15_196",1
"B2RTY4_IDR_1132_1843",0.471529157539779
"B2RTY4_IDR_2278_2531",0.270729640400595
"B2RTY4_IDR_739_823",0.257741202059626
"B2RU33_IDR_361_524",1
"B2RXF0_IDR_1_48",0.499033678172907
"B2RXF0_IDR_184_235",0.500966321827093
"B2RXF5_IDR_120_290",1
"B2RXH2_IDR_343_506",1
"B2RXH4_IDR_118_370",0.54005706550566
"B2RXH4_IDR_374_463",0.45994293449434
"B2RXH8_IDR_86_293",1
"B3KS81_IDR_1_715",1
"B3KU38_IDR_1_55",0.474322285395595
"B3KU38_IDR_63_486",0.525677714604405
"B4DJY2_IDR_1_31",1
"B4DS77_IDR_112_155",0.501056343311335
"B4DS77_IDR_159_423",0.498943656688665
"B4DU55_IDR_68_202",1
"B5ME19_IDR_1_47",0.340734675599574
"B5ME19_IDR_162_301",0.346010605332598
"B5ME19_IDR_880_914",0.313254719067828
"B7U540_IDR_1_42",0.457036968026551
"C9J069_IDR_1_659",0.538727546208658
"C9J069_IDR_826_869",0.461272453791342
"C9J302_IDR_136_202",1
"Q6NX49_IDR_67_221",1
"Q6NXP0_IDR_148_179",0.480493215565084
"Q6NXP0_IDR_270_350",0.519506784434916
"Q6NXP2_IDR_179_280",1
"Q6NXS1_IDR_1_205",1
"Q6NXT1_IDR_1_59",1
"Q6NZ36_IDR_46_145",0.490245650831327
"Q6NZ67_IDR_82_158",1
"Q6NZI2_IDR_1_153",0.495950146936912
"Q6NZI2_IDR_158_390",0.504049853063088
"Q6NZY4_IDR_129_164",0.527741520034771
"Q6NZY4_IDR_371_655",0.472258479965229
"Q6NZY7_IDR_1_31",0.531712484332551
"Q6NZY7_IDR_38_148",0.468287515667449
"Q6P047_IDR_166_211",0.464903303203652
"Q6P047_IDR_239_294",0.535096696796347
"Q6P050_IDR_208_247",1
"Q6P087_IDR_30_61",1
"Q6P0N0_IDR_276_372",0.291815219294566
"Q6P0N0_IDR_480_1132",0.413933725381496
"Q6P0N0_IDR_98_238",0.294251055323938
"Q6P0Q8_IDR_1193_1789",0.390869394080756
"Q6P0Q8_IDR_1_317",0.244531611210673
"Q6P0Q8_IDR_815_1097",0.364598994708571
"Q6P158_IDR_1_94",0.300210262221865
"Q6P158_IDR_431_512",0.348932404445267
"Q6P158_IDR_754_792",0.350857333332867
"Q6P179_IDR_1_51",1
"Q6P1J9_IDR_103_142",0.503657390374757
"Q6P1J9_IDR_260_356",0.496342609625243
"Q6P1L5_IDR_1_354",0.503741999688365
"Q6P1L5_IDR_359_589",0.496258000311635
"Q6P1L6_IDR_1_59",0.508251573320812
"Q6P1L6_IDR_77_237",0.491748426679188
"Q6P1M3_IDR_635_708",0.545872528103603
"Q6P1M3_IDR_938_1020",0.454127471896397
"Q6P1W5_IDR_1_49",0.335375596996739
"Q6P1W5_IDR_516_558",0.322193564035865
"Q6P1W5_IDR_75_472",0.342430838967396
"Q6P1X5_IDR_991_1199",1
"Q6P1X6_IDR_1_36",1
"Q6P280_IDR_1_46",0.497558716359242
"Q6P280_IDR_49_169",0.502441283640758
"Q6P2C0_IDR_238_268",1
"Q6P2C8_IDR_101_155",1
"Q6P2D0_IDR_23_133",1
"Q6P2D8_IDR_435_608",0.563017917559713
"Q6P2D8_IDR_45_81",0.436982082440287
"Q6P2E9_IDR_1226_1258",0.331276334446014
"Q6P2E9_IDR_24_70",0.316935615078005
"Q6P2E9_IDR_528_965",0.351788050475981
"Q6P2H3_IDR_1_327",0.228177162913981
"Q6P2H3_IDR_350_394",0.220886790508281
"Q6P2H3_IDR_531_572",0.261283491966245
"Q6P2H3_IDR_596_666",0.289652554611493
"Q6P387_IDR_108_162",0.157578917384467
"Q6P387_IDR_1_42",0.171481162906239
"Q6P387_IDR_176_213",0.175413357195448
"Q6P387_IDR_253_292",0.171383135229842
"Q6P387_IDR_329_365",0.163431844347954
"Q6P387_IDR_48_105",0.16071158293605
"Q6P3R8_IDR_279_655",0.605944883733181
"Q6P3R8_IDR_672_708",0.394055116266818
"Q6P3S1_IDR_449_775",1
"Q6P3S6_IDR_1_43",0.491566135630987
"Q6P4D5_IDR_1_174",1
"Q6P4E1_IDR_1_436",1
"Q6P4F1_IDR_1_74",1
"Q6P4F2_IDR_1_66",1
"Q6P4F7_IDR_254_810",0.445083155143094
"Q6P4F7_IDR_817_947",0.554916844856906
"Q6P4H8_IDR_1_32",1
"Q6P4Q7_IDR_1_40",0.302837785064587
"Q6P4Q7_IDR_648_688",0.324160113055071
"Q6P4Q7_IDR_727_775",0.373002101880342
"Q6P4R8_IDR_202_369",0.604546115023112
"Q6P4R8_IDR_654_1299",0.395453884976888
"Q6P531_IDR_1_99",1
"Q6P582_IDR_82_158",1
"Q6P5Q4_IDR_28_72",0.315818252435299
"Q6P5Q4_IDR_355_519",0.368597999608222
"Q6P5Q4_IDR_76_195",0.315583747956479
"Q6P5S7_IDR_1_38",1
"Q6P5W5_IDR_233_264",0.480360806338112
"Q6P5W5_IDR_426_488",0.519639193661888
"Q6P5X7_IDR_101_244",0.53087283556539
"Q6PCB5_IDR_1_339",0.548043753397657
"Q6PCB5_IDR_696_843",0.451956246602343
"Q6PCB6_IDR_49_84",1
"Q6PCB8_IDR_285_327",1
"Q6PCD5_IDR_1_283",1
"Q6PCT2_IDR_1_36",0.517355505843565
"Q6PCT2_IDR_151_420",0.482644494156435
"Q6PD62_IDR_855_1173",1
"Q6PD74_IDR_177_257",1
"Q6PDB4_IDR_60_183",1
"Q6PEV8_IDR_133_176",0.32270049477119
"Q6PEV8_IDR_264_357",0.352478077593182
"Q6PEV8_IDR_65_102",0.324821427635628
"Q6PEW0_IDR_276_350",1
"Q6PEW1_IDR_227_343",1
"Q6PEX3_IDR_1_189",1
"Q6PEX7_IDR_76_145",1
"Q6PF04_IDR_53_233",1
"Q6PF05_IDR_24_55",1
"Q6PIF6_IDR_1031_1086",0.511126566776997
"Q6PIF6_IDR_876_974",0.488873433223003
"Q6PII3_IDR_1_452",1
"Q6PIJ6_IDR_474_914",1
"Q6PIS1_IDR_1_33",0.506944371174064
"Q6PIS1_IDR_572_610",0.493055628825936
"Q6PIU1_IDR_1_32",1
"Q6PIV2_IDR_70_168",1
"Q6PIW4_IDR_92_373",1
"Q6PIY5_IDR_408_440",1
"Q6PIY7_IDR_1_130",1
"Q6PIZ9_IDR_35_163",1
"Q6PJ21_IDR_17_60",0.500303407840971
"Q6PJ21_IDR_321_355",0.499696592159029
"Q6PJ61_IDR_18_446",1
"Q6PJE2_IDR_53_85",1
"Q6PJF5_IDR_1_366",1
"Q6PJG2_IDR_100_631",0.229241000744694
"Q6PJG2_IDR_1_96",0.235715259624473
"Q6PJG2_IDR_679_714",0.269597772319935
"Q6PJW8_IDR_1_164",0.315672243583788
"Q6PJW8_IDR_237_267",0.333943639769135
"Q6PJW8_IDR_270_601",0.350384116647076
"Q6PK04_IDR_1_193",0.488555595049918
"Q6PK04_IDR_207_289",0.511444404950082
"Q6PK18_IDR_1_34",1
"Q6PK81_IDR_60_146",1
"Q6PKC3_IDR_1_74",0.484830807415639
"Q6PKC3_IDR_934_985",0.515169192584361
"Q6PKG0_IDR_1029_1096",0.245788960659979
"Q6PKG0_IDR_1_354",0.254946072528112
"Q6PKG0_IDR_491_632",0.255411627544807
"Q6PKG0_IDR_725_795",0.243853339267102
"Q6PKX4_IDR_235_331",1
"Q6PL18_IDR_1111_1318",0.295335439976658
"Q6PL18_IDR_1_390",0.412873450885363
"Q6PL18_IDR_732_780",0.291791109137979
"Q6PL24_IDR_1_153",0.486011370980216
"Q6PL24_IDR_228_271",0.513988629019784
"Q6PL45_IDR_1_57",1
"Q6PML9_IDR_71_120",1
"Q6PUV4_IDR_1_134",1
"Q6Q0C0_IDR_1_116",1
"Q6Q4G3_IDR_13_86",1
"Q6Q6R5_IDR_79_116",1
"Q6Q759_IDR_144_208",0.110101233911492
"Q6Q759_IDR_378_419",0.104142088891474
"Q6Q759_IDR_655_761",0.109063967535323
"Q6QNY1_IDR_1_34",1
"Q6R2W3_IDR_559_595",1
"Q6R327_IDR_1014_1524",0.523091595567277
"Q6R327_IDR_1531_1599",0.476908404432723
"Q6R6M4_IDR_1_57",0.48427752053184
"Q6R6M4_IDR_379_449",0.51572247946816
"Q6RFH5_IDR_324_385",1
"Q6RI45_IDR_1262_1299",0.308134812150579
"Q6RI45_IDR_1439_1802",0.343611686352643
"Q6RI45_IDR_656_916",0.348253501496779
"Q6RSH7_IDR_1_40",1
"Q6RW13_IDR_124_159",1
"Q6S5L8_IDR_21_177",0.521049471361956
"Q6S5L8_IDR_470_511",0.478950528638043
"Q6S9Z5_IDR_1_89",0.331179095214147
"Q6S9Z5_IDR_249_284",0.338287291399312
"Q6S9Z5_IDR_307_364",0.330533613386541
"Q6SA08_IDR_298_328",1
"Q6SJ93_IDR_1_76",0.507645181619561
"Q6SJ93_IDR_273_351",0.492354818380439
"Q6SJ96_IDR_1_195",1
"Q6STE5_IDR_1_105",1
"Q6T310_IDR_202_242",1
"Q6T4P5_IDR_286_396",0.279383343032748
"Q6TFL3_IDR_1049_1082",0.116111066964534
"Q6TFL3_IDR_1149_1182",0.118710958918086
"Q6TFL3_IDR_1223_1326",0.119951833016624
"Q6TFL3_IDR_983_1028",0.125746669494055
"Q6TFL4_IDR_1_38",1
"Q6U7Q0_IDR_1_128",1
"Q6U841_IDR_1_36",0.313438369063483
"Q6U841_IDR_222_317",0.35988092499754
"Q6U841_IDR_57_90",0.326680705938977
"Q6UB35_IDR_1_69",1
"Q6UB98_IDR_1_235",0.372595304773985
"Q6UB98_IDR_301_1831",0.627404695226015
"C9J3V5_IDR_1_63",1
"C9J6K1_IDR_1_46",1
"C9J7I0_IDR_28_81",1
"C9JDP6_IDR_192_229",1
"C9JE40_IDR_1_185",0.495395372339457
"C9JE40_IDR_213_256",0.504604627660543
"C9JFL3_IDR_1_82",1
"C9JH25_IDR_26_57",0.340909931229116
"C9JH25_IDR_623_874",0.33542557570514
"C9JH25_IDR_64_341",0.323664493065744
"C9JI98_IDR_124_176",1
"C9JJH3_IDR_1_60",0.476090805704563
"C9JJH3_IDR_377_528",0.523909194295437
"C9JSJ3_IDR_132_309",0.318735508167017
"C9JSJ3_IDR_332_541",0.343846630327409
"C9JTQ0_IDR_179_218",0.503218110135104
"C9JTQ0_IDR_226_380",0.496781889864896
"C9JUS6_IDR_1_35",0.497723321227648
"C9JUS6_IDR_63_103",0.502276678772352
"C9JVI0_IDR_1_57",0.315791388738177
"C9JVI0_IDR_379_464",0.344528821950111
"C9JVI0_IDR_469_528",0.339679789311712
"C9JVW0_IDR_59_142",1
"C9JXX5_IDR_30_86",1
"D3W0D1_IDR_40_73",1
"D6R901_IDR_1_56",0.321091776484487
"D6R901_IDR_379_452",0.339175156456576
"D6R901_IDR_470_528",0.339733067058937
"D6R9N7_IDR_1_56",0.31567058793903
"D6R9N7_IDR_379_465",0.344376801636851
"D6R9N7_IDR_469_528",0.339952610424119
"D6RA61_IDR_1_57",0.319467685274366
"D6RA61_IDR_379_451",0.337517317606659
"E5RIL1_IDR_215_263",1
"E5RJM6_IDR_1_36",1
"E7ERA6_IDR_1_45",0.488880925363324
"E7ERA6_IDR_166_249",0.511119074636676
"E7ETH6_IDR_108_160",0.326662284976934
"E7ETH6_IDR_173_222",0.343245702011826
"E7ETH6_IDR_61_100",0.33009201301124
"E7EW31_IDR_1_1015",1
"E9PAV3_IDR_1_1948",0.556430867577201
"E9PAV3_IDR_1988_2040",0.443569132422799
"E9PGG2_IDR_189_307",0.491791525596113
"E9PGG2_IDR_315_353",0.508208474403887
"E9PI22_IDR_161_279",0.509802140021661
"E9PI22_IDR_1_74",0.490197859978339
"H3BNL1_IDR_132_184",0.506986084394015
"H3BPF8_IDR_1_120",0.502554387676707
"H3BPF8_IDR_248_595",0.497445612323293
"H3BQB6_IDR_1_260",1
"H3BQL2_IDR_1_130",0.490889508109054
"H3BQL2_IDR_276_599",0.509110491890946
"H3BQW9_IDR_1_95",1
"H3BR10_IDR_1_33",0.477242121744722
"H3BR10_IDR_58_107",0.522757878255278
"H3BSY2_IDR_176_601",0.610987734395855
"H3BSY2_IDR_22_121",0.389012265604145
"H3BTG2_IDR_84_121",1
"H3BU77_IDR_1_48",1
"H3BUK9_IDR_1_90",0.50114411188509
"H3BUK9_IDR_325_492",0.49885588811491
"H3BV12_IDR_1_125",0.50671259380855
"H3BV12_IDR_277_604",0.49328740619145
"H3BV60_IDR_179_288",1
"H7BZ55_IDR_1249_1370",0.299434976385427
"H7BZ55_IDR_1_520",0.700565023614573
"M0QZC1_IDR_116_157",0.34908890371807
"M0QZC1_IDR_159_314",0.320533041095533
"M0QZC1_IDR_1_59",0.330378055186397
"M0R2J8_IDR_1_39",0.194584197554581
"M0R2J8_IDR_1480_1524",0.207073421317241
"M0R2J8_IDR_1550_1603",0.201506875786258
"M0R2J8_IDR_1619_1658",0.20230376373176
"M0R2J8_IDR_61_162",0.19453174161016
"O00110_IDR_33_92",1
"O00116_IDR_1_32",0.495835048877574
"O00116_IDR_48_82",0.504164951122426
"O00139_IDR_556_611",0.3706616459391
"O00139_IDR_65_190",0.6293383540609
"O00141_IDR_61_91",1
"O00142_IDR_1_48",1
"O00144_IDR_1_35",0.334127810216318
"O00144_IDR_145_194",0.337712008792328
"O00144_IDR_547_591",0.328160180991354
"O00148_IDR_1_33",1
"O00151_IDR_90_253",1
"O00154_IDR_1_48",1
"O00155_IDR_325_361",1
"O00160_IDR_923_1043",1
"O00161_IDR_1_149",1
"O00165_IDR_100_199",0.513189788866168
"O00165_IDR_14_60",0.486810211133832
"O00167_IDR_182_265",1
"O00168_IDR_1_92",1
"O00178_IDR_1_60",0.491564135309248
"O00178_IDR_578_669",0.508435864690751
"O00213_IDR_279_364",0.498932738380277
"O00217_IDR_1_35",1
"O00219_IDR_1_78",1
"O00220_IDR_1_119",0.493312573200883
"O00220_IDR_289_352",0.506687426799117
"O00221_IDR_1_242",1
"O00222_IDR_1_33",0.479207690983212
"O00222_IDR_849_908",0.520792309016788
"O00230_IDR_1_39",0.481509657669897
"O00230_IDR_59_92",0.518490342330103
"O00237_IDR_523_605",1
"O00253_IDR_1_83",1
"O00254_IDR_1_36",1
"O00255_IDR_464_615",1
"O00257_IDR_65_529",1
"O00258_IDR_1_35",1
"O00267_IDR_1_132",0.507056147753824
"O00267_IDR_669_702",0.492943852246176
"O00268_IDR_1013_1052",0.325552226115548
"O00268_IDR_1_457",0.313146854850931
"O00268_IDR_469_851",0.361300919033521
"O00273_IDR_202_234",1
"O00287_IDR_1_44",0.506123372926677
"O00287_IDR_53_220",0.493876627073323
"O00291_IDR_1_37",0.48967984173357
"O00291_IDR_300_381",0.51032015826643
"O00292_IDR_224_258",1
"O00294_IDR_14_285",1
"O00295_IDR_1_268",1
"O00303_IDR_1_84",1
"O00327_IDR_444_599",0.487411789763335
"O00330_IDR_140_177",0.504473092265824
"O00330_IDR_221_270",0.495526907734176
"O00337_IDR_1_60",1
"O00339_IDR_1_48",1
"O00341_IDR_484_548",1
"O00358_IDR_138_358",0.481444579512728
"O00358_IDR_1_52",0.518555420487272
"O00391_IDR_546_692",1
"O00400_IDR_1_67",1
"O00401_IDR_141_216",0.533229986415083
"O00401_IDR_264_502",0.466770013584917
"O00408_IDR_908_941",1
"O00409_IDR_1_112",0.496309457482582
"O00409_IDR_204_490",0.503690542517418
"O00411_IDR_76_219",0.563767798998342
"O00411_IDR_9_62",0.436232201001658
"O00418_IDR_12_77",0.476737446481848
"O00418_IDR_330_499",0.523262553518152
"O00423_IDR_70_176",1
"O00425_IDR_159_192",1
"O00429_IDR_513_638",1
"O00443_IDR_1_366",1
"O00444_IDR_271_592",0.5081890160423
"O00444_IDR_809_884",0.4918109839577
"O00445_IDR_56_106",1
"O00451_IDR_1_33",0.464430719121011
"O00451_IDR_358_464",0.535569280878989
"O00458_IDR_1_75",0.483872579193532
"O00458_IDR_419_451",0.516127420806468
"O00482_IDR_131_255",0.514856956123736
"O00482_IDR_1_75",0.485143043876264
"O00488_IDR_1_59",0.534794165512632
"O00488_IDR_73_134",0.465205834487368
"O00499_IDR_276_516",1
"O00505_IDR_16_69",1
"O00506_IDR_294_379",1
"O00507_IDR_1595_1638",0.33796827407601
"O00507_IDR_1_64",0.335006853796135
"O00507_IDR_2477_2555",0.327024872127855
"O00512_IDR_1_1426",1
"O00515_IDR_1_517",1
"O00533_IDR_1115_1170",1
"O00541_IDR_257_316",0.43696230309327
"O00541_IDR_446_588",0.56303769690673
"O00548_IDR_574_700",1
"O00555_IDR_1_54",0.226352895933257
"O00555_IDR_1975_2502",0.259938529110786
"O00555_IDR_406_448",0.254008674006042
"O00555_IDR_801_1212",0.259699900949915
"O00559_IDR_111_158",0.246937084248475
"O00559_IDR_160_213",0.256400184832098
"O00559_IDR_1_62",0.25447972429032
"O00559_IDR_64_109",0.242183006629108
"O00560_IDR_1_44",1
"O00562_IDR_1194_1244",0.261976570412044
"O00562_IDR_256_332",0.239474852972835
"O00562_IDR_379_421",0.243898922910071
"O00562_IDR_581_682",0.25464965370505
"O00566_IDR_100_364",0.313095437962185
"O00592_IDR_1_353",1
"O00602_IDR_58_111",1
"O00629_IDR_1_69",1
"O00712_IDR_186_388",1
"O00716_IDR_1_175",0.509562364148861
"O00716_IDR_355_418",0.490437635851139
"O00746_IDR_1_34",1
"O00750_IDR_1_318",1
"O00763_IDR_171_231",0.462037297273293
"O00763_IDR_26_159",0.537962702726707
"O00767_IDR_1_65",1
"Q9Y6X0_IDR_1_1596",1
"Q9Y6X1_IDR_1_38",1
"Q9Y6X2_IDR_409_448",0.346380602078739
"Q9Y6X2_IDR_452_620",0.322225300292718
"Q9Y6X2_IDR_66_118",0.331394097628543
"Q9Y6X4_IDR_259_670",1
"Q9Y6X6_IDR_1175_1411",0.237498897170668
"Q9Y6X6_IDR_1419_1781",0.182403360386022
"Q9Y6X6_IDR_1817_1847",0.192648374359276
"Q9Y6X6_IDR_366_396",0.185498166018477
"Q9Y6X6_IDR_959_1011",0.201951202065557
"Q9Y6X8_IDR_1_151",0.168950891163242
"Q9Y6X8_IDR_158_280",0.17041921847371
"Q9Y6X8_IDR_314_486",0.171837460379236
"Q9Y6X8_IDR_488_562",0.174283499736034
"Q9Y6X8_IDR_564_635",0.168469209574947
"Q9Y6X8_IDR_761_837",0.146039720672831
"Q9Y6X9_IDR_530_800",0.620723936813437
"Q9Y6X9_IDR_829_905",0.379276063186563
"Q9Y6Y1_IDR_1172_1403",0.172177228909498
"Q9Y6Y1_IDR_1407_1485",0.174943534679328
"Q9Y6Y1_IDR_1606_1673",0.197588153749285
"Q9Y6Y1_IDR_186_736",0.150405133906638
"Q9Y6Y1_IDR_779_862",0.152397046418926
"Q9Y6Y1_IDR_988_1031",0.152488902336325
"Q9Y6Y8_IDR_1_262",0.213941403015879
"Q9Y6Y8_IDR_598_656",0.236150670641856
"Q9Y6Y8_IDR_692_753",0.293476604114414
"Q9Y6Y8_IDR_892_934",0.256431322227851
"Q9Y6Z7_IDR_1_128",1
"U3KPV4_IDR_1_39",1
"O14513_IDR_516_668",0.222041790243814
"O14513_IDR_674_1909",0.224126186580264
"O14514_IDR_1199_1347",0.300552184569061
"O14514_IDR_1350_1557",0.377067410081353
"O14514_IDR_1_36",0.322380405349586
"O14519_IDR_1_58",1
"O14520_IDR_283_342",1
"O14521_IDR_1_36",1
"O14522_IDR_783_859",1
"O14523_IDR_33_80",0.448870716523879
"O14523_IDR_410_706",0.551129283476121
"O14524_IDR_392_444",1
"O14526_IDR_257_613",1
"O14529_IDR_1124_1167",0.243953588975084
"O14529_IDR_113_956",0.24490434975743
"O14529_IDR_1224_1457",0.269917827247829
"O14529_IDR_962_1043",0.241224234019657
"O14530_IDR_189_226",1
"O14531_IDR_507_572",1
"O14544_IDR_1_353",1
"O14607_IDR_376_834",0.243817223775525
"O14607_IDR_839_874",0.256609338640745
"O14607_IDR_994_1024",0.26119844592494
"O14613_IDR_1_39",0.506936763019835
"O14613_IDR_46_182",0.493063236980165
"O14617_IDR_630_914",1
"O14627_IDR_1_172",0.48521780513538
"O14627_IDR_226_284",0.51478219486462
"O14628_IDR_57_213",1
"O14633_IDR_1_109",1
"O14638_IDR_1_46",1
"O14639_IDR_337_372",0.445077646072063
"O14639_IDR_375_667",0.554922353927937
"O14640_IDR_376_408",0.336325836710092
"O14640_IDR_507_674",0.295263977102425
"O14640_IDR_90_243",0.368410186187482
"O14641_IDR_512_575",0.324453259625102
"O14641_IDR_578_715",0.298887750292228
"O14641_IDR_96_259",0.37665899008267
"O14645_IDR_20_60",1
"O14681_IDR_34_77",1
"O14686_IDR_1604_4707",0.178555100080013
"O14686_IDR_1_61",0.196333963450819
"O14686_IDR_356_389",0.199072839043308
"O14686_IDR_396_1358",0.203742814397435
"O14686_IDR_4908_4975",0.222295283028426
"O14709_IDR_123_343",1
"O14713_IDR_1_57",1
"O14730_IDR_1_180",1
"O14733_IDR_1_88",1
"O14737_IDR_1_37",1
"O14745_IDR_113_148",0.463660795367757
"O14787_IDR_319_367",1
"O14788_IDR_1_57",1
"O14791_IDR_22_63",1
"O14792_IDR_1_50",1
"O14793_IDR_1_38",1
"O14795_IDR_152_377",1
"O14810_IDR_1_134",1
"O14813_IDR_1_284",1
"O14827_IDR_694_890",1
"O14828_IDR_1_132",1
"O14829_IDR_311_343",1
"O14830_IDR_314_402",1
"O14836_IDR_108_223",1
"O14843_IDR_299_346",1
"O14862_IDR_87_148",1
"O14863_IDR_54_105",1
"O14867_IDR_131_521",0.506587650529475
"O14867_IDR_654_718",0.493412349470525
"O14874_IDR_1_50",1
"O14896_IDR_120_185",1
"O14974_IDR_287_930",1
"O14976_IDR_325_371",0.506461376216068
"O14976_IDR_751_1172",0.493538623783932
"O14978_IDR_104_224",0.498416397829443
"O14978_IDR_227_375",0.501583602170557
"O14979_IDR_1_90",0.515628040882838
"O14979_IDR_92_146",0.484371959117162
"O14981_IDR_152_253",0.516178222659913
"O14981_IDR_976_1013",0.483821777340087
"O14986_IDR_279_320",0.457853726545526
"O14986_IDR_401_535",0.542146273454474
"O14990_IDR_1_202",1
"O14994_IDR_1_88",0.509100151957495
"O14994_IDR_399_562",0.490899848042505
"O15013_IDR_1223_1261",0.345607851186226
"O15013_IDR_1277_1326",0.345019804960715
"O15013_IDR_1_397",0.309372343853059
"O15014_IDR_1_33",0.330489951401806
"O15014_IDR_334_1411",0.311942704474498
"O15014_IDR_41_330",0.357567344123696
"O15034_IDR_1021_1052",0.335165093682469
"O15037_IDR_198_416",0.493462064555402
"O15037_IDR_595_628",0.506537935444598
"O15040_IDR_374_792",1
"O15041_IDR_736_775",1
"O15042_IDR_1_120",0.305128136683335
"O15042_IDR_126_268",0.32373860219996
"O15042_IDR_680_1029",0.371133261116705
"O15047_IDR_190_623",0.458106924939063
"O15047_IDR_833_1414",0.541893075060937
"O15049_IDR_1_477",0.539662644787163
"O15049_IDR_511_544",0.460337355212837
"O15050_IDR_1078_1140",0.233497748759793
"O15050_IDR_2891_2925",0.265967431509667
"O15050_IDR_609_678",0.261068002573896
"O15050_IDR_704_772",0.239466817156645
"O15054_IDR_1_1123",0.500466934772183
"O15054_IDR_1291_1321",0.499533065227817
"O15055_IDR_1_107",0.237915344275403
"O15055_IDR_475_845",0.266320899272902
"O15075_IDR_282_374",0.236451168174813
"O15075_IDR_653_740",0.241468536969793
"O15078_IDR_1021_1051",0.0692655817048038
"O15078_IDR_1412_1448",0.0714616539242303
"O15078_IDR_1477_1535",0.0777670522953434
"O15078_IDR_1580_1620",0.0817474614720372
"O15078_IDR_1783_1902",0.149932435700962
"O15078_IDR_1991_2082",0.0896524849337988
"O15078_IDR_2095_2127",0.0728083371436369
"O15078_IDR_2355_2385",0.0736179161471471
"O15078_IDR_2433_2479",0.0747418232810011
"O15078_IDR_491_612",0.0805471268644273
"O15078_IDR_63_175",0.0761667131351458
"O15078_IDR_636_785",0.0822914133974665
"O15079_IDR_1_417",1
"O15083_IDR_1_374",0.239865875017359
"O15083_IDR_635_667",0.255471990712052
"O15083_IDR_740_806",0.264992622249495
"O15083_IDR_867_955",0.239669512021094
"O15085_IDR_1_40",0.171233433565713
"O15151_IDR_113_185",0.358215905571578
"O15151_IDR_209_275",0.307309148487765
"O15151_IDR_334_432",0.334474945940657
"O15156_IDR_145_344",0.513373227313884
"O15156_IDR_451_539",0.486626772686116
"O15162_IDR_42_82",1
"O15164_IDR_1013_1050",0.357588437761727
"O15164_IDR_1_49",0.322995020770364
"O15164_IDR_430_824",0.319416541467909
"O15165_IDR_33_306",1
"O15169_IDR_1_79",0.508576540970424
"O15169_IDR_214_778",0.491423459029576
"O15173_IDR_1_48",1
"O15178_IDR_1_38",0.526756687520375
"O15178_IDR_250_435",0.473243312479625
"O15194_IDR_1_39",1
"O15195_IDR_722_795",1
"O15198_IDR_210_249",1
"O15204_IDR_1_33",1
"O15209_IDR_151_423",0.335179198287315
"O15265_IDR_1_144",0.530413739719434
"O15265_IDR_153_892",0.469586260280566
"O15266_IDR_1_292",1
"O15270_IDR_1_61",1
"O15297_IDR_35_93",0.43279182602943
"O15297_IDR_379_597",0.56720817397057
"O15315_IDR_351_384",1
"O15327_IDR_1_34",0.332183400899637
"O15327_IDR_478_520",0.324397238685819
"O15327_IDR_527_570",0.343419360414544
"O15347_IDR_163_200",1
"O15350_IDR_300_354",0.366852535386337
"O15350_IDR_33_112",0.320902941433402
"O15350_IDR_374_489",0.312244523180261
"O15353_IDR_1_266",0.307145407719274
"O15353_IDR_365_520",0.365221738664313
"O15353_IDR_552_605",0.327632853616412
"O15354_IDR_1_246",0.478255705517996
"O15354_IDR_572_611",0.521744294482004
"O15399_IDR_897_1336",0.478588099116512
"O15400_IDR_121_164",1
"O15403_IDR_206_279",0.494273996881133
"O15403_IDR_475_523",0.505726003118867
"O15405_IDR_1_576",1
"O15409_IDR_1_338",0.317683073092559
"O15409_IDR_397_483",0.363279153971539
"O15409_IDR_582_715",0.319037772935901
"O15417_IDR_1_2777",1
"O15427_IDR_411_465",1
"O15431_IDR_1_41",1
"O15432_IDR_56_86",1
"O15438_IDR_855_946",1
