"","GO0016071_mRNA_metabolic_process"
"P32242_IDR_1_354",1
"P32243_IDR_1_283",1
"P32247_IDR_1_35",0.517540252648198
"P32247_IDR_351_399",0.482459747351802
"P32248_IDR_1_38",1
"P32745_IDR_333_418",0.524943651477267
"P32780_IDR_271_373",0.503717248586501
"P32780_IDR_418_450",0.496282751413499
"P32926_IDR_865_914",1
"P32927_IDR_529_629",0.239123185232917
"P32927_IDR_634_756",0.243039961377341
"P32927_IDR_769_800",0.25599259599406
"P32927_IDR_831_862",0.261844257395682
"P32942_IDR_514_547",1
"P32970_IDR_1_48",1
"P32971_IDR_1_32",1
"P33032_IDR_1_32",1
"P33151_IDR_1_43",0.474838942497338
"P33151_IDR_666_700",0.525161057502662
"P33176_IDR_370_438",0.501754262309854
"P33176_IDR_886_963",0.498245737690146
"P33240_IDR_194_534",1
"P33241_IDR_1_221",0.517645386317191
"P33241_IDR_240_315",0.482354613682809
"P33316_IDR_1_109",1
"P33402_IDR_1_83",1
"P33527_IDR_269_306",0.497299721149555
"P33527_IDR_872_952",0.502700278850445
"P33778_IDR_1_35",1
"P33897_IDR_1_64",1
"P33908_IDR_1_189",1
"P33981_IDR_197_512",1
"P33991_IDR_1_146",1
"P34741_IDR_1_201",1
"P34969_IDR_1_73",0.330615355303026
"P34969_IDR_272_319",0.342604086273816
"P34969_IDR_408_479",0.326780558423157
"P34972_IDR_322_360",1
"P34981_IDR_224_260",0.563460048251749
"P34981_IDR_338_398",0.436539951748251
"P34995_IDR_1_38",0.325614528059421
"P34995_IDR_236_321",0.3217681249281
"P34995_IDR_371_402",0.352617347012479
"P34998_IDR_414_444",1
"P35052_IDR_402_443",0.508833605628306
"P35052_IDR_472_558",0.491166394371694
"P35070_IDR_143_178",0.516600743272348
"P35070_IDR_32_65",0.483399256727652
"P35125_IDR_1142_1306",0.505503936854535
"P35125_IDR_484_535",0.494496063145465
"P35212_IDR_109_141",0.518405487897885
"P35212_IDR_242_333",0.481594512102115
"P35221_IDR_635_673",0.512107553953656
"P35221_IDR_863_897",0.487892446046344
"P35222_IDR_1_64",0.493704325787112
"P35222_IDR_74_121",0.506295674212888
"P35226_IDR_232_326",1
"P35227_IDR_234_344",1
"P35228_IDR_13_79",1
"P35236_IDR_1_43",1
"P35240_IDR_443_528",1
"P35321_IDR_1_89",1
"P35325_IDR_1_72",1
"P35346_IDR_1_36",0.483295505964622
"P35346_IDR_324_364",0.516704494035378
"P35348_IDR_217_263",0.491968017609787
"P35348_IDR_350_423",0.508031982390213
"P35367_IDR_224_410",1
"P35368_IDR_1_39",0.250485108773367
"P35368_IDR_238_285",0.22930455348409
"P35368_IDR_369_478",0.274380727157195
"P35368_IDR_480_520",0.245829610585348
"P35372_IDR_1_64",0.500616837801129
"P35372_IDR_358_400",0.499383162198871
"P35398_IDR_119_238",0.514123553093679
"P35398_IDR_1_65",0.485876446906321
"P35408_IDR_220_272",0.499808032125551
"P35408_IDR_353_468",0.500191967874448
"P35414_IDR_328_380",1
"P35568_IDR_1152_1224",0.234600232544926
"P35579_IDR_1899_1960",1
"P35580_IDR_1906_1976",1
"P35590_IDR_788_828",1
"P35606_IDR_826_906",1
"P35610_IDR_1_42",0.514557739961623
"P35610_IDR_84_118",0.485442260038377
"P35611_IDR_1_37",0.254826474991203
"P35611_IDR_388_420",0.250928302930947
"P35611_IDR_422_574",0.243844050413478
"P35611_IDR_581_737",0.250401171664372
"P35613_IDR_349_385",1
"P35637_IDR_1_283",0.764962282537259
"P35637_IDR_373_526",0.235037717462741
"P35638_IDR_33_126",1
"P35658_IDR_408_699",0.229792240720824
"P35658_IDR_733_775",0.229057943719822
"P35659_IDR_1_76",0.340023247457665
"P35658_IDR_784_819",0.23779222987679
"P35658_IDR_886_2090",0.303357585682565
"P35869_IDR_1_36",0.359489196158289
"P35869_IDR_385_758",0.301945269422572
"P35869_IDR_805_848",0.338565534419138
"P35900_IDR_1_31",1
"P35908_IDR_1_110",0.34678226795198
"P35908_IDR_507_629",0.65321773204802
"P35913_IDR_819_854",1
"P35916_IDR_1177_1328",0.477333914077125
"P35916_IDR_962_1004",0.522666085922875
"P35968_IDR_1169_1304",0.47236151322337
"P35968_IDR_941_995",0.52763848677663
"P36021_IDR_1_90",0.540270390192798
"P36021_IDR_505_539",0.459729609807202
"P36269_IDR_1_34",1
"P36382_IDR_240_358",1
"P36383_IDR_104_166",0.511026298065519
"P36383_IDR_298_396",0.488973701934481
"P36507_IDR_1_41",0.46622952387825
"P36507_IDR_282_313",0.53377047612175
"P36508_IDR_365_422",1
"P37231_IDR_1_135",0.516810375602113
"P37231_IDR_187_251",0.483189624397887
"P37275_IDR_1_961",0.401473412202081
"P37275_IDR_964_1124",0.598526587797919
"P37288_IDR_1_45",0.339441017268471
"P37288_IDR_249_285",0.341302083986408
"P37288_IDR_369_418",0.319256898745122
"P37840_IDR_1_140",1
"P38159_IDR_82_391",1
"P38398_IDR_100_179",0.493849282855458
"P38398_IDR_184_1646",0.506150717144542
"P38432_IDR_99_447",1
"P38435_IDR_727_758",1
"P38570_IDR_158_198",1
"P38646_IDR_1_42",1
"P38935_IDR_649_725",0.545768481457983
"P38935_IDR_783_879",0.454231518542017
"P38936_IDR_81_164",1
"P39023_IDR_1_31",1
"P39059_IDR_1_36",0.455736071080064
"P40189_IDR_698_887",1
"P40197_IDR_474_505",1
"P40198_IDR_195_225",1
"P40200_IDR_384_446",0.493874771295169
"P40200_IDR_448_481",0.506125228704831
"P40222_IDR_1_172",0.524450665401957
"P40222_IDR_486_546",0.475549334598043
"P40225_IDR_174_353",1
"P40238_IDR_201_231",1
"P40305_IDR_1_50",1
"P40337_IDR_1_59",1
"P40424_IDR_1_80",0.330356795627181
"P40424_IDR_259_430",0.336968627457862
"P40424_IDR_85_148",0.332674576914957
"P40425_IDR_1_89",0.322201475616708
"P40425_IDR_289_430",0.337729085867736
"P40425_IDR_96_159",0.340069438515556
"P40426_IDR_1_45",0.3419866760016
"P40426_IDR_295_434",0.346795271840593
"P40426_IDR_90_151",0.311218052157806
"P41146_IDR_339_370",1
"P41161_IDR_1_290",1
"P41162_IDR_131_496",1
"P41180_IDR_877_961",0.531287361247399
"P41180_IDR_983_1061",0.468712638752601
"P41181_IDR_240_271",1
"P41182_IDR_130_516",1
"P41212_IDR_137_234",0.328060332471932
"P41212_IDR_1_48",0.293438472995564
"P41212_IDR_272_329",0.378501194532504
"P41214_IDR_181_258",1
"P41218_IDR_88_205",1
"P41219_IDR_1_86",1
"P41220_IDR_1_34",1
"P41221_IDR_1_34",1
"P41225_IDR_1_446",1
"P41227_IDR_160_235",1
"P41229_IDR_1316_1418",0.309790375283162
"P41229_IDR_1427_1560",0.353394187926908
"P41229_IDR_174_319",0.336815436789931
"P41231_IDR_320_377",1
"P41235_IDR_133_179",0.319935152797282
"P41235_IDR_1_54",0.344877186866109
"P41235_IDR_378_474",0.335187660336609
"P41236_IDR_1_205",1
"P42126_IDR_1_41",1
"P42127_IDR_20_99",1
"P42166_IDR_1_38",0.433420551516827
"P42166_IDR_48_454",0.566579448483173
"P42226_IDR_653_745",1
"P42229_IDR_708_794",1
"P42261_IDR_858_906",1
"P42263_IDR_855_886",1
"P42285_IDR_1_97",1
"P42345_IDR_1809_1868",0.533637040852224
"P42345_IDR_2434_2486",0.466362959147776
"P42566_IDR_298_896",1
"P42568_IDR_139_498",1
"P42574_IDR_1_34",1
"P42575_IDR_123_169",1
"P42658_IDR_1_127",1
"P42679_IDR_1_44",1
"P42680_IDR_148_180",1
"P42681_IDR_22_79",1
"P42684_IDR_1_106",0.470581459621021
"P42684_IDR_549_1081",0.529418540378979
"P42695_IDR_1267_1412",0.390375577445531
"P42695_IDR_154_200",0.609624422554469
"P43003_IDR_1_35",0.487873910165026
"P43003_IDR_505_542",0.512126089834974
"P43004_IDR_1_32",0.487734668006574
"P43004_IDR_505_536",0.512265331993426
"P43005_IDR_473_507",1
"P43007_IDR_485_532",1
"P43088_IDR_326_359",1
"P43115_IDR_1_51",1
"P43119_IDR_216_248",0.494571020782931
"P43119_IDR_313_385",0.505428979217069
"P43121_IDR_524_559",0.497663802618816
"P43121_IDR_588_646",0.502336197381184
"P43363_IDR_1_128",1
"P43364_IDR_1_216",1
"P43365_IDR_1_103",1
"P43366_IDR_1_104",0.537996038700912
"P43366_IDR_316_347",0.462003961299088
"P43403_IDR_258_314",1
"P43405_IDR_297_346",1
"P43487_IDR_167_201",1
"P43489_IDR_129_165",0.542911545937619
"P43489_IDR_167_277",0.457088454062381
"P43629_IDR_365_397",1
"P43630_IDR_362_455",1
"P43657_IDR_305_344",1
"P43681_IDR_365_557",1
"P43686_IDR_1_33",1
"P43694_IDR_1_210",0.497061900635883
"P43694_IDR_305_423",0.502938099364117
"P43699_IDR_1_207",0.455388693561663
"P43699_IDR_213_358",0.544611306438337
"P45378_IDR_1_191",1
"P46093_IDR_309_362",1
"P46095_IDR_1_66",1
"P46098_IDR_360_410",1
"P46108_IDR_196_229",1
"P46109_IDR_186_224",1
"Q6UB99_IDR_1_2435",1
"Q6UE05_IDR_227_265",1
"Q6ULP2_IDR_1_739",0.501149797339679
"Q6ULP2_IDR_741_893",0.498850202660321
"Q6UQ28_IDR_149_180",1
"Q6UUV7_IDR_1_549",1
"Q6UUV9_IDR_1_600",1
"Q6UVJ0_IDR_448_657",1
"Q6UVK1_IDR_2181_2305",1
"Q6UVM3_IDR_566_669",0.468234992442746
"Q6UVM3_IDR_981_1044",0.531765007557253
"Q6UVW9_IDR_1_50",1
"Q6UW15_IDR_1_32",1
"Q6UW49_IDR_137_210",0.506598935397591
"Q6UW49_IDR_50_119",0.493401064602409
"Q6UW88_IDR_1_51",1
"Q6UWP7_IDR_1_53",1
"Q6UWP8_IDR_1_570",1
"Q6UWS5_IDR_27_81",1
"Q6UWT2_IDR_35_76",1
"Q6UWV2_IDR_181_215",1
"Q6UWV7_IDR_94_154",1
"Q6UWW9_IDR_104_135",1
"Q6UWX4_IDR_1_32",0.469737765808242
"Q6UWX4_IDR_603_724",0.530262234191758
"Q6UWZ7_IDR_256_298",0.479854845160697
"Q6UWZ7_IDR_300_409",0.520145154839303
"Q6UX04_IDR_178_379",1
"Q6UX06_IDR_1_65",1
"Q6UX07_IDR_314_377",1
"Q6UX15_IDR_1_31",1
"Q6UX27_IDR_160_202",1
"Q6UX34_IDR_1_87",1
"Q6UX39_IDR_1_209",1
"Q6UX41_IDR_467_500",1
"Q6UX46_IDR_51_84",1
"Q6UX68_IDR_330_397",0.327234302110303
"Q6UX68_IDR_416_541",0.338455525616909
"Q6UX68_IDR_547_658",0.334310172272788
"Q6UX71_IDR_369_457",0.482561253364339
"Q6UX71_IDR_67_106",0.517438746635661
"Q6UX72_IDR_29_75",1
"Q6UXA7_IDR_22_197",1
"Q6UXB0_IDR_139_366",0.511684121274128
"Q6UXB0_IDR_45_132",0.488315878725872
"Q6UXB2_IDR_1_41",0.4892615126865
"Q6UXI9_IDR_298_379",1
"Q6UXK2_IDR_378_478",0.500920549789405
"Q6UXK2_IDR_623_732",0.499079450210595
"Q6UXM1_IDR_835_1119",1
"Q6UXN2_IDR_134_200",1
"Q6UXN8_IDR_15_66",1
"Q6UXT8_IDR_21_59",1
"Q6UXT9_IDR_1_63",0.437586894149847
"Q6UXT9_IDR_426_468",0.562413105850153
"Q6UXU4_IDR_277_308",0.488747947659956
"Q6UXU4_IDR_37_80",0.511252052340044
"Q6UXU6_IDR_49_159",1
"Q6UXV4_IDR_1_31",0.473513539149702
"Q6UXV4_IDR_185_268",0.526486460850298
"Q6UXX5_IDR_615_669",0.334727425739525
"Q6UXX5_IDR_671_931",0.34433887397177
"Q6UXX5_IDR_946_981",0.320933700288705
"Q6UXX9_IDR_199_243",1
"Q6UXY1_IDR_222_340",0.525779192061495
"Q6UXY8_IDR_1_369",0.665028741978038
"Q6VN20_IDR_345_504",0.496509378679861
"Q6VUC0_IDR_1_57",0.520017603726506
"Q6VUC0_IDR_68_206",0.479982396273494
"Q6VY07_IDR_1_95",0.250812147165392
"Q6VY07_IDR_259_335",0.273308613301436
"Q6VY07_IDR_345_542",0.254874422959896
"Q6VY07_IDR_761_813",0.221004816573276
"Q6W0C5_IDR_1_57",0.483832849253321
"Q6W0C5_IDR_77_130",0.51616715074668
"Q6W2J9_IDR_1_1456",1
"Q6W3E5_IDR_493_623",1
"Q6W4X9_IDR_1224_2285",0.505766021352715
"Q6W4X9_IDR_2295_2343",0.494233978647285
"Q6W5P4_IDR_1_39",1
"Q6WKZ4_IDR_155_1218",1
"Q6WRI0_IDR_667_744",0.379912100600707
"Q6WRI0_IDR_861_916",0.319240520279343
"Q6WRI0_IDR_935_1398",0.30084737911995
"Q6X4T0_IDR_1_34",0.494486985605738
"Q6X4T0_IDR_60_127",0.505513014394262
"Q6Y2X3_IDR_654_702",0.571977856799626
"Q6Y7W6_IDR_1047_1119",0.20587266631488
"Q6Y7W6_IDR_1197_1269",0.215864500730939
"Q6Y7W6_IDR_595_1045",0.255493202223389
"Q6Y7W6_IDR_86_524",0.322769630730793
"Q6YBV0_IDR_1_56",1
"Q6YI46_IDR_1_128",0.493239238464084
"Q6YI46_IDR_348_380",0.506760761535916
"Q6YP21_IDR_1_41",1
"Q6ZMB0_IDR_1_79",1
"Q6ZMB5_IDR_1_43",1
"Q6ZMC9_IDR_291_328",1
"Q6ZMD2_IDR_1_38",1
"Q6ZMG9_IDR_334_384",1
"Q6ZMH5_IDR_1_32",0.303694144956931
"Q6ZMH5_IDR_308_379",0.37030756794246
"Q6ZMH5_IDR_70_153",0.325998287100609
"Q6ZMI0_IDR_149_263",0.204516282607673
"Q6ZMI0_IDR_30_112",0.211796339650988
"Q6ZMI0_IDR_446_700",0.19097925149409
"Q6ZMT4_IDR_479_941",0.524688300232741
"Q6ZMT9_IDR_1_164",1
"Q6ZMV5_IDR_653_832",1
"Q6ZMV9_IDR_380_423",0.325391406190864
"Q6ZMV9_IDR_433_556",0.328940855322822
"Q6ZMV9_IDR_692_782",0.345667738486313
"Q6ZMW2_IDR_61_270",1
"Q6ZMW3_IDR_1277_1355",0.525494053490818
"Q6ZMW3_IDR_607_671",0.474505946509182
"Q6ZMY3_IDR_1178_1216",0.250849901443359
"Q6ZMY3_IDR_1_605",0.26468599146089
"Q6ZMY3_IDR_700_859",0.246553201061069
"Q6ZMY3_IDR_990_1096",0.237910906034682
"Q6ZMY9_IDR_64_177",1
"Q6ZMZ0_IDR_1_114",0.547710070788241
"Q6ZMZ0_IDR_443_732",0.452289929211759
"Q6ZMZ3_IDR_890_926",1
"Q6ZN01_IDR_1_371",1
"Q6ZN04_IDR_1_60",0.295499795465988
"Q6ZN04_IDR_244_320",0.319073966601748
"Q6ZN19_IDR_1_87",1
"Q6ZN28_IDR_1_67",0.476470455509281
"Q6ZN28_IDR_99_135",0.523529544490719
"Q6ZN30_IDR_265_819",0.253729621141583
"Q6ZN30_IDR_52_83",0.263533306039267
"Q6ZN30_IDR_874_918",0.234902557719455
"Q6ZN30_IDR_966_1022",0.247834515099696
"Q6ZN32_IDR_147_215",0.497795735008463
"Q6ZN32_IDR_280_361",0.502204264991537
"Q6ZN44_IDR_357_427",1
"Q6ZN54_IDR_1_129",1
"Q6ZN57_IDR_1_103",1
"Q6ZN79_IDR_60_171",1
"Q6ZN84_IDR_174_345",1
"Q6ZNA4_IDR_1_830",0.583216059478621
"Q6ZNA4_IDR_892_938",0.416783940521379
"Q6ZNB6_IDR_1_126",1
"Q6ZNC4_IDR_1_386",1
"Q6ZNE5_IDR_404_434",0.510110657993725
"Q6ZNE5_IDR_436_471",0.489889342006275
"Q6ZNE9_IDR_177_409",1
"Q6ZNG0_IDR_64_169",1
"Q6ZNG2_IDR_131_187",0.241282115188397
"Q6ZNG2_IDR_1_41",0.251693444736529
"Q6ZNG2_IDR_239_339",0.252388040725481
"Q6ZNG2_IDR_47_99",0.254636399349592
"Q6ZNG9_IDR_445_492",1
"Q6ZNH5_IDR_1_189",1
"Q6ZQN5_IDR_188_296",0.543983380850926
"Q6ZQN5_IDR_48_80",0.456016619149074
"Q6ZQN7_IDR_1_85",0.534643322134932
"Q6ZQN7_IDR_694_724",0.465356677865068
"Q6ZQQ2_IDR_45_1576",1
"Q6ZQR2_IDR_1_111",0.315968084942232
"Q6ZQR2_IDR_182_219",0.354042597178418
"Q6ZQR2_IDR_221_271",0.32998931787935
"Q6ZQY2_IDR_1_50",1
"Q6ZR08_IDR_1_86",1
"Q6ZR62_IDR_1_55",0.489562062798118
"Q6ZR62_IDR_224_263",0.510437937201882
"Q6ZRC1_IDR_106_242",0.492414622901642
"Q6ZRC1_IDR_1_50",0.507585377098358
"Q6ZRF8_IDR_358_408",0.48848601880231
"Q6ZRF8_IDR_546_634",0.51151398119769
"Q6ZRH7_IDR_1121_1159",1
"Q6ZRI0_IDR_1475_2050",0.491288208009974
"Q6ZRI0_IDR_1_92",0.508711791990026
"Q6ZRI6_IDR_1_764",0.460065321017182
"Q6ZRI6_IDR_927_996",0.539934678982819
"Q6ZRI8_IDR_130_225",0.521751823709754
"Q6ZRI8_IDR_457_547",0.478248176290246
"Q6ZRK6_IDR_166_1079",1
"Q6ZRP0_IDR_1_53",0.544035856143813
"Q6ZRP0_IDR_169_262",0.455964143856187
"Q6ZRP7_IDR_1_50",0.510105844346043
"Q6ZRP7_IDR_566_698",0.489894155653957
"Q6ZRS2_IDR_1_92",0.163807004330451
"Q6ZRS2_IDR_224_600",0.189781534861949
"Q6ZS11_IDR_141_254",0.484702730654732
"Q6ZS11_IDR_533_566",0.515297269345268
"Q6ZS17_IDR_1_71",0.343661330339018
"Q6ZS17_IDR_325_790",0.328261661099869
"Q6ZS17_IDR_831_889",0.328077008561113
"Q6ZS27_IDR_1_156",1
"Q6ZS30_IDR_1279_1434",0.502279251322364
"Q6ZS30_IDR_1853_1883",0.497720748677636
"Q6ZS72_IDR_1_127",1
"Q6ZS81_IDR_1_38",0.262924911419032
"Q6ZS81_IDR_1833_1867",0.241446633796464
"Q6ZS81_IDR_2293_2369",0.243084842377682
"P46199_IDR_57_87",1
"P46527_IDR_1_33",0.474860486032631
"P46527_IDR_91_198",0.525139513967369
"P46531_IDR_1775_1838",0.336771386155573
"P46531_IDR_2120_2519",0.337021873918093
"P46531_IDR_2521_2555",0.326206739926335
"P46695_IDR_1_141",1
"P46721_IDR_627_670",1
"P46734_IDR_1_43",1
"P46776_IDR_1_38",1
"P46781_IDR_163_194",1
"P46783_IDR_95_165",1
"P46821_IDR_504_2352",1
"P46934_IDR_126_194",0.154745492472902
"P46934_IDR_1_33",0.13984096179857
"P47872_IDR_410_440",1
"P47897_IDR_190_225",1
"P47898_IDR_1_38",0.500213483892967
"P47898_IDR_232_274",0.499786516107033
"P47900_IDR_1_40",0.484257359046935
"P47900_IDR_340_373",0.515742640953065
"P47901_IDR_238_274",0.523465384478257
"P47901_IDR_359_424",0.476534615521743
"P47902_IDR_1_160",0.519174429265413
"P47902_IDR_205_265",0.480825570734587
"P47914_IDR_1_159",1
"P47928_IDR_115_161",0.474551037205037
"P47928_IDR_1_60",0.525448962794963
"P47972_IDR_87_216",1
"P47974_IDR_19_153",0.495430573018815
"P47974_IDR_219_482",0.504569426981185
"P47985_IDR_1_63",1
"P48023_IDR_27_141",1
"P48029_IDR_1_52",0.502303799768572
"P48378_IDR_275_334",0.49730893581717
"P48378_IDR_673_723",0.50269106418283
"P48380_IDR_1_31",0.332572828810922
"P48380_IDR_264_324",0.344346270055538
"P48380_IDR_658_749",0.32308090113354
"P48382_IDR_170_207",0.462176269888055
"P48382_IDR_233_616",0.537823730111945
"P48426_IDR_288_330",1
"P48431_IDR_1_317",1
"P48436_IDR_1_440",0.503909808220339
"P48436_IDR_457_497",0.496090191779661
"P48443_IDR_1_133",1
"P48444_IDR_159_268",1
"P48454_IDR_465_512",1
"P48544_IDR_1_48",0.511570252839494
"P48544_IDR_373_419",0.488429747160506
"P48546_IDR_413_466",1
"P48547_IDR_451_511",1
"P48549_IDR_1_43",0.542874927402017
"P48549_IDR_367_501",0.457125072597983
"P48736_IDR_1_33",1
"P48742_IDR_306_389",1
"P48751_IDR_1_316",0.329876420652345
"P48751_IDR_428_501",0.31554216232386
"P48751_IDR_630_673",0.354581417023795
"P48764_IDR_1_38",0.442694307100701
"P48764_IDR_549_834",0.557305692899299
"P48775_IDR_1_37",1
"P48788_IDR_141_182",1
"P48995_IDR_1_38",1
"P49006_IDR_1_195",1
"P49019_IDR_314_381",1
"P49023_IDR_1_347",1
"P49069_IDR_1_181",1
"P49116_IDR_180_353",1
"P49137_IDR_1_53",0.512002582428644
"P49137_IDR_367_400",0.487997417571356
"P49146_IDR_1_42",0.489511319081509
"P49448_IDR_1_61",1
"P49450_IDR_1_44",1
"P49454_IDR_1065_1791",0.193425491747954
"P49454_IDR_1_306",0.203244968245873
"P49454_IDR_1834_1885",0.200306612658887
"P49454_IDR_2788_3114",0.2062248040929
"P49454_IDR_606_846",0.196798123254385
"P49585_IDR_1_56",0.495919408006009
"P49585_IDR_303_367",0.504080591993991
"P49591_IDR_476_514",1
"P49593_IDR_421_454",1
"P49619_IDR_80_154",1
"P49640_IDR_1_186",0.57639679021764
"P49640_IDR_355_407",0.42360320978236
"P49641_IDR_1_41",1
"P49643_IDR_458_509",1
"P49674_IDR_297_416",1
"P49683_IDR_1_49",1
"P49685_IDR_322_360",1
"P49711_IDR_1_524",0.423425840880046
"P49771_IDR_163_235",1
"P49788_IDR_1_53",1
"P49790_IDR_1_58",0.456341649940892
"P49790_IDR_60_1475",0.543658350059108
"P49792_IDR_1136_1167",0.136233637638701
"P49792_IDR_1308_1344",0.134240095865104
"P49792_IDR_1806_1853",0.126358683532524
"P49792_IDR_2152_2306",0.120267461691546
"P49792_IDR_2445_2629",0.118177071780479
"P49792_IDR_2741_2836",0.126643621050254
"P49792_IDR_751_860",0.120958479661965
"P49792_IDR_978_1134",0.117120948779426
"P49795_IDR_1_76",1
"P49796_IDR_1002_1059",0.332822853768801
"P49796_IDR_381_420",0.324272157667713
"P49796_IDR_670_999",0.342904988563485
"P49802_IDR_205_252",0.507522627185977
"P49802_IDR_452_495",0.492477372814023
"P49810_IDR_1_103",1
"P49815_IDR_922_978",0.193206924937809
"P50747_IDR_25_157",1
"P50749_IDR_73_173",1
"P50750_IDR_322_372",1
"P50851_IDR_1_34",0.272326566246967
"P50851_IDR_1462_1535",0.236109195000175
"P50851_IDR_1548_1804",0.235371653755143
"P50851_IDR_930_1300",0.256192584997715
"P50914_IDR_129_215",1
"P50993_IDR_1_32",1
"P50995_IDR_1_189",1
"P51531_IDR_1332_1404",0.223365890124648
"P51531_IDR_1_334",0.29531454318362
"P51531_IDR_1509_1590",0.276598637011028
"P51531_IDR_510_697",0.204720929680704
"P51532_IDR_1254_1299",0.151577999791514
"P51532_IDR_1352_1454",0.16434272962917
"P51532_IDR_1_355",0.201145015405883
"P51532_IDR_1567_1647",0.171655159988532
"P51532_IDR_526_642",0.136757915633931
"P51532_IDR_645_699",0.174521179550969
"P51787_IDR_400_502",0.318004239455731
"P51787_IDR_619_676",0.349814284969921
"P51788_IDR_32_63",0.332823933583694
"P51788_IDR_644_772",0.334998990146083
"P51788_IDR_852_898",0.332177076270222
"P51790_IDR_1_76",1
"P51797_IDR_1_41",1
"P51798_IDR_1_91",1
"P51810_IDR_319_379",1
"P51811_IDR_401_444",1
"P51812_IDR_1_44",1
"P51813_IDR_152_207",1
"P51815_IDR_1_42",0.531965436973309
"P52292_IDR_18_72",1
"P52294_IDR_1_80",1
"P52298_IDR_126_156",1
"P52429_IDR_1_52",1
"P52564_IDR_1_32",1
"P52569_IDR_437_480",0.477704841082572
"P52569_IDR_607_658",0.522295158917428
"P52594_IDR_130_562",1
"P52597_IDR_365_401",1
"P52630_IDR_702_790",1
"P52655_IDR_58_331",1
"P52701_IDR_1_86",0.448297841586895
"P52848_IDR_1_80",1
"P52849_IDR_1_35",0.484068437402436
"P52849_IDR_41_82",0.515931562597564
"P52926_IDR_1_109",1
"P52943_IDR_81_122",1
"P52945_IDR_1_189",0.487440401663395
"P52945_IDR_198_283",0.512559598336605
"P52948_IDR_1_350",0.396899326556097
"P52948_IDR_370_728",0.301250436487895
"P52951_IDR_1_251",1
"P52948_IDR_888_1105",0.301850236956008
"P53804_IDR_1179_1290",0.165717110602655
"P53804_IDR_1342_1458",0.156383024989097
"P53804_IDR_1731_1839",0.153139648376326
"P53804_IDR_1899_1951",0.168249452441861
"P53804_IDR_392_480",0.181234456682127
"P53804_IDR_745_808",0.175276306907933
"P53805_IDR_1_58",1
"P53814_IDR_1_797",1
"P53985_IDR_201_242",0.502131717569942
"P53985_IDR_446_500",0.497868282430058
"P53992_IDR_1_323",1
"P53999_IDR_1_60",1
"P54098_IDR_1_67",0.458494442609135
"P54098_IDR_498_533",0.541505557390865
"P54105_IDR_138_237",1
"P54132_IDR_1290_1417",0.593812865642927
"P54132_IDR_1_642",0.406187134357073
"P54198_IDR_399_447",0.483520860932167
"P54198_IDR_470_664",0.516479139067833
"P54219_IDR_89_133",0.479826340171292
"P54646_IDR_338_399",0.502939833911546
"P54646_IDR_475_533",0.497060166088454
"P54707_IDR_1_46",1
"P54725_IDR_80_159",1
"P54727_IDR_231_273",0.491472639163741
"P54727_IDR_78_180",0.508527360836259
"P54750_IDR_435_494",1
"P54756_IDR_1_35",1
"P54821_IDR_1_245",1
"P54826_IDR_1_42",0.378627021709912
"P54826_IDR_247_328",0.621372978290088
"P54829_IDR_132_162",0.482865861460362
"P54829_IDR_1_91",0.517134138539638
"P54840_IDR_623_703",1
"P54845_IDR_1_136",1
"P54868_IDR_1_43",1
"P55001_IDR_1_100",1
"P55010_IDR_147_229",0.523282492699515
"P55010_IDR_387_425",0.476717507300485
"P55011_IDR_1_204",0.553775906696574
"P55196_IDR_1106_1824",0.36817043440201
"P55196_IDR_139_203",0.314419363909682
"P55196_IDR_543_595",0.317410201688308
"P55201_IDR_49_87",0.19249718591297
"P55197_IDR_199_1035",1
"P55198_IDR_180_1093",1
"P55201_IDR_122_173",0.204762752905026
"P55201_IDR_453_507",0.195777619967445
"P55201_IDR_752_788",0.179243583567272
"P55201_IDR_795_1073",0.227718857647287
"P55209_IDR_131_163",0.34527168366651
"P55209_IDR_1_35",0.335694218082236
"P55209_IDR_348_391",0.319034098251254
"P55210_IDR_1_56",1
"P55211_IDR_95_147",1
"P55212_IDR_1_33",1
"P55265_IDR_1_125",0.251729403307745
"P55265_IDR_204_292",0.26885611826129
"P55265_IDR_359_453",0.238269319364184
"P55265_IDR_576_607",0.241145159066781
"P55899_IDR_325_365",1
"P56159_IDR_348_414",0.51765683583797
"P56159_IDR_416_465",0.48234316416203
"P56177_IDR_1_255",1
"P56178_IDR_1_155",0.518549416665076
"P56178_IDR_158_280",0.481450583334924
"P56180_IDR_1_76",1
"P56181_IDR_1_108",1
"P56182_IDR_233_292",0.401833103601434
"P56182_IDR_343_461",0.598166896398566
"P56211_IDR_1_112",1
"P56270_IDR_1_336",0.496535334571429
"P56270_IDR_427_477",0.503464665428571
"P56373_IDR_363_397",1
"P56524_IDR_1046_1084",0.519552678326275
"P56524_IDR_1_652",0.480447321673725
"P56645_IDR_1_49",0.37032708748852
"P56545_IDR_398_445",1
"P56645_IDR_416_785",0.304968511902322
"P56645_IDR_875_1095",0.324704400609158
"P56945_IDR_51_489",0.528245010013768
"P56945_IDR_600_739",0.471754989986232
"P56962_IDR_206_238",0.334945552093348
"P56962_IDR_258_302",0.343008968386816
"P56962_IDR_28_169",0.322045479519835
"P56975_IDR_118_288",0.251479540765242
"P56975_IDR_1_48",0.250119651847903
"P56975_IDR_312_360",0.227051067570865
"P56975_IDR_387_621",0.27134973981599
