"","GO0030546_signaling_receptor_activator_activity"
"P22528_IDR_1_89",1
"P22557_IDR_1_85",0.501471275624605
"P22557_IDR_98_136",0.498528724375395
"P22607_IDR_1_44",0.522248828470644
"P22607_IDR_763_806",0.477751171529356
"P22626_IDR_189_353",1
"P22670_IDR_107_433",0.240247617269988
"P22670_IDR_1_101",0.247490441373255
"P22670_IDR_515_572",0.273653167831965
"P23284_IDR_1_37",1
"P23327_IDR_24_624",1
"P23352_IDR_1_40",1
"P23378_IDR_1_54",1
"P23381_IDR_1_81",1
"P23409_IDR_1_137",0.525487862748123
"P23409_IDR_146_242",0.474512137251877
"P23415_IDR_1_34",0.526723321801633
"P23415_IDR_344_408",0.473276678198367
"P23416_IDR_1_40",0.52056757781328
"P23416_IDR_352_411",0.47943242218672
"P23443_IDR_19_65",0.490703364036345
"P23443_IDR_423_525",0.509296635963655
"P23458_IDR_1_31",1
"P23468_IDR_1291_1332",1
"P23469_IDR_1_109",1
"P23470_IDR_447_788",1
"P23471_IDR_412_1662",1
"P23497_IDR_1_42",0.353190844791681
"P24468_IDR_141_171",0.507029181381147
"P24530_IDR_28_86",0.489896055472118
"P24530_IDR_408_442",0.510103944527882
"P24534_IDR_71_113",1
"P24539_IDR_1_52",1
"P24557_IDR_291_323",1
"P24588_IDR_1_335",1
"P24592_IDR_88_162",1
"P24593_IDR_99_188",1
"P24723_IDR_308_347",1
"P24863_IDR_249_283",1
"P24864_IDR_1_102",1
"P25054_IDR_1_71",0.267857130910581
"P25054_IDR_182_308",0.253993299685687
"P25054_IDR_735_2843",0.22271664751941
"P25054_IDR_76_138",0.255432921884323
"P25063_IDR_1_60",1
"P25067_IDR_1_572",1
"P25092_IDR_1019_1055",1
"P25100_IDR_1_90",0.301462086607169
"P25705_IDR_1_45",1
"P25929_IDR_342_384",1
"P25940_IDR_222_1508",1
"P25942_IDR_217_277",1
"P25963_IDR_1_42",1
"P26006_IDR_863_897",1
"P26022_IDR_1_64",0.424572814596264
"P26022_IDR_66_168",0.575427185403736
"P26038_IDR_368_416",0.516784388600322
"P26038_IDR_423_516",0.483215611399678
"P26045_IDR_347_503",1
"P26196_IDR_1_71",1
"P26358_IDR_661_729",0.542441812827979
"P26358_IDR_94_349",0.457558187172021
"P26367_IDR_115_326",1
"P26368_IDR_102_144",0.506848045735245
"P26368_IDR_1_92",0.493151954264755
"P27487_IDR_1_38",1
"P27540_IDR_1_99",0.523823608794276
"P27540_IDR_466_763",0.476176391205724
"P27544_IDR_313_350",1
"P27658_IDR_35_592",1
"P27694_IDR_114_181",1
"P27695_IDR_1_57",1
"P27708_IDR_1814_1914",1
"P27797_IDR_357_417",1
"P27815_IDR_1_336",0.379379776812835
"P27815_IDR_712_840",0.311011478224599
"P27815_IDR_842_886",0.309608744962566
"P27816_IDR_53_1152",1
"P27824_IDR_1_55",0.578057431053536
"P27824_IDR_504_592",0.421942568946464
"P27986_IDR_82_112",1
"P27987_IDR_17_570",0.503344269858856
"P27987_IDR_573_641",0.496655730141144
"P28039_IDR_1_38",1
"P28358_IDR_1_153",0.50757056553935
"P28358_IDR_155_274",0.49242943446065
"P28360_IDR_1_175",1
"P28370_IDR_112_164",0.515559660810703
"P28370_IDR_1_84",0.484440339189297
"P28472_IDR_1_31",0.547485963014616
"P28472_IDR_336_436",0.452514036985384
"P28476_IDR_1_54",0.618187144452554
"P28476_IDR_355_427",0.381812855547446
"P28562_IDR_315_367",1
"P28566_IDR_214_282",1
"P28698_IDR_105_383",0.499038298756257
"P28698_IDR_1_68",0.500961701243743
"P28702_IDR_1_200",0.489274306617852
"P28702_IDR_271_334",0.510725693382148
"P28715_IDR_1024_1157",0.510178526548841
"P28715_IDR_296_736",0.489821473451159
"P28749_IDR_332_375",0.256768180145514
"P28749_IDR_616_691",0.260725075517963
"P29350_IDR_528_595",0.509359314179361
"P29353_IDR_1_143",0.520728920789054
"P29353_IDR_326_479",0.479271079210946
"P29371_IDR_1_40",0.497004870582141
"P29371_IDR_381_465",0.502995129417859
"P29372_IDR_1_74",1
"P29374_IDR_1203_1257",0.218975911738403
"P29374_IDR_128_169",0.217723125964474
"P29374_IDR_270_307",0.18946850415231
"P29374_IDR_406_608",0.186043758822714
"P29374_IDR_615_1167",0.1877886993221
"P29375_IDR_1277_1436",0.304496534440484
"P29375_IDR_1475_1609",0.369207428951813
"P29375_IDR_182_287",0.326296036607704
"P29376_IDR_244_276",0.476889274802948
"P29376_IDR_797_864",0.523110725197052
"P29400_IDR_1_1445",1
"P29466_IDR_86_131",1
"P29474_IDR_1_65",0.329042955741952
"P29474_IDR_595_641",0.325352449339799
"P30260_IDR_783_824",0.464874858514954
"P30273_IDR_47_86",1
"P30291_IDR_1_281",0.46272789314433
"P30291_IDR_603_646",0.53727210685567
"P30304_IDR_1_334",1
"P30305_IDR_1_378",1
"P30307_IDR_1_264",1
"P30405_IDR_1_43",1
"P30411_IDR_1_44",0.506846698755712
"P30411_IDR_354_391",0.493153301244289
"P30414_IDR_1284_1462",0.518493782528587
"P30414_IDR_180_1262",0.481506217471413
"P30419_IDR_1_85",1
"P30518_IDR_1_31",1
"P30519_IDR_1_31",0.467549951990841
"P30519_IDR_250_292",0.532450048009159
"P30531_IDR_1_43",1
"P30532_IDR_1_41",1
"P30533_IDR_1_51",1
"P30550_IDR_1_33",0.513156197130055
"P30989_IDR_387_418",0.492081306727507
"P31146_IDR_394_437",1
"P31152_IDR_336_415",0.474622291988425
"P31152_IDR_467_587",0.525377708011575
"P31249_IDR_1_432",1
"P31260_IDR_1_351",1
"P31267_IDR_1_156",1
"P31268_IDR_1_162",0.544994668194515
"P31268_IDR_186_230",0.455005331805485
"P31269_IDR_17_214",1
"P31270_IDR_1_247",1
"P31271_IDR_183_225",0.497544397852076
"P31271_IDR_25_169",0.502455602147924
"P31273_IDR_1_195",0.538897876819898
"P31273_IDR_205_242",0.461102123180102
"P31274_IDR_1_201",1
"P31275_IDR_1_94",0.524584119070169
"P31275_IDR_99_220",0.475415880929831
"P31276_IDR_21_176",0.319360276164659
"P31645_IDR_1_78",1
"P31689_IDR_367_397",1
"P31749_IDR_111_142",1
"P31751_IDR_112_143",1
"P31785_IDR_338_369",1
"P31948_IDR_188_223",1
"P31994_IDR_254_310",1
"P32004_IDR_1154_1218",1
"P32019_IDR_226_305",1
"P32121_IDR_350_382",1
"P32238_IDR_241_316",0.512133997972721
"P32238_IDR_390_428",0.487866002027279
"P32239_IDR_252_334",0.519966612664891
"P32239_IDR_412_447",0.480033387335109
"P32241_IDR_410_457",1
"P32242_IDR_1_354",1
"P32243_IDR_1_283",1
"P32247_IDR_1_35",0.501881620336708
"P32247_IDR_351_399",0.498118379663292
"P32248_IDR_1_38",1
"P32745_IDR_333_418",0.47205734119465
"P32780_IDR_271_373",0.487472061716341
"P32780_IDR_418_450",0.512527938283659
"P32926_IDR_865_914",1
"P32927_IDR_529_629",0.255876897624941
"P32927_IDR_634_756",0.257731015101249
"P32927_IDR_769_800",0.246123508769103
"P32927_IDR_831_862",0.240268578504707
"P32942_IDR_514_547",1
"P32970_IDR_1_48",1
"P32971_IDR_1_32",1
"P33032_IDR_1_32",1
"P33151_IDR_1_43",0.541893652275587
"P33151_IDR_666_700",0.458106347724413
"P33176_IDR_370_438",0.468921181708656
"P33176_IDR_886_963",0.531078818291345
"P33240_IDR_194_534",1
"P33241_IDR_1_221",0.469602145287339
"P33241_IDR_240_315",0.530397854712661
"P33316_IDR_1_109",1
"P33402_IDR_1_83",1
"P33527_IDR_269_306",0.505329850591794
"P33527_IDR_872_952",0.494670149408206
"P33778_IDR_1_35",1
"P33897_IDR_1_64",1
"P33908_IDR_1_189",1
"P33981_IDR_197_512",1
"P33991_IDR_1_146",1
"P34741_IDR_1_201",1
"P34969_IDR_1_73",0.344705442185114
"P34969_IDR_272_319",0.319224492625985
"P34969_IDR_408_479",0.336070065188901
"P34972_IDR_322_360",1
"P34981_IDR_224_260",0.485529724795178
"P34981_IDR_338_398",0.514470275204822
"P34995_IDR_1_38",0.322005140656323
"P34995_IDR_236_321",0.356683629462081
"P34995_IDR_371_402",0.321311229881596
"P34998_IDR_414_444",1
"P35052_IDR_402_443",0.431021512348682
"P35052_IDR_472_558",0.568978487651318
"P35070_IDR_143_178",0.497995677104748
"P35070_IDR_32_65",0.502004322895252
"P35125_IDR_1142_1306",0.474425020850063
"P35125_IDR_484_535",0.525574979149937
"P35212_IDR_109_141",0.500194265666533
"P35212_IDR_242_333",0.499805734333467
"P35221_IDR_635_673",0.491752661019819
"P35221_IDR_863_897",0.508247338980181
"P35222_IDR_1_64",0.507742891661722
"P35222_IDR_74_121",0.492257108338278
"P35226_IDR_232_326",1
"P35227_IDR_234_344",1
"P35228_IDR_13_79",1
"P35236_IDR_1_43",1
"P35240_IDR_443_528",1
"P35321_IDR_1_89",1
"P35325_IDR_1_72",1
"P35346_IDR_1_36",0.511544282966762
"P35346_IDR_324_364",0.488455717033238
"P35348_IDR_217_263",0.525849264623093
"P35348_IDR_350_423",0.474150735376907
"P35367_IDR_224_410",1
"P35368_IDR_1_39",0.238314468262729
"P35368_IDR_238_285",0.276884519251826
"P35368_IDR_369_478",0.238695520558872
"P35368_IDR_480_520",0.246105491926573
"P35372_IDR_1_64",0.498890302907727
"P35372_IDR_358_400",0.501109697092273
"P35398_IDR_119_238",0.504117091405304
"P35398_IDR_1_65",0.495882908594696
"P35408_IDR_220_272",0.508079241062654
"P35408_IDR_353_468",0.491920758937346
"P35414_IDR_328_380",1
"P35568_IDR_1152_1224",0.265820131055309
"P35579_IDR_1899_1960",1
"P35580_IDR_1906_1976",1
"P35590_IDR_788_828",1
"P35606_IDR_826_906",1
"P35610_IDR_1_42",0.485389093716753
"P35610_IDR_84_118",0.514610906283247
"P35611_IDR_1_37",0.257695223291824
"P35611_IDR_388_420",0.259699106555465
"P35611_IDR_422_574",0.25831924689018
"P35611_IDR_581_737",0.22428642326253
"P35613_IDR_349_385",1
"P35637_IDR_1_283",0.473778523322151
"P35637_IDR_373_526",0.526221476677849
"P35638_IDR_33_126",1
"P35658_IDR_408_699",0.234507572022544
"P35658_IDR_733_775",0.268439314059102
"P35659_IDR_1_76",0.516400420992935
"P35658_IDR_784_819",0.271019699342352
"P35658_IDR_886_2090",0.226033414576002
"P35869_IDR_1_36",0.321629350255321
"P35869_IDR_385_758",0.349621109895384
"P35869_IDR_805_848",0.328749539849295
"P35900_IDR_1_31",1
"P35908_IDR_1_110",0.509529134957744
"P35908_IDR_507_629",0.490470865042256
"P35913_IDR_819_854",1
"P35916_IDR_1177_1328",0.46324547020415
"P35916_IDR_962_1004",0.53675452979585
"P35968_IDR_1169_1304",0.507859877559901
"P35968_IDR_941_995",0.492140122440099
"P36021_IDR_1_90",0.481791354539939
"P36021_IDR_505_539",0.518208645460061
"P36269_IDR_1_34",1
"P36382_IDR_240_358",1
"P36383_IDR_104_166",0.503986394831401
"P36383_IDR_298_396",0.496013605168599
"P36507_IDR_1_41",0.539031584289774
"P36507_IDR_282_313",0.460968415710226
"P36508_IDR_365_422",1
"P37231_IDR_1_135",0.461699527784567
"P37231_IDR_187_251",0.538300472215433
"P37275_IDR_1_961",0.520728318481706
"P37275_IDR_964_1124",0.479271681518294
"P37288_IDR_1_45",0.328168004379997
"P37288_IDR_249_285",0.336372483270622
"P37288_IDR_369_418",0.335459512349381
"P37840_IDR_1_140",1
"P38159_IDR_82_391",1
"P38398_IDR_100_179",0.530037733772282
"P38398_IDR_184_1646",0.469962266227717
"P38432_IDR_99_447",1
"P38435_IDR_727_758",1
"P38570_IDR_158_198",1
"P38646_IDR_1_42",1
"P38935_IDR_649_725",0.486001363377897
"P38935_IDR_783_879",0.513998636622103
"P38936_IDR_81_164",1
"P39023_IDR_1_31",1
"P39059_IDR_1_36",0.617237850720751
"P40189_IDR_698_887",1
"P40197_IDR_474_505",1
"P40198_IDR_195_225",1
"P40200_IDR_384_446",0.492747364962845
"P40200_IDR_448_481",0.507252635037155
"P40222_IDR_1_172",0.485506168839269
"P40222_IDR_486_546",0.514493831160731
"P40225_IDR_174_353",1
"P40238_IDR_201_231",1
"P40305_IDR_1_50",1
"P40337_IDR_1_59",1
"P40424_IDR_1_80",0.334989550074492
"P40424_IDR_259_430",0.32235480920341
"P40424_IDR_85_148",0.342655640722098
"P40425_IDR_1_89",0.342831130002145
"P40425_IDR_289_430",0.322422512775838
"P40425_IDR_96_159",0.334746357222016
"P40426_IDR_1_45",0.338841575305707
"P40426_IDR_295_434",0.321261849658478
"P40426_IDR_90_151",0.339896575035815
"P41146_IDR_339_370",1
"P41161_IDR_1_290",1
"P41162_IDR_131_496",1
"P41180_IDR_877_961",0.484150067972601
"P41180_IDR_983_1061",0.515849932027399
"P41181_IDR_240_271",1
"P41182_IDR_130_516",1
"P41212_IDR_137_234",0.330060243260222
"P41212_IDR_1_48",0.331400372656204
"P41212_IDR_272_329",0.338539384083574
"P41214_IDR_181_258",1
"P41218_IDR_88_205",1
"P41219_IDR_1_86",1
"P41220_IDR_1_34",1
"P41221_IDR_1_34",1
"P41225_IDR_1_446",1
"P41227_IDR_160_235",1
"P41229_IDR_1316_1418",0.346359142970164
"P41229_IDR_1427_1560",0.320925863740637
"P41229_IDR_174_319",0.332714993289199
"P41231_IDR_320_377",1
"P41235_IDR_133_179",0.358107506765796
"P41235_IDR_1_54",0.328536131535075
"P41235_IDR_378_474",0.313356361699129
"P41236_IDR_1_205",1
"P42126_IDR_1_41",1
"P42127_IDR_20_99",1
"P42166_IDR_1_38",0.536108353700652
"P42166_IDR_48_454",0.463891646299348
"P42226_IDR_653_745",1
"P42229_IDR_708_794",1
"P42261_IDR_858_906",1
"P42263_IDR_855_886",1
"P42285_IDR_1_97",1
"P42345_IDR_1809_1868",0.48713828020648
"P42345_IDR_2434_2486",0.51286171979352
"P42566_IDR_298_896",1
"P42568_IDR_139_498",1
"P42574_IDR_1_34",1
"P42575_IDR_123_169",1
"P42658_IDR_1_127",1
"P42679_IDR_1_44",1
"P42680_IDR_148_180",1
"P42681_IDR_22_79",1
"P42684_IDR_1_106",0.530520303229094
"P42684_IDR_549_1081",0.469479696770906
"P42695_IDR_1267_1412",0.533368580181792
"P42695_IDR_154_200",0.466631419818208
"P43003_IDR_1_35",0.529732647543716
"P43003_IDR_505_542",0.470267352456284
"P43004_IDR_1_32",0.502677013180971
"P43004_IDR_505_536",0.497322986819029
"P43005_IDR_473_507",1
"P43007_IDR_485_532",1
"P43088_IDR_326_359",1
"P43115_IDR_1_51",1
"P43119_IDR_216_248",0.533265557853408
"P43119_IDR_313_385",0.466734442146592
"P43121_IDR_524_559",0.497900381942156
"P43121_IDR_588_646",0.502099618057844
"P43363_IDR_1_128",1
"P43364_IDR_1_216",1
"P43365_IDR_1_103",1
"P43366_IDR_1_104",0.481089201205598
"P43366_IDR_316_347",0.518910798794402
"P43403_IDR_258_314",1
"P43405_IDR_297_346",1
"P43487_IDR_167_201",1
"P43489_IDR_129_165",0.437953338082346
"P43489_IDR_167_277",0.562046661917654
"P43629_IDR_365_397",1
"P43630_IDR_362_455",1
"P43657_IDR_305_344",1
"P43681_IDR_365_557",1
"P43686_IDR_1_33",1
"P43694_IDR_1_210",0.489731181440928
"P43694_IDR_305_423",0.510268818559072
"P43699_IDR_1_207",0.50898776780913
"P43699_IDR_213_358",0.49101223219087
"P45378_IDR_1_191",1
"P46093_IDR_309_362",1
"P46095_IDR_1_66",1
"P46098_IDR_360_410",1
"P46108_IDR_196_229",1
"P46109_IDR_186_224",1
"Q6UB99_IDR_1_2435",1
"Q6UE05_IDR_227_265",1
"Q6ULP2_IDR_1_739",0.4777396285368
"Q6ULP2_IDR_741_893",0.5222603714632
"Q6UQ28_IDR_149_180",1
"Q6UUV7_IDR_1_549",1
"Q6UUV9_IDR_1_600",1
"Q6UVJ0_IDR_448_657",1
"Q6UVK1_IDR_2181_2305",1
"Q6UVM3_IDR_566_669",0.512418999886029
"Q6UVM3_IDR_981_1044",0.487581000113971
"Q6UVW9_IDR_1_50",1
"Q6UW15_IDR_1_32",1
"Q6UW49_IDR_137_210",0.479195298273151
"Q6UW49_IDR_50_119",0.520804701726849
"Q6UW88_IDR_1_51",1
"Q6UWP7_IDR_1_53",1
"Q6UWP8_IDR_1_570",1
"Q6UWS5_IDR_27_81",1
"Q6UWT2_IDR_35_76",1
"Q6UWV2_IDR_181_215",1
"Q6UWV7_IDR_94_154",1
"Q6UWW9_IDR_104_135",1
"Q6UWX4_IDR_1_32",0.565320259327247
"Q6UWX4_IDR_603_724",0.434679740672753
"Q6UWZ7_IDR_256_298",0.508803136074631
"Q6UWZ7_IDR_300_409",0.491196863925369
"Q6UX04_IDR_178_379",1
"Q6UX06_IDR_1_65",1
"Q6UX07_IDR_314_377",1
"Q6UX15_IDR_1_31",1
"Q6UX27_IDR_160_202",1
"Q6UX34_IDR_1_87",1
"Q6UX39_IDR_1_209",1
"Q6UX41_IDR_467_500",1
"Q6UX46_IDR_51_84",1
"Q6UX68_IDR_330_397",0.330558500468286
"Q6UX68_IDR_416_541",0.329576974725333
"Q6UX68_IDR_547_658",0.339864524806381
"Q6UX71_IDR_369_457",0.497268245437534
"Q6UX71_IDR_67_106",0.502731754562466
"Q6UX72_IDR_29_75",1
"Q6UXA7_IDR_22_197",1
"Q6UXB0_IDR_139_366",0.471507433132494
"Q6UXB0_IDR_45_132",0.528492566867506
"Q6UXB2_IDR_1_41",0.517587377098109
"Q6UXI9_IDR_298_379",1
"Q6UXK2_IDR_378_478",0.498988011242393
"Q6UXK2_IDR_623_732",0.501011988757607
"Q6UXM1_IDR_835_1119",1
"Q6UXN2_IDR_134_200",1
"Q6UXN8_IDR_15_66",1
"Q6UXT8_IDR_21_59",1
"Q6UXT9_IDR_1_63",0.592939734253284
"Q6UXT9_IDR_426_468",0.407060265746716
"Q6UXU4_IDR_277_308",0.500375747841386
"Q6UXU4_IDR_37_80",0.499624252158614
"Q6UXU6_IDR_49_159",1
"Q6UXV4_IDR_1_31",0.519126079294646
"Q6UXV4_IDR_185_268",0.480873920705354
"Q6UXX5_IDR_615_669",0.319501009891988
"Q6UXX5_IDR_671_931",0.339164858582678
"Q6UXX5_IDR_946_981",0.341334131525333
"Q6UXX9_IDR_199_243",1
"Q6UXY1_IDR_222_340",0.502532272306723
"Q6UXY8_IDR_1_369",0.447952002255909
"Q6VN20_IDR_345_504",0.475325154366749
"Q6VUC0_IDR_1_57",0.497616855745899
"Q6VUC0_IDR_68_206",0.502383144254101
"Q6VY07_IDR_1_95",0.264037263684243
"Q6VY07_IDR_259_335",0.233407396674884
"Q6VY07_IDR_345_542",0.247806216302573
"Q6VY07_IDR_761_813",0.2547491233383
"Q6W0C5_IDR_1_57",0.467579588426436
"Q6W0C5_IDR_77_130",0.532420411573563
"Q6W2J9_IDR_1_1456",1
"Q6W3E5_IDR_493_623",1
"Q6W4X9_IDR_1224_2285",0.474787138595976
"Q6W4X9_IDR_2295_2343",0.525212861404024
"Q6W5P4_IDR_1_39",1
"Q6WKZ4_IDR_155_1218",1
"Q6WRI0_IDR_667_744",0.333374464365413
"Q6WRI0_IDR_861_916",0.33280714854655
"Q6WRI0_IDR_935_1398",0.333818387088037
"Q6X4T0_IDR_1_34",0.500978141809101
"Q6X4T0_IDR_60_127",0.499021858190899
"Q6Y2X3_IDR_654_702",0.484793936202264
"Q6Y7W6_IDR_1047_1119",0.242704174962692
"Q6Y7W6_IDR_1197_1269",0.259439288918848
"Q6Y7W6_IDR_595_1045",0.256295981586993
"Q6Y7W6_IDR_86_524",0.241560554531467
"Q6YBV0_IDR_1_56",1
"Q6YI46_IDR_1_128",0.512993113588925
"Q6YI46_IDR_348_380",0.487006886411075
"Q6YP21_IDR_1_41",1
"Q6ZMB0_IDR_1_79",1
"Q6ZMB5_IDR_1_43",1
"Q6ZMC9_IDR_291_328",1
"Q6ZMD2_IDR_1_38",1
"Q6ZMG9_IDR_334_384",1
"Q6ZMH5_IDR_1_32",0.445005276002033
"Q6ZMH5_IDR_308_379",0.271294502091597
"Q6ZMH5_IDR_70_153",0.28370022190637
"Q6ZMI0_IDR_149_263",0.195738379075765
"Q6ZMI0_IDR_30_112",0.189603800505386
"Q6ZMI0_IDR_446_700",0.206780897985775
"Q6ZMT4_IDR_479_941",0.473688464736329
"Q6ZMT9_IDR_1_164",1
"Q6ZMV5_IDR_653_832",1
"Q6ZMV9_IDR_380_423",0.335626349364474
"Q6ZMV9_IDR_433_556",0.329958079514066
"Q6ZMV9_IDR_692_782",0.33441557112146
"Q6ZMW2_IDR_61_270",1
"Q6ZMW3_IDR_1277_1355",0.483273134164485
"Q6ZMW3_IDR_607_671",0.516726865835516
"Q6ZMY3_IDR_1178_1216",0.238907309967069
"Q6ZMY3_IDR_1_605",0.230257293415868
"Q6ZMY3_IDR_700_859",0.2637982111631
"Q6ZMY3_IDR_990_1096",0.267037185453963
"Q6ZMY9_IDR_64_177",1
"Q6ZMZ0_IDR_1_114",0.484700591487867
"Q6ZMZ0_IDR_443_732",0.515299408512133
"Q6ZMZ3_IDR_890_926",1
"Q6ZN01_IDR_1_371",1
"Q6ZN04_IDR_1_60",0.335811287281739
"Q6ZN04_IDR_244_320",0.316601575369641
"Q6ZN19_IDR_1_87",1
"Q6ZN28_IDR_1_67",0.496743671559159
"Q6ZN28_IDR_99_135",0.503256328440841
"Q6ZN30_IDR_265_819",0.237855420153724
"Q6ZN30_IDR_52_83",0.261119671278784
"Q6ZN30_IDR_874_918",0.267457452282177
"Q6ZN30_IDR_966_1022",0.233567456285314
"Q6ZN32_IDR_147_215",0.506657001195142
"Q6ZN32_IDR_280_361",0.493342998804858
"Q6ZN44_IDR_357_427",1
"Q6ZN54_IDR_1_129",1
"Q6ZN57_IDR_1_103",1
"Q6ZN79_IDR_60_171",1
"Q6ZN84_IDR_174_345",1
"Q6ZNA4_IDR_1_830",0.483961661700357
"Q6ZNA4_IDR_892_938",0.516038338299643
"Q6ZNB6_IDR_1_126",1
"Q6ZNC4_IDR_1_386",1
"Q6ZNE5_IDR_404_434",0.482733716883801
"Q6ZNE5_IDR_436_471",0.517266283116199
"Q6ZNE9_IDR_177_409",1
"Q6ZNG0_IDR_64_169",1
"Q6ZNG2_IDR_131_187",0.259259773285622
"Q6ZNG2_IDR_1_41",0.255329567318238
"Q6ZNG2_IDR_239_339",0.239972519908059
"Q6ZNG2_IDR_47_99",0.245438139488081
"Q6ZNG9_IDR_445_492",1
"Q6ZNH5_IDR_1_189",1
"Q6ZQN5_IDR_188_296",0.490617443098433
"Q6ZQN5_IDR_48_80",0.509382556901567
"Q6ZQN7_IDR_1_85",0.477627535523502
"Q6ZQN7_IDR_694_724",0.522372464476498
"Q6ZQQ2_IDR_45_1576",1
"Q6ZQR2_IDR_1_111",0.352893765482196
"Q6ZQR2_IDR_182_219",0.321985358883027
"Q6ZQR2_IDR_221_271",0.325120875634776
"Q6ZQY2_IDR_1_50",1
"Q6ZR08_IDR_1_86",1
"Q6ZR62_IDR_1_55",0.502643894325515
"Q6ZR62_IDR_224_263",0.497356105674485
"Q6ZRC1_IDR_106_242",0.463665078431067
"Q6ZRC1_IDR_1_50",0.536334921568933
"Q6ZRF8_IDR_358_408",0.506069210313779
"Q6ZRF8_IDR_546_634",0.493930789686221
"Q6ZRH7_IDR_1121_1159",1
"Q6ZRI0_IDR_1475_2050",0.493294024228777
"Q6ZRI0_IDR_1_92",0.506705975771223
"Q6ZRI6_IDR_1_764",0.548458855008076
"Q6ZRI6_IDR_927_996",0.451541144991924
"Q6ZRI8_IDR_130_225",0.543250986814288
"Q6ZRI8_IDR_457_547",0.456749013185712
"Q6ZRK6_IDR_166_1079",1
"Q6ZRP0_IDR_1_53",0.467246060565633
"Q6ZRP0_IDR_169_262",0.532753939434367
"Q6ZRP7_IDR_1_50",0.536334862143153
"Q6ZRP7_IDR_566_698",0.463665137856847
"Q6ZRS2_IDR_1_92",0.166954917471165
"Q6ZRS2_IDR_224_600",0.146106587651483
"Q6ZS11_IDR_141_254",0.489706513554237
"Q6ZS11_IDR_533_566",0.510293486445763
"Q6ZS17_IDR_1_71",0.359827404429292
"Q6ZS17_IDR_325_790",0.314114076072671
"Q6ZS17_IDR_831_889",0.326058519498037
"Q6ZS27_IDR_1_156",1
"Q6ZS30_IDR_1279_1434",0.505137056535848
"Q6ZS30_IDR_1853_1883",0.494862943464152
"Q6ZS72_IDR_1_127",1
"Q6ZS81_IDR_1_38",0.246153951597339
"Q6ZS81_IDR_1833_1867",0.253438814669473
"Q6ZS81_IDR_2293_2369",0.250495572878741
"P46199_IDR_57_87",1
"P46527_IDR_1_33",0.529638465803193
"P46527_IDR_91_198",0.470361534196807
"P46531_IDR_1775_1838",0.322729502918459
"P46531_IDR_2120_2519",0.349576730341716
"P46531_IDR_2521_2555",0.327693766739825
"P46695_IDR_1_141",1
"P46721_IDR_627_670",1
"P46734_IDR_1_43",1
"P46776_IDR_1_38",1
"P46781_IDR_163_194",1
"P46783_IDR_95_165",1
"P46821_IDR_504_2352",1
"P46934_IDR_126_194",0.136558910689172
"P46934_IDR_1_33",0.146732216978811
"P47872_IDR_410_440",1
"P47897_IDR_190_225",1
"P47898_IDR_1_38",0.511340445504303
"P47898_IDR_232_274",0.488659554495697
"P47900_IDR_1_40",0.505658919863525
"P47900_IDR_340_373",0.494341080136475
"P47901_IDR_238_274",0.464537257810591
"P47901_IDR_359_424",0.535462742189409
"P47902_IDR_1_160",0.50640683931498
"P47902_IDR_205_265",0.49359316068502
"P47914_IDR_1_159",1
"P47928_IDR_115_161",0.514677657716334
"P47928_IDR_1_60",0.485322342283665
"P47972_IDR_87_216",1
"P47974_IDR_19_153",0.475661105673228
"P47974_IDR_219_482",0.524338894326772
"P47985_IDR_1_63",1
"P48023_IDR_27_141",1
"P48029_IDR_1_52",0.494181521171994
"P48378_IDR_275_334",0.491543840317487
"P48378_IDR_673_723",0.508456159682512
"P48380_IDR_1_31",0.335730740437284
"P48380_IDR_264_324",0.341349319848739
"P48380_IDR_658_749",0.322919939713977
"P48382_IDR_170_207",0.521656149182166
"P48382_IDR_233_616",0.478343850817834
"P48426_IDR_288_330",1
"P48431_IDR_1_317",1
"P48436_IDR_1_440",0.489141323868415
"P48436_IDR_457_497",0.510858676131585
"P48443_IDR_1_133",1
"P48444_IDR_159_268",1
"P48454_IDR_465_512",1
"P48544_IDR_1_48",0.517285233443033
"P48544_IDR_373_419",0.482714766556967
"P48546_IDR_413_466",1
"P48547_IDR_451_511",1
"P48549_IDR_1_43",0.47627685030304
"P48549_IDR_367_501",0.52372314969696
"P48736_IDR_1_33",1
"P48742_IDR_306_389",1
"P48751_IDR_1_316",0.319251406568891
"P48751_IDR_428_501",0.349256505688712
"P48751_IDR_630_673",0.331492087742397
"P48764_IDR_1_38",0.584196804980979
"P48764_IDR_549_834",0.415803195019021
"P48775_IDR_1_37",1
"P48788_IDR_141_182",1
"P48995_IDR_1_38",1
"P49006_IDR_1_195",1
"P49019_IDR_314_381",1
"P49023_IDR_1_347",1
"P49069_IDR_1_181",1
"P49116_IDR_180_353",1
"P49137_IDR_1_53",0.499911482423853
"P49137_IDR_367_400",0.500088517576147
"P49146_IDR_1_42",0.508348574874045
"P49448_IDR_1_61",1
"P49450_IDR_1_44",1
"P49454_IDR_1065_1791",0.196086660372045
"P49454_IDR_1_306",0.195034398486729
"P49454_IDR_1834_1885",0.203169939750579
"P49454_IDR_2788_3114",0.198292694383893
"P49454_IDR_606_846",0.207416307006755
"P49585_IDR_1_56",0.494391776330765
"P49585_IDR_303_367",0.505608223669235
"P49591_IDR_476_514",1
"P49593_IDR_421_454",1
"P49619_IDR_80_154",1
"P49640_IDR_1_186",0.482330361395435
"P49640_IDR_355_407",0.517669638604565
