"","GO0030545_signaling_receptor_regulator_activity"
"P33032_IDR_1_32",1
"P33151_IDR_1_43",0.547138375330999
"P33151_IDR_666_700",0.452861624669001
"P33176_IDR_370_438",0.473619232711154
"P33176_IDR_886_963",0.526380767288846
"P33240_IDR_194_534",1
"P33241_IDR_1_221",0.477362918117895
"P33241_IDR_240_315",0.522637081882105
"P33316_IDR_1_109",1
"P33402_IDR_1_83",1
"P33527_IDR_269_306",0.50961429147011
"P33527_IDR_872_952",0.49038570852989
"P33778_IDR_1_35",1
"P33897_IDR_1_64",1
"P33908_IDR_1_189",1
"P33981_IDR_197_512",1
"P33991_IDR_1_146",1
"P34741_IDR_1_201",1
"P34969_IDR_1_73",0.346159324349348
"P34969_IDR_272_319",0.315892831754044
"P34969_IDR_408_479",0.337947843896608
"P34972_IDR_322_360",1
"P34981_IDR_224_260",0.480308842233216
"P34981_IDR_338_398",0.519691157766785
"P34995_IDR_1_38",0.317867553861158
"P34995_IDR_236_321",0.364729467290409
"P34995_IDR_371_402",0.317402978848433
"P34998_IDR_414_444",1
"P35052_IDR_402_443",0.428419181574176
"P35052_IDR_472_558",0.571580818425824
"P35070_IDR_143_178",0.498068423249307
"P35070_IDR_32_65",0.501931576750693
"P35125_IDR_1142_1306",0.471801277454187
"P35125_IDR_484_535",0.528198722545813
"P35212_IDR_109_141",0.501572115825615
"P35212_IDR_242_333",0.498427884174385
"P35221_IDR_635_673",0.491955155733492
"P35221_IDR_863_897",0.508044844266508
"P35222_IDR_1_64",0.506017150458868
"P35222_IDR_74_121",0.493982849541133
"P35226_IDR_232_326",1
"P35227_IDR_234_344",1
"P35228_IDR_13_79",1
"P35236_IDR_1_43",1
"P35240_IDR_443_528",1
"P35321_IDR_1_89",1
"P35325_IDR_1_72",1
"P35346_IDR_1_36",0.518882925480537
"P35346_IDR_324_364",0.481117074519463
"P35348_IDR_217_263",0.531909734957806
"P35348_IDR_350_423",0.468090265042194
"P35367_IDR_224_410",1
"P35368_IDR_1_39",0.240059595954712
"P35368_IDR_238_285",0.271945306770376
"P35368_IDR_369_478",0.239644800966337
"P35368_IDR_480_520",0.248350296308575
"P35372_IDR_1_64",0.503445976343355
"P35372_IDR_358_400",0.496554023656645
"P35398_IDR_119_238",0.502301940434766
"P35398_IDR_1_65",0.497698059565234
"P35408_IDR_220_272",0.509211053672465
"P35408_IDR_353_468",0.490788946327535
"P35414_IDR_328_380",1
"P35568_IDR_1152_1224",0.265201757409144
"P35579_IDR_1899_1960",1
"P35580_IDR_1906_1976",1
"P35590_IDR_788_828",1
"P35606_IDR_826_906",1
"P35610_IDR_1_42",0.486306108352112
"P35610_IDR_84_118",0.513693891647888
"P35611_IDR_1_37",0.25720598343069
"P35611_IDR_388_420",0.260179081020904
"P35611_IDR_422_574",0.259359781326044
"P35611_IDR_581_737",0.223255154222362
"P35613_IDR_349_385",1
"P35637_IDR_1_283",0.470685674685897
"P35637_IDR_373_526",0.529314325314103
"P35638_IDR_33_126",1
"P35658_IDR_408_699",0.231645969898521
"P35658_IDR_733_775",0.271824190252695
"P35659_IDR_1_76",0.518155788078071
"P35658_IDR_784_819",0.272003868930541
"P35658_IDR_886_2090",0.224525970918243
"P35869_IDR_1_36",0.319173508044394
"P35869_IDR_385_758",0.354264337156273
"P35869_IDR_805_848",0.326562154799332
"P35900_IDR_1_31",1
"P35908_IDR_1_110",0.509403889408445
"P35908_IDR_507_629",0.490596110591555
"P35913_IDR_819_854",1
"P35916_IDR_1177_1328",0.464637574027953
"P35916_IDR_962_1004",0.535362425972047
"P35968_IDR_1169_1304",0.503574990961334
"P35968_IDR_941_995",0.496425009038666
"P36021_IDR_1_90",0.477252883327689
"P36021_IDR_505_539",0.522747116672311
"P36269_IDR_1_34",1
"P36382_IDR_240_358",1
"P36383_IDR_104_166",0.505978402020248
"P36383_IDR_298_396",0.494021597979752
"P36507_IDR_1_41",0.538909826966128
"P36507_IDR_282_313",0.461090173033872
"P36508_IDR_365_422",1
"P37231_IDR_1_135",0.467989813513057
"P37231_IDR_187_251",0.532010186486943
"P37275_IDR_1_961",0.521410978362152
"P37275_IDR_964_1124",0.478589021637848
"P37288_IDR_1_45",0.330356295703495
"P37288_IDR_249_285",0.3347157826348
"P37288_IDR_369_418",0.334927921661705
"P37840_IDR_1_140",1
"P38159_IDR_82_391",1
"P38398_IDR_100_179",0.530594680391347
"P38398_IDR_184_1646",0.469405319608653
"P38432_IDR_99_447",1
"P38435_IDR_727_758",1
"P38570_IDR_158_198",1
"P38646_IDR_1_42",1
"P38935_IDR_649_725",0.492188206322892
"P38935_IDR_783_879",0.507811793677108
"P38936_IDR_81_164",1
"P39023_IDR_1_31",1
"P39059_IDR_1_36",0.612934101635427
"P40189_IDR_698_887",1
"P40197_IDR_474_505",1
"P40198_IDR_195_225",1
"P40200_IDR_384_446",0.49292047694512
"P40200_IDR_448_481",0.50707952305488
"P40222_IDR_1_172",0.487152929212115
"P40222_IDR_486_546",0.512847070787885
"P40225_IDR_174_353",1
"P40238_IDR_201_231",1
"P40305_IDR_1_50",1
"P40337_IDR_1_59",1
"P40424_IDR_1_80",0.332440214553648
"P40424_IDR_259_430",0.325346632392234
"P40424_IDR_85_148",0.342213153054119
"P40425_IDR_1_89",0.342864069650112
"P40425_IDR_289_430",0.322072788442316
"P40425_IDR_96_159",0.335063141907572
"P40426_IDR_1_45",0.337716510654026
"P40426_IDR_295_434",0.320492459919724
"P40426_IDR_90_151",0.34179102942625
"P41146_IDR_339_370",1
"P41161_IDR_1_290",1
"P41162_IDR_131_496",1
"P41180_IDR_877_961",0.483618602143715
"P41180_IDR_983_1061",0.516381397856285
"P41181_IDR_240_271",1
"P41182_IDR_130_516",1
"P41212_IDR_137_234",0.327096162069784
"P41212_IDR_1_48",0.330811324248356
"P41212_IDR_272_329",0.34209251368186
"P41214_IDR_181_258",1
"P41218_IDR_88_205",1
"P41219_IDR_1_86",1
"P41220_IDR_1_34",1
"P41221_IDR_1_34",1
"P41225_IDR_1_446",1
"P41227_IDR_160_235",1
"P41229_IDR_1316_1418",0.349785741267963
"P41229_IDR_1427_1560",0.320905269580537
"P41229_IDR_174_319",0.3293089891515
"P41231_IDR_320_377",1
"P41235_IDR_133_179",0.359347284011094
"P41235_IDR_1_54",0.32902654806043
"P41235_IDR_378_474",0.311626167928476
"P41236_IDR_1_205",1
"P42126_IDR_1_41",1
"P42127_IDR_20_99",1
"P42166_IDR_1_38",0.536530991006651
"P42166_IDR_48_454",0.463469008993349
"P42226_IDR_653_745",1
"P42229_IDR_708_794",1
"P42261_IDR_858_906",1
"P42263_IDR_855_886",1
"P42285_IDR_1_97",1
"P42345_IDR_1809_1868",0.486932425626296
"P42345_IDR_2434_2486",0.513067574373704
"P42566_IDR_298_896",1
"P42568_IDR_139_498",1
"P42574_IDR_1_34",1
"P42575_IDR_123_169",1
"P42658_IDR_1_127",1
"P42679_IDR_1_44",1
"P42680_IDR_148_180",1
"P42681_IDR_22_79",1
"P42684_IDR_1_106",0.528325820819806
"P42684_IDR_549_1081",0.471674179180194
"P42695_IDR_1267_1412",0.531680717473346
"P42695_IDR_154_200",0.468319282526654
"P43003_IDR_1_35",0.527956463466316
"P43003_IDR_505_542",0.472043536533684
"P43004_IDR_1_32",0.501812497486035
"P43004_IDR_505_536",0.498187502513966
"P43005_IDR_473_507",1
"P43007_IDR_485_532",1
"P43088_IDR_326_359",1
"P43115_IDR_1_51",1
"P43119_IDR_216_248",0.536207953767105
"P43119_IDR_313_385",0.463792046232895
"P43121_IDR_524_559",0.495411603708525
"P43121_IDR_588_646",0.504588396291475
"P43363_IDR_1_128",1
"P43364_IDR_1_216",1
"P43365_IDR_1_103",1
"P43366_IDR_1_104",0.477295388258508
"P43366_IDR_316_347",0.522704611741492
"P43403_IDR_258_314",1
"P43405_IDR_297_346",1
"P43487_IDR_167_201",1
"P43489_IDR_129_165",0.426515265312335
"P43489_IDR_167_277",0.573484734687665
"P43629_IDR_365_397",1
"P43630_IDR_362_455",1
"P43657_IDR_305_344",1
"P43681_IDR_365_557",1
"P43686_IDR_1_33",1
"P43694_IDR_1_210",0.488423401951436
"P43694_IDR_305_423",0.511576598048564
"P43699_IDR_1_207",0.516396330254584
"P43699_IDR_213_358",0.483603669745416
"P45378_IDR_1_191",1
"P46093_IDR_309_362",1
"P46095_IDR_1_66",1
"P46098_IDR_360_410",1
"P46108_IDR_196_229",1
"P46109_IDR_186_224",1
"Q6UB99_IDR_1_2435",1
"Q6UE05_IDR_227_265",1
"Q6ULP2_IDR_1_739",0.478872771482436
"Q6ULP2_IDR_741_893",0.521127228517564
"Q6UQ28_IDR_149_180",1
"Q6UUV7_IDR_1_549",1
"Q6UUV9_IDR_1_600",1
"Q6UVJ0_IDR_448_657",1
"Q6UVK1_IDR_2181_2305",1
"Q6UVM3_IDR_566_669",0.507304356868792
"Q6UVM3_IDR_981_1044",0.492695643131208
"Q6UVW9_IDR_1_50",1
"Q6UW15_IDR_1_32",1
"Q6UW49_IDR_137_210",0.479814741860347
"Q6UW49_IDR_50_119",0.520185258139653
"Q6UW88_IDR_1_51",1
"Q6UWP7_IDR_1_53",1
"Q6UWP8_IDR_1_570",1
"Q6UWS5_IDR_27_81",1
"Q6UWT2_IDR_35_76",1
"Q6UWV2_IDR_181_215",1
"Q6UWV7_IDR_94_154",1
"Q6UWW9_IDR_104_135",1
"Q6UWX4_IDR_1_32",0.567051889910247
"Q6UWX4_IDR_603_724",0.432948110089753
"Q6UWZ7_IDR_256_298",0.510122795209697
"Q6UWZ7_IDR_300_409",0.489877204790303
"Q6UX04_IDR_178_379",1
"Q6UX06_IDR_1_65",1
"Q6UX07_IDR_314_377",1
"Q6UX15_IDR_1_31",1
"Q6UX27_IDR_160_202",1
"Q6UX34_IDR_1_87",1
"Q6UX39_IDR_1_209",1
"Q6UX41_IDR_467_500",1
"Q6UX46_IDR_51_84",1
"Q6UX68_IDR_330_397",0.330492196907027
"Q6UX68_IDR_416_541",0.328574738271614
"Q6UX68_IDR_547_658",0.340933064821359
"Q6UX71_IDR_369_457",0.493426110339279
"Q6UX71_IDR_67_106",0.506573889660721
"Q6UX72_IDR_29_75",1
"Q6UXA7_IDR_22_197",1
"Q6UXB0_IDR_139_366",0.47046509858243
"Q6UXB0_IDR_45_132",0.52953490141757
"Q6UXB2_IDR_1_41",0.518700737975042
"Q6UXI9_IDR_298_379",1
"Q6UXK2_IDR_378_478",0.49790512925965
"Q6UXK2_IDR_623_732",0.502094870740349
"Q6UXM1_IDR_835_1119",1
"Q6UXN2_IDR_134_200",1
"Q6UXN8_IDR_15_66",1
"Q6UXT8_IDR_21_59",1
"Q6UXT9_IDR_1_63",0.587332912597645
"Q6UXT9_IDR_426_468",0.412667087402355
"Q6UXU4_IDR_277_308",0.500367766557512
"Q6UXU4_IDR_37_80",0.499632233442488
"Q6UXU6_IDR_49_159",1
"Q6UXV4_IDR_1_31",0.523862353442803
"Q6UXV4_IDR_185_268",0.476137646557197
"Q6UXX5_IDR_615_669",0.320813806520689
"Q6UXX5_IDR_671_931",0.336799531802945
"Q6UXX5_IDR_946_981",0.342386661676366
"Q6UXX9_IDR_199_243",1
"Q6UXY1_IDR_222_340",0.500308050073658
"Q6UXY8_IDR_1_369",0.446619542886031
"Q6VN20_IDR_345_504",0.473453599076529
"Q6VUC0_IDR_1_57",0.497116601218576
"Q6VUC0_IDR_68_206",0.502883398781424
"Q6VY07_IDR_1_95",0.266534729464274
"Q6VY07_IDR_259_335",0.23022883103469
"Q6VY07_IDR_345_542",0.247067326645667
"Q6VY07_IDR_761_813",0.256169112855368
"Q6W0C5_IDR_1_57",0.474126109719566
"Q6W0C5_IDR_77_130",0.525873890280434
"Q6W2J9_IDR_1_1456",1
"Q6W3E5_IDR_493_623",1
"Q6W4X9_IDR_1224_2285",0.47207101491822
"Q6W4X9_IDR_2295_2343",0.52792898508178
"Q6W5P4_IDR_1_39",1
"Q6WKZ4_IDR_155_1218",1
"Q6WRI0_IDR_667_744",0.334599091243442
"Q6WRI0_IDR_861_916",0.3338261230085
"Q6WRI0_IDR_935_1398",0.331574785748058
"Q6X4T0_IDR_1_34",0.503086303220956
"Q6X4T0_IDR_60_127",0.496913696779044
"Q6Y2X3_IDR_654_702",0.476927765432139
"Q6Y7W6_IDR_1047_1119",0.239092983384662
"Q6Y7W6_IDR_1197_1269",0.253391927767902
"Q6Y7W6_IDR_595_1045",0.266675013681267
"Q6Y7W6_IDR_86_524",0.240840075166168
"Q6YBV0_IDR_1_56",1
"Q6YI46_IDR_1_128",0.514805707801292
"Q6YI46_IDR_348_380",0.485194292198708
"Q6YP21_IDR_1_41",1
"Q6ZMB0_IDR_1_79",1
"Q6ZMB5_IDR_1_43",1
"Q6ZMC9_IDR_291_328",1
"Q6ZMD2_IDR_1_38",1
"Q6ZMG9_IDR_334_384",1
"Q6ZMH5_IDR_1_32",0.446474485803906
"Q6ZMH5_IDR_308_379",0.270432386807001
"Q6ZMH5_IDR_70_153",0.283093127389093
"Q6ZMI0_IDR_149_263",0.194501457111384
"Q6ZMI0_IDR_30_112",0.190057938890672
"Q6ZMI0_IDR_446_700",0.207220232793398
"Q6ZMT4_IDR_479_941",0.470806093491766
"Q6ZMT9_IDR_1_164",1
"Q6ZMV5_IDR_653_832",1
"Q6ZMV9_IDR_380_423",0.341738697483899
"Q6ZMV9_IDR_433_556",0.32691871632001
"Q6ZMV9_IDR_692_782",0.331342586196091
"Q6ZMW2_IDR_61_270",1
"Q6ZMW3_IDR_1277_1355",0.484152573424989
"Q6ZMW3_IDR_607_671",0.515847426575011
"Q6ZMY3_IDR_1178_1216",0.23688010405993
"Q6ZMY3_IDR_1_605",0.231250367333086
"Q6ZMY3_IDR_700_859",0.265508597696327
"Q6ZMY3_IDR_990_1096",0.266360930910657
"Q6ZMY9_IDR_64_177",1
"Q6ZMZ0_IDR_1_114",0.48739528083556
"Q6ZMZ0_IDR_443_732",0.51260471916444
"Q6ZMZ3_IDR_890_926",1
"Q6ZN01_IDR_1_371",1
"Q6ZN04_IDR_1_60",0.337670439732452
"Q6ZN04_IDR_244_320",0.316366283602994
"Q6ZN19_IDR_1_87",1
"Q6ZN28_IDR_1_67",0.495957561001649
"Q6ZN28_IDR_99_135",0.504042438998351
"Q6ZN30_IDR_265_819",0.236191436370115
"Q6ZN30_IDR_52_83",0.259179541247581
"Q6ZN30_IDR_874_918",0.269095123806518
"Q6ZN30_IDR_966_1022",0.235533898575787
"Q6ZN32_IDR_147_215",0.510273902836657
"Q6ZN32_IDR_280_361",0.489726097163343
"Q6ZN44_IDR_357_427",1
"Q6ZN54_IDR_1_129",1
"Q6ZN57_IDR_1_103",1
"Q6ZN79_IDR_60_171",1
"Q6ZN84_IDR_174_345",1
"Q6ZNA4_IDR_1_830",0.489832370272217
"Q6ZNA4_IDR_892_938",0.510167629727783
"Q6ZNB6_IDR_1_126",1
"Q6ZNC4_IDR_1_386",1
"Q6ZNE5_IDR_404_434",0.485213191758654
"Q6ZNE5_IDR_436_471",0.514786808241346
"Q6ZNE9_IDR_177_409",1
"Q6ZNG0_IDR_64_169",1
"Q6ZNG2_IDR_131_187",0.261374102827614
"Q6ZNG2_IDR_1_41",0.25508704135926
"Q6ZNG2_IDR_239_339",0.238597981147802
"Q6ZNG2_IDR_47_99",0.244940874665323
"Q6ZNG9_IDR_445_492",1
"Q6ZNH5_IDR_1_189",1
"Q6ZQN5_IDR_188_296",0.487554608862166
"Q6ZQN5_IDR_48_80",0.512445391137834
"Q6ZQN7_IDR_1_85",0.478004695280892
"Q6ZQN7_IDR_694_724",0.521995304719108
"Q6ZQQ2_IDR_45_1576",1
"Q6ZQR2_IDR_1_111",0.354042253172567
"Q6ZQR2_IDR_182_219",0.318804811067431
"Q6ZQR2_IDR_221_271",0.327152935760002
"Q6ZQY2_IDR_1_50",1
"Q6ZR08_IDR_1_86",1
"Q6ZR62_IDR_1_55",0.503137335795798
"Q6ZR62_IDR_224_263",0.496862664204202
"Q6ZRC1_IDR_106_242",0.463436256176148
"Q6ZRC1_IDR_1_50",0.536563743823852
"Q6ZRF8_IDR_358_408",0.504052762829143
"Q6ZRF8_IDR_546_634",0.495947237170857
"Q6ZRH7_IDR_1121_1159",1
"Q6ZRI0_IDR_1475_2050",0.487417224919446
"Q6ZRI0_IDR_1_92",0.512582775080554
"Q6ZRI6_IDR_1_764",0.55356593574371
"Q6ZRI6_IDR_927_996",0.44643406425629
"Q6ZRI8_IDR_130_225",0.538956367173617
"Q6ZRI8_IDR_457_547",0.461043632826383
"Q6ZRK6_IDR_166_1079",1
"Q6ZRP0_IDR_1_53",0.467834237187864
"Q6ZRP0_IDR_169_262",0.532165762812136
"Q6ZRP7_IDR_1_50",0.52266987126584
"Q6ZRP7_IDR_566_698",0.47733012873416
"Q6ZRS2_IDR_1_92",0.16638721234467
"Q6ZRS2_IDR_224_600",0.145228177667168
"Q6ZS11_IDR_141_254",0.491177954599
"Q6ZS11_IDR_533_566",0.508822045401
"Q6ZS17_IDR_1_71",0.357821891496464
"Q6ZS17_IDR_325_790",0.316340323916162
"Q6ZS17_IDR_831_889",0.325837784587374
"Q6ZS27_IDR_1_156",1
"Q6ZS30_IDR_1279_1434",0.501019029045721
"Q6ZS30_IDR_1853_1883",0.498980970954278
"Q6ZS72_IDR_1_127",1
"Q6ZS81_IDR_1_38",0.24624614291026
"Q6ZS81_IDR_1833_1867",0.253800501603312
"Q6ZS81_IDR_2293_2369",0.250970844215588
"P46199_IDR_57_87",1
"P46527_IDR_1_33",0.530804607930709
"P46527_IDR_91_198",0.469195392069291
"P46531_IDR_1775_1838",0.323615012736366
"P46531_IDR_2120_2519",0.351866173432018
"P46531_IDR_2521_2555",0.324518813831616
"P46695_IDR_1_141",1
"P46721_IDR_627_670",1
"P46734_IDR_1_43",1
"P46776_IDR_1_38",1
"P46781_IDR_163_194",1
"P46783_IDR_95_165",1
"P46821_IDR_504_2352",1
"P46934_IDR_126_194",0.135899018804332
"P46934_IDR_1_33",0.147425753997932
"P47872_IDR_410_440",1
"P47897_IDR_190_225",1
"P47898_IDR_1_38",0.51330750938954
"P47898_IDR_232_274",0.48669249061046
"P47900_IDR_1_40",0.506134856774111
"P47900_IDR_340_373",0.493865143225889
"P47901_IDR_238_274",0.46528629369323
"P47901_IDR_359_424",0.53471370630677
"P47902_IDR_1_160",0.504633749731564
"P47902_IDR_205_265",0.495366250268436
"P47914_IDR_1_159",1
"P47928_IDR_115_161",0.515643711885452
"P47928_IDR_1_60",0.484356288114548
"P47972_IDR_87_216",1
"P47974_IDR_19_153",0.472035007822288
"P47974_IDR_219_482",0.527964992177712
"P47985_IDR_1_63",1
"P48023_IDR_27_141",1
"P48029_IDR_1_52",0.49547446673033
"P48378_IDR_275_334",0.49117668018912
"P48378_IDR_673_723",0.50882331981088
"P48380_IDR_1_31",0.333985981280543
"P48380_IDR_264_324",0.341381835688252
"P48380_IDR_658_749",0.324632183031206
"P48382_IDR_170_207",0.527613631298453
"P48382_IDR_233_616",0.472386368701548
"P48426_IDR_288_330",1
"P48431_IDR_1_317",1
"P48436_IDR_1_440",0.490181773593801
"P48436_IDR_457_497",0.509818226406199
"P48443_IDR_1_133",1
"P48444_IDR_159_268",1
"P48454_IDR_465_512",1
"P48544_IDR_1_48",0.521163542921243
"P48544_IDR_373_419",0.478836457078757
"P48546_IDR_413_466",1
"P48547_IDR_451_511",1
"P48549_IDR_1_43",0.474650201126441
"P48549_IDR_367_501",0.525349798873559
"P48736_IDR_1_33",1
"P48742_IDR_306_389",1
"P48751_IDR_1_316",0.32048656637586
"P48751_IDR_428_501",0.353021575366913
"P48751_IDR_630_673",0.326491858257227
"P48764_IDR_1_38",0.589926416945955
"P48764_IDR_549_834",0.410073583054045
"P48775_IDR_1_37",1
"P48788_IDR_141_182",1
"P48995_IDR_1_38",1
"P49006_IDR_1_195",1
"P49019_IDR_314_381",1
"P49023_IDR_1_347",1
"P49069_IDR_1_181",1
"P49116_IDR_180_353",1
"P49137_IDR_1_53",0.500594498671888
"P49137_IDR_367_400",0.499405501328112
"P49146_IDR_1_42",0.511737697585305
"P49448_IDR_1_61",1
"P49450_IDR_1_44",1
"P49454_IDR_1065_1791",0.202588404905624
"P49454_IDR_1_306",0.193977804810191
"P49454_IDR_1834_1885",0.201504966925088
"P49454_IDR_2788_3114",0.196283766614836
"P49454_IDR_606_846",0.20564505674426
"P49585_IDR_1_56",0.499461869628658
"P49585_IDR_303_367",0.500538130371342
"P49591_IDR_476_514",1
"P49593_IDR_421_454",1
"P49619_IDR_80_154",1
"P49640_IDR_1_186",0.481680948682432
"P49640_IDR_355_407",0.518319051317568
"P49641_IDR_1_41",1
"P49643_IDR_458_509",1
"P49674_IDR_297_416",1
"P49683_IDR_1_49",1
"P49685_IDR_322_360",1
"P49711_IDR_1_524",0.521989665809618
"P49771_IDR_163_235",1
"P49788_IDR_1_53",1
"P49790_IDR_1_58",0.527294436164403
"P49790_IDR_60_1475",0.472705563835598
"P49792_IDR_1136_1167",0.121509244047271
"P49792_IDR_1308_1344",0.126344626383437
"P49792_IDR_1806_1853",0.126785678505751
"P49792_IDR_2152_2306",0.127594211598449
"P49792_IDR_2445_2629",0.122015348402331
"P49792_IDR_2741_2836",0.123942963824386
"P49792_IDR_751_860",0.126505946093099
"P49792_IDR_978_1134",0.125301981145275
"P49795_IDR_1_76",1
"P49796_IDR_1002_1059",0.377134222187299
"P49796_IDR_381_420",0.33685635703944
"P49796_IDR_670_999",0.286009420773261
"P49802_IDR_205_252",0.480552298205967
"P49802_IDR_452_495",0.519447701794033
"P49810_IDR_1_103",1
"P49815_IDR_922_978",0.209407265107424
"P50747_IDR_25_157",1
"P50749_IDR_73_173",1
"P50750_IDR_322_372",1
"P50851_IDR_1_34",0.252145555954563
"P50851_IDR_1462_1535",0.262474594907624
"P50851_IDR_1548_1804",0.258083337858326
"P50851_IDR_930_1300",0.227296511279487
"P50914_IDR_129_215",1
"P50993_IDR_1_32",1
"P50995_IDR_1_189",1
"P51531_IDR_1332_1404",0.263791681969974
"P51531_IDR_1_334",0.243554003720552
"P51531_IDR_1509_1590",0.244040251322108
"P51531_IDR_510_697",0.248614062987366
"P51532_IDR_1254_1299",0.172242053111814
"P51532_IDR_1352_1454",0.17713170934204
"P51532_IDR_1_355",0.155038365744643
"P51532_IDR_1567_1647",0.155523879514577
"P51532_IDR_526_642",0.189490372005194
"P51532_IDR_645_699",0.150573620281733
"P51787_IDR_400_502",0.336061388284778
"P51787_IDR_619_676",0.335790510197609
"P51788_IDR_32_63",0.350745453980773
"P51788_IDR_644_772",0.309049686493445
"P51788_IDR_852_898",0.340204859525781
"P51790_IDR_1_76",1
"P51797_IDR_1_41",1
"P51798_IDR_1_91",1
"P51810_IDR_319_379",1
"P51811_IDR_401_444",1
"P51812_IDR_1_44",1
"P51813_IDR_152_207",1
"P51815_IDR_1_42",0.489020866524086
"P52292_IDR_18_72",1
"P52294_IDR_1_80",1
"P52298_IDR_126_156",1
"P52429_IDR_1_52",1
"P52564_IDR_1_32",1
"P52569_IDR_437_480",0.529588659369009
"P52569_IDR_607_658",0.470411340630991
"P52594_IDR_130_562",1
"P52597_IDR_365_401",1
"P52630_IDR_702_790",1
"P52655_IDR_58_331",1
"P52701_IDR_1_86",0.52348506863686
"P52848_IDR_1_80",1
"P52849_IDR_1_35",0.555904328549378
"P52849_IDR_41_82",0.444095671450622
"P52926_IDR_1_109",1
"P52943_IDR_81_122",1
"P52945_IDR_1_189",0.516636730205502
"P52945_IDR_198_283",0.483363269794498
"P52948_IDR_1_350",0.304850672016581
"P52948_IDR_370_728",0.374056504857778
"P52951_IDR_1_251",1
"P52948_IDR_888_1105",0.321092823125641
"P53804_IDR_1179_1290",0.164050178758667
"P53804_IDR_1342_1458",0.159194602817238
"P53804_IDR_1731_1839",0.163029195057518
"P53804_IDR_1899_1951",0.164557085843741
"P53804_IDR_392_480",0.174282473125906
"P53804_IDR_745_808",0.174886464396931
"P53805_IDR_1_58",1
"P53814_IDR_1_797",1
"P53985_IDR_201_242",0.507800017201908
"P53985_IDR_446_500",0.492199982798092
"P53992_IDR_1_323",1
"P53999_IDR_1_60",1
"P54098_IDR_1_67",0.517684136668461
"P54098_IDR_498_533",0.482315863331539
"P54105_IDR_138_237",1
"P54132_IDR_1290_1417",0.498651102069661
"P54132_IDR_1_642",0.501348897930339
"P54198_IDR_399_447",0.518838673320358
"P54198_IDR_470_664",0.481161326679642
"P54219_IDR_89_133",0.514547701752126
"P54646_IDR_338_399",0.505874324809112
"P54646_IDR_475_533",0.494125675190889
"P54707_IDR_1_46",1
"P54725_IDR_80_159",1
"P54727_IDR_231_273",0.511680192281691
"P54727_IDR_78_180",0.488319807718309
"P54750_IDR_435_494",1
"P54756_IDR_1_35",1
"P54821_IDR_1_245",1
"P54826_IDR_1_42",0.568792058726207
"P54826_IDR_247_328",0.431207941273793
"P54829_IDR_132_162",0.541695502151549
"P54829_IDR_1_91",0.458304497848451
"P54840_IDR_623_703",1
"P54845_IDR_1_136",1
"P54868_IDR_1_43",1
"P55001_IDR_1_100",1
"P55010_IDR_147_229",0.507810029312595
"P55010_IDR_387_425",0.492189970687405
"P55011_IDR_1_204",0.485631836481529
"P55196_IDR_1106_1824",0.306138847459989
"P55196_IDR_139_203",0.340397336796496
"P55196_IDR_543_595",0.353463815743515
"P55201_IDR_49_87",0.201837161254334
"P55197_IDR_199_1035",1
"P55198_IDR_180_1093",1
"P55201_IDR_122_173",0.190812374829416
"P55201_IDR_453_507",0.192040846144908
"P55201_IDR_752_788",0.216809306046549
"P55201_IDR_795_1073",0.198500311724793
"P55209_IDR_131_163",0.330463099395392
"P55209_IDR_1_35",0.333902993073695
"P55209_IDR_348_391",0.335633907530913
"P55210_IDR_1_56",1
"P55211_IDR_95_147",1
"P55212_IDR_1_33",1
"P55265_IDR_1_125",0.290400980663781
"P55265_IDR_204_292",0.23625010742976
"P55265_IDR_359_453",0.238183249283946
"P55265_IDR_576_607",0.235165662622513
"P55899_IDR_325_365",1
"P56159_IDR_348_414",0.413879672185125
"P56159_IDR_416_465",0.586120327814875
"P56177_IDR_1_255",1
"P56178_IDR_1_155",0.471041432124891
"P56178_IDR_158_280",0.528958567875109
"P56180_IDR_1_76",1
"P56181_IDR_1_108",1
"P56182_IDR_233_292",0.469547084627648
"P56182_IDR_343_461",0.530452915372352
"P56211_IDR_1_112",1
"P56270_IDR_1_336",0.477444649358706
"P56270_IDR_427_477",0.522555350641294
"P56373_IDR_363_397",1
"P56524_IDR_1046_1084",0.423772084132459
"P56524_IDR_1_652",0.576227915867541
"P56645_IDR_1_49",0.345445577038868
"P56545_IDR_398_445",1
"P56645_IDR_416_785",0.326684585457154
"P56645_IDR_875_1095",0.327869837503978
"P56945_IDR_51_489",0.488956445836144
"P56945_IDR_600_739",0.511043554163856
"P56962_IDR_206_238",0.326988162389013
"P56962_IDR_258_302",0.350077592094181
"P56962_IDR_28_169",0.322934245516806
"P56975_IDR_118_288",0.24404290626402
"P56975_IDR_1_48",0.245292998609916
"P56975_IDR_312_360",0.269536738982065
"P56975_IDR_387_621",0.241127356143999
"P57052_IDR_87_281",1
"P57053_IDR_1_36",1
"P57054_IDR_1_31",1
"P57055_IDR_115_190",0.483129099924298
"P57055_IDR_1_35",0.516870900075702
"P57057_IDR_251_314",1
"P57058_IDR_1_38",0.504567497456526
"P57058_IDR_390_698",0.495432502543474
"P57059_IDR_350_755",1
"P57073_IDR_1_446",1
"P57077_IDR_1_131",1
"P57768_IDR_1_102",0.473390933509825
"P57768_IDR_247_331",0.526609066490175
"P57771_IDR_1_42",1
"P57773_IDR_112_144",0.550431634481291
"P57773_IDR_245_515",0.44956836551871
