"","GO0005681_spliceosomal_complex"
"Q01851_IDR_1_263",1
"Q01860_IDR_1_137",1
"Q01892_IDR_1_166",1
"Q01954_IDR_187_374",0.489315096181995
"Q01954_IDR_377_925",0.510684903818005
"Q01955_IDR_1_1423",1
"Q01959_IDR_1_59",1
"Q01968_IDR_136_209",1
"Q01970_IDR_1194_1234",0.292573746054806
"Q01970_IDR_468_582",0.347641695415923
"Q01970_IDR_866_1111",0.359784558529271
"Q01973_IDR_1_44",0.318131940402399
"Q01973_IDR_428_464",0.365698449720345
"Q01973_IDR_751_937",0.316169609877256
"Q01974_IDR_429_462",0.529479898391775
"Q01974_IDR_752_943",0.470520101608225
"Q02040_IDR_270_378",0.43615351003118
"Q02040_IDR_381_695",0.56384648996882
"Q02078_IDR_72_507",1
"Q02080_IDR_89_365",1
"Q02297_IDR_269_640",0.31655887880663
"Q02318_IDR_1_53",1
"Q02363_IDR_1_32",0.52489858514847
"Q02363_IDR_84_134",0.47510141485153
"Q02383_IDR_1_582",1
"Q02386_IDR_52_163",1
"Q02388_IDR_1168_2789",1
"Q02410_IDR_1_439",0.621547064222202
"Q02410_IDR_481_511",0.378452935777798
"Q02413_IDR_772_805",0.51781583156838
"Q02413_IDR_959_1049",0.48218416843162
"Q02446_IDR_1_55",0.145923849662067
"Q02446_IDR_211_253",0.140368389763695
"Q02446_IDR_275_456",0.136752183408511
"Q02446_IDR_476_515",0.142945897763962
"Q02446_IDR_57_151",0.137355464369226
"Q02446_IDR_587_618",0.151295182274408
"Q02446_IDR_729_759",0.14535903275813
"Q02447_IDR_1_108",0.515290331142269
"Q02447_IDR_274_443",0.484709668857731
"Q02818_IDR_356_461",0.531781932878048
"Q02833_IDR_209_373",0.479683157984865
"Q02833_IDR_90_200",0.520316842015135
"Q02878_IDR_1_139",1
"Q02880_IDR_1206_1626",0.548734977202833
"Q02880_IDR_1_52",0.451265022797167
"Q02930_IDR_1_382",0.493265063965349
"Q02930_IDR_440_508",0.506734936034651
"Q02952_IDR_1_1782",1
"Q02962_IDR_128_264",1
"Q03014_IDR_1_270",1
"Q03052_IDR_1_251",0.49042706642232
"Q03052_IDR_393_451",0.50957293357768
"Q03060_IDR_1_54",0.48824117847495
"Q03060_IDR_75_166",0.51175882152505
"Q03111_IDR_146_489",1
"Q03112_IDR_1_49",0.328730041421756
"Q03112_IDR_190_377",0.347926507691675
"Q03112_IDR_386_1230",0.323343450886568
"Q03135_IDR_1_54",1
"Q03468_IDR_1010_1249",0.190260593840438
"Q03468_IDR_1318_1423",0.168076889151249
"Q03468_IDR_156_456",0.297591759490257
"Q03692_IDR_17_542",1
"Q03701_IDR_1018_1054",0.21163997515415
"Q03701_IDR_1_38",0.196732144363844
"Q03701_IDR_625_691",0.181864430460962
"Q03701_IDR_824_973",0.218327297612966
"Q03701_IDR_90_166",0.191436152408078
"Q03721_IDR_164_201",0.520728512116327
"Q03721_IDR_486_586",0.479271487883673
"Q03828_IDR_1_191",0.507255016800389
"Q03828_IDR_292_476",0.492744983199611
"Q03923_IDR_58_145",1
"Q03933_IDR_189_248",0.24653820202591
"Q03933_IDR_251_365",0.240963367654582
"Q03933_IDR_383_438",0.253139869461934
"Q03933_IDR_459_499",0.259358560857574
"Q05519_IDR_118_186",0.124304711295461
"Q05519_IDR_194_484",0.875695288704539
"Q05586_IDR_863_938",1
"Q05655_IDR_293_336",1
"Q05682_IDR_1_793",1
"Q05707_IDR_1378_1421",0.49292998673169
"Q05707_IDR_1425_1796",0.50707001326831
"Q05901_IDR_353_384",1
"Q05925_IDR_1_304",1
"Q05932_IDR_1_41",1
"Q06481_IDR_1_41",0.281164955287379
"Q06481_IDR_206_318",0.435758798165339
"Q06481_IDR_568_710",0.283076246547281
"Q06495_IDR_604_639",1
"Q06546_IDR_126_158",0.484830884951537
"Q06546_IDR_275_315",0.515169115048463
"Q06587_IDR_124_260",0.511827504841233
"Q06587_IDR_286_352",0.488172495158767
"Q06643_IDR_1_85",1
"Q07325_IDR_94_125",1
"Q07326_IDR_29_77",1
"Q07343_IDR_1_311",0.442650550370598
"Q07343_IDR_685_736",0.557349449629402
"Q07352_IDR_180_324",0.508347158796731
"Q07352_IDR_19_114",0.491652841203269
"Q07444_IDR_1_110",1
"Q07617_IDR_112_158",0.183940329028055
"Q07617_IDR_166_198",0.186789206266473
"Q07617_IDR_325_445",0.229232885701495
"Q07617_IDR_574_619",0.19151231578903
"Q07617_IDR_741_799",0.208525263214947
"Q07627_IDR_1_169",1
"Q07666_IDR_1_99",0.472932397555335
"Q07666_IDR_274_443",0.527067602444665
"Q07687_IDR_1_328",1
"Q07699_IDR_178_218",1
"Q08174_IDR_880_934",0.546076792141477
"Q08209_IDR_483_521",1
"Q08211_IDR_1152_1217",0.398044206320709
"Q08211_IDR_297_350",0.300399455425756
"Q08211_IDR_86_134",0.301556338253535
"Q08289_IDR_187_280",0.274762068555175
"Q08289_IDR_1_91",0.276021268311229
"Q08289_IDR_468_651",0.449216663133595
"Q08345_IDR_377_454",0.493288245799299
"Q08345_IDR_465_599",0.506711754200701
"Q08357_IDR_219_480",1
"Q08378_IDR_1352_1498",0.51806078435373
"Q08378_IDR_1_432",0.48193921564627
"Q08379_IDR_1_206",0.325493112030204
"Q08379_IDR_431_605",0.329792407643554
"Q08379_IDR_611_957",0.344714480326242
"Q08AG5_IDR_341_449",0.500920845139853
"Q08AM6_IDR_335_392",0.527606246477408
"Q08AM6_IDR_474_521",0.472393753522592
"Q08AN1_IDR_51_183",1
"Q08ER8_IDR_63_198",1
"Q08J23_IDR_1_35",0.400360782004113
"Q08J23_IDR_434_511",0.303288915430717
"Q08J23_IDR_708_767",0.29635030256517
"Q09013_IDR_360_395",0.518890603161951
"Q09013_IDR_411_629",0.481109396838049
"Q09019_IDR_386_423",0.267360498141182
"Q09019_IDR_38_94",0.251713555907404
"Q09019_IDR_452_575",0.236625252189844
"Q09019_IDR_634_674",0.24430069376157
"Q0D2I5_IDR_522_559",0.347949171373879
"Q0D2J5_IDR_48_142",1
"Q0D2K3_IDR_1_53",1
"Q0IIM8_IDR_1030_1071",0.345818551117266
"Q0IIM8_IDR_394_429",0.33250159509572
"Q0IIM8_IDR_913_960",0.321679853787014
"Q0JRZ9_IDR_256_540",1
"Q0P641_IDR_141_193",1
"Q0P651_IDR_268_336",1
"Q0P670_IDR_90_501",1
"Q0P6D2_IDR_1_44",1
"Q0P6D6_IDR_1_42",0.474541368035172
"Q0P6D6_IDR_51_864",0.525458631964828
"Q0P6H9_IDR_1_51",1
"Q0VAA2_IDR_1_77",1
"Q0VAQ4_IDR_1_97",1
"Q0VD83_IDR_32_1078",1
"Q0VD86_IDR_128_172",0.506087093997325
"Q0VD86_IDR_1_40",0.493912906002675
"Q0VDD7_IDR_1_668",1
"Q10570_IDR_895_925",0.346952503451067
"Q10571_IDR_1_1200",1
"Q10586_IDR_1_275",1
"Q10587_IDR_109_253",0.574189345869323
"Q10587_IDR_1_82",0.425810654130677
"Q10588_IDR_1_31",1
"Q10589_IDR_131_180",1
"Q11130_IDR_1_43",1
"Q11201_IDR_1_34",1
"Q12756_IDR_1091_1124",0.195492284497245
"Q12756_IDR_1402_1443",0.196274857555808
"Q12756_IDR_1467_1558",0.198536272671225
"Q12756_IDR_659_695",0.209930165834492
"Q12756_IDR_948_987",0.199766419441229
"Q12767_IDR_440_545",0.528110155946217
"Q12767_IDR_886_930",0.471889844053783
"Q12769_IDR_1_34",1
"Q12770_IDR_454_496",0.341039389155151
"Q12770_IDR_818_855",0.330732319244478
"Q12770_IDR_924_957",0.32822829160037
"Q12802_IDR_2440_2526",0.251317067733475
"Q12802_IDR_2542_2572",0.258890980064786
"Q12802_IDR_2667_2803",0.258304188976723
"Q12802_IDR_288_1952",0.231487763225017
"Q12809_IDR_135_369",0.513949591610794
"Q12809_IDR_866_1159",0.486050408389206
"Q12815_IDR_1_703",1
"Q12816_IDR_1_439",0.50548367746905
"Q12816_IDR_648_1431",0.49451632253095
"Q12824_IDR_66_163",1
"Q12829_IDR_238_278",1
"Q12830_IDR_1050_1794",0.132277901841081
"Q12830_IDR_1_222",0.172663639921354
"Q12830_IDR_1972_2010",0.137592527134882
"Q12830_IDR_2014_2113",0.134499950926337
"Q12830_IDR_2120_2294",0.123569248318736
"Q12830_IDR_2328_2863",0.130573358477514
"Q12830_IDR_562_776",0.168823373380097
"Q12834_IDR_1_107",1
"Q12837_IDR_1_253",1
"Q12887_IDR_1_49",0.487818316141107
"Q12887_IDR_63_138",0.512181683858893
"Q12888_IDR_1604_1714",0.531884154694591
"Q12888_IDR_26_1485",0.46811584530541
"Q12889_IDR_386_441",0.512866315323295
"Q12889_IDR_469_590",0.487133684676705
"Q12893_IDR_296_351",1
"Q12901_IDR_60_156",1
"Q12904_IDR_83_147",1
"Q12905_IDR_356_390",1
"Q12906_IDR_340_407",0.250722818964631
"Q12906_IDR_470_517",0.240654674077909
"Q12906_IDR_54_84",0.265813012145031
"Q12906_IDR_591_894",0.24280949481243
"Q12907_IDR_281_356",1
"Q12908_IDR_316_348",1
"Q12918_IDR_16_88",1
"Q12923_IDR_182_305",0.147578896397313
"Q12923_IDR_414_508",0.140403406849841
"Q12926_IDR_1_36",1
"Q12950_IDR_190_439",0.445823209765411
"Q12951_IDR_210_336",1
"Q12952_IDR_135_304",1
"Q12955_IDR_1_41",0.51914899872076
"Q12955_IDR_1439_4377",0.48085100127924
"Q12959_IDR_141_190",0.330477336663152
"Q12959_IDR_65_139",0.332414975260964
"Q12959_IDR_661_695",0.337107688075884
"Q12965_IDR_927_1050",1
"Q12967_IDR_252_364",0.521248242496793
"Q12967_IDR_648_788",0.478751757503207
"Q12968_IDR_1045_1075",0.343709668788079
"Q12968_IDR_56_383",0.328089183902638
"Q12968_IDR_702_1011",0.328201147309283
"Q12972_IDR_130_351",1
"Q12979_IDR_27_86",1
"Q12980_IDR_32_63",0.523037344651346
"Q12980_IDR_417_483",0.476962655348654
"Q12981_IDR_114_145",1
"Q12982_IDR_1_125",1
"Q13023_IDR_2116_2319",0.176606193700353
"Q13029_IDR_1194_1691",0.513562663312413
"Q13029_IDR_154_1192",0.486437336687587
"Q13033_IDR_1_69",0.494556740921329
"Q13033_IDR_81_420",0.505443259078671
"Q13042_IDR_540_620",1
"Q13043_IDR_303_435",1
"Q13045_IDR_405_442",0.429794566273783
"Q13045_IDR_947_977",0.570205433726217
"Q13061_IDR_77_683",1
"Q13064_IDR_1_240",1
"Q13065_IDR_1_117",1
"Q13127_IDR_20_155",0.416053231868426
"Q13127_IDR_411_1054",0.583946768131574
"Q13129_IDR_1_45",0.140056569857189
"Q13129_IDR_1554_1589",0.138348234466546
"Q13129_IDR_1593_1777",0.135137609347856
"Q13129_IDR_1779_1839",0.153820626647399
"Q13129_IDR_483_581",0.145014413080684
"Q13129_IDR_593_672",0.160745008642883
"Q13129_IDR_804_1552",0.126877537957443
"Q13131_IDR_350_404",0.494729219302205
"Q13131_IDR_479_540",0.505270780697795
"Q13201_IDR_978_1061",0.321290666100188
"Q13202_IDR_304_525",0.496769232701496
"Q13202_IDR_528_614",0.503230767298504
"Q13203_IDR_1_68",1
"Q13206_IDR_1_43",0.349210526093217
"Q13206_IDR_507_689",0.254162011965354
"Q13206_IDR_691_857",0.396627461941428
"Q13207_IDR_1_102",0.482125120858647
"Q13207_IDR_270_712",0.517874879141354
"Q13214_IDR_668_749",1
"Q13283_IDR_140_335",0.507450851471329
"Q13283_IDR_416_466",0.492549148528671
"Q13285_IDR_79_174",1
"Q13286_IDR_1_31",0.494309653956581
"Q13286_IDR_234_268",0.505690346043419
"Q13291_IDR_262_301",1
"Q13304_IDR_1_54",1
"Q13308_IDR_725_780",1
"Q13309_IDR_1_75",1
"Q13310_IDR_439_551",1
"Q13315_IDR_831_884",1
"Q13316_IDR_1_513",1
"Q13319_IDR_10_174",0.48883701364511
"Q13319_IDR_330_360",0.51116298635489
"Q13322_IDR_1_165",0.488808335571442
"Q13322_IDR_413_485",0.511191664428558
"Q13323_IDR_20_61",1
"Q13324_IDR_1_33",1
"Q13330_IDR_342_389",0.320828546071097
"Q13330_IDR_429_649",0.336272185262725
"Q13370_IDR_1074_1112",0.324905708955625
"Q13371_IDR_1_52",1
"Q13387_IDR_1_607",1
"Q13393_IDR_140_170",0.335487077403157
"Q13393_IDR_1_50",0.340109630672151
"Q13393_IDR_500_637",0.324403291924692
"Q13398_IDR_1_112",1
"Q13402_IDR_1059_1127",0.451530711621793
"Q13402_IDR_868_998",0.548469288378207
"Q13405_IDR_1_77",1
"Q13409_IDR_1_205",1
"Q13410_IDR_487_526",1
"Q13415_IDR_177_488",1
"Q13416_IDR_30_237",1
"Q13422_IDR_1_222",0.505758170825686
"Q13422_IDR_230_446",0.494241829174314
"Q13425_IDR_59_110",1
"Q13426_IDR_200_336",1
"Q13427_IDR_179_754",1
"Q13428_IDR_21_1488",1
"Q13444_IDR_686_863",1
"Q13451_IDR_421_457",1
"Q13454_IDR_1_46",1
"Q13459_IDR_1040_1492",0.387142644455645
"Q13459_IDR_1915_2157",0.311944855693368
"Q13459_IDR_708_824",0.300912499850986
"Q13461_IDR_157_319",0.506230412925278
"Q13461_IDR_1_70",0.493769587074722
"Q13464_IDR_1318_1354",0.482913259290871
"Q13464_IDR_968_1115",0.517086740709129
"Q13467_IDR_151_186",0.507572889534928
"Q13467_IDR_541_585",0.492427110465072
"Q13469_IDR_119_160",0.250069721298856
"Q13469_IDR_165_360",0.247648713562561
"Q13469_IDR_37_113",0.259800104640651
"Q13469_IDR_680_891",0.242481460497932
"Q13470_IDR_445_585",1
"Q13472_IDR_757_810",0.319269929082314
"Q13472_IDR_853_894",0.353204629697242
"Q13472_IDR_941_1001",0.327525441220443
"Q13505_IDR_1_149",1
"Q13506_IDR_259_289",0.339427937150962
"Q13506_IDR_311_487",0.327017602064465
"Q13506_IDR_78_251",0.333554460784573
"Q13508_IDR_283_365",1
"Q13515_IDR_1_51",1
"Q13516_IDR_1_134",0.522774434511689
"Q13516_IDR_179_323",0.477225565488311
"Q13519_IDR_71_152",1
"Q13520_IDR_252_282",1
"Q13523_IDR_1_660",1
"Q13530_IDR_354_392",1
"Q13535_IDR_413_452",1
"Q13541_IDR_66_118",1
"Q13542_IDR_1_53",0.483180228974538
"Q13542_IDR_55_120",0.516819771025462
"Q13547_IDR_382_482",1
"Q13554_IDR_317_536",1
"Q13557_IDR_308_358",1
"Q13561_IDR_21_109",0.503546214818984
"Q13601_IDR_1_35",0.415406403184968
"Q13601_IDR_247_381",0.584593596815032
"Q13610_IDR_45_113",1
"Q13613_IDR_1_94",1
"Q13614_IDR_1_73",1
"Q13615_IDR_1064_1101",0.324461922642082
"Q13615_IDR_265_306",0.332177998996678
"Q13615_IDR_581_992",0.34336007836124
"Q13619_IDR_1_40",1
"Q13620_IDR_1_193",1
"Q13769_IDR_302_336",0.51698473908277
"Q13772_IDR_157_203",0.246259432952866
"Q13772_IDR_205_260",0.236873877132956
"Q13772_IDR_262_387",0.250310540521122
"Q13772_IDR_434_486",0.266556149393056
"Q13796_IDR_119_1313",0.502289947767795
"Q13796_IDR_1353_1433",0.497710052232205
"Q13823_IDR_1_33",0.422477928757056
"Q13823_IDR_464_731",0.577522071242944
"Q13825_IDR_1_31",1
"Q14008_IDR_1423_1497",0.145392548664409
"Q14008_IDR_1892_1938",0.1377951088898
"Q14008_IDR_1945_2016",0.135668874663605
"Q14011_IDR_82_172",1
"Q14012_IDR_318_370",1
"Q14028_IDR_1119_1219",0.493091729973746
"Q14028_IDR_1_632",0.506908270026254
"Q14031_IDR_1_1446",1
"Q14050_IDR_1_684",1
"Q14055_IDR_1_689",1
"Q14140_IDR_1_63",0.500321253329737
"Q14140_IDR_78_240",0.499678746670263
"Q14141_IDR_398_434",1
"Q14145_IDR_1_49",1
"Q14147_IDR_698_763",1
"Q14149_IDR_438_827",0.502531946819587
"Q14149_IDR_846_888",0.497468053180413
"Q14151_IDR_1_64",0.236514269902551
"Q14151_IDR_482_948",0.497176916311043
"Q14151_IDR_79_406",0.266308813786405
"Q14152_IDR_784_1382",1
"Q14153_IDR_1_422",1
"Q14154_IDR_146_224",0.507572908030232
"Q14154_IDR_1_66",0.492427091969768
"Q14155_IDR_135_178",0.326289713991812
"Q14155_IDR_578_705",0.350555277421773
"Q14155_IDR_728_774",0.323155008586415
"Q14156_IDR_195_227",0.508435704060885
"Q14156_IDR_686_723",0.491564295939115
"Q14157_IDR_1_69",0.496667661910273
"Q14202_IDR_1_305",0.533747160184965
"Q14202_IDR_754_1060",0.466252839815035
"Q14203_IDR_1025_1089",0.486807383905314
"Q14203_IDR_95_243",0.513192616094686
"Q14207_IDR_72_1411",1
"Q14209_IDR_1_127",0.500150321269938
"Q14209_IDR_308_384",0.499849678730062
"Q14242_IDR_1_364",0.477714914748434
"Q14242_IDR_366_412",0.522285085251566
"Q14244_IDR_1_721",1
"Q14247_IDR_1_38",0.310177761596381
"Q14247_IDR_68_492",0.689822238403619
"Q14249_IDR_1_58",1
"Q14257_IDR_1_37",1
"Q14258_IDR_355_440",1
"Q14289_IDR_1_35",0.471673147662987
"Q14289_IDR_690_877",0.528326852337013
"Q14314_IDR_175_206",0.487860273912276
"Q14314_IDR_94_173",0.512139726087724
"Q14469_IDR_151_271",0.480976114741112
"Q14493_IDR_1_139",0.564542856092181
"Q14493_IDR_202_270",0.435457143907819
"Q14494_IDR_110_612",1
"Q14498_IDR_1_144",1
"Q14500_IDR_1_42",0.474003434622405
"Q14500_IDR_366_433",0.525996565377595
"Q14511_IDR_560_699",0.527300179190246
"Q14511_IDR_66_401",0.472699820809754
"Q14512_IDR_154_205",0.531954034597237
"Q14512_IDR_1_56",0.468045965402763
"Q14515_IDR_1_424",1
"Q14517_IDR_4206_4588",1
"Q14524_IDR_1053_1147",0.221150766286205
"Q14524_IDR_1922_2016",0.187981103941962
"Q14524_IDR_30_62",0.200962952415313
"Q14524_IDR_425_663",0.180905751951957
"Q14524_IDR_992_1041",0.208999425404563
"Q14525_IDR_368_404",1
"Q14526_IDR_152_689",1
"Q14571_IDR_1828_1874",0.347402765232146
"Q14573_IDR_1129_1165",0.301628371995179
"Q14573_IDR_1555_1585",0.228872259612029
"Q14573_IDR_1803_1862",0.236773089911768
"Q14573_IDR_904_959",0.232726278481025
"Q14576_IDR_1_36",1
"Q14582_IDR_1_209",1
"Q14584_IDR_14_185",1
"Q14585_IDR_1_59",1
"Q14587_IDR_1_200",1
"Q14588_IDR_53_147",1
"Q14590_IDR_61_262",1
"Q14592_IDR_56_149",1
"Q14593_IDR_1_33",1
"Q14596_IDR_289_365",0.363714900946861
"Q14596_IDR_482_882",0.298059896750035
"Q14596_IDR_87_147",0.338225202303104
"Q14623_IDR_1_48",1
"Q14671_IDR_781_814",0.203885884897499
"Q14674_IDR_1296_1487",0.51102802900903
"Q14674_IDR_1507_1570",0.48897197099097
"Q14676_IDR_138_1891",1
"Q14677_IDR_147_625",1
"Q14678_IDR_1_48",0.521024519363101
"Q14678_IDR_53_1079",0.478975480636899
"Q14679_IDR_1091_1199",0.256843365897706
"Q14679_IDR_1_117",0.24368062725924
"Q14679_IDR_122_567",0.236232017395145
"Q14679_IDR_947_987",0.263243989447909
"Q14680_IDR_328_560",1
"Q14681_IDR_1_69",1
"Q14684_IDR_230_306",0.335641132213199
"Q14684_IDR_336_683",0.346942682622077
"Q14684_IDR_718_758",0.317416185164724
"Q14686_IDR_1_41",0.532581120965448
"Q14686_IDR_142_2063",0.467418879034552
"Q14687_IDR_1_1120",1
"Q14689_IDR_1_280",1
"Q14789_IDR_2844_2890",0.114605938669359
"Q14789_IDR_2951_3259",0.108739884638676
"Q14790_IDR_182_221",1
"Q147U1_IDR_53_168",1
"Q147X3_IDR_1_209",1
"Q14802_IDR_1_54",1
"Q14807_IDR_1_40",0.495235048501991
"Q14807_IDR_375_581",0.504764951498009
"Q14814_IDR_73_509",1
"Q14831_IDR_1_37",0.493537556449266
"Q14831_IDR_857_915",0.506462443550734
"Q14832_IDR_834_879",1
"Q14833_IDR_1_37",0.494273802999819
"Q14833_IDR_854_912",0.505726197000181
"Q14839_IDR_1_148",0.293293367126432
"Q14839_IDR_1261_1397",0.217483417171741
"Q14839_IDR_1521_1691",0.269528950552169
"Q14839_IDR_217_368",0.219694265149657
"Q14847_IDR_113_204",1
"Q14978_IDR_61_624",1
"Q14980_IDR_1350_1463",0.138569961766953
"Q14980_IDR_1473_2115",0.131658982023308
"Q14980_IDR_153_284",0.142446128795681
"Q14980_IDR_357_412",0.139577164760847
"Q14980_IDR_513_552",0.145537682714048
"Q14980_IDR_705_770",0.146194953487461
"Q14980_IDR_815_1324",0.156015126451702
"Q14990_IDR_1_47",0.344258584454226
"Q14990_IDR_203_250",0.318554327052613
"Q14990_IDR_80_121",0.33718708849316
"Q14993_IDR_244_1142",1
"Q14999_IDR_1331_1384",0.398407037117897
"Q14999_IDR_316_356",0.305700161637584
"Q14999_IDR_574_624",0.295892801244519
"Q149M9_IDR_1529_1564",1
"Q149N8_IDR_1_87",0.511238972780307
"Q14D33_IDR_158_246",0.192687972772014
"Q14D33_IDR_250_289",0.200207829776236
"Q14D33_IDR_291_326",0.204362402183541
"Q14D33_IDR_332_371",0.200208127552479
"Q14D33_IDR_376_536",0.20253366771573
"Q14DG7_IDR_792_938",0.495151380420805
"Q14DG7_IDR_951_1032",0.504848619579195
"Q15003_IDR_184_237",0.172762649052337
"Q15003_IDR_1_98",0.161915176387113
"Q15003_IDR_328_363",0.167097067546252
"Q15003_IDR_377_413",0.170489852462671
"Q15003_IDR_449_483",0.162007623501957
"Q15003_IDR_533_618",0.165727631049671
"Q15004_IDR_1_60",0.446243471551915
"Q15004_IDR_71_111",0.553756528448085
"Q15005_IDR_1_38",1
"Q15007_IDR_192_396",1
"Q15011_IDR_199_252",0.326648717767201
"Q15011_IDR_314_362",0.346191732500685
"Q15011_IDR_90_133",0.327159549732114
"Q15035_IDR_322_370",1
"Q15036_IDR_389_455",1
"Q15042_IDR_530_617",1
"Q15043_IDR_248_327",1
"Q15046_IDR_1_69",1
"Q15047_IDR_108_189",0.315743246954412
"Q15047_IDR_437_563",0.315251644549392
"Q15047_IDR_848_1195",0.369005108496196
"Q15049_IDR_1_42",1
"Q15050_IDR_164_269",0.408223694069504
"Q15050_IDR_277_365",0.591776305930496
"Q15052_IDR_109_148",0.4814258421839
"Q15052_IDR_549_649",0.5185741578161
"Q15054_IDR_125_466",1
"Q15056_IDR_118_248",0.523436771721306
"Q15056_IDR_1_34",0.476563228278694
"Q15057_IDR_516_601",1
"Q15058_IDR_1_350",0.45610664993586
"Q15058_IDR_1587_1619",0.54389335006414
"Q15059_IDR_1_34",0.24429069143247
"Q15149_IDR_2741_2785",0.48608998491214
"Q15149_IDR_99_176",0.51391001508786
"Q15172_IDR_1_52",1
"Q15173_IDR_1_58",1
"Q15185_IDR_129_160",1
"Q15198_IDR_1_62",1
"Q15223_IDR_380_489",1
"Q15233_IDR_1_56",0.328996593284147
"Q15233_IDR_305_389",0.368296736792209
"Q15233_IDR_401_471",0.302706669923645
"Q15256_IDR_253_337",0.516173805610262
"Q15256_IDR_48_82",0.483826194389738
"Q15262_IDR_731_843",1
"Q15269_IDR_227_264",0.520893734239229
"Q15269_IDR_880_919",0.479106265760771
"Q15276_IDR_31_533",0.502121292880101
"Q15276_IDR_627_682",0.497878707119899
"Q15287_IDR_1_158",0.682811708366736
"Q15287_IDR_243_305",0.317188291633264
"Q15291_IDR_342_398",0.526728117089694
"Q15390_IDR_284_333",0.509189932757138
"Q15390_IDR_87_235",0.490810067242862
"Q15397_IDR_1_129",1
"Q15398_IDR_1_117",0.296907345786297
"Q15398_IDR_127_427",0.224591348390345
"Q15398_IDR_539_606",0.252799354979266
"Q15398_IDR_621_796",0.225701950844092
"Q15406_IDR_132_276",0.496120664656711
"Q15406_IDR_1_55",0.503879335343289
"Q15413_IDR_1759_1790",0.178361965212013
"Q15413_IDR_1912_1950",0.162337246143135
"Q15413_IDR_3322_3359",0.17216493039938
"Q15413_IDR_4096_4146",0.164761748221566
"Q15413_IDR_4175_4226",0.145694149611458
"Q15413_IDR_4228_4385",0.176679960412448
"Q15415_IDR_69_496",1
"Q15418_IDR_704_735",1
"Q15424_IDR_481_910",0.813540529637849
"Q15424_IDR_79_404",0.186459470362151
"Q15427_IDR_182_424",1
"Q15526_IDR_1_60",1
"Q15528_IDR_137_200",1
"Q15532_IDR_1_418",1
"Q15542_IDR_107_202",0.31067190235014
"Q15542_IDR_1_100",0.317683921573477
"Q15542_IDR_359_424",0.371644176076383
"Q15544_IDR_1_99",1
"Q15545_IDR_185_282",1
"Q15554_IDR_1_86",0.498068544708322
"Q15554_IDR_290_488",0.501931455291678
"Q15555_IDR_173_240",1
"Q15560_IDR_79_131",1
"Q15561_IDR_119_156",0.493659375284202
"Q15561_IDR_1_40",0.506340624715798
"Q15562_IDR_1_41",1
"Q15569_IDR_1_44",0.328894862951349
"Q15569_IDR_319_566",0.332102362660774
"Q15569_IDR_588_626",0.339002774387878
"Q15572_IDR_603_731",0.497296610982587
"Q15572_IDR_735_869",0.502703389017413
"Q15648_IDR_519_1581",1
"Q15649_IDR_39_85",1
"Q15650_IDR_74_149",1
"Q15651_IDR_1_99",1
"Q15652_IDR_1310_1709",0.151885208183007
"Q15652_IDR_1936_2070",0.142436363589217
"Q15652_IDR_2073_2144",0.141015639396593
"Q15652_IDR_252_704",0.146766010818604
"Q15652_IDR_716_797",0.136307360399721
"Q15652_IDR_803_857",0.136738462636777
"Q15652_IDR_868_1305",0.144850954976081
"Q15653_IDR_297_356",1
"Q15654_IDR_1_251",1
"Q15672_IDR_1_110",1
"Q15678_IDR_304_870",1
"Q15691_IDR_131_194",1
"Q15696_IDR_1_59",0.227599701830554
"Q15696_IDR_344_482",0.772400298169446
"Q15697_IDR_132_295",1
"Q15699_IDR_1_151",0.325265113614564
"Q15750_IDR_370_474",1
"Q15751_IDR_1311_1433",0.175524427062597
"Q15751_IDR_1458_1551",0.163198000336882
"Q15751_IDR_2253_2287",0.184780426331607
"Q15751_IDR_2405_2496",0.165091065003845
"Q15751_IDR_2610_2751",0.148777230404584
"Q15751_IDR_2797_2921",0.162628850860485
"Q15758_IDR_1_42",0.504717277951575
"Q15758_IDR_491_541",0.495282722048425
"Q15760_IDR_1_53",0.486889430308562
"Q15760_IDR_354_415",0.513110569691438
"Q15761_IDR_243_317",1
"Q15762_IDR_280_318",1
"Q15768_IDR_171_288",1
"Q15772_IDR_1907_2573",0.345528379881075
"Q15772_IDR_2772_2928",0.331342928529004
"Q15772_IDR_277_637",0.323128691589921
"Q15773_IDR_1_248",1
"Q15776_IDR_137_320",1
"Q15784_IDR_1_133",0.585149719902779
"Q15853_IDR_104_169",0.332292012402802
"Q15853_IDR_1_57",0.322558710881123
"Q15853_IDR_202_242",0.345149276716076
"Q15858_IDR_1025_1079",0.267900490503624
"Q15858_IDR_1094_1149",0.229607549416437
"Q15858_IDR_1910_1988",0.262877409300518
"Q15858_IDR_419_681",0.239614550779421
"Q15878_IDR_1_49",0.32211339974423
"Q15878_IDR_1882_2311",0.312145907930603
"Q15878_IDR_737_1125",0.365740692325167
"Q15884_IDR_118_444",1
"Q15904_IDR_1_38",1
"Q15906_IDR_1_202",0.368209369617667
"Q15906_IDR_225_258",0.315763634083519
"Q15906_IDR_334_364",0.316026996298813
"Q15907_IDR_183_218",1
"Q15910_IDR_183_216",0.511821561980188
"Q15910_IDR_300_417",0.488178438019812
"Q15911_IDR_1_124",0.0999802045524008
"Q15911_IDR_153_186",0.0919685872816091
"Q15915_IDR_369_441",0.514940457215165
"Q15916_IDR_128_296",1
"Q15935_IDR_49_213",1
