"","GO0006900_vesicle_budding_from_membrane"
"Q13428_IDR_21_1488",1
"Q13444_IDR_686_863",1
"Q13451_IDR_421_457",1
"Q13454_IDR_1_46",1
"Q13459_IDR_1040_1492",0.326675648474722
"Q13459_IDR_1915_2157",0.345011420915955
"Q13459_IDR_708_824",0.328312930609323
"Q13461_IDR_157_319",0.501773733544514
"Q13461_IDR_1_70",0.498226266455486
"Q13464_IDR_1318_1354",0.493808686211926
"Q13464_IDR_968_1115",0.506191313788074
"Q13467_IDR_151_186",0.501962265164059
"Q13467_IDR_541_585",0.498037734835941
"Q13469_IDR_119_160",0.240952481342478
"Q13469_IDR_165_360",0.241558164268542
"Q13469_IDR_37_113",0.267031145254696
"Q13469_IDR_680_891",0.250458209134284
"Q13470_IDR_445_585",1
"Q13472_IDR_757_810",0.341734115123998
"Q13472_IDR_853_894",0.35016050146448
"Q13472_IDR_941_1001",0.308105383411522
"Q13505_IDR_1_149",1
"Q13506_IDR_259_289",0.332114813325428
"Q13506_IDR_311_487",0.320008607642704
"Q13506_IDR_78_251",0.347876579031868
"Q13508_IDR_283_365",1
"Q13515_IDR_1_51",1
"Q13516_IDR_1_134",0.493358573439482
"Q13516_IDR_179_323",0.506641426560518
"Q13519_IDR_71_152",1
"Q13520_IDR_252_282",1
"Q13523_IDR_1_660",1
"Q13530_IDR_354_392",1
"Q13535_IDR_413_452",1
"Q13541_IDR_66_118",1
"Q13542_IDR_1_53",0.492389512842463
"Q13542_IDR_55_120",0.507610487157537
"Q13547_IDR_382_482",1
"Q13554_IDR_317_536",1
"Q13557_IDR_308_358",1
"Q13561_IDR_21_109",0.474377373177803
"Q13601_IDR_1_35",0.528109731574786
"Q13601_IDR_247_381",0.471890268425214
"Q13610_IDR_45_113",1
"Q13613_IDR_1_94",1
"Q13614_IDR_1_73",1
"Q13615_IDR_1064_1101",0.324701695610406
"Q13615_IDR_265_306",0.353218208620854
"Q13615_IDR_581_992",0.32208009576874
"Q13619_IDR_1_40",1
"Q13620_IDR_1_193",1
"Q13769_IDR_302_336",0.50303207032154
"Q13772_IDR_157_203",0.229305761468054
"Q13772_IDR_205_260",0.280622545939269
"Q13772_IDR_262_387",0.247462134461302
"Q13772_IDR_434_486",0.242609558131375
"Q13796_IDR_119_1313",0.505109461221425
"Q13796_IDR_1353_1433",0.494890538778575
"Q13823_IDR_1_33",0.523803019723159
"Q13823_IDR_464_731",0.476196980276841
"Q13825_IDR_1_31",1
"Q14008_IDR_1423_1497",0.139752199451826
"Q14008_IDR_1892_1938",0.136105711783627
"Q14008_IDR_1945_2016",0.131729906230361
"Q14011_IDR_82_172",1
"Q14012_IDR_318_370",1
"Q14028_IDR_1119_1219",0.483429913332286
"Q14028_IDR_1_632",0.516570086667714
"Q14031_IDR_1_1446",1
"Q14050_IDR_1_684",1
"Q14055_IDR_1_689",1
"Q14140_IDR_1_63",0.431729755201487
"Q14140_IDR_78_240",0.568270244798513
"Q14141_IDR_398_434",1
"Q14145_IDR_1_49",1
"Q14147_IDR_698_763",1
"Q14149_IDR_438_827",0.48926016791494
"Q14149_IDR_846_888",0.51073983208506
"Q14151_IDR_1_64",0.336433416093211
"Q14151_IDR_482_948",0.317441392185681
"Q14151_IDR_79_406",0.346125191721108
"Q14152_IDR_784_1382",1
"Q14153_IDR_1_422",1
"Q14154_IDR_146_224",0.501145201196791
"Q14154_IDR_1_66",0.498854798803209
"Q14155_IDR_135_178",0.336197193689133
"Q14155_IDR_578_705",0.327871628693641
"Q14155_IDR_728_774",0.335931177617226
"Q14156_IDR_195_227",0.51068436616409
"Q14156_IDR_686_723",0.48931563383591
"Q14157_IDR_1_69",0.407236263260349
"Q14202_IDR_1_305",0.485867965285128
"Q14202_IDR_754_1060",0.514132034714871
"Q14203_IDR_1025_1089",0.505604621025515
"Q14203_IDR_95_243",0.494395378974485
"Q14207_IDR_72_1411",1
"Q14209_IDR_1_127",0.457353430033507
"Q14209_IDR_308_384",0.542646569966493
"Q14242_IDR_1_364",0.51637591985858
"Q14242_IDR_366_412",0.483624080141419
"Q14244_IDR_1_721",1
"Q14247_IDR_1_38",0.504904388727039
"Q14247_IDR_68_492",0.495095611272961
"Q14249_IDR_1_58",1
"Q14257_IDR_1_37",1
"Q14258_IDR_355_440",1
"Q14289_IDR_1_35",0.512477281910187
"Q14289_IDR_690_877",0.487522718089813
"Q14314_IDR_175_206",0.499487646491637
"Q14314_IDR_94_173",0.500512353508363
"Q14469_IDR_151_271",0.593501593018232
"Q14493_IDR_1_139",0.475495987572754
"Q14493_IDR_202_270",0.524504012427246
"Q14494_IDR_110_612",1
"Q14498_IDR_1_144",1
"Q14500_IDR_1_42",0.495500177258162
"Q14500_IDR_366_433",0.504499822741838
"Q14511_IDR_560_699",0.45911299240183
"Q14511_IDR_66_401",0.54088700759817
"Q14512_IDR_154_205",0.515792043136723
"Q14512_IDR_1_56",0.484207956863277
"Q14515_IDR_1_424",1
"Q14517_IDR_4206_4588",1
"Q14524_IDR_1053_1147",0.197458248771472
"Q14524_IDR_1922_2016",0.209100459217858
"Q14524_IDR_30_62",0.198772177319954
"Q14524_IDR_425_663",0.202013327599585
"Q14524_IDR_992_1041",0.192655787091131
"Q14525_IDR_368_404",1
"Q14526_IDR_152_689",1
"Q14571_IDR_1828_1874",0.32228787210341
"Q14573_IDR_1129_1165",0.239469778545806
"Q14573_IDR_1555_1585",0.253216782062735
"Q14573_IDR_1803_1862",0.256671406362269
"Q14573_IDR_904_959",0.25064203302919
"Q14576_IDR_1_36",1
"Q14582_IDR_1_209",1
"Q14584_IDR_14_185",1
"Q14585_IDR_1_59",1
"Q14587_IDR_1_200",1
"Q14588_IDR_53_147",1
"Q14590_IDR_61_262",1
"Q14592_IDR_56_149",1
"Q14593_IDR_1_33",1
"Q14596_IDR_289_365",0.314640199665931
"Q14596_IDR_482_882",0.365877027306114
"Q14596_IDR_87_147",0.319482773027955
"Q14623_IDR_1_48",1
"Q14671_IDR_781_814",0.176788883181355
"Q14674_IDR_1296_1487",0.475855211858861
"Q14674_IDR_1507_1570",0.524144788141139
"Q14676_IDR_138_1891",1
"Q14677_IDR_147_625",1
"Q14678_IDR_1_48",0.515079214906698
"Q14678_IDR_53_1079",0.484920785093302
"Q14679_IDR_1091_1199",0.255234464409122
"Q14679_IDR_1_117",0.247466753954817
"Q14679_IDR_122_567",0.250161925198723
"Q14679_IDR_947_987",0.247136856437338
"Q14680_IDR_328_560",1
"Q14681_IDR_1_69",1
"Q14684_IDR_230_306",0.339009489248072
"Q14684_IDR_336_683",0.318382943987483
"Q14684_IDR_718_758",0.342607566764445
"Q14686_IDR_1_41",0.444404968076803
"Q14686_IDR_142_2063",0.555595031923197
"Q14687_IDR_1_1120",1
"Q14689_IDR_1_280",1
"Q14789_IDR_2844_2890",0.137252176758002
"Q14789_IDR_2951_3259",0.119647818710552
"Q14790_IDR_182_221",1
"Q147U1_IDR_53_168",1
"Q147X3_IDR_1_209",1
"Q14802_IDR_1_54",1
"Q14807_IDR_1_40",0.501855912095128
"Q14807_IDR_375_581",0.498144087904872
"Q14814_IDR_73_509",1
"Q14831_IDR_1_37",0.533361976681174
"Q14831_IDR_857_915",0.466638023318826
"Q14832_IDR_834_879",1
"Q14833_IDR_1_37",0.512215651873253
"Q14833_IDR_854_912",0.487784348126747
"Q14839_IDR_1_148",0.237218377180305
"Q14839_IDR_1261_1397",0.235794880292784
"Q14839_IDR_1521_1691",0.25035017677582
"Q14839_IDR_217_368",0.276636565751091
"Q14847_IDR_113_204",1
"Q14978_IDR_61_624",1
"Q14980_IDR_1350_1463",0.145671475424925
"Q14980_IDR_1473_2115",0.138064318210352
"Q14980_IDR_153_284",0.14258568163858
"Q14980_IDR_357_412",0.143970171285918
"Q14980_IDR_513_552",0.147583878660746
"Q14980_IDR_705_770",0.143657158150478
"Q14980_IDR_815_1324",0.138467316629001
"Q14990_IDR_1_47",0.318647499089893
"Q14990_IDR_203_250",0.351457221798018
"Q14990_IDR_80_121",0.32989527911209
"Q14993_IDR_244_1142",1
"Q14999_IDR_1331_1384",0.340725339242096
"Q14999_IDR_316_356",0.330986196879105
"Q14999_IDR_574_624",0.328288463878798
"Q149M9_IDR_1529_1564",1
"Q149N8_IDR_1_87",0.505609723198449
"Q14D33_IDR_158_246",0.212918838827678
"Q14D33_IDR_250_289",0.187891276386832
"Q14D33_IDR_291_326",0.199303763744332
"Q14D33_IDR_332_371",0.21129354146864
"Q14D33_IDR_376_536",0.188592579572518
"Q14DG7_IDR_792_938",0.509718329960431
"Q14DG7_IDR_951_1032",0.490281670039569
"Q15003_IDR_184_237",0.15759501414712
"Q15003_IDR_1_98",0.162653626568374
"Q15003_IDR_328_363",0.166409480169974
"Q15003_IDR_377_413",0.162913196993425
"Q15003_IDR_449_483",0.15494771404137
"Q15003_IDR_533_618",0.195480968079737
"Q15004_IDR_1_60",0.518338600976968
"Q15004_IDR_71_111",0.481661399023032
"Q15005_IDR_1_38",1
"Q15007_IDR_192_396",1
"Q15011_IDR_199_252",0.365295440447315
"Q15011_IDR_314_362",0.324461056368914
"Q15011_IDR_90_133",0.31024350318377
"Q15035_IDR_322_370",1
"Q15036_IDR_389_455",1
"Q15042_IDR_530_617",1
"Q15043_IDR_248_327",1
"Q15046_IDR_1_69",1
"Q15047_IDR_108_189",0.351875121107403
"Q15047_IDR_437_563",0.323189354267823
"Q15047_IDR_848_1195",0.324935524624774
"Q15049_IDR_1_42",1
"Q15050_IDR_164_269",0.511689860725223
"Q15050_IDR_277_365",0.488310139274777
"Q15052_IDR_109_148",0.45676984134585
"Q15052_IDR_549_649",0.54323015865415
"Q15054_IDR_125_466",1
"Q15056_IDR_118_248",0.500672388761191
"Q15056_IDR_1_34",0.499327611238809
"Q15057_IDR_516_601",1
"Q15058_IDR_1_350",0.497158250507797
"Q15058_IDR_1587_1619",0.502841749492203
"Q15059_IDR_1_34",0.256079343509048
"Q15149_IDR_2741_2785",0.508957427988928
"Q15149_IDR_99_176",0.491042572011072
"Q15172_IDR_1_52",1
"Q15173_IDR_1_58",1
"Q15185_IDR_129_160",1
"Q15198_IDR_1_62",1
"Q15223_IDR_380_489",1
"Q15233_IDR_1_56",0.333507517609044
"Q15233_IDR_305_389",0.301532752956473
"Q15233_IDR_401_471",0.364959729434483
"Q15256_IDR_253_337",0.499360645634858
"Q15256_IDR_48_82",0.500639354365142
"Q15262_IDR_731_843",1
"Q15269_IDR_227_264",0.485179797378825
"Q15269_IDR_880_919",0.514820202621175
"Q15276_IDR_31_533",0.502066594373928
"Q15276_IDR_627_682",0.497933405626072
"Q15287_IDR_1_158",0.476468856194707
"Q15287_IDR_243_305",0.523531143805293
"Q15291_IDR_342_398",0.432313508252845
"Q15390_IDR_284_333",0.481279921584639
"Q15390_IDR_87_235",0.518720078415361
"Q15397_IDR_1_129",1
"Q15398_IDR_1_117",0.228202254958376
"Q15398_IDR_127_427",0.269499836499819
"Q15398_IDR_539_606",0.245899571430321
"Q15398_IDR_621_796",0.256398337111484
"Q15406_IDR_132_276",0.499391300880335
"Q15406_IDR_1_55",0.500608699119665
"Q15413_IDR_1759_1790",0.158887484829833
"Q15413_IDR_1912_1950",0.164974430331167
"Q15413_IDR_3322_3359",0.160529396689043
"Q15413_IDR_4096_4146",0.166991141155416
"Q15413_IDR_4175_4226",0.183376820124512
"Q15413_IDR_4228_4385",0.165240726870029
"Q15415_IDR_69_496",1
"Q15418_IDR_704_735",1
"Q15424_IDR_481_910",0.459222070795661
"Q15424_IDR_79_404",0.540777929204339
"Q15427_IDR_182_424",1
"Q15526_IDR_1_60",1
"Q15528_IDR_137_200",1
"Q15532_IDR_1_418",1
"Q15542_IDR_107_202",0.360243965823579
"Q15542_IDR_1_100",0.336970071700641
"Q15542_IDR_359_424",0.30278596247578
"Q15544_IDR_1_99",1
"Q15545_IDR_185_282",1
"Q15554_IDR_1_86",0.488672236618903
"Q15554_IDR_290_488",0.511327763381097
"Q15555_IDR_173_240",1
"Q15560_IDR_79_131",1
"Q15561_IDR_119_156",0.501656482926757
"Q15561_IDR_1_40",0.498343517073243
"Q15562_IDR_1_41",1
"Q15569_IDR_1_44",0.286562427872321
"Q15569_IDR_319_566",0.417423645817882
"Q15569_IDR_588_626",0.296013926309797
"Q15572_IDR_603_731",0.491000390345096
"Q15572_IDR_735_869",0.508999609654904
"Q15648_IDR_519_1581",1
"Q15649_IDR_39_85",1
"Q15650_IDR_74_149",1
"Q15651_IDR_1_99",1
"Q15652_IDR_1310_1709",0.142292304483671
"Q15652_IDR_1936_2070",0.144062405916638
"Q15652_IDR_2073_2144",0.150886350409116
"Q15652_IDR_252_704",0.133966905270204
"Q15652_IDR_716_797",0.142925469322936
"Q15652_IDR_803_857",0.152983206437111
"Q15652_IDR_868_1305",0.132883358160323
"Q15653_IDR_297_356",1
"Q15654_IDR_1_251",1
"Q15672_IDR_1_110",1
"Q15678_IDR_304_870",1
"Q15691_IDR_131_194",1
"Q15696_IDR_1_59",0.510340945348177
"Q15696_IDR_344_482",0.489659054651823
"Q15697_IDR_132_295",1
"Q15699_IDR_1_151",0.333127323487991
"Q15750_IDR_370_474",1
"Q15751_IDR_1311_1433",0.160789631964742
"Q15751_IDR_1458_1551",0.172559119816038
"Q15751_IDR_2253_2287",0.160534968841823
"Q15751_IDR_2405_2496",0.158118854888799
"Q15751_IDR_2610_2751",0.177999319551384
"Q15751_IDR_2797_2921",0.169998104937214
"Q15758_IDR_1_42",0.509823629890492
"Q15758_IDR_491_541",0.490176370109508
"Q15760_IDR_1_53",0.499408517819438
"Q15760_IDR_354_415",0.500591482180562
"Q15761_IDR_243_317",1
"Q15762_IDR_280_318",1
"Q15768_IDR_171_288",1
"Q15772_IDR_1907_2573",0.3024476451571
"Q15772_IDR_2772_2928",0.396884372304424
"Q15772_IDR_277_637",0.300667982538476
"Q15773_IDR_1_248",1
"Q15776_IDR_137_320",1
"Q15784_IDR_1_133",0.496629022245921
"Q15853_IDR_104_169",0.35948607761588
"Q15853_IDR_1_57",0.317435385122346
"Q15853_IDR_202_242",0.323078537261774
"Q15858_IDR_1025_1079",0.247196847795096
"Q15858_IDR_1094_1149",0.257285735196014
"Q15858_IDR_1910_1988",0.247585808097413
"Q15858_IDR_419_681",0.247931608911477
"Q15878_IDR_1_49",0.363004585024901
"Q15878_IDR_1882_2311",0.328572844688883
"Q15878_IDR_737_1125",0.308422570286216
"Q15884_IDR_118_444",1
"Q15904_IDR_1_38",1
"Q15906_IDR_1_202",0.298098117301195
"Q15906_IDR_225_258",0.354300274064126
"Q15906_IDR_334_364",0.347601608634679
"Q15907_IDR_183_218",1
"Q15910_IDR_183_216",0.50806153959107
"Q15910_IDR_300_417",0.49193846040893
"Q15911_IDR_1_124",0.0894469433180284
"Q15911_IDR_153_186",0.0938442226619405
"Q15915_IDR_369_441",0.461279646546611
"Q15916_IDR_128_296",1
"Q15935_IDR_49_213",1
"Q15937_IDR_1_45",0.532007441737071
"Q15937_IDR_81_194",0.467992558262929
"Q15942_IDR_1_354",1
"Q15973_IDR_55_95",1
"Q16099_IDR_859_889",1
"Q16143_IDR_1_134",1
"Q16181_IDR_406_437",1
"Q16186_IDR_130_260",1
"Q16204_IDR_1_60",0.527285188947021
"Q16204_IDR_181_474",0.472714811052979
"Q16206_IDR_374_454",0.507667450160519
"Q16206_IDR_463_530",0.492332549839481
"Q16236_IDR_31_453",1
"Q16254_IDR_201_346",1
"Q16280_IDR_1_64",0.499720580262356
"Q16280_IDR_81_124",0.500279419737644
"Q16520_IDR_95_125",0.496295376260836
"Q16526_IDR_501_586",1
"Q16527_IDR_83_115",1
"Q16531_IDR_745_781",1
"Q16533_IDR_229_368",1
"Q16534_IDR_1_68",0.487696000019322
"Q16534_IDR_95_247",0.512303999980678
"Q16537_IDR_1_42",1
"Q16538_IDR_192_271",0.483105564129577
"Q16538_IDR_370_582",0.516894435870423
"Q16543_IDR_346_378",0.505774218503694
"Q16543_IDR_95_148",0.494225781496306
"Q16549_IDR_1_46",0.529399526155979
"Q16549_IDR_694_748",0.470600473844021
"Q16552_IDR_1_40",1
"Q16555_IDR_509_572",1
"Q16558_IDR_1_36",1
"Q16559_IDR_63_108",1
"Q16560_IDR_142_246",1
"Q16566_IDR_340_473",1
"Q16630_IDR_481_551",0.452339924456498
"Q16633_IDR_1_256",1
"Q16637_IDR_145_255",0.541254402450779
"Q16637_IDR_57_87",0.458745597549221
"Q16643_IDR_136_617",1
"Q16644_IDR_1_35",0.49501049684535
"Q16644_IDR_345_382",0.50498950315465
"Q16649_IDR_1_427",1
"Q16650_IDR_21_95",0.330586788479334
"Q16650_IDR_385_502",0.334726649250392
"Q16650_IDR_559_670",0.334686562270274
"Q16651_IDR_1_40",1
"Q16655_IDR_1_40",0.506555968126926
"Q16655_IDR_49_118",0.493444031873074
"Q16656_IDR_1_100",1
"Q16659_IDR_323_353",0.344652359671935
"Q16659_IDR_355_434",0.336584028869655
"Q16659_IDR_483_525",0.31876361145841
"Q16665_IDR_360_408",0.386155277411509
"Q16778_IDR_1_36",1
"Q16790_IDR_1_137",1
"Q16795_IDR_1_46",1
"Q16798_IDR_1_48",1
"Q16799_IDR_1_196",0.479103677114812
"Q16799_IDR_202_579",0.520896322885188
"Q16819_IDR_1_36",0.510253278766763
"Q16819_IDR_605_663",0.489746721233237
"Q16821_IDR_1_59",0.348116026040009
"Q16821_IDR_235_795",0.329399583336126
"Q16821_IDR_799_1072",0.322484390623865
"Q16825_IDR_308_857",1
"Q16828_IDR_150_203",0.511692759603979
"Q16828_IDR_351_381",0.488307240396021
"Q16829_IDR_1_51",0.3333320123922
"Q16829_IDR_189_240",0.336441236987066
"Q16829_IDR_388_419",0.330226750620734
"Q16832_IDR_372_488",0.457805200366564
"Q16832_IDR_491_551",0.542194799633436
"Q16842_IDR_1_31",1
"Q17RC7_IDR_1_134",1
"Q17RD7_IDR_31_346",1
"Q17RG1_IDR_652_752",1
"Q17RM4_IDR_655_714",1
"Q17RN3_IDR_317_349",1
"Q17RQ9_IDR_332_366",0.467522419969633
"Q17RQ9_IDR_541_610",0.532477580030367
"Q17RS7_IDR_460_890",1
"Q17RW2_IDR_1_35",0.510964602049188
"Q17RW2_IDR_239_1507",0.489035397950812
"Q17RY0_IDR_12_394",1
"Q17RY6_IDR_1_37",1
"Q18PE1_IDR_205_404",0.484438590208909
"Q18PE1_IDR_406_484",0.515561409791091
"Q19T08_IDR_20_178",1
"Q1A5X6_IDR_1_38",0.490064968182043
"Q1A5X6_IDR_65_100",0.509935031817957
"Q1ED39_IDR_1_353",1
"Q1EHB4_IDR_560_618",1
"Q1HG43_IDR_296_343",1
"Q2I0M5_IDR_191_234",0.310621335241494
"Q2KHM9_IDR_1_59",0.364457374356938
"Q2KHM9_IDR_375_742",0.325068515352139
"Q2KHM9_IDR_61_362",0.310474110290923
"Q2KHR2_IDR_156_1286",0.677772019348577
"Q2KHR2_IDR_65_127",0.322227980651423
"Q2KHR3_IDR_1_1549",1
"Q2KHT3_IDR_349_476",0.416135412692878
"Q2KHT3_IDR_832_1053",0.583864587307122
"Q2KJY2_IDR_1_127",0.162903716437808
"Q2KJY2_IDR_1237_1966",0.178630871953718
"Q2KJY2_IDR_169_315",0.177930694863251
"Q2KJY2_IDR_324_412",0.171856407044341
"Q2KJY2_IDR_802_853",0.152871744226828
"Q2KJY2_IDR_898_1169",0.155806565474053
"Q2L4Q9_IDR_1_34",1
"Q2LD37_IDR_1192_1473",0.0594803923892148
"Q2LD37_IDR_1573_1603",0.0594204876742383
"Q2LD37_IDR_160_190",0.0556203725505717
"Q2LD37_IDR_1675_1707",0.0578568327810875
"Q2M243_IDR_592_656",0.522118191514139
"Q2M296_IDR_256_301",1
"Q2M2E3_IDR_1_65",0.492244795093299
"Q2M2E3_IDR_217_257",0.507755204906701
"Q2M2H8_IDR_1_37",0.359797063793675
"Q2M2H8_IDR_1811_2515",0.640202936206325
"Q2M2I3_IDR_292_478",1
"Q2M2I5_IDR_1_107",0.533929912741852
"Q2M2I5_IDR_452_499",0.466070087258148
"Q2M2I8_IDR_1_31",0.29226051874785
"Q2M2I8_IDR_323_958",0.70773948125215
"Q2M2Z5_IDR_1_80",0.47298957816887
"Q2M2Z5_IDR_90_673",0.52701042183113
"Q2M385_IDR_683_716",1
"Q2M389_IDR_1137_1173",1
"Q2M3C6_IDR_1_78",0.488747253180586
"Q2M3C6_IDR_269_481",0.511252746819414
"Q2M3C7_IDR_1_41",0.141138963726286
"Q2M3C7_IDR_192_451",0.140269202809303
"Q2NKX8_IDR_669_1196",1
"Q2NKX9_IDR_25_103",1
"Q2NL68_IDR_1_480",1
"Q2NL82_IDR_1_77",0.304344839041741
"Q2NL82_IDR_312_393",0.338335208056271
"Q2NL82_IDR_408_472",0.357319952901988
"Q2NL98_IDR_128_169",1
"Q2PPJ7_IDR_318_376",0.246401629688473
"Q2PPJ7_IDR_444_501",0.246178266255957
"Q2PPJ7_IDR_667_907",0.261263770501915
"Q2TAL8_IDR_335_471",0.355864227464977
"Q2TAZ0_IDR_111_146",0.138604157305649
"Q2TAZ0_IDR_1245_1307",0.141159406792635
"Q2TAZ0_IDR_1319_1355",0.145278049399948
"Q2TAZ0_IDR_1439_1474",0.145491914575191
"Q2TAZ0_IDR_1608_1658",0.139376400079637
"Q2TAZ0_IDR_337_417",0.148155417270235
"Q2TAZ0_IDR_879_920",0.141934654576704
"Q2TB10_IDR_1_360",0.230718165591769
"Q2TB10_IDR_383_482",0.276234140230269
"Q2TB10_IDR_573_608",0.249958445650862
"Q2TB10_IDR_622_664",0.2430892485271
"Q2TB18_IDR_621_653",1
"Q2TBA0_IDR_264_297",1
"Q2TBC4_IDR_214_316",1
"Q2TBE0_IDR_1_506",0.508564345944279
"Q2Y0W8_IDR_219_284",0.337485824402446
"Q2Y0W8_IDR_57_92",0.313788831398116
"Q2YD98_IDR_210_288",0.35162140951681
"Q2YD98_IDR_384_555",0.336901348092203
"Q2YD98_IDR_557_709",0.311477242390988
"Q32M45_IDR_1_106",1
"Q32M78_IDR_69_193",1
"Q32M84_IDR_1_55",1
"Q32MH5_IDR_232_876",1
"Q32MK0_IDR_1_484",1
"Q32MQ0_IDR_1_723",1
"Q32MZ4_IDR_1_808",1
"Q32NC0_IDR_115_186",1
"Q32P28_IDR_700_736",1
"Q32P44_IDR_1_41",0.512261864002577
"Q3KNS6_IDR_88_136",1
"Q3KNV8_IDR_103_166",1
"Q3KNW1_IDR_10_148",1
"Q3KNW5_IDR_316_377",1
"Q3KP22_IDR_63_153",1
"Q3KP31_IDR_19_108",1
"Q3KP44_IDR_420_488",0.495440242500228
"Q3KP44_IDR_522_562",0.504559757499772
"Q3KP66_IDR_1_120",0.537932035215289
"Q3KP66_IDR_209_629",0.462067964784711
"Q3KQU3_IDR_1_827",1
"Q3KQV3_IDR_59_209",0.508171572058728
"Q3KQV3_IDR_602_632",0.491828427941272
"Q3KR16_IDR_1_98",0.481901107642664
"Q3KR16_IDR_517_765",0.518098892357336
"Q3KR37_IDR_1_82",0.29819341846817
"Q3KR37_IDR_225_363",0.40061423386449
"Q3KR37_IDR_543_646",0.30119234766734
"Q3L8U1_IDR_1448_1485",0.223028509017472
"Q3L8U1_IDR_1_706",0.23244163653244
"Q3SY46_IDR_1_35",1
"Q3SY52_IDR_115_232",0.503873955274718
"Q3SY52_IDR_70_112",0.496126044725281
"Q3SY56_IDR_1_228",0.543372515970983
"Q3SY56_IDR_331_376",0.456627484029017
"Q3SY84_IDR_1_76",0.502185475326262
"Q3SY84_IDR_460_523",0.497814524673738
"Q3SYB3_IDR_1_106",0.482874892434182
"Q3SYB3_IDR_249_402",0.517125107565818
"Q3SYG4_IDR_826_887",1
"Q3T8J9_IDR_1_535",0.173944506080166
"Q3T8J9_IDR_1782_2150",0.160151097415451
"Q3T8J9_IDR_2210_2241",0.165790497981664
"Q3T8J9_IDR_542_593",0.16354178851696
"Q3V5L5_IDR_1_104",1
"Q3T8J9_IDR_598_707",0.156235765716125
"Q3T8J9_IDR_932_1622",0.180336344289634
"Q3V6T2_IDR_219_256",0.264409748845927
"Q3V6T2_IDR_325_709",0.234968487235027
"Q3V6T2_IDR_897_1045",0.243325973771895
"Q494U1_IDR_1_47",0.508045063105407
"Q494U1_IDR_318_583",0.491954936894593
"Q494V2_IDR_1_151",0.28046580205355
"Q494V2_IDR_206_252",0.242407005326613
"Q494V2_IDR_275_383",0.250883590676379
"Q494V2_IDR_547_605",0.226243601943457
"Q494W8_IDR_259_296",0.487850851214201
"Q494W8_IDR_302_337",0.512149148785799
"Q494X3_IDR_1_130",1
"Q495A1_IDR_166_222",1
"Q495C1_IDR_105_229",0.489011686398124
"Q495C1_IDR_238_297",0.510988313601876
"Q495M3_IDR_1_51",1
"Q495M9_IDR_152_254",0.516339019618167
"Q495M9_IDR_258_387",0.483660980381833
"Q495N2_IDR_1_40",1
"Q495T6_IDR_1_51",0.506449454224743
"Q495T6_IDR_54_84",0.493550545775257
"Q495W5_IDR_1_38",1
"Q495Y8_IDR_1_187",1
"Q49AM3_IDR_424_519",0.514017091174364
"Q49AM3_IDR_83_299",0.485982908825636
"Q49AN0_IDR_520_593",1
"Q49AR2_IDR_166_232",1
"Q49MG5_IDR_1_464",0.34839138439869
"Q49MG5_IDR_468_547",0.329768569731787
"Q49MG5_IDR_567_647",0.321840045869523
"Q49MI3_IDR_1_42",1
"Q4AC94_IDR_1563_1630",0.189698312189804
"Q4AC94_IDR_171_338",0.223592455030084
"Q4AC94_IDR_1772_2332",0.19341153885148
"Q4AC94_IDR_454_523",0.194670012235866
"Q4AC94_IDR_709_799",0.198627681692766
"Q4AC99_IDR_87_135",1
"Q4ADV7_IDR_1129_1223",0.351915348581676
"Q4ADV7_IDR_1352_1419",0.327088568860299
"Q4ADV7_IDR_987_1053",0.320996082558025
"Q4FZB7_IDR_1_69",0.31462193072917
"Q4FZB7_IDR_334_741",0.316854404476492
"Q4FZB7_IDR_811_846",0.368523664794338
"Q4G163_IDR_582_617",0.344577927906001
"Q4G163_IDR_678_708",0.322743378031899
"Q4G176_IDR_1_41",1
"Q4G1C9_IDR_291_344",1
"Q4JDL3_IDR_1_117",1
"Q4KMG0_IDR_1166_1216",1
"Q4KMG9_IDR_148_183",1
"Q4KMP7_IDR_1_300",0.624726985445069
"Q4KMP7_IDR_622_808",0.375273014554931
"Q4KMQ2_IDR_1_55",1
"Q4KMZ1_IDR_384_454",0.53085480046551
"Q4KMZ1_IDR_40_382",0.46914519953449
"Q4KWH8_IDR_448_593",0.491514492920982
"Q4KWH8_IDR_863_1611",0.508485507079018
"Q4L180_IDR_1068_1135",0.211038925568283
"Q4L180_IDR_1_71",0.197686904287225
"Q4L180_IDR_340_385",0.192696032659359
"Q4L180_IDR_598_639",0.187114990332742
"Q4L180_IDR_762_1024",0.211463147152391
"Q4LE39_IDR_128_168",0.331788268158833
"Q504T8_IDR_315_452",0.501096224809166
"Q504U0_IDR_1_52",1
"Q504Y0_IDR_1_40",0.358232373849142
"Q504Y0_IDR_263_303",0.327095427329543
"Q504Y0_IDR_472_534",0.314672198821315
"Q504Y2_IDR_33_127",1
"Q504Y3_IDR_200_319",1
"Q50LG9_IDR_366_406",1
"Q52LD8_IDR_169_241",0.481393677609168
"Q52LD8_IDR_404_501",0.518606322390832
"Q52LG2_IDR_1_117",1
"Q52LJ0_IDR_307_433",1
"Q52LR7_IDR_277_450",0.484154794646422
"Q52LR7_IDR_463_807",0.515845205353578
"Q52LW3_IDR_1_37",0.254205927317586
"Q52LW3_IDR_157_187",0.246226982272344
"Q52LW3_IDR_472_601",0.263066678304861
"Q52LW3_IDR_889_1261",0.236500412105209
"Q52M93_IDR_49_101",1
"Q52MB2_IDR_66_171",1
