"","GO0097659_nucleic_acid_templated_transcription"
"C9J069_IDR_826_869",0.463636673365558
"C9J302_IDR_136_202",1
"Q6NX49_IDR_67_221",1
"Q6NXP0_IDR_148_179",0.563300124834061
"Q6NXP0_IDR_270_350",0.436699875165939
"Q6NXP2_IDR_179_280",1
"Q6NXS1_IDR_1_205",1
"Q6NXT1_IDR_1_59",1
"Q6NZ36_IDR_46_145",0.493440582308918
"Q6NZ67_IDR_82_158",1
"Q6NZI2_IDR_1_153",0.570193254925696
"Q6NZI2_IDR_158_390",0.429806745074304
"Q6NZY4_IDR_129_164",0.538346692130476
"Q6NZY4_IDR_371_655",0.461653307869524
"Q6NZY7_IDR_1_31",0.49181255442115
"Q6NZY7_IDR_38_148",0.50818744557885
"Q6P047_IDR_166_211",0.506901718985628
"Q6P047_IDR_239_294",0.493098281014372
"Q6P050_IDR_208_247",1
"Q6P087_IDR_30_61",1
"Q6P0N0_IDR_276_372",0.311407188006423
"Q6P0N0_IDR_480_1132",0.303351686655235
"Q6P0N0_IDR_98_238",0.385241125338342
"Q6P0Q8_IDR_1193_1789",0.2727809824554
"Q6P0Q8_IDR_1_317",0.510961475961632
"Q6P0Q8_IDR_815_1097",0.216257541582968
"Q6P158_IDR_1_94",0.320204157771343
"Q6P158_IDR_431_512",0.321570769675213
"Q6P158_IDR_754_792",0.358225072553444
"Q6P179_IDR_1_51",1
"Q6P1J9_IDR_103_142",0.493457501685643
"Q6P1J9_IDR_260_356",0.506542498314357
"Q6P1L5_IDR_1_354",0.46860281273789
"Q6P1L5_IDR_359_589",0.53139718726211
"Q6P1L6_IDR_1_59",0.453705499216205
"Q6P1L6_IDR_77_237",0.546294500783795
"Q6P1M3_IDR_635_708",0.399626550613828
"Q6P1M3_IDR_938_1020",0.600373449386172
"Q6P1W5_IDR_1_49",0.360073190161476
"Q6P1W5_IDR_516_558",0.373723641818791
"Q6P1W5_IDR_75_472",0.266203168019732
"Q6P1X5_IDR_991_1199",1
"Q6P1X6_IDR_1_36",1
"Q6P280_IDR_1_46",0.451391601410153
"Q6P280_IDR_49_169",0.548608398589847
"Q6P2C0_IDR_238_268",1
"Q6P2C8_IDR_101_155",1
"Q6P2D0_IDR_23_133",1
"Q6P2D8_IDR_435_608",0.562818285246994
"Q6P2D8_IDR_45_81",0.437181714753006
"Q6P2E9_IDR_1226_1258",0.300103736053935
"Q6P2E9_IDR_24_70",0.275304495061266
"Q6P2E9_IDR_528_965",0.424591768884798
"Q6P2H3_IDR_1_327",0.284933296814121
"Q6P2H3_IDR_350_394",0.234400894983132
"Q6P2H3_IDR_531_572",0.228802472428152
"Q6P2H3_IDR_596_666",0.251863335774594
"Q6P387_IDR_108_162",0.163175048416882
"Q6P387_IDR_1_42",0.166883732414869
"Q6P387_IDR_176_213",0.149178029810674
"Q6P387_IDR_253_292",0.162418010569104
"Q6P387_IDR_329_365",0.201864644909481
"Q6P387_IDR_48_105",0.156480533878989
"Q6P3R8_IDR_279_655",0.609704828229721
"Q6P3R8_IDR_672_708",0.390295171770279
"Q6P3S1_IDR_449_775",1
"Q6P3S6_IDR_1_43",0.394326113502963
"Q6P4D5_IDR_1_174",1
"Q6P4E1_IDR_1_436",1
"Q6P4F1_IDR_1_74",1
"Q6P4F2_IDR_1_66",1
"Q6P4F7_IDR_254_810",0.533211629560825
"Q6P4F7_IDR_817_947",0.466788370439175
"Q6P4H8_IDR_1_32",1
"Q6P4Q7_IDR_1_40",0.292908384712454
"Q6P4Q7_IDR_648_688",0.333793732228069
"Q6P4Q7_IDR_727_775",0.373297883059477
"Q6P4R8_IDR_202_369",0.636398766508332
"Q6P4R8_IDR_654_1299",0.363601233491667
"Q6P531_IDR_1_99",1
"Q6P582_IDR_82_158",1
"Q6P5Q4_IDR_28_72",0.291247910205794
"Q6P5Q4_IDR_355_519",0.39872905316349
"Q6P5Q4_IDR_76_195",0.310023036630716
"Q6P5S7_IDR_1_38",1
"Q6P5W5_IDR_233_264",0.40162311548562
"Q6P5W5_IDR_426_488",0.59837688451438
"Q6P5X7_IDR_101_244",0.52791106536986
"Q6PCB5_IDR_1_339",0.504486396930648
"Q6PCB5_IDR_696_843",0.495513603069352
"Q6PCB6_IDR_49_84",1
"Q6PCB8_IDR_285_327",1
"Q6PCD5_IDR_1_283",1
"Q6PCT2_IDR_1_36",0.424754989953036
"Q6PCT2_IDR_151_420",0.575245010046964
"Q6PD62_IDR_855_1173",1
"Q6PD74_IDR_177_257",1
"Q6PDB4_IDR_60_183",1
"Q6PEV8_IDR_133_176",0.311306583585424
"Q6PEV8_IDR_264_357",0.366819748302704
"Q6PEV8_IDR_65_102",0.321873668111872
"Q6PEW0_IDR_276_350",1
"Q6PEW1_IDR_227_343",1
"Q6PEX3_IDR_1_189",1
"Q6PEX7_IDR_76_145",1
"Q6PF04_IDR_53_233",1
"Q6PF05_IDR_24_55",1
"Q6PIF6_IDR_1031_1086",0.522630924585913
"Q6PIF6_IDR_876_974",0.477369075414087
"Q6PII3_IDR_1_452",1
"Q6PIJ6_IDR_474_914",1
"Q6PIS1_IDR_1_33",0.526284938829998
"Q6PIS1_IDR_572_610",0.473715061170002
"Q6PIU1_IDR_1_32",1
"Q6PIV2_IDR_70_168",1
"Q6PIW4_IDR_92_373",1
"Q6PIY5_IDR_408_440",1
"Q6PIY7_IDR_1_130",1
"Q6PIZ9_IDR_35_163",1
"Q6PJ21_IDR_17_60",0.485519978159487
"Q6PJ21_IDR_321_355",0.514480021840513
"Q6PJ61_IDR_18_446",1
"Q6PJE2_IDR_53_85",1
"Q6PJF5_IDR_1_366",1
"Q6PJG2_IDR_100_631",0.35337442643444
"Q6PJG2_IDR_1_96",0.302445641398266
"Q6PJG2_IDR_679_714",0.166499185347854
"Q6PJW8_IDR_1_164",0.327546440796623
"Q6PJW8_IDR_237_267",0.310735534371446
"Q6PJW8_IDR_270_601",0.361718024831931
"Q6PK04_IDR_1_193",0.470440277808992
"Q6PK04_IDR_207_289",0.529559722191008
"Q6PK18_IDR_1_34",1
"Q6PK81_IDR_60_146",1
"Q6PKC3_IDR_1_74",0.486466061956643
"Q6PKC3_IDR_934_985",0.513533938043357
"Q6PKG0_IDR_1029_1096",0.199443624360879
"Q6PKG0_IDR_1_354",0.325961336774404
"Q6PKG0_IDR_491_632",0.153314842356711
"Q6PKG0_IDR_725_795",0.321280196508005
"Q6PKX4_IDR_235_331",1
"Q6PL18_IDR_1111_1318",0.350143680610453
"Q6PL18_IDR_1_390",0.3361604373599
"Q6PL18_IDR_732_780",0.313695882029647
"Q6PL24_IDR_1_153",0.536997162642666
"Q6PL24_IDR_228_271",0.463002837357334
"Q6PL45_IDR_1_57",1
"Q6PML9_IDR_71_120",1
"Q6PUV4_IDR_1_134",1
"Q6Q0C0_IDR_1_116",1
"Q6Q4G3_IDR_13_86",1
"Q6Q6R5_IDR_79_116",1
"Q6Q759_IDR_144_208",0.0898185803523072
"Q6Q759_IDR_378_419",0.0986884646349485
"Q6Q759_IDR_655_761",0.115785099657944
"Q6QNY1_IDR_1_34",1
"Q6R2W3_IDR_559_595",1
"Q6R327_IDR_1014_1524",0.411424359428899
"Q6R327_IDR_1531_1599",0.588575640571101
"Q6R6M4_IDR_1_57",0.499864822719821
"Q6R6M4_IDR_379_449",0.500135177280179
"Q6RFH5_IDR_324_385",1
"Q6RI45_IDR_1262_1299",0.280242975472311
"Q6RI45_IDR_1439_1802",0.451923501323308
"Q6RI45_IDR_656_916",0.26783352320438
"Q6RSH7_IDR_1_40",1
"Q6RW13_IDR_124_159",1
"Q6S5L8_IDR_21_177",0.484082457491086
"Q6S5L8_IDR_470_511",0.515917542508914
"Q6S9Z5_IDR_1_89",0.476248210213401
"Q6S9Z5_IDR_249_284",0.267436254514624
"Q6S9Z5_IDR_307_364",0.256315535271975
"Q6SA08_IDR_298_328",1
"Q6SJ93_IDR_1_76",0.558311967485658
"Q6SJ93_IDR_273_351",0.441688032514342
"Q6SJ96_IDR_1_195",1
"Q6STE5_IDR_1_105",1
"Q6T310_IDR_202_242",1
"Q6T4P5_IDR_286_396",0.21279924069063
"Q6TFL3_IDR_1049_1082",0.112501701786611
"Q6TFL3_IDR_1149_1182",0.110280608683297
"Q6TFL3_IDR_1223_1326",0.17720390146856
"Q6TFL3_IDR_983_1028",0.137252973183044
"Q6TFL4_IDR_1_38",1
"Q6U7Q0_IDR_1_128",1
"Q6U841_IDR_1_36",0.29789219003826
"Q6U841_IDR_222_317",0.346577734931775
"Q6U841_IDR_57_90",0.355530075029966
"Q6UB35_IDR_1_69",1
"Q6UB98_IDR_1_235",0.296828957661768
"Q6UB98_IDR_301_1831",0.703171042338232
"C9J3V5_IDR_1_63",1
"C9J6K1_IDR_1_46",1
"C9J7I0_IDR_28_81",1
"C9JDP6_IDR_192_229",1
"C9JE40_IDR_1_185",0.652959379327373
"C9JE40_IDR_213_256",0.347040620672627
"C9JFL3_IDR_1_82",1
"C9JH25_IDR_26_57",0.318530890840866
"C9JH25_IDR_623_874",0.343216138648931
"C9JH25_IDR_64_341",0.338252970510203
"C9JI98_IDR_124_176",1
"C9JJH3_IDR_1_60",0.506445703830467
"C9JJH3_IDR_377_528",0.493554296169533
"C9JSJ3_IDR_132_309",0.329855689932661
"C9JSJ3_IDR_332_541",0.308011762541912
"C9JTQ0_IDR_179_218",0.465120784060324
"C9JTQ0_IDR_226_380",0.534879215939676
"C9JUS6_IDR_1_35",0.51376724647399
"C9JUS6_IDR_63_103",0.486232753526011
"C9JVI0_IDR_1_57",0.354390153185159
"C9JVI0_IDR_379_464",0.333592708552894
"C9JVI0_IDR_469_528",0.312017138261947
"C9JVW0_IDR_59_142",1
"C9JXX5_IDR_30_86",1
"D3W0D1_IDR_40_73",1
"D6R901_IDR_1_56",0.350726820263439
"D6R901_IDR_379_452",0.338004434373146
"D6R901_IDR_470_528",0.311268745363415
"D6R9N7_IDR_1_56",0.356605140615895
"D6R9N7_IDR_379_465",0.332308622696111
"D6R9N7_IDR_469_528",0.311086236687994
"D6RA61_IDR_1_57",0.348080316790293
"D6RA61_IDR_379_451",0.339942910090178
"E5RIL1_IDR_215_263",1
"E5RJM6_IDR_1_36",1
"E7ERA6_IDR_1_45",0.535034579350738
"E7ERA6_IDR_166_249",0.464965420649262
"E7ETH6_IDR_108_160",0.337412016701829
"E7ETH6_IDR_173_222",0.318711336790535
"E7ETH6_IDR_61_100",0.343876646507636
"E7EW31_IDR_1_1015",1
"E9PAV3_IDR_1_1948",0.562790984562371
"E9PAV3_IDR_1988_2040",0.437209015437629
"E9PGG2_IDR_189_307",0.448200184371274
"E9PGG2_IDR_315_353",0.551799815628726
"E9PI22_IDR_161_279",0.503194937926512
"E9PI22_IDR_1_74",0.496805062073488
"H3BNL1_IDR_132_184",0.468858983087533
"H3BPF8_IDR_1_120",0.421084983984347
"H3BPF8_IDR_248_595",0.578915016015653
"H3BQB6_IDR_1_260",1
"H3BQL2_IDR_1_130",0.500792715648505
"H3BQL2_IDR_276_599",0.499207284351495
"H3BQW9_IDR_1_95",1
"H3BR10_IDR_1_33",0.485534359607611
"H3BR10_IDR_58_107",0.514465640392389
"H3BSY2_IDR_176_601",0.540536386379188
"H3BSY2_IDR_22_121",0.459463613620812
"H3BTG2_IDR_84_121",1
"H3BU77_IDR_1_48",1
"H3BUK9_IDR_1_90",0.465785053206384
"H3BUK9_IDR_325_492",0.534214946793616
"H3BV12_IDR_1_125",0.492937501199426
"H3BV12_IDR_277_604",0.507062498800574
"H3BV60_IDR_179_288",1
"H7BZ55_IDR_1249_1370",0.584305850076485
"H7BZ55_IDR_1_520",0.415694149923515
"M0QZC1_IDR_116_157",0.318978713726232
"M0QZC1_IDR_159_314",0.355286646668245
"M0QZC1_IDR_1_59",0.325734639605522
"M0R2J8_IDR_1_39",0.235862938712334
"M0R2J8_IDR_1480_1524",0.181524676718908
"M0R2J8_IDR_1550_1603",0.181193161818426
"M0R2J8_IDR_1619_1658",0.196160927177094
"M0R2J8_IDR_61_162",0.205258295573237
"O00110_IDR_33_92",1
"O00116_IDR_1_32",0.637075397615039
"O00116_IDR_48_82",0.362924602384961
"O00139_IDR_556_611",0.435125092436901
"O00139_IDR_65_190",0.564874907563099
"O00141_IDR_61_91",1
"O00142_IDR_1_48",1
"O00144_IDR_1_35",0.288516505923296
"O00144_IDR_145_194",0.287604897029878
"O00144_IDR_547_591",0.423878597046826
"O00148_IDR_1_33",1
"O00151_IDR_90_253",1
"O00154_IDR_1_48",1
"O00155_IDR_325_361",1
"O00160_IDR_923_1043",1
"O00161_IDR_1_149",1
"O00165_IDR_100_199",0.519039436203526
"O00165_IDR_14_60",0.480960563796474
"O00167_IDR_182_265",1
"O00168_IDR_1_92",1
"O00178_IDR_1_60",0.473882030189843
"O00178_IDR_578_669",0.526117969810157
"O00213_IDR_279_364",0.414954946916741
"O00217_IDR_1_35",1
"O00219_IDR_1_78",1
"O00220_IDR_1_119",0.483360350435865
"O00220_IDR_289_352",0.516639649564135
"O00221_IDR_1_242",1
"O00222_IDR_1_33",0.416831677756683
"O00222_IDR_849_908",0.583168322243317
"O00230_IDR_1_39",0.517874830507198
"O00230_IDR_59_92",0.482125169492802
"O00237_IDR_523_605",1
"O00253_IDR_1_83",1
"O00254_IDR_1_36",1
"O00255_IDR_464_615",1
"O00257_IDR_65_529",1
"O00258_IDR_1_35",1
"O00267_IDR_1_132",0.469481158824364
"O00267_IDR_669_702",0.530518841175636
"O00268_IDR_1013_1052",0.270809829873659
"O00268_IDR_1_457",0.462837448805203
"O00268_IDR_469_851",0.266352721321137
"O00273_IDR_202_234",1
"O00287_IDR_1_44",0.482377459891992
"O00287_IDR_53_220",0.517622540108008
"O00291_IDR_1_37",0.49030540845802
"O00291_IDR_300_381",0.50969459154198
"O00292_IDR_224_258",1
"O00294_IDR_14_285",1
"O00295_IDR_1_268",1
"O00303_IDR_1_84",1
"O00327_IDR_444_599",0.656610631124923
"O00330_IDR_140_177",0.546263113777501
"O00330_IDR_221_270",0.453736886222499
"O00337_IDR_1_60",1
"O00339_IDR_1_48",1
"O00341_IDR_484_548",1
"O00358_IDR_138_358",0.480723463479267
"O00358_IDR_1_52",0.519276536520733
"O00391_IDR_546_692",1
"O00400_IDR_1_67",1
"O00401_IDR_141_216",0.48692061705532
"O00401_IDR_264_502",0.51307938294468
"O00408_IDR_908_941",1
"O00409_IDR_1_112",0.44224911557123
"O00409_IDR_204_490",0.55775088442877
"O00411_IDR_76_219",0.455557104778059
"O00411_IDR_9_62",0.544442895221941
"O00418_IDR_12_77",0.562773306331884
"O00418_IDR_330_499",0.437226693668116
"O00423_IDR_70_176",1
"O00425_IDR_159_192",1
"O00429_IDR_513_638",1
"O00443_IDR_1_366",1
"O00444_IDR_271_592",0.587235622490826
"O00444_IDR_809_884",0.412764377509174
"O00445_IDR_56_106",1
"O00451_IDR_1_33",0.501016159381282
"O00451_IDR_358_464",0.498983840618718
"O00458_IDR_1_75",0.53422587930992
"O00458_IDR_419_451",0.46577412069008
"O00482_IDR_131_255",0.47517167355914
"O00482_IDR_1_75",0.52482832644086
"O00488_IDR_1_59",0.468330413192692
"O00488_IDR_73_134",0.531669586807308
"O00499_IDR_276_516",1
"O00505_IDR_16_69",1
"O00506_IDR_294_379",1
"O00507_IDR_1595_1638",0.303290692935792
"O00507_IDR_1_64",0.288080003193084
"O00507_IDR_2477_2555",0.408629303871124
"O00512_IDR_1_1426",1
"O00515_IDR_1_517",1
"O00533_IDR_1115_1170",1
"O00541_IDR_257_316",0.51405251011845
"O00541_IDR_446_588",0.48594748988155
"O00548_IDR_574_700",1
"O00555_IDR_1_54",0.243126424289525
"O00555_IDR_1975_2502",0.252863056447979
"O00555_IDR_406_448",0.175786039436075
"O00555_IDR_801_1212",0.328224479826421
"O00559_IDR_111_158",0.240908968003238
"O00559_IDR_160_213",0.257780809028038
"O00559_IDR_1_62",0.222035544627075
"O00559_IDR_64_109",0.279274678341649
"O00560_IDR_1_44",1
"O00562_IDR_1194_1244",0.267819965352617
"O00562_IDR_256_332",0.220285580984691
"O00562_IDR_379_421",0.20747336900987
"O00562_IDR_581_682",0.304421084652822
"O00566_IDR_100_364",0.280134857316877
"O00592_IDR_1_353",1
"O00602_IDR_58_111",1
"O00629_IDR_1_69",1
"O00712_IDR_186_388",1
"O00716_IDR_1_175",0.487293403928939
"O00716_IDR_355_418",0.512706596071061
"O00746_IDR_1_34",1
"O00750_IDR_1_318",1
"O00763_IDR_171_231",0.509224432751458
"O00763_IDR_26_159",0.490775567248542
"O00767_IDR_1_65",1
"Q9Y6X0_IDR_1_1596",1
"Q9Y6X1_IDR_1_38",1
"Q9Y6X2_IDR_409_448",0.312569888695044
"Q9Y6X2_IDR_452_620",0.309780219428037
"Q9Y6X2_IDR_66_118",0.377649891876919
"Q9Y6X4_IDR_259_670",1
"Q9Y6X6_IDR_1175_1411",0.186640987076208
"Q9Y6X6_IDR_1419_1781",0.228726647655674
"Q9Y6X6_IDR_1817_1847",0.188581805802266
"Q9Y6X6_IDR_366_396",0.196837369604356
"Q9Y6X6_IDR_959_1011",0.199213189861496
"Q9Y6X8_IDR_1_151",0.162048923299532
"Q9Y6X8_IDR_158_280",0.16129634153164
"Q9Y6X8_IDR_314_486",0.114168466458555
"Q9Y6X8_IDR_488_562",0.159524959880511
"Q9Y6X8_IDR_564_635",0.254777136920419
"Q9Y6X8_IDR_761_837",0.148184171909343
"Q9Y6X9_IDR_530_800",0.477797925553863
"Q9Y6X9_IDR_829_905",0.522202074446137
"Q9Y6Y1_IDR_1172_1403",0.0979963567435306
"Q9Y6Y1_IDR_1407_1485",0.129077038026081
"Q9Y6Y1_IDR_1606_1673",0.172859456967465
"Q9Y6Y1_IDR_186_736",0.322470258433283
"Q9Y6Y1_IDR_779_862",0.110446348073747
"Q9Y6Y1_IDR_988_1031",0.167150541755895
"Q9Y6Y8_IDR_1_262",0.352279777859246
"Q9Y6Y8_IDR_598_656",0.153251582662877
"Q9Y6Y8_IDR_692_753",0.145539120097741
"Q9Y6Y8_IDR_892_934",0.348929519380136
"Q9Y6Z7_IDR_1_128",1
"U3KPV4_IDR_1_39",1
"O14513_IDR_516_668",0.20076704519138
"O14513_IDR_674_1909",0.236996418566423
"O14514_IDR_1199_1347",0.288905711397769
"O14514_IDR_1350_1557",0.4729520448879
"O14514_IDR_1_36",0.238142243714331
"O14519_IDR_1_58",1
"O14520_IDR_283_342",1
"O14521_IDR_1_36",1
"O14522_IDR_783_859",1
"O14523_IDR_33_80",0.476820516469231
"O14523_IDR_410_706",0.523179483530769
"O14524_IDR_392_444",1
"O14526_IDR_257_613",1
"O14529_IDR_1124_1167",0.159260131066655
"O14529_IDR_113_956",0.360321821248128
"O14529_IDR_1224_1457",0.260029066479416
"O14529_IDR_962_1043",0.220388981205802
"O14530_IDR_189_226",1
"O14531_IDR_507_572",1
"O14544_IDR_1_353",1
"O14607_IDR_376_834",0.363377844699937
"O14607_IDR_839_874",0.172549498973857
"O14607_IDR_994_1024",0.172044540175698
"O14613_IDR_1_39",0.403632138384591
"O14613_IDR_46_182",0.596367861615409
"O14617_IDR_630_914",1
"O14627_IDR_1_172",0.67321392531166
"O14627_IDR_226_284",0.32678607468834
"O14628_IDR_57_213",1
"O14633_IDR_1_109",1
"O14638_IDR_1_46",1
"O14639_IDR_337_372",0.342342341372707
"O14639_IDR_375_667",0.657657658627293
"O14640_IDR_376_408",0.232418937376025
"O14640_IDR_507_674",0.478141771934047
"O14640_IDR_90_243",0.289439290689928
"O14641_IDR_512_575",0.288802955802677
"O14641_IDR_578_715",0.49194128116686
"O14641_IDR_96_259",0.219255763030463
"O14645_IDR_20_60",1
"O14681_IDR_34_77",1
"O14686_IDR_1604_4707",0.488372605562093
"O14686_IDR_1_61",0.108623788838663
"O14686_IDR_356_389",0.117343414239638
"O14686_IDR_396_1358",0.140054932580415
"O14686_IDR_4908_4975",0.145605258779191
"O14709_IDR_123_343",1
"O14713_IDR_1_57",1
"O14730_IDR_1_180",1
"O14733_IDR_1_88",1
"O14737_IDR_1_37",1
"O14745_IDR_113_148",0.477332686154612
"O14787_IDR_319_367",1
"O14788_IDR_1_57",1
"O14791_IDR_22_63",1
"O14792_IDR_1_50",1
"O14793_IDR_1_38",1
"O14795_IDR_152_377",1
"O14810_IDR_1_134",1
"O14813_IDR_1_284",1
"O14827_IDR_694_890",1
"O14828_IDR_1_132",1
"O14829_IDR_311_343",1
"O14830_IDR_314_402",1
"O14836_IDR_108_223",1
"O14843_IDR_299_346",1
"O14862_IDR_87_148",1
"O14863_IDR_54_105",1
"O14867_IDR_131_521",0.608072705752487
"O14867_IDR_654_718",0.391927294247513
"O14874_IDR_1_50",1
"O14896_IDR_120_185",1
"O14974_IDR_287_930",1
"O14976_IDR_325_371",0.56059084647051
"O14976_IDR_751_1172",0.43940915352949
"O14978_IDR_104_224",0.539359300799631
"O14978_IDR_227_375",0.460640699200369
"O14979_IDR_1_90",0.522485535753812
"O14979_IDR_92_146",0.477514464246188
"O14981_IDR_152_253",0.467264246142152
"O14981_IDR_976_1013",0.532735753857847
"O14986_IDR_279_320",0.485647701951237
"O14986_IDR_401_535",0.514352298048763
"O14990_IDR_1_202",1
"O14994_IDR_1_88",0.627162347168985
"O14994_IDR_399_562",0.372837652831015
"O15013_IDR_1223_1261",0.30282661748952
"O15013_IDR_1277_1326",0.338420314898075
"O15013_IDR_1_397",0.358753067612405
"O15014_IDR_1_33",0.153274104682866
"O15014_IDR_334_1411",0.647973068695582
"O15014_IDR_41_330",0.198752826621552
"O15034_IDR_1021_1052",0.317808782494664
"O15037_IDR_198_416",0.4017046632742
"O15037_IDR_595_628",0.5982953367258
"O15040_IDR_374_792",1
"O15041_IDR_736_775",1
"O15042_IDR_1_120",0.366846824718785
"O15042_IDR_126_268",0.381455619784179
"O15042_IDR_680_1029",0.251697555497036
"O15047_IDR_190_623",0.530700094642554
"O15047_IDR_833_1414",0.469299905357446
"O15049_IDR_1_477",0.584133692572084
"O15049_IDR_511_544",0.415866307427915
"O15050_IDR_1078_1140",0.244373721126632
"O15050_IDR_2891_2925",0.250347134749033
"O15050_IDR_609_678",0.256859837110596
"O15050_IDR_704_772",0.248419307013739
"O15054_IDR_1_1123",0.813191278120426
"O15054_IDR_1291_1321",0.186808721879574
"O15055_IDR_1_107",0.277190067945384
"O15055_IDR_475_845",0.269834692919504
"O15075_IDR_282_374",0.262122596605545
"O15075_IDR_653_740",0.288352341013409
"O15078_IDR_1021_1051",0.0794349428225899
"O15078_IDR_1412_1448",0.132757887470007
"O15078_IDR_1477_1535",0.0719648407746838
"O15078_IDR_1580_1620",0.0844357585977922
"O15078_IDR_1783_1902",0.0648178383208775
"O15078_IDR_1991_2082",0.0673074699628563
"O15078_IDR_2095_2127",0.085605359341659
"O15078_IDR_2355_2385",0.0893980159949123
"O15078_IDR_2433_2479",0.080433065874234
"O15078_IDR_491_612",0.0658921305688642
"O15078_IDR_63_175",0.0917406040096994
"O15078_IDR_636_785",0.0862120862618241
"O15079_IDR_1_417",1
"O15083_IDR_1_374",0.302360120097283
"O15083_IDR_635_667",0.174725486908285
"O15083_IDR_740_806",0.14632530538187
"O15083_IDR_867_955",0.376589087612562
"O15085_IDR_1_40",0.16890133851291
"O15151_IDR_113_185",0.306925204861931
"O15151_IDR_209_275",0.350852000359645
"O15151_IDR_334_432",0.342222794778424
"O15156_IDR_145_344",0.492186699683096
"O15156_IDR_451_539",0.507813300316904
"O15162_IDR_42_82",1
"O15164_IDR_1013_1050",0.267021709593992
"O15164_IDR_1_49",0.221127969746835
"O15164_IDR_430_824",0.511850320659174
"O15165_IDR_33_306",1
"O15169_IDR_1_79",0.456972812421712
"O15169_IDR_214_778",0.543027187578288
"O15173_IDR_1_48",1
"O15178_IDR_1_38",0.321120825009864
"O15178_IDR_250_435",0.678879174990137
"O15194_IDR_1_39",1
"O15195_IDR_722_795",1
"O15198_IDR_210_249",1
"O15204_IDR_1_33",1
"O15209_IDR_151_423",0.349890005080513
"O15265_IDR_1_144",0.223837146061267
"O15265_IDR_153_892",0.776162853938733
"O15266_IDR_1_292",1
"O15270_IDR_1_61",1
"O15297_IDR_35_93",0.515748218214921
"O15297_IDR_379_597",0.484251781785079
"O15315_IDR_351_384",1
"O15327_IDR_1_34",0.33934838630826
"O15327_IDR_478_520",0.356979235827201
"O15327_IDR_527_570",0.303672377864539
"O15347_IDR_163_200",1
"O15350_IDR_300_354",0.194265039209969
"O15350_IDR_33_112",0.260991441755732
"O15350_IDR_374_489",0.544743519034299
"O15353_IDR_1_266",0.415036867831989
"O15353_IDR_365_520",0.323777776059394
"O15353_IDR_552_605",0.261185356108617
"O15354_IDR_1_246",0.482199312850888
"O15354_IDR_572_611",0.517800687149112
"O15399_IDR_897_1336",0.658883370767978
"O15400_IDR_121_164",1
"O15403_IDR_206_279",0.53570021217656
"O15403_IDR_475_523",0.464299787823439
"O15405_IDR_1_576",1
"O15409_IDR_1_338",0.269011361209415
"O15409_IDR_397_483",0.297136780902102
"O15409_IDR_582_715",0.433851857888483
"O15417_IDR_1_2777",1
"O15427_IDR_411_465",1
"O15431_IDR_1_41",1
"O15432_IDR_56_86",1
"O15438_IDR_855_946",1
"O15439_IDR_632_693",1
"O15440_IDR_1_87",0.36176867027302
"O15440_IDR_505_566",0.301962397354955
"O15440_IDR_787_838",0.336268932372026
"O15444_IDR_94_150",1
"O15446_IDR_124_510",1
"O15457_IDR_1_151",1
"O15503_IDR_12_78",1
"O15504_IDR_206_386",0.483715662884326
"O15504_IDR_24_112",0.516284337115674
"O15516_IDR_1_44",0.373710122736314
"O15516_IDR_382_846",0.626289877263686
"O15519_IDR_176_238",1
"O15520_IDR_8_68",1
"O15522_IDR_1_88",1
"O15523_IDR_1_138",1
"O15524_IDR_1_54",1
"O15529_IDR_299_346",1
"O15530_IDR_1_77",0.528452968911789
"O15530_IDR_366_443",0.471547031088211
"O15534_IDR_1_172",0.22204593204922
"O15534_IDR_1207_1290",0.353779784341586
"O15534_IDR_504_870",0.222799393227044
"O15534_IDR_944_1120",0.20137489038215
"O15535_IDR_136_253",1
"O15541_IDR_102_180",0.533681673317595
"O15541_IDR_21_99",0.466318326682405
"O43159_IDR_1_236",1
"O43164_IDR_169_411",0.309162597701312
"O43164_IDR_445_522",0.334732217637367
"O43164_IDR_50_159",0.356105184661321
"O43166_IDR_1030_1741",0.307096199736555
"O43166_IDR_1_203",0.23411834428216
"O43166_IDR_205_321",0.205812991488767
"O43166_IDR_356_406",0.252972464492518
"O43167_IDR_131_293",0.264290876210666
"O43167_IDR_651_697",0.735709123789334
"O43169_IDR_103_150",1
"O43172_IDR_1_31",0.483578187935558
"O43172_IDR_34_72",0.516421812064442
"O43173_IDR_1_63",1
"O43174_IDR_1_38",1
"O43181_IDR_1_52",1
"O43182_IDR_1_186",0.265961578919618
"O43182_IDR_299_402",0.276515563042377
"O43182_IDR_631_946",0.457522858038005
"O43184_IDR_1_37",0.467024196617866
"O43255_IDR_1_70",1
"O43257_IDR_1_77",1
"O43278_IDR_1_47",1
"O43281_IDR_60_430",1
"O43283_IDR_1_111",0.380877701673613
"O43283_IDR_448_966",0.619122298326387
"O43286_IDR_1_31",0.491500151804238
"O43286_IDR_57_95",0.508499848195762
"O43290_IDR_1_197",0.312451171525097
"O43290_IDR_282_350",0.232921722906353
"O43290_IDR_353_645",0.208232437200818
"O43290_IDR_649_697",0.246394668367732
"O43291_IDR_93_128",1
"O43293_IDR_281_313",1
"O43294_IDR_1_223",1
"O43295_IDR_183_219",0.210563712022871
"O43295_IDR_452_498",0.228987797447882
"O43295_IDR_718_753",0.210717833912529
"O43295_IDR_804_1099",0.349730656616718
"O43313_IDR_600_823",0.290355468219507
"O43314_IDR_898_1243",1
