"","GO0005815_microtubule_organizing_center"
"Q14203_IDR_1025_1089",0.476927483308992
"Q14203_IDR_95_243",0.523072516691008
"Q14207_IDR_72_1411",1
"Q14209_IDR_1_127",0.502482360987838
"Q14209_IDR_308_384",0.497517639012162
"Q14242_IDR_1_364",0.512638222502335
"Q14242_IDR_366_412",0.487361777497665
"Q14244_IDR_1_721",1
"Q14247_IDR_1_38",0.523635989183097
"Q14247_IDR_68_492",0.476364010816903
"Q14249_IDR_1_58",1
"Q14257_IDR_1_37",1
"Q14258_IDR_355_440",1
"Q14289_IDR_1_35",0.452263249810402
"Q14289_IDR_690_877",0.547736750189598
"Q14314_IDR_175_206",0.452054142627078
"Q14314_IDR_94_173",0.547945857372922
"Q14469_IDR_151_271",0.47582262987227
"Q14493_IDR_1_139",0.52001235804644
"Q14493_IDR_202_270",0.47998764195356
"Q14494_IDR_110_612",1
"Q14498_IDR_1_144",1
"Q14500_IDR_1_42",0.444261569676115
"Q14500_IDR_366_433",0.555738430323885
"Q14511_IDR_560_699",0.573148464101783
"Q14511_IDR_66_401",0.426851535898217
"Q14512_IDR_154_205",0.510403970810218
"Q14512_IDR_1_56",0.489596029189782
"Q14515_IDR_1_424",1
"Q14517_IDR_4206_4588",1
"Q14524_IDR_1053_1147",0.210889867433716
"Q14524_IDR_1922_2016",0.196235470465068
"Q14524_IDR_30_62",0.199138164158135
"Q14524_IDR_425_663",0.200074024149805
"Q14524_IDR_992_1041",0.193662473793276
"Q14525_IDR_368_404",1
"Q14526_IDR_152_689",1
"Q14571_IDR_1828_1874",0.35289484036684
"Q14573_IDR_1129_1165",0.252366267281557
"Q14573_IDR_1555_1585",0.2576922355234
"Q14573_IDR_1803_1862",0.256718088432837
"Q14573_IDR_904_959",0.233223408762205
"Q14576_IDR_1_36",1
"Q14582_IDR_1_209",1
"Q14584_IDR_14_185",1
"Q14585_IDR_1_59",1
"Q14587_IDR_1_200",1
"Q14588_IDR_53_147",1
"Q14590_IDR_61_262",1
"Q14592_IDR_56_149",1
"Q14593_IDR_1_33",1
"Q14596_IDR_289_365",0.343879775986534
"Q14596_IDR_482_882",0.334900434166484
"Q14596_IDR_87_147",0.321219789846982
"Q14623_IDR_1_48",1
"Q14671_IDR_781_814",0.204547539396131
"Q14674_IDR_1296_1487",0.501360194837576
"Q14674_IDR_1507_1570",0.498639805162424
"Q14676_IDR_138_1891",1
"Q14677_IDR_147_625",1
"Q14678_IDR_1_48",0.496441161931791
"Q14678_IDR_53_1079",0.50355883806821
"Q14679_IDR_1091_1199",0.259844575335612
"Q14679_IDR_1_117",0.24348513001056
"Q14679_IDR_122_567",0.247903211494599
"Q14679_IDR_947_987",0.24876708315923
"Q14680_IDR_328_560",1
"Q14681_IDR_1_69",1
"Q14684_IDR_230_306",0.344940455614899
"Q14684_IDR_336_683",0.337082789509594
"Q14684_IDR_718_758",0.317976754875506
"Q14686_IDR_1_41",0.54515009093367
"Q14686_IDR_142_2063",0.45484990906633
"Q14687_IDR_1_1120",1
"Q14689_IDR_1_280",1
"Q14789_IDR_2844_2890",0.0591110039582916
"Q14789_IDR_2951_3259",0.109893351223939
"Q14790_IDR_182_221",1
"Q147U1_IDR_53_168",1
"Q147X3_IDR_1_209",1
"Q14802_IDR_1_54",1
"Q14807_IDR_1_40",0.33811918617495
"Q14807_IDR_375_581",0.66188081382505
"Q14814_IDR_73_509",1
"Q14831_IDR_1_37",0.506027281024228
"Q14831_IDR_857_915",0.493972718975772
"Q14832_IDR_834_879",1
"Q14833_IDR_1_37",0.502025049040546
"Q14833_IDR_854_912",0.497974950959454
"Q14839_IDR_1_148",0.238454360692195
"Q14839_IDR_1261_1397",0.254990835043999
"Q14839_IDR_1521_1691",0.270088712093923
"Q14839_IDR_217_368",0.236466092169882
"Q14847_IDR_113_204",1
"Q14978_IDR_61_624",1
"Q14980_IDR_1350_1463",0.115263803527559
"Q14980_IDR_1473_2115",0.213940636998997
"Q14980_IDR_153_284",0.112185173933476
"Q14980_IDR_357_412",0.0747374805638806
"Q14980_IDR_513_552",0.0829844484347456
"Q14980_IDR_705_770",0.0869762760598193
"Q14980_IDR_815_1324",0.313912180481523
"Q14990_IDR_1_47",0.350372699778208
"Q14990_IDR_203_250",0.307444788667666
"Q14990_IDR_80_121",0.342182511554125
"Q14993_IDR_244_1142",1
"Q14999_IDR_1331_1384",0.34458500368309
"Q14999_IDR_316_356",0.314748441387365
"Q14999_IDR_574_624",0.340666554929544
"Q149M9_IDR_1529_1564",1
"Q149N8_IDR_1_87",0.445540613557871
"Q14D33_IDR_158_246",0.190466809951625
"Q14D33_IDR_250_289",0.202877901021023
"Q14D33_IDR_291_326",0.200557161634739
"Q14D33_IDR_332_371",0.210224670339111
"Q14D33_IDR_376_536",0.195873457053503
"Q14DG7_IDR_792_938",0.491682724838648
"Q14DG7_IDR_951_1032",0.508317275161352
"Q15003_IDR_184_237",0.160750123382549
"Q15003_IDR_1_98",0.187214807561159
"Q15003_IDR_328_363",0.169151258809277
"Q15003_IDR_377_413",0.157486010922305
"Q15003_IDR_449_483",0.170866922484943
"Q15003_IDR_533_618",0.154530876839767
"Q15004_IDR_1_60",0.4530555477728
"Q15004_IDR_71_111",0.5469444522272
"Q15005_IDR_1_38",1
"Q15007_IDR_192_396",1
"Q15011_IDR_199_252",0.306308448117893
"Q15011_IDR_314_362",0.345596762750229
"Q15011_IDR_90_133",0.348094789131878
"Q15035_IDR_322_370",1
"Q15036_IDR_389_455",1
"Q15042_IDR_530_617",1
"Q15043_IDR_248_327",1
"Q15046_IDR_1_69",1
"Q15047_IDR_108_189",0.316586153959257
"Q15047_IDR_437_563",0.348355268528224
"Q15047_IDR_848_1195",0.335058577512519
"Q15049_IDR_1_42",1
"Q15050_IDR_164_269",0.579785987488702
"Q15050_IDR_277_365",0.420214012511298
"Q15052_IDR_109_148",0.509076913152827
"Q15052_IDR_549_649",0.490923086847173
"Q15054_IDR_125_466",1
"Q15056_IDR_118_248",0.483362703985192
"Q15056_IDR_1_34",0.516637296014808
"Q15057_IDR_516_601",1
"Q15058_IDR_1_350",0.551426566041637
"Q15058_IDR_1587_1619",0.448573433958363
"Q15059_IDR_1_34",0.242324571945212
"Q15149_IDR_2741_2785",0.509170532883887
"Q15149_IDR_99_176",0.490829467116113
"Q15172_IDR_1_52",1
"Q15173_IDR_1_58",1
"Q15185_IDR_129_160",1
"Q15198_IDR_1_62",1
"Q15223_IDR_380_489",1
"Q15233_IDR_1_56",0.338519642394062
"Q15233_IDR_305_389",0.359586483681576
"Q15233_IDR_401_471",0.301893873924362
"Q15256_IDR_253_337",0.502632121262428
"Q15256_IDR_48_82",0.497367878737572
"Q15262_IDR_731_843",1
"Q15269_IDR_227_264",0.511601513215385
"Q15269_IDR_880_919",0.488398486784615
"Q15276_IDR_31_533",0.539666276723775
"Q15276_IDR_627_682",0.460333723276225
"Q15287_IDR_1_158",0.516972537752253
"Q15287_IDR_243_305",0.483027462247747
"Q15291_IDR_342_398",0.544807228285922
"Q15390_IDR_284_333",0.46896057742158
"Q15390_IDR_87_235",0.53103942257842
"Q15397_IDR_1_129",1
"Q15398_IDR_1_117",0.38322510749646
"Q15398_IDR_127_427",0.234646541315733
"Q15398_IDR_539_606",0.176778485539297
"Q15398_IDR_621_796",0.20534986564851
"Q15406_IDR_132_276",0.497866442001962
"Q15406_IDR_1_55",0.502133557998038
"Q15413_IDR_1759_1790",0.168939262809714
"Q15413_IDR_1912_1950",0.188722128092272
"Q15413_IDR_3322_3359",0.162190293818316
"Q15413_IDR_4096_4146",0.174425443270389
"Q15413_IDR_4175_4226",0.145690611631637
"Q15413_IDR_4228_4385",0.160032260377672
"Q15415_IDR_69_496",1
"Q15418_IDR_704_735",1
"Q15424_IDR_481_910",0.499497267424209
"Q15424_IDR_79_404",0.500502732575791
"Q15427_IDR_182_424",1
"Q15526_IDR_1_60",1
"Q15528_IDR_137_200",1
"Q15532_IDR_1_418",1
"Q15542_IDR_107_202",0.325619791140216
"Q15542_IDR_1_100",0.321442292755635
"Q15542_IDR_359_424",0.352937916104149
"Q15544_IDR_1_99",1
"Q15545_IDR_185_282",1
"Q15554_IDR_1_86",0.462066362141834
"Q15554_IDR_290_488",0.537933637858166
"Q15555_IDR_173_240",1
"Q15560_IDR_79_131",1
"Q15561_IDR_119_156",0.506823464087139
"Q15561_IDR_1_40",0.493176535912861
"Q15562_IDR_1_41",1
"Q15569_IDR_1_44",0.336623331918254
"Q15569_IDR_319_566",0.313476352407429
"Q15569_IDR_588_626",0.349900315674317
"Q15572_IDR_603_731",0.486220973095255
"Q15572_IDR_735_869",0.513779026904745
"Q15648_IDR_519_1581",1
"Q15649_IDR_39_85",1
"Q15650_IDR_74_149",1
"Q15651_IDR_1_99",1
"Q15652_IDR_1310_1709",0.135364933681606
"Q15652_IDR_1936_2070",0.168054411873623
"Q15652_IDR_2073_2144",0.121146589181446
"Q15652_IDR_252_704",0.16208322663276
"Q15652_IDR_716_797",0.133850101752607
"Q15652_IDR_803_857",0.118865179827923
"Q15652_IDR_868_1305",0.160635557050035
"Q15653_IDR_297_356",1
"Q15654_IDR_1_251",1
"Q15672_IDR_1_110",1
"Q15678_IDR_304_870",1
"Q15691_IDR_131_194",1
"Q15696_IDR_1_59",0.53043636660722
"Q15696_IDR_344_482",0.46956363339278
"Q15697_IDR_132_295",1
"Q15699_IDR_1_151",0.34366795237885
"Q15750_IDR_370_474",1
"Q15751_IDR_1311_1433",0.167795033287871
"Q15751_IDR_1458_1551",0.181994595562218
"Q15751_IDR_2253_2287",0.173076125562617
"Q15751_IDR_2405_2496",0.168605241304199
"Q15751_IDR_2610_2751",0.160005495536633
"Q15751_IDR_2797_2921",0.148523508746461
"Q15758_IDR_1_42",0.474528163448502
"Q15758_IDR_491_541",0.525471836551498
"Q15760_IDR_1_53",0.514019104493227
"Q15760_IDR_354_415",0.485980895506773
"Q15761_IDR_243_317",1
"Q15762_IDR_280_318",1
"Q15768_IDR_171_288",1
"Q15772_IDR_1907_2573",0.344592612948059
"Q15772_IDR_2772_2928",0.321936696193809
"Q15772_IDR_277_637",0.333470690858132
"Q15773_IDR_1_248",1
"Q15776_IDR_137_320",1
"Q15784_IDR_1_133",0.520027622865737
"Q15853_IDR_104_169",0.307016944612688
"Q15853_IDR_1_57",0.357745118527306
"Q15853_IDR_202_242",0.335237936860006
"Q15858_IDR_1025_1079",0.261781477600221
"Q15858_IDR_1094_1149",0.238708007155758
"Q15858_IDR_1910_1988",0.247490739906387
"Q15858_IDR_419_681",0.252019775337634
"Q15878_IDR_1_49",0.292459285623804
"Q15878_IDR_1882_2311",0.353638820337517
"Q15878_IDR_737_1125",0.353901894038679
"Q15884_IDR_118_444",1
"Q15904_IDR_1_38",1
"Q15906_IDR_1_202",0.351380327872769
"Q15906_IDR_225_258",0.32977781782283
"Q15906_IDR_334_364",0.318841854304401
"Q15907_IDR_183_218",1
"Q15910_IDR_183_216",0.514246264252693
"Q15910_IDR_300_417",0.485753735747307
"Q15911_IDR_1_124",0.0795693379168805
"Q15911_IDR_153_186",0.0744395403141746
"Q15915_IDR_369_441",0.499704085106631
"Q15916_IDR_128_296",1
"Q15935_IDR_49_213",1
"Q15937_IDR_1_45",0.487818756804084
"Q15937_IDR_81_194",0.512181243195916
"Q15942_IDR_1_354",1
"Q15973_IDR_55_95",1
"Q16099_IDR_859_889",1
"Q16143_IDR_1_134",1
"Q16181_IDR_406_437",1
"Q16186_IDR_130_260",1
"Q16204_IDR_1_60",0.488867981240652
"Q16204_IDR_181_474",0.511132018759348
"Q16206_IDR_374_454",0.41124443820464
"Q16206_IDR_463_530",0.58875556179536
"Q16236_IDR_31_453",1
"Q16254_IDR_201_346",1
"Q16280_IDR_1_64",0.480011036758178
"Q16280_IDR_81_124",0.519988963241822
"Q16520_IDR_95_125",0.501033181637191
"Q16526_IDR_501_586",1
"Q16527_IDR_83_115",1
"Q16531_IDR_745_781",1
"Q16533_IDR_229_368",1
"Q16534_IDR_1_68",0.462028377629555
"Q16534_IDR_95_247",0.537971622370445
"Q16537_IDR_1_42",1
"Q16538_IDR_192_271",0.509066029356442
"Q16538_IDR_370_582",0.490933970643558
"Q16543_IDR_346_378",0.514433193558919
"Q16543_IDR_95_148",0.485566806441081
"Q16549_IDR_1_46",0.500141183569563
"Q16549_IDR_694_748",0.499858816430437
"Q16552_IDR_1_40",1
"Q16555_IDR_509_572",1
"Q16558_IDR_1_36",1
"Q16559_IDR_63_108",1
"Q16560_IDR_142_246",1
"Q16566_IDR_340_473",1
"Q16630_IDR_481_551",0.545850318147959
"Q16633_IDR_1_256",1
"Q16637_IDR_145_255",0.467546313375056
"Q16637_IDR_57_87",0.532453686624944
"Q16643_IDR_136_617",1
"Q16644_IDR_1_35",0.518963598713801
"Q16644_IDR_345_382",0.481036401286199
"Q16649_IDR_1_427",1
"Q16650_IDR_21_95",0.341090374804363
"Q16650_IDR_385_502",0.334375297245778
"Q16650_IDR_559_670",0.324534327949859
"Q16651_IDR_1_40",1
"Q16655_IDR_1_40",0.499726554342404
"Q16655_IDR_49_118",0.500273445657596
"Q16656_IDR_1_100",1
"Q16659_IDR_323_353",0.319980226932408
"Q16659_IDR_355_434",0.346690000875655
"Q16659_IDR_483_525",0.333329772191937
"Q16665_IDR_360_408",0.483671573921824
"Q16778_IDR_1_36",1
"Q16790_IDR_1_137",1
"Q16795_IDR_1_46",1
"Q16798_IDR_1_48",1
"Q16799_IDR_1_196",0.525577576223456
"Q16799_IDR_202_579",0.474422423776544
"Q16819_IDR_1_36",0.473484605116735
"Q16819_IDR_605_663",0.526515394883265
"Q16821_IDR_1_59",0.26462438441188
"Q16821_IDR_235_795",0.399944012311328
"Q16821_IDR_799_1072",0.335431603276792
"Q16825_IDR_308_857",1
"Q16828_IDR_150_203",0.488590556463394
"Q16828_IDR_351_381",0.511409443536606
"Q16829_IDR_1_51",0.342378313510003
"Q16829_IDR_189_240",0.320477364210792
"Q16829_IDR_388_419",0.337144322279205
"Q16832_IDR_372_488",0.512412621639186
"Q16832_IDR_491_551",0.487587378360814
"Q16842_IDR_1_31",1
"Q17RC7_IDR_1_134",1
"Q17RD7_IDR_31_346",1
"Q17RG1_IDR_652_752",1
"Q17RM4_IDR_655_714",1
"Q17RN3_IDR_317_349",1
"Q17RQ9_IDR_332_366",0.500863766570337
"Q17RQ9_IDR_541_610",0.499136233429663
"Q17RS7_IDR_460_890",1
"Q17RW2_IDR_1_35",0.41564758189132
"Q17RW2_IDR_239_1507",0.58435241810868
"Q17RY0_IDR_12_394",1
"Q17RY6_IDR_1_37",1
"Q18PE1_IDR_205_404",0.481416339258681
"Q18PE1_IDR_406_484",0.518583660741319
"Q19T08_IDR_20_178",1
"Q1A5X6_IDR_1_38",0.526247992945194
"Q1A5X6_IDR_65_100",0.473752007054806
"Q1ED39_IDR_1_353",1
"Q1EHB4_IDR_560_618",1
"Q1HG43_IDR_296_343",1
"Q2I0M5_IDR_191_234",0.34371871659404
"Q2KHM9_IDR_1_59",0.2247878050681
"Q2KHM9_IDR_375_742",0.411449957973327
"Q2KHM9_IDR_61_362",0.363762236958573
"Q2KHR2_IDR_156_1286",0.495963135445367
"Q2KHR2_IDR_65_127",0.504036864554632
"Q2KHR3_IDR_1_1549",1
"Q2KHT3_IDR_349_476",0.519816635282278
"Q2KHT3_IDR_832_1053",0.480183364717722
"Q2KJY2_IDR_1_127",0.155392173122403
"Q2KJY2_IDR_1237_1966",0.168670839286774
"Q2KJY2_IDR_169_315",0.168342483909737
"Q2KJY2_IDR_324_412",0.156592480525708
"Q2KJY2_IDR_802_853",0.168549406612323
"Q2KJY2_IDR_898_1169",0.182452616543056
"Q2L4Q9_IDR_1_34",1
"Q2LD37_IDR_1192_1473",0.0587266696666337
"Q2LD37_IDR_1573_1603",0.0562384479082237
"Q2LD37_IDR_160_190",0.0625569734407934
"Q2LD37_IDR_1675_1707",0.0597936552855935
"Q2M243_IDR_592_656",0.421222269480181
"Q2M296_IDR_256_301",1
"Q2M2E3_IDR_1_65",0.49571222309825
"Q2M2E3_IDR_217_257",0.50428777690175
"Q2M2H8_IDR_1_37",0.505002411547284
"Q2M2H8_IDR_1811_2515",0.494997588452716
"Q2M2I3_IDR_292_478",1
"Q2M2I5_IDR_1_107",0.469626793188644
"Q2M2I5_IDR_452_499",0.530373206811356
"Q2M2I8_IDR_1_31",0.486452100338032
"Q2M2I8_IDR_323_958",0.513547899661968
"Q2M2Z5_IDR_1_80",0.434051170997548
"Q2M2Z5_IDR_90_673",0.565948829002452
"Q2M385_IDR_683_716",1
"Q2M389_IDR_1137_1173",1
"Q2M3C6_IDR_1_78",0.493861297785911
"Q2M3C6_IDR_269_481",0.506138702214089
"Q2M3C7_IDR_1_41",0.114826197772148
"Q2M3C7_IDR_192_451",0.151919090289951
"Q2NKX8_IDR_669_1196",1
"Q2NKX9_IDR_25_103",1
"Q2NL68_IDR_1_480",1
"Q2NL82_IDR_1_77",0.360306524103494
"Q2NL82_IDR_312_393",0.322074941753441
"Q2NL82_IDR_408_472",0.317618534143065
"Q2NL98_IDR_128_169",1
"Q2PPJ7_IDR_318_376",0.2395120235827
"Q2PPJ7_IDR_444_501",0.240571126101086
"Q2PPJ7_IDR_667_907",0.276091598480864
"Q2TAL8_IDR_335_471",0.327889030570123
"Q2TAZ0_IDR_111_146",0.149155274280492
"Q2TAZ0_IDR_1245_1307",0.145349695609896
"Q2TAZ0_IDR_1319_1355",0.150117856292617
"Q2TAZ0_IDR_1439_1474",0.134161316194769
"Q2TAZ0_IDR_1608_1658",0.140045973236628
"Q2TAZ0_IDR_337_417",0.133208720565251
"Q2TAZ0_IDR_879_920",0.147961163820347
"Q2TB10_IDR_1_360",0.291860347316589
"Q2TB10_IDR_383_482",0.214842260560866
"Q2TB10_IDR_573_608",0.241954470399182
"Q2TB10_IDR_622_664",0.251342921723362
"Q2TB18_IDR_621_653",1
"Q2TBA0_IDR_264_297",1
"Q2TBC4_IDR_214_316",1
"Q2TBE0_IDR_1_506",0.494322486610805
"Q2Y0W8_IDR_219_284",0.338124490164817
"Q2Y0W8_IDR_57_92",0.356278008434641
"Q2YD98_IDR_210_288",0.309067575427717
"Q2YD98_IDR_384_555",0.318694801563734
"Q2YD98_IDR_557_709",0.372237623008549
"Q32M45_IDR_1_106",1
"Q32M78_IDR_69_193",1
"Q32M84_IDR_1_55",1
"Q32MH5_IDR_232_876",1
"Q32MK0_IDR_1_484",1
"Q32MQ0_IDR_1_723",1
"Q32MZ4_IDR_1_808",1
"Q32NC0_IDR_115_186",1
"Q32P28_IDR_700_736",1
"Q32P44_IDR_1_41",0.522615763854845
"Q3KNS6_IDR_88_136",1
"Q3KNV8_IDR_103_166",1
"Q3KNW1_IDR_10_148",1
"Q3KNW5_IDR_316_377",1
"Q3KP22_IDR_63_153",1
"Q3KP31_IDR_19_108",1
"Q3KP44_IDR_420_488",0.488231449316501
"Q3KP44_IDR_522_562",0.511768550683499
"Q3KP66_IDR_1_120",0.484608562030863
"Q3KP66_IDR_209_629",0.515391437969137
"Q3KQU3_IDR_1_827",1
"Q3KQV3_IDR_59_209",0.516571708790678
"Q3KQV3_IDR_602_632",0.483428291209322
"Q3KR16_IDR_1_98",0.435066556333317
"Q3KR16_IDR_517_765",0.564933443666683
"Q3KR37_IDR_1_82",0.332711859154645
"Q3KR37_IDR_225_363",0.319687649211242
"Q3KR37_IDR_543_646",0.347600491634113
"Q3L8U1_IDR_1448_1485",0.246408828586936
"Q3L8U1_IDR_1_706",0.24989160948342
"Q3SY46_IDR_1_35",1
"Q3SY52_IDR_115_232",0.515409444539583
"Q3SY52_IDR_70_112",0.484590555460417
"Q3SY56_IDR_1_228",0.495345728833673
"Q3SY56_IDR_331_376",0.504654271166327
"Q3SY84_IDR_1_76",0.487696919444828
"Q3SY84_IDR_460_523",0.512303080555172
"Q3SYB3_IDR_1_106",0.490011558478366
"Q3SYB3_IDR_249_402",0.509988441521634
"Q3SYG4_IDR_826_887",1
"Q3T8J9_IDR_1_535",0.180040591982095
"Q3T8J9_IDR_1782_2150",0.14657154524523
"Q3T8J9_IDR_2210_2241",0.16370126093694
"Q3T8J9_IDR_542_593",0.164455187043624
"Q3V5L5_IDR_1_104",1
"Q3T8J9_IDR_598_707",0.18904686842114
"Q3T8J9_IDR_932_1622",0.156184546370971
"Q3V6T2_IDR_219_256",0.12137060034135
"Q3V6T2_IDR_325_709",0.496090191317252
"Q3V6T2_IDR_897_1045",0.149130238013136
"Q494U1_IDR_1_47",0.487265799909327
"Q494U1_IDR_318_583",0.512734200090673
"Q494V2_IDR_1_151",0.240150691412485
"Q494V2_IDR_206_252",0.222042064218552
"Q494V2_IDR_275_383",0.28378087075942
"Q494V2_IDR_547_605",0.254026373609543
"Q494W8_IDR_259_296",0.531508877078307
"Q494W8_IDR_302_337",0.468491122921694
"Q494X3_IDR_1_130",1
"Q495A1_IDR_166_222",1
"Q495C1_IDR_105_229",0.515752488782275
"Q495C1_IDR_238_297",0.484247511217725
"Q495M3_IDR_1_51",1
"Q495M9_IDR_152_254",0.54628664427694
"Q495M9_IDR_258_387",0.45371335572306
"Q495N2_IDR_1_40",1
"Q495T6_IDR_1_51",0.48767895476901
"Q495T6_IDR_54_84",0.51232104523099
"Q495W5_IDR_1_38",1
"Q495Y8_IDR_1_187",1
"Q49AM3_IDR_424_519",0.459000906816548
"Q49AM3_IDR_83_299",0.540999093183452
"Q49AN0_IDR_520_593",1
"Q49AR2_IDR_166_232",1
"Q49MG5_IDR_1_464",0.377381119227131
"Q49MG5_IDR_468_547",0.330326027832761
"Q49MG5_IDR_567_647",0.292292852940108
"Q49MI3_IDR_1_42",1
"Q4AC94_IDR_1563_1630",0.183069708669879
"Q4AC94_IDR_171_338",0.202443945776839
"Q4AC94_IDR_1772_2332",0.22852735092937
"Q4AC94_IDR_454_523",0.189057301014283
"Q4AC94_IDR_709_799",0.196901693609628
"Q4AC99_IDR_87_135",1
"Q4ADV7_IDR_1129_1223",0.359409581011028
"Q4ADV7_IDR_1352_1419",0.33069354117667
"Q4ADV7_IDR_987_1053",0.309896877812302
"Q4FZB7_IDR_1_69",0.353886266434388
"Q4FZB7_IDR_334_741",0.345400791955291
"Q4FZB7_IDR_811_846",0.300712941610322
"Q4G163_IDR_582_617",0.311712231605634
"Q4G163_IDR_678_708",0.313668345422395
"Q4G176_IDR_1_41",1
"Q4G1C9_IDR_291_344",1
"Q4JDL3_IDR_1_117",1
"Q4KMG0_IDR_1166_1216",1
"Q4KMG9_IDR_148_183",1
"Q4KMP7_IDR_1_300",0.523438907913761
"Q4KMP7_IDR_622_808",0.476561092086239
"Q4KMQ2_IDR_1_55",1
"Q4KMZ1_IDR_384_454",0.444542360471322
"Q4KMZ1_IDR_40_382",0.555457639528678
"Q4KWH8_IDR_448_593",0.440648272930957
"Q4KWH8_IDR_863_1611",0.559351727069043
"Q4L180_IDR_1068_1135",0.176544031570982
"Q4L180_IDR_1_71",0.20889600582476
"Q4L180_IDR_340_385",0.194455339542456
"Q4L180_IDR_598_639",0.216774563395238
"Q4L180_IDR_762_1024",0.203330059666565
"Q4LE39_IDR_128_168",0.327846529072695
"Q504T8_IDR_315_452",0.536424600027342
"Q504U0_IDR_1_52",1
"Q504Y0_IDR_1_40",0.332934213641676
"Q504Y0_IDR_263_303",0.335705492331854
"Q504Y0_IDR_472_534",0.33136029402647
"Q504Y2_IDR_33_127",1
"Q504Y3_IDR_200_319",1
"Q50LG9_IDR_366_406",1
"Q52LD8_IDR_169_241",0.532519755547318
"Q52LD8_IDR_404_501",0.467480244452683
"Q52LG2_IDR_1_117",1
"Q52LJ0_IDR_307_433",1
"Q52LR7_IDR_277_450",0.480025524875584
"Q52LR7_IDR_463_807",0.519974475124416
"Q52LW3_IDR_1_37",0.226206774929275
"Q52LW3_IDR_157_187",0.241084714395947
"Q52LW3_IDR_472_601",0.231354693384066
"Q52LW3_IDR_889_1261",0.301353817290713
"Q52M93_IDR_49_101",1
"Q52MB2_IDR_66_171",1
"Q53FD0_IDR_413_456",0.398557495209299
"Q53FE4_IDR_226_359",0.514265466677341
"Q53FE4_IDR_67_172",0.485734533322659
"Q53FP2_IDR_134_167",1
"Q53GA4_IDR_112_152",1
"Q53GG5_IDR_90_288",1
"Q53GI3_IDR_1_38",0.477378947425411
"Q53GI3_IDR_145_355",0.522621052574589
"Q53GL0_IDR_136_349",1
"Q53GL7_IDR_287_398",0.490486885681118
"Q53GL7_IDR_553_706",0.509513114318882
"Q53GS7_IDR_1_139",0.500669597775862
"Q53GS7_IDR_327_379",0.499330402224138
"Q53GS9_IDR_1_101",1
"Q53GT1_IDR_600_634",1
"Q53H80_IDR_1_139",1
"Q53HC0_IDR_126_331",0.480858691186179
"Q53HC0_IDR_1_84",0.519141308813821
"Q53HC5_IDR_1_34",1
"Q562E7_IDR_1572_1605",0.241701798610794
"Q562F6_IDR_1_1265",1
"Q567U6_IDR_154_200",0.349042491169251
"Q567U6_IDR_212_280",0.330904736667565
"Q567U6_IDR_423_454",0.320052772163184
"Q569G3_IDR_36_115",1
"Q569H4_IDR_1_36",0.476029063667053
"Q569H4_IDR_43_304",0.523970936332947
"Q569K6_IDR_133_218",0.414366906559175
"Q569K6_IDR_517_752",0.585633093440825
"Q56A73_IDR_1_38",1
"Q56NI9_IDR_1_370",1
"Q56P03_IDR_1_134",1
"Q56UN5_IDR_1_37",0.172428967221578
"Q56UN5_IDR_43_81",0.173068650454322
"Q56UN5_IDR_490_956",0.230063193511956
"Q56UN5_IDR_90_488",0.251016941620955
"Q56UN5_IDR_980_1030",0.173422247191189
"Q56VL3_IDR_118_154",0.468717382300821
"Q56VL3_IDR_1_31",0.531282617699179
"Q5BJF6_IDR_1_182",1
"Q5BJH2_IDR_1_44",1
"Q5BJH7_IDR_1_69",1
"Q5BKU9_IDR_1_87",1
"Q5BKX5_IDR_1_71",1
"Q5BKX8_IDR_1_36",0.395350696938896
"Q5BKX8_IDR_49_364",0.604649303061104
"Q5BKY9_IDR_71_247",1
"Q5BKZ1_IDR_1_307",0.477255994088882
"Q5BKZ1_IDR_469_582",0.522744005911118
"Q5BLP8_IDR_1_40",1
"Q5BVD1_IDR_1_94",1
"Q5C9Z4_IDR_1_348",1
"Q5CZA5_IDR_66_200",1
"Q5CZC0_IDR_154_680",0.0754030319216845
"Q5CZC0_IDR_1719_1749",0.0466113163503022
"Q5CZC0_IDR_2195_2243",0.0542781266927747
"Q5CZC0_IDR_2562_2598",0.0507238966475526
"Q5CZC0_IDR_7_42",0.0503007742663037
"Q5CZC0_IDR_844_879",0.0518764204956987
"Q5EBL2_IDR_1_35",0.3261774619719
"Q5EBL2_IDR_251_283",0.349787207447101
"Q5EBL2_IDR_735_768",0.324035330580999
"Q5EBL4_IDR_235_289",0.531694322182622
"Q5EBL4_IDR_322_403",0.468305677817378
"Q5F1R6_IDR_271_310",0.473369714934413
"Q5F1R6_IDR_353_481",0.526630285065587
"Q5FBB7_IDR_101_539",0.474284764369534
"Q5FBB7_IDR_1_92",0.525715235630466
"Q5FWE3_IDR_20_454",0.511909103134169
"Q5FWE3_IDR_721_972",0.488090896865831
"Q5FWF4_IDR_499_619",0.453989871667817
"Q5FWF4_IDR_646_721",0.546010128332183
"Q5FWF5_IDR_1_610",1
"Q5FWF6_IDR_73_174",1
"Q5FYB0_IDR_1_73",0.468987318264023
"Q5FYB0_IDR_559_599",0.531012681735977
"Q5GH72_IDR_117_172",0.334267396804784
"Q5GH72_IDR_1_48",0.33594539436787
"Q5GH72_IDR_446_497",0.329787208827347
"Q5H9J7_IDR_1_68",1
"Q5H9L2_IDR_1_206",1
"Q5H9L4_IDR_1_93",0.504551796557227
"Q5H9L4_IDR_286_391",0.495448203442773
