"","GO0004175_endopeptidase_activity"
"Q15751_IDR_2253_2287",0.174785533810631
"Q15751_IDR_2405_2496",0.170483766841265
"Q15751_IDR_2610_2751",0.175851306919747
"Q15751_IDR_2797_2921",0.153396250568992
"Q15758_IDR_1_42",0.500525316851775
"Q15758_IDR_491_541",0.499474683148225
"Q15760_IDR_1_53",0.553750838842013
"Q15760_IDR_354_415",0.446249161157987
"Q15761_IDR_243_317",1
"Q15762_IDR_280_318",1
"Q15768_IDR_171_288",1
"Q15772_IDR_1907_2573",0.338265609650481
"Q15772_IDR_2772_2928",0.333254808936885
"Q15772_IDR_277_637",0.328479581412635
"Q15773_IDR_1_248",1
"Q15776_IDR_137_320",1
"Q15784_IDR_1_133",0.503775957439232
"Q15853_IDR_104_169",0.324835123894522
"Q15853_IDR_1_57",0.331519118304912
"Q15853_IDR_202_242",0.343645757800565
"Q15858_IDR_1025_1079",0.247621720408397
"Q15858_IDR_1094_1149",0.250268982956532
"Q15858_IDR_1910_1988",0.254742441680905
"Q15858_IDR_419_681",0.247366854954167
"Q15878_IDR_1_49",0.357565462314607
"Q15878_IDR_1882_2311",0.329761788252752
"Q15878_IDR_737_1125",0.312672749432641
"Q15884_IDR_118_444",1
"Q15904_IDR_1_38",1
"Q15906_IDR_1_202",0.330294112144258
"Q15906_IDR_225_258",0.337222749383044
"Q15906_IDR_334_364",0.332483138472698
"Q15907_IDR_183_218",1
"Q15910_IDR_183_216",0.501671144520806
"Q15910_IDR_300_417",0.498328855479194
"Q15911_IDR_1_124",0.0920439446990626
"Q15911_IDR_153_186",0.0933993340140073
"Q15915_IDR_369_441",0.501393534799097
"Q15916_IDR_128_296",1
"Q15935_IDR_49_213",1
"Q15937_IDR_1_45",0.501219733914157
"Q15937_IDR_81_194",0.498780266085843
"Q15942_IDR_1_354",1
"Q15973_IDR_55_95",1
"Q16099_IDR_859_889",1
"Q16143_IDR_1_134",1
"Q16181_IDR_406_437",1
"Q16186_IDR_130_260",1
"Q16204_IDR_1_60",0.522422656624694
"Q16204_IDR_181_474",0.477577343375306
"Q16206_IDR_374_454",0.544497325034418
"Q16206_IDR_463_530",0.455502674965582
"Q16236_IDR_31_453",1
"Q16254_IDR_201_346",1
"Q16280_IDR_1_64",0.4905696049637
"Q16280_IDR_81_124",0.5094303950363
"Q16520_IDR_95_125",0.502475893036243
"Q16526_IDR_501_586",1
"Q16527_IDR_83_115",1
"Q16531_IDR_745_781",1
"Q16533_IDR_229_368",1
"Q16534_IDR_1_68",0.483540181780339
"Q16534_IDR_95_247",0.516459818219661
"Q16537_IDR_1_42",1
"Q16538_IDR_192_271",0.505316158309221
"Q16538_IDR_370_582",0.494683841690779
"Q16543_IDR_346_378",0.503133893247051
"Q16543_IDR_95_148",0.496866106752949
"Q16549_IDR_1_46",0.564131002278992
"Q16549_IDR_694_748",0.435868997721008
"Q16552_IDR_1_40",1
"Q16555_IDR_509_572",1
"Q16558_IDR_1_36",1
"Q16559_IDR_63_108",1
"Q16560_IDR_142_246",1
"Q16566_IDR_340_473",1
"Q16630_IDR_481_551",0.499119372503063
"Q16633_IDR_1_256",1
"Q16637_IDR_145_255",0.49631061232492
"Q16637_IDR_57_87",0.503689387675081
"Q16643_IDR_136_617",1
"Q16644_IDR_1_35",0.526262584444792
"Q16644_IDR_345_382",0.473737415555208
"Q16649_IDR_1_427",1
"Q16650_IDR_21_95",0.350934428856775
"Q16650_IDR_385_502",0.327733920681224
"Q16650_IDR_559_670",0.321331650462001
"Q16651_IDR_1_40",1
"Q16655_IDR_1_40",0.504141286791008
"Q16655_IDR_49_118",0.495858713208992
"Q16656_IDR_1_100",1
"Q16659_IDR_323_353",0.339953029882646
"Q16659_IDR_355_434",0.32214241668204
"Q16659_IDR_483_525",0.337904553435314
"Q16665_IDR_360_408",0.510869463223549
"Q16778_IDR_1_36",1
"Q16790_IDR_1_137",1
"Q16795_IDR_1_46",1
"Q16798_IDR_1_48",1
"Q16799_IDR_1_196",0.495672162103248
"Q16799_IDR_202_579",0.504327837896752
"Q16819_IDR_1_36",0.504432007432621
"Q16819_IDR_605_663",0.495567992567379
"Q16821_IDR_1_59",0.343548369277668
"Q16821_IDR_235_795",0.325330485742104
"Q16821_IDR_799_1072",0.331121144980228
"Q16825_IDR_308_857",1
"Q16828_IDR_150_203",0.490136820773814
"Q16828_IDR_351_381",0.509863179226186
"Q16829_IDR_1_51",0.299150132945709
"Q16829_IDR_189_240",0.349618675121507
"Q16829_IDR_388_419",0.351231191932784
"Q16832_IDR_372_488",0.491811733754113
"Q16832_IDR_491_551",0.508188266245887
"Q16842_IDR_1_31",1
"Q17RC7_IDR_1_134",1
"Q17RD7_IDR_31_346",1
"Q17RG1_IDR_652_752",1
"Q17RM4_IDR_655_714",1
"Q17RN3_IDR_317_349",1
"Q17RQ9_IDR_332_366",0.465346613827467
"Q17RQ9_IDR_541_610",0.534653386172533
"Q17RS7_IDR_460_890",1
"Q17RW2_IDR_1_35",0.498914831131835
"Q17RW2_IDR_239_1507",0.501085168868165
"Q17RY0_IDR_12_394",1
"Q17RY6_IDR_1_37",1
"Q18PE1_IDR_205_404",0.465752085934967
"Q18PE1_IDR_406_484",0.534247914065033
"Q19T08_IDR_20_178",1
"Q1A5X6_IDR_1_38",0.497254382466909
"Q1A5X6_IDR_65_100",0.502745617533091
"Q1ED39_IDR_1_353",1
"Q1EHB4_IDR_560_618",1
"Q1HG43_IDR_296_343",1
"Q2I0M5_IDR_191_234",0.328514303391852
"Q2KHM9_IDR_1_59",0.35234845215429
"Q2KHM9_IDR_375_742",0.320720286674107
"Q2KHM9_IDR_61_362",0.326931261171603
"Q2KHR2_IDR_156_1286",0.47077499339493
"Q2KHR2_IDR_65_127",0.52922500660507
"Q2KHR3_IDR_1_1549",1
"Q2KHT3_IDR_349_476",0.484397588982955
"Q2KHT3_IDR_832_1053",0.515602411017046
"Q2KJY2_IDR_1_127",0.164114710252741
"Q2KJY2_IDR_1237_1966",0.137295423846984
"Q2KJY2_IDR_169_315",0.166021064923709
"Q2KJY2_IDR_324_412",0.165182573795486
"Q2KJY2_IDR_802_853",0.210254046559879
"Q2KJY2_IDR_898_1169",0.157132180621201
"Q2L4Q9_IDR_1_34",1
"Q2LD37_IDR_1192_1473",0.0571246897485348
"Q2LD37_IDR_1573_1603",0.0603281640526215
"Q2LD37_IDR_160_190",0.0599755075764669
"Q2LD37_IDR_1675_1707",0.0599220124645973
"Q2M243_IDR_592_656",0.512196922636656
"Q2M296_IDR_256_301",1
"Q2M2E3_IDR_1_65",0.481918943366024
"Q2M2E3_IDR_217_257",0.518081056633976
"Q2M2H8_IDR_1_37",0.546442226933693
"Q2M2H8_IDR_1811_2515",0.453557773066307
"Q2M2I3_IDR_292_478",1
"Q2M2I5_IDR_1_107",0.48945658238899
"Q2M2I5_IDR_452_499",0.51054341761101
"Q2M2I8_IDR_1_31",0.466588525194378
"Q2M2I8_IDR_323_958",0.533411474805622
"Q2M2Z5_IDR_1_80",0.51807056691149
"Q2M2Z5_IDR_90_673",0.48192943308851
"Q2M385_IDR_683_716",1
"Q2M389_IDR_1137_1173",1
"Q2M3C6_IDR_1_78",0.507459016506225
"Q2M3C6_IDR_269_481",0.492540983493775
"Q2M3C7_IDR_1_41",0.146577383729085
"Q2M3C7_IDR_192_451",0.140470249122458
"Q2NKX8_IDR_669_1196",1
"Q2NKX9_IDR_25_103",1
"Q2NL68_IDR_1_480",1
"Q2NL82_IDR_1_77",0.336271552301113
"Q2NL82_IDR_312_393",0.328335282273745
"Q2NL82_IDR_408_472",0.335393165425142
"Q2NL98_IDR_128_169",1
"Q2PPJ7_IDR_318_376",0.250057737163685
"Q2PPJ7_IDR_444_501",0.251021185373478
"Q2PPJ7_IDR_667_907",0.245029623766791
"Q2TAL8_IDR_335_471",0.323461560602389
"Q2TAZ0_IDR_111_146",0.143288747782176
"Q2TAZ0_IDR_1245_1307",0.145358641120611
"Q2TAZ0_IDR_1319_1355",0.141943049376899
"Q2TAZ0_IDR_1439_1474",0.14347714770074
"Q2TAZ0_IDR_1608_1658",0.142890044008709
"Q2TAZ0_IDR_337_417",0.137471001289413
"Q2TAZ0_IDR_879_920",0.145571368721451
"Q2TB10_IDR_1_360",0.231951135971472
"Q2TB10_IDR_383_482",0.257597465090534
"Q2TB10_IDR_573_608",0.257878872069169
"Q2TB10_IDR_622_664",0.252572526868825
"Q2TB18_IDR_621_653",1
"Q2TBA0_IDR_264_297",1
"Q2TBC4_IDR_214_316",1
"Q2TBE0_IDR_1_506",0.487366397650382
"Q2Y0W8_IDR_219_284",0.332517558111697
"Q2Y0W8_IDR_57_92",0.332465684887538
"Q2YD98_IDR_210_288",0.33004365003118
"Q2YD98_IDR_384_555",0.341484326251316
"Q2YD98_IDR_557_709",0.328472023717504
"Q32M45_IDR_1_106",1
"Q32M78_IDR_69_193",1
"Q32M84_IDR_1_55",1
"Q32MH5_IDR_232_876",1
"Q32MK0_IDR_1_484",1
"Q32MQ0_IDR_1_723",1
"Q32MZ4_IDR_1_808",1
"Q32NC0_IDR_115_186",1
"Q32P28_IDR_700_736",1
"Q32P44_IDR_1_41",0.510979058388726
"Q3KNS6_IDR_88_136",1
"Q3KNV8_IDR_103_166",1
"Q3KNW1_IDR_10_148",1
"Q3KNW5_IDR_316_377",1
"Q3KP22_IDR_63_153",1
"Q3KP31_IDR_19_108",1
"Q3KP44_IDR_420_488",0.500527166043542
"Q3KP44_IDR_522_562",0.499472833956457
"Q3KP66_IDR_1_120",0.480676006615638
"Q3KP66_IDR_209_629",0.519323993384362
"Q3KQU3_IDR_1_827",1
"Q3KQV3_IDR_59_209",0.492559684255963
"Q3KQV3_IDR_602_632",0.507440315744037
"Q3KR16_IDR_1_98",0.493101440173487
"Q3KR16_IDR_517_765",0.506898559826513
"Q3KR37_IDR_1_82",0.324125227459893
"Q3KR37_IDR_225_363",0.326675429407063
"Q3KR37_IDR_543_646",0.349199343133045
"Q3L8U1_IDR_1448_1485",0.25979729475105
"Q3L8U1_IDR_1_706",0.244327034566216
"Q3SY46_IDR_1_35",1
"Q3SY52_IDR_115_232",0.488950590439469
"Q3SY52_IDR_70_112",0.511049409560531
"Q3SY56_IDR_1_228",0.503303940039006
"Q3SY56_IDR_331_376",0.496696059960994
"Q3SY84_IDR_1_76",0.504981573854082
"Q3SY84_IDR_460_523",0.495018426145918
"Q3SYB3_IDR_1_106",0.503295162392759
"Q3SYB3_IDR_249_402",0.496704837607241
"Q3SYG4_IDR_826_887",1
"Q3T8J9_IDR_1_535",0.165083310734922
"Q3T8J9_IDR_1782_2150",0.156513806289808
"Q3T8J9_IDR_2210_2241",0.17515865169678
"Q3T8J9_IDR_542_593",0.172896434201306
"Q3V5L5_IDR_1_104",1
"Q3T8J9_IDR_598_707",0.169131960016349
"Q3T8J9_IDR_932_1622",0.161215837060834
"Q3V6T2_IDR_219_256",0.276467092763243
"Q3V6T2_IDR_325_709",0.250861214214891
"Q3V6T2_IDR_897_1045",0.235399950431544
"Q494U1_IDR_1_47",0.507266534991472
"Q494U1_IDR_318_583",0.492733465008528
"Q494V2_IDR_1_151",0.243947010114398
"Q494V2_IDR_206_252",0.249392553462541
"Q494V2_IDR_275_383",0.248916506575537
"Q494V2_IDR_547_605",0.257743929847523
"Q494W8_IDR_259_296",0.514066653026775
"Q494W8_IDR_302_337",0.485933346973225
"Q494X3_IDR_1_130",1
"Q495A1_IDR_166_222",1
"Q495C1_IDR_105_229",0.496970434718341
"Q495C1_IDR_238_297",0.50302956528166
"Q495M3_IDR_1_51",1
"Q495M9_IDR_152_254",0.479208750594353
"Q495M9_IDR_258_387",0.520791249405647
"Q495N2_IDR_1_40",1
"Q495T6_IDR_1_51",0.540635998033213
"Q495T6_IDR_54_84",0.459364001966787
"Q495W5_IDR_1_38",1
"Q495Y8_IDR_1_187",1
"Q49AM3_IDR_424_519",0.513557842058898
"Q49AM3_IDR_83_299",0.486442157941102
"Q49AN0_IDR_520_593",1
"Q49AR2_IDR_166_232",1
"Q49MG5_IDR_1_464",0.319764641984651
"Q49MG5_IDR_468_547",0.332374959454223
"Q49MG5_IDR_567_647",0.347860398561127
"Q49MI3_IDR_1_42",1
"Q4AC94_IDR_1563_1630",0.203960872217749
"Q4AC94_IDR_171_338",0.19763375150481
"Q4AC94_IDR_1772_2332",0.195132740722774
"Q4AC94_IDR_454_523",0.201111507794289
"Q4AC94_IDR_709_799",0.202161127760378
"Q4AC99_IDR_87_135",1
"Q4ADV7_IDR_1129_1223",0.322492944277534
"Q4ADV7_IDR_1352_1419",0.338913460617672
"Q4ADV7_IDR_987_1053",0.338593595104794
"Q4FZB7_IDR_1_69",0.338036350249996
"Q4FZB7_IDR_334_741",0.316190092191318
"Q4FZB7_IDR_811_846",0.345773557558685
"Q4G163_IDR_582_617",0.339693091780991
"Q4G163_IDR_678_708",0.33921641211448
"Q4G176_IDR_1_41",1
"Q4G1C9_IDR_291_344",1
"Q4JDL3_IDR_1_117",1
"Q4KMG0_IDR_1166_1216",1
"Q4KMG9_IDR_148_183",1
"Q4KMP7_IDR_1_300",0.520211150993148
"Q4KMP7_IDR_622_808",0.479788849006852
"Q4KMQ2_IDR_1_55",1
"Q4KMZ1_IDR_384_454",0.503785702771041
"Q4KMZ1_IDR_40_382",0.496214297228959
"Q4KWH8_IDR_448_593",0.519061439760982
"Q4KWH8_IDR_863_1611",0.480938560239018
"Q4L180_IDR_1068_1135",0.197947034012095
"Q4L180_IDR_1_71",0.199785205303867
"Q4L180_IDR_340_385",0.206066190119648
"Q4L180_IDR_598_639",0.202650784185473
"Q4L180_IDR_762_1024",0.193550786378918
"Q4LE39_IDR_128_168",0.357616347343931
"Q504T8_IDR_315_452",0.485314802749833
"Q504U0_IDR_1_52",1
"Q504Y0_IDR_1_40",0.396751414874838
"Q504Y0_IDR_263_303",0.304899357800633
"Q504Y0_IDR_472_534",0.298349227324529
"Q504Y2_IDR_33_127",1
"Q504Y3_IDR_200_319",1
"Q50LG9_IDR_366_406",1
"Q52LD8_IDR_169_241",0.50491192404434
"Q52LD8_IDR_404_501",0.49508807595566
"Q52LG2_IDR_1_117",1
"Q52LJ0_IDR_307_433",1
"Q52LR7_IDR_277_450",0.53647749834838
"Q52LR7_IDR_463_807",0.46352250165162
"Q52LW3_IDR_1_37",0.225360130160185
"Q52LW3_IDR_157_187",0.259486745127761
"Q52LW3_IDR_472_601",0.253067891377934
"Q52LW3_IDR_889_1261",0.262085233334121
"Q52M93_IDR_49_101",1
"Q52MB2_IDR_66_171",1
"Q53FD0_IDR_413_456",0.51763213816197
"Q53FE4_IDR_226_359",0.502199216234174
"Q53FE4_IDR_67_172",0.497800783765826
"Q53FP2_IDR_134_167",1
"Q53GA4_IDR_112_152",1
"Q53GG5_IDR_90_288",1
"Q53GI3_IDR_1_38",0.501599231328236
"Q53GI3_IDR_145_355",0.498400768671764
"Q53GL0_IDR_136_349",1
"Q53GL7_IDR_287_398",0.495078380760507
"Q53GL7_IDR_553_706",0.504921619239493
"Q53GS7_IDR_1_139",0.490348698974082
"Q53GS7_IDR_327_379",0.509651301025918
"Q53GS9_IDR_1_101",1
"Q53GT1_IDR_600_634",1
"Q53H80_IDR_1_139",1
"Q53HC0_IDR_126_331",0.508410081062458
"Q53HC0_IDR_1_84",0.491589918937542
"Q53HC5_IDR_1_34",1
"Q562E7_IDR_1572_1605",0.258450860260223
"Q562F6_IDR_1_1265",1
"Q567U6_IDR_154_200",0.333809857235784
"Q567U6_IDR_212_280",0.328966062792672
"Q567U6_IDR_423_454",0.337224079971544
"Q569G3_IDR_36_115",1
"Q569H4_IDR_1_36",0.517184425355905
"Q569H4_IDR_43_304",0.482815574644095
"Q569K6_IDR_133_218",0.499722462252702
"Q569K6_IDR_517_752",0.500277537747298
"Q56A73_IDR_1_38",1
"Q56NI9_IDR_1_370",1
"Q56P03_IDR_1_134",1
"Q56UN5_IDR_1_37",0.203720471090615
"Q56UN5_IDR_43_81",0.202646829685551
"Q56UN5_IDR_490_956",0.20038044342033
"Q56UN5_IDR_90_488",0.19293947150076
"Q56UN5_IDR_980_1030",0.200312784302745
"Q56VL3_IDR_118_154",0.505207560576056
"Q56VL3_IDR_1_31",0.494792439423944
"Q5BJF6_IDR_1_182",1
"Q5BJH2_IDR_1_44",1
"Q5BJH7_IDR_1_69",1
"Q5BKU9_IDR_1_87",1
"Q5BKX5_IDR_1_71",1
"Q5BKX8_IDR_1_36",0.517293721402751
"Q5BKX8_IDR_49_364",0.482706278597249
"Q5BKY9_IDR_71_247",1
"Q5BKZ1_IDR_1_307",0.502263245544544
"Q5BKZ1_IDR_469_582",0.497736754455456
"Q5BLP8_IDR_1_40",1
"Q5BVD1_IDR_1_94",1
"Q5C9Z4_IDR_1_348",1
"Q5CZA5_IDR_66_200",1
"Q5CZC0_IDR_154_680",0.0508567738516614
"Q5CZC0_IDR_1719_1749",0.0564569752234491
"Q5CZC0_IDR_2195_2243",0.0568362430119751
"Q5CZC0_IDR_2562_2598",0.05601485186004
"Q5CZC0_IDR_7_42",0.0558622705842405
"Q5CZC0_IDR_844_879",0.0571653111355366
"Q5EBL2_IDR_1_35",0.310648386473347
"Q5EBL2_IDR_251_283",0.346541636617275
"Q5EBL2_IDR_735_768",0.342809976909378
"Q5EBL4_IDR_235_289",0.511281857926347
"Q5EBL4_IDR_322_403",0.488718142073653
"Q5F1R6_IDR_271_310",0.507405391011254
"Q5F1R6_IDR_353_481",0.492594608988746
"Q5FBB7_IDR_101_539",0.492596993021439
"Q5FBB7_IDR_1_92",0.507403006978561
"Q5FWE3_IDR_20_454",0.522167040051859
"Q5FWE3_IDR_721_972",0.477832959948141
"Q5FWF4_IDR_499_619",0.496463701101189
"Q5FWF4_IDR_646_721",0.503536298898811
"Q5FWF5_IDR_1_610",1
"Q5FWF6_IDR_73_174",1
"Q5FYB0_IDR_1_73",0.4947229945747
"Q5FYB0_IDR_559_599",0.5052770054253
"Q5GH72_IDR_117_172",0.328171971119008
"Q5GH72_IDR_1_48",0.309275521843041
"Q5GH72_IDR_446_497",0.362552507037951
"Q5H9J7_IDR_1_68",1
"Q5H9L2_IDR_1_206",1
"Q5H9L4_IDR_1_93",0.509107411849129
"Q5H9L4_IDR_286_391",0.490892588150871
"Q5H9M0_IDR_102_389",0.484809893504967
"Q5H9M0_IDR_506_539",0.515190106495033
"Q5H9R7_IDR_502_873",1
"Q5HY64_IDR_1_50",0.333049699557431
"Q5HY64_IDR_52_854",0.328450270281938
"Q5HY64_IDR_897_931",0.338500030160631
"Q5HY92_IDR_81_460",1
"Q5HYC2_IDR_1_72",0.34303528378359
"Q5HYC2_IDR_217_252",0.343019880470074
"Q5HYC2_IDR_489_2103",0.313944835746335
"Q5HYI7_IDR_246_312",1
"Q5HYJ3_IDR_140_260",0.248903703121056
"Q5HYJ3_IDR_1_77",0.250870523834429
"Q5HYJ3_IDR_301_339",0.249670036490323
"Q5HYJ3_IDR_83_126",0.250555736554192
"Q5HYK3_IDR_1_52",1
"Q5HYK7_IDR_1_412",1
"Q5HYK9_IDR_66_254",1
"Q5HYM0_IDR_1_104",0.235446708738579
"Q5HYM0_IDR_151_187",0.243885013326565
"Q5HYM0_IDR_349_514",0.255417396242101
"Q5HYM0_IDR_542_574",0.265250881692756
"Q5HYN5_IDR_1_118",1
"Q5JNZ3_IDR_118_248",0.497954893043229
"Q5JPB2_IDR_1_1672",1
"Q5JPH6_IDR_1_33",1
"Q5JPI3_IDR_103_133",1
"Q5JQC4_IDR_1_107",0.44084051554167
"Q5JQC4_IDR_147_288",0.55915948445833
"Q5JQC9_IDR_283_324",0.341394683259392
"Q5JQC9_IDR_452_637",0.326570936989367
"Q5JQC9_IDR_640_753",0.332034379751242
"Q5JQS6_IDR_1_64",1
"Q5JR12_IDR_1_67",1
"Q5JR59_IDR_1_1002",0.482886776866376
"Q5JR59_IDR_1336_1369",0.517113223133624
"Q5JR98_IDR_1_102",1
"Q5JRA6_IDR_126_1149",0.246373211679188
"Q5JRA6_IDR_1416_1486",0.249717170838267
"Q5JRA6_IDR_1554_1642",0.249899243852988
"Q5JRA6_IDR_1644_1907",0.254010373629556
"Q5JRC9_IDR_1_600",1
"Q5JRK9_IDR_1_111",1
"Q5JRM2_IDR_15_338",1
"Q5JRV8_IDR_1_46",0.515188006581592
"Q5JRV8_IDR_248_328",0.484811993418408
"Q5JRX3_IDR_806_836",1
"Q5JS13_IDR_1_37",0.49389567560683
"Q5JS13_IDR_284_417",0.50610432439317
"Q5JSH3_IDR_1_478",0.498483268631368
"Q5JSH3_IDR_553_589",0.501516731368632
"Q5JSJ4_IDR_563_766",1
"Q5JTD0_IDR_1_173",0.500671015400713
"Q5JTD0_IDR_182_557",0.499328984599287
"Q5JTH9_IDR_1044_1147",0.338033704783897
"Q5JTH9_IDR_1159_1297",0.334505041525788
"Q5JTH9_IDR_1_96",0.327461253690315
"Q5JTV8_IDR_23_343",1
"Q5JTW2_IDR_325_470",0.50838130608922
"Q5JTW2_IDR_543_689",0.49161869391078
"Q5JTY5_IDR_1_38",1
"Q5JTZ5_IDR_84_239",1
"Q5JTZ9_IDR_1_35",1
"Q5JU00_IDR_1_59",1
"Q5JU67_IDR_1_38",0.502693759565054
"Q5JU67_IDR_413_453",0.497306240434946
"Q5JU85_IDR_1092_1488",0.50762786852719
"Q5JU85_IDR_1_753",0.49237213147281
"Q5JUK2_IDR_111_304",0.523276198851858
"Q5JUK2_IDR_1_60",0.476723801148142
"Q5JUK3_IDR_1030_1116",0.329390442399951
"Q5JUK3_IDR_1_48",0.315901714274403
"Q5JUK3_IDR_621_729",0.354707843325647
"Q5JUK9_IDR_1_113",1
"Q5JUX0_IDR_1_46",1
"Q5JVG2_IDR_59_209",1
"Q5JVS0_IDR_33_288",0.463700019063644
"Q5JVS0_IDR_363_400",0.536299980936356
"Q5JVX7_IDR_1_168",0.497591229969772
"Q5JVX7_IDR_260_310",0.502408770030228
"Q5JWF2_IDR_1_659",1
"Q5JWR5_IDR_549_674",0.247706896628088
"Q5JY77_IDR_1_1117",1
"Q5JYT7_IDR_1055_1200",0.496347251376561
"Q5JYT7_IDR_192_561",0.503652748623439
"Q5K4E3_IDR_1_43",1
"Q5K4L6_IDR_118_161",1
"Q5K651_IDR_80_155",1
"Q5KSL6_IDR_1_214",0.498992018446854
"Q5KSL6_IDR_726_839",0.501007981553146
"Q5KU26_IDR_394_605",1
"Q5M775_IDR_1_395",0.320202040786198
"Q5M775_IDR_532_584",0.350386935373504
"Q5M775_IDR_716_956",0.329411023840299
"Q5M7Z0_IDR_1_139",1
"Q5M8T2_IDR_305_382",1
"Q5M9N0_IDR_1_101",0.508349061992729
"Q5M9N0_IDR_797_1113",0.491650938007271
"Q5M9Q1_IDR_1_294",1
"Q5MAI5_IDR_292_379",1
"Q5MCW4_IDR_61_185",1
"Q5MIZ7_IDR_684_849",1
"Q5MJ07_IDR_1_46",1
"Q5MJ10_IDR_1_55",0.506735316370359
"Q5MJ10_IDR_58_180",0.493264683629641
"Q5MJ68_IDR_1_53",0.499718270644183
"Q5MJ68_IDR_220_250",0.500281729355817
"Q5MJ70_IDR_1_63",0.493362633175342
"Q5MJ70_IDR_211_307",0.506637366824658
"Q5MNV8_IDR_1_37",1
"Q5QGZ9_IDR_13_103",1
"Q5QJ38_IDR_93_904",1
"Q5QJE6_IDR_1_488",0.466697342807608
"Q5QJE6_IDR_494_641",0.533302657192392
"Q5QNW6_IDR_1_36",1
"Q5QP82_IDR_1_60",1
"Q5R372_IDR_462_502",0.496805273576446
"Q5R372_IDR_66_125",0.503194726423554
"Q5R3F8_IDR_261_295",0.257915155805823
"Q5R3F8_IDR_448_495",0.262247457015391
"Q5R3F8_IDR_508_546",0.239873692434197
"Q5R3F8_IDR_557_730",0.239963694744588
"Q5RHP9_IDR_101_280",0.507057024014211
"Q5RHP9_IDR_403_1530",0.492942975985789
"Q5RIA9_IDR_1_38",1
"Q5RKV6_IDR_1_31",1
"Q5RL73_IDR_144_305",1
"Q5SGD2_IDR_47_79",1
"Q5SNT2_IDR_372_629",1
"Q5SQ80_IDR_221_524",1
"Q5SQH8_IDR_1_111",1
"Q5SQI0_IDR_193_394",1
"Q5SQQ9_IDR_1_118",0.535155052264101
"Q5SQQ9_IDR_122_334",0.464844947735899
"Q5SQS8_IDR_115_154",0.330439457231488
"Q5SQS8_IDR_1_33",0.33151324834069
"Q5SQS8_IDR_156_274",0.338047294427821
"Q5SR56_IDR_1_39",0.506148411249611
"Q5SR56_IDR_451_506",0.493851588750389
"Q5SRE5_IDR_1506_1542",1
"Q5SVQ8_IDR_735_765",0.51545647794435
"Q5SVZ6_IDR_1_46",0.507994781538206
"Q5SVZ6_IDR_315_429",0.492005218461794
"Q5SW24_IDR_1_745",1
"Q5SW79_IDR_102_1416",0.464439828641151
"Q5SW79_IDR_1504_1584",0.535560171358849
"Q5SW96_IDR_178_308",1
"Q5SWH9_IDR_1_86",1
"Q5SWX8_IDR_386_424",1
"Q5SXM1_IDR_1_94",1
"Q5SXM2_IDR_1391_1469",0.252958265437676
"Q5SXM2_IDR_1_79",0.248805648732589
"Q5SXM2_IDR_501_790",0.246671019090406
"Q5SXM2_IDR_811_1269",0.251565066739329
"Q5SXM8_IDR_1_63",1
"Q5SY16_IDR_1_110",0.487714727335874
"Q5SY16_IDR_672_702",0.512285272664126
"Q5SYB0_IDR_1347_1395",0.513750627556105
"Q5SYB0_IDR_505_1325",0.486249372443895
"Q5SYC1_IDR_273_327",1
"Q5T036_IDR_1_140",1
"Q5T089_IDR_390_428",0.506283240690592
"Q5T089_IDR_467_497",0.493716759309408
"Q5T0B9_IDR_1_310",1
"Q5T0D9_IDR_1_58",1
"Q5T0F9_IDR_1_308",0.342701999329472
"Q5T0F9_IDR_325_418",0.327434255774019
"Q5T0F9_IDR_430_532",0.329863744896509
"Q5T0J7_IDR_107_172",1
"Q5T0L3_IDR_121_168",0.335934089603773
"Q5T0L3_IDR_226_261",0.336977267609306
"Q5T0L3_IDR_5_82",0.327088642786921
"Q5T0N5_IDR_284_373",0.493514490125643
"Q5T0N5_IDR_438_534",0.506485509874357
"Q5T0T0_IDR_1_76",0.495832712126088
"Q5T0T0_IDR_244_291",0.504167287873912
"Q5T0W9_IDR_284_1011",1
"Q5T0Z8_IDR_1_35",0.535312819820604
"Q5T0Z8_IDR_85_1188",0.464687180179396
"Q5T292_IDR_66_105",1
"Q5T2D2_IDR_126_275",1
"Q5T2D3_IDR_1_49",0.343586453099677
"Q5T2D3_IDR_191_254",0.332388339920725
"Q5T2D3_IDR_273_388",0.324025206979597
"Q5T2E6_IDR_323_355",1
"Q5T2R2_IDR_1_90",1
"Q5T2S8_IDR_312_444",1
"Q5T2T1_IDR_302_345",1
"Q5T2W1_IDR_472_519",1
"Q5T3F8_IDR_737_771",0.498795372132838
"Q5T3F8_IDR_778_832",0.501204627867162
"Q5T3J3_IDR_237_292",0.204509012436757
"Q5T3J3_IDR_295_350",0.19805028088123
"Q5T3J3_IDR_373_569",0.199617678419489
"Q5T3J3_IDR_590_728",0.195880968507782
"Q5T3J3_IDR_61_147",0.201942059754742
"Q5T3U5_IDR_824_864",1
"Q5T440_IDR_1_44",1
"Q5T442_IDR_107_203",0.516979067290017
"Q5T4S7_IDR_2708_2965",0.139729881315453
"Q5T4S7_IDR_3334_3387",0.137212640212055
"Q5T4T6_IDR_405_709",1
"Q5T4W7_IDR_19_120",1
"Q5T5A4_IDR_1_41",1
"Q5T5A8_IDR_1_94",1
"Q5T5B0_IDR_1_92",1
"Q5T5C0_IDR_1038_1113",0.272960743569702
"Q5T5C0_IDR_1_35",0.256774824432754
"Q5T5C0_IDR_554_595",0.229446803392978
"Q5T5C0_IDR_675_790",0.240817628604567
