"","GO0030695_GTPase_regulator_activity"
"A6NKD9_IDR_38_147",0.451725443394256
"A6NKF2_IDR_1_95",0.491962753374235
"A6NKF2_IDR_220_362",0.508037246625765
"A6NKF7_IDR_1_57",0.495584621054109
"A6NKF7_IDR_59_95",0.504415378945891
"A6NKG5_IDR_1_188",0.511373551160494
"A6NKG5_IDR_1252_1282",0.488626448839506
"A6NKL6_IDR_1_37",0.263114958670153
"A6NKL6_IDR_212_593",0.423345342996764
"A6NKL6_IDR_79_147",0.313539698333083
"A6NKN8_IDR_1_68",1
"A6NKP2_IDR_1_32",1
"A6NKU9_IDR_1_383",1
"A6NKW6_IDR_94_150",1
"A6NL88_IDR_119_538",0.493155277746721
"A6NLW8_IDR_155_204",0.50327657783911
"A6NLW8_IDR_69_102",0.49672342216089
"A6NLX3_IDR_1_79",1
"A6NLX4_IDR_107_147",1
"A6NM10_IDR_248_295",1
"A6NM11_IDR_1_1457",0.319641534023213
"A6NM11_IDR_1529_1623",0.335080572051375
"A6NM11_IDR_1658_1700",0.345277893925412
"A6NM28_IDR_67_150",1
"A6NM62_IDR_236_305",0.334891612624923
"A6NM62_IDR_321_355",0.347751249967808
"A6NM62_IDR_360_1247",0.317357137407269
"A6NMA1_IDR_35_69",1
"A6NMB9_IDR_100_366",1
"A6NMD0_IDR_1_133",1
"A6NMD2_IDR_1_125",0.347341970136283
"A6NMD2_IDR_182_220",0.345769571550018
"A6NMD2_IDR_276_609",0.306888458313699
"A6NMK8_IDR_1_407",0.572223311349413
"A6NMK8_IDR_482_535",0.427776688650587
"A6NMN3_IDR_1_101",0.353751387730873
"A6NMN3_IDR_152_185",0.327037348804157
"A6NMN3_IDR_246_283",0.319211263464969
"A6NMS7_IDR_1047_1138",0.245392344796577
"A6NMS7_IDR_1147_1456",0.184620518384395
"A6NNJ1_IDR_1_464",1
"A6NNL0_IDR_1_522",0.496476213677794
"A6NNL0_IDR_525_878",0.503523786322206
"A6NNM3_IDR_1199_1449",0.206619228379725
"A6NNM3_IDR_209_380",0.374264121428866
"A6NNM3_IDR_681_828",0.227543064916315
"A6NNM3_IDR_90_191",0.191573585275093
"A6NNM8_IDR_1_84",0.248432305286094
"A6NNM8_IDR_431_477",0.251611752569267
"A6NNM8_IDR_496_723",0.237533563255074
"A6NNM8_IDR_725_774",0.262422378889564
"A6NNP5_IDR_155_214",1
"A6NNT2_IDR_1029_1141",0.554572419890189
"A6NNT2_IDR_39_700",0.445427580109811
"A6NNW6_IDR_178_219",0.500292197860203
"A6NNW6_IDR_587_625",0.499707802139797
"A6NP61_IDR_107_218",1
"A6PVL3_IDR_82_124",1
"A6PVS8_IDR_263_414",1
"A6PVY3_IDR_112_158",1
"A6QL63_IDR_1_46",0.37486067367159
"A6QL63_IDR_258_342",0.319327210537534
"A6QL63_IDR_387_418",0.305812115790876
"A6XGL0_IDR_1_58",1
"A7XYQ1_IDR_272_873",0.215489704150622
"A7XYQ1_IDR_49_180",0.314111081303106
"A8CG34_IDR_1_64",0.491823815116419
"A8CG34_IDR_70_1229",0.508176184883581
"A8K0R7_IDR_1_349",0.4985337246111
"A8K0R7_IDR_450_726",0.5014662753889
"A8K0Z3_IDR_371_465",0.469669404500459
"A8K0Z3_IDR_97_368",0.530330595499541
"A8K5M9_IDR_1_142",1
"A8K830_IDR_1_63",1
"A8K855_IDR_184_263",1
"A8K8P3_IDR_1_74",0.509693241647403
"A8K8P3_IDR_933_1149",0.490306758352597
"A8K8V0_IDR_82_170",1
"A8K979_IDR_242_412",0.456423663013462
"A8K979_IDR_416_549",0.543576336986538
"A8MPX8_IDR_14_55",0.331715961649798
"A8MPX8_IDR_300_348",0.323469080186244
"A8MPX8_IDR_518_588",0.344814958163958
"A8MPY1_IDR_1_58",0.439293862537298
"A8MPY1_IDR_392_430",0.560706137462702
"A8MQ03_IDR_1_101",1
"A8MT70_IDR_397_598",0.185108305199479
"A8MT70_IDR_601_716",0.430744217067577
"A8MT70_IDR_747_785",0.215340907585019
"A8MTA8_IDR_1_166",1
"A8MTJ6_IDR_1_127",0.470000555565094
"A8MTJ6_IDR_231_382",0.529999444434906
"A8MTL3_IDR_114_300",1
"A8MTQ0_IDR_1_78",0.478799010548995
"A8MTQ0_IDR_208_251",0.521200989451005
"A8MTY0_IDR_57_197",1
"A8MTY7_IDR_1_169",1
"A8MTZ7_IDR_145_207",0.351574106402607
"A8MTZ7_IDR_1_75",0.340205231261068
"A8MTZ7_IDR_227_269",0.308220662336325
"A8MU46_IDR_1_376",1
"A8MU93_IDR_1_118",1
"A8MUK1_IDR_1_54",0.351707403147287
"A8MUK1_IDR_379_462",0.331959516184604
"A8MUK1_IDR_470_528",0.316333080668109
"A8MUX0_IDR_1_517",1
"A8MUZ8_IDR_57_170",1
"A8MV65_IDR_113_326",0.518905288154259
"A8MV65_IDR_15_79",0.481094711845741
"A8MVA2_IDR_1_152",1
"A8MVS5_IDR_182_230",1
"A8MVW0_IDR_342_653",0.471862370892292
"A8MVW0_IDR_659_826",0.528137629107708
"A8MW92_IDR_138_677",0.529785607583394
"A8MW92_IDR_809_924",0.470214392416606
"A8MXT2_IDR_1_105",1
"A8MXV6_IDR_1_196",1
"A8MXY4_IDR_57_143",1
"A8MXZ1_IDR_1_464",1
"A8MXZ3_IDR_1_250",1
"A8MYA2_IDR_1_482",1
"A8MYU2_IDR_1046_1149",0.499947540626657
"A8MYU2_IDR_632_682",0.500052459373343
"A8MYZ0_IDR_1_91",1
"A8MYZ6_IDR_171_436",0.534774125645094
"A8MYZ6_IDR_1_86",0.465225874354906
"A8MZ36_IDR_97_187",1
"A8MZ59_IDR_28_122",1
"A8MZA4_IDR_1_110",0.493121002202507
"A8MZA4_IDR_147_401",0.506878997797493
"A8MZG2_IDR_1_86",0.50863670981543
"A8MZG2_IDR_89_182",0.49136329018457
"A8TX70_IDR_1474_1692",0.486429568908757
"A8TX70_IDR_2584_2615",0.513570431091243
"A9QM74_IDR_15_66",1
"B0FP48_IDR_215_263",1
"B0YJ81_IDR_1_67",1
"B1AJZ9_IDR_100_352",0.262114963634137
"B1AJZ9_IDR_1060_1279",0.18040477553941
"B1AJZ9_IDR_1356_1412",0.181641548764871
"B1AJZ9_IDR_590_699",0.192111912157108
"B1AJZ9_IDR_921_1001",0.183726799904475
"B1AK53_IDR_331_362",0.443481220132089
"B1ANS9_IDR_1030_1081",1
"B1ATL7_IDR_1_163",1
"B2RC85_IDR_646_758",0.573595580829187
"B2RC85_IDR_779_870",0.426404419170813
"B2RNN3_IDR_15_196",1
"B2RTY4_IDR_1132_1843",0.244303275508446
"B2RTY4_IDR_2278_2531",0.502126312968715
"B2RTY4_IDR_739_823",0.25357041152284
"B2RU33_IDR_361_524",1
"B2RXF0_IDR_1_48",0.501401407993166
"B2RXF0_IDR_184_235",0.498598592006834
"B2RXF5_IDR_120_290",1
"B2RXH2_IDR_343_506",1
"B2RXH4_IDR_118_370",0.475690221564137
"B2RXH4_IDR_374_463",0.524309778435863
"B2RXH8_IDR_86_293",1
"B3KS81_IDR_1_715",1
"B3KU38_IDR_1_55",0.524181896223225
"B3KU38_IDR_63_486",0.475818103776775
"B4DJY2_IDR_1_31",1
"B4DS77_IDR_112_155",0.509600737856459
"B4DS77_IDR_159_423",0.490399262143541
"B4DU55_IDR_68_202",1
"B5ME19_IDR_1_47",0.346262405392876
"B5ME19_IDR_162_301",0.339788843019536
"B5ME19_IDR_880_914",0.313948751587588
"B7U540_IDR_1_42",0.499725556065338
"C9J069_IDR_1_659",0.609425045569765
"C9J069_IDR_826_869",0.390574954430235
"C9J302_IDR_136_202",1
"Q6NX49_IDR_67_221",1
"Q6NXP0_IDR_148_179",0.479074749792169
"Q6NXP0_IDR_270_350",0.520925250207831
"Q6NXP2_IDR_179_280",1
"Q6NXS1_IDR_1_205",1
"Q6NXT1_IDR_1_59",1
"Q6NZ36_IDR_46_145",0.485994851969339
"Q6NZ67_IDR_82_158",1
"Q6NZI2_IDR_1_153",0.520901315516083
"Q6NZI2_IDR_158_390",0.479098684483918
"Q6NZY4_IDR_129_164",0.480087445751504
"Q6NZY4_IDR_371_655",0.519912554248496
"Q6NZY7_IDR_1_31",0.492321561296724
"Q6NZY7_IDR_38_148",0.507678438703276
"Q6P047_IDR_166_211",0.501866790087908
"Q6P047_IDR_239_294",0.498133209912092
"Q6P050_IDR_208_247",1
"Q6P087_IDR_30_61",1
"Q6P0N0_IDR_276_372",0.340670695607619
"Q6P0N0_IDR_480_1132",0.32217368339342
"Q6P0N0_IDR_98_238",0.337155620998961
"Q6P0Q8_IDR_1193_1789",0.553398938212564
"Q6P0Q8_IDR_1_317",0.180516552679307
"Q6P0Q8_IDR_815_1097",0.266084509108129
"Q6P158_IDR_1_94",0.308074979732948
"Q6P158_IDR_431_512",0.347575523183678
"Q6P158_IDR_754_792",0.344349497083374
"Q6P179_IDR_1_51",1
"Q6P1J9_IDR_103_142",0.51451784251166
"Q6P1J9_IDR_260_356",0.48548215748834
"Q6P1L5_IDR_1_354",0.567497252625108
"Q6P1L5_IDR_359_589",0.432502747374892
"Q6P1L6_IDR_1_59",0.484534994832276
"Q6P1L6_IDR_77_237",0.515465005167724
"Q6P1M3_IDR_635_708",0.515086516601399
"Q6P1M3_IDR_938_1020",0.484913483398601
"Q6P1W5_IDR_1_49",0.365644197459804
"Q6P1W5_IDR_516_558",0.331602416719093
"Q6P1W5_IDR_75_472",0.302753385821103
"Q6P1X5_IDR_991_1199",1
"Q6P1X6_IDR_1_36",1
"Q6P280_IDR_1_46",0.503238069554793
"Q6P280_IDR_49_169",0.496761930445207
"Q6P2C0_IDR_238_268",1
"Q6P2C8_IDR_101_155",1
"Q6P2D0_IDR_23_133",1
"Q6P2D8_IDR_435_608",0.50862708385213
"Q6P2D8_IDR_45_81",0.49137291614787
"Q6P2E9_IDR_1226_1258",0.266177880781898
"Q6P2E9_IDR_24_70",0.324318067373069
"Q6P2E9_IDR_528_965",0.409504051845033
"Q6P2H3_IDR_1_327",0.244437420769067
"Q6P2H3_IDR_350_394",0.254804230188633
"Q6P2H3_IDR_531_572",0.265436167120784
"Q6P2H3_IDR_596_666",0.235322181921516
"Q6P387_IDR_108_162",0.169940803674187
"Q6P387_IDR_1_42",0.16779891647311
"Q6P387_IDR_176_213",0.182676369543069
"Q6P387_IDR_253_292",0.162953857403594
"Q6P387_IDR_329_365",0.160298612755445
"Q6P387_IDR_48_105",0.156331440150595
"Q6P3R8_IDR_279_655",0.468121969272035
"Q6P3R8_IDR_672_708",0.531878030727965
"Q6P3S1_IDR_449_775",1
"Q6P3S6_IDR_1_43",0.442279154043588
"Q6P4D5_IDR_1_174",1
"Q6P4E1_IDR_1_436",1
"Q6P4F1_IDR_1_74",1
"Q6P4F2_IDR_1_66",1
"Q6P4F7_IDR_254_810",0.43490571396527
"Q6P4F7_IDR_817_947",0.56509428603473
"Q6P4H8_IDR_1_32",1
"Q6P4Q7_IDR_1_40",0.257812040292281
"Q6P4Q7_IDR_648_688",0.42795370392267
"Q6P4Q7_IDR_727_775",0.314234255785049
"Q6P4R8_IDR_202_369",0.491321560052394
"Q6P4R8_IDR_654_1299",0.508678439947606
"Q6P531_IDR_1_99",1
"Q6P582_IDR_82_158",1
"Q6P5Q4_IDR_28_72",0.339075347572446
"Q6P5Q4_IDR_355_519",0.325897859124122
"Q6P5Q4_IDR_76_195",0.335026793303432
"Q6P5S7_IDR_1_38",1
"Q6P5W5_IDR_233_264",0.514186756218052
"Q6P5W5_IDR_426_488",0.485813243781948
"Q6P5X7_IDR_101_244",0.52815850963908
"Q6PCB5_IDR_1_339",0.461047428815098
"Q6PCB5_IDR_696_843",0.538952571184902
"Q6PCB6_IDR_49_84",1
"Q6PCB8_IDR_285_327",1
"Q6PCD5_IDR_1_283",1
"Q6PCT2_IDR_1_36",0.502591294480226
"Q6PCT2_IDR_151_420",0.497408705519774
"Q6PD62_IDR_855_1173",1
"Q6PD74_IDR_177_257",1
"Q6PDB4_IDR_60_183",1
"Q6PEV8_IDR_133_176",0.327260062417168
"Q6PEV8_IDR_264_357",0.339852619559467
"Q6PEV8_IDR_65_102",0.332887318023365
"Q6PEW0_IDR_276_350",1
"Q6PEW1_IDR_227_343",1
"Q6PEX3_IDR_1_189",1
"Q6PEX7_IDR_76_145",1
"Q6PF04_IDR_53_233",1
"Q6PF05_IDR_24_55",1
"Q6PIF6_IDR_1031_1086",0.558569329089344
"Q6PIF6_IDR_876_974",0.441430670910656
"Q6PII3_IDR_1_452",1
"Q6PIJ6_IDR_474_914",1
"Q6PIS1_IDR_1_33",0.504853406529932
"Q6PIS1_IDR_572_610",0.495146593470068
"Q6PIU1_IDR_1_32",1
"Q6PIV2_IDR_70_168",1
"Q6PIW4_IDR_92_373",1
"Q6PIY5_IDR_408_440",1
"Q6PIY7_IDR_1_130",1
"Q6PIZ9_IDR_35_163",1
"Q6PJ21_IDR_17_60",0.530540567998975
"Q6PJ21_IDR_321_355",0.469459432001025
"Q6PJ61_IDR_18_446",1
"Q6PJE2_IDR_53_85",1
"Q6PJF5_IDR_1_366",1
"Q6PJG2_IDR_100_631",0.221877094710402
"Q6PJG2_IDR_1_96",0.231156727151326
"Q6PJG2_IDR_679_714",0.327474528420067
"Q6PJW8_IDR_1_164",0.345876906580487
"Q6PJW8_IDR_237_267",0.347457510016916
"Q6PJW8_IDR_270_601",0.306665583402597
"Q6PK04_IDR_1_193",0.489860257062658
"Q6PK04_IDR_207_289",0.510139742937342
"Q6PK18_IDR_1_34",1
"Q6PK81_IDR_60_146",1
"Q6PKC3_IDR_1_74",0.503914685937455
"Q6PKC3_IDR_934_985",0.496085314062545
"Q6PKG0_IDR_1029_1096",0.273672479300763
"Q6PKG0_IDR_1_354",0.229604279891912
"Q6PKG0_IDR_491_632",0.261615518957627
"Q6PKG0_IDR_725_795",0.235107721849698
"Q6PKX4_IDR_235_331",1
"Q6PL18_IDR_1111_1318",0.293577767618569
"Q6PL18_IDR_1_390",0.405135822820629
"Q6PL18_IDR_732_780",0.301286409560802
"Q6PL24_IDR_1_153",0.463685214959904
"Q6PL24_IDR_228_271",0.536314785040096
"Q6PL45_IDR_1_57",1
"Q6PML9_IDR_71_120",1
"Q6PUV4_IDR_1_134",1
"Q6Q0C0_IDR_1_116",1
"Q6Q4G3_IDR_13_86",1
"Q6Q6R5_IDR_79_116",1
"Q6Q759_IDR_144_208",0.111579031935783
"Q6Q759_IDR_378_419",0.111663339624688
"Q6Q759_IDR_655_761",0.11340096879827
"Q6QNY1_IDR_1_34",1
"Q6R2W3_IDR_559_595",1
"Q6R327_IDR_1014_1524",0.624707879754038
"Q6R327_IDR_1531_1599",0.375292120245962
"Q6R6M4_IDR_1_57",0.503676722656837
"Q6R6M4_IDR_379_449",0.496323277343163
"Q6RFH5_IDR_324_385",1
"Q6RI45_IDR_1262_1299",0.310173337742491
"Q6RI45_IDR_1439_1802",0.403364635289721
"Q6RI45_IDR_656_916",0.286462026967789
"Q6RSH7_IDR_1_40",1
"Q6RW13_IDR_124_159",1
"Q6S5L8_IDR_21_177",0.495796433781608
"Q6S5L8_IDR_470_511",0.504203566218392
"Q6S9Z5_IDR_1_89",0.347618695731895
"Q6S9Z5_IDR_249_284",0.324794043508303
"Q6S9Z5_IDR_307_364",0.327587260759802
"Q6SA08_IDR_298_328",1
"Q6SJ93_IDR_1_76",0.507462746391474
"Q6SJ93_IDR_273_351",0.492537253608526
"Q6SJ96_IDR_1_195",1
"Q6STE5_IDR_1_105",1
"Q6T310_IDR_202_242",1
"Q6T4P5_IDR_286_396",0.26577939846693
"Q6TFL3_IDR_1049_1082",0.123058140017773
"Q6TFL3_IDR_1149_1182",0.121962159640169
"Q6TFL3_IDR_1223_1326",0.13208635680369
"Q6TFL3_IDR_983_1028",0.131049573687882
"Q6TFL4_IDR_1_38",1
"Q6U7Q0_IDR_1_128",1
"Q6U841_IDR_1_36",0.309984860284374
"Q6U841_IDR_222_317",0.380531498987114
"Q6U841_IDR_57_90",0.309483640728512
"Q6UB35_IDR_1_69",1
"Q6UB98_IDR_1_235",0.482134190464759
"Q6UB98_IDR_301_1831",0.517865809535241
"C9J3V5_IDR_1_63",1
"C9J6K1_IDR_1_46",1
"C9J7I0_IDR_28_81",1
"C9JDP6_IDR_192_229",1
"C9JE40_IDR_1_185",0.531329698157937
"C9JE40_IDR_213_256",0.468670301842063
"C9JFL3_IDR_1_82",1
"C9JH25_IDR_26_57",0.275698279384386
"C9JH25_IDR_623_874",0.438098984289261
"C9JH25_IDR_64_341",0.286202736326353
"C9JI98_IDR_124_176",1
"C9JJH3_IDR_1_60",0.516163756249329
"C9JJH3_IDR_377_528",0.483836243750671
"C9JSJ3_IDR_132_309",0.328924064088472
"C9JSJ3_IDR_332_541",0.336253322002114
"C9JTQ0_IDR_179_218",0.431702769424666
"C9JTQ0_IDR_226_380",0.568297230575334
"C9JUS6_IDR_1_35",0.505495434313297
"C9JUS6_IDR_63_103",0.494504565686703
"C9JVI0_IDR_1_57",0.347821994262741
"C9JVI0_IDR_379_464",0.329172899829454
"C9JVI0_IDR_469_528",0.323005105907805
"C9JVW0_IDR_59_142",1
"C9JXX5_IDR_30_86",1
"D3W0D1_IDR_40_73",1
"D6R901_IDR_1_56",0.347693288001304
"D6R901_IDR_379_452",0.337934787575594
"D6R901_IDR_470_528",0.314371924423103
"D6R9N7_IDR_1_56",0.340164271362998
"D6R9N7_IDR_379_465",0.343285245678961
"D6R9N7_IDR_469_528",0.316550482958041
"D6RA61_IDR_1_57",0.344327259677453
"D6RA61_IDR_379_451",0.337444294192483
"E5RIL1_IDR_215_263",1
"E5RJM6_IDR_1_36",1
"E7ERA6_IDR_1_45",0.524846930185264
"E7ERA6_IDR_166_249",0.475153069814736
"E7ETH6_IDR_108_160",0.327136799748746
"E7ETH6_IDR_173_222",0.342056780332268
"E7ETH6_IDR_61_100",0.330806419918986
"E7EW31_IDR_1_1015",1
"E9PAV3_IDR_1_1948",0.478627594234579
"E9PAV3_IDR_1988_2040",0.521372405765421
"E9PGG2_IDR_189_307",0.461831491307626
"E9PGG2_IDR_315_353",0.538168508692374
"E9PI22_IDR_161_279",0.515383317292253
"E9PI22_IDR_1_74",0.484616682707747
"H3BNL1_IDR_132_184",0.498527487363545
"H3BPF8_IDR_1_120",0.531459449419413
"H3BPF8_IDR_248_595",0.468540550580587
"H3BQB6_IDR_1_260",1
"H3BQL2_IDR_1_130",0.530420845938361
"H3BQL2_IDR_276_599",0.469579154061639
"H3BQW9_IDR_1_95",1
"H3BR10_IDR_1_33",0.510623749173113
"H3BR10_IDR_58_107",0.489376250826887
"H3BSY2_IDR_176_601",0.461597958117423
"H3BSY2_IDR_22_121",0.538402041882577
"H3BTG2_IDR_84_121",1
"H3BU77_IDR_1_48",1
"H3BUK9_IDR_1_90",0.518779941542923
"H3BUK9_IDR_325_492",0.481220058457077
"H3BV12_IDR_1_125",0.532239070999776
"H3BV12_IDR_277_604",0.467760929000224
"H3BV60_IDR_179_288",1
"H7BZ55_IDR_1249_1370",0.550312347936753
"H7BZ55_IDR_1_520",0.449687652063247
"M0QZC1_IDR_116_157",0.326586534662126
"M0QZC1_IDR_159_314",0.330285805987326
"M0QZC1_IDR_1_59",0.343127659350549
"M0R2J8_IDR_1_39",0.209181268305702
"M0R2J8_IDR_1480_1524",0.191561844995524
"M0R2J8_IDR_1550_1603",0.185053168575324
"M0R2J8_IDR_1619_1658",0.205899074198235
"M0R2J8_IDR_61_162",0.208304643925216
"O00110_IDR_33_92",1
"O00116_IDR_1_32",0.515996659728087
"O00116_IDR_48_82",0.484003340271913
"O00139_IDR_556_611",0.523631056925343
"O00139_IDR_65_190",0.476368943074657
"O00141_IDR_61_91",1
"O00142_IDR_1_48",1
"O00144_IDR_1_35",0.338461698269953
"O00144_IDR_145_194",0.327883632079364
"O00144_IDR_547_591",0.333654669650683
"O00148_IDR_1_33",1
"O00151_IDR_90_253",1
"O00154_IDR_1_48",1
"O00155_IDR_325_361",1
"O00160_IDR_923_1043",1
"O00161_IDR_1_149",1
"O00165_IDR_100_199",0.519370554984549
"O00165_IDR_14_60",0.480629445015451
"O00167_IDR_182_265",1
"O00168_IDR_1_92",1
"O00178_IDR_1_60",0.508297154974782
"O00178_IDR_578_669",0.491702845025218
"O00213_IDR_279_364",0.507468645925713
"O00217_IDR_1_35",1
"O00219_IDR_1_78",1
"O00220_IDR_1_119",0.50334628164828
"O00220_IDR_289_352",0.49665371835172
"O00221_IDR_1_242",1
"O00222_IDR_1_33",0.502126689525839
"O00222_IDR_849_908",0.497873310474161
"O00230_IDR_1_39",0.480071184320577
"O00230_IDR_59_92",0.519928815679423
"O00237_IDR_523_605",1
"O00253_IDR_1_83",1
"O00254_IDR_1_36",1
"O00255_IDR_464_615",1
"O00257_IDR_65_529",1
"O00258_IDR_1_35",1
"O00267_IDR_1_132",0.490662884932663
"O00267_IDR_669_702",0.509337115067337
"O00268_IDR_1013_1052",0.34871613673207
"O00268_IDR_1_457",0.341957051644822
"O00268_IDR_469_851",0.309326811623108
"O00273_IDR_202_234",1
"O00287_IDR_1_44",0.52478061220413
"O00287_IDR_53_220",0.47521938779587
"O00291_IDR_1_37",0.489342793321247
"O00291_IDR_300_381",0.510657206678753
"O00292_IDR_224_258",1
"O00294_IDR_14_285",1
"O00295_IDR_1_268",1
"O00303_IDR_1_84",1
"O00327_IDR_444_599",0.514769449743495
"O00330_IDR_140_177",0.512807957109089
"O00330_IDR_221_270",0.487192042890911
"O00337_IDR_1_60",1
"O00339_IDR_1_48",1
"O00341_IDR_484_548",1
"O00358_IDR_138_358",0.528573565667087
"O00358_IDR_1_52",0.471426434332913
"O00391_IDR_546_692",1
"O00400_IDR_1_67",1
"O00401_IDR_141_216",0.44233062830829
"O00401_IDR_264_502",0.55766937169171
"O00408_IDR_908_941",1
"O00409_IDR_1_112",0.518563201942915
"O00409_IDR_204_490",0.481436798057085
"O00411_IDR_76_219",0.424974699633032
"O00411_IDR_9_62",0.575025300366968
"O00418_IDR_12_77",0.406524238291044
"O00418_IDR_330_499",0.593475761708956
"O00423_IDR_70_176",1
"O00425_IDR_159_192",1
"O00429_IDR_513_638",1
"O00443_IDR_1_366",1
"O00444_IDR_271_592",0.50330729345469
"O00444_IDR_809_884",0.49669270654531
"O00445_IDR_56_106",1
"O00451_IDR_1_33",0.514096102174085
"O00451_IDR_358_464",0.485903897825915
"O00458_IDR_1_75",0.511026620218133
"O00458_IDR_419_451",0.488973379781867
"O00482_IDR_131_255",0.486733245535945
"O00482_IDR_1_75",0.513266754464055
"O00488_IDR_1_59",0.518536698446575
"O00488_IDR_73_134",0.481463301553425
"O00499_IDR_276_516",1
"O00505_IDR_16_69",1
"O00506_IDR_294_379",1
"O00507_IDR_1595_1638",0.338288712546221
"O00507_IDR_1_64",0.342091943862377
"O00507_IDR_2477_2555",0.319619343591403
"O00512_IDR_1_1426",1
"O00515_IDR_1_517",1
"O00533_IDR_1115_1170",1
"O00541_IDR_257_316",0.537910457470025
"O00541_IDR_446_588",0.462089542529975
"O00548_IDR_574_700",1
"O00555_IDR_1_54",0.228341158613507
"O00555_IDR_1975_2502",0.314013318409618
"O00555_IDR_406_448",0.241113009551249
"O00555_IDR_801_1212",0.216532513425626
"O00559_IDR_111_158",0.258273974038276
"O00559_IDR_160_213",0.235376151480979
"O00559_IDR_1_62",0.256845486466944
"O00559_IDR_64_109",0.2495043880138
"O00560_IDR_1_44",1
"O00562_IDR_1194_1244",0.235579136983274
"O00562_IDR_256_332",0.251494208409314
"O00562_IDR_379_421",0.202787386421797
"O00562_IDR_581_682",0.310139268185615
"O00566_IDR_100_364",0.353788684719154
"O00592_IDR_1_353",1
"O00602_IDR_58_111",1
"O00629_IDR_1_69",1
"O00712_IDR_186_388",1
"O00716_IDR_1_175",0.466201434334702
"O00716_IDR_355_418",0.533798565665298
"O00746_IDR_1_34",1
"O00750_IDR_1_318",1
"O00763_IDR_171_231",0.480585050738206
"O00763_IDR_26_159",0.519414949261794
"O00767_IDR_1_65",1
"Q9Y6X0_IDR_1_1596",1
"Q9Y6X1_IDR_1_38",1
"Q9Y6X2_IDR_409_448",0.312299666438626
"Q9Y6X2_IDR_452_620",0.368650155308703
"Q9Y6X2_IDR_66_118",0.31905017825267
"Q9Y6X4_IDR_259_670",1
"Q9Y6X6_IDR_1175_1411",0.202680081497378
"Q9Y6X6_IDR_1419_1781",0.287019871002604
"Q9Y6X6_IDR_1817_1847",0.177543450131304
"Q9Y6X6_IDR_366_396",0.173621907660289
"Q9Y6X6_IDR_959_1011",0.159134689708426
"Q9Y6X8_IDR_1_151",0.156064097018764
"Q9Y6X8_IDR_158_280",0.157048448569343
"Q9Y6X8_IDR_314_486",0.171904916394068
"Q9Y6X8_IDR_488_562",0.180201544183724
"Q9Y6X8_IDR_564_635",0.175616490266037
"Q9Y6X8_IDR_761_837",0.159164503568065
"Q9Y6X9_IDR_530_800",0.485355690456369
"Q9Y6X9_IDR_829_905",0.514644309543631
"Q9Y6Y1_IDR_1172_1403",0.167399319019751
"Q9Y6Y1_IDR_1407_1485",0.174130858768691
"Q9Y6Y1_IDR_1606_1673",0.178538069599146
"Q9Y6Y1_IDR_186_736",0.155425368286517
"Q9Y6Y1_IDR_779_862",0.161999983689066
"Q9Y6Y1_IDR_988_1031",0.162506400636829
"Q9Y6Y8_IDR_1_262",0.258081702268341
"Q9Y6Y8_IDR_598_656",0.25687246524931
"Q9Y6Y8_IDR_692_753",0.232673831929021
"Q9Y6Y8_IDR_892_934",0.252372000553329
"Q9Y6Z7_IDR_1_128",1
"U3KPV4_IDR_1_39",1
"O14513_IDR_516_668",0.247231348799405
"O14513_IDR_674_1909",0.23094724826138
"O14514_IDR_1199_1347",0.344927354446073
"O14514_IDR_1350_1557",0.329256859333152
"O14514_IDR_1_36",0.325815786220775
"O14519_IDR_1_58",1
"O14520_IDR_283_342",1
"O14521_IDR_1_36",1
"O14522_IDR_783_859",1
"O14523_IDR_33_80",0.395487886092027
"O14523_IDR_410_706",0.604512113907973
"O14524_IDR_392_444",1
"O14526_IDR_257_613",1
"O14529_IDR_1124_1167",0.241334436380785
"O14529_IDR_113_956",0.231730962206964
"O14529_IDR_1224_1457",0.297803575113024
"O14529_IDR_962_1043",0.229131026299228
"O14530_IDR_189_226",1
"O14531_IDR_507_572",1
"O14544_IDR_1_353",1
"O14607_IDR_376_834",0.250808827452656
"O14607_IDR_839_874",0.25733590011712
"O14607_IDR_994_1024",0.246526991497016
"O14613_IDR_1_39",0.446069335769455
"O14613_IDR_46_182",0.553930664230544
"O14617_IDR_630_914",1
"O14627_IDR_1_172",0.523159041896242
"O14627_IDR_226_284",0.476840958103758
"O14628_IDR_57_213",1
"O14633_IDR_1_109",1
"O14638_IDR_1_46",1
"O14639_IDR_337_372",0.488725291640002
"O14639_IDR_375_667",0.511274708359998
"O14640_IDR_376_408",0.296761065563565
"O14640_IDR_507_674",0.434343327802908
"O14640_IDR_90_243",0.268895606633528
"O14641_IDR_512_575",0.322187677611514
"O14641_IDR_578_715",0.37085715777895
"O14641_IDR_96_259",0.306955164609536
"O14645_IDR_20_60",1
"O14681_IDR_34_77",1
"O14686_IDR_1604_4707",0.170143610315757
"O14686_IDR_1_61",0.206099393258825
"O14686_IDR_356_389",0.208075099092733
"O14686_IDR_396_1358",0.197777879092368
"O14686_IDR_4908_4975",0.217904018240318
"O14709_IDR_123_343",1
"O14713_IDR_1_57",1
"O14730_IDR_1_180",1
"O14733_IDR_1_88",1
"O14737_IDR_1_37",1
"O14745_IDR_113_148",0.481396857474483
"O14787_IDR_319_367",1
"O14788_IDR_1_57",1
"O14791_IDR_22_63",1
"O14792_IDR_1_50",1
"O14793_IDR_1_38",1
