"","GO0003690_double_stranded_DNA_binding"
"Q15233_IDR_401_471",0.285068968533257
"Q15256_IDR_253_337",0.491008414212106
"Q15256_IDR_48_82",0.508991585787894
"Q15262_IDR_731_843",1
"Q15269_IDR_227_264",0.486783987373395
"Q15269_IDR_880_919",0.513216012626605
"Q15276_IDR_31_533",0.508804791767431
"Q15276_IDR_627_682",0.491195208232569
"Q15287_IDR_1_158",0.519730240100482
"Q15287_IDR_243_305",0.480269759899518
"Q15291_IDR_342_398",0.514058063584437
"Q15390_IDR_284_333",0.66141063845896
"Q15390_IDR_87_235",0.33858936154104
"Q15397_IDR_1_129",1
"Q15398_IDR_1_117",0.202615179459239
"Q15398_IDR_127_427",0.24969612941941
"Q15398_IDR_539_606",0.300541470021637
"Q15398_IDR_621_796",0.247147221099714
"Q15406_IDR_132_276",0.693738550600424
"Q15406_IDR_1_55",0.306261449399576
"Q15413_IDR_1759_1790",0.143027718012029
"Q15413_IDR_1912_1950",0.150518278838113
"Q15413_IDR_3322_3359",0.165231846039105
"Q15413_IDR_4096_4146",0.157545619559828
"Q15413_IDR_4175_4226",0.154293230397265
"Q15413_IDR_4228_4385",0.22938330715366
"Q15415_IDR_69_496",1
"Q15418_IDR_704_735",1
"Q15424_IDR_481_910",0.576165235776063
"Q15424_IDR_79_404",0.423834764223937
"Q15427_IDR_182_424",1
"Q15526_IDR_1_60",1
"Q15528_IDR_137_200",1
"Q15532_IDR_1_418",1
"Q15542_IDR_107_202",0.207302856308708
"Q15542_IDR_1_100",0.525600260357568
"Q15542_IDR_359_424",0.267096883333725
"Q15544_IDR_1_99",1
"Q15545_IDR_185_282",1
"Q15554_IDR_1_86",0.536336962932494
"Q15554_IDR_290_488",0.463663037067506
"Q15555_IDR_173_240",1
"Q15560_IDR_79_131",1
"Q15561_IDR_119_156",0.506504675750244
"Q15561_IDR_1_40",0.493495324249756
"Q15562_IDR_1_41",1
"Q15569_IDR_1_44",0.3145314487106
"Q15569_IDR_319_566",0.316325860436978
"Q15569_IDR_588_626",0.369142690852422
"Q15572_IDR_603_731",0.538548011006981
"Q15572_IDR_735_869",0.461451988993019
"Q15648_IDR_519_1581",1
"Q15649_IDR_39_85",1
"Q15650_IDR_74_149",1
"Q15651_IDR_1_99",1
"Q15652_IDR_1310_1709",0.0810084882807752
"Q15652_IDR_1936_2070",0.119908651252764
"Q15652_IDR_2073_2144",0.102104241085343
"Q15652_IDR_252_704",0.124687765173677
"Q15652_IDR_716_797",0.157374545099065
"Q15652_IDR_803_857",0.147825905707807
"Q15652_IDR_868_1305",0.267090403400569
"Q15653_IDR_297_356",1
"Q15654_IDR_1_251",1
"Q15672_IDR_1_110",1
"Q15678_IDR_304_870",1
"Q15691_IDR_131_194",1
"Q15696_IDR_1_59",0.492646233256021
"Q15696_IDR_344_482",0.507353766743979
"Q15697_IDR_132_295",1
"Q15699_IDR_1_151",0.34439238649371
"Q15750_IDR_370_474",1
"Q15751_IDR_1311_1433",0.12576842856001
"Q15751_IDR_1458_1551",0.147227033533294
"Q15751_IDR_2253_2287",0.149278460361479
"Q15751_IDR_2405_2496",0.187065444474475
"Q15751_IDR_2610_2751",0.125613027142602
"Q15751_IDR_2797_2921",0.26504760592814
"Q15758_IDR_1_42",0.441219366300715
"Q15758_IDR_491_541",0.558780633699285
"Q15760_IDR_1_53",0.529110228134761
"Q15760_IDR_354_415",0.470889771865239
"Q15761_IDR_243_317",1
"Q15762_IDR_280_318",1
"Q15768_IDR_171_288",1
"Q15772_IDR_1907_2573",0.309974904692132
"Q15772_IDR_2772_2928",0.395024345112965
"Q15772_IDR_277_637",0.295000750194902
"Q15773_IDR_1_248",1
"Q15776_IDR_137_320",1
"Q15784_IDR_1_133",0.175573844478349
"Q15853_IDR_104_169",0.325897976933853
"Q15853_IDR_1_57",0.317968719592754
"Q15853_IDR_202_242",0.356133303473394
"Q15858_IDR_1025_1079",0.268508317236169
"Q15858_IDR_1094_1149",0.24281593163629
"Q15858_IDR_1910_1988",0.2564465967683
"Q15858_IDR_419_681",0.232229154359242
"Q15878_IDR_1_49",0.218334915787757
"Q15878_IDR_1882_2311",0.526389655622732
"Q15878_IDR_737_1125",0.255275428589511
"Q15884_IDR_118_444",1
"Q15904_IDR_1_38",1
"Q15906_IDR_1_202",0.278332520789444
"Q15906_IDR_225_258",0.430373392409211
"Q15906_IDR_334_364",0.291294086801346
"Q15907_IDR_183_218",1
"Q15910_IDR_183_216",0.522328533911516
"Q15910_IDR_300_417",0.477671466088483
"Q15911_IDR_1_124",0.0844239651052209
"Q15911_IDR_153_186",0.0424021513267224
"Q15915_IDR_369_441",0.425943841204617
"Q15916_IDR_128_296",1
"Q15935_IDR_49_213",1
"Q15937_IDR_1_45",0.47947633832774
"Q15937_IDR_81_194",0.52052366167226
"Q15942_IDR_1_354",1
"Q15973_IDR_55_95",1
"Q16099_IDR_859_889",1
"Q16143_IDR_1_134",1
"Q16181_IDR_406_437",1
"Q16186_IDR_130_260",1
"Q16204_IDR_1_60",0.343060688467948
"Q16204_IDR_181_474",0.656939311532052
"Q16206_IDR_374_454",0.644610857543531
"Q16206_IDR_463_530",0.35538914245647
"Q16236_IDR_31_453",1
"Q16254_IDR_201_346",1
"Q16280_IDR_1_64",0.471678503653922
"Q16280_IDR_81_124",0.528321496346078
"Q16520_IDR_95_125",0.638071500746653
"Q16526_IDR_501_586",1
"Q16527_IDR_83_115",1
"Q16531_IDR_745_781",1
"Q16533_IDR_229_368",1
"Q16534_IDR_1_68",0.287549130464223
"Q16534_IDR_95_247",0.712450869535777
"Q16537_IDR_1_42",1
"Q16538_IDR_192_271",0.509378803483528
"Q16538_IDR_370_582",0.490621196516472
"Q16543_IDR_346_378",0.477938275707772
"Q16543_IDR_95_148",0.522061724292228
"Q16549_IDR_1_46",0.519658730571099
"Q16549_IDR_694_748",0.480341269428901
"Q16552_IDR_1_40",1
"Q16555_IDR_509_572",1
"Q16558_IDR_1_36",1
"Q16559_IDR_63_108",1
"Q16560_IDR_142_246",1
"Q16566_IDR_340_473",1
"Q16630_IDR_481_551",0.49860994059661
"Q16633_IDR_1_256",1
"Q16637_IDR_145_255",0.499497388434969
"Q16637_IDR_57_87",0.500502611565031
"Q16643_IDR_136_617",1
"Q16644_IDR_1_35",0.568745641130551
"Q16644_IDR_345_382",0.431254358869449
"Q16649_IDR_1_427",1
"Q16650_IDR_21_95",0.329445992200731
"Q16650_IDR_385_502",0.331719880249402
"Q16650_IDR_559_670",0.338834127549868
"Q16651_IDR_1_40",1
"Q16655_IDR_1_40",0.440672447132587
"Q16655_IDR_49_118",0.559327552867413
"Q16656_IDR_1_100",1
"Q16659_IDR_323_353",0.25319343363252
"Q16659_IDR_355_434",0.406409929164756
"Q16659_IDR_483_525",0.340396637202724
"Q16665_IDR_360_408",0.473651374689498
"Q16778_IDR_1_36",1
"Q16790_IDR_1_137",1
"Q16795_IDR_1_46",1
"Q16798_IDR_1_48",1
"Q16799_IDR_1_196",0.509904399169994
"Q16799_IDR_202_579",0.490095600830006
"Q16819_IDR_1_36",0.53528032954244
"Q16819_IDR_605_663",0.46471967045756
"Q16821_IDR_1_59",0.283170342581856
"Q16821_IDR_235_795",0.290597023664148
"Q16821_IDR_799_1072",0.426232633753996
"Q16825_IDR_308_857",1
"Q16828_IDR_150_203",0.477212189281885
"Q16828_IDR_351_381",0.522787810718115
"Q16829_IDR_1_51",0.331094897210768
"Q16829_IDR_189_240",0.309531282531877
"Q16829_IDR_388_419",0.359373820257355
"Q16832_IDR_372_488",0.529259309395028
"Q16832_IDR_491_551",0.470740690604972
"Q16842_IDR_1_31",1
"Q17RC7_IDR_1_134",1
"Q17RD7_IDR_31_346",1
"Q17RG1_IDR_652_752",1
"Q17RM4_IDR_655_714",1
"Q17RN3_IDR_317_349",1
"Q17RQ9_IDR_332_366",0.410568160866199
"Q17RQ9_IDR_541_610",0.589431839133801
"Q17RS7_IDR_460_890",1
"Q17RW2_IDR_1_35",0.529572598643142
"Q17RW2_IDR_239_1507",0.470427401356858
"Q17RY0_IDR_12_394",1
"Q17RY6_IDR_1_37",1
"Q18PE1_IDR_205_404",0.519728727286435
"Q18PE1_IDR_406_484",0.480271272713565
"Q19T08_IDR_20_178",1
"Q1A5X6_IDR_1_38",0.506219015173185
"Q1A5X6_IDR_65_100",0.493780984826815
"Q1ED39_IDR_1_353",1
"Q1EHB4_IDR_560_618",1
"Q1HG43_IDR_296_343",1
"Q2I0M5_IDR_191_234",0.329609610159335
"Q2KHM9_IDR_1_59",0.302627572572428
"Q2KHM9_IDR_375_742",0.32687401812793
"Q2KHM9_IDR_61_362",0.370498409299641
"Q2KHR2_IDR_156_1286",0.596313781295903
"Q2KHR2_IDR_65_127",0.403686218704097
"Q2KHR3_IDR_1_1549",1
"Q2KHT3_IDR_349_476",0.392895448492511
"Q2KHT3_IDR_832_1053",0.607104551507489
"Q2KJY2_IDR_1_127",0.114926060122618
"Q2KJY2_IDR_1237_1966",0.196429824310552
"Q2KJY2_IDR_169_315",0.235078644121759
"Q2KJY2_IDR_324_412",0.140811903474754
"Q2KJY2_IDR_802_853",0.127079437634836
"Q2KJY2_IDR_898_1169",0.18567413033548
"Q2L4Q9_IDR_1_34",1
"Q2LD37_IDR_1192_1473",0.0786785409100202
"Q2LD37_IDR_1573_1603",0.0666605763360043
"Q2LD37_IDR_160_190",0.0759489721955875
"Q2LD37_IDR_1675_1707",0.0602172251129176
"Q2M243_IDR_592_656",0.557119705388737
"Q2M296_IDR_256_301",1
"Q2M2E3_IDR_1_65",0.48890889287364
"Q2M2E3_IDR_217_257",0.51109110712636
"Q2M2H8_IDR_1_37",0.493595351846693
"Q2M2H8_IDR_1811_2515",0.506404648153307
"Q2M2I3_IDR_292_478",1
"Q2M2I5_IDR_1_107",0.469260498721413
"Q2M2I5_IDR_452_499",0.530739501278587
"Q2M2I8_IDR_1_31",0.481793844392898
"Q2M2I8_IDR_323_958",0.518206155607102
"Q2M2Z5_IDR_1_80",0.401254152391055
"Q2M2Z5_IDR_90_673",0.598745847608945
"Q2M385_IDR_683_716",1
"Q2M389_IDR_1137_1173",1
"Q2M3C6_IDR_1_78",0.457546716931317
"Q2M3C6_IDR_269_481",0.542453283068683
"Q2M3C7_IDR_1_41",0.125820138239302
"Q2M3C7_IDR_192_451",0.203876271101868
"Q2NKX8_IDR_669_1196",1
"Q2NKX9_IDR_25_103",1
"Q2NL68_IDR_1_480",1
"Q2NL82_IDR_1_77",0.418313850705696
"Q2NL82_IDR_312_393",0.289601900256932
"Q2NL82_IDR_408_472",0.292084249037372
"Q2NL98_IDR_128_169",1
"Q2PPJ7_IDR_318_376",0.184369343831997
"Q2PPJ7_IDR_444_501",0.238847574157324
"Q2PPJ7_IDR_667_907",0.28448790479056
"Q2TAL8_IDR_335_471",0.33424288797297
"Q2TAZ0_IDR_111_146",0.136845201788985
"Q2TAZ0_IDR_1245_1307",0.147096869794031
"Q2TAZ0_IDR_1319_1355",0.146246866938691
"Q2TAZ0_IDR_1439_1474",0.131506861660917
"Q2TAZ0_IDR_1608_1658",0.136782116253503
"Q2TAZ0_IDR_337_417",0.162242803379783
"Q2TAZ0_IDR_879_920",0.13927928018409
"Q2TB10_IDR_1_360",0.296208162469797
"Q2TB10_IDR_383_482",0.264566550001896
"Q2TB10_IDR_573_608",0.219716977212196
"Q2TB10_IDR_622_664",0.219508310316111
"Q2TB18_IDR_621_653",1
"Q2TBA0_IDR_264_297",1
"Q2TBC4_IDR_214_316",1
"Q2TBE0_IDR_1_506",0.608336548981427
"Q2Y0W8_IDR_219_284",0.327401840755017
"Q2Y0W8_IDR_57_92",0.378185122425207
"Q2YD98_IDR_210_288",0.312781379680089
"Q2YD98_IDR_384_555",0.260651724993754
"Q2YD98_IDR_557_709",0.426566895326157
"Q32M45_IDR_1_106",1
"Q32M78_IDR_69_193",1
"Q32M84_IDR_1_55",1
"Q32MH5_IDR_232_876",1
"Q32MK0_IDR_1_484",1
"Q32MQ0_IDR_1_723",1
"Q32MZ4_IDR_1_808",1
"Q32NC0_IDR_115_186",1
"Q32P28_IDR_700_736",1
"Q32P44_IDR_1_41",0.557213609186375
"Q3KNS6_IDR_88_136",1
"Q3KNV8_IDR_103_166",1
"Q3KNW1_IDR_10_148",1
"Q3KNW5_IDR_316_377",1
"Q3KP22_IDR_63_153",1
"Q3KP31_IDR_19_108",1
"Q3KP44_IDR_420_488",0.488853873554264
"Q3KP44_IDR_522_562",0.511146126445736
"Q3KP66_IDR_1_120",0.408775673093171
"Q3KP66_IDR_209_629",0.591224326906829
"Q3KQU3_IDR_1_827",1
"Q3KQV3_IDR_59_209",0.547586135380547
"Q3KQV3_IDR_602_632",0.452413864619453
"Q3KR16_IDR_1_98",0.590171321946755
"Q3KR16_IDR_517_765",0.409828678053245
"Q3KR37_IDR_1_82",0.332500184540127
"Q3KR37_IDR_225_363",0.302329416052375
"Q3KR37_IDR_543_646",0.365170399407497
"Q3L8U1_IDR_1448_1485",0.19753599039784
"Q3L8U1_IDR_1_706",0.40447046675175
"Q3SY46_IDR_1_35",1
"Q3SY52_IDR_115_232",0.561002383460704
"Q3SY52_IDR_70_112",0.438997616539296
"Q3SY56_IDR_1_228",0.682602997784524
"Q3SY56_IDR_331_376",0.317397002215476
"Q3SY84_IDR_1_76",0.503822963264465
"Q3SY84_IDR_460_523",0.496177036735535
"Q3SYB3_IDR_1_106",0.414915218137947
"Q3SYB3_IDR_249_402",0.585084781862053
"Q3SYG4_IDR_826_887",1
"Q3T8J9_IDR_1_535",0.170972876911624
"Q3T8J9_IDR_1782_2150",0.175308383356065
"Q3T8J9_IDR_2210_2241",0.148670215545324
"Q3T8J9_IDR_542_593",0.178694281129717
"Q3V5L5_IDR_1_104",1
"Q3T8J9_IDR_598_707",0.148444991926837
"Q3T8J9_IDR_932_1622",0.177909251130433
"Q3V6T2_IDR_219_256",0.271006742069212
"Q3V6T2_IDR_325_709",0.210554986044839
"Q3V6T2_IDR_897_1045",0.271442677397769
"Q494U1_IDR_1_47",0.443144845232277
"Q494U1_IDR_318_583",0.556855154767723
"Q494V2_IDR_1_151",0.272481796566284
"Q494V2_IDR_206_252",0.275333039962482
"Q494V2_IDR_275_383",0.220256024966247
"Q494V2_IDR_547_605",0.231929138504986
"Q494W8_IDR_259_296",0.478802244008361
"Q494W8_IDR_302_337",0.521197755991639
"Q494X3_IDR_1_130",1
"Q495A1_IDR_166_222",1
"Q495C1_IDR_105_229",0.522550319146144
"Q495C1_IDR_238_297",0.477449680853855
"Q495M3_IDR_1_51",1
"Q495M9_IDR_152_254",0.534177353809836
"Q495M9_IDR_258_387",0.465822646190164
"Q495N2_IDR_1_40",1
"Q495T6_IDR_1_51",0.507162760644805
"Q495T6_IDR_54_84",0.492837239355195
"Q495W5_IDR_1_38",1
"Q495Y8_IDR_1_187",1
"Q49AM3_IDR_424_519",0.555316054915288
"Q49AM3_IDR_83_299",0.444683945084712
"Q49AN0_IDR_520_593",1
"Q49AR2_IDR_166_232",1
"Q49MG5_IDR_1_464",0.282912362531767
"Q49MG5_IDR_468_547",0.302056124117019
"Q49MG5_IDR_567_647",0.415031513351214
"Q49MI3_IDR_1_42",1
"Q4AC94_IDR_1563_1630",0.221396123682481
"Q4AC94_IDR_171_338",0.195762882251855
"Q4AC94_IDR_1772_2332",0.197683659083724
"Q4AC94_IDR_454_523",0.185936236095828
"Q4AC94_IDR_709_799",0.199221098886113
"Q4AC99_IDR_87_135",1
"Q4ADV7_IDR_1129_1223",0.356571569691112
"Q4ADV7_IDR_1352_1419",0.316800090743719
"Q4ADV7_IDR_987_1053",0.32662833956517
"Q4FZB7_IDR_1_69",0.28190413665948
"Q4FZB7_IDR_334_741",0.420450787433108
"Q4FZB7_IDR_811_846",0.297645075907412
"Q4G163_IDR_582_617",0.355269975563003
"Q4G163_IDR_678_708",0.296144728991536
"Q4G176_IDR_1_41",1
"Q4G1C9_IDR_291_344",1
"Q4JDL3_IDR_1_117",1
"Q4KMG0_IDR_1166_1216",1
"Q4KMG9_IDR_148_183",1
"Q4KMP7_IDR_1_300",0.548990609238084
"Q4KMP7_IDR_622_808",0.451009390761916
"Q4KMQ2_IDR_1_55",1
"Q4KMZ1_IDR_384_454",0.476962248045978
"Q4KMZ1_IDR_40_382",0.523037751954022
"Q4KWH8_IDR_448_593",0.411314971266394
"Q4KWH8_IDR_863_1611",0.588685028733606
"Q4L180_IDR_1068_1135",0.214124083374936
"Q4L180_IDR_1_71",0.207061658722715
"Q4L180_IDR_340_385",0.163114865927392
"Q4L180_IDR_598_639",0.210606307783117
"Q4L180_IDR_762_1024",0.20509308419184
"Q4LE39_IDR_128_168",0.271127832479904
"Q504T8_IDR_315_452",0.468896647244373
"Q504U0_IDR_1_52",1
"Q504Y0_IDR_1_40",0.313216206092059
"Q504Y0_IDR_263_303",0.32654969074235
"Q504Y0_IDR_472_534",0.360234103165591
"Q504Y2_IDR_33_127",1
"Q504Y3_IDR_200_319",1
"Q50LG9_IDR_366_406",1
"Q52LD8_IDR_169_241",0.474886078804753
"Q52LD8_IDR_404_501",0.525113921195247
"Q52LG2_IDR_1_117",1
"Q52LJ0_IDR_307_433",1
"Q52LR7_IDR_277_450",0.727654598692434
"Q52LR7_IDR_463_807",0.272345401307566
"Q52LW3_IDR_1_37",0.218424697190533
"Q52LW3_IDR_157_187",0.247023878163748
"Q52LW3_IDR_472_601",0.276275734194914
"Q52LW3_IDR_889_1261",0.258275690450805
"Q52M93_IDR_49_101",1
"Q52MB2_IDR_66_171",1
"Q53FD0_IDR_413_456",0.420421715051221
"Q53FE4_IDR_226_359",0.41113048593619
"Q53FE4_IDR_67_172",0.58886951406381
"Q53FP2_IDR_134_167",1
"Q53GA4_IDR_112_152",1
"Q53GG5_IDR_90_288",1
"Q53GI3_IDR_1_38",0.366993087935851
"Q53GI3_IDR_145_355",0.633006912064149
"Q53GL0_IDR_136_349",1
"Q53GL7_IDR_287_398",0.512132631355742
"Q53GL7_IDR_553_706",0.487867368644258
"Q53GS7_IDR_1_139",0.5878627219139
"Q53GS7_IDR_327_379",0.4121372780861
"Q53GS9_IDR_1_101",1
"Q53GT1_IDR_600_634",1
"Q53H80_IDR_1_139",1
"Q53HC0_IDR_126_331",0.445533312250241
"Q53HC0_IDR_1_84",0.554466687749759
"Q53HC5_IDR_1_34",1
"Q562E7_IDR_1572_1605",0.385992224176722
"Q562F6_IDR_1_1265",1
"Q567U6_IDR_154_200",0.330540927451336
"Q567U6_IDR_212_280",0.296071236005659
"Q567U6_IDR_423_454",0.373387836543005
"Q569G3_IDR_36_115",1
"Q569H4_IDR_1_36",0.506971046228024
"Q569H4_IDR_43_304",0.493028953771976
"Q569K6_IDR_133_218",0.588916167251193
"Q569K6_IDR_517_752",0.411083832748808
"Q56A73_IDR_1_38",1
"Q56NI9_IDR_1_370",1
"Q56P03_IDR_1_134",1
"Q56UN5_IDR_1_37",0.212566539441931
"Q56UN5_IDR_43_81",0.2073419244914
"Q56UN5_IDR_490_956",0.201628431242888
"Q56UN5_IDR_90_488",0.212173063987721
"Q56UN5_IDR_980_1030",0.16629004083606
"Q56VL3_IDR_118_154",0.546994433664605
"Q56VL3_IDR_1_31",0.453005566335395
"Q5BJF6_IDR_1_182",1
"Q5BJH2_IDR_1_44",1
"Q5BJH7_IDR_1_69",1
"Q5BKU9_IDR_1_87",1
"Q5BKX5_IDR_1_71",1
"Q5BKX8_IDR_1_36",0.571902158898249
"Q5BKX8_IDR_49_364",0.428097841101751
"Q5BKY9_IDR_71_247",1
"Q5BKZ1_IDR_1_307",0.574521303880304
"Q5BKZ1_IDR_469_582",0.425478696119696
"Q5BLP8_IDR_1_40",1
"Q5BVD1_IDR_1_94",1
"Q5C9Z4_IDR_1_348",1
"Q5CZA5_IDR_66_200",1
"Q5CZC0_IDR_154_680",0.0696279299238939
"Q5CZC0_IDR_1719_1749",0.0485786996712065
"Q5CZC0_IDR_2195_2243",0.0576735335884215
"Q5CZC0_IDR_2562_2598",0.0488831826943682
"Q5CZC0_IDR_7_42",0.0555025571071048
"Q5CZC0_IDR_844_879",0.0601194848037471
"Q5EBL2_IDR_1_35",0.355795356301378
"Q5EBL2_IDR_251_283",0.326593040308313
"Q5EBL2_IDR_735_768",0.317611603390308
"Q5EBL4_IDR_235_289",0.500684987100731
"Q5EBL4_IDR_322_403",0.499315012899269
"Q5F1R6_IDR_271_310",0.456974451517114
"Q5F1R6_IDR_353_481",0.543025548482886
"Q5FBB7_IDR_101_539",0.501414221652264
"Q5FBB7_IDR_1_92",0.498585778347736
"Q5FWE3_IDR_20_454",0.523046748051639
"Q5FWE3_IDR_721_972",0.476953251948362
"Q5FWF4_IDR_499_619",0.516169815713313
"Q5FWF4_IDR_646_721",0.483830184286687
"Q5FWF5_IDR_1_610",1
"Q5FWF6_IDR_73_174",1
"Q5FYB0_IDR_1_73",0.488108197284663
"Q5FYB0_IDR_559_599",0.511891802715337
"Q5GH72_IDR_117_172",0.32334592942847
"Q5GH72_IDR_1_48",0.339133016743928
"Q5GH72_IDR_446_497",0.337521053827602
"Q5H9J7_IDR_1_68",1
"Q5H9L2_IDR_1_206",1
"Q5H9L4_IDR_1_93",0.47768726538764
"Q5H9L4_IDR_286_391",0.52231273461236
"Q5H9M0_IDR_102_389",0.622573318675608
"Q5H9M0_IDR_506_539",0.377426681324392
"Q5H9R7_IDR_502_873",1
"Q5HY64_IDR_1_50",0.297780768139085
"Q5HY64_IDR_52_854",0.40013110883666
"Q5HY64_IDR_897_931",0.302088123024255
"Q5HY92_IDR_81_460",1
"Q5HYC2_IDR_1_72",0.283008605647419
"Q5HYC2_IDR_217_252",0.324280083399517
"Q5HYC2_IDR_489_2103",0.392711310953064
"Q5HYI7_IDR_246_312",1
"Q5HYJ3_IDR_140_260",0.405161263207956
"Q5HYJ3_IDR_1_77",0.193624581686383
"Q5HYJ3_IDR_301_339",0.205541515555938
"Q5HYJ3_IDR_83_126",0.195672639549723
"Q5HYK3_IDR_1_52",1
"Q5HYK7_IDR_1_412",1
"Q5HYK9_IDR_66_254",1
"Q5HYM0_IDR_1_104",0.332692270055056
"Q5HYM0_IDR_151_187",0.19604633317764
"Q5HYM0_IDR_349_514",0.242583328525601
"Q5HYM0_IDR_542_574",0.228678068241703
"Q5HYN5_IDR_1_118",1
"Q5JNZ3_IDR_118_248",0.546297387973856
"Q5JPB2_IDR_1_1672",1
"Q5JPH6_IDR_1_33",1
"Q5JPI3_IDR_103_133",1
"Q5JQC4_IDR_1_107",0.481625723711848
"Q5JQC4_IDR_147_288",0.518374276288152
"Q5JQC9_IDR_283_324",0.325178285446652
"Q5JQC9_IDR_452_637",0.405080327165433
"Q5JQC9_IDR_640_753",0.269741387387915
"Q5JQS6_IDR_1_64",1
"Q5JR12_IDR_1_67",1
"Q5JR59_IDR_1_1002",0.429343460157066
"Q5JR59_IDR_1336_1369",0.570656539842934
"Q5JR98_IDR_1_102",1
"Q5JRA6_IDR_126_1149",0.222534273178056
"Q5JRA6_IDR_1416_1486",0.257973043416833
"Q5JRA6_IDR_1554_1642",0.260500622303745
"Q5JRA6_IDR_1644_1907",0.258992061101366
"Q5JRC9_IDR_1_600",1
"Q5JRK9_IDR_1_111",1
"Q5JRM2_IDR_15_338",1
"Q5JRV8_IDR_1_46",0.366732078932548
"Q5JRV8_IDR_248_328",0.633267921067452
"Q5JRX3_IDR_806_836",1
"Q5JS13_IDR_1_37",0.35939017344392
"Q5JS13_IDR_284_417",0.64060982655608
"Q5JSH3_IDR_1_478",0.389207196509618
"Q5JSH3_IDR_553_589",0.610792803490382
"Q5JSJ4_IDR_563_766",1
"Q5JTD0_IDR_1_173",0.420954861832603
"Q5JTD0_IDR_182_557",0.579045138167397
"Q5JTH9_IDR_1044_1147",0.312720252567163
"Q5JTH9_IDR_1159_1297",0.38943838946907
"Q5JTH9_IDR_1_96",0.297841357963767
"Q5JTV8_IDR_23_343",1
"Q5JTW2_IDR_325_470",0.496672656067485
"Q5JTW2_IDR_543_689",0.503327343932515
"Q5JTY5_IDR_1_38",1
"Q5JTZ5_IDR_84_239",1
"Q5JTZ9_IDR_1_35",1
"Q5JU00_IDR_1_59",1
"Q5JU67_IDR_1_38",0.451708332798131
"Q5JU67_IDR_413_453",0.548291667201869
"Q5JU85_IDR_1092_1488",0.498068492864954
"Q5JU85_IDR_1_753",0.501931507135046
"Q5JUK2_IDR_111_304",0.520311942230787
"Q5JUK2_IDR_1_60",0.479688057769213
"Q5JUK3_IDR_1030_1116",0.290120993524309
"Q5JUK3_IDR_1_48",0.326977900031153
"Q5JUK3_IDR_621_729",0.382901106444539
"Q5JUK9_IDR_1_113",1
"Q5JUX0_IDR_1_46",1
"Q5JVG2_IDR_59_209",1
"Q5JVS0_IDR_33_288",0.50547321846826
"Q5JVS0_IDR_363_400",0.49452678153174
"Q5JVX7_IDR_1_168",0.551565290837292
"Q5JVX7_IDR_260_310",0.448434709162708
"Q5JWF2_IDR_1_659",1
"Q5JWR5_IDR_549_674",0.244609315304627
"Q5JY77_IDR_1_1117",1
"Q5JYT7_IDR_1055_1200",0.433354638325322
"Q5JYT7_IDR_192_561",0.566645361674678
"Q5K4E3_IDR_1_43",1
"Q5K4L6_IDR_118_161",1
"Q5K651_IDR_80_155",1
"Q5KSL6_IDR_1_214",0.29159492760957
"Q5KSL6_IDR_726_839",0.708405072390429
"Q5KU26_IDR_394_605",1
"Q5M775_IDR_1_395",0.219400668627166
"Q5M775_IDR_532_584",0.329758884432597
"Q5M775_IDR_716_956",0.450840446940237
"Q5M7Z0_IDR_1_139",1
"Q5M8T2_IDR_305_382",1
"Q5M9N0_IDR_1_101",0.58451199703778
"Q5M9N0_IDR_797_1113",0.41548800296222
"Q5M9Q1_IDR_1_294",1
"Q5MAI5_IDR_292_379",1
"Q5MCW4_IDR_61_185",1
"Q5MIZ7_IDR_684_849",1
"Q5MJ07_IDR_1_46",1
"Q5MJ10_IDR_1_55",0.470495248593771
"Q5MJ10_IDR_58_180",0.529504751406229
"Q5MJ68_IDR_1_53",0.443765828849605
"Q5MJ68_IDR_220_250",0.556234171150395
"Q5MJ70_IDR_1_63",0.497349197322861
"Q5MJ70_IDR_211_307",0.502650802677139
"Q5MNV8_IDR_1_37",1
"Q5QGZ9_IDR_13_103",1
"Q5QJ38_IDR_93_904",1
"Q5QJE6_IDR_1_488",0.471155052509801
"Q5QJE6_IDR_494_641",0.528844947490199
"Q5QNW6_IDR_1_36",1
"Q5QP82_IDR_1_60",1
"Q5R372_IDR_462_502",0.467879239771039
"Q5R372_IDR_66_125",0.532120760228961
"Q5R3F8_IDR_261_295",0.174102941184073
"Q5R3F8_IDR_448_495",0.158151263280629
"Q5R3F8_IDR_508_546",0.12895698541331
"Q5R3F8_IDR_557_730",0.538788810121987
"Q5RHP9_IDR_101_280",0.660386797399133
"Q5RHP9_IDR_403_1530",0.339613202600867
"Q5RIA9_IDR_1_38",1
"Q5RKV6_IDR_1_31",1
"Q5RL73_IDR_144_305",1
"Q5SGD2_IDR_47_79",1
"Q5SNT2_IDR_372_629",1
"Q5SQ80_IDR_221_524",1
"Q5SQH8_IDR_1_111",1
"Q5SQI0_IDR_193_394",1
"Q5SQQ9_IDR_1_118",0.433183229146038
"Q5SQQ9_IDR_122_334",0.566816770853962
"Q5SQS8_IDR_115_154",0.280276255342365
"Q5SQS8_IDR_1_33",0.259960963149422
"Q5SQS8_IDR_156_274",0.459762781508214
"Q5SR56_IDR_1_39",0.482015424555742
"Q5SR56_IDR_451_506",0.517984575444258
"Q5SRE5_IDR_1506_1542",1
"Q5SVQ8_IDR_735_765",0.5262429630614
"Q5SVZ6_IDR_1_46",0.541764889388295
"Q5SVZ6_IDR_315_429",0.458235110611705
