"","GO0035639_purine_ribonucleoside_triphosphate_binding"
"A8MTQ0_IDR_208_251",0.510525602752272
"A8MTY0_IDR_57_197",1
"A8MTY7_IDR_1_169",1
"A8MTZ7_IDR_145_207",0.339991709847832
"A8MTZ7_IDR_1_75",0.315581887150425
"A8MTZ7_IDR_227_269",0.344426403001744
"A8MU46_IDR_1_376",1
"A8MU93_IDR_1_118",1
"A8MUK1_IDR_1_54",0.338430470767822
"A8MUK1_IDR_379_462",0.334458260133362
"A8MUK1_IDR_470_528",0.327111269098816
"A8MUX0_IDR_1_517",1
"A8MUZ8_IDR_57_170",1
"A8MV65_IDR_113_326",0.488675775342763
"A8MV65_IDR_15_79",0.511324224657237
"A8MVA2_IDR_1_152",1
"A8MVS5_IDR_182_230",1
"A8MVW0_IDR_342_653",0.478498415155795
"A8MVW0_IDR_659_826",0.521501584844205
"A8MW92_IDR_138_677",0.554586563773124
"A8MW92_IDR_809_924",0.445413436226877
"A8MXT2_IDR_1_105",1
"A8MXV6_IDR_1_196",1
"A8MXY4_IDR_57_143",1
"A8MXZ1_IDR_1_464",1
"A8MXZ3_IDR_1_250",1
"A8MYA2_IDR_1_482",1
"A8MYU2_IDR_1046_1149",0.500015040602499
"A8MYU2_IDR_632_682",0.499984959397501
"A8MYZ0_IDR_1_91",1
"A8MYZ6_IDR_171_436",0.496548840088066
"A8MYZ6_IDR_1_86",0.503451159911934
"A8MZ36_IDR_97_187",1
"A8MZ59_IDR_28_122",1
"A8MZA4_IDR_1_110",0.509212910322998
"A8MZA4_IDR_147_401",0.490787089677002
"A8MZG2_IDR_1_86",0.502259101208122
"A8MZG2_IDR_89_182",0.497740898791878
"A8TX70_IDR_1474_1692",0.488697937983781
"A8TX70_IDR_2584_2615",0.511302062016219
"A9QM74_IDR_15_66",1
"B0FP48_IDR_215_263",1
"B0YJ81_IDR_1_67",1
"B1AJZ9_IDR_100_352",0.237709903104344
"B1AJZ9_IDR_1060_1279",0.187361058614445
"B1AJZ9_IDR_1356_1412",0.192244445919688
"B1AJZ9_IDR_590_699",0.192341937288723
"B1AJZ9_IDR_921_1001",0.1903426550728
"B1AK53_IDR_331_362",0.452269367164189
"B1ANS9_IDR_1030_1081",1
"B1ATL7_IDR_1_163",1
"B2RC85_IDR_646_758",0.525238569419106
"B2RC85_IDR_779_870",0.474761430580894
"B2RNN3_IDR_15_196",1
"B2RTY4_IDR_1132_1843",0.347127912090618
"B2RTY4_IDR_2278_2531",0.367272734131999
"B2RTY4_IDR_739_823",0.285599353777383
"B2RU33_IDR_361_524",1
"B2RXF0_IDR_1_48",0.499609193105998
"B2RXF0_IDR_184_235",0.500390806894003
"B2RXF5_IDR_120_290",1
"B2RXH2_IDR_343_506",1
"B2RXH4_IDR_118_370",0.511286602046211
"B2RXH4_IDR_374_463",0.488713397953789
"B2RXH8_IDR_86_293",1
"B3KS81_IDR_1_715",1
"B3KU38_IDR_1_55",0.51314708774057
"B3KU38_IDR_63_486",0.48685291225943
"B4DJY2_IDR_1_31",1
"B4DS77_IDR_112_155",0.514752969815634
"B4DS77_IDR_159_423",0.485247030184365
"B4DU55_IDR_68_202",1
"B5ME19_IDR_1_47",0.348506681818087
"B5ME19_IDR_162_301",0.330854201092295
"B5ME19_IDR_880_914",0.320639117089618
"B7U540_IDR_1_42",0.506177406052019
"C9J069_IDR_1_659",0.57721163310884
"C9J069_IDR_826_869",0.42278836689116
"C9J302_IDR_136_202",1
"Q6NX49_IDR_67_221",1
"Q6NXP0_IDR_148_179",0.454611634234949
"Q6NXP0_IDR_270_350",0.545388365765051
"Q6NXP2_IDR_179_280",1
"Q6NXS1_IDR_1_205",1
"Q6NXT1_IDR_1_59",1
"Q6NZ36_IDR_46_145",0.49554818076812
"Q6NZ67_IDR_82_158",1
"Q6NZI2_IDR_1_153",0.515312628428798
"Q6NZI2_IDR_158_390",0.484687371571202
"Q6NZY4_IDR_129_164",0.48262277269535
"Q6NZY4_IDR_371_655",0.51737722730465
"Q6NZY7_IDR_1_31",0.516499797516423
"Q6NZY7_IDR_38_148",0.483500202483577
"Q6P047_IDR_166_211",0.498476072177037
"Q6P047_IDR_239_294",0.501523927822963
"Q6P050_IDR_208_247",1
"Q6P087_IDR_30_61",1
"Q6P0N0_IDR_276_372",0.334549770359399
"Q6P0N0_IDR_480_1132",0.338367144360815
"Q6P0N0_IDR_98_238",0.327083085279786
"Q6P0Q8_IDR_1193_1789",0.527232020518212
"Q6P0Q8_IDR_1_317",0.22859060156201
"Q6P0Q8_IDR_815_1097",0.244177377919777
"Q6P158_IDR_1_94",0.310695520099344
"Q6P158_IDR_431_512",0.336917582043154
"Q6P158_IDR_754_792",0.352386897857501
"Q6P179_IDR_1_51",1
"Q6P1J9_IDR_103_142",0.516912036645905
"Q6P1J9_IDR_260_356",0.483087963354095
"Q6P1L5_IDR_1_354",0.518860112488676
"Q6P1L5_IDR_359_589",0.481139887511324
"Q6P1L6_IDR_1_59",0.488914001301234
"Q6P1L6_IDR_77_237",0.511085998698766
"Q6P1M3_IDR_635_708",0.519563283895708
"Q6P1M3_IDR_938_1020",0.480436716104292
"Q6P1W5_IDR_1_49",0.353326459272914
"Q6P1W5_IDR_516_558",0.326646978817687
"Q6P1W5_IDR_75_472",0.320026561909398
"Q6P1X5_IDR_991_1199",1
"Q6P1X6_IDR_1_36",1
"Q6P280_IDR_1_46",0.507337309957627
"Q6P280_IDR_49_169",0.492662690042373
"Q6P2C0_IDR_238_268",1
"Q6P2C8_IDR_101_155",1
"Q6P2D0_IDR_23_133",1
"Q6P2D8_IDR_435_608",0.49741651693476
"Q6P2D8_IDR_45_81",0.50258348306524
"Q6P2E9_IDR_1226_1258",0.320973571043574
"Q6P2E9_IDR_24_70",0.355054411471001
"Q6P2E9_IDR_528_965",0.323972017485425
"Q6P2H3_IDR_1_327",0.234243893710024
"Q6P2H3_IDR_350_394",0.254800013990229
"Q6P2H3_IDR_531_572",0.263377969226935
"Q6P2H3_IDR_596_666",0.247578123072811
"Q6P387_IDR_108_162",0.165999202216455
"Q6P387_IDR_1_42",0.167675126350127
"Q6P387_IDR_176_213",0.170253075943947
"Q6P387_IDR_253_292",0.165609070291167
"Q6P387_IDR_329_365",0.163438147440967
"Q6P387_IDR_48_105",0.167025377757337
"Q6P3R8_IDR_279_655",0.480456732926702
"Q6P3R8_IDR_672_708",0.519543267073298
"Q6P3S1_IDR_449_775",1
"Q6P3S6_IDR_1_43",0.498662651944202
"Q6P4D5_IDR_1_174",1
"Q6P4E1_IDR_1_436",1
"Q6P4F1_IDR_1_74",1
"Q6P4F2_IDR_1_66",1
"Q6P4F7_IDR_254_810",0.461435741566543
"Q6P4F7_IDR_817_947",0.538564258433457
"Q6P4H8_IDR_1_32",1
"Q6P4Q7_IDR_1_40",0.30273567114526
"Q6P4Q7_IDR_648_688",0.363079527969647
"Q6P4Q7_IDR_727_775",0.334184800885094
"Q6P4R8_IDR_202_369",0.513565378906632
"Q6P4R8_IDR_654_1299",0.486434621093368
"Q6P531_IDR_1_99",1
"Q6P582_IDR_82_158",1
"Q6P5Q4_IDR_28_72",0.326371198604037
"Q6P5Q4_IDR_355_519",0.338984510723313
"Q6P5Q4_IDR_76_195",0.33464429067265
"Q6P5S7_IDR_1_38",1
"Q6P5W5_IDR_233_264",0.512351847044431
"Q6P5W5_IDR_426_488",0.487648152955568
"Q6P5X7_IDR_101_244",0.523748453001621
"Q6PCB5_IDR_1_339",0.477547229408185
"Q6PCB5_IDR_696_843",0.522452770591815
"Q6PCB6_IDR_49_84",1
"Q6PCB8_IDR_285_327",1
"Q6PCD5_IDR_1_283",1
"Q6PCT2_IDR_1_36",0.510002779367846
"Q6PCT2_IDR_151_420",0.489997220632154
"Q6PD62_IDR_855_1173",1
"Q6PD74_IDR_177_257",1
"Q6PDB4_IDR_60_183",1
"Q6PEV8_IDR_133_176",0.326503108764493
"Q6PEV8_IDR_264_357",0.350924312685268
"Q6PEV8_IDR_65_102",0.322572578550239
"Q6PEW0_IDR_276_350",1
"Q6PEW1_IDR_227_343",1
"Q6PEX3_IDR_1_189",1
"Q6PEX7_IDR_76_145",1
"Q6PF04_IDR_53_233",1
"Q6PF05_IDR_24_55",1
"Q6PIF6_IDR_1031_1086",0.530944242565629
"Q6PIF6_IDR_876_974",0.469055757434371
"Q6PII3_IDR_1_452",1
"Q6PIJ6_IDR_474_914",1
"Q6PIS1_IDR_1_33",0.500003902350535
"Q6PIS1_IDR_572_610",0.499996097649465
"Q6PIU1_IDR_1_32",1
"Q6PIV2_IDR_70_168",1
"Q6PIW4_IDR_92_373",1
"Q6PIY5_IDR_408_440",1
"Q6PIY7_IDR_1_130",1
"Q6PIZ9_IDR_35_163",1
"Q6PJ21_IDR_17_60",0.509684595070822
"Q6PJ21_IDR_321_355",0.490315404929178
"Q6PJ61_IDR_18_446",1
"Q6PJE2_IDR_53_85",1
"Q6PJF5_IDR_1_366",1
"Q6PJG2_IDR_100_631",0.245869983332381
"Q6PJG2_IDR_1_96",0.237233116679681
"Q6PJG2_IDR_679_714",0.279444190885246
"Q6PJW8_IDR_1_164",0.334176407812295
"Q6PJW8_IDR_237_267",0.352504773160658
"Q6PJW8_IDR_270_601",0.313318819027048
"Q6PK04_IDR_1_193",0.491785901427496
"Q6PK04_IDR_207_289",0.508214098572504
"Q6PK18_IDR_1_34",1
"Q6PK81_IDR_60_146",1
"Q6PKC3_IDR_1_74",0.505216782764089
"Q6PKC3_IDR_934_985",0.494783217235911
"Q6PKG0_IDR_1029_1096",0.248812745993624
"Q6PKG0_IDR_1_354",0.235701976670002
"Q6PKG0_IDR_491_632",0.279840128053289
"Q6PKG0_IDR_725_795",0.235645149283085
"Q6PKX4_IDR_235_331",1
"Q6PL18_IDR_1111_1318",0.29567191374832
"Q6PL18_IDR_1_390",0.415374991527013
"Q6PL18_IDR_732_780",0.288953094724667
"Q6PL24_IDR_1_153",0.481902832583711
"Q6PL24_IDR_228_271",0.518097167416289
"Q6PL45_IDR_1_57",1
"Q6PML9_IDR_71_120",1
"Q6PUV4_IDR_1_134",1
"Q6Q0C0_IDR_1_116",1
"Q6Q4G3_IDR_13_86",1
"Q6Q6R5_IDR_79_116",1
"Q6Q759_IDR_144_208",0.113680321765339
"Q6Q759_IDR_378_419",0.117808546736388
"Q6Q759_IDR_655_761",0.110285907930116
"Q6QNY1_IDR_1_34",1
"Q6R2W3_IDR_559_595",1
"Q6R327_IDR_1014_1524",0.537279365187452
"Q6R327_IDR_1531_1599",0.462720634812548
"Q6R6M4_IDR_1_57",0.497796324560749
"Q6R6M4_IDR_379_449",0.502203675439251
"Q6RFH5_IDR_324_385",1
"Q6RI45_IDR_1262_1299",0.319777911698226
"Q6RI45_IDR_1439_1802",0.35433011957275
"Q6RI45_IDR_656_916",0.325891968729024
"Q6RSH7_IDR_1_40",1
"Q6RW13_IDR_124_159",1
"Q6S5L8_IDR_21_177",0.496139203772386
"Q6S5L8_IDR_470_511",0.503860796227614
"Q6S9Z5_IDR_1_89",0.329769354885455
"Q6S9Z5_IDR_249_284",0.339836360654877
"Q6S9Z5_IDR_307_364",0.330394284459669
"Q6SA08_IDR_298_328",1
"Q6SJ93_IDR_1_76",0.499614930774921
"Q6SJ93_IDR_273_351",0.500385069225079
"Q6SJ96_IDR_1_195",1
"Q6STE5_IDR_1_105",1
"Q6T310_IDR_202_242",1
"Q6T4P5_IDR_286_396",0.273245370627085
"Q6TFL3_IDR_1049_1082",0.126391373007031
"Q6TFL3_IDR_1149_1182",0.123184727571243
"Q6TFL3_IDR_1223_1326",0.121803986636392
"Q6TFL3_IDR_983_1028",0.130491683445338
"Q6TFL4_IDR_1_38",1
"Q6U7Q0_IDR_1_128",1
"Q6U841_IDR_1_36",0.326949696522647
"Q6U841_IDR_222_317",0.344478938775076
"Q6U841_IDR_57_90",0.328571364702276
"Q6UB35_IDR_1_69",1
"Q6UB98_IDR_1_235",0.49229088421767
"Q6UB98_IDR_301_1831",0.50770911578233
"C9J3V5_IDR_1_63",1
"C9J6K1_IDR_1_46",1
"C9J7I0_IDR_28_81",1
"C9JDP6_IDR_192_229",1
"C9JE40_IDR_1_185",0.498590828927286
"C9JE40_IDR_213_256",0.501409171072714
"C9JFL3_IDR_1_82",1
"C9JH25_IDR_26_57",0.313926949013953
"C9JH25_IDR_623_874",0.369621268107629
"C9JH25_IDR_64_341",0.316451782878419
"C9JI98_IDR_124_176",1
"C9JJH3_IDR_1_60",0.504663002530979
"C9JJH3_IDR_377_528",0.495336997469021
"C9JSJ3_IDR_132_309",0.339892664419011
"C9JSJ3_IDR_332_541",0.324880658742108
"C9JTQ0_IDR_179_218",0.452940711681844
"C9JTQ0_IDR_226_380",0.547059288318157
"C9JUS6_IDR_1_35",0.499962050016018
"C9JUS6_IDR_63_103",0.500037949983982
"C9JVI0_IDR_1_57",0.336977906936867
"C9JVI0_IDR_379_464",0.333083236139526
"C9JVI0_IDR_469_528",0.329938856923607
"C9JVW0_IDR_59_142",1
"C9JXX5_IDR_30_86",1
"D3W0D1_IDR_40_73",1
"D6R901_IDR_1_56",0.33736460027971
"D6R901_IDR_379_452",0.336717474268173
"D6R901_IDR_470_528",0.325917925452117
"D6R9N7_IDR_1_56",0.329552959919404
"D6R9N7_IDR_379_465",0.347791466897033
"D6R9N7_IDR_469_528",0.322655573183563
"D6RA61_IDR_1_57",0.335890658783742
"D6RA61_IDR_379_451",0.336032597779346
"E5RIL1_IDR_215_263",1
"E5RJM6_IDR_1_36",1
"E7ERA6_IDR_1_45",0.509231664569739
"E7ERA6_IDR_166_249",0.490768335430261
"E7ETH6_IDR_108_160",0.327202520634026
"E7ETH6_IDR_173_222",0.343386848801649
"E7ETH6_IDR_61_100",0.329410630564325
"E7EW31_IDR_1_1015",1
"E9PAV3_IDR_1_1948",0.474392242421039
"E9PAV3_IDR_1988_2040",0.525607757578961
"E9PGG2_IDR_189_307",0.487329945950998
"E9PGG2_IDR_315_353",0.512670054049002
"E9PI22_IDR_161_279",0.505853021779955
"E9PI22_IDR_1_74",0.494146978220045
"H3BNL1_IDR_132_184",0.500999218950738
"H3BPF8_IDR_1_120",0.517652995807109
"H3BPF8_IDR_248_595",0.482347004192891
"H3BQB6_IDR_1_260",1
"H3BQL2_IDR_1_130",0.515885781947223
"H3BQL2_IDR_276_599",0.484114218052777
"H3BQW9_IDR_1_95",1
"H3BR10_IDR_1_33",0.501498261025891
"H3BR10_IDR_58_107",0.498501738974109
"H3BSY2_IDR_176_601",0.476591211639357
"H3BSY2_IDR_22_121",0.523408788360643
"H3BTG2_IDR_84_121",1
"H3BU77_IDR_1_48",1
"H3BUK9_IDR_1_90",0.506894350173284
"H3BUK9_IDR_325_492",0.493105649826716
"H3BV12_IDR_1_125",0.517168343430308
"H3BV12_IDR_277_604",0.482831656569692
"H3BV60_IDR_179_288",1
"H7BZ55_IDR_1249_1370",0.512699465815819
"H7BZ55_IDR_1_520",0.487300534184181
"M0QZC1_IDR_116_157",0.330306310041742
"M0QZC1_IDR_159_314",0.333415941794176
"M0QZC1_IDR_1_59",0.336277748164082
"M0R2J8_IDR_1_39",0.202806098485387
"M0R2J8_IDR_1480_1524",0.193162567764259
"M0R2J8_IDR_1550_1603",0.192747429977686
"M0R2J8_IDR_1619_1658",0.206742965856144
"M0R2J8_IDR_61_162",0.204540937916525
"O00110_IDR_33_92",1
"O00116_IDR_1_32",0.505921389989124
"O00116_IDR_48_82",0.494078610010876
"O00139_IDR_556_611",0.508818687899
"O00139_IDR_65_190",0.491181312101
"O00141_IDR_61_91",1
"O00142_IDR_1_48",1
"O00144_IDR_1_35",0.337807513000477
"O00144_IDR_145_194",0.335399185782024
"O00144_IDR_547_591",0.326793301217499
"O00148_IDR_1_33",1
"O00151_IDR_90_253",1
"O00154_IDR_1_48",1
"O00155_IDR_325_361",1
"O00160_IDR_923_1043",1
"O00161_IDR_1_149",1
"O00165_IDR_100_199",0.502732251484769
"O00165_IDR_14_60",0.497267748515231
"O00167_IDR_182_265",1
"O00168_IDR_1_92",1
"O00178_IDR_1_60",0.505555722886081
"O00178_IDR_578_669",0.494444277113919
"O00213_IDR_279_364",0.518281189663567
"O00217_IDR_1_35",1
"O00219_IDR_1_78",1
"O00220_IDR_1_119",0.502424018774871
"O00220_IDR_289_352",0.497575981225129
"O00221_IDR_1_242",1
"O00222_IDR_1_33",0.471239404398651
"O00222_IDR_849_908",0.528760595601349
"O00230_IDR_1_39",0.478912057315336
"O00230_IDR_59_92",0.521087942684664
"O00237_IDR_523_605",1
"O00253_IDR_1_83",1
"O00254_IDR_1_36",1
"O00255_IDR_464_615",1
"O00257_IDR_65_529",1
"O00258_IDR_1_35",1
"O00267_IDR_1_132",0.494361267076768
"O00267_IDR_669_702",0.505638732923231
"O00268_IDR_1013_1052",0.353544014791321
"O00268_IDR_1_457",0.329384697535047
"O00268_IDR_469_851",0.317071287673633
"O00273_IDR_202_234",1
"O00287_IDR_1_44",0.510636031944881
"O00287_IDR_53_220",0.489363968055119
"O00291_IDR_1_37",0.487219305130305
"O00291_IDR_300_381",0.512780694869695
"O00292_IDR_224_258",1
"O00294_IDR_14_285",1
"O00295_IDR_1_268",1
"O00303_IDR_1_84",1
"O00327_IDR_444_599",0.471497599910588
"O00330_IDR_140_177",0.508608306223295
"O00330_IDR_221_270",0.491391693776705
"O00337_IDR_1_60",1
"O00339_IDR_1_48",1
"O00341_IDR_484_548",1
"O00358_IDR_138_358",0.499746266113762
"O00358_IDR_1_52",0.500253733886238
"O00391_IDR_546_692",1
"O00400_IDR_1_67",1
"O00401_IDR_141_216",0.477875638446074
"O00401_IDR_264_502",0.522124361553926
"O00408_IDR_908_941",1
"O00409_IDR_1_112",0.491379870806746
"O00409_IDR_204_490",0.508620129193254
"O00411_IDR_76_219",0.43813689236217
"O00411_IDR_9_62",0.56186310763783
"O00418_IDR_12_77",0.471793433179909
"O00418_IDR_330_499",0.528206566820091
"O00423_IDR_70_176",1
"O00425_IDR_159_192",1
"O00429_IDR_513_638",1
"O00443_IDR_1_366",1
"O00444_IDR_271_592",0.492076913691299
"O00444_IDR_809_884",0.507923086308701
"O00445_IDR_56_106",1
"O00451_IDR_1_33",0.505459564603776
"O00451_IDR_358_464",0.494540435396224
"O00458_IDR_1_75",0.496082090063042
"O00458_IDR_419_451",0.503917909936958
"O00482_IDR_131_255",0.493181752430918
"O00482_IDR_1_75",0.506818247569082
"O00488_IDR_1_59",0.518625323216416
"O00488_IDR_73_134",0.481374676783584
"O00499_IDR_276_516",1
"O00505_IDR_16_69",1
"O00506_IDR_294_379",1
"O00507_IDR_1595_1638",0.339119052869047
"O00507_IDR_1_64",0.336611112964276
"O00507_IDR_2477_2555",0.324269834166677
"O00512_IDR_1_1426",1
"O00515_IDR_1_517",1
"O00533_IDR_1115_1170",1
"O00541_IDR_257_316",0.516314508754163
"O00541_IDR_446_588",0.483685491245837
"O00548_IDR_574_700",1
"O00555_IDR_1_54",0.234746699943041
"O00555_IDR_1975_2502",0.291327869607865
"O00555_IDR_406_448",0.250346272749262
"O00555_IDR_801_1212",0.223579157699831
"O00559_IDR_111_158",0.256260770640997
"O00559_IDR_160_213",0.239017033241982
"O00559_IDR_1_62",0.249930532989297
"O00559_IDR_64_109",0.254791663127724
"O00560_IDR_1_44",1
"O00562_IDR_1194_1244",0.252645992274806
"O00562_IDR_256_332",0.252357970074902
"O00562_IDR_379_421",0.22864989987563
"O00562_IDR_581_682",0.266346137774661
"O00566_IDR_100_364",0.347856378332109
"O00592_IDR_1_353",1
"O00602_IDR_58_111",1
"O00629_IDR_1_69",1
"O00712_IDR_186_388",1
"O00716_IDR_1_175",0.509435213741103
"O00716_IDR_355_418",0.490564786258897
"O00746_IDR_1_34",1
"O00750_IDR_1_318",1
"O00763_IDR_171_231",0.494311880169813
"O00763_IDR_26_159",0.505688119830187
"O00767_IDR_1_65",1
"Q9Y6X0_IDR_1_1596",1
"Q9Y6X1_IDR_1_38",1
"Q9Y6X2_IDR_409_448",0.3250203796116
"Q9Y6X2_IDR_452_620",0.347953371273009
"Q9Y6X2_IDR_66_118",0.327026249115391
"Q9Y6X4_IDR_259_670",1
"Q9Y6X6_IDR_1175_1411",0.216187315977809
"Q9Y6X6_IDR_1419_1781",0.220084935635493
"Q9Y6X6_IDR_1817_1847",0.195092632395871
"Q9Y6X6_IDR_366_396",0.186214960151175
"Q9Y6X6_IDR_959_1011",0.182420155839651
"Q9Y6X8_IDR_1_151",0.169383140340135
"Q9Y6X8_IDR_158_280",0.155387422481685
"Q9Y6X8_IDR_314_486",0.171313413212688
"Q9Y6X8_IDR_488_562",0.179689460401957
"Q9Y6X8_IDR_564_635",0.165295077073814
"Q9Y6X8_IDR_761_837",0.158931486489722
"Q9Y6X9_IDR_530_800",0.533311667751718
"Q9Y6X9_IDR_829_905",0.466688332248282
"Q9Y6Y1_IDR_1172_1403",0.169684296257984
"Q9Y6Y1_IDR_1407_1485",0.171055960629729
"Q9Y6Y1_IDR_1606_1673",0.176450218052327
"Q9Y6Y1_IDR_186_736",0.155679863673578
"Q9Y6Y1_IDR_779_862",0.164493020243863
"Q9Y6Y1_IDR_988_1031",0.162636641142519
"Q9Y6Y8_IDR_1_262",0.242971826601313
"Q9Y6Y8_IDR_598_656",0.254096650952862
"Q9Y6Y8_IDR_692_753",0.252839955392262
"Q9Y6Y8_IDR_892_934",0.250091567053563
"Q9Y6Z7_IDR_1_128",1
"U3KPV4_IDR_1_39",1
"O14513_IDR_516_668",0.246678952194155
"O14513_IDR_674_1909",0.200625479291864
"O14514_IDR_1199_1347",0.329402355244065
"O14514_IDR_1350_1557",0.335284707051659
"O14514_IDR_1_36",0.335312937704275
"O14519_IDR_1_58",1
"O14520_IDR_283_342",1
"O14521_IDR_1_36",1
"O14522_IDR_783_859",1
"O14523_IDR_33_80",0.469964732000588
"O14523_IDR_410_706",0.530035267999412
"O14524_IDR_392_444",1
"O14526_IDR_257_613",1
"O14529_IDR_1124_1167",0.246585097275978
"O14529_IDR_113_956",0.2355641596503
"O14529_IDR_1224_1457",0.263536789647203
"O14529_IDR_962_1043",0.254313953426519
"O14530_IDR_189_226",1
"O14531_IDR_507_572",1
"O14544_IDR_1_353",1
"O14607_IDR_376_834",0.237045599167072
"O14607_IDR_839_874",0.261661722150612
"O14607_IDR_994_1024",0.255193852331917
"O14613_IDR_1_39",0.475999872493418
"O14613_IDR_46_182",0.524000127506582
"O14617_IDR_630_914",1
"O14627_IDR_1_172",0.488894976231898
"O14627_IDR_226_284",0.511105023768102
"O14628_IDR_57_213",1
"O14633_IDR_1_109",1
"O14638_IDR_1_46",1
"O14639_IDR_337_372",0.491655044765698
"O14639_IDR_375_667",0.508344955234302
"O14640_IDR_376_408",0.336767946898735
"O14640_IDR_507_674",0.34167280562071
"O14640_IDR_90_243",0.321559247480555
"O14641_IDR_512_575",0.327593779791788
"O14641_IDR_578_715",0.3316431114945
"O14641_IDR_96_259",0.340763108713712
"O14645_IDR_20_60",1
"O14681_IDR_34_77",1
"O14686_IDR_1604_4707",0.180918297689538
"O14686_IDR_1_61",0.203593683822081
"O14686_IDR_356_389",0.20756483713581
"O14686_IDR_396_1358",0.197415101412589
"O14686_IDR_4908_4975",0.210508079939982
"O14709_IDR_123_343",1
"O14713_IDR_1_57",1
"O14730_IDR_1_180",1
"O14733_IDR_1_88",1
"O14737_IDR_1_37",1
"O14745_IDR_113_148",0.502667355580101
"O14787_IDR_319_367",1
"O14788_IDR_1_57",1
"O14791_IDR_22_63",1
"O14792_IDR_1_50",1
"O14793_IDR_1_38",1
"O14795_IDR_152_377",1
"O14810_IDR_1_134",1
"O14813_IDR_1_284",1
"O14827_IDR_694_890",1
"O14828_IDR_1_132",1
"O14829_IDR_311_343",1
"O14830_IDR_314_402",1
"O14836_IDR_108_223",1
"O14843_IDR_299_346",1
"O14862_IDR_87_148",1
"O14863_IDR_54_105",1
"O14867_IDR_131_521",0.494136729225715
"O14867_IDR_654_718",0.505863270774285
"O14874_IDR_1_50",1
"O14896_IDR_120_185",1
"O14974_IDR_287_930",1
"O14976_IDR_325_371",0.507123667606653
"O14976_IDR_751_1172",0.492876332393347
"O14978_IDR_104_224",0.502670703663162
"O14978_IDR_227_375",0.497329296336838
"O14979_IDR_1_90",0.520759140844123
"O14979_IDR_92_146",0.479240859155877
"O14981_IDR_152_253",0.510272646139569
"O14981_IDR_976_1013",0.489727353860431
"O14986_IDR_279_320",0.49182815896464
"O14986_IDR_401_535",0.50817184103536
"O14990_IDR_1_202",1
"O14994_IDR_1_88",0.509190622675981
"O14994_IDR_399_562",0.490809377324019
"O15013_IDR_1223_1261",0.340795471617777
"O15013_IDR_1277_1326",0.326492704717949
"O15013_IDR_1_397",0.332711823664273
"O15014_IDR_1_33",0.354085620206151
"O15014_IDR_334_1411",0.312010353683225
"O15014_IDR_41_330",0.333904026110624
"O15034_IDR_1021_1052",0.229807620271641
"O15037_IDR_198_416",0.50068864240498
"O15037_IDR_595_628",0.49931135759502
"O15040_IDR_374_792",1
"O15041_IDR_736_775",1
"O15042_IDR_1_120",0.307192111238108
"O15042_IDR_126_268",0.364594854921926
"O15042_IDR_680_1029",0.328213033839966
"O15047_IDR_190_623",0.510390646420308
"O15047_IDR_833_1414",0.489609353579692
"O15049_IDR_1_477",0.484384695427378
"O15049_IDR_511_544",0.515615304572622
"O15050_IDR_1078_1140",0.247737299027862
"O15050_IDR_2891_2925",0.253183967129676
"O15050_IDR_609_678",0.253488998730655
"O15050_IDR_704_772",0.245589735111807
"O15054_IDR_1_1123",0.492891094231208
"O15054_IDR_1291_1321",0.507108905768792
"O15055_IDR_1_107",0.254471422217133
"O15055_IDR_475_845",0.238704840344743
"O15075_IDR_282_374",0.241435510030305
"O15075_IDR_653_740",0.236701278861976
"O15078_IDR_1021_1051",0.0838327936777583
"O15078_IDR_1412_1448",0.0814571198161487
"O15078_IDR_1477_1535",0.0833692936392386
"O15078_IDR_1580_1620",0.0882227341946556
"O15078_IDR_1783_1902",0.0832526761235908
"O15078_IDR_1991_2082",0.0873832756592136
"O15078_IDR_2095_2127",0.0835016839228936
"O15078_IDR_2355_2385",0.0835329155076682
"O15078_IDR_2433_2479",0.0839264667417383
"O15078_IDR_491_612",0.0778027837957389
"O15078_IDR_63_175",0.0807061546551158
"O15078_IDR_636_785",0.0830121022662394
"O15079_IDR_1_417",1
"O15083_IDR_1_374",0.24666038572246
"O15083_IDR_635_667",0.260117138641051
"O15083_IDR_740_806",0.246308229822814
"O15083_IDR_867_955",0.246914245813675
"O15085_IDR_1_40",0.169584525749005
"O15151_IDR_113_185",0.335166857576481
"O15151_IDR_209_275",0.314126098570409
"O15151_IDR_334_432",0.35070704385311
"O15156_IDR_145_344",0.4995902727103
"O15156_IDR_451_539",0.5004097272897
"O15162_IDR_42_82",1
"O15164_IDR_1013_1050",0.34556425427922
"O15164_IDR_1_49",0.327690890726284
"O15164_IDR_430_824",0.326744854994495
"O15165_IDR_33_306",1
"O15169_IDR_1_79",0.511136411944128
"O15169_IDR_214_778",0.488863588055872
"O15173_IDR_1_48",1
"O15178_IDR_1_38",0.489426014949354
"O15178_IDR_250_435",0.510573985050646
"O15194_IDR_1_39",1
"O15195_IDR_722_795",1
"O15198_IDR_210_249",1
"O15204_IDR_1_33",1
"O15209_IDR_151_423",0.349067260484808
"O15265_IDR_1_144",0.458419700407022
"O15265_IDR_153_892",0.541580299592978
"O15266_IDR_1_292",1
"O15270_IDR_1_61",1
"O15297_IDR_35_93",0.47766322552448
"O15297_IDR_379_597",0.52233677447552
"O15315_IDR_351_384",1
"O15327_IDR_1_34",0.341129994154407
"O15327_IDR_478_520",0.333482468810907
"O15327_IDR_527_570",0.325387537034686
"O15347_IDR_163_200",1
