"","GO0032553_ribonucleotide_binding"
"P55209_IDR_131_163",0.331367637683655
"P55209_IDR_1_35",0.320738330122546
"P55209_IDR_348_391",0.347894032193799
"P55210_IDR_1_56",1
"P55211_IDR_95_147",1
"P55212_IDR_1_33",1
"P55265_IDR_1_125",0.24021987190404
"P55265_IDR_204_292",0.260020971851906
"P55265_IDR_359_453",0.255480167582174
"P55265_IDR_576_607",0.244278988661881
"P55899_IDR_325_365",1
"P56159_IDR_348_414",0.500404204950322
"P56159_IDR_416_465",0.499595795049678
"P56177_IDR_1_255",1
"P56178_IDR_1_155",0.55087633769915
"P56178_IDR_158_280",0.44912366230085
"P56180_IDR_1_76",1
"P56181_IDR_1_108",1
"P56182_IDR_233_292",0.514179653466428
"P56182_IDR_343_461",0.485820346533572
"P56211_IDR_1_112",1
"P56270_IDR_1_336",0.507443411358329
"P56270_IDR_427_477",0.492556588641671
"P56373_IDR_363_397",1
"P56524_IDR_1046_1084",0.521046109336225
"P56524_IDR_1_652",0.478953890663775
"P56645_IDR_1_49",0.342167206319789
"P56545_IDR_398_445",1
"P56645_IDR_416_785",0.322660640652889
"P56645_IDR_875_1095",0.335172153027322
"P56945_IDR_51_489",0.508160301390765
"P56945_IDR_600_739",0.491839698609235
"P56962_IDR_206_238",0.338859494730363
"P56962_IDR_258_302",0.33231963480948
"P56962_IDR_28_169",0.328820870460157
"P56975_IDR_118_288",0.253422717907094
"P56975_IDR_1_48",0.250330019885663
"P56975_IDR_312_360",0.247241003913227
"P56975_IDR_387_621",0.249006258294016
"P57052_IDR_87_281",1
"P57053_IDR_1_36",1
"P57054_IDR_1_31",1
"P57055_IDR_115_190",0.500220918085408
"P57055_IDR_1_35",0.499779081914592
"P57057_IDR_251_314",1
"P57058_IDR_1_38",0.496805755765462
"P57058_IDR_390_698",0.503194244234538
"P57059_IDR_350_755",1
"P57073_IDR_1_446",1
"P57077_IDR_1_131",1
"P57768_IDR_1_102",0.520842772620091
"P57768_IDR_247_331",0.479157227379909
"P57771_IDR_1_42",1
"P57773_IDR_112_144",0.492528088432495
"P57773_IDR_245_515",0.507471911567505
"P57789_IDR_1_50",0.474747583145322
"P57789_IDR_327_538",0.525252416854678
"P57796_IDR_1_103",1
"P58004_IDR_220_301",1
"P58005_IDR_271_316",1
"P59923_IDR_245_449",0.504384296823008
"P59942_IDR_25_63",1
"P59990_IDR_1_95",1
"P59991_IDR_1_146",1
"P60006_IDR_46_121",1
"P60014_IDR_1_249",1
"P60153_IDR_1_32",1
"P60321_IDR_27_58",1
"P60323_IDR_113_173",0.5057677106123
"P60323_IDR_21_53",0.4942322893877
"P61296_IDR_1_110",0.485903067811395
"P61296_IDR_160_203",0.514096932188605
"P61313_IDR_155_204",1
"P61328_IDR_1_38",0.485418983289184
"P61328_IDR_209_243",0.514581016710816
"P61366_IDR_30_133",1
"P61371_IDR_139_182",0.504462244011629
"P61371_IDR_233_349",0.495537755988371
"P61587_IDR_201_244",1
"P61647_IDR_40_94",1
"P62753_IDR_163_249",1
"P62807_IDR_1_35",1
"P62847_IDR_93_133",1
"P62851_IDR_1_42",1
"P62910_IDR_1_32",1
"P62955_IDR_209_275",1
"P62995_IDR_1_114",0.48775093820697
"P62995_IDR_209_288",0.51224906179303
"P63010_IDR_587_679",1
"P63027_IDR_1_43",1
"P63162_IDR_86_240",1
"P63252_IDR_1_41",0.500250016692834
"P63252_IDR_366_427",0.499749983307166
"P67809_IDR_119_324",0.496324844991201
"P67809_IDR_1_50",0.503675155008799
"P68400_IDR_332_391",1
"P68543_IDR_1_58",1
"P78310_IDR_264_346",1
"P78345_IDR_210_283",0.492288066140692
"P78345_IDR_57_101",0.507711933859308
"P78347_IDR_191_348",0.266597544554063
"P78347_IDR_655_718",0.245866504461108
"P78347_IDR_815_846",0.248962442713685
"P78347_IDR_951_998",0.238573508271143
"P78348_IDR_469_506",1
"P78352_IDR_1_34",0.502215626991047
"P78352_IDR_253_292",0.497784373008953
"P78356_IDR_293_335",1
"P78357_IDR_1230_1284",0.492383420022005
"P78357_IDR_1311_1384",0.507616579977995
"P78358_IDR_1_84",1
"P78362_IDR_1_59",0.524570199595121
"P78362_IDR_248_510",0.475429800404879
"P78363_IDR_1165_1200",0.494082214450096
"P78363_IDR_1279_1340",0.505917785549904
"P78364_IDR_1_934",1
"P78367_IDR_1_212",1
"P78368_IDR_1_38",0.495271646496384
"P78426_IDR_287_367",0.494572594392347
"P78504_IDR_1094_1218",1
"P78508_IDR_344_379",1
"P78524_IDR_1_683",1
"P78527_IDR_2030_2079",0.497966070373488
"P78527_IDR_2662_2733",0.502033929626512
"P78536_IDR_189_220",0.488468441316582
"P78536_IDR_696_794",0.511531558683418
"P78537_IDR_1_34",1
"P78545_IDR_144_270",1
"P78549_IDR_1_85",1
"P78552_IDR_1_31",1
"P78559_IDR_296_2686",1
"P78562_IDR_1_48",1
"P78563_IDR_155_224",0.520267263936226
"P78563_IDR_1_77",0.479732736063774
"P79522_IDR_1_156",1
"P80162_IDR_1_43",1
"P80192_IDR_1_51",0.453886034214131
"P82094_IDR_834_996",0.509494459907017
"P82673_IDR_1_63",1
"P82675_IDR_179_210",1
"P82909_IDR_1_72",1
"P82912_IDR_37_70",1
"P82970_IDR_1_282",1
"P82979_IDR_1_210",1
"P82987_IDR_1137_1169",1
"P83105_IDR_1_35",1
"P83111_IDR_1_98",0.501777632943507
"P83111_IDR_251_286",0.498222367056493
"P83369_IDR_228_334",0.520657155044201
"P83369_IDR_66_147",0.479342844955799
"P83731_IDR_60_157",1
"P83859_IDR_78_128",1
"P83916_IDR_73_114",1
"P84098_IDR_55_95",1
"P84101_IDR_1_59",1
"P84103_IDR_83_164",1
"P98082_IDR_1_34",0.530080218685573
"P98082_IDR_175_770",0.469919781314427
"P98088_IDR_1338_1371",0.131396685373345
"P98088_IDR_1481_1576",0.128179275981619
"P98088_IDR_1680_1737",0.131902913263189
"P98088_IDR_1849_1948",0.122307744712875
"P98179_IDR_82_157",1
"P98182_IDR_57_226",1
"Q00013_IDR_33_63",1
"Q00056_IDR_26_190",0.508863184200575
"Q00056_IDR_271_320",0.491136815799425
"Q00325_IDR_1_54",1
"Q00444_IDR_8_143",1
"Q00536_IDR_1_114",1
"Q00537_IDR_1_183",1
"Q00577_IDR_1_60",0.500707497965731
"Q00LT1_IDR_20_54",1
"Q01064_IDR_445_477",0.500390511021238
"Q01064_IDR_499_536",0.499609488978762
"Q01081_IDR_188_240",1
"Q01082_IDR_2088_2215",0.428739330797447
"Q01082_IDR_2308_2364",0.571260669202553
"Q01094_IDR_1_33",0.334139904511277
"Q01094_IDR_303_383",0.327804127653587
"Q01094_IDR_38_125",0.338055967835136
"Q01101_IDR_1_266",0.316571168084648
"Q01484_IDR_1567_3957",0.522249086606909
"Q01518_IDR_215_255",0.514210373780765
"Q01518_IDR_277_317",0.485789626219235
"Q01534_IDR_1_106",1
"Q01538_IDR_1_1011",1
"Q01543_IDR_1_119",0.499800374966109
"Q01543_IDR_200_262",0.500199625033891
"Q01546_IDR_1_59",0.505425488424551
"Q01546_IDR_512_638",0.494574511575449
"Q01628_IDR_1_40",1
"Q01629_IDR_1_39",1
"Q01650_IDR_1_41",1
"Q01664_IDR_103_338",0.477249274328204
"Q01664_IDR_1_71",0.522750725671796
"Q01668_IDR_1_100",0.190841117714669
"Q01668_IDR_1621_2062",0.208058352971251
"Q01668_IDR_2109_2157",0.194300013638583
"Q01668_IDR_449_493",0.202551272707675
"Q01668_IDR_760_847",0.204249242967821
"Q01726_IDR_1_34",1
"Q01851_IDR_1_263",1
"Q01860_IDR_1_137",1
"Q01892_IDR_1_166",1
"Q01954_IDR_187_374",0.509297067922862
"Q01954_IDR_377_925",0.490702932077138
"Q01955_IDR_1_1423",1
"Q01959_IDR_1_59",1
"Q01968_IDR_136_209",1
"Q01970_IDR_1194_1234",0.33086629317995
"Q01970_IDR_468_582",0.358606264738728
"Q01970_IDR_866_1111",0.310527442081322
"Q01973_IDR_1_44",0.331136657402772
"Q01973_IDR_428_464",0.348433788444259
"Q01973_IDR_751_937",0.32042955415297
"Q01974_IDR_429_462",0.520570228686703
"Q01974_IDR_752_943",0.479429771313297
"Q02040_IDR_270_378",0.495813257093241
"Q02040_IDR_381_695",0.504186742906759
"Q02078_IDR_72_507",1
"Q02080_IDR_89_365",1
"Q02297_IDR_269_640",0.345733347821146
"Q02318_IDR_1_53",1
"Q02363_IDR_1_32",0.49988416152479
"Q02363_IDR_84_134",0.50011583847521
"Q02383_IDR_1_582",1
"Q02386_IDR_52_163",1
"Q02388_IDR_1168_2789",1
"Q02410_IDR_1_439",0.472183531303592
"Q02410_IDR_481_511",0.527816468696408
"Q02413_IDR_772_805",0.528929038407378
"Q02413_IDR_959_1049",0.471070961592622
"Q02446_IDR_1_55",0.143961849413663
"Q02446_IDR_211_253",0.152528522281464
"Q02446_IDR_275_456",0.131985796246684
"Q02446_IDR_476_515",0.139825871764619
"Q02446_IDR_57_151",0.133973833704407
"Q02446_IDR_587_618",0.152402715918174
"Q02446_IDR_729_759",0.145321410670989
"Q02447_IDR_1_108",0.542348925243863
"Q02447_IDR_274_443",0.457651074756137
"Q02818_IDR_356_461",0.494483847514477
"Q02833_IDR_209_373",0.470029799274502
"Q02833_IDR_90_200",0.529970200725498
"Q02878_IDR_1_139",1
"Q02880_IDR_1206_1626",0.502131847124297
"Q02880_IDR_1_52",0.497868152875703
"Q02930_IDR_1_382",0.494567859814454
"Q02930_IDR_440_508",0.505432140185546
"Q02952_IDR_1_1782",1
"Q02962_IDR_128_264",1
"Q03014_IDR_1_270",1
"Q03052_IDR_1_251",0.492195855871763
"Q03052_IDR_393_451",0.507804144128237
"Q03060_IDR_1_54",0.512666237377855
"Q03060_IDR_75_166",0.487333762622145
"Q03111_IDR_146_489",1
"Q03112_IDR_1_49",0.358136811543395
"Q03112_IDR_190_377",0.319670177085075
"Q03112_IDR_386_1230",0.32219301137153
"Q03135_IDR_1_54",1
"Q03468_IDR_1010_1249",0.192996743646429
"Q03468_IDR_1318_1423",0.211845795566408
"Q03468_IDR_156_456",0.18690265609027
"Q03692_IDR_17_542",1
"Q03701_IDR_1018_1054",0.203802301003368
"Q03701_IDR_1_38",0.197177655629636
"Q03701_IDR_625_691",0.200897108561104
"Q03701_IDR_824_973",0.191735879119524
"Q03701_IDR_90_166",0.206387055686368
"Q03721_IDR_164_201",0.492581704103821
"Q03721_IDR_486_586",0.507418295896179
"Q03828_IDR_1_191",0.483571951541912
"Q03828_IDR_292_476",0.516428048458088
"Q03923_IDR_58_145",1
"Q03933_IDR_189_248",0.244531335922722
"Q03933_IDR_251_365",0.242581163209979
"Q03933_IDR_383_438",0.252207233310089
"Q03933_IDR_459_499",0.260680267557209
"Q05519_IDR_118_186",0.512280702263519
"Q05519_IDR_194_484",0.487719297736481
"Q05586_IDR_863_938",1
"Q05655_IDR_293_336",1
"Q05682_IDR_1_793",1
"Q05707_IDR_1378_1421",0.525026783188595
"Q05707_IDR_1425_1796",0.474973216811405
"Q05901_IDR_353_384",1
"Q05925_IDR_1_304",1
"Q05932_IDR_1_41",1
"Q06481_IDR_1_41",0.3348012333584
"Q06481_IDR_206_318",0.331674393195192
"Q06481_IDR_568_710",0.333524373446408
"Q06495_IDR_604_639",1
"Q06546_IDR_126_158",0.49409763963825
"Q06546_IDR_275_315",0.50590236036175
"Q06587_IDR_124_260",0.52769779746102
"Q06587_IDR_286_352",0.47230220253898
"Q06643_IDR_1_85",1
"Q07325_IDR_94_125",1
"Q07326_IDR_29_77",1
"Q07343_IDR_1_311",0.496028649269083
"Q07343_IDR_685_736",0.503971350730917
"Q07352_IDR_180_324",0.529088886747542
"Q07352_IDR_19_114",0.470911113252458
"Q07444_IDR_1_110",1
"Q07617_IDR_112_158",0.208499789677338
"Q07617_IDR_166_198",0.201546535635573
"Q07617_IDR_325_445",0.195685148857536
"Q07617_IDR_574_619",0.19790976295941
"Q07617_IDR_741_799",0.196358762870142
"Q07627_IDR_1_169",1
"Q07666_IDR_1_99",0.500822864012263
"Q07666_IDR_274_443",0.499177135987737
"Q07687_IDR_1_328",1
"Q07699_IDR_178_218",1
"Q08174_IDR_880_934",0.499329318186249
"Q08209_IDR_483_521",1
"Q08211_IDR_1152_1217",0.309686632824581
"Q08211_IDR_297_350",0.351551519190843
"Q08211_IDR_86_134",0.338761847984576
"Q08289_IDR_187_280",0.359869302580265
"Q08289_IDR_1_91",0.332426215169536
"Q08289_IDR_468_651",0.307704482250199
"Q08345_IDR_377_454",0.488325024045545
"Q08345_IDR_465_599",0.511674975954455
"Q08357_IDR_219_480",1
"Q08378_IDR_1352_1498",0.470977538164275
"Q08378_IDR_1_432",0.529022461835725
"Q08379_IDR_1_206",0.352415931120387
"Q08379_IDR_431_605",0.330489737415965
"Q08379_IDR_611_957",0.317094331463648
"Q08AG5_IDR_341_449",0.499151434984486
"Q08AM6_IDR_335_392",0.477907009301439
"Q08AM6_IDR_474_521",0.522092990698561
"Q08AN1_IDR_51_183",1
"Q08ER8_IDR_63_198",1
"Q08J23_IDR_1_35",0.327508710891939
"Q08J23_IDR_434_511",0.340875068413001
"Q08J23_IDR_708_767",0.33161622069506
"Q09013_IDR_360_395",0.496447817951762
"Q09013_IDR_411_629",0.503552182048238
"Q09019_IDR_386_423",0.255337047783527
"Q09019_IDR_38_94",0.232450012681068
"Q09019_IDR_452_575",0.27037743095379
"Q09019_IDR_634_674",0.241835508581615
"Q0D2I5_IDR_522_559",0.347114788621786
"Q0D2J5_IDR_48_142",1
"Q0D2K3_IDR_1_53",1
"Q0IIM8_IDR_1030_1071",0.35044491709137
"Q0IIM8_IDR_394_429",0.315194758430383
"Q0IIM8_IDR_913_960",0.334360324478247
"Q0JRZ9_IDR_256_540",1
"Q0P641_IDR_141_193",1
"Q0P651_IDR_268_336",1
"Q0P670_IDR_90_501",1
"Q0P6D2_IDR_1_44",1
"Q0P6D6_IDR_1_42",0.525218066715213
"Q0P6D6_IDR_51_864",0.474781933284787
"Q0P6H9_IDR_1_51",1
"Q0VAA2_IDR_1_77",1
"Q0VAQ4_IDR_1_97",1
"Q0VD83_IDR_32_1078",1
"Q0VD86_IDR_128_172",0.499285323985914
"Q0VD86_IDR_1_40",0.500714676014086
"Q0VDD7_IDR_1_668",1
"Q10570_IDR_895_925",0.323709843332518
"Q10571_IDR_1_1200",1
"Q10586_IDR_1_275",1
"Q10587_IDR_109_253",0.493773605036314
"Q10587_IDR_1_82",0.506226394963686
"Q10588_IDR_1_31",1
"Q10589_IDR_131_180",1
"Q11130_IDR_1_43",1
"Q11201_IDR_1_34",1
"Q12756_IDR_1091_1124",0.19521128829063
"Q12756_IDR_1402_1443",0.209194956577522
"Q12756_IDR_1467_1558",0.19349421792321
"Q12756_IDR_659_695",0.200727379367656
"Q12756_IDR_948_987",0.201372157840984
"Q12767_IDR_440_545",0.469941966417679
"Q12767_IDR_886_930",0.530058033582321
"Q12769_IDR_1_34",1
"Q12770_IDR_454_496",0.318995771818665
"Q12770_IDR_818_855",0.340334700840957
"Q12770_IDR_924_957",0.340669527340378
"Q12802_IDR_2440_2526",0.248683099223343
"Q12802_IDR_2542_2572",0.261291368986049
"Q12802_IDR_2667_2803",0.230902924533508
"Q12802_IDR_288_1952",0.2591226072571
"Q12809_IDR_135_369",0.443859059749547
"Q12809_IDR_866_1159",0.556140940250453
"Q12815_IDR_1_703",1
"Q12816_IDR_1_439",0.512640821612507
"Q12816_IDR_648_1431",0.487359178387493
"Q12824_IDR_66_163",1
"Q12829_IDR_238_278",1
"Q12830_IDR_1050_1794",0.148558480269068
"Q12830_IDR_1_222",0.14125163505093
"Q12830_IDR_1972_2010",0.158712718593231
"Q12830_IDR_2014_2113",0.136614599527622
"Q12830_IDR_2120_2294",0.13836248477037
"Q12830_IDR_2328_2863",0.130167369074388
"Q12830_IDR_562_776",0.146332712714391
"Q12834_IDR_1_107",1
"Q12837_IDR_1_253",1
"Q12887_IDR_1_49",0.49949922059851
"Q12887_IDR_63_138",0.50050077940149
"Q12888_IDR_1604_1714",0.489053136218319
"Q12888_IDR_26_1485",0.510946863781681
"Q12889_IDR_386_441",0.496053059086055
"Q12889_IDR_469_590",0.503946940913945
"Q12893_IDR_296_351",1
"Q12901_IDR_60_156",1
"Q12904_IDR_83_147",1
"Q12905_IDR_356_390",1
"Q12906_IDR_340_407",0.262006896396122
"Q12906_IDR_470_517",0.25317132332516
"Q12906_IDR_54_84",0.25838200543687
"Q12906_IDR_591_894",0.226439774841848
"Q12907_IDR_281_356",1
"Q12908_IDR_316_348",1
"Q12918_IDR_16_88",1
"Q12923_IDR_182_305",0.142708253794256
"Q12923_IDR_414_508",0.142803913978698
"Q12926_IDR_1_36",1
"Q12950_IDR_190_439",0.492724613502978
"Q12951_IDR_210_336",1
"Q12952_IDR_135_304",1
"Q12955_IDR_1_41",0.498197201350475
"Q12955_IDR_1439_4377",0.501802798649525
"Q12959_IDR_141_190",0.330840285586673
"Q12959_IDR_65_139",0.3241196943762
"Q12959_IDR_661_695",0.345040020037127
"Q12965_IDR_927_1050",1
"Q12967_IDR_252_364",0.469638830897093
"Q12967_IDR_648_788",0.530361169102907
"Q12968_IDR_1045_1075",0.311890131240864
"Q12968_IDR_56_383",0.391012916986489
"Q12968_IDR_702_1011",0.297096951772647
"Q12972_IDR_130_351",1
"Q12979_IDR_27_86",1
"Q12980_IDR_32_63",0.483043989218294
"Q12980_IDR_417_483",0.516956010781706
"Q12981_IDR_114_145",1
"Q12982_IDR_1_125",1
"Q13023_IDR_2116_2319",0.151131250301802
"Q13029_IDR_1194_1691",0.510509422859414
"Q13029_IDR_154_1192",0.489490577140586
"Q13033_IDR_1_69",0.500081284318685
"Q13033_IDR_81_420",0.499918715681315
"Q13042_IDR_540_620",1
"Q13043_IDR_303_435",1
"Q13045_IDR_405_442",0.514996319387992
"Q13045_IDR_947_977",0.485003680612008
"Q13061_IDR_77_683",1
"Q13064_IDR_1_240",1
"Q13065_IDR_1_117",1
"Q13127_IDR_20_155",0.517360878282845
"Q13127_IDR_411_1054",0.482639121717155
"Q13129_IDR_1_45",0.146838246171886
"Q13129_IDR_1554_1589",0.143397377512548
"Q13129_IDR_1593_1777",0.139358413251102
"Q13129_IDR_1779_1839",0.14256482117376
"Q13129_IDR_483_581",0.140040576898942
"Q13129_IDR_593_672",0.140051347288474
"Q13129_IDR_804_1552",0.147749217703287
"Q13131_IDR_350_404",0.526924790773039
"Q13131_IDR_479_540",0.473075209226961
"Q13201_IDR_978_1061",0.333744112106146
"Q13202_IDR_304_525",0.417200065657508
"Q13202_IDR_528_614",0.582799934342492
"Q13203_IDR_1_68",1
"Q13206_IDR_1_43",0.336058888657584
"Q13206_IDR_507_689",0.337869313998528
"Q13206_IDR_691_857",0.326071797343888
"Q13207_IDR_1_102",0.514975931790803
"Q13207_IDR_270_712",0.485024068209197
"Q13214_IDR_668_749",1
"Q13283_IDR_140_335",0.485457217571124
"Q13283_IDR_416_466",0.514542782428876
"Q13285_IDR_79_174",1
"Q13286_IDR_1_31",0.504098993223793
"Q13286_IDR_234_268",0.495901006776207
"Q13291_IDR_262_301",1
"Q13304_IDR_1_54",1
"Q13308_IDR_725_780",1
"Q13309_IDR_1_75",1
"Q13310_IDR_439_551",1
"Q13315_IDR_831_884",1
"Q13316_IDR_1_513",1
"Q13319_IDR_10_174",0.494324433121736
"Q13319_IDR_330_360",0.505675566878264
"Q13322_IDR_1_165",0.493345070038635
"Q13322_IDR_413_485",0.506654929961365
"Q13323_IDR_20_61",1
"Q13324_IDR_1_33",1
"Q13330_IDR_342_389",0.339988245172238
"Q13330_IDR_429_649",0.313543059205895
"Q13370_IDR_1074_1112",0.244837648333911
"Q13371_IDR_1_52",1
"Q13387_IDR_1_607",1
"Q13393_IDR_140_170",0.374951398957885
"Q13393_IDR_1_50",0.299604340097339
"Q13393_IDR_500_637",0.325444260944776
"Q13398_IDR_1_112",1
"Q13402_IDR_1059_1127",0.525353438399169
"Q13402_IDR_868_998",0.474646561600831
"Q13405_IDR_1_77",1
"Q13409_IDR_1_205",1
"Q13410_IDR_487_526",1
"Q13415_IDR_177_488",1
"Q13416_IDR_30_237",1
"Q13422_IDR_1_222",0.498099505905392
"Q13422_IDR_230_446",0.501900494094608
"Q13425_IDR_59_110",1
"Q13426_IDR_200_336",1
"Q13427_IDR_179_754",1
"Q13428_IDR_21_1488",1
"Q13444_IDR_686_863",1
"Q13451_IDR_421_457",1
"Q13454_IDR_1_46",1
"Q13459_IDR_1040_1492",0.336646479378519
"Q13459_IDR_1915_2157",0.343908405389525
"Q13459_IDR_708_824",0.319445115231956
"Q13461_IDR_157_319",0.522172718266365
"Q13461_IDR_1_70",0.477827281733635
"Q13464_IDR_1318_1354",0.513117986623322
"Q13464_IDR_968_1115",0.486882013376678
"Q13467_IDR_151_186",0.515227643277923
"Q13467_IDR_541_585",0.484772356722077
"Q13469_IDR_119_160",0.270629099076893
"Q13469_IDR_165_360",0.248836182710711
"Q13469_IDR_37_113",0.242799542772323
"Q13469_IDR_680_891",0.237735175440073
"Q13470_IDR_445_585",1
"Q13472_IDR_757_810",0.342454600741233
"Q13472_IDR_853_894",0.328475169189829
"Q13472_IDR_941_1001",0.329070230068937
"Q13505_IDR_1_149",1
"Q13506_IDR_259_289",0.360454803408964
"Q13506_IDR_311_487",0.332970236607978
"Q13506_IDR_78_251",0.306574959983057
"Q13508_IDR_283_365",1
"Q13515_IDR_1_51",1
"Q13516_IDR_1_134",0.531164803993339
"Q13516_IDR_179_323",0.468835196006661
"Q13519_IDR_71_152",1
"Q13520_IDR_252_282",1
"Q13523_IDR_1_660",1
"Q13530_IDR_354_392",1
"Q13535_IDR_413_452",1
"Q13541_IDR_66_118",1
"Q13542_IDR_1_53",0.51915449292602
"Q13542_IDR_55_120",0.48084550707398
"Q13547_IDR_382_482",1
"Q13554_IDR_317_536",1
"Q13557_IDR_308_358",1
"Q13561_IDR_21_109",0.49769790431969
"Q13601_IDR_1_35",0.512908057280771
"Q13601_IDR_247_381",0.487091942719229
"Q13610_IDR_45_113",1
"Q13613_IDR_1_94",1
"Q13614_IDR_1_73",1
"Q13615_IDR_1064_1101",0.352004964480681
"Q13615_IDR_265_306",0.324000157198731
"Q13615_IDR_581_992",0.323994878320588
"Q13619_IDR_1_40",1
"Q13620_IDR_1_193",1
"Q13769_IDR_302_336",0.518661589561753
"Q13772_IDR_157_203",0.250631165431062
"Q13772_IDR_205_260",0.254318369527121
"Q13772_IDR_262_387",0.242334184927525
"Q13772_IDR_434_486",0.252716280114292
"Q13796_IDR_119_1313",0.656941067964809
"Q13796_IDR_1353_1433",0.343058932035191
"Q13823_IDR_1_33",0.504500237798914
"Q13823_IDR_464_731",0.495499762201086
"Q13825_IDR_1_31",1
"Q14008_IDR_1423_1497",0.135539343414374
"Q14008_IDR_1892_1938",0.148184153426826
"Q14008_IDR_1945_2016",0.143475711683534
"Q14011_IDR_82_172",1
"Q14012_IDR_318_370",1
"Q14028_IDR_1119_1219",0.519006977725144
"Q14028_IDR_1_632",0.480993022274856
"Q14031_IDR_1_1446",1
"Q14050_IDR_1_684",1
"Q14055_IDR_1_689",1
"Q14140_IDR_1_63",0.502994942118366
"Q14140_IDR_78_240",0.497005057881634
"Q14141_IDR_398_434",1
"Q14145_IDR_1_49",1
"Q14147_IDR_698_763",1
"Q14149_IDR_438_827",0.462735520844671
"Q14149_IDR_846_888",0.537264479155329
"Q14151_IDR_1_64",0.365786502978638
"Q14151_IDR_482_948",0.312834100529516
"Q14151_IDR_79_406",0.321379396491846
"Q14152_IDR_784_1382",1
"Q14153_IDR_1_422",1
"Q14154_IDR_146_224",0.49634960983136
"Q14154_IDR_1_66",0.50365039016864
"Q14155_IDR_135_178",0.330790604797597
"Q14155_IDR_578_705",0.342995381474002
"Q14155_IDR_728_774",0.3262140137284
"Q14156_IDR_195_227",0.48296503381729
"Q14156_IDR_686_723",0.51703496618271
"Q14157_IDR_1_69",0.547330524607892
"Q14202_IDR_1_305",0.532802125143282
"Q14202_IDR_754_1060",0.467197874856718
"Q14203_IDR_1025_1089",0.500260519221418
"Q14203_IDR_95_243",0.499739480778582
"Q14207_IDR_72_1411",1
"Q14209_IDR_1_127",0.502096836428023
"Q14209_IDR_308_384",0.497903163571977
"Q14242_IDR_1_364",0.496973646727724
"Q14242_IDR_366_412",0.503026353272276
"Q14244_IDR_1_721",1
"Q14247_IDR_1_38",0.54536413531036
"Q14247_IDR_68_492",0.45463586468964
"Q14249_IDR_1_58",1
"Q14257_IDR_1_37",1
"Q14258_IDR_355_440",1
"Q14289_IDR_1_35",0.395383623738107
"Q14289_IDR_690_877",0.604616376261893
"Q14314_IDR_175_206",0.499169369920987
"Q14314_IDR_94_173",0.500830630079013
"Q14469_IDR_151_271",0.449042351733854
"Q14493_IDR_1_139",0.517174862418038
"Q14493_IDR_202_270",0.482825137581962
"Q14494_IDR_110_612",1
"Q14498_IDR_1_144",1
"Q14500_IDR_1_42",0.504232592115691
"Q14500_IDR_366_433",0.495767407884309
"Q14511_IDR_560_699",0.48742852470051
"Q14511_IDR_66_401",0.51257147529949
"Q14512_IDR_154_205",0.482426720826188
"Q14512_IDR_1_56",0.517573279173812
"Q14515_IDR_1_424",1
"Q14517_IDR_4206_4588",1
"Q14524_IDR_1053_1147",0.177748342917279
"Q14524_IDR_1922_2016",0.207084880742175
"Q14524_IDR_30_62",0.174449393416747
"Q14524_IDR_425_663",0.252557536301405
"Q14524_IDR_992_1041",0.188159846622394
"Q14525_IDR_368_404",1
"Q14526_IDR_152_689",1
"Q14571_IDR_1828_1874",0.328059438037873
"Q14573_IDR_1129_1165",0.255681958514965
"Q14573_IDR_1555_1585",0.251672677047063
"Q14573_IDR_1803_1862",0.243380171961786
"Q14573_IDR_904_959",0.249265192476186
"Q14576_IDR_1_36",1
"Q14582_IDR_1_209",1
"Q14584_IDR_14_185",1
"Q14585_IDR_1_59",1
"Q14587_IDR_1_200",1
"Q14588_IDR_53_147",1
"Q14590_IDR_61_262",1
"Q14592_IDR_56_149",1
"Q14593_IDR_1_33",1
"Q14596_IDR_289_365",0.321674828362836
"Q14596_IDR_482_882",0.338649224468624
"Q14596_IDR_87_147",0.33967594716854
"Q14623_IDR_1_48",1
"Q14671_IDR_781_814",0.202497884171749
"Q14674_IDR_1296_1487",0.514389311884812
"Q14674_IDR_1507_1570",0.485610688115188
"Q14676_IDR_138_1891",1
"Q14677_IDR_147_625",1
"Q14678_IDR_1_48",0.515635261878551
"Q14678_IDR_53_1079",0.484364738121449
"Q14679_IDR_1091_1199",0.25630212755429
"Q14679_IDR_1_117",0.2304810183977
"Q14679_IDR_122_567",0.272825873612708
"Q14679_IDR_947_987",0.240390980435301
"Q14680_IDR_328_560",1
"Q14681_IDR_1_69",1
"Q14684_IDR_230_306",0.336963464036415
"Q14684_IDR_336_683",0.320022732254968
"Q14684_IDR_718_758",0.343013803708618
"Q14686_IDR_1_41",0.538068565603161
"Q14686_IDR_142_2063",0.461931434396839
"Q14687_IDR_1_1120",1
"Q14689_IDR_1_280",1
"Q14789_IDR_2844_2890",0.129300983850726
"Q14789_IDR_2951_3259",0.127928348845469
"Q14790_IDR_182_221",1
"Q147U1_IDR_53_168",1
"Q147X3_IDR_1_209",1
"Q14802_IDR_1_54",1
"Q14807_IDR_1_40",0.501337063762728
"Q14807_IDR_375_581",0.498662936237272
"Q14814_IDR_73_509",1
"Q14831_IDR_1_37",0.483092970528627
"Q14831_IDR_857_915",0.516907029471373
"Q14832_IDR_834_879",1
"Q14833_IDR_1_37",0.479959835325189
"Q14833_IDR_854_912",0.520040164674811
"Q14839_IDR_1_148",0.252450984043841
"Q14839_IDR_1261_1397",0.235757852044344
