"","GO0015291_secondary_active_transmembrane_transporter_activity"
"P56645_IDR_875_1095",0.346161172525428
"P56945_IDR_51_489",0.424412276647607
"P56945_IDR_600_739",0.575587723352393
"P56962_IDR_206_238",0.312800928833175
"P56962_IDR_258_302",0.298939333966591
"P56962_IDR_28_169",0.388259737200235
"P56975_IDR_118_288",0.225590007840953
"P56975_IDR_1_48",0.258285293924197
"P56975_IDR_312_360",0.251277632506698
"P56975_IDR_387_621",0.264847065728152
"P57052_IDR_87_281",1
"P57053_IDR_1_36",1
"P57054_IDR_1_31",1
"P57055_IDR_115_190",0.504031368159163
"P57055_IDR_1_35",0.495968631840837
"P57057_IDR_251_314",1
"P57058_IDR_1_38",0.518966350316718
"P57058_IDR_390_698",0.481033649683282
"P57059_IDR_350_755",1
"P57073_IDR_1_446",1
"P57077_IDR_1_131",1
"P57768_IDR_1_102",0.466283730949182
"P57768_IDR_247_331",0.533716269050818
"P57771_IDR_1_42",1
"P57773_IDR_112_144",0.475926889294479
"P57773_IDR_245_515",0.524073110705521
"P57789_IDR_1_50",0.494726650238614
"P57789_IDR_327_538",0.505273349761386
"P57796_IDR_1_103",1
"P58004_IDR_220_301",1
"P58005_IDR_271_316",1
"P59923_IDR_245_449",0.467885189107248
"P59942_IDR_25_63",1
"P59990_IDR_1_95",1
"P59991_IDR_1_146",1
"P60006_IDR_46_121",1
"P60014_IDR_1_249",1
"P60153_IDR_1_32",1
"P60321_IDR_27_58",1
"P60323_IDR_113_173",0.476732085805627
"P60323_IDR_21_53",0.523267914194373
"P61296_IDR_1_110",0.482394918940497
"P61296_IDR_160_203",0.517605081059503
"P61313_IDR_155_204",1
"P61328_IDR_1_38",0.488170078862653
"P61328_IDR_209_243",0.511829921137346
"P61366_IDR_30_133",1
"P61371_IDR_139_182",0.515107797892322
"P61371_IDR_233_349",0.484892202107678
"P61587_IDR_201_244",1
"P61647_IDR_40_94",1
"P62753_IDR_163_249",1
"P62807_IDR_1_35",1
"P62847_IDR_93_133",1
"P62851_IDR_1_42",1
"P62910_IDR_1_32",1
"P62955_IDR_209_275",1
"P62995_IDR_1_114",0.478219425928038
"P62995_IDR_209_288",0.521780574071962
"P63010_IDR_587_679",1
"P63027_IDR_1_43",1
"P63162_IDR_86_240",1
"P63252_IDR_1_41",0.394656593572499
"P63252_IDR_366_427",0.605343406427501
"P67809_IDR_119_324",0.502288226870452
"P67809_IDR_1_50",0.497711773129548
"P68400_IDR_332_391",1
"P68543_IDR_1_58",1
"P78310_IDR_264_346",1
"P78345_IDR_210_283",0.496241928349338
"P78345_IDR_57_101",0.503758071650662
"P78347_IDR_191_348",0.247198162310661
"P78347_IDR_655_718",0.237618204981175
"P78347_IDR_815_846",0.269667565529145
"P78347_IDR_951_998",0.24551606717902
"P78348_IDR_469_506",1
"P78352_IDR_1_34",0.526748863861564
"P78352_IDR_253_292",0.473251136138436
"P78356_IDR_293_335",1
"P78357_IDR_1230_1284",0.541235407806243
"P78357_IDR_1311_1384",0.458764592193757
"P78358_IDR_1_84",1
"P78362_IDR_1_59",0.474019906395672
"P78362_IDR_248_510",0.525980093604328
"P78363_IDR_1165_1200",0.499549033938347
"P78363_IDR_1279_1340",0.500450966061653
"P78364_IDR_1_934",1
"P78367_IDR_1_212",1
"P78368_IDR_1_38",0.480282730347158
"P78426_IDR_287_367",0.540212519634025
"P78504_IDR_1094_1218",1
"P78508_IDR_344_379",1
"P78524_IDR_1_683",1
"P78527_IDR_2030_2079",0.529678613207402
"P78527_IDR_2662_2733",0.470321386792598
"P78536_IDR_189_220",0.494597002671834
"P78536_IDR_696_794",0.505402997328166
"P78537_IDR_1_34",1
"P78545_IDR_144_270",1
"P78549_IDR_1_85",1
"P78552_IDR_1_31",1
"P78559_IDR_296_2686",1
"P78562_IDR_1_48",1
"P78563_IDR_155_224",0.536793112760644
"P78563_IDR_1_77",0.463206887239356
"P79522_IDR_1_156",1
"P80162_IDR_1_43",1
"P80192_IDR_1_51",0.516627557924157
"P82094_IDR_834_996",0.487368019133678
"P82673_IDR_1_63",1
"P82675_IDR_179_210",1
"P82909_IDR_1_72",1
"P82912_IDR_37_70",1
"P82970_IDR_1_282",1
"P82979_IDR_1_210",1
"P82987_IDR_1137_1169",1
"P83105_IDR_1_35",1
"P83111_IDR_1_98",0.483514902826504
"P83111_IDR_251_286",0.516485097173496
"P83369_IDR_228_334",0.50448493239502
"P83369_IDR_66_147",0.49551506760498
"P83731_IDR_60_157",1
"P83859_IDR_78_128",1
"P83916_IDR_73_114",1
"P84098_IDR_55_95",1
"P84101_IDR_1_59",1
"P84103_IDR_83_164",1
"P98082_IDR_1_34",0.485849321323378
"P98082_IDR_175_770",0.514150678676622
"P98088_IDR_1338_1371",0.125510601520937
"P98088_IDR_1481_1576",0.121453794156378
"P98088_IDR_1680_1737",0.12269874696377
"P98088_IDR_1849_1948",0.122975158365914
"P98179_IDR_82_157",1
"P98182_IDR_57_226",1
"Q00013_IDR_33_63",1
"Q00056_IDR_26_190",0.481480789133199
"Q00056_IDR_271_320",0.518519210866801
"Q00325_IDR_1_54",1
"Q00444_IDR_8_143",1
"Q00536_IDR_1_114",1
"Q00537_IDR_1_183",1
"Q00577_IDR_1_60",0.496178304032756
"Q00LT1_IDR_20_54",1
"Q01064_IDR_445_477",0.49817672151846
"Q01064_IDR_499_536",0.50182327848154
"Q01081_IDR_188_240",1
"Q01082_IDR_2088_2215",0.516191400342851
"Q01082_IDR_2308_2364",0.483808599657149
"Q01094_IDR_1_33",0.337783204857862
"Q01094_IDR_303_383",0.348668001224429
"Q01094_IDR_38_125",0.313548793917709
"Q01101_IDR_1_266",0.310215543943017
"Q01484_IDR_1567_3957",0.459905773451889
"Q01518_IDR_215_255",0.503599827341608
"Q01518_IDR_277_317",0.496400172658392
"Q01534_IDR_1_106",1
"Q01538_IDR_1_1011",1
"Q01543_IDR_1_119",0.54413909359134
"Q01543_IDR_200_262",0.45586090640866
"Q01546_IDR_1_59",0.513370447863476
"Q01546_IDR_512_638",0.486629552136525
"Q01628_IDR_1_40",1
"Q01629_IDR_1_39",1
"Q01650_IDR_1_41",1
"Q01664_IDR_103_338",0.495350655149511
"Q01664_IDR_1_71",0.504649344850489
"Q01668_IDR_1_100",0.162310975455584
"Q01668_IDR_1621_2062",0.2436509433818
"Q01668_IDR_2109_2157",0.225101826445875
"Q01668_IDR_449_493",0.200193273342203
"Q01668_IDR_760_847",0.168742981374539
"Q01726_IDR_1_34",1
"Q01851_IDR_1_263",1
"Q01860_IDR_1_137",1
"Q01892_IDR_1_166",1
"Q01954_IDR_187_374",0.5022061537092
"Q01954_IDR_377_925",0.4977938462908
"Q01955_IDR_1_1423",1
"Q01959_IDR_1_59",1
"Q01968_IDR_136_209",1
"Q01970_IDR_1194_1234",0.392782581824991
"Q01970_IDR_468_582",0.322624435142369
"Q01970_IDR_866_1111",0.28459298303264
"Q01973_IDR_1_44",0.336726202661484
"Q01973_IDR_428_464",0.342446135435824
"Q01973_IDR_751_937",0.320827661902692
"Q01974_IDR_429_462",0.424367424825777
"Q01974_IDR_752_943",0.575632575174223
"Q02040_IDR_270_378",0.501480798796668
"Q02040_IDR_381_695",0.498519201203332
"Q02078_IDR_72_507",1
"Q02080_IDR_89_365",1
"Q02297_IDR_269_640",0.324362199611036
"Q02318_IDR_1_53",1
"Q02363_IDR_1_32",0.524178672826529
"Q02363_IDR_84_134",0.475821327173471
"Q02383_IDR_1_582",1
"Q02386_IDR_52_163",1
"Q02388_IDR_1168_2789",1
"Q02410_IDR_1_439",0.507996888296009
"Q02410_IDR_481_511",0.492003111703991
"Q02413_IDR_772_805",0.541127826018035
"Q02413_IDR_959_1049",0.458872173981965
"Q02446_IDR_1_55",0.138686904473473
"Q02446_IDR_211_253",0.140635764866916
"Q02446_IDR_275_456",0.132187606891218
"Q02446_IDR_476_515",0.146101212014786
"Q02446_IDR_57_151",0.139143801450734
"Q02446_IDR_587_618",0.149547652758982
"Q02446_IDR_729_759",0.153697057543889
"Q02447_IDR_1_108",0.488188618621913
"Q02447_IDR_274_443",0.511811381378087
"Q02818_IDR_356_461",0.483216718615549
"Q02833_IDR_209_373",0.505468230271769
"Q02833_IDR_90_200",0.494531769728231
"Q02878_IDR_1_139",1
"Q02880_IDR_1206_1626",0.470043594613967
"Q02880_IDR_1_52",0.529956405386033
"Q02930_IDR_1_382",0.444991115037815
"Q02930_IDR_440_508",0.555008884962185
"Q02952_IDR_1_1782",1
"Q02962_IDR_128_264",1
"Q03014_IDR_1_270",1
"Q03052_IDR_1_251",0.477563109691785
"Q03052_IDR_393_451",0.522436890308215
"Q03060_IDR_1_54",0.531826890388396
"Q03060_IDR_75_166",0.468173109611604
"Q03111_IDR_146_489",1
"Q03112_IDR_1_49",0.310240338434226
"Q03112_IDR_190_377",0.305583843946014
"Q03112_IDR_386_1230",0.38417581761976
"Q03135_IDR_1_54",1
"Q03468_IDR_1010_1249",0.19713704811839
"Q03468_IDR_1318_1423",0.186168546201872
"Q03468_IDR_156_456",0.178965706204003
"Q03692_IDR_17_542",1
"Q03701_IDR_1018_1054",0.18551406176975
"Q03701_IDR_1_38",0.21190809147138
"Q03701_IDR_625_691",0.215473823749944
"Q03701_IDR_824_973",0.197858904337972
"Q03701_IDR_90_166",0.189245118670955
"Q03721_IDR_164_201",0.494346006778515
"Q03721_IDR_486_586",0.505653993221484
"Q03828_IDR_1_191",0.553286784518288
"Q03828_IDR_292_476",0.446713215481712
"Q03923_IDR_58_145",1
"Q03933_IDR_189_248",0.223394769816707
"Q03933_IDR_251_365",0.299696633794644
"Q03933_IDR_383_438",0.233948008922644
"Q03933_IDR_459_499",0.242960587466005
"Q05519_IDR_118_186",0.579304133115137
"Q05519_IDR_194_484",0.420695866884863
"Q05586_IDR_863_938",1
"Q05655_IDR_293_336",1
"Q05682_IDR_1_793",1
"Q05707_IDR_1378_1421",0.54936853446385
"Q05707_IDR_1425_1796",0.45063146553615
"Q05901_IDR_353_384",1
"Q05925_IDR_1_304",1
"Q05932_IDR_1_41",1
"Q06481_IDR_1_41",0.328768049109878
"Q06481_IDR_206_318",0.325413191142315
"Q06481_IDR_568_710",0.345818759747807
"Q06495_IDR_604_639",1
"Q06546_IDR_126_158",0.520067669957585
"Q06546_IDR_275_315",0.479932330042415
"Q06587_IDR_124_260",0.495386721020204
"Q06587_IDR_286_352",0.504613278979796
"Q06643_IDR_1_85",1
"Q07325_IDR_94_125",1
"Q07326_IDR_29_77",1
"Q07343_IDR_1_311",0.536786564910491
"Q07343_IDR_685_736",0.463213435089509
"Q07352_IDR_180_324",0.476566805796874
"Q07352_IDR_19_114",0.523433194203126
"Q07444_IDR_1_110",1
"Q07617_IDR_112_158",0.179905917093048
"Q07617_IDR_166_198",0.231245984995932
"Q07617_IDR_325_445",0.168608973857373
"Q07617_IDR_574_619",0.189999894419379
"Q07617_IDR_741_799",0.230239229634268
"Q07627_IDR_1_169",1
"Q07666_IDR_1_99",0.504210913506128
"Q07666_IDR_274_443",0.495789086493872
"Q07687_IDR_1_328",1
"Q07699_IDR_178_218",1
"Q08174_IDR_880_934",0.513800406292657
"Q08209_IDR_483_521",1
"Q08211_IDR_1152_1217",0.284954048140975
"Q08211_IDR_297_350",0.370795323964964
"Q08211_IDR_86_134",0.34425062789406
"Q08289_IDR_187_280",0.334818915550234
"Q08289_IDR_1_91",0.326338493430525
"Q08289_IDR_468_651",0.338842591019241
"Q08345_IDR_377_454",0.447086972309441
"Q08345_IDR_465_599",0.552913027690559
"Q08357_IDR_219_480",1
"Q08378_IDR_1352_1498",0.526563984041364
"Q08378_IDR_1_432",0.473436015958636
"Q08379_IDR_1_206",0.343121476111598
"Q08379_IDR_431_605",0.354114585898183
"Q08379_IDR_611_957",0.302763937990219
"Q08AG5_IDR_341_449",0.478695233249612
"Q08AM6_IDR_335_392",0.518205946396159
"Q08AM6_IDR_474_521",0.481794053603841
"Q08AN1_IDR_51_183",1
"Q08ER8_IDR_63_198",1
"Q08J23_IDR_1_35",0.30383532986729
"Q08J23_IDR_434_511",0.35046101220473
"Q08J23_IDR_708_767",0.345703657927981
"Q09013_IDR_360_395",0.538148362571723
"Q09013_IDR_411_629",0.461851637428277
"Q09019_IDR_386_423",0.262655789322259
"Q09019_IDR_38_94",0.235917571748567
"Q09019_IDR_452_575",0.25865044450454
"Q09019_IDR_634_674",0.242776194424634
"Q0D2I5_IDR_522_559",0.319686933113985
"Q0D2J5_IDR_48_142",1
"Q0D2K3_IDR_1_53",1
"Q0IIM8_IDR_1030_1071",0.316988996556921
"Q0IIM8_IDR_394_429",0.363263916740702
"Q0IIM8_IDR_913_960",0.319747086702377
"Q0JRZ9_IDR_256_540",1
"Q0P641_IDR_141_193",1
"Q0P651_IDR_268_336",1
"Q0P670_IDR_90_501",1
"Q0P6D2_IDR_1_44",1
"Q0P6D6_IDR_1_42",0.518700116406115
"Q0P6D6_IDR_51_864",0.481299883593885
"Q0P6H9_IDR_1_51",1
"Q0VAA2_IDR_1_77",1
"Q0VAQ4_IDR_1_97",1
"Q0VD83_IDR_32_1078",1
"Q0VD86_IDR_128_172",0.517938279659446
"Q0VD86_IDR_1_40",0.482061720340553
"Q0VDD7_IDR_1_668",1
"Q10570_IDR_895_925",0.29342041858324
"Q10571_IDR_1_1200",1
"Q10586_IDR_1_275",1
"Q10587_IDR_109_253",0.517184357616081
"Q10587_IDR_1_82",0.482815642383919
"Q10588_IDR_1_31",1
"Q10589_IDR_131_180",1
"Q11130_IDR_1_43",1
"Q11201_IDR_1_34",1
"Q12756_IDR_1091_1124",0.178594515747997
"Q12756_IDR_1402_1443",0.196619966206997
"Q12756_IDR_1467_1558",0.189162215960015
"Q12756_IDR_659_695",0.179711036862823
"Q12756_IDR_948_987",0.255912265222167
"Q12767_IDR_440_545",0.530712519481606
"Q12767_IDR_886_930",0.469287480518394
"Q12769_IDR_1_34",1
"Q12770_IDR_454_496",0.30881965550662
"Q12770_IDR_818_855",0.361955578450517
"Q12770_IDR_924_957",0.329224766042863
"Q12802_IDR_2440_2526",0.272884448382528
"Q12802_IDR_2542_2572",0.256644588740081
"Q12802_IDR_2667_2803",0.232784491223937
"Q12802_IDR_288_1952",0.237686471653454
"Q12809_IDR_135_369",0.49964230706096
"Q12809_IDR_866_1159",0.50035769293904
"Q12815_IDR_1_703",1
"Q12816_IDR_1_439",0.498646528157231
"Q12816_IDR_648_1431",0.501353471842769
"Q12824_IDR_66_163",1
"Q12829_IDR_238_278",1
"Q12830_IDR_1050_1794",0.206268522739069
"Q12830_IDR_1_222",0.12545820863329
"Q12830_IDR_1972_2010",0.140815121175926
"Q12830_IDR_2014_2113",0.131632548424865
"Q12830_IDR_2120_2294",0.123026922527726
"Q12830_IDR_2328_2863",0.122465156741873
"Q12830_IDR_562_776",0.15033351975725
"Q12834_IDR_1_107",1
"Q12837_IDR_1_253",1
"Q12887_IDR_1_49",0.483660859519611
"Q12887_IDR_63_138",0.516339140480389
"Q12888_IDR_1604_1714",0.503402433591281
"Q12888_IDR_26_1485",0.496597566408719
"Q12889_IDR_386_441",0.527869180666531
"Q12889_IDR_469_590",0.472130819333469
"Q12893_IDR_296_351",1
"Q12901_IDR_60_156",1
"Q12904_IDR_83_147",1
"Q12905_IDR_356_390",1
"Q12906_IDR_340_407",0.242198851961348
"Q12906_IDR_470_517",0.270324451628115
"Q12906_IDR_54_84",0.268067276023078
"Q12906_IDR_591_894",0.219409420387459
"Q12907_IDR_281_356",1
"Q12908_IDR_316_348",1
"Q12918_IDR_16_88",1
"Q12923_IDR_182_305",0.1304998208182
"Q12923_IDR_414_508",0.13088322637737
"Q12926_IDR_1_36",1
"Q12950_IDR_190_439",0.469787634105884
"Q12951_IDR_210_336",1
"Q12952_IDR_135_304",1
"Q12955_IDR_1_41",0.512080132666544
"Q12955_IDR_1439_4377",0.487919867333456
"Q12959_IDR_141_190",0.313967370870315
"Q12959_IDR_65_139",0.346248044564128
"Q12959_IDR_661_695",0.339784584565558
"Q12965_IDR_927_1050",1
"Q12967_IDR_252_364",0.502421758558316
"Q12967_IDR_648_788",0.497578241441684
"Q12968_IDR_1045_1075",0.347899687740787
"Q12968_IDR_56_383",0.336527888808791
"Q12968_IDR_702_1011",0.315572423450422
"Q12972_IDR_130_351",1
"Q12979_IDR_27_86",1
"Q12980_IDR_32_63",0.526276955269021
"Q12980_IDR_417_483",0.473723044730978
"Q12981_IDR_114_145",1
"Q12982_IDR_1_125",1
"Q13023_IDR_2116_2319",0.167015256732858
"Q13029_IDR_1194_1691",0.506048341289081
"Q13029_IDR_154_1192",0.493951658710919
"Q13033_IDR_1_69",0.478026369956199
"Q13033_IDR_81_420",0.521973630043801
"Q13042_IDR_540_620",1
"Q13043_IDR_303_435",1
"Q13045_IDR_405_442",0.507534205458203
"Q13045_IDR_947_977",0.492465794541797
"Q13061_IDR_77_683",1
"Q13064_IDR_1_240",1
"Q13065_IDR_1_117",1
"Q13127_IDR_20_155",0.586222716194997
"Q13127_IDR_411_1054",0.413777283805003
"Q13129_IDR_1_45",0.128271486843518
"Q13129_IDR_1554_1589",0.136754332417476
"Q13129_IDR_1593_1777",0.162232720823172
"Q13129_IDR_1779_1839",0.14185848555244
"Q13129_IDR_483_581",0.159264844428925
"Q13129_IDR_593_672",0.135305703714486
"Q13129_IDR_804_1552",0.136312426219983
"Q13131_IDR_350_404",0.479011755220701
"Q13131_IDR_479_540",0.520988244779299
"Q13201_IDR_978_1061",0.33037224176885
"Q13202_IDR_304_525",0.479977365344377
"Q13202_IDR_528_614",0.520022634655623
"Q13203_IDR_1_68",1
"Q13206_IDR_1_43",0.320407801476472
"Q13206_IDR_507_689",0.342613071791951
"Q13206_IDR_691_857",0.336979126731577
"Q13207_IDR_1_102",0.505980494616471
"Q13207_IDR_270_712",0.494019505383529
"Q13214_IDR_668_749",1
"Q13283_IDR_140_335",0.497437008990123
"Q13283_IDR_416_466",0.502562991009877
"Q13285_IDR_79_174",1
"Q13286_IDR_1_31",0.479217512670045
"Q13286_IDR_234_268",0.520782487329955
"Q13291_IDR_262_301",1
"Q13304_IDR_1_54",1
"Q13308_IDR_725_780",1
"Q13309_IDR_1_75",1
"Q13310_IDR_439_551",1
"Q13315_IDR_831_884",1
"Q13316_IDR_1_513",1
"Q13319_IDR_10_174",0.487564668655848
"Q13319_IDR_330_360",0.512435331344152
"Q13322_IDR_1_165",0.499113972001225
"Q13322_IDR_413_485",0.500886027998775
"Q13323_IDR_20_61",1
"Q13324_IDR_1_33",1
"Q13330_IDR_342_389",0.335007645722732
"Q13330_IDR_429_649",0.337893844116167
"Q13370_IDR_1074_1112",0.339939813200756
"Q13371_IDR_1_52",1
"Q13387_IDR_1_607",1
"Q13393_IDR_140_170",0.315360821053542
"Q13393_IDR_1_50",0.384856180897691
"Q13393_IDR_500_637",0.299782998048767
"Q13398_IDR_1_112",1
"Q13402_IDR_1059_1127",0.483144741861138
"Q13402_IDR_868_998",0.516855258138862
"Q13405_IDR_1_77",1
"Q13409_IDR_1_205",1
"Q13410_IDR_487_526",1
"Q13415_IDR_177_488",1
"Q13416_IDR_30_237",1
"Q13422_IDR_1_222",0.436757914056367
"Q13422_IDR_230_446",0.563242085943633
"Q13425_IDR_59_110",1
"Q13426_IDR_200_336",1
"Q13427_IDR_179_754",1
"Q13428_IDR_21_1488",1
"Q13444_IDR_686_863",1
"Q13451_IDR_421_457",1
"Q13454_IDR_1_46",1
"Q13459_IDR_1040_1492",0.325705861632212
"Q13459_IDR_1915_2157",0.349808369515015
"Q13459_IDR_708_824",0.324485768852773
"Q13461_IDR_157_319",0.476181921054072
"Q13461_IDR_1_70",0.523818078945928
"Q13464_IDR_1318_1354",0.464704728722754
"Q13464_IDR_968_1115",0.535295271277246
"Q13467_IDR_151_186",0.498374891049333
"Q13467_IDR_541_585",0.501625108950667
"Q13469_IDR_119_160",0.258438869125723
"Q13469_IDR_165_360",0.237841825143097
"Q13469_IDR_37_113",0.276223483354557
"Q13469_IDR_680_891",0.227495822376624
"Q13470_IDR_445_585",1
"Q13472_IDR_757_810",0.336532084515958
"Q13472_IDR_853_894",0.323904841599237
"Q13472_IDR_941_1001",0.339563073884805
"Q13505_IDR_1_149",1
"Q13506_IDR_259_289",0.329497179247474
"Q13506_IDR_311_487",0.324630501639636
"Q13506_IDR_78_251",0.34587231911289
"Q13508_IDR_283_365",1
"Q13515_IDR_1_51",1
"Q13516_IDR_1_134",0.518064825117465
"Q13516_IDR_179_323",0.481935174882535
"Q13519_IDR_71_152",1
"Q13520_IDR_252_282",1
"Q13523_IDR_1_660",1
"Q13530_IDR_354_392",1
"Q13535_IDR_413_452",1
"Q13541_IDR_66_118",1
"Q13542_IDR_1_53",0.467677690722955
"Q13542_IDR_55_120",0.532322309277045
"Q13547_IDR_382_482",1
"Q13554_IDR_317_536",1
"Q13557_IDR_308_358",1
"Q13561_IDR_21_109",0.489785214721085
"Q13601_IDR_1_35",0.530521632280005
"Q13601_IDR_247_381",0.469478367719995
"Q13610_IDR_45_113",1
"Q13613_IDR_1_94",1
"Q13614_IDR_1_73",1
"Q13615_IDR_1064_1101",0.286636396745496
"Q13615_IDR_265_306",0.367251495847531
"Q13615_IDR_581_992",0.346112107406973
"Q13619_IDR_1_40",1
"Q13620_IDR_1_193",1
"Q13769_IDR_302_336",0.497889712157694
"Q13772_IDR_157_203",0.229329885710324
"Q13772_IDR_205_260",0.243542651669402
"Q13772_IDR_262_387",0.285460428661563
"Q13772_IDR_434_486",0.241667033958711
"Q13796_IDR_119_1313",0.452003239994254
"Q13796_IDR_1353_1433",0.547996760005746
"Q13823_IDR_1_33",0.501455900263382
"Q13823_IDR_464_731",0.498544099736618
"Q13825_IDR_1_31",1
"Q14008_IDR_1423_1497",0.153872736288203
"Q14008_IDR_1892_1938",0.15363767319362
"Q14008_IDR_1945_2016",0.138004966224691
"Q14011_IDR_82_172",1
"Q14012_IDR_318_370",1
"Q14028_IDR_1119_1219",0.507629181810044
"Q14028_IDR_1_632",0.492370818189956
"Q14031_IDR_1_1446",1
"Q14050_IDR_1_684",1
"Q14055_IDR_1_689",1
"Q14140_IDR_1_63",0.506452224386526
"Q14140_IDR_78_240",0.493547775613474
"Q14141_IDR_398_434",1
"Q14145_IDR_1_49",1
"Q14147_IDR_698_763",1
"Q14149_IDR_438_827",0.538559409141209
"Q14149_IDR_846_888",0.461440590858791
"Q14151_IDR_1_64",0.338197855014261
"Q14151_IDR_482_948",0.31318917734089
"Q14151_IDR_79_406",0.348612967644849
"Q14152_IDR_784_1382",1
"Q14153_IDR_1_422",1
"Q14154_IDR_146_224",0.529806701132159
"Q14154_IDR_1_66",0.470193298867841
"Q14155_IDR_135_178",0.318490997926548
"Q14155_IDR_578_705",0.313692235197928
"Q14155_IDR_728_774",0.367816766875525
"Q14156_IDR_195_227",0.52919199760266
"Q14156_IDR_686_723",0.47080800239734
"Q14157_IDR_1_69",0.540269195035869
"Q14202_IDR_1_305",0.490296578950514
"Q14202_IDR_754_1060",0.509703421049486
"Q14203_IDR_1025_1089",0.524390961773396
"Q14203_IDR_95_243",0.475609038226604
"Q14207_IDR_72_1411",1
"Q14209_IDR_1_127",0.482548433231575
"Q14209_IDR_308_384",0.517451566768425
"Q14242_IDR_1_364",0.467043317833927
"Q14242_IDR_366_412",0.532956682166073
"Q14244_IDR_1_721",1
"Q14247_IDR_1_38",0.54352844501824
"Q14247_IDR_68_492",0.456471554981759
"Q14249_IDR_1_58",1
"Q14257_IDR_1_37",1
"Q14258_IDR_355_440",1
"Q14289_IDR_1_35",0.509612220988681
"Q14289_IDR_690_877",0.490387779011319
"Q14314_IDR_175_206",0.448391733025076
"Q14314_IDR_94_173",0.551608266974924
"Q14469_IDR_151_271",0.505152675082045
"Q14493_IDR_1_139",0.438723415614785
"Q14493_IDR_202_270",0.561276584385215
"Q14494_IDR_110_612",1
"Q14498_IDR_1_144",1
"Q14500_IDR_1_42",0.425886309545481
"Q14500_IDR_366_433",0.574113690454519
"Q14511_IDR_560_699",0.56995330822453
"Q14511_IDR_66_401",0.43004669177547
"Q14512_IDR_154_205",0.552785471636501
"Q14512_IDR_1_56",0.447214528363499
"Q14515_IDR_1_424",1
"Q14517_IDR_4206_4588",1
"Q14524_IDR_1053_1147",0.189312731655809
"Q14524_IDR_1922_2016",0.222202182563644
"Q14524_IDR_30_62",0.197722131808671
"Q14524_IDR_425_663",0.193749366573931
"Q14524_IDR_992_1041",0.197013587397946
"Q14525_IDR_368_404",1
"Q14526_IDR_152_689",1
"Q14571_IDR_1828_1874",0.29810023732561
"Q14573_IDR_1129_1165",0.230804246583803
"Q14573_IDR_1555_1585",0.229030096627698
"Q14573_IDR_1803_1862",0.291111568191208
"Q14573_IDR_904_959",0.249054088597292
"Q14576_IDR_1_36",1
"Q14582_IDR_1_209",1
"Q14584_IDR_14_185",1
"Q14585_IDR_1_59",1
"Q14587_IDR_1_200",1
"Q14588_IDR_53_147",1
"Q14590_IDR_61_262",1
"Q14592_IDR_56_149",1
"Q14593_IDR_1_33",1
"Q14596_IDR_289_365",0.28568827183815
"Q14596_IDR_482_882",0.41164713183813
"Q14596_IDR_87_147",0.302664596323721
"Q14623_IDR_1_48",1
"Q14671_IDR_781_814",0.208831795672163
"Q14674_IDR_1296_1487",0.446420978715927
"Q14674_IDR_1507_1570",0.553579021284073
"Q14676_IDR_138_1891",1
"Q14677_IDR_147_625",1
"Q14678_IDR_1_48",0.489175973245085
"Q14678_IDR_53_1079",0.510824026754915
"Q14679_IDR_1091_1199",0.234371992292924
"Q14679_IDR_1_117",0.253252652038954
"Q14679_IDR_122_567",0.277751200884317
"Q14679_IDR_947_987",0.234624154783805
"Q14680_IDR_328_560",1
"Q14681_IDR_1_69",1
"Q14684_IDR_230_306",0.375484317113703
"Q14684_IDR_336_683",0.307741034416324
"Q14684_IDR_718_758",0.316774648469972
"Q14686_IDR_1_41",0.586277135536206
"Q14686_IDR_142_2063",0.413722864463794
"Q14687_IDR_1_1120",1
"Q14689_IDR_1_280",1
"Q14789_IDR_2844_2890",0.126238461136139
"Q14789_IDR_2951_3259",0.116436797959456
"Q14790_IDR_182_221",1
"Q147U1_IDR_53_168",1
"Q147X3_IDR_1_209",1
"Q14802_IDR_1_54",1
"Q14807_IDR_1_40",0.495714022641667
"Q14807_IDR_375_581",0.504285977358332
"Q14814_IDR_73_509",1
"Q14831_IDR_1_37",0.49521041996322
"Q14831_IDR_857_915",0.50478958003678
"Q14832_IDR_834_879",1
"Q14833_IDR_1_37",0.501841450598804
"Q14833_IDR_854_912",0.498158549401196
"Q14839_IDR_1_148",0.235261502615158
"Q14839_IDR_1261_1397",0.271409747913915
"Q14839_IDR_1521_1691",0.255551795766542
"Q14839_IDR_217_368",0.237776953704384
"Q14847_IDR_113_204",1
"Q14978_IDR_61_624",1
"Q14980_IDR_1350_1463",0.138395035545944
"Q14980_IDR_1473_2115",0.132115650105799
"Q14980_IDR_153_284",0.146271000509868
"Q14980_IDR_357_412",0.15501081962044
"Q14980_IDR_513_552",0.146561691581312
"Q14980_IDR_705_770",0.150266475240678
"Q14980_IDR_815_1324",0.131379327395959
"Q14990_IDR_1_47",0.340621185568447
"Q14990_IDR_203_250",0.331802933375217
"Q14990_IDR_80_121",0.327575881056337
"Q14993_IDR_244_1142",1
"Q14999_IDR_1331_1384",0.338728274759237
"Q14999_IDR_316_356",0.323740280323148
"Q14999_IDR_574_624",0.337531444917615
"Q149M9_IDR_1529_1564",1
"Q149N8_IDR_1_87",0.507448439838132
"Q14D33_IDR_158_246",0.199177946260944
"Q14D33_IDR_250_289",0.198577398266639
"Q14D33_IDR_291_326",0.19696373500384
"Q14D33_IDR_332_371",0.218031272283482
"Q14D33_IDR_376_536",0.187249648185095
