"","GO0042073_intraciliary_transport"
"Q01546_IDR_1_59",0.502676122274742
"Q01546_IDR_512_638",0.497323877725258
"Q01628_IDR_1_40",1
"Q01629_IDR_1_39",1
"Q01650_IDR_1_41",1
"Q01664_IDR_103_338",0.512885433390606
"Q01664_IDR_1_71",0.487114566609394
"Q01668_IDR_1_100",0.186047344760895
"Q01668_IDR_1621_2062",0.196320571296676
"Q01668_IDR_2109_2157",0.194998722882886
"Q01668_IDR_449_493",0.196858353484519
"Q01668_IDR_760_847",0.225775007575025
"Q01726_IDR_1_34",1
"Q01851_IDR_1_263",1
"Q01860_IDR_1_137",1
"Q01892_IDR_1_166",1
"Q01954_IDR_187_374",0.498112275263422
"Q01954_IDR_377_925",0.501887724736578
"Q01955_IDR_1_1423",1
"Q01959_IDR_1_59",1
"Q01968_IDR_136_209",1
"Q01970_IDR_1194_1234",0.282874676618453
"Q01970_IDR_468_582",0.356882699555599
"Q01970_IDR_866_1111",0.360242623825948
"Q01973_IDR_1_44",0.335644528076975
"Q01973_IDR_428_464",0.343037413448787
"Q01973_IDR_751_937",0.321318058474238
"Q01974_IDR_429_462",0.496121116885582
"Q01974_IDR_752_943",0.503878883114418
"Q02040_IDR_270_378",0.492915887384296
"Q02040_IDR_381_695",0.507084112615704
"Q02078_IDR_72_507",1
"Q02080_IDR_89_365",1
"Q02297_IDR_269_640",0.338838874656559
"Q02318_IDR_1_53",1
"Q02363_IDR_1_32",0.498749162187533
"Q02363_IDR_84_134",0.501250837812467
"Q02383_IDR_1_582",1
"Q02386_IDR_52_163",1
"Q02388_IDR_1168_2789",1
"Q02410_IDR_1_439",0.555879595941181
"Q02410_IDR_481_511",0.444120404058819
"Q02413_IDR_772_805",0.511744616423231
"Q02413_IDR_959_1049",0.488255383576769
"Q02446_IDR_1_55",0.140475437195444
"Q02446_IDR_211_253",0.146275600785029
"Q02446_IDR_275_456",0.140149083073224
"Q02446_IDR_476_515",0.140649207039673
"Q02446_IDR_57_151",0.139216939769767
"Q02446_IDR_587_618",0.148045489911941
"Q02446_IDR_729_759",0.145188242224922
"Q02447_IDR_1_108",0.509356762195312
"Q02447_IDR_274_443",0.490643237804688
"Q02818_IDR_356_461",0.527066410695966
"Q02833_IDR_209_373",0.471167780705677
"Q02833_IDR_90_200",0.528832219294323
"Q02878_IDR_1_139",1
"Q02880_IDR_1206_1626",0.531678645515319
"Q02880_IDR_1_52",0.468321354484681
"Q02930_IDR_1_382",0.496428255901043
"Q02930_IDR_440_508",0.503571744098957
"Q02952_IDR_1_1782",1
"Q02962_IDR_128_264",1
"Q03014_IDR_1_270",1
"Q03052_IDR_1_251",0.494735897257756
"Q03052_IDR_393_451",0.505264102742245
"Q03060_IDR_1_54",0.488792165600684
"Q03060_IDR_75_166",0.511207834399316
"Q03111_IDR_146_489",1
"Q03112_IDR_1_49",0.341771406012961
"Q03112_IDR_190_377",0.322336455190231
"Q03112_IDR_386_1230",0.335892138796808
"Q03135_IDR_1_54",1
"Q03468_IDR_1010_1249",0.198856928150336
"Q03468_IDR_1318_1423",0.197781957945894
"Q03468_IDR_156_456",0.222991279874524
"Q03692_IDR_17_542",1
"Q03701_IDR_1018_1054",0.185579991037071
"Q03701_IDR_1_38",0.200030640852407
"Q03701_IDR_625_691",0.205058996547964
"Q03701_IDR_824_973",0.210016104841848
"Q03701_IDR_90_166",0.199314266720709
"Q03721_IDR_164_201",0.502002234880679
"Q03721_IDR_486_586",0.497997765119321
"Q03828_IDR_1_191",0.484334686807431
"Q03828_IDR_292_476",0.515665313192569
"Q03923_IDR_58_145",1
"Q03933_IDR_189_248",0.244109273457193
"Q03933_IDR_251_365",0.262545534660739
"Q03933_IDR_383_438",0.245041303993846
"Q03933_IDR_459_499",0.248303887888222
"Q05519_IDR_118_186",0.440406563734392
"Q05519_IDR_194_484",0.559593436265608
"Q05586_IDR_863_938",1
"Q05655_IDR_293_336",1
"Q05682_IDR_1_793",1
"Q05707_IDR_1378_1421",0.529380163565791
"Q05707_IDR_1425_1796",0.470619836434209
"Q05901_IDR_353_384",1
"Q05925_IDR_1_304",1
"Q05932_IDR_1_41",1
"Q06481_IDR_1_41",0.291691703708297
"Q06481_IDR_206_318",0.377730170415956
"Q06481_IDR_568_710",0.330578125875747
"Q06495_IDR_604_639",1
"Q06546_IDR_126_158",0.505709914543997
"Q06546_IDR_275_315",0.494290085456002
"Q06587_IDR_124_260",0.483392829912989
"Q06587_IDR_286_352",0.516607170087011
"Q06643_IDR_1_85",1
"Q07325_IDR_94_125",1
"Q07326_IDR_29_77",1
"Q07343_IDR_1_311",0.459659309400533
"Q07343_IDR_685_736",0.540340690599467
"Q07352_IDR_180_324",0.507825080723648
"Q07352_IDR_19_114",0.492174919276352
"Q07444_IDR_1_110",1
"Q07617_IDR_112_158",0.19370867686359
"Q07617_IDR_166_198",0.186957424044508
"Q07617_IDR_325_445",0.223679668914639
"Q07617_IDR_574_619",0.185140924459029
"Q07617_IDR_741_799",0.210513305718234
"Q07627_IDR_1_169",1
"Q07666_IDR_1_99",0.509497290334067
"Q07666_IDR_274_443",0.490502709665933
"Q07687_IDR_1_328",1
"Q07699_IDR_178_218",1
"Q08174_IDR_880_934",0.517938757544114
"Q08209_IDR_483_521",1
"Q08211_IDR_1152_1217",0.328558493507103
"Q08211_IDR_297_350",0.342312844256105
"Q08211_IDR_86_134",0.329128662236791
"Q08289_IDR_187_280",0.32500121118318
"Q08289_IDR_1_91",0.32819503696306
"Q08289_IDR_468_651",0.34680375185376
"Q08345_IDR_377_454",0.50126660659858
"Q08345_IDR_465_599",0.49873339340142
"Q08357_IDR_219_480",1
"Q08378_IDR_1352_1498",0.410069746901481
"Q08378_IDR_1_432",0.589930253098519
"Q08379_IDR_1_206",0.290875034876181
"Q08379_IDR_431_605",0.34903611439771
"Q08379_IDR_611_957",0.360088850726109
"Q08AG5_IDR_341_449",0.500663617851364
"Q08AM6_IDR_335_392",0.503530273604257
"Q08AM6_IDR_474_521",0.496469726395743
"Q08AN1_IDR_51_183",1
"Q08ER8_IDR_63_198",1
"Q08J23_IDR_1_35",0.326056333103608
"Q08J23_IDR_434_511",0.330085296719563
"Q08J23_IDR_708_767",0.343858370176829
"Q09013_IDR_360_395",0.501713536856888
"Q09013_IDR_411_629",0.498286463143112
"Q09019_IDR_386_423",0.266641466333941
"Q09019_IDR_38_94",0.240690918260723
"Q09019_IDR_452_575",0.246338170324394
"Q09019_IDR_634_674",0.246329445080942
"Q0D2I5_IDR_522_559",0.346218182495306
"Q0D2J5_IDR_48_142",1
"Q0D2K3_IDR_1_53",1
"Q0IIM8_IDR_1030_1071",0.340294388354484
"Q0IIM8_IDR_394_429",0.317416486259712
"Q0IIM8_IDR_913_960",0.342289125385804
"Q0JRZ9_IDR_256_540",1
"Q0P641_IDR_141_193",1
"Q0P651_IDR_268_336",1
"Q0P670_IDR_90_501",1
"Q0P6D2_IDR_1_44",1
"Q0P6D6_IDR_1_42",0.39661863433318
"Q0P6D6_IDR_51_864",0.60338136566682
"Q0P6H9_IDR_1_51",1
"Q0VAA2_IDR_1_77",1
"Q0VAQ4_IDR_1_97",1
"Q0VD83_IDR_32_1078",1
"Q0VD86_IDR_128_172",0.515171347616217
"Q0VD86_IDR_1_40",0.484828652383783
"Q0VDD7_IDR_1_668",1
"Q10570_IDR_895_925",0.330012013531167
"Q10571_IDR_1_1200",1
"Q10586_IDR_1_275",1
"Q10587_IDR_109_253",0.544569014270758
"Q10587_IDR_1_82",0.455430985729242
"Q10588_IDR_1_31",1
"Q10589_IDR_131_180",1
"Q11130_IDR_1_43",1
"Q11201_IDR_1_34",1
"Q12756_IDR_1091_1124",0.19506069420183
"Q12756_IDR_1402_1443",0.203585563116589
"Q12756_IDR_1467_1558",0.192760961404608
"Q12756_IDR_659_695",0.20472671780512
"Q12756_IDR_948_987",0.203866063471853
"Q12767_IDR_440_545",0.497581115226382
"Q12767_IDR_886_930",0.502418884773618
"Q12769_IDR_1_34",1
"Q12770_IDR_454_496",0.341094567521226
"Q12770_IDR_818_855",0.329972971452347
"Q12770_IDR_924_957",0.328932461026427
"Q12802_IDR_2440_2526",0.248075678413688
"Q12802_IDR_2542_2572",0.258598809266409
"Q12802_IDR_2667_2803",0.258761718440443
"Q12802_IDR_288_1952",0.234563793879459
"Q12809_IDR_135_369",0.501586746626678
"Q12809_IDR_866_1159",0.498413253373322
"Q12815_IDR_1_703",1
"Q12816_IDR_1_439",0.518300742203813
"Q12816_IDR_648_1431",0.481699257796187
"Q12824_IDR_66_163",1
"Q12829_IDR_238_278",1
"Q12830_IDR_1050_1794",0.161476001634784
"Q12830_IDR_1_222",0.163601022507927
"Q12830_IDR_1972_2010",0.135929064569275
"Q12830_IDR_2014_2113",0.136616471462382
"Q12830_IDR_2120_2294",0.125451700460003
"Q12830_IDR_2328_2863",0.128785328544684
"Q12830_IDR_562_776",0.148140410820945
"Q12834_IDR_1_107",1
"Q12837_IDR_1_253",1
"Q12887_IDR_1_49",0.470151383565204
"Q12887_IDR_63_138",0.529848616434796
"Q12888_IDR_1604_1714",0.485945177788683
"Q12888_IDR_26_1485",0.514054822211317
"Q12889_IDR_386_441",0.498782634439564
"Q12889_IDR_469_590",0.501217365560436
"Q12893_IDR_296_351",1
"Q12901_IDR_60_156",1
"Q12904_IDR_83_147",1
"Q12905_IDR_356_390",1
"Q12906_IDR_340_407",0.251866189603288
"Q12906_IDR_470_517",0.258708010681358
"Q12906_IDR_54_84",0.267771982209559
"Q12906_IDR_591_894",0.221653817505795
"Q12907_IDR_281_356",1
"Q12908_IDR_316_348",1
"Q12918_IDR_16_88",1
"Q12923_IDR_182_305",0.146793646223278
"Q12923_IDR_414_508",0.152982709424003
"Q12926_IDR_1_36",1
"Q12950_IDR_190_439",0.464286910005927
"Q12951_IDR_210_336",1
"Q12952_IDR_135_304",1
"Q12955_IDR_1_41",0.439579486851529
"Q12955_IDR_1439_4377",0.560420513148471
"Q12959_IDR_141_190",0.325558558462276
"Q12959_IDR_65_139",0.336286769187703
"Q12959_IDR_661_695",0.338154672350021
"Q12965_IDR_927_1050",1
"Q12967_IDR_252_364",0.523911661544353
"Q12967_IDR_648_788",0.476088338455647
"Q12968_IDR_1045_1075",0.340924875384029
"Q12968_IDR_56_383",0.330316392333631
"Q12968_IDR_702_1011",0.32875873228234
"Q12972_IDR_130_351",1
"Q12979_IDR_27_86",1
"Q12980_IDR_32_63",0.506286561028632
"Q12980_IDR_417_483",0.493713438971368
"Q12981_IDR_114_145",1
"Q12982_IDR_1_125",1
"Q13023_IDR_2116_2319",0.165215896090183
"Q13029_IDR_1194_1691",0.491888136766773
"Q13029_IDR_154_1192",0.508111863233228
"Q13033_IDR_1_69",0.424273250882047
"Q13033_IDR_81_420",0.575726749117953
"Q13042_IDR_540_620",1
"Q13043_IDR_303_435",1
"Q13045_IDR_405_442",0.46033566830279
"Q13045_IDR_947_977",0.53966433169721
"Q13061_IDR_77_683",1
"Q13064_IDR_1_240",1
"Q13065_IDR_1_117",1
"Q13127_IDR_20_155",0.480137759323663
"Q13127_IDR_411_1054",0.519862240676337
"Q13129_IDR_1_45",0.140028178214292
"Q13129_IDR_1554_1589",0.136645504966243
"Q13129_IDR_1593_1777",0.144064955423553
"Q13129_IDR_1779_1839",0.145738666835138
"Q13129_IDR_483_581",0.143102587967776
"Q13129_IDR_593_672",0.155684066765385
"Q13129_IDR_804_1552",0.134736039827613
"Q13131_IDR_350_404",0.505146860977239
"Q13131_IDR_479_540",0.494853139022761
"Q13201_IDR_978_1061",0.303446983115505
"Q13202_IDR_304_525",0.49456893966818
"Q13202_IDR_528_614",0.50543106033182
"Q13203_IDR_1_68",1
"Q13206_IDR_1_43",0.286725323367334
"Q13206_IDR_507_689",0.376035010368759
"Q13206_IDR_691_857",0.337239666263907
"Q13207_IDR_1_102",0.518951586479786
"Q13207_IDR_270_712",0.481048413520214
"Q13214_IDR_668_749",1
"Q13283_IDR_140_335",0.543897753671184
"Q13283_IDR_416_466",0.456102246328816
"Q13285_IDR_79_174",1
"Q13286_IDR_1_31",0.494695472085971
"Q13286_IDR_234_268",0.505304527914029
"Q13291_IDR_262_301",1
"Q13304_IDR_1_54",1
"Q13308_IDR_725_780",1
"Q13309_IDR_1_75",1
"Q13310_IDR_439_551",1
"Q13315_IDR_831_884",1
"Q13316_IDR_1_513",1
"Q13319_IDR_10_174",0.518518631942083
"Q13319_IDR_330_360",0.481481368057917
"Q13322_IDR_1_165",0.492303795211913
"Q13322_IDR_413_485",0.507696204788087
"Q13323_IDR_20_61",1
"Q13324_IDR_1_33",1
"Q13330_IDR_342_389",0.337619945770411
"Q13330_IDR_429_649",0.326202280315296
"Q13370_IDR_1074_1112",0.345946052327371
"Q13371_IDR_1_52",1
"Q13387_IDR_1_607",1
"Q13393_IDR_140_170",0.326847945980938
"Q13393_IDR_1_50",0.34521909558126
"Q13393_IDR_500_637",0.327932958437802
"Q13398_IDR_1_112",1
"Q13402_IDR_1059_1127",0.451844517620234
"Q13402_IDR_868_998",0.548155482379766
"Q13405_IDR_1_77",1
"Q13409_IDR_1_205",1
"Q13410_IDR_487_526",1
"Q13415_IDR_177_488",1
"Q13416_IDR_30_237",1
"Q13422_IDR_1_222",0.492507686128377
"Q13422_IDR_230_446",0.507492313871623
"Q13425_IDR_59_110",1
"Q13426_IDR_200_336",1
"Q13427_IDR_179_754",1
"Q13428_IDR_21_1488",1
"Q13444_IDR_686_863",1
"Q13451_IDR_421_457",1
"Q13454_IDR_1_46",1
"Q13459_IDR_1040_1492",0.377450968267349
"Q13459_IDR_1915_2157",0.337745265921339
"Q13459_IDR_708_824",0.284803765811313
"Q13461_IDR_157_319",0.486159860181661
"Q13461_IDR_1_70",0.513840139818339
"Q13464_IDR_1318_1354",0.444914228099077
"Q13464_IDR_968_1115",0.555085771900923
"Q13467_IDR_151_186",0.498094204217794
"Q13467_IDR_541_585",0.501905795782206
"Q13469_IDR_119_160",0.264691672615616
"Q13469_IDR_165_360",0.242599306447204
"Q13469_IDR_37_113",0.251336588153852
"Q13469_IDR_680_891",0.241372432783328
"Q13470_IDR_445_585",1
"Q13472_IDR_757_810",0.346497081459408
"Q13472_IDR_853_894",0.3293804426094
"Q13472_IDR_941_1001",0.324122475931192
"Q13505_IDR_1_149",1
"Q13506_IDR_259_289",0.319997962206299
"Q13506_IDR_311_487",0.364081020640844
"Q13506_IDR_78_251",0.315921017152857
"Q13508_IDR_283_365",1
"Q13515_IDR_1_51",1
"Q13516_IDR_1_134",0.548232885340113
"Q13516_IDR_179_323",0.451767114659887
"Q13519_IDR_71_152",1
"Q13520_IDR_252_282",1
"Q13523_IDR_1_660",1
"Q13530_IDR_354_392",1
"Q13535_IDR_413_452",1
"Q13541_IDR_66_118",1
"Q13542_IDR_1_53",0.48928238384489
"Q13542_IDR_55_120",0.51071761615511
"Q13547_IDR_382_482",1
"Q13554_IDR_317_536",1
"Q13557_IDR_308_358",1
"Q13561_IDR_21_109",0.479855327706384
"Q13601_IDR_1_35",0.480506999121055
"Q13601_IDR_247_381",0.519493000878945
"Q13610_IDR_45_113",1
"Q13613_IDR_1_94",1
"Q13614_IDR_1_73",1
"Q13615_IDR_1064_1101",0.330157576602757
"Q13615_IDR_265_306",0.322590609839821
"Q13615_IDR_581_992",0.347251813557423
"Q13619_IDR_1_40",1
"Q13620_IDR_1_193",1
"Q13769_IDR_302_336",0.495687631171661
"Q13772_IDR_157_203",0.251062041495421
"Q13772_IDR_205_260",0.247588814384135
"Q13772_IDR_262_387",0.245022840392019
"Q13772_IDR_434_486",0.256326303728425
"Q13796_IDR_119_1313",0.475896439254872
"Q13796_IDR_1353_1433",0.524103560745128
"Q13823_IDR_1_33",0.439195671060868
"Q13823_IDR_464_731",0.560804328939132
"Q13825_IDR_1_31",1
"Q14008_IDR_1423_1497",0.147838484436567
"Q14008_IDR_1892_1938",0.144686181747405
"Q14008_IDR_1945_2016",0.1456466169604
"Q14011_IDR_82_172",1
"Q14012_IDR_318_370",1
"Q14028_IDR_1119_1219",0.479576091145983
"Q14028_IDR_1_632",0.520423908854017
"Q14031_IDR_1_1446",1
"Q14050_IDR_1_684",1
"Q14055_IDR_1_689",1
"Q14140_IDR_1_63",0.544578284714291
"Q14140_IDR_78_240",0.455421715285709
"Q14141_IDR_398_434",1
"Q14145_IDR_1_49",1
"Q14147_IDR_698_763",1
"Q14149_IDR_438_827",0.510455784998415
"Q14149_IDR_846_888",0.489544215001585
"Q14151_IDR_1_64",0.311398979062872
"Q14151_IDR_482_948",0.33837350083083
"Q14151_IDR_79_406",0.350227520106298
"Q14152_IDR_784_1382",1
"Q14153_IDR_1_422",1
"Q14154_IDR_146_224",0.501430219498214
"Q14154_IDR_1_66",0.498569780501786
"Q14155_IDR_135_178",0.336567529016589
"Q14155_IDR_578_705",0.330259207982226
"Q14155_IDR_728_774",0.333173263001185
"Q14156_IDR_195_227",0.4960432313391
"Q14156_IDR_686_723",0.5039567686609
"Q14157_IDR_1_69",0.521342151140515
"Q14202_IDR_1_305",0.565287024058297
"Q14202_IDR_754_1060",0.434712975941703
"Q14203_IDR_1025_1089",0.489123539401981
"Q14203_IDR_95_243",0.510876460598019
"Q14207_IDR_72_1411",1
"Q14209_IDR_1_127",0.494225221713356
"Q14209_IDR_308_384",0.505774778286644
"Q14242_IDR_1_364",0.505497097899861
"Q14242_IDR_366_412",0.494502902100139
"Q14244_IDR_1_721",1
"Q14247_IDR_1_38",0.51538277271104
"Q14247_IDR_68_492",0.48461722728896
"Q14249_IDR_1_58",1
"Q14257_IDR_1_37",1
"Q14258_IDR_355_440",1
"Q14289_IDR_1_35",0.460481711277584
"Q14289_IDR_690_877",0.539518288722416
"Q14314_IDR_175_206",0.485127642814495
"Q14314_IDR_94_173",0.514872357185505
"Q14469_IDR_151_271",0.479748685342395
"Q14493_IDR_1_139",0.521119464917661
"Q14493_IDR_202_270",0.478880535082339
"Q14494_IDR_110_612",1
"Q14498_IDR_1_144",1
"Q14500_IDR_1_42",0.474025677091715
"Q14500_IDR_366_433",0.525974322908285
"Q14511_IDR_560_699",0.518040071296848
"Q14511_IDR_66_401",0.481959928703152
"Q14512_IDR_154_205",0.483466672802277
"Q14512_IDR_1_56",0.516533327197723
"Q14515_IDR_1_424",1
"Q14517_IDR_4206_4588",1
"Q14524_IDR_1053_1147",0.214532267433646
"Q14524_IDR_1922_2016",0.194275639771178
"Q14524_IDR_30_62",0.191797956436493
"Q14524_IDR_425_663",0.212309402292513
"Q14524_IDR_992_1041",0.18708473406617
"Q14525_IDR_368_404",1
"Q14526_IDR_152_689",1
"Q14571_IDR_1828_1874",0.342442256368068
"Q14573_IDR_1129_1165",0.254551533406161
"Q14573_IDR_1555_1585",0.245730604585126
"Q14573_IDR_1803_1862",0.255887197339174
"Q14573_IDR_904_959",0.243830664669539
"Q14576_IDR_1_36",1
"Q14582_IDR_1_209",1
"Q14584_IDR_14_185",1
"Q14585_IDR_1_59",1
"Q14587_IDR_1_200",1
"Q14588_IDR_53_147",1
"Q14590_IDR_61_262",1
"Q14592_IDR_56_149",1
"Q14593_IDR_1_33",1
"Q14596_IDR_289_365",0.33946023013673
"Q14596_IDR_482_882",0.330141575176852
"Q14596_IDR_87_147",0.330398194686418
"Q14623_IDR_1_48",1
"Q14671_IDR_781_814",0.202564057564732
"Q14674_IDR_1296_1487",0.49018380170221
"Q14674_IDR_1507_1570",0.50981619829779
"Q14676_IDR_138_1891",1
"Q14677_IDR_147_625",1
"Q14678_IDR_1_48",0.470367702480535
"Q14678_IDR_53_1079",0.529632297519465
"Q14679_IDR_1091_1199",0.258804958007228
"Q14679_IDR_1_117",0.237706575840813
"Q14679_IDR_122_567",0.248545594612863
"Q14679_IDR_947_987",0.254942871539096
"Q14680_IDR_328_560",1
"Q14681_IDR_1_69",1
"Q14684_IDR_230_306",0.342548153902167
"Q14684_IDR_336_683",0.334829111828897
"Q14684_IDR_718_758",0.322622734268936
"Q14686_IDR_1_41",0.527150843062453
"Q14686_IDR_142_2063",0.472849156937547
"Q14687_IDR_1_1120",1
"Q14689_IDR_1_280",1
"Q14789_IDR_2844_2890",0.0879118921864657
"Q14789_IDR_2951_3259",0.0988768816296304
"Q14790_IDR_182_221",1
"Q147U1_IDR_53_168",1
"Q147X3_IDR_1_209",1
"Q14802_IDR_1_54",1
"Q14807_IDR_1_40",0.450426895868902
"Q14807_IDR_375_581",0.549573104131098
"Q14814_IDR_73_509",1
"Q14831_IDR_1_37",0.503356011954717
"Q14831_IDR_857_915",0.496643988045283
"Q14832_IDR_834_879",1
"Q14833_IDR_1_37",0.49032147180659
"Q14833_IDR_854_912",0.50967852819341
"Q14839_IDR_1_148",0.260223148205125
"Q14839_IDR_1261_1397",0.234965362800122
"Q14839_IDR_1521_1691",0.273042583301714
"Q14839_IDR_217_368",0.231768905693039
"Q14847_IDR_113_204",1
"Q14978_IDR_61_624",1
"Q14980_IDR_1350_1463",0.133395555956723
"Q14980_IDR_1473_2115",0.160669482240596
"Q14980_IDR_153_284",0.13930943756171
"Q14980_IDR_357_412",0.115229501048582
"Q14980_IDR_513_552",0.119529702779145
"Q14980_IDR_705_770",0.137121648395772
"Q14980_IDR_815_1324",0.194744672017472
"Q14990_IDR_1_47",0.332648309835099
"Q14990_IDR_203_250",0.320455820848773
"Q14990_IDR_80_121",0.346895869316129
"Q14993_IDR_244_1142",1
"Q14999_IDR_1331_1384",0.390869041424088
"Q14999_IDR_316_356",0.300693621481073
"Q14999_IDR_574_624",0.308437337094839
"Q149M9_IDR_1529_1564",1
"Q149N8_IDR_1_87",0.500847769560413
"Q14D33_IDR_158_246",0.19553806374654
"Q14D33_IDR_250_289",0.204114037225875
"Q14D33_IDR_291_326",0.200069778127822
"Q14D33_IDR_332_371",0.204204250375043
"Q14D33_IDR_376_536",0.19607387052472
"Q14DG7_IDR_792_938",0.486372404759283
"Q14DG7_IDR_951_1032",0.513627595240717
"Q15003_IDR_184_237",0.167612606004984
"Q15003_IDR_1_98",0.161458937665869
"Q15003_IDR_328_363",0.178648089527481
"Q15003_IDR_377_413",0.160648855054267
"Q15003_IDR_449_483",0.172806694107598
"Q15003_IDR_533_618",0.158824817639801
"Q15004_IDR_1_60",0.467760426118434
"Q15004_IDR_71_111",0.532239573881566
"Q15005_IDR_1_38",1
"Q15007_IDR_192_396",1
"Q15011_IDR_199_252",0.317277411964744
"Q15011_IDR_314_362",0.345517751020231
"Q15011_IDR_90_133",0.337204837015025
"Q15035_IDR_322_370",1
"Q15036_IDR_389_455",1
"Q15042_IDR_530_617",1
"Q15043_IDR_248_327",1
"Q15046_IDR_1_69",1
"Q15047_IDR_108_189",0.322335019630124
"Q15047_IDR_437_563",0.311253611512482
"Q15047_IDR_848_1195",0.366411368857394
"Q15049_IDR_1_42",1
"Q15050_IDR_164_269",0.528311606021661
"Q15050_IDR_277_365",0.471688393978339
"Q15052_IDR_109_148",0.485806371275743
"Q15052_IDR_549_649",0.514193628724257
"Q15054_IDR_125_466",1
"Q15056_IDR_118_248",0.495655178987983
"Q15056_IDR_1_34",0.504344821012017
"Q15057_IDR_516_601",1
"Q15058_IDR_1_350",0.520714006997695
"Q15058_IDR_1587_1619",0.479285993002305
"Q15059_IDR_1_34",0.245027470699186
"Q15149_IDR_2741_2785",0.524170617058177
"Q15149_IDR_99_176",0.475829382941823
"Q15172_IDR_1_52",1
"Q15173_IDR_1_58",1
"Q15185_IDR_129_160",1
"Q15198_IDR_1_62",1
"Q15223_IDR_380_489",1
"Q15233_IDR_1_56",0.328200296357339
"Q15233_IDR_305_389",0.356643827830609
"Q15233_IDR_401_471",0.315155875812052
"Q15256_IDR_253_337",0.478768202655038
"Q15256_IDR_48_82",0.521231797344962
"Q15262_IDR_731_843",1
"Q15269_IDR_227_264",0.515102091383314
"Q15269_IDR_880_919",0.484897908616686
"Q15276_IDR_31_533",0.542447017262179
"Q15276_IDR_627_682",0.457552982737821
"Q15287_IDR_1_158",0.515545892086677
"Q15287_IDR_243_305",0.484454107913323
"Q15291_IDR_342_398",0.509386497897756
"Q15390_IDR_284_333",0.494216927183645
"Q15390_IDR_87_235",0.505783072816355
"Q15397_IDR_1_129",1
"Q15398_IDR_1_117",0.280275538909033
"Q15398_IDR_127_427",0.253780224877571
"Q15398_IDR_539_606",0.227908419211135
"Q15398_IDR_621_796",0.238035817002262
"Q15406_IDR_132_276",0.499977024959378
"Q15406_IDR_1_55",0.500022975040622
"Q15413_IDR_1759_1790",0.16883145096312
"Q15413_IDR_1912_1950",0.179391516033949
"Q15413_IDR_3322_3359",0.153212945577382
"Q15413_IDR_4096_4146",0.160874759558261
"Q15413_IDR_4175_4226",0.149028981763574
"Q15413_IDR_4228_4385",0.188660346103714
"Q15415_IDR_69_496",1
"Q15418_IDR_704_735",1
"Q15424_IDR_481_910",0.506591773898772
"Q15424_IDR_79_404",0.493408226101228
"Q15427_IDR_182_424",1
"Q15526_IDR_1_60",1
"Q15528_IDR_137_200",1
"Q15532_IDR_1_418",1
"Q15542_IDR_107_202",0.332460588076285
"Q15542_IDR_1_100",0.324287333016622
"Q15542_IDR_359_424",0.343252078907094
"Q15544_IDR_1_99",1
"Q15545_IDR_185_282",1
"Q15554_IDR_1_86",0.465738159196275
"Q15554_IDR_290_488",0.534261840803725
"Q15555_IDR_173_240",1
"Q15560_IDR_79_131",1
"Q15561_IDR_119_156",0.49536801358894
"Q15561_IDR_1_40",0.50463198641106
"Q15562_IDR_1_41",1
"Q15569_IDR_1_44",0.345364714148166
"Q15569_IDR_319_566",0.324279987607234
"Q15569_IDR_588_626",0.3303552982446
"Q15572_IDR_603_731",0.487463277139599
"Q15572_IDR_735_869",0.5125367228604
"Q15648_IDR_519_1581",1
"Q15649_IDR_39_85",1
"Q15650_IDR_74_149",1
"Q15651_IDR_1_99",1
"Q15652_IDR_1310_1709",0.136145388678724
"Q15652_IDR_1936_2070",0.138870879920503
"Q15652_IDR_2073_2144",0.143387518614026
"Q15652_IDR_252_704",0.162771554731714
"Q15652_IDR_716_797",0.136952233438926
"Q15652_IDR_803_857",0.134343629143482
"Q15652_IDR_868_1305",0.147528795472625
"Q15653_IDR_297_356",1
"Q15654_IDR_1_251",1
"Q15672_IDR_1_110",1
"Q15678_IDR_304_870",1
"Q15691_IDR_131_194",1
"Q15696_IDR_1_59",0.501535987500741
"Q15696_IDR_344_482",0.498464012499259
"Q15697_IDR_132_295",1
"Q15699_IDR_1_151",0.330503974004199
"Q15750_IDR_370_474",1
"Q15751_IDR_1311_1433",0.174626615602531
"Q15751_IDR_1458_1551",0.169146675141084
"Q15751_IDR_2253_2287",0.166715370120165
"Q15751_IDR_2405_2496",0.17173247508655
"Q15751_IDR_2610_2751",0.161960885075555
"Q15751_IDR_2797_2921",0.155817978974114
"Q15758_IDR_1_42",0.476556049955054
"Q15758_IDR_491_541",0.523443950044946
"Q15760_IDR_1_53",0.502020119057267
"Q15760_IDR_354_415",0.497979880942733
"Q15761_IDR_243_317",1
"Q15762_IDR_280_318",1
"Q15768_IDR_171_288",1
"Q15772_IDR_1907_2573",0.346468700058484
"Q15772_IDR_2772_2928",0.311889105674528
"Q15772_IDR_277_637",0.341642194266988
"Q15773_IDR_1_248",1
"Q15776_IDR_137_320",1
"Q15784_IDR_1_133",0.547187426436839
"Q15853_IDR_104_169",0.325671924800474
"Q15853_IDR_1_57",0.3396194502413
"Q15853_IDR_202_242",0.334708624958226
"Q15858_IDR_1025_1079",0.241563414075098
"Q15858_IDR_1094_1149",0.248386859399291
"Q15858_IDR_1910_1988",0.249969714215463
"Q15858_IDR_419_681",0.260080012310148
"Q15878_IDR_1_49",0.308958958550731
"Q15878_IDR_1882_2311",0.318419511680941
"Q15878_IDR_737_1125",0.372621529768328
