"","GO0005694_chromosome"
"Q5R3F8_IDR_557_730",0.231182175655502
"Q5RHP9_IDR_101_280",0.41013744667967
"Q5RHP9_IDR_403_1530",0.58986255332033
"Q5RIA9_IDR_1_38",1
"Q5RKV6_IDR_1_31",1
"Q5RL73_IDR_144_305",1
"Q5SGD2_IDR_47_79",1
"Q5SNT2_IDR_372_629",1
"Q5SQ80_IDR_221_524",1
"Q5SQH8_IDR_1_111",1
"Q5SQI0_IDR_193_394",1
"Q5SQQ9_IDR_1_118",0.583153580838033
"Q5SQQ9_IDR_122_334",0.416846419161967
"Q5SQS8_IDR_115_154",0.309524539173831
"Q5SQS8_IDR_1_33",0.337924370658736
"Q5SQS8_IDR_156_274",0.352551090167433
"Q5SR56_IDR_1_39",0.496707832913098
"Q5SR56_IDR_451_506",0.503292167086902
"Q5SRE5_IDR_1506_1542",1
"Q5SVQ8_IDR_735_765",0.438761373123204
"Q5SVZ6_IDR_1_46",0.52247796276103
"Q5SVZ6_IDR_315_429",0.47752203723897
"Q5SW24_IDR_1_745",1
"Q5SW79_IDR_102_1416",0.582725648962087
"Q5SW79_IDR_1504_1584",0.417274351037912
"Q5SW96_IDR_178_308",1
"Q5SWH9_IDR_1_86",1
"Q5SWX8_IDR_386_424",1
"Q5SXM1_IDR_1_94",1
"Q5SXM2_IDR_1391_1469",0.303836258516244
"Q5SXM2_IDR_1_79",0.273835278773335
"Q5SXM2_IDR_501_790",0.215364535262573
"Q5SXM2_IDR_811_1269",0.206963927447848
"Q5SXM8_IDR_1_63",1
"Q5SY16_IDR_1_110",0.561712623321886
"Q5SY16_IDR_672_702",0.438287376678113
"Q5SYB0_IDR_1347_1395",0.465097295896217
"Q5SYB0_IDR_505_1325",0.534902704103783
"Q5SYC1_IDR_273_327",1
"Q5T036_IDR_1_140",1
"Q5T089_IDR_390_428",0.507304984366461
"Q5T089_IDR_467_497",0.492695015633539
"Q5T0B9_IDR_1_310",1
"Q5T0D9_IDR_1_58",1
"Q5T0F9_IDR_1_308",0.396685170494004
"Q5T0F9_IDR_325_418",0.291485145998416
"Q5T0F9_IDR_430_532",0.311829683507581
"Q5T0J7_IDR_107_172",1
"Q5T0L3_IDR_121_168",0.348059679161975
"Q5T0L3_IDR_226_261",0.341000581147318
"Q5T0L3_IDR_5_82",0.310939739690707
"Q5T0N5_IDR_284_373",0.508764938890605
"Q5T0N5_IDR_438_534",0.491235061109395
"Q5T0T0_IDR_1_76",0.489904317984719
"Q5T0T0_IDR_244_291",0.510095682015281
"Q5T0W9_IDR_284_1011",1
"Q5T0Z8_IDR_1_35",0.511909679892687
"Q5T0Z8_IDR_85_1188",0.488090320107313
"Q5T292_IDR_66_105",1
"Q5T2D2_IDR_126_275",1
"Q5T2D3_IDR_1_49",0.332288527125779
"Q5T2D3_IDR_191_254",0.30748153661971
"Q5T2D3_IDR_273_388",0.360229936254511
"Q5T2E6_IDR_323_355",1
"Q5T2R2_IDR_1_90",1
"Q5T2S8_IDR_312_444",1
"Q5T2T1_IDR_302_345",1
"Q5T2W1_IDR_472_519",1
"Q5T3F8_IDR_737_771",0.482222554584627
"Q5T3F8_IDR_778_832",0.517777445415373
"Q5T3J3_IDR_237_292",0.177624959405768
"Q5T3J3_IDR_295_350",0.179552610643356
"Q5T3J3_IDR_373_569",0.194318480839011
"Q5T3J3_IDR_590_728",0.271080550065032
"Q5T3J3_IDR_61_147",0.177423399046834
"Q5T3U5_IDR_824_864",1
"Q5T440_IDR_1_44",1
"Q5T442_IDR_107_203",0.58004856112183
"Q5T4S7_IDR_2708_2965",0.144506084559873
"Q5T4S7_IDR_3334_3387",0.143983667524894
"Q5T4T6_IDR_405_709",1
"Q5T4W7_IDR_19_120",1
"Q5T5A4_IDR_1_41",1
"Q5T5A8_IDR_1_94",1
"Q5T5B0_IDR_1_92",1
"Q5T5C0_IDR_1038_1113",0.24742547078021
"Q5T5C0_IDR_1_35",0.242060290487846
"Q5T5C0_IDR_554_595",0.236177739085436
"Q5T5C0_IDR_675_790",0.274336499646509
"Q5T5D7_IDR_61_139",1
"Q5T5J6_IDR_1_385",0.438249608436638
"Q5T5J6_IDR_542_573",0.277398015567018
"Q5T5J6_IDR_712_747",0.284352375996343
"Q5T5M9_IDR_266_321",1
"Q5T5N4_IDR_66_178",1
"Q5T5P2_IDR_1_158",0.244387142516819
"Q5T5P2_IDR_1451_1943",0.253658182170184
"Q5T5P2_IDR_267_792",0.234760198184207
"Q5T5P2_IDR_795_1443",0.26719447712879
"Q5T5S1_IDR_1_38",0.32864795351603
"Q5T5S1_IDR_226_294",0.334561590236148
"Q5T5S1_IDR_459_509",0.336790456247822
"Q5T5U3_IDR_1042_1120",0.227633596081819
"Q5T5U3_IDR_1342_1954",0.380616630225847
"Q5T5U3_IDR_1_40",0.208115606780294
"Q5T5U3_IDR_170_927",0.183634166912039
"Q5T5X7_IDR_1_214",0.250108878122689
"Q5T5X7_IDR_344_385",0.240620290106758
"Q5T681_IDR_178_223",0.214075291389194
"Q5T681_IDR_82_117",0.250083458187753
"Q5T686_IDR_63_147",1
"Q5T6C5_IDR_1_78",0.479231822736986
"Q5T6C5_IDR_85_722",0.520768177263014
"Q5T6F0_IDR_1_38",1
"Q5T6F2_IDR_1_1116",1
"Q5T6S3_IDR_1_35",0.448554827605453
"Q5T6S3_IDR_348_541",0.551445172394547
"Q5T6X4_IDR_1_67",1
"Q5T6X5_IDR_852_926",1
"Q5T749_IDR_1_579",1
"Q5T750_IDR_1_224",1
"Q5T751_IDR_1_118",1
"Q5T752_IDR_1_114",1
"Q5T753_IDR_1_117",1
"Q5T754_IDR_1_117",1
"Q5T7B8_IDR_186_216",0.326472159911334
"Q5T7B8_IDR_544_1281",0.327370244692682
"Q5T7B8_IDR_68_168",0.346157595395984
"Q5T7M4_IDR_1_67",1
"Q5T7M9_IDR_14_45",1
"Q5T7N2_IDR_1_208",0.36646614289482
"Q5T7N2_IDR_318_362",0.293447959519238
"Q5T7N2_IDR_364_622",0.340085897585942
"Q5T7N3_IDR_1_38",0.487152419783214
"Q5T7N3_IDR_47_743",0.512847580216786
"Q5T7P2_IDR_1_110",1
"Q5T7P8_IDR_83_132",0.491547617134071
"Q5T870_IDR_1_85",1
"Q5T871_IDR_45_98",1
"Q5T8A7_IDR_1_1209",1
"Q5T8D3_IDR_150_442",1
"Q5T8I3_IDR_151_301",1
"Q5T8P6_IDR_335_371",0.156509830774881
"Q5T8P6_IDR_427_524",0.157130990213498
"Q5T8P6_IDR_608_737",0.160187456515909
"Q5T8P6_IDR_793_879",0.171335500714594
"Q5T8P6_IDR_85_294",0.17411766932704
"Q5T8P6_IDR_962_1007",0.180718552454079
"Q5T953_IDR_49_351",1
"Q5T9C2_IDR_156_317",1
"Q5T9C9_IDR_1_38",0.499326702345013
"Q5T9C9_IDR_292_323",0.500673297654987
"Q5T9L3_IDR_497_541",1
"Q5T9S5_IDR_1_168",0.316091157234344
"Q5T9S5_IDR_1266_1454",0.339641843614323
"Q5T9S5_IDR_356_522",0.344266999151334
"Q5T9Z0_IDR_232_273",1
"Q5TA76_IDR_1_89",1
"Q5TA77_IDR_1_95",1
"Q5TA79_IDR_1_104",1
"Q5TA81_IDR_1_108",1
"Q5TA82_IDR_1_108",1
"Q5TA89_IDR_121_159",1
"Q5TAB7_IDR_1_32",1
"Q5TAX3_IDR_1284_1505",0.233136163723257
"Q5TAX3_IDR_31_284",0.264962001494718
"Q5TAX3_IDR_579_617",0.246450954486647
"Q5TAX3_IDR_714_892",0.255450880295378
"Q5TB30_IDR_108_179",0.357746954655636
"Q5TB30_IDR_311_345",0.335274322997976
"Q5TB30_IDR_351_562",0.306978722346388
"Q5TB80_IDR_1030_1180",0.32847579597149
"Q5TB80_IDR_1_788",0.385258325080204
"Q5TB80_IDR_930_960",0.286265878948306
"Q5TBA9_IDR_1523_1591",0.142377283385205
"Q5TBA9_IDR_1_53",0.140386451401355
"Q5TBA9_IDR_1743_1785",0.133409534757884
"Q5TBA9_IDR_1937_1977",0.145067843949656
"Q5TBA9_IDR_1987_2035",0.142104035955703
"Q5TBA9_IDR_2343_2417",0.13873876110589
"Q5TBA9_IDR_2419_2656",0.157916089444308
"Q5TBB1_IDR_236_296",1
"Q5TBK1_IDR_1_39",0.522275405558471
"Q5TBK1_IDR_190_243",0.477724594441529
"Q5TC12_IDR_97_140",1
"Q5TC79_IDR_130_364",0.506453909076387
"Q5TC79_IDR_460_503",0.493546090923613
"Q5TC82_IDR_398_1133",1
"Q5TC84_IDR_1_90",0.47563344079804
"Q5TCM9_IDR_1_116",1
"Q5TC84_IDR_316_451",0.52436655920196
"Q5TCQ9_IDR_204_289",0.166518917417213
"Q5TCQ9_IDR_539_571",0.156664483744346
"Q5TCQ9_IDR_659_711",0.148897504638648
"Q5TCX8_IDR_486_1036",0.594801382731596
"Q5TCY1_IDR_313_543",0.452853844331781
"Q5TCY1_IDR_548_1321",0.547146155668219
"Q5TCZ1_IDR_132_163",0.229928711858913
"Q5TCZ1_IDR_325_447",0.284925511755634
"Q5TCZ1_IDR_505_836",0.260770257632068
"Q5TCZ1_IDR_900_1068",0.224375518753385
"Q5TD94_IDR_1_203",0.442058702223558
"Q5TD94_IDR_376_425",0.557941297776442
"Q5TDH0_IDR_365_399",0.522119646443483
"Q5TDH0_IDR_80_133",0.477880353556517
"Q5TDP6_IDR_1_63",1
"Q5TEA6_IDR_1_37",1
"Q5TEC3_IDR_1_262",1
"Q5TEJ8_IDR_544_631",1
"Q5TEU4_IDR_1_42",1
"Q5TF21_IDR_1_807",0.575399148138378
"Q5TF21_IDR_894_925",0.424600851861622
"Q5TF39_IDR_148_227",0.425406172932075
"Q5THJ4_IDR_1558_1610",0.158970829729226
"Q5THJ4_IDR_1741_1779",0.164785463506125
"Q5THJ4_IDR_2419_2460",0.169012717100063
"Q5THJ4_IDR_2597_2633",0.165004678622685
"Q5THJ4_IDR_747_793",0.180482269933285
"Q5THJ4_IDR_908_945",0.161744041108617
"Q5THK1_IDR_1_1608",0.513461171304791
"Q5THK1_IDR_1891_2040",0.486538828695209
"Q5THR3_IDR_1247_1304",0.243517658660765
"Q5THR3_IDR_1_52",0.231743292066764
"Q5THR3_IDR_245_275",0.251775473477136
"Q5THR3_IDR_575_617",0.272963575795335
"Q5TID7_IDR_1_376",1
"Q5TIE3_IDR_608_806",0.526800258707179
"Q5TIE3_IDR_921_1139",0.473199741292821
"Q5TKA1_IDR_1_99",0.567026186784133
"Q5TKA1_IDR_288_333",0.432973813215867
"Q5TYW1_IDR_61_190",1
"Q5TYW2_IDR_222_517",1
"Q5TZF3_IDR_1_34",1
"Q5VSG8_IDR_1_98",1
"Q5VSL9_IDR_1_64",0.496379866245395
"Q5VSL9_IDR_318_435",0.503620133754605
"Q5VST9_IDR_4780_4812",0.173396477539903
"Q5VST9_IDR_5489_5524",0.167283161354696
"Q5VST9_IDR_5545_5597",0.171548473903925
"Q5VST9_IDR_6241_6297",0.163486108164129
"Q5VST9_IDR_6725_6757",0.166670681908684
"Q5VST9_IDR_6770_7273",0.157615097128664
"Q5VSY0_IDR_22_251",1
"Q5VT03_IDR_136_314",0.308574407227025
"Q5VT03_IDR_16_134",0.305256943532621
"Q5VT03_IDR_331_806",0.386168649240354
"Q5VT06_IDR_1_2842",0.603570716764013
"Q5VT06_IDR_2876_2908",0.396429283235987
"Q5VT25_IDR_412_443",0.203100838692951
"Q5VT25_IDR_455_485",0.194624720398888
"Q5VT25_IDR_644_705",0.22497990740595
"Q5VT25_IDR_934_1020",0.202656551297464
"Q5VTR2_IDR_112_174",0.306982929264321
"Q5VTR2_IDR_259_650",0.379790165534875
"Q5VTT5_IDR_1_94",1
"Q5VU36_IDR_1_1336",1
"Q5VU43_IDR_2020_2170",0.303186475625359
"Q5VU43_IDR_515_1886",0.36010988352524
"Q5VU43_IDR_94_283",0.336703640849401
"Q5VU57_IDR_445_503",1
"Q5VU65_IDR_1841_1888",1
"Q5VU92_IDR_1_46",1
"Q5VU97_IDR_1126_1172",0.342421105382089
"Q5VU97_IDR_1199_1254",0.333231501356475
"Q5VU97_IDR_1_35",0.324347393261436
"Q5VUA4_IDR_1_2279",1
"Q5VUB5_IDR_327_708",0.406158517323179
"Q5VUB5_IDR_712_890",0.59384148267682
"Q5VUE5_IDR_1_71",1
"Q5VUG0_IDR_1_39",0.274103720143155
"Q5VUG0_IDR_480_521",0.274153406343557
"Q5VUG0_IDR_647_818",0.451742873513288
"Q5VV43_IDR_163_265",0.40495617166106
"Q5VV43_IDR_984_1072",0.59504382833894
"Q5VV52_IDR_1_198",1
"Q5VV67_IDR_142_298",0.358538412826269
"Q5VV67_IDR_1_58",0.308558554835638
"Q5VV67_IDR_368_1536",0.332903032338094
"Q5VVJ2_IDR_1_33",0.249835715070881
"Q5VVJ2_IDR_468_504",0.244573206602321
"Q5VVJ2_IDR_515_554",0.244040618709105
"Q5VVJ2_IDR_79_371",0.261550459617693
"Q5VVM6_IDR_1_310",0.541440569397718
"Q5VVM6_IDR_571_783",0.458559430602282
"Q5VVP1_IDR_1_1332",1
"Q5VVW2_IDR_422_472",0.503107545731495
"Q5VVW2_IDR_808_995",0.496892454268505
"Q5VVX9_IDR_239_297",1
"Q5VW00_IDR_1_47",1
"Q5VWG9_IDR_95_849",1
"Q5VW22_IDR_144_254",0.49801426803015
"Q5VW22_IDR_322_384",0.501985731969851
"Q5VW32_IDR_377_407",1
"Q5VW38_IDR_560_600",1
"Q5VWI1_IDR_1_37",0.285359297974058
"Q5VWI1_IDR_384_445",0.456643862498426
"Q5VWI1_IDR_85_338",0.257996839527516
"Q5VWJ9_IDR_1_86",1
"Q5VWK0_IDR_1_638",1
"Q5VWN6_IDR_218_261",0.154755306139042
"Q5VWN6_IDR_283_746",0.222675438420416
"Q5VWN6_IDR_757_791",0.159019001631463
"Q5VWW1_IDR_36_120",1
"Q5VWX1_IDR_164_287",1
"Q5VX71_IDR_432_490",1
"Q5VXD3_IDR_1_44",1
"Q5VXT5_IDR_241_272",1
"Q5VXU3_IDR_1_75",1
"Q5VXU9_IDR_1102_1425",0.292309946765606
"Q5VXU9_IDR_206_287",0.333458297025075
"Q5VXU9_IDR_369_577",0.374231756209319
"Q5VY09_IDR_1_305",1
"Q5VY43_IDR_798_1037",1
"Q5VYM1_IDR_93_1034",1
"Q5VYP0_IDR_1_31",0.510526841403617
"Q5VYP0_IDR_34_1333",0.489473158596383
"Q5VYS8_IDR_1_209",0.272307588473671
"Q5VYS8_IDR_1362_1436",0.290227823966313
"Q5VYS8_IDR_1460_1495",0.194760962049804
"Q5VYS8_IDR_639_940",0.242703625510212
"Q5VYV0_IDR_92_424",1
"Q5VYV7_IDR_124_408",1
"Q5VZ18_IDR_1_383",1
"Q5VZ19_IDR_107_139",1
"Q5VZ46_IDR_1_1109",1
"Q5VZ66_IDR_1_33",0.330905874608859
"Q5VZ66_IDR_138_527",0.350084757210928
"Q5VZ66_IDR_590_677",0.319009368180212
"Q5VZ89_IDR_1539_1679",0.502068354799342
"Q5VZ89_IDR_900_1536",0.497931645200658
"Q5VZB9_IDR_1_333",1
"Q5VZP5_IDR_356_388",0.16848136447187
"Q5VZP5_IDR_405_450",0.155821872119846
"Q5VZP5_IDR_452_551",0.169012203840531
"Q5VZP5_IDR_555_1134",0.208945868975428
"Q6ZS81_IDR_939_975",0.2310267777349
"Q6ZS82_IDR_106_235",1
"Q6ZSB9_IDR_121_393",1
"Q6ZSC3_IDR_173_216",1
"Q6ZSG1_IDR_16_175",1
"Q6ZSG2_IDR_1_355",0.554974286293654
"Q6ZSG2_IDR_389_479",0.445025713706346
"Q6ZSJ9_IDR_132_483",0.462549588174329
"Q6ZSJ9_IDR_1_88",0.537450411825671
"Q6ZSM3_IDR_1_39",0.34018800525915
"Q6ZSM3_IDR_230_260",0.349423662819306
"Q6ZSM3_IDR_469_516",0.310388331921545
"Q6ZSS3_IDR_65_143",1
"Q6ZSS7_IDR_1_48",0.325134020904169
"Q6ZSS7_IDR_395_430",0.316435108618685
"Q6ZSS7_IDR_626_791",0.358430870477146
"Q6ZT07_IDR_1066_1204",0.363059375069369
"Q6ZT07_IDR_940_999",0.318925390043888
"Q6ZT12_IDR_1002_1083",0.32633558065176
"Q6ZT12_IDR_1159_1191",0.35728773892635
"Q6ZT12_IDR_1193_1229",0.316376680421889
"Q6ZT52_IDR_210_329",1
"Q6ZT98_IDR_1_37",0.35076125933857
"Q6ZT98_IDR_387_437",0.322223378058254
"Q6ZT98_IDR_486_682",0.327015362603176
"Q6ZTA4_IDR_252_298",0.493226530950216
"Q6ZTA4_IDR_41_154",0.506773469049784
"Q6ZTI6_IDR_1_81",1
"Q6ZTQ3_IDR_109_183",0.478391037582832
"Q6ZTQ3_IDR_185_215",0.521608962417168
"Q6ZTQ4_IDR_839_885",1
"Q6ZTR5_IDR_1457_1518",0.53223362361054
"Q6ZTR5_IDR_3140_3187",0.46776637638946
"Q6ZTR7_IDR_228_304",1
"Q6ZTW0_IDR_1_33",1
"Q6ZTZ1_IDR_136_234",0.578681056340121
"Q6ZTZ1_IDR_1_43",0.421318943659879
"Q6ZU15_IDR_401_432",1
"Q6ZU35_IDR_1096_1164",0.164011515036855
"Q6ZU35_IDR_16_535",0.228203335656342
"Q6ZU35_IDR_551_584",0.133938956436713
"Q6ZU35_IDR_620_666",0.148045567741948
"Q6ZU35_IDR_678_857",0.147387101638474
"Q6ZU35_IDR_860_1089",0.178413523489668
"Q6ZU52_IDR_1_694",1
"Q6ZU69_IDR_378_1335",0.312077077320863
"Q6ZU80_IDR_1_216",0.510900665092972
"Q6ZU80_IDR_954_1094",0.489099334907028
"Q6ZUB0_IDR_33_525",0.500306117429506
"Q6ZUB0_IDR_534_884",0.499693882570494
"Q6ZUB1_IDR_87_1445",1
"Q6ZUI0_IDR_1_51",1
"Q6ZUJ4_IDR_33_123",1
"Q6ZUJ8_IDR_143_174",0.340664360403742
"Q6ZUJ8_IDR_398_631",0.353447450783599
"Q6ZV65_IDR_1_224",0.507322429707058
"Q6ZV65_IDR_265_296",0.492677570292942
"Q6ZV73_IDR_1286_1319",0.483884015132647
"Q6ZV73_IDR_1_869",0.516115984867353
"Q6ZV89_IDR_152_265",1
"Q6ZVC0_IDR_1_841",1
"Q6ZVD7_IDR_223_975",1
"Q6ZVD8_IDR_1051_1111",0.315656543740082
"Q6ZVD8_IDR_1177_1254",0.329051901884014
"Q6ZVD8_IDR_1279_1318",0.355291554375904
"Q6ZVF9_IDR_1_680",0.450743332945904
"Q6ZVF9_IDR_721_776",0.549256667054096
"Q6ZVH7_IDR_327_798",0.492576020570759
"Q6ZVH7_IDR_931_974",0.507423979429241
"Q6ZVL6_IDR_1207_1816",0.516887819812786
"Q6ZVL6_IDR_1_818",0.483112180187214
"Q6ZVM7_IDR_155_212",0.321763186918704
"Q6ZVM7_IDR_308_440",0.324436012830446
"Q6ZWK4_IDR_39_108",1
"Q6ZWT7_IDR_465_520",1
"Q701N2_IDR_1_237",1
"Q701N4_IDR_1_177",1
"Q702N8_IDR_1_42",0.195890799225369
"Q702N8_IDR_561_729",0.199894562663768
"Q702N8_IDR_734_791",0.195727847888567
"Q702N8_IDR_863_909",0.199130648914148
"Q702N8_IDR_935_1843",0.209356141308148
"Q709C8_IDR_1375_1417",0.327173796497082
"Q709C8_IDR_1889_1929",0.329287006833296
"Q709C8_IDR_838_904",0.343539196669622
"Q70CQ1_IDR_287_328",0.461780032549747
"Q70CQ1_IDR_86_255",0.538219967450253
"Q70CQ2_IDR_3331_3513",0.433766041604829
"Q70CQ2_IDR_479_848",0.272866808809892
"Q70CQ2_IDR_85_144",0.293367149585279
"Q70YC5_IDR_1_173",0.48047563156858
"Q70YC5_IDR_186_407",0.51952436843142
"Q70Z44_IDR_362_399",1
"Q70Z53_IDR_1_70",0.387460184298011
"Q70Z53_IDR_219_289",0.612539815701989
"Q711Q0_IDR_1_1435",1
"Q712K3_IDR_193_238",1
"Q717R9_IDR_1_77",0.515784792505939
"Q717R9_IDR_80_158",0.484215207494061
"Q71DI3_IDR_1_41",1
"Q71F23_IDR_1_245",1
"Q71F56_IDR_1522_1670",0.194455241818254
"Q71F56_IDR_2050_2088",0.203334876405227
"Q71F56_IDR_291_856",0.219992608751423
"Q71F56_IDR_874_911",0.194249492848335
"Q71F56_IDR_959_1100",0.18796778017676
"Q71H61_IDR_213_637",1
"Q71RC2_IDR_24_96",0.337138134874583
"Q71RC2_IDR_280_333",0.308061977806555
"Q71RC2_IDR_337_724",0.354799887318862
"Q76KD6_IDR_32_436",1
"Q76KP1_IDR_1_103",0.480362110057893
"Q76KP1_IDR_409_669",0.519637889942107
"Q76KX8_IDR_1_197",1
"Q76L83_IDR_379_1395",0.461166636994767
"Q76L83_IDR_84_377",0.538833363005233
"Q76LX8_IDR_32_76",1
"Q76M96_IDR_24_137",0.430460686193401
"Q76M96_IDR_272_609",0.569539313806599
"Q76MJ5_IDR_407_508",1
"Q76N32_IDR_1_620",1
"Q76N89_IDR_1042_1109",0.232460687495691
"Q76N89_IDR_1_34",0.23501792868979
"Q76N89_IDR_348_828",0.297726642752445
"Q76N89_IDR_863_1014",0.234794741062075
"Q76NI1_IDR_1376_1411",0.256830853771607
"Q76NI1_IDR_208_440",0.249576515132541
"Q76NI1_IDR_686_887",0.237994341876153
"Q76NI1_IDR_963_1076",0.255598289219699
"Q7KZ85_IDR_1_268",0.433197315935641
"Q7L2E3_IDR_145_233",0.542463915498751
"Q7L2J0_IDR_1_411",1
"Q7L2K0_IDR_44_195",1
"Q7L2R6_IDR_49_154",1
"Q7L2Z9_IDR_1_70",1
"Q7L311_IDR_30_378",1
"Q7L3B6_IDR_114_157",0.510279117054367
"Q7L3B6_IDR_1_87",0.489720882945633
"Q7L3S4_IDR_1_146",1
"Q7L3T8_IDR_1_35",1
"Q7L3V2_IDR_232_364",1
"Q7L4E1_IDR_260_302",0.476215403741636
"Q7L4E1_IDR_68_172",0.523784596258364
"Q7L4I2_IDR_1_323",1
"Q7L4P6_IDR_246_286",0.48532853102779
"Q7L4P6_IDR_78_187",0.51467146897221
"Q7L4S7_IDR_31_112",1
"Q7L513_IDR_263_316",1
"Q7L590_IDR_18_242",0.465726586099306
"Q7L9B9_IDR_200_237",0.503052341629655
"Q7LBC6_IDR_1127_1331",0.497278988359523
"Q7LBC6_IDR_258_890",0.502721011640477
"Q7LBE3_IDR_572_655",0.496485375976015
"Q7LBE3_IDR_742_791",0.503514624023984
"Q7LC44_IDR_1_204",0.47977877440732
"Q7LC44_IDR_362_396",0.52022122559268
"Q7LDG7_IDR_553_596",1
"Q7LFL8_IDR_1_313",1
"Q7LGA3_IDR_1_67",1
"Q7LGC8_IDR_1_130",1
"Q7M4L6_IDR_1_308",1
"Q7RTM1_IDR_1_53",0.491038988570941
"Q7RTM1_IDR_479_529",0.508961011429059
"Q7RTN6_IDR_26_57",0.50664264290009
"Q7RTN6_IDR_307_344",0.49335735709991
"Q7RTP6_IDR_629_801",0.333834909466759
"Q7RTP6_IDR_822_1894",0.666165090533241
"Q7RTR2_IDR_1_59",1
"Q7RTS1_IDR_1_83",0.589589067160975
"Q7RTX7_IDR_316_356",0.339783505175483
"Q7RTX7_IDR_414_472",0.338555862459246
"Q7RTX9_IDR_215_283",1
"Q7RTY1_IDR_193_285",1
"Q7RTY8_IDR_28_92",1
"Q7RTZ2_IDR_1_57",0.31628583751195
"Q7RTZ2_IDR_379_451",0.333674871699112
"Q7RTZ2_IDR_470_528",0.350039290788938
"Q7Z2H8_IDR_1_44",1
"Q7Z2K6_IDR_1_83",1
"Q7Z2K8_IDR_1_1008",1
"Q7Z2Q7_IDR_411_451",1
"Q7Z2T5_IDR_1_82",0.517545984743969
"Q7Z2T5_IDR_696_733",0.482454015256031
"Q7Z2W4_IDR_225_508",1
"Q7Z2W7_IDR_1_37",1
"Q7Z2W9_IDR_1_58",1
"Q7Z2X7_IDR_1_111",1
"Q7Z2Y5_IDR_331_1182",1
"Q7Z2Z1_IDR_504_539",0.261015394552189
"Q7Z3E2_IDR_625_898",0.555421432555248
"Q7Z3E5_IDR_277_308",0.435360714251278
"Q7Z3E5_IDR_573_818",0.564639285748722
"Q7Z3F1_IDR_1_33",0.317501375457241
"Q5VZV1_IDR_1_55",1
"Q5W041_IDR_612_697",1
"Q5W0A0_IDR_1_350",0.4953516304756
"Q5W0A0_IDR_414_455",0.5046483695244
"Q5W0B1_IDR_56_726",1
"Q5W0B7_IDR_154_220",1
"Q5W0Q7_IDR_502_934",0.458304565162137
"Q5W0Q7_IDR_94_218",0.541695434837863
"Q5W0V3_IDR_177_255",0.521152299681311
"Q5W0V3_IDR_533_564",0.478847700318688
"Q5W0Z9_IDR_300_365",1
"Q5W186_IDR_1_40",1
"Q5W5W9_IDR_130_170",1
"Q5XG99_IDR_123_239",0.300878352046034
"Q5XG99_IDR_241_296",0.309430207208586
"Q5XG99_IDR_32_68",0.389691440745379
"Q5XKE5_IDR_1_62",0.505555436786879
"Q5XKE5_IDR_474_535",0.494444563213121
"Q5XKK7_IDR_1_138",1
"Q5XKL5_IDR_152_184",1
"Q5XKR4_IDR_1_110",0.546025445946889
"Q5XKR4_IDR_154_325",0.453974554053111
"Q5XKR9_IDR_1_83",1
"Q5XPI4_IDR_683_740",1
"Q5XUX0_IDR_10_61",0.506857530290411
"Q5XUX0_IDR_379_441",0.493142469709589
"Q63HQ0_IDR_261_302",0.496776085461519
"Q63HQ0_IDR_75_259",0.503223914538481
"Q63HQ2_IDR_1_31",1
"Q63HR2_IDR_462_652",0.349200694129048
"Q63HR2_IDR_681_1127",0.303378279230076
"Q63HR2_IDR_84_122",0.347421026640876
"Q63ZY3_IDR_1_585",1
"Q641Q2_IDR_1_43",0.222047460553833
"Q641Q2_IDR_189_1341",0.535456839571991
"Q641Q2_IDR_53_186",0.242495699874176
"Q643R3_IDR_491_524",1
"Q64ET8_IDR_1_168",0.567015706124982
"Q64ET8_IDR_248_278",0.432984293875018
"Q64LD2_IDR_1_207",1
"Q658L1_IDR_1_346",1
"Q658Y4_IDR_334_371",0.489827406885707
"Q658Y4_IDR_663_716",0.510172593114293
"Q659A1_IDR_372_720",0.331023169752919
"Q659A1_IDR_48_81",0.311434733536507
"Q659A1_IDR_933_982",0.357542096710574
"Q659C4_IDR_1_166",0.215374395563546
"Q659C4_IDR_285_475",0.220491118352111
"Q659C4_IDR_477_519",0.187519381654822
"Q659C4_IDR_527_616",0.190401589993916
"Q659C4_IDR_851_914",0.186213514435604
"Q66GS9_IDR_1099_1140",0.227662116995861
"Q66GS9_IDR_378_509",0.279226263756074
"Q66GS9_IDR_518_561",0.228927688592853
"Q66GS9_IDR_73_203",0.264183930655213
"Q66K14_IDR_399_458",0.304901731467345
"Q66K79_IDR_589_629",1
"Q66K89_IDR_1_433",1
"Q66LE6_IDR_380_415",1
"Q674R7_IDR_1_173",0.514271220631501
"Q674R7_IDR_734_924",0.485728779368499
"Q674X7_IDR_1_430",0.553618820043594
"Q674X7_IDR_685_763",0.446381179956406
"Q676U5_IDR_234_268",0.510990601588537
"Q676U5_IDR_48_85",0.489009398411463
"Q684P5_IDR_1_54",0.306730992494065
"Q684P5_IDR_496_676",0.375243352391017
"Q7Z3F1_IDR_543_655",0.338691275326645
"Q7Z3F1_IDR_838_870",0.343807349216114
"Q7Z3G6_IDR_1_31",0.518248751771381
"Q7Z3G6_IDR_312_842",0.48175124822862
"Q7Z3H0_IDR_323_429",1
"Q7Z3H4_IDR_1_309",0.465779077676231
"Q7Z3H4_IDR_403_446",0.534220922323769
"Q7Z3I7_IDR_1_245",1
"Q7Z3J2_IDR_11_111",1
"Q7Z3J3_IDR_995_1032",1
"Q7Z3K3_IDR_1_369",0.18081341605327
