"","GO0008509_anion_transmembrane_transporter_activity"
"A0A1B0GUA6_IDR_24_73",0.507555935395077
"A0A1B0GUA6_IDR_91_156",0.492444064604923
"A0A1B0GUA9_IDR_1_160",1
"A0A1B0GUJ8_IDR_132_204",1
"A0A1B0GUS0_IDR_24_73",0.507349393334932
"A0A1B0GUS0_IDR_76_171",0.492650606665068
"A0A1B0GUT2_IDR_1_108",1
"A0A1B0GUV7_IDR_21_104",1
"A0A1B0GUW6_IDR_66_1196",1
"A0A1B0GUX0_IDR_40_85",1
"A0A1B0GUY1_IDR_1_285",1
"A0A1B0GV85_IDR_242_434",1
"A0A1B0GVY4_IDR_1_71",1
"A0A1B0GVZ6_IDR_1_156",1
"A0A1B0GW64_IDR_100_132",1
"A0A1B0GWB2_IDR_1_120",1
"A0A1B0GWG4_IDR_56_90",1
"A0A1B0GWH4_IDR_1_76",0.547517395875662
"A0A1B0GWH4_IDR_181_278",0.452482604124338
"A0A1W2PP97_IDR_21_52",1
"A0A1W2PPF3_IDR_230_317",0.504946542190122
"A0A1W2PPF3_IDR_38_120",0.495053457809878
"A0A1W2PPM1_IDR_1_405",1
"A0A1W2PQ73_IDR_139_354",1
"A0A1W2PR48_IDR_1_115",1
"A0A1W2PR82_IDR_1_80",1
"A0A1W2PS18_IDR_1_65",1
"A0A286YF01_IDR_1_96",1
"A0A286YF58_IDR_77_229",1
"A0A286YF60_IDR_1_98",1
"A0A286YF77_IDR_1_105",1
"A0A2R8YCJ5_IDR_1_42",0.516671330731984
"A0A2R8YCJ5_IDR_51_93",0.483328669268016
"A0A2Z4LIS9_IDR_1_241",1
"A0AUZ9_IDR_1_79",0.234715841658828
"A0AUZ9_IDR_416_840",0.196071758444519
"A0AUZ9_IDR_845_987",0.319278717323519
"A0JNW5_IDR_1366_1406",0.20676555800493
"A0JNW5_IDR_269_301",0.187490390667716
"A0JNW5_IDR_408_449",0.181206687227161
"A0JNW5_IDR_735_800",0.197554022556359
"A0JNW5_IDR_879_1186",0.226983341543833
"A0JP26_IDR_363_536",1
"A0MZ66_IDR_157_631",0.467486564069021
"A0MZ66_IDR_51_144",0.532513435930979
"A0PG75_IDR_1_41",1
"A0PJW8_IDR_1_106",1
"A0PJX2_IDR_1_48",1
"A0PJX4_IDR_123_238",1
"A0PJY2_IDR_1_258",1
"A0PJZ3_IDR_1_104",1
"A0PK05_IDR_132_254",1
"A1A4G5_IDR_23_178",1
"A1A4S6_IDR_576_732",1
"A1A4V9_IDR_1_66",0.504258862884341
"A1A4V9_IDR_239_272",0.495741137115659
"A1XBS5_IDR_227_289",1
"A1YPR0_IDR_129_360",1
"A1Z1Q3_IDR_242_425",1
"A2A288_IDR_249_385",0.480022136078486
"A2A288_IDR_46_83",0.519977863921514
"A2A2V5_IDR_47_107",1
"A2A2Y4_IDR_335_525",1
"A2A2Z9_IDR_244_358",1
"A2A368_IDR_1_108",1
"A2A3K4_IDR_311_373",0.458851512128846
"A2A3K4_IDR_375_583",0.541148487871154
"A2A3L6_IDR_416_582",1
"A2AJT9_IDR_1_661",1
"A2CJ06_IDR_299_523",1
"A2IDD5_IDR_1_190",0.473373117560396
"A2IDD5_IDR_295_379",0.526626882439604
"A2PYH4_IDR_1097_1372",0.447046469761891
"A2PYH4_IDR_1_256",0.552953530238109
"A2RRP1_IDR_1374_1415",0.522775121985769
"A2RRP1_IDR_454_485",0.477224878014231
"A4D161_IDR_198_230",0.503253235108285
"A4D161_IDR_236_298",0.496746764891715
"A4D1E1_IDR_30_470",0.437021901126721
"A4D1E1_IDR_485_1245",0.562978098873279
"A4D1E9_IDR_351_387",1
"A4D1F6_IDR_1_52",1
"A4D1P6_IDR_246_331",1
"A4D1S0_IDR_1_281",1
"A4D1U4_IDR_1_74",1
"A4D256_IDR_349_447",1
"A4FU69_IDR_1_114",0.504351506002258
"A4FU69_IDR_430_806",0.495648493997742
"A4GXA9_IDR_1_63",1
"A4IF30_IDR_1_162",0.466773114950382
"A4IF30_IDR_489_521",0.533226885049618
"A4QMS7_IDR_1_44",1
"A4UGR9_IDR_1_314",0.236627781117752
"A4UGR9_IDR_1453_1487",0.258504812648192
"A4UGR9_IDR_1523_1573",0.259518772917181
"A4UGR9_IDR_1577_3374",0.245348633316875
"A5D8V6_IDR_141_346",1
"A5D8V7_IDR_1_74",0.313546246187113
"A5D8V7_IDR_296_347",0.337411121072754
"A5D8V7_IDR_549_595",0.349042632740133
"A5LHX3_IDR_253_300",1
"A5PKW4_IDR_1_553",0.503506009151064
"A5PKW4_IDR_980_1024",0.496493990848935
"A5PL33_IDR_1_1030",1
"A5PLK6_IDR_1035_1076",0.236850395380397
"A5PLK6_IDR_262_344",0.23886392816337
"A5PLK6_IDR_608_642",0.234205399659002
"A5PLK6_IDR_825_857",0.290080276797231
"A5PLL1_IDR_173_514",1
"A5PLL7_IDR_1_31",1
"A5PLN7_IDR_18_265",0.498507668298126
"A5PLN7_IDR_482_773",0.501492331701874
"A5X5Y0_IDR_363_401",1
"A6NCC3_IDR_1_121",0.332486830139199
"A6NCC3_IDR_182_215",0.33477843779825
"A6NCC3_IDR_280_609",0.332734732062551
"A6NCI4_IDR_1_68",0.561831252187198
"A6NCI4_IDR_725_818",0.438168747812802
"A6NCI8_IDR_1_149",0.321952149510429
"A6NCI8_IDR_151_212",0.346985493493236
"A6NCI8_IDR_216_906",0.331062356996335
"A6NCL1_IDR_129_288",1
"A6NCL2_IDR_1_38",1
"A6NCL7_IDR_260_310",0.336794699600152
"A6NCL7_IDR_313_494",0.309651199448179
"A6NCL7_IDR_6_38",0.353554100951669
"A6NCM1_IDR_334_381",1
"A6NCQ9_IDR_83_141",1
"A6NCS4_IDR_1_134",1
"A6NCS6_IDR_232_295",0.527644417095795
"A6NCS6_IDR_61_100",0.472355582904205
"A6NCW0_IDR_1_56",0.3356236438486
"A6NCW0_IDR_379_463",0.341053919895898
"A6NCW0_IDR_470_528",0.323322436255503
"A6NCW7_IDR_1_56",0.340040578876611
"A6NCW7_IDR_379_448",0.334371091449257
"A6NCW7_IDR_471_525",0.325588329674131
"A6ND36_IDR_311_430",0.392222478097367
"A6ND36_IDR_433_823",0.296483875138086
"A6ND36_IDR_76_110",0.311293646764547
"A6NDA9_IDR_494_550",1
"A6NDB9_IDR_1_673",1
"A6NDD5_IDR_1_156",0.563054162070577
"A6NDY2_IDR_1_464",1
"A6NDZ8_IDR_1_158",1
"A6NE01_IDR_207_239",0.359714565039432
"A6NE01_IDR_291_330",0.353051301741902
"A6NE01_IDR_332_2102",0.287234133218665
"A6NE21_IDR_1_464",1
"A6NE52_IDR_1091_1164",0.331318067337277
"A6NE52_IDR_1362_1435",0.319228821405621
"A6NE52_IDR_898_941",0.349453111257102
"A6NE82_IDR_1_158",1
"A6NEE1_IDR_254_287",0.579566312650936
"A6NEE1_IDR_413_478",0.420433687349064
"A6NEH6_IDR_1_125",1
"A6NEL2_IDR_728_793",0.513748791189926
"A6NEL2_IDR_79_589",0.486251208810073
"A6NEN9_IDR_115_183",1
"A6NEQ0_IDR_69_496",1
"A6NEQ2_IDR_1_66",0.345602353587948
"A6NEQ2_IDR_294_368",0.339257109692537
"A6NEQ2_IDR_74_282",0.315140536719515
"A6NEV1_IDR_108_266",0.516798363893288
"A6NEV1_IDR_1_53",0.483201636106712
"A6NEW6_IDR_1_464",1
"A6NF34_IDR_349_425",0.514038589869067
"A6NF34_IDR_516_631",0.485961410130933
"A6NF83_IDR_1_97",1
"A6NFA0_IDR_122_258",0.497578289318143
"A6NFA0_IDR_269_338",0.502421710681857
"A6NFI3_IDR_636_683",0.203100231077128
"A6NFI3_IDR_938_970",0.193615580444884
"A6NFK2_IDR_1_111",1
"A6NFN3_IDR_1_100",1
"A6NFN9_IDR_359_442",1
"A6NFQ7_IDR_70_107",1
"A6NFX1_IDR_1_36",1
"A6NFY7_IDR_77_115",1
"A6NFZ4_IDR_1_60",1
"A6NGA9_IDR_219_273",1
"A6NGB7_IDR_1_58",0.497540507000248
"A6NGB7_IDR_179_265",0.502459492999752
"A6NGB9_IDR_1_483",1
"A6NGC4_IDR_228_264",1
"A6NGD5_IDR_124_351",0.508028269436886
"A6NGD5_IDR_1_39",0.491971730563114
"A6NGE4_IDR_1_137",0.499021297203409
"A6NGE4_IDR_560_600",0.500978702796591
"A6NGG8_IDR_1_171",0.545843021852041
"A6NGG8_IDR_332_1256",0.454156978147959
"A6NGQ2_IDR_1_32",1
"A6NGR9_IDR_30_90",1
"A6NGS2_IDR_79_130",1
"A6NGY1_IDR_1_173",0.478860591873253
"A6NGY1_IDR_250_282",0.521139408126747
"A6NGY3_IDR_1_54",1
"A6NHJ4_IDR_1_229",1
"A6NHN0_IDR_1_342",1
"A6NI87_IDR_1_53",0.505822103678274
"A6NI87_IDR_202_242",0.494177896321726
"A6NIH7_IDR_1_54",1
"A6NIK2_IDR_228_292",1
"A6NIN4_IDR_110_147",1
"A6NIR3_IDR_103_147",0.33480541249418
"A6NIR3_IDR_170_277",0.32425829793891
"A6NIR3_IDR_346_407",0.34093628956691
"A6NIX2_IDR_1_197",1
"A6NIY4_IDR_1_166",1
"A6NJ08_IDR_1_156",1
"A6NJ46_IDR_1_59",0.369807403479667
"A6NJ46_IDR_190_241",0.32974635240623
"A6NJ46_IDR_92_145",0.300446244114103
"A6NJ64_IDR_73_397",1
"A6NJB7_IDR_1_57",0.337134598331649
"A6NJB7_IDR_194_265",0.317235148228412
"A6NJB7_IDR_92_142",0.345630253439939
"A6NJG2_IDR_1_107",0.460944145776168
"A6NJG2_IDR_242_315",0.539055854223832
"A6NJG6_IDR_1_315",1
"A6NJI1_IDR_1_68",1
"A6NJI9_IDR_197_227",1
"A6NJJ6_IDR_1_81",1
"A6NJL1_IDR_126_350",0.506714454297058
"A6NJL1_IDR_1_39",0.493285545702942
"A6NJQ4_IDR_1_464",1
"A6NJT0_IDR_1_531",1
"A6NK89_IDR_133_408",0.371204158309857
"A6NK89_IDR_41_80",0.28916878263053
"A6NK89_IDR_438_499",0.339627059059613
"A6NKB5_IDR_1878_2137",0.282013657419179
"A6NKB5_IDR_733_803",0.331312993557596
"A6NKB5_IDR_93_695",0.386673349023226
"A6NKC0_IDR_1_464",1
"A6NKC9_IDR_145_451",1
"A6NKD2_IDR_1_105",1
"A6NKD9_IDR_153_378",0.495986575128454
"A6NKD9_IDR_38_147",0.504013424871546
"A6NKF2_IDR_1_95",0.507223572229507
"A6NKF2_IDR_220_362",0.492776427770493
"A6NKF7_IDR_1_57",0.513056345304322
"A6NKF7_IDR_59_95",0.486943654695678
"A6NKG5_IDR_1_188",0.461730151930712
"A6NKG5_IDR_1252_1282",0.538269848069288
"A6NKL6_IDR_1_37",0.349669132923885
"A6NKL6_IDR_212_593",0.318810678308886
"A6NKL6_IDR_79_147",0.331520188767228
"A6NKN8_IDR_1_68",1
"A6NKP2_IDR_1_32",1
"A6NKU9_IDR_1_383",1
"A6NKW6_IDR_94_150",1
"A6NL88_IDR_119_538",0.523232405640634
"A6NLW8_IDR_155_204",0.503370443211942
"A6NLW8_IDR_69_102",0.496629556788058
"A6NLX3_IDR_1_79",1
"A6NLX4_IDR_107_147",1
"A6NM10_IDR_248_295",1
"A6NM11_IDR_1_1457",0.289660424145676
"A6NM11_IDR_1529_1623",0.356813003566606
"A6NM11_IDR_1658_1700",0.353526572287718
"A6NM28_IDR_67_150",1
"A6NM62_IDR_236_305",0.344299417540617
"A6NM62_IDR_321_355",0.319016902014761
"A6NM62_IDR_360_1247",0.336683680444622
"A6NMA1_IDR_35_69",1
"A6NMB9_IDR_100_366",1
"A6NMD0_IDR_1_133",1
"A6NMD2_IDR_1_125",0.336720620441706
"A6NMD2_IDR_182_220",0.336586148883299
"A6NMD2_IDR_276_609",0.326693230674995
"A6NMK8_IDR_1_407",0.523512647382694
"A6NMK8_IDR_482_535",0.476487352617306
"A6NMN3_IDR_1_101",0.320755186358143
"A6NMN3_IDR_152_185",0.372048307997367
"A6NMN3_IDR_246_283",0.307196505644489
"A6NMS7_IDR_1047_1138",0.212854973757797
"A6NMS7_IDR_1147_1456",0.205033879424703
"A6NNJ1_IDR_1_464",1
"A6NNL0_IDR_1_522",0.494853505098623
"A6NNL0_IDR_525_878",0.505146494901377
"A6NNM3_IDR_1199_1449",0.247333443157255
"A6NNM3_IDR_209_380",0.24920647552713
"A6NNM3_IDR_681_828",0.263941948212489
"A6NNM3_IDR_90_191",0.239518133103127
"A6NNM8_IDR_1_84",0.24363707518949
"A6NNM8_IDR_431_477",0.24082407486048
"A6NNM8_IDR_496_723",0.287498477304149
"A6NNM8_IDR_725_774",0.228040372645882
"A6NNP5_IDR_155_214",1
"A6NNT2_IDR_1029_1141",0.515133375409919
"A6NNT2_IDR_39_700",0.484866624590081
"A6NNW6_IDR_178_219",0.485637237433743
"A6NNW6_IDR_587_625",0.514362762566257
"A6NP61_IDR_107_218",1
"A6PVL3_IDR_82_124",1
"A6PVS8_IDR_263_414",1
"A6PVY3_IDR_112_158",1
"A6QL63_IDR_1_46",0.346268362656792
"A6QL63_IDR_258_342",0.314148274230845
"A6QL63_IDR_387_418",0.339583363112364
"A6XGL0_IDR_1_58",1
"A7XYQ1_IDR_272_873",0.210327488918383
"A7XYQ1_IDR_49_180",0.282004433669206
"A8CG34_IDR_1_64",0.51861291353075
"A8CG34_IDR_70_1229",0.48138708646925
"A8K0R7_IDR_1_349",0.494412048161348
"A8K0R7_IDR_450_726",0.505587951838652
"A8K0Z3_IDR_371_465",0.491748572069107
"A8K0Z3_IDR_97_368",0.508251427930893
"A8K5M9_IDR_1_142",1
"A8K830_IDR_1_63",1
"A8K855_IDR_184_263",1
"A8K8P3_IDR_1_74",0.498225332006436
"A8K8P3_IDR_933_1149",0.501774667993564
"A8K8V0_IDR_82_170",1
"A8K979_IDR_242_412",0.525912477285416
"A8K979_IDR_416_549",0.474087522714584
"A8MPX8_IDR_14_55",0.295086662439147
"A8MPX8_IDR_300_348",0.34904148902854
"A8MPX8_IDR_518_588",0.355871848532312
"A8MPY1_IDR_1_58",0.488181649539925
"A8MPY1_IDR_392_430",0.511818350460076
"A8MQ03_IDR_1_101",1
"A8MT70_IDR_397_598",0.28216840455314
"A8MT70_IDR_601_716",0.253249820441135
"A8MT70_IDR_747_785",0.245090803988122
"A8MTA8_IDR_1_166",1
"A8MTJ6_IDR_1_127",0.498381997802324
"A8MTJ6_IDR_231_382",0.501618002197677
"A8MTL3_IDR_114_300",1
"A8MTQ0_IDR_1_78",0.468861061059981
"A8MTQ0_IDR_208_251",0.531138938940019
"A8MTY0_IDR_57_197",1
"A8MTY7_IDR_1_169",1
"A8MTZ7_IDR_145_207",0.365572947618151
"A8MTZ7_IDR_1_75",0.340459628002968
"A8MTZ7_IDR_227_269",0.293967424378881
"A8MU46_IDR_1_376",1
"A8MU93_IDR_1_118",1
"A8MUK1_IDR_1_54",0.332921843579488
"A8MUK1_IDR_379_462",0.34082990677947
"A8MUK1_IDR_470_528",0.326248249641042
"A8MUX0_IDR_1_517",1
"A8MUZ8_IDR_57_170",1
"A8MV65_IDR_113_326",0.513389898724809
"A8MV65_IDR_15_79",0.486610101275191
"A8MVA2_IDR_1_152",1
"A8MVS5_IDR_182_230",1
"A8MVW0_IDR_342_653",0.497467539808854
"A8MVW0_IDR_659_826",0.502532460191146
"A8MW92_IDR_138_677",0.444405290374154
"A8MW92_IDR_809_924",0.555594709625846
"A8MXT2_IDR_1_105",1
"A8MXV6_IDR_1_196",1
"A8MXY4_IDR_57_143",1
"A8MXZ1_IDR_1_464",1
"A8MXZ3_IDR_1_250",1
"A8MYA2_IDR_1_482",1
"A8MYU2_IDR_1046_1149",0.507391576287444
"A8MYU2_IDR_632_682",0.492608423712556
"A8MYZ0_IDR_1_91",1
"A8MYZ6_IDR_171_436",0.488313457049559
"A8MYZ6_IDR_1_86",0.511686542950441
"A8MZ36_IDR_97_187",1
"A8MZ59_IDR_28_122",1
"A8MZA4_IDR_1_110",0.506837544402325
"A8MZA4_IDR_147_401",0.493162455597675
"A8MZG2_IDR_1_86",0.497271048915021
"A8MZG2_IDR_89_182",0.502728951084979
"A8TX70_IDR_1474_1692",0.43828576604225
"A8TX70_IDR_2584_2615",0.56171423395775
"A9QM74_IDR_15_66",1
"B0FP48_IDR_215_263",1
"B0YJ81_IDR_1_67",1
"B1AJZ9_IDR_100_352",0.206968690469327
"B1AJZ9_IDR_1060_1279",0.188911955669453
"B1AJZ9_IDR_1356_1412",0.192147821168333
"B1AJZ9_IDR_590_699",0.210721091511548
"B1AJZ9_IDR_921_1001",0.20125044118134
"B1AK53_IDR_331_362",0.469423970552958
"B1ANS9_IDR_1030_1081",1
"B1ATL7_IDR_1_163",1
"B2RC85_IDR_646_758",0.502270161283525
"B2RC85_IDR_779_870",0.497729838716475
"B2RNN3_IDR_15_196",1
"B2RTY4_IDR_1132_1843",0.330622398015192
"B2RTY4_IDR_2278_2531",0.33427430488138
"B2RTY4_IDR_739_823",0.335103297103427
"B2RU33_IDR_361_524",1
"B2RXF0_IDR_1_48",0.512810029274721
"B2RXF0_IDR_184_235",0.487189970725279
"B2RXF5_IDR_120_290",1
"B2RXH2_IDR_343_506",1
"B2RXH4_IDR_118_370",0.467202412333803
"B2RXH4_IDR_374_463",0.532797587666197
"B2RXH8_IDR_86_293",1
"B3KS81_IDR_1_715",1
"B3KU38_IDR_1_55",0.51786307248486
"B3KU38_IDR_63_486",0.48213692751514
"B4DJY2_IDR_1_31",1
"B4DS77_IDR_112_155",0.526532057714824
"B4DS77_IDR_159_423",0.473467942285175
"B4DU55_IDR_68_202",1
"B5ME19_IDR_1_47",0.353741815722922
"B5ME19_IDR_162_301",0.308121498924065
"B5ME19_IDR_880_914",0.338136685353013
"B7U540_IDR_1_42",0.467975430995945
"C9J069_IDR_1_659",0.490533756702147
"C9J069_IDR_826_869",0.509466243297853
"C9J302_IDR_136_202",1
"Q6NX49_IDR_67_221",1
"Q6NXP0_IDR_148_179",0.495947162954055
"Q6NXP0_IDR_270_350",0.504052837045945
"Q6NXP2_IDR_179_280",1
"Q6NXS1_IDR_1_205",1
"Q6NXT1_IDR_1_59",1
"Q6NZ36_IDR_46_145",0.505731247688262
"Q6NZ67_IDR_82_158",1
"Q6NZI2_IDR_1_153",0.479572351614335
"Q6NZI2_IDR_158_390",0.520427648385665
"Q6NZY4_IDR_129_164",0.481535696819563
"Q6NZY4_IDR_371_655",0.518464303180437
"Q6NZY7_IDR_1_31",0.462391982254588
"Q6NZY7_IDR_38_148",0.537608017745412
"Q6P047_IDR_166_211",0.535425856517281
"Q6P047_IDR_239_294",0.464574143482719
"Q6P050_IDR_208_247",1
"Q6P087_IDR_30_61",1
"Q6P0N0_IDR_276_372",0.366858556229073
"Q6P0N0_IDR_480_1132",0.306899634385291
"Q6P0N0_IDR_98_238",0.326241809385636
"Q6P0Q8_IDR_1193_1789",0.313646467809575
"Q6P0Q8_IDR_1_317",0.342054947453169
"Q6P0Q8_IDR_815_1097",0.344298584737256
"Q6P158_IDR_1_94",0.283004279908495
"Q6P158_IDR_431_512",0.360525804278237
"Q6P158_IDR_754_792",0.356469915813268
"Q6P179_IDR_1_51",1
"Q6P1J9_IDR_103_142",0.500032762089001
"Q6P1J9_IDR_260_356",0.499967237910999
"Q6P1L5_IDR_1_354",0.492125898636674
"Q6P1L5_IDR_359_589",0.507874101363326
"Q6P1L6_IDR_1_59",0.47160233881346
"Q6P1L6_IDR_77_237",0.52839766118654
"Q6P1M3_IDR_635_708",0.482607683137285
"Q6P1M3_IDR_938_1020",0.517392316862715
"Q6P1W5_IDR_1_49",0.305913516117151
"Q6P1W5_IDR_516_558",0.321640908121791
"Q6P1W5_IDR_75_472",0.372445575761058
"Q6P1X5_IDR_991_1199",1
"Q6P1X6_IDR_1_36",1
"Q6P280_IDR_1_46",0.485336146760016
"Q6P280_IDR_49_169",0.514663853239984
"Q6P2C0_IDR_238_268",1
"Q6P2C8_IDR_101_155",1
"Q6P2D0_IDR_23_133",1
"Q6P2D8_IDR_435_608",0.489696779692094
"Q6P2D8_IDR_45_81",0.510303220307906
"Q6P2E9_IDR_1226_1258",0.294617710032682
"Q6P2E9_IDR_24_70",0.426002398793537
"Q6P2E9_IDR_528_965",0.279379891173781
"Q6P2H3_IDR_1_327",0.263558959773197
"Q6P2H3_IDR_350_394",0.235039298453171
"Q6P2H3_IDR_531_572",0.244594424566459
"Q6P2H3_IDR_596_666",0.256807317207173
"Q6P387_IDR_108_162",0.169096298053522
"Q6P387_IDR_1_42",0.182850553948692
"Q6P387_IDR_176_213",0.156709185686591
"Q6P387_IDR_253_292",0.157994710649883
"Q6P387_IDR_329_365",0.161994151003196
"Q6P387_IDR_48_105",0.171355100658115
"Q6P3R8_IDR_279_655",0.460043371823026
"Q6P3R8_IDR_672_708",0.539956628176974
"Q6P3S1_IDR_449_775",1
"Q6P3S6_IDR_1_43",0.561499762433927
"Q6P4D5_IDR_1_174",1
"Q6P4E1_IDR_1_436",1
"Q6P4F1_IDR_1_74",1
"Q6P4F2_IDR_1_66",1
"Q6P4F7_IDR_254_810",0.469730982003322
"Q6P4F7_IDR_817_947",0.530269017996678
"Q6P4H8_IDR_1_32",1
"Q6P4Q7_IDR_1_40",0.254111601852885
"Q6P4Q7_IDR_648_688",0.275666814630952
"Q6P4Q7_IDR_727_775",0.470221583516162
"Q6P4R8_IDR_202_369",0.550973790382614
"Q6P4R8_IDR_654_1299",0.449026209617387
"Q6P531_IDR_1_99",1
"Q6P582_IDR_82_158",1
"Q6P5Q4_IDR_28_72",0.365344675737527
"Q6P5Q4_IDR_355_519",0.274681207295157
"Q6P5Q4_IDR_76_195",0.359974116967316
"Q6P5S7_IDR_1_38",1
"Q6P5W5_IDR_233_264",0.524626396358496
"Q6P5W5_IDR_426_488",0.475373603641504
"Q6P5X7_IDR_101_244",0.518415787016762
"Q6PCB5_IDR_1_339",0.443980438431498
"Q6PCB5_IDR_696_843",0.556019561568502
"Q6PCB6_IDR_49_84",1
"Q6PCB8_IDR_285_327",1
"Q6PCD5_IDR_1_283",1
"Q6PCT2_IDR_1_36",0.503059533063301
"Q6PCT2_IDR_151_420",0.4969404669367
"Q6PD62_IDR_855_1173",1
"Q6PD74_IDR_177_257",1
"Q6PDB4_IDR_60_183",1
"Q6PEV8_IDR_133_176",0.3462208581768
"Q6PEV8_IDR_264_357",0.306162037921507
"Q6PEV8_IDR_65_102",0.347617103901693
"Q6PEW0_IDR_276_350",1
"Q6PEW1_IDR_227_343",1
"Q6PEX3_IDR_1_189",1
"Q6PEX7_IDR_76_145",1
"Q6PF04_IDR_53_233",1
"Q6PF05_IDR_24_55",1
"Q6PIF6_IDR_1031_1086",0.481783323520118
"Q6PIF6_IDR_876_974",0.518216676479882
"Q6PII3_IDR_1_452",1
"Q6PIJ6_IDR_474_914",1
"Q6PIS1_IDR_1_33",0.439362396449161
"Q6PIS1_IDR_572_610",0.560637603550839
"Q6PIU1_IDR_1_32",1
"Q6PIV2_IDR_70_168",1
"Q6PIW4_IDR_92_373",1
"Q6PIY5_IDR_408_440",1
"Q6PIY7_IDR_1_130",1
"Q6PIZ9_IDR_35_163",1
"Q6PJ21_IDR_17_60",0.539913891519986
"Q6PJ21_IDR_321_355",0.460086108480014
"Q6PJ61_IDR_18_446",1
"Q6PJE2_IDR_53_85",1
"Q6PJF5_IDR_1_366",1
"Q6PJG2_IDR_100_631",0.229699081139316
"Q6PJG2_IDR_1_96",0.240755423967722
"Q6PJG2_IDR_679_714",0.24719087134784
"Q6PJW8_IDR_1_164",0.401274105718799
"Q6PJW8_IDR_237_267",0.290871020797411
"Q6PJW8_IDR_270_601",0.307854873483789
"Q6PK04_IDR_1_193",0.496258090807469
"Q6PK04_IDR_207_289",0.503741909192531
"Q6PK18_IDR_1_34",1
"Q6PK81_IDR_60_146",1
"Q6PKC3_IDR_1_74",0.456879824485559
"Q6PKC3_IDR_934_985",0.543120175514441
"Q6PKG0_IDR_1029_1096",0.221386801385648
"Q6PKG0_IDR_1_354",0.23887155735124
"Q6PKG0_IDR_491_632",0.305683612530722
"Q6PKG0_IDR_725_795",0.23405802873239
"Q6PKX4_IDR_235_331",1
"Q6PL18_IDR_1111_1318",0.336794685486989
"Q6PL18_IDR_1_390",0.292609904611851
"Q6PL18_IDR_732_780",0.37059540990116
"Q6PL24_IDR_1_153",0.526967933881636
"Q6PL24_IDR_228_271",0.473032066118364
"Q6PL45_IDR_1_57",1
"Q6PML9_IDR_71_120",1
"Q6PUV4_IDR_1_134",1
"Q6Q0C0_IDR_1_116",1
"Q6Q4G3_IDR_13_86",1
"Q6Q6R5_IDR_79_116",1
"Q6Q759_IDR_144_208",0.0982850380619922
"Q6Q759_IDR_378_419",0.110857085072261
"Q6Q759_IDR_655_761",0.126426797414775
"Q6QNY1_IDR_1_34",1
"Q6R2W3_IDR_559_595",1
"Q6R327_IDR_1014_1524",0.449087451261932
"Q6R327_IDR_1531_1599",0.550912548738068
"Q6R6M4_IDR_1_57",0.499447699165398
"Q6R6M4_IDR_379_449",0.500552300834602
"Q6RFH5_IDR_324_385",1
"Q6RI45_IDR_1262_1299",0.362061873667885
"Q6RI45_IDR_1439_1802",0.310094003047713
"Q6RI45_IDR_656_916",0.327844123284401
"Q6RSH7_IDR_1_40",1
"Q6RW13_IDR_124_159",1
"Q6S5L8_IDR_21_177",0.506282495372323
"Q6S5L8_IDR_470_511",0.493717504627677
"Q6S9Z5_IDR_1_89",0.327751408821602
"Q6S9Z5_IDR_249_284",0.33761013183164
"Q6S9Z5_IDR_307_364",0.334638459346758
"Q6SA08_IDR_298_328",1
"Q6SJ93_IDR_1_76",0.498235934099954
"Q6SJ93_IDR_273_351",0.501764065900046
"Q6SJ96_IDR_1_195",1
"Q6STE5_IDR_1_105",1
"Q6T310_IDR_202_242",1
"Q6T4P5_IDR_286_396",0.247369601148681
"Q6TFL3_IDR_1049_1082",0.125444659008494
"Q6TFL3_IDR_1149_1182",0.125198815149213
"Q6TFL3_IDR_1223_1326",0.118951743079158
"Q6TFL3_IDR_983_1028",0.117183239137545
"Q6TFL4_IDR_1_38",1
"Q6U7Q0_IDR_1_128",1
"Q6U841_IDR_1_36",0.362700455513365
"Q6U841_IDR_222_317",0.31748323218913
"Q6U841_IDR_57_90",0.319816312297505
"Q6UB35_IDR_1_69",1
"Q6UB98_IDR_1_235",0.545747246946121
"Q6UB98_IDR_301_1831",0.45425275305388
"C9J3V5_IDR_1_63",1
"C9J6K1_IDR_1_46",1
"C9J7I0_IDR_28_81",1
"C9JDP6_IDR_192_229",1
"C9JE40_IDR_1_185",0.468826802759218
"C9JE40_IDR_213_256",0.531173197240782
"C9JFL3_IDR_1_82",1
"C9JH25_IDR_26_57",0.341191022761598
"C9JH25_IDR_623_874",0.325055114413339
"C9JH25_IDR_64_341",0.333753862825064
"C9JI98_IDR_124_176",1
"C9JJH3_IDR_1_60",0.488493593898974
"C9JJH3_IDR_377_528",0.511506406101026
"C9JSJ3_IDR_132_309",0.345350823470792
"C9JSJ3_IDR_332_541",0.332089826926718
"C9JTQ0_IDR_179_218",0.487852035974404
"C9JTQ0_IDR_226_380",0.512147964025596
"C9JUS6_IDR_1_35",0.506991299895355
"C9JUS6_IDR_63_103",0.493008700104645
"C9JVI0_IDR_1_57",0.330495367124593
"C9JVI0_IDR_379_464",0.341358253378701
"C9JVI0_IDR_469_528",0.328146379496705
"C9JVW0_IDR_59_142",1
"C9JXX5_IDR_30_86",1
"D3W0D1_IDR_40_73",1
"D6R901_IDR_1_56",0.332210069288317
"D6R901_IDR_379_452",0.340044712483053
"D6R901_IDR_470_528",0.32774521822863
"D6R9N7_IDR_1_56",0.330102473655835
"D6R9N7_IDR_379_465",0.342726830804869
