"","GO0010324_membrane_invagination"
"Q5TB80_IDR_1030_1180",0.308212538081438
"Q5TB80_IDR_1_788",0.352438146887062
"Q5TB80_IDR_930_960",0.3393493150315
"Q5TBA9_IDR_1523_1591",0.133844429049348
"Q5TBA9_IDR_1_53",0.135486485353405
"Q5TBA9_IDR_1743_1785",0.141231846312826
"Q5TBA9_IDR_1937_1977",0.137920559398735
"Q5TBA9_IDR_1987_2035",0.138075734224711
"Q5TBA9_IDR_2343_2417",0.141147337691672
"Q5TBA9_IDR_2419_2656",0.172293607969303
"Q5TBB1_IDR_236_296",1
"Q5TBK1_IDR_1_39",0.474951639793647
"Q5TBK1_IDR_190_243",0.525048360206353
"Q5TC12_IDR_97_140",1
"Q5TC79_IDR_130_364",0.486798419700798
"Q5TC79_IDR_460_503",0.513201580299202
"Q5TC82_IDR_398_1133",1
"Q5TC84_IDR_1_90",0.520203336868919
"Q5TCM9_IDR_1_116",1
"Q5TC84_IDR_316_451",0.479796663131081
"Q5TCQ9_IDR_204_289",0.177199217383936
"Q5TCQ9_IDR_539_571",0.172664872556258
"Q5TCQ9_IDR_659_711",0.164623785320175
"Q5TCX8_IDR_486_1036",0.490988606070308
"Q5TCY1_IDR_313_543",0.533751333134506
"Q5TCY1_IDR_548_1321",0.466248666865494
"Q5TCZ1_IDR_132_163",0.252534494578787
"Q5TCZ1_IDR_325_447",0.242182421585381
"Q5TCZ1_IDR_505_836",0.24023214812043
"Q5TCZ1_IDR_900_1068",0.265050935715403
"Q5TD94_IDR_1_203",0.515653645552231
"Q5TD94_IDR_376_425",0.484346354447769
"Q5TDH0_IDR_365_399",0.445226698809858
"Q5TDH0_IDR_80_133",0.554773301190142
"Q5TDP6_IDR_1_63",1
"Q5TEA6_IDR_1_37",1
"Q5TEC3_IDR_1_262",1
"Q5TEJ8_IDR_544_631",1
"Q5TEU4_IDR_1_42",1
"Q5TF21_IDR_1_807",0.479141209642328
"Q5TF21_IDR_894_925",0.520858790357672
"Q5TF39_IDR_148_227",0.50678321323093
"Q5THJ4_IDR_1558_1610",0.164254348851002
"Q5THJ4_IDR_1741_1779",0.160441278114654
"Q5THJ4_IDR_2419_2460",0.169383173023942
"Q5THJ4_IDR_2597_2633",0.172356846213523
"Q5THJ4_IDR_747_793",0.165666849525693
"Q5THJ4_IDR_908_945",0.167897504271186
"Q5THK1_IDR_1_1608",0.481415137437442
"Q5THK1_IDR_1891_2040",0.518584862562558
"Q5THR3_IDR_1247_1304",0.250943487183949
"Q5THR3_IDR_1_52",0.260937590801228
"Q5THR3_IDR_245_275",0.245843350513494
"Q5THR3_IDR_575_617",0.242275571501329
"Q5TID7_IDR_1_376",1
"Q5TIE3_IDR_608_806",0.500605697845833
"Q5TIE3_IDR_921_1139",0.499394302154167
"Q5TKA1_IDR_1_99",0.463384906512311
"Q5TKA1_IDR_288_333",0.536615093487689
"Q5TYW1_IDR_61_190",1
"Q5TYW2_IDR_222_517",1
"Q5TZF3_IDR_1_34",1
"Q5VSG8_IDR_1_98",1
"Q5VSL9_IDR_1_64",0.487519052842606
"Q5VSL9_IDR_318_435",0.512480947157394
"Q5VST9_IDR_4780_4812",0.1777833688404
"Q5VST9_IDR_5489_5524",0.159420791217663
"Q5VST9_IDR_5545_5597",0.160417320810514
"Q5VST9_IDR_6241_6297",0.163783011362625
"Q5VST9_IDR_6725_6757",0.16444900969812
"Q5VST9_IDR_6770_7273",0.174146498070678
"Q5VSY0_IDR_22_251",1
"Q5VT03_IDR_136_314",0.336126818002663
"Q5VT03_IDR_16_134",0.355121926703299
"Q5VT03_IDR_331_806",0.308751255294038
"Q5VT06_IDR_1_2842",0.481199665299126
"Q5VT06_IDR_2876_2908",0.518800334700874
"Q5VT25_IDR_412_443",0.199932846543617
"Q5VT25_IDR_455_485",0.195417120990886
"Q5VT25_IDR_644_705",0.186820658663643
"Q5VT25_IDR_934_1020",0.214067506718855
"Q5VTR2_IDR_112_174",0.34708143779584
"Q5VTR2_IDR_259_650",0.309198998132356
"Q5VTT5_IDR_1_94",1
"Q5VU36_IDR_1_1336",1
"Q5VU43_IDR_2020_2170",0.372477476442919
"Q5VU43_IDR_515_1886",0.310785004322225
"Q5VU43_IDR_94_283",0.316737519234856
"Q5VU57_IDR_445_503",1
"Q5VU65_IDR_1841_1888",1
"Q5VU92_IDR_1_46",1
"Q5VU97_IDR_1126_1172",0.32825737333769
"Q5VU97_IDR_1199_1254",0.332530234551229
"Q5VU97_IDR_1_35",0.339212392111081
"Q5VUA4_IDR_1_2279",1
"Q5VUB5_IDR_327_708",0.485263052276404
"Q5VUB5_IDR_712_890",0.514736947723596
"Q5VUE5_IDR_1_71",1
"Q5VUG0_IDR_1_39",0.346322342467938
"Q5VUG0_IDR_480_521",0.336249148828021
"Q5VUG0_IDR_647_818",0.317428508704041
"Q5VV43_IDR_163_265",0.56283559082664
"Q5VV43_IDR_984_1072",0.43716440917336
"Q5VV52_IDR_1_198",1
"Q5VV67_IDR_142_298",0.329917506742512
"Q5VV67_IDR_1_58",0.342586798900314
"Q5VV67_IDR_368_1536",0.327495694357174
"Q5VVJ2_IDR_1_33",0.261144987409163
"Q5VVJ2_IDR_468_504",0.240713765082348
"Q5VVJ2_IDR_515_554",0.231138696963312
"Q5VVJ2_IDR_79_371",0.267002550545178
"Q5VVM6_IDR_1_310",0.497171615504541
"Q5VVM6_IDR_571_783",0.502828384495459
"Q5VVP1_IDR_1_1332",1
"Q5VVW2_IDR_422_472",0.526307850296537
"Q5VVW2_IDR_808_995",0.473692149703463
"Q5VVX9_IDR_239_297",1
"Q5VW00_IDR_1_47",1
"Q5VWG9_IDR_95_849",1
"Q5VW22_IDR_144_254",0.505077645754038
"Q5VW22_IDR_322_384",0.494922354245962
"Q5VW32_IDR_377_407",1
"Q5VW38_IDR_560_600",1
"Q5VWI1_IDR_1_37",0.339531306173533
"Q5VWI1_IDR_384_445",0.307556713834784
"Q5VWI1_IDR_85_338",0.352911979991683
"Q5VWJ9_IDR_1_86",1
"Q5VWK0_IDR_1_638",1
"Q5VWN6_IDR_218_261",0.171909197883456
"Q5VWN6_IDR_283_746",0.151456382230638
"Q5VWN6_IDR_757_791",0.165366617566957
"Q5VWW1_IDR_36_120",1
"Q5VWX1_IDR_164_287",1
"Q5VX71_IDR_432_490",1
"Q5VXD3_IDR_1_44",1
"Q5VXT5_IDR_241_272",1
"Q5VXU3_IDR_1_75",1
"Q5VXU9_IDR_1102_1425",0.468111509987521
"Q5VXU9_IDR_206_287",0.264913146528027
"Q5VXU9_IDR_369_577",0.266975343484452
"Q5VY09_IDR_1_305",1
"Q5VY43_IDR_798_1037",1
"Q5VYM1_IDR_93_1034",1
"Q5VYP0_IDR_1_31",0.56251706716426
"Q5VYP0_IDR_34_1333",0.43748293283574
"Q5VYS8_IDR_1_209",0.255077951055366
"Q5VYS8_IDR_1362_1436",0.239651285920997
"Q5VYS8_IDR_1460_1495",0.24358559210735
"Q5VYS8_IDR_639_940",0.261685170916287
"Q5VYV0_IDR_92_424",1
"Q5VYV7_IDR_124_408",1
"Q5VZ18_IDR_1_383",1
"Q5VZ19_IDR_107_139",1
"Q5VZ46_IDR_1_1109",1
"Q5VZ66_IDR_1_33",0.3376376125686
"Q5VZ66_IDR_138_527",0.323261390536984
"Q5VZ66_IDR_590_677",0.339100996894415
"Q5VZ89_IDR_1539_1679",0.464134375597882
"Q5VZ89_IDR_900_1536",0.535865624402118
"Q5VZB9_IDR_1_333",1
"Q5VZP5_IDR_356_388",0.162582346649624
"Q5VZP5_IDR_405_450",0.160309561202521
"Q5VZP5_IDR_452_551",0.158584202028578
"Q5VZP5_IDR_555_1134",0.181277585949611
"Q6ZS81_IDR_939_975",0.250437159669569
"Q6ZS82_IDR_106_235",1
"Q6ZSB9_IDR_121_393",1
"Q6ZSC3_IDR_173_216",1
"Q6ZSG1_IDR_16_175",1
"Q6ZSG2_IDR_1_355",0.490775374714322
"Q6ZSG2_IDR_389_479",0.509224625285678
"Q6ZSJ9_IDR_132_483",0.480852267060385
"Q6ZSJ9_IDR_1_88",0.519147732939615
"Q6ZSM3_IDR_1_39",0.320987840785062
"Q6ZSM3_IDR_230_260",0.324106066828629
"Q6ZSM3_IDR_469_516",0.354906092386309
"Q6ZSS3_IDR_65_143",1
"Q6ZSS7_IDR_1_48",0.347332122144447
"Q6ZSS7_IDR_395_430",0.29670312864427
"Q6ZSS7_IDR_626_791",0.355964749211283
"Q6ZT07_IDR_1066_1204",0.336098600185109
"Q6ZT07_IDR_940_999",0.337113573621028
"Q6ZT12_IDR_1002_1083",0.329181513944121
"Q6ZT12_IDR_1159_1191",0.326022627779633
"Q6ZT12_IDR_1193_1229",0.344795858276245
"Q6ZT52_IDR_210_329",1
"Q6ZT98_IDR_1_37",0.346516080692944
"Q6ZT98_IDR_387_437",0.331970464752898
"Q6ZT98_IDR_486_682",0.321513454554158
"Q6ZTA4_IDR_252_298",0.504081399558774
"Q6ZTA4_IDR_41_154",0.495918600441226
"Q6ZTI6_IDR_1_81",1
"Q6ZTQ3_IDR_109_183",0.509757395628076
"Q6ZTQ3_IDR_185_215",0.490242604371924
"Q6ZTQ4_IDR_839_885",1
"Q6ZTR5_IDR_1457_1518",0.490178395163179
"Q6ZTR5_IDR_3140_3187",0.509821604836821
"Q6ZTR7_IDR_228_304",1
"Q6ZTW0_IDR_1_33",1
"Q6ZTZ1_IDR_136_234",0.493412507994764
"Q6ZTZ1_IDR_1_43",0.506587492005236
"Q6ZU15_IDR_401_432",1
"Q6ZU35_IDR_1096_1164",0.157274979984487
"Q6ZU35_IDR_16_535",0.147747358803615
"Q6ZU35_IDR_551_584",0.172416082140751
"Q6ZU35_IDR_620_666",0.166835529684604
"Q6ZU35_IDR_678_857",0.185704092647966
"Q6ZU35_IDR_860_1089",0.170021956738576
"Q6ZU52_IDR_1_694",1
"Q6ZU69_IDR_378_1335",0.326344664370043
"Q6ZU80_IDR_1_216",0.519332423099126
"Q6ZU80_IDR_954_1094",0.480667576900874
"Q6ZUB0_IDR_33_525",0.516385327431347
"Q6ZUB0_IDR_534_884",0.483614672568652
"Q6ZUB1_IDR_87_1445",1
"Q6ZUI0_IDR_1_51",1
"Q6ZUJ4_IDR_33_123",1
"Q6ZUJ8_IDR_143_174",0.330056118481027
"Q6ZUJ8_IDR_398_631",0.32927255293688
"Q6ZV65_IDR_1_224",0.523941448922819
"Q6ZV65_IDR_265_296",0.476058551077181
"Q6ZV73_IDR_1286_1319",0.519374123890919
"Q6ZV73_IDR_1_869",0.480625876109081
"Q6ZV89_IDR_152_265",1
"Q6ZVC0_IDR_1_841",1
"Q6ZVD7_IDR_223_975",1
"Q6ZVD8_IDR_1051_1111",0.343412817217292
"Q6ZVD8_IDR_1177_1254",0.330857091687144
"Q6ZVD8_IDR_1279_1318",0.325730091095564
"Q6ZVF9_IDR_1_680",0.517426718962087
"Q6ZVF9_IDR_721_776",0.482573281037913
"Q6ZVH7_IDR_327_798",0.497940054121414
"Q6ZVH7_IDR_931_974",0.502059945878586
"Q6ZVL6_IDR_1207_1816",0.338659081009509
"Q6ZVL6_IDR_1_818",0.661340918990491
"Q6ZVM7_IDR_155_212",0.298384331167171
"Q6ZVM7_IDR_308_440",0.419331954335062
"Q6ZWK4_IDR_39_108",1
"Q6ZWT7_IDR_465_520",1
"Q701N2_IDR_1_237",1
"Q701N4_IDR_1_177",1
"Q702N8_IDR_1_42",0.217681848405053
"Q702N8_IDR_561_729",0.190585765436769
"Q702N8_IDR_734_791",0.198979348926935
"Q702N8_IDR_863_909",0.199418996706152
"Q702N8_IDR_935_1843",0.193334040525091
"Q709C8_IDR_1375_1417",0.323241651858248
"Q709C8_IDR_1889_1929",0.331308626843415
"Q709C8_IDR_838_904",0.345449721298337
"Q70CQ1_IDR_287_328",0.50834082679446
"Q70CQ1_IDR_86_255",0.49165917320554
"Q70CQ2_IDR_3331_3513",0.337803073369815
"Q70CQ2_IDR_479_848",0.314832616260542
"Q70CQ2_IDR_85_144",0.347364310369643
"Q70YC5_IDR_1_173",0.514065572123601
"Q70YC5_IDR_186_407",0.485934427876399
"Q70Z44_IDR_362_399",1
"Q70Z53_IDR_1_70",0.519761072665353
"Q70Z53_IDR_219_289",0.480238927334647
"Q711Q0_IDR_1_1435",1
"Q712K3_IDR_193_238",1
"Q717R9_IDR_1_77",0.508039414453703
"Q717R9_IDR_80_158",0.491960585546297
"Q71DI3_IDR_1_41",1
"Q71F23_IDR_1_245",1
"Q71F56_IDR_1522_1670",0.218699603654552
"Q71F56_IDR_2050_2088",0.189294760553776
"Q71F56_IDR_291_856",0.19331449210672
"Q71F56_IDR_874_911",0.19530310138397
"Q71F56_IDR_959_1100",0.203388042300981
"Q71H61_IDR_213_637",1
"Q71RC2_IDR_24_96",0.339084727564645
"Q71RC2_IDR_280_333",0.36718852317311
"Q71RC2_IDR_337_724",0.293726749262245
"Q76KD6_IDR_32_436",1
"Q76KP1_IDR_1_103",0.518643083715052
"Q76KP1_IDR_409_669",0.481356916284948
"Q76KX8_IDR_1_197",1
"Q76L83_IDR_379_1395",0.507854806320928
"Q76L83_IDR_84_377",0.492145193679072
"Q76LX8_IDR_32_76",1
"Q76M96_IDR_24_137",0.50425623033796
"Q76M96_IDR_272_609",0.49574376966204
"Q76MJ5_IDR_407_508",1
"Q76N32_IDR_1_620",1
"Q76N89_IDR_1042_1109",0.255843455766963
"Q76N89_IDR_1_34",0.260741455283885
"Q76N89_IDR_348_828",0.241310629631254
"Q76N89_IDR_863_1014",0.242104459317899
"Q76NI1_IDR_1376_1411",0.2366350781558
"Q76NI1_IDR_208_440",0.268786451068868
"Q76NI1_IDR_686_887",0.256349193892555
"Q76NI1_IDR_963_1076",0.238229276882778
"Q7KZ85_IDR_1_268",0.34118681403386
"Q7L2E3_IDR_145_233",0.504145690956807
"Q7L2J0_IDR_1_411",1
"Q7L2K0_IDR_44_195",1
"Q7L2R6_IDR_49_154",1
"Q7L2Z9_IDR_1_70",1
"Q7L311_IDR_30_378",1
"Q7L3B6_IDR_114_157",0.50913501930023
"Q7L3B6_IDR_1_87",0.49086498069977
"Q7L3S4_IDR_1_146",1
"Q7L3T8_IDR_1_35",1
"Q7L3V2_IDR_232_364",1
"Q7L4E1_IDR_260_302",0.536335578205467
"Q7L4E1_IDR_68_172",0.463664421794533
"Q7L4I2_IDR_1_323",1
"Q7L4P6_IDR_246_286",0.515487498546257
"Q7L4P6_IDR_78_187",0.484512501453743
"Q7L4S7_IDR_31_112",1
"Q7L513_IDR_263_316",1
"Q7L590_IDR_18_242",0.519169461765251
"Q7L9B9_IDR_200_237",0.519675788552289
"Q7LBC6_IDR_1127_1331",0.321452528730335
"Q7LBC6_IDR_258_890",0.678547471269665
"Q7LBE3_IDR_572_655",0.533439349727363
"Q7LBE3_IDR_742_791",0.466560650272637
"Q7LC44_IDR_1_204",0.494328187205779
"Q7LC44_IDR_362_396",0.505671812794221
"Q7LDG7_IDR_553_596",1
"Q7LFL8_IDR_1_313",1
"Q7LGA3_IDR_1_67",1
"Q7LGC8_IDR_1_130",1
"Q7M4L6_IDR_1_308",1
"Q7RTM1_IDR_1_53",0.505988895903717
"Q7RTM1_IDR_479_529",0.494011104096283
"Q7RTN6_IDR_26_57",0.498956394314818
"Q7RTN6_IDR_307_344",0.501043605685183
"Q7RTP6_IDR_629_801",0.494293338088121
"Q7RTP6_IDR_822_1894",0.505706661911879
"Q7RTR2_IDR_1_59",1
"Q7RTS1_IDR_1_83",0.483344111073827
"Q7RTX7_IDR_316_356",0.33552782527822
"Q7RTX7_IDR_414_472",0.33117225885302
"Q7RTX9_IDR_215_283",1
"Q7RTY1_IDR_193_285",1
"Q7RTY8_IDR_28_92",1
"Q7RTZ2_IDR_1_57",0.340358419392338
"Q7RTZ2_IDR_379_451",0.334251374181226
"Q7RTZ2_IDR_470_528",0.325390206426436
"Q7Z2H8_IDR_1_44",1
"Q7Z2K6_IDR_1_83",1
"Q7Z2K8_IDR_1_1008",1
"Q7Z2Q7_IDR_411_451",1
"Q7Z2T5_IDR_1_82",0.49736966205993
"Q7Z2T5_IDR_696_733",0.50263033794007
"Q7Z2W4_IDR_225_508",1
"Q7Z2W7_IDR_1_37",1
"Q7Z2W9_IDR_1_58",1
"Q7Z2X7_IDR_1_111",1
"Q7Z2Y5_IDR_331_1182",1
"Q7Z2Z1_IDR_504_539",0.335868077812449
"Q7Z3E2_IDR_625_898",0.49065999346151
"Q7Z3E5_IDR_277_308",0.513800534771383
"Q7Z3E5_IDR_573_818",0.486199465228617
"Q7Z3F1_IDR_1_33",0.377963674506398
"Q5VZV1_IDR_1_55",1
"Q5W041_IDR_612_697",1
"Q5W0A0_IDR_1_350",0.510806238439543
"Q5W0A0_IDR_414_455",0.489193761560458
"Q5W0B1_IDR_56_726",1
"Q5W0B7_IDR_154_220",1
"Q5W0Q7_IDR_502_934",0.50688656564464
"Q5W0Q7_IDR_94_218",0.49311343435536
"Q5W0V3_IDR_177_255",0.510744350013143
"Q5W0V3_IDR_533_564",0.489255649986857
"Q5W0Z9_IDR_300_365",1
"Q5W186_IDR_1_40",1
"Q5W5W9_IDR_130_170",1
"Q5XG99_IDR_123_239",0.386989638179799
"Q5XG99_IDR_241_296",0.327755091439005
"Q5XG99_IDR_32_68",0.285255270381197
"Q5XKE5_IDR_1_62",0.499472639671825
"Q5XKE5_IDR_474_535",0.500527360328175
"Q5XKK7_IDR_1_138",1
"Q5XKL5_IDR_152_184",1
"Q5XKR4_IDR_1_110",0.497307264246661
"Q5XKR4_IDR_154_325",0.502692735753339
"Q5XKR9_IDR_1_83",1
"Q5XPI4_IDR_683_740",1
"Q5XUX0_IDR_10_61",0.482920575799605
"Q5XUX0_IDR_379_441",0.517079424200395
"Q63HQ0_IDR_261_302",0.52822147286471
"Q63HQ0_IDR_75_259",0.47177852713529
"Q63HQ2_IDR_1_31",1
"Q63HR2_IDR_462_652",0.318761317455365
"Q63HR2_IDR_681_1127",0.335792036400225
"Q63HR2_IDR_84_122",0.345446646144411
"Q63ZY3_IDR_1_585",1
"Q641Q2_IDR_1_43",0.278476590489495
"Q641Q2_IDR_189_1341",0.476604752781717
"Q641Q2_IDR_53_186",0.244918656728787
"Q643R3_IDR_491_524",1
"Q64ET8_IDR_1_168",0.481309405158221
"Q64ET8_IDR_248_278",0.518690594841779
"Q64LD2_IDR_1_207",1
"Q658L1_IDR_1_346",1
"Q658Y4_IDR_334_371",0.508837574759356
"Q658Y4_IDR_663_716",0.491162425240644
"Q659A1_IDR_372_720",0.353717160132323
"Q659A1_IDR_48_81",0.32118690344069
"Q659A1_IDR_933_982",0.325095936426987
"Q659C4_IDR_1_166",0.179142763096125
"Q659C4_IDR_285_475",0.226416701574781
"Q659C4_IDR_477_519",0.211569043681241
"Q659C4_IDR_527_616",0.204726879592911
"Q659C4_IDR_851_914",0.178144612054943
"Q66GS9_IDR_1099_1140",0.254989739802731
"Q66GS9_IDR_378_509",0.241563142829582
"Q66GS9_IDR_518_561",0.24967790309752
"Q66GS9_IDR_73_203",0.253769214270166
"Q66K14_IDR_399_458",0.327103866900236
"Q66K79_IDR_589_629",1
"Q66K89_IDR_1_433",1
"Q66LE6_IDR_380_415",1
"Q674R7_IDR_1_173",0.488617284775924
"Q674R7_IDR_734_924",0.511382715224076
"Q674X7_IDR_1_430",0.486237504948479
"Q674X7_IDR_685_763",0.513762495051521
"Q676U5_IDR_234_268",0.508083231057759
"Q676U5_IDR_48_85",0.491916768942241
"Q684P5_IDR_1_54",0.341802593663536
"Q684P5_IDR_496_676",0.317917240273847
"Q7Z3F1_IDR_543_655",0.310787032399207
"Q7Z3F1_IDR_838_870",0.311249293094394
"Q7Z3G6_IDR_1_31",0.502039343166884
"Q7Z3G6_IDR_312_842",0.497960656833116
"Q7Z3H0_IDR_323_429",1
"Q7Z3H4_IDR_1_309",0.475176404462731
"Q7Z3H4_IDR_403_446",0.52482359553727
"Q7Z3I7_IDR_1_245",1
"Q7Z3J2_IDR_11_111",1
"Q7Z3J3_IDR_995_1032",1
"Q7Z3K3_IDR_1_369",0.210602568485232
"Q7Z3Z0_IDR_1_64",0.515749895140925
"Q7Z3Z0_IDR_391_450",0.484250104859075
"Q7Z3Z2_IDR_134_195",1
"Q7Z3Z3_IDR_1_120",1
"Q7Z3Z4_IDR_1_101",1
"Q7Z401_IDR_1509_1622",0.464342163297807
"Q7Z401_IDR_891_1436",0.535657836702193
"Q7Z402_IDR_1_97",1
"Q7Z403_IDR_1_149",1
"Q7Z406_IDR_1927_1995",1
"Q7Z417_IDR_1_648",1
"Q7Z418_IDR_178_280",1
"Q7Z422_IDR_1_152",1
"Q7Z429_IDR_107_145",0.472356998258467
"Q7Z429_IDR_1_50",0.527643001741533
"Q7Z434_IDR_477_513",0.479066804498978
"Q7Z434_IDR_98_458",0.520933195501022
"Q7Z443_IDR_973_1147",1
"Q7Z444_IDR_1_36",1
"Q7Z460_IDR_231_294",0.339770089535463
"Q7Z4P5_IDR_19_83",0.542126903640266
"Q7Z4P5_IDR_287_346",0.457873096359734
"Q7Z4Q2_IDR_1_37",0.46741218534068
"Q7Z4Q2_IDR_308_408",0.53258781465932
"Q7Z4R8_IDR_1_32",0.497036325754826
"Q7Z4R8_IDR_140_191",0.502963674245174
"Q7Z4S6_IDR_1071_1318",0.352795263754743
"Q7Z4S6_IDR_404_455",0.342009464201916
"Q7Z4S6_IDR_494_1041",0.305195272043341
"Q7Z4T8_IDR_32_89",1
"Q7Z4T9_IDR_406_515",1
"Q7Z4V0_IDR_100_440",0.239783548820168
"Q7Z4V0_IDR_1_94",0.257619863963897
"Q7Z4V0_IDR_447_478",0.266354100844662
"Q7Z4V0_IDR_600_649",0.236242486371272
"Q7Z4V5_IDR_549_671",0.524794029580155
"Q7Z4V5_IDR_91_469",0.475205970419845
"Q7Z569_IDR_26_57",0.459216929455718
"Q7Z569_IDR_82_120",0.540783070544282
"Q7Z570_IDR_77_461",0.528876630140207
"Q7Z5H3_IDR_1_35",0.463312678441057
"Q7Z5H3_IDR_351_599",0.536687321558943
"Q7Z5J4_IDR_1_1592",0.341178363612193
"Q7Z5J4_IDR_1614_1678",0.339572883624847
"Q7Z5J4_IDR_1693_1817",0.319248752762959
"Q7Z5J8_IDR_1351_1393",1
"Q7Z5K2_IDR_1051_1109",0.394643359969583
"Q7Z5K2_IDR_1_636",0.605356640030416
"Q7Z5L2_IDR_1_634",1
"Q7Z5L3_IDR_1_31",0.490723534347911
"Q7Z5L3_IDR_37_149",0.509276465652089
"Q7Z5L7_IDR_1_46",1
"Q7Z5L9_IDR_67_501",1
"Q7Z5M5_IDR_1_46",0.341190644774402
"Q7Z5M5_IDR_732_879",0.330084145593575
"Q7Z5M5_IDR_995_1056",0.328725209632023
"Q7Z5N4_IDR_1_79",0.499747055177098
"Q7Z5N4_IDR_2039_2137",0.500252944822902
"Q7Z5Q5_IDR_1_192",0.494199161373854
"Q7Z5Q5_IDR_861_900",0.505800838626146
"Q7Z6B7_IDR_713_769",0.204302463132506
"Q7Z6B7_IDR_802_1085",0.187143507717013
"Q7Z6E9_IDR_229_283",0.342255070419223
"Q7Z6E9_IDR_325_1792",0.309620336104316
"Q7Z6E9_IDR_81_141",0.348124593476461
"Q7Z6G3_IDR_193_247",1
"Q7Z6G8_IDR_1195_1248",0.346238008408099
"Q7Z6G8_IDR_287_809",0.318627378955828
"Q7Z6G8_IDR_945_1030",0.335134612636073
"Q7Z6I6_IDR_1024_1101",0.480775873876481
"Q7Z6I6_IDR_217_1020",0.519224126123519
"Q7Z6I8_IDR_1_188",1
"Q7Z6J0_IDR_258_445",0.324581593565254
"Q7Z6J0_IDR_509_827",0.342012625576374
"Q7Z6J0_IDR_77_123",0.333405780858373
"Q7Z6J2_IDR_1_56",0.519228009204587
"Q7Z6J2_IDR_196_395",0.480771990795413
"Q7Z6J4_IDR_1_101",1
"Q7Z6J6_IDR_299_507",1
"Q7Z6Z7_IDR_2259_2669",0.0763658506479792
"Q7Z6Z7_IDR_2682_3016",0.0755531463772559
"Q7Z6Z7_IDR_3140_3172",0.0692459397885288
"Q7Z6Z7_IDR_3238_3281",0.0666954959781453
"Q7Z6Z7_IDR_3305_3335",0.0672221227569393
"Q7Z6Z7_IDR_3345_3459",0.0761456289350707
"Q7Z6Z7_IDR_3461_3574",0.0806775849973039
"Q7Z6Z7_IDR_3625_3706",0.0694109348749257
"Q7Z6Z7_IDR_3736_3842",0.071550880635387
"Q7Z736_IDR_25_55",0.33219990691287
"Q7Z736_IDR_558_625",0.336579900290773
"Q7Z736_IDR_751_793",0.331220192796357
"Q7Z739_IDR_1_52",0.460134051384941
"Q7Z739_IDR_199_391",0.539865948615059
"Q7Z794_IDR_1_61",0.508922449990866
"Q7Z794_IDR_492_578",0.491077550009134
"Q7Z7A1_IDR_1_77",0.170155385983401
"Q7Z7F0_IDR_568_610",0.247643721302907
"Q7Z7G1_IDR_1_303",1
"Q7Z7G2_IDR_1_127",0.484883154368653
"Q7Z7G2_IDR_129_160",0.515116845631347
"Q7Z7G8_IDR_1245_1318",0.165882575010255
"Q7Z7G8_IDR_1762_1799",0.136615927722226
"Q7Z7G8_IDR_1858_1889",0.13751758149089
"Q7Z7G8_IDR_2077_2107",0.133353002623756
"Q7Z7G8_IDR_294_340",0.142904316074463
"Q7Z7G8_IDR_95_134",0.139562400727482
"Q7Z7G8_IDR_971_1048",0.144164196350927
"Q7Z7H8_IDR_1_33",1
"Q7Z7J5_IDR_136_172",0.490656724067075
"Q7Z7J5_IDR_34_82",0.509343275932925
"Q7Z7J9_IDR_1_57",1
"Q7Z7K2_IDR_1_430",1
"Q7Z7L8_IDR_1_435",1
"Q7Z7L9_IDR_1_277",1
"Q7Z7M0_IDR_2810_2845",1
"Q7Z7M8_IDR_1_68",1
"Q86SQ6_IDR_204_247",0.500438257752654
"Q86SQ6_IDR_325_529",0.499561742247346
"Q86SQ7_IDR_1_299",1
"Q86SR1_IDR_1_74",1
"Q86SS6_IDR_86_218",1
"Q86SU0_IDR_214_546",1
"Q86SX6_IDR_1_40",1
"Q86T03_IDR_1_76",1
"Q86T13_IDR_287_490",1
"Q86T20_IDR_1_102",1
"Q86T24_IDR_121_483",1
"Q86T29_IDR_21_144",1
"Q86T65_IDR_1033_1068",0.328301959451197
"Q86T65_IDR_486_602",0.360700097607451
"Q86T65_IDR_988_1022",0.310997942941353
"Q86T75_IDR_1_647",0.492464066845947
"Q86T75_IDR_659_694",0.507535933154053
"Q86T82_IDR_108_339",0.509345166014173
"Q86T82_IDR_608_837",0.490654833985827
"Q86TJ5_IDR_1_33",0.499070208456405
"Q86TJ5_IDR_89_246",0.500929791543595
"Q86TL0_IDR_1_64",0.51511858168535
"Q86TL0_IDR_439_469",0.484881418314651
"Q86TL2_IDR_220_294",1
"Q86TM6_IDR_332_617",1
"Q86TN4_IDR_223_253",1
"Q86TP1_IDR_369_407",1
"Q86TU7_IDR_526_594",1
"Q86TV6_IDR_651_686",1
"Q86TY3_IDR_20_679",1
"Q86U06_IDR_1_161",0.471764225790349
"Q86U06_IDR_378_420",0.528235774209651
"Q86U17_IDR_2_44",1
"Q86U28_IDR_1_47",1
"Q86U38_IDR_1_53",1
"Q86U42_IDR_1_159",0.509490270711702
"Q86U42_IDR_250_301",0.490509729288299
"Q86UD0_IDR_309_342",0.537650915546612
"Q86UD0_IDR_97_232",0.462349084453388
"Q86UD3_IDR_1_65",1
"Q86UD4_IDR_1_202",1
"Q86UE3_IDR_113_216",1
"Q86UE4_IDR_58_582",1
"Q86UE6_IDR_365_484",1
"Q86UE8_IDR_1_239",0.509351875198887
"Q86UE8_IDR_315_409",0.490648124801113
"Q86UF2_IDR_278_319",0.353099261937581
