"","GO0030659_cytoplasmic_vesicle_membrane"
"P46783_IDR_95_165",1
"P46821_IDR_504_2352",1
"P46934_IDR_126_194",0.16800458027935
"P46934_IDR_1_33",0.139085468957649
"P47872_IDR_410_440",1
"P47897_IDR_190_225",1
"P47898_IDR_1_38",0.520076489195485
"P47898_IDR_232_274",0.479923510804515
"P47900_IDR_1_40",0.532787575585921
"P47900_IDR_340_373",0.467212424414079
"P47901_IDR_238_274",0.502391430528419
"P47901_IDR_359_424",0.497608569471581
"P47902_IDR_1_160",0.499755606278147
"P47902_IDR_205_265",0.500244393721853
"P47914_IDR_1_159",1
"P47928_IDR_115_161",0.500395863567026
"P47928_IDR_1_60",0.499604136432974
"P47972_IDR_87_216",1
"P47974_IDR_19_153",0.4859594837261
"P47974_IDR_219_482",0.5140405162739
"P47985_IDR_1_63",1
"P48023_IDR_27_141",1
"P48029_IDR_1_52",0.496701285695374
"P48378_IDR_275_334",0.482192350216128
"P48378_IDR_673_723",0.517807649783872
"P48380_IDR_1_31",0.33171827241861
"P48380_IDR_264_324",0.316328112961246
"P48380_IDR_658_749",0.351953614620144
"P48382_IDR_170_207",0.522035977736615
"P48382_IDR_233_616",0.477964022263385
"P48426_IDR_288_330",1
"P48431_IDR_1_317",1
"P48436_IDR_1_440",0.494508772579998
"P48436_IDR_457_497",0.505491227420002
"P48443_IDR_1_133",1
"P48444_IDR_159_268",1
"P48454_IDR_465_512",1
"P48544_IDR_1_48",0.460549705314315
"P48544_IDR_373_419",0.539450294685685
"P48546_IDR_413_466",1
"P48547_IDR_451_511",1
"P48549_IDR_1_43",0.483518547094121
"P48549_IDR_367_501",0.516481452905879
"P48736_IDR_1_33",1
"P48742_IDR_306_389",1
"P48751_IDR_1_316",0.324053704669263
"P48751_IDR_428_501",0.337358593353924
"P48751_IDR_630_673",0.338587701976813
"P48764_IDR_1_38",0.531328185252084
"P48764_IDR_549_834",0.468671814747916
"P48775_IDR_1_37",1
"P48788_IDR_141_182",1
"P48995_IDR_1_38",1
"P49006_IDR_1_195",1
"P49019_IDR_314_381",1
"P49023_IDR_1_347",1
"P49069_IDR_1_181",1
"P49116_IDR_180_353",1
"P49137_IDR_1_53",0.515070875602805
"P49137_IDR_367_400",0.484929124397195
"P49146_IDR_1_42",0.532114821670346
"P49448_IDR_1_61",1
"P49450_IDR_1_44",1
"P49454_IDR_1065_1791",0.226099837466736
"P49454_IDR_1_306",0.17934346370795
"P49454_IDR_1834_1885",0.214614666803619
"P49454_IDR_2788_3114",0.181952451155617
"P49454_IDR_606_846",0.197989580866077
"P49585_IDR_1_56",0.511276782255345
"P49585_IDR_303_367",0.488723217744655
"P49591_IDR_476_514",1
"P49593_IDR_421_454",1
"P49619_IDR_80_154",1
"P49640_IDR_1_186",0.49908961014809
"P49640_IDR_355_407",0.50091038985191
"P49641_IDR_1_41",1
"P49643_IDR_458_509",1
"P49674_IDR_297_416",1
"P49683_IDR_1_49",1
"P49685_IDR_322_360",1
"P49711_IDR_1_524",0.475532957579292
"P49771_IDR_163_235",1
"P49788_IDR_1_53",1
"P49790_IDR_1_58",0.354542099575173
"P49790_IDR_60_1475",0.645457900424827
"P49792_IDR_1136_1167",0.124526898035194
"P49792_IDR_1308_1344",0.117497824136893
"P49792_IDR_1806_1853",0.121181330909847
"P49792_IDR_2152_2306",0.119686071838561
"P49792_IDR_2445_2629",0.125708306309559
"P49792_IDR_2741_2836",0.132049719843612
"P49792_IDR_751_860",0.116771204446426
"P49792_IDR_978_1134",0.142578644479908
"P49795_IDR_1_76",1
"P49796_IDR_1002_1059",0.307070205576857
"P49796_IDR_381_420",0.32073002365101
"P49796_IDR_670_999",0.372199770772133
"P49802_IDR_205_252",0.515349625712613
"P49802_IDR_452_495",0.484650374287387
"P49810_IDR_1_103",1
"P49815_IDR_922_978",0.193548827231423
"P50747_IDR_25_157",1
"P50749_IDR_73_173",1
"P50750_IDR_322_372",1
"P50851_IDR_1_34",0.221879487478712
"P50851_IDR_1462_1535",0.226093834222639
"P50851_IDR_1548_1804",0.271138319013913
"P50851_IDR_930_1300",0.280888359284735
"P50914_IDR_129_215",1
"P50993_IDR_1_32",1
"P50995_IDR_1_189",1
"P51531_IDR_1332_1404",0.234580753726324
"P51531_IDR_1_334",0.259367366284035
"P51531_IDR_1509_1590",0.250937606334944
"P51531_IDR_510_697",0.255114273654696
"P51532_IDR_1254_1299",0.169028610374856
"P51532_IDR_1352_1454",0.151275917022334
"P51532_IDR_1_355",0.196034955581806
"P51532_IDR_1567_1647",0.153035774795097
"P51532_IDR_526_642",0.158925738899672
"P51532_IDR_645_699",0.171699003326236
"P51787_IDR_400_502",0.322234353164341
"P51787_IDR_619_676",0.351032027548477
"P51788_IDR_32_63",0.32935365687479
"P51788_IDR_644_772",0.329715317162466
"P51788_IDR_852_898",0.340931025962744
"P51790_IDR_1_76",1
"P51797_IDR_1_41",1
"P51798_IDR_1_91",1
"P51810_IDR_319_379",1
"P51811_IDR_401_444",1
"P51812_IDR_1_44",1
"P51813_IDR_152_207",1
"P51815_IDR_1_42",0.507549951442274
"P52292_IDR_18_72",1
"P52294_IDR_1_80",1
"P52298_IDR_126_156",1
"P52429_IDR_1_52",1
"P52564_IDR_1_32",1
"P52569_IDR_437_480",0.509078165234135
"P52569_IDR_607_658",0.490921834765865
"P52594_IDR_130_562",1
"P52597_IDR_365_401",1
"P52630_IDR_702_790",1
"P52655_IDR_58_331",1
"P52701_IDR_1_86",0.489451927847254
"P52848_IDR_1_80",1
"P52849_IDR_1_35",0.495667033122377
"P52849_IDR_41_82",0.504332966877623
"P52926_IDR_1_109",1
"P52943_IDR_81_122",1
"P52945_IDR_1_189",0.503686417670278
"P52945_IDR_198_283",0.496313582329722
"P52948_IDR_1_350",0.516019321420005
"P52948_IDR_370_728",0.238141011188588
"P52951_IDR_1_251",1
"P52948_IDR_888_1105",0.245839667391408
"P53804_IDR_1179_1290",0.168107931621336
"P53804_IDR_1342_1458",0.18979241252328
"P53804_IDR_1731_1839",0.183843579519836
"P53804_IDR_1899_1951",0.159220820875845
"P53804_IDR_392_480",0.151665037741733
"P53804_IDR_745_808",0.14737021771797
"P53805_IDR_1_58",1
"P53814_IDR_1_797",1
"P53985_IDR_201_242",0.511935428482352
"P53985_IDR_446_500",0.488064571517648
"P53992_IDR_1_323",1
"P53999_IDR_1_60",1
"P54098_IDR_1_67",0.498777556557086
"P54098_IDR_498_533",0.501222443442914
"P54105_IDR_138_237",1
"P54132_IDR_1290_1417",0.45735662378409
"P54132_IDR_1_642",0.54264337621591
"P54198_IDR_399_447",0.494510708762199
"P54198_IDR_470_664",0.505489291237801
"P54219_IDR_89_133",0.517593938206289
"P54646_IDR_338_399",0.50633156562576
"P54646_IDR_475_533",0.49366843437424
"P54707_IDR_1_46",1
"P54725_IDR_80_159",1
"P54727_IDR_231_273",0.449840744498098
"P54727_IDR_78_180",0.550159255501902
"P54750_IDR_435_494",1
"P54756_IDR_1_35",1
"P54821_IDR_1_245",1
"P54826_IDR_1_42",0.456431850676761
"P54826_IDR_247_328",0.543568149323239
"P54829_IDR_132_162",0.507163857545668
"P54829_IDR_1_91",0.492836142454332
"P54840_IDR_623_703",1
"P54845_IDR_1_136",1
"P54868_IDR_1_43",1
"P55001_IDR_1_100",1
"P55010_IDR_147_229",0.479675534266269
"P55010_IDR_387_425",0.520324465733731
"P55011_IDR_1_204",0.513139608736346
"P55196_IDR_1106_1824",0.330118419556038
"P55196_IDR_139_203",0.329093036778268
"P55196_IDR_543_595",0.340788543665694
"P55201_IDR_49_87",0.197969107477956
"P55197_IDR_199_1035",1
"P55198_IDR_180_1093",1
"P55201_IDR_122_173",0.201405207891205
"P55201_IDR_453_507",0.20024569915779
"P55201_IDR_752_788",0.202812985777875
"P55201_IDR_795_1073",0.197566999695174
"P55209_IDR_131_163",0.330916590867135
"P55209_IDR_1_35",0.345378721478443
"P55209_IDR_348_391",0.323704687654422
"P55210_IDR_1_56",1
"P55211_IDR_95_147",1
"P55212_IDR_1_33",1
"P55265_IDR_1_125",0.22621492814505
"P55265_IDR_204_292",0.256742866713093
"P55265_IDR_359_453",0.24459338425119
"P55265_IDR_576_607",0.272448820890667
"P55899_IDR_325_365",1
"P56159_IDR_348_414",0.499215041238102
"P56159_IDR_416_465",0.500784958761898
"P56177_IDR_1_255",1
"P56178_IDR_1_155",0.509756819862351
"P56178_IDR_158_280",0.490243180137649
"P56180_IDR_1_76",1
"P56181_IDR_1_108",1
"P56182_IDR_233_292",0.556311001691345
"P56182_IDR_343_461",0.443688998308655
"P56211_IDR_1_112",1
"P56270_IDR_1_336",0.473687227095834
"P56270_IDR_427_477",0.526312772904166
"P56373_IDR_363_397",1
"P56524_IDR_1046_1084",0.509328323542865
"P56524_IDR_1_652",0.490671676457135
"P56645_IDR_1_49",0.322427177212078
"P56545_IDR_398_445",1
"P56645_IDR_416_785",0.308414403238083
"P56645_IDR_875_1095",0.36915841954984
"P56945_IDR_51_489",0.607315742088511
"P56945_IDR_600_739",0.392684257911489
"P56962_IDR_206_238",0.341129417005193
"P56962_IDR_258_302",0.331748328632448
"P56962_IDR_28_169",0.327122254362359
"P56975_IDR_118_288",0.24268368301065
"P56975_IDR_1_48",0.270617839854757
"P56975_IDR_312_360",0.252588359363214
"P56975_IDR_387_621",0.234110117771379
"P57052_IDR_87_281",1
"P57053_IDR_1_36",1
"P57054_IDR_1_31",1
"P57055_IDR_115_190",0.515998192352702
"P57055_IDR_1_35",0.484001807647298
"P57057_IDR_251_314",1
"P57058_IDR_1_38",0.529413524099396
"P57058_IDR_390_698",0.470586475900604
"P57059_IDR_350_755",1
"P57073_IDR_1_446",1
"P57077_IDR_1_131",1
"P57768_IDR_1_102",0.497836908627185
"P57768_IDR_247_331",0.502163091372815
"P57771_IDR_1_42",1
"P57773_IDR_112_144",0.497582270549796
"P57773_IDR_245_515",0.502417729450204
"P57789_IDR_1_50",0.512479245176604
"P57789_IDR_327_538",0.487520754823396
"P57796_IDR_1_103",1
"P58004_IDR_220_301",1
"P58005_IDR_271_316",1
"P59923_IDR_245_449",0.463017797752507
"P59942_IDR_25_63",1
"P59990_IDR_1_95",1
"P59991_IDR_1_146",1
"P60006_IDR_46_121",1
"P60014_IDR_1_249",1
"P60153_IDR_1_32",1
"P60321_IDR_27_58",1
"P60323_IDR_113_173",0.486502480739787
"P60323_IDR_21_53",0.513497519260213
"P61296_IDR_1_110",0.498042883718147
"P61296_IDR_160_203",0.501957116281853
"P61313_IDR_155_204",1
"P61328_IDR_1_38",0.492284524321177
"P61328_IDR_209_243",0.507715475678823
"P61366_IDR_30_133",1
"P61371_IDR_139_182",0.500686101680665
"P61371_IDR_233_349",0.499313898319335
"P61587_IDR_201_244",1
"P61647_IDR_40_94",1
"P62753_IDR_163_249",1
"P62807_IDR_1_35",1
"P62847_IDR_93_133",1
"P62851_IDR_1_42",1
"P62910_IDR_1_32",1
"P62955_IDR_209_275",1
"P62995_IDR_1_114",0.477676183192747
"P62995_IDR_209_288",0.522323816807252
"P63010_IDR_587_679",1
"P63027_IDR_1_43",1
"P63162_IDR_86_240",1
"P63252_IDR_1_41",0.485343688760493
"P63252_IDR_366_427",0.514656311239507
"P67809_IDR_119_324",0.485217457878143
"P67809_IDR_1_50",0.514782542121857
"P68400_IDR_332_391",1
"P68543_IDR_1_58",1
"P78310_IDR_264_346",1
"P78345_IDR_210_283",0.502749738231952
"P78345_IDR_57_101",0.497250261768048
"P78347_IDR_191_348",0.255475574099069
"P78347_IDR_655_718",0.240480177207924
"P78347_IDR_815_846",0.251802071607234
"P78347_IDR_951_998",0.252242177085774
"P78348_IDR_469_506",1
"P78352_IDR_1_34",0.46649579737064
"P78352_IDR_253_292",0.53350420262936
"P78356_IDR_293_335",1
"P78357_IDR_1230_1284",0.511744495995506
"P78357_IDR_1311_1384",0.488255504004494
"P78358_IDR_1_84",1
"P78362_IDR_1_59",0.470184328171254
"P78362_IDR_248_510",0.529815671828746
"P78363_IDR_1165_1200",0.492872426292583
"P78363_IDR_1279_1340",0.507127573707417
"P78364_IDR_1_934",1
"P78367_IDR_1_212",1
"P78368_IDR_1_38",0.500172068695858
"P78426_IDR_287_367",0.494889263064136
"P78504_IDR_1094_1218",1
"P78508_IDR_344_379",1
"P78524_IDR_1_683",1
"P78527_IDR_2030_2079",0.557693070255908
"P78527_IDR_2662_2733",0.442306929744092
"P78536_IDR_189_220",0.442398859354197
"P78536_IDR_696_794",0.557601140645803
"P78537_IDR_1_34",1
"P78545_IDR_144_270",1
"P78549_IDR_1_85",1
"P78552_IDR_1_31",1
"P78559_IDR_296_2686",1
"P78562_IDR_1_48",1
"P78563_IDR_155_224",0.559458113128112
"P78563_IDR_1_77",0.440541886871888
"P79522_IDR_1_156",1
"P80162_IDR_1_43",1
"P80192_IDR_1_51",0.547084991921685
"P82094_IDR_834_996",0.380441653435013
"P82673_IDR_1_63",1
"P82675_IDR_179_210",1
"P82909_IDR_1_72",1
"P82912_IDR_37_70",1
"P82970_IDR_1_282",1
"P82979_IDR_1_210",1
"P82987_IDR_1137_1169",1
"P83105_IDR_1_35",1
"P83111_IDR_1_98",0.510432959978354
"P83111_IDR_251_286",0.489567040021645
"P83369_IDR_228_334",0.505177197543303
"P83369_IDR_66_147",0.494822802456697
"P83731_IDR_60_157",1
"P83859_IDR_78_128",1
"P83916_IDR_73_114",1
"P84098_IDR_55_95",1
"P84101_IDR_1_59",1
"P84103_IDR_83_164",1
"P98082_IDR_1_34",0.197692503218493
"P98082_IDR_175_770",0.802307496781507
"P98088_IDR_1338_1371",0.121230066201272
"P98088_IDR_1481_1576",0.138179873819824
"P98088_IDR_1680_1737",0.131320350281846
"P98088_IDR_1849_1948",0.121236145667461
"P98179_IDR_82_157",1
"P98182_IDR_57_226",1
"Q00013_IDR_33_63",1
"Q00056_IDR_26_190",0.515738050018085
"Q00056_IDR_271_320",0.484261949981915
"Q00325_IDR_1_54",1
"Q00444_IDR_8_143",1
"Q00536_IDR_1_114",1
"Q00537_IDR_1_183",1
"Q00577_IDR_1_60",0.506525668920668
"Q00LT1_IDR_20_54",1
"Q01064_IDR_445_477",0.494951302069232
"Q01064_IDR_499_536",0.505048697930768
"Q01081_IDR_188_240",1
"Q01082_IDR_2088_2215",0.513756700185392
"Q01082_IDR_2308_2364",0.486243299814608
"Q01094_IDR_1_33",0.321580537458169
"Q01094_IDR_303_383",0.397068838890875
"Q01094_IDR_38_125",0.281350623650956
"Q01101_IDR_1_266",0.3329356083012
"Q01484_IDR_1567_3957",0.60373747871953
"Q01518_IDR_215_255",0.571302447635752
"Q01518_IDR_277_317",0.428697552364248
"Q01534_IDR_1_106",1
"Q01538_IDR_1_1011",1
"Q01543_IDR_1_119",0.521595838878421
"Q01543_IDR_200_262",0.478404161121579
"Q01546_IDR_1_59",0.495510423449014
"Q01546_IDR_512_638",0.504489576550985
"Q01628_IDR_1_40",1
"Q01629_IDR_1_39",1
"Q01650_IDR_1_41",1
"Q01664_IDR_103_338",0.484545846217012
"Q01664_IDR_1_71",0.515454153782988
"Q01668_IDR_1_100",0.202615754010974
"Q01668_IDR_1621_2062",0.175171047845162
"Q01668_IDR_2109_2157",0.220354602646304
"Q01668_IDR_449_493",0.199869563269633
"Q01668_IDR_760_847",0.201989032227927
"Q01726_IDR_1_34",1
"Q01851_IDR_1_263",1
"Q01860_IDR_1_137",1
"Q01892_IDR_1_166",1
"Q01954_IDR_187_374",0.51920810725474
"Q01954_IDR_377_925",0.48079189274526
"Q01955_IDR_1_1423",1
"Q01959_IDR_1_59",1
"Q01968_IDR_136_209",1
"Q01970_IDR_1194_1234",0.36441028776062
"Q01970_IDR_468_582",0.332663834138381
"Q01970_IDR_866_1111",0.302925878100999
"Q01973_IDR_1_44",0.337380618140031
"Q01973_IDR_428_464",0.30339973277605
"Q01973_IDR_751_937",0.359219649083919
"Q01974_IDR_429_462",0.444360085935409
"Q01974_IDR_752_943",0.555639914064591
"Q02040_IDR_270_378",0.506585039270854
"Q02040_IDR_381_695",0.493414960729146
"Q02078_IDR_72_507",1
"Q02080_IDR_89_365",1
"Q02297_IDR_269_640",0.340700873187369
"Q02318_IDR_1_53",1
"Q02363_IDR_1_32",0.497184927662841
"Q02363_IDR_84_134",0.502815072337159
"Q02383_IDR_1_582",1
"Q02386_IDR_52_163",1
"Q02388_IDR_1168_2789",1
"Q02410_IDR_1_439",0.509432438694601
"Q02410_IDR_481_511",0.490567561305399
"Q02413_IDR_772_805",0.497202391665119
"Q02413_IDR_959_1049",0.502797608334881
"Q02446_IDR_1_55",0.12251932905491
"Q02446_IDR_211_253",0.127538421384519
"Q02446_IDR_275_456",0.200998828898609
"Q02446_IDR_476_515",0.138859320752614
"Q02446_IDR_57_151",0.149181386420285
"Q02446_IDR_587_618",0.13661466613685
"Q02446_IDR_729_759",0.124288047352214
"Q02447_IDR_1_108",0.408306336722025
"Q02447_IDR_274_443",0.591693663277975
"Q02818_IDR_356_461",0.495562662557924
"Q02833_IDR_209_373",0.536705073815311
"Q02833_IDR_90_200",0.463294926184689
"Q02878_IDR_1_139",1
"Q02880_IDR_1206_1626",0.484265126713641
"Q02880_IDR_1_52",0.515734873286359
"Q02930_IDR_1_382",0.493417310286097
"Q02930_IDR_440_508",0.506582689713903
"Q02952_IDR_1_1782",1
"Q02962_IDR_128_264",1
"Q03014_IDR_1_270",1
"Q03052_IDR_1_251",0.512784929205925
"Q03052_IDR_393_451",0.487215070794075
"Q03060_IDR_1_54",0.5247878324585
"Q03060_IDR_75_166",0.4752121675415
"Q03111_IDR_146_489",1
"Q03112_IDR_1_49",0.365821919134066
"Q03112_IDR_190_377",0.313232163430289
"Q03112_IDR_386_1230",0.320945917435644
"Q03135_IDR_1_54",1
"Q03468_IDR_1010_1249",0.187941498862086
"Q03468_IDR_1318_1423",0.195305008136816
"Q03468_IDR_156_456",0.186753005803261
"Q03692_IDR_17_542",1
"Q03701_IDR_1018_1054",0.182075599355703
"Q03701_IDR_1_38",0.206861528831591
"Q03701_IDR_625_691",0.209359720967075
"Q03701_IDR_824_973",0.216887465517502
"Q03701_IDR_90_166",0.184815685328129
"Q03721_IDR_164_201",0.52892160964296
"Q03721_IDR_486_586",0.47107839035704
"Q03828_IDR_1_191",0.525684816062667
"Q03828_IDR_292_476",0.474315183937333
"Q03923_IDR_58_145",1
"Q03933_IDR_189_248",0.207616115655377
"Q03933_IDR_251_365",0.309973568600362
"Q03933_IDR_383_438",0.232691599893189
"Q03933_IDR_459_499",0.249718715851071
"Q05519_IDR_118_186",0.675683639765954
"Q05519_IDR_194_484",0.324316360234046
"Q05586_IDR_863_938",1
"Q05655_IDR_293_336",1
"Q05682_IDR_1_793",1
"Q05707_IDR_1378_1421",0.462981384186353
"Q05707_IDR_1425_1796",0.537018615813647
"Q05901_IDR_353_384",1
"Q05925_IDR_1_304",1
"Q05932_IDR_1_41",1
"Q06481_IDR_1_41",0.296252587107348
"Q06481_IDR_206_318",0.344147420726739
"Q06481_IDR_568_710",0.359599992165913
"Q06495_IDR_604_639",1
"Q06546_IDR_126_158",0.527989566612563
"Q06546_IDR_275_315",0.472010433387437
"Q06587_IDR_124_260",0.485049284833695
"Q06587_IDR_286_352",0.514950715166305
"Q06643_IDR_1_85",1
"Q07325_IDR_94_125",1
"Q07326_IDR_29_77",1
"Q07343_IDR_1_311",0.435562965101793
"Q07343_IDR_685_736",0.564437034898207
"Q07352_IDR_180_324",0.666331875986249
"Q07352_IDR_19_114",0.333668124013751
"Q07444_IDR_1_110",1
"Q07617_IDR_112_158",0.192076590553936
"Q07617_IDR_166_198",0.199943156708115
"Q07617_IDR_325_445",0.192143773712742
"Q07617_IDR_574_619",0.207973976547303
"Q07617_IDR_741_799",0.207862502477903
"Q07627_IDR_1_169",1
"Q07666_IDR_1_99",0.505205800524814
"Q07666_IDR_274_443",0.494794199475186
"Q07687_IDR_1_328",1
"Q07699_IDR_178_218",1
"Q08174_IDR_880_934",0.495255101926111
"Q08209_IDR_483_521",1
"Q08211_IDR_1152_1217",0.298914322359267
"Q08211_IDR_297_350",0.317436659276037
"Q08211_IDR_86_134",0.383649018364695
"Q08289_IDR_187_280",0.345502727465217
"Q08289_IDR_1_91",0.342751397646186
"Q08289_IDR_468_651",0.311745874888597
"Q08345_IDR_377_454",0.453347613594816
"Q08345_IDR_465_599",0.546652386405184
"Q08357_IDR_219_480",1
"Q08378_IDR_1352_1498",0.469899931561459
"Q08378_IDR_1_432",0.530100068438541
"Q08379_IDR_1_206",0.337807652529056
"Q08379_IDR_431_605",0.333359046415361
"Q08379_IDR_611_957",0.328833301055583
"Q08AG5_IDR_341_449",0.506273493831301
"Q08AM6_IDR_335_392",0.528489217422459
"Q08AM6_IDR_474_521",0.471510782577541
"Q08AN1_IDR_51_183",1
"Q08ER8_IDR_63_198",1
"Q08J23_IDR_1_35",0.294725573652667
"Q08J23_IDR_434_511",0.332765537362907
"Q08J23_IDR_708_767",0.372508888984426
"Q09013_IDR_360_395",0.500351446198823
"Q09013_IDR_411_629",0.499648553801177
"Q09019_IDR_386_423",0.256625542222645
"Q09019_IDR_38_94",0.254730273403383
"Q09019_IDR_452_575",0.242618481950795
"Q09019_IDR_634_674",0.246025702423177
"Q0D2I5_IDR_522_559",0.333717885189826
"Q0D2J5_IDR_48_142",1
"Q0D2K3_IDR_1_53",1
"Q0IIM8_IDR_1030_1071",0.330116012040135
"Q0IIM8_IDR_394_429",0.33637986173296
"Q0IIM8_IDR_913_960",0.333504126226905
"Q0JRZ9_IDR_256_540",1
"Q0P641_IDR_141_193",1
"Q0P651_IDR_268_336",1
"Q0P670_IDR_90_501",1
"Q0P6D2_IDR_1_44",1
"Q0P6D6_IDR_1_42",0.508750805583706
"Q0P6D6_IDR_51_864",0.491249194416294
"Q0P6H9_IDR_1_51",1
"Q0VAA2_IDR_1_77",1
"Q0VAQ4_IDR_1_97",1
"Q0VD83_IDR_32_1078",1
"Q0VD86_IDR_128_172",0.50657066651762
"Q0VD86_IDR_1_40",0.49342933348238
"Q0VDD7_IDR_1_668",1
"Q10570_IDR_895_925",0.299463584931506
"Q10571_IDR_1_1200",1
"Q10586_IDR_1_275",1
"Q10587_IDR_109_253",0.464437120822674
"Q10587_IDR_1_82",0.535562879177326
"Q10588_IDR_1_31",1
"Q10589_IDR_131_180",1
"Q11130_IDR_1_43",1
"Q11201_IDR_1_34",1
"Q12756_IDR_1091_1124",0.188043191892338
"Q12756_IDR_1402_1443",0.213979383696131
"Q12756_IDR_1467_1558",0.194577620027368
"Q12756_IDR_659_695",0.190939425072381
"Q12756_IDR_948_987",0.212460379311782
"Q12767_IDR_440_545",0.51276124834918
"Q12767_IDR_886_930",0.48723875165082
"Q12769_IDR_1_34",1
"Q12770_IDR_454_496",0.32073012291139
"Q12770_IDR_818_855",0.335284307103846
"Q12770_IDR_924_957",0.343985569984765
"Q12802_IDR_2440_2526",0.239944403316113
"Q12802_IDR_2542_2572",0.243121684929902
"Q12802_IDR_2667_2803",0.224773313210637
"Q12802_IDR_288_1952",0.292160598543349
"Q12809_IDR_135_369",0.477445231416629
"Q12809_IDR_866_1159",0.522554768583371
"Q12815_IDR_1_703",1
"Q12816_IDR_1_439",0.364636867547008
"Q12816_IDR_648_1431",0.635363132452992
"Q12824_IDR_66_163",1
"Q12829_IDR_238_278",1
"Q12830_IDR_1050_1794",0.153081928760108
"Q12830_IDR_1_222",0.129013702426971
"Q12830_IDR_1972_2010",0.133448443584224
"Q12830_IDR_2014_2113",0.133714796473986
"Q12830_IDR_2120_2294",0.171370775222886
"Q12830_IDR_2328_2863",0.128882304212129
"Q12830_IDR_562_776",0.150488049319696
"Q12834_IDR_1_107",1
"Q12837_IDR_1_253",1
"Q12887_IDR_1_49",0.479615521443717
"Q12887_IDR_63_138",0.520384478556283
"Q12888_IDR_1604_1714",0.401902886456449
"Q12888_IDR_26_1485",0.598097113543551
"Q12889_IDR_386_441",0.512664464938386
"Q12889_IDR_469_590",0.487335535061614
"Q12893_IDR_296_351",1
"Q12901_IDR_60_156",1
"Q12904_IDR_83_147",1
"Q12905_IDR_356_390",1
"Q12906_IDR_340_407",0.219162276253777
"Q12906_IDR_470_517",0.264185576174069
"Q12906_IDR_54_84",0.234008958323371
"Q12906_IDR_591_894",0.282643189248784
"Q12907_IDR_281_356",1
"Q12908_IDR_316_348",1
"Q12918_IDR_16_88",1
"Q12923_IDR_182_305",0.129847508657387
"Q12923_IDR_414_508",0.142383405340102
"Q12926_IDR_1_36",1
"Q12950_IDR_190_439",0.478399445725624
"Q12951_IDR_210_336",1
"Q12952_IDR_135_304",1
"Q12955_IDR_1_41",0.474616818467139
"Q12955_IDR_1439_4377",0.525383181532861
"Q12959_IDR_141_190",0.327621842979991
"Q12959_IDR_65_139",0.352517779319402
"Q12959_IDR_661_695",0.319860377700606
"Q12965_IDR_927_1050",1
"Q12967_IDR_252_364",0.592176972287242
"Q12967_IDR_648_788",0.407823027712758
"Q12968_IDR_1045_1075",0.328115941652985
"Q12968_IDR_56_383",0.322126321398571
"Q12968_IDR_702_1011",0.349757736948444
"Q12972_IDR_130_351",1
"Q12979_IDR_27_86",1
"Q12980_IDR_32_63",0.499683230671901
"Q12980_IDR_417_483",0.500316769328099
"Q12981_IDR_114_145",1
"Q12982_IDR_1_125",1
"Q13023_IDR_2116_2319",0.163227315470296
"Q13029_IDR_1194_1691",0.467963912125085
"Q13029_IDR_154_1192",0.532036087874915
"Q13033_IDR_1_69",0.511851300814761
"Q13033_IDR_81_420",0.488148699185239
"Q13042_IDR_540_620",1
"Q13043_IDR_303_435",1
"Q13045_IDR_405_442",0.477989608003903
"Q13045_IDR_947_977",0.522010391996097
"Q13061_IDR_77_683",1
"Q13064_IDR_1_240",1
"Q13065_IDR_1_117",1
"Q13127_IDR_20_155",0.555852770330006
"Q13127_IDR_411_1054",0.444147229669994
"Q13129_IDR_1_45",0.154755373629612
"Q13129_IDR_1554_1589",0.13981846360631
"Q13129_IDR_1593_1777",0.149869523978481
"Q13129_IDR_1779_1839",0.1476265034029
"Q13129_IDR_483_581",0.139933125246763
"Q13129_IDR_593_672",0.138603185771415
"Q13129_IDR_804_1552",0.12939382436452
"Q13131_IDR_350_404",0.487555299558335
"Q13131_IDR_479_540",0.512444700441665
"Q13201_IDR_978_1061",0.329572850787977
"Q13202_IDR_304_525",0.509417817609493
"Q13202_IDR_528_614",0.490582182390507
"Q13203_IDR_1_68",1
"Q13206_IDR_1_43",0.320075006187797
"Q13206_IDR_507_689",0.344832295549065
"Q13206_IDR_691_857",0.335092698263138
"Q13207_IDR_1_102",0.442254815390098
"Q13207_IDR_270_712",0.557745184609902
"Q13214_IDR_668_749",1
"Q13283_IDR_140_335",0.546376853930217
"Q13283_IDR_416_466",0.453623146069783
"Q13285_IDR_79_174",1
"Q13286_IDR_1_31",0.500903696835105
"Q13286_IDR_234_268",0.499096303164895
"Q13291_IDR_262_301",1
"Q13304_IDR_1_54",1
"Q13308_IDR_725_780",1
"Q13309_IDR_1_75",1
"Q13310_IDR_439_551",1
"Q13315_IDR_831_884",1
"Q13316_IDR_1_513",1
"Q13319_IDR_10_174",0.481377513210147
"Q13319_IDR_330_360",0.518622486789853
"Q13322_IDR_1_165",0.569896184047268
"Q13322_IDR_413_485",0.430103815952732
"Q13323_IDR_20_61",1
"Q13324_IDR_1_33",1
"Q13330_IDR_342_389",0.363831268229961
"Q13330_IDR_429_649",0.319589006138067
"Q13370_IDR_1074_1112",0.33952376970354
"Q13371_IDR_1_52",1
"Q13387_IDR_1_607",1
"Q13393_IDR_140_170",0.308933972753211
"Q13393_IDR_1_50",0.3785245588979
"Q13393_IDR_500_637",0.312541468348889
"Q13398_IDR_1_112",1
