"","GO0005739_mitochondrion"
"P48549_IDR_1_43",0.540691705107813
"P48549_IDR_367_501",0.459308294892187
"P48736_IDR_1_33",1
"P48742_IDR_306_389",1
"P48751_IDR_1_316",0.341867027955907
"P48751_IDR_428_501",0.33334487683824
"P48751_IDR_630_673",0.324788095205852
"P48764_IDR_1_38",0.575960669918019
"P48764_IDR_549_834",0.424039330081981
"P48775_IDR_1_37",1
"P48788_IDR_141_182",1
"P48995_IDR_1_38",1
"P49006_IDR_1_195",1
"P49019_IDR_314_381",1
"P49023_IDR_1_347",1
"P49069_IDR_1_181",1
"P49116_IDR_180_353",1
"P49137_IDR_1_53",0.540798910383235
"P49137_IDR_367_400",0.459201089616765
"P49146_IDR_1_42",0.476937503994421
"P49448_IDR_1_61",1
"P49450_IDR_1_44",1
"P49454_IDR_1065_1791",0.17975888847052
"P49454_IDR_1_306",0.21936659245521
"P49454_IDR_1834_1885",0.189591545461287
"P49454_IDR_2788_3114",0.22358331407188
"P49454_IDR_606_846",0.187699659541104
"P49585_IDR_1_56",0.502869211766527
"P49585_IDR_303_367",0.497130788233473
"P49591_IDR_476_514",1
"P49593_IDR_421_454",1
"P49619_IDR_80_154",1
"P49640_IDR_1_186",0.510465731291451
"P49640_IDR_355_407",0.489534268708549
"P49641_IDR_1_41",1
"P49643_IDR_458_509",1
"P49674_IDR_297_416",1
"P49683_IDR_1_49",1
"P49685_IDR_322_360",1
"P49711_IDR_1_524",0.496036544697414
"P49771_IDR_163_235",1
"P49788_IDR_1_53",1
"P49790_IDR_1_58",0.423726582204796
"P49790_IDR_60_1475",0.576273417795204
"P49792_IDR_1136_1167",0.123885639303205
"P49792_IDR_1308_1344",0.131164920327382
"P49792_IDR_1806_1853",0.131407769724331
"P49792_IDR_2152_2306",0.117479250436544
"P49792_IDR_2445_2629",0.130856568426175
"P49792_IDR_2741_2836",0.118606501298105
"P49792_IDR_751_860",0.126239243803441
"P49792_IDR_978_1134",0.120360106680817
"P49795_IDR_1_76",1
"P49796_IDR_1002_1059",0.358339403324473
"P49796_IDR_381_420",0.341221559251393
"P49796_IDR_670_999",0.300439037424133
"P49802_IDR_205_252",0.499680351225482
"P49802_IDR_452_495",0.500319648774518
"P49810_IDR_1_103",1
"P49815_IDR_922_978",0.19074327753495
"P50747_IDR_25_157",1
"P50749_IDR_73_173",1
"P50750_IDR_322_372",1
"P50851_IDR_1_34",0.260704703569398
"P50851_IDR_1462_1535",0.259740677336786
"P50851_IDR_1548_1804",0.288384787241334
"P50851_IDR_930_1300",0.191169831852482
"P50914_IDR_129_215",1
"P50993_IDR_1_32",1
"P50995_IDR_1_189",1
"P51531_IDR_1332_1404",0.263385538848216
"P51531_IDR_1_334",0.254010341340044
"P51531_IDR_1509_1590",0.22946658353378
"P51531_IDR_510_697",0.25313753627796
"P51532_IDR_1254_1299",0.173257518761987
"P51532_IDR_1352_1454",0.167223395574532
"P51532_IDR_1_355",0.151562528881901
"P51532_IDR_1567_1647",0.162734074339147
"P51532_IDR_526_642",0.193225992747774
"P51532_IDR_645_699",0.151996489694659
"P51787_IDR_400_502",0.284567780855125
"P51787_IDR_619_676",0.313017980328789
"P51788_IDR_32_63",0.367726626291995
"P51788_IDR_644_772",0.320647972775673
"P51788_IDR_852_898",0.311625400932332
"P51790_IDR_1_76",1
"P51797_IDR_1_41",1
"P51798_IDR_1_91",1
"P51810_IDR_319_379",1
"P51811_IDR_401_444",1
"P51812_IDR_1_44",1
"P51813_IDR_152_207",1
"P51815_IDR_1_42",0.500665834922688
"P52292_IDR_18_72",1
"P52294_IDR_1_80",1
"P52298_IDR_126_156",1
"P52429_IDR_1_52",1
"P52564_IDR_1_32",1
"P52569_IDR_437_480",0.522527726372582
"P52569_IDR_607_658",0.477472273627418
"P52594_IDR_130_562",1
"P52597_IDR_365_401",1
"P52630_IDR_702_790",1
"P52655_IDR_58_331",1
"P52701_IDR_1_86",0.6519727905484
"P52848_IDR_1_80",1
"P52849_IDR_1_35",0.539920944157058
"P52849_IDR_41_82",0.460079055842942
"P52926_IDR_1_109",1
"P52943_IDR_81_122",1
"P52945_IDR_1_189",0.480654916046615
"P52945_IDR_198_283",0.519345083953385
"P52948_IDR_1_350",0.373623407530074
"P52948_IDR_370_728",0.303505778999765
"P52951_IDR_1_251",1
"P52948_IDR_888_1105",0.32287081347016
"P53804_IDR_1179_1290",0.149142665036589
"P53804_IDR_1342_1458",0.154773211900054
"P53804_IDR_1731_1839",0.16480262130198
"P53804_IDR_1899_1951",0.218815194630087
"P53804_IDR_392_480",0.150782763569977
"P53804_IDR_745_808",0.161683543561312
"P53805_IDR_1_58",1
"P53814_IDR_1_797",1
"P53985_IDR_201_242",0.49330724936297
"P53985_IDR_446_500",0.50669275063703
"P53992_IDR_1_323",1
"P53999_IDR_1_60",1
"P54098_IDR_1_67",0.592736885278227
"P54098_IDR_498_533",0.407263114721773
"P54105_IDR_138_237",1
"P54132_IDR_1290_1417",0.521332346002207
"P54132_IDR_1_642",0.478667653997793
"P54198_IDR_399_447",0.509010540912417
"P54198_IDR_470_664",0.490989459087583
"P54219_IDR_89_133",0.506289200238572
"P54646_IDR_338_399",0.482149465416594
"P54646_IDR_475_533",0.517850534583406
"P54707_IDR_1_46",1
"P54725_IDR_80_159",1
"P54727_IDR_231_273",0.521688407178335
"P54727_IDR_78_180",0.478311592821665
"P54750_IDR_435_494",1
"P54756_IDR_1_35",1
"P54821_IDR_1_245",1
"P54826_IDR_1_42",0.6272666480264
"P54826_IDR_247_328",0.3727333519736
"P54829_IDR_132_162",0.537246619204578
"P54829_IDR_1_91",0.462753380795422
"P54840_IDR_623_703",1
"P54845_IDR_1_136",1
"P54868_IDR_1_43",1
"P55001_IDR_1_100",1
"P55010_IDR_147_229",0.551915351072725
"P55010_IDR_387_425",0.448084648927275
"P55011_IDR_1_204",0.511287265058314
"P55196_IDR_1106_1824",0.283855995832213
"P55196_IDR_139_203",0.347703162617119
"P55196_IDR_543_595",0.368440841550668
"P55201_IDR_49_87",0.197341223952977
"P55197_IDR_199_1035",1
"P55198_IDR_180_1093",1
"P55201_IDR_122_173",0.200052597209657
"P55201_IDR_453_507",0.232443577680017
"P55201_IDR_752_788",0.188535722997618
"P55201_IDR_795_1073",0.181626878159731
"P55209_IDR_131_163",0.315937310540483
"P55209_IDR_1_35",0.344426349809256
"P55209_IDR_348_391",0.339636339650261
"P55210_IDR_1_56",1
"P55211_IDR_95_147",1
"P55212_IDR_1_33",1
"P55265_IDR_1_125",0.256906627389567
"P55265_IDR_204_292",0.235845685302672
"P55265_IDR_359_453",0.267983265204656
"P55265_IDR_576_607",0.239264422103105
"P55899_IDR_325_365",1
"P56159_IDR_348_414",0.427286045866948
"P56159_IDR_416_465",0.572713954133052
"P56177_IDR_1_255",1
"P56178_IDR_1_155",0.467318920950447
"P56178_IDR_158_280",0.532681079049553
"P56180_IDR_1_76",1
"P56181_IDR_1_108",1
"P56182_IDR_233_292",0.427935587251582
"P56182_IDR_343_461",0.572064412748418
"P56211_IDR_1_112",1
"P56270_IDR_1_336",0.489891306128311
"P56270_IDR_427_477",0.510108693871689
"P56373_IDR_363_397",1
"P56524_IDR_1046_1084",0.57109876227341
"P56524_IDR_1_652",0.42890123772659
"P56645_IDR_1_49",0.311859040045431
"P56545_IDR_398_445",1
"P56645_IDR_416_785",0.362252920179752
"P56645_IDR_875_1095",0.325888039774817
"P56945_IDR_51_489",0.484479397315362
"P56945_IDR_600_739",0.515520602684638
"P56962_IDR_206_238",0.328015607127451
"P56962_IDR_258_302",0.323536191379701
"P56962_IDR_28_169",0.348448201492848
"P56975_IDR_118_288",0.280993970287843
"P56975_IDR_1_48",0.238870324755289
"P56975_IDR_312_360",0.237410909420232
"P56975_IDR_387_621",0.242724795536636
"P57052_IDR_87_281",1
"P57053_IDR_1_36",1
"P57054_IDR_1_31",1
"P57055_IDR_115_190",0.435444214109517
"P57055_IDR_1_35",0.564555785890483
"P57057_IDR_251_314",1
"P57058_IDR_1_38",0.53682331127968
"P57058_IDR_390_698",0.46317668872032
"P57059_IDR_350_755",1
"P57073_IDR_1_446",1
"P57077_IDR_1_131",1
"P57768_IDR_1_102",0.490968184847456
"P57768_IDR_247_331",0.509031815152544
"P57771_IDR_1_42",1
"P57773_IDR_112_144",0.557045868385971
"P57773_IDR_245_515",0.442954131614029
"P57789_IDR_1_50",0.58849909797458
"P57789_IDR_327_538",0.41150090202542
"P57796_IDR_1_103",1
"P58004_IDR_220_301",1
"P58005_IDR_271_316",1
"P59923_IDR_245_449",0.504511645612595
"P59942_IDR_25_63",1
"P59990_IDR_1_95",1
"P59991_IDR_1_146",1
"P60006_IDR_46_121",1
"P60014_IDR_1_249",1
"P60153_IDR_1_32",1
"P60321_IDR_27_58",1
"P60323_IDR_113_173",0.575659620797976
"P60323_IDR_21_53",0.424340379202024
"P61296_IDR_1_110",0.471102722901658
"P61296_IDR_160_203",0.528897277098342
"P61313_IDR_155_204",1
"P61328_IDR_1_38",0.547961922037944
"P61328_IDR_209_243",0.452038077962056
"P61366_IDR_30_133",1
"P61371_IDR_139_182",0.483701722838035
"P61371_IDR_233_349",0.516298277161965
"P61587_IDR_201_244",1
"P61647_IDR_40_94",1
"P62753_IDR_163_249",1
"P62807_IDR_1_35",1
"P62847_IDR_93_133",1
"P62851_IDR_1_42",1
"P62910_IDR_1_32",1
"P62955_IDR_209_275",1
"P62995_IDR_1_114",0.533988333427872
"P62995_IDR_209_288",0.466011666572128
"P63010_IDR_587_679",1
"P63027_IDR_1_43",1
"P63162_IDR_86_240",1
"P63252_IDR_1_41",0.548407266798768
"P63252_IDR_366_427",0.451592733201232
"P67809_IDR_119_324",0.413989347910124
"P67809_IDR_1_50",0.586010652089876
"P68400_IDR_332_391",1
"P68543_IDR_1_58",1
"P78310_IDR_264_346",1
"P78345_IDR_210_283",0.509621316790024
"P78345_IDR_57_101",0.490378683209976
"P78347_IDR_191_348",0.211733903431507
"P78347_IDR_655_718",0.232023824555786
"P78347_IDR_815_846",0.282276852421062
"P78347_IDR_951_998",0.273965419591644
"P78348_IDR_469_506",1
"P78352_IDR_1_34",0.531289613494015
"P78352_IDR_253_292",0.468710386505985
"P78356_IDR_293_335",1
"P78357_IDR_1230_1284",0.467490537428491
"P78357_IDR_1311_1384",0.532509462571509
"P78358_IDR_1_84",1
"P78362_IDR_1_59",0.572952129894043
"P78362_IDR_248_510",0.427047870105957
"P78363_IDR_1165_1200",0.50499435046295
"P78363_IDR_1279_1340",0.49500564953705
"P78364_IDR_1_934",1
"P78367_IDR_1_212",1
"P78368_IDR_1_38",0.495685982928909
"P78426_IDR_287_367",0.479944907428792
"P78504_IDR_1094_1218",1
"P78508_IDR_344_379",1
"P78524_IDR_1_683",1
"P78527_IDR_2030_2079",0.432363979705342
"P78527_IDR_2662_2733",0.567636020294658
"P78536_IDR_189_220",0.508034399739909
"P78536_IDR_696_794",0.491965600260091
"P78537_IDR_1_34",1
"P78545_IDR_144_270",1
"P78549_IDR_1_85",1
"P78552_IDR_1_31",1
"P78559_IDR_296_2686",1
"P78562_IDR_1_48",1
"P78563_IDR_155_224",0.43348552488151
"P78563_IDR_1_77",0.56651447511849
"P79522_IDR_1_156",1
"P80162_IDR_1_43",1
"P80192_IDR_1_51",0.540160436909464
"P82094_IDR_834_996",0.576218871408819
"P82673_IDR_1_63",1
"P82675_IDR_179_210",1
"P82909_IDR_1_72",1
"P82912_IDR_37_70",1
"P82970_IDR_1_282",1
"P82979_IDR_1_210",1
"P82987_IDR_1137_1169",1
"P83105_IDR_1_35",1
"P83111_IDR_1_98",0.750985183086199
"P83111_IDR_251_286",0.249014816913801
"P83369_IDR_228_334",0.421846723948517
"P83369_IDR_66_147",0.578153276051483
"P83731_IDR_60_157",1
"P83859_IDR_78_128",1
"P83916_IDR_73_114",1
"P84098_IDR_55_95",1
"P84101_IDR_1_59",1
"P84103_IDR_83_164",1
"P98082_IDR_1_34",0.578659626031025
"P98082_IDR_175_770",0.421340373968975
"P98088_IDR_1338_1371",0.131538458391224
"P98088_IDR_1481_1576",0.118160444059928
"P98088_IDR_1680_1737",0.11487491913256
"P98088_IDR_1849_1948",0.126877091720291
"P98179_IDR_82_157",1
"P98182_IDR_57_226",1
"Q00013_IDR_33_63",1
"Q00056_IDR_26_190",0.487074123324893
"Q00056_IDR_271_320",0.512925876675107
"Q00325_IDR_1_54",1
"Q00444_IDR_8_143",1
"Q00536_IDR_1_114",1
"Q00537_IDR_1_183",1
"Q00577_IDR_1_60",0.530030647367127
"Q00LT1_IDR_20_54",1
"Q01064_IDR_445_477",0.503348877209065
"Q01064_IDR_499_536",0.496651122790935
"Q01081_IDR_188_240",1
"Q01082_IDR_2088_2215",0.394242955926908
"Q01082_IDR_2308_2364",0.605757044073092
"Q01094_IDR_1_33",0.354383262461367
"Q01094_IDR_303_383",0.332917901357121
"Q01094_IDR_38_125",0.312698836181512
"Q01101_IDR_1_266",0.356191191095651
"Q01484_IDR_1567_3957",0.468963152014063
"Q01518_IDR_215_255",0.472576598180659
"Q01518_IDR_277_317",0.527423401819341
"Q01534_IDR_1_106",1
"Q01538_IDR_1_1011",1
"Q01543_IDR_1_119",0.477015420625325
"Q01543_IDR_200_262",0.522984579374674
"Q01546_IDR_1_59",0.552161285378996
"Q01546_IDR_512_638",0.447838714621004
"Q01628_IDR_1_40",1
"Q01629_IDR_1_39",1
"Q01650_IDR_1_41",1
"Q01664_IDR_103_338",0.456176938917296
"Q01664_IDR_1_71",0.543823061082704
"Q01668_IDR_1_100",0.314492458348999
"Q01668_IDR_1621_2062",0.162927022539976
"Q01668_IDR_2109_2157",0.172355796436409
"Q01668_IDR_449_493",0.175439021287109
"Q01668_IDR_760_847",0.174785701387506
"Q01726_IDR_1_34",1
"Q01851_IDR_1_263",1
"Q01860_IDR_1_137",1
"Q01892_IDR_1_166",1
"Q01954_IDR_187_374",0.535924609515993
"Q01954_IDR_377_925",0.464075390484007
"Q01955_IDR_1_1423",1
"Q01959_IDR_1_59",1
"Q01968_IDR_136_209",1
"Q01970_IDR_1194_1234",0.315529441842726
"Q01970_IDR_468_582",0.291706463323598
"Q01970_IDR_866_1111",0.392764094833676
"Q01973_IDR_1_44",0.333200118657805
"Q01973_IDR_428_464",0.264971894191722
"Q01973_IDR_751_937",0.401827987150473
"Q01974_IDR_429_462",0.523313042774811
"Q01974_IDR_752_943",0.476686957225189
"Q02040_IDR_270_378",0.447266474474163
"Q02040_IDR_381_695",0.552733525525837
"Q02078_IDR_72_507",1
"Q02080_IDR_89_365",1
"Q02297_IDR_269_640",0.286532796211565
"Q02318_IDR_1_53",1
"Q02363_IDR_1_32",0.528403792092152
"Q02363_IDR_84_134",0.471596207907848
"Q02383_IDR_1_582",1
"Q02386_IDR_52_163",1
"Q02388_IDR_1168_2789",1
"Q02410_IDR_1_439",0.419477504477548
"Q02410_IDR_481_511",0.580522495522452
"Q02413_IDR_772_805",0.48045854471465
"Q02413_IDR_959_1049",0.51954145528535
"Q02446_IDR_1_55",0.125099779922468
"Q02446_IDR_211_253",0.147845316031461
"Q02446_IDR_275_456",0.11953836305337
"Q02446_IDR_476_515",0.149688623052458
"Q02446_IDR_57_151",0.196778608051426
"Q02446_IDR_587_618",0.126468601057312
"Q02446_IDR_729_759",0.134580708831505
"Q02447_IDR_1_108",0.456356907871511
"Q02447_IDR_274_443",0.543643092128489
"Q02818_IDR_356_461",0.502460391459585
"Q02833_IDR_209_373",0.540307725275522
"Q02833_IDR_90_200",0.459692274724478
"Q02878_IDR_1_139",1
"Q02880_IDR_1206_1626",0.472810904218567
"Q02880_IDR_1_52",0.527189095781433
"Q02930_IDR_1_382",0.505908419120589
"Q02930_IDR_440_508",0.494091580879411
"Q02952_IDR_1_1782",1
"Q02962_IDR_128_264",1
"Q03014_IDR_1_270",1
"Q03052_IDR_1_251",0.48973207312677
"Q03052_IDR_393_451",0.51026792687323
"Q03060_IDR_1_54",0.496962040078715
"Q03060_IDR_75_166",0.503037959921285
"Q03111_IDR_146_489",1
"Q03112_IDR_1_49",0.3337625297386
"Q03112_IDR_190_377",0.35286186528599
"Q03112_IDR_386_1230",0.31337560497541
"Q03135_IDR_1_54",1
"Q03468_IDR_1010_1249",0.154468574487918
"Q03468_IDR_1318_1423",0.232538130958761
"Q03468_IDR_156_456",0.171855602040479
"Q03692_IDR_17_542",1
"Q03701_IDR_1018_1054",0.216142633859999
"Q03701_IDR_1_38",0.202188494674082
"Q03701_IDR_625_691",0.19476809855229
"Q03701_IDR_824_973",0.171593779764005
"Q03701_IDR_90_166",0.215306993149624
"Q03721_IDR_164_201",0.502677707682653
"Q03721_IDR_486_586",0.497322292317348
"Q03828_IDR_1_191",0.407988860858126
"Q03828_IDR_292_476",0.592011139141874
"Q03923_IDR_58_145",1
"Q03933_IDR_189_248",0.256010398198837
"Q03933_IDR_251_365",0.254978784772653
"Q03933_IDR_383_438",0.247565807570991
"Q03933_IDR_459_499",0.241445009457519
"Q05519_IDR_118_186",0.531834907464415
"Q05519_IDR_194_484",0.468165092535585
"Q05586_IDR_863_938",1
"Q05655_IDR_293_336",1
"Q05682_IDR_1_793",1
"Q05707_IDR_1378_1421",0.546345454569178
"Q05707_IDR_1425_1796",0.453654545430822
"Q05901_IDR_353_384",1
"Q05925_IDR_1_304",1
"Q05932_IDR_1_41",1
"Q06481_IDR_1_41",0.466835250031931
"Q06481_IDR_206_318",0.251172352304319
"Q06481_IDR_568_710",0.281992397663751
"Q06495_IDR_604_639",1
"Q06546_IDR_126_158",0.555096340193906
"Q06546_IDR_275_315",0.444903659806094
"Q06587_IDR_124_260",0.444688214341174
"Q06587_IDR_286_352",0.555311785658826
"Q06643_IDR_1_85",1
"Q07325_IDR_94_125",1
"Q07326_IDR_29_77",1
"Q07343_IDR_1_311",0.509308774166257
"Q07343_IDR_685_736",0.490691225833743
"Q07352_IDR_180_324",0.459753522270449
"Q07352_IDR_19_114",0.540246477729551
"Q07444_IDR_1_110",1
"Q07617_IDR_112_158",0.195239655739478
"Q07617_IDR_166_198",0.202451337922769
"Q07617_IDR_325_445",0.190199599723609
"Q07617_IDR_574_619",0.223531755544697
"Q07617_IDR_741_799",0.188577651069446
"Q07627_IDR_1_169",1
"Q07666_IDR_1_99",0.556339522955302
"Q07666_IDR_274_443",0.443660477044698
"Q07687_IDR_1_328",1
"Q07699_IDR_178_218",1
"Q08174_IDR_880_934",0.357276518906985
"Q08209_IDR_483_521",1
"Q08211_IDR_1152_1217",0.307788548911921
"Q08211_IDR_297_350",0.353154719447626
"Q08211_IDR_86_134",0.339056731640453
"Q08289_IDR_187_280",0.372876862299658
"Q08289_IDR_1_91",0.310171034805662
"Q08289_IDR_468_651",0.31695210289468
"Q08345_IDR_377_454",0.536440445344652
"Q08345_IDR_465_599",0.463559554655349
"Q08357_IDR_219_480",1
"Q08378_IDR_1352_1498",0.43296284186132
"Q08378_IDR_1_432",0.56703715813868
"Q08379_IDR_1_206",0.269525110319437
"Q08379_IDR_431_605",0.319742818775243
"Q08379_IDR_611_957",0.41073207090532
"Q08AG5_IDR_341_449",0.516549882449814
"Q08AM6_IDR_335_392",0.492541005951385
"Q08AM6_IDR_474_521",0.507458994048615
"Q08AN1_IDR_51_183",1
"Q08ER8_IDR_63_198",1
"Q08J23_IDR_1_35",0.386941055560204
"Q08J23_IDR_434_511",0.257436771569127
"Q08J23_IDR_708_767",0.35562217287067
"Q09013_IDR_360_395",0.315608666935902
"Q09013_IDR_411_629",0.684391333064098
"Q09019_IDR_386_423",0.185105557831732
"Q09019_IDR_38_94",0.27439673592472
"Q09019_IDR_452_575",0.285427857393446
"Q09019_IDR_634_674",0.255069848850103
"Q0D2I5_IDR_522_559",0.327126167851262
"Q0D2J5_IDR_48_142",1
"Q0D2K3_IDR_1_53",1
"Q0IIM8_IDR_1030_1071",0.365010398200103
"Q0IIM8_IDR_394_429",0.321224709720839
"Q0IIM8_IDR_913_960",0.313764892079058
"Q0JRZ9_IDR_256_540",1
"Q0P641_IDR_141_193",1
"Q0P651_IDR_268_336",1
"Q0P670_IDR_90_501",1
"Q0P6D2_IDR_1_44",1
"Q0P6D6_IDR_1_42",0.638044959684638
"Q0P6D6_IDR_51_864",0.361955040315361
"Q0P6H9_IDR_1_51",1
"Q0VAA2_IDR_1_77",1
"Q0VAQ4_IDR_1_97",1
"Q0VD83_IDR_32_1078",1
"Q0VD86_IDR_128_172",0.532425567656167
"Q0VD86_IDR_1_40",0.467574432343833
"Q0VDD7_IDR_1_668",1
"Q10570_IDR_895_925",0.352906675611549
"Q10571_IDR_1_1200",1
"Q10586_IDR_1_275",1
"Q10587_IDR_109_253",0.473722556162658
"Q10587_IDR_1_82",0.526277443837342
"Q10588_IDR_1_31",1
"Q10589_IDR_131_180",1
"Q11130_IDR_1_43",1
"Q11201_IDR_1_34",1
"Q12756_IDR_1091_1124",0.235174223285012
"Q12756_IDR_1402_1443",0.179359740012776
"Q12756_IDR_1467_1558",0.190776967301478
"Q12756_IDR_659_695",0.204849504679967
"Q12756_IDR_948_987",0.189839564720768
"Q12767_IDR_440_545",0.4674060750925
"Q12767_IDR_886_930",0.5325939249075
"Q12769_IDR_1_34",1
"Q12770_IDR_454_496",0.377887155344091
"Q12770_IDR_818_855",0.307628846902506
"Q12770_IDR_924_957",0.314483997753403
"Q12802_IDR_2440_2526",0.269371981069419
"Q12802_IDR_2542_2572",0.251637309837144
"Q12802_IDR_2667_2803",0.232377508699543
"Q12802_IDR_288_1952",0.246613200393895
"Q12809_IDR_135_369",0.519027788383961
"Q12809_IDR_866_1159",0.480972211616039
"Q12815_IDR_1_703",1
"Q12816_IDR_1_439",0.60619277577755
"Q12816_IDR_648_1431",0.39380722422245
"Q12824_IDR_66_163",1
"Q12829_IDR_238_278",1
"Q12830_IDR_1050_1794",0.0768427555888947
"Q12830_IDR_1_222",0.0855987888268929
"Q12830_IDR_1972_2010",0.107629595012098
"Q12830_IDR_2014_2113",0.147291979379032
"Q12830_IDR_2120_2294",0.204744956432019
"Q12830_IDR_2328_2863",0.290947189913086
"Q12830_IDR_562_776",0.0869447348479786
"Q12834_IDR_1_107",1
"Q12837_IDR_1_253",1
"Q12887_IDR_1_49",0.585228083941227
"Q12887_IDR_63_138",0.414771916058773
"Q12888_IDR_1604_1714",0.537645401709037
"Q12888_IDR_26_1485",0.462354598290963
"Q12889_IDR_386_441",0.491501546032096
"Q12889_IDR_469_590",0.508498453967904
"Q12893_IDR_296_351",1
"Q12901_IDR_60_156",1
"Q12904_IDR_83_147",1
"Q12905_IDR_356_390",1
"Q12906_IDR_340_407",0.266997319768848
"Q12906_IDR_470_517",0.265216973547848
"Q12906_IDR_54_84",0.241150718172037
"Q12906_IDR_591_894",0.226634988511266
"Q12907_IDR_281_356",1
"Q12908_IDR_316_348",1
"Q12918_IDR_16_88",1
"Q12923_IDR_182_305",0.151806052947855
"Q12923_IDR_414_508",0.152267184662557
"Q12926_IDR_1_36",1
"Q12950_IDR_190_439",0.752050724651315
"Q12951_IDR_210_336",1
"Q12952_IDR_135_304",1
"Q12955_IDR_1_41",0.501202049896886
"Q12955_IDR_1439_4377",0.498797950103114
"Q12959_IDR_141_190",0.363555569320677
"Q12959_IDR_65_139",0.325928004450556
"Q12959_IDR_661_695",0.310516426228767
"Q12965_IDR_927_1050",1
"Q12967_IDR_252_364",0.664846422017211
"Q12967_IDR_648_788",0.335153577982789
"Q12968_IDR_1045_1075",0.367016162472308
"Q12968_IDR_56_383",0.29744230111191
"Q12968_IDR_702_1011",0.335541536415782
"Q12972_IDR_130_351",1
"Q12979_IDR_27_86",1
"Q12980_IDR_32_63",0.485213192911765
"Q12980_IDR_417_483",0.514786807088235
"Q12981_IDR_114_145",1
"Q12982_IDR_1_125",1
"Q13023_IDR_2116_2319",0.166579724890614
"Q13029_IDR_1194_1691",0.676043499132317
"Q13029_IDR_154_1192",0.323956500867683
"Q13033_IDR_1_69",0.527675758259185
"Q13033_IDR_81_420",0.472324241740815
"Q13042_IDR_540_620",1
"Q13043_IDR_303_435",1
"Q13045_IDR_405_442",0.561735093600665
"Q13045_IDR_947_977",0.438264906399335
"Q13061_IDR_77_683",1
"Q13064_IDR_1_240",1
"Q13065_IDR_1_117",1
"Q13127_IDR_20_155",0.537306448139484
"Q13127_IDR_411_1054",0.462693551860516
"Q13129_IDR_1_45",0.207702449229079
"Q13129_IDR_1554_1589",0.15001178724432
"Q13129_IDR_1593_1777",0.121250168107549
"Q13129_IDR_1779_1839",0.141946130085635
"Q13129_IDR_483_581",0.130719758551924
"Q13129_IDR_593_672",0.128298496957677
"Q13129_IDR_804_1552",0.120071209823815
"Q13131_IDR_350_404",0.525408498626586
"Q13131_IDR_479_540",0.474591501373414
"Q13201_IDR_978_1061",0.333130768862233
"Q13202_IDR_304_525",0.534474163530121
"Q13202_IDR_528_614",0.465525836469879
"Q13203_IDR_1_68",1
"Q13206_IDR_1_43",0.355271587017631
"Q13206_IDR_507_689",0.319368622140619
"Q13206_IDR_691_857",0.32535979084175
"Q13207_IDR_1_102",0.530631065966536
"Q13207_IDR_270_712",0.469368934033464
"Q13214_IDR_668_749",1
"Q13283_IDR_140_335",0.47490446469257
"Q13283_IDR_416_466",0.52509553530743
"Q13285_IDR_79_174",1
"Q13286_IDR_1_31",0.527615644986387
"Q13286_IDR_234_268",0.472384355013613
"Q13291_IDR_262_301",1
"Q13304_IDR_1_54",1
"Q13308_IDR_725_780",1
"Q13309_IDR_1_75",1
"Q13310_IDR_439_551",1
"Q13315_IDR_831_884",1
"Q13316_IDR_1_513",1
"Q13319_IDR_10_174",0.520643061804505
"Q13319_IDR_330_360",0.479356938195495
"Q13322_IDR_1_165",0.425070887244799
"Q13322_IDR_413_485",0.574929112755201
"Q13323_IDR_20_61",1
"Q13324_IDR_1_33",1
"Q13330_IDR_342_389",0.293073444362003
"Q13330_IDR_429_649",0.319671309122797
"Q13370_IDR_1074_1112",0.346304844824029
"Q13371_IDR_1_52",1
"Q13387_IDR_1_607",1
"Q13393_IDR_140_170",0.344791449087919
"Q13393_IDR_1_50",0.31503134478997
"Q13393_IDR_500_637",0.340177206122111
"Q13398_IDR_1_112",1
"Q13402_IDR_1059_1127",0.500667386139463
"Q13402_IDR_868_998",0.499332613860537
"Q13405_IDR_1_77",1
"Q13409_IDR_1_205",1
"Q13410_IDR_487_526",1
"Q13415_IDR_177_488",1
"Q13416_IDR_30_237",1
"Q13422_IDR_1_222",0.520932200016968
"Q13422_IDR_230_446",0.479067799983032
"Q13425_IDR_59_110",1
"Q13426_IDR_200_336",1
"Q13427_IDR_179_754",1
"Q13428_IDR_21_1488",1
"Q13444_IDR_686_863",1
"Q13451_IDR_421_457",1
"Q13454_IDR_1_46",1
"Q13459_IDR_1040_1492",0.331621015376306
"Q13459_IDR_1915_2157",0.317234080368173
"Q13459_IDR_708_824",0.351144904255521
"Q13461_IDR_157_319",0.580277549018694
"Q13461_IDR_1_70",0.419722450981306
"Q13464_IDR_1318_1354",0.55826905425335
"Q13464_IDR_968_1115",0.44173094574665
"Q13467_IDR_151_186",0.400865500967716
"Q13467_IDR_541_585",0.599134499032284
"Q13469_IDR_119_160",0.252370143344806
"Q13469_IDR_165_360",0.231787115969541
"Q13469_IDR_37_113",0.246324763626343
"Q13469_IDR_680_891",0.26951797705931
"Q13470_IDR_445_585",1
"Q13472_IDR_757_810",0.391429550986025
"Q13472_IDR_853_894",0.307614220958372
"Q13472_IDR_941_1001",0.300956228055603
"Q13505_IDR_1_149",1
"Q13506_IDR_259_289",0.326269681111248
"Q13506_IDR_311_487",0.318204496480228
"Q13506_IDR_78_251",0.355525822408525
"Q13508_IDR_283_365",1
"Q13515_IDR_1_51",1
"Q13516_IDR_1_134",0.517710033583241
