"","GO0000280_nuclear_division"
"O95428_IDR_583_615",0.512325369095275
"O95428_IDR_809_839",0.487674630904725
"O95429_IDR_1_377",1
"O95486_IDR_1_338",1
"O95487_IDR_1_468",0.487349690200624
"O95487_IDR_491_522",0.512650309799376
"O95490_IDR_1105_1404",0.548063261427253
"O95490_IDR_421_454",0.451936738572747
"O95500_IDR_188_232",1
"O95502_IDR_104_287",0.516001143443936
"O95502_IDR_28_85",0.483998856556064
"O95503_IDR_64_355",1
"O95544_IDR_1_71",1
"O95684_IDR_138_393",1
"O95685_IDR_1_98",1
"O95696_IDR_393_440",0.241784974562232
"O95696_IDR_66_114",0.257753993973046
"O95696_IDR_753_924",0.500461031464721
"O95704_IDR_420_465",0.485611372086627
"O95704_IDR_62_107",0.514388627913373
"O95707_IDR_44_84",1
"O95714_IDR_1556_1610",0.201455067780101
"O95714_IDR_960_997",0.201750954582354
"O95810_IDR_1_156",0.435079561968081
"O95810_IDR_162_425",0.564920438031919
"O95813_IDR_1_130",1
"O95817_IDR_500_575",0.426467654724082
"O95817_IDR_53_418",0.573532345275918
"O95819_IDR_307_913",1
"O95822_IDR_1_35",1
"O95831_IDR_26_85",0.316734857983311
"O95831_IDR_513_558",0.331794221843699
"O95831_IDR_87_122",0.35147092017299
"O95905_IDR_495_596",0.497761735711141
"O95907_IDR_198_237",0.515856789904418
"O95907_IDR_438_504",0.484143210095582
"O95922_IDR_387_423",1
"O95926_IDR_1_62",1
"O95931_IDR_65_210",1
"O95935_IDR_1_135",0.492175366825183
"O95935_IDR_313_496",0.507824633174817
"O95936_IDR_1_180",0.250011469379819
"O95936_IDR_183_262",0.24213002431052
"O95936_IDR_460_550",0.260903373681094
"O95936_IDR_558_667",0.246955132628567
"O95944_IDR_133_258",1
"O95947_IDR_19_84",0.480123187124515
"O95947_IDR_273_406",0.519876812875485
"O95948_IDR_1_331",1
"O95972_IDR_1_40",0.491463965294305
"O95972_IDR_251_287",0.508536034705695
"O95976_IDR_178_241",1
"O95977_IDR_330_384",1
"O96017_IDR_498_543",0.529704380659882
"O96018_IDR_1_208",1
"O96020_IDR_1_96",1
"O96028_IDR_1203_1237",0.234476325326606
"O96028_IDR_1_214",0.255313266333195
"O96028_IDR_1329_1365",0.230134930918954
"O96028_IDR_352_665",0.280075477421245
"P00367_IDR_1_61",1
"P00390_IDR_1_60",1
"P00403_IDR_15_51",1
"P00451_IDR_732_1681",1
"P00519_IDR_1_60",0.520755168836962
"P00519_IDR_501_1029",0.479244831163038
"P00533_IDR_985_1126",1
"P00540_IDR_1_39",1
"P00742_IDR_175_228",1
"P00748_IDR_1_34",0.499278264621916
"P00748_IDR_297_366",0.500721735378084
"P00973_IDR_350_391",1
"P01011_IDR_1_44",1
"P01275_IDR_1_56",1
"P01282_IDR_22_82",1
"P01303_IDR_1_32",0.505079946832225
"P01303_IDR_65_96",0.494920053167775
"P01308_IDR_51_88",1
"P01344_IDR_86_180",1
"P01350_IDR_1_101",1
"P01374_IDR_1_62",1
"P01375_IDR_1_85",1
"P01583_IDR_1_32",1
"P01584_IDR_1_38",1
"P01589_IDR_189_272",0.522580443973904
"P01589_IDR_88_118",0.477419556026096
"P01732_IDR_135_173",1
"P01833_IDR_566_738",1
"P02458_IDR_21_53",0.515921692031557
"P02458_IDR_72_1249",0.484078307968443
"P02461_IDR_57_1216",1
"P02462_IDR_1_1429",1
"P02533_IDR_1_100",0.484007858289238
"P02776_IDR_1_35",1
"P02818_IDR_20_68",1
"P03372_IDR_1_44",0.295684435760046
"P03372_IDR_254_307",0.22809709584089
"P03372_IDR_550_595",0.250732478791224
"P03372_IDR_78_180",0.22548598960784
"P03928_IDR_8_49",1
"P03971_IDR_262_297",0.497972501707987
"P03971_IDR_412_458",0.502027498292013
"P04004_IDR_363_397",0.514920698347243
"P04004_IDR_62_151",0.485079301652757
"P04035_IDR_346_441",1
"P04049_IDR_200_337",1
"P04066_IDR_1_32",1
"P04083_IDR_1_34",1
"P04085_IDR_52_89",1
"P04090_IDR_54_162",1
"P04150_IDR_1_287",0.512009491218433
"P04637_IDR_282_324",0.350994076634116
"P04637_IDR_354_393",0.341108549148173
"P04731_IDR_1_33",1
"P04732_IDR_1_40",1
"P04808_IDR_125_163",0.537129206389701
"P04808_IDR_54_91",0.462870793610299
"P04920_IDR_1_319",0.312976145209737
"P04920_IDR_441_503",0.318940160289993
"P04920_IDR_633_672",0.36808369450027
"P04921_IDR_1_128",1
"P05019_IDR_111_195",1
"P05023_IDR_1_34",1
"P05060_IDR_64_560",1
"P05067_IDR_190_290",0.343173630067872
"P05067_IDR_320_391",0.323029374525304
"P05067_IDR_570_679",0.333796995406824
"P05108_IDR_1_43",1
"P05111_IDR_44_78",1
"P05114_IDR_1_100",1
"P05154_IDR_1_39",1
"P06899_IDR_1_36",1
"P07101_IDR_35_98",1
"P07196_IDR_1_81",0.512837966769856
"P07196_IDR_405_543",0.487162033230144
"P07197_IDR_1_107",0.397529150891628
"P07197_IDR_414_916",0.602470849108372
"P07199_IDR_137_167",0.496647428472772
"P07199_IDR_390_538",0.503352571527228
"P07202_IDR_885_933",1
"P07237_IDR_474_508",1
"P08047_IDR_1_68",0.205665258341003
"P08047_IDR_275_448",0.199058385693992
"P08047_IDR_567_597",0.209095010717879
"P08047_IDR_670_748",0.187126096376091
"P08047_IDR_70_100",0.199055248871034
"P08048_IDR_214_246",0.502818542614066
"P08048_IDR_254_404",0.497181457385934
"P08069_IDR_1285_1366",1
"P08123_IDR_23_1129",1
"P08138_IDR_199_231",0.503108495372517
"P08631_IDR_1_77",1
"P08651_IDR_191_230",0.5273731774044
"P08651_IDR_262_485",0.4726268225956
"P08670_IDR_1_89",0.494443411398576
"P08670_IDR_415_446",0.505556588601424
"P08697_IDR_1_74",1
"P08709_IDR_1_31",1
"P08727_IDR_1_47",1
"P08729_IDR_1_46",0.507445859964633
"P08729_IDR_419_469",0.492554140035367
"P09497_IDR_156_188",0.511478315273708
"P09529_IDR_1_54",1
"P09601_IDR_226_272",1
"P09603_IDR_168_554",1
"P09619_IDR_705_793",0.512484857380463
"P09619_IDR_967_1106",0.487515142619537
"P09629_IDR_1_181",1
"P09630_IDR_193_235",0.496750899449582
"P09630_IDR_8_156",0.503249100550418
"P09651_IDR_182_372",1
"P0C6C1_IDR_189_535",1
"P0C7H8_IDR_1_128",1
"P0C7H9_IDR_1_56",0.475118901927461
"P0C7H9_IDR_379_460",0.524881098072539
"P0C7I0_IDR_1_57",0.316655206391326
"P0C7I0_IDR_379_447",0.347584072253759
"P0C7I0_IDR_471_525",0.335760721354915
"P0C7I6_IDR_1_36",0.338766133165223
"P0C7V6_IDR_227_349",0.327870471637935
"P0C7V6_IDR_360_817",0.332989718710063
"P0C7W0_IDR_1_189",1
"P0C7W9_IDR_1_464",1
"P0C7X1_IDR_354_449",1
"P0C7X2_IDR_81_179",1
"P0C851_IDR_1_39",1
"P0C862_IDR_9_195",1
"P0C874_IDR_33_526",0.551183717138889
"P0C874_IDR_534_884",0.448816282861111
"P0C875_IDR_216_324",1
"P0C881_IDR_646_757",0.344077541550623
"P0C881_IDR_785_870",0.655922458449377
"P0CAP1_IDR_149_185",0.365138980292758
"P0CAP1_IDR_37_71",0.313653351310251
"P0CAP1_IDR_407_448",0.321207668396991
"P0CAP2_IDR_1_368",1
"P0CB47_IDR_176_223",0.501273775290955
"P0CB47_IDR_301_393",0.498726224709045
"P0CF97_IDR_1_59",1
"P0CJ79_IDR_18_185",1
"P0CJ92_IDR_1_127",0.525751815698278
"P0CJ92_IDR_279_604",0.474248184301722
"P0CL80_IDR_1_117",1
"P0CL81_IDR_1_117",1
"P0CV98_IDR_1_105",1
"P0CV99_IDR_1_111",1
"P0CW00_IDR_1_105",1
"P0CW01_IDR_1_105",1
"P0CW18_IDR_30_102",0.340596395952645
"P0CW18_IDR_420_472",0.333771224444434
"P0CW18_IDR_571_603",0.325632379602922
"P0CW19_IDR_1_52",1
"P0CW20_IDR_1_52",1
"P0CW24_IDR_332_399",1
"P0CW27_IDR_1_35",0.48910864360855
"P0CW27_IDR_164_439",0.51089135639145
"P0DJ93_IDR_46_91",1
"P0DMB1_IDR_161_279",0.499130073032584
"P0DMB1_IDR_1_74",0.500869926967416
"P0DMB2_IDR_1_74",1
"P0DMP2_IDR_170_228",0.497646088512979
"P0DMP2_IDR_404_446",0.502353911487021
"P0DMQ5_IDR_65_153",1
"P0DMQ9_IDR_1_115",1
"P0DMR1_IDR_192_293",0.502056489885961
"P0DMR1_IDR_89_186",0.497943510114039
"P0DMS9_IDR_177_266",1
"P0DMU7_IDR_1_120",1
"P0DMU8_IDR_1_120",1
"P0DMU9_IDR_1_118",1
"P0DMV0_IDR_1_120",1
"P0DMV1_IDR_1_118",1
"P0DMV2_IDR_1_118",1
"P0DMW4_IDR_1_31",1
"P0DMW5_IDR_1_31",1
"P0DN86_IDR_122_165",1
"P0DPQ3_IDR_1_163",1
"P0DQD5_IDR_343_375",1
"P10071_IDR_1_515",0.546474758979403
"P10071_IDR_584_1580",0.453525241020597
"P10072_IDR_83_232",1
"P10073_IDR_132_266",1
"P10074_IDR_113_290",1
"P10075_IDR_1_204",1
"P10092_IDR_43_83",1
"P10109_IDR_1_63",1
"P10124_IDR_43_158",1
"P10242_IDR_1_37",0.168774946140916
"P10242_IDR_188_479",0.635698399781836
"P10242_IDR_505_600",0.195526654077248
"P10243_IDR_1_32",0.120024009950569
"P10243_IDR_182_567",0.691642891878832
"P10243_IDR_594_710",0.188333098170599
"P10244_IDR_178_658",1
"P10253_IDR_29_79",1
"P10643_IDR_211_241",1
"P10644_IDR_62_94",1
"P10645_IDR_64_433",1
"P10696_IDR_494_532",1
"P10720_IDR_1_38",1
"P10721_IDR_695_759",0.518941366746298
"P10721_IDR_940_976",0.481058633253702
"P10747_IDR_182_220",1
"P10767_IDR_38_71",1
"P10826_IDR_1_81",0.486413928457997
"P10826_IDR_418_455",0.513586071542003
"P10827_IDR_129_159",0.331693176819357
"P10827_IDR_1_41",0.354992614344521
"P10827_IDR_371_490",0.313314208836122
"P10828_IDR_182_213",0.354689656517775
"P10828_IDR_1_95",0.300349829233509
"P10828_IDR_232_262",0.344960514248716
"P10911_IDR_430_494",0.517353432562562
"P10911_IDR_818_894",0.482646567437438
"P10912_IDR_353_482",1
"P11308_IDR_243_299",0.523138542078887
"P11310_IDR_1_34",1
"P11362_IDR_1_32",0.482530848115852
"P11362_IDR_768_822",0.517469151884148
"P11387_IDR_1_202",1
"P11388_IDR_1091_1121",0.442102637524131
"P11388_IDR_1187_1531",0.557897362475869
"P11473_IDR_102_221",1
"P11474_IDR_152_190",0.522566503461985
"P11474_IDR_1_73",0.477433496538015
"P12270_IDR_1141_1200",0.13632061844631
"P12270_IDR_1206_1254",0.121237402025322
"P12270_IDR_1398_2363",0.157790338966964
"P12272_IDR_70_177",1
"P12314_IDR_320_374",1
"P12318_IDR_247_279",1
"P12524_IDR_1_286",1
"P12532_IDR_1_41",1
"P12643_IDR_1_45",1
"P12644_IDR_1_49",1
"P13521_IDR_122_184",0.190353574048667
"P13521_IDR_207_303",0.154463330375951
"P13521_IDR_373_429",0.158293929728962
"P13521_IDR_443_480",0.158338912504757
"P13521_IDR_552_582",0.174733895543669
"P13521_IDR_69_104",0.163816357797994
"P13533_IDR_1908_1939",1
"P13569_IDR_1443_1480",0.509880191134732
"P13569_IDR_646_839",0.490119808865268
"P13591_IDR_763_858",1
"P13945_IDR_368_408",0.337344661070725
"P13994_IDR_257_386",1
"P14061_IDR_290_328",1
"P14136_IDR_1_61",1
"P14138_IDR_177_238",0.507780312935409
"P14138_IDR_17_93",0.49221968706459
"P14209_IDR_1_147",1
"P14210_IDR_1_34",1
"P14314_IDR_204_272",0.507324020542975
"P14314_IDR_278_358",0.492675979457025
"P14316_IDR_116_248",1
"P14317_IDR_1_426",1
"P14384_IDR_399_443",1
"P14410_IDR_1_61",1
"P14416_IDR_219_374",1
"P14543_IDR_285_360",1
"P14598_IDR_285_390",1
"P14923_IDR_1_111",1
"P15036_IDR_1_67",0.530586324212097
"P15036_IDR_313_348",0.469413675787903
"P15056_IDR_102_152",0.326375557240905
"P15056_IDR_1_41",0.323990734485169
"P15056_IDR_302_445",0.349633708273926
"P15144_IDR_37_67",1
"P15169_IDR_421_458",1
"P15170_IDR_1_71",1
"P15172_IDR_1_148",0.496708725179139
"P15172_IDR_166_319",0.503291274820861
"P15173_IDR_137_224",0.493327242309401
"P15173_IDR_1_97",0.506672757690599
"P15260_IDR_314_444",1
"P15291_IDR_61_124",1
"P15311_IDR_353_547",1
"P15863_IDR_223_514",0.435019887887669
"P15880_IDR_1_57",1
"P15882_IDR_138_197",1
"P15884_IDR_1_570",0.471654319351006
"P15884_IDR_626_667",0.528345680648994
"P15907_IDR_1_89",1
"P15918_IDR_1_97",0.491444219471415
"P15918_IDR_218_259",0.508555780528585
"P15923_IDR_1_556",0.481461414734899
"P15923_IDR_612_654",0.518538585265101
"P15924_IDR_630_660",1
"P15927_IDR_1_43",0.494906143728929
"P15927_IDR_172_202",0.505093856271071
"P15976_IDR_1_284",0.452464851352646
"P15976_IDR_288_413",0.547535148647354
"P16070_IDR_149_643",1
"P16112_IDR_679_2281",1
"P16118_IDR_1_37",1
"P16144_IDR_1405_1436",1
"P16150_IDR_1_400",1
"P16410_IDR_192_223",1
"P16415_IDR_45_162",1
"P16455_IDR_177_207",1
"P16471_IDR_346_406",0.502086146904133
"P16471_IDR_409_500",0.497913853095867
"P16499_IDR_821_860",1
"P16519_IDR_600_638",1
"P16591_IDR_386_452",1
"P16860_IDR_1_134",1
"P16871_IDR_1_33",0.480227367982457
"P16871_IDR_316_448",0.519772632017543
"P16885_IDR_1206_1265",1
"P16989_IDR_167_372",0.503922525787109
"P16989_IDR_1_83",0.496077474212891
"P17010_IDR_259_408",1
"P17014_IDR_59_177",1
"P17017_IDR_1_140",1
"P17020_IDR_1_238",1
"P17021_IDR_48_188",1
"P17022_IDR_1_36",0.501937945769403
"P17041_IDR_1_104",1
"P17096_IDR_1_107",1
"P17097_IDR_19_195",1
"P17098_IDR_491_529",0.483192042705771
"P17098_IDR_78_247",0.516807957294229
"P17181_IDR_509_557",1
"P17252_IDR_294_330",1
"P17275_IDR_1_273",1
"P17302_IDR_241_382",1
"P17342_IDR_1_47",1
"P17844_IDR_1_39",0.502816345383312
"P17844_IDR_478_614",0.497183654616688
"P17861_IDR_1_261",1
"P17936_IDR_112_208",1
"P17947_IDR_83_167",1
"P17948_IDR_1163_1292",0.484638583094646
"P17948_IDR_932_989",0.515361416905354
"P17980_IDR_1_34",1
"P18031_IDR_292_401",1
"P18065_IDR_1_79",0.5309228447839
"P19113_IDR_480_617",1
"P19174_IDR_1231_1290",1
"P19235_IDR_1_32",0.51063542344041
"P19235_IDR_340_425",0.48936457655959
"P19237_IDR_129_187",1
"P19338_IDR_1_304",0.642299282516551
"P19338_IDR_649_710",0.357700717483449
"P19404_IDR_1_35",1
"P19419_IDR_90_366",1
"P20073_IDR_1_170",1
"P20138_IDR_265_335",1
"P20226_IDR_1_158",1
"P20248_IDR_1_169",1
"P20265_IDR_1_266",0.497315874493998
"P20265_IDR_408_443",0.502684125506002
"P20290_IDR_1_51",0.499619869331911
"P20290_IDR_171_206",0.500380130668089
"P20309_IDR_266_486",1
"P20333_IDR_202_376",0.486996131948117
"P20333_IDR_390_461",0.513003868051883
"P20339_IDR_184_215",1
"P20849_IDR_248_921",1
"P20908_IDR_1_32",0.542438206070437
"P20908_IDR_241_1604",0.457561793929563
"P20916_IDR_537_591",1
"P20930_IDR_90_4057",1
"P20936_IDR_1_168",1
"P20941_IDR_37_75",1
"P20963_IDR_58_164",1
"P21127_IDR_1_420",1
"P21128_IDR_46_94",1
"P21246_IDR_1_168",1
"P21817_IDR_4249_4538",0.246338401660075
"P21854_IDR_17_121",1
"P21817_IDR_4585_4625",0.239188087721331
"P21860_IDR_981_1317",1
"P21912_IDR_1_36",1
"P21917_IDR_1_32",0.467039301996392
"P21917_IDR_226_349",0.532960698003608
"P21918_IDR_1_38",0.48338656787469
"P21918_IDR_397_477",0.51661343212531
"P21953_IDR_1_67",1
"P22459_IDR_1_170",0.44957250110905
"P22459_IDR_572_653",0.550427498890951
"P22460_IDR_1_116",0.301948523186582
"P22460_IDR_280_315",0.330781807620135
"P22460_IDR_527_613",0.367269669193283
"P22466_IDR_1_33",0.518126092437559
"P22466_IDR_45_79",0.481873907562441
"P22492_IDR_112_207",0.668319194113046
"P22492_IDR_1_40",0.331680805886954
"P22528_IDR_1_89",1
"P22557_IDR_1_85",0.491696822220819
"P22557_IDR_98_136",0.508303177779181
"P22607_IDR_1_44",0.496856843000733
"P22607_IDR_763_806",0.503143156999267
"P22626_IDR_189_353",1
"P22670_IDR_107_433",0.235390288731623
"P22670_IDR_1_101",0.252342294831881
"P22670_IDR_515_572",0.242022738099194
"P23284_IDR_1_37",1
"P23327_IDR_24_624",1
"P23352_IDR_1_40",1
"P23378_IDR_1_54",1
"P23381_IDR_1_81",1
"P23409_IDR_1_137",0.49648286283847
"P23409_IDR_146_242",0.50351713716153
"P23415_IDR_1_34",0.495656935618259
"P23415_IDR_344_408",0.504343064381741
"P23416_IDR_1_40",0.513581980016119
"P23416_IDR_352_411",0.486418019983881
"P23443_IDR_19_65",0.462499352556211
"P23443_IDR_423_525",0.537500647443788
"P23458_IDR_1_31",1
"P23468_IDR_1291_1332",1
"P23469_IDR_1_109",1
"P23470_IDR_447_788",1
"P23471_IDR_412_1662",1
"P23497_IDR_1_42",0.314921119044597
"P24468_IDR_141_171",0.521545037834376
"P24530_IDR_28_86",0.496806697524331
"P24530_IDR_408_442",0.503193302475669
"P24534_IDR_71_113",1
"P24539_IDR_1_52",1
"P24557_IDR_291_323",1
"P24588_IDR_1_335",1
"P24592_IDR_88_162",1
"P24593_IDR_99_188",1
"P24723_IDR_308_347",1
"P24863_IDR_249_283",1
"P24864_IDR_1_102",1
"P25054_IDR_1_71",0.174567597770125
"P25054_IDR_182_308",0.181001869047666
"P25054_IDR_735_2843",0.477817375731217
"P25054_IDR_76_138",0.166613157450991
"P25063_IDR_1_60",1
"P25067_IDR_1_572",1
"P25092_IDR_1019_1055",1
"P25100_IDR_1_90",0.343117741577562
"P25705_IDR_1_45",1
"P25929_IDR_342_384",1
"P25940_IDR_222_1508",1
"P25942_IDR_217_277",1
"P25963_IDR_1_42",1
"P26006_IDR_863_897",1
"P26022_IDR_1_64",0.479202913840665
"P26022_IDR_66_168",0.520797086159336
"P26038_IDR_368_416",0.515394237061935
"P26038_IDR_423_516",0.484605762938065
"P26045_IDR_347_503",1
"P26196_IDR_1_71",1
"P26358_IDR_661_729",0.499869231487658
"P26358_IDR_94_349",0.500130768512342
"P26367_IDR_115_326",1
"P26368_IDR_102_144",0.384880628670804
"P26368_IDR_1_92",0.615119371329196
"P27487_IDR_1_38",1
"P27540_IDR_1_99",0.511720974271158
"P27540_IDR_466_763",0.488279025728842
"P27544_IDR_313_350",1
"P27658_IDR_35_592",1
"P27694_IDR_114_181",1
"P27695_IDR_1_57",1
"P27708_IDR_1814_1914",1
"P27797_IDR_357_417",1
"P27815_IDR_1_336",0.423318346202275
"P27815_IDR_712_840",0.306788037963183
"P27815_IDR_842_886",0.269893615834542
"P27816_IDR_53_1152",1
"P27824_IDR_1_55",0.45440271950312
"P27824_IDR_504_592",0.54559728049688
"P27986_IDR_82_112",1
"P27987_IDR_17_570",0.47424719560692
"P27987_IDR_573_641",0.52575280439308
"P28039_IDR_1_38",1
"P28358_IDR_1_153",0.454804315393654
"P28358_IDR_155_274",0.545195684606346
"P28360_IDR_1_175",1
"P28370_IDR_112_164",0.536239622386836
"P28370_IDR_1_84",0.463760377613164
"P28472_IDR_1_31",0.528672367573375
"P28472_IDR_336_436",0.471327632426625
"P28476_IDR_1_54",0.485052845219425
"P28476_IDR_355_427",0.514947154780575
"P28562_IDR_315_367",1
"P28566_IDR_214_282",1
"P28698_IDR_105_383",0.484719523734424
"P28698_IDR_1_68",0.515280476265576
"P28702_IDR_1_200",0.501096035567237
"P28702_IDR_271_334",0.498903964432763
"P28715_IDR_1024_1157",0.515860840329932
"P28715_IDR_296_736",0.484139159670068
"P28749_IDR_332_375",0.23620659627476
"P28749_IDR_616_691",0.259523409526349
"P29350_IDR_528_595",0.515907649565935
"P29353_IDR_1_143",0.506060068228486
"P29353_IDR_326_479",0.493939931771514
"P29371_IDR_1_40",0.480091049420433
"P29371_IDR_381_465",0.519908950579567
"P29372_IDR_1_74",1
"P29374_IDR_1203_1257",0.134041133783286
"P29374_IDR_128_169",0.118322526361484
"P29374_IDR_270_307",0.137143655280412
"P29374_IDR_406_608",0.152775899968945
"P29374_IDR_615_1167",0.457716784605873
"P29375_IDR_1277_1436",0.328711198139247
"P29375_IDR_1475_1609",0.356238974717987
"P29375_IDR_182_287",0.315049827142765
"P29376_IDR_244_276",0.487699156868
"P29376_IDR_797_864",0.512300843132
"P29400_IDR_1_1445",1
"P29466_IDR_86_131",1
"P29474_IDR_1_65",0.314615599861887
"P29474_IDR_595_641",0.348008779980735
"P30260_IDR_783_824",0.453883548176484
"P30273_IDR_47_86",1
"P30291_IDR_1_281",0.667009625513762
"P30291_IDR_603_646",0.332990374486238
"P30304_IDR_1_334",1
"P30305_IDR_1_378",1
"P30307_IDR_1_264",1
"P30405_IDR_1_43",1
"P30411_IDR_1_44",0.478000667395814
"P30411_IDR_354_391",0.521999332604186
"P30414_IDR_1284_1462",0.367569289087415
"P30414_IDR_180_1262",0.632430710912585
"P30419_IDR_1_85",1
"P30518_IDR_1_31",1
"P30519_IDR_1_31",0.55285054447222
"P30519_IDR_250_292",0.44714945552778
"P30531_IDR_1_43",1
"P30532_IDR_1_41",1
"P30533_IDR_1_51",1
"P30550_IDR_1_33",0.52357577852502
"P30989_IDR_387_418",0.515730219997318
"P31146_IDR_394_437",1
"P31152_IDR_336_415",0.486417652971715
"P31152_IDR_467_587",0.513582347028285
"P31249_IDR_1_432",1
"P31260_IDR_1_351",1
"P31267_IDR_1_156",1
"P31268_IDR_1_162",0.506738088798003
"P31268_IDR_186_230",0.493261911201997
"P31269_IDR_17_214",1
"P31270_IDR_1_247",1
"P31271_IDR_183_225",0.498503639893265
"P31271_IDR_25_169",0.501496360106735
"P31273_IDR_1_195",0.441489441170758
"P31273_IDR_205_242",0.558510558829242
"P31274_IDR_1_201",1
"P31275_IDR_1_94",0.464808923328333
"P31275_IDR_99_220",0.535191076671667
"P31276_IDR_21_176",0.342326086982816
"P31645_IDR_1_78",1
"P31689_IDR_367_397",1
"P31749_IDR_111_142",1
"P31751_IDR_112_143",1
"P31785_IDR_338_369",1
"P31948_IDR_188_223",1
"P31994_IDR_254_310",1
"P32004_IDR_1154_1218",1
"P32019_IDR_226_305",1
"P32121_IDR_350_382",1
"P32238_IDR_241_316",0.531979738996148
"P32238_IDR_390_428",0.468020261003852
"P32239_IDR_252_334",0.514376409765155
"P32239_IDR_412_447",0.485623590234844
"P32241_IDR_410_457",1
"P32242_IDR_1_354",1
"P32243_IDR_1_283",1
"P32247_IDR_1_35",0.48967136585713
"P32247_IDR_351_399",0.51032863414287
"P32248_IDR_1_38",1
"P32745_IDR_333_418",0.446553145522532
"P32780_IDR_271_373",0.582253872527767
"P32780_IDR_418_450",0.417746127472233
"P32926_IDR_865_914",1
"P32927_IDR_529_629",0.262332719925905
"P32927_IDR_634_756",0.234191144544006
"P32927_IDR_769_800",0.250058482071504
"P32927_IDR_831_862",0.253417653458586
"P32942_IDR_514_547",1
"P32970_IDR_1_48",1
"P32971_IDR_1_32",1
"P33032_IDR_1_32",1
"P33151_IDR_1_43",0.516249069744775
"P33151_IDR_666_700",0.483750930255225
"P33176_IDR_370_438",0.509971431215852
"P33176_IDR_886_963",0.490028568784149
"P33240_IDR_194_534",1
"P33241_IDR_1_221",0.460999255250496
"P33241_IDR_240_315",0.539000744749504
"P33316_IDR_1_109",1
"P33402_IDR_1_83",1
"P33527_IDR_269_306",0.504791052357368
"P33527_IDR_872_952",0.495208947642632
"P33778_IDR_1_35",1
"P33897_IDR_1_64",1
"P33908_IDR_1_189",1
"P33981_IDR_197_512",1
"P33991_IDR_1_146",1
"P34741_IDR_1_201",1
"P34969_IDR_1_73",0.321200025693194
"P34969_IDR_272_319",0.346527353797312
"P34969_IDR_408_479",0.332272620509494
"P34972_IDR_322_360",1
"P34981_IDR_224_260",0.53721386261697
"P34981_IDR_338_398",0.46278613738303
"P34995_IDR_1_38",0.338210713978895
"P34995_IDR_236_321",0.326600599386371
"P34995_IDR_371_402",0.335188686634735
"P34998_IDR_414_444",1
"P35052_IDR_402_443",0.532247986879066
"P35052_IDR_472_558",0.467752013120934
"P35070_IDR_143_178",0.50461408643645
"P35070_IDR_32_65",0.49538591356355
"P35125_IDR_1142_1306",0.537631772123751
"P35125_IDR_484_535",0.462368227876249
"P35212_IDR_109_141",0.484122191492388
"P35212_IDR_242_333",0.515877808507611
"P35221_IDR_635_673",0.512548032820066
"P35221_IDR_863_897",0.487451967179934
"P35222_IDR_1_64",0.496186787834681
"P35222_IDR_74_121",0.503813212165319
"P35226_IDR_232_326",1
"P35227_IDR_234_344",1
"P35228_IDR_13_79",1
"P35236_IDR_1_43",1
"P35240_IDR_443_528",1
"P35321_IDR_1_89",1
"P35325_IDR_1_72",1
"P35346_IDR_1_36",0.523338562439909
"P35346_IDR_324_364",0.476661437560091
"P35348_IDR_217_263",0.518243822781227
"P35348_IDR_350_423",0.481756177218773
"P35367_IDR_224_410",1
"P35368_IDR_1_39",0.2624753716915
"P35368_IDR_238_285",0.248782822370289
"P35368_IDR_369_478",0.250303152059097
"P35368_IDR_480_520",0.238438653879115
"P35372_IDR_1_64",0.512447870928885
"P35372_IDR_358_400",0.487552129071115
"P35398_IDR_119_238",0.497623275412172
"P35398_IDR_1_65",0.502376724587828
"P35408_IDR_220_272",0.506291005974524
"P35408_IDR_353_468",0.493708994025476
"P35414_IDR_328_380",1
"P35568_IDR_1152_1224",0.254877339185453
"P35579_IDR_1899_1960",1
"P35580_IDR_1906_1976",1
"P35590_IDR_788_828",1
"P35606_IDR_826_906",1
"P35610_IDR_1_42",0.540183858364625
"P35610_IDR_84_118",0.459816141635375
"P35611_IDR_1_37",0.18130599557669
"P35611_IDR_388_420",0.179153387176301
"P35611_IDR_422_574",0.271384795536612
"P35611_IDR_581_737",0.368155821710396
"P35613_IDR_349_385",1
"P35637_IDR_1_283",0.475113629921768
"P35637_IDR_373_526",0.524886370078232
"P35638_IDR_33_126",1
"P35658_IDR_408_699",0.254984604134365
"P35658_IDR_733_775",0.256009510238936
"P35659_IDR_1_76",0.419340590620977
"P35658_IDR_784_819",0.272127303637727
"P35658_IDR_886_2090",0.216878581988972
"P35869_IDR_1_36",0.331511798435654
"P35869_IDR_385_758",0.355230253097481
"P35869_IDR_805_848",0.313257948466865
"P35900_IDR_1_31",1
"P35908_IDR_1_110",0.499691411759318
"P35908_IDR_507_629",0.500308588240682
"P35913_IDR_819_854",1
"P35916_IDR_1177_1328",0.483803601718568
"P35916_IDR_962_1004",0.516196398281431
"P35968_IDR_1169_1304",0.489550088958368
"P35968_IDR_941_995",0.510449911041632
"P36021_IDR_1_90",0.514229570863744
"P36021_IDR_505_539",0.485770429136257
"P36269_IDR_1_34",1
"P36382_IDR_240_358",1
"P36383_IDR_104_166",0.497598920400973
"P36383_IDR_298_396",0.502401079599027
"P36507_IDR_1_41",0.545350670729488
"P36507_IDR_282_313",0.454649329270512
"P36508_IDR_365_422",1
"P37231_IDR_1_135",0.496830878553262
"P37231_IDR_187_251",0.503169121446738
"P37275_IDR_1_961",0.542881416313094
"P37275_IDR_964_1124",0.457118583686906
